"transab_cat2","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","1992","35-65 y.","(2a) intermediate vocational","1004","0.95834582752361","0.946357564441294","0.970334090605925"
"Very low transfer dependency","1992","35-65 y.","(2c_gen) general maturity certificate","41","0.9438329135289","0.878008398306472","1.00965742875133"
"Very low transfer dependency","1992","35-65 y.","(2c_voc) vocational maturity certificate","177","0.920840996114964","0.883516620994523","0.958165371235404"
"Very low transfer dependency","1992","35-65 y.","(3a) lower tertiary education","516","0.95155611107189","0.933612764418498","0.969499457725281"
"Very low transfer dependency","1992","35-65 y.","(3b) higher tertiary education","528","0.978132847775543","0.965865609368773","0.990400086182313"
"Very low transfer dependency","1992","66 and older","(0) in school","","","",""
"Very low transfer dependency","1992","66 and older","(1a) inadequately completed","24","","",""
"Very low transfer dependency","1992","66 and older","(1b) general elementary school","449","0.98161984493735","0.969318244908896","0.993921444965805"
"Very low transfer dependency","1992","66 and older","(1c) basic vocational qualification","630","0.996228543029847","0.991457234165964","1.00099985189373"
"Very low transfer dependency","1992","66 and older","(2b) intermediate general qualification","34","1","1","1"
"Very low transfer dependency","1992","66 and older","(2a) intermediate vocational","162","1","1","1"
"Very low transfer dependency","1992","66 and older","(2c_gen) general maturity certificate","7","","",""
"Very low transfer dependency","1992","66 and older","(2c_voc) vocational maturity certificate","40","1","1","1"
"Very low transfer dependency","1992","66 and older","(3a) lower tertiary education","64","1","1","1"
"Very low transfer dependency","1992","66 and older","(3b) higher tertiary education","45","1","1","1"
"Low transfer dependency","1992","16-34 y.","(0) in school","6","","",""
"Low transfer dependency","1992","16-34 y.","(1a) inadequately completed","17","","",""
"Low transfer dependency","1992","16-34 y.","(1b) general elementary school","26","","",""
"Low transfer dependency","1992","16-34 y.","(1c) basic vocational qualification","57","0.0420371913525311","0.0294604006465026","0.0546139820585596"
"Low transfer dependency","1992","16-34 y.","(2b) intermediate general qualification","31","0.0621679514451156","0.0395032157097246","0.0848326871805066"
"Low transfer dependency","1992","16-34 y.","(2a) intermediate vocational","124","0.0769545591423314","0.062625610747212","0.0912835075374508"
"Low transfer dependency","1992","16-34 y.","(2c_gen) general maturity certificate","20","","",""
"Low transfer dependency","1992","16-34 y.","(2c_voc) vocational maturity certificate","16","","",""
"Low transfer dependency","1992","16-34 y.","(3a) lower tertiary education","26","","",""
"Low transfer dependency","1992","16-34 y.","(3b) higher tertiary education","17","","",""
"Low transfer dependency","1992","35-65 y.","(0) in school","","","",""
"Low transfer dependency","1992","35-65 y.","(1a) inadequately completed","31","0.0530480783534311","0.0330391713867247","0.0730569853201375"
"Low transfer dependency","1992","35-65 y.","(1b) general elementary school","55","0.0430321948783532","0.0314092800291382","0.0546551097275682"
"Low transfer dependency","1992","35-65 y.","(1c) basic vocational qualification","93","0.0254061495359242","0.0194397666202216","0.0313725324516268"
"Low transfer dependency","1992","35-65 y.","(2b) intermediate general qualification","3","","",""
"Low transfer dependency","1992","35-65 y.","(2a) intermediate vocational","49","0.0279646294675337","0.0180720066643563","0.0378572522707112"
"Low transfer dependency","1992","35-65 y.","(2c_gen) general maturity certificate","1","","",""
"Low transfer dependency","1992","35-65 y.","(2c_voc) vocational maturity certificate","15","","",""
"Low transfer dependency","1992","35-65 y.","(3a) lower tertiary education","24","","",""
"Low transfer dependency","1992","35-65 y.","(3b) higher tertiary education","14","","",""
"Low transfer dependency","1992","66 and older","(0) in school","","","",""
"Low transfer dependency","1992","66 and older","(1a) inadequately completed","2","","",""
"Low transfer dependency","1992","66 and older","(1b) general elementary school","2","","",""
"Low transfer dependency","1992","66 and older","(1c) basic vocational qualification","3","","",""
"Low transfer dependency","1992","66 and older","(2b) intermediate general qualification","","","",""
"Low transfer dependency","1992","66 and older","(2a) intermediate vocational","","","",""
"Low transfer dependency","1992","66 and older","(2c_gen) general maturity certificate","","","",""
"Low transfer dependency","1992","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Low transfer dependency","1992","66 and older","(3a) lower tertiary education","","","",""
"Low transfer dependency","1992","66 and older","(3b) higher tertiary education","","","",""
"High transfer dependency","1992","16-34 y.","(0) in school","1","","",""
"High transfer dependency","1992","16-34 y.","(1a) inadequately completed","1","","",""
"High transfer dependency","1992","16-34 y.","(1b) general elementary school","20","","",""
"High transfer dependency","1992","16-34 y.","(1c) basic vocational qualification","11","","",""
"High transfer dependency","1992","16-34 y.","(2b) intermediate general qualification","4","","",""
"High transfer dependency","1992","16-34 y.","(2a) intermediate vocational","14","","",""
"High transfer dependency","1992","16-34 y.","(2c_gen) general maturity certificate","5","","",""
"High transfer dependency","1992","16-34 y.","(2c_voc) vocational maturity certificate","6","","",""
"High transfer dependency","1992","16-34 y.","(3a) lower tertiary education","5","","",""
"High transfer dependency","1992","16-34 y.","(3b) higher tertiary education","4","","",""
"High transfer dependency","1992","35-65 y.","(0) in school","","","",""
"High transfer dependency","1992","35-65 y.","(1a) inadequately completed","7","","",""
"High transfer dependency","1992","35-65 y.","(1b) general elementary school","17","","",""
"High transfer dependency","1992","35-65 y.","(1c) basic vocational qualification","31","0.00985627306415355","0.00611055273743021","0.0136019933908769"
"High transfer dependency","1992","35-65 y.","(2b) intermediate general qualification","1","","",""
"High transfer dependency","1992","35-65 y.","(2a) intermediate vocational","11","","",""
"High transfer dependency","1992","35-65 y.","(2c_gen) general maturity certificate","1","","",""
"High transfer dependency","1992","35-65 y.","(2c_voc) vocational maturity certificate","4","","",""
"High transfer dependency","1992","35-65 y.","(3a) lower tertiary education","7","","",""
"High transfer dependency","1992","35-65 y.","(3b) higher tertiary education","4","","",""
"High transfer dependency","1992","66 and older","(0) in school","","","",""
"High transfer dependency","1992","66 and older","(1a) inadequately completed","3","","",""
"High transfer dependency","1992","66 and older","(1b) general elementary school","5","","",""
"High transfer dependency","1992","66 and older","(1c) basic vocational qualification","","","",""
"High transfer dependency","1992","66 and older","(2b) intermediate general qualification","","","",""
"High transfer dependency","1992","66 and older","(2a) intermediate vocational","","","",""
"High transfer dependency","1992","66 and older","(2c_gen) general maturity certificate","","","",""
"High transfer dependency","1992","66 and older","(2c_voc) vocational maturity certificate","","","",""
"High transfer dependency","1992","66 and older","(3a) lower tertiary education","","","",""
"High transfer dependency","1992","66 and older","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1992","16-34 y.","(0) in school","5","","",""
"Very high transfer dependency","1992","16-34 y.","(1a) inadequately completed","6","","",""
"Very high transfer dependency","1992","16-34 y.","(1b) general elementary school","17","","",""
"Very high transfer dependency","1992","16-34 y.","(1c) basic vocational qualification","13","","",""
"Very high transfer dependency","1992","16-34 y.","(2b) intermediate general qualification","9","","",""
"Very high transfer dependency","1992","16-34 y.","(2a) intermediate vocational","9","","",""
"Very high transfer dependency","1992","16-34 y.","(2c_gen) general maturity certificate","4","","",""
"Very high transfer dependency","1992","16-34 y.","(2c_voc) vocational maturity certificate","8","","",""
"Very high transfer dependency","1992","16-34 y.","(3a) lower tertiary education","3","","",""
"Very high transfer dependency","1992","16-34 y.","(3b) higher tertiary education","1","","",""
"Very high transfer dependency","1992","35-65 y.","(0) in school","","","",""
"Very high transfer dependency","1992","35-65 y.","(1a) inadequately completed","12","","",""
"Very high transfer dependency","1992","35-65 y.","(1b) general elementary school","21","","",""
"Very high transfer dependency","1992","35-65 y.","(1c) basic vocational qualification","24","","",""
"Very high transfer dependency","1992","35-65 y.","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","1992","35-65 y.","(2a) intermediate vocational","3","","",""
"Very high transfer dependency","1992","35-65 y.","(2c_gen) general maturity certificate","4","","",""
"Very high transfer dependency","1992","35-65 y.","(2c_voc) vocational maturity certificate","5","","",""
"Very high transfer dependency","1992","35-65 y.","(3a) lower tertiary education","3","","",""
