"transab_cat2","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","2002","Couple + C. LE 16 ","no migration background","290","0.0772413209457723","0.0687651924454714","0.0857174494460732"
"Low transfer dependency","2002","Couple + C. LE 16 ","direct migration background","93","0.133080215579179","0.108524611270726","0.157635819887632"
"Low transfer dependency","2002","Couple + C. LE 16 ","indirect migration background","17","","",""
"Low transfer dependency","2002","Couple + C. GT 16 ","no migration background","178","0.0672122161934903","0.0587231405992021","0.0757012917877784"
"Low transfer dependency","2002","Couple + C. GT 16 ","direct migration background","49","0.118896086195768","0.0887219878892862","0.14907018450225"
"Low transfer dependency","2002","Couple + C. GT 16 ","indirect migration background","15","","",""
"Low transfer dependency","2002","Couple + C. LE and GT 16","no migration background","121","0.0940243948770831","0.0793276789421986","0.108721110811968"
"Low transfer dependency","2002","Couple + C. LE and GT 16","direct migration background","34","0.127093990017575","0.0886261238812047","0.165561856153945"
"Low transfer dependency","2002","Couple + C. LE and GT 16","indirect migration background","7","","",""
"High transfer dependency","2002","1-pers.-HH","no migration background","53","0.0184204397958902","0.0133305024709661","0.0235103771208144"
"High transfer dependency","2002","1-pers.-HH","direct migration background","7","","",""
"High transfer dependency","2002","1-pers.-HH","indirect migration background","4","","",""
"High transfer dependency","2002","(Married) couple without C. ","no migration background","72","0.0130031177991024","0.0102648125979458","0.015741423000259"
"High transfer dependency","2002","(Married) couple without C. ","direct migration background","12","","",""
"High transfer dependency","2002","(Married) couple without C. ","indirect migration background","1","","",""
"High transfer dependency","2002","Single parent ","no migration background","57","0.0770706403378502","0.0599664166560451","0.0941748640196554"
"High transfer dependency","2002","Single parent ","direct migration background","10","","",""
"High transfer dependency","2002","Single parent ","indirect migration background","6","","",""
"High transfer dependency","2002","Couple + C. LE 16 ","no migration background","84","0.0262054151522794","0.0211336654035739","0.0312771649009848"
"High transfer dependency","2002","Couple + C. LE 16 ","direct migration background","23","","",""
"High transfer dependency","2002","Couple + C. LE 16 ","indirect migration background","4","","",""
"High transfer dependency","2002","Couple + C. GT 16 ","no migration background","45","0.0154544661697732","0.0112724108284089","0.0196365215111376"
"High transfer dependency","2002","Couple + C. GT 16 ","direct migration background","9","","",""
"High transfer dependency","2002","Couple + C. GT 16 ","indirect migration background","3","","",""
"High transfer dependency","2002","Couple + C. LE and GT 16","no migration background","38","0.0298992605132965","0.0213233465369316","0.0384751744896614"
"High transfer dependency","2002","Couple + C. LE and GT 16","direct migration background","10","","",""
"High transfer dependency","2002","Couple + C. LE and GT 16","indirect migration background","4","","",""
"Very high transfer dependency","2002","1-pers.-HH","no migration background","109","0.035113108495973","0.0281456799039024","0.0420805370880436"
"Very high transfer dependency","2002","1-pers.-HH","direct migration background","17","","",""
"Very high transfer dependency","2002","1-pers.-HH","indirect migration background","10","","",""
"Very high transfer dependency","2002","(Married) couple without C. ","no migration background","65","0.0113378400991197","0.00877872786841691","0.0138969523298225"
"Very high transfer dependency","2002","(Married) couple without C. ","direct migration background","32","0.0409871722270707","0.0270557813018354","0.054918563152306"
"Very high transfer dependency","2002","(Married) couple without C. ","indirect migration background","1","","",""
"Very high transfer dependency","2002","Single parent ","no migration background","95","0.0989896079909143","0.0798367161950293","0.118142499786799"
"Very high transfer dependency","2002","Single parent ","direct migration background","14","","",""
"Very high transfer dependency","2002","Single parent ","indirect migration background","12","","",""
"Very high transfer dependency","2002","Couple + C. LE 16 ","no migration background","58","0.0210924656043895","0.0165303831854846","0.0256545480232944"
"Very high transfer dependency","2002","Couple + C. LE 16 ","direct migration background","36","0.0665377977418939","0.048520610109204","0.0845549853745839"
"Very high transfer dependency","2002","Couple + C. LE 16 ","indirect migration background","4","","",""
"Very high transfer dependency","2002","Couple + C. GT 16 ","no migration background","15","","",""
"Very high transfer dependency","2002","Couple + C. GT 16 ","direct migration background","12","","",""
"Very high transfer dependency","2002","Couple + C. GT 16 ","indirect migration background","3","","",""
"Very high transfer dependency","2002","Couple + C. LE and GT 16","no migration background","20","","",""
"Very high transfer dependency","2002","Couple + C. LE and GT 16","direct migration background","4","","",""
"Very high transfer dependency","2002","Couple + C. LE and GT 16","indirect migration background","","","",""
"Very low transfer dependency","2003","1-pers.-HH","no migration background","2402","0.908129207548335","0.897162859193042","0.919095555903628"
"Very low transfer dependency","2003","1-pers.-HH","direct migration background","203","0.832118767868038","0.784433324804022","0.879804210932055"
"Very low transfer dependency","2003","1-pers.-HH","indirect migration background","68","0.824400903806723","0.742546997020847","0.906254810592598"
"Very low transfer dependency","2003","(Married) couple without C. ","no migration background","6102","0.947760452398566","0.942330234852377","0.953190669944756"
"Very low transfer dependency","2003","(Married) couple without C. ","direct migration background","654","0.874859078507822","0.850970897957082","0.898747259058563"
"Very low transfer dependency","2003","(Married) couple without C. ","indirect migration background","111","0.932210647143533","0.887603345896416","0.976817948390651"
"Very low transfer dependency","2003","Single parent ","no migration background","643","0.699776681469683","0.669914210179798","0.729639152759568"
"Very low transfer dependency","2003","Single parent ","direct migration background","103","0.689025613873307","0.612621186067937","0.765430041678676"
"Very low transfer dependency","2003","Single parent ","indirect migration background","36","0.59079954680788","0.468411113328442","0.713187980287319"
"Very low transfer dependency","2003","Couple + C. LE 16 ","no migration background","3027","0.855352870019482","0.843701429978478","0.867004310060487"
"Very low transfer dependency","2003","Couple + C. LE 16 ","direct migration background","512","0.738285194489878","0.704698955826037","0.771871433153719"
"Very low transfer dependency","2003","Couple + C. LE 16 ","indirect migration background","146","0.855284635101446","0.802554037543574","0.908015232659317"
"Very low transfer dependency","2003","Couple + C. GT 16 ","no migration background","3079","0.916736705472718","0.907340278152259","0.926133132793178"
"Very low transfer dependency","2003","Couple + C. GT 16 ","direct migration background","358","0.809508481606084","0.772349143601562","0.846667819610606"
"Very low transfer dependency","2003","Couple + C. GT 16 ","indirect migration background","164","0.850466987305038","0.799490907017806","0.901443067592271"
"Very low transfer dependency","2003","Couple + C. LE and GT 16","no migration background","1207","0.849972959315781","0.831267369818787","0.868678548812775"
"Very low transfer dependency","2003","Couple + C. LE and GT 16","direct migration background","218","0.74973615165259","0.699881879787273","0.799590423517907"
"Very low transfer dependency","2003","Couple + C. LE and GT 16","indirect migration background","105","0.803433278991403","0.73458818279699","0.872278375185816"
"Low transfer dependency","2003","1-pers.-HH","no migration background","92","0.0335232271846092","0.0266893352800165","0.0403571190892019"
"Low transfer dependency","2003","1-pers.-HH","direct migration background","8","","",""
"Low transfer dependency","2003","1-pers.-HH","indirect migration background","3","","",""
"Low transfer dependency","2003","(Married) couple without C. ","no migration background","211","0.0281042142085659","0.0240708837441468","0.032137544672985"
"Low transfer dependency","2003","(Married) couple without C. ","direct migration background","46","0.0568513657108444","0.0401337295853572","0.0735690018363317"
"Low transfer dependency","2003","(Married) couple without C. ","indirect migration background","7","","",""
"Low transfer dependency","2003","Single parent ","no migration background","103","0.105170401308659","0.0851837177052489","0.12515708491207"
"Low transfer dependency","2003","Single parent ","direct migration background","19","","",""
"Low transfer dependency","2003","Single parent ","indirect migration background","7","","",""
"Low transfer dependency","2003","Couple + C. LE 16 ","no migration background","302","0.0891911366652998","0.0797499516357097","0.09863232169489"
"Low transfer dependency","2003","Couple + C. LE 16 ","direct migration background","90","0.141259707834903","0.114647848676488","0.167871566993319"
"Low transfer dependency","2003","Couple + C. LE 16 ","indirect migration background","16","","",""
"Low transfer dependency","2003","Couple + C. GT 16 ","no migration background","157","0.0517245430257229","0.0441922147435329","0.0592568713079129"
"Low transfer dependency","2003","Couple + C. GT 16 ","direct migration background","44","0.14013573363404","0.107287740498273","0.172983726769807"
"Low transfer dependency","2003","Couple + C. GT 16 ","indirect migration background","17","","",""
"Low transfer dependency","2003","Couple + C. LE and GT 16","no migration background","153","0.124052909161954","0.106785527547285","0.141320290776624"
"Low transfer dependency","2003","Couple + C. LE and GT 16","direct migration background","51","0.142297510956737","0.102089176937289","0.182505844976185"
"Low transfer dependency","2003","Couple + C. LE and GT 16","indirect migration background","17","","",""
"High transfer dependency","2003","1-pers.-HH","no migration background","53","0.01790012048677","0.0128662122983879","0.0229340286751521"
"High transfer dependency","2003","1-pers.-HH","direct migration background","3","","",""
"High transfer dependency","2003","1-pers.-HH","indirect migration background","4","","",""
"High transfer dependency","2003","(Married) couple without C. ","no migration background","63","0.0096416515727713","0.00725691652931805","0.0120263866162245"
"High transfer dependency","2003","(Married) couple without C. ","direct migration background","19","","",""
"High transfer dependency","2003","(Married) couple without C. ","indirect migration background","3","","",""
"High transfer dependency","2003","Single parent ","no migration background","57","0.0695826762061635","0.0530053967228407","0.0861599556894864"
"High transfer dependency","2003","Single parent ","direct migration background","11","","",""
"High transfer dependency","2003","Single parent ","indirect migration background","9","","",""
"High transfer dependency","2003","Couple + C. LE 16 ","no migration background","90","0.0254712706346977","0.0202524224419847","0.0306901188274107"
"High transfer dependency","2003","Couple + C. LE 16 ","direct migration background","16","","",""
"High transfer dependency","2003","Couple + C. LE 16 ","indirect migration background","4","","",""
"High transfer dependency","2003","Couple + C. GT 16 ","no migration background","63","0.023302140935279","0.018171262993113","0.0284330188774451"
"High transfer dependency","2003","Couple + C. GT 16 ","direct migration background","6","","",""
"High transfer dependency","2003","Couple + C. GT 16 ","indirect migration background","3","","",""
"High transfer dependency","2003","Couple + C. LE and GT 16","no migration background","14","","",""
"High transfer dependency","2003","Couple + C. LE and GT 16","direct migration background","9","","",""
"High transfer dependency","2003","Couple + C. LE and GT 16","indirect migration background","4","","",""
"Very high transfer dependency","2003","1-pers.-HH","no migration background","118","0.0404474447802855","0.0329678268703256","0.0479270626902454"
"Very high transfer dependency","2003","1-pers.-HH","direct migration background","22","","",""
"Very high transfer dependency","2003","1-pers.-HH","indirect migration background","8","","",""
"Very high transfer dependency","2003","(Married) couple without C. ","no migration background","74","0.0144936818200963","0.0115770117728366","0.017410351867356"
"Very high transfer dependency","2003","(Married) couple without C. ","direct migration background","18","","",""
"Very high transfer dependency","2003","(Married) couple without C. ","indirect migration background","1","","",""
"Very high transfer dependency","2003","Single parent ","no migration background","102","0.125470241015494","0.103888749106347","0.147051732924641"
"Very high transfer dependency","2003","Single parent ","direct migration background","8","","",""
"Very high transfer dependency","2003","Single parent ","indirect migration background","10","","",""
"Very high transfer dependency","2003","Couple + C. LE 16 ","no migration background","82","0.02998472268052","0.0243354655683568","0.0356339797926833"
"Very high transfer dependency","2003","Couple + C. LE 16 ","direct migration background","40","0.092381757549366","0.0702569316175179","0.114506583481214"
"Very high transfer dependency","2003","Couple + C. LE 16 ","indirect migration background","5","","",""
"Very high transfer dependency","2003","Couple + C. GT 16 ","no migration background","22","","",""
"Very high transfer dependency","2003","Couple + C. GT 16 ","direct migration background","21","","",""
"Very high transfer dependency","2003","Couple + C. GT 16 ","indirect migration background","4","","",""
"Very high transfer dependency","2003","Couple + C. LE and GT 16","no migration background","26","","",""
"Very high transfer dependency","2003","Couple + C. LE and GT 16","direct migration background","12","","",""
"Very high transfer dependency","2003","Couple + C. LE and GT 16","indirect migration background","2","","",""
"Very low transfer dependency","2004","1-pers.-HH","no migration background","2339","0.895607117380977","0.883912259641212","0.907301975120743"
"Very low transfer dependency","2004","1-pers.-HH","direct migration background","185","0.85871183023286","0.812260533936267","0.905163126529453"
"Very low transfer dependency","2004","1-pers.-HH","indirect migration background","68","0.758243091143875","0.667224039503734","0.849262142784017"
"Very low transfer dependency","2004","(Married) couple without C. ","no migration background","6125","0.948780705829698","0.943387067912685","0.95417434374671"
"Very low transfer dependency","2004","(Married) couple without C. ","direct migration background","646","0.858239382232129","0.833005615776916","0.883473148687342"
"Very low transfer dependency","2004","(Married) couple without C. ","indirect migration background","109","0.936716050940277","0.892022338282175","0.981409763598378"
"Very low transfer dependency","2004","Single parent ","no migration background","614","0.698365119899744","0.66784963656159","0.728880603237898"
"Very low transfer dependency","2004","Single parent ","direct migration background","97","0.7463691702231","0.672146086705093","0.820592253741108"
"Very low transfer dependency","2004","Single parent ","indirect migration background","48","0.706566336663695","0.603516122608398","0.809616550718991"
"Very low transfer dependency","2004","Couple + C. LE 16 ","no migration background","2787","0.853592896062049","0.841427839311497","0.865757952812601"
"Very low transfer dependency","2004","Couple + C. LE 16 ","direct migration background","446","0.719849435894704","0.683705343037931","0.755993528751478"
"Very low transfer dependency","2004","Couple + C. LE 16 ","indirect migration background","142","0.76411415346739","0.701569308322975","0.826658998611805"
"Very low transfer dependency","2004","Couple + C. GT 16 ","no migration background","3012","0.904534324000647","0.894479345932167","0.914589302069127"
"Very low transfer dependency","2004","Couple + C. GT 16 ","direct migration background","361","0.81229030174859","0.7750788257139","0.849501777783279"
"Very low transfer dependency","2004","Couple + C. GT 16 ","indirect migration background","173","0.775497089054143","0.716782192468722","0.834211985639564"
"Very low transfer dependency","2004","Couple + C. LE and GT 16","no migration background","1118","0.811795772761009","0.790796843867012","0.832794701655007"
"Very low transfer dependency","2004","Couple + C. LE and GT 16","direct migration background","207","0.741505455830395","0.691797852382734","0.791213059278057"
"Very low transfer dependency","2004","Couple + C. LE and GT 16","indirect migration background","112","0.831428184217408","0.768508940985328","0.894347427449487"
"Low transfer dependency","2004","1-pers.-HH","no migration background","94","0.035595243513754","0.0285088317128632","0.0426816553146448"
"Low transfer dependency","2004","1-pers.-HH","direct migration background","9","","",""
"Low transfer dependency","2004","1-pers.-HH","indirect migration background","7","","",""
"Low transfer dependency","2004","(Married) couple without C. ","no migration background","166","0.0258768232121465","0.021992239463288","0.029761406961005"
"Low transfer dependency","2004","(Married) couple without C. ","direct migration background","53","0.075919097347219","0.0567575500048045","0.0950806446896335"
"Low transfer dependency","2004","(Married) couple without C. ","indirect migration background","3","","",""
"Low transfer dependency","2004","Single parent ","no migration background","100","0.120783780326974","0.0991172006868584","0.14245035996709"
"Low transfer dependency","2004","Single parent ","direct migration background","18","","",""
"Low transfer dependency","2004","Single parent ","indirect migration background","6","","",""
"Low transfer dependency","2004","Couple + C. LE 16 ","no migration background","310","0.0973382417276563","0.0871379653621085","0.107538518093204"
"Low transfer dependency","2004","Couple + C. LE 16 ","direct migration background","86","0.161627773470582","0.132000125160296","0.191255421780868"
"Low transfer dependency","2004","Couple + C. LE 16 ","indirect migration background","17","","",""
"Low transfer dependency","2004","Couple + C. GT 16 ","no migration background","188","0.0659006432706387","0.0574110606497005","0.0743902258915769"
"Low transfer dependency","2004","Couple + C. GT 16 ","direct migration background","36","0.113756408141698","0.0834982563862958","0.1440145598971"
"Low transfer dependency","2004","Couple + C. GT 16 ","indirect migration background","12","","",""
"Low transfer dependency","2004","Couple + C. LE and GT 16","no migration background","147","0.130218276248777","0.112138203514758","0.148298348982796"
"Low transfer dependency","2004","Couple + C. LE and GT 16","direct migration background","66","0.162340449791364","0.120471978554784","0.204208921027944"
"Low transfer dependency","2004","Couple + C. LE and GT 16","indirect migration background","15","","",""
"High transfer dependency","2004","1-pers.-HH","no migration background","51","0.0146311053772438","0.0100387157895708","0.0192234949649168"
"High transfer dependency","2004","1-pers.-HH","direct migration background","5","","",""
"High transfer dependency","2004","1-pers.-HH","indirect migration background","4","","",""
"High transfer dependency","2004","(Married) couple without C. ","no migration background","59","0.0137672360959229","0.010916249571113","0.0166182226207327"
"High transfer dependency","2004","(Married) couple without C. ","direct migration background","18","","",""
"High transfer dependency","2004","(Married) couple without C. ","indirect migration background","1","","",""
"High transfer dependency","2004","Single parent ","no migration background","59","0.0750556600127121","0.0575375307518168","0.0925737892736074"
"High transfer dependency","2004","Single parent ","direct migration background","3","","",""
"High transfer dependency","2004","Single parent ","indirect migration background","7","","",""
"High transfer dependency","2004","Couple + C. LE 16 ","no migration background","65","0.0195928926152961","0.014823531870398","0.0243622533601942"
"High transfer dependency","2004","Couple + C. LE 16 ","direct migration background","19","","",""
"High transfer dependency","2004","Couple + C. LE 16 ","indirect migration background","11","","",""
"High transfer dependency","2004","Couple + C. GT 16 ","no migration background","56","0.0195847512782701","0.0148433246463171","0.024326177910223"
"High transfer dependency","2004","Couple + C. GT 16 ","direct migration background","10","","",""
"High transfer dependency","2004","Couple + C. GT 16 ","indirect migration background","7","","",""
"High transfer dependency","2004","Couple + C. LE and GT 16","no migration background","39","0.0415743354441013","0.0308504803108236","0.0522981905773789"
"High transfer dependency","2004","Couple + C. LE and GT 16","direct migration background","10","","",""
"High transfer dependency","2004","Couple + C. LE and GT 16","indirect migration background","1","","",""
"Very high transfer dependency","2004","1-pers.-HH","no migration background","142","0.0541665337280252","0.0455094106727951","0.0628236567832553"
"Very high transfer dependency","2004","1-pers.-HH","direct migration background","17","","",""
"Very high transfer dependency","2004","1-pers.-HH","indirect migration background","6","","",""
"Very high transfer dependency","2004","(Married) couple without C. ","no migration background","67","0.0115752348622329","0.00895814408915413","0.0141923256353117"
"Very high transfer dependency","2004","(Married) couple without C. ","direct migration background","17","","",""
"Very high transfer dependency","2004","(Married) couple without C. ","indirect migration background","1","","",""
"Very high transfer dependency","2004","Single parent ","no migration background","96","0.10579543976057","0.0853455902202471","0.126245289300892"
"Very high transfer dependency","2004","Single parent ","direct migration background","14","","",""
"Very high transfer dependency","2004","Single parent ","indirect migration background","14","","",""
"Very high transfer dependency","2004","Couple + C. LE 16 ","no migration background","82","0.0294759695949988","0.0236556763716606","0.035296262818337"
"Very high transfer dependency","2004","Couple + C. LE 16 ","direct migration background","42","0.0959310010959348","0.0722281263655922","0.119633875826277"
"Very high transfer dependency","2004","Couple + C. LE 16 ","indirect migration background","7","","",""
"Very high transfer dependency","2004","Couple + C. GT 16 ","no migration background","25","","",""
"Very high transfer dependency","2004","Couple + C. GT 16 ","direct migration background","16","","",""
"Very high transfer dependency","2004","Couple + C. GT 16 ","indirect migration background","2","","",""
"Very high transfer dependency","2004","Couple + C. LE and GT 16","no migration background","27","","",""
"Very high transfer dependency","2004","Couple + C. LE and GT 16","direct migration background","15","","",""
"Very high transfer dependency","2004","Couple + C. LE and GT 16","indirect migration background","8","","",""
"Very low transfer dependency","2005","1-pers.-HH","no migration background","2344","0.88144171321862","0.86913834312149","0.893745083315751"
"Very low transfer dependency","2005","1-pers.-HH","direct migration background","175","0.77725387950741","0.72150608019503","0.83300167881979"
"Very low transfer dependency","2005","1-pers.-HH","indirect migration background","71","0.741723567491948","0.652286488635878","0.831160646348018"
"Very low transfer dependency","2005","(Married) couple without C. ","no migration background","5893","0.94360191968248","0.937869413139918","0.949334426225043"
"Very low transfer dependency","2005","(Married) couple without C. ","direct migration background","611","0.869335459082931","0.84433241133071","0.894338506835153"
"Very low transfer dependency","2005","(Married) couple without C. ","indirect migration background","106","0.945702908019798","0.903922323001057","0.987483493038539"
"Very low transfer dependency","2005","Single parent ","no migration background","617","0.667248563042993","0.636274298449544","0.698222827636441"
"Very low transfer dependency","2005","Single parent ","direct migration background","82","0.703794818783467","0.622775696531025","0.78481394103591"
"Very low transfer dependency","2005","Single parent ","indirect migration background","49","0.684312262671363","0.581165213761708","0.787459311581017"
"Very low transfer dependency","2005","Couple + C. LE 16 ","no migration background","2538","0.849545034059671","0.836708835539134","0.862381232580208"
"Very low transfer dependency","2005","Couple + C. LE 16 ","direct migration background","404","0.745298509201588","0.70795818224873","0.782638836154446"
"Very low transfer dependency","2005","Couple + C. LE 16 ","indirect migration background","146","0.855861068668358","0.803822978245121","0.907899159091596"
"Very low transfer dependency","2005","Couple + C. GT 16 ","no migration background","2802","0.907608819145021","0.897291229719279","0.917926408570762"
"Very low transfer dependency","2005","Couple + C. GT 16 ","direct migration background","317","0.782738746160428","0.742326066134535","0.823151426186322"
"Very low transfer dependency","2005","Couple + C. GT 16 ","indirect migration background","180","0.901812875297158","0.861078913904436","0.942546836689881"
"Very low transfer dependency","2005","Couple + C. LE and GT 16","no migration background","1065","0.846051756132824","0.826234240373682","0.865869271891966"
"Very low transfer dependency","2005","Couple + C. LE and GT 16","direct migration background","179","0.544135113402686","0.486005828053084","0.602264398752288"
"Very low transfer dependency","2005","Couple + C. LE and GT 16","indirect migration background","99","0.780089418646189","0.707480772108213","0.852698065184164"
"Low transfer dependency","2005","1-pers.-HH","no migration background","102","0.0382939268080619","0.030990150529161","0.0455977030869629"
"Low transfer dependency","2005","1-pers.-HH","direct migration background","9","","",""
"Low transfer dependency","2005","1-pers.-HH","indirect migration background","6","","",""
"Low transfer dependency","2005","(Married) couple without C. ","no migration background","210","0.0364634560470447","0.0318056542906384","0.041121257803451"
"Low transfer dependency","2005","(Married) couple without C. ","direct migration background","41","0.049376402226364","0.0333038666326277","0.0654489378201003"
"Low transfer dependency","2005","(Married) couple without C. ","indirect migration background","4","","",""
"Low transfer dependency","2005","Single parent ","no migration background","103","0.115958326455691","0.0949116003673392","0.137005052544044"
"Low transfer dependency","2005","Single parent ","direct migration background","24","","",""
"Low transfer dependency","2005","Single parent ","indirect migration background","6","","",""
"Low transfer dependency","2005","Couple + C. LE 16 ","no migration background","286","0.0958010260337522","0.0852338961832156","0.106368155884289"
"Low transfer dependency","2005","Couple + C. LE 16 ","direct migration background","81","0.146705189099451","0.116382372679033","0.177028005519868"
"Low transfer dependency","2005","Couple + C. LE 16 ","indirect migration background","16","","",""
"Low transfer dependency","2005","Couple + C. GT 16 ","no migration background","166","0.0672155182547048","0.0582939939878357","0.076137042521574"
"Low transfer dependency","2005","Couple + C. GT 16 ","direct migration background","44","0.113681235953889","0.0825742838467537","0.144788188061024"
"Low transfer dependency","2005","Couple + C. GT 16 ","indirect migration background","17","","",""
"Low transfer dependency","2005","Couple + C. LE and GT 16","no migration background","147","0.111457450338583","0.0941769209117293","0.128737979765437"
"Low transfer dependency","2005","Couple + C. LE and GT 16","direct migration background","62","0.261924312127993","0.210607237292402","0.313241386963584"
"Low transfer dependency","2005","Couple + C. LE and GT 16","indirect migration background","13","","",""
"High transfer dependency","2005","1-pers.-HH","no migration background","51","0.0180398040212785","0.0129742823148926","0.0231053257276645"
"High transfer dependency","2005","1-pers.-HH","direct migration background","9","","",""
"High transfer dependency","2005","1-pers.-HH","indirect migration background","5","","",""
"High transfer dependency","2005","(Married) couple without C. ","no migration background","59","0.00833690145797343","0.00607745319751689","0.01059634971843"
"High transfer dependency","2005","(Married) couple without C. ","direct migration background","21","","",""
"High transfer dependency","2005","(Married) couple without C. ","indirect migration background","3","","",""
"High transfer dependency","2005","Single parent ","no migration background","73","0.100663942235102","0.0808853589297262","0.120442525540478"
"High transfer dependency","2005","Single parent ","direct migration background","7","","",""
"High transfer dependency","2005","Single parent ","indirect migration background","11","","",""
"High transfer dependency","2005","Couple + C. LE 16 ","no migration background","83","0.0264088839586322","0.0206517904391589","0.0321659774781054"
"High transfer dependency","2005","Couple + C. LE 16 ","direct migration background","14","","",""
"High transfer dependency","2005","Couple + C. LE 16 ","indirect migration background","2","","",""
"High transfer dependency","2005","Couple + C. GT 16 ","no migration background","38","0.0182876465884013","0.0135136218258538","0.0230616713509488"
"High transfer dependency","2005","Couple + C. GT 16 ","direct migration background","22","","",""
"High transfer dependency","2005","Couple + C. GT 16 ","indirect migration background","5","","",""
"High transfer dependency","2005","Couple + C. LE and GT 16","no migration background","30","0.0205433505195963","0.0127541725889103","0.0283325284502822"
"High transfer dependency","2005","Couple + C. LE and GT 16","direct migration background","13","","",""
"High transfer dependency","2005","Couple + C. LE and GT 16","indirect migration background","6","","",""
"Very high transfer dependency","2005","1-pers.-HH","no migration background","155","0.0622245559520393","0.0530308277072999","0.0714182841967786"
"Very high transfer dependency","2005","1-pers.-HH","direct migration background","21","","",""
"Very high transfer dependency","2005","1-pers.-HH","indirect migration background","10","","",""
"Very high transfer dependency","2005","(Married) couple without C. ","no migration background","59","0.0115977228125014","0.00893717406018415","0.0142582715648187"
"Very high transfer dependency","2005","(Married) couple without C. ","direct migration background","25","","",""
"Very high transfer dependency","2005","(Married) couple without C. ","indirect migration background","","","",""
"Very high transfer dependency","2005","Single parent ","no migration background","96","0.116129168266214","0.0950689790212023","0.137189357511225"
"Very high transfer dependency","2005","Single parent ","direct migration background","9","","",""
"Very high transfer dependency","2005","Single parent ","indirect migration background","12","","",""
"Very high transfer dependency","2005","Couple + C. LE 16 ","no migration background","73","0.0282450559479448","0.0222968012251366","0.0341933106707529"
"Very high transfer dependency","2005","Couple + C. LE 16 ","direct migration background","24","","",""
"Very high transfer dependency","2005","Couple + C. LE 16 ","indirect migration background","11","","",""
"Very high transfer dependency","2005","Couple + C. GT 16 ","no migration background","20","","",""
"Very high transfer dependency","2005","Couple + C. GT 16 ","direct migration background","17","","",""
"Very high transfer dependency","2005","Couple + C. GT 16 ","indirect migration background","3","","",""
"Very high transfer dependency","2005","Couple + C. LE and GT 16","no migration background","32","0.0219474430089965","0.0139022505396403","0.0299926354783527"
"Very high transfer dependency","2005","Couple + C. LE and GT 16","direct migration background","28","","",""
"Very high transfer dependency","2005","Couple + C. LE and GT 16","indirect migration background","7","","",""
"Very low transfer dependency","2006","1-pers.-HH","no migration background","2643","0.877376460732442","0.865639183129428","0.889113738335457"
"Very low transfer dependency","2006","1-pers.-HH","direct migration background","181","0.774536807302478","0.720763969640005","0.82830964496495"
"Very low transfer dependency","2006","1-pers.-HH","indirect migration background","81","0.722533151530595","0.636063458239844","0.809002844821347"
"Very low transfer dependency","2006","(Married) couple without C. ","no migration background","6639","0.947858047324877","0.94264714806076","0.953068946588995"
"Very low transfer dependency","2006","(Married) couple without C. ","direct migration background","659","0.869882931441891","0.845610267114319","0.894155595769464"
"Very low transfer dependency","2006","(Married) couple without C. ","indirect migration background","123","0.94307252259521","0.903242557082566","0.982902488107855"
"Very low transfer dependency","2006","Single parent ","no migration background","664","0.654457619317233","0.624669151218807","0.684246087415659"
"Very low transfer dependency","2006","Single parent ","direct migration background","82","0.592001884920979","0.510004656910842","0.673999112931116"
"Very low transfer dependency","2006","Single parent ","indirect migration background","45","0.634747086767198","0.527891313342628","0.741602860191767"
"Very low transfer dependency","2006","Couple + C. LE 16 ","no migration background","2677","0.826943087111902","0.81378244993142","0.840103724292384"
"Very low transfer dependency","2006","Couple + C. LE 16 ","direct migration background","399","0.693604882584535","0.65483047535372","0.732379289815349"
"Very low transfer dependency","2006","Couple + C. LE 16 ","indirect migration background","141","0.724026317223159","0.659958740371521","0.788093894074798"
"Very low transfer dependency","2006","Couple + C. GT 16 ","no migration background","2980","0.915528304440819","0.905931925189576","0.925124683692063"
"Very low transfer dependency","2006","Couple + C. GT 16 ","direct migration background","280","0.766284890170878","0.72269032681106","0.809879453530696"
"Very low transfer dependency","2006","Couple + C. GT 16 ","indirect migration background","171","0.859782237876518","0.811541126669144","0.908023349083892"
"Very low transfer dependency","2006","Couple + C. LE and GT 16","no migration background","1047","0.833375771138061","0.812457020186241","0.854294522089881"
"Very low transfer dependency","2006","Couple + C. LE and GT 16","direct migration background","162","0.596967286822996","0.536645159600733","0.65728941404526"
"Very low transfer dependency","2006","Couple + C. LE and GT 16","indirect migration background","81","0.610816673096142","0.522090520213161","0.699542825979123"
"Low transfer dependency","2006","1-pers.-HH","no migration background","114","0.0356252962975655","0.0289926076482728","0.0422579849468582"
"Low transfer dependency","2006","1-pers.-HH","direct migration background","9","","",""
"Low transfer dependency","2006","1-pers.-HH","indirect migration background","4","","",""
"Low transfer dependency","2006","(Married) couple without C. ","no migration background","221","0.0302019522507466","0.0261904638361428","0.0342134406653504"
"Low transfer dependency","2006","(Married) couple without C. ","direct migration background","44","0.0662790592445979","0.0483310358349662","0.0842270826542296"
"Low transfer dependency","2006","(Married) couple without C. ","indirect migration background","2","","",""
"Low transfer dependency","2006","Single parent ","no migration background","94","0.0963648195252301","0.077880112711529","0.114849526338931"
"Low transfer dependency","2006","Single parent ","direct migration background","23","","",""
"Low transfer dependency","2006","Single parent ","indirect migration background","9","","",""
"Low transfer dependency","2006","Couple + C. LE 16 ","no migration background","311","0.109999664079356","0.0991144896058453","0.120884838552867"
