"transab_cat2","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","2013","Other degree","(3b) higher tertiary education","53","0.0582191010053794","0.0440626490472107","0.0723755529635481"
"High transfer dependency","2013","no degree/no degree yet","(0) in school","86","0.0549370209693768","0.0413034018109848","0.0685706401277688"
"High transfer dependency","2013","no degree/no degree yet","(1a) inadequately completed","93","0.0971425681787467","0.0746675758015072","0.119617560555986"
"High transfer dependency","2013","no degree/no degree yet","(1b) general elementary school","","","",""
"High transfer dependency","2013","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"High transfer dependency","2013","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"High transfer dependency","2013","no degree/no degree yet","(2a) intermediate vocational","","","",""
"High transfer dependency","2013","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"High transfer dependency","2013","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"High transfer dependency","2013","no degree/no degree yet","(3a) lower tertiary education","","","",""
"High transfer dependency","2013","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"Very high transfer dependency","2013","lower secondary degree","(0) in school","","","",""
"Very high transfer dependency","2013","lower secondary degree","(1a) inadequately completed","","","",""
"Very high transfer dependency","2013","lower secondary degree","(1b) general elementary school","224","0.0786233354578517","0.0665559806014029","0.0906906903143005"
"Very high transfer dependency","2013","lower secondary degree","(1c) basic vocational qualification","211","0.0262185569506372","0.0220628272121748","0.0303742866890996"
"Very high transfer dependency","2013","lower secondary degree","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","2013","lower secondary degree","(2a) intermediate vocational","","","",""
"Very high transfer dependency","2013","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","2013","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","2013","lower secondary degree","(3a) lower tertiary education","","","",""
"Very high transfer dependency","2013","lower secondary degree","(3b) higher tertiary education","","","",""
"Very high transfer dependency","2013","secondary school degree","(0) in school","","","",""
"Very high transfer dependency","2013","secondary school degree","(1a) inadequately completed","","","",""
"Very high transfer dependency","2013","secondary school degree","(1b) general elementary school","","","",""
"Very high transfer dependency","2013","secondary school degree","(1c) basic vocational qualification","","","",""
"Very high transfer dependency","2013","secondary school degree","(2b) intermediate general qualification","95","0.0832239607967103","0.0660953885275246","0.100352533065896"
"Very high transfer dependency","2013","secondary school degree","(2a) intermediate vocational","224","0.0294489676264482","0.0254241932999798","0.0334737419529165"
"Very high transfer dependency","2013","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","2013","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","2013","secondary school degree","(3a) lower tertiary education","8","","",""
"Very high transfer dependency","2013","secondary school degree","(3b) higher tertiary education","2","","",""
"Very high transfer dependency","2013","college entrance qualification","(0) in school","","","",""
"Very high transfer dependency","2013","college entrance qualification","(1a) inadequately completed","","","",""
"Very high transfer dependency","2013","college entrance qualification","(1b) general elementary school","","","",""
"Very high transfer dependency","2013","college entrance qualification","(1c) basic vocational qualification","","","",""
"Very high transfer dependency","2013","college entrance qualification","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","2013","college entrance qualification","(2a) intermediate vocational","","","",""
"Very high transfer dependency","2013","college entrance qualification","(2c_gen) general maturity certificate","60","0.0470806640088355","0.0345750029688141","0.0595863250488569"
"Very high transfer dependency","2013","college entrance qualification","(2c_voc) vocational maturity certificate","48","0.0212986738710533","0.0151958585021524","0.0274014892399541"
"Very high transfer dependency","2013","college entrance qualification","(3a) lower tertiary education","8","","",""
"Very high transfer dependency","2013","college entrance qualification","(3b) higher tertiary education","29","","",""
"Very high transfer dependency","2013","Other degree","(0) in school","","","",""
"Very high transfer dependency","2013","Other degree","(1a) inadequately completed","","","",""
"Very high transfer dependency","2013","Other degree","(1b) general elementary school","133","0.107981808254946","0.0880029632530866","0.127960653256806"
"Very high transfer dependency","2013","Other degree","(1c) basic vocational qualification","79","0.0658868908384162","0.0498299553093315","0.0819438263675008"
"Very high transfer dependency","2013","Other degree","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","2013","Other degree","(2a) intermediate vocational","","","",""
"Very high transfer dependency","2013","Other degree","(2c_gen) general maturity certificate","65","0.110473553863594","0.0828579791163924","0.138089128610796"
"Very high transfer dependency","2013","Other degree","(2c_voc) vocational maturity certificate","61","0.10121969247285","0.0784150779569189","0.124024306988782"
"Very high transfer dependency","2013","Other degree","(3a) lower tertiary education","2","","",""
"Very high transfer dependency","2013","Other degree","(3b) higher tertiary education","74","0.0664728889564604","0.0514126286824083","0.0815331492305125"
"Very high transfer dependency","2013","no degree/no degree yet","(0) in school","96","0.0606952837679498","0.0464086814915978","0.0749818860443018"
"Very high transfer dependency","2013","no degree/no degree yet","(1a) inadequately completed","154","0.175826828770691","0.146937531206345","0.204716126335037"
"Very high transfer dependency","2013","no degree/no degree yet","(1b) general elementary school","","","",""
"Very high transfer dependency","2013","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Very high transfer dependency","2013","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","2013","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Very high transfer dependency","2013","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","2013","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","2013","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Very high transfer dependency","2013","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"Very low transfer dependency","2014","lower secondary degree","(0) in school","","","",""
"Very low transfer dependency","2014","lower secondary degree","(1a) inadequately completed","","","",""
"Very low transfer dependency","2014","lower secondary degree","(1b) general elementary school","1143","0.790222991575824","0.770613257724294","0.809832725427353"
"Very low transfer dependency","2014","lower secondary degree","(1c) basic vocational qualification","4452","0.898555654879145","0.890265504488111","0.906845805270178"
"Very low transfer dependency","2014","lower secondary degree","(2b) intermediate general qualification","","","",""
"Very low transfer dependency","2014","lower secondary degree","(2a) intermediate vocational","9","","",""
"Very low transfer dependency","2014","lower secondary degree","(2c_gen) general maturity certificate","3","","",""
"Very low transfer dependency","2014","lower secondary degree","(2c_voc) vocational maturity certificate","7","","",""
"Very low transfer dependency","2014","lower secondary degree","(3a) lower tertiary education","114","0.99644917861306","0.985577636285222","1.0073207209409"
"Very low transfer dependency","2014","lower secondary degree","(3b) higher tertiary education","36","0.994437559017941","0.970473041125437","1.01840207691045"
"Very low transfer dependency","2014","secondary school degree","(0) in school","","","",""
"Very low transfer dependency","2014","secondary school degree","(1a) inadequately completed","","","",""
"Very low transfer dependency","2014","secondary school degree","(1b) general elementary school","","","",""
"Very low transfer dependency","2014","secondary school degree","(1c) basic vocational qualification","","","",""
"Very low transfer dependency","2014","secondary school degree","(2b) intermediate general qualification","623","0.804645594541007","0.778209022330588","0.831082166751427"
"Very low transfer dependency","2014","secondary school degree","(2a) intermediate vocational","5240","0.900702831112718","0.893155165975413","0.908250496250023"
"Very low transfer dependency","2014","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Very low transfer dependency","2014","secondary school degree","(2c_voc) vocational maturity certificate","20","","",""
"Very low transfer dependency","2014","secondary school degree","(3a) lower tertiary education","483","0.950851131473554","0.932144205210469","0.969558057736638"
"Very low transfer dependency","2014","secondary school degree","(3b) higher tertiary education","133","0.939956903545165","0.901019625918985","0.978894181171345"
"Very low transfer dependency","2014","college entrance qualification","(0) in school","","","",""
"Very low transfer dependency","2014","college entrance qualification","(1a) inadequately completed","","","",""
"Very low transfer dependency","2014","college entrance qualification","(1b) general elementary school","","","",""
"Very low transfer dependency","2014","college entrance qualification","(1c) basic vocational qualification","","","",""
"Very low transfer dependency","2014","college entrance qualification","(2b) intermediate general qualification","","","",""
"Very low transfer dependency","2014","college entrance qualification","(2a) intermediate vocational","","","",""
"Very low transfer dependency","2014","college entrance qualification","(2c_gen) general maturity certificate","829","0.76535570087078","0.73983240380455","0.79087899793701"
"Very low transfer dependency","2014","college entrance qualification","(2c_voc) vocational maturity certificate","1740","0.926626310744069","0.915059045984291","0.938193575503847"
"Very low transfer dependency","2014","college entrance qualification","(3a) lower tertiary education","1289","0.961158764760571","0.950848111122953","0.97146941839819"
"Very low transfer dependency","2014","college entrance qualification","(3b) higher tertiary education","2890","0.957767885937096","0.95063500259618","0.964900769278013"
"Very low transfer dependency","2014","Other degree","(0) in school","","","",""
"Very low transfer dependency","2014","Other degree","(1a) inadequately completed","","","",""
"Very low transfer dependency","2014","Other degree","(1b) general elementary school","438","0.713763456608972","0.681196893721046","0.746330019496898"
"Very low transfer dependency","2014","Other degree","(1c) basic vocational qualification","528","0.786231313134071","0.756613267577091","0.815849358691052"
"Very low transfer dependency","2014","Other degree","(2b) intermediate general qualification","","","",""
"Very low transfer dependency","2014","Other degree","(2a) intermediate vocational","","","",""
"Very low transfer dependency","2014","Other degree","(2c_gen) general maturity certificate","260","0.68240526983332","0.636201903680646","0.728608635985994"
"Very low transfer dependency","2014","Other degree","(2c_voc) vocational maturity certificate","363","0.762632236395579","0.72585026688997","0.799414205901188"
"Very low transfer dependency","2014","Other degree","(3a) lower tertiary education","28","","",""
"Very low transfer dependency","2014","Other degree","(3b) higher tertiary education","677","0.807955753073895","0.781536922160859","0.834374583986931"
"Very low transfer dependency","2014","no degree/no degree yet","(0) in school","662","0.798499527458943","0.772102097434121","0.824896957483765"
"Very low transfer dependency","2014","no degree/no degree yet","(1a) inadequately completed","233","0.536286824903085","0.494069668476972","0.578503981329198"
"Very low transfer dependency","2014","no degree/no degree yet","(1b) general elementary school","","","",""
"Very low transfer dependency","2014","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Very low transfer dependency","2014","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Very low transfer dependency","2014","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Very low transfer dependency","2014","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Very low transfer dependency","2014","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Very low transfer dependency","2014","no degree/no degree yet","(3a) lower tertiary education","1","","",""
"Very low transfer dependency","2014","no degree/no degree yet","(3b) higher tertiary education","5","","",""
"Low transfer dependency","2014","lower secondary degree","(0) in school","","","",""
"Low transfer dependency","2014","lower secondary degree","(1a) inadequately completed","","","",""
"Low transfer dependency","2014","lower secondary degree","(1b) general elementary school","214","0.0852242078190585","0.0717762374670825","0.0986721781710345"
"Low transfer dependency","2014","lower secondary degree","(1c) basic vocational qualification","308","0.0485623779074603","0.0426601479075988","0.0544646079073218"
"Low transfer dependency","2014","lower secondary degree","(2b) intermediate general qualification","1","","",""
"Low transfer dependency","2014","lower secondary degree","(2a) intermediate vocational","2","","",""
"Low transfer dependency","2014","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Low transfer dependency","2014","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Low transfer dependency","2014","lower secondary degree","(3a) lower tertiary education","","","",""
"Low transfer dependency","2014","lower secondary degree","(3b) higher tertiary education","","","",""
"Low transfer dependency","2014","secondary school degree","(0) in school","","","",""
"Low transfer dependency","2014","secondary school degree","(1a) inadequately completed","","","",""
"Low transfer dependency","2014","secondary school degree","(1b) general elementary school","","","",""
"Low transfer dependency","2014","secondary school degree","(1c) basic vocational qualification","","","",""
"Low transfer dependency","2014","secondary school degree","(2b) intermediate general qualification","94","0.0687263355371197","0.0518572525522684","0.085595418521971"
"Low transfer dependency","2014","secondary school degree","(2a) intermediate vocational","445","0.0496822405948869","0.0441983543641458","0.055166126825628"
"Low transfer dependency","2014","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Low transfer dependency","2014","secondary school degree","(2c_voc) vocational maturity certificate","2","","",""
"Low transfer dependency","2014","secondary school degree","(3a) lower tertiary education","19","","",""
"Low transfer dependency","2014","secondary school degree","(3b) higher tertiary education","7","","",""
"Low transfer dependency","2014","college entrance qualification","(0) in school","","","",""
"Low transfer dependency","2014","college entrance qualification","(1a) inadequately completed","","","",""
"Low transfer dependency","2014","college entrance qualification","(1b) general elementary school","","","",""
"Low transfer dependency","2014","college entrance qualification","(1c) basic vocational qualification","","","",""
"Low transfer dependency","2014","college entrance qualification","(2b) intermediate general qualification","","","",""
"Low transfer dependency","2014","college entrance qualification","(2a) intermediate vocational","","","",""
"Low transfer dependency","2014","college entrance qualification","(2c_gen) general maturity certificate","111","0.117974410893328","0.0985461193409664","0.137402702445689"
"Low transfer dependency","2014","college entrance qualification","(2c_voc) vocational maturity certificate","126","0.0479224962085289","0.038446736219547","0.0573982561975108"
"Low transfer dependency","2014","college entrance qualification","(3a) lower tertiary education","43","0.029788006665479","0.0207161504802154","0.0388598628507425"
"Low transfer dependency","2014","college entrance qualification","(3b) higher tertiary education","103","0.0220480370694581","0.016840201047542","0.0272558730913742"
"Low transfer dependency","2014","Other degree","(0) in school","","","",""
"Low transfer dependency","2014","Other degree","(1a) inadequately completed","","","",""
"Low transfer dependency","2014","Other degree","(1b) general elementary school","109","0.105613579000626","0.0834696485030561","0.127757509498196"
"Low transfer dependency","2014","Other degree","(1c) basic vocational qualification","83","0.0867955793975859","0.0664559989779188","0.107135159817253"
"Low transfer dependency","2014","Other degree","(2b) intermediate general qualification","","","",""
"Low transfer dependency","2014","Other degree","(2a) intermediate vocational","","","",""
"Low transfer dependency","2014","Other degree","(2c_gen) general maturity certificate","54","0.106759010649464","0.0761109936618556","0.137407027637073"
"Low transfer dependency","2014","Other degree","(2c_voc) vocational maturity certificate","64","0.0731268613749425","0.0506199890912091","0.095633733658676"
"Low transfer dependency","2014","Other degree","(3a) lower tertiary education","2","","",""
"Low transfer dependency","2014","Other degree","(3b) higher tertiary education","74","0.0763167005557322","0.058509711392047","0.0941236897194175"
"Low transfer dependency","2014","no degree/no degree yet","(0) in school","86","0.0684061575856225","0.0517931912882326","0.0850191238830124"
"Low transfer dependency","2014","no degree/no degree yet","(1a) inadequately completed","110","0.178961142878236","0.146510229575741","0.21141205618073"
"Low transfer dependency","2014","no degree/no degree yet","(1b) general elementary school","","","",""
"Low transfer dependency","2014","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Low transfer dependency","2014","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Low transfer dependency","2014","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Low transfer dependency","2014","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Low transfer dependency","2014","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Low transfer dependency","2014","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Low transfer dependency","2014","no degree/no degree yet","(3b) higher tertiary education","","","",""
"High transfer dependency","2014","lower secondary degree","(0) in school","","","",""
"High transfer dependency","2014","lower secondary degree","(1a) inadequately completed","","","",""
"High transfer dependency","2014","lower secondary degree","(1b) general elementary school","117","0.0410420231833696","0.0314869923351726","0.0505970540315666"
"High transfer dependency","2014","lower secondary degree","(1c) basic vocational qualification","163","0.0247524067932358","0.0204861975005068","0.0290186160859647"
"High transfer dependency","2014","lower secondary degree","(2b) intermediate general qualification","","","",""
"High transfer dependency","2014","lower secondary degree","(2a) intermediate vocational","","","",""
"High transfer dependency","2014","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"High transfer dependency","2014","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"High transfer dependency","2014","lower secondary degree","(3a) lower tertiary education","","","",""
"High transfer dependency","2014","lower secondary degree","(3b) higher tertiary education","1","","",""
"High transfer dependency","2014","secondary school degree","(0) in school","","","",""
"High transfer dependency","2014","secondary school degree","(1a) inadequately completed","","","",""
"High transfer dependency","2014","secondary school degree","(1b) general elementary school","","","",""
"High transfer dependency","2014","secondary school degree","(1c) basic vocational qualification","","","",""
"High transfer dependency","2014","secondary school degree","(2b) intermediate general qualification","81","0.0544898510024788","0.0393548613838898","0.0696248406210678"
"High transfer dependency","2014","secondary school degree","(2a) intermediate vocational","168","0.0224588331346953","0.0187193244267729","0.0261983418426176"
"High transfer dependency","2014","secondary school degree","(2c_gen) general maturity certificate","","","",""
"High transfer dependency","2014","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"High transfer dependency","2014","secondary school degree","(3a) lower tertiary education","7","","",""
"High transfer dependency","2014","secondary school degree","(3b) higher tertiary education","1","","",""
"High transfer dependency","2014","college entrance qualification","(0) in school","","","",""
"High transfer dependency","2014","college entrance qualification","(1a) inadequately completed","","","",""
"High transfer dependency","2014","college entrance qualification","(1b) general elementary school","","","",""
"High transfer dependency","2014","college entrance qualification","(1c) basic vocational qualification","","","",""
"High transfer dependency","2014","college entrance qualification","(2b) intermediate general qualification","","","",""
"High transfer dependency","2014","college entrance qualification","(2a) intermediate vocational","","","",""
"High transfer dependency","2014","college entrance qualification","(2c_gen) general maturity certificate","70","0.0639812418136644","0.0492422180309546","0.0787202655963742"
"High transfer dependency","2014","college entrance qualification","(2c_voc) vocational maturity certificate","44","0.0100816108837135","0.00564988545073446","0.0145133363166926"
"High transfer dependency","2014","college entrance qualification","(3a) lower tertiary education","8","","",""
"High transfer dependency","2014","college entrance qualification","(3b) higher tertiary education","31","0.00964090903139373","0.00617538501071877","0.0131064330520687"
"High transfer dependency","2014","Other degree","(0) in school","","","",""
"High transfer dependency","2014","Other degree","(1a) inadequately completed","","","",""
"High transfer dependency","2014","Other degree","(1b) general elementary school","76","0.0702322336973164","0.0518207954940695","0.0886436719005632"
"High transfer dependency","2014","Other degree","(1c) basic vocational qualification","56","0.0520608003899593","0.0360115465661166","0.068110054213802"
"High transfer dependency","2014","Other degree","(2b) intermediate general qualification","","","",""
"High transfer dependency","2014","Other degree","(2a) intermediate vocational","","","",""
"High transfer dependency","2014","Other degree","(2c_gen) general maturity certificate","27","","",""
"High transfer dependency","2014","Other degree","(2c_voc) vocational maturity certificate","39","0.0650061451631323","0.0436929718540335","0.0863193184722312"
"High transfer dependency","2014","Other degree","(3a) lower tertiary education","2","","",""
"High transfer dependency","2014","Other degree","(3b) higher tertiary education","36","0.0422995056574062","0.0288005037895627","0.0557985075252497"
"High transfer dependency","2014","no degree/no degree yet","(0) in school","57","0.0486914725750773","0.0345278798363438","0.0628550653138107"
"High transfer dependency","2014","no degree/no degree yet","(1a) inadequately completed","70","0.107295089939717","0.0810945897775471","0.133495590101886"
"High transfer dependency","2014","no degree/no degree yet","(1b) general elementary school","","","",""
"High transfer dependency","2014","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"High transfer dependency","2014","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"High transfer dependency","2014","no degree/no degree yet","(2a) intermediate vocational","","","",""
"High transfer dependency","2014","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"High transfer dependency","2014","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"High transfer dependency","2014","no degree/no degree yet","(3a) lower tertiary education","","","",""
"High transfer dependency","2014","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Very high transfer dependency","2014","lower secondary degree","(0) in school","","","",""
"Very high transfer dependency","2014","lower secondary degree","(1a) inadequately completed","","","",""
"Very high transfer dependency","2014","lower secondary degree","(1b) general elementary school","182","0.0835107774217482","0.0701862176527479","0.0968353371907486"
"Very high transfer dependency","2014","lower secondary degree","(1c) basic vocational qualification","172","0.0281295604201591","0.0235894997550714","0.0326696210852468"
"Very high transfer dependency","2014","lower secondary degree","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","2014","lower secondary degree","(2a) intermediate vocational","1","","",""
"Very high transfer dependency","2014","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","2014","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","2014","lower secondary degree","(3a) lower tertiary education","1","","",""
"Very high transfer dependency","2014","lower secondary degree","(3b) higher tertiary education","","","",""
"Very high transfer dependency","2014","secondary school degree","(0) in school","","","",""
"Very high transfer dependency","2014","secondary school degree","(1a) inadequately completed","","","",""
"Very high transfer dependency","2014","secondary school degree","(1b) general elementary school","","","",""
"Very high transfer dependency","2014","secondary school degree","(1c) basic vocational qualification","","","",""
"Very high transfer dependency","2014","secondary school degree","(2b) intermediate general qualification","66","0.0721382189193942","0.054887167458813","0.0893892703799755"
"Very high transfer dependency","2014","secondary school degree","(2a) intermediate vocational","178","0.0271560951577","0.0230539722474044","0.0312582180679957"
"Very high transfer dependency","2014","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","2014","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","2014","secondary school degree","(3a) lower tertiary education","4","","",""
"Very high transfer dependency","2014","secondary school degree","(3b) higher tertiary education","2","","",""
"Very high transfer dependency","2014","college entrance qualification","(0) in school","","","",""
"Very high transfer dependency","2014","college entrance qualification","(1a) inadequately completed","","","",""
"Very high transfer dependency","2014","college entrance qualification","(1b) general elementary school","","","",""
"Very high transfer dependency","2014","college entrance qualification","(1c) basic vocational qualification","","","",""
"Very high transfer dependency","2014","college entrance qualification","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","2014","college entrance qualification","(2a) intermediate vocational","","","",""
"Very high transfer dependency","2014","college entrance qualification","(2c_gen) general maturity certificate","49","0.0526886464222281","0.0392329864776168","0.0661443063668395"
"Very high transfer dependency","2014","college entrance qualification","(2c_voc) vocational maturity certificate","42","0.0153695821636887","0.00991230716560749","0.0208268571617699"
"Very high transfer dependency","2014","college entrance qualification","(3a) lower tertiary education","9","","",""
"Very high transfer dependency","2014","college entrance qualification","(3b) higher tertiary education","30","0.0105431679620521","0.00692075830400811","0.0141655776200961"
"Very high transfer dependency","2014","Other degree","(0) in school","","","",""
"Very high transfer dependency","2014","Other degree","(1a) inadequately completed","","","",""
"Very high transfer dependency","2014","Other degree","(1b) general elementary school","117","0.110390730693085","0.0878120695986382","0.132969391787532"
"Very high transfer dependency","2014","Other degree","(1c) basic vocational qualification","69","0.0749123070783834","0.0558937650064985","0.0939308491502683"
"Very high transfer dependency","2014","Other degree","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","2014","Other degree","(2a) intermediate vocational","","","",""
"Very high transfer dependency","2014","Other degree","(2c_gen) general maturity certificate","49","0.154298704525562","0.118447361835384","0.190150047215741"
"Very high transfer dependency","2014","Other degree","(2c_voc) vocational maturity certificate","48","0.0992347570663459","0.0733881079543902","0.125081406178302"
"Very high transfer dependency","2014","Other degree","(3a) lower tertiary education","1","","",""
"Very high transfer dependency","2014","Other degree","(3b) higher tertiary education","67","0.0734280407129668","0.0559340173478894","0.0909220640780442"
"Very high transfer dependency","2014","no degree/no degree yet","(0) in school","82","0.0844028423803574","0.0661084902073163","0.102697194553399"
"Very high transfer dependency","2014","no degree/no degree yet","(1a) inadequately completed","123","0.177456942278963","0.145113107203983","0.209800777353942"
"Very high transfer dependency","2014","no degree/no degree yet","(1b) general elementary school","","","",""
"Very high transfer dependency","2014","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Very high transfer dependency","2014","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","2014","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Very high transfer dependency","2014","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","2014","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","2014","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Very high transfer dependency","2014","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Very low transfer dependency","2015","lower secondary degree","(0) in school","","","",""
"Very low transfer dependency","2015","lower secondary degree","(1a) inadequately completed","","","",""
"Very low transfer dependency","2015","lower secondary degree","(1b) general elementary school","1067","0.779178839649314","0.758373850615896","0.799983828682732"
"Very low transfer dependency","2015","lower secondary degree","(1c) basic vocational qualification","4182","0.907349591534051","0.899087640624378","0.915611542443725"
"Very low transfer dependency","2015","lower secondary degree","(2b) intermediate general qualification","","","",""
"Very low transfer dependency","2015","lower secondary degree","(2a) intermediate vocational","8","","",""
"Very low transfer dependency","2015","lower secondary degree","(2c_gen) general maturity certificate","3","","",""
"Very low transfer dependency","2015","lower secondary degree","(2c_voc) vocational maturity certificate","6","","",""
"Very low transfer dependency","2015","lower secondary degree","(3a) lower tertiary education","105","0.996283597615043","0.984699878619675","1.00786731661041"
"Very low transfer dependency","2015","lower secondary degree","(3b) higher tertiary education","32","1","1","1"
"Very low transfer dependency","2015","secondary school degree","(0) in school","","","",""
"Very low transfer dependency","2015","secondary school degree","(1a) inadequately completed","","","",""
"Very low transfer dependency","2015","secondary school degree","(1b) general elementary school","","","",""
"Very low transfer dependency","2015","secondary school degree","(1c) basic vocational qualification","","","",""
"Very low transfer dependency","2015","secondary school degree","(2b) intermediate general qualification","613","0.824805184153492","0.798975282994154","0.85063508531283"
"Very low transfer dependency","2015","secondary school degree","(2a) intermediate vocational","5093","0.91063277036482","0.903273314335907","0.917992226393734"
"Very low transfer dependency","2015","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Very low transfer dependency","2015","secondary school degree","(2c_voc) vocational maturity certificate","17","","",""
"Very low transfer dependency","2015","secondary school degree","(3a) lower tertiary education","457","0.937447425437772","0.915873882910377","0.959020967965168"
"Very low transfer dependency","2015","secondary school degree","(3b) higher tertiary education","130","0.942634358784999","0.904251608221352","0.981017109348646"
"Very low transfer dependency","2015","college entrance qualification","(0) in school","","","",""
"Very low transfer dependency","2015","college entrance qualification","(1a) inadequately completed","","","",""
"Very low transfer dependency","2015","college entrance qualification","(1b) general elementary school","","","",""
"Very low transfer dependency","2015","college entrance qualification","(1c) basic vocational qualification","","","",""
"Very low transfer dependency","2015","college entrance qualification","(2b) intermediate general qualification","","","",""
"Very low transfer dependency","2015","college entrance qualification","(2a) intermediate vocational","","","",""
"Very low transfer dependency","2015","college entrance qualification","(2c_gen) general maturity certificate","844","0.818918223777007","0.795714221577006","0.842122225977008"
"Very low transfer dependency","2015","college entrance qualification","(2c_voc) vocational maturity certificate","1683","0.932879667277929","0.921483273054863","0.944276061500995"
"Very low transfer dependency","2015","college entrance qualification","(3a) lower tertiary education","1239","0.942414075107415","0.929765111639375","0.955063038575455"
"Very low transfer dependency","2015","college entrance qualification","(3b) higher tertiary education","2830","0.94038424467691","0.93191156746468","0.948856921889139"
"Very low transfer dependency","2015","Other degree","(0) in school","","","",""
"Very low transfer dependency","2015","Other degree","(1a) inadequately completed","","","",""
"Very low transfer dependency","2015","Other degree","(1b) general elementary school","466","0.744462440402697","0.713754831052747","0.775170049752646"
"Very low transfer dependency","2015","Other degree","(1c) basic vocational qualification","610","0.791035589212879","0.763224968162442","0.818846210263316"
"Very low transfer dependency","2015","Other degree","(2b) intermediate general qualification","","","",""
"Very low transfer dependency","2015","Other degree","(2a) intermediate vocational","","","",""
"Very low transfer dependency","2015","Other degree","(2c_gen) general maturity certificate","352","0.75532666499743","0.718198352934612","0.792454977060248"
"Very low transfer dependency","2015","Other degree","(2c_voc) vocational maturity certificate","520","0.761986638182534","0.730858152564554","0.793115123800514"
"Very low transfer dependency","2015","Other degree","(3a) lower tertiary education","28","","",""
"Very low transfer dependency","2015","Other degree","(3b) higher tertiary education","1011","0.835934625419755","0.815128202283366","0.856741048556145"
"Very low transfer dependency","2015","no degree/no degree yet","(0) in school","559","0.788227712232951","0.759407322142542","0.817048102323361"
"Very low transfer dependency","2015","no degree/no degree yet","(1a) inadequately completed","251","0.517503138618623","0.476624550722276","0.558381726514971"
"Very low transfer dependency","2015","no degree/no degree yet","(1b) general elementary school","","","",""
"Very low transfer dependency","2015","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Very low transfer dependency","2015","no degree/no degree yet","(2b) intermediate general qualification","","","",""
