"transab_cat2","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"High transfer dependency","1986","Not Working","(2a) intermediate vocational","3","","",""
"High transfer dependency","1986","Not Working","(2c_gen) general maturity certificate","4","","",""
"High transfer dependency","1986","Not Working","(2c_voc) vocational maturity certificate","3","","",""
"High transfer dependency","1986","Not Working","(3a) lower tertiary education","","","",""
"High transfer dependency","1986","Not Working","(3b) higher tertiary education","2","","",""
"Very high transfer dependency","1986","Full Time","(0) in school","","","",""
"Very high transfer dependency","1986","Full Time","(1a) inadequately completed","","","",""
"Very high transfer dependency","1986","Full Time","(1b) general elementary school","","","",""
"Very high transfer dependency","1986","Full Time","(1c) basic vocational qualification","","","",""
"Very high transfer dependency","1986","Full Time","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","1986","Full Time","(2a) intermediate vocational","","","",""
"Very high transfer dependency","1986","Full Time","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","1986","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1986","Full Time","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1986","Full Time","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1986","Part Time","(0) in school","","","",""
"Very high transfer dependency","1986","Part Time","(1a) inadequately completed","2","","",""
"Very high transfer dependency","1986","Part Time","(1b) general elementary school","3","","",""
"Very high transfer dependency","1986","Part Time","(1c) basic vocational qualification","1","","",""
"Very high transfer dependency","1986","Part Time","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","1986","Part Time","(2a) intermediate vocational","","","",""
"Very high transfer dependency","1986","Part Time","(2c_gen) general maturity certificate","4","","",""
"Very high transfer dependency","1986","Part Time","(2c_voc) vocational maturity certificate","1","","",""
"Very high transfer dependency","1986","Part Time","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1986","Part Time","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1986","Not Working","(0) in school","3","","",""
"Very high transfer dependency","1986","Not Working","(1a) inadequately completed","23","","",""
"Very high transfer dependency","1986","Not Working","(1b) general elementary school","51","0.0390406205889019","0.0279515497840624","0.0501296913937413"
"Very high transfer dependency","1986","Not Working","(1c) basic vocational qualification","36","0.0293974486301791","0.0195833030846902","0.0392115941756681"
"Very high transfer dependency","1986","Not Working","(2b) intermediate general qualification","3","","",""
"Very high transfer dependency","1986","Not Working","(2a) intermediate vocational","8","","",""
"Very high transfer dependency","1986","Not Working","(2c_gen) general maturity certificate","14","","",""
"Very high transfer dependency","1986","Not Working","(2c_voc) vocational maturity certificate","8","","",""
"Very high transfer dependency","1986","Not Working","(3a) lower tertiary education","4","","",""
"Very high transfer dependency","1986","Not Working","(3b) higher tertiary education","4","","",""
"Very low transfer dependency","1987","Full Time","(0) in school","","","",""
"Very low transfer dependency","1987","Full Time","(1a) inadequately completed","396","0.988481455252108","0.978050642857522","0.998912267646694"
"Very low transfer dependency","1987","Full Time","(1b) general elementary school","850","0.969335037097304","0.957917978891467","0.980752095303141"
"Very low transfer dependency","1987","Full Time","(1c) basic vocational qualification","1879","0.985013002538209","0.979559807346971","0.990466197729447"
"Very low transfer dependency","1987","Full Time","(2b) intermediate general qualification","148","0.981693987610167","0.960312173037563","1.00307580218277"
"Very low transfer dependency","1987","Full Time","(2a) intermediate vocational","705","0.990027237685122","0.982733760448051","0.997320714922194"
"Very low transfer dependency","1987","Full Time","(2c_gen) general maturity certificate","100","0.999139168403817","0.993419649549792","1.00485868725784"
"Very low transfer dependency","1987","Full Time","(2c_voc) vocational maturity certificate","216","0.989894266310183","0.976677808326095","1.00311072429427"
"Very low transfer dependency","1987","Full Time","(3a) lower tertiary education","146","1","1","1"
"Very low transfer dependency","1987","Full Time","(3b) higher tertiary education","304","0.982339855420487","0.967630259506833","0.997049451334142"
"Very low transfer dependency","1987","Part Time","(0) in school","13","","",""
"Very low transfer dependency","1987","Part Time","(1a) inadequately completed","93","0.815822418565009","0.744033852238025","0.887610984891994"
"Very low transfer dependency","1987","Part Time","(1b) general elementary school","389","0.895233061305326","0.866453534712509","0.924012587898143"
"Very low transfer dependency","1987","Part Time","(1c) basic vocational qualification","509","0.927786066354506","0.906074748078121","0.949497384630891"
"Very low transfer dependency","1987","Part Time","(2b) intermediate general qualification","90","0.917228452779769","0.862395514363458","0.972061391196081"
"Very low transfer dependency","1987","Part Time","(2a) intermediate vocational","231","0.947537261461921","0.919618980344447","0.975455542579395"
"Very low transfer dependency","1987","Part Time","(2c_gen) general maturity certificate","89","0.88362123272651","0.821388631669681","0.945853833783338"
"Very low transfer dependency","1987","Part Time","(2c_voc) vocational maturity certificate","69","0.896249954658242","0.828139865407496","0.964360043908989"
"Very low transfer dependency","1987","Part Time","(3a) lower tertiary education","38","0.944111965206956","0.872926837986105","1.01529709242781"
"Very low transfer dependency","1987","Part Time","(3b) higher tertiary education","101","0.944948533130595","0.901732517145574","0.988164549115616"
"Very low transfer dependency","1987","Not Working","(0) in school","164","0.936097741943043","0.899964206366233","0.972231277519853"
"Very low transfer dependency","1987","Not Working","(1a) inadequately completed","249","0.80248120880267","0.757800524418357","0.847161893186983"
"Very low transfer dependency","1987","Not Working","(1b) general elementary school","1030","0.925585826530069","0.910310948793559","0.94086070426658"
"Very low transfer dependency","1987","Not Working","(1c) basic vocational qualification","1029","0.91904225790216","0.903138278545797","0.934946237258522"
"Very low transfer dependency","1987","Not Working","(2b) intermediate general qualification","171","0.942462962484338","0.908907121988547","0.976018802980129"
"Very low transfer dependency","1987","Not Working","(2a) intermediate vocational","352","0.955327764895817","0.934334902350212","0.976320627441423"
"Very low transfer dependency","1987","Not Working","(2c_gen) general maturity certificate","157","0.892146401856035","0.846448438915078","0.937844364796993"
"Very low transfer dependency","1987","Not Working","(2c_voc) vocational maturity certificate","97","0.907499955649831","0.852857464575216","0.962142446724446"
"Very low transfer dependency","1987","Not Working","(3a) lower tertiary education","56","0.896153995823355","0.820219613570225","0.972088378076485"
"Very low transfer dependency","1987","Not Working","(3b) higher tertiary education","73","0.894398386617805","0.827053616033996","0.961743157201615"
"Low transfer dependency","1987","Full Time","(0) in school","","","",""
"Low transfer dependency","1987","Full Time","(1a) inadequately completed","5","","",""
"Low transfer dependency","1987","Full Time","(1b) general elementary school","23","","",""
"Low transfer dependency","1987","Full Time","(1c) basic vocational qualification","25","","",""
"Low transfer dependency","1987","Full Time","(2b) intermediate general qualification","1","","",""
"Low transfer dependency","1987","Full Time","(2a) intermediate vocational","7","","",""
"Low transfer dependency","1987","Full Time","(2c_gen) general maturity certificate","1","","",""
"Low transfer dependency","1987","Full Time","(2c_voc) vocational maturity certificate","3","","",""
"Low transfer dependency","1987","Full Time","(3a) lower tertiary education","","","",""
