"transab_cat2","year","age_gr","migback","n","percent","lower_confidence","upper_confidence","value"
"Very high transfer dependency","2009","66 and older","indirect migration background","","","","","3"
"Very low transfer dependency","2009","16-34 y.","no migration background","2828","0.827628038971578","0.814851202703999","0.840404875239157","0"
"Very low transfer dependency","2009","16-34 y.","direct migration background","231","0.736898866950083","0.687320515663167","0.786477218237","0"
"Very low transfer dependency","2009","16-34 y.","indirect migration background","436","0.781410717485826","0.747057706420645","0.815763728551007","0"
"Very low transfer dependency","2009","35-65 y.","no migration background","7886","0.899749486462518","0.893417425801371","0.906081547123665","0"
"Very low transfer dependency","2009","35-65 y.","direct migration background","822","0.780210382181336","0.754846976850546","0.805573787512126","0"
"Very low transfer dependency","2009","35-65 y.","indirect migration background","165","0.825529031676246","0.771707113886515","0.879350949465978","0"
"Very low transfer dependency","2009","66 and older","no migration background","3765","0.97074665401683","0.965431217750763","0.976062090282897","0"
"Very low transfer dependency","2009","66 and older","direct migration background","314","0.903312592140112","0.871899360033358","0.934725824246867","0"
"Very low transfer dependency","2009","66 and older","indirect migration background","6","","","","0"
"High transfer dependency","2010","16-34 y.","indirect migration background","61","0.0635964807944161","0.0468834889700472","0.0803094726187849","2"
"High transfer dependency","2010","16-34 y.","no migration background","296","0.038678767195319","0.0333808831990583","0.0439766511915798","2"
"High transfer dependency","2010","16-34 y.","direct migration background","89","0.0810529215353557","0.063465312126699","0.0986405309440125","2"
"High transfer dependency","2010","35-65 y.","no migration background","361","0.0232893686128867","0.0205032565998614","0.026075480625912","2"
"High transfer dependency","2010","66 and older","no migration background","12","","","","2"
"High transfer dependency","2010","35-65 y.","indirect migration background","26","","","","2"
"High transfer dependency","2010","35-65 y.","direct migration background","96","0.0338375603029814","0.0250436977186031","0.0426314228873598","2"
"High transfer dependency","2010","66 and older","direct migration background","4","","","","2"
"High transfer dependency","2010","66 and older","indirect migration background","","","","","2"
"Low transfer dependency","2010","16-34 y.","indirect migration background","121","0.110770354235472","0.0892759763912964","0.132264732079648","1"
"Low transfer dependency","2010","16-34 y.","no migration background","623","0.073393935499398","0.0662290455745589","0.0805588254242371","1"
"Low transfer dependency","2010","16-34 y.","direct migration background","176","0.155134388775419","0.131803833206089","0.17846494434475","1"
"Low transfer dependency","2010","35-65 y.","no migration background","907","0.0503972811883761","0.0463560724199099","0.0544384899568424","1"
"Low transfer dependency","2010","35-65 y.","direct migration background","238","0.126596063106521","0.110423727274382","0.142768398938661","1"
"Low transfer dependency","2010","35-65 y.","indirect migration background","47","0.0669308382137105","0.0418376610282716","0.0920240153991495","1"
"Low transfer dependency","2010","66 and older","no migration background","72","0.0204971199624703","0.015959047146625","0.0250351927783155","1"
"Low transfer dependency","2010","66 and older","direct migration background","19","","","","1"
"Low transfer dependency","2010","66 and older","indirect migration background","","","","","1"
"Very high transfer dependency","2010","16-34 y.","no migration background","419","0.0539441682087598","0.0477374432659282","0.0601508931515913","3"
"Very high transfer dependency","2010","16-34 y.","direct migration background","147","0.119109042274596","0.0982348025374249","0.139983282011768","3"
"Very high transfer dependency","2010","16-34 y.","indirect migration background","84","0.0813902470976484","0.0626636938572489","0.100116800338048","3"
"Very high transfer dependency","2010","35-65 y.","no migration background","400","0.0330635118543681","0.029760499312898","0.0363665243958381","3"
"Very high transfer dependency","2010","35-65 y.","direct migration background","182","0.088608971182534","0.0747877537173257","0.102430188647742","3"
"Very high transfer dependency","2010","35-65 y.","indirect migration background","21","","","","3"
"Very high transfer dependency","2010","66 and older","no migration background","3","","","","3"
"Very high transfer dependency","2010","66 and older","direct migration background","4","","","","3"
"Very high transfer dependency","2010","66 and older","indirect migration background","","","","","3"
"Very low transfer dependency","2010","16-34 y.","no migration background","3751","0.833983129096523","0.823759934909134","0.844206323283912","0"
"Very low transfer dependency","2010","16-34 y.","direct migration background","513","0.644703647414629","0.613860928010805","0.675546366818452","0"
"Very low transfer dependency","2010","16-34 y.","indirect migration background","553","0.744242917872463","0.714363142398804","0.774122693346122","0"
"Very low transfer dependency","2010","35-65 y.","no migration background","9589","0.893249838344369","0.887545470779675","0.898954205909063","0"
"Very low transfer dependency","2010","35-65 y.","direct migration background","1108","0.750957405407963","0.729924486525638","0.771990324290289","0"
"Very low transfer dependency","2010","35-65 y.","indirect migration background","287","0.812294544374843","0.773085990990473","0.851503097759214","0"
"Very low transfer dependency","2010","66 and older","no migration background","3658","0.973907169765347","0.968801631260826","0.979012708269867","0"
"Very low transfer dependency","2010","66 and older","direct migration background","292","0.890171753776116","0.855859702789854","0.924483804762378","0"
"Very low transfer dependency","2010","66 and older","indirect migration background","6","","","","0"
"High transfer dependency","2011","16-34 y.","indirect migration background","76","0.0627869839881473","0.0468499663093716","0.078724001666923","2"
"High transfer dependency","2011","66 and older","no migration background","32","0.00871085589051539","0.00607407542673519","0.0113476363542956","2"
"High transfer dependency","2011","16-34 y.","no migration background","358","0.0463583971193826","0.0407889404494911","0.0519278537892741","2"
"High transfer dependency","2011","16-34 y.","direct migration background","96","0.105725145101244","0.0853979100941786","0.126052380108309","2"
"High transfer dependency","2011","35-65 y.","no migration background","470","0.0269779743081325","0.024280167601647","0.029675781014618","2"
"High transfer dependency","2011","35-65 y.","indirect migration background","24","","","","2"
"High transfer dependency","2011","35-65 y.","direct migration background","137","0.0553240491419524","0.0451089175388359","0.0655391807450689","2"
"High transfer dependency","2011","66 and older","direct migration background","14","","","","2"
"High transfer dependency","2011","66 and older","indirect migration background","","","","","2"
"Low transfer dependency","2011","16-34 y.","indirect migration background","138","0.0943496720852017","0.0751451475407132","0.11355419662969","1"
"Low transfer dependency","2011","35-65 y.","indirect migration background","66","0.101360888974194","0.0747467463390892","0.127975031609298","1"
"Low transfer dependency","2011","66 and older","no migration background","95","0.0212419408555199","0.0171504823039246","0.0253333994071152","1"
"Low transfer dependency","2011","66 and older","direct migration background","21","","","","1"
"Low transfer dependency","2011","16-34 y.","no migration background","740","0.0854197636436459","0.0780161095803462","0.0928234177069456","1"
"Low transfer dependency","2011","16-34 y.","direct migration background","185","0.142386069571726","0.119284934585678","0.165487204557774","1"
"Low transfer dependency","2011","35-65 y.","no migration background","1130","0.0477079472617541","0.0441587897710997","0.0512571047524084","1"
"Low transfer dependency","2011","35-65 y.","direct migration background","285","0.0969273855724409","0.0837074255215531","0.110147345623329","1"
"Low transfer dependency","2011","66 and older","indirect migration background","","","","","1"
"Very high transfer dependency","2011","16-34 y.","no migration background","446","0.0534756425445636","0.047516278281485","0.0594350068076423","3"
"Very high transfer dependency","2011","16-34 y.","direct migration background","134","0.0989819993491197","0.0792396652052327","0.118724333493007","3"
"Very high transfer dependency","2011","16-34 y.","indirect migration background","79","0.0594231028620918","0.0438910841894211","0.0749551215347626","3"
"Very high transfer dependency","2011","35-65 y.","no migration background","537","0.033194571152075","0.0302116079405308","0.0361775343636191","3"
"Very high transfer dependency","2011","35-65 y.","direct migration background","200","0.0712448133014036","0.0597507705112988","0.0827388560915084","3"
"Very high transfer dependency","2011","35-65 y.","indirect migration background","37","0.0947626205423875","0.0689350006058485","0.120590240478927","3"
"Very high transfer dependency","2011","66 and older","no migration background","4","","","","3"
"Very high transfer dependency","2011","66 and older","direct migration background","8","","","","3"
"Very high transfer dependency","2011","66 and older","indirect migration background","","","","","3"
"Very low transfer dependency","2011","16-34 y.","no migration background","3931","0.814746196692408","0.804455358097421","0.825037035287395","0"
"Very low transfer dependency","2011","16-34 y.","direct migration background","464","0.65290678597791","0.621436382848535","0.684377189107285","0"
"Very low transfer dependency","2011","16-34 y.","indirect migration background","597","0.783440241064559","0.756379174788485","0.810501307340633","0"
"Very low transfer dependency","2011","35-65 y.","no migration background","11718","0.892119507278038","0.886953823647145","0.897285190908932","0"
"Very low transfer dependency","2011","66 and older","no migration background","4640","0.968109592278426","0.963123782784412","0.973095401772439","0"
"Very low transfer dependency","2011","66 and older","direct migration background","378","0.857429835497659","0.824031819829058","0.890827851166261","0"
"Very low transfer dependency","2011","35-65 y.","direct migration background","1302","0.776503751984203","0.757889205711768","0.795118298256639","0"
"Very low transfer dependency","2011","35-65 y.","indirect migration background","367","0.762608649544391","0.725088209304884","0.800129089783898","0"
"Very low transfer dependency","2011","66 and older","indirect migration background","6","","","","0"
"High transfer dependency","2012","16-34 y.","indirect migration background","68","0.0500734957511636","0.0351185093939226","0.0650284821084046","2"
"High transfer dependency","2012","66 and older","no migration background","26","","","","2"
"High transfer dependency","2012","16-34 y.","no migration background","341","0.0454967863542019","0.0398490254229992","0.0511445472854045","2"
"High transfer dependency","2012","16-34 y.","direct migration background","80","0.0810981049864396","0.0618415157060238","0.100354694266855","2"
"High transfer dependency","2012","35-65 y.","no migration background","441","0.0230462865119502","0.0205262144861577","0.0255663585377428","2"
"High transfer dependency","2012","35-65 y.","indirect migration background","24","","","","2"
"High transfer dependency","2012","35-65 y.","direct migration background","118","0.0478341401013552","0.0381144394807841","0.0575538407219263","2"
"High transfer dependency","2012","66 and older","direct migration background","20","","","","2"
"High transfer dependency","2012","66 and older","indirect migration background","","","","","2"
"Low transfer dependency","2012","16-34 y.","indirect migration background","100","0.0934657944564426","0.0735060254238094","0.113425563489076","1"
"Low transfer dependency","2012","35-65 y.","indirect migration background","60","0.0955280815087132","0.0706898869289392","0.120366276088487","1"
"Low transfer dependency","2012","66 and older","no migration background","92","0.0158910842193806","0.0123683579533345","0.0194138104854267","1"
"Low transfer dependency","2012","66 and older","direct migration background","13","","","","1"
"Low transfer dependency","2012","16-34 y.","no migration background","606","0.0811043241770591","0.0737056763529949","0.0885029720011233","1"
"Low transfer dependency","2012","16-34 y.","direct migration background","131","0.118275730637258","0.0954957338729449","0.141055727401572","1"
"Low transfer dependency","2012","35-65 y.","direct migration background","235","0.0923889351166789","0.0792006759969213","0.105577194236437","1"
"Low transfer dependency","2012","66 and older","indirect migration background","","","","","1"
"Low transfer dependency","2012","35-65 y.","no migration background","990","0.0476490828999843","0.0440714048508784","0.0512267609490902","1"
"Very high transfer dependency","2012","16-34 y.","no migration background","368","0.0472409882007901","0.0414912474127857","0.0529907289887944","3"
"Very high transfer dependency","2012","16-34 y.","direct migration background","100","0.0761716518069341","0.0574591536769149","0.0948841499369532","3"
"Very high transfer dependency","2012","16-34 y.","indirect migration background","66","0.0511922527535274","0.0360800318059438","0.0663044737011111","3"
"Very high transfer dependency","2012","35-65 y.","no migration background","541","0.0365774601934704","0.0334247020539768","0.039730218332964","3"
"Very high transfer dependency","2012","35-65 y.","direct migration background","151","0.0611061072489535","0.0501972774500854","0.0720149370478216","3"
"Very high transfer dependency","2012","35-65 y.","indirect migration background","28","","","","3"
"Very high transfer dependency","2012","66 and older","no migration background","5","","","","3"
"Very high transfer dependency","2012","66 and older","direct migration background","7","","","","3"
"Very high transfer dependency","2012","66 and older","indirect migration background","","","","","3"
"Very low transfer dependency","2012","16-34 y.","no migration background","3915","0.826157901267949","0.815887054377011","0.836428748158887","0"
"Very low transfer dependency","2012","16-34 y.","direct migration background","461","0.724454512569368","0.692937746127207","0.755971279011528","0"
"Very low transfer dependency","2012","16-34 y.","indirect migration background","583","0.805268457038866","0.778114973142368","0.832421940935365","0"
"Very low transfer dependency","2012","35-65 y.","no migration background","11647","0.892727170394595","0.88752984718159","0.8979244936076","0"
"Very low transfer dependency","2012","66 and older","no migration background","4718","0.974382312369716","0.969931746752548","0.978832877986884","0"
"Very low transfer dependency","2012","66 and older","direct migration background","363","0.855913769581906","0.821627375361617","0.890200163802195","0"
"Very low transfer dependency","2012","66 and older","indirect migration background","6","","","","0"
"Very low transfer dependency","2012","35-65 y.","direct migration background","1348","0.798670817533012","0.780408122248452","0.816933512817573","0"
"Very low transfer dependency","2012","35-65 y.","indirect migration background","426","0.809832480467031","0.776671854524987","0.842993106409074","0"
"High transfer dependency","2013","16-34 y.","indirect migration background","119","0.0681993475054144","0.0552818750883301","0.0811168199224988","2"
"High transfer dependency","2013","16-34 y.","no migration background","303","0.0404665454409577","0.0349682680739889","0.0459648228079266","2"
"High transfer dependency","2013","16-34 y.","direct migration background","176","0.0742142484480017","0.0624988424953019","0.0859296544007015","2"
"High transfer dependency","2013","66 and older","no migration background","25","","","","2"
"High transfer dependency","2013","35-65 y.","indirect migration background","37","0.0463431735350924","0.0310510172836962","0.0616353297864886","2"
"High transfer dependency","2013","35-65 y.","no migration background","421","0.0240592927887253","0.0214147117101702","0.0267038738672804","2"
"High transfer dependency","2013","35-65 y.","direct migration background","286","0.0487882901399979","0.0421031199828526","0.0554734602971431","2"
"High transfer dependency","2013","66 and older","direct migration background","13","","","","2"
"High transfer dependency","2013","66 and older","indirect migration background","","","","","2"
"Low transfer dependency","2013","35-65 y.","indirect migration background","59","0.0579734220488265","0.0409743260313328","0.0749725180663202","1"
"Low transfer dependency","2013","66 and older","no migration background","91","0.0178696541392142","0.0140619407326144","0.0216773675458141","1"
"Low transfer dependency","2013","16-34 y.","no migration background","540","0.0826097935708525","0.0749283766692776","0.0902912104724275","1"
"Low transfer dependency","2013","16-34 y.","direct migration background","256","0.10603559050825","0.0922747680050073","0.119796413011494","1"
"Low transfer dependency","2013","16-34 y.","indirect migration background","186","0.107652761326994","0.0917707516229529","0.123534771031035","1"
"Low transfer dependency","2013","35-65 y.","no migration background","837","0.0493888490620252","0.0456492964637734","0.053128401660277","1"
"Low transfer dependency","2013","35-65 y.","direct migration background","477","0.0933710582827263","0.0843421133811263","0.102400003184326","1"
"Low transfer dependency","2013","66 and older","direct migration background","31","0.0600052649038157","0.0379885905586143","0.0820219392490171","1"
"Low transfer dependency","2013","66 and older","indirect migration background","","","","","1"
"Very high transfer dependency","2013","16-34 y.","no migration background","311","0.0434895247670521","0.0377985623874592","0.049180487146645","3"
"Very high transfer dependency","2013","16-34 y.","direct migration background","211","0.0901519427918329","0.077351339745422","0.102952545838244","3"
"Very high transfer dependency","2013","16-34 y.","indirect migration background","153","0.106869752268372","0.0910386655355709","0.122700839001173","3"
"Very high transfer dependency","2013","35-65 y.","no migration background","501","0.0363683917400876","0.033137508170458","0.0395992753097172","3"
"Very high transfer dependency","2013","35-65 y.","direct migration background","411","0.0867800114316411","0.0780439912480763","0.095516031615206","3"
"Very high transfer dependency","2013","35-65 y.","indirect migration background","33","0.0640642541024009","0.0462523361925666","0.0818761720122352","3"
"Very high transfer dependency","2013","66 and older","no migration background","10","","","","3"
"Very high transfer dependency","2013","66 and older","direct migration background","18","","","","3"
"Very high transfer dependency","2013","66 and older","indirect migration background","","","","","3"
"Very low transfer dependency","2013","16-34 y.","no migration background","3780","0.833434136221138","0.823037875523513","0.843830396918763","0"
"Very low transfer dependency","2013","16-34 y.","direct migration background","1280","0.729598218251915","0.709746179890279","0.74945025661355","0"
"Very low transfer dependency","2013","16-34 y.","indirect migration background","1005","0.71727813889922","0.694202729187304","0.740353548611135","0"
"Very low transfer dependency","2013","35-65 y.","no migration background","11138","0.890183466409162","0.884787398974313","0.895579533844011","0"
"Very low transfer dependency","2013","66 and older","no migration background","4524","0.972770255563982","0.968092381361501","0.977448129766463","0"
"Very low transfer dependency","2013","66 and older","direct migration background","385","0.894498868627897","0.866020652233432","0.922977085022361","0"
"Very low transfer dependency","2013","66 and older","indirect migration background","5","","","","0"
"Very low transfer dependency","2013","35-65 y.","indirect migration background","597","0.83161915031368","0.80439913470927","0.85883916591809","0"
"Very low transfer dependency","2013","35-65 y.","direct migration background","2815","0.771060640145635","0.758022352075094","0.784098928216176","0"
"High transfer dependency","2014","16-34 y.","indirect migration background","100","0.0625606172058364","0.0490213780609982","0.0760998563506746","2"
"High transfer dependency","2014","66 and older","no migration background","23","","","","2"
"High transfer dependency","2014","16-34 y.","no migration background","261","0.0457353159311292","0.0395625185704916","0.0519081132917668","2"
"High transfer dependency","2014","16-34 y.","direct migration background","151","0.0855572351849476","0.0711602776122472","0.0999541927576479","2"
"High transfer dependency","2014","35-65 y.","indirect migration background","22","","","","2"
"High transfer dependency","2014","35-65 y.","no migration background","325","0.023392800680234","0.0206391590237303","0.0261464423367377","2"
"High transfer dependency","2014","35-65 y.","direct migration background","238","0.0515109705507177","0.0438787423805277","0.0591431987209077","2"
"High transfer dependency","2014","66 and older","indirect migration background","","","","","2"
"High transfer dependency","2014","66 and older","direct migration background","17","","","","2"
"Low transfer dependency","2014","35-65 y.","indirect migration background","64","0.0709411249979138","0.0515595620260032","0.0903226879698244","1"
"Low transfer dependency","2014","66 and older","no migration background","77","0.0169072479649712","0.013161176132617","0.0206533197973254","1"
"Low transfer dependency","2014","16-34 y.","no migration background","484","0.0843882181117994","0.0761749056085166","0.0926015306150822","1"
"Low transfer dependency","2014","16-34 y.","direct migration background","223","0.148428180445217","0.130128946377944","0.166727414512491","1"
"Low transfer dependency","2014","16-34 y.","indirect migration background","163","0.11789194201962","0.0998627981158119","0.135921085923429","1"
"Low transfer dependency","2014","35-65 y.","no migration background","730","0.0493933652204339","0.0454456930447498","0.0533410373961179","1"
"Low transfer dependency","2014","35-65 y.","direct migration background","411","0.0960244152629187","0.0858512872598378","0.106197543266","1"
"Low transfer dependency","2014","66 and older","direct migration background","31","0.0525629285812908","0.0316639048166358","0.0734619523459459","1"
"Low transfer dependency","2014","66 and older","indirect migration background","","","","","1"
"Very high transfer dependency","2014","16-34 y.","no migration background","263","0.0476956223000305","0.0413984017660182","0.0539928428340428","3"
"Very high transfer dependency","2014","16-34 y.","direct migration background","172","0.10222353473163","0.0866307513662277","0.117816318097032","3"
"Very high transfer dependency","2014","16-34 y.","indirect migration background","115","0.0999380875734297","0.0831703735294138","0.116705801617446","3"
"Very high transfer dependency","2014","35-65 y.","no migration background","418","0.0361831236905494","0.0327809487321412","0.0395852986489576","3"
"Very high transfer dependency","2014","35-65 y.","direct migration background","336","0.090143901482175","0.0802551866388779","0.100032616325472","3"
"Very high transfer dependency","2014","35-65 y.","indirect migration background","38","0.0928164530627816","0.0709096900887991","0.114723216036764","3"
"Very high transfer dependency","2014","66 and older","no migration background","7","","","","3"
"Very high transfer dependency","2014","66 and older","direct migration background","23","","","","3"
"Very high transfer dependency","2014","66 and older","indirect migration background","","","","","3"
"Very low transfer dependency","2014","16-34 y.","no migration background","3392","0.822180843657041","0.810883022324964","0.833478664989118","0"
"Very low transfer dependency","2014","16-34 y.","direct migration background","904","0.663791049638205","0.639475481499678","0.688106617776733","0"
"Very low transfer dependency","2014","16-34 y.","indirect migration background","851","0.719609353201113","0.69449613844441","0.744722567957816","0"
"Very low transfer dependency","2014","35-65 y.","no migration background","10101","0.891030710408783","0.885353895319697","0.896707525497868","0"
"Very low transfer dependency","2014","66 and older","no migration background","4443","0.97448565711184","0.96990400286442","0.979067311359259","0"
"Very low transfer dependency","2014","66 and older","direct migration background","367","0.891383697214522","0.862243607330473","0.920523787098571","0"
"Very low transfer dependency","2014","66 and older","indirect migration background","5","","","","0"
"Very low transfer dependency","2014","35-65 y.","direct migration background","2237","0.762320712704189","0.747622996709102","0.777018428699276","0"
"Very low transfer dependency","2014","35-65 y.","indirect migration background","550","0.811522713387691","0.781997163615981","0.841048263159401","0"
"High transfer dependency","2015","16-34 y.","indirect migration background","110","0.0964934715276208","0.079076278401641","0.113910664653601","2"
"High transfer dependency","2015","66 and older","no migration background","22","","","","2"
"High transfer dependency","2015","16-34 y.","no migration background","220","0.0413230433370181","0.0352328703847105","0.0474132162893258","2"
"High transfer dependency","2015","16-34 y.","direct migration background","174","0.0719180958044856","0.0605528174216232","0.0832833741873481","2"
"High transfer dependency","2015","35-65 y.","indirect migration background","24","","","","2"
"High transfer dependency","2015","35-65 y.","direct migration background","224","0.0561613498881261","0.0485393010414332","0.0637833987348189","2"
"High transfer dependency","2015","66 and older","indirect migration background","","","","","2"
"High transfer dependency","2015","35-65 y.","no migration background","278","0.0191490835493528","0.0165826074698338","0.0217155596288718","2"
"High transfer dependency","2015","66 and older","direct migration background","14","","","","2"
"Low transfer dependency","2015","16-34 y.","no migration background","414","0.0722990628198182","0.0643746395593856","0.0802234860802507","1"
"Low transfer dependency","2015","16-34 y.","direct migration background","224","0.106082540595737","0.0925356849996074","0.119629396191867","1"
"Low transfer dependency","2015","16-34 y.","indirect migration background","111","0.0786470353669517","0.0627682327097095","0.0945258380241938","1"
"Low transfer dependency","2015","35-65 y.","indirect migration background","68","0.0923140990097666","0.0705412622570097","0.114086935762524","1"
"Low transfer dependency","2015","66 and older","no migration background","70","0.0166402087407143","0.0129081279861187","0.0203722894953099","1"
"Low transfer dependency","2015","66 and older","indirect migration background","","","","","1"
"Low transfer dependency","2015","35-65 y.","direct migration background","363","0.0887960318864498","0.0793791166713929","0.0982129471015067","1"
"Low transfer dependency","2015","35-65 y.","no migration background","635","0.0480100823326958","0.0440065427883869","0.0520136218770047","1"
"Low transfer dependency","2015","66 and older","direct migration background","42","0.0690189251419402","0.0451980350855611","0.0928398151983193","1"
"Very high transfer dependency","2015","16-34 y.","no migration background","254","0.0541808255454288","0.0472541603121371","0.0611074907787205","3"
"Very high transfer dependency","2015","16-34 y.","direct migration background","251","0.0890122157328624","0.0764851626396004","0.101539268826124","3"
"Very high transfer dependency","2015","16-34 y.","indirect migration background","116","0.0809111069530033","0.0648251691688236","0.0969970447371829","3"
"Very high transfer dependency","2015","35-65 y.","no migration background","375","0.0376330203656246","0.0340691933384438","0.0411968473928055","3"
"Very high transfer dependency","2015","35-65 y.","direct migration background","410","0.0908666516556658","0.0813514031140729","0.100381900197259","3"
"Very high transfer dependency","2015","35-65 y.","indirect migration background","35","0.100681351935649","0.0780482269021031","0.123314476969195","3"
"Very high transfer dependency","2015","66 and older","no migration background","7","","","","3"
"Very high transfer dependency","2015","66 and older","direct migration background","29","","","","3"
"Very high transfer dependency","2015","66 and older","indirect migration background","","","","","3"
"Very low transfer dependency","2015","16-34 y.","no migration background","3215","0.832197068297735","0.820762752162991","0.843631384432479","0"
"Very low transfer dependency","2015","16-34 y.","direct migration background","1336","0.732987147866915","0.713525388508622","0.752448907225208","0"
"Very low transfer dependency","2015","16-34 y.","indirect migration background","767","0.743948386152424","0.718203041146903","0.769693731157945","0"
"Very low transfer dependency","2015","35-65 y.","no migration background","9666","0.895207813752327","0.889472091598584","0.900943535906069","0"
"Very low transfer dependency","2015","66 and older","direct migration background","350","0.880622431196754","0.85015332606375","0.911091536329759","0"
"Very low transfer dependency","2015","35-65 y.","direct migration background","2508","0.764175966569758","0.750122133235828","0.778229799903689","0"
"Very low transfer dependency","2015","35-65 y.","indirect migration background","552","0.785054219793473","0.754156424480073","0.815952015106874","0"
"Very low transfer dependency","2015","66 and older","no migration background","4414","0.974940596593023","0.970380333852006","0.979500859334039","0"
"Very low transfer dependency","2015","66 and older","indirect migration background","5","","","","0"
"High transfer dependency","2016","16-34 y.","indirect migration background","86","0.0787237831573165","0.0621068674810882","0.0953406988335448","2"
"High transfer dependency","2016","35-65 y.","indirect migration background","33","0.0505922761845736","0.0337308528416607","0.0674536995274864","2"
"High transfer dependency","2016","66 and older","no migration background","26","","","","2"
"High transfer dependency","2016","16-34 y.","no migration background","159","0.0398116892458279","0.033525408852332","0.0460979696393238","2"
"High transfer dependency","2016","16-34 y.","direct migration background","101","0.0684621834649695","0.0551814339330726","0.0817429329968664","2"
"High transfer dependency","2016","35-65 y.","no migration background","241","0.0203704811626688","0.0176198517937405","0.0231211105315971","2"
"High transfer dependency","2016","35-65 y.","direct migration background","173","0.0442455673848655","0.0369642199318407","0.0515269148378903","2"
"High transfer dependency","2016","66 and older","direct migration background","17","","","","2"
"High transfer dependency","2016","66 and older","indirect migration background","","","","","2"
"Low transfer dependency","2016","16-34 y.","no migration background","382","0.0935756114190956","0.0842116985006497","0.102939524337541","1"
"Low transfer dependency","2016","16-34 y.","direct migration background","209","0.136769686769348","0.118699808136031","0.154839565402665","1"
"Low transfer dependency","2016","16-34 y.","indirect migration background","148","0.118581585265242","0.0986334550874294","0.138529715443056","1"
"Low transfer dependency","2016","35-65 y.","indirect migration background","57","0.0713547283629521","0.0515503120522675","0.0911591446736368","1"
"Low transfer dependency","2016","66 and older","no migration background","63","0.0154913661502438","0.011826905111414","0.0191558271890735","1"
"Low transfer dependency","2016","35-65 y.","no migration background","602","0.0457562045596283","0.0416875092402104","0.0498248998790462","1"
"Low transfer dependency","2016","35-65 y.","direct migration background","349","0.0835329540487193","0.0737360003120904","0.0933299077853482","1"
"Low transfer dependency","2016","66 and older","indirect migration background","","","","","1"
"Low transfer dependency","2016","66 and older","direct migration background","34","0.079015753399172","0.0526452750367954","0.105386231761549","1"
"Very high transfer dependency","2016","16-34 y.","no migration background","235","0.051750589967666","0.0446281437003502","0.0588730362349818","3"
"Very high transfer dependency","2016","16-34 y.","direct migration background","175","0.0949749896305943","0.0795568531357616","0.110393126125427","3"
"Very high transfer dependency","2016","16-34 y.","indirect migration background","91","0.0722341603939839","0.0562609206031109","0.0882074001848568","3"
"Very high transfer dependency","2016","35-65 y.","no migration background","320","0.0318921691203407","0.0284707648254072","0.0353135734152743","3"
"Very high transfer dependency","2016","35-65 y.","direct migration background","344","0.0896556903372928","0.0795400010542412","0.0997713796203443","3"
"Very high transfer dependency","2016","35-65 y.","indirect migration background","30","0.0698967042773866","0.050280287343352","0.0895131212114212","3"
"Very high transfer dependency","2016","66 and older","no migration background","7","","","","3"
"Very high transfer dependency","2016","66 and older","direct migration background","30","0.0500089476066406","0.0287021255174276","0.0713157696958536","3"
"Very high transfer dependency","2016","66 and older","indirect migration background","","","","","3"
"Very low transfer dependency","2016","16-34 y.","no migration background","2940","0.81486210936741","0.802373906189155","0.827350312545665","0"
"Very low transfer dependency","2016","16-34 y.","direct migration background","904","0.699793140135088","0.675688973859507","0.72389730641067","0"
"Very low transfer dependency","2016","16-34 y.","indirect migration background","684","0.730460471183457","0.703081816773801","0.757839125593113","0"
"Very low transfer dependency","2016","35-65 y.","no migration background","8969","0.901981145157362","0.896191472067815","0.907770818246909","0"
"Very low transfer dependency","2016","66 and older","direct migration background","321","0.844011542744625","0.808542008235889","0.87948107725336","0"
"Very low transfer dependency","2016","35-65 y.","direct migration background","2198","0.782565788229122","0.7679598964455","0.797171680012745","0"
"Very low transfer dependency","2016","35-65 y.","indirect migration background","529","0.808156291175088","0.777862948150129","0.838449634200047","0"
"Very low transfer dependency","2016","66 and older","no migration background","4267","0.976263211467625","0.971746213169341","0.980780209765908","0"
"Very low transfer dependency","2016","66 and older","indirect migration background","4","","","","0"
"High transfer dependency","2017","16-34 y.","indirect migration background","83","0.069344258006956","0.0542004523573497","0.0844880636565622","2"
"High transfer dependency","2017","35-65 y.","indirect migration background","24","","","","2"
"High transfer dependency","2017","16-34 y.","no migration background","200","0.036793920064185","0.0312295309015975","0.0423583092267725","2"
"High transfer dependency","2017","66 and older","no migration background","21","","","","2"
"High transfer dependency","2017","35-65 y.","direct migration background","275","0.0623224950601228","0.0548141084288709","0.0698308816913746","2"
"High transfer dependency","2017","66 and older","indirect migration background","","","","","2"
"High transfer dependency","2017","16-34 y.","direct migration background","180","0.0737965450725609","0.0632150293685791","0.0843780607765426","2"
"High transfer dependency","2017","35-65 y.","no migration background","292","0.0209034652958244","0.0182982674091432","0.0235086631825055","2"
"High transfer dependency","2017","66 and older","direct migration background","24","","","","2"
"Low transfer dependency","2017","35-65 y.","indirect migration background","48","0.0703733343208565","0.0516254001147874","0.0891212685269256","1"
"Low transfer dependency","2017","16-34 y.","no migration background","436","0.0823769288292187","0.0742504048982742","0.0905034527601632","1"
"Low transfer dependency","2017","16-34 y.","direct migration background","206","0.0964887684160086","0.0845383853449025","0.108439151487115","1"
"Low transfer dependency","2017","16-34 y.","indirect migration background","151","0.105481305265842","0.0871700674772923","0.123792543054391","1"
"Low transfer dependency","2017","66 and older","no migration background","74","0.017317387264115","0.0135385514973283","0.0210962230309018","1"
