"plh0109","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Less important","2009","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Less important","2009","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Less important","2009","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Less important","2009","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Less important","2009","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Less important","2009","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Less important","2009","Saxony","(0) in school","","","",""
"Less important","2009","Saxony","(1a) inadequately completed","","","",""
"Less important","2009","Saxony","(1b) general elementary school","","","",""
"Less important","2009","Saxony","(1c) basic vocational qualification","","","",""
"Less important","2009","Saxony","(2b) intermediate general qualification","","","",""
"Less important","2009","Saxony","(2a) intermediate vocational","","","",""
"Less important","2009","Saxony","(2c_gen) general maturity certificate","","","",""
"Less important","2009","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Less important","2009","Saxony","(3a) lower tertiary education","","","",""
"Less important","2009","Saxony","(3b) higher tertiary education","","","",""
"Less important","2009","Saxony-Anhalt","(0) in school","","","",""
"Less important","2009","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Less important","2009","Saxony-Anhalt","(1b) general elementary school","","","",""
"Less important","2009","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Less important","2009","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Less important","2009","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Less important","2009","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Less important","2009","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Less important","2009","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Less important","2009","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Less important","2009","Thuringia","(0) in school","","","",""
"Less important","2009","Thuringia","(1a) inadequately completed","","","",""
"Less important","2009","Thuringia","(1b) general elementary school","","","",""
"Less important","2009","Thuringia","(1c) basic vocational qualification","","","",""
"Less important","2009","Thuringia","(2b) intermediate general qualification","","","",""
"Less important","2009","Thuringia","(2a) intermediate vocational","","","",""
"Less important","2009","Thuringia","(2c_gen) general maturity certificate","","","",""
"Less important","2009","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Less important","2009","Thuringia","(3a) lower tertiary education","","","",""
"Less important","2009","Thuringia","(3b) higher tertiary education","","","",""
"Quite unimportant","2009","Schleswig-Holstein","(0) in school","","","",""
"Quite unimportant","2009","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Quite unimportant","2009","Schleswig-Holstein","(1b) general elementary school","","","",""
"Quite unimportant","2009","Schleswig-Holstein","(1c) basic vocational qualification","","","",""
"Quite unimportant","2009","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Quite unimportant","2009","Schleswig-Holstein","(2a) intermediate vocational","","","",""
"Quite unimportant","2009","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2009","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","2009","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Quite unimportant","2009","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Quite unimportant","2009","Hamburg","(0) in school","","","",""
"Quite unimportant","2009","Hamburg","(1a) inadequately completed","","","",""
"Quite unimportant","2009","Hamburg","(1b) general elementary school","","","",""
"Quite unimportant","2009","Hamburg","(1c) basic vocational qualification","","","",""
"Quite unimportant","2009","Hamburg","(2b) intermediate general qualification","","","",""
"Quite unimportant","2009","Hamburg","(2a) intermediate vocational","","","",""
"Quite unimportant","2009","Hamburg","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2009","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","2009","Hamburg","(3a) lower tertiary education","","","",""
"Quite unimportant","2009","Hamburg","(3b) higher tertiary education","","","",""
"Quite unimportant","2009","Lower Saxony","(0) in school","","","",""
"Quite unimportant","2009","Lower Saxony","(1a) inadequately completed","","","",""
"Quite unimportant","2009","Lower Saxony","(1b) general elementary school","","","",""
"Quite unimportant","2009","Lower Saxony","(1c) basic vocational qualification","","","",""
"Quite unimportant","2009","Lower Saxony","(2b) intermediate general qualification","","","",""
"Quite unimportant","2009","Lower Saxony","(2a) intermediate vocational","","","",""
"Quite unimportant","2009","Lower Saxony","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2009","Lower Saxony","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","2009","Lower Saxony","(3a) lower tertiary education","","","",""
"Quite unimportant","2009","Lower Saxony","(3b) higher tertiary education","","","",""
"Quite unimportant","2009","Bremen","(0) in school","","","",""
"Quite unimportant","2009","Bremen","(1a) inadequately completed","","","",""
"Quite unimportant","2009","Bremen","(1b) general elementary school","","","",""
"Quite unimportant","2009","Bremen","(1c) basic vocational qualification","","","",""
"Quite unimportant","2009","Bremen","(2b) intermediate general qualification","","","",""
"Quite unimportant","2009","Bremen","(2a) intermediate vocational","","","",""
"Quite unimportant","2009","Bremen","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2009","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","2009","Bremen","(3a) lower tertiary education","","","",""
"Quite unimportant","2009","Bremen","(3b) higher tertiary education","","","",""
"Quite unimportant","2009","North Rhine-Westphalia","(0) in school","","","",""
"Quite unimportant","2009","North Rhine-Westphalia","(1a) inadequately completed","","","",""
"Quite unimportant","2009","North Rhine-Westphalia","(1b) general elementary school","","","",""
"Quite unimportant","2009","North Rhine-Westphalia","(1c) basic vocational qualification","","","",""
"Quite unimportant","2009","North Rhine-Westphalia","(2b) intermediate general qualification","","","",""
"Quite unimportant","2009","North Rhine-Westphalia","(2a) intermediate vocational","","","",""
"Quite unimportant","2009","North Rhine-Westphalia","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2009","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","2009","North Rhine-Westphalia","(3a) lower tertiary education","","","",""
"Quite unimportant","2009","North Rhine-Westphalia","(3b) higher tertiary education","","","",""
"Quite unimportant","2009","Hesse","(0) in school","","","",""
"Quite unimportant","2009","Hesse","(1a) inadequately completed","","","",""
"Quite unimportant","2009","Hesse","(1b) general elementary school","","","",""
"Quite unimportant","2009","Hesse","(1c) basic vocational qualification","","","",""
"Quite unimportant","2009","Hesse","(2b) intermediate general qualification","","","",""
"Quite unimportant","2009","Hesse","(2a) intermediate vocational","","","",""
"Quite unimportant","2009","Hesse","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2009","Hesse","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","2009","Hesse","(3a) lower tertiary education","","","",""
"Quite unimportant","2009","Hesse","(3b) higher tertiary education","","","",""
"Quite unimportant","2009","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Quite unimportant","2009","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Quite unimportant","2009","Rhineland-Palatinate,Saarland","(1b) general elementary school","","","",""
"Quite unimportant","2009","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","","","",""
"Quite unimportant","2009","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Quite unimportant","2009","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","","","",""
"Quite unimportant","2009","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2009","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","2009","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"Quite unimportant","2009","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","",""
"Quite unimportant","2009","Baden-Württemberg","(0) in school","","","",""
"Quite unimportant","2009","Baden-Württemberg","(1a) inadequately completed","","","",""
"Quite unimportant","2009","Baden-Württemberg","(1b) general elementary school","","","",""
"Quite unimportant","2009","Baden-Württemberg","(1c) basic vocational qualification","","","",""
"Quite unimportant","2009","Baden-Württemberg","(2b) intermediate general qualification","","","",""
"Quite unimportant","2009","Baden-Württemberg","(2a) intermediate vocational","","","",""
"Quite unimportant","2009","Baden-Württemberg","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2009","Baden-Württemberg","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","2009","Baden-Württemberg","(3a) lower tertiary education","","","",""
"Quite unimportant","2009","Baden-Württemberg","(3b) higher tertiary education","","","",""
"Quite unimportant","2009","Bavaria","(0) in school","","","",""
"Quite unimportant","2009","Bavaria","(1a) inadequately completed","","","",""
"Quite unimportant","2009","Bavaria","(1b) general elementary school","","","",""
"Quite unimportant","2009","Bavaria","(1c) basic vocational qualification","","","",""
"Quite unimportant","2009","Bavaria","(2b) intermediate general qualification","","","",""
"Quite unimportant","2009","Bavaria","(2a) intermediate vocational","","","",""
"Quite unimportant","2009","Bavaria","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2009","Bavaria","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","2009","Bavaria","(3a) lower tertiary education","","","",""
"Quite unimportant","2009","Bavaria","(3b) higher tertiary education","","","",""
"Quite unimportant","2009","Berlin","(0) in school","","","",""
"Quite unimportant","2009","Berlin","(1a) inadequately completed","","","",""
"Quite unimportant","2009","Berlin","(1b) general elementary school","","","",""
"Quite unimportant","2009","Berlin","(1c) basic vocational qualification","","","",""
"Quite unimportant","2009","Berlin","(2b) intermediate general qualification","","","",""
"Quite unimportant","2009","Berlin","(2a) intermediate vocational","","","",""
"Quite unimportant","2009","Berlin","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2009","Berlin","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","2009","Berlin","(3a) lower tertiary education","","","",""
"Quite unimportant","2009","Berlin","(3b) higher tertiary education","","","",""
"Quite unimportant","2009","Brandenburg","(0) in school","","","",""
"Quite unimportant","2009","Brandenburg","(1a) inadequately completed","","","",""
"Quite unimportant","2009","Brandenburg","(1b) general elementary school","","","",""
"Quite unimportant","2009","Brandenburg","(1c) basic vocational qualification","","","",""
"Quite unimportant","2009","Brandenburg","(2b) intermediate general qualification","","","",""
"Quite unimportant","2009","Brandenburg","(2a) intermediate vocational","","","",""
"Quite unimportant","2009","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2009","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","2009","Brandenburg","(3a) lower tertiary education","","","",""
"Quite unimportant","2009","Brandenburg","(3b) higher tertiary education","","","",""
"Quite unimportant","2009","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Quite unimportant","2009","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Quite unimportant","2009","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Quite unimportant","2009","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Quite unimportant","2009","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Quite unimportant","2009","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Quite unimportant","2009","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2009","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","2009","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Quite unimportant","2009","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Quite unimportant","2009","Saxony","(0) in school","","","",""
"Quite unimportant","2009","Saxony","(1a) inadequately completed","","","",""
"Quite unimportant","2009","Saxony","(1b) general elementary school","","","",""
"Quite unimportant","2009","Saxony","(1c) basic vocational qualification","","","",""
"Quite unimportant","2009","Saxony","(2b) intermediate general qualification","","","",""
"Quite unimportant","2009","Saxony","(2a) intermediate vocational","","","",""
"Quite unimportant","2009","Saxony","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2009","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","2009","Saxony","(3a) lower tertiary education","","","",""
"Quite unimportant","2009","Saxony","(3b) higher tertiary education","","","",""
"Quite unimportant","2009","Saxony-Anhalt","(0) in school","","","",""
"Quite unimportant","2009","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Quite unimportant","2009","Saxony-Anhalt","(1b) general elementary school","","","",""
"Quite unimportant","2009","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Quite unimportant","2009","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Quite unimportant","2009","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Quite unimportant","2009","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2009","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","2009","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Quite unimportant","2009","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Quite unimportant","2009","Thuringia","(0) in school","","","",""
"Quite unimportant","2009","Thuringia","(1a) inadequately completed","","","",""
"Quite unimportant","2009","Thuringia","(1b) general elementary school","","","",""
"Quite unimportant","2009","Thuringia","(1c) basic vocational qualification","","","",""
"Quite unimportant","2009","Thuringia","(2b) intermediate general qualification","","","",""
"Quite unimportant","2009","Thuringia","(2a) intermediate vocational","","","",""
"Quite unimportant","2009","Thuringia","(2c_gen) general maturity certificate","","","",""
"Quite unimportant","2009","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Quite unimportant","2009","Thuringia","(3a) lower tertiary education","","","",""
"Quite unimportant","2009","Thuringia","(3b) higher tertiary education","","","",""
"Very important","2010","Schleswig-Holstein","(0) in school","5","","",""
"Very important","2010","Schleswig-Holstein","(1a) inadequately completed","5","","",""
"Very important","2010","Schleswig-Holstein","(1b) general elementary school","18","","",""
"Very important","2010","Schleswig-Holstein","(1c) basic vocational qualification","34","0.744007528234293","0.623040962610664","0.864974093857922"
"Very important","2010","Schleswig-Holstein","(2b) intermediate general qualification","8","","",""
"Very important","2010","Schleswig-Holstein","(2a) intermediate vocational","62","0.733569811643923","0.638460839971817","0.828678783316029"
"Very important","2010","Schleswig-Holstein","(2c_gen) general maturity certificate","6","","",""
"Very important","2010","Schleswig-Holstein","(2c_voc) vocational maturity certificate","37","0.805292026024114","0.685537478525735","0.925046573522493"
"Very important","2010","Schleswig-Holstein","(3a) lower tertiary education","18","","",""
"Very important","2010","Schleswig-Holstein","(3b) higher tertiary education","31","0.928275374987592","0.841543009635305","1.01500774033988"
"Very important","2010","Hamburg","(0) in school","","","",""
"Very important","2010","Hamburg","(1a) inadequately completed","1","","",""
"Very important","2010","Hamburg","(1b) general elementary school","2","","",""
"Very important","2010","Hamburg","(1c) basic vocational qualification","9","","",""
"Very important","2010","Hamburg","(2b) intermediate general qualification","2","","",""
"Very important","2010","Hamburg","(2a) intermediate vocational","23","","",""
"Very important","2010","Hamburg","(2c_gen) general maturity certificate","5","","",""
"Very important","2010","Hamburg","(2c_voc) vocational maturity certificate","16","","",""
"Very important","2010","Hamburg","(3a) lower tertiary education","5","","",""
"Very important","2010","Hamburg","(3b) higher tertiary education","23","","",""
"Very important","2010","Lower Saxony","(0) in school","13","","",""
"Very important","2010","Lower Saxony","(1a) inadequately completed","21","","",""
"Very important","2010","Lower Saxony","(1b) general elementary school","51","0.727229016033993","0.620582818779509","0.833875213288478"
"Very important","2010","Lower Saxony","(1c) basic vocational qualification","67","0.739650979047053","0.650940370829634","0.828361587264473"
"Very important","2010","Lower Saxony","(2b) intermediate general qualification","13","","",""
"Very important","2010","Lower Saxony","(2a) intermediate vocational","154","0.69182921475668","0.629674319082782","0.753984110430577"
"Very important","2010","Lower Saxony","(2c_gen) general maturity certificate","17","","",""
"Very important","2010","Lower Saxony","(2c_voc) vocational maturity certificate","66","0.748900908796269","0.655609039731289","0.842192777861248"
"Very important","2010","Lower Saxony","(3a) lower tertiary education","30","0.712938310039503","0.572743579525044","0.853133040553963"
"Very important","2010","Lower Saxony","(3b) higher tertiary education","61","0.70769347486097","0.612666127639275","0.802720822082666"
"Very important","2010","Bremen","(0) in school","2","","",""
"Very important","2010","Bremen","(1a) inadequately completed","3","","",""
"Very important","2010","Bremen","(1b) general elementary school","2","","",""
"Very important","2010","Bremen","(1c) basic vocational qualification","7","","",""
"Very important","2010","Bremen","(2b) intermediate general qualification","2","","",""
"Very important","2010","Bremen","(2a) intermediate vocational","12","","",""
"Very important","2010","Bremen","(2c_gen) general maturity certificate","1","","",""
"Very important","2010","Bremen","(2c_voc) vocational maturity certificate","5","","",""
"Very important","2010","Bremen","(3a) lower tertiary education","3","","",""
"Very important","2010","Bremen","(3b) higher tertiary education","15","","",""
"Very important","2010","North Rhine-Westphalia","(0) in school","23","","",""
"Very important","2010","North Rhine-Westphalia","(1a) inadequately completed","53","0.797664250731286","0.700742221450932","0.894586280011639"
"Very important","2010","North Rhine-Westphalia","(1b) general elementary school","176","0.801301777015349","0.748211710607588","0.854391843423109"
"Very important","2010","North Rhine-Westphalia","(1c) basic vocational qualification","175","0.70158518011842","0.644173061321334","0.758997298915506"
"Very important","2010","North Rhine-Westphalia","(2b) intermediate general qualification","39","0.801679827638539","0.691158266105713","0.912201389171364"
"Very important","2010","North Rhine-Westphalia","(2a) intermediate vocational","250","0.732655493139196","0.684759773083392","0.780551213195"
"Very important","2010","North Rhine-Westphalia","(2c_gen) general maturity certificate","64","0.77622209018362","0.685459436091244","0.866984744275995"
"Very important","2010","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","196","0.755974193072713","0.704163727917242","0.807784658228184"
"Very important","2010","North Rhine-Westphalia","(3a) lower tertiary education","43","0.749817109284102","0.642007189640251","0.857627028927953"
"Very important","2010","North Rhine-Westphalia","(3b) higher tertiary education","205","0.840831752175004","0.795023067874046","0.886640436475962"
"Very important","2010","Hesse","(0) in school","10","","",""
"Very important","2010","Hesse","(1a) inadequately completed","18","","",""
"Very important","2010","Hesse","(1b) general elementary school","31","0.817948105601345","0.693609009559262","0.942287201643429"
"Very important","2010","Hesse","(1c) basic vocational qualification","66","0.738972919164065","0.645605431476066","0.832340406852063"
"Very important","2010","Hesse","(2b) intermediate general qualification","6","","",""
"Very important","2010","Hesse","(2a) intermediate vocational","94","0.771877866412353","0.696165801033384","0.847589931791322"
"Very important","2010","Hesse","(2c_gen) general maturity certificate","23","","",""
"Very important","2010","Hesse","(2c_voc) vocational maturity certificate","46","0.716247147346659","0.604925560837289","0.827568733856029"
"Very important","2010","Hesse","(3a) lower tertiary education","32","0.875517684054057","0.771907587459998","0.979127780648117"
"Very important","2010","Hesse","(3b) higher tertiary education","110","0.826029981228479","0.761360967749488","0.89069899470747"
"Very important","2010","Rhineland-Palatinate,Saarland","(0) in school","1","","",""
"Very important","2010","Rhineland-Palatinate,Saarland","(1a) inadequately completed","8","","",""
"Very important","2010","Rhineland-Palatinate,Saarland","(1b) general elementary school","30","0.750884923650277","0.61685406696126","0.884915780339294"
"Very important","2010","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","63","0.735874293401286","0.642697874009008","0.829050712793563"
"Very important","2010","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","6","","",""
"Very important","2010","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","71","0.741104084638974","0.653934610386078","0.828273558891871"
"Very important","2010","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","13","","",""
"Very important","2010","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","38","0.826984120738523","0.718843034045995","0.93512520743105"
"Very important","2010","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","13","","",""
"Very important","2010","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","37","0.892738140781567","0.800247333873186","0.985228947689949"
"Very important","2010","Baden-Württemberg","(0) in school","11","","",""
"Very important","2010","Baden-Württemberg","(1a) inadequately completed","14","","",""
"Very important","2010","Baden-Württemberg","(1b) general elementary school","54","0.66355020786094","0.553645589228244","0.773454826493635"
"Very important","2010","Baden-Württemberg","(1c) basic vocational qualification","143","0.794319543020033","0.735271436378554","0.853367649661512"
"Very important","2010","Baden-Württemberg","(2b) intermediate general qualification","11","","",""
"Very important","2010","Baden-Württemberg","(2a) intermediate vocational","202","0.760579859574222","0.709298441777809","0.811861277370635"
"Very important","2010","Baden-Württemberg","(2c_gen) general maturity certificate","21","","",""
"Very important","2010","Baden-Württemberg","(2c_voc) vocational maturity certificate","78","0.839010286718039","0.765871975168449","0.912148598267629"
"Very important","2010","Baden-Württemberg","(3a) lower tertiary education","68","0.854751195356326","0.776556564894571","0.93294582581808"
"Very important","2010","Baden-Württemberg","(3b) higher tertiary education","131","0.780290293799174","0.716333324328124","0.844247263270224"
"Very important","2010","Bavaria","(0) in school","11","","",""
"Very important","2010","Bavaria","(1a) inadequately completed","26","","",""
"Very important","2010","Bavaria","(1b) general elementary school","69","0.731477876696673","0.641404332658153","0.821551420735192"
"Very important","2010","Bavaria","(1c) basic vocational qualification","258","0.74578967386794","0.699370808812698","0.792208538923183"
"Very important","2010","Bavaria","(2b) intermediate general qualification","13","","",""
"Very important","2010","Bavaria","(2a) intermediate vocational","245","0.781210576661661","0.735336428483728","0.827084724839594"
"Very important","2010","Bavaria","(2c_gen) general maturity certificate","24","","",""
"Very important","2010","Bavaria","(2c_voc) vocational maturity certificate","90","0.738633079931822","0.658675657874256","0.818590501989389"
"Very important","2010","Bavaria","(3a) lower tertiary education","44","0.734998202228741","0.624246420417335","0.845749984040148"
"Very important","2010","Bavaria","(3b) higher tertiary education","113","0.852895699043194","0.793582895149579","0.912208502936809"
"Very important","2010","Berlin","(0) in school","2","","",""
"Very important","2010","Berlin","(1a) inadequately completed","9","","",""
"Very important","2010","Berlin","(1b) general elementary school","17","","",""
"Very important","2010","Berlin","(1c) basic vocational qualification","17","","",""
"Very important","2010","Berlin","(2b) intermediate general qualification","11","","",""
"Very important","2010","Berlin","(2a) intermediate vocational","38","0.695629212850187","0.56808713779255","0.823171287907824"
"Very important","2010","Berlin","(2c_gen) general maturity certificate","10","","",""
"Very important","2010","Berlin","(2c_voc) vocational maturity certificate","24","","",""
"Very important","2010","Berlin","(3a) lower tertiary education","20","","",""
"Very important","2010","Berlin","(3b) higher tertiary education","64","0.760256013799887","0.667282472193253","0.853229555406522"
"Very important","2010","Brandenburg","(0) in school","4","","",""
"Very important","2010","Brandenburg","(1a) inadequately completed","1","","",""
"Very important","2010","Brandenburg","(1b) general elementary school","4","","",""
"Very important","2010","Brandenburg","(1c) basic vocational qualification","16","","",""
"Very important","2010","Brandenburg","(2b) intermediate general qualification","12","","",""
"Very important","2010","Brandenburg","(2a) intermediate vocational","82","0.750253271046513","0.668991048687491","0.831515493405534"
"Very important","2010","Brandenburg","(2c_gen) general maturity certificate","4","","",""
"Very important","2010","Brandenburg","(2c_voc) vocational maturity certificate","29","","",""
"Very important","2010","Brandenburg","(3a) lower tertiary education","13","","",""
"Very important","2010","Brandenburg","(3b) higher tertiary education","21","","",""
"Very important","2010","Mecklenburg-Western Pomerania","(0) in school","2","","",""
"Very important","2010","Mecklenburg-Western Pomerania","(1a) inadequately completed","4","","",""
"Very important","2010","Mecklenburg-Western Pomerania","(1b) general elementary school","5","","",""
"Very important","2010","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","15","","",""
"Very important","2010","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","5","","",""
"Very important","2010","Mecklenburg-Western Pomerania","(2a) intermediate vocational","57","0.723922466869996","0.621369501819988","0.826475431920003"
"Very important","2010","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","4","","",""
"Very important","2010","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","9","","",""
"Very important","2010","Mecklenburg-Western Pomerania","(3a) lower tertiary education","5","","",""
"Very important","2010","Mecklenburg-Western Pomerania","(3b) higher tertiary education","10","","",""
"Very important","2010","Saxony","(0) in school","3","","",""
"Very important","2010","Saxony","(1a) inadequately completed","5","","",""
"Very important","2010","Saxony","(1b) general elementary school","12","","",""
"Very important","2010","Saxony","(1c) basic vocational qualification","30","0.556440776832453","0.409647206356202","0.703234347308704"
"Very important","2010","Saxony","(2b) intermediate general qualification","11","","",""
"Very important","2010","Saxony","(2a) intermediate vocational","170","0.758811548945819","0.701088125042398","0.81653497284924"
"Very important","2010","Saxony","(2c_gen) general maturity certificate","8","","",""
"Very important","2010","Saxony","(2c_voc) vocational maturity certificate","28","","",""
"Very important","2010","Saxony","(3a) lower tertiary education","37","0.766573524803045","0.645638770649292","0.887508278956799"
"Very important","2010","Saxony","(3b) higher tertiary education","37","0.804560748822857","0.691194316960576","0.917927180685139"
"Very important","2010","Saxony-Anhalt","(0) in school","1","","",""
"Very important","2010","Saxony-Anhalt","(1a) inadequately completed","2","","",""
"Very important","2010","Saxony-Anhalt","(1b) general elementary school","11","","",""
"Very important","2010","Saxony-Anhalt","(1c) basic vocational qualification","15","","",""
"Very important","2010","Saxony-Anhalt","(2b) intermediate general qualification","5","","",""
"Very important","2010","Saxony-Anhalt","(2a) intermediate vocational","71","0.676222783679356","0.584050884576525","0.768394682782187"
"Very important","2010","Saxony-Anhalt","(2c_gen) general maturity certificate","4","","",""
"Very important","2010","Saxony-Anhalt","(2c_voc) vocational maturity certificate","12","","",""
"Very important","2010","Saxony-Anhalt","(3a) lower tertiary education","4","","",""
"Very important","2010","Saxony-Anhalt","(3b) higher tertiary education","9","","",""
"Very important","2010","Thuringia","(0) in school","","","",""
"Very important","2010","Thuringia","(1a) inadequately completed","","","",""
"Very important","2010","Thuringia","(1b) general elementary school","3","","",""
"Very important","2010","Thuringia","(1c) basic vocational qualification","16","","",""
"Very important","2010","Thuringia","(2b) intermediate general qualification","4","","",""
"Very important","2010","Thuringia","(2a) intermediate vocational","67","0.644047705126095","0.54925171428317","0.73884369596902"
"Very important","2010","Thuringia","(2c_gen) general maturity certificate","6","","",""
"Very important","2010","Thuringia","(2c_voc) vocational maturity certificate","14","","",""
"Very important","2010","Thuringia","(3a) lower tertiary education","9","","",""
"Very important","2010","Thuringia","(3b) higher tertiary education","28","","",""
"Important","2010","Schleswig-Holstein","(0) in school","2","","",""
"Important","2010","Schleswig-Holstein","(1a) inadequately completed","1","","",""
"Important","2010","Schleswig-Holstein","(1b) general elementary school","6","","",""
"Important","2010","Schleswig-Holstein","(1c) basic vocational qualification","14","","",""
"Important","2010","Schleswig-Holstein","(2b) intermediate general qualification","2","","",""
"Important","2010","Schleswig-Holstein","(2a) intermediate vocational","20","","",""
"Important","2010","Schleswig-Holstein","(2c_gen) general maturity certificate","1","","",""
"Important","2010","Schleswig-Holstein","(2c_voc) vocational maturity certificate","5","","",""
"Important","2010","Schleswig-Holstein","(3a) lower tertiary education","4","","",""
"Important","2010","Schleswig-Holstein","(3b) higher tertiary education","2","","",""
"Important","2010","Hamburg","(0) in school","","","",""
"Important","2010","Hamburg","(1a) inadequately completed","","","",""
"Important","2010","Hamburg","(1b) general elementary school","5","","",""
"Important","2010","Hamburg","(1c) basic vocational qualification","4","","",""
"Important","2010","Hamburg","(2b) intermediate general qualification","","","",""
"Important","2010","Hamburg","(2a) intermediate vocational","5","","",""
"Important","2010","Hamburg","(2c_gen) general maturity certificate","2","","",""
"Important","2010","Hamburg","(2c_voc) vocational maturity certificate","8","","",""
"Important","2010","Hamburg","(3a) lower tertiary education","2","","",""
"Important","2010","Hamburg","(3b) higher tertiary education","3","","",""
"Important","2010","Lower Saxony","(0) in school","5","","",""
"Important","2010","Lower Saxony","(1a) inadequately completed","5","","",""
"Important","2010","Lower Saxony","(1b) general elementary school","13","","",""
