"pli0092_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Never","1986","Saxony","Not Working","","","","","5"
"Never","1986","Saxony-Anhalt","Full Time","","","","","5"
"Never","1986","Saxony-Anhalt","Part Time","","","","","5"
"Never","1986","Saxony-Anhalt","Not Working","","","","","5"
"Never","1986","Thuringia","Full Time","","","","","5"
"Never","1986","North Rhine-Westphalia","Full Time","659","0.472054394964973","0.444412795625039","0.499695994304906","5"
"Never","1986","North Rhine-Westphalia","Part Time","218","0.478249180596793","0.431837555790591","0.524660805402995","5"
"Never","1986","North Rhine-Westphalia","Not Working","755","0.690948023675132","0.664158596470848","0.717737450879417","5"
"Never","1986","Hesse","Full Time","278","0.513178220817333","0.468181793948135","0.558174647686532","5"
"Never","1986","Hesse","Part Time","113","0.505989728012475","0.434522324128664","0.577457131896287","5"
"Never","1986","Hesse","Not Working","263","0.731337154278487","0.686651840163485","0.776022468393488","5"
"Never","1986","Rhineland-Palatinate,Saarland","Full Time","181","0.467201155105974","0.414401070038978","0.520001240172969","5"
"Never","1986","Rhineland-Palatinate,Saarland","Part Time","69","0.625140751863538","0.534676963936354","0.715604539790721","5"
"Never","1986","Rhineland-Palatinate,Saarland","Not Working","243","0.809781636149526","0.766301979583288","0.853261292715764","5"
"Never","1986","Baden-Württemberg","Full Time","568","0.505906110777715","0.474949462401406","0.536862759154023","5"
"Never","1986","Baden-Württemberg","Part Time","187","0.483715170002977","0.431435351786391","0.535994988219564","5"
"Never","1986","Baden-Württemberg","Not Working","443","0.724541986379146","0.689794714470441","0.759289258287852","5"
"Never","1986","Bavaria","Full Time","381","0.412344412027079","0.379055474063098","0.445633349991059","5"
"Never","1986","Bavaria","Part Time","163","0.458385728718898","0.405423137365378","0.511348320072418","5"
"Never","1986","Bavaria","Not Working","396","0.740550846901832","0.704939354955089","0.776162338848576","5"
"Never","1986","Berlin","Full Time","87","0.495729271351964","0.420348791075546","0.571109751628383","5"
"Never","1986","Berlin","Part Time","44","0.606939355957599","0.493328103614401","0.720550608300797","5"
"Never","1986","Berlin","Not Working","83","0.827822090438976","0.75727014894282","0.898374031935132","5"
"Never","1986","Brandenburg","Full Time","","","","","5"
"Never","1986","Brandenburg","Part Time","","","","","5"
"Rarely","1986","Bremen","Not Working","3","","","","4"
"Rarely","1986","Schleswig-Holstein","Full Time","23","","","","4"
"Rarely","1986","Baden-Württemberg","Full Time","152","0.183806379558764","0.159824063696352","0.207788695421177","4"
"Rarely","1986","Baden-Württemberg","Part Time","55","0.187942640747848","0.147073025576501","0.228812255919195","4"
"Rarely","1986","Baden-Württemberg","Not Working","44","0.0619806313345","0.0432265787586324","0.0807346839103675","4"
"Rarely","1986","Bavaria","Full Time","144","0.176343764350547","0.150570970677329","0.202116558023765","4"
"Rarely","1986","Brandenburg","Not Working","","","","","4"
"Rarely","1986","Mecklenburg-Western Pomerania","Full Time","","","","","4"
"Rarely","1986","Mecklenburg-Western Pomerania","Not Working","","","","","4"
"Rarely","1986","Saxony","Full Time","","","","","4"
"Rarely","1986","Thuringia","Part Time","","","","","4"
"Rarely","1986","Thuringia","Not Working","","","","","4"
"Rarely","1986","Mecklenburg-Western Pomerania","Part Time","","","","","4"
"Rarely","1986","Schleswig-Holstein","Part Time","11","","","","4"
"Rarely","1986","Schleswig-Holstein","Not Working","9","","","","4"
"Rarely","1986","Hamburg","Full Time","13","","","","4"
"Rarely","1986","North Rhine-Westphalia","Full Time","176","0.152186948531294","0.132298023576427","0.172075873486161","4"
"Rarely","1986","North Rhine-Westphalia","Part Time","63","0.138274824897922","0.106202973233455","0.170346676562389","4"
"Rarely","1986","North Rhine-Westphalia","Not Working","115","0.0891987490367726","0.0726747117278827","0.105722786345663","4"
"Rarely","1986","Hamburg","Part Time","6","","","","4"
"Rarely","1986","Hamburg","Not Working","8","","","","4"
"Rarely","1986","Lower Saxony","Full Time","77","0.167642490189628","0.133167287924738","0.202117692454519","4"
"Rarely","1986","Lower Saxony","Part Time","25","","","","4"
"Rarely","1986","Lower Saxony","Not Working","34","0.0612085506582147","0.03930271698271","0.0831143843337195","4"
"Rarely","1986","Bremen","Full Time","8","","","","4"
"Rarely","1986","Bremen","Part Time","2","","","","4"
"Rarely","1986","Hesse","Full Time","57","0.139424630117783","0.10824125444479","0.170608005790776","4"
"Rarely","1986","Hesse","Part Time","28","","","","4"
"Rarely","1986","Hesse","Not Working","17","","","","4"
"Rarely","1986","Rhineland-Palatinate,Saarland","Full Time","45","0.156015915667846","0.117614024577307","0.194417806758384","4"
"Rarely","1986","Rhineland-Palatinate,Saarland","Part Time","13","","","","4"
"Rarely","1986","Rhineland-Palatinate,Saarland","Not Working","20","","","","4"
"Rarely","1986","Saxony","Part Time","","","","","4"
"Rarely","1986","Saxony","Not Working","","","","","4"
"Rarely","1986","Saxony-Anhalt","Full Time","","","","","4"
"Rarely","1986","Saxony-Anhalt","Part Time","","","","","4"
"Rarely","1986","Saxony-Anhalt","Not Working","","","","","4"
"Rarely","1986","Thuringia","Full Time","","","","","4"
"Rarely","1986","Bavaria","Part Time","51","0.138874591036989","0.102116476132427","0.175632705941551","4"
"Rarely","1986","Bavaria","Not Working","39","0.0546397429081375","0.0361751561439751","0.0731043296723","4"
"Rarely","1986","Berlin","Full Time","24","","","","4"
"Rarely","1986","Berlin","Part Time","10","","","","4"
"Rarely","1986","Berlin","Not Working","7","","","","4"
"Rarely","1986","Brandenburg","Full Time","","","","","4"
"Rarely","1986","Brandenburg","Part Time","","","","","4"
"Daily","1987","Schleswig-Holstein","Full Time","","","","","1"
"Daily","1987","Schleswig-Holstein","Part Time","","","","","1"
"Daily","1987","Schleswig-Holstein","Not Working","","","","","1"
"Daily","1987","Hamburg","Full Time","","","","","1"
"Daily","1987","Hamburg","Part Time","","","","","1"
"Daily","1987","Hamburg","Not Working","","","","","1"
"Daily","1987","Lower Saxony","Full Time","","","","","1"
"Daily","1987","Lower Saxony","Part Time","","","","","1"
"Daily","1987","Lower Saxony","Not Working","","","","","1"
"Daily","1987","Bremen","Full Time","","","","","1"
"Daily","1987","Bremen","Part Time","","","","","1"
"Daily","1987","Bremen","Not Working","","","","","1"
"Daily","1987","North Rhine-Westphalia","Full Time","","","","","1"
"Daily","1987","North Rhine-Westphalia","Part Time","","","","","1"
"Daily","1987","North Rhine-Westphalia","Not Working","","","","","1"
"Daily","1987","Hesse","Full Time","","","","","1"
"Daily","1987","Hesse","Part Time","","","","","1"
"Daily","1987","Hesse","Not Working","","","","","1"
"Daily","1987","Rhineland-Palatinate,Saarland","Full Time","","","","","1"
"Daily","1987","Rhineland-Palatinate,Saarland","Part Time","","","","","1"
"Daily","1987","Rhineland-Palatinate,Saarland","Not Working","","","","","1"
"Daily","1987","Baden-Württemberg","Full Time","","","","","1"
"Daily","1987","Baden-Württemberg","Part Time","","","","","1"
"Daily","1987","Baden-Württemberg","Not Working","","","","","1"
"Daily","1987","Bavaria","Full Time","","","","","1"
"Daily","1987","Bavaria","Part Time","","","","","1"
"Daily","1987","Bavaria","Not Working","","","","","1"
"Daily","1987","Berlin","Full Time","","","","","1"
"Daily","1987","Berlin","Part Time","","","","","1"
"Daily","1987","Berlin","Not Working","","","","","1"
"Daily","1987","Brandenburg","Full Time","","","","","1"
"Daily","1987","Brandenburg","Part Time","","","","","1"
"Daily","1987","Brandenburg","Not Working","","","","","1"
"Daily","1987","Mecklenburg-Western Pomerania","Full Time","","","","","1"
"Daily","1987","Mecklenburg-Western Pomerania","Part Time","","","","","1"
"Daily","1987","Mecklenburg-Western Pomerania","Not Working","","","","","1"
"Daily","1987","Saxony","Full Time","","","","","1"
"Daily","1987","Saxony","Part Time","","","","","1"
"Daily","1987","Saxony","Not Working","","","","","1"
"Daily","1987","Saxony-Anhalt","Full Time","","","","","1"
"Daily","1987","Saxony-Anhalt","Part Time","","","","","1"
"Daily","1987","Saxony-Anhalt","Not Working","","","","","1"
"Daily","1987","Thuringia","Full Time","","","","","1"
"Daily","1987","Thuringia","Part Time","","","","","1"
"Daily","1987","Thuringia","Not Working","","","","","1"
"Min 1x per month","1987","Schleswig-Holstein","Full Time","","","","","3"
"Min 1x per month","1987","Schleswig-Holstein","Part Time","","","","","3"
"Min 1x per month","1987","Schleswig-Holstein","Not Working","","","","","3"
"Min 1x per month","1987","Hamburg","Part Time","","","","","3"
"Min 1x per month","1987","Hamburg","Not Working","","","","","3"
"Min 1x per month","1987","Brandenburg","Not Working","","","","","3"
"Min 1x per month","1987","Mecklenburg-Western Pomerania","Full Time","","","","","3"
"Min 1x per month","1987","Mecklenburg-Western Pomerania","Part Time","","","","","3"
"Min 1x per month","1987","Saxony","Full Time","","","","","3"
"Min 1x per month","1987","Saxony","Part Time","","","","","3"
"Min 1x per month","1987","Hamburg","Full Time","","","","","3"
"Min 1x per month","1987","Mecklenburg-Western Pomerania","Not Working","","","","","3"
"Min 1x per month","1987","Lower Saxony","Full Time","","","","","3"
"Min 1x per month","1987","Lower Saxony","Part Time","","","","","3"
"Min 1x per month","1987","Lower Saxony","Not Working","","","","","3"
"Min 1x per month","1987","Bremen","Full Time","","","","","3"
"Min 1x per month","1987","Bremen","Part Time","","","","","3"
"Min 1x per month","1987","Bremen","Not Working","","","","","3"
"Min 1x per month","1987","North Rhine-Westphalia","Full Time","","","","","3"
"Min 1x per month","1987","North Rhine-Westphalia","Part Time","","","","","3"
"Min 1x per month","1987","North Rhine-Westphalia","Not Working","","","","","3"
"Min 1x per month","1987","Hesse","Full Time","","","","","3"
"Min 1x per month","1987","Hesse","Part Time","","","","","3"
"Min 1x per month","1987","Hesse","Not Working","","","","","3"
"Min 1x per month","1987","Rhineland-Palatinate,Saarland","Full Time","","","","","3"
"Min 1x per month","1987","Rhineland-Palatinate,Saarland","Part Time","","","","","3"
"Min 1x per month","1987","Rhineland-Palatinate,Saarland","Not Working","","","","","3"
"Min 1x per month","1987","Baden-Württemberg","Full Time","","","","","3"
"Min 1x per month","1987","Baden-Württemberg","Part Time","","","","","3"
"Min 1x per month","1987","Baden-Württemberg","Not Working","","","","","3"
"Min 1x per month","1987","Bavaria","Full Time","","","","","3"
"Min 1x per month","1987","Bavaria","Part Time","","","","","3"
"Min 1x per month","1987","Bavaria","Not Working","","","","","3"
"Min 1x per month","1987","Berlin","Full Time","","","","","3"
"Min 1x per month","1987","Berlin","Part Time","","","","","3"
"Min 1x per month","1987","Berlin","Not Working","","","","","3"
"Min 1x per month","1987","Brandenburg","Full Time","","","","","3"
"Min 1x per month","1987","Brandenburg","Part Time","","","","","3"
"Min 1x per month","1987","Saxony","Not Working","","","","","3"
"Min 1x per month","1987","Saxony-Anhalt","Full Time","","","","","3"
"Min 1x per month","1987","Saxony-Anhalt","Part Time","","","","","3"
"Min 1x per month","1987","Saxony-Anhalt","Not Working","","","","","3"
"Min 1x per month","1987","Thuringia","Full Time","","","","","3"
"Min 1x per month","1987","Thuringia","Part Time","","","","","3"
"Min 1x per month","1987","Thuringia","Not Working","","","","","3"
"Min 1x per week","1987","Hamburg","Part Time","","","","","2"
"Min 1x per week","1987","Schleswig-Holstein","Full Time","","","","","2"
"Min 1x per week","1987","Schleswig-Holstein","Part Time","","","","","2"
"Min 1x per week","1987","Lower Saxony","Part Time","","","","","2"
"Min 1x per week","1987","Brandenburg","Not Working","","","","","2"
"Min 1x per week","1987","Mecklenburg-Western Pomerania","Full Time","","","","","2"
"Min 1x per week","1987","Saxony","Full Time","","","","","2"
"Min 1x per week","1987","Saxony-Anhalt","Full Time","","","","","2"
"Min 1x per week","1987","Saxony-Anhalt","Part Time","","","","","2"
"Min 1x per week","1987","Schleswig-Holstein","Not Working","","","","","2"
"Min 1x per week","1987","Hamburg","Full Time","","","","","2"
"Min 1x per week","1987","Hamburg","Not Working","","","","","2"
"Min 1x per week","1987","Lower Saxony","Full Time","","","","","2"
"Min 1x per week","1987","Mecklenburg-Western Pomerania","Part Time","","","","","2"
"Min 1x per week","1987","Mecklenburg-Western Pomerania","Not Working","","","","","2"
"Min 1x per week","1987","Saxony","Part Time","","","","","2"
"Min 1x per week","1987","Saxony","Not Working","","","","","2"
"Min 1x per week","1987","Lower Saxony","Not Working","","","","","2"
"Min 1x per week","1987","Bremen","Full Time","","","","","2"
"Min 1x per week","1987","Bremen","Part Time","","","","","2"
"Min 1x per week","1987","Bremen","Not Working","","","","","2"
"Min 1x per week","1987","North Rhine-Westphalia","Full Time","","","","","2"
"Min 1x per week","1987","North Rhine-Westphalia","Part Time","","","","","2"
"Min 1x per week","1987","North Rhine-Westphalia","Not Working","","","","","2"
"Min 1x per week","1987","Hesse","Full Time","","","","","2"
"Min 1x per week","1987","Hesse","Part Time","","","","","2"
"Min 1x per week","1987","Hesse","Not Working","","","","","2"
"Min 1x per week","1987","Rhineland-Palatinate,Saarland","Full Time","","","","","2"
"Min 1x per week","1987","Saxony-Anhalt","Not Working","","","","","2"
"Min 1x per week","1987","Thuringia","Full Time","","","","","2"
"Min 1x per week","1987","Thuringia","Part Time","","","","","2"
"Min 1x per week","1987","Thuringia","Not Working","","","","","2"
"Min 1x per week","1987","Baden-Württemberg","Not Working","","","","","2"
"Min 1x per week","1987","Bavaria","Full Time","","","","","2"
"Min 1x per week","1987","Bavaria","Part Time","","","","","2"
"Min 1x per week","1987","Bavaria","Not Working","","","","","2"
"Min 1x per week","1987","Berlin","Full Time","","","","","2"
"Min 1x per week","1987","Berlin","Part Time","","","","","2"
"Min 1x per week","1987","Rhineland-Palatinate,Saarland","Part Time","","","","","2"
"Min 1x per week","1987","Rhineland-Palatinate,Saarland","Not Working","","","","","2"
"Min 1x per week","1987","Baden-Württemberg","Full Time","","","","","2"
"Min 1x per week","1987","Baden-Württemberg","Part Time","","","","","2"
