"ple0160","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","2014","lower secondary degree","Couple + C. LE and GT 16","22","","",""
"Yes","2014","secondary school degree","1-pers.-HH","16","","",""
"Yes","2014","secondary school degree","(Married) couple without C. ","38","0.0143207997224546","0.0093673998817255","0.0192741995631837"
"Yes","2014","secondary school degree","Single parent ","33","0.0314017659084274","0.0192862913632871","0.0435172404535677"
"Yes","2014","secondary school degree","Couple + C. LE 16 ","89","0.0436452164950557","0.0346598393157118","0.0526305936743996"
"Yes","2014","secondary school degree","Couple + C. GT 16 ","22","","",""
"Yes","2014","secondary school degree","Couple + C. LE and GT 16","32","0.0552400957189817","0.0363528830185383","0.0741273084194252"
"Yes","2014","college entrance qualification","1-pers.-HH","36","0.0428221058319463","0.03049988314418","0.0551443285197126"
"Yes","2014","college entrance qualification","(Married) couple without C. ","78","0.0433476451893918","0.0346338935695467","0.0520613968092369"
"Yes","2014","college entrance qualification","Single parent ","17","","",""
"Yes","2014","college entrance qualification","Couple + C. LE 16 ","105","0.0570341586916358","0.0474475403489433","0.0666207770343283"
"Yes","2014","college entrance qualification","Couple + C. GT 16 ","23","","",""
"Yes","2014","college entrance qualification","Couple + C. LE and GT 16","26","","",""
"Yes","2014","Other degree","1-pers.-HH","10","","",""
"Yes","2014","Other degree","(Married) couple without C. ","23","","",""
"Yes","2014","Other degree","Single parent ","9","","",""
"Yes","2014","Other degree","Couple + C. LE 16 ","46","0.040527545540897","0.0292763546233729","0.051778736458421"
"Yes","2014","Other degree","Couple + C. GT 16 ","9","","",""
"Yes","2014","Other degree","Couple + C. LE and GT 16","7","","",""
"Yes","2014","no degree/no degree yet","1-pers.-HH","2","","",""
"Yes","2014","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Yes","2014","no degree/no degree yet","Single parent ","4","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"Yes","2014","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"Yes","2014","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
"No","2014","lower secondary degree","1-pers.-HH","1229","0.987925102074034","0.981858197560939","0.993992006587129"
"No","2014","lower secondary degree","(Married) couple without C. ","2655","0.987227264358742","0.98298614547404","0.991468383243444"
"No","2014","lower secondary degree","Single parent ","529","0.972590762848692","0.958895659492551","0.986285866204833"
"No","2014","lower secondary degree","Couple + C. LE 16 ","1071","0.947394197343688","0.934423624833288","0.960364769854088"
"No","2014","lower secondary degree","Couple + C. GT 16 ","661","0.989017763093511","0.981143897288989","0.996891628898033"
"No","2014","lower secondary degree","Couple + C. LE and GT 16","380","0.941759893413545","0.918866180068157","0.964653606758934"
"No","2014","secondary school degree","1-pers.-HH","905","0.982808057131416","0.974413165202446","0.991202949060387"
"No","2014","secondary school degree","(Married) couple without C. ","2172","0.985679200277545","0.980725800436816","0.990632600118274"
"No","2014","secondary school degree","Single parent ","763","0.968598234091573","0.956482759546432","0.980713708636713"
"No","2014","secondary school degree","Couple + C. LE 16 ","1897","0.956354783504944","0.9473694063256","0.965340160684288"
"No","2014","secondary school degree","Couple + C. GT 16 ","874","0.980609292787678","0.971580308175373","0.989638277399983"
"No","2014","secondary school degree","Couple + C. LE and GT 16","530","0.944759904281018","0.925872691580575","0.963647116981462"
"No","2014","college entrance qualification","1-pers.-HH","1001","0.957177894168054","0.944855671480287","0.96950011685582"
"No","2014","college entrance qualification","(Married) couple without C. ","2020","0.956652354810608","0.947938603190763","0.965366106430453"
"No","2014","college entrance qualification","Single parent ","557","0.95685213581702","0.940229717341345","0.973474554292695"
"No","2014","college entrance qualification","Couple + C. LE 16 ","2143","0.942965841308364","0.933379222965672","0.952552459651057"
"No","2014","college entrance qualification","Couple + C. GT 16 ","774","0.958812330203995","0.945015816817547","0.972608843590442"
"No","2014","college entrance qualification","Couple + C. LE and GT 16","517","0.964364916346277","0.948772702993956","0.979957129698598"
"No","2014","Other degree","1-pers.-HH","277","0.949510649675554","0.924179380261875","0.974841919089232"
"No","2014","Other degree","(Married) couple without C. ","732","0.974265924660207","0.962971407857724","0.985560441462691"
"No","2014","Other degree","Single parent ","182","0.975119365426657","0.953029604049773","0.997209126803541"
"No","2014","Other degree","Couple + C. LE 16 ","1134","0.959472454459103","0.948221263541579","0.970723645376627"
"No","2014","Other degree","Couple + C. GT 16 ","341","0.951975539260597","0.92957501348472","0.974376065036474"
"No","2014","Other degree","Couple + C. LE and GT 16","348","0.989164572905372","0.97839518033103","0.999933965479714"
"No","2014","no degree/no degree yet","1-pers.-HH","60","0.972214757064253","0.931303723656517","1.01312579047199"
"No","2014","no degree/no degree yet","(Married) couple without C. ","105","0.974953694133307","0.945482342932414","1.0044250453342"
"No","2014","no degree/no degree yet","Single parent ","180","0.949167043701203","0.91742877821257","0.980905309189837"
"No","2014","no degree/no degree yet","Couple + C. LE 16 ","162","0.985238736102363","0.966837854523837","1.00363961768089"
"No","2014","no degree/no degree yet","Couple + C. GT 16 ","183","0.956970908271807","0.928117192607315","0.985824623936299"
"No","2014","no degree/no degree yet","Couple + C. LE and GT 16","221","0.974977760597357","0.954659075264867","0.995296445929846"
"Yes","2015","lower secondary degree","1-pers.-HH","27","","",""
"Yes","2015","lower secondary degree","(Married) couple without C. ","35","0.0146322191639642","0.00989972256574741","0.0193647157621809"
"Yes","2015","lower secondary degree","Single parent ","14","","",""
"Yes","2015","lower secondary degree","Couple + C. LE 16 ","60","0.0493311337390065","0.035875265227767","0.0627870022502461"
"Yes","2015","lower secondary degree","Couple + C. GT 16 ","10","","",""
"Yes","2015","lower secondary degree","Couple + C. LE and GT 16","22","","",""
"Yes","2015","secondary school degree","1-pers.-HH","27","","",""
"Yes","2015","secondary school degree","(Married) couple without C. ","42","0.0138516820186988","0.00891599494472666","0.0187873690926709"
"Yes","2015","secondary school degree","Single parent ","24","","",""
"Yes","2015","secondary school degree","Couple + C. LE 16 ","73","0.0372052285516679","0.0283830506617129","0.0460274064416229"
"Yes","2015","secondary school degree","Couple + C. GT 16 ","23","","",""
"Yes","2015","secondary school degree","Couple + C. LE and GT 16","24","","",""
"Yes","2015","college entrance qualification","1-pers.-HH","33","0.0387682768858231","0.0266697927176896","0.0508667610539565"
"Yes","2015","college entrance qualification","(Married) couple without C. ","73","0.0348931004386045","0.0268263728445022","0.0429598280327068"
"Yes","2015","college entrance qualification","Single parent ","20","","",""
"Yes","2015","college entrance qualification","Couple + C. LE 16 ","103","0.0543380931573247","0.0446080401564039","0.0640681461582455"
"Yes","2015","college entrance qualification","Couple + C. GT 16 ","36","0.0705046097423878","0.0528095332929911","0.0881996861917845"
"Yes","2015","college entrance qualification","Couple + C. LE and GT 16","30","0.0514602455743056","0.03338618053653","0.0695343106120812"
"Yes","2015","Other degree","1-pers.-HH","5","","",""
"Yes","2015","Other degree","(Married) couple without C. ","19","","",""
"Yes","2015","Other degree","Single parent ","2","","",""
"Yes","2015","Other degree","Couple + C. LE 16 ","37","0.0367969847561115","0.0249738226078159","0.0486201469044071"
"Yes","2015","Other degree","Couple + C. GT 16 ","10","","",""
"Yes","2015","Other degree","Couple + C. LE and GT 16","9","","",""
"Yes","2015","no degree/no degree yet","1-pers.-HH","2","","",""
"Yes","2015","no degree/no degree yet","(Married) couple without C. ","","","",""
"Yes","2015","no degree/no degree yet","Single parent ","2","","",""
"Yes","2015","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"Yes","2015","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Yes","2015","no degree/no degree yet","Couple + C. LE and GT 16","7","","",""
"No","2015","lower secondary degree","1-pers.-HH","1170","0.977112864626461","0.968641193252607","0.985584536000316"
"No","2015","lower secondary degree","(Married) couple without C. ","2438","0.985367780836036","0.980635284237819","0.990100277434253"
"No","2015","lower secondary degree","Single parent ","500","0.982552220960217","0.971233054970117","0.993871386950317"
"No","2015","lower secondary degree","Couple + C. LE 16 ","935","0.950668866260994","0.937212997749754","0.964124734772233"
"No","2015","lower secondary degree","Couple + C. GT 16 ","592","0.988855584314635","0.980469775978841","0.997241392650429"
"No","2015","lower secondary degree","Couple + C. LE and GT 16","350","0.929603273197977","0.903607563619666","0.955598982776288"
"No","2015","secondary school degree","1-pers.-HH","882","0.976683868609032","0.966873814478091","0.986493922739972"
"No","2015","secondary school degree","(Married) couple without C. ","2112","0.986148317981301","0.981212630907329","0.991084005055273"
"No","2015","secondary school degree","Single parent ","718","0.974103055646274","0.96267498666916","0.985531124623387"
"No","2015","secondary school degree","Couple + C. LE 16 ","1695","0.962794771448332","0.953972593558377","0.971616949338287"
"No","2015","secondary school degree","Couple + C. GT 16 ","830","0.971556627866197","0.960400893192371","0.982712362540023"
"No","2015","secondary school degree","Couple + C. LE and GT 16","532","0.951681214385814","0.933856833705966","0.969505595065663"
"No","2015","college entrance qualification","1-pers.-HH","945","0.961231723114177","0.949133238946043","0.97333020728231"
"No","2015","college entrance qualification","(Married) couple without C. ","1915","0.965106899561396","0.957040171967293","0.973173627155498"
"No","2015","college entrance qualification","Single parent ","564","0.970749480467131","0.957082831392669","0.984416129541593"
"No","2015","college entrance qualification","Couple + C. LE 16 ","1982","0.945661906842675","0.935931853841755","0.955391959843596"
"No","2015","college entrance qualification","Couple + C. GT 16 ","768","0.929495390257612","0.911800313808215","0.947190466707009"
"No","2015","college entrance qualification","Couple + C. LE and GT 16","544","0.948539754425694","0.930465689387919","0.96661381946347"
"No","2015","Other degree","1-pers.-HH","253","0.97210438670138","0.952010560271384","0.992198213131375"
"No","2015","Other degree","(Married) couple without C. ","652","0.982166813696474","0.972153128548019","0.99218049884493"
"No","2015","Other degree","Single parent ","158","0.99041314001494","0.975314616184104","1.00551166384578"
"No","2015","Other degree","Couple + C. LE 16 ","937","0.963203015243889","0.951379853095593","0.975026177392184"
"No","2015","Other degree","Couple + C. GT 16 ","293","0.964249500548933","0.943343904963555","0.985155096134312"
"No","2015","Other degree","Couple + C. LE and GT 16","291","0.93842446787293","0.911223070690639","0.965625865055221"
"No","2015","no degree/no degree yet","1-pers.-HH","58","0.976012214059602","0.93729579566753","1.01472863245167"
"No","2015","no degree/no degree yet","(Married) couple without C. ","83","1","1","1"
"No","2015","no degree/no degree yet","Single parent ","169","0.967484880157742","0.940901218022606","0.994068542292878"
"No","2015","no degree/no degree yet","Couple + C. LE 16 ","131","0.967981884614542","0.938502439474722","0.997461329754362"
"No","2015","no degree/no degree yet","Couple + C. GT 16 ","136","0.979541672412427","0.955836979688962","1.00324636513589"
"No","2015","no degree/no degree yet","Couple + C. LE and GT 16","184","0.967507856122468","0.942363076057938","0.992652636186998"
"Yes","2016","lower secondary degree","1-pers.-HH","13","","",""
"Yes","2016","lower secondary degree","(Married) couple without C. ","31","0.0133034985431234","0.00860483044571695","0.0180021666405299"
"Yes","2016","lower secondary degree","Single parent ","15","","",""
"Yes","2016","lower secondary degree","Couple + C. LE 16 ","44","0.0416472838984447","0.0285805828994634","0.0547139848974261"
"Yes","2016","lower secondary degree","Couple + C. GT 16 ","11","","",""
"Yes","2016","lower secondary degree","Couple + C. LE and GT 16","19","","",""
"Yes","2016","secondary school degree","1-pers.-HH","19","","",""
"Yes","2016","secondary school degree","(Married) couple without C. ","69","0.0329986632862607","0.0253730548899971","0.0406242716825243"
"Yes","2016","secondary school degree","Single parent ","29","","",""
"Yes","2016","secondary school degree","Couple + C. LE 16 ","90","0.0505976917880836","0.0396404397464858","0.0615549438296813"
"Yes","2016","secondary school degree","Couple + C. GT 16 ","34","0.0578154071455911","0.0412439614270151","0.0743868528641671"
"Yes","2016","secondary school degree","Couple + C. LE and GT 16","32","0.034220307694318","0.0189716098338704","0.0494690055547655"
"Yes","2016","college entrance qualification","1-pers.-HH","36","0.0420570164681624","0.0293797970233233","0.0547342359130016"
"Yes","2016","college entrance qualification","(Married) couple without C. ","82","0.0550077589879344","0.0448909033297422","0.0651246146461266"
"Yes","2016","college entrance qualification","Single parent ","26","","",""
"Yes","2016","college entrance qualification","Couple + C. LE 16 ","95","0.0527998671749136","0.0427679851324207","0.0628317492174065"
"Yes","2016","college entrance qualification","Couple + C. GT 16 ","43","0.0444496778447049","0.0299493333274039","0.0589500223620059"
"Yes","2016","college entrance qualification","Couple + C. LE and GT 16","25","","",""
"Yes","2016","Other degree","1-pers.-HH","7","","",""
"Yes","2016","Other degree","(Married) couple without C. ","25","","",""
"Yes","2016","Other degree","Single parent ","3","","",""
"Yes","2016","Other degree","Couple + C. LE 16 ","44","0.0353323664158339","0.0247127899187141","0.0459519429129536"
"Yes","2016","Other degree","Couple + C. GT 16 ","6","","",""
"Yes","2016","Other degree","Couple + C. LE and GT 16","12","","",""
"Yes","2016","no degree/no degree yet","1-pers.-HH","1","","",""
"Yes","2016","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Yes","2016","no degree/no degree yet","Single parent ","1","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE 16 ","9","","",""
"Yes","2016","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Yes","2016","no degree/no degree yet","Couple + C. LE and GT 16","11","","",""
"No","2016","lower secondary degree","1-pers.-HH","1117","0.991734183467204","0.986455211066031","0.997013155868376"
"No","2016","lower secondary degree","(Married) couple without C. ","2253","0.986696501456876","0.98199783335947","0.991395169554283"
"No","2016","lower secondary degree","Single parent ","450","0.968406542435608","0.95250830236757","0.984304782503646"
"No","2016","lower secondary degree","Couple + C. LE 16 ","854","0.958352716101555","0.945286015102574","0.971419417100537"
"No","2016","lower secondary degree","Couple + C. GT 16 ","577","0.971802134433671","0.958422123444257","0.985182145423085"
"No","2016","lower secondary degree","Couple + C. LE and GT 16","309","0.949961800825245","0.926367067349298","0.973556534301193"
"No","2016","secondary school degree","1-pers.-HH","853","0.989593077727509","0.982857430577639","0.996328724877379"
"No","2016","secondary school degree","(Married) couple without C. ","2039","0.967001336713739","0.959375728317476","0.974626945110003"
"No","2016","secondary school degree","Single parent ","633","0.94535455003461","0.928040707678404","0.962668392390816"
"No","2016","secondary school degree","Couple + C. LE 16 ","1447","0.949402308211916","0.938445056170319","0.960359560253514"
"No","2016","secondary school degree","Couple + C. GT 16 ","728","0.942184592854409","0.925613147135833","0.958756038572985"
"No","2016","secondary school degree","Couple + C. LE and GT 16","514","0.965779692305682","0.950530994445234","0.98102839016613"
"No","2016","college entrance qualification","1-pers.-HH","927","0.957942983531838","0.945265764086998","0.970620202976677"
"No","2016","college entrance qualification","(Married) couple without C. ","1869","0.944992241012066","0.934875385353873","0.955109096670258"
"No","2016","college entrance qualification","Single parent ","529","0.957341367169615","0.940528627883614","0.974154106455617"
"No","2016","college entrance qualification","Couple + C. LE 16 ","1814","0.947200132825086","0.937168250782593","0.957232014867579"
"No","2016","college entrance qualification","Couple + C. GT 16 ","733","0.955550322155295","0.941049977637994","0.970050666672596"
"No","2016","college entrance qualification","Couple + C. LE and GT 16","512","0.970001260484317","0.955573510730852","0.984429010237783"
"No","2016","Other degree","1-pers.-HH","341","0.988565071043706","0.977394436721174","0.999735705366238"
"No","2016","Other degree","(Married) couple without C. ","791","0.976321838617757","0.96588969633602","0.986753980899494"
"No","2016","Other degree","Single parent ","167","0.980154383575012","0.959188982734719","1.00111978441531"
"No","2016","Other degree","Couple + C. LE 16 ","1117","0.964667633584166","0.954048057087046","0.975287210081286"
"No","2016","Other degree","Couple + C. GT 16 ","288","0.966414054610044","0.945820333206843","0.987007776013245"
"No","2016","Other degree","Couple + C. LE and GT 16","294","0.981170220668189","0.965940842454085","0.996399598882293"
"No","2016","no degree/no degree yet","1-pers.-HH","49","0.993697965672493","0.971763317568211","1.01563261377677"
"No","2016","no degree/no degree yet","(Married) couple without C. ","71","0.954152225990283","0.9061728470257","1.00213160495487"
"No","2016","no degree/no degree yet","Single parent ","135","0.995897845453967","0.985155674927602","1.00664001598033"
"No","2016","no degree/no degree yet","Couple + C. LE 16 ","144","0.946755240845895","0.911179031829921","0.982331449861868"
"No","2016","no degree/no degree yet","Couple + C. GT 16 ","143","0.983827705134184","0.963436881262046","1.00421852900632"
"No","2016","no degree/no degree yet","Couple + C. LE and GT 16","192","0.966053412046785","0.941141979312097","0.990964844781472"
"Yes","2017","lower secondary degree","1-pers.-HH","19","","",""
"Yes","2017","lower secondary degree","(Married) couple without C. ","44","0.016789219592789","0.0116350292592312","0.0219434099263469"
"Yes","2017","lower secondary degree","Single parent ","14","","",""
"Yes","2017","lower secondary degree","Couple + C. LE 16 ","48","0.0582041285401329","0.0424086730370304","0.0739995840432354"
"Yes","2017","lower secondary degree","Couple + C. GT 16 ","25","","",""
"Yes","2017","lower secondary degree","Couple + C. LE and GT 16","14","","",""
"Yes","2017","secondary school degree","1-pers.-HH","32","0.0278180337049155","0.0177992520701846","0.0378368153396463"
"Yes","2017","secondary school degree","(Married) couple without C. ","86","0.0356225843874073","0.0283845567865995","0.0428606119882151"
"Yes","2017","secondary school degree","Single parent ","35","0.0410710942094406","0.026198683098378","0.0559435053205032"
"Yes","2017","secondary school degree","Couple + C. LE 16 ","105","0.0526554081648711","0.0417491492734727","0.0635616670562695"
"Yes","2017","secondary school degree","Couple + C. GT 16 ","33","0.0332787304205125","0.021567036674077","0.0449904241669481"
"Yes","2017","secondary school degree","Couple + C. LE and GT 16","34","0.0598582056587623","0.0413194194886418","0.0783969918288827"
"Yes","2017","college entrance qualification","1-pers.-HH","56","0.0438549422323271","0.0321613859660293","0.055548498498625"
"Yes","2017","college entrance qualification","(Married) couple without C. ","106","0.0442102383826617","0.0357836342238537","0.0526368425414697"
"Yes","2017","college entrance qualification","Single parent ","31","0.0329145938975612","0.0187910228455614","0.0470381649495611"
"Yes","2017","college entrance qualification","Couple + C. LE 16 ","124","0.0647748623757249","0.0542529890144656","0.0752967357369843"
"Yes","2017","college entrance qualification","Couple + C. GT 16 ","50","0.0495661734901787","0.0359143044113674","0.0632180425689899"
"Yes","2017","college entrance qualification","Couple + C. LE and GT 16","30","0.0478649918749176","0.030909995304447","0.0648199884453883"
"Yes","2017","Other degree","1-pers.-HH","6","","",""
"Yes","2017","Other degree","(Married) couple without C. ","20","","",""
"Yes","2017","Other degree","Single parent ","4","","",""
"Yes","2017","Other degree","Couple + C. LE 16 ","42","0.0369360923105141","0.0257240082253779","0.0481481763956502"
"Yes","2017","Other degree","Couple + C. GT 16 ","2","","",""
"Yes","2017","Other degree","Couple + C. LE and GT 16","7","","",""
"Yes","2017","no degree/no degree yet","1-pers.-HH","5","","",""
"Yes","2017","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Yes","2017","no degree/no degree yet","Single parent ","5","","",""
"Yes","2017","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Yes","2017","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"Yes","2017","no degree/no degree yet","Couple + C. LE and GT 16","11","","",""
"No","2017","lower secondary degree","1-pers.-HH","1172","0.986802798913215","0.980321705013652","0.993283892812777"
"No","2017","lower secondary degree","(Married) couple without C. ","2343","0.983210780407211","0.978056590073653","0.988364970740769"
"No","2017","lower secondary degree","Single parent ","451","0.956873985163878","0.938410288683845","0.975337681643911"
"No","2017","lower secondary degree","Couple + C. LE 16 ","796","0.941795871459867","0.926000415956764","0.95759132696297"
"No","2017","lower secondary degree","Couple + C. GT 16 ","631","0.969194317721321","0.955971712949655","0.982416922492987"
"No","2017","lower secondary degree","Couple + C. LE and GT 16","337","0.969009482282956","0.950880519309619","0.987138445256292"
"No","2017","secondary school degree","1-pers.-HH","1003","0.972181966295085","0.962163184660354","0.982200747929815"
"No","2017","secondary school degree","(Married) couple without C. ","2433","0.964377415612593","0.957139388011785","0.971615443213401"
"No","2017","secondary school degree","Single parent ","649","0.958928905790559","0.944056494679497","0.973801316901622"
"No","2017","secondary school degree","Couple + C. LE 16 ","1506","0.947344591835129","0.93643833294373","0.958250850726527"
"No","2017","secondary school degree","Couple + C. GT 16 ","868","0.966721269579487","0.955009575833052","0.978432963325923"
"No","2017","secondary school degree","Couple + C. LE and GT 16","595","0.940141794341238","0.921603008171117","0.958680580511358"
"No","2017","college entrance qualification","1-pers.-HH","1122","0.956145057767673","0.944451501501375","0.967838614033971"
"No","2017","college entrance qualification","(Married) couple without C. ","2180","0.955789761617338","0.94736315745853","0.964216365776146"
"No","2017","college entrance qualification","Single parent ","582","0.967085406102439","0.952961835050439","0.981208977154439"
"No","2017","college entrance qualification","Couple + C. LE 16 ","1978","0.935225137624275","0.924703264263016","0.945747010985534"
"No","2017","college entrance qualification","Couple + C. GT 16 ","921","0.950433826509821","0.93678195743101","0.964085695588632"
"No","2017","college entrance qualification","Couple + C. LE and GT 16","579","0.952135008125082","0.935180011554612","0.969090004695553"
"No","2017","Other degree","1-pers.-HH","331","0.993525804552032","0.984963008122109","1.00208860098195"
"No","2017","Other degree","(Married) couple without C. ","750","0.972051891578003","0.960409996980322","0.983693786175683"
"No","2017","Other degree","Single parent ","152","0.9752656257544","0.950893258462643","0.999637993046156"
"No","2017","Other degree","Couple + C. LE 16 ","1045","0.963063907689486","0.95185182360435","0.974275991774622"
"No","2017","Other degree","Couple + C. GT 16 ","332","0.997559805012325","0.992268575574201","1.00285103445045"
"No","2017","Other degree","Couple + C. LE and GT 16","267","0.962248019792107","0.939680377420801","0.984815662163414"
"No","2017","no degree/no degree yet","1-pers.-HH","56","0.949058364466452","0.89388034904133","1.00423637989157"
"No","2017","no degree/no degree yet","(Married) couple without C. ","96","0.96048100988287","0.922295780719019","0.99866623904672"
"No","2017","no degree/no degree yet","Single parent ","158","0.990381196891585","0.975397602795887","1.00536479098728"
"No","2017","no degree/no degree yet","Couple + C. LE 16 ","143","0.985828533526435","0.966589990507315","1.00506707654556"
"No","2017","no degree/no degree yet","Couple + C. GT 16 ","181","0.992866373887726","0.980673021670304","1.00505972610515"
"No","2017","no degree/no degree yet","Couple + C. LE and GT 16","210","0.968198674335494","0.945064350628496","0.991332998042491"
"Yes","2018","lower secondary degree","1-pers.-HH","15","","",""
"Yes","2018","lower secondary degree","(Married) couple without C. ","39","0.0107727096102649","0.0065147979844396","0.0150306212360902"
"Yes","2018","lower secondary degree","Single parent ","16","","",""
"Yes","2018","lower secondary degree","Couple + C. LE 16 ","31","0.0647118628858632","0.0468898310729967","0.0825338946987297"
"Yes","2018","lower secondary degree","Couple + C. GT 16 ","17","","",""
"Yes","2018","lower secondary degree","Couple + C. LE and GT 16","7","","",""
"Yes","2018","secondary school degree","1-pers.-HH","40","0.0382719499459158","0.0268773104992353","0.0496665893925963"
"Yes","2018","secondary school degree","(Married) couple without C. ","60","0.0172632311039447","0.0120695022730277","0.0224569599348616"
"Yes","2018","secondary school degree","Single parent ","24","","",""
"Yes","2018","secondary school degree","Couple + C. LE 16 ","72","0.0491297535323516","0.0381735418013986","0.0600859652633045"
"Yes","2018","secondary school degree","Couple + C. GT 16 ","17","","",""
"Yes","2018","secondary school degree","Couple + C. LE and GT 16","36","0.0585393683426424","0.0395156566272667","0.0775630800580181"
"Yes","2018","college entrance qualification","1-pers.-HH","50","0.0313557583884766","0.021647785074139","0.0410637317028143"
"Yes","2018","college entrance qualification","(Married) couple without C. ","86","0.0430488676223037","0.0345886902940413","0.0515090449505662"
"Yes","2018","college entrance qualification","Single parent ","28","","",""
"Yes","2018","college entrance qualification","Couple + C. LE 16 ","92","0.0388254949407861","0.0302092789783746","0.0474417109031977"
"Yes","2018","college entrance qualification","Couple + C. GT 16 ","41","0.0577588716590013","0.0424666807758416","0.073051062542161"
"Yes","2018","college entrance qualification","Couple + C. LE and GT 16","32","0.0626575535540103","0.0437634883033667","0.0815516188046539"
"Yes","2018","Other degree","1-pers.-HH","7","","",""
"Yes","2018","Other degree","(Married) couple without C. ","17","","",""
"Yes","2018","Other degree","Single parent ","5","","",""
"Yes","2018","Other degree","Couple + C. LE 16 ","40","0.0357489802633927","0.0239798050799397","0.0475181554468458"
"Yes","2018","Other degree","Couple + C. GT 16 ","3","","",""
"Yes","2018","Other degree","Couple + C. LE and GT 16","13","","",""
"Yes","2018","no degree/no degree yet","1-pers.-HH","5","","",""
"Yes","2018","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Yes","2018","no degree/no degree yet","Single parent ","6","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"Yes","2018","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Yes","2018","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"No","2018","lower secondary degree","1-pers.-HH","1182","0.986423630327337","0.979867847217609","0.992979413437066"
"No","2018","lower secondary degree","(Married) couple without C. ","2219","0.989227290389735","0.98496937876391","0.99348520201556"
"No","2018","lower secondary degree","Single parent ","442","0.96998714198251","0.954360990952129","0.985613293012891"
"No","2018","lower secondary degree","Couple + C. LE 16 ","701","0.935288137114137","0.91746610530127","0.953110168927003"
"No","2018","lower secondary degree","Couple + C. GT 16 ","565","0.972739381307224","0.959509598877126","0.985969163737322"
"No","2018","lower secondary degree","Couple + C. LE and GT 16","312","0.979169542245147","0.963497301137957","0.994841783352337"
"No","2018","secondary school degree","1-pers.-HH","1049","0.961728050054084","0.950333410607404","0.973122689500765"
"No","2018","secondary school degree","(Married) couple without C. ","2356","0.982736768896055","0.977543040065139","0.987930497726972"
"No","2018","secondary school degree","Single parent ","638","0.956192256125062","0.940601500976126","0.971783011273998"
"No","2018","secondary school degree","Couple + C. LE 16 ","1423","0.950870246467649","0.939914034736696","0.961826458198601"
"No","2018","secondary school degree","Couple + C. GT 16 ","815","0.978389494527561","0.968509088751728","0.988269900303394"
"No","2018","secondary school degree","Couple + C. LE and GT 16","549","0.941460631657358","0.922436919941982","0.960484343372733"
"No","2018","college entrance qualification","1-pers.-HH","1188","0.968644241611523","0.958936268297186","0.978352214925861"
"No","2018","college entrance qualification","(Married) couple without C. ","2125","0.956951132377696","0.948490955049434","0.965411309705959"
"No","2018","college entrance qualification","Single parent ","572","0.953848525547118","0.937060293537971","0.970636757556264"
"No","2018","college entrance qualification","Couple + C. LE 16 ","1839","0.961174505059214","0.952558289096802","0.969790721021625"
"No","2018","college entrance qualification","Couple + C. GT 16 ","853","0.942241128340999","0.926948937457839","0.957533319224158"
"No","2018","college entrance qualification","Couple + C. LE and GT 16","600","0.93734244644599","0.918448381195346","0.956236511696633"
"No","2018","Other degree","1-pers.-HH","355","0.990629057921239","0.980703819136231","1.00055429670625"
"No","2018","Other degree","(Married) couple without C. ","733","0.980501353249922","0.970605715384965","0.99039699111488"
"No","2018","Other degree","Single parent ","158","0.957490272422045","0.926518530272123","0.988462014571966"
"No","2018","Other degree","Couple + C. LE 16 ","916","0.964251019736607","0.952481844553154","0.97602019492006"
"No","2018","Other degree","Couple + C. GT 16 ","304","0.984973337685968","0.971364457075544","0.998582218296393"
"No","2018","Other degree","Couple + C. LE and GT 16","261","0.963920495353112","0.941839243052802","0.986001747653421"
"No","2018","no degree/no degree yet","1-pers.-HH","68","0.969848334892312","0.930620510396789","1.00907615938784"
"No","2018","no degree/no degree yet","(Married) couple without C. ","96","0.939176339506","0.892095918056411","0.986256760955589"
"No","2018","no degree/no degree yet","Single parent ","146","0.969212180230333","0.941750620731846","0.996673739728819"
"No","2018","no degree/no degree yet","Couple + C. LE 16 ","141","0.980002538391122","0.957216694058792","1.00278838272345"
"No","2018","no degree/no degree yet","Couple + C. GT 16 ","156","0.963021753611725","0.933781623260472","0.992261883962978"
"No","2018","no degree/no degree yet","Couple + C. LE and GT 16","203","0.974828011536564","0.953539799581593","0.996116223491535"
"Yes","2019","lower secondary degree","1-pers.-HH","15","","",""
"Yes","2019","lower secondary degree","(Married) couple without C. ","33","0.0168015569727866","0.011407498949806","0.0221956149957671"
"Yes","2019","lower secondary degree","Single parent ","10","","",""
