"ple0160","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","2014","indirect migration background","(3a) lower tertiary education","79","0.960009470980357","0.917339542491102","1.00267939946961"
"No","2014","indirect migration background","(3b) higher tertiary education","177","0.951774549787512","0.921230798256427","0.982318301318598"
"Yes","2015","no migration background","(0) in school","5","","",""
"Yes","2015","no migration background","(1a) inadequately completed","5","","",""
"Yes","2015","no migration background","(1b) general elementary school","25","","",""
"Yes","2015","no migration background","(1c) basic vocational qualification","111","0.0196235925082335","0.0154913086267639","0.023755876389703"
"Yes","2015","no migration background","(2b) intermediate general qualification","22","","",""
"Yes","2015","no migration background","(2a) intermediate vocational","166","0.023921715707964","0.0197883205433243","0.0280551108726038"
"Yes","2015","no migration background","(2c_gen) general maturity certificate","45","0.0627090644317523","0.0453698071088232","0.0800483217546815"
"Yes","2015","no migration background","(2c_voc) vocational maturity certificate","69","0.0508294961415306","0.0400903396284938","0.0615686526545674"
"Yes","2015","no migration background","(3a) lower tertiary education","46","0.0277405916003694","0.0200723802289774","0.0354088029717613"
"Yes","2015","no migration background","(3b) higher tertiary education","103","0.0334412213615519","0.0268955514518687","0.0399868912712352"
"Yes","2015","direct migration background","(0) in school","1","","",""
"Yes","2015","direct migration background","(1a) inadequately completed","5","","",""
"Yes","2015","direct migration background","(1b) general elementary school","20","","",""
"Yes","2015","direct migration background","(1c) basic vocational qualification","22","","",""
"Yes","2015","direct migration background","(2b) intermediate general qualification","1","","",""
"Yes","2015","direct migration background","(2a) intermediate vocational","3","","",""
"Yes","2015","direct migration background","(2c_gen) general maturity certificate","13","","",""
"Yes","2015","direct migration background","(2c_voc) vocational maturity certificate","22","","",""
"Yes","2015","direct migration background","(3a) lower tertiary education","5","","",""
"Yes","2015","direct migration background","(3b) higher tertiary education","43","0.0640025703421543","0.0477293225058401","0.0802758181784685"
"Yes","2015","indirect migration background","(0) in school","2","","",""
"Yes","2015","indirect migration background","(1a) inadequately completed","1","","",""
"Yes","2015","indirect migration background","(1b) general elementary school","10","","",""
"Yes","2015","indirect migration background","(1c) basic vocational qualification","8","","",""
"Yes","2015","indirect migration background","(2b) intermediate general qualification","3","","",""
"Yes","2015","indirect migration background","(2a) intermediate vocational","9","","",""
"Yes","2015","indirect migration background","(2c_gen) general maturity certificate","12","","",""
"Yes","2015","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Yes","2015","indirect migration background","(3a) lower tertiary education","3","","",""
"Yes","2015","indirect migration background","(3b) higher tertiary education","14","","",""
"No","2015","no migration background","(0) in school","215","0.963083299499263","0.938167196604027","0.9879994023945"
"No","2015","no migration background","(1a) inadequately completed","168","0.964525362688803","0.936961451147019","0.992089274230587"
"No","2015","no migration background","(1b) general elementary school","1111","0.973203927170729","0.963813260472401","0.982594593869057"
"No","2015","no migration background","(1c) basic vocational qualification","4217","0.980376407491767","0.976244123610297","0.984508691373236"
"No","2015","no migration background","(2b) intermediate general qualification","487","0.971891746760057","0.957533048281985","0.986250445238129"
"No","2015","no migration background","(2a) intermediate vocational","5084","0.976078284292036","0.971944889127396","0.980211679456676"
"No","2015","no migration background","(2c_gen) general maturity certificate","706","0.937290935568248","0.919951678245319","0.954630192891177"
"No","2015","no migration background","(2c_voc) vocational maturity certificate","1538","0.949170503858469","0.938431347345433","0.959909660371506"
"No","2015","no migration background","(3a) lower tertiary education","1716","0.972259408399631","0.964591197028239","0.979927619771023"
"No","2015","no migration background","(3b) higher tertiary education","2795","0.966558778638448","0.960013108728765","0.973104448548131"
"No","2015","direct migration background","(0) in school","34","0.992427381659709","0.963707246961806","1.02114751635761"
"No","2015","direct migration background","(1a) inadequately completed","257","0.995699059514593","0.987775082441023","1.00362303658816"
"No","2015","direct migration background","(1b) general elementary school","674","0.977371011939776","0.966306541076832","0.98843548280272"
"No","2015","direct migration background","(1c) basic vocational qualification","843","0.977378760250897","0.967469763475461","0.987287757026333"
"No","2015","direct migration background","(2b) intermediate general qualification","81","0.994746446523067","0.979099703794914","1.01039318925122"
"No","2015","direct migration background","(2a) intermediate vocational","262","0.990110616519602","0.978196780407216","1.00202445263199"
"No","2015","direct migration background","(2c_gen) general maturity certificate","328","0.967229985112351","0.948333801656815","0.986126168567887"
"No","2015","direct migration background","(2c_voc) vocational maturity certificate","636","0.973783365426278","0.961575076743718","0.985991654108838"
"No","2015","direct migration background","(3a) lower tertiary education","103","0.973497448430971","0.943204087020135","1.00379080984181"
"No","2015","direct migration background","(3b) higher tertiary education","826","0.935997429657846","0.919724181821531","0.95227067749416"
"No","2015","indirect migration background","(0) in school","97","0.988784319982524","0.96804024448669","1.00952839547836"
"No","2015","indirect migration background","(1a) inadequately completed","28","","",""
"No","2015","indirect migration background","(1b) general elementary school","160","0.975115259916823","0.95169896596578","0.998531553867865"
"No","2015","indirect migration background","(1c) basic vocational qualification","220","0.963583499602648","0.939268489810322","0.987898509394974"
"No","2015","indirect migration background","(2b) intermediate general qualification","146","0.984769633101824","0.965105379631344","1.0044338865723"
"No","2015","indirect migration background","(2a) intermediate vocational","243","0.947985054381445","0.920568514709185","0.975401594053705"
"No","2015","indirect migration background","(2c_gen) general maturity certificate","169","0.93561806009566","0.899862784411552","0.971373335779768"
"No","2015","indirect migration background","(2c_voc) vocational maturity certificate","131","0.952159934349075","0.916023397727066","0.988296470971084"
"No","2015","indirect migration background","(3a) lower tertiary education","73","0.947196520567473","0.896916828140168","0.997476212994778"
"No","2015","indirect migration background","(3b) higher tertiary education","164","0.919539907614603","0.879580996567837","0.95949881866137"
"Yes","2016","no migration background","(0) in school","3","","",""
"Yes","2016","no migration background","(1a) inadequately completed","8","","",""
"Yes","2016","no migration background","(1b) general elementary school","23","","",""
"Yes","2016","no migration background","(1c) basic vocational qualification","86","0.0187486974802742","0.0145316369620391","0.0229657579985093"
"Yes","2016","no migration background","(2b) intermediate general qualification","32","0.0422401061329992","0.0242838663680579","0.0601963458979405"
"Yes","2016","no migration background","(2a) intermediate vocational","198","0.0343544581895011","0.0292305820051675","0.0394783343738346"
"Yes","2016","no migration background","(2c_gen) general maturity certificate","57","0.104421986545086","0.0813692530215256","0.127474720068647"
"Yes","2016","no migration background","(2c_voc) vocational maturity certificate","67","0.0497228609718876","0.0388698568725354","0.0605758650712398"
"Yes","2016","no migration background","(3a) lower tertiary education","58","0.0282824341903962","0.0203003692604356","0.0362644991203568"
"Yes","2016","no migration background","(3b) higher tertiary education","115","0.0419966394550644","0.0345444776829779","0.0494488012271509"
"Yes","2016","direct migration background","(0) in school","3","","",""
"Yes","2016","direct migration background","(1a) inadequately completed","7","","",""
"Yes","2016","direct migration background","(1b) general elementary school","21","","",""
"Yes","2016","direct migration background","(1c) basic vocational qualification","17","","",""
"Yes","2016","direct migration background","(2b) intermediate general qualification","1","","",""
"Yes","2016","direct migration background","(2a) intermediate vocational","13","","",""
"Yes","2016","direct migration background","(2c_gen) general maturity certificate","8","","",""
"Yes","2016","direct migration background","(2c_voc) vocational maturity certificate","18","","",""
"Yes","2016","direct migration background","(3a) lower tertiary education","5","","",""
"Yes","2016","direct migration background","(3b) higher tertiary education","57","0.0514652270227835","0.0384849463418557","0.0644455077037113"
"Yes","2016","indirect migration background","(0) in school","6","","",""
"Yes","2016","indirect migration background","(1a) inadequately completed","1","","",""
"Yes","2016","indirect migration background","(1b) general elementary school","6","","",""
"Yes","2016","indirect migration background","(1c) basic vocational qualification","9","","",""
"Yes","2016","indirect migration background","(2b) intermediate general qualification","9","","",""
"Yes","2016","indirect migration background","(2a) intermediate vocational","9","","",""
"Yes","2016","indirect migration background","(2c_gen) general maturity certificate","10","","",""
"Yes","2016","indirect migration background","(2c_voc) vocational maturity certificate","7","","",""
"Yes","2016","indirect migration background","(3a) lower tertiary education","3","","",""
"Yes","2016","indirect migration background","(3b) higher tertiary education","17","","",""
"No","2016","no migration background","(0) in school","206","0.988138478876728","0.973460912706898","1.00281604504656"
"No","2016","no migration background","(1a) inadequately completed","147","0.961489698122504","0.931196646766182","0.991782749478826"
"No","2016","no migration background","(1b) general elementary school","1026","0.984319805393736","0.976801773168934","0.991837837618537"
"No","2016","no migration background","(1c) basic vocational qualification","3888","0.981251302519726","0.977034242001491","0.985468363037961"
"No","2016","no migration background","(2b) intermediate general qualification","450","0.957759893867001","0.939803654102059","0.975716133631942"
"No","2016","no migration background","(2a) intermediate vocational","4656","0.965645541810499","0.960521665626165","0.970769417994833"
"No","2016","no migration background","(2c_gen) general maturity certificate","619","0.895578013454914","0.872525279931353","0.918630746978474"
"No","2016","no migration background","(2c_voc) vocational maturity certificate","1474","0.950277139028112","0.93942413492876","0.961130143127465"
"No","2016","no migration background","(3a) lower tertiary education","1599","0.971717565809604","0.963735500879643","0.979699630739564"
"No","2016","no migration background","(3b) higher tertiary education","2668","0.958003360544936","0.950551198772849","0.965455522317022"
"No","2016","direct migration background","(0) in school","42","0.985554390919223","0.95069257047337","1.02041621136508"
"No","2016","direct migration background","(1a) inadequately completed","293","0.981726219676786","0.966569791750778","0.996882647602793"
"No","2016","direct migration background","(1b) general elementary school","691","0.986518353016929","0.978047402315448","0.99498930371841"
"No","2016","direct migration background","(1c) basic vocational qualification","879","0.984931675138935","0.976954858194887","0.992908492082983"
"No","2016","direct migration background","(2b) intermediate general qualification","70","0.996126043995332","0.981676524466828","1.01057556352384"
"No","2016","direct migration background","(2a) intermediate vocational","231","0.924336578100668","0.891153915071618","0.957519241129718"
"No","2016","direct migration background","(2c_gen) general maturity certificate","381","0.960632002887824","0.941306826087261","0.979957179688387"
"No","2016","direct migration background","(2c_voc) vocational maturity certificate","746","0.981285041378504","0.971675704107676","0.990894378649332"
"No","2016","direct migration background","(3a) lower tertiary education","103","0.970232142179087","0.938180680965243","1.00228360339293"
"No","2016","direct migration background","(3b) higher tertiary education","1056","0.948534772977217","0.935554492296289","0.961515053658144"
"No","2016","indirect migration background","(0) in school","71","0.975277975754004","0.940595591076755","1.00996036043125"
"No","2016","indirect migration background","(1a) inadequately completed","23","","",""
"No","2016","indirect migration background","(1b) general elementary school","162","0.972751765737742","0.948133149058253","0.997370382417231"
"No","2016","indirect migration background","(1c) basic vocational qualification","198","0.963033890832478","0.937330786763454","0.988736994901502"
"No","2016","indirect migration background","(2b) intermediate general qualification","129","0.948543101614145","0.911682799933039","0.985403403295252"
"No","2016","indirect migration background","(2a) intermediate vocational","232","0.921471119655126","0.887508972721805","0.955433266588448"
"No","2016","indirect migration background","(2c_gen) general maturity certificate","179","0.942477277039383","0.909282301641371","0.975672252437395"
"No","2016","indirect migration background","(2c_voc) vocational maturity certificate","128","0.969461799026328","0.940437062803443","0.998486535249214"
"No","2016","indirect migration background","(3a) lower tertiary education","62","0.976286732534569","0.939297458625053","1.01327600644409"
"No","2016","indirect migration background","(3b) higher tertiary education","155","0.846906969231627","0.793094932330956","0.900719006132297"
"Yes","2017","no migration background","(0) in school","10","","",""
"Yes","2017","no migration background","(1a) inadequately completed","7","","",""
"Yes","2017","no migration background","(1b) general elementary school","28","","",""
"Yes","2017","no migration background","(1c) basic vocational qualification","114","0.0219067344892648","0.0174569699024093","0.0263564990761202"
"Yes","2017","no migration background","(2b) intermediate general qualification","32","0.0393288252068651","0.0239791001189992","0.054678550294731"
"Yes","2017","no migration background","(2a) intermediate vocational","247","0.0374325890628204","0.032453443906891","0.0424117342187498"
"Yes","2017","no migration background","(2c_gen) general maturity certificate","64","0.0790675613510062","0.0610011981246954","0.097133924577317"
"Yes","2017","no migration background","(2c_voc) vocational maturity certificate","86","0.0449843993887286","0.0354776093901095","0.0544911893873477"
"Yes","2017","no migration background","(3a) lower tertiary education","83","0.0401375136212142","0.031255500378154","0.0490195268642745"
"Yes","2017","no migration background","(3b) higher tertiary education","142","0.0423559571024759","0.0353681003346537","0.0493438138702982"
"Yes","2017","direct migration background","(0) in school","","","",""
"Yes","2017","direct migration background","(1a) inadequately completed","8","","",""
"Yes","2017","direct migration background","(1b) general elementary school","14","","",""
"Yes","2017","direct migration background","(1c) basic vocational qualification","22","","",""
"Yes","2017","direct migration background","(2b) intermediate general qualification","3","","",""
"Yes","2017","direct migration background","(2a) intermediate vocational","9","","",""
"Yes","2017","direct migration background","(2c_gen) general maturity certificate","9","","",""
"Yes","2017","direct migration background","(2c_voc) vocational maturity certificate","17","","",""
"Yes","2017","direct migration background","(3a) lower tertiary education","7","","",""
"Yes","2017","direct migration background","(3b) higher tertiary education","43","0.030777608720748","0.0204912179404591","0.0410639995010369"
"Yes","2017","indirect migration background","(0) in school","2","","",""
"Yes","2017","indirect migration background","(1a) inadequately completed","1","","",""
"Yes","2017","indirect migration background","(1b) general elementary school","6","","",""
"Yes","2017","indirect migration background","(1c) basic vocational qualification","5","","",""
"Yes","2017","indirect migration background","(2b) intermediate general qualification","3","","",""
"Yes","2017","indirect migration background","(2a) intermediate vocational","16","","",""
"Yes","2017","indirect migration background","(2c_gen) general maturity certificate","20","","",""
"Yes","2017","indirect migration background","(2c_voc) vocational maturity certificate","7","","",""
"Yes","2017","indirect migration background","(3a) lower tertiary education","5","","",""
"Yes","2017","indirect migration background","(3b) higher tertiary education","18","","",""
"No","2017","no migration background","(0) in school","279","0.984758550727031","0.970633917401287","0.998883184052775"
"No","2017","no migration background","(1a) inadequately completed","186","0.975810308780311","0.954134899845562","0.99748571771506"
"No","2017","no migration background","(1b) general elementary school","1112","0.98132859554679","0.973470968969193","0.989186222124386"
"No","2017","no migration background","(1c) basic vocational qualification","4043","0.978093265510735","0.97364350092388","0.982543030097591"
"No","2017","no migration background","(2b) intermediate general qualification","584","0.960671174793135","0.945321449705269","0.976020899881001"
"No","2017","no migration background","(2a) intermediate vocational","5336","0.96256741093718","0.95758826578125","0.967546556093109"
"No","2017","no migration background","(2c_gen) general maturity certificate","793","0.920932438648994","0.902866075422683","0.938998801875305"
"No","2017","no migration background","(2c_voc) vocational maturity certificate","1740","0.955015600611271","0.945508810612652","0.96452239060989"
"No","2017","no migration background","(3a) lower tertiary education","1793","0.959862486378786","0.950980473135726","0.968744499621846"
"No","2017","no migration background","(3b) higher tertiary education","3049","0.957644042897524","0.950656186129702","0.964631899665346"
"No","2017","direct migration background","(0) in school","29","","",""
"No","2017","direct migration background","(1a) inadequately completed","281","0.984595437460657","0.970396600775749","0.998794274145565"
"No","2017","direct migration background","(1b) general elementary school","669","0.991391067691043","0.984462636845552","0.998319498536535"
"No","2017","direct migration background","(1c) basic vocational qualification","822","0.958147005897992","0.944636979200843","0.97165703259514"
"No","2017","direct migration background","(2b) intermediate general qualification","65","0.845391773982217","0.75946293537233","0.931320612592104"
"No","2017","direct migration background","(2a) intermediate vocational","248","0.973669037827848","0.954093190293381","0.993244885362315"
"No","2017","direct migration background","(2c_gen) general maturity certificate","387","0.964725655088091","0.946556618872381","0.982894691303801"
"No","2017","direct migration background","(2c_voc) vocational maturity certificate","667","0.986887021488368","0.978361824286378","0.995412218690358"
"No","2017","direct migration background","(3a) lower tertiary education","91","0.962065616702464","0.924242795993885","0.999888437411043"
"No","2017","direct migration background","(3b) higher tertiary education","1040","0.969222391279252","0.958936000498963","0.979508782059541"
"No","2017","indirect migration background","(0) in school","81","0.980367935911917","0.950521905598704","1.01021396622513"
"No","2017","indirect migration background","(1a) inadequately completed","29","","",""
"No","2017","indirect migration background","(1b) general elementary school","158","0.940435476922455","0.904212469619191","0.976658484225719"
"No","2017","indirect migration background","(1c) basic vocational qualification","201","0.982211685769216","0.964161385719525","1.00026198581891"
"No","2017","indirect migration background","(2b) intermediate general qualification","121","0.977851572738346","0.951948865074996","1.0037542804017"
"No","2017","indirect migration background","(2a) intermediate vocational","265","0.961327924154878","0.938784003236759","0.983871845072996"
"No","2017","indirect migration background","(2c_gen) general maturity certificate","213","0.93997692061824","0.909477761767091","0.97047607946939"
"No","2017","indirect migration background","(2c_voc) vocational maturity certificate","143","0.937662365172036","0.898972175005123","0.976352555338948"
"No","2017","indirect migration background","(3a) lower tertiary education","69","0.944521547867643","0.892366021348711","0.996677074386574"
"No","2017","indirect migration background","(3b) higher tertiary education","190","0.912187742471205","0.873725366323566","0.950650118618844"
"Yes","2018","no migration background","(0) in school","6","","",""
"Yes","2018","no migration background","(1a) inadequately completed","6","","",""
"Yes","2018","no migration background","(1b) general elementary school","30","0.0243771226440508","0.0152428653565728","0.0335113799315288"
"Yes","2018","no migration background","(1c) basic vocational qualification","78","0.0169563699775368","0.0128923762476976","0.0210203637073759"
"Yes","2018","no migration background","(2b) intermediate general qualification","22","","",""
"Yes","2018","no migration background","(2a) intermediate vocational","194","0.0323715479556275","0.0276022297031128","0.0371408662081423"
"Yes","2018","no migration background","(2c_gen) general maturity certificate","77","0.0996410713261762","0.0796922988497433","0.119589843802609"
"Yes","2018","no migration background","(2c_voc) vocational maturity certificate","78","0.0457023286413524","0.0359869437889257","0.0554177134937791"
"Yes","2018","no migration background","(3a) lower tertiary education","45","0.0254192759783185","0.0181602271978448","0.0326783247587922"
"Yes","2018","no migration background","(3b) higher tertiary education","117","0.0285723802047664","0.0227048420517831","0.0344399183577497"
"Yes","2018","direct migration background","(0) in school","1","","",""
"Yes","2018","direct migration background","(1a) inadequately completed","8","","",""
"Yes","2018","direct migration background","(1b) general elementary school","13","","",""
"Yes","2018","direct migration background","(1c) basic vocational qualification","18","","",""
"Yes","2018","direct migration background","(2b) intermediate general qualification","2","","",""
"Yes","2018","direct migration background","(2a) intermediate vocational","6","","",""
"Yes","2018","direct migration background","(2c_gen) general maturity certificate","14","","",""
"Yes","2018","direct migration background","(2c_voc) vocational maturity certificate","24","","",""
"Yes","2018","direct migration background","(3a) lower tertiary education","3","","",""
"Yes","2018","direct migration background","(3b) higher tertiary education","36","0.0338150422225869","0.0228243405382967","0.0448057439068772"
"Yes","2018","indirect migration background","(0) in school","3","","",""
"Yes","2018","indirect migration background","(1a) inadequately completed","3","","",""
"Yes","2018","indirect migration background","(1b) general elementary school","5","","",""
"Yes","2018","indirect migration background","(1c) basic vocational qualification","8","","",""
"Yes","2018","indirect migration background","(2b) intermediate general qualification","4","","",""
"Yes","2018","indirect migration background","(2a) intermediate vocational","16","","",""
"Yes","2018","indirect migration background","(2c_gen) general maturity certificate","14","","",""
"Yes","2018","indirect migration background","(2c_voc) vocational maturity certificate","7","","",""
"Yes","2018","indirect migration background","(3a) lower tertiary education","1","","",""
"Yes","2018","indirect migration background","(3b) higher tertiary education","15","","",""
"No","2018","no migration background","(0) in school","211","0.948558838697021","0.919168421977756","0.977949255416286"
"No","2018","no migration background","(1a) inadequately completed","186","0.953911249436027","0.924252766726282","0.983569732145772"
"No","2018","no migration background","(1b) general elementary school","1065","0.975622877355949","0.966488620068471","0.984757134643427"
"No","2018","no migration background","(1c) basic vocational qualification","3799","0.983043630022463","0.978979636292624","0.987107623752302"
"No","2018","no migration background","(2b) intermediate general qualification","579","0.975224642286392","0.962797446081763","0.98765183849102"
"No","2018","no migration background","(2a) intermediate vocational","5096","0.967628452044372","0.962859133791858","0.972397770296887"
"No","2018","no migration background","(2c_gen) general maturity certificate","789","0.900358928673824","0.880410156197391","0.920307701150257"
"No","2018","no migration background","(2c_voc) vocational maturity certificate","1697","0.954297671358648","0.944582286506221","0.964013056211074"
"No","2018","no migration background","(3a) lower tertiary education","1761","0.974580724021681","0.967321675241208","0.981839772802155"
"No","2018","no migration background","(3b) higher tertiary education","2980","0.971427619795234","0.96556008164225","0.977295157948217"
"No","2018","direct migration background","(0) in school","33","0.951630854796204","0.879515607669787","1.02374610192262"
"No","2018","direct migration background","(1a) inadequately completed","298","0.989556500651206","0.978166317752642","1.00094668354977"
"No","2018","direct migration background","(1b) general elementary school","650","0.983655357147241","0.974003730246517","0.993306984047965"
"No","2018","direct migration background","(1c) basic vocational qualification","752","0.976942130542024","0.966341132948032","0.987543128136015"
"No","2018","direct migration background","(2b) intermediate general qualification","64","0.957791867712327","0.90928427042264","1.00629946500201"
"No","2018","direct migration background","(2a) intermediate vocational","234","0.980562827276461","0.963096695607359","0.998028958945563"
"No","2018","direct migration background","(2c_gen) general maturity certificate","373","0.984171430580078","0.971736343867772","0.996606517292385"
"No","2018","direct migration background","(2c_voc) vocational maturity certificate","600","0.976054800870284","0.964059749184414","0.988049852556154"
"No","2018","direct migration background","(3a) lower tertiary education","93","0.978171762273626","0.948941724760103","1.00740179978715"
"No","2018","direct migration background","(3b) higher tertiary education","1003","0.966184957777413","0.955194256093123","0.977175659461703"
"No","2018","indirect migration background","(0) in school","81","0.974535864331445","0.940848127871446","1.00822360079144"
"No","2018","indirect migration background","(1a) inadequately completed","34","0.900003357724111","0.803339972027254","0.996666743420969"
"No","2018","indirect migration background","(1b) general elementary school","158","0.971787309959019","0.946368094088756","0.997206525829283"
"No","2018","indirect migration background","(1c) basic vocational qualification","200","0.963548147991784","0.938079087011533","0.989017208972034"
"No","2018","indirect migration background","(2b) intermediate general qualification","126","0.938260948185009","0.896887833895582","0.979634062474437"
"No","2018","indirect migration background","(2a) intermediate vocational","257","0.946327842125504","0.919593955339847","0.973061728911161"
"No","2018","indirect migration background","(2c_gen) general maturity certificate","195","0.935821951653746","0.902596965002546","0.969046938304946"
"No","2018","indirect migration background","(2c_voc) vocational maturity certificate","137","0.96692346948768","0.937714053735257","0.996132885240102"
"No","2018","indirect migration background","(3a) lower tertiary education","75","0.999625187863336","0.995273410058954","1.00397696566772"
"No","2018","indirect migration background","(3b) higher tertiary education","182","0.869927639421355","0.822954557679418","0.916900721163291"
"Yes","2019","no migration background","(0) in school","5","","",""
"Yes","2019","no migration background","(1a) inadequately completed","5","","",""
"Yes","2019","no migration background","(1b) general elementary school","35","0.0309118183079728","0.0201898386991874","0.0416337979167582"
"Yes","2019","no migration background","(1c) basic vocational qualification","67","0.0171651846885821","0.012953766912511","0.0213766024646533"
"Yes","2019","no migration background","(2b) intermediate general qualification","22","","",""
"Yes","2019","no migration background","(2a) intermediate vocational","159","0.0269898760499826","0.0226787839988382","0.031300968101127"
"Yes","2019","no migration background","(2c_gen) general maturity certificate","63","0.0681106452486652","0.0519879982812406","0.0842332922160899"
"Yes","2019","no migration background","(2c_voc) vocational maturity certificate","77","0.0508262161811161","0.0410649749632948","0.0605874573989375"
"Yes","2019","no migration background","(3a) lower tertiary education","44","0.0238588120940821","0.0171971353545814","0.0305204888335828"
"Yes","2019","no migration background","(3b) higher tertiary education","121","0.0398612889675514","0.0334653882496335","0.0462571896854693"
"Yes","2019","direct migration background","(0) in school","1","","",""
"Yes","2019","direct migration background","(1a) inadequately completed","3","","",""
"Yes","2019","direct migration background","(1b) general elementary school","12","","",""
"Yes","2019","direct migration background","(1c) basic vocational qualification","14","","",""
"Yes","2019","direct migration background","(2b) intermediate general qualification","2","","",""
"Yes","2019","direct migration background","(2a) intermediate vocational","8","","",""
"Yes","2019","direct migration background","(2c_gen) general maturity certificate","11","","",""
"Yes","2019","direct migration background","(2c_voc) vocational maturity certificate","14","","",""
"Yes","2019","direct migration background","(3a) lower tertiary education","6","","",""
"Yes","2019","direct migration background","(3b) higher tertiary education","26","","",""
"Yes","2019","indirect migration background","(0) in school","4","","",""
"Yes","2019","indirect migration background","(1a) inadequately completed","2","","",""
"Yes","2019","indirect migration background","(1b) general elementary school","3","","",""
"Yes","2019","indirect migration background","(1c) basic vocational qualification","10","","",""
"Yes","2019","indirect migration background","(2b) intermediate general qualification","6","","",""
"Yes","2019","indirect migration background","(2a) intermediate vocational","6","","",""
"Yes","2019","indirect migration background","(2c_gen) general maturity certificate","8","","",""
"Yes","2019","indirect migration background","(2c_voc) vocational maturity certificate","8","","",""
"Yes","2019","indirect migration background","(3a) lower tertiary education","5","","",""
"Yes","2019","indirect migration background","(3b) higher tertiary education","14","","",""
"No","2019","no migration background","(0) in school","199","0.971997266249127","0.949357822886436","0.994636709611818"
"No","2019","no migration background","(1a) inadequately completed","174","0.973472768515545","0.949931522670596","0.997014014360494"
"No","2019","no migration background","(1b) general elementary school","966","0.969088181692027","0.958366202083242","0.979810161300813"
"No","2019","no migration background","(1c) basic vocational qualification","3587","0.982834815311418","0.978623397535347","0.987046233087489"
"No","2019","no migration background","(2b) intermediate general qualification","601","0.98504480401973","0.975514031273742","0.994575576765718"
"No","2019","no migration background","(2a) intermediate vocational","5269","0.973010123950018","0.968699031898873","0.977321216001162"
"No","2019","no migration background","(2c_gen) general maturity certificate","875","0.931889354751335","0.91576670778391","0.948012001718759"
"No","2019","no migration background","(2c_voc) vocational maturity certificate","1868","0.949173783818884","0.939412542601062","0.958935025036705"
"No","2019","no migration background","(3a) lower tertiary education","1972","0.976141187905918","0.969479511166417","0.982802864645419"
"No","2019","no migration background","(3b) higher tertiary education","3473","0.960138711032449","0.953742810314531","0.966534611750366"
"No","2019","direct migration background","(0) in school","44","0.925908703129443","0.849382614646863","1.00243479161202"
"No","2019","direct migration background","(1a) inadequately completed","230","0.991212353545606","0.979228685466424","1.00319602162479"
"No","2019","direct migration background","(1b) general elementary school","535","0.979087352882139","0.967095959433792","0.991078746330485"
"No","2019","direct migration background","(1c) basic vocational qualification","644","0.977456155161679","0.966113942641882","0.988798367681475"
"No","2019","direct migration background","(2b) intermediate general qualification","53","0.987155089338415","0.957395633568161","1.01691454510867"
"No","2019","direct migration background","(2a) intermediate vocational","207","0.971740830356827","0.949590317555099","0.993891343158555"
"No","2019","direct migration background","(2c_gen) general maturity certificate","317","0.964789574094424","0.944843239076503","0.984735909112344"
"No","2019","direct migration background","(2c_voc) vocational maturity certificate","542","0.987150825897326","0.977789441929425","0.996512209865227"
"No","2019","direct migration background","(3a) lower tertiary education","79","0.912262186566435","0.852118247491555","0.972406125641316"
"No","2019","direct migration background","(3b) higher tertiary education","957","0.93762584973838","0.922508055181037","0.952743644295722"
"No","2019","indirect migration background","(0) in school","79","0.968383577241479","0.930740153391737","1.00602700109122"
"No","2019","indirect migration background","(1a) inadequately completed","29","","",""
"No","2019","indirect migration background","(1b) general elementary school","130","0.983963103740295","0.962614383933806","1.00531182354678"
"No","2019","indirect migration background","(1c) basic vocational qualification","182","0.981969604842427","0.963148326313511","1.00079088337134"
"No","2019","indirect migration background","(2b) intermediate general qualification","111","0.971160271229624","0.940835593104457","1.00148494935479"
"No","2019","indirect migration background","(2a) intermediate vocational","275","0.979895024645263","0.963483970442198","0.996306078848327"
"No","2019","indirect migration background","(2c_gen) general maturity certificate","201","0.963423679178485","0.937973923633264","0.988873434723705"
"No","2019","indirect migration background","(2c_voc) vocational maturity certificate","155","0.973176120843871","0.948372744509642","0.997979497178099"
"No","2019","indirect migration background","(3a) lower tertiary education","97","0.966616588915767","0.931755537416353","1.00147764041518"
"No","2019","indirect migration background","(3b) higher tertiary education","220","0.917446871817823","0.882185647158598","0.952708096477047"
