"ple0160","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"Yes","2014","(2c_gen) general maturity certificate","Male","35","0.0729629610885132","0.0534153629016101","0.0925105592754164"
"Yes","2014","(2c_gen) general maturity certificate","Female","38","0.0524325759056169","0.0367193989224467","0.0681457528887871"
"Yes","2014","(2c_voc) vocational maturity certificate","Male","33","0.0338119953164028","0.0227415693108774","0.0448824213219282"
"Yes","2014","(2c_voc) vocational maturity certificate","Female","54","0.0406223577900447","0.0306086354007612","0.0506360801793282"
"Yes","2014","(3a) lower tertiary education","Male","31","0.0408979161954922","0.0289919549003054","0.0528038774906789"
"Yes","2014","(3a) lower tertiary education","Female","21","","",""
"Yes","2014","(3b) higher tertiary education","Male","77","0.0410579644474249","0.0324537982001945","0.0496621306946553"
"Yes","2014","(3b) higher tertiary education","Female","90","0.0457152391358282","0.0368823974857162","0.0545480807859401"
"No","2014","(0) in school","Male","214","0.964663476606121","0.940210830585006","0.989116122627236"
"No","2014","(0) in school","Female","230","0.946994105539236","0.918409789089248","0.975578421989225"
"No","2014","(1a) inadequately completed","Male","232","0.983702572695521","0.967650150618264","0.999754994772777"
"No","2014","(1a) inadequately completed","Female","295","0.972318783124151","0.953907031904588","0.990730534343715"
"No","2014","(1b) general elementary school","Male","855","0.973623862059014","0.963059989194985","0.984187734923043"
"No","2014","(1b) general elementary school","Female","1455","0.981357663951792","0.974478293612457","0.988237034291128"
"No","2014","(1c) basic vocational qualification","Male","3058","0.978351718131287","0.973260617796217","0.983442818466357"
"No","2014","(1c) basic vocational qualification","Female","2668","0.986532552541802","0.982214289957161","0.990850815126443"
"No","2014","(2b) intermediate general qualification","Male","318","0.957738066466112","0.936415813377565","0.979060319554659"
"No","2014","(2b) intermediate general qualification","Female","447","0.978907985840628","0.9659311861693","0.991884785511956"
"No","2014","(2a) intermediate vocational","Male","2336","0.971257964868325","0.964587353729641","0.97792857600701"
"No","2014","(2a) intermediate vocational","Female","3562","0.978887836862031","0.9742355524154","0.983540121308662"
"No","2014","(2c_gen) general maturity certificate","Male","645","0.927037038911487","0.907489440724584","0.94658463709839"
"No","2014","(2c_gen) general maturity certificate","Female","735","0.947567424094383","0.931854247111213","0.963280601077553"
"No","2014","(2c_voc) vocational maturity certificate","Male","991","0.966188004683597","0.955117578678072","0.977258430689123"
"No","2014","(2c_voc) vocational maturity certificate","Female","1439","0.959377642209955","0.949363919820672","0.969391364599239"
"No","2014","(3a) lower tertiary education","Male","1032","0.959102083804508","0.947196122509321","0.971008045099695"
"No","2014","(3a) lower tertiary education","Female","959","0.983568247780528","0.975608867735274","0.991527627825783"
"No","2014","(3b) higher tertiary education","Male","1966","0.958942035552575","0.950337869305345","0.967546201799806"
"No","2014","(3b) higher tertiary education","Female","2058","0.954284760864172","0.94545191921406","0.963117602514284"
"Yes","2015","(0) in school","Male","3","","",""
"Yes","2015","(0) in school","Female","5","","",""
"Yes","2015","(1a) inadequately completed","Male","2","","",""
"Yes","2015","(1a) inadequately completed","Female","9","","",""
"Yes","2015","(1b) general elementary school","Male","25","","",""
"Yes","2015","(1b) general elementary school","Female","30","0.0155887853234296","0.00874605159734326","0.0224315190495159"
"Yes","2015","(1c) basic vocational qualification","Male","75","0.0208699593926685","0.0156555432360339","0.0260843755493032"
"Yes","2015","(1c) basic vocational qualification","Female","66","0.0200318921258527","0.0145766787379308","0.0254871055137745"
"Yes","2015","(2b) intermediate general qualification","Male","7","","",""
"Yes","2015","(2b) intermediate general qualification","Female","19","","",""
"Yes","2015","(2a) intermediate vocational","Male","76","0.0298324493006719","0.0228676499022009","0.0367972486991429"
"Yes","2015","(2a) intermediate vocational","Female","102","0.0197437653258589","0.0151182994284599","0.0243692312232579"
"Yes","2015","(2c_gen) general maturity certificate","Male","42","0.0686380869743734","0.0479721076279435","0.0893040663208034"
"Yes","2015","(2c_gen) general maturity certificate","Female","28","","",""
"Yes","2015","(2c_voc) vocational maturity certificate","Male","42","0.0497296099424532","0.0360634630806704","0.0633957568042359"
"Yes","2015","(2c_voc) vocational maturity certificate","Female","52","0.0420584687183167","0.0316441147649296","0.0524728226717037"
"Yes","2015","(3a) lower tertiary education","Male","31","0.0349481021376691","0.0236165437572655","0.0462796605180726"
"Yes","2015","(3a) lower tertiary education","Female","23","","",""
"Yes","2015","(3b) higher tertiary education","Male","72","0.0393597194729696","0.0307291951849636","0.0479902437609757"
"Yes","2015","(3b) higher tertiary education","Female","88","0.0417862663505132","0.033005657710787","0.0505668749902393"
"No","2015","(0) in school","Male","154","0.95311412409037","0.920047357152058","0.986180891028682"
"No","2015","(0) in school","Female","192","0.989675270383817","0.975559626906197","1.00379091386144"
"No","2015","(1a) inadequately completed","Male","192","0.986156516260292","0.96971496283891","1.00259806968167"
"No","2015","(1a) inadequately completed","Female","261","0.97660019266301","0.958568738484657","0.994631646841363"
"No","2015","(1b) general elementary school","Male","716","0.957441797093859","0.942907741442577","0.971975852745142"
"No","2015","(1b) general elementary school","Female","1229","0.98441121467657","0.977568480950484","0.991253948402657"
"No","2015","(1c) basic vocational qualification","Male","2812","0.979130040607332","0.973915624450697","0.984344456763966"
"No","2015","(1c) basic vocational qualification","Female","2468","0.979968107874147","0.974512894486225","0.985423321262069"
"No","2015","(2b) intermediate general qualification","Male","300","0.968965047941214","0.949566978997983","0.988363116884445"
"No","2015","(2b) intermediate general qualification","Female","414","0.981502431249416","0.968811100635875","0.994193761862958"
"No","2015","(2a) intermediate vocational","Male","2216","0.970167550699328","0.963202751300857","0.977132350097799"
"No","2015","(2a) intermediate vocational","Female","3373","0.980256234674141","0.975630768776742","0.98488170057154"
"No","2015","(2c_gen) general maturity certificate","Male","533","0.931361913025627","0.910695933679197","0.952027892372057"
"No","2015","(2c_gen) general maturity certificate","Female","670","0.957181946012111","0.942163289260913","0.972200602763309"
"No","2015","(2c_voc) vocational maturity certificate","Male","930","0.950270390057547","0.936604243195764","0.96393653691933"
"No","2015","(2c_voc) vocational maturity certificate","Female","1375","0.957941531281683","0.947527177328296","0.96835588523507"
"No","2015","(3a) lower tertiary education","Male","978","0.965051897862331","0.953720339481927","0.976383456242734"
"No","2015","(3a) lower tertiary education","Female","914","0.979088652221375","0.969926862567798","0.988250441874952"
"No","2015","(3b) higher tertiary education","Male","1878","0.96064028052703","0.952009756239024","0.969270804815036"
"No","2015","(3b) higher tertiary education","Female","1907","0.958213733649487","0.949433125009761","0.966994342289213"
"Yes","2016","(0) in school","Male","7","","",""
"Yes","2016","(0) in school","Female","5","","",""
"Yes","2016","(1a) inadequately completed","Male","6","","",""
"Yes","2016","(1a) inadequately completed","Female","10","","",""
"Yes","2016","(1b) general elementary school","Male","22","","",""
"Yes","2016","(1b) general elementary school","Female","28","","",""
"Yes","2016","(1c) basic vocational qualification","Male","68","0.020122424953197","0.0148415087554776","0.0254033411509163"
"Yes","2016","(1c) basic vocational qualification","Female","44","0.0174756704452391","0.0121901388013036","0.0227612020891746"
"Yes","2016","(2b) intermediate general qualification","Male","21","","",""
"Yes","2016","(2b) intermediate general qualification","Female","21","","",""
"Yes","2016","(2a) intermediate vocational","Male","92","0.0370772264038335","0.0290396994482812","0.0451147533593858"
"Yes","2016","(2a) intermediate vocational","Female","128","0.0373557733990079","0.0308018427372618","0.043909704060754"
"Yes","2016","(2c_gen) general maturity certificate","Male","39","0.0805819981481132","0.0580782193262651","0.103085776969961"
"Yes","2016","(2c_gen) general maturity certificate","Female","36","0.0812089910719382","0.0608570671947034","0.101560914949173"
"Yes","2016","(2c_voc) vocational maturity certificate","Male","36","0.0449992574557869","0.0320794966414583","0.0579190182701154"
"Yes","2016","(2c_voc) vocational maturity certificate","Female","56","0.0391347433992434","0.0291571253406565","0.0491123614578302"
"Yes","2016","(3a) lower tertiary education","Male","31","0.0224915964107291","0.0130278600025261","0.0319553328189321"
"Yes","2016","(3a) lower tertiary education","Female","35","0.0350860612969152","0.0229773512431591","0.0471947713506713"
"Yes","2016","(3b) higher tertiary education","Male","84","0.0435358123784973","0.0345589303328892","0.0525126944241053"
"Yes","2016","(3b) higher tertiary education","Female","105","0.0553401317525743","0.045521266880202","0.0651589966249465"
"No","2016","(0) in school","Male","137","0.974611733222984","0.948919657739171","1.0003038087068"
"No","2016","(0) in school","Female","182","0.993936549081685","0.982809844657398","1.00506325350597"
"No","2016","(1a) inadequately completed","Male","202","0.973631777066587","0.951856974578485","0.995406579554689"
"No","2016","(1a) inadequately completed","Female","261","0.970255020502679","0.950028870123082","0.990481170882277"
"No","2016","(1b) general elementary school","Male","716","0.983229520922646","0.973965061159691","0.992493980685602"
"No","2016","(1b) general elementary school","Female","1163","0.984926675925139","0.978006794087516","0.991846557762762"
"No","2016","(1c) basic vocational qualification","Male","2648","0.979877575046803","0.974596658849084","0.985158491244522"
"No","2016","(1c) basic vocational qualification","Female","2317","0.982524329554761","0.977238797910825","0.987809861198696"
"No","2016","(2b) intermediate general qualification","Male","263","0.940810285793581","0.913365296169057","0.968255275418104"
"No","2016","(2b) intermediate general qualification","Female","386","0.974608480134672","0.959325419786807","0.989891540482536"
"No","2016","(2a) intermediate vocational","Male","2031","0.962922773596167","0.954885246640614","0.970960300551719"
"No","2016","(2a) intermediate vocational","Female","3088","0.962644226600992","0.956090295939246","0.969198157262738"
"No","2016","(2c_gen) general maturity certificate","Male","523","0.919418001851887","0.896914223030039","0.941921780673735"
"No","2016","(2c_gen) general maturity certificate","Female","656","0.918791008928062","0.898439085050827","0.939142932805297"
"No","2016","(2c_voc) vocational maturity certificate","Male","953","0.955000742544213","0.942080981729885","0.967920503358542"
"No","2016","(2c_voc) vocational maturity certificate","Female","1395","0.960865256600757","0.95088763854217","0.970842874659343"
"No","2016","(3a) lower tertiary education","Male","912","0.977508403589271","0.968044667181068","0.986972139997474"
"No","2016","(3a) lower tertiary education","Female","852","0.964913938703085","0.952805228649329","0.977022648756841"
"No","2016","(3b) higher tertiary education","Male","1901","0.956464187621503","0.947487305575895","0.965441069667111"
"No","2016","(3b) higher tertiary education","Female","1978","0.944659868247426","0.934841003375053","0.954478733119798"
"Yes","2017","(0) in school","Male","3","","",""
"Yes","2017","(0) in school","Female","9","","",""
"Yes","2017","(1a) inadequately completed","Male","7","","",""
"Yes","2017","(1a) inadequately completed","Female","9","","",""
"Yes","2017","(1b) general elementary school","Male","21","","",""
"Yes","2017","(1b) general elementary school","Female","27","","",""
"Yes","2017","(1c) basic vocational qualification","Male","87","0.0303496148687969","0.0240023234682944","0.0366969062692995"
"Yes","2017","(1c) basic vocational qualification","Female","54","0.01720494141381","0.0120036631095003","0.0224062197181197"
"Yes","2017","(2b) intermediate general qualification","Male","18","","",""
"Yes","2017","(2b) intermediate general qualification","Female","20","","",""
"Yes","2017","(2a) intermediate vocational","Male","114","0.0410853288043911","0.0332969658715507","0.0488736917372316"
"Yes","2017","(2a) intermediate vocational","Female","158","0.0337832594036283","0.0279026512196123","0.0396638675876442"
"Yes","2017","(2c_gen) general maturity certificate","Male","41","0.05448815071524","0.0376375175511405","0.0713387838793395"
"Yes","2017","(2c_gen) general maturity certificate","Female","52","0.0750733027608785","0.056686508850422","0.093460096671335"
"Yes","2017","(2c_voc) vocational maturity certificate","Male","41","0.0345491564417397","0.0236315441856166","0.0454667686978627"
"Yes","2017","(2c_voc) vocational maturity certificate","Female","69","0.0422131996939015","0.032314183889491","0.052112215498312"
"Yes","2017","(3a) lower tertiary education","Male","48","0.0369041113885551","0.0255171972455448","0.0482910255315653"
"Yes","2017","(3a) lower tertiary education","Female","47","0.0451518886362555","0.0322503455287114","0.0580534317437996"
"Yes","2017","(3b) higher tertiary education","Male","87","0.0413560787843889","0.0330584525522181","0.0496537050165597"
"Yes","2017","(3b) higher tertiary education","Female","116","0.0432445404889061","0.0348769333778032","0.0516121476000089"
"No","2017","(0) in school","Male","187","0.993530499180122","0.982130697963252","1.00493030039699"
"No","2017","(0) in school","Female","202","0.976229213742002","0.955674826384331","0.996783601099673"
"No","2017","(1a) inadequately completed","Male","219","0.97423418861048","0.953578129573457","0.994890247647503"
"No","2017","(1a) inadequately completed","Female","277","0.98173110650871","0.966210186081576","0.997252026935843"
"No","2017","(1b) general elementary school","Male","748","0.981843441734601","0.972406683978572","0.99128019949063"
"No","2017","(1b) general elementary school","Female","1191","0.981994262259715","0.974526604913847","0.989461919605584"
"No","2017","(1c) basic vocational qualification","Male","2719","0.969650385131203","0.9633030937307","0.975997676531706"
"No","2017","(1c) basic vocational qualification","Female","2347","0.98279505858619","0.97759378028188","0.9879963368905"
"No","2017","(2b) intermediate general qualification","Male","297","0.940564961314891","0.914454864209778","0.966675058420004"
"No","2017","(2b) intermediate general qualification","Female","473","0.962272436001516","0.945453325011993","0.979091546991039"
"No","2017","(2a) intermediate vocational","Male","2381","0.958914671195609","0.951126308262768","0.966703034128449"
"No","2017","(2a) intermediate vocational","Female","3468","0.966216740596372","0.960336132412356","0.972097348780388"
"No","2017","(2c_gen) general maturity certificate","Male","656","0.94551184928476","0.92866121612066","0.962362482448859"
"No","2017","(2c_gen) general maturity certificate","Female","737","0.924926697239122","0.906539903328665","0.943313491149578"
"No","2017","(2c_voc) vocational maturity certificate","Male","1034","0.96545084355826","0.954533231302137","0.976368455814383"
"No","2017","(2c_voc) vocational maturity certificate","Female","1516","0.957786800306099","0.947887784501688","0.967685816110509"
"No","2017","(3a) lower tertiary education","Male","1005","0.963095888611445","0.951708974468435","0.974482802754455"
"No","2017","(3a) lower tertiary education","Female","948","0.954848111363744","0.9419465682562","0.967749654471288"
"No","2017","(3b) higher tertiary education","Male","2125","0.958643921215611","0.95034629498344","0.966941547447782"
"No","2017","(3b) higher tertiary education","Female","2154","0.956755459511094","0.948387852399991","0.965123066622197"
"Yes","2018","(0) in school","Male","2","","",""
"Yes","2018","(0) in school","Female","8","","",""
"Yes","2018","(1a) inadequately completed","Male","10","","",""
"Yes","2018","(1a) inadequately completed","Female","7","","",""
"Yes","2018","(1b) general elementary school","Male","24","","",""
"Yes","2018","(1b) general elementary school","Female","24","","",""
"Yes","2018","(1c) basic vocational qualification","Male","61","0.0240190031730171","0.0181201970059853","0.029917809340049"
"Yes","2018","(1c) basic vocational qualification","Female","43","0.0119978153189171","0.00751601637730666","0.0164796142605274"
"Yes","2018","(2b) intermediate general qualification","Male","11","","",""
"Yes","2018","(2b) intermediate general qualification","Female","17","","",""
"Yes","2018","(2a) intermediate vocational","Male","93","0.0387188379969822","0.0309020823568733","0.0465355936370912"
"Yes","2018","(2a) intermediate vocational","Female","123","0.0279037931359223","0.0224183957993274","0.0333891904725172"
"Yes","2018","(2c_gen) general maturity certificate","Male","46","0.0566323918494695","0.0391566191785474","0.0741081645203916"
"Yes","2018","(2c_gen) general maturity certificate","Female","59","0.088179236015427","0.0684062413071613","0.107952230723693"
"Yes","2018","(2c_voc) vocational maturity certificate","Male","38","0.0311108638093652","0.0205131585613681","0.0417085690573623"
"Yes","2018","(2c_voc) vocational maturity certificate","Female","71","0.0483909578891348","0.0375745368328471","0.0592073789454225"
"Yes","2018","(3a) lower tertiary education","Male","28","","",""
"Yes","2018","(3a) lower tertiary education","Female","21","","",""
"Yes","2018","(3b) higher tertiary education","Male","74","0.0333199226060205","0.025665815940019","0.0409740292720221"
"Yes","2018","(3b) higher tertiary education","Female","94","0.0369077119811837","0.029066804565777","0.0447486193965903"
"No","2018","(0) in school","Male","151","0.99522579904983","0.98430351326318","1.00614808483648"
"No","2018","(0) in school","Female","174","0.92004849123498","0.880645328017484","0.959451654452475"
"No","2018","(1a) inadequately completed","Male","222","0.954113870712412","0.927189540048659","0.981038201376165"
"No","2018","(1a) inadequately completed","Female","296","0.984831255696046","0.97106922558427","0.998593285807821"
"No","2018","(1b) general elementary school","Male","743","0.969791908696947","0.957678919501462","0.981904897892433"
"No","2018","(1b) general elementary school","Female","1130","0.982905684669322","0.97542696997744","0.990384399361204"
"No","2018","(1c) basic vocational qualification","Male","2527","0.975980996826983","0.970082190659951","0.981879802994015"
"No","2018","(1c) basic vocational qualification","Female","2224","0.988002184681083","0.983520385739473","0.992483983622693"
"No","2018","(2b) intermediate general qualification","Male","306","0.964910785825586","0.944655010951631","0.98516656069954"
"No","2018","(2b) intermediate general qualification","Female","463","0.970984894762457","0.955969187799493","0.98600060172542"
"No","2018","(2a) intermediate vocational","Male","2247","0.961281162003018","0.953464406362909","0.969097917643127"
"No","2018","(2a) intermediate vocational","Female","3340","0.972096206864078","0.966610809527483","0.977581604200673"
"No","2018","(2c_gen) general maturity certificate","Male","626","0.943367608150531","0.925891835479608","0.960843380821453"
"No","2018","(2c_gen) general maturity certificate","Female","731","0.911820763984573","0.892047769276307","0.931593758692839"
"No","2018","(2c_voc) vocational maturity certificate","Male","993","0.968889136190635","0.958291430942638","0.979486841438632"
"No","2018","(2c_voc) vocational maturity certificate","Female","1441","0.951609042110865","0.940792621054578","0.962425463167153"
"No","2018","(3a) lower tertiary education","Male","996","0.971205869596012","0.960963374952355","0.98144836423967"
"No","2018","(3a) lower tertiary education","Female","933","0.981852499050207","0.97338206934835","0.990322928752064"
"No","2018","(3b) higher tertiary education","Male","2038","0.96668007739398","0.959025970727978","0.974334184059981"
"No","2018","(3b) higher tertiary education","Female","2127","0.963092288018816","0.95525138060341","0.970933195434223"
"Yes","2019","(0) in school","Male","6","","",""
"Yes","2019","(0) in school","Female","4","","",""
"Yes","2019","(1a) inadequately completed","Male","6","","",""
"Yes","2019","(1a) inadequately completed","Female","4","","",""
"Yes","2019","(1b) general elementary school","Male","24","","",""
"Yes","2019","(1b) general elementary school","Female","26","","",""
"Yes","2019","(1c) basic vocational qualification","Male","53","0.0212054103811624","0.0155203820001273","0.0268904387621975"
"Yes","2019","(1c) basic vocational qualification","Female","38","0.0141213180505396","0.00899614469849089","0.0192464914025884"
"Yes","2019","(2b) intermediate general qualification","Male","16","","",""
"Yes","2019","(2b) intermediate general qualification","Female","14","","",""
"Yes","2019","(2a) intermediate vocational","Male","71","0.0258393978935733","0.0195939109735672","0.0320848848135793"
"Yes","2019","(2a) intermediate vocational","Female","102","0.027484089349628","0.0220247195698617","0.0329434591293942"
"Yes","2019","(2c_gen) general maturity certificate","Male","40","0.0537143837373051","0.036964959245245","0.0704638082293652"
"Yes","2019","(2c_gen) general maturity certificate","Female","42","0.0566842434733057","0.0404146406077826","0.0729538463388288"
"Yes","2019","(2c_voc) vocational maturity certificate","Male","49","0.0565637637541935","0.0430408365224182","0.0700866909859687"
"Yes","2019","(2c_voc) vocational maturity certificate","Female","50","0.0288047164117821","0.0204592577114937","0.0371501751120704"
"Yes","2019","(3a) lower tertiary education","Male","31","0.0313845011291245","0.021461590763915","0.041307411494334"
"Yes","2019","(3a) lower tertiary education","Female","23","","",""
"Yes","2019","(3b) higher tertiary education","Male","75","0.0472242648660932","0.0388759235280014","0.055572606204185"
"Yes","2019","(3b) higher tertiary education","Female","86","0.0467641849714288","0.0381913001091715","0.0553370698336861"
"No","2019","(0) in school","Male","164","0.946959737795555","0.913270419843818","0.980649055747291"
"No","2019","(0) in school","Female","158","0.990021392314014","0.974715880834465","1.00532690379356"
"No","2019","(1a) inadequately completed","Male","193","0.972704947978509","0.950066112752485","0.995343783204532"
"No","2019","(1a) inadequately completed","Female","240","0.987983921371667","0.974312631332709","1.00165521141063"
"No","2019","(1b) general elementary school","Male","669","0.964796731066857","0.951075569377021","0.978517892756694"
"No","2019","(1b) general elementary school","Female","962","0.97872895264554","0.969732003331181","0.987725901959899"
"No","2019","(1c) basic vocational qualification","Male","2414","0.978794589618838","0.973109561237802","0.984479617999873"
"No","2019","(1c) basic vocational qualification","Female","1998","0.98587868194946","0.980753508597412","0.991003855301509"
"No","2019","(2b) intermediate general qualification","Male","318","0.976547583681262","0.960317701766413","0.992777465596112"
"No","2019","(2b) intermediate general qualification","Female","446","0.988309999083892","0.978487476354926","0.998132521812857"
"No","2019","(2a) intermediate vocational","Male","2408","0.974160602106427","0.967915115186421","0.980406089026433"
"No","2019","(2a) intermediate vocational","Female","3343","0.972515910650372","0.967056540870606","0.977975280430138"
"No","2019","(2c_gen) general maturity certificate","Male","656","0.946285616262695","0.929536191770635","0.963035040754755"
"No","2019","(2c_gen) general maturity certificate","Female","734","0.943315756526694","0.927046153661171","0.959585359392217"
"No","2019","(2c_voc) vocational maturity certificate","Male","1072","0.943436236245807","0.929913309014031","0.956959163477582"
"No","2019","(2c_voc) vocational maturity certificate","Female","1493","0.971195283588218","0.962849824887929","0.979540742288506"
"No","2019","(3a) lower tertiary education","Male","1155","0.968615498870876","0.958692588505666","0.978538409236085"
"No","2019","(3a) lower tertiary education","Female","992","0.979010373621986","0.970191541592881","0.987829205651091"
"No","2019","(3b) higher tertiary education","Male","2405","0.952775735133907","0.944427393795815","0.961124076471999"
"No","2019","(3b) higher tertiary education","Female","2244","0.953235815028571","0.944662930166314","0.961808699890829"
