"ple0160","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2015","Saxony-Anhalt","Male","385","0.95809075649609","0.93835477479019","0.977826738201991","2"
"No","2015","Saxony-Anhalt","Female","475","0.975085501390639","0.961298977737909","0.988872025043369","2"
"No","2015","Thuringia","Male","411","0.937339746206438","0.91427175623367","0.960407736179206","2"
"No","2015","Thuringia","Female","477","0.950838899358288","0.931907030075621","0.969770768640954","2"
"No","2015","Berlin","Female","477","0.977626513260453","0.964624122382254","0.990628904138651","2"
"Yes","2015","Schleswig-Holstein","Male","15","","","","1"
"Yes","2015","Schleswig-Holstein","Female","14","","","","1"
"Yes","2015","Hamburg","Male","3","","","","1"
"Yes","2015","Hamburg","Female","3","","","","1"
"Yes","2015","Hesse","Male","25","","","","1"
"Yes","2015","Lower Saxony","Male","45","0.034584851015689","0.0238739205850318","0.0452957814463463","1"
"Yes","2015","Lower Saxony","Female","43","0.0377068608714478","0.0273956271937186","0.0480180945491771","1"
"Yes","2015","Bremen","Male","","","","","1"
"Yes","2015","Bremen","Female","3","","","","1"
"Yes","2015","Hesse","Female","28","","","","1"
"Yes","2015","Rhineland-Palatinate,Saarland","Male","19","","","","1"
"Yes","2015","Rhineland-Palatinate,Saarland","Female","29","","","","1"
"Yes","2015","Baden-Württemberg","Male","53","0.0336038231376334","0.0241063308908211","0.0431013153844458","1"
"Yes","2015","Baden-Württemberg","Female","52","0.0193904538661463","0.0126694348104177","0.026111472921875","1"
"Yes","2015","Bavaria","Male","74","0.0367642540647448","0.028161163151377","0.0453673449781125","1"
"Yes","2015","Bavaria","Female","79","0.0265046912063357","0.0197970604352637","0.0332123219774077","1"
"Yes","2015","Berlin","Male","15","","","","1"
"Yes","2015","Berlin","Female","20","","","","1"
"Yes","2015","Brandenburg","Male","19","","","","1"
"Yes","2015","Brandenburg","Female","16","","","","1"
"Yes","2015","Mecklenburg-Western Pomerania","Male","6","","","","1"
"Yes","2015","Mecklenburg-Western Pomerania","Female","14","","","","1"
"Yes","2015","Saxony","Male","17","","","","1"
"Yes","2015","Saxony","Female","25","","","","1"
"Yes","2015","Saxony-Anhalt","Male","11","","","","1"
"Yes","2015","Thuringia","Female","24","","","","1"
"Yes","2015","North Rhine-Westphalia","Male","83","0.0374328043000944","0.0297825789399659","0.0450830296602228","1"
"Yes","2015","North Rhine-Westphalia","Female","85","0.0276239436304872","0.0215738719409754","0.0336740153199991","1"
"Yes","2015","Saxony-Anhalt","Female","16","","","","1"
"Yes","2015","Thuringia","Male","13","","","","1"
"No","2016","Brandenburg","Male","409","0.969060561195688","0.952617791763378","0.985503330627998","2"
"No","2016","Brandenburg","Female","506","0.968123818113075","0.953024928160642","0.983222708065509","2"
"No","2016","Schleswig-Holstein","Male","355","0.930760361662202","0.904997742692412","0.956522980631993","2"
"No","2016","Schleswig-Holstein","Female","434","0.96088677141083","0.942914942738676","0.978858600082983","2"
"No","2016","Mecklenburg-Western Pomerania","Male","226","0.971913411790904","0.950834151309152","0.992992672272657","2"
"No","2016","Mecklenburg-Western Pomerania","Female","275","0.954704371169447","0.930645804784852","0.978762937554042","2"
"No","2016","Saxony","Male","652","0.953732865960301","0.938070450458774","0.969395281461829","2"
"No","2016","Saxony","Female","721","0.943358920916515","0.927010653966264","0.959707187866765","2"
"No","2016","Saxony-Anhalt","Male","352","0.983760110259607","0.970810887830309","0.996709332688904","2"
"No","2016","Saxony-Anhalt","Female","440","0.945099573700628","0.924440240852231","0.965758906549026","2"
"No","2016","Thuringia","Male","392","0.97685741294976","0.962267941759979","0.991446884139541","2"
"No","2016","Thuringia","Female","469","0.912479881056592","0.887559756139506","0.937400005973678","2"
"No","2016","Hamburg","Male","184","0.949845445666997","0.918891710140869","0.980799181193124","2"
"No","2016","Hamburg","Female","223","0.949677253929993","0.921667432087244","0.977687075772743","2"
"No","2016","Lower Saxony","Male","1052","0.967684534235947","0.957229598810284","0.978139469661609","2"
"No","2016","Lower Saxony","Female","1212","0.95592872857993","0.944666786212298","0.967190670947562","2"
"No","2016","Bremen","Male","81","1","1","1","2"
"No","2016","Bremen","Female","91","0.984229047486592","0.959042930553572","1.00941516441961","2"
"No","2016","North Rhine-Westphalia","Male","2240","0.974313727794453","0.967877810241841","0.980749645347064","2"
"No","2016","North Rhine-Westphalia","Female","2639","0.973478389061623","0.967442140180867","0.979514637942378","2"
"No","2016","Hesse","Male","718","0.96574172121248","0.952645311489295","0.978838130935665","2"
"No","2016","Hesse","Female","835","0.951761443833665","0.937531597263846","0.965991290403483","2"
"No","2016","Rhineland-Palatinate,Saarland","Male","667","0.9592475455922","0.944452092596121","0.97404299858828","2"
"No","2016","Rhineland-Palatinate,Saarland","Female","787","0.992286067455043","0.98621586731322","0.998356267596867","2"
"No","2016","Baden-Württemberg","Male","1231","0.958508841222845","0.947634757365624","0.969382925080066","2"
"No","2016","Baden-Württemberg","Female","1495","0.956865614626134","0.946784162942727","0.96694706630954","2"
"No","2016","Bavaria","Male","1710","0.959556793433267","0.95040006475725","0.968713522109284","2"
"No","2016","Bavaria","Female","2049","0.976255090254214","0.96976789190959","0.982742288598839","2"
"No","2016","Berlin","Male","393","0.961185034830359","0.942465737710716","0.979904331950002","2"
"No","2016","Berlin","Female","483","0.962143125422653","0.945448047472769","0.978838203372536","2"
"Yes","2016","Schleswig-Holstein","Male","18","","","","1"
"Yes","2016","Schleswig-Holstein","Female","13","","","","1"
"Yes","2016","Hamburg","Male","7","","","","1"
"Yes","2016","Hamburg","Female","11","","","","1"
"Yes","2016","Lower Saxony","Male","47","0.0323154657640531","0.0218605303383905","0.0427704011897156","1"
"Yes","2016","Hesse","Male","23","","","","1"
"Yes","2016","Hesse","Female","36","0.0482385561663352","0.0340087095965166","0.0624684027361539","1"
"Yes","2016","Rhineland-Palatinate,Saarland","Male","19","","","","1"
"Yes","2016","Bremen","Female","3","","","","1"
"Yes","2016","Lower Saxony","Female","64","0.0440712714200698","0.0328093290524382","0.0553332137877015","1"
"Yes","2016","Bremen","Male","","","","","1"
"Yes","2016","Rhineland-Palatinate,Saarland","Female","11","","","","1"
"Yes","2016","Baden-Württemberg","Male","61","0.0414911587771554","0.0306170749199344","0.0523652426343764","1"
"Yes","2016","Baden-Württemberg","Female","65","0.0431343853738665","0.03305293369046","0.0532158370572729","1"
"Yes","2016","Bavaria","Male","68","0.0404432065667332","0.031286477890716","0.0495999352427504","1"
"Yes","2016","Bavaria","Female","67","0.0237449097457857","0.0172577114011613","0.03023210809041","1"
"Yes","2016","Berlin","Male","16","","","","1"
"Yes","2016","Brandenburg","Male","17","","","","1"
"Yes","2016","Berlin","Female","19","","","","1"
"Yes","2016","Brandenburg","Female","14","","","","1"
"Yes","2016","Mecklenburg-Western Pomerania","Female","12","","","","1"
"Yes","2016","North Rhine-Westphalia","Male","81","0.0256862722055473","0.0192503546529359","0.0321221897581588","1"
"Yes","2016","Mecklenburg-Western Pomerania","Male","10","","","","1"
"Yes","2016","Saxony","Male","39","0.0462671340396989","0.0306047185381716","0.0619295495412262","1"
"Yes","2016","Saxony","Female","47","0.0566410790834856","0.0402928121332355","0.0729893460337356","1"
"Yes","2016","Saxony-Anhalt","Male","14","","","","1"
"Yes","2016","Thuringia","Female","25","","","","1"
"Yes","2016","North Rhine-Westphalia","Female","83","0.0265216109383773","0.0204853620576219","0.0325578598191328","1"
"Yes","2016","Saxony-Anhalt","Female","27","","","","1"
"Yes","2016","Thuringia","Male","16","","","","1"
"No","2017","Schleswig-Holstein","Male","418","0.949527272198224","0.929072065955422","0.969982478441026","2"
"No","2017","Schleswig-Holstein","Female","481","0.95125356832225","0.932490995230499","0.970016141414","2"
"No","2017","Brandenburg","Male","458","0.94897428679957","0.929288660489204","0.968659913109936","2"
"No","2017","Brandenburg","Female","543","0.971037508772308","0.957160284054609","0.984914733490007","2"
"No","2017","Hamburg","Male","204","0.964301093766256","0.939146996686165","0.989455190846346","2"
"No","2017","Hamburg","Female","249","0.970225578900579","0.949405319717027","0.991045838084131","2"
"No","2017","Lower Saxony","Male","1210","0.962957036465202","0.952553342806692","0.973360730123711","2"
"No","2017","Lower Saxony","Female","1371","0.96900635377914","0.960021073581795","0.977991633976486","2"
"No","2017","Bremen","Male","94","0.961716143218636","0.923726400909878","0.999705885527394","2"
"No","2017","Bremen","Female","112","0.970714618308761","0.940421370353289","1.00100786626423","2"
"No","2017","North Rhine-Westphalia","Male","2453","0.972649002559158","0.96629597268314","0.979002032435177","2"
"No","2017","North Rhine-Westphalia","Female","2872","0.968004846214614","0.961688366027594","0.974321326401634","2"
"No","2017","Hesse","Male","800","0.960974122630819","0.947823153008026","0.974125092253612","2"
"No","2017","Hesse","Female","915","0.957503845971459","0.944656359211829","0.970351332731088","2"
"No","2017","Rhineland-Palatinate,Saarland","Male","692","0.981705010664517","0.971840363467591","0.991569657861443","2"
"No","2017","Rhineland-Palatinate,Saarland","Female","789","0.980325949160578","0.970785517334709","0.989866380986446","2"
"No","2017","Baden-Württemberg","Male","1329","0.960341180960139","0.950055816959836","0.970626544960441","2"
"No","2017","Baden-Württemberg","Female","1586","0.969871339309113","0.961610729362563","0.978131949255662","2"
"No","2017","Bavaria","Male","1865","0.954082135312933","0.944753812212844","0.963410458413022","2"
"No","2017","Bavaria","Female","2183","0.974819738253486","0.968371830091495","0.981267646415477","2"
"No","2017","Berlin","Male","468","0.992729458188425","0.985081284132258","1.00037763224459","2"
"No","2017","Berlin","Female","505","0.980262043077984","0.968283461281559","0.99224062487441","2"
"No","2017","Mecklenburg-Western Pomerania","Male","257","0.983942910131763","0.968751832394376","0.99913398786915","2"
"No","2017","Mecklenburg-Western Pomerania","Female","305","0.97052136134871","0.951901573814115","0.989141148883305","2"
"No","2017","Saxony","Male","743","0.95528930865138","0.9408595810228","0.96971903627996","2"
"No","2017","Saxony","Female","817","0.945925839914956","0.930940468883651","0.960911210946261","2"
"No","2017","Saxony-Anhalt","Male","389","0.941505196033328","0.9188994977932","0.964110894273457","2"
"No","2017","Saxony-Anhalt","Female","480","0.926954119017127","0.904392792756481","0.949515445277774","2"
"No","2017","Thuringia","Male","409","0.950310659833575","0.930210970920679","0.970410348746472","2"
"No","2017","Thuringia","Female","498","0.932820330687945","0.911725920304706","0.953914741071183","2"
"Yes","2017","Schleswig-Holstein","Male","22","","","","1"
"Yes","2017","Schleswig-Holstein","Female","25","","","","1"
"Yes","2017","Hamburg","Male","5","","","","1"
"Yes","2017","Hamburg","Female","7","","","","1"
"Yes","2017","Lower Saxony","Male","56","0.0370429635347984","0.026639269876289","0.0474466571933078","1"
"Yes","2017","Hesse","Male","33","0.0390258773691812","0.0258749077463879","0.0521768469919744","1"
"Yes","2017","Hesse","Female","32","0.0424961540285414","0.0296486672689118","0.0553436407881711","1"
"Yes","2017","Rhineland-Palatinate,Saarland","Male","17","","","","1"
"Yes","2017","Bremen","Male","4","","","","1"
"Yes","2017","Bremen","Female","7","","","","1"
"Yes","2017","Lower Saxony","Female","58","0.0309936462208594","0.0220083660235143","0.0399789264182045","1"
"Yes","2017","Baden-Württemberg","Female","59","0.0301286606908871","0.0218680507443375","0.0383892706374367","1"
"Yes","2017","Rhineland-Palatinate,Saarland","Female","25","","","","1"
"Yes","2017","Baden-Württemberg","Male","54","0.0396588190398611","0.0293734550395587","0.0499441830401635","1"
"Yes","2017","Bavaria","Male","69","0.0459178646870669","0.0365895415869784","0.0552461877871555","1"
"Yes","2017","Bavaria","Female","85","0.025180261746514","0.018732353584523","0.031628169908505","1"
"Yes","2017","Berlin","Male","6","","","","1"
"Yes","2017","Brandenburg","Male","22","","","","1"
"Yes","2017","Berlin","Female","13","","","","1"
"Yes","2017","Mecklenburg-Western Pomerania","Female","12","","","","1"
"Yes","2017","Brandenburg","Female","18","","","","1"
"Yes","2017","Mecklenburg-Western Pomerania","Male","6","","","","1"
"Yes","2017","Saxony-Anhalt","Male","25","","","","1"
"Yes","2017","North Rhine-Westphalia","Male","79","0.0273509974408418","0.0209979675648235","0.0337040273168602","1"
"Yes","2017","Saxony","Male","45","0.0447106913486198","0.0302809637200398","0.0591404189771998","1"
"Yes","2017","Saxony","Female","58","0.0540741600850439","0.0390887890537387","0.0690595311163491","1"
"Yes","2017","Saxony-Anhalt","Female","31","0.0730458809828729","0.0504845547222263","0.0956072072435195","1"
"Yes","2017","Thuringia","Male","40","0.0496893401664246","0.0295896512535284","0.0697890290793208","1"
"Yes","2017","Thuringia","Female","43","0.0671796693120552","0.0460852589288165","0.088274079695294","1"
"Yes","2017","North Rhine-Westphalia","Female","110","0.0319951537853862","0.0256786735983662","0.0383116339724062","1"
"No","2018","Schleswig-Holstein","Male","403","0.962165593354791","0.94404753448425","0.980283652225331","2"
"No","2018","Schleswig-Holstein","Female","479","0.950398668769088","0.931367622516176","0.969429715022001","2"
"No","2018","Brandenburg","Male","462","0.956221655400426","0.937937095649987","0.974506215150864","2"
"No","2018","Brandenburg","Female","530","0.951218691932438","0.933281266139256","0.969156117725621","2"
"No","2018","Mecklenburg-Western Pomerania","Male","258","0.983579102397726","0.96830659424524","0.998851610550211","2"
"No","2018","Mecklenburg-Western Pomerania","Female","322","0.982501807942339","0.968355132507917","0.996648483376761","2"
"No","2018","Saxony","Male","746","0.977625537117952","0.967185946221489","0.988065128014416","2"
"No","2018","Saxony","Female","828","0.95914375022982","0.945898030919966","0.972389469539673","2"
"No","2018","Saxony-Anhalt","Male","383","0.955316779853895","0.935194994394757","0.975438565313033","2"
"No","2018","Saxony-Anhalt","Female","490","0.963891891657011","0.947732327525541","0.980051455788481","2"
"No","2018","Thuringia","Male","412","0.948088652066459","0.927046518126957","0.969130786005961","2"
"No","2018","Thuringia","Female","491","0.963133579723912","0.946843422391458","0.979423737056366","2"
"No","2018","Hamburg","Male","207","0.974816295081876","0.953725091598381","0.995907498565371","2"
"No","2018","Hamburg","Female","267","0.980282702254132","0.963821097250278","0.996744307257985","2"
"No","2018","Lower Saxony","Male","1137","0.966846693088677","0.956627104244086","0.977066281933267","2"
"No","2018","Lower Saxony","Female","1305","0.969707049587499","0.960601417643934","0.978812681531065","2"
"No","2018","Bremen","Male","103","0.99316696856726","0.977410050227835","1.00892388690668","2"
"No","2018","Bremen","Female","120","0.99542236563025","0.983444141819517","1.00740058944098","2"
"No","2018","North Rhine-Westphalia","Male","2399","0.970552815117613","0.963895232476805","0.97721039775842","2"
"No","2018","North Rhine-Westphalia","Female","2858","0.975913522393934","0.970375285826139","0.98145175896173","2"
"No","2018","Hesse","Male","762","0.957653524708901","0.943646345684279","0.971660703733523","2"
"No","2018","Hesse","Female","866","0.953142216141253","0.939373497461972","0.966910934820534","2"
"No","2018","Rhineland-Palatinate,Saarland","Male","666","0.982896648520845","0.973165806068485","0.992627490973204","2"
"No","2018","Rhineland-Palatinate,Saarland","Female","765","0.973879424975116","0.962778594782692","0.984980255167541","2"
"No","2018","Baden-Württemberg","Male","1246","0.973657533916964","0.964914685242908","0.98240038259102","2"
"No","2018","Baden-Württemberg","Female","1449","0.968636334648414","0.959824580242752","0.977448089054076","2"
"No","2018","Bavaria","Male","1750","0.95417523386006","0.944557907197183","0.963792560522936","2"
"No","2018","Bavaria","Female","2097","0.974448002638528","0.967816526332849","0.981079478944207","2"
"No","2018","Berlin","Male","470","0.962278100582496","0.945322065782785","0.979234135382207","2"
"No","2018","Berlin","Female","501","0.977537781286488","0.964727471472961","0.990348091100016","2"
"Yes","2018","Schleswig-Holstein","Male","23","","","","1"
"Yes","2018","Schleswig-Holstein","Female","21","","","","1"
"Yes","2018","Hamburg","Male","5","","","","1"
"Yes","2018","Hamburg","Female","7","","","","1"
"Yes","2018","Lower Saxony","Male","42","0.0331533069113234","0.0229337180667326","0.0433728957559141","1"
"Yes","2018","Lower Saxony","Female","56","0.0302929504125007","0.0211873184689353","0.0393985823560662","1"
"Yes","2018","Bremen","Male","2","","","","1"
"Yes","2018","Bremen","Female","2","","","","1"
"Yes","2018","Rhineland-Palatinate,Saarland","Male","16","","","","1"
"Yes","2018","Baden-Württemberg","Female","54","0.0313636653515863","0.0225519109459243","0.0401754197572484","1"
"Yes","2018","Rhineland-Palatinate,Saarland","Female","28","","","","1"
"Yes","2018","Baden-Württemberg","Male","43","0.026342466083036","0.0175996174089803","0.0350853147570917","1"
"Yes","2018","Bavaria","Male","66","0.0458247661399401","0.0362074394770638","0.0554420928028165","1"
"Yes","2018","North Rhine-Westphalia","Male","78","0.0294471848823874","0.02278960224158","0.0361047675231947","1"
"Yes","2018","North Rhine-Westphalia","Female","86","0.024086477606066","0.0185482410382704","0.0296247141738615","1"
"Yes","2018","Hesse","Female","39","0.0468577838587468","0.0330890651794656","0.060626502538028","1"
"Yes","2018","Bavaria","Female","78","0.0255519973614716","0.0189205210557925","0.0321834736671507","1"
"Yes","2018","Berlin","Male","15","","","","1"
"Yes","2018","Hesse","Male","32","0.0423464752910991","0.0283392962664773","0.0563536543157209","1"
"Yes","2018","Berlin","Female","13","","","","1"
"Yes","2018","Brandenburg","Male","19","","","","1"
"Yes","2018","Mecklenburg-Western Pomerania","Male","8","","","","1"
"Yes","2018","Mecklenburg-Western Pomerania","Female","8","","","","1"
"Yes","2018","Brandenburg","Female","24","","","","1"
"Yes","2018","Saxony","Male","25","","","","1"
"Yes","2018","Saxony","Female","30","0.0408562497701801","0.0276105304603266","0.0541019690800337","1"
"Yes","2018","Saxony-Anhalt","Male","22","","","","1"
"Yes","2018","Thuringia","Female","23","","","","1"
"Yes","2018","Saxony-Anhalt","Female","22","","","","1"
"Yes","2018","Thuringia","Male","15","","","","1"
"No","2019","Schleswig-Holstein","Male","448","0.959918283423073","0.942051437849394","0.977785128996751","2"
"No","2019","Schleswig-Holstein","Female","487","0.969217097679536","0.954031383825217","0.984402811533855","2"
"No","2019","Hamburg","Male","242","0.972886822868601","0.952794386734847","0.992979259002355","2"
"No","2019","Hamburg","Female","274","0.98266312979234","0.96742922572243","0.997897033862251","2"
"No","2019","Lower Saxony","Male","1153","0.962373239578865","0.95156605936736","0.973180419790371","2"
"No","2019","Lower Saxony","Female","1251","0.961071106525101","0.950596776987001","0.971545436063201","2"
"No","2019","Bremen","Male","97","0.976413066254771","0.94666898041231","1.00615715209723","2"
"No","2019","Bremen","Female","115","0.91590147914745","0.866450605947154","0.965352352347747","2"
"No","2019","North Rhine-Westphalia","Male","2493","0.962251962500516","0.954892149949233","0.9696117750518","2"
"No","2019","North Rhine-Westphalia","Female","2781","0.978785294879401","0.973496757866666","0.984073831892136","2"
"No","2019","Hesse","Male","822","0.960008103758339","0.946858973625669","0.973157233891009","2"
"No","2019","Hesse","Female","836","0.967661780061779","0.955873243725164","0.979450316398393","2"
"No","2019","Rhineland-Palatinate,Saarland","Male","673","0.98315672890579","0.973541082842973","0.992772374968607","2"
"No","2019","Rhineland-Palatinate,Saarland","Female","762","0.980990004718072","0.971424882893358","0.990555126542787","2"
"No","2019","Baden-Württemberg","Male","1287","0.954242211536476","0.943003646099944","0.965480776973009","2"
"No","2019","Baden-Württemberg","Female","1431","0.967476451774867","0.958451387531931","0.976501516017804","2"
"No","2019","Bavaria","Male","1833","0.96776767596136","0.959813604837093","0.975721747085627","2"
"No","2019","Bavaria","Female","2023","0.979044318513361","0.972876873507452","0.985211763519271","2"
"No","2019","Berlin","Male","512","0.989030914511288","0.980087170231573","0.997974658791004","2"
"No","2019","Berlin","Female","500","0.973092014832806","0.959089470619049","0.987094559046563","2"
"No","2019","Brandenburg","Male","522","0.945994454755852","0.926823623901848","0.965165285609857","2"
"No","2019","Brandenburg","Female","573","0.978195355351792","0.966350521524588","0.990040189178996","2"
"No","2019","Mecklenburg-Western Pomerania","Male","287","0.994168734416696","0.985494848679847","1.00284262015354","2"
"No","2019","Mecklenburg-Western Pomerania","Female","309","0.982187213681302","0.967626538054866","0.996747889307738","2"
"No","2019","Saxony","Male","778","0.980480275916421","0.970887794436941","0.9900727573959","2"
"No","2019","Saxony","Female","830","0.991782812733819","0.985696004524206","0.997869620943432","2"
"No","2019","Saxony-Anhalt","Male","393","0.963630137358067","0.945553173053802","0.981707101662331","2"
"No","2019","Saxony-Anhalt","Female","462","0.943907956597433","0.923387360145763","0.964428553049104","2"
"No","2019","Thuringia","Male","413","0.961868282386159","0.943766770518213","0.979969794254105","2"
"No","2019","Thuringia","Female","467","0.943220792206795","0.922854658060698","0.963586926352892","2"
"Yes","2019","Hamburg","Male","9","","","","1"
"Yes","2019","Hamburg","Female","8","","","","1"
"Yes","2019","Schleswig-Holstein","Male","15","","","","1"
"Yes","2019","Schleswig-Holstein","Female","10","","","","1"
"Yes","2019","Lower Saxony","Male","38","0.0376267604211346","0.0268195802096294","0.0484339406326398","1"
"Yes","2019","Lower Saxony","Female","59","0.0389288934748989","0.0284545639367987","0.049403223012999","1"
"Yes","2019","Bremen","Male","3","","","","1"
"Yes","2019","Bremen","Female","6","","","","1"
"Yes","2019","Rhineland-Palatinate,Saarland","Male","15","","","","1"
"Yes","2019","Baden-Württemberg","Male","41","0.0457577884635237","0.0345192230269913","0.0569963539000561","1"
"Yes","2019","Baden-Württemberg","Female","53","0.0325235482251326","0.023498483982196","0.0415486124680692","1"
"Yes","2019","Rhineland-Palatinate,Saarland","Female","21","","","","1"
"Yes","2019","North Rhine-Westphalia","Male","83","0.0377480374994836","0.0303882249481999","0.0451078500507673","1"
"Yes","2019","Hesse","Female","29","","","","1"
"Yes","2019","Bavaria","Male","61","0.03223232403864","0.0242782529143735","0.0401863951629066","1"
"Yes","2019","Bavaria","Female","49","0.0209556814866387","0.0147882364807292","0.0271231264925483","1"
"Yes","2019","North Rhine-Westphalia","Female","71","0.0212147051205991","0.0159261681078642","0.0265032421333341","1"
"Yes","2019","Hesse","Male","31","0.0399918962416609","0.0268427661089908","0.053141026374331","1"
"Yes","2019","Berlin","Male","9","","","","1"
"Yes","2019","Berlin","Female","13","","","","1"
"Yes","2019","Brandenburg","Male","12","","","","1"
"Yes","2019","Mecklenburg-Western Pomerania","Male","9","","","","1"
"Yes","2019","Mecklenburg-Western Pomerania","Female","8","","","","1"
"Yes","2019","Saxony","Female","15","","","","1"
"Yes","2019","Brandenburg","Female","11","","","","1"
"Yes","2019","Saxony","Male","21","","","","1"
"Yes","2019","Thuringia","Female","29","","","","1"
"Yes","2019","Saxony-Anhalt","Male","19","","","","1"
"Yes","2019","Saxony-Anhalt","Female","21","","","","1"
"Yes","2019","Thuringia","Male","17","","","","1"
