"ple0160","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2014","Couple + C. LE and GT 16","general elemantary","336","0.917086384803919","0.888561827333585","0.945610942274252","2"
"No","2014","Couple + C. LE and GT 16","middle vocational","859","0.964453024611709","0.952336062889148","0.976569986334271","2"
"No","2014","Couple + C. LE and GT 16","vocational + Abi","156","0.967887088723596","0.940986715418005","0.994787462029188","2"
"No","2014","Couple + C. LE and GT 16","higher vocational","117","0.946974962410811","0.907048103355456","0.986901821466166","2"
"No","2014","Couple + C. LE and GT 16","higher education","321","0.981470569296729","0.967029632531944","0.995911506061514","2"
"Yes","2014","1-pers.-HH","vocational + Abi","7","","","","1"
"Yes","2014","1-pers.-HH","higher vocational","8","","","","1"
"Yes","2014","1-pers.-HH","higher education","29","","","","1"
"Yes","2014","(Married) couple without C. ","in school","","","","","1"
"Yes","2014","Single parent ","in school","2","","","","1"
"Yes","2014","Single parent ","inadequately","3","","","","1"
"Yes","2014","Single parent ","general elemantary","15","","","","1"
"Yes","2014","Single parent ","middle vocational","41","0.0402819545256186","0.0287720324711934","0.0517918765800437","1"
"Yes","2014","Single parent ","vocational + Abi","8","","","","1"
"Yes","2014","Single parent ","higher vocational","4","","","","1"
"Yes","2014","Single parent ","higher education","9","","","","1"
"Yes","2014","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2014","Couple + C. LE 16 ","inadequately","4","","","","1"
"Yes","2014","Couple + C. LE 16 ","general elemantary","33","0.0436596464168228","0.0278039946284382","0.0595152982052075","1"
"Yes","2014","Couple + C. LE 16 ","middle vocational","145","0.0497140540781121","0.0418128674779541","0.0576152406782701","1"
"Yes","2014","Couple + C. LE 16 ","vocational + Abi","23","","","","1"
"Yes","2014","Couple + C. LE 16 ","higher vocational","13","","","","1"
"Yes","2014","Couple + C. LE 16 ","higher education","97","0.0626206053157735","0.0517323281684557","0.0735088824630913","1"
"Yes","2014","1-pers.-HH","in school","","","","","1"
"Yes","2014","1-pers.-HH","inadequately","2","","","","1"
"Yes","2014","1-pers.-HH","general elemantary","6","","","","1"
"Yes","2014","1-pers.-HH","middle vocational","31","0.0201211042524047","0.0136487692836941","0.0265934392211153","1"
"Yes","2014","(Married) couple without C. ","inadequately","3","","","","1"
"Yes","2014","Couple + C. GT 16 ","vocational + Abi","6","","","","1"
"Yes","2014","Couple + C. GT 16 ","higher vocational","9","","","","1"
"Yes","2014","Couple + C. GT 16 ","higher education","7","","","","1"
"Yes","2014","Couple + C. LE and GT 16","in school","4","","","","1"
"Yes","2014","Couple + C. LE and GT 16","inadequately","2","","","","1"
"Yes","2014","Couple + C. LE and GT 16","higher education","14","","","","1"
"Yes","2014","Couple + C. LE and GT 16","general elemantary","23","","","","1"
"Yes","2014","Couple + C. LE and GT 16","middle vocational","38","0.0355469753882905","0.0234300136657286","0.0476639371108524","1"
"Yes","2014","Couple + C. LE and GT 16","vocational + Abi","9","","","","1"
"Yes","2014","(Married) couple without C. ","general elemantary","8","","","","1"
"Yes","2014","(Married) couple without C. ","middle vocational","81","0.0169772703064309","0.0129912268136028","0.0209633137992589","1"
"Yes","2014","(Married) couple without C. ","vocational + Abi","21","","","","1"
"Yes","2014","(Married) couple without C. ","higher vocational","11","","","","1"
"Yes","2014","(Married) couple without C. ","higher education","61","0.034813559339202","0.0270362261774345","0.0425908925009696","1"
"Yes","2014","Couple + C. GT 16 ","in school","4","","","","1"
"Yes","2014","Couple + C. GT 16 ","inadequately","2","","","","1"
"Yes","2014","Couple + C. GT 16 ","general elemantary","13","","","","1"
"Yes","2014","Couple + C. GT 16 ","middle vocational","34","0.0215593279846166","0.0140990972136498","0.0290195587555833","1"
"Yes","2014","Couple + C. LE and GT 16","higher vocational","4","","","","1"
"No","2015","1-pers.-HH","in school","4","","","","2"
"No","2015","1-pers.-HH","inadequately","42","0.96866217340778","0.917181720424166","1.02014262639139","2"
"No","2015","1-pers.-HH","general elemantary","417","0.95943245019382","0.940850096014508","0.978014804373133","2"
"No","2015","1-pers.-HH","middle vocational","1671","0.979916547120176","0.973273258116041","0.98655983612431","2"
"No","2015","1-pers.-HH","vocational + Abi","227","0.973825289160584","0.953281262541071","0.994369315780097","2"
"No","2015","1-pers.-HH","higher vocational","196","0.987013835923666","0.97124434915471","1.00278332269262","2"
"No","2015","1-pers.-HH","higher education","802","0.954087615159311","0.939866112622922","0.968309117695701","2"
"No","2015","(Married) couple without C. ","in school","1","","","","2"
"No","2015","(Married) couple without C. ","inadequately","62","1","1","1","2"
"No","2015","(Married) couple without C. ","general elemantary","603","0.988480144170534","0.980011952673303","0.996948335667765","2"
"No","2015","(Married) couple without C. ","middle vocational","3702","0.984720714894663","0.98080523074467","0.988636199044656","2"
"No","2015","(Married) couple without C. ","vocational + Abi","396","0.96630057852589","0.94906307430499","0.98353808274679","2"
"No","2015","(Married) couple without C. ","higher vocational","534","0.971311755881975","0.957360989931066","0.985262521832884","2"
"No","2015","(Married) couple without C. ","higher education","1975","0.971457036371259","0.964216886263146","0.978697186479371","2"
"No","2015","Single parent ","in school","108","0.950488626867123","0.909763655285993","0.991213598448253","2"
"No","2015","Single parent ","inadequately","54","0.98844080043848","0.960191613086562","1.0166899877904","2"
"No","2015","Single parent ","general elemantary","356","0.997269048793941","0.991878164864015","1.00265993272387","2"
"No","2015","Single parent ","middle vocational","1045","0.973882899647466","0.964371332848935","0.983394466445997","2"
"No","2015","Single parent ","vocational + Abi","183","0.954682817031048","0.925029164491867","0.984336469570229","2"
"No","2015","Single parent ","higher vocational","66","0.92760113668345","0.868556732964936","0.986645540401965","2"
"No","2015","Single parent ","higher education","328","0.981267321362511","0.966792048801947","0.995742593923076","2"
"No","2015","Couple + C. LE 16 ","in school","","","","","2"
"No","2015","Couple + C. LE 16 ","inadequately","119","0.963412166866618","0.9304991651277","0.996325168605537","2"
"No","2015","Couple + C. LE 16 ","general elemantary","476","0.970697802037785","0.955900247803702","0.985495356271867","2"
"No","2015","Couple + C. LE 16 ","middle vocational","2447","0.957045254979408","0.949204861681178","0.964885648277638","2"
"No","2015","Couple + C. LE 16 ","vocational + Abi","658","0.91976932513581","0.899426442727355","0.940112207544265","2"
"No","2015","Couple + C. LE 16 ","higher vocational","359","0.960841000240226","0.941129568090211","0.98055243239024","2"
"No","2015","Couple + C. LE 16 ","higher education","1688","0.957218676963206","0.947817747861401","0.96661960606501","2"
"No","2015","Couple + C. GT 16 ","in school","94","1","1","1","2"
"No","2015","Couple + C. GT 16 ","inadequately","34","1","1","1","2"
"No","2015","Couple + C. GT 16 ","general elemantary","299","0.975906245485983","0.958864103247327","0.992948387724639","2"
"No","2015","Couple + C. GT 16 ","middle vocational","1337","0.955501941420401","0.944634599799135","0.966369283041667","2"
"No","2015","Couple + C. GT 16 ","vocational + Abi","201","0.938653514265205","0.905963853177998","0.971343175352413","2"
"No","2015","Couple + C. GT 16 ","higher vocational","203","0.971566302829202","0.949032845210206","0.994099760448197","2"
"No","2015","Couple + C. GT 16 ","higher education","503","0.974309294711734","0.96065844527476","0.987960144148708","2"
"No","2015","Couple + C. LE and GT 16","in school","124","0.953946964255793","0.918054465823765","0.989839462687821","2"
"No","2015","Couple + C. LE and GT 16","inadequately","59","1","1","1","2"
"No","2015","Couple + C. LE and GT 16","general elemantary","314","0.943136173192047","0.918150194581513","0.968122151802581","2"
"No","2015","Couple + C. LE and GT 16","middle vocational","835","0.936954710705073","0.920923978483141","0.952985442927004","2"
"No","2015","Couple + C. LE and GT 16","vocational + Abi","177","0.97818554767701","0.957135891582048","0.999235203771972","2"
"No","2015","Couple + C. LE and GT 16","higher vocational","99","0.982112706400724","0.95663945369167","1.00758595910978","2"
"No","2015","Couple + C. LE and GT 16","higher education","308","0.925987733778598","0.897259613029378","0.954715854527817","2"
"Yes","2015","1-pers.-HH","vocational + Abi","5","","","","1"
"Yes","2015","1-pers.-HH","higher vocational","2","","","","1"
"Yes","2015","1-pers.-HH","higher education","30","0.0459123848406886","0.0316908823042992","0.060133887377078","1"
"Yes","2015","(Married) couple without C. ","in school","","","","","1"
"Yes","2015","Single parent ","in school","1","","","","1"
"Yes","2015","Single parent ","inadequately","1","","","","1"
"Yes","2015","Single parent ","general elemantary","4","","","","1"
"Yes","2015","Single parent ","middle vocational","35","0.0261171003525339","0.0166055335540025","0.0356286671510652","1"
"Yes","2015","Single parent ","vocational + Abi","6","","","","1"
"Yes","2015","Single parent ","higher vocational","8","","","","1"
"Yes","2015","Single parent ","higher education","9","","","","1"
"Yes","2015","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2015","Couple + C. LE 16 ","inadequately","6","","","","1"
"Yes","2015","Couple + C. LE 16 ","general elemantary","23","","","","1"
"Yes","2015","Couple + C. LE 16 ","middle vocational","122","0.0429547450205917","0.0351143517223616","0.0507951383188217","1"
"Yes","2015","Couple + C. LE 16 ","vocational + Abi","27","","","","1"
"Yes","2015","Couple + C. LE 16 ","higher vocational","13","","","","1"
"Yes","2015","Couple + C. LE 16 ","higher education","92","0.0427813230367944","0.0333803939349896","0.0521822521385992","1"
"Yes","2015","Couple + C. GT 16 ","vocational + Abi","6","","","","1"
"Yes","2015","Couple + C. GT 16 ","higher vocational","6","","","","1"
"Yes","2015","Couple + C. GT 16 ","higher education","13","","","","1"
"Yes","2015","Couple + C. LE and GT 16","in school","7","","","","1"
"Yes","2015","Couple + C. LE and GT 16","inadequately","","","","","1"
"Yes","2015","Couple + C. LE and GT 16","higher education","11","","","","1"
"Yes","2015","1-pers.-HH","in school","","","","","1"
"Yes","2015","1-pers.-HH","inadequately","2","","","","1"
"Yes","2015","1-pers.-HH","general elemantary","16","","","","1"
"Yes","2015","1-pers.-HH","middle vocational","42","0.0200834528798241","0.0134401638756896","0.0267267418839586","1"
"Yes","2015","(Married) couple without C. ","inadequately","","","","","1"
"Yes","2015","Couple + C. GT 16 ","middle vocational","46","0.0444980585795989","0.0336307169583325","0.0553654002008653","1"
"Yes","2015","Couple + C. LE and GT 16","general elemantary","16","","","","1"
"Yes","2015","Couple + C. LE and GT 16","middle vocational","48","0.0630452892949272","0.0470145570729957","0.0790760215168588","1"
"Yes","2015","Couple + C. LE and GT 16","vocational + Abi","8","","","","1"
"Yes","2015","Couple + C. LE and GT 16","higher vocational","5","","","","1"
"Yes","2015","(Married) couple without C. ","general elemantary","7","","","","1"
"Yes","2015","(Married) couple without C. ","middle vocational","68","0.0152792851053367","0.0113638009553435","0.0191947692553299","1"
"Yes","2015","(Married) couple without C. ","vocational + Abi","25","","","","1"
"Yes","2015","(Married) couple without C. ","higher vocational","16","","","","1"
"Yes","2015","(Married) couple without C. ","higher education","57","0.0285429636287411","0.0213028135206286","0.0357831137368537","1"
"Yes","2015","Couple + C. GT 16 ","general elemantary","12","","","","1"
"Yes","2015","Couple + C. GT 16 ","in school","","","","","1"
"Yes","2015","Couple + C. GT 16 ","inadequately","","","","","1"
"No","2016","1-pers.-HH","in school","","","","","2"
"No","2016","1-pers.-HH","inadequately","35","0.991695334365389","0.962050634935674","1.0213400337951","2"
"No","2016","1-pers.-HH","general elemantary","416","0.996394754234137","0.990655912690957","1.00213359577732","2"
"No","2016","1-pers.-HH","middle vocational","1634","0.981436000866037","0.974956417927829","0.987915583804245","2"
"No","2016","1-pers.-HH","vocational + Abi","246","0.96715538769111","0.945106259217787","0.989204516164434","2"
"No","2016","1-pers.-HH","higher vocational","186","0.988874140596979","0.973920240231328","1.00382804096263","2"
"No","2016","1-pers.-HH","higher education","824","0.955480413803223","0.941704101824482","0.969256725781963","2"
"No","2016","(Married) couple without C. ","in school","","","","","2"
"No","2016","(Married) couple without C. ","inadequately","52","0.943396723730566","0.881762890677412","1.00503055678372","2"
"No","2016","(Married) couple without C. ","general elemantary","561","0.988327825540439","0.979533608566312","0.997122042514565","2"
"No","2016","(Married) couple without C. ","middle vocational","3533","0.971854501967373","0.966461641240488","0.977247362694259","2"
"No","2016","(Married) couple without C. ","vocational + Abi","452","0.949910889848704","0.930169634725082","0.969652144972327","2"
"No","2016","(Married) couple without C. ","higher vocational","520","0.979495535112074","0.967509200470401","0.991481869753748","2"
"No","2016","(Married) couple without C. ","higher education","1977","0.954900627356993","0.945943513386885","0.963857741327102","2"
"No","2016","Single parent ","in school","80","0.992603908543188","0.973944635987653","1.01126318109872","2"
"No","2016","Single parent ","inadequately","49","1","1","1","2"
"No","2016","Single parent ","general elemantary","301","0.950708080557364","0.926877758179597","0.974538402935131","2"
"No","2016","Single parent ","middle vocational","965","0.957958745960414","0.945520494704405","0.970396997216424","2"
"No","2016","Single parent ","vocational + Abi","182","0.937232185531302","0.902834952542666","0.971629418519939","2"
"No","2016","Single parent ","higher vocational","63","0.947185618009677","0.894025335119599","1.00034590089975","2"
"No","2016","Single parent ","higher education","303","0.983273317195554","0.969088449003707","0.997458185387401","2"
"No","2016","Couple + C. LE 16 ","in school","2","","","","2"
"No","2016","Couple + C. LE 16 ","inadequately","119","0.928701324724848","0.884296312008098","0.973106337441597","2"
"No","2016","Couple + C. LE 16 ","general elemantary","457","0.955658619096248","0.937262273894603","0.974054964297894","2"
"No","2016","Couple + C. LE 16 ","middle vocational","2235","0.949455079366076","0.940618665101576","0.958291493630576","2"
"No","2016","Couple + C. LE 16 ","vocational + Abi","659","0.918117337067071","0.89773280427747","0.938501869856672","2"
"No","2016","Couple + C. LE 16 ","higher vocational","305","0.978182181683869","0.961972058010867","0.994392305356871","2"
"No","2016","Couple + C. LE 16 ","higher education","1670","0.960821344001594","0.951741479149431","0.969901208853757","2"
"No","2016","Couple + C. GT 16 ","in school","98","0.977424997541772","0.948455362220689","1.00639463286286","2"
"No","2016","Couple + C. GT 16 ","inadequately","37","1","1","1","2"
"No","2016","Couple + C. GT 16 ","general elemantary","304","0.956229265971959","0.933528332048242","0.978930199895676","2"
"No","2016","Couple + C. GT 16 ","middle vocational","1245","0.948054448644256","0.936000386690394","0.960108510598117","2"
"No","2016","Couple + C. GT 16 ","vocational + Abi","193","0.972098070348062","0.949158374462096","0.995037766234029","2"
"No","2016","Couple + C. GT 16 ","higher vocational","167","0.978846324020761","0.957526714423448","1.00016593361807","2"
"No","2016","Couple + C. GT 16 ","higher education","472","0.960981281125259","0.943870906961845","0.978091655288672","2"
"No","2016","Couple + C. LE and GT 16","in school","126","0.989382561450458","0.972029036858731","1.00673608604219","2"
"No","2016","Couple + C. LE and GT 16","inadequately","58","0.994532603909418","0.975716839495705","1.01334836832313","2"
"No","2016","Couple + C. LE and GT 16","general elemantary","316","0.972796117871716","0.955375961701102","0.990216274042329","2"
"No","2016","Couple + C. LE and GT 16","middle vocational","750","0.957069111823328","0.943022884771298","0.971115338875358","2"
"No","2016","Couple + C. LE and GT 16","vocational + Abi","165","0.979710554381599","0.958701378194857","1.00071973056834","2"
"No","2016","Couple + C. LE and GT 16","higher vocational","102","0.900863905019364","0.844239754561437","0.957488055477292","2"
"No","2016","Couple + C. LE and GT 16","higher education","322","0.979678734872253","0.964546883418463","0.994810586326042","2"
"Yes","2016","1-pers.-HH","vocational + Abi","5","","","","1"
"Yes","2016","1-pers.-HH","higher vocational","3","","","","1"
"Yes","2016","1-pers.-HH","higher education","37","0.0445195861967773","0.0307432742180369","0.0582958981755178","1"
"Yes","2016","(Married) couple without C. ","in school","","","","","1"
"Yes","2016","Single parent ","in school","1","","","","1"
"Yes","2016","Single parent ","inadequately","","","","","1"
"Yes","2016","Single parent ","general elemantary","16","","","","1"
"Yes","2016","Single parent ","middle vocational","35","0.0420412540395859","0.0296030027835762","0.0544795052955955","1"
"Yes","2016","Single parent ","vocational + Abi","9","","","","1"
"Yes","2016","Single parent ","higher vocational","5","","","","1"
"Yes","2016","Single parent ","higher education","11","","","","1"
"Yes","2016","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2016","Couple + C. LE 16 ","inadequately","10","","","","1"
"Yes","2016","Couple + C. LE 16 ","general elemantary","24","","","","1"
"Yes","2016","Couple + C. LE 16 ","middle vocational","126","0.050544920633924","0.0417085063694242","0.0593813348984237","1"
"Yes","2016","Couple + C. LE 16 ","vocational + Abi","36","0.081882662932929","0.061498130143328","0.10226719572253","1"
"Yes","2016","Couple + C. LE 16 ","higher vocational","7","","","","1"
"Yes","2016","Couple + C. LE 16 ","higher education","84","0.0391786559984064","0.0300987911462434","0.0482585208505694","1"
"Yes","2016","Couple + C. GT 16 ","vocational + Abi","5","","","","1"
"Yes","2016","Couple + C. GT 16 ","higher vocational","8","","","","1"
"Yes","2016","Couple + C. GT 16 ","higher education","20","","","","1"
"Yes","2016","Couple + C. LE and GT 16","in school","8","","","","1"
"Yes","2016","Couple + C. LE and GT 16","inadequately","1","","","","1"
"Yes","2016","Couple + C. LE and GT 16","higher education","12","","","","1"
"Yes","2016","Couple + C. LE and GT 16","middle vocational","50","0.0429308881766724","0.0288846611246425","0.0569771152287023","1"
"Yes","2016","1-pers.-HH","in school","","","","","1"
"Yes","2016","(Married) couple without C. ","inadequately","2","","","","1"
"Yes","2016","1-pers.-HH","inadequately","1","","","","1"
"Yes","2016","Couple + C. GT 16 ","in school","3","","","","1"
"Yes","2016","Couple + C. GT 16 ","middle vocational","57","0.0519455513557443","0.0398914894018829","0.0639996133096056","1"
"Yes","2016","Couple + C. LE and GT 16","general elemantary","19","","","","1"
"Yes","2016","Couple + C. LE and GT 16","vocational + Abi","8","","","","1"
"Yes","2016","Couple + C. LE and GT 16","higher vocational","5","","","","1"
"Yes","2016","1-pers.-HH","general elemantary","3","","","","1"
"Yes","2016","1-pers.-HH","middle vocational","33","0.018563999133963","0.0120844161957546","0.0250435820721715","1"
"Yes","2016","Couple + C. GT 16 ","inadequately","","","","","1"
"Yes","2016","Couple + C. GT 16 ","general elemantary","8","","","","1"
"Yes","2016","(Married) couple without C. ","general elemantary","12","","","","1"
"Yes","2016","(Married) couple without C. ","higher vocational","17","","","","1"
"Yes","2016","(Married) couple without C. ","higher education","85","0.0450993726430066","0.0361422586728978","0.0540564866131154","1"
"Yes","2016","(Married) couple without C. ","vocational + Abi","17","","","","1"
"Yes","2016","(Married) couple without C. ","middle vocational","80","0.0281454980326265","0.0227526373057413","0.0335383587595118","1"
"No","2017","1-pers.-HH","in school","2","","","","2"
"No","2017","1-pers.-HH","inadequately","42","0.97175695531756","0.922806544811882","1.02070736582324","2"
"No","2017","1-pers.-HH","general elemantary","443","0.988847398854495","0.979176836866864","0.998517960842126","2"
"No","2017","1-pers.-HH","middle vocational","1811","0.977322350077336","0.970551236824067","0.984093463330606","2"
"No","2017","1-pers.-HH","vocational + Abi","297","0.973804875541507","0.955851029172007","0.991758721911007","2"
"No","2017","1-pers.-HH","higher vocational","218","0.96782478599341","0.944969353595168","0.990680218391652","2"
"No","2017","1-pers.-HH","higher education","941","0.956310367532558","0.943551907389917","0.9690688276752","2"
"No","2017","(Married) couple without C. ","in school","2","","","","2"
"No","2017","(Married) couple without C. ","inadequately","72","0.945662451597529","0.894698935011019","0.996625968184039","2"
"No","2017","(Married) couple without C. ","general elemantary","604","0.972178601328562","0.959243649981814","0.98511355267531","2"
"No","2017","(Married) couple without C. ","middle vocational","3964","0.972220840215923","0.967167637790942","0.977274042640904","2"
"No","2017","(Married) couple without C. ","vocational + Abi","479","0.953348580922475","0.934900358581926","0.971796803263023","2"
"No","2017","(Married) couple without C. ","higher vocational","561","0.97167560071575","0.95823213757722","0.98511906385428","2"
"No","2017","(Married) couple without C. ","higher education","2204","0.962463498583925","0.954698981296678","0.970228015871171","2"
"No","2017","Single parent ","in school","91","0.996304243871515","0.983971654830564","1.00863683291247","2"
"No","2017","Single parent ","inadequately","63","0.990098376325855","0.966027949301103","1.01416880335061","2"
"No","2017","Single parent ","general elemantary","311","0.973348939970682","0.955757083256139","0.990940796685225","2"
"No","2017","Single parent ","middle vocational","990","0.952834131611635","0.939937627987873","0.965730635235396","2"
"No","2017","Single parent ","vocational + Abi","196","0.964121457124574","0.938473328738094","0.989769585511055","2"
"No","2017","Single parent ","higher vocational","63","0.952548107413426","0.902383920865031","1.00271229396182","2"
"No","2017","Single parent ","higher education","314","0.981031523358094","0.966291171498841","0.995771875217348","2"
"No","2017","Couple + C. LE 16 ","in school","2","","","","2"
"No","2017","Couple + C. LE 16 ","inadequately","120","0.986867386153763","0.966666372544276","1.00706839976325","2"
"No","2017","Couple + C. LE 16 ","general elemantary","460","0.963635712921161","0.946941401608405","0.980330024233916","2"
"No","2017","Couple + C. LE 16 ","middle vocational","2188","0.944925970939217","0.935655206348811","0.954196735529623","2"
"No","2017","Couple + C. LE 16 ","vocational + Abi","693","0.93897801444794","0.921661082898544","0.956294945997336","2"
"No","2017","Couple + C. LE 16 ","higher vocational","299","0.953792999246714","0.930646489944788","0.97693950854864","2"
"No","2017","Couple + C. LE 16 ","higher education","1775","0.938003821552371","0.927097330164637","0.948910312940106","2"
"No","2017","Couple + C. GT 16 ","in school","131","0.989694213614646","0.972530417213175","1.00685801001612","2"
"No","2017","Couple + C. GT 16 ","inadequately","38","0.984476724014776","0.94567864678554","1.02327480124401","2"
"No","2017","Couple + C. GT 16 ","general elemantary","374","0.975915595153986","0.960541466959454","0.991289723348517","2"
"No","2017","Couple + C. GT 16 ","middle vocational","1436","0.958012764937049","0.947876721592394","0.968148808281703","2"
"No","2017","Couple + C. GT 16 ","vocational + Abi","245","0.964020340074005","0.941116787111699","0.98692389303631","2"
"No","2017","Couple + C. GT 16 ","higher vocational","202","0.969945126438308","0.946852704781896","0.99303754809472","2"
"No","2017","Couple + C. GT 16 ","higher education","561","0.984540345498766","0.974491285019155","0.994589405978376","2"
"No","2017","Couple + C. LE and GT 16","in school","149","0.967678117425392","0.939925779436106","0.995430455414677","2"
"No","2017","Couple + C. LE and GT 16","inadequately","60","0.986223769193482","0.957441120686254","1.01500641770071","2"
"No","2017","Couple + C. LE and GT 16","general elemantary","316","0.986214248625462","0.973537517826333","0.998890979424591","2"
"No","2017","Couple + C. LE and GT 16","middle vocational","862","0.932891880724616","0.916697415409014","0.949086346040218","2"
"No","2017","Couple + C. LE and GT 16","vocational + Abi","166","0.980047684733598","0.959027144027521","1.00106822543968","2"
"No","2017","Couple + C. LE and GT 16","higher vocational","102","0.939523264081308","0.894567627261403","0.984478900901214","2"
"No","2017","Couple + C. LE and GT 16","higher education","349","0.965396001692409","0.946619560207463","0.984172443177354","2"
"Yes","2017","Single parent ","in school","2","","","","1"
"Yes","2017","Single parent ","inadequately","2","","","","1"
"Yes","2017","Single parent ","general elemantary","11","","","","1"
"Yes","2017","Single parent ","middle vocational","48","0.0471658683883653","0.0342693647646039","0.0600623720121267","1"
"Yes","2017","Single parent ","vocational + Abi","6","","","","1"
"Yes","2017","Single parent ","higher vocational","6","","","","1"
"Yes","2017","Single parent ","higher education","15","","","","1"
"Yes","2017","Couple + C. LE 16 ","in school","","","","","1"
"Yes","2017","Couple + C. LE 16 ","inadequately","2","","","","1"
"Yes","2017","Couple + C. LE 16 ","general elemantary","23","","","","1"
"Yes","2017","Couple + C. LE 16 ","middle vocational","138","0.0550740290607829","0.0458032644703771","0.0643447936511886","1"
"Yes","2017","Couple + C. LE 16 ","vocational + Abi","41","0.0610219855520597","0.0437050540026636","0.0783389171014558","1"
"Yes","2017","Couple + C. LE 16 ","higher vocational","17","","","","1"
"Yes","2017","Couple + C. LE 16 ","higher education","103","0.0619961784476285","0.0510896870598938","0.0729026698353631","1"
"Yes","2017","1-pers.-HH","in school","1","","","","1"
"Yes","2017","1-pers.-HH","inadequately","2","","","","1"
"Yes","2017","1-pers.-HH","general elemantary","10","","","","1"
"Yes","2017","1-pers.-HH","middle vocational","46","0.0226776499226636","0.0159065366693937","0.0294487631759335","1"
"Yes","2017","1-pers.-HH","vocational + Abi","7","","","","1"
"Yes","2017","1-pers.-HH","higher vocational","11","","","","1"
"Yes","2017","1-pers.-HH","higher education","45","0.0436896324674417","0.0309311723247998","0.0564480926100836","1"
"Yes","2017","(Married) couple without C. ","in school","","","","","1"
"Yes","2017","(Married) couple without C. ","inadequately","4","","","","1"
"Yes","2017","Couple + C. GT 16 ","vocational + Abi","9","","","","1"
"Yes","2017","Couple + C. GT 16 ","higher vocational","8","","","","1"
"Yes","2017","Couple + C. GT 16 ","higher education","18","","","","1"
"Yes","2017","Couple + C. LE and GT 16","in school","7","","","","1"
"Yes","2017","Couple + C. LE and GT 16","inadequately","3","","","","1"
"Yes","2017","(Married) couple without C. ","general elemantary","17","","","","1"
"Yes","2017","(Married) couple without C. ","middle vocational","99","0.0277791597840768","0.0227259573590959","0.0328323622090577","1"
"Yes","2017","(Married) couple without C. ","vocational + Abi","23","","","","1"
"Yes","2017","(Married) couple without C. ","higher vocational","24","","","","1"
"Yes","2017","(Married) couple without C. ","higher education","98","0.0375365014160755","0.029771984128829","0.045301018703322","1"
"Yes","2017","Couple + C. GT 16 ","in school","2","","","","1"
"Yes","2017","Couple + C. GT 16 ","middle vocational","68","0.0419872350629513","0.0318511917182969","0.0521232784076057","1"
"Yes","2017","Couple + C. LE and GT 16","higher education","15","","","","1"
"Yes","2017","Couple + C. LE and GT 16","middle vocational","55","0.0671081192753842","0.0509136539597819","0.0833025845909865","1"
"Yes","2017","Couple + C. GT 16 ","inadequately","1","","","","1"
"Yes","2017","Couple + C. GT 16 ","general elemantary","8","","","","1"
"Yes","2017","Couple + C. LE and GT 16","higher vocational","6","","","","1"
"Yes","2017","Couple + C. LE and GT 16","general elemantary","9","","","","1"
"Yes","2017","Couple + C. LE and GT 16","vocational + Abi","4","","","","1"
"No","2018","1-pers.-HH","in school","3","","","","2"
"No","2018","1-pers.-HH","inadequately","52","0.959938427846717","0.909029219206164","1.01084763648727","2"
"No","2018","1-pers.-HH","general elemantary","450","0.986491614114628","0.97593097562119","0.997052252608066","2"
"No","2018","1-pers.-HH","middle vocational","1893","0.973281002361378","0.966114330959026","0.98044767376373","2"
"No","2018","1-pers.-HH","vocational + Abi","293","0.974400190176496","0.956587411612982","0.992212968740011","2"
"No","2018","1-pers.-HH","higher vocational","226","0.967017245650922","0.944134889963266","0.989899601338578","2"
"No","2018","1-pers.-HH","higher education","1001","0.970113091206756","0.959769427126755","0.980456755286756","2"
"No","2018","(Married) couple without C. ","in school","3","","","","2"
"No","2018","(Married) couple without C. ","inadequately","70","0.966017711283163","0.924167206562966","1.00786821600336","2"
"No","2018","(Married) couple without C. ","general elemantary","588","0.984482552652293","0.974601004138765","0.994364101165822","2"
"No","2018","(Married) couple without C. ","middle vocational","3769","0.981613163225952","0.977376093084884","0.98585023336702","2"
"No","2018","(Married) couple without C. ","vocational + Abi","477","0.950343847707586","0.931321849166651","0.969365846248521","2"
"No","2018","(Married) couple without C. ","higher vocational","557","0.967800252510238","0.953320900200891","0.982279604819586","2"
"No","2018","(Married) couple without C. ","higher education","2163","0.967053120112775","0.959649637836484","0.974456602389065","2"
"No","2018","Single parent ","in school","69","0.940626582930148","0.886039927066172","0.995213238794124","2"
"No","2018","Single parent ","inadequately","72","0.987358322137884","0.962073656523826","1.01264298775194","2"
"No","2018","Single parent ","general elemantary","339","0.980062782343989","0.96539735909985","0.994728205588129","2"
"No","2018","Single parent ","middle vocational","960","0.944179012892704","0.929992520547426","0.958365505237982","2"
"No","2018","Single parent ","vocational + Abi","185","0.960328613955674","0.932574976406867","0.98808225150448","2"
"No","2018","Single parent ","higher vocational","59","0.974728270082945","0.935972436434105","1.01348410373178","2"
"No","2018","Single parent ","higher education","316","0.983693150603986","0.969902319498579","0.997483981709393","2"
"No","2018","Couple + C. LE 16 ","in school","","","","","2"
"No","2018","Couple + C. LE 16 ","inadequately","125","0.977200772283843","0.951542442441174","1.00285910212651","2"
"No","2018","Couple + C. LE 16 ","general elemantary","426","0.945552711330172","0.924423794723201","0.966681627937142","2"
