"ple0160","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","36","0.0352818878264187","0.0230785971340836","0.0474851785187538"
"Yes","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","8","","",""
"Yes","2016","Couple + C. LE 16 ","(2a) intermediate vocational","76","0.0505515951512563","0.0389038602043772","0.0621993300981354"
"Yes","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","13","","",""
"Yes","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","39","0.0689101045702674","0.0515729258525044","0.0862472832880304"
"Yes","2016","Couple + C. LE 16 ","(3a) lower tertiary education","20","","",""
"Yes","2016","Couple + C. LE 16 ","(3b) higher tertiary education","64","0.0431510422519883","0.0320925621196288","0.0542095223843477"
"Yes","2016","Couple + C. GT 16 ","(0) in school","3","","",""
"Yes","2016","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Yes","2016","Couple + C. GT 16 ","(1b) general elementary school","3","","",""
"Yes","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","10","","",""
"Yes","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","5","","",""
"Yes","2016","Couple + C. GT 16 ","(2a) intermediate vocational","27","","",""
"Yes","2016","Couple + C. GT 16 ","(2c_gen) general maturity certificate","22","","",""
"Yes","2016","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","8","","",""
"Yes","2016","Couple + C. GT 16 ","(3a) lower tertiary education","5","","",""
"Yes","2016","Couple + C. GT 16 ","(3b) higher tertiary education","15","","",""
"Yes","2016","Couple + C. LE and GT 16","(0) in school","8","","",""
"Yes","2016","Couple + C. LE and GT 16","(1a) inadequately completed","3","","",""
"Yes","2016","Couple + C. LE and GT 16","(1b) general elementary school","10","","",""
"Yes","2016","Couple + C. LE and GT 16","(1c) basic vocational qualification","17","","",""
"Yes","2016","Couple + C. LE and GT 16","(2b) intermediate general qualification","10","","",""
"Yes","2016","Couple + C. LE and GT 16","(2a) intermediate vocational","22","","",""
"Yes","2016","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","9","","",""
"Yes","2016","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","8","","",""
"Yes","2016","Couple + C. LE and GT 16","(3a) lower tertiary education","5","","",""
"Yes","2016","Couple + C. LE and GT 16","(3b) higher tertiary education","7","","",""
"No","2016","1-pers.-HH","(0) in school","","","",""
"No","2016","1-pers.-HH","(1a) inadequately completed","49","0.993697965672493","0.971763317568211","1.01563261377677"
"No","2016","1-pers.-HH","(1b) general elementary school","349","0.995905328710372","0.989224765423625","1.00258589199712"
"No","2016","1-pers.-HH","(1c) basic vocational qualification","877","0.990961503326788","0.984736807975086","0.997186198678491"
"No","2016","1-pers.-HH","(2b) intermediate general qualification","75","0.999120890462074","0.992457859817215","1.00578392110693"
"No","2016","1-pers.-HH","(2a) intermediate vocational","681","0.989628397698139","0.98210173466104","0.997155060735239"
"No","2016","1-pers.-HH","(2c_gen) general maturity certificate","153","0.893459111156566","0.845948996056019","0.940969226257113"
"No","2016","1-pers.-HH","(2c_voc) vocational maturity certificate","297","0.97366652792215","0.955607107764249","0.991725948080051"
"No","2016","1-pers.-HH","(3a) lower tertiary education","262","0.974876289428751","0.956243404998335","0.993509173859166"
"No","2016","1-pers.-HH","(3b) higher tertiary education","562","0.946552539568537","0.928403318739035","0.964701760398039"
"No","2016","(Married) couple without C. ","(0) in school","","","",""
"No","2016","(Married) couple without C. ","(1a) inadequately completed","70","0.953728745425215","0.905205491507667","1.00225199934276"
"No","2016","(Married) couple without C. ","(1b) general elementary school","463","0.991187199836061","0.982746616909076","0.999627782763045"
"No","2016","(Married) couple without C. ","(1c) basic vocational qualification","2028","0.984882655036104","0.979605767022932","0.990159543049276"
"No","2016","(Married) couple without C. ","(2b) intermediate general qualification","105","0.976916496406569","0.948725240310296","1.00510775250284"
"No","2016","(Married) couple without C. ","(2a) intermediate vocational","1643","0.965178991476731","0.956459245145132","0.97389873780833"
"No","2016","(Married) couple without C. ","(2c_gen) general maturity certificate","171","0.905677992911483","0.863215467352235","0.94814051847073"
"No","2016","(Married) couple without C. ","(2c_voc) vocational maturity certificate","590","0.95840708300736","0.942562972218233","0.974251193796487"
"No","2016","(Married) couple without C. ","(3a) lower tertiary education","691","0.971059279481187","0.958754300757651","0.983364258204724"
"No","2016","(Married) couple without C. ","(3b) higher tertiary education","1286","0.945742689461037","0.933654597815834","0.957830781106239"
"No","2016","Single parent ","(0) in school","80","0.992603908543188","0.973944635987653","1.01126318109872"
"No","2016","Single parent ","(1a) inadequately completed","55","1","1","1"
"No","2016","Single parent ","(1b) general elementary school","196","0.984293707488585","0.967104761087036","1.00148265389013"
"No","2016","Single parent ","(1c) basic vocational qualification","318","0.96281081204805","0.942332696170798","0.983288927925302"
"No","2016","Single parent ","(2b) intermediate general qualification","113","0.896666746499176","0.843090432380673","0.950243060617678"
"No","2016","Single parent ","(2a) intermediate vocational","485","0.956922247330455","0.939179170076633","0.974665324584277"
"No","2016","Single parent ","(2c_gen) general maturity certificate","169","0.949202774853301","0.916761997580637","0.981643552125964"
"No","2016","Single parent ","(2c_voc) vocational maturity certificate","202","0.936805768988538","0.904130303416782","0.969481234560293"
"No","2016","Single parent ","(3a) lower tertiary education","109","0.979280026554317","0.952899277345092","1.00566077576354"
"No","2016","Single parent ","(3b) higher tertiary education","194","0.985529766008391","0.969061606828875","1.00199792518791"
"No","2016","Couple + C. LE 16 ","(0) in school","2","","",""
"No","2016","Couple + C. LE 16 ","(1a) inadequately completed","140","0.946155586428767","0.909914053294607","0.982397119562926"
"No","2016","Couple + C. LE 16 ","(1b) general elementary school","379","0.957219762653218","0.937313934031231","0.977125591275204"
"No","2016","Couple + C. LE 16 ","(1c) basic vocational qualification","842","0.964718112173581","0.952514821481246","0.976921402865916"
"No","2016","Couple + C. LE 16 ","(2b) intermediate general qualification","87","0.936876575465204","0.887975010860032","0.985778140070377"
"No","2016","Couple + C. LE 16 ","(2a) intermediate vocational","1283","0.949448404848744","0.937800669901865","0.961096139795623"
"No","2016","Couple + C. LE 16 ","(2c_gen) general maturity certificate","219","0.933208665424815","0.901082895803479","0.965334435046151"
"No","2016","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","781","0.931089895429733","0.91375271671197","0.948427074147495"
"No","2016","Couple + C. LE 16 ","(3a) lower tertiary education","437","0.97021038471245","0.954623640885026","0.985797128539874"
"No","2016","Couple + C. LE 16 ","(3b) higher tertiary education","1233","0.956848957748012","0.945790477615652","0.967907437880371"
"No","2016","Couple + C. GT 16 ","(0) in school","98","0.977424997541772","0.948455362220689","1.00639463286286"
"No","2016","Couple + C. GT 16 ","(1a) inadequately completed","45","0.996714118261259","0.980176215099172","1.01325202142335"
"No","2016","Couple + C. GT 16 ","(1b) general elementary school","195","0.963350887137077","0.937178732361014","0.98952304191314"
"No","2016","Couple + C. GT 16 ","(1c) basic vocational qualification","513","0.97155879259497","0.957312370598504","0.985805214591435"
"No","2016","Couple + C. GT 16 ","(2b) intermediate general qualification","113","0.946814000491498","0.906324904007607","0.987303096975389"
"No","2016","Couple + C. GT 16 ","(2a) intermediate vocational","570","0.940935722745613","0.922025207982999","0.959846237508227"
"No","2016","Couple + C. GT 16 ","(2c_gen) general maturity certificate","245","0.941677363107211","0.913567281837852","0.969787444376569"
"No","2016","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","231","0.969380026349329","0.947537715656034","0.991222337042625"
"No","2016","Couple + C. GT 16 ","(3a) lower tertiary education","155","0.975816640140714","0.952013704150202","0.999619576131226"
"No","2016","Couple + C. GT 16 ","(3b) higher tertiary education","317","0.952509568607198","0.929631635803532","0.975387501410865"
"No","2016","Couple + C. LE and GT 16","(0) in school","126","0.989382561450458","0.972029036858731","1.00673608604219"
"No","2016","Couple + C. LE and GT 16","(1a) inadequately completed","66","0.932352954946752","0.873096162883762","0.991609747009742"
"No","2016","Couple + C. LE and GT 16","(1b) general elementary school","194","0.971007312034082","0.94798290267166","0.994031721396504"
"No","2016","Couple + C. LE and GT 16","(1c) basic vocational qualification","264","0.945184626073145","0.918570975769001","0.971798276377289"
"No","2016","Couple + C. LE and GT 16","(2b) intermediate general qualification","126","0.973468967979896","0.946459454298767","1.00047848166103"
"No","2016","Couple + C. LE and GT 16","(2a) intermediate vocational","365","0.960715213055515","0.941359813384685","0.980070612726345"
"No","2016","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","164","0.959638560237749","0.930311926881182","0.988965193594317"
"No","2016","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","197","0.983791743439357","0.96650588713446","1.00107759974425"
"No","2016","Couple + C. LE and GT 16","(3a) lower tertiary education","96","0.974620993843335","0.943948958871292","1.00529302881538"
"No","2016","Couple + C. LE and GT 16","(3b) higher tertiary education","226","0.981936067389822","0.96483520985783","0.999036924921815"
"Yes","2017","1-pers.-HH","(0) in school","1","","",""
"Yes","2017","1-pers.-HH","(1a) inadequately completed","3","","",""
"Yes","2017","1-pers.-HH","(1b) general elementary school","7","","",""
"Yes","2017","1-pers.-HH","(1c) basic vocational qualification","12","","",""
"Yes","2017","1-pers.-HH","(2b) intermediate general qualification","3","","",""
"Yes","2017","1-pers.-HH","(2a) intermediate vocational","25","","",""
"Yes","2017","1-pers.-HH","(2c_gen) general maturity certificate","13","","",""
"Yes","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","12","","",""
"Yes","2017","1-pers.-HH","(3a) lower tertiary education","12","","",""
"Yes","2017","1-pers.-HH","(3b) higher tertiary education","33","0.0460354121074387","0.0300717972720988","0.0619990269427785"
"Yes","2017","(Married) couple without C. ","(0) in school","","","",""
"Yes","2017","(Married) couple without C. ","(1a) inadequately completed","4","","",""
"Yes","2017","(Married) couple without C. ","(1b) general elementary school","13","","",""
"Yes","2017","(Married) couple without C. ","(1c) basic vocational qualification","36","0.0202706689121002","0.0143235021897462","0.0262178356344542"
"Yes","2017","(Married) couple without C. ","(2b) intermediate general qualification","6","","",""
"Yes","2017","(Married) couple without C. ","(2a) intermediate vocational","69","0.0343900728599736","0.0264920416822318","0.0422881040377153"
"Yes","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","10","","",""
"Yes","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","27","","",""
"Yes","2017","(Married) couple without C. ","(3a) lower tertiary education","37","0.037289974169756","0.0240860312607844","0.0504939170787276"
"Yes","2017","(Married) couple without C. ","(3b) higher tertiary education","61","0.0376660724495261","0.0280664550058825","0.0472656898931697"
"Yes","2017","Single parent ","(0) in school","2","","",""
"Yes","2017","Single parent ","(1a) inadequately completed","3","","",""
"Yes","2017","Single parent ","(1b) general elementary school","3","","",""
"Yes","2017","Single parent ","(1c) basic vocational qualification","11","","",""
"Yes","2017","Single parent ","(2b) intermediate general qualification","8","","",""
"Yes","2017","Single parent ","(2a) intermediate vocational","26","","",""
"Yes","2017","Single parent ","(2c_gen) general maturity certificate","14","","",""
"Yes","2017","Single parent ","(2c_voc) vocational maturity certificate","7","","",""
"Yes","2017","Single parent ","(3a) lower tertiary education","5","","",""
"Yes","2017","Single parent ","(3b) higher tertiary education","10","","",""
"Yes","2017","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2017","Couple + C. LE 16 ","(1a) inadequately completed","2","","",""
"Yes","2017","Couple + C. LE 16 ","(1b) general elementary school","16","","",""
"Yes","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","43","0.0606571218044111","0.0441575360904801","0.0771567075183421"
"Yes","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","8","","",""
"Yes","2017","Couple + C. LE 16 ","(2a) intermediate vocational","94","0.0540647738346536","0.0422608491631453","0.065868698506162"
"Yes","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","12","","",""
"Yes","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","45","0.0528323177214348","0.0378291686993652","0.0678354667435043"
"Yes","2017","Couple + C. LE 16 ","(3a) lower tertiary education","30","0.0743768772525433","0.0514698416660405","0.0972839128390461"
"Yes","2017","Couple + C. LE 16 ","(3b) higher tertiary education","73","0.0568908059366471","0.0446430434126783","0.0691385684606159"
"Yes","2017","Couple + C. GT 16 ","(0) in school","2","","",""
"Yes","2017","Couple + C. GT 16 ","(1a) inadequately completed","","","",""
"Yes","2017","Couple + C. GT 16 ","(1b) general elementary school","5","","",""
"Yes","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","21","","",""
"Yes","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","4","","",""
"Yes","2017","Couple + C. GT 16 ","(2a) intermediate vocational","23","","",""
"Yes","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","28","","",""
"Yes","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","11","","",""
"Yes","2017","Couple + C. GT 16 ","(3a) lower tertiary education","7","","",""
"Yes","2017","Couple + C. GT 16 ","(3b) higher tertiary education","11","","",""
"Yes","2017","Couple + C. LE and GT 16","(0) in school","7","","",""
"Yes","2017","Couple + C. LE and GT 16","(1a) inadequately completed","4","","",""
"Yes","2017","Couple + C. LE and GT 16","(1b) general elementary school","2","","",""
"Yes","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","15","","",""
"Yes","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","7","","",""
"Yes","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","27","","",""
"Yes","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","14","","",""
"Yes","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","6","","",""
"Yes","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","4","","",""
"Yes","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","11","","",""
"No","2017","1-pers.-HH","(0) in school","2","","",""
"No","2017","1-pers.-HH","(1a) inadequately completed","54","0.972183408689461","0.929492370083783","1.01487444729514"
"No","2017","1-pers.-HH","(1b) general elementary school","374","0.989219598895556","0.978850299378945","0.999588898412167"
"No","2017","1-pers.-HH","(1c) basic vocational qualification","904","0.987716056799316","0.980582841851419","0.994849271747213"
"No","2017","1-pers.-HH","(2b) intermediate general qualification","78","0.987926682754522","0.964142882680265","1.01171048282878"
"No","2017","1-pers.-HH","(2a) intermediate vocational","813","0.972672342675855","0.961633829842705","0.983710855509005"
"No","2017","1-pers.-HH","(2c_gen) general maturity certificate","182","0.933923581728961","0.899056973418298","0.968790190039623"
"No","2017","1-pers.-HH","(2c_voc) vocational maturity certificate","359","0.969682596288854","0.952235548919911","0.987129643657798"
"No","2017","1-pers.-HH","(3a) lower tertiary education","312","0.961050977488868","0.939984249889053","0.982117705088684"
"No","2017","1-pers.-HH","(3b) higher tertiary education","629","0.953964587892561","0.938000973057222","0.969928202727901"
"No","2017","(Married) couple without C. ","(0) in school","2","","",""
"No","2017","(Married) couple without C. ","(1a) inadequately completed","93","0.959981145514255","0.920975640777026","0.998986650251483"
"No","2017","(Married) couple without C. ","(1b) general elementary school","467","0.977715473229069","0.964510563870049","0.990920382588089"
"No","2017","(Married) couple without C. ","(1c) basic vocational qualification","2121","0.9797293310879","0.973782164365546","0.985676497810254"
"No","2017","(Married) couple without C. ","(2b) intermediate general qualification","143","0.941567237952759","0.903904764907086","0.979229710998431"
"No","2017","(Married) couple without C. ","(2a) intermediate vocational","1976","0.965609927140026","0.957711895962285","0.973507958317768"
"No","2017","(Married) couple without C. ","(2c_gen) general maturity certificate","206","0.962229119836762","0.936805404574937","0.987652835098586"
"No","2017","(Married) couple without C. ","(2c_voc) vocational maturity certificate","624","0.958315470454391","0.942962256625231","0.97366868428355"
"No","2017","(Married) couple without C. ","(3a) lower tertiary education","754","0.962710025830244","0.949506082921272","0.975913968739216"
"No","2017","(Married) couple without C. ","(3b) higher tertiary education","1450","0.962333927550474","0.95273431010683","0.971933544994118"
"No","2017","Single parent ","(0) in school","92","0.9963356610282","0.984120904284247","1.00855041777215"
"No","2017","Single parent ","(1a) inadequately completed","66","0.985515713246751","0.95732514181028","1.01370628468322"
"No","2017","Single parent ","(1b) general elementary school","196","0.98613761408292","0.969893003400672","1.00238222476517"
"No","2017","Single parent ","(1c) basic vocational qualification","311","0.945496280743801","0.920701336442282","0.970291225045321"
"No","2017","Single parent ","(2b) intermediate general qualification","124","0.956370606953921","0.921523733269313","0.991217480638528"
"No","2017","Single parent ","(2a) intermediate vocational","491","0.95712769241795","0.939666407843766","0.974588976992133"
"No","2017","Single parent ","(2c_gen) general maturity certificate","192","0.949176109258778","0.91918297618256","0.979169242334996"
"No","2017","Single parent ","(2c_voc) vocational maturity certificate","216","0.967073156868941","0.943652429904981","0.990493883832901"
"No","2017","Single parent ","(3a) lower tertiary education","98","0.985196706292026","0.96187447316238","1.00851893942167"
"No","2017","Single parent ","(3b) higher tertiary education","216","0.979359044149883","0.960822458464552","0.997895629835213"
"No","2017","Couple + C. LE 16 ","(0) in school","2","","",""
"No","2017","Couple + C. LE 16 ","(1a) inadequately completed","138","0.985107927899114","0.965044573464057","1.00517128233417"
"No","2017","Couple + C. LE 16 ","(1b) general elementary school","368","0.966199993222103","0.948125156301932","0.984274830142274"
"No","2017","Couple + C. LE 16 ","(1c) basic vocational qualification","761","0.939342878195589","0.922843292481658","0.95584246390952"
"No","2017","Couple + C. LE 16 ","(2b) intermediate general qualification","103","0.94421244483784","0.901516156139926","0.986908733535754"
"No","2017","Couple + C. LE 16 ","(2a) intermediate vocational","1316","0.945935226165346","0.934131301493838","0.957739150836855"
"No","2017","Couple + C. LE 16 ","(2c_gen) general maturity certificate","224","0.948582725757786","0.920406409044733","0.976759042470839"
"No","2017","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","809","0.947167682278565","0.932164533256496","0.962170831300635"
"No","2017","Couple + C. LE 16 ","(3a) lower tertiary education","474","0.925623122747457","0.902716087160954","0.948530158333959"
"No","2017","Couple + C. LE 16 ","(3b) higher tertiary education","1301","0.943109194063353","0.930861431539384","0.955356956587322"
"No","2017","Couple + C. GT 16 ","(0) in school","132","0.989780225440743","0.97275135912324","1.00680909175825"
"No","2017","Couple + C. GT 16 ","(1a) inadequately completed","49","1","1","1"
"No","2017","Couple + C. GT 16 ","(1b) general elementary school","230","0.983120338369671","0.966650119575133","0.999590557164209"
"No","2017","Couple + C. GT 16 ","(1c) basic vocational qualification","546","0.969588332162051","0.955454160191009","0.983722504133092"
"No","2017","Couple + C. GT 16 ","(2b) intermediate general qualification","148","0.959893581991462","0.928701470179011","0.991085693803912"
"No","2017","Couple + C. GT 16 ","(2a) intermediate vocational","677","0.970166095355199","0.95756300162242","0.982769189087978"
"No","2017","Couple + C. GT 16 ","(2c_gen) general maturity certificate","308","0.909095078498536","0.878356993745942","0.93983316325113"
"No","2017","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","294","0.966521560722147","0.946333874476168","0.986709246968126"
"No","2017","Couple + C. GT 16 ","(3a) lower tertiary education","184","0.986669612169315","0.970405188590089","1.00293403574854"
"No","2017","Couple + C. GT 16 ","(3b) higher tertiary education","377","0.983352261217002","0.9706212056114","0.996083316822605"
"No","2017","Couple + C. LE and GT 16","(0) in school","150","0.967745091910183","0.94010899812222","0.995381185698146"
"No","2017","Couple + C. LE and GT 16","(1a) inadequately completed","59","0.96873007063097","0.925752421405415","1.01170771985652"
"No","2017","Couple + C. LE and GT 16","(1b) general elementary school","189","0.99320720107786","0.981558547852885","1.00485585430284"
"No","2017","Couple + C. LE and GT 16","(1c) basic vocational qualification","284","0.96625438051427","0.945786779741861","0.986721981286679"
"No","2017","Couple + C. LE and GT 16","(2b) intermediate general qualification","135","0.978328998439367","0.954380081717732","1.002277915161"
"No","2017","Couple + C. LE and GT 16","(2a) intermediate vocational","434","0.923612714673104","0.899365987939932","0.947859441406276"
"No","2017","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","195","0.899982457059835","0.859307223005343","0.940657691114327"
"No","2017","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","196","0.97376206015961","0.951719415631828","0.995804704687391"
"No","2017","Couple + C. LE and GT 16","(3a) lower tertiary education","112","0.984303852782183","0.961684497576921","1.00692320798745"
"No","2017","Couple + C. LE and GT 16","(3b) higher tertiary education","237","0.956306627424209","0.930865953160208","0.98174730168821"
"Yes","2018","1-pers.-HH","(0) in school","","","",""
"Yes","2018","1-pers.-HH","(1a) inadequately completed","5","","",""
"Yes","2018","1-pers.-HH","(1b) general elementary school","3","","",""
"Yes","2018","1-pers.-HH","(1c) basic vocational qualification","12","","",""
"Yes","2018","1-pers.-HH","(2b) intermediate general qualification","6","","",""
"Yes","2018","1-pers.-HH","(2a) intermediate vocational","30","0.0388279029149428","0.0260130532990057","0.0516427525308799"
"Yes","2018","1-pers.-HH","(2c_gen) general maturity certificate","14","","",""
"Yes","2018","1-pers.-HH","(2c_voc) vocational maturity certificate","12","","",""
"Yes","2018","1-pers.-HH","(3a) lower tertiary education","8","","",""
"Yes","2018","1-pers.-HH","(3b) higher tertiary education","32","0.0326697661636271","0.0196211721184275","0.0457183602088268"
"Yes","2018","(Married) couple without C. ","(0) in school","","","",""
"Yes","2018","(Married) couple without C. ","(1a) inadequately completed","3","","",""
"Yes","2018","(Married) couple without C. ","(1b) general elementary school","11","","",""
"Yes","2018","(Married) couple without C. ","(1c) basic vocational qualification","31","0.0102149438475804","0.00585050999004166","0.014579377705119"
"Yes","2018","(Married) couple without C. ","(2b) intermediate general qualification","2","","",""
"Yes","2018","(Married) couple without C. ","(2a) intermediate vocational","54","0.0186804989271692","0.0126726513378458","0.0246883465164927"
"Yes","2018","(Married) couple without C. ","(2c_gen) general maturity certificate","15","","",""
"Yes","2018","(Married) couple without C. ","(2c_voc) vocational maturity certificate","27","","",""
"Yes","2018","(Married) couple without C. ","(3a) lower tertiary education","17","","",""
"Yes","2018","(Married) couple without C. ","(3b) higher tertiary education","53","0.0356976632131791","0.0262002002328721","0.0451951261934861"
"Yes","2018","Single parent ","(0) in school","3","","",""
"Yes","2018","Single parent ","(1a) inadequately completed","3","","",""
"Yes","2018","Single parent ","(1b) general elementary school","4","","",""
"Yes","2018","Single parent ","(1c) basic vocational qualification","12","","",""
"Yes","2018","Single parent ","(2b) intermediate general qualification","6","","",""
"Yes","2018","Single parent ","(2a) intermediate vocational","18","","",""
"Yes","2018","Single parent ","(2c_gen) general maturity certificate","18","","",""
"Yes","2018","Single parent ","(2c_voc) vocational maturity certificate","7","","",""
"Yes","2018","Single parent ","(3a) lower tertiary education","1","","",""
"Yes","2018","Single parent ","(3b) higher tertiary education","7","","",""
"Yes","2018","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","2018","Couple + C. LE 16 ","(1a) inadequately completed","4","","",""
"Yes","2018","Couple + C. LE 16 ","(1b) general elementary school","15","","",""
"Yes","2018","Couple + C. LE 16 ","(1c) basic vocational qualification","29","","",""
"Yes","2018","Couple + C. LE 16 ","(2b) intermediate general qualification","3","","",""
"Yes","2018","Couple + C. LE 16 ","(2a) intermediate vocational","68","0.0544249521331765","0.0420551183549857","0.0667947859113674"
"Yes","2018","Couple + C. LE 16 ","(2c_gen) general maturity certificate","13","","",""
"Yes","2018","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","43","0.0474379048211032","0.0322143323222589","0.0626614773199476"
"Yes","2018","Couple + C. LE 16 ","(3a) lower tertiary education","12","","",""
"Yes","2018","Couple + C. LE 16 ","(3b) higher tertiary education","54","0.032267694629512","0.0226021313631909","0.0419332578958332"
"Yes","2018","Couple + C. GT 16 ","(0) in school","3","","",""
"Yes","2018","Couple + C. GT 16 ","(1a) inadequately completed","1","","",""
"Yes","2018","Couple + C. GT 16 ","(1b) general elementary school","7","","",""
"Yes","2018","Couple + C. GT 16 ","(1c) basic vocational qualification","12","","",""
"Yes","2018","Couple + C. GT 16 ","(2b) intermediate general qualification","2","","",""
"Yes","2018","Couple + C. GT 16 ","(2a) intermediate vocational","14","","",""
"Yes","2018","Couple + C. GT 16 ","(2c_gen) general maturity certificate","21","","",""
"Yes","2018","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","9","","",""
"Yes","2018","Couple + C. GT 16 ","(3a) lower tertiary education","5","","",""
"Yes","2018","Couple + C. GT 16 ","(3b) higher tertiary education","9","","",""
"Yes","2018","Couple + C. LE and GT 16","(0) in school","4","","",""
"Yes","2018","Couple + C. LE and GT 16","(1a) inadequately completed","1","","",""
"Yes","2018","Couple + C. LE and GT 16","(1b) general elementary school","5","","",""
"Yes","2018","Couple + C. LE and GT 16","(1c) basic vocational qualification","6","","",""
"Yes","2018","Couple + C. LE and GT 16","(2b) intermediate general qualification","8","","",""
"Yes","2018","Couple + C. LE and GT 16","(2a) intermediate vocational","27","","",""
"Yes","2018","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","20","","",""
"Yes","2018","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","9","","",""
"Yes","2018","Couple + C. LE and GT 16","(3a) lower tertiary education","6","","",""
"Yes","2018","Couple + C. LE and GT 16","(3b) higher tertiary education","7","","",""
"No","2018","1-pers.-HH","(0) in school","3","","",""
"No","2018","1-pers.-HH","(1a) inadequately completed","65","0.969155414031056","0.928652594524465","1.00965823353765"
"No","2018","1-pers.-HH","(1b) general elementary school","379","0.992124247506996","0.983259926576432","1.00098856843756"
"No","2018","1-pers.-HH","(1c) basic vocational qualification","927","0.984550743672049","0.976662357981723","0.992439129362374"
"No","2018","1-pers.-HH","(2b) intermediate general qualification","83","0.953466950543146","0.909706008071702","0.99722789301459"
"No","2018","1-pers.-HH","(2a) intermediate vocational","843","0.961172097085057","0.94835724746912","0.973986946700994"
"No","2018","1-pers.-HH","(2c_gen) general maturity certificate","208","0.959009608290302","0.932928615610661","0.985090600969944"
"No","2018","1-pers.-HH","(2c_voc) vocational maturity certificate","360","0.970744922209318","0.953619952441702","0.987869891976934"
"No","2018","1-pers.-HH","(3a) lower tertiary education","320","0.975839353202048","0.959222276998483","0.992456429405614"
"No","2018","1-pers.-HH","(3b) higher tertiary education","681","0.967330233836373","0.954281639791173","0.980378827881572"
"No","2018","(Married) couple without C. ","(0) in school","4","","",""
"No","2018","(Married) couple without C. ","(1a) inadequately completed","91","0.937303932226645","0.888298464870764","0.986309399582526"
"No","2018","(Married) couple without C. ","(1b) general elementary school","454","0.983830697591179","0.972366928201103","0.995294466981255"
"No","2018","(Married) couple without C. ","(1c) basic vocational qualification","2008","0.98978505615242","0.985420622294881","0.994149490009958"
"No","2018","(Married) couple without C. ","(2b) intermediate general qualification","139","0.987862780955771","0.969789107094783","1.00593645481676"
"No","2018","(Married) couple without C. ","(2a) intermediate vocational","1897","0.981319501072831","0.975311653483507","0.987327348662154"
"No","2018","(Married) couple without C. ","(2c_gen) general maturity certificate","187","0.911252468875594","0.872035871866178","0.95046906588501"
"No","2018","(Married) couple without C. ","(2c_voc) vocational maturity certificate","623","0.949165583478911","0.932279018113406","0.966052148844416"
"No","2018","(Married) couple without C. ","(3a) lower tertiary education","750","0.97232204286035","0.960712302935602","0.983931782785099"
"No","2018","(Married) couple without C. ","(3b) higher tertiary education","1413","0.964302336786821","0.954804873806514","0.973799799767128"
"No","2018","Single parent ","(0) in school","69","0.940626582930148","0.886039927066172","0.995213238794124"
"No","2018","Single parent ","(1a) inadequately completed","77","0.987604095174771","0.963358455025842","1.0118497353237"
"No","2018","Single parent ","(1b) general elementary school","209","0.983539468119574","0.966452062942964","1.00062687329618"
"No","2018","Single parent ","(1c) basic vocational qualification","296","0.965003479542111","0.94448006554855","0.985526893535672"
"No","2018","Single parent ","(2b) intermediate general qualification","139","0.975879782529172","0.950907809348229","1.00085175571011"
