"ple0008","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Satisfactory","2017","(Married) couple without C. ","West Germany","2253","0.365012908314018","0.353166053561781","0.376859763066255","3"
"Satisfactory","2017","Couple + C. LE 16 ","West Germany","1676","0.272373839611314","0.261790412941369","0.282957266281259","3"
"Satisfactory","2017","Single parent ","East Germany","163","0.318748914459392","0.278424565042288","0.359073263876496","3"
"Satisfactory","2017","Single parent ","West Germany","616","0.31937537479819","0.299538194354809","0.339212555241571","3"
"Satisfactory","2017","Couple + C. LE and GT 16","East Germany","111","0.216059807480765","0.178034713846853","0.254084901114678","3"
"Satisfactory","2017","Couple + C. GT 16 ","West Germany","879","0.320107356354947","0.30303370078839","0.337181011921504","3"
"Satisfactory","2017","Couple + C. LE and GT 16","West Germany","629","0.27397336936427","0.256236997551031","0.291709741177509","3"
"Satisfactory","2017","Couple + C. LE 16 ","East Germany","371","0.255944392831087","0.233436232446128","0.278452553216047","3"
"Satisfactory","2017","Couple + C. GT 16 ","East Germany","144","0.291704716347546","0.251902420034376","0.331507012660715","3"
"Very good","2017","1-pers.-HH","West Germany","767","0.0957269774848563","0.0864848309557153","0.104969124013997","1"
"Very good","2017","1-pers.-HH","East Germany","146","0.0632480114701186","0.0493185336973174","0.0771774892429199","1"
"Very good","2017","(Married) couple without C. ","West Germany","531","0.0783858092151957","0.0717718760257863","0.084999742404605","1"
"Very good","2017","(Married) couple without C. ","East Germany","86","0.0458994385052749","0.0369703397660899","0.0548285372444599","1"
"Very good","2017","Single parent ","West Germany","331","0.13435908858915","0.119848741108917","0.148869436069383","1"
"Very good","2017","Single parent ","East Germany","61","0.0814093732828397","0.0577454025811577","0.105073343984522","1"
"Very good","2017","Couple + C. LE 16 ","West Germany","1403","0.142855872980355","0.134536982003654","0.151174763957057","1"
"Very good","2017","Couple + C. LE 16 ","East Germany","236","0.113446435885621","0.0970891059912262","0.129803765780016","1"
"Very good","2017","Couple + C. GT 16 ","West Germany","383","0.123454507854699","0.111415263641882","0.135493752067516","1"
"Very good","2017","Couple + C. GT 16 ","East Germany","51","0.0807920285128404","0.0569292848894548","0.104654772136226","1"
"Very good","2017","Couple + C. LE and GT 16","West Germany","461","0.169371014419983","0.154454841169291","0.184287187670675","1"
"Very good","2017","Couple + C. LE and GT 16","East Germany","75","0.112093779350194","0.0829452841228512","0.141242274577538","1"
"Good","2018","(Married) couple without C. ","West Germany","2144","0.337431114674066","0.325561579991589","0.349300649356543","2"
"Good","2018","1-pers.-HH","East Germany","379","0.349928438749177","0.322552500093366","0.377304377404987","2"
"Good","2018","1-pers.-HH","West Germany","1215","0.319851212608429","0.304946807024017","0.334755618192842","2"
"Good","2018","(Married) couple without C. ","East Germany","726","0.36857286889815","0.347800954873242","0.389344782923058","2"
"Good","2018","Single parent ","East Germany","189","0.420820501846055","0.377719451090757","0.463921552601353","2"
"Good","2018","Couple + C. LE 16 ","West Germany","2619","0.480450442259813","0.467738494234913","0.493162390284713","2"
"Good","2018","Single parent ","West Germany","740","0.353355551264958","0.332753447989974","0.373957654539942","2"
"Good","2018","Couple + C. GT 16 ","West Germany","1104","0.409931919921879","0.391276742250041","0.428587097593717","2"
"Good","2018","Couple + C. LE and GT 16","East Germany","201","0.501724213915147","0.455111501181983","0.548336926648311","2"
"Good","2018","Couple + C. LE 16 ","East Germany","651","0.5252284722475","0.498511434956044","0.551945509538957","2"
"Good","2018","Couple + C. LE and GT 16","West Germany","954","0.458704567766989","0.438681317131196","0.478727818402781","2"
"Good","2018","Couple + C. GT 16 ","East Germany","197","0.500768228026782","0.454976730798202","0.546559725255362","2"
"Less good","2018","1-pers.-HH","West Germany","608","0.186847162445524","0.174391465307915","0.199302859583132","4"
"Less good","2018","(Married) couple without C. ","East Germany","339","0.149878680045823","0.13450904344211","0.165248316649537","4"
"Less good","2018","(Married) couple without C. ","West Germany","969","0.161361632034681","0.152127137798959","0.170596126270404","4"
"Less good","2018","1-pers.-HH","East Germany","187","0.178595030042826","0.156610754256958","0.200579305828694","4"
"Less good","2018","Single parent ","West Germany","289","0.160788520754055","0.144956510897958","0.176620530610151","4"
"Less good","2018","Single parent ","East Germany","65","0.128808891937924","0.0995631622234409","0.158054621652407","4"
"Less good","2018","Couple + C. LE 16 ","West Germany","535","0.0929628224198923","0.0855745735755056","0.100351071264279","4"
"Less good","2018","Couple + C. LE 16 ","East Germany","104","0.0790966278572933","0.0646569385435055","0.0935363171710811","4"
"Less good","2018","Couple + C. GT 16 ","East Germany","61","0.111231461870174","0.0824360356795977","0.14002688806075","4"
"Less good","2018","Couple + C. LE and GT 16","West Germany","232","0.0991524651427221","0.0871428725378103","0.111162057747634","4"
"Less good","2018","Couple + C. GT 16 ","West Germany","302","0.12216163590948","0.109740332829469","0.134582938989491","4"
"Less good","2018","Couple + C. LE and GT 16","East Germany","32","0.0563823984770997","0.0348790176552245","0.0778857792989748","4"
"Poor","2018","1-pers.-HH","West Germany","175","0.0547011610402987","0.0474347237511677","0.0619675983294296","5"
"Poor","2018","1-pers.-HH","East Germany","62","0.0441500534321683","0.0323588184944824","0.0559412883698543","5"
"Poor","2018","(Married) couple without C. ","West Germany","242","0.0413535499028582","0.0363553773610858","0.0463517224446306","5"
"Poor","2018","(Married) couple without C. ","East Germany","101","0.0518807528024176","0.0423310945161283","0.0614304110887069","5"
"Poor","2018","Single parent ","West Germany","81","0.0418425569640593","0.0332127641218209","0.0504723498062978","5"
"Poor","2018","Single parent ","East Germany","22","","","","5"
"Poor","2018","Couple + C. LE 16 ","West Germany","74","0.00843242860040755","0.00610588168924202","0.0107589755115731","5"
"Poor","2018","Couple + C. LE 16 ","East Germany","25","","","","5"
"Poor","2018","Couple + C. GT 16 ","West Germany","81","0.0249065515383378","0.0189953960934503","0.0308177069832252","5"
"Poor","2018","Couple + C. GT 16 ","East Germany","9","","","","5"
"Poor","2018","Couple + C. LE and GT 16","West Germany","62","0.0213277708983668","0.0155222360551133","0.0271333057416203","5"
"Poor","2018","Couple + C. LE and GT 16","East Germany","12","","","","5"
"Satisfactory","2018","(Married) couple without C. ","West Germany","2197","0.376484302544447","0.364321805599033","0.38864679948986","3"
"Satisfactory","2018","1-pers.-HH","West Germany","1117","0.350637572719289","0.335389621314172","0.365885524124407","3"
"Satisfactory","2018","1-pers.-HH","East Germany","389","0.345699324466522","0.318400951340586","0.372997697592457","3"
"Satisfactory","2018","Single parent ","West Germany","588","0.300954938395621","0.281186327793567","0.320723548997675","3"
"Satisfactory","2018","(Married) couple without C. ","East Germany","802","0.380492105609388","0.359587139721011","0.401397071497764","3"
"Satisfactory","2018","Couple + C. LE 16 ","East Germany","347","0.248064666429157","0.224957614832792","0.271171718025521","3"
"Satisfactory","2018","Couple + C. LE and GT 16","West Germany","638","0.262035758875917","0.244365260035198","0.279706257716636","3"
"Satisfactory","2018","Couple + C. LE 16 ","West Germany","1462","0.269051329798788","0.257768050678229","0.280334608919347","3"
"Satisfactory","2018","Couple + C. GT 16 ","East Germany","147","0.292366343192607","0.250709794962229","0.334022891422984","3"
"Satisfactory","2018","Couple + C. LE and GT 16","East Germany","106","0.262349623830718","0.221338425123738","0.303360822537698","3"
"Satisfactory","2018","Single parent ","East Germany","161","0.289616749816597","0.250017129953358","0.329216369679836","3"
"Satisfactory","2018","Couple + C. GT 16 ","West Germany","802","0.302378441059798","0.284957250998254","0.319799631121341","3"
"Very good","2018","1-pers.-HH","West Germany","647","0.0879628911864587","0.0789119300996089","0.0970138522733086","1"
"Very good","2018","1-pers.-HH","East Germany","149","0.0816271533093068","0.0659117453797639","0.0973425612388496","1"
"Very good","2018","(Married) couple without C. ","West Germany","544","0.0833694008439481","0.0764299336426772","0.0903088680452189","1"
"Very good","2018","(Married) couple without C. ","East Germany","104","0.0491755926442215","0.0398649817431574","0.0584862035452856","1"
"Very good","2018","Single parent ","West Germany","370","0.143058432621307","0.127967879453002","0.158148985789612","1"
"Very good","2018","Single parent ","East Germany","67","0.113035723291744","0.0853921776663848","0.140679268917104","1"
"Very good","2018","Couple + C. LE 16 ","West Germany","1244","0.1491029769211","0.140040310820869","0.158165643021331","1"
"Very good","2018","Couple + C. LE 16 ","East Germany","215","0.132484397504456","0.114346253405185","0.150622541603727","1"
"Very good","2018","Couple + C. GT 16 ","West Germany","381","0.140621451570505","0.127435529551005","0.153807373590006","1"
"Very good","2018","Couple + C. GT 16 ","East Germany","44","0.0699493599987108","0.0465900224370853","0.0933086975603363","1"
"Very good","2018","Couple + C. LE and GT 16","West Germany","493","0.158779437316005","0.144093457084779","0.173465417547232","1"
"Very good","2018","Couple + C. LE and GT 16","East Germany","91","0.153844136641863","0.120208270544656","0.18748000273907","1"
"Good","2019","1-pers.-HH","West Germany","1290","0.330185037048445","0.315193080740616","0.345176993356274","2"
"Good","2019","(Married) couple without C. ","West Germany","2449","0.368651070647573","0.356908341010577","0.380393800284568","2"
"Good","2019","(Married) couple without C. ","East Germany","817","0.368472918186185","0.348213921667388","0.388731914704981","2"
"Good","2019","1-pers.-HH","East Germany","386","0.337279347441225","0.309640173292161","0.364918521590289","2"
"Good","2019","Single parent ","West Germany","687","0.331416760359988","0.310053199144284","0.352780321575693","2"
"Good","2019","Couple + C. LE 16 ","East Germany","620","0.512196895912704","0.484553332700494","0.539840459124914","2"
"Good","2019","Couple + C. LE and GT 16","West Germany","990","0.446508095995341","0.426531514317403","0.466484677673279","2"
"Good","2019","Couple + C. LE 16 ","West Germany","2511","0.482347607392616","0.469230899942844","0.495464314842387","2"
"Good","2019","Couple + C. GT 16 ","East Germany","208","0.512283578390627","0.466151956189558","0.558415200591695","2"
"Good","2019","Couple + C. LE and GT 16","East Germany","204","0.474823244746033","0.428321958968216","0.52132453052385","2"
"Good","2019","Single parent ","East Germany","207","0.405428587484481","0.361956624905895","0.448900550063067","2"
"Good","2019","Couple + C. GT 16 ","West Germany","1171","0.437607641999129","0.418680259881254","0.456535024117004","2"
"Less good","2019","(Married) couple without C. ","West Germany","923","0.155723731757273","0.146898090300977","0.164549373213568","4"
"Less good","2019","1-pers.-HH","West Germany","613","0.198739003245861","0.186017725163174","0.211460281328549","4"
"Less good","2019","1-pers.-HH","East Germany","195","0.192409791340598","0.16936493303549","0.215454649645707","4"
"Less good","2019","(Married) couple without C. ","East Germany","356","0.172661829656473","0.15678883560712","0.188534823705826","4"
"Less good","2019","Single parent ","West Germany","254","0.157442763078259","0.140912881928187","0.173972644228332","4"
"Less good","2019","Single parent ","East Germany","62","0.100192922568679","0.0736075178660487","0.126778327271309","4"
"Less good","2019","Couple + C. GT 16 ","West Germany","299","0.118630531601498","0.106293643227732","0.130967419975263","4"
"Less good","2019","Couple + C. LE and GT 16","East Germany","39","0.0811769356250373","0.0557450537001487","0.106608817549926","4"
"Less good","2019","Couple + C. LE 16 ","East Germany","111","0.0766118043800495","0.0619024613517684","0.0913211474083305","4"
"Less good","2019","Couple + C. LE and GT 16","West Germany","234","0.0901373965256859","0.0786296236269422","0.10164516942443","4"
"Less good","2019","Couple + C. LE 16 ","West Germany","467","0.0844851557152723","0.0771847238040253","0.0917855876265192","4"
"Less good","2019","Couple + C. GT 16 ","East Germany","67","0.114027580108682","0.0846933377829149","0.14336182243445","4"
"Poor","2019","1-pers.-HH","West Germany","152","0.0439541870618674","0.0374192460901359","0.050489128033599","5"
"Poor","2019","1-pers.-HH","East Germany","57","0.0441395412573918","0.0321313916177123","0.0561476908970714","5"
