"ple0008","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Less good","2013","66 and older","(Married) couple without C. ","695","0.215590186587535","0.201664657946595","0.229515715228474","4"
"Less good","2013","35-65 y.","Couple + C. LE and GT 16","239","0.148985787501174","0.132104021093178","0.165867553909169","4"
"Less good","2013","66 and older","Single parent ","20","","","","4"
"Less good","2013","66 and older","Couple + C. LE 16 ","5","","","","4"
"Less good","2013","66 and older","Couple + C. LE and GT 16","","","","","4"
"Less good","2013","66 and older","Couple + C. GT 16 ","23","","","","4"
"Poor","2013","16-34 y.","1-pers.-HH","9","","","","5"
"Poor","2013","16-34 y.","(Married) couple without C. ","12","","","","5"
"Poor","2013","16-34 y.","Single parent ","16","","","","5"
"Poor","2013","16-34 y.","Couple + C. LE 16 ","34","0.0125299554398591","0.00810184431091055","0.0169580665688076","5"
"Poor","2013","16-34 y.","Couple + C. GT 16 ","12","","","","5"
"Poor","2013","16-34 y.","Couple + C. LE and GT 16","7","","","","5"
"Poor","2013","35-65 y.","1-pers.-HH","103","0.0643495147258014","0.0526335622845897","0.0760654671670131","5"
"Poor","2013","35-65 y.","(Married) couple without C. ","178","0.0418777621104645","0.0357501156107248","0.0480054086102043","5"
"Poor","2013","35-65 y.","Single parent ","88","0.0536328147328159","0.0434570264494932","0.0638086030161386","5"
"Poor","2013","35-65 y.","Couple + C. LE 16 ","119","0.0188654084442888","0.0153519546267447","0.0223788622618328","5"
"Poor","2013","35-65 y.","Couple + C. GT 16 ","76","0.0377382351084635","0.0296302524911113","0.0458462177258158","5"
"Poor","2013","35-65 y.","Couple + C. LE and GT 16","42","0.024093220234937","0.0168233166284858","0.0313631238413882","5"
"Poor","2013","66 and older","1-pers.-HH","108","0.0841088701947085","0.069601180535185","0.0986165598542321","5"
"Poor","2013","66 and older","(Married) couple without C. ","211","0.0743657742343748","0.0654812957154907","0.0832502527532589","5"
"Poor","2013","66 and older","Single parent ","10","","","","5"
"Poor","2013","66 and older","Couple + C. LE 16 ","2","","","","5"
"Poor","2013","66 and older","Couple + C. GT 16 ","9","","","","5"
"Poor","2013","66 and older","Couple + C. LE and GT 16","","","","","5"
"Satisfactory","2013","16-34 y.","1-pers.-HH","161","0.195102258381699","0.168539905846375","0.221664610917022","3"
"Satisfactory","2013","16-34 y.","(Married) couple without C. ","215","0.202120015369653","0.178214016395557","0.22602601434375","3"
"Satisfactory","2013","16-34 y.","Single parent ","240","0.241038411078865","0.214568611631613","0.267508210526117","3"
"Satisfactory","2013","16-34 y.","Couple + C. LE 16 ","540","0.23123565281795","0.214451253691968","0.248020051943933","3"
"Satisfactory","2013","16-34 y.","Couple + C. GT 16 ","184","0.193502929990421","0.17069073783448","0.216315122146362","3"
"Satisfactory","2013","16-34 y.","Couple + C. LE and GT 16","141","0.158161509959853","0.133674352950309","0.182648666969398","3"
"Satisfactory","2013","35-65 y.","1-pers.-HH","609","0.357245225823234","0.334365331680094","0.380125119966375","3"
"Satisfactory","2013","35-65 y.","(Married) couple without C. ","1547","0.381418996541806","0.366559949443006","0.396278043640606","3"
"Satisfactory","2013","35-65 y.","Single parent ","588","0.314899443452813","0.293920382840864","0.335878504064761","3"
"Satisfactory","2013","35-65 y.","Couple + C. LE 16 ","1541","0.27909977636308","0.267515893062061","0.2906836596641","3"
"Satisfactory","2013","35-65 y.","Couple + C. GT 16 ","765","0.383069543400709","0.362385648671776","0.403753438129643","3"
"Satisfactory","2013","35-65 y.","Couple + C. LE and GT 16","517","0.292032101798843","0.270474564828686","0.313589638769","3"
"Satisfactory","2013","66 and older","1-pers.-HH","570","0.395169417959136","0.369615119342643","0.420723716575629","3"
"Satisfactory","2013","66 and older","(Married) couple without C. ","1440","0.428639315368933","0.411881134807648","0.445397495930219","3"
"Satisfactory","2013","66 and older","Couple + C. LE and GT 16","","","","","3"
"Satisfactory","2013","66 and older","Couple + C. GT 16 ","66","0.460210264075916","0.382247231071705","0.538173297080128","3"
"Satisfactory","2013","66 and older","Single parent ","32","0.430850014560809","0.318024154790604","0.543675874331015","3"
"Satisfactory","2013","66 and older","Couple + C. LE 16 ","4","","","","3"
"Very good","2013","16-34 y.","1-pers.-HH","217","0.2248159842644","0.196833837431023","0.252798131097777","1"
"Very good","2013","16-34 y.","(Married) couple without C. ","286","0.253458127039244","0.227563262317391","0.279352991761097","1"
"Very good","2013","16-34 y.","Single parent ","213","0.21914997345857","0.193549255183876","0.244750691733263","1"
"Very good","2013","16-34 y.","Couple + C. LE 16 ","433","0.196865191407201","0.181035936439219","0.212694446375183","1"
"Very good","2013","35-65 y.","1-pers.-HH","122","0.0644571738101216","0.0527320994782953","0.076182248141948","1"
"Very good","2013","35-65 y.","(Married) couple without C. ","238","0.0592444221167375","0.0520224859559802","0.0664663582774949","1"
"Very good","2013","16-34 y.","Couple + C. GT 16 ","328","0.267765819285973","0.24219619071942","0.293335447852527","1"
"Very good","2013","16-34 y.","Couple + C. LE and GT 16","281","0.321858958710818","0.290506876390405","0.35321104103123","1"
"Very good","2013","35-65 y.","Single parent ","184","0.107545305243807","0.0935522757816931","0.121538334705921","1"
"Very good","2013","35-65 y.","Couple + C. LE 16 ","755","0.119970323643529","0.111579155505189","0.12836149178187","1"
"Very good","2013","35-65 y.","Couple + C. GT 16 ","141","0.0563654981739619","0.046552900745148","0.0661780956027759","1"
"Very good","2013","35-65 y.","Couple + C. LE and GT 16","156","0.0904033259486226","0.0768078725443072","0.103998779352938","1"
"Very good","2013","66 and older","(Married) couple without C. ","93","0.0272232362970388","0.0217125948028495","0.0327338777912281","1"
"Very good","2013","66 and older","Single parent ","3","","","","1"
"Very good","2013","66 and older","Couple + C. LE 16 ","1","","","","1"
"Very good","2013","66 and older","1-pers.-HH","47","0.0310084876416506","0.0219479136825462","0.0400690616007551","1"
"Very good","2013","66 and older","Couple + C. LE and GT 16","","","","","1"
"Very good","2013","66 and older","Couple + C. GT 16 ","4","","","","1"
"Good","2014","16-34 y.","1-pers.-HH","351","0.49081596565598","0.454376191898389","0.527255739413571","2"
"Good","2014","16-34 y.","(Married) couple without C. ","522","0.542204820651536","0.511091435107518","0.573318206195555","2"
"Good","2014","16-34 y.","Single parent ","394","0.392596218103805","0.359729074179902","0.425463362027707","2"
"Good","2014","16-34 y.","Couple + C. LE 16 ","929","0.492461485166494","0.469802110247456","0.515120860085533","2"
"Good","2014","16-34 y.","Couple + C. GT 16 ","514","0.486442674247662","0.456051280639042","0.516834067856282","2"
"Good","2014","16-34 y.","Couple + C. LE and GT 16","345","0.475780716250766","0.439148862269492","0.512412570232039","2"
"Good","2014","35-65 y.","1-pers.-HH","511","0.335667719741426","0.312105695692163","0.359229743790689","2"
"Good","2014","35-65 y.","(Married) couple without C. ","1387","0.367630303188395","0.352226978856116","0.383033627520674","2"
"Good","2014","35-65 y.","Single parent ","550","0.366050186695419","0.34195944125118","0.390140932139659","2"
"Good","2014","35-65 y.","Couple + C. LE and GT 16","673","0.453243974144419","0.428275535752188","0.47821241253665","2"
"Good","2014","35-65 y.","Couple + C. LE 16 ","2419","0.484686424331559","0.470808885565274","0.498563963097843","2"
"Good","2014","35-65 y.","Couple + C. GT 16 ","762","0.372166093082265","0.350269025750748","0.394063160413782","2"
"Good","2014","66 and older","1-pers.-HH","293","0.199888811194179","0.178917803367116","0.220859819021242","2"
"Good","2014","66 and older","(Married) couple without C. ","874","0.247842508524232","0.233009990479932","0.262675026568533","2"
"Good","2014","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Good","2014","66 and older","Single parent ","12","","","","2"
"Good","2014","66 and older","Couple + C. GT 16 ","56","0.323098784809079","0.252799009082463","0.393398560535696","2"
"Good","2014","66 and older","Couple + C. LE 16 ","4","","","","2"
"Less good","2014","16-34 y.","1-pers.-HH","44","0.0673728911334287","0.0491013343438735","0.085644447922984","4"
"Less good","2014","16-34 y.","Couple + C. LE 16 ","168","0.0846178333459871","0.0720036406256366","0.0972320260663375","4"
"Less good","2014","16-34 y.","Couple + C. GT 16 ","54","0.0537564600643642","0.0400426821498523","0.0674702379788762","4"
"Less good","2014","16-34 y.","(Married) couple without C. ","62","0.061496867705358","0.0464939980226019","0.0764997373881142","4"
"Less good","2014","16-34 y.","Single parent ","103","0.167573019628484","0.142435334228897","0.192710705028071","4"
"Less good","2014","16-34 y.","Couple + C. LE and GT 16","36","0.0351471116573829","0.021639630937695","0.0486545923770708","4"
"Less good","2014","35-65 y.","1-pers.-HH","275","0.166004136258986","0.147438641345423","0.184569631172549","4"
"Less good","2014","35-65 y.","(Married) couple without C. ","631","0.181413211015635","0.169102302485156","0.193724119546114","4"
"Less good","2014","35-65 y.","Single parent ","270","0.155934182501878","0.137791090473547","0.17407727453021","4"
"Less good","2014","35-65 y.","Couple + C. LE 16 ","475","0.0962325158188836","0.0880434284349863","0.104421603202781","4"
"Less good","2014","35-65 y.","Couple + C. GT 16 ","280","0.164011884424733","0.147238029604051","0.180785739245415","4"
"Less good","2014","35-65 y.","Couple + C. LE and GT 16","192","0.132960991617555","0.115931173340827","0.149990809894283","4"
"Less good","2014","66 and older","1-pers.-HH","368","0.260320316589419","0.237309831991619","0.28333080118722","4"
"Less good","2014","66 and older","(Married) couple without C. ","713","0.227536575053902","0.21313409887543","0.241939051232374","4"
"Less good","2014","66 and older","Single parent ","21","","","","4"
"Less good","2014","66 and older","Couple + C. LE and GT 16","","","","","4"
"Less good","2014","66 and older","Couple + C. GT 16 ","29","","","","4"
"Less good","2014","66 and older","Couple + C. LE 16 ","3","","","","4"
"Poor","2014","16-34 y.","1-pers.-HH","7","","","","5"
"Poor","2014","16-34 y.","(Married) couple without C. ","7","","","","5"
"Poor","2014","16-34 y.","Single parent ","12","","","","5"
"Poor","2014","16-34 y.","Couple + C. LE 16 ","23","","","","5"
"Poor","2014","16-34 y.","Couple + C. GT 16 ","9","","","","5"
"Poor","2014","16-34 y.","Couple + C. LE and GT 16","9","","","","5"
"Poor","2014","35-65 y.","1-pers.-HH","87","0.0567372044486954","0.0451942907850622","0.0682801181123286","5"
"Poor","2014","35-65 y.","(Married) couple without C. ","157","0.0373161789826675","0.0312611851670677","0.0433711727982674","5"
"Poor","2014","35-65 y.","Single parent ","74","0.0494569576096026","0.0386138922591795","0.0603000229600256","5"
"Poor","2014","35-65 y.","Couple + C. LE 16 ","72","0.0116112422434791","0.00863649910961529","0.0145859853773429","5"
"Poor","2014","35-65 y.","Couple + C. GT 16 ","66","0.034223740237941","0.025988103788381","0.0424593766875009","5"
"Poor","2014","35-65 y.","Couple + C. LE and GT 16","50","0.0387483075269874","0.0290683489208861","0.0484282661330887","5"
"Poor","2014","66 and older","1-pers.-HH","115","0.0852273867236089","0.0705855334292302","0.0998692400179877","5"
"Poor","2014","66 and older","(Married) couple without C. ","205","0.0676632519163958","0.0590347494247127","0.0762917544080789","5"
"Poor","2014","66 and older","Single parent ","8","","","","5"
"Poor","2014","66 and older","Couple + C. LE 16 ","2","","","","5"
"Poor","2014","66 and older","Couple + C. GT 16 ","7","","","","5"
"Poor","2014","66 and older","Couple + C. LE and GT 16","1","","","","5"
"Satisfactory","2014","16-34 y.","1-pers.-HH","143","0.176663310232273","0.148863562255856","0.20446305820869","3"
"Satisfactory","2014","16-34 y.","Single parent ","191","0.245838240289242","0.216857655954248","0.274818824624236","3"
"Satisfactory","2014","16-34 y.","Couple + C. LE 16 ","486","0.243225754590194","0.223780428104355","0.262671081076033","3"
"Satisfactory","2014","16-34 y.","Couple + C. GT 16 ","174","0.180528170446595","0.1571408846943","0.20391545619889","3"
"Satisfactory","2014","16-34 y.","Couple + C. LE and GT 16","128","0.182250835696412","0.153934059794756","0.210567611598067","3"
"Satisfactory","2014","16-34 y.","(Married) couple without C. ","185","0.179578941305437","0.155608497281304","0.20354938532957","3"
"Satisfactory","2014","35-65 y.","1-pers.-HH","549","0.36450478896687","0.340490325482955","0.388519252450786","3"
"Satisfactory","2014","35-65 y.","(Married) couple without C. ","1408","0.357783111775556","0.342469625872194","0.373096597678919","3"
"Satisfactory","2014","35-65 y.","Single parent ","520","0.344110284439316","0.320351910143125","0.367868658735508","3"
"Satisfactory","2014","35-65 y.","Couple + C. LE 16 ","1452","0.297081848566098","0.284392577718122","0.309771119414074","3"
"Satisfactory","2014","35-65 y.","Couple + C. GT 16 ","656","0.37457872400798","0.352653045218999","0.39650440279696","3"
"Satisfactory","2014","66 and older","Single parent ","27","","","","3"
"Satisfactory","2014","35-65 y.","Couple + C. LE and GT 16","494","0.29957064888845","0.276595392268855","0.322545905508045","3"
"Satisfactory","2014","66 and older","1-pers.-HH","576","0.421734063535901","0.395838042846083","0.447630084225719","3"
"Satisfactory","2014","66 and older","(Married) couple without C. ","1368","0.428506346087719","0.411506032606826","0.445506659568612","3"
"Satisfactory","2014","66 and older","Couple + C. LE 16 ","5","","","","3"
"Satisfactory","2014","66 and older","Couple + C. LE and GT 16","2","","","","3"
"Satisfactory","2014","66 and older","Couple + C. GT 16 ","75","0.439107500201175","0.364505774415451","0.513709225986899","3"
"Very good","2014","16-34 y.","1-pers.-HH","178","0.250990613700444","0.219385939867084","0.282595287533805","1"
"Very good","2014","16-34 y.","(Married) couple without C. ","209","0.207162977590897","0.181853801412258","0.232472153769535","1"
"Very good","2014","16-34 y.","Single parent ","148","0.182586367793864","0.15658445618257","0.208588279405158","1"
"Very good","2014","16-34 y.","Couple + C. LE 16 ","264","0.17004517236724","0.153018229890451","0.187072114844029","1"
"Very good","2014","35-65 y.","1-pers.-HH","121","0.0770861505840228","0.0637775041006475","0.0903947970673981","1"
"Very good","2014","35-65 y.","(Married) couple without C. ","181","0.0558571950377461","0.0485208172191721","0.0631935728563201","1"
"Very good","2014","16-34 y.","Couple + C. GT 16 ","288","0.270960366857582","0.24393517583156","0.297985557883603","1"
"Very good","2014","16-34 y.","Couple + C. LE and GT 16","196","0.299265067226739","0.26567554071701","0.332854593736467","1"
"Very good","2014","35-65 y.","Single parent ","122","0.0844483887537835","0.0705427935525983","0.0983539839549687","1"
"Very good","2014","35-65 y.","Couple + C. LE 16 ","564","0.110387969039981","0.101686202552877","0.119089735527084","1"
"Very good","2014","35-65 y.","Couple + C. GT 16 ","108","0.0550195582470809","0.0446903953067209","0.065348721187441","1"
"Very good","2014","35-65 y.","Couple + C. LE and GT 16","118","0.0754760778225888","0.0622267968282226","0.088725358816955","1"
"Very good","2014","66 and older","1-pers.-HH","45","0.0328294219568918","0.0234854173430088","0.0421734265707748","1"
"Very good","2014","66 and older","(Married) couple without C. ","95","0.0284513184177508","0.0227397408921965","0.0341628959433052","1"
"Very good","2014","66 and older","Single parent ","3","","","","1"
"Very good","2014","66 and older","Couple + C. LE 16 ","","","","","1"
"Very good","2014","66 and older","Couple + C. LE and GT 16","","","","","1"
"Very good","2014","66 and older","Couple + C. GT 16 ","3","","","","1"
"Good","2015","16-34 y.","1-pers.-HH","381","0.505646106271706","0.471215244340983","0.540076968202429","2"
"Good","2015","16-34 y.","(Married) couple without C. ","539","0.489371230563777","0.459963706663966","0.518778754463588","2"
"Good","2015","16-34 y.","Single parent ","402","0.482917524169497","0.449144769470793","0.5166902788682","2"
"Good","2015","16-34 y.","Couple + C. LE 16 ","941","0.497107769566392","0.474403663759399","0.519811875373386","2"
"Good","2015","16-34 y.","Couple + C. LE and GT 16","361","0.530262810334887","0.494376670810494","0.566148949859279","2"
"Good","2015","35-65 y.","1-pers.-HH","534","0.34061059902391","0.316964190516454","0.364257007531366","2"
"Good","2015","35-65 y.","(Married) couple without C. ","1337","0.345148723886337","0.329729689332786","0.360567758439888","2"
"Good","2015","35-65 y.","Single parent ","517","0.367653714360338","0.343138502474151","0.392168926246526","2"
"Good","2015","16-34 y.","Couple + C. GT 16 ","462","0.456812338741785","0.425609033023063","0.488015644460507","2"
"Good","2015","35-65 y.","Couple + C. LE 16 ","2394","0.490301944548359","0.47632336619426","0.504280522902458","2"
"Good","2015","35-65 y.","Couple + C. GT 16 ","738","0.38647839157357","0.363901541188581","0.409055241958559","2"
"Good","2015","35-65 y.","Couple + C. LE and GT 16","640","0.438720237962687","0.413574416934219","0.463866058991155","2"
"Good","2015","66 and older","1-pers.-HH","309","0.232371642457379","0.210104671722799","0.254638613191959","2"
"Good","2015","66 and older","(Married) couple without C. ","861","0.260849086584045","0.245602015522859","0.276096157645232","2"
"Good","2015","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Good","2015","66 and older","Single parent ","13","","","","2"
"Good","2015","66 and older","Couple + C. LE 16 ","5","","","","2"
"Good","2015","66 and older","Couple + C. GT 16 ","54","0.276436962209148","0.214298887138698","0.338575037279599","2"
"Less good","2015","16-34 y.","1-pers.-HH","60","0.0767660304195999","0.058432503893237","0.0950995569459628","4"
"Less good","2015","16-34 y.","Couple + C. LE 16 ","146","0.0843604074410724","0.0717400028021563","0.0969808120799884","4"
"Less good","2015","16-34 y.","Couple + C. GT 16 ","62","0.072660326874259","0.0564001659746702","0.0889204877738477","4"
"Less good","2015","35-65 y.","(Married) couple without C. ","558","0.154741240556386","0.143011711275168","0.166470769837603","4"
"Less good","2015","35-65 y.","Single parent ","262","0.141623450220791","0.123896044115313","0.159350856326268","4"
"Less good","2015","16-34 y.","(Married) couple without C. ","63","0.0482682201360353","0.0356593976748801","0.0608770425971905","4"
"Less good","2015","16-34 y.","Single parent ","88","0.104902665386981","0.0841927422734865","0.125612588500476","4"
"Less good","2015","16-34 y.","Couple + C. LE and GT 16","37","0.0455511276585588","0.0305584368357301","0.0605438184813874","4"
"Less good","2015","35-65 y.","1-pers.-HH","276","0.182690623839534","0.163410203496164","0.201971044182903","4"
"Less good","2015","35-65 y.","Couple + C. LE 16 ","480","0.10064901119658","0.0922361432212987","0.109061879171861","4"
"Less good","2015","35-65 y.","Couple + C. GT 16 ","266","0.152523852632003","0.13585451128677","0.169193193977235","4"
"Less good","2015","35-65 y.","Couple + C. LE and GT 16","202","0.131912738771261","0.11476498043017","0.149060497112352","4"
"Less good","2015","66 and older","1-pers.-HH","355","0.257803615540197","0.234741561334233","0.280865669746161","4"
"Less good","2015","66 and older","(Married) couple without C. ","688","0.224900622789606","0.210402918796688","0.239398326782524","4"
"Less good","2015","66 and older","Couple + C. LE and GT 16","","","","","4"
"Less good","2015","66 and older","Single parent ","19","","","","4"
"Less good","2015","66 and older","Couple + C. GT 16 ","45","0.238098521376809","0.178922016605012","0.297275026148606","4"
"Less good","2015","66 and older","Couple + C. LE 16 ","2","","","","4"
"Poor","2015","16-34 y.","1-pers.-HH","10","","","","5"
"Poor","2015","16-34 y.","(Married) couple without C. ","10","","","","5"
"Poor","2015","16-34 y.","Single parent ","12","","","","5"
"Poor","2015","16-34 y.","Couple + C. LE 16 ","17","","","","5"
"Poor","2015","16-34 y.","Couple + C. GT 16 ","6","","","","5"
"Poor","2015","16-34 y.","Couple + C. LE and GT 16","5","","","","5"
"Poor","2015","35-65 y.","1-pers.-HH","83","0.0562849544599192","0.0447853811288925","0.0677845277909459","5"
"Poor","2015","35-65 y.","(Married) couple without C. ","153","0.0443970921188012","0.0377167500547098","0.0510774341828925","5"
"Poor","2015","35-65 y.","Single parent ","81","0.05936272356273","0.0473481962766052","0.0713772508488549","5"
"Poor","2015","35-65 y.","Couple + C. LE 16 ","71","0.0116408127696028","0.00864148614434845","0.0146401393948571","5"
"Poor","2015","35-65 y.","Couple + C. GT 16 ","59","0.0355802277208302","0.0269916108604093","0.044168844581251","5"
"Poor","2015","35-65 y.","Couple + C. LE and GT 16","37","0.0306905654646854","0.0219504743666769","0.0394306565626939","5"
"Poor","2015","66 and older","1-pers.-HH","111","0.0849591504569773","0.0702590808487591","0.0996592200651954","5"
"Poor","2015","66 and older","(Married) couple without C. ","196","0.0729744336905638","0.0639430056116198","0.0820058617695079","5"
"Poor","2015","66 and older","Single parent ","7","","","","5"
"Poor","2015","66 and older","Couple + C. LE 16 ","2","","","","5"
"Poor","2015","66 and older","Couple + C. GT 16 ","5","","","","5"
"Poor","2015","66 and older","Couple + C. LE and GT 16","","","","","5"
"Satisfactory","2015","16-34 y.","Couple + C. LE and GT 16","116","0.133284653482688","0.108845733974775","0.157723572990601","3"
"Satisfactory","2015","16-34 y.","1-pers.-HH","150","0.176732954057219","0.150464487832668","0.203001420281771","3"
"Satisfactory","2015","16-34 y.","Single parent ","179","0.226009495889491","0.19774239606155","0.254276595717432","3"
"Satisfactory","2015","16-34 y.","Couple + C. LE 16 ","433","0.238143618696502","0.218801782870643","0.25748545452236","3"
"Satisfactory","2015","16-34 y.","Couple + C. GT 16 ","204","0.227164013097712","0.20091758672586","0.253410439469564","3"
"Satisfactory","2015","35-65 y.","1-pers.-HH","523","0.353510394803024","0.329657175808478","0.377363613797569","3"
"Satisfactory","2015","35-65 y.","(Married) couple without C. ","1356","0.381552743981985","0.365798000708668","0.397307487255302","3"
"Satisfactory","2015","35-65 y.","Single parent ","513","0.347691168651262","0.323477413566404","0.37190492373612","3"
"Satisfactory","2015","35-65 y.","Couple + C. LE 16 ","1387","0.290225127524508","0.277533932308711","0.302916322740304","3"
"Satisfactory","2015","35-65 y.","Couple + C. GT 16 ","625","0.365441419005186","0.343114409372914","0.387768428637458","3"
"Satisfactory","2015","66 and older","Single parent ","33","0.399688051903116","0.288830180374186","0.510545923432045","3"
"Satisfactory","2015","16-34 y.","(Married) couple without C. ","197","0.192900533503506","0.169688304520178","0.216112762486834","3"
"Satisfactory","2015","35-65 y.","Couple + C. LE and GT 16","485","0.298272080627117","0.275088902394515","0.321455258859719","3"
"Satisfactory","2015","66 and older","1-pers.-HH","570","0.400357766160511","0.374525393045128","0.426190139275894","3"
"Satisfactory","2015","66 and older","(Married) couple without C. ","1363","0.413593859681698","0.396493253672842","0.430694465690554","3"
"Satisfactory","2015","66 and older","Couple + C. LE 16 ","2","","","","3"
"Satisfactory","2015","66 and older","Couple + C. GT 16 ","91","0.445612158513911","0.376555284178962","0.51466903284886","3"
"Satisfactory","2015","66 and older","Couple + C. LE and GT 16","2","","","","3"
"Very good","2015","16-34 y.","1-pers.-HH","209","0.216769736640336","0.188393837192342","0.245145636088331","1"
"Very good","2015","16-34 y.","(Married) couple without C. ","301","0.261585576825358","0.235730633844794","0.287440519805923","1"
"Very good","2015","16-34 y.","Single parent ","160","0.177518763927318","0.151694067493474","0.203343460361163","1"
"Very good","2015","16-34 y.","Couple + C. LE 16 ","326","0.171202725147573","0.154097800810074","0.188307649485071","1"
"Very good","2015","35-65 y.","1-pers.-HH","127","0.0669034278736135","0.0544366962617208","0.0793701594855061","1"
"Very good","2015","35-65 y.","(Married) couple without C. ","248","0.0741601994564908","0.0656618208643617","0.0826585780486199","1"
"Very good","2015","35-65 y.","Single parent ","113","0.0836689432048789","0.0695907464294114","0.0977471399803465","1"
"Very good","2015","35-65 y.","Couple + C. LE 16 ","581","0.107183103960951","0.098533044873661","0.115833163048241","1"
"Very good","2015","35-65 y.","Couple + C. GT 16 ","99","0.0599761090684109","0.0489671969644608","0.0709850211723609","1"
"Very good","2015","35-65 y.","Couple + C. LE and GT 16","132","0.100404377174249","0.0851749950323568","0.115633759316142","1"
"Very good","2015","16-34 y.","Couple + C. GT 16 ","245","0.24011056539793","0.213353555246742","0.266867575549118","1"
"Very good","2015","16-34 y.","Couple + C. LE and GT 16","224","0.286224947545878","0.253724592254723","0.318725302837033","1"
"Very good","2015","66 and older","1-pers.-HH","37","0.024507825384936","0.0163559345898745","0.0326597161799975","1"
"Very good","2015","66 and older","(Married) couple without C. ","78","0.0276819972540867","0.0219852352077823","0.033378759300391","1"
"Very good","2015","66 and older","Single parent ","3","","","","1"
"Very good","2015","66 and older","Couple + C. LE 16 ","","","","","1"
"Very good","2015","66 and older","Couple + C. GT 16 ","4","","","","1"
"Very good","2015","66 and older","Couple + C. LE and GT 16","","","","","1"
"Good","2016","16-34 y.","1-pers.-HH","555","0.445845143754239","0.420732789277933","0.470957498230545","2"
"Good","2016","16-34 y.","(Married) couple without C. ","487","0.517384673091936","0.486673603001521","0.54809574318235","2"
"Good","2016","16-34 y.","Single parent ","400","0.479044725856006","0.446533548399318","0.511555903312694","2"
"Good","2016","16-34 y.","Couple + C. LE 16 ","1067","0.501013344034152","0.481162021809827","0.520864666258477","2"
"Good","2016","16-34 y.","Couple + C. LE and GT 16","348","0.531649237572982","0.49638105059397","0.566917424551994","2"
"Good","2016","35-65 y.","1-pers.-HH","537","0.332749273570555","0.310013527789291","0.355485019351818","2"
"Good","2016","35-65 y.","(Married) couple without C. ","1267","0.361220992607072","0.345196860898035","0.37724512431611","2"
"Good","2016","35-65 y.","Single parent ","517","0.367353785548759","0.343213554358269","0.391494016739248","2"
"Good","2016","66 and older","(Married) couple without C. ","846","0.269421248087733","0.253740204163072","0.285102292012395","2"
"Good","2016","35-65 y.","Couple + C. LE 16 ","2438","0.48611312048391","0.47263814351759","0.49958809745023","2"
"Good","2016","35-65 y.","Couple + C. LE and GT 16","732","0.439241414396354","0.415902116444174","0.462580712348534","2"
"Good","2016","66 and older","1-pers.-HH","308","0.22812911041716","0.205686531073088","0.250571689761233","2"
"Good","2016","16-34 y.","Couple + C. GT 16 ","446","0.527897689900796","0.495760998124448","0.560034381677144","2"
"Good","2016","35-65 y.","Couple + C. GT 16 ","669","0.390190306630355","0.367036558791918","0.413344054468793","2"
"Good","2016","66 and older","Single parent ","8","","","","2"
"Good","2016","66 and older","Couple + C. LE 16 ","1","","","","2"
"Good","2016","66 and older","Couple + C. GT 16 ","63","0.266905230652366","0.206055497935043","0.327754963369688","2"
"Good","2016","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Less good","2016","16-34 y.","1-pers.-HH","94","0.10015625210196","0.0849891564683898","0.11532334773553","4"
"Less good","2016","16-34 y.","Couple + C. LE 16 ","214","0.0836269118877374","0.0726361064603375","0.0946177173151372","4"
"Less good","2016","16-34 y.","Couple + C. GT 16 ","51","0.0466370147615661","0.0330631743526446","0.0602108551704875","4"
"Less good","2016","35-65 y.","(Married) couple without C. ","584","0.169393851561211","0.156880919409921","0.181906783712501","4"
"Less good","2016","35-65 y.","Single parent ","296","0.180203430452251","0.160956863100866","0.199449997803636","4"
"Less good","2016","16-34 y.","Couple + C. LE and GT 16","30","0.0213826735569976","0.0111586374551982","0.0316067096587969","4"
"Less good","2016","35-65 y.","Couple + C. LE 16 ","512","0.0926694907919394","0.084851831472062","0.100487150111817","4"
"Less good","2016","66 and older","1-pers.-HH","328","0.235753196426673","0.213051636786945","0.258454756066401","4"
"Less good","2016","66 and older","(Married) couple without C. ","628","0.224245759563052","0.209503986213659","0.238987532912445","4"
"Less good","2016","66 and older","Couple + C. GT 16 ","45","0.291864678841367","0.229325961341823","0.354403396340911","4"
"Less good","2016","16-34 y.","(Married) couple without C. ","89","0.0767345821053205","0.0603759696024775","0.0930931946081635","4"
"Less good","2016","16-34 y.","Single parent ","93","0.117149480207715","0.0962200107751806","0.138078949640249","4"
"Less good","2016","35-65 y.","1-pers.-HH","320","0.204010814346004","0.184566783680397","0.22345484501161","4"
"Less good","2016","35-65 y.","Couple + C. GT 16 ","255","0.149492485303595","0.132567252229322","0.166417718377868","4"
"Less good","2016","35-65 y.","Couple + C. LE and GT 16","229","0.120250287322758","0.104954536150052","0.135546038495464","4"
"Less good","2016","66 and older","Couple + C. LE 16 ","2","","","","4"
"Less good","2016","66 and older","Couple + C. LE and GT 16","2","","","","4"
"Less good","2016","66 and older","Single parent ","25","","","","4"
"Poor","2016","16-34 y.","1-pers.-HH","31","0.0115912097622791","0.00618351060033369","0.0169989089242245","5"
"Poor","2016","16-34 y.","(Married) couple without C. ","11","","","","5"
"Poor","2016","16-34 y.","Single parent ","18","","","","5"
