"ple0008","year","migback","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Satisfactory","2002","direct migration background","Urban Area","720","0.326059495531107","0.3070377692881","0.345081221774115","3"
"Satisfactory","2002","no migration background","Rural Area","2433","0.35988298315071","0.348700613732319","0.371065352569101","3"
"Satisfactory","2002","direct migration background","Rural Area","154","0.315008576284345","0.273582072566519","0.35643508000217","3"
"Satisfactory","2002","indirect migration background","Urban Area","143","0.276483034776572","0.242989467224128","0.309976602329017","3"
"Satisfactory","2002","indirect migration background","Rural Area","25","","","","3"
"Very good","2002","no migration background","Urban Area","1273","0.0903941903028752","0.0853555040322226","0.0954328765735278","1"
"Very good","2002","no migration background","Rural Area","634","0.0880961665812454","0.0814926310438707","0.0946997021186201","1"
"Very good","2002","direct migration background","Urban Area","225","0.0912073852144907","0.079524822560492","0.102889947868489","1"
"Very good","2002","direct migration background","Rural Area","45","0.116124756850829","0.0875532977746227","0.144696215927036","1"
"Very good","2002","indirect migration background","Urban Area","153","0.167741757753977","0.139761452218303","0.195722063289651","1"
"Very good","2002","indirect migration background","Rural Area","23","","","","1"
"Good","2003","no migration background","Urban Area","5069","0.394785731561523","0.386060041417695","0.403511421705351","2"
"Good","2003","no migration background","Rural Area","2846","0.390104342913454","0.378489546433555","0.401719139393353","2"
"Good","2003","direct migration background","Urban Area","849","0.365006061028234","0.344791965958025","0.385220156098442","2"
"Good","2003","direct migration background","Rural Area","156","0.331469860946834","0.28854492835104","0.374394793542627","2"
"Good","2003","indirect migration background","Rural Area","39","0.453620018542971","0.356528588079721","0.55071144900622","2"
"Good","2003","indirect migration background","Urban Area","348","0.482068567088532","0.444676749630898","0.519460384546166","2"
"Less good","2003","no migration background","Urban Area","1549","0.14327897882156","0.137024725987178","0.149533231655942","4"
"Less good","2003","no migration background","Rural Area","836","0.137499007958934","0.129298834761939","0.145699181155929","4"
"Less good","2003","direct migration background","Urban Area","343","0.16091931575998","0.145490754602112","0.176347876917847","4"
"Less good","2003","direct migration background","Rural Area","72","0.128299691497775","0.0978050516094849","0.158794331386065","4"
"Less good","2003","indirect migration background","Urban Area","50","0.101338520450914","0.0787560538810178","0.123920987020809","4"
"Less good","2003","indirect migration background","Rural Area","7","","","","4"
"Poor","2003","no migration background","Urban Area","407","0.0446190479892142","0.0409334079041085","0.0483046880743199","5"
"Poor","2003","direct migration background","Urban Area","98","0.0506605232295747","0.0414525280829595","0.0598685183761899","5"
"Poor","2003","no migration background","Rural Area","251","0.0440279398454803","0.0391427637510835","0.048913115939877","5"
"Poor","2003","direct migration background","Rural Area","21","","","","5"
"Poor","2003","indirect migration background","Urban Area","9","","","","5"
"Poor","2003","indirect migration background","Rural Area","3","","","","5"
"Satisfactory","2003","no migration background","Urban Area","3789","0.327715136367003","0.319336190189075","0.33609408254493","3"
"Satisfactory","2003","no migration background","Rural Area","2283","0.351641916526973","0.340272158413733","0.363011674640213","3"
"Satisfactory","2003","direct migration background","Urban Area","652","0.31497812727574","0.295474656966107","0.334481597585373","3"
"Satisfactory","2003","direct migration background","Rural Area","169","0.377681138793896","0.333473610497763","0.421888667090029","3"
"Satisfactory","2003","indirect migration background","Urban Area","131","0.209926115571639","0.179450455459268","0.24040177568401","3"
"Satisfactory","2003","indirect migration background","Rural Area","24","","","","3"
"Very good","2003","no migration background","Urban Area","1241","0.0896011052607","0.084502668603676","0.094699541917724","1"
"Very good","2003","no migration background","Rural Area","559","0.0767267927551581","0.0703890868838362","0.08306449862648","1"
"Very good","2003","direct migration background","Urban Area","237","0.108435972706472","0.0953808056250272","0.121491139787917","1"
"Very good","2003","direct migration background","Rural Area","44","0.11479952328339","0.0857313349643126","0.143867711602468","1"
"Very good","2003","indirect migration background","Rural Area","28","","","","1"
"Very good","2003","indirect migration background","Urban Area","148","0.19343384181435","0.163876031353886","0.222991652274814","1"
"Good","2004","no migration background","Urban Area","4868","0.372410155340926","0.363654275118584","0.381166035563269","2"
"Good","2004","no migration background","Rural Area","2730","0.378628474601817","0.366945973987377","0.390310975216257","2"
"Good","2004","direct migration background","Urban Area","828","0.375999074746648","0.355306809069681","0.396691340423615","2"
"Good","2004","direct migration background","Rural Area","150","0.340806315180982","0.2967186660361","0.384893964325864","2"
"Good","2004","indirect migration background","Rural Area","63","0.493758374128433","0.402776420156599","0.584740328100268","2"
"Good","2004","indirect migration background","Urban Area","347","0.445146381471508","0.408171312665805","0.48212145027721","2"
"Less good","2004","no migration background","Urban Area","1570","0.156323475873848","0.149746122361932","0.162900829385763","4"
"Less good","2004","no migration background","Rural Area","845","0.1456054395111","0.137110279959128","0.154100599063071","4"
"Less good","2004","direct migration background","Urban Area","321","0.178339093875442","0.16198631249025","0.194691875260635","4"
"Less good","2004","direct migration background","Rural Area","80","0.185292116861889","0.149152292571828","0.221431941151951","4"
"Less good","2004","indirect migration background","Rural Area","2","","","","4"
"Less good","2004","indirect migration background","Urban Area","40","0.0965375160522598","0.0745654205778697","0.11850961152665","4"
"Poor","2004","no migration background","Rural Area","234","0.0401187111794452","0.0353922537329318","0.0448451686259587","5"
"Poor","2004","no migration background","Urban Area","463","0.0546370207191599","0.0505208450514589","0.0587531963868609","5"
"Poor","2004","direct migration background","Urban Area","98","0.0515109030625591","0.0420683856514309","0.0609534204736872","5"
"Poor","2004","direct migration background","Rural Area","20","","","","5"
"Poor","2004","indirect migration background","Urban Area","8","","","","5"
"Poor","2004","indirect migration background","Rural Area","3","","","","5"
"Satisfactory","2004","no migration background","Urban Area","3620","0.322600719240378","0.314134175979813","0.331067262500943","3"
"Satisfactory","2004","no migration background","Rural Area","2255","0.35296358497044","0.341453386416636","0.364473783524244","3"
"Satisfactory","2004","direct migration background","Urban Area","642","0.291037688686735","0.271632930658936","0.310442446714534","3"
"Satisfactory","2004","direct migration background","Rural Area","139","0.277793973996865","0.236131162840387","0.319456785153344","3"
"Satisfactory","2004","indirect migration background","Rural Area","24","","","","3"
"Satisfactory","2004","indirect migration background","Urban Area","134","0.221959008884146","0.191041393984295","0.252876623783996","3"
"Very good","2004","no migration background","Urban Area","1190","0.094028628825688","0.0887424921344473","0.0993147655169286","1"
"Very good","2004","no migration background","Rural Area","558","0.0826837897371984","0.0760505877243756","0.0893169917500212","1"
"Very good","2004","direct migration background","Urban Area","216","0.103113239628615","0.0901220756864076","0.116104403570823","1"
"Very good","2004","direct migration background","Rural Area","55","0.157651983336705","0.123755698211795","0.191548268461614","1"
"Very good","2004","indirect migration background","Rural Area","24","","","","1"
"Very good","2004","indirect migration background","Urban Area","165","0.230483547274545","0.199150886605072","0.261816207944018","1"
"Good","2005","no migration background","Urban Area","4522","0.371559232038295","0.362610010003047","0.380508454073543","2"
"Good","2005","no migration background","Rural Area","2511","0.375861442625132","0.36393261558736","0.387790269662904","2"
"Good","2005","direct migration background","Urban Area","743","0.349994668921357","0.328916393013853","0.37107294482886","2"
"Good","2005","direct migration background","Rural Area","141","0.364004447076774","0.317431196893042","0.410577697260505","2"
"Good","2005","indirect migration background","Urban Area","359","0.468096835039976","0.431775380896595","0.504418289183357","2"
"Good","2005","indirect migration background","Rural Area","59","0.560629582857328","0.46659023392634","0.654668931788316","2"
"Less good","2005","no migration background","Urban Area","1554","0.158779969847185","0.152011480654949","0.165548459039422","4"
"Less good","2005","no migration background","Rural Area","887","0.154369242332192","0.145470797367141","0.163267687297242","4"
"Less good","2005","direct migration background","Urban Area","328","0.178953156477717","0.162013696522505","0.195892616432928","4"
"Less good","2005","direct migration background","Rural Area","56","0.135352901581527","0.102239073326253","0.168466729836802","4"
"Less good","2005","indirect migration background","Urban Area","42","0.0813503902418916","0.0614512709530679","0.101249509530715","4"
"Less good","2005","indirect migration background","Rural Area","4","","","","4"
"Poor","2005","no migration background","Urban Area","422","0.049303829386453","0.0452942365083766","0.0533134222645294","5"
"Poor","2005","no migration background","Rural Area","230","0.0393584672623638","0.0345694862485487","0.044147448276179","5"
"Poor","2005","direct migration background","Urban Area","102","0.0529953842211576","0.0430952523033672","0.0628955161389481","5"
"Poor","2005","direct migration background","Rural Area","29","","","","5"
"Poor","2005","indirect migration background","Urban Area","6","","","","5"
"Poor","2005","indirect migration background","Rural Area","2","","","","5"
"Satisfactory","2005","no migration background","Urban Area","3689","0.33761159762164","0.32885361421215","0.346369581031129","3"
"Satisfactory","2005","no migration background","Rural Area","2141","0.340608411281729","0.328936479710254","0.352280342853204","3"
"Satisfactory","2005","direct migration background","Urban Area","625","0.336590009175375","0.315707267060747","0.357472751290003","3"
"Satisfactory","2005","direct migration background","Rural Area","149","0.336231510318855","0.290503354785064","0.381959665852647","3"
"Satisfactory","2005","indirect migration background","Rural Area","25","","","","3"
"Satisfactory","2005","indirect migration background","Urban Area","164","0.25026235571077","0.218731808315669","0.281792903105872","3"
"Very good","2005","no migration background","Urban Area","1013","0.082745371106427","0.0776431897702918","0.0878475524425621","1"
"Very good","2005","no migration background","Rural Area","564","0.0898024364985838","0.0827610976978445","0.0968437752993231","1"
"Very good","2005","direct migration background","Urban Area","169","0.0814667812043943","0.0693779692124025","0.0935555931963862","1"
"Very good","2005","indirect migration background","Urban Area","154","0.18749741924273","0.159086249850515","0.215908588634946","1"
"Very good","2005","direct migration background","Rural Area","35","0.103517122628484","0.0740299414603127","0.133004303796656","1"
"Very good","2005","indirect migration background","Rural Area","17","","","","1"
"Good","2006","no migration background","Urban Area","4851","0.371395920154397","0.36273973934113","0.380052100967663","2"
"Good","2006","no migration background","Rural Area","2725","0.373413005134895","0.361969874349107","0.384856135920683","2"
"Good","2006","direct migration background","Urban Area","723","0.360357085708735","0.339102365862244","0.381611805555226","2"
"Good","2006","direct migration background","Rural Area","144","0.337683289253059","0.292983908735415","0.382382669770702","2"
"Good","2006","indirect migration background","Urban Area","365","0.48953344150303","0.452580819539612","0.526486063466448","2"
"Good","2006","indirect migration background","Rural Area","56","0.478195555095602","0.388446214809115","0.567944895382089","2"
"Less good","2006","no migration background","Urban Area","1617","0.145639332315051","0.139319884667039","0.151958779963063","4"
"Less good","2006","no migration background","Rural Area","910","0.143886189976608","0.135583195263163","0.152189184690053","4"
"Less good","2006","direct migration background","Urban Area","304","0.165505738193304","0.149052997214166","0.181958479172441","4"
"Less good","2006","direct migration background","Rural Area","79","0.19266789274458","0.155390575543632","0.229945209945529","4"
"Less good","2006","indirect migration background","Urban Area","53","0.0838049181595499","0.0633216542887643","0.104288182030335","4"
"Less good","2006","indirect migration background","Rural Area","10","","","","4"
"Poor","2006","no migration background","Urban Area","470","0.0492244071449542","0.045348722637617","0.0531000916522914","5"
"Poor","2006","direct migration background","Urban Area","104","0.0528876062798649","0.0429793376906383","0.0627958748690914","5"
"Poor","2006","no migration background","Rural Area","299","0.0522896632963418","0.0470233682737361","0.0575559583189475","5"
"Poor","2006","direct migration background","Rural Area","26","","","","5"
"Poor","2006","indirect migration background","Urban Area","9","","","","5"
"Poor","2006","indirect migration background","Rural Area","3","","","","5"
"Satisfactory","2006","no migration background","Rural Area","2363","0.344992927117678","0.333747199917848","0.356238654317507","3"
"Satisfactory","2006","no migration background","Urban Area","3977","0.346967848157009","0.33844016499961","0.355495531314407","3"
"Satisfactory","2006","direct migration background","Urban Area","642","0.323437537485348","0.302728056475026","0.34414701849567","3"
"Satisfactory","2006","direct migration background","Rural Area","140","0.304718808321031","0.261213351375483","0.348224265266579","3"
"Satisfactory","2006","indirect migration background","Urban Area","148","0.241429006981513","0.209794339897005","0.273063674066021","3"
"Satisfactory","2006","indirect migration background","Rural Area","30","0.247908635789396","0.170327570442425","0.325489701136366","3"
"Very good","2006","no migration background","Urban Area","1054","0.0867724922285896","0.0817293677788162","0.0918156166783631","1"
"Very good","2006","no migration background","Rural Area","567","0.0854182144744779","0.0788060146148983","0.0920304143340575","1"
"Very good","2006","direct migration background","Urban Area","187","0.0978120323327487","0.0846608526334852","0.110963212032012","1"
"Very good","2006","direct migration background","Rural Area","41","0.10673670066324","0.0775516470273743","0.135921754299105","1"
"Very good","2006","indirect migration background","Urban Area","128","0.168652554241552","0.140973058538021","0.196332049945082","1"
"Very good","2006","indirect migration background","Rural Area","20","","","","1"
"Good","2007","no migration background","Rural Area","2550","0.383439220367943","0.371581487486405","0.395296953249481","2"
"Good","2007","no migration background","Urban Area","4561","0.376247009164262","0.367272355709302","0.385221662619222","2"
"Good","2007","direct migration background","Urban Area","674","0.353196406784736","0.33071919011065","0.375673623458821","2"
"Good","2007","direct migration background","Rural Area","145","0.347642567120317","0.300738578079065","0.394546556161568","2"
"Good","2007","indirect migration background","Urban Area","343","0.476520971202926","0.438843056576137","0.514198885829716","2"
"Good","2007","indirect migration background","Rural Area","46","0.360318290096007","0.271405507859792","0.449231072332223","2"
"Less good","2007","no migration background","Rural Area","910","0.15667686313849","0.147812145835835","0.165541580441145","4"
"Less good","2007","no migration background","Urban Area","1567","0.152987018543708","0.146318226682982","0.159655810404435","4"
"Less good","2007","direct migration background","Urban Area","269","0.171482978764347","0.153757033301895","0.189208924226799","4"
"Less good","2007","direct migration background","Rural Area","69","0.168900447376378","0.131999083136572","0.205801811616183","4"
"Less good","2007","indirect migration background","Urban Area","45","0.0840593082832329","0.063126726951377","0.104991889615089","4"
"Less good","2007","indirect migration background","Rural Area","10","","","","4"
"Poor","2007","no migration background","Rural Area","236","0.0384548588734215","0.0337653658024448","0.0431443519443982","5"
"Poor","2007","no migration background","Urban Area","427","0.0450626132588943","0.0412196124638771","0.0489056140539115","5"
"Poor","2007","direct migration background","Urban Area","91","0.0578720372129468","0.0468911478932519","0.0688529265326417","5"
"Poor","2007","direct migration background","Rural Area","20","","","","5"
"Poor","2007","indirect migration background","Urban Area","13","","","","5"
"Poor","2007","indirect migration background","Rural Area","1","","","","5"
"Satisfactory","2007","no migration background","Rural Area","2258","0.345443953250417","0.333847433662962","0.357040472837872","3"
"Satisfactory","2007","no migration background","Urban Area","3717","0.348235100479792","0.339409249403148","0.357060951556437","3"
"Satisfactory","2007","direct migration background","Urban Area","572","0.337434041759105","0.315198014996326","0.359670068521885","3"
"Satisfactory","2007","direct migration background","Rural Area","130","0.357742454266753","0.310531764378461","0.404953144155045","3"
"Satisfactory","2007","indirect migration background","Urban Area","156","0.239901060146663","0.207686860076999","0.272115260216326","3"
"Satisfactory","2007","indirect migration background","Rural Area","34","0.299178834924684","0.214376439970562","0.383981229878806","3"
"Very good","2007","no migration background","Urban Area","921","0.0774682585533434","0.0725157253630317","0.0824207917436552","1"
"Very good","2007","no migration background","Rural Area","505","0.0759851043697287","0.0695230714357188","0.0824471373037385","1"
"Very good","2007","direct migration background","Urban Area","131","0.0800145354788657","0.0672553453575187","0.0927737256002127","1"
"Very good","2007","direct migration background","Rural Area","32","0.0830487981912783","0.055869371848653","0.110228224533904","1"
"Very good","2007","indirect migration background","Rural Area","21","","","","1"
"Very good","2007","indirect migration background","Urban Area","118","0.182503537852848","0.153364528061097","0.211642547644599","1"
"Good","2008","no migration background","Urban Area","4259","0.37772983004056","0.368506045667505","0.386953614413614","2"
"Good","2008","no migration background","Rural Area","2402","0.379874947147235","0.367698057482295","0.392051836812175","2"
"Good","2008","direct migration background","Urban Area","580","0.337488172193085","0.314053665645064","0.360922678741105","2"
"Good","2008","direct migration background","Rural Area","122","0.352326700940178","0.302209575556902","0.402443826323454","2"
"Good","2008","indirect migration background","Urban Area","327","0.466624468648144","0.428563799297076","0.504685137999213","2"
"Good","2008","indirect migration background","Rural Area","46","0.412985703953956","0.322203500964368","0.503767906943544","2"
"Less good","2008","no migration background","Rural Area","853","0.144104154121361","0.135293155859935","0.152915152382788","4"
"Less good","2008","no migration background","Urban Area","1553","0.153392667547509","0.146536643665743","0.160248691429276","4"
"Less good","2008","direct migration background","Urban Area","277","0.188714429315143","0.169322583626109","0.208106275004177","4"
"Less good","2008","direct migration background","Rural Area","60","0.172347004877182","0.132722724019281","0.211971285735082","4"
"Less good","2008","indirect migration background","Urban Area","46","0.0693269666346913","0.0499482154090589","0.0887057178603237","4"
"Less good","2008","indirect migration background","Rural Area","10","","","","4"
"Poor","2008","no migration background","Rural Area","240","0.0416358543469331","0.0366242656035105","0.0466474430903557","5"
"Poor","2008","no migration background","Urban Area","384","0.0422709612046727","0.0384429658821893","0.0460989565271561","5"
"Poor","2008","direct migration background","Urban Area","84","0.0577783387767366","0.0462148526341884","0.0693418249192849","5"
"Poor","2008","direct migration background","Rural Area","23","","","","5"
"Poor","2008","indirect migration background","Urban Area","9","","","","5"
"Poor","2008","indirect migration background","Rural Area","2","","","","5"
"Satisfactory","2008","no migration background","Urban Area","3503","0.343121831022473","0.334089588325987","0.35215407371896","3"
"Satisfactory","2008","no migration background","Rural Area","2139","0.357529657291729","0.345505379949681","0.369553934633776","3"
"Satisfactory","2008","direct migration background","Urban Area","488","0.32402108538515","0.300826696862844","0.347215473907457","3"
"Satisfactory","2008","direct migration background","Rural Area","121","0.320155036796883","0.271208666773117","0.369101406820649","3"
"Satisfactory","2008","indirect migration background","Urban Area","147","0.264238287960422","0.230599325773863","0.297877250146981","3"
"Satisfactory","2008","indirect migration background","Rural Area","28","","","","3"
"Very good","2008","no migration background","Urban Area","914","0.0834847101847851","0.0782220862319747","0.0887473341375956","1"
"Very good","2008","no migration background","Rural Area","469","0.0768553870927419","0.070172741443834","0.0835380327416498","1"
"Very good","2008","direct migration background","Urban Area","135","0.0919979743298849","0.0776740420932277","0.106321906566542","1"
"Very good","2008","indirect migration background","Urban Area","131","0.186107465293618","0.156415321651504","0.215799608935733","1"
"Very good","2008","direct migration background","Rural Area","23","","","","1"
"Very good","2008","indirect migration background","Rural Area","27","","","","1"
"Good","2009","no migration background","Urban Area","3910","0.368897348741585","0.359389399473291","0.378405298009878","2"
"Good","2009","direct migration background","Urban Area","484","0.337052271116672","0.311827316783119","0.362277225450225","2"
"Good","2009","no migration background","Rural Area","2203","0.367894519256046","0.355494668393871","0.380294370118221","2"
"Good","2009","direct migration background","Rural Area","111","0.407530670982488","0.353438856979141","0.461622484985836","2"
"Good","2009","indirect migration background","Urban Area","304","0.452384204772303","0.412425016194847","0.492343393349758","2"
"Good","2009","indirect migration background","Rural Area","60","0.512338769764188","0.422151588642859","0.602525950885517","2"
"Less good","2009","no migration background","Rural Area","828","0.14087700174316","0.131931437327221","0.149822566159098","4"
"Less good","2009","no migration background","Urban Area","1393","0.149612786423127","0.142584057358662","0.156641515487592","4"
"Less good","2009","direct migration background","Urban Area","245","0.193143469874337","0.172077556694279","0.214209383054395","4"
"Less good","2009","direct migration background","Rural Area","52","0.178299040250721","0.136163374546808","0.220434705954633","4"
"Less good","2009","indirect migration background","Rural Area","13","","","","4"
"Less good","2009","indirect migration background","Urban Area","44","0.0684394007585706","0.0481680066979075","0.0887107948192338","4"
"Poor","2009","no migration background","Urban Area","386","0.0439077289632731","0.0398703038734541","0.0479451540530921","5"
"Poor","2009","no migration background","Rural Area","214","0.0397997966141173","0.0347731153499875","0.0448264778782471","5"
"Poor","2009","direct migration background","Urban Area","74","0.0490858820730561","0.0375568973511911","0.0606148667949211","5"
"Poor","2009","direct migration background","Rural Area","19","","","","5"
"Poor","2009","indirect migration background","Urban Area","5","","","","5"
"Poor","2009","indirect migration background","Rural Area","2","","","","5"
"Satisfactory","2009","no migration background","Urban Area","3408","0.361634985161395","0.35216708118913","0.37110288913366","3"
"Satisfactory","2009","no migration background","Rural Area","2159","0.378349702171353","0.365879319056497","0.39082008528621","3"
"Satisfactory","2009","direct migration background","Urban Area","435","0.33118018801526","0.30606543826605","0.35629493776447","3"
"Satisfactory","2009","indirect migration background","Urban Area","133","0.27391997652934","0.238116181832811","0.309723771225868","3"
"Satisfactory","2009","direct migration background","Rural Area","114","0.29863033005654","0.248250243687435","0.349010416425645","3"
"Satisfactory","2009","indirect migration background","Rural Area","26","","","","3"
"Very good","2009","no migration background","Urban Area","796","0.0759471507106198","0.0707269375846849","0.0811673638365548","1"
"Very good","2009","no migration background","Rural Area","406","0.0730789802153234","0.0663866458787677","0.0797713145518791","1"
"Very good","2009","direct migration background","Urban Area","111","0.0895381889206752","0.0743019723862558","0.104774405455095","1"
"Very good","2009","direct migration background","Rural Area","21","","","","1"
"Very good","2009","indirect migration background","Urban Area","110","0.197480610569956","0.165520007990362","0.229441213149551","1"
"Very good","2009","indirect migration background","Rural Area","17","","","","1"
"Good","2010","no migration background","Urban Area","5061","0.365899351418577","0.357479138056203","0.374319564780951","2"
"Good","2010","no migration background","Rural Area","3056","0.370521295940234","0.359534894374227","0.381507697506241","2"
"Good","2010","direct migration background","Urban Area","948","0.382650390309089","0.362748138548289","0.402552642069889","2"
"Good","2010","direct migration background","Rural Area","245","0.357624896164575","0.319744129859311","0.395505662469839","2"
"Good","2010","indirect migration background","Urban Area","440","0.406472108611256","0.375254921035168","0.437689296187343","2"
"Good","2010","indirect migration background","Rural Area","88","0.40250438374151","0.334196919274514","0.470811848208507","2"
"Less good","2010","no migration background","Urban Area","1738","0.160034420591896","0.153625267823171","0.16644357336062","4"
"Less good","2010","no migration background","Rural Area","925","0.14416541011798","0.136174728733387","0.152156091502573","4"
"Less good","2010","direct migration background","Urban Area","285","0.150936656374815","0.136277703295114","0.165595609454517","4"
"Less good","2010","direct migration background","Rural Area","85","0.20006103032999","0.16844406297254","0.231677997687439","4"
"Less good","2010","indirect migration background","Urban Area","81","0.087434376529793","0.0694816260942646","0.105387126965321","4"
"Less good","2010","indirect migration background","Rural Area","19","","","","4"
"Poor","2010","no migration background","Urban Area","436","0.0439550684075924","0.0403715733510423","0.0475385634641425","5"
"Poor","2010","no migration background","Rural Area","266","0.0442240376610075","0.0395470566323219","0.0489010186896931","5"
"Poor","2010","direct migration background","Urban Area","103","0.0636803942762478","0.0536815345233471","0.0736792540291484","5"
"Poor","2010","direct migration background","Rural Area","21","","","","5"
"Poor","2010","indirect migration background","Urban Area","11","","","","5"
"Poor","2010","indirect migration background","Rural Area","3","","","","5"
"Satisfactory","2010","no migration background","Rural Area","2444","0.360835037593989","0.349910094299458","0.37175998088852","3"
"Satisfactory","2010","no migration background","Urban Area","3890","0.339183794039891","0.330907782886186","0.347459805193595","3"
"Satisfactory","2010","direct migration background","Urban Area","640","0.294785009715463","0.276114807936255","0.313455211494671","3"
"Satisfactory","2010","direct migration background","Rural Area","172","0.290576538040403","0.254693138610799","0.326459937470007","3"
"Satisfactory","2010","indirect migration background","Urban Area","229","0.267658880834545","0.239520093895297","0.295797667773794","3"
"Satisfactory","2010","indirect migration background","Rural Area","54","0.310930640206149","0.246457514460981","0.375403765951318","3"
"Very good","2010","no migration background","Urban Area","1446","0.0909273655420445","0.0859015126299437","0.0959532184541453","1"
"Very good","2010","no migration background","Rural Area","732","0.08025421868679","0.0740736818601652","0.0864347555134148","1"
"Very good","2010","direct migration background","Urban Area","315","0.107947549324385","0.0952407217915848","0.120654376857185","1"
"Very good","2010","direct migration background","Rural Area","92","0.104865205072097","0.0806509865239637","0.12907942362023","1"
"Very good","2010","indirect migration background","Rural Area","34","0.117573748373074","0.0727085194788305","0.162438977267317","1"
"Very good","2010","indirect migration background","Urban Area","190","0.216946960976797","0.190751248940809","0.243142673012786","1"
"Good","2011","no migration background","Urban Area","5989","0.373536124463396","0.365761791753111","0.381310457173681","2"
"Good","2011","no migration background","Rural Area","3689","0.367903449816512","0.357959322224631","0.377847577408393","2"
"Good","2011","direct migration background","Urban Area","1007","0.383863884158176","0.364677087484509","0.403050680831843","2"
"Good","2011","direct migration background","Rural Area","280","0.356361785376655","0.322751882037041","0.38997168871627","2"
"Good","2011","indirect migration background","Urban Area","522","0.495898418452471","0.465856153731416","0.525940683173527","2"
"Good","2011","indirect migration background","Rural Area","105","0.38742729814316","0.326175494326527","0.448679101959792","2"
"Less good","2011","no migration background","Urban Area","2062","0.156608975252351","0.150768184962034","0.162449765542669","4"
"Less good","2011","no migration background","Rural Area","1219","0.149721764700713","0.142364251536588","0.157079277864838","4"
"Less good","2011","direct migration background","Urban Area","349","0.171692322414626","0.156814245677042","0.186570399152209","4"
"Less good","2011","direct migration background","Rural Area","124","0.160002382846144","0.134274559686633","0.185730206005655","4"
"Less good","2011","indirect migration background","Rural Area","24","","","","4"
"Less good","2011","indirect migration background","Urban Area","96","0.0835721835301518","0.0669435223959253","0.100200844664378","4"
"Poor","2011","no migration background","Rural Area","334","0.0411516200904671","0.0370554641101777","0.0452477760707565","5"
"Poor","2011","no migration background","Urban Area","555","0.0456915425429551","0.0423356264137178","0.0490474586721923","5"
"Poor","2011","direct migration background","Urban Area","106","0.0427401998779964","0.034760093175489","0.0507203065805037","5"
"Poor","2011","direct migration background","Rural Area","34","0.053361932518411","0.0375891415867915","0.0691347234500306","5"
"Poor","2011","indirect migration background","Urban Area","19","","","","5"
"Poor","2011","indirect migration background","Rural Area","4","","","","5"
"Satisfactory","2011","no migration background","Rural Area","2986","0.362062170170049","0.352151824533695","0.371972515806402","3"
"Satisfactory","2011","no migration background","Urban Area","4639","0.321635799594822","0.314128868089814","0.32914273109983","3"
"Satisfactory","2011","direct migration background","Urban Area","683","0.283457032494546","0.265676684755491","0.301237380233601","3"
"Satisfactory","2011","direct migration background","Rural Area","236","0.333083884158961","0.300007867198188","0.366159901119735","3"
"Satisfactory","2011","indirect migration background","Urban Area","238","0.223727232471936","0.198686681661734","0.248767783282138","3"
"Satisfactory","2011","indirect migration background","Rural Area","67","0.340993023593063","0.281390766397076","0.400595280789051","3"
"Very good","2011","no migration background","Urban Area","1628","0.102527558146476","0.0976525014595767","0.107402614833376","1"
"Very good","2011","no migration background","Rural Area","806","0.0791609952222595","0.0735935554949068","0.0847284349496122","1"
"Very good","2011","direct migration background","Urban Area","323","0.118246561054657","0.105507325912195","0.130985796197118","1"
"Very good","2011","direct migration background","Rural Area","106","0.0971900150998283","0.0764021547179254","0.117977875481731","1"
"Very good","2011","indirect migration background","Urban Area","189","0.182160300266476","0.15896829836518","0.205352302167772","1"
"Very good","2011","indirect migration background","Rural Area","43","0.148277653862503","0.103595733728434","0.192959573996571","1"
"Good","2012","no migration background","Rural Area","3687","0.375873743037112","0.3658420896699","0.385905396404323","2"
"Good","2012","no migration background","Urban Area","5940","0.377573338314855","0.369663918432641","0.38548275819707","2"
"Good","2012","direct migration background","Urban Area","934","0.395976996938147","0.375902605634636","0.416051388241658","2"
"Good","2012","direct migration background","Rural Area","309","0.372765434142447","0.338656177892189","0.406874690392705","2"
"Good","2012","indirect migration background","Urban Area","484","0.464937495792338","0.434536530986618","0.495338460598058","2"
"Good","2012","indirect migration background","Rural Area","100","0.37883173090227","0.318212790192624","0.439450671611916","2"
"Less good","2012","no migration background","Urban Area","1916","0.145439774553485","0.139687854890706","0.151191694216264","4"
"Less good","2012","no migration background","Rural Area","1154","0.142335357499841","0.135098826157452","0.14957188884223","4"
"Less good","2012","direct migration background","Urban Area","318","0.158737990004064","0.143738145927167","0.17373783408096","4"
"Less good","2012","direct migration background","Rural Area","127","0.175964057893451","0.149102914047398","0.202825201739505","4"
"Less good","2012","indirect migration background","Urban Area","97","0.0808069055094139","0.0641951536147723","0.0974186574040554","4"
"Less good","2012","indirect migration background","Rural Area","29","","","","4"
"Poor","2012","no migration background","Urban Area","486","0.0390141124271256","0.0358549696938093","0.0421732551604419","5"
"Poor","2012","no migration background","Rural Area","324","0.0425053902433026","0.0383270339625347","0.0466837465240705","5"
"Poor","2012","direct migration background","Urban Area","99","0.0426328009765424","0.0343401789145173","0.0509254230385676","5"
"Poor","2012","direct migration background","Rural Area","29","","","","5"
"Poor","2012","indirect migration background","Urban Area","19","","","","5"
"Poor","2012","indirect migration background","Rural Area","5","","","","5"
"Satisfactory","2012","no migration background","Urban Area","4646","0.340776237480466","0.333043185022453","0.348509289938479","3"
"Satisfactory","2012","no migration background","Rural Area","2997","0.355086166942773","0.345174812232384","0.364997521653163","3"
