"plb0037_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Permanent","2003","college entrance qualification","in school","","","",""
"Permanent","2003","college entrance qualification","inadequately","","","",""
"Permanent","2003","college entrance qualification","general elemantary","","","",""
"Permanent","2003","college entrance qualification","middle vocational","113","0.39443143575517","0.338755226697891","0.45010764481245"
"Permanent","2003","college entrance qualification","vocational + Abi","502","0.830179797907188","0.799516588679344","0.860843007135032"
"Permanent","2003","college entrance qualification","higher vocational","199","0.965932116721709","0.941513219943878","0.990351013499541"
"Permanent","2003","college entrance qualification","higher education","1789","0.881300638769804","0.867108008983347","0.895493268556261"
"Permanent","2003","Other degree","in school","","","",""
"Permanent","2003","Other degree","inadequately","12","","",""
"Permanent","2003","Other degree","general elemantary","124","0.890366842282165","0.837857801172546","0.942875883391784"
"Permanent","2003","Other degree","middle vocational","190","0.894261843347459","0.852572681314437","0.935951005380481"
"Permanent","2003","Other degree","vocational + Abi","62","0.903555270640366","0.834401529143763","0.972709012136968"
"Permanent","2003","Other degree","higher vocational","30","0.798448829412103","0.661579125499246","0.93531853332496"
"Permanent","2003","Other degree","higher education","83","0.836636149572263","0.764536409752927","0.908735889391599"
"Permanent","2003","no degree/no degree yet","in school","22","","",""
"Permanent","2003","no degree/no degree yet","inadequately","52","0.764831674461901","0.658403767905813","0.871259581017989"
"Permanent","2003","no degree/no degree yet","general elemantary","","","",""
"Permanent","2003","no degree/no degree yet","middle vocational","14","","",""
"Permanent","2003","no degree/no degree yet","vocational + Abi","","","",""
"Permanent","2003","no degree/no degree yet","higher vocational","","","",""
"Permanent","2003","no degree/no degree yet","higher education","1","","",""
"Limited","2003","lower secondary degree","in school","","","",""
"Limited","2003","lower secondary degree","inadequately","","","",""
"Limited","2003","lower secondary degree","general elemantary","184","0.358029434765476","0.315709834610021","0.400349034920932"
"Limited","2003","lower secondary degree","middle vocational","126","0.0577801971305594","0.0476600728574723","0.0679003214036465"
"Limited","2003","lower secondary degree","vocational + Abi","1","","",""
"Limited","2003","lower secondary degree","higher vocational","10","","",""
"Limited","2003","lower secondary degree","higher education","3","","",""
"Limited","2003","secondary school degree","in school","","","",""
"Limited","2003","secondary school degree","inadequately","","","",""
"Limited","2003","secondary school degree","general elemantary","249","0.678146732686125","0.629341368566388","0.726952096805863"
"Limited","2003","secondary school degree","middle vocational","197","0.0774844566841061","0.0672372289841715","0.0877316843840407"
"Limited","2003","secondary school degree","vocational + Abi","1","","",""
"Limited","2003","secondary school degree","higher vocational","17","","",""
"Limited","2003","secondary school degree","higher education","20","","",""
"Limited","2003","college entrance qualification","in school","","","",""
"Limited","2003","college entrance qualification","inadequately","","","",""
"Limited","2003","college entrance qualification","general elemantary","","","",""
"Limited","2003","college entrance qualification","middle vocational","183","0.60556856424483","0.54989235518755","0.661244773302109"
"Limited","2003","college entrance qualification","vocational + Abi","74","0.169820202092812","0.139156992864968","0.200483411320656"
"Limited","2003","college entrance qualification","higher vocational","13","","",""
"Limited","2003","college entrance qualification","higher education","206","0.118699361230196","0.104506731443739","0.132891991016653"
"Limited","2003","Other degree","in school","","","",""
"Limited","2003","Other degree","inadequately","3","","",""
"Limited","2003","Other degree","general elemantary","12","","",""
"Limited","2003","Other degree","middle vocational","19","","",""
"Limited","2003","Other degree","vocational + Abi","8","","",""
"Limited","2003","Other degree","higher vocational","3","","",""
"Limited","2003","Other degree","higher education","18","","",""
"Limited","2003","no degree/no degree yet","in school","5","","",""
"Limited","2003","no degree/no degree yet","inadequately","9","","",""
"Limited","2003","no degree/no degree yet","general elemantary","","","",""
"Limited","2003","no degree/no degree yet","middle vocational","1","","",""
"Limited","2003","no degree/no degree yet","vocational + Abi","","","",""
"Limited","2003","no degree/no degree yet","higher vocational","","","",""
"Limited","2003","no degree/no degree yet","higher education","","","",""
"Permanent","2004","lower secondary degree","in school","","","",""
"Permanent","2004","lower secondary degree","inadequately","","","",""
"Permanent","2004","lower secondary degree","general elemantary","302","0.654828934464134","0.611477025565851","0.698180843362417"
"Permanent","2004","lower secondary degree","middle vocational","1776","0.926605280052465","0.914952612634489","0.93825794747044"
"Permanent","2004","lower secondary degree","vocational + Abi","12","","",""
"Permanent","2004","lower secondary degree","higher vocational","180","0.969887193685998","0.945327222848745","0.994447164523252"
"Permanent","2004","lower secondary degree","higher education","43","0.988909283705445","0.957965046768388","1.0198535206425"
"Permanent","2004","secondary school degree","in school","","","",""
"Permanent","2004","secondary school degree","inadequately","","","",""
"Permanent","2004","secondary school degree","general elemantary","101","0.351082027114956","0.300045906824193","0.402118147405719"
"Permanent","2004","secondary school degree","middle vocational","2296","0.915353437845913","0.904437754098905","0.926269121592922"
"Permanent","2004","secondary school degree","vocational + Abi","15","","",""
"Permanent","2004","secondary school degree","higher vocational","411","0.940915243035248","0.918706850670177","0.963123635400319"
"Permanent","2004","secondary school degree","higher education","366","0.898444211887409","0.868618015157695","0.928270408617123"
"Permanent","2004","college entrance qualification","in school","","","",""
"Permanent","2004","college entrance qualification","inadequately","","","",""
"Permanent","2004","college entrance qualification","general elemantary","","","",""
"Permanent","2004","college entrance qualification","middle vocational","117","0.385783701453875","0.330329450740358","0.441237952167393"
"Permanent","2004","college entrance qualification","vocational + Abi","508","0.851347833853437","0.822470775373654","0.88022489233322"
"Permanent","2004","college entrance qualification","higher vocational","193","0.959400756434356","0.932384189593127","0.986417323275586"
"Permanent","2004","college entrance qualification","higher education","1734","0.854662674357812","0.839007746658376","0.870317602057247"
"Permanent","2004","Other degree","in school","","","",""
"Permanent","2004","Other degree","inadequately","10","","",""
"Permanent","2004","Other degree","general elemantary","106","0.919882349628648","0.869828312170814","0.969936387086482"
"Permanent","2004","Other degree","middle vocational","176","0.936238801292522","0.901126186382495","0.97135141620255"
"Permanent","2004","Other degree","vocational + Abi","66","0.850455355888525","0.767502735652146","0.933407976124904"
"Permanent","2004","Other degree","higher vocational","29","","",""
"Permanent","2004","Other degree","higher education","87","0.764605573942765","0.681867725818285","0.847343422067245"
"Permanent","2004","no degree/no degree yet","in school","16","","",""
"Permanent","2004","no degree/no degree yet","inadequately","48","0.860465572969783","0.767179332181463","0.953751813758103"
"Permanent","2004","no degree/no degree yet","general elemantary","","","",""
"Permanent","2004","no degree/no degree yet","middle vocational","12","","",""
"Permanent","2004","no degree/no degree yet","vocational + Abi","","","",""
"Permanent","2004","no degree/no degree yet","higher vocational","1","","",""
"Permanent","2004","no degree/no degree yet","higher education","1","","",""
"Limited","2004","lower secondary degree","in school","","","",""
"Limited","2004","lower secondary degree","inadequately","","","",""
"Limited","2004","lower secondary degree","general elemantary","160","0.345171065535866","0.301819156637583","0.388522974434149"
"Limited","2004","lower secondary degree","middle vocational","148","0.0733947199475354","0.0617420525295597","0.085047387365511"
"Limited","2004","lower secondary degree","vocational + Abi","","","",""
"Limited","2004","lower secondary degree","higher vocational","6","","",""
"Limited","2004","lower secondary degree","higher education","1","","",""
"Limited","2004","secondary school degree","in school","","","",""
"Limited","2004","secondary school degree","inadequately","","","",""
"Limited","2004","secondary school degree","general elemantary","235","0.648917972885044","0.597881852594281","0.699954093175807"
"Limited","2004","secondary school degree","middle vocational","202","0.0846465621540865","0.0737308784070784","0.0955622459010946"
"Limited","2004","secondary school degree","vocational + Abi","","","",""
"Limited","2004","secondary school degree","higher vocational","22","","",""
"Limited","2004","secondary school degree","higher education","28","","",""
"Limited","2004","college entrance qualification","in school","","","",""
"Limited","2004","college entrance qualification","inadequately","","","",""
"Limited","2004","college entrance qualification","general elemantary","","","",""
"Limited","2004","college entrance qualification","middle vocational","179","0.614216298546125","0.558762047832607","0.669670549259642"
"Limited","2004","college entrance qualification","vocational + Abi","75","0.148652166146563","0.119775107666779","0.177529224626346"
"Limited","2004","college entrance qualification","higher vocational","12","","",""
"Limited","2004","college entrance qualification","higher education","213","0.145337325642189","0.129682397942753","0.160992253341624"
"Limited","2004","Other degree","in school","","","",""
"Limited","2004","Other degree","inadequately","7","","",""
"Limited","2004","Other degree","general elemantary","7","","",""
"Limited","2004","Other degree","middle vocational","10","","",""
"Limited","2004","Other degree","vocational + Abi","5","","",""
"Limited","2004","Other degree","higher vocational","3","","",""
"Limited","2004","Other degree","higher education","14","","",""
"Limited","2004","no degree/no degree yet","in school","7","","",""
"Limited","2004","no degree/no degree yet","inadequately","5","","",""
"Limited","2004","no degree/no degree yet","general elemantary","","","",""
"Limited","2004","no degree/no degree yet","middle vocational","1","","",""
"Limited","2004","no degree/no degree yet","vocational + Abi","","","",""
"Limited","2004","no degree/no degree yet","higher vocational","","","",""
"Limited","2004","no degree/no degree yet","higher education","","","",""
"Permanent","2005","lower secondary degree","in school","","","",""
"Permanent","2005","lower secondary degree","inadequately","","","",""
"Permanent","2005","lower secondary degree","general elemantary","269","0.685625719593208","0.639725065923559","0.731526373262858"
"Permanent","2005","lower secondary degree","middle vocational","1684","0.913012234353036","0.900061358867443","0.925963109838629"
"Permanent","2005","lower secondary degree","vocational + Abi","11","","",""
"Permanent","2005","lower secondary degree","higher vocational","167","0.981682732949448","0.961700640953819","1.00166482494508"
"Permanent","2005","lower secondary degree","higher education","35","1","1","1"
"Permanent","2005","secondary school degree","in school","","","",""
"Permanent","2005","secondary school degree","inadequately","","","",""
"Permanent","2005","secondary school degree","general elemantary","108","0.366082638032341","0.313383748452216","0.418781527612465"
"Permanent","2005","secondary school degree","middle vocational","2258","0.917360882582021","0.906440491163406","0.928281274000636"
"Permanent","2005","secondary school degree","vocational + Abi","14","","",""
"Permanent","2005","secondary school degree","higher vocational","398","0.928028295059885","0.903223161609938","0.952833428509833"
"Permanent","2005","secondary school degree","higher education","350","0.929455657161018","0.90339972770024","0.955511586621796"
"Permanent","2005","college entrance qualification","in school","","","",""
"Permanent","2005","college entrance qualification","inadequately","","","",""
"Permanent","2005","college entrance qualification","general elemantary","","","",""
"Permanent","2005","college entrance qualification","middle vocational","111","0.407549872864543","0.348163541631132","0.466936204097955"
"Permanent","2005","college entrance qualification","vocational + Abi","533","0.880412370754131","0.854362165025745","0.906462576482517"
"Permanent","2005","college entrance qualification","higher vocational","199","0.963877351253915","0.938579966285221","0.98917473622261"
"Permanent","2005","college entrance qualification","higher education","1733","0.888757311396979","0.874656024811815","0.902858597982143"
"Permanent","2005","Other degree","in school","","","",""
"Permanent","2005","Other degree","inadequately","7","","",""
"Permanent","2005","Other degree","general elemantary","101","0.928224915300924","0.879087916619131","0.977361913982718"
"Permanent","2005","Other degree","middle vocational","168","0.864601546620442","0.815164327279231","0.914038765961653"
"Permanent","2005","Other degree","vocational + Abi","66","0.933230221910014","0.873899723263197","0.99256072055683"
"Permanent","2005","Other degree","higher vocational","25","","",""
"Permanent","2005","Other degree","higher education","89","0.862391583662588","0.79487307452523","0.929910092799946"
"Permanent","2005","no degree/no degree yet","in school","16","","",""
"Permanent","2005","no degree/no degree yet","inadequately","43","0.848424440688096","0.746975235828197","0.949873645547995"
"Permanent","2005","no degree/no degree yet","general elemantary","","","",""
"Permanent","2005","no degree/no degree yet","middle vocational","12","","",""
"Permanent","2005","no degree/no degree yet","vocational + Abi","","","",""
"Permanent","2005","no degree/no degree yet","higher vocational","1","","",""
"Permanent","2005","no degree/no degree yet","higher education","1","","",""
"Limited","2005","lower secondary degree","in school","","","",""
"Limited","2005","lower secondary degree","inadequately","","","",""
"Limited","2005","lower secondary degree","general elemantary","124","0.314374280406792","0.268473626737142","0.360274934076441"
"Limited","2005","lower secondary degree","middle vocational","135","0.0869877656469642","0.0740368901613714","0.0999386411325569"
"Limited","2005","lower secondary degree","vocational + Abi","","","",""
"Limited","2005","lower secondary degree","higher vocational","6","","",""
"Limited","2005","lower secondary degree","higher education","","","",""
"Limited","2005","secondary school degree","in school","","","",""
"Limited","2005","secondary school degree","inadequately","","","",""
"Limited","2005","secondary school degree","general elemantary","213","0.633917361967659","0.581218472387535","0.686616251547784"
"Limited","2005","secondary school degree","middle vocational","184","0.082639117417979","0.0717187259993644","0.0935595088365936"
"Limited","2005","secondary school degree","vocational + Abi","1","","",""
"Limited","2005","secondary school degree","higher vocational","19","","",""
"Limited","2005","secondary school degree","higher education","21","","",""
"Limited","2005","college entrance qualification","in school","","","",""
"Limited","2005","college entrance qualification","inadequately","","","",""
"Limited","2005","college entrance qualification","general elemantary","","","",""
"Limited","2005","college entrance qualification","middle vocational","152","0.592450127135457","0.533063795902045","0.651836458368868"
"Limited","2005","college entrance qualification","vocational + Abi","63","0.119587629245869","0.0935374235174831","0.145637834974254"
"Limited","2005","college entrance qualification","higher vocational","10","","",""
"Limited","2005","college entrance qualification","higher education","177","0.111242688603021","0.0971414020178573","0.125343975188185"
"Limited","2005","Other degree","in school","","","",""
"Limited","2005","Other degree","inadequately","10","","",""
"Limited","2005","Other degree","general elemantary","5","","",""
"Limited","2005","Other degree","middle vocational","16","","",""
"Limited","2005","Other degree","vocational + Abi","2","","",""
"Limited","2005","Other degree","higher vocational","1","","",""
"Limited","2005","Other degree","higher education","11","","",""
"Limited","2005","no degree/no degree yet","in school","10","","",""
"Limited","2005","no degree/no degree yet","inadequately","5","","",""
"Limited","2005","no degree/no degree yet","general elemantary","","","",""
"Limited","2005","no degree/no degree yet","middle vocational","1","","",""
"Limited","2005","no degree/no degree yet","vocational + Abi","","","",""
"Limited","2005","no degree/no degree yet","higher vocational","","","",""
"Limited","2005","no degree/no degree yet","higher education","","","",""
"Permanent","2006","lower secondary degree","in school","","","",""
"Permanent","2006","lower secondary degree","inadequately","","","",""
"Permanent","2006","lower secondary degree","general elemantary","270","0.707351666899769","0.661963237308514","0.752740096491024"
"Permanent","2006","lower secondary degree","middle vocational","1759","0.910484253877174","0.897684439099421","0.923284068654927"
"Permanent","2006","lower secondary degree","vocational + Abi","11","","",""
"Permanent","2006","lower secondary degree","higher vocational","170","0.971934821299789","0.947739908994098","0.99612973360548"
"Permanent","2006","lower secondary degree","higher education","37","0.972449126809284","0.921078257292515","1.02381999632605"
"Permanent","2006","secondary school degree","in school","","","",""
"Permanent","2006","secondary school degree","inadequately","","","",""
"Permanent","2006","secondary school degree","general elemantary","111","0.397454434137316","0.342169924240651","0.452738944033981"
"Permanent","2006","secondary school degree","middle vocational","2359","0.895208391601485","0.883462477240209","0.90695430596276"
"Permanent","2006","secondary school degree","vocational + Abi","12","","",""
"Permanent","2006","secondary school degree","higher vocational","406","0.942066356439511","0.91993375949548","0.964198953383543"
"Permanent","2006","secondary school degree","higher education","365","0.896927782010788","0.867131117966024","0.926724446055552"
"Permanent","2006","college entrance qualification","in school","","","",""
"Permanent","2006","college entrance qualification","inadequately","","","",""
"Permanent","2006","college entrance qualification","general elemantary","","","",""
"Permanent","2006","college entrance qualification","middle vocational","117","0.430180629230881","0.369649948365704","0.490711310096057"
"Permanent","2006","college entrance qualification","vocational + Abi","560","0.855495528646026","0.828191427152527","0.882799630139525"
"Permanent","2006","college entrance qualification","higher vocational","208","0.975902071085812","0.95545108775433","0.996353054417294"
"Permanent","2006","college entrance qualification","higher education","1827","0.870362639442041","0.855761235623603","0.884964043260479"
"Permanent","2006","Other degree","in school","","","",""
"Permanent","2006","Other degree","inadequately","7","","",""
"Permanent","2006","Other degree","general elemantary","92","0.881389324465284","0.818642205812081","0.944136443118487"
"Permanent","2006","Other degree","middle vocational","165","0.914769133355859","0.874202721063728","0.95533554564799"
"Permanent","2006","Other degree","vocational + Abi","66","0.900225035219283","0.831474988792871","0.968975081645695"
"Permanent","2006","Other degree","higher vocational","29","","",""
"Permanent","2006","Other degree","higher education","88","0.839488355658535","0.766811577994529","0.912165133322542"
"Permanent","2006","no degree/no degree yet","in school","16","","",""
"Permanent","2006","no degree/no degree yet","inadequately","36","0.857616270886571","0.750653449420474","0.964579092352668"
"Permanent","2006","no degree/no degree yet","general elemantary","","","",""
"Permanent","2006","no degree/no degree yet","middle vocational","12","","",""
"Permanent","2006","no degree/no degree yet","vocational + Abi","","","",""
"Permanent","2006","no degree/no degree yet","higher vocational","","","",""
"Permanent","2006","no degree/no degree yet","higher education","2","","",""
"Limited","2006","lower secondary degree","in school","","","",""
"Limited","2006","lower secondary degree","inadequately","","","",""
"Limited","2006","lower secondary degree","general elemantary","116","0.292648333100231","0.247259903508976","0.338036762691486"
"Limited","2006","lower secondary degree","middle vocational","152","0.0895157461228264","0.0767159313450735","0.102315560900579"
"Limited","2006","lower secondary degree","vocational + Abi","","","",""
"Limited","2006","lower secondary degree","higher vocational","9","","",""
"Limited","2006","lower secondary degree","higher education","2","","",""
"Limited","2006","secondary school degree","in school","","","",""
"Limited","2006","secondary school degree","inadequately","","","",""
"Limited","2006","secondary school degree","general elemantary","190","0.602545565862684","0.547261055966019","0.657830075759349"
"Limited","2006","secondary school degree","middle vocational","253","0.104791608398515","0.0930456940372398","0.116537522759791"
"Limited","2006","secondary school degree","vocational + Abi","1","","",""
"Limited","2006","secondary school degree","higher vocational","22","","",""
"Limited","2006","secondary school degree","higher education","35","0.103072217989212","0.073275553944448","0.132868882033976"
"Limited","2006","college entrance qualification","in school","","","",""
"Limited","2006","college entrance qualification","inadequately","","","",""
"Limited","2006","college entrance qualification","general elemantary","","","",""
"Limited","2006","college entrance qualification","middle vocational","140","0.569819370769119","0.509288689903943","0.630350051634296"
"Limited","2006","college entrance qualification","vocational + Abi","77","0.144504471353974","0.117200369860475","0.171808572847473"
"Limited","2006","college entrance qualification","higher vocational","8","","",""
"Limited","2006","college entrance qualification","higher education","206","0.129637360557959","0.115035956739521","0.144238764376397"
"Limited","2006","Other degree","in school","","","",""
"Limited","2006","Other degree","inadequately","12","","",""
"Limited","2006","Other degree","general elemantary","10","","",""
"Limited","2006","Other degree","middle vocational","17","","",""
"Limited","2006","Other degree","vocational + Abi","7","","",""
"Limited","2006","Other degree","higher vocational","1","","",""
"Limited","2006","Other degree","higher education","10","","",""
"Limited","2006","no degree/no degree yet","in school","6","","",""
"Limited","2006","no degree/no degree yet","inadequately","5","","",""
"Limited","2006","no degree/no degree yet","general elemantary","","","",""
"Limited","2006","no degree/no degree yet","middle vocational","1","","",""
"Limited","2006","no degree/no degree yet","vocational + Abi","","","",""
"Limited","2006","no degree/no degree yet","higher vocational","","","",""
"Limited","2006","no degree/no degree yet","higher education","","","",""
"Permanent","2007","lower secondary degree","in school","","","",""
"Permanent","2007","lower secondary degree","inadequately","","","",""
"Permanent","2007","lower secondary degree","general elemantary","246","0.682645812750395","0.634363972503279","0.730927652997511"
"Permanent","2007","lower secondary degree","middle vocational","1681","0.922149150391215","0.909866495237915","0.934431805544515"
"Permanent","2007","lower secondary degree","vocational + Abi","12","","",""
"Permanent","2007","lower secondary degree","higher vocational","147","0.915321980665739","0.871911775448193","0.958732185883284"
"Permanent","2007","lower secondary degree","higher education","30","0.944071416524922","0.864456868083593","1.02368596496625"
"Permanent","2007","secondary school degree","in school","","","",""
"Permanent","2007","secondary school degree","inadequately","","","",""
"Permanent","2007","secondary school degree","general elemantary","88","0.410505847794199","0.349889850460418","0.471121845127981"
"Permanent","2007","secondary school degree","middle vocational","2278","0.899001571780559","0.887225061123602","0.910778082437516"
"Permanent","2007","secondary school degree","vocational + Abi","10","","",""
"Permanent","2007","secondary school degree","higher vocational","386","0.934540395523719","0.91059941737039","0.958481373677048"
"Permanent","2007","secondary school degree","higher education","331","0.912379371486507","0.883131667573235","0.94162707539978"
"Permanent","2007","college entrance qualification","in school","","","",""
"Permanent","2007","college entrance qualification","inadequately","","","",""
"Permanent","2007","college entrance qualification","general elemantary","","","",""
"Permanent","2007","college entrance qualification","middle vocational","125","0.399708053740148","0.343037187574866","0.45637891990543"
"Permanent","2007","college entrance qualification","vocational + Abi","555","0.855053968859527","0.827715240959611","0.882392696759442"
"Permanent","2007","college entrance qualification","higher vocational","194","0.945014287108039","0.913733539469903","0.976295034746174"
"Permanent","2007","college entrance qualification","higher education","1740","0.87691886830299","0.862310990122823","0.891526746483157"
"Permanent","2007","Other degree","in school","","","",""
"Permanent","2007","Other degree","inadequately","8","","",""
"Permanent","2007","Other degree","general elemantary","81","0.977602191070734","0.945958123817268","1.0092462583242"
"Permanent","2007","Other degree","middle vocational","138","0.832012727597321","0.774795166606993","0.889230288587649"
"Permanent","2007","Other degree","vocational + Abi","61","0.826273899432438","0.735553439637264","0.916994359227612"
"Permanent","2007","Other degree","higher vocational","21","","",""
"Permanent","2007","Other degree","higher education","86","0.765749574066779","0.685122901878141","0.846376246255417"
"Permanent","2007","no degree/no degree yet","in school","10","","",""
"Permanent","2007","no degree/no degree yet","inadequately","33","0.884798478596556","0.78328876940003","0.986308187793082"
"Permanent","2007","no degree/no degree yet","general elemantary","","","",""
"Permanent","2007","no degree/no degree yet","middle vocational","10","","",""
"Permanent","2007","no degree/no degree yet","vocational + Abi","","","",""
"Permanent","2007","no degree/no degree yet","higher vocational","","","",""
"Permanent","2007","no degree/no degree yet","higher education","","","",""
"Limited","2007","lower secondary degree","in school","","","",""
"Limited","2007","lower secondary degree","inadequately","","","",""
"Limited","2007","lower secondary degree","general elemantary","111","0.317354187249605","0.269072347002489","0.365636027496721"
"Limited","2007","lower secondary degree","middle vocational","147","0.0778508496087851","0.0655681944554847","0.0901335047620854"
"Limited","2007","lower secondary degree","vocational + Abi","","","",""
"Limited","2007","lower secondary degree","higher vocational","11","","",""
"Limited","2007","lower secondary degree","higher education","2","","",""
"Limited","2007","secondary school degree","in school","","","",""
"Limited","2007","secondary school degree","inadequately","","","",""
"Limited","2007","secondary school degree","general elemantary","165","0.5894941522058","0.528878154872019","0.650110149539582"
"Limited","2007","secondary school degree","middle vocational","237","0.100998428219441","0.0892219175624842","0.112774938876398"
"Limited","2007","secondary school degree","vocational + Abi","","","",""
"Limited","2007","secondary school degree","higher vocational","24","","",""
"Limited","2007","secondary school degree","higher education","28","","",""
"Limited","2007","college entrance qualification","in school","","","",""
"Limited","2007","college entrance qualification","inadequately","","","",""
"Limited","2007","college entrance qualification","general elemantary","","","",""
"Limited","2007","college entrance qualification","middle vocational","162","0.600291946259852","0.54362108009457","0.656962812425134"
"Limited","2007","college entrance qualification","vocational + Abi","82","0.144946031140473","0.117607303240558","0.172284759040389"
"Limited","2007","college entrance qualification","higher vocational","10","","",""
"Limited","2007","college entrance qualification","higher education","203","0.12308113169701","0.108473253516843","0.137689009877177"
"Limited","2007","Other degree","in school","","","",""
"Limited","2007","Other degree","inadequately","7","","",""
"Limited","2007","Other degree","general elemantary","3","","",""
"Limited","2007","Other degree","middle vocational","26","","",""
"Limited","2007","Other degree","vocational + Abi","6","","",""
"Limited","2007","Other degree","higher vocational","2","","",""
"Limited","2007","Other degree","higher education","20","","",""
"Limited","2007","no degree/no degree yet","in school","6","","",""
"Limited","2007","no degree/no degree yet","inadequately","5","","",""
"Limited","2007","no degree/no degree yet","general elemantary","","","",""
"Limited","2007","no degree/no degree yet","middle vocational","1","","",""
"Limited","2007","no degree/no degree yet","vocational + Abi","","","",""
"Limited","2007","no degree/no degree yet","higher vocational","","","",""
"Limited","2007","no degree/no degree yet","higher education","","","",""
"Permanent","2008","lower secondary degree","in school","","","",""
"Permanent","2008","lower secondary degree","inadequately","","","",""
"Permanent","2008","lower secondary degree","general elemantary","240","0.716148348084526","0.667867721496985","0.764428974672066"
"Permanent","2008","lower secondary degree","middle vocational","1586","0.916833483392982","0.903783698403994","0.929883268381971"
"Permanent","2008","lower secondary degree","vocational + Abi","12","","",""
"Permanent","2008","lower secondary degree","higher vocational","146","0.941173324397461","0.904249408782667","0.978097240012256"
"Permanent","2008","lower secondary degree","higher education","31","1","1","1"
"Permanent","2008","secondary school degree","in school","","","",""
"Permanent","2008","secondary school degree","inadequately","","","",""
"Permanent","2008","secondary school degree","general elemantary","81","0.365793089000521","0.305847741277357","0.425738436723685"
"Permanent","2008","secondary school degree","middle vocational","2230","0.879830944345005","0.867038806141719","0.892623082548291"
"Permanent","2008","secondary school degree","vocational + Abi","12","","",""
"Permanent","2008","secondary school degree","higher vocational","357","0.915915553426119","0.8880497765592","0.943781330293038"
"Permanent","2008","secondary school degree","higher education","322","0.902864302640148","0.871705265708114","0.934023339572181"
"Permanent","2008","college entrance qualification","in school","","","",""
"Permanent","2008","college entrance qualification","inadequately","","","",""
"Permanent","2008","college entrance qualification","general elemantary","","","",""
"Permanent","2008","college entrance qualification","middle vocational","98","0.394170865340897","0.333474070912622","0.454867659769172"
"Permanent","2008","college entrance qualification","vocational + Abi","532","0.878523850363936","0.852684226202153","0.90436347452572"
"Permanent","2008","college entrance qualification","higher vocational","172","0.925552466950363","0.887311005547361","0.963793928353365"
"Permanent","2008","college entrance qualification","higher education","1676","0.873686143674718","0.858665521500621","0.888706765848814"
"Permanent","2008","Other degree","in school","","","",""
"Permanent","2008","Other degree","inadequately","7","","",""
"Permanent","2008","Other degree","general elemantary","72","0.910086476250575","0.845774014412386","0.974398938088763"
"Permanent","2008","Other degree","middle vocational","143","0.894092782517712","0.845804710552622","0.942380854482802"
"Permanent","2008","Other degree","vocational + Abi","51","0.861376325209829","0.77244612634358","0.950306524076078"
"Permanent","2008","Other degree","higher vocational","20","","",""
"Permanent","2008","Other degree","higher education","74","0.809733007325309","0.729959393750922","0.889506620899696"
"Permanent","2008","no degree/no degree yet","in school","11","","",""
"Permanent","2008","no degree/no degree yet","inadequately","34","0.795506171153608","0.672048510784523","0.918963831522692"
"Permanent","2008","no degree/no degree yet","general elemantary","","","",""
"Permanent","2008","no degree/no degree yet","middle vocational","9","","",""
"Permanent","2008","no degree/no degree yet","vocational + Abi","","","",""
"Permanent","2008","no degree/no degree yet","higher vocational","","","",""
"Permanent","2008","no degree/no degree yet","higher education","","","",""
"Limited","2008","lower secondary degree","in school","","","",""
"Limited","2008","lower secondary degree","inadequately","","","",""
"Limited","2008","lower secondary degree","general elemantary","95","0.283851651915474","0.235571025327934","0.332132278503015"
"Limited","2008","lower secondary degree","middle vocational","134","0.0831665166070176","0.0701167316180289","0.0962163015960064"
"Limited","2008","lower secondary degree","vocational + Abi","","","",""
"Limited","2008","lower secondary degree","higher vocational","10","","",""
"Limited","2008","lower secondary degree","higher education","","","",""
"Limited","2008","secondary school degree","in school","","","",""
"Limited","2008","secondary school degree","inadequately","","","",""
"Limited","2008","secondary school degree","general elemantary","167","0.634206910999479","0.574261563276315","0.694152258722643"
"Limited","2008","secondary school degree","middle vocational","252","0.120169055654995","0.107376917451709","0.132961193858281"
"Limited","2008","secondary school degree","vocational + Abi","","","",""
"Limited","2008","secondary school degree","higher vocational","24","","",""
"Limited","2008","secondary school degree","higher education","25","","",""
"Limited","2008","college entrance qualification","in school","","","",""
"Limited","2008","college entrance qualification","inadequately","","","",""
"Limited","2008","college entrance qualification","general elemantary","","","",""
"Limited","2008","college entrance qualification","middle vocational","151","0.605829134659103","0.545132340230828","0.666525929087378"
"Limited","2008","college entrance qualification","vocational + Abi","82","0.121476149636064","0.0956365254742803","0.147315773797847"
"Limited","2008","college entrance qualification","higher vocational","9","","",""
"Limited","2008","college entrance qualification","higher education","203","0.126313856325282","0.111293234151186","0.141334478499379"
"Limited","2008","Other degree","in school","","","",""
"Limited","2008","Other degree","inadequately","9","","",""
"Limited","2008","Other degree","general elemantary","4","","",""
"Limited","2008","Other degree","middle vocational","13","","",""
"Limited","2008","Other degree","vocational + Abi","7","","",""
"Limited","2008","Other degree","higher vocational","2","","",""
"Limited","2008","Other degree","higher education","19","","",""
"Limited","2008","no degree/no degree yet","in school","8","","",""
"Limited","2008","no degree/no degree yet","inadequately","7","","",""
"Limited","2008","no degree/no degree yet","general elemantary","","","",""
"Limited","2008","no degree/no degree yet","middle vocational","2","","",""
"Limited","2008","no degree/no degree yet","vocational + Abi","","","",""
"Limited","2008","no degree/no degree yet","higher vocational","","","",""
"Limited","2008","no degree/no degree yet","higher education","","","",""
"Permanent","2009","lower secondary degree","in school","","","",""
