"plb0037_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Permanent","2008","Couple + C. LE 16 ","Male","1177","0.930638267894928","0.916581785713206","0.94469475007665","1"
"Permanent","2008","Single parent ","Female","313","0.728687806431299","0.685753456614339","0.77162215624826","1"
"Permanent","2008","Single parent ","Male","98","0.645681127189746","0.569891710477707","0.721470543901785","1"
"Limited","2009","(Married) couple without C. ","Female","160","0.116150472281534","0.0989244399637243","0.133376504599343","2"
"Limited","2009","(Married) couple without C. ","Male","104","0.093379985061632","0.0768414623108233","0.109918507812441","2"
"Limited","2009","1-pers.-HH","Female","93","0.204667374572479","0.169443953775132","0.239890795369827","2"
"Limited","2009","Couple + C. GT 16 ","Female","158","0.253715144999705","0.224428091864729","0.283002198134681","2"
"Limited","2009","Couple + C. GT 16 ","Male","217","0.243630496254821","0.217077467573064","0.270183524936578","2"
"Limited","2009","Couple + C. LE 16 ","Female","100","0.104762696964283","0.083852558658804","0.125672835269762","2"
"Limited","2009","Couple + C. LE 16 ","Male","79","0.0758779775734586","0.0601433605523444","0.0916125945945728","2"
"Limited","2009","Couple + C. LE and GT 16","Male","72","0.220025985939641","0.178591731025523","0.261460240853759","2"
"Limited","2009","1-pers.-HH","Male","82","0.128258433180994","0.101525433235958","0.15499143312603","2"
"Limited","2009","Couple + C. LE and GT 16","Female","68","0.239370002341432","0.192545374313399","0.286194630369466","2"
"Limited","2009","Single parent ","Male","52","0.411767530323365","0.330819839490266","0.492715221156465","2"
"Limited","2009","Single parent ","Female","79","0.231738631511585","0.189202703934718","0.274274559088452","2"
"Permanent","2009","(Married) couple without C. ","Female","1169","0.883849527718466","0.866623495400657","0.901075560036276","1"
"Permanent","2009","(Married) couple without C. ","Male","1085","0.906620014938368","0.890081492187559","0.923158537689177","1"
"Permanent","2009","Couple + C. LE and GT 16","Female","251","0.760629997658568","0.713805369630534","0.807454625686601","1"
"Permanent","2009","Couple + C. LE and GT 16","Male","312","0.779974014060359","0.738539759146241","0.821408268974477","1"
"Permanent","2009","1-pers.-HH","Female","411","0.795332625427521","0.760109204630173","0.830556046224868","1"
"Permanent","2009","1-pers.-HH","Male","519","0.871741566819006","0.84500856687397","0.898474566764042","1"
"Permanent","2009","Couple + C. GT 16 ","Female","690","0.746284855000295","0.716997801865319","0.775571908135271","1"
"Permanent","2009","Couple + C. GT 16 ","Male","787","0.756369503745179","0.729816475063422","0.782922532426936","1"
"Permanent","2009","Couple + C. LE 16 ","Female","724","0.895237303035717","0.874327164730238","0.916147441341196","1"
"Permanent","2009","Couple + C. LE 16 ","Male","1009","0.924122022426541","0.908387405405427","0.939856639447656","1"
"Permanent","2009","Single parent ","Female","299","0.768261368488415","0.725725440911548","0.810797296065282","1"
"Permanent","2009","Single parent ","Male","90","0.588232469676635","0.507284778843535","0.669180160509734","1"
"Limited","2010","(Married) couple without C. ","Female","144","0.107987666923383","0.0911163523333778","0.124858981513389","2"
"Limited","2010","(Married) couple without C. ","Male","95","0.0672708768090126","0.0528498001384151","0.0816919534796101","2"
"Limited","2010","1-pers.-HH","Female","104","0.204972348373271","0.16893412877425","0.241010567972292","2"
"Limited","2010","Couple + C. GT 16 ","Female","152","0.240072201851402","0.210078058300294","0.27006634540251","2"
"Limited","2010","Couple + C. GT 16 ","Male","194","0.244078627894636","0.216216396736776","0.271940859052495","2"
"Limited","2010","Couple + C. LE 16 ","Female","255","0.136739933300807","0.120251910647233","0.153227955954381","2"
"Limited","2010","Couple + C. LE 16 ","Male","294","0.098306761933851","0.0874142449751812","0.109199278892521","2"
"Limited","2010","1-pers.-HH","Male","82","0.128506452472916","0.100436199601506","0.156576705344326","2"
"Limited","2010","Couple + C. LE and GT 16","Female","101","0.270110754235957","0.226813851634761","0.313407656837153","2"
"Limited","2010","Couple + C. LE and GT 16","Male","105","0.250141912350917","0.212554210285557","0.287729614416277","2"
"Limited","2010","Single parent ","Female","220","0.263551899255351","0.236698951307119","0.290404847203582","2"
"Limited","2010","Single parent ","Male","70","0.356273114433232","0.291191431807449","0.421354797059016","2"
"Permanent","2010","(Married) couple without C. ","Female","1156","0.892012333076617","0.875141018486611","0.908883647666622","1"
"Permanent","2010","(Married) couple without C. ","Male","1064","0.932729123190987","0.91830804652039","0.947150199861585","1"
"Permanent","2010","Couple + C. LE and GT 16","Female","303","0.729889245764043","0.686592343162847","0.773186148365239","1"
"Permanent","2010","Couple + C. LE and GT 16","Male","405","0.749858087649083","0.712270385583723","0.787445789714442","1"
"Permanent","2010","1-pers.-HH","Female","378","0.795027651626729","0.758989432027708","0.83106587122575","1"
"Permanent","2010","1-pers.-HH","Male","464","0.871493547527084","0.843423294655674","0.899563800398494","1"
"Permanent","2010","Couple + C. GT 16 ","Female","627","0.759927798148598","0.72993365459749","0.789921941699706","1"
"Permanent","2010","Couple + C. GT 16 ","Male","719","0.755921372105364","0.728059140947505","0.783783603263224","1"
"Permanent","2010","Couple + C. LE 16 ","Female","1413","0.863260066699193","0.846772044045619","0.879748089352767","1"
"Permanent","2010","Couple + C. LE 16 ","Male","2576","0.901693238066149","0.890800721107479","0.912585755024819","1"
"Permanent","2010","Single parent ","Female","814","0.736448100744649","0.709595152796418","0.763301048692881","1"
"Permanent","2010","Single parent ","Male","138","0.643726885566768","0.578645202940984","0.708808568192551","1"
"Limited","2011","(Married) couple without C. ","Female","192","0.143972873021904","0.126771140156022","0.161174605887786","2"
"Limited","2011","(Married) couple without C. ","Male","145","0.0929254327743573","0.0780788677597092","0.107771997789005","2"
"Limited","2011","1-pers.-HH","Female","115","0.171228531958248","0.141859136021662","0.200597927894835","2"
"Limited","2011","1-pers.-HH","Male","107","0.159115407217654","0.131480063293402","0.186750751141907","2"
"Limited","2011","Couple + C. GT 16 ","Male","208","0.241276877408534","0.214981032707789","0.26757272210928","2"
"Limited","2011","Couple + C. LE 16 ","Female","315","0.154337253713161","0.139182279322754","0.169492228103568","2"
"Limited","2011","Couple + C. LE 16 ","Male","278","0.0848636217135092","0.0750313511466359","0.0946958922803826","2"
"Limited","2011","Couple + C. LE and GT 16","Male","121","0.195047584277049","0.164954523075413","0.225140645478685","2"
"Limited","2011","Couple + C. GT 16 ","Female","171","0.222888672324248","0.195328517285363","0.250448827363132","2"
"Limited","2011","Couple + C. LE and GT 16","Female","121","0.224457570542741","0.188869778826593","0.260045362258888","2"
"Limited","2011","Single parent ","Male","89","0.376352503440735","0.319807981955449","0.432897024926021","2"
"Limited","2011","Single parent ","Female","273","0.202430895714465","0.181246473232843","0.223615318196087","2"
"Permanent","2011","Couple + C. LE and GT 16","Female","407","0.775542429457259","0.739954637741112","0.811130221173407","1"
"Permanent","2011","(Married) couple without C. ","Female","1408","0.856027126978096","0.838825394112214","0.873228859843978","1"
"Permanent","2011","(Married) couple without C. ","Male","1324","0.907074567225643","0.892228002210995","0.921921132240291","1"
"Permanent","2011","Couple + C. LE and GT 16","Male","545","0.804952415722951","0.774859354521315","0.835045476924587","1"
"Permanent","2011","Single parent ","Female","1109","0.797569104285535","0.776384681803913","0.818753526767157","1"
"Permanent","2011","1-pers.-HH","Female","517","0.828771468041752","0.799402072105165","0.858140863978338","1"
"Permanent","2011","1-pers.-HH","Male","566","0.840884592782346","0.813249248858093","0.868519936706599","1"
"Permanent","2011","Couple + C. GT 16 ","Female","705","0.777111327675752","0.749551172636868","0.804671482714637","1"
"Permanent","2011","Couple + C. GT 16 ","Male","809","0.758723122591466","0.73242727789072","0.785018967292211","1"
"Permanent","2011","Couple + C. LE 16 ","Female","1868","0.845662746286839","0.830507771896432","0.860817720677245","1"
"Permanent","2011","Couple + C. LE 16 ","Male","2808","0.915136378286491","0.905304107719617","0.924968648853364","1"
"Permanent","2011","Single parent ","Male","193","0.623647496559265","0.567102975073979","0.680192018044551","1"
"Limited","2012","(Married) couple without C. ","Female","181","0.126167589342629","0.109862312382986","0.142472866302272","2"
"Limited","2012","(Married) couple without C. ","Male","147","0.0996880435398437","0.0841877406158075","0.11518834646388","2"
"Limited","2012","1-pers.-HH","Female","146","0.173018291798845","0.145653381880951","0.200383201716739","2"
"Limited","2012","1-pers.-HH","Male","120","0.162520622957104","0.135739694661385","0.189301551252824","2"
"Limited","2012","Couple + C. GT 16 ","Male","197","0.218095895155905","0.192666041510039","0.243525748801771","2"
"Limited","2012","Couple + C. LE 16 ","Female","334","0.165726064230666","0.150034264216478","0.181417864244853","2"
"Limited","2012","Couple + C. LE 16 ","Male","264","0.0841955963051","0.0739523243254086","0.0944388682847913","2"
"Limited","2012","Couple + C. LE and GT 16","Female","128","0.230871035742982","0.196155475019185","0.26558659646678","2"
"Limited","2012","Couple + C. LE and GT 16","Male","143","0.207112979095349","0.176766233950573","0.237459724240125","2"
"Limited","2012","Couple + C. GT 16 ","Female","172","0.234540843730915","0.205989065462635","0.263092621999196","2"
"Limited","2012","Single parent ","Male","115","0.407218389506153","0.351247360972389","0.463189418039918","2"
"Limited","2012","Single parent ","Female","264","0.200717310318623","0.179484550272397","0.22195007036485","2"
"Permanent","2012","Couple + C. LE and GT 16","Female","438","0.769128964257018","0.73441340353322","0.803844524980815","1"
"Permanent","2012","Couple + C. LE and GT 16","Male","542","0.792887020904651","0.762540275759875","0.823233766049427","1"
"Permanent","2012","(Married) couple without C. ","Female","1412","0.873832410657371","0.857527133697728","0.890137687617014","1"
"Permanent","2012","(Married) couple without C. ","Male","1288","0.900311956460156","0.88481165353612","0.915812259384193","1"
"Permanent","2012","Single parent ","Female","1103","0.799282689681377","0.77804992963515","0.820515449727603","1"
"Permanent","2012","1-pers.-HH","Female","588","0.826981708201155","0.799616798283261","0.854346618119049","1"
"Permanent","2012","1-pers.-HH","Male","609","0.837479377042896","0.810698448747176","0.864260305338615","1"
"Permanent","2012","Couple + C. GT 16 ","Female","674","0.765459156269085","0.736907378000805","0.794010934537365","1"
"Permanent","2012","Couple + C. GT 16 ","Male","816","0.781904104844095","0.756474251198229","0.807333958489961","1"
"Permanent","2012","Couple + C. LE 16 ","Female","1823","0.834273935769334","0.818582135755147","0.849965735783522","1"
"Permanent","2012","Couple + C. LE 16 ","Male","2559","0.9158044036949","0.905561131715209","0.926047675674591","1"
"Permanent","2012","Single parent ","Male","181","0.592781610493847","0.536810581960082","0.648752639027611","1"
"Limited","2013","(Married) couple without C. ","Female","247","0.125835832020943","0.110345273530535","0.141326390511351","2"
"Limited","2013","(Married) couple without C. ","Male","190","0.112673022176344","0.097140986698215","0.128205057654474","2"
"Limited","2013","1-pers.-HH","Female","168","0.184432925370383","0.157388135276621","0.211477715464146","2"
"Limited","2013","1-pers.-HH","Male","159","0.181737641306451","0.155391506859154","0.208083775753749","2"
"Limited","2013","Couple + C. GT 16 ","Male","234","0.221954001228263","0.197261347316886","0.24664665513964","2"
"Limited","2013","Couple + C. LE 16 ","Female","397","0.151815319959473","0.13748278989943","0.166147850019516","2"
"Limited","2013","Couple + C. LE 16 ","Male","346","0.0931881023608829","0.082951726520867","0.103424478200899","2"
"Limited","2013","Couple + C. LE and GT 16","Female","175","0.227129085208571","0.196354092972746","0.257904077444397","2"
"Limited","2013","Couple + C. LE and GT 16","Male","186","0.193526747858089","0.166370591443778","0.2206829042724","2"
"Limited","2013","Couple + C. GT 16 ","Female","197","0.215088510204861","0.189231329362053","0.240945691047668","2"
"Limited","2013","Single parent ","Male","126","0.370039587143078","0.317056961970035","0.423022212316122","2"
"Limited","2013","Single parent ","Female","301","0.21930097131884","0.197944595341965","0.240657347295716","2"
"Permanent","2013","(Married) couple without C. ","Female","1514","0.874164167979057","0.858673609488649","0.889654726469465","1"
"Permanent","2013","Couple + C. LE and GT 16","Female","537","0.772870914791429","0.742095922555603","0.803645907027254","1"
"Permanent","2013","Couple + C. LE and GT 16","Male","627","0.806473252141911","0.7793170957276","0.833629408556222","1"
"Permanent","2013","(Married) couple without C. ","Male","1402","0.887326977823656","0.871794942345526","0.902859013301785","1"
"Permanent","2013","1-pers.-HH","Female","622","0.815567074629617","0.788522284535854","0.842611864723379","1"
"Permanent","2013","1-pers.-HH","Male","664","0.818262358693549","0.791916224246252","0.844608493140846","1"
"Permanent","2013","Couple + C. GT 16 ","Female","773","0.784911489795139","0.759054308952332","0.810768670637947","1"
"Permanent","2013","Couple + C. GT 16 ","Male","854","0.778045998771737","0.75335334486036","0.802738652683114","1"
"Permanent","2013","Couple + C. LE 16 ","Female","2011","0.848184680040527","0.833852149980484","0.86251721010057","1"
"Permanent","2013","Couple + C. LE 16 ","Male","2752","0.906811897639117","0.896575521799101","0.917048273479133","1"
"Permanent","2013","Single parent ","Female","1141","0.78069902868116","0.759342652704284","0.802055404658035","1"
"Permanent","2013","Single parent ","Male","193","0.629960412856922","0.576977787683878","0.682943038029965","1"
"Limited","2014","(Married) couple without C. ","Female","222","0.141809787649937","0.124997561615386","0.158622013684488","2"
"Limited","2014","(Married) couple without C. ","Male","171","0.106348299224875","0.0907628968806442","0.121933701569105","2"
"Limited","2014","1-pers.-HH","Female","128","0.151642762172973","0.125552405957577","0.177733118388369","2"
"Limited","2014","1-pers.-HH","Male","133","0.199865134608219","0.170993959236552","0.228736309979885","2"
"Limited","2014","Couple + C. GT 16 ","Male","198","0.221531712710725","0.19539802849146","0.247665396929991","2"
"Limited","2014","Couple + C. LE 16 ","Female","353","0.158139393493557","0.142618624955791","0.173660162031322","2"
"Limited","2014","Couple + C. LE 16 ","Male","264","0.112575131028718","0.100437574786738","0.124712687270699","2"
"Limited","2014","Couple + C. LE and GT 16","Male","165","0.213638769845229","0.184324491752408","0.242953047938049","2"
"Limited","2014","Couple + C. LE and GT 16","Female","164","0.249460682016404","0.215805727715185","0.283115636317623","2"
"Limited","2014","Couple + C. GT 16 ","Female","180","0.227070292694218","0.199248239720043","0.254892345668394","2"
"Limited","2014","Single parent ","Female","250","0.228471376127536","0.204455083705665","0.252487668549406","2"
"Limited","2014","Single parent ","Male","115","0.398280381735886","0.339779354232789","0.456781409238983","2"
"Permanent","2014","(Married) couple without C. ","Female","1432","0.858190212350063","0.841377986315512","0.875002438384614","1"
"Permanent","2014","(Married) couple without C. ","Male","1332","0.893651700775125","0.878066298430895","0.909237103119356","1"
"Permanent","2014","Couple + C. LE and GT 16","Female","471","0.750539317983596","0.716884363682377","0.784194272284815","1"
"Permanent","2014","Couple + C. LE and GT 16","Male","586","0.786361230154771","0.75704695206195","0.815675508247592","1"
"Permanent","2014","1-pers.-HH","Female","598","0.848357237827027","0.822266881611631","0.874447594042423","1"
"Permanent","2014","1-pers.-HH","Male","604","0.800134865391782","0.771263690020115","0.829006040763448","1"
"Permanent","2014","Couple + C. GT 16 ","Female","691","0.772929707305782","0.745107654331606","0.800751760279957","1"
"Permanent","2014","Couple + C. GT 16 ","Male","772","0.778468287289275","0.752334603070009","0.80460197150854","1"
"Permanent","2014","Couple + C. LE 16 ","Female","1770","0.841860606506443","0.826339837968678","0.857381375044209","1"
"Permanent","2014","Couple + C. LE 16 ","Male","2341","0.887424868971282","0.875287312729301","0.899562425213262","1"
"Permanent","2014","Single parent ","Female","924","0.771528623872464","0.747512331450594","0.795544916294335","1"
"Permanent","2014","Single parent ","Male","154","0.601719618264114","0.543218590761017","0.660220645767211","1"
"Limited","2015","(Married) couple without C. ","Female","243","0.11699846638301","0.101750843435756","0.132246089330265","2"
"Limited","2015","(Married) couple without C. ","Male","184","0.105179233955994","0.0898719493589072","0.12048651855308","2"
"Limited","2015","1-pers.-HH","Female","163","0.187327240815308","0.159963158166462","0.214691323464155","2"
"Limited","2015","1-pers.-HH","Male","154","0.165026612461674","0.13899291321222","0.191060311711128","2"
"Limited","2015","Couple + C. GT 16 ","Male","192","0.229657051618381","0.202433463126965","0.256880640109797","2"
"Limited","2015","Couple + C. LE 16 ","Female","357","0.166968706208708","0.150925815841562","0.183011596575854","2"
"Limited","2015","Couple + C. LE 16 ","Male","284","0.104814871525484","0.0929791134251012","0.116650629625867","2"
"Limited","2015","Couple + C. LE and GT 16","Male","162","0.216934268456154","0.187056194854589","0.246812342057718","2"
"Limited","2015","Couple + C. LE and GT 16","Female","175","0.233826162965572","0.201186772300358","0.266465553630787","2"
"Limited","2015","Couple + C. GT 16 ","Female","191","0.217319322370832","0.18983522271834","0.244803422023324","2"
"Limited","2015","Single parent ","Male","119","0.425776939953451","0.368370972053806","0.483182907853095","2"
"Limited","2015","Single parent ","Female","233","0.23188802425214","0.207171323020458","0.256604725483822","2"
"Permanent","2015","(Married) couple without C. ","Female","1464","0.883001533616989","0.867753910669735","0.898249156564244","1"
"Permanent","2015","(Married) couple without C. ","Male","1359","0.894820766044006","0.87951348144692","0.910128050641093","1"
"Permanent","2015","Couple + C. LE and GT 16","Female","471","0.766173837034428","0.733534446369213","0.798813227699642","1"
"Permanent","2015","Couple + C. LE and GT 16","Male","569","0.783065731543847","0.753187657942282","0.812943805145411","1"
"Permanent","2015","1-pers.-HH","Female","618","0.812672759184692","0.785308676535845","0.840036841833538","1"
"Permanent","2015","1-pers.-HH","Male","627","0.834973387538326","0.808939688288872","0.86100708678778","1"
"Permanent","2015","Couple + C. GT 16 ","Female","674","0.782680677629168","0.755196577976676","0.81016477728166","1"
"Permanent","2015","Couple + C. GT 16 ","Male","725","0.770342948381619","0.743119359890203","0.797566536873035","1"
"Permanent","2015","Couple + C. LE 16 ","Female","1719","0.833031293791292","0.816988403424146","0.849074184158438","1"
"Permanent","2015","Couple + C. LE 16 ","Male","2289","0.895185128474516","0.883349370374133","0.907020886574899","1"
"Permanent","2015","Single parent ","Female","887","0.76811197574786","0.743395274516178","0.792828676979542","1"
"Permanent","2015","Single parent ","Male","166","0.574223060046549","0.516817092146905","0.631629027946194","1"
"Limited","2016","(Married) couple without C. ","Female","251","0.135011584374966","0.118391020984441","0.151632147765491","2"
"Limited","2016","(Married) couple without C. ","Male","181","0.117141316622086","0.100379386213418","0.133903247030754","2"
"Limited","2016","1-pers.-HH","Female","152","0.193206658156479","0.165025773968081","0.221387542344877","2"
"Limited","2016","1-pers.-HH","Male","244","0.200324259965301","0.17272698856317","0.227921531367432","2"
"Limited","2016","Couple + C. GT 16 ","Male","196","0.259976091623876","0.230296584034741","0.28965559921301","2"
"Limited","2016","Couple + C. GT 16 ","Female","185","0.222762814626721","0.19433481461787","0.251190814635572","2"
"Limited","2016","Couple + C. LE 16 ","Female","282","0.138621151137941","0.12306719833658","0.154175103939301","2"
"Limited","2016","Couple + C. LE 16 ","Male","309","0.0960231778636669","0.0840884074440387","0.107957948283295","2"
"Limited","2016","Couple + C. LE and GT 16","Male","183","0.241431501455667","0.210280396421508","0.272582606489827","2"
"Limited","2016","Couple + C. LE and GT 16","Female","148","0.207457454564528","0.176042682048812","0.238872227080244","2"
"Limited","2016","Single parent ","Female","227","0.203952509136823","0.179522481346628","0.228382536927019","2"
"Limited","2016","Single parent ","Male","124","0.434528753384662","0.375511639321364","0.49354586744796","2"
"Permanent","2016","(Married) couple without C. ","Female","1373","0.864988415625034","0.848367852234509","0.881608979015559","1"
"Permanent","2016","(Married) couple without C. ","Male","1233","0.882858683377914","0.866096752969246","0.899620613786582","1"
"Permanent","2016","Couple + C. LE and GT 16","Female","492","0.792542545435472","0.761127772919756","0.823957317951188","1"
"Permanent","2016","Couple + C. LE and GT 16","Male","542","0.758568498544333","0.727417393510173","0.789719603578492","1"
"Permanent","2016","Single parent ","Female","818","0.796047490863177","0.771617463072981","0.820477518653372","1"
"Permanent","2016","Single parent ","Male","147","0.565471246615338","0.50645413255204","0.624488360678636","1"
"Permanent","2016","1-pers.-HH","Female","602","0.806793341843521","0.778612457655123","0.834974226031919","1"
"Permanent","2016","1-pers.-HH","Male","564","0.799675740034699","0.772078468632568","0.82727301143683","1"
"Permanent","2016","Couple + C. GT 16 ","Female","638","0.777237185373279","0.748809185364428","0.80566518538213","1"
"Permanent","2016","Couple + C. GT 16 ","Male","643","0.740023908376124","0.71034440078699","0.769703415965259","1"
"Permanent","2016","Couple + C. LE 16 ","Female","1614","0.861378848862059","0.845824896060699","0.876932801663419","1"
"Permanent","2016","Couple + C. LE 16 ","Male","2032","0.903976822136333","0.892042051716705","0.915911592555961","1"
"Limited","2017","(Married) couple without C. ","Female","263","0.144180427364486","0.128455766196623","0.159905088532348","2"
"Limited","2017","(Married) couple without C. ","Male","208","0.10024492547952","0.0859769726732446","0.114512878285795","2"
"Limited","2017","1-pers.-HH","Female","172","0.176467199508629","0.151752949217562","0.201181449799696","2"
"Limited","2017","1-pers.-HH","Male","395","0.213231718108135","0.189265418329694","0.237198017886577","2"
"Limited","2017","Couple + C. GT 16 ","Male","225","0.233943450009778","0.207925476042524","0.259961423977032","2"
"Limited","2017","Couple + C. LE 16 ","Female","298","0.147296342151638","0.131890890132014","0.162701794171262","2"
"Limited","2017","Couple + C. LE 16 ","Male","319","0.08134340314262","0.0706170872222084","0.0920697190630316","2"
"Limited","2017","Couple + C. GT 16 ","Female","214","0.218882444163246","0.193482201468619","0.244282686857873","2"
"Limited","2017","Couple + C. LE and GT 16","Male","183","0.215368770474208","0.186389829967318","0.244347710981097","2"
"Limited","2017","Couple + C. LE and GT 16","Female","166","0.206858111161459","0.177230434941557","0.236485787381362","2"
"Limited","2017","Single parent ","Female","222","0.201327238139263","0.177072915741153","0.225581560537374","2"
"Limited","2017","Single parent ","Male","127","0.394880926376919","0.340200435725742","0.449561417028096","2"
"Permanent","2017","(Married) couple without C. ","Female","1654","0.855819572635514","0.840094911467652","0.871544233803377","1"
"Permanent","2017","(Married) couple without C. ","Male","1494","0.89975507452048","0.885487121714205","0.914023027326755","1"
"Permanent","2017","Couple + C. LE and GT 16","Female","552","0.793141888838541","0.763514212618638","0.822769565058443","1"
"Permanent","2017","Couple + C. LE and GT 16","Male","590","0.784631229525792","0.755652289018903","0.813610170032682","1"
"Permanent","2017","Single parent ","Female","828","0.798672761860737","0.774418439462626","0.822927084258847","1"
"Permanent","2017","Single parent ","Male","180","0.605119073623081","0.550438582971904","0.659799564274258","1"
"Permanent","2017","1-pers.-HH","Female","742","0.823532800491371","0.798818550200304","0.848247050782438","1"
"Permanent","2017","1-pers.-HH","Male","727","0.786768281891865","0.762801982113423","0.810734581670306","1"
"Permanent","2017","Couple + C. GT 16 ","Female","804","0.781117555836754","0.755717313142127","0.806517798531381","1"
"Permanent","2017","Couple + C. GT 16 ","Male","792","0.766056549990221","0.740038576022967","0.792074523957475","1"
"Permanent","2017","Couple + C. LE 16 ","Female","1735","0.852703657848362","0.837298205828738","0.868109109867986","1"
"Permanent","2017","Couple + C. LE 16 ","Male","2176","0.91865659685738","0.907930280936968","0.929382912777792","1"
"Limited","2018","(Married) couple without C. ","Female","240","0.121242893716493","0.106377029164885","0.136108758268102","2"
"Limited","2018","(Married) couple without C. ","Male","209","0.126748657368012","0.110725088929695","0.142772225806329","2"
"Limited","2018","1-pers.-HH","Female","168","0.152938198725106","0.130193714692383","0.175682682757829","2"
"Limited","2018","Couple + C. GT 16 ","Male","209","0.205913749417929","0.180132218744099","0.231695280091759","2"
"Limited","2018","1-pers.-HH","Male","419","0.203429541090849","0.180868768371401","0.225990313810296","2"
"Limited","2018","Couple + C. LE 16 ","Female","279","0.143539508584073","0.127880677329257","0.159198339838889","2"
"Limited","2018","Couple + C. GT 16 ","Female","197","0.194949991765187","0.170247392183479","0.219652591346895","2"
"Limited","2018","Couple + C. LE 16 ","Male","403","0.0954847023728012","0.0837879020240392","0.107181502721563","2"
"Limited","2018","Couple + C. LE and GT 16","Female","167","0.19836083633714","0.168841505355314","0.227880167318965","2"
"Limited","2018","Couple + C. LE and GT 16","Male","193","0.188449619875127","0.16128229146089","0.215616948289364","2"
"Limited","2018","Single parent ","Female","207","0.195783883188803","0.171408634392527","0.220159131985079","2"
"Limited","2018","Single parent ","Male","160","0.44290232190177","0.389868516183377","0.495936127620164","2"
"Permanent","2018","(Married) couple without C. ","Female","1612","0.878757106283506","0.863891241731898","0.893622970835115","1"
"Permanent","2018","(Married) couple without C. ","Male","1447","0.873251342631988","0.857227774193671","0.889274911070305","1"
"Permanent","2018","1-pers.-HH","Female","794","0.847061801274894","0.824317317242171","0.869806285307617","1"
"Permanent","2018","1-pers.-HH","Male","804","0.796570458909151","0.774009686189704","0.819131231628599","1"
"Permanent","2018","Couple + C. GT 16 ","Female","791","0.805050008234813","0.780347408653105","0.829752607816521","1"
"Permanent","2018","Couple + C. GT 16 ","Male","736","0.794086250582071","0.768304719908241","0.819867781255901","1"
"Permanent","2018","Couple + C. LE 16 ","Female","1647","0.856460491415927","0.840801660161111","0.872119322670743","1"
"Permanent","2018","Couple + C. LE 16 ","Male","2022","0.904515297627199","0.892818497278437","0.916212097975961","1"
"Permanent","2018","Couple + C. LE and GT 16","Female","534","0.80163916366286","0.772119832681035","0.831158494644686","1"
"Permanent","2018","Couple + C. LE and GT 16","Male","603","0.811550380124873","0.784383051710636","0.83871770853911","1"
"Permanent","2018","Single parent ","Female","811","0.804216116811197","0.779840868014921","0.828591365607473","1"
"Permanent","2018","Single parent ","Male","177","0.55709767809823","0.504063872379836","0.610131483816623","1"
"Limited","2019","(Married) couple without C. ","Female","241","0.123295924268595","0.108442070143162","0.138149778394028","2"
"Limited","2019","(Married) couple without C. ","Male","188","0.108508967812057","0.0933728683938874","0.123645067230227","2"
"Limited","2019","1-pers.-HH","Female","167","0.149440079439857","0.126780917949887","0.172099240929826","2"
"Limited","2019","1-pers.-HH","Male","422","0.189674087084598","0.168196921226468","0.211151252942728","2"
"Limited","2019","Couple + C. GT 16 ","Male","188","0.196905034153444","0.170735370390875","0.223074697916012","2"
"Limited","2019","Couple + C. LE 16 ","Female","241","0.121339987914922","0.106050482227715","0.136629493602128","2"
"Limited","2019","Couple + C. LE 16 ","Male","385","0.108889613320884","0.0959172170582911","0.121862009583477","2"
"Limited","2019","Couple + C. LE and GT 16","Female","171","0.191312565659008","0.162641684680577","0.219983446637438","2"
"Limited","2019","Couple + C. GT 16 ","Female","178","0.180419389953414","0.155837141329161","0.205001638577668","2"
"Limited","2019","Couple + C. LE and GT 16","Male","222","0.220090579196833","0.19147035966618","0.248710798727485","2"
"Limited","2019","Single parent ","Female","201","0.22499118913068","0.198423666432602","0.251558711828757","2"
"Limited","2019","Single parent ","Male","142","0.323244291607283","0.27360194558253","0.372886637632036","2"
"Permanent","2019","(Married) couple without C. ","Female","1641","0.876704075731405","0.861850221605972","0.891557929856838","1"
"Permanent","2019","(Married) couple without C. ","Male","1434","0.891491032187943","0.876354932769773","0.906627131606113","1"
"Permanent","2019","1-pers.-HH","Female","784","0.850559920560143","0.827900759070174","0.873219082050113","1"
"Permanent","2019","1-pers.-HH","Male","858","0.810325912915402","0.788848747057272","0.831803078773532","1"
"Permanent","2019","Couple + C. GT 16 ","Female","762","0.819580610046586","0.794998361422332","0.844162858670839","1"
"Permanent","2019","Couple + C. GT 16 ","Male","699","0.803094965846557","0.776925302083988","0.829264629609125","1"
"Permanent","2019","Couple + C. LE 16 ","Female","1511","0.878660012085078","0.863370506397872","0.893949517772285","1"
"Permanent","2019","Couple + C. LE 16 ","Male","1830","0.891110386679116","0.878137990416523","0.904082782941709","1"
"Permanent","2019","Couple + C. LE and GT 16","Female","552","0.808687434340992","0.780016553362562","0.837358315319423","1"
"Permanent","2019","Couple + C. LE and GT 16","Male","583","0.779909420803167","0.751289201272515","0.80852964033382","1"
"Permanent","2019","Single parent ","Female","748","0.77500881086932","0.748441288171243","0.801576333567398","1"
"Permanent","2019","Single parent ","Male","199","0.676755708392717","0.627113362367964","0.72639805441747","1"
