"plb0037_h","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Permanent","2017","(1b) general elementary school","646","0.785750850255361","0.760231156986043","0.811270543524679"
"Permanent","2017","(1c) basic vocational qualification","2134","0.91088398808749","0.899427954499742","0.922340021675238"
"Permanent","2017","(2b) intermediate general qualification","203","0.517679654449613","0.470173271480513","0.565186037418713"
"Permanent","2017","(2a) intermediate vocational","3678","0.906157481545306","0.897141962080254","0.915173001010359"
"Permanent","2017","(2c_gen) general maturity certificate","426","0.529385026178008","0.496611140375522","0.562158911980494"
"Permanent","2017","(2c_voc) vocational maturity certificate","1648","0.885938677217158","0.871546240430348","0.900331114003969"
"Permanent","2017","(3a) lower tertiary education","1083","0.905710398402413","0.889015397883291","0.922405398921536"
"Permanent","2017","(3b) higher tertiary education","2296","0.797623798953073","0.782940203134039","0.812307394772107"
"Limited","2017","(0) in school","20","","",""
"Limited","2017","(1a) inadequately completed","188","0.302543431801111","0.257243036486508","0.347843827115714"
"Limited","2017","(1b) general elementary school","347","0.214249149744639","0.188729456475321","0.239768843013957"
"Limited","2017","(1c) basic vocational qualification","242","0.0891160119125097","0.0776599783247619","0.100572045500258"
"Limited","2017","(2b) intermediate general qualification","222","0.482320345550387","0.434813962581287","0.529826728519487"
"Limited","2017","(2a) intermediate vocational","341","0.0938425184546937","0.0848269989896413","0.102858037919746"
"Limited","2017","(2c_gen) general maturity certificate","465","0.470614973821992","0.437841088019506","0.503388859624478"
"Limited","2017","(2c_voc) vocational maturity certificate","226","0.114061322782842","0.0996688859960308","0.128453759569652"
"Limited","2017","(3a) lower tertiary education","94","0.0942896015975868","0.0775946010784644","0.110984602116709"
"Limited","2017","(3b) higher tertiary education","580","0.202376201046927","0.187692605227893","0.217059796865961"
"Permanent","2018","(0) in school","24","","",""
"Permanent","2018","(1a) inadequately completed","228","0.75607332947831","0.716785923788115","0.795360735168505"
"Permanent","2018","(1b) general elementary school","641","0.746034658939861","0.719190232314591","0.77287908556513"
"Permanent","2018","(1c) basic vocational qualification","1939","0.914776403081207","0.903052914020392","0.926499892142022"
"Permanent","2018","(2b) intermediate general qualification","204","0.512320755726429","0.465774544124982","0.558866967327875"
"Permanent","2018","(2a) intermediate vocational","3489","0.919181783095248","0.910487276333995","0.927876289856502"
"Permanent","2018","(2c_gen) general maturity certificate","446","0.52545747876805","0.493312393696919","0.557602563839181"
"Permanent","2018","(2c_voc) vocational maturity certificate","1591","0.888220251566101","0.873688059890984","0.902752443241218"
"Permanent","2018","(3a) lower tertiary education","1073","0.911814651843389","0.89545414752559","0.928175156161188"
"Permanent","2018","(3b) higher tertiary education","2235","0.803653465486385","0.788974033332028","0.818332897640742"
"Limited","2018","(0) in school","13","","",""
"Limited","2018","(1a) inadequately completed","231","0.24392667052169","0.204639264831494","0.283214076211885"
"Limited","2018","(1b) general elementary school","369","0.25396534106014","0.22712091443487","0.280809767685409"
"Limited","2018","(1c) basic vocational qualification","240","0.0852235969187933","0.0735001078579781","0.0969470859796085"
"Limited","2018","(2b) intermediate general qualification","239","0.487679244273571","0.441133032672125","0.534225455875017"
"Limited","2018","(2a) intermediate vocational","286","0.0808182169047516","0.0721237101434982","0.0895127236660049"
"Limited","2018","(2c_gen) general maturity certificate","481","0.47454252123195","0.442397436160819","0.506687606303081"
"Limited","2018","(2c_voc) vocational maturity certificate","215","0.111779748433899","0.0972475567587817","0.126311940109016"
"Limited","2018","(3a) lower tertiary education","81","0.0881853481566112","0.0718248438388126","0.10454585247441"
"Limited","2018","(3b) higher tertiary education","578","0.196346534513615","0.181667102359258","0.211025966667972"
"Permanent","2019","(0) in school","35","0.488090831625349","0.357172381160906","0.619009282089792"
"Permanent","2019","(1a) inadequately completed","252","0.7555971608744","0.719418979661939","0.791775342086861"
"Permanent","2019","(1b) general elementary school","581","0.767209378523832","0.739975034693787","0.794443722353876"
"Permanent","2019","(1c) basic vocational qualification","1732","0.910374446339533","0.897640643561729","0.923108249117337"
"Permanent","2019","(2b) intermediate general qualification","203","0.512241660995399","0.465376817331102","0.559106504659696"
"Permanent","2019","(2a) intermediate vocational","3323","0.925960608084122","0.917384828545996","0.934536387622248"
"Permanent","2019","(2c_gen) general maturity certificate","453","0.524900468651255","0.492365186100685","0.557435751201825"
"Permanent","2019","(2c_voc) vocational maturity certificate","1580","0.903190943789453","0.889427043953064","0.916954843625842"
"Permanent","2019","(3a) lower tertiary education","1062","0.932192211241476","0.917591340542657","0.946793081940295"
"Permanent","2019","(3b) higher tertiary education","2283","0.814393442482434","0.800122151069126","0.828664733895741"
"Limited","2019","(0) in school","21","","",""
"Limited","2019","(1a) inadequately completed","290","0.2444028391256","0.208224657913139","0.28058102033806"
"Limited","2019","(1b) general elementary school","344","0.232790621476168","0.205556277646124","0.260024965306213"
"Limited","2019","(1c) basic vocational qualification","201","0.0896255536604667","0.0768917508826626","0.102359356438271"
"Limited","2019","(2b) intermediate general qualification","234","0.487758339004601","0.440893495340304","0.534623182668898"
"Limited","2019","(2a) intermediate vocational","258","0.0740393919158781","0.0654636123777518","0.0826151714540043"
"Limited","2019","(2c_gen) general maturity certificate","452","0.475099531348745","0.442564248798175","0.507634813899315"
"Limited","2019","(2c_voc) vocational maturity certificate","193","0.0968090562105468","0.0830451563741577","0.110572956046936"
"Limited","2019","(3a) lower tertiary education","77","0.0678077887585244","0.0532069180597054","0.0824086594573434"
"Limited","2019","(3b) higher tertiary education","568","0.185606557517566","0.171335266104259","0.199877848930874"
