"plb0037_h","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Permanent","2012","Rhineland-Palatinate,Saarland","college entrance qualification","197","0.808235902468474","0.757134433204002","0.859337371732946"
"Permanent","2012","Rhineland-Palatinate,Saarland","Other degree","49","0.909437990513917","0.834935595422755","0.98394038560508"
"Permanent","2012","Rhineland-Palatinate,Saarland","no degree/no degree yet","7","","",""
"Permanent","2012","Baden-Württemberg","lower secondary degree","384","0.898567697061013","0.870390853536681","0.926744540585345"
"Permanent","2012","Baden-Württemberg","secondary school degree","492","0.843146499089113","0.813727515151013","0.872565483027212"
"Permanent","2012","Baden-Württemberg","college entrance qualification","533","0.843700217463656","0.814787757369828","0.872612677557484"
"Permanent","2012","Baden-Württemberg","Other degree","123","0.817318778722273","0.754854444484488","0.879783112960058"
"Permanent","2012","Baden-Württemberg","no degree/no degree yet","12","","",""
"Permanent","2012","Bavaria","lower secondary degree","647","0.903573523919048","0.882219488566394","0.924927559271701"
"Permanent","2012","Bavaria","secondary school degree","657","0.866585247956975","0.842363374895622","0.890807121018327"
"Permanent","2012","Bavaria","college entrance qualification","528","0.771769215474998","0.7389967847953","0.804541646154696"
"Permanent","2012","Bavaria","Other degree","151","0.913440289015587","0.871295099002663","0.95558547902851"
"Permanent","2012","Bavaria","no degree/no degree yet","24","","",""
"Permanent","2012","Berlin","lower secondary degree","36","0.840194779649948","0.730673292120685","0.949716267179212"
"Permanent","2012","Berlin","secondary school degree","153","0.871028984849992","0.821370732704283","0.920687236995701"
"Permanent","2012","Berlin","college entrance qualification","176","0.707857216162492","0.649466938012651","0.766247494312332"
"Permanent","2012","Berlin","Other degree","15","","",""
"Permanent","2012","Berlin","no degree/no degree yet","9","","",""
"Permanent","2012","Brandenburg","lower secondary degree","31","0.780792903497572","0.6525854338355","0.909000373159645"
"Permanent","2012","Brandenburg","secondary school degree","262","0.911604160625908","0.879428197301519","0.943780123950298"
"Permanent","2012","Brandenburg","college entrance qualification","135","0.920195099118966","0.877255586091793","0.96313461214614"
"Permanent","2012","Brandenburg","Other degree","9","","",""
"Permanent","2012","Brandenburg","no degree/no degree yet","1","","",""
"Permanent","2012","Mecklenburg-Western Pomerania","lower secondary degree","23","","",""
"Permanent","2012","Mecklenburg-Western Pomerania","secondary school degree","155","0.823519540770035","0.768584747593836","0.878454333946235"
"Permanent","2012","Mecklenburg-Western Pomerania","college entrance qualification","66","0.69619324324044","0.598424002078723","0.793962484402157"
"Permanent","2012","Mecklenburg-Western Pomerania","Other degree","2","","",""
"Permanent","2012","Mecklenburg-Western Pomerania","no degree/no degree yet","3","","",""
"Permanent","2012","Saxony","lower secondary degree","46","0.683259147168507","0.573493026990726","0.793025267346289"
"Permanent","2012","Saxony","secondary school degree","514","0.888915180404259","0.863537731495151","0.914292629313367"
"Permanent","2012","Saxony","college entrance qualification","222","0.780839178265773","0.731495846925366","0.83018250960618"
"Permanent","2012","Saxony","Other degree","6","","",""
"Permanent","2012","Saxony","no degree/no degree yet","1","","",""
"Permanent","2012","Saxony-Anhalt","lower secondary degree","40","0.572315905713171","0.441564549057759","0.703067262368583"
"Permanent","2012","Saxony-Anhalt","secondary school degree","274","0.922162607569144","0.89214436441563","0.952180850722657"
"Permanent","2012","Saxony-Anhalt","college entrance qualification","118","0.761096505134169","0.691690794498995","0.830502215769344"
"Permanent","2012","Saxony-Anhalt","Other degree","6","","",""
"Permanent","2012","Saxony-Anhalt","no degree/no degree yet","2","","",""
"Permanent","2012","Thuringia","lower secondary degree","53","0.799246343877404","0.704732460781881","0.893760226972928"
"Permanent","2012","Thuringia","secondary school degree","266","0.888206449524805","0.852900108351295","0.923512790698316"
"Permanent","2012","Thuringia","college entrance qualification","119","0.812009205758671","0.748415686757092","0.875602724760249"
"Permanent","2012","Thuringia","Other degree","2","","",""
"Permanent","2012","Thuringia","no degree/no degree yet","1","","",""
"Limited","2012","Schleswig-Holstein","lower secondary degree","17","","",""
"Limited","2012","Schleswig-Holstein","secondary school degree","27","","",""
"Limited","2012","Schleswig-Holstein","college entrance qualification","19","","",""
"Limited","2012","Schleswig-Holstein","Other degree","7","","",""
"Limited","2012","Schleswig-Holstein","no degree/no degree yet","5","","",""
"Limited","2012","Hamburg","lower secondary degree","5","","",""
"Limited","2012","Hamburg","secondary school degree","6","","",""
"Limited","2012","Hamburg","college entrance qualification","20","","",""
"Limited","2012","Hamburg","Other degree","5","","",""
"Limited","2012","Hamburg","no degree/no degree yet","1","","",""
"Limited","2012","Lower Saxony","lower secondary degree","37","0.134281000724036","0.0949035491493277","0.173658452298745"
"Limited","2012","Lower Saxony","secondary school degree","71","0.141664948596111","0.111311800595129","0.172018096597092"
"Limited","2012","Lower Saxony","college entrance qualification","63","0.185452018915662","0.148013208664511","0.222890829166814"
"Limited","2012","Lower Saxony","Other degree","18","","",""
"Limited","2012","Lower Saxony","no degree/no degree yet","4","","",""
"Limited","2012","Bremen","lower secondary degree","1","","",""
"Limited","2012","Bremen","secondary school degree","5","","",""
"Limited","2012","Bremen","college entrance qualification","7","","",""
"Limited","2012","Bremen","Other degree","5","","",""
"Limited","2012","Bremen","no degree/no degree yet","","","",""
"Limited","2012","North Rhine-Westphalia","lower secondary degree","71","0.0859729876285195","0.0639075385261573","0.108038436730882"
"Limited","2012","North Rhine-Westphalia","secondary school degree","97","0.143009770783227","0.117904865880305","0.168114675686148"
"Limited","2012","North Rhine-Westphalia","college entrance qualification","166","0.171344823797334","0.149207611640669","0.193482035953998"
"Limited","2012","North Rhine-Westphalia","Other degree","39","0.155987813229236","0.111099744161928","0.200875882296545"
"Limited","2012","North Rhine-Westphalia","no degree/no degree yet","7","","",""
"Limited","2012","Hesse","lower secondary degree","20","","",""
"Limited","2012","Hesse","secondary school degree","46","0.119422405401703","0.083088331050649","0.155756479752757"
"Limited","2012","Hesse","college entrance qualification","62","0.183261591607749","0.145858767336719","0.220664415878778"
"Limited","2012","Hesse","Other degree","12","","",""
"Limited","2012","Hesse","no degree/no degree yet","7","","",""
"Limited","2012","Rhineland-Palatinate,Saarland","lower secondary degree","36","0.153779090369899","0.109846305988066","0.197711874751732"
"Limited","2012","Rhineland-Palatinate,Saarland","secondary school degree","31","0.147751835601985","0.101072885048425","0.194430786155546"
"Limited","2012","Rhineland-Palatinate,Saarland","college entrance qualification","31","0.191764097531526","0.140662628267054","0.242865566795998"
"Limited","2012","Rhineland-Palatinate,Saarland","Other degree","8","","",""
"Limited","2012","Rhineland-Palatinate,Saarland","no degree/no degree yet","6","","",""
"Limited","2012","Baden-Württemberg","lower secondary degree","57","0.101432302938987","0.0732554594146555","0.129609146463319"
"Limited","2012","Baden-Württemberg","secondary school degree","95","0.156853500910887","0.127434516972788","0.186272484848987"
"Limited","2012","Baden-Württemberg","college entrance qualification","73","0.156299782536344","0.127387322442516","0.185212242630172"
"Limited","2012","Baden-Württemberg","Other degree","24","","",""
"Limited","2012","Baden-Württemberg","no degree/no degree yet","6","","",""
"Limited","2012","Bavaria","lower secondary degree","87","0.0964264760809524","0.0750724407282988","0.117780511433606"
"Limited","2012","Bavaria","secondary school degree","100","0.133414752043026","0.109192878981673","0.157636625104378"
"Limited","2012","Bavaria","college entrance qualification","102","0.228230784525002","0.195458353845304","0.2610032152047"
"Limited","2012","Bavaria","Other degree","20","","",""
"Limited","2012","Bavaria","no degree/no degree yet","8","","",""
"Limited","2012","Berlin","lower secondary degree","7","","",""
"Limited","2012","Berlin","secondary school degree","22","","",""
"Limited","2012","Berlin","college entrance qualification","57","0.292142783837508","0.233752505687668","0.350533061987349"
"Limited","2012","Berlin","Other degree","10","","",""
"Limited","2012","Berlin","no degree/no degree yet","3","","",""
"Limited","2012","Brandenburg","lower secondary degree","9","","",""
"Limited","2012","Brandenburg","secondary school degree","37","0.0883958393740916","0.056219876049702","0.120571802698481"
"Limited","2012","Brandenburg","college entrance qualification","18","","",""
"Limited","2012","Brandenburg","Other degree","6","","",""
"Limited","2012","Brandenburg","no degree/no degree yet","1","","",""
"Limited","2012","Mecklenburg-Western Pomerania","lower secondary degree","12","","",""
"Limited","2012","Mecklenburg-Western Pomerania","secondary school degree","30","0.176480459229965","0.121545666053765","0.231415252406164"
"Limited","2012","Mecklenburg-Western Pomerania","college entrance qualification","19","","",""
"Limited","2012","Mecklenburg-Western Pomerania","Other degree","3","","",""
"Limited","2012","Mecklenburg-Western Pomerania","no degree/no degree yet","2","","",""
"Limited","2012","Saxony","lower secondary degree","23","","",""
"Limited","2012","Saxony","secondary school degree","75","0.111084819595741","0.085707370686633","0.136462268504849"
"Limited","2012","Saxony","college entrance qualification","48","0.219160821734227","0.16981749039382","0.268504153074634"
"Limited","2012","Saxony","Other degree","2","","",""
"Limited","2012","Saxony","no degree/no degree yet","2","","",""
"Limited","2012","Saxony-Anhalt","lower secondary degree","15","","",""
"Limited","2012","Saxony-Anhalt","secondary school degree","32","0.0778373924308561","0.0478191492773425","0.10785563558437"
"Limited","2012","Saxony-Anhalt","college entrance qualification","27","","",""
"Limited","2012","Saxony-Anhalt","Other degree","4","","",""
"Limited","2012","Saxony-Anhalt","no degree/no degree yet","4","","",""
"Limited","2012","Thuringia","lower secondary degree","16","","",""
"Limited","2012","Thuringia","secondary school degree","40","0.111793550475195","0.0764872093016841","0.147099891648705"
"Limited","2012","Thuringia","college entrance qualification","26","","",""
"Limited","2012","Thuringia","Other degree","2","","",""
"Limited","2012","Thuringia","no degree/no degree yet","1","","",""
"Permanent","2013","Schleswig-Holstein","lower secondary degree","102","0.908167785014327","0.857743076730409","0.958592493298245"
"Permanent","2013","Schleswig-Holstein","secondary school degree","145","0.836586395728643","0.781961419552296","0.89121137190499"
"Permanent","2013","Schleswig-Holstein","college entrance qualification","130","0.817628904219696","0.757033189318773","0.87822461912062"
"Permanent","2013","Schleswig-Holstein","Other degree","51","0.803865873946432","0.704221782428718","0.903509965464146"
"Permanent","2013","Schleswig-Holstein","no degree/no degree yet","8","","",""
"Permanent","2013","Hamburg","lower secondary degree","31","0.938630014434739","0.85911680231376","1.01814322655572"
"Permanent","2013","Hamburg","secondary school degree","59","0.918566545427803","0.85258342276467","0.984549668090936"
"Permanent","2013","Hamburg","college entrance qualification","93","0.825048620492616","0.756206598609515","0.893890642375717"
"Permanent","2013","Hamburg","Other degree","51","0.808643826693596","0.713014457910945","0.904273195476248"
"Permanent","2013","Hamburg","no degree/no degree yet","3","","",""
"Permanent","2013","Lower Saxony","lower secondary degree","255","0.88473789475815","0.848662139526718","0.920813649989581"
"Permanent","2013","Lower Saxony","secondary school degree","439","0.835544184380631","0.803925742973074","0.867162625788188"
"Permanent","2013","Lower Saxony","college entrance qualification","349","0.782193176768366","0.743180422231889","0.821205931304843"
"Permanent","2013","Lower Saxony","Other degree","165","0.794149066928491","0.739202083034557","0.849096050822424"
"Permanent","2013","Lower Saxony","no degree/no degree yet","22","","",""
"Permanent","2013","Bremen","lower secondary degree","23","","",""
"Permanent","2013","Bremen","secondary school degree","22","","",""
"Permanent","2013","Bremen","college entrance qualification","28","","",""
"Permanent","2013","Bremen","Other degree","11","","",""
"Permanent","2013","Bremen","no degree/no degree yet","1","","",""
"Permanent","2013","North Rhine-Westphalia","lower secondary degree","548","0.879485049778984","0.854418458391206","0.904551641166762"
"Permanent","2013","North Rhine-Westphalia","secondary school degree","652","0.827592862834567","0.801302445152731","0.853883280516403"
"Permanent","2013","North Rhine-Westphalia","college entrance qualification","983","0.831185532277852","0.809857895524857","0.852513169030846"
"Permanent","2013","North Rhine-Westphalia","Other degree","459","0.819835728469178","0.788089535697134","0.851581921241222"
"Permanent","2013","North Rhine-Westphalia","no degree/no degree yet","68","0.650039585677422","0.55463003778086","0.745449133573985"
"Permanent","2013","Hesse","lower secondary degree","169","0.908089110832048","0.867117869224786","0.949060352439311"
"Permanent","2013","Hesse","secondary school degree","257","0.873429994827572","0.83659544451385","0.910264545141293"
"Permanent","2013","Hesse","college entrance qualification","355","0.78564258958681","0.747078310008886","0.824206869164734"
"Permanent","2013","Hesse","Other degree","160","0.719531086347347","0.659760795224931","0.779301377469762"
"Permanent","2013","Hesse","no degree/no degree yet","14","","",""
"Permanent","2013","Rhineland-Palatinate,Saarland","lower secondary degree","217","0.812669849041216","0.765424576292794","0.859915121789637"
"Permanent","2013","Rhineland-Palatinate,Saarland","secondary school degree","183","0.843520056436071","0.79625804407082","0.890782068801322"
"Permanent","2013","Rhineland-Palatinate,Saarland","college entrance qualification","199","0.841794243982872","0.795036421433615","0.88855206653213"
"Permanent","2013","Rhineland-Palatinate,Saarland","Other degree","146","0.859468915960728","0.807830281138127","0.911107550783329"
"Permanent","2013","Rhineland-Palatinate,Saarland","no degree/no degree yet","13","","",""
"Permanent","2013","Baden-Württemberg","lower secondary degree","390","0.836099834550768","0.802561311830372","0.869638357271165"
"Permanent","2013","Baden-Württemberg","secondary school degree","520","0.855099414381602","0.827347226416024","0.882851602347181"
"Permanent","2013","Baden-Württemberg","college entrance qualification","550","0.8532711310347","0.825900684166116","0.880641577903284"
"Permanent","2013","Baden-Württemberg","Other degree","302","0.856765365054682","0.820528064309103","0.893002665800261"
"Permanent","2013","Baden-Württemberg","no degree/no degree yet","30","0.818044050070792","0.696959909562708","0.939128190578875"
"Permanent","2013","Bavaria","lower secondary degree","639","0.912191654108687","0.891633063107252","0.932750245110122"
"Permanent","2013","Bavaria","secondary school degree","640","0.895475516775955","0.873491983460578","0.917459050091333"
"Permanent","2013","Bavaria","college entrance qualification","546","0.812550647345833","0.782361713913271","0.842739580778395"
"Permanent","2013","Bavaria","Other degree","407","0.913364102482209","0.887878431429868","0.938849773534551"
"Permanent","2013","Bavaria","no degree/no degree yet","43","0.871458078927822","0.783005115096071","0.959911042759574"
"Permanent","2013","Berlin","lower secondary degree","38","0.85159002933093","0.754964198142423","0.948215860519436"
"Permanent","2013","Berlin","secondary school degree","150","0.851133363769873","0.79809104093336","0.904175686606385"
"Permanent","2013","Berlin","college entrance qualification","180","0.717306308412368","0.660335438112225","0.774277178712512"
"Permanent","2013","Berlin","Other degree","44","0.609667729744485","0.492859209438087","0.726476250050883"
"Permanent","2013","Berlin","no degree/no degree yet","3","","",""
"Permanent","2013","Brandenburg","lower secondary degree","28","","",""
"Permanent","2013","Brandenburg","secondary school degree","237","0.858561210753374","0.817889406978259","0.899233014528488"
"Permanent","2013","Brandenburg","college entrance qualification","123","0.886811796187469","0.834884419025926","0.938739173349012"
"Permanent","2013","Brandenburg","Other degree","27","","",""
"Permanent","2013","Brandenburg","no degree/no degree yet","3","","",""
"Permanent","2013","Mecklenburg-Western Pomerania","lower secondary degree","21","","",""
"Permanent","2013","Mecklenburg-Western Pomerania","secondary school degree","125","0.836037533500171","0.77866907126377","0.893405995736572"
"Permanent","2013","Mecklenburg-Western Pomerania","college entrance qualification","68","0.739721141130142","0.644164902998449","0.835277379261836"
"Permanent","2013","Mecklenburg-Western Pomerania","Other degree","6","","",""
"Permanent","2013","Mecklenburg-Western Pomerania","no degree/no degree yet","2","","",""
"Permanent","2013","Saxony","lower secondary degree","40","0.784461924703171","0.676765319860607","0.892158529545734"
"Permanent","2013","Saxony","secondary school degree","505","0.907666467711108","0.883732053427181","0.931600881995036"
"Permanent","2013","Saxony","college entrance qualification","208","0.744796875011626","0.691494882212645","0.798098867810607"
"Permanent","2013","Saxony","Other degree","30","0.655363328832735","0.502230240721898","0.808496416943573"
"Permanent","2013","Saxony","no degree/no degree yet","1","","",""
"Permanent","2013","Saxony-Anhalt","lower secondary degree","41","0.902986228341697","0.820947230436918","0.985025226246476"
"Permanent","2013","Saxony-Anhalt","secondary school degree","271","0.920895305059923","0.890703772234554","0.951086837885291"
"Permanent","2013","Saxony-Anhalt","college entrance qualification","109","0.826751847614613","0.761942994488051","0.891560700741174"
"Permanent","2013","Saxony-Anhalt","Other degree","24","","",""
"Permanent","2013","Saxony-Anhalt","no degree/no degree yet","2","","",""
"Permanent","2013","Thuringia","lower secondary degree","58","0.81909154105674","0.729552059760653","0.908631022352827"
"Permanent","2013","Thuringia","secondary school degree","251","0.863318780935632","0.823646071329851","0.902991490541413"
"Permanent","2013","Thuringia","college entrance qualification","114","0.802171491297865","0.734722766673978","0.869620215921752"
"Permanent","2013","Thuringia","Other degree","18","","",""
"Permanent","2013","Thuringia","no degree/no degree yet","2","","",""
"Limited","2013","Schleswig-Holstein","lower secondary degree","24","","",""
"Limited","2013","Schleswig-Holstein","secondary school degree","31","0.163413604271357","0.10878862809501","0.218038580447704"
"Limited","2013","Schleswig-Holstein","college entrance qualification","26","","",""
"Limited","2013","Schleswig-Holstein","Other degree","10","","",""
"Limited","2013","Schleswig-Holstein","no degree/no degree yet","7","","",""
"Limited","2013","Hamburg","lower secondary degree","4","","",""
"Limited","2013","Hamburg","secondary school degree","7","","",""
"Limited","2013","Hamburg","college entrance qualification","24","","",""
"Limited","2013","Hamburg","Other degree","14","","",""
"Limited","2013","Hamburg","no degree/no degree yet","1","","",""
"Limited","2013","Lower Saxony","lower secondary degree","46","0.11526210524185","0.0791863500104186","0.151337860473282"
"Limited","2013","Lower Saxony","secondary school degree","89","0.164455815619369","0.132837374211812","0.196074257026926"
"Limited","2013","Lower Saxony","college entrance qualification","81","0.217806823231634","0.178794068695157","0.256819577768111"
"Limited","2013","Lower Saxony","Other degree","43","0.20585093307151","0.150903949177576","0.260797916965443"
"Limited","2013","Lower Saxony","no degree/no degree yet","13","","",""
"Limited","2013","Bremen","lower secondary degree","6","","",""
"Limited","2013","Bremen","secondary school degree","9","","",""
"Limited","2013","Bremen","college entrance qualification","7","","",""
"Limited","2013","Bremen","Other degree","5","","",""
"Limited","2013","Bremen","no degree/no degree yet","","","",""
"Limited","2013","North Rhine-Westphalia","lower secondary degree","100","0.120514950221016","0.0954483588332379","0.145581541608793"
"Limited","2013","North Rhine-Westphalia","secondary school degree","141","0.172407137165433","0.146116719483597","0.198697554847269"
"Limited","2013","North Rhine-Westphalia","college entrance qualification","202","0.168814467722148","0.147486830969154","0.190142104475143"
"Limited","2013","North Rhine-Westphalia","Other degree","104","0.180164271530822","0.148418078758778","0.211910464302867"
"Limited","2013","North Rhine-Westphalia","no degree/no degree yet","28","","",""
"Limited","2013","Hesse","lower secondary degree","22","","",""
"Limited","2013","Hesse","secondary school degree","56","0.126570005172428","0.0897354548587069","0.163404555486149"
"Limited","2013","Hesse","college entrance qualification","80","0.21435741041319","0.175793130835265","0.252921689991114"
"Limited","2013","Hesse","Other degree","57","0.280468913652653","0.220698622530238","0.340239204775069"
"Limited","2013","Hesse","no degree/no degree yet","12","","",""
"Limited","2013","Rhineland-Palatinate,Saarland","lower secondary degree","45","0.187330150958784","0.140084878210363","0.234575423707206"
"Limited","2013","Rhineland-Palatinate,Saarland","secondary school degree","44","0.156479943563929","0.109217931198678","0.20374195592918"
"Limited","2013","Rhineland-Palatinate,Saarland","college entrance qualification","35","0.158205756017128","0.11144793346787","0.204963578566385"
"Limited","2013","Rhineland-Palatinate,Saarland","Other degree","28","","",""
"Limited","2013","Rhineland-Palatinate,Saarland","no degree/no degree yet","5","","",""
"Limited","2013","Baden-Württemberg","lower secondary degree","78","0.163900165449232","0.130361642728835","0.197438688169628"
"Limited","2013","Baden-Württemberg","secondary school degree","98","0.144900585618398","0.117148397652819","0.172652773583976"
"Limited","2013","Baden-Württemberg","college entrance qualification","92","0.1467288689653","0.119358422096716","0.174099315833884"
"Limited","2013","Baden-Württemberg","Other degree","57","0.143234634945318","0.106997334199739","0.179471935690897"
"Limited","2013","Baden-Württemberg","no degree/no degree yet","9","","",""
"Limited","2013","Bavaria","lower secondary degree","89","0.0878083458913134","0.0672497548898783","0.108366936892748"
"Limited","2013","Bavaria","secondary school degree","104","0.104524483224045","0.0825409499086669","0.126508016539422"
"Limited","2013","Bavaria","college entrance qualification","96","0.187449352654167","0.157260419221605","0.217638286086729"
"Limited","2013","Bavaria","Other degree","61","0.0866358975177905","0.0611502264654488","0.112121568570132"
"Limited","2013","Bavaria","no degree/no degree yet","12","","",""
"Limited","2013","Berlin","lower secondary degree","14","","",""
"Limited","2013","Berlin","secondary school degree","23","","",""
"Limited","2013","Berlin","college entrance qualification","60","0.282693691587632","0.225722821287488","0.339664561887775"
"Limited","2013","Berlin","Other degree","23","","",""
"Limited","2013","Berlin","no degree/no degree yet","4","","",""
"Limited","2013","Brandenburg","lower secondary degree","10","","",""
"Limited","2013","Brandenburg","secondary school degree","45","0.141438789246626","0.100766985471512","0.182110593021741"
"Limited","2013","Brandenburg","college entrance qualification","20","","",""
"Limited","2013","Brandenburg","Other degree","24","","",""
"Limited","2013","Brandenburg","no degree/no degree yet","2","","",""
"Limited","2013","Mecklenburg-Western Pomerania","lower secondary degree","14","","",""
"Limited","2013","Mecklenburg-Western Pomerania","secondary school degree","35","0.163962466499829","0.106594004263428","0.22133092873623"
"Limited","2013","Mecklenburg-Western Pomerania","college entrance qualification","13","","",""
"Limited","2013","Mecklenburg-Western Pomerania","Other degree","6","","",""
"Limited","2013","Mecklenburg-Western Pomerania","no degree/no degree yet","3","","",""
"Limited","2013","Saxony","lower secondary degree","16","","",""
"Limited","2013","Saxony","secondary school degree","57","0.0923335322888916","0.0683991180049642","0.116267946572819"
"Limited","2013","Saxony","college entrance qualification","49","0.255203124988374","0.201901132189393","0.308505117787355"
"Limited","2013","Saxony","Other degree","7","","",""
"Limited","2013","Saxony","no degree/no degree yet","","","",""
"Limited","2013","Saxony-Anhalt","lower secondary degree","9","","",""
"Limited","2013","Saxony-Anhalt","secondary school degree","36","0.0791046949400773","0.0489131621147085","0.109296227765446"
"Limited","2013","Saxony-Anhalt","college entrance qualification","22","","",""
"Limited","2013","Saxony-Anhalt","Other degree","9","","",""
"Limited","2013","Saxony-Anhalt","no degree/no degree yet","7","","",""
"Limited","2013","Thuringia","lower secondary degree","13","","",""
"Limited","2013","Thuringia","secondary school degree","37","0.136681219064368","0.0970085094585873","0.176353928670149"
"Limited","2013","Thuringia","college entrance qualification","20","","",""
"Limited","2013","Thuringia","Other degree","10","","",""
"Limited","2013","Thuringia","no degree/no degree yet","3","","",""
"Permanent","2014","Schleswig-Holstein","lower secondary degree","91","0.944263107965299","0.900590106156899","0.9879361097737"
"Permanent","2014","Schleswig-Holstein","secondary school degree","144","0.911152812557082","0.867203447494567","0.955102177619596"
"Permanent","2014","Schleswig-Holstein","college entrance qualification","112","0.724278218494999","0.649448164647185","0.799108272342813"
"Permanent","2014","Schleswig-Holstein","Other degree","43","0.795787885750992","0.682915042849425","0.90866072865256"
"Permanent","2014","Schleswig-Holstein","no degree/no degree yet","7","","",""
"Permanent","2014","Hamburg","lower secondary degree","22","","",""
"Permanent","2014","Hamburg","secondary school degree","37","0.904457177521472","0.816594000767498","0.992320354275446"
"Permanent","2014","Hamburg","college entrance qualification","91","0.908058163088499","0.853814593202389","0.962301732974608"
"Permanent","2014","Hamburg","Other degree","38","0.838776364964131","0.726213896302339","0.951338833625922"
"Permanent","2014","Hamburg","no degree/no degree yet","1","","",""
"Permanent","2014","Lower Saxony","lower secondary degree","228","0.847349240568331","0.804842045208653","0.88985643592801"
"Permanent","2014","Lower Saxony","secondary school degree","389","0.832550085775346","0.798280147726464","0.866820023824227"
"Permanent","2014","Lower Saxony","college entrance qualification","341","0.800304132158922","0.761934102722238","0.838674161595607"
"Permanent","2014","Lower Saxony","Other degree","128","0.790412311765134","0.727345942177489","0.853478681352778"
"Permanent","2014","Lower Saxony","no degree/no degree yet","22","","",""
"Permanent","2014","Bremen","lower secondary degree","16","","",""
"Permanent","2014","Bremen","secondary school degree","21","","",""
"Permanent","2014","Bremen","college entrance qualification","19","","",""
"Permanent","2014","Bremen","Other degree","12","","",""
"Permanent","2014","Bremen","no degree/no degree yet","3","","",""
"Permanent","2014","North Rhine-Westphalia","lower secondary degree","503","0.895898631901401","0.871001929559877","0.920795334242926"
"Permanent","2014","North Rhine-Westphalia","secondary school degree","584","0.803142269184802","0.77393569807623","0.832348840293374"
"Permanent","2014","North Rhine-Westphalia","college entrance qualification","888","0.811881868196644","0.788574246363432","0.835189490029857"
"Permanent","2014","North Rhine-Westphalia","Other degree","363","0.828085452667163","0.79299002834549","0.863180876988835"
"Permanent","2014","North Rhine-Westphalia","no degree/no degree yet","45","0.691676114220931","0.581914974180535","0.801437254261328"
"Permanent","2014","Hesse","lower secondary degree","140","0.858119895783446","0.804222238557758","0.912017553009135"
"Permanent","2014","Hesse","secondary school degree","227","0.856150657330564","0.814445220246612","0.897856094414517"
"Permanent","2014","Hesse","college entrance qualification","333","0.772726170450988","0.731912269624333","0.813540071277643"
"Permanent","2014","Hesse","Other degree","127","0.688157134334205","0.617041350113988","0.759272918554422"
"Permanent","2014","Hesse","no degree/no degree yet","13","","",""
"Permanent","2014","Rhineland-Palatinate,Saarland","lower secondary degree","201","0.863711904778573","0.819752320565146","0.907671488992"
"Permanent","2014","Rhineland-Palatinate,Saarland","secondary school degree","163","0.810776563689788","0.75715873580744","0.864394391572135"
"Permanent","2014","Rhineland-Palatinate,Saarland","college entrance qualification","181","0.806468270447126","0.754263945756401","0.858672595137851"
"Permanent","2014","Rhineland-Palatinate,Saarland","Other degree","119","0.890104317611573","0.839197627723216","0.941011007499929"
"Permanent","2014","Rhineland-Palatinate,Saarland","no degree/no degree yet","13","","",""
"Permanent","2014","Baden-Württemberg","lower secondary degree","350","0.913508398265044","0.885430734538854","0.941586061991234"
"Permanent","2014","Baden-Württemberg","secondary school degree","424","0.843942529961671","0.812476905242738","0.875408154680603"
"Permanent","2014","Baden-Württemberg","college entrance qualification","505","0.816273852401068","0.785131006600066","0.84741669820207"
"Permanent","2014","Baden-Württemberg","Other degree","230","0.830302077980028","0.785528424525794","0.875075731434263"
"Permanent","2014","Baden-Württemberg","no degree/no degree yet","16","","",""
"Permanent","2014","Bavaria","lower secondary degree","587","0.912475826754007","0.89098076268742","0.933970890820594"
"Permanent","2014","Bavaria","secondary school degree","585","0.892620375827922","0.869333697621057","0.915907054034787"
"Permanent","2014","Bavaria","college entrance qualification","519","0.820991287907238","0.790569163935347","0.85141341187913"
"Permanent","2014","Bavaria","Other degree","336","0.874219038726486","0.841517579829161","0.90692049762381"
"Permanent","2014","Bavaria","no degree/no degree yet","31","0.833558490589633","0.716658453189641","0.950458527989626"
"Permanent","2014","Berlin","lower secondary degree","36","0.844686669518823","0.737664453501171","0.951708885536476"
"Permanent","2014","Berlin","secondary school degree","135","0.829393251276873","0.770174316121529","0.888612186432216"
"Permanent","2014","Berlin","college entrance qualification","167","0.708704675221163","0.648111931065125","0.769297419377202"
"Permanent","2014","Berlin","Other degree","31","0.740824866252788","0.611352765688451","0.870296966817124"
"Permanent","2014","Berlin","no degree/no degree yet","3","","",""
"Permanent","2014","Brandenburg","lower secondary degree","24","","",""
"Permanent","2014","Brandenburg","secondary school degree","214","0.893529515287392","0.855371981513902","0.931687049060882"
"Permanent","2014","Brandenburg","college entrance qualification","110","0.826104207294043","0.762404037322689","0.889804377265397"
"Permanent","2014","Brandenburg","Other degree","26","","",""
"Permanent","2014","Brandenburg","no degree/no degree yet","","","",""
"Permanent","2014","Mecklenburg-Western Pomerania","lower secondary degree","25","","",""
"Permanent","2014","Mecklenburg-Western Pomerania","secondary school degree","119","0.866380019792424","0.810417941536701","0.922342098048148"
"Permanent","2014","Mecklenburg-Western Pomerania","college entrance qualification","54","0.646179393069159","0.53649249002556","0.755866296112759"
"Permanent","2014","Mecklenburg-Western Pomerania","Other degree","6","","",""
"Permanent","2014","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Permanent","2014","Saxony","lower secondary degree","33","0.582258891969604","0.449482204935747","0.715035579003461"
"Permanent","2014","Saxony","secondary school degree","454","0.890570111998585","0.863369738476527","0.917770485520643"
