"plb0037_h","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Permanent","2010","16-34 y.","Single parent ","147","0.451072459021194","0.394576078531497","0.507568839510891","1"
"Permanent","2010","16-34 y.","Couple + C. GT 16 ","240","0.455322183378816","0.412395032159889","0.498249334597742","1"
"Permanent","2010","16-34 y.","Couple + C. LE and GT 16","43","0.248702282100921","0.185902473942889","0.311502090258953","1"
"Permanent","2010","35-65 y.","1-pers.-HH","606","0.9218500605429","0.901449986881636","0.942250134204163","1"
"Permanent","2010","35-65 y.","(Married) couple without C. ","1735","0.952604505654511","0.942850576405825","0.962358434903197","1"
"Permanent","2010","35-65 y.","Couple + C. LE and GT 16","665","0.919489363409234","0.899779095126473","0.939199631691994","1"
"Permanent","2010","35-65 y.","Single parent ","803","0.852501502458329","0.829856935786349","0.875146069130309","1"
"Permanent","2010","35-65 y.","Couple + C. LE 16 ","2827","0.916739356102133","0.907007617486239","0.926471094718026","1"
"Permanent","2010","35-65 y.","Couple + C. GT 16 ","1102","0.938983866438267","0.925250909123552","0.952716823752982","1"
"Permanent","2010","66 and older","1-pers.-HH","16","","","","1"
"Permanent","2010","66 and older","(Married) couple without C. ","50","0.83265344265535","0.738201042565805","0.927105842744895","1"
"Permanent","2010","66 and older","Single parent ","2","","","","1"
"Permanent","2010","66 and older","Couple + C. LE 16 ","1","","","","1"
"Permanent","2010","66 and older","Couple + C. GT 16 ","4","","","","1"
"Permanent","2010","66 and older","Couple + C. LE and GT 16","","","","","1"
"Limited","2011","16-34 y.","1-pers.-HH","143","0.30443637367279","0.260635591669848","0.348237155675733","2"
"Limited","2011","16-34 y.","(Married) couple without C. ","187","0.287627229551282","0.253827974021733","0.321426485080831","2"
"Limited","2011","16-34 y.","Single parent ","192","0.496376325707208","0.447069375394284","0.545683276020133","2"
"Limited","2011","16-34 y.","Couple + C. LE 16 ","277","0.22817635970307","0.206531296601586","0.249821422804555","2"
"Limited","2011","35-65 y.","Couple + C. GT 16 ","81","0.0633681849608076","0.0502553554178713","0.0764810145037439","2"
"Limited","2011","35-65 y.","Couple + C. LE and GT 16","81","0.0662014968217406","0.0505789382315008","0.0818240554119805","2"
"Limited","2011","66 and older","1-pers.-HH","1","","","","2"
"Limited","2011","16-34 y.","Couple + C. GT 16 ","296","0.51719121773628","0.475877613516003","0.558504821956557","2"
"Limited","2011","16-34 y.","Couple + C. LE and GT 16","161","0.634912820350905","0.571437150334577","0.698388490367233","2"
"Limited","2011","35-65 y.","1-pers.-HH","78","0.0931659833475688","0.0737621719093392","0.112569794785798","2"
"Limited","2011","35-65 y.","(Married) couple without C. ","139","0.0588150879308192","0.049218475005036","0.0684117008566024","2"
"Limited","2011","35-65 y.","Single parent ","170","0.112756247512924","0.0953332441561977","0.13017925086965","2"
"Limited","2011","35-65 y.","Couple + C. LE 16 ","316","0.0737412870912133","0.065457848459157","0.0820247257232697","2"
"Limited","2011","66 and older","(Married) couple without C. ","11","","","","2"
"Limited","2011","66 and older","Single parent ","","","","","2"
"Limited","2011","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","2011","66 and older","Couple + C. GT 16 ","2","","","","2"
"Limited","2011","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","2011","16-34 y.","Couple + C. LE 16 ","1167","0.77182364029693","0.750178577195445","0.793468703398414","1"
"Permanent","2011","16-34 y.","1-pers.-HH","281","0.69556362632721","0.651762844324268","0.739364408330152","1"
"Permanent","2011","16-34 y.","(Married) couple without C. ","502","0.712372770448718","0.678573514919169","0.746172025978267","1"
"Permanent","2011","16-34 y.","Single parent ","203","0.503623674292792","0.454316723979867","0.552930624605716","1"
"Permanent","2011","16-34 y.","Couple + C. GT 16 ","266","0.48280878226372","0.441495178043443","0.524122386483997","1"
"Permanent","2011","16-34 y.","Couple + C. LE and GT 16","60","0.365087179649095","0.301611509632767","0.428562849665423","1"
"Permanent","2011","35-65 y.","1-pers.-HH","784","0.906834016652431","0.887430205214202","0.926237828090661","1"
"Permanent","2011","35-65 y.","(Married) couple without C. ","2170","0.941184912069181","0.931588299143398","0.950781524994964","1"
"Permanent","2011","35-65 y.","Couple + C. LE and GT 16","892","0.933798503178259","0.918175944588019","0.949421061768499","1"
"Permanent","2011","35-65 y.","Couple + C. LE 16 ","3508","0.926258712908787","0.91797527427673","0.934542151540843","1"
"Permanent","2011","35-65 y.","Couple + C. GT 16 ","1245","0.936631815039192","0.923518985496256","0.949744644582129","1"
"Permanent","2011","66 and older","Couple + C. LE 16 ","1","","","","1"
"Permanent","2011","66 and older","Single parent ","3","","","","1"
"Permanent","2011","35-65 y.","Single parent ","1096","0.887243752487076","0.86982074913035","0.904666755843802","1"
"Permanent","2011","66 and older","1-pers.-HH","18","","","","1"
"Permanent","2011","66 and older","(Married) couple without C. ","60","0.860865960566579","0.780364570148012","0.941367350985146","1"
"Permanent","2011","66 and older","Couple + C. GT 16 ","3","","","","1"
"Permanent","2011","66 and older","Couple + C. LE and GT 16","","","","","1"
"Limited","2012","16-34 y.","1-pers.-HH","177","0.310983320640551","0.2703688091331","0.351597832148001","2"
"Limited","2012","16-34 y.","(Married) couple without C. ","181","0.260624174593919","0.226980828078011","0.294267521109826","2"
"Limited","2012","16-34 y.","Single parent ","199","0.47587641726434","0.4268115648165","0.524941269712181","2"
"Limited","2012","16-34 y.","Couple + C. LE 16 ","251","0.210977681288057","0.188185705961702","0.233769656614412","2"
"Limited","2012","35-65 y.","Couple + C. GT 16 ","78","0.0531394196643087","0.0409925641682339","0.0652862751603834","2"
"Limited","2012","35-65 y.","Couple + C. LE and GT 16","87","0.0684527704350478","0.0528561210279462","0.0840494198421494","2"
"Limited","2012","66 and older","1-pers.-HH","6","","","","2"
"Limited","2012","66 and older","(Married) couple without C. ","15","","","","2"
"Limited","2012","66 and older","Single parent ","","","","","2"
"Limited","2012","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","2012","66 and older","Couple + C. GT 16 ","","","","","2"
"Limited","2012","16-34 y.","Couple + C. GT 16 ","291","0.537163343749413","0.495339992661009","0.578986694837818","2"
"Limited","2012","16-34 y.","Couple + C. LE and GT 16","184","0.70042639946634","0.642950443855351","0.757902355077329","2"
"Limited","2012","35-65 y.","1-pers.-HH","83","0.0851968699050846","0.0672543987242782","0.103139341085891","2"
"Limited","2012","35-65 y.","(Married) couple without C. ","132","0.0596152207358","0.0499155594597203","0.0693148820118796","2"
"Limited","2012","35-65 y.","Single parent ","180","0.114790996715237","0.097203856009154","0.132378137421319","2"
"Limited","2012","35-65 y.","Couple + C. LE 16 ","347","0.0864486447133231","0.0774505238543817","0.0954467655722646","2"
"Limited","2012","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","2012","16-34 y.","Couple + C. LE 16 ","980","0.789022318711943","0.766230343385588","0.811814294038298","1"
"Permanent","2012","16-34 y.","1-pers.-HH","322","0.689016679359449","0.648402167851999","0.7296311908669","1"
"Permanent","2012","16-34 y.","(Married) couple without C. ","473","0.739375825406081","0.705732478890174","0.773019171921989","1"
"Permanent","2012","16-34 y.","Single parent ","199","0.52412358273566","0.475058730287819","0.5731884351835","1"
"Permanent","2012","16-34 y.","Couple + C. GT 16 ","255","0.462836656250587","0.421013305162182","0.504660007338991","1"
"Permanent","2012","16-34 y.","Couple + C. LE and GT 16","60","0.29957360053366","0.242097644922671","0.357049556144649","1"
"Permanent","2012","35-65 y.","1-pers.-HH","847","0.914803130094915","0.896860658914109","0.932745601275722","1"
"Permanent","2012","35-65 y.","(Married) couple without C. ","2157","0.9403847792642","0.93068511798812","0.95008444054028","1"
"Permanent","2012","35-65 y.","Couple + C. LE and GT 16","920","0.931547229564952","0.915950580157851","0.947143878972054","1"
"Permanent","2012","66 and older","Single parent ","3","","","","1"
"Permanent","2012","66 and older","Couple + C. LE 16 ","2","","","","1"
"Permanent","2012","66 and older","Couple + C. GT 16 ","3","","","","1"
"Permanent","2012","35-65 y.","Couple + C. LE 16 ","3400","0.913551355286677","0.904553234427735","0.922549476145618","1"
"Permanent","2012","35-65 y.","Couple + C. GT 16 ","1232","0.946860580335691","0.934713724839617","0.959007435831766","1"
"Permanent","2012","66 and older","(Married) couple without C. ","70","0.846809216685198","0.770241140610923","0.923377292759473","1"
"Permanent","2012","35-65 y.","Single parent ","1082","0.885209003284763","0.867621862578681","0.902796143990846","1"
"Permanent","2012","66 and older","Couple + C. LE and GT 16","","","","","1"
"Permanent","2012","66 and older","1-pers.-HH","28","","","","1"
"Limited","2013","16-34 y.","1-pers.-HH","216","0.334259916662232","0.296701585904642","0.371818247419822","2"
"Limited","2013","16-34 y.","(Married) couple without C. ","256","0.27399341477404","0.243814233541777","0.304172596006303","2"
"Limited","2013","16-34 y.","Single parent ","251","0.528516661323514","0.482649178265045","0.574384144381983","2"
"Limited","2013","16-34 y.","Couple + C. LE 16 ","323","0.230510736731297","0.208370230197311","0.252651243265284","2"
"Limited","2013","16-34 y.","Couple + C. GT 16 ","334","0.516214115006582","0.476458792605239","0.555969437407925","2"
"Limited","2013","16-34 y.","Couple + C. LE and GT 16","250","0.627835868324107","0.577972132961174","0.677699603687039","2"
"Limited","2013","35-65 y.","1-pers.-HH","105","0.100469835259327","0.0816191770109507","0.119320493507704","2"
"Limited","2013","35-65 y.","(Married) couple without C. ","171","0.0639979299406422","0.0542687333369146","0.0737271265443698","2"
"Limited","2013","35-65 y.","Single parent ","176","0.114852338784901","0.0975467220956431","0.132157955474159","2"
"Limited","2013","35-65 y.","Couple + C. LE 16 ","420","0.0807176718265407","0.0723958353597305","0.089039508293351","2"
"Limited","2013","35-65 y.","Couple + C. GT 16 ","97","0.057909618098831","0.0458707521142858","0.0699484840833762","2"
"Limited","2013","35-65 y.","Couple + C. LE and GT 16","111","0.0776169329819388","0.0622458134252473","0.0929880525386303","2"
"Limited","2013","66 and older","1-pers.-HH","6","","","","2"
"Limited","2013","66 and older","(Married) couple without C. ","10","","","","2"
"Limited","2013","66 and older","Single parent ","","","","","2"
"Limited","2013","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","2013","66 and older","Couple + C. GT 16 ","","","","","2"
"Limited","2013","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","2013","16-34 y.","Couple + C. LE 16 ","1067","0.769489263268703","0.747348756734716","0.791629769802689","1"
"Permanent","2013","16-34 y.","1-pers.-HH","390","0.665740083337768","0.628181752580178","0.703298414095358","1"
"Permanent","2013","16-34 y.","(Married) couple without C. ","583","0.72600658522596","0.695827403993697","0.756185766458223","1"
"Permanent","2013","16-34 y.","Single parent ","204","0.471483338676486","0.425615855618017","0.517350821734955","1"
"Permanent","2013","16-34 y.","Couple + C. GT 16 ","273","0.483785884993418","0.444030562592075","0.523541207394761","1"
"Permanent","2013","16-34 y.","Couple + C. LE and GT 16","111","0.372164131675893","0.322300396312961","0.422027867038826","1"
"Permanent","2013","35-65 y.","1-pers.-HH","872","0.899530164740673","0.880679506492296","0.918380822989049","1"
"Permanent","2013","35-65 y.","(Married) couple without C. ","2260","0.936002070059358","0.92627287345563","0.945731266663085","1"
"Permanent","2013","66 and older","Single parent ","2","","","","1"
"Permanent","2013","66 and older","Couple + C. LE 16 ","","","","","1"
"Permanent","2013","35-65 y.","Single parent ","1128","0.885147661215099","0.867842044525841","0.902453277904357","1"
"Permanent","2013","35-65 y.","Couple + C. LE 16 ","3696","0.919282328173459","0.910960491706649","0.92760416464027","1"
"Permanent","2013","35-65 y.","Couple + C. GT 16 ","1349","0.942090381901169","0.930051515916624","0.954129247885714","1"
"Permanent","2013","35-65 y.","Couple + C. LE and GT 16","1053","0.922383067018061","0.90701194746137","0.937754186574753","1"
"Permanent","2013","66 and older","1-pers.-HH","24","","","","1"
"Permanent","2013","66 and older","(Married) couple without C. ","73","0.890989830494266","0.823942896005846","0.958036764982686","1"
"Permanent","2013","66 and older","Couple + C. GT 16 ","5","","","","1"
"Permanent","2013","66 and older","Couple + C. LE and GT 16","","","","","1"
"Limited","2014","16-34 y.","1-pers.-HH","185","0.370303365393566","0.328061727624116","0.412545003163016","2"
"Limited","2014","16-34 y.","(Married) couple without C. ","251","0.310460151920973","0.277990068310846","0.3429302355311","2"
"Limited","2014","16-34 y.","Single parent ","215","0.525360981465688","0.475350696412089","0.575371266519287","2"
"Limited","2014","16-34 y.","Couple + C. LE 16 ","243","0.209577105107749","0.1852807914921","0.233873418723399","2"
"Limited","2014","16-34 y.","Couple + C. GT 16 ","312","0.531209178923561","0.490024956170617","0.572393401676505","2"
"Limited","2014","16-34 y.","Couple + C. LE and GT 16","214","0.689576443233291","0.639120146310746","0.740032740155836","2"
"Limited","2014","35-65 y.","1-pers.-HH","72","0.085569835551154","0.0675530122919523","0.103586658810356","2"
"Limited","2014","35-65 y.","(Married) couple without C. ","127","0.0471724793758009","0.0384911338024156","0.0558538249491862","2"
"Limited","2014","35-65 y.","Single parent ","150","0.13068662619593","0.110376668871611","0.150996583520249","2"
"Limited","2014","35-65 y.","Couple + C. LE 16 ","374","0.108232665844801","0.0981525362168871","0.118312795472714","2"
"Limited","2014","35-65 y.","Couple + C. GT 16 ","65","0.0495081696453357","0.0375682585333079","0.0614480807573635","2"
"Limited","2014","35-65 y.","Couple + C. LE and GT 16","115","0.0822954879007604","0.0657750747397308","0.0988159010617901","2"
"Limited","2014","66 and older","1-pers.-HH","4","","","","2"
"Limited","2014","66 and older","(Married) couple without C. ","15","","","","2"
"Limited","2014","66 and older","Single parent ","","","","","2"
"Limited","2014","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","2014","66 and older","Couple + C. GT 16 ","1","","","","2"
"Limited","2014","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","2014","16-34 y.","Couple + C. LE 16 ","835","0.79042289489225","0.766126581276601","0.8147192085079","1"
"Permanent","2014","16-34 y.","1-pers.-HH","317","0.629696634606434","0.587454996836983","0.671938272375884","1"
"Permanent","2014","16-34 y.","(Married) couple without C. ","529","0.689539848079027","0.6570697644689","0.722009931689154","1"
"Permanent","2014","16-34 y.","Single parent ","168","0.474639018534312","0.424628733480713","0.524649303587911","1"
"Permanent","2014","16-34 y.","Couple + C. GT 16 ","252","0.468790821076439","0.427606598323495","0.509975043829383","1"
"Permanent","2014","16-34 y.","Couple + C. LE and GT 16","109","0.310423556766709","0.259967259844164","0.360879853689254","1"
"Permanent","2014","35-65 y.","1-pers.-HH","854","0.914430164448846","0.896413341189644","0.932446987708048","1"
"Permanent","2014","35-65 y.","(Married) couple without C. ","2164","0.952827520624199","0.944146175050814","0.961508866197584","1"
"Permanent","2014","66 and older","Single parent ","2","","","","1"
"Permanent","2014","66 and older","Couple + C. LE 16 ","1","","","","1"
"Permanent","2014","35-65 y.","Single parent ","908","0.86931337380407","0.849003416479751","0.889623331128389","1"
"Permanent","2014","35-65 y.","Couple + C. LE 16 ","3275","0.891767334155199","0.881687204527285","0.901847463783113","1"
"Permanent","2014","35-65 y.","Couple + C. GT 16 ","1203","0.950491830354664","0.938551919242637","0.962431741466692","1"
"Permanent","2014","35-65 y.","Couple + C. LE and GT 16","948","0.91770451209924","0.90118409893821","0.934224925260269","1"
"Permanent","2014","66 and older","1-pers.-HH","31","0.950974768467927","0.879441446703269","1.02250809023259","1"
"Permanent","2014","66 and older","(Married) couple without C. ","71","0.833711940360366","0.755018703566595","0.912405177154138","1"
"Permanent","2014","66 and older","Couple + C. GT 16 ","8","","","","1"
"Permanent","2014","66 and older","Couple + C. LE and GT 16","","","","","1"
"Limited","2015","16-34 y.","1-pers.-HH","225","0.36181417531784","0.322435015830736","0.401193334804944","2"
"Limited","2015","16-34 y.","(Married) couple without C. ","274","0.2510243119283","0.222553425299654","0.279495198556945","2"
"Limited","2015","16-34 y.","Single parent ","216","0.532791844398137","0.483147906918019","0.582435781878255","2"
"Limited","2015","16-34 y.","Couple + C. LE 16 ","273","0.233146451981241","0.207298737085232","0.258994166877249","2"
"Limited","2015","16-34 y.","Couple + C. GT 16 ","291","0.516523120539493","0.474217464470083","0.558828776608903","2"
"Limited","2015","16-34 y.","Couple + C. LE and GT 16","234","0.673756634492171","0.623700707072249","0.723812561912093","2"
"Limited","2015","35-65 y.","1-pers.-HH","88","0.0843021079223494","0.0666806543708176","0.101923561473881","2"
"Limited","2015","35-65 y.","(Married) couple without C. ","141","0.0551866857132108","0.0457745545938658","0.0645988168325557","2"
"Limited","2015","35-65 y.","Single parent ","136","0.148170962268983","0.126293288638773","0.170048635899193","2"
"Limited","2015","35-65 y.","Couple + C. LE 16 ","368","0.103658676288029","0.093729039919188","0.11358831265687","2"
"Limited","2015","35-65 y.","Couple + C. GT 16 ","88","0.0552735667834281","0.0424926888722985","0.0680544446945577","2"
"Limited","2015","35-65 y.","Couple + C. LE and GT 16","103","0.0861678747240938","0.069097018063951","0.103238731384237","2"
"Limited","2015","66 and older","1-pers.-HH","4","","","","2"
"Limited","2015","66 and older","(Married) couple without C. ","12","","","","2"
"Limited","2015","66 and older","Single parent ","","","","","2"
"Limited","2015","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","2015","66 and older","Couple + C. GT 16 ","4","","","","2"
"Limited","2015","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","2015","16-34 y.","Couple + C. LE 16 ","755","0.766853548018759","0.741005833122751","0.792701262914768","1"
"Permanent","2015","16-34 y.","1-pers.-HH","347","0.63818582468216","0.598806665195056","0.677564984169264","1"
"Permanent","2015","16-34 y.","(Married) couple without C. ","617","0.7489756880717","0.720504801443055","0.777446574700346","1"
"Permanent","2015","16-34 y.","Single parent ","172","0.467208155601863","0.417564218121745","0.516852093081981","1"
"Permanent","2015","16-34 y.","Couple + C. GT 16 ","245","0.483476879460507","0.441171223391097","0.525782535529917","1"
"Permanent","2015","16-34 y.","Couple + C. LE and GT 16","103","0.326243365507829","0.276187438087907","0.376299292927751","1"
"Permanent","2015","35-65 y.","1-pers.-HH","867","0.915697892077651","0.898076438526119","0.933319345629182","1"
"Permanent","2015","35-65 y.","(Married) couple without C. ","2120","0.944813314286789","0.935401183167444","0.954225445406134","1"
"Permanent","2015","66 and older","Single parent ","4","","","","1"
"Permanent","2015","66 and older","Couple + C. LE 16 ","1","","","","1"
"Permanent","2015","35-65 y.","Single parent ","877","0.851829037731017","0.829951364100807","0.873706711361227","1"
"Permanent","2015","35-65 y.","Couple + C. LE 16 ","3252","0.896341323711971","0.88641168734313","0.906270960080812","1"
"Permanent","2015","66 and older","(Married) couple without C. ","86","0.880466563677032","0.816236819904828","0.944696307449236","1"
"Permanent","2015","66 and older","Couple + C. LE and GT 16","2","","","","1"
"Permanent","2015","35-65 y.","Couple + C. GT 16 ","1140","0.944726433216572","0.931945555305442","0.957507311127701","1"
"Permanent","2015","35-65 y.","Couple + C. LE and GT 16","935","0.913832125275906","0.896761268615763","0.930902981936049","1"
"Permanent","2015","66 and older","1-pers.-HH","31","0.915164438945687","0.822853619738906","1.00747525815247","1"
"Permanent","2015","66 and older","Couple + C. GT 16 ","14","","","","1"
"Limited","2016","16-34 y.","1-pers.-HH","278","0.41507857442422","0.375386740933469","0.454770407914971","2"
"Limited","2016","16-34 y.","(Married) couple without C. ","255","0.294634730745091","0.262476774024311","0.32679268746587","2"
"Limited","2016","16-34 y.","Single parent ","212","0.535861681182417","0.483836835354091","0.587886527010743","2"
"Limited","2016","16-34 y.","Couple + C. LE 16 ","208","0.201589180343138","0.17530566867251","0.227872692013766","2"
"Limited","2016","16-34 y.","Couple + C. GT 16 ","284","0.532004372099577","0.488180381851888","0.575828362347267","2"
"Limited","2016","16-34 y.","Couple + C. LE and GT 16","227","0.678656278395849","0.627569864227835","0.729742692563863","2"
"Limited","2016","35-65 y.","1-pers.-HH","112","0.0856103552649869","0.0676670084207367","0.103553702109237","2"
"Limited","2016","35-65 y.","(Married) couple without C. ","159","0.058742871633054","0.0488630211740048","0.0686227220921032","2"
"Limited","2016","35-65 y.","Single parent ","139","0.13641757653288","0.114694274040543","0.158140879025218","2"
"Limited","2016","35-65 y.","Couple + C. LE 16 ","383","0.0905392477551472","0.0808090811839624","0.100269414326332","2"
"Limited","2016","35-65 y.","Couple + C. GT 16 ","95","0.0802586747547155","0.0645353195943246","0.0959820299151064","2"
"Limited","2016","35-65 y.","Couple + C. LE and GT 16","104","0.072606191918973","0.0568657555774389","0.0883466282605072","2"
"Limited","2016","66 and older","1-pers.-HH","6","","","","2"
"Limited","2016","66 and older","(Married) couple without C. ","18","","","","2"
"Limited","2016","66 and older","Single parent ","","","","","2"
"Limited","2016","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","2016","66 and older","Couple + C. GT 16 ","2","","","","2"
"Limited","2016","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","2016","16-34 y.","1-pers.-HH","314","0.58492142557578","0.545229592085029","0.624613259066531","1"
"Permanent","2016","16-34 y.","(Married) couple without C. ","517","0.705365269254909","0.67320731253413","0.737523225975689","1"
"Permanent","2016","16-34 y.","Single parent ","141","0.464138318817583","0.412113472989257","0.516163164645909","1"
"Permanent","2016","16-34 y.","Couple + C. LE 16 ","687","0.798410819656862","0.772127307986234","0.82469433132749","1"
"Permanent","2016","16-34 y.","Couple + C. GT 16 ","214","0.467995627900423","0.424171637652734","0.511819618148112","1"
"Permanent","2016","16-34 y.","Couple + C. LE and GT 16","94","0.321343721604151","0.270257307436137","0.372430135772165","1"
"Permanent","2016","35-65 y.","1-pers.-HH","822","0.914389644735013","0.896446297890763","0.932332991579263","1"
"Permanent","2016","35-65 y.","(Married) couple without C. ","2017","0.941257128366946","0.931377277907897","0.951136978825995","1"
"Permanent","2016","35-65 y.","Single parent ","820","0.86358242346712","0.841859120974782","0.885305725959457","1"
"Permanent","2016","35-65 y.","Couple + C. LE 16 ","2958","0.909460752244853","0.899730585673668","0.919190918816038","1"
"Permanent","2016","35-65 y.","Couple + C. GT 16 ","1052","0.919741325245285","0.904017970084894","0.935464680405675","1"
"Permanent","2016","35-65 y.","Couple + C. LE and GT 16","940","0.927393808081027","0.911653371739493","0.943134244422561","1"
"Permanent","2016","66 and older","Single parent ","4","","","","1"
"Permanent","2016","66 and older","Couple + C. LE 16 ","1","","","","1"
"Permanent","2016","66 and older","Couple + C. LE and GT 16","","","","","1"
"Permanent","2016","66 and older","1-pers.-HH","30","0.814548556582235","0.687587526076491","0.94150958708798","1"
"Permanent","2016","66 and older","Couple + C. GT 16 ","15","","","","1"
"Permanent","2016","66 and older","(Married) couple without C. ","72","0.767750972606321","0.680511310278689","0.854990634933953","1"
"Limited","2017","16-34 y.","1-pers.-HH","420","0.339629796614425","0.308124406940369","0.37113518628848","2"
"Limited","2017","16-34 y.","(Married) couple without C. ","289","0.282089131666822","0.253025711736992","0.311152551596652","2"
"Limited","2017","16-34 y.","Single parent ","232","0.518479466094875","0.469390968357159","0.567567963832591","2"
"Limited","2017","16-34 y.","Couple + C. LE 16 ","232","0.218333462585746","0.191069767883618","0.245597157287874","2"
"Limited","2017","16-34 y.","Couple + C. GT 16 ","340","0.554800543326352","0.514967521825636","0.594633564827067","2"
"Limited","2017","16-34 y.","Couple + C. LE and GT 16","231","0.667873004574843","0.617287625665235","0.718458383484451","2"
"Limited","2017","35-65 y.","1-pers.-HH","140","0.11169832787101","0.0932341164235812","0.130162539318438","2"
"Limited","2017","35-65 y.","(Married) couple without C. ","169","0.0598225632586659","0.0506643114022565","0.0689808151150753","2"
"Limited","2017","35-65 y.","Single parent ","117","0.119525208004862","0.0989719658279175","0.140078450181806","2"
"Limited","2017","35-65 y.","Couple + C. LE 16 ","385","0.0817154569540493","0.0728238449651259","0.0906070689429728","2"
"Limited","2017","35-65 y.","Couple + C. GT 16 ","96","0.0610576884104343","0.0486085101331794","0.0735068666876891","2"
"Limited","2017","35-65 y.","Couple + C. LE and GT 16","118","0.0834174474860886","0.0674845173114178","0.0993503776607594","2"
"Limited","2017","66 and older","1-pers.-HH","7","","","","2"
"Limited","2017","66 and older","(Married) couple without C. ","13","","","","2"
"Limited","2017","66 and older","Single parent ","","","","","2"
"Limited","2017","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","2017","66 and older","Couple + C. GT 16 ","3","","","","2"
"Limited","2017","66 and older","Couple + C. LE and GT 16","","","","","2"
"Permanent","2017","16-34 y.","1-pers.-HH","448","0.660370203385575","0.62886481371152","0.691875593059631","1"
"Permanent","2017","16-34 y.","(Married) couple without C. ","632","0.717910868333178","0.688847448403348","0.746974288263008","1"
"Permanent","2017","16-34 y.","Single parent ","166","0.481520533905125","0.432432036167409","0.530609031642841","1"
"Permanent","2017","16-34 y.","Couple + C. LE 16 ","650","0.781666537414254","0.754402842712126","0.808930232116382","1"
"Permanent","2017","16-34 y.","Couple + C. GT 16 ","258","0.445199456673648","0.405366435172933","0.485032478174364","1"
"Permanent","2017","16-34 y.","Couple + C. LE and GT 16","102","0.332126995425157","0.281541616515548","0.382712374334765","1"
"Permanent","2017","35-65 y.","1-pers.-HH","978","0.88830167212899","0.869837460681562","0.906765883576419","1"
"Permanent","2017","35-65 y.","(Married) couple without C. ","2407","0.940177436741334","0.931019184884925","0.949335688597744","1"
"Permanent","2017","35-65 y.","Single parent ","840","0.880474791995138","0.859921549818194","0.901028034172083","1"
"Permanent","2017","35-65 y.","Couple + C. LE 16 ","3261","0.918284543045951","0.909392931057027","0.927176155034874","1"
"Permanent","2017","35-65 y.","Couple + C. GT 16 ","1325","0.938942311589566","0.926493133312311","0.951391489866821","1"
"Permanent","2017","35-65 y.","Couple + C. LE and GT 16","1039","0.916582552513911","0.900649622339241","0.932515482688582","1"
"Permanent","2017","66 and older","Single parent ","2","","","","1"
"Permanent","2017","66 and older","Couple + C. LE 16 ","","","","","1"
"Permanent","2017","66 and older","1-pers.-HH","43","0.895294587475167","0.810429192968491","0.980159981981843","1"
"Permanent","2017","66 and older","(Married) couple without C. ","109","0.854922962156158","0.792430014995572","0.917415909316744","1"
"Permanent","2017","66 and older","Couple + C. LE and GT 16","1","","","","1"
"Permanent","2017","66 and older","Couple + C. GT 16 ","13","","","","1"
"Limited","2018","16-34 y.","1-pers.-HH","443","0.33290818067763","0.302893885962758","0.362922475392502","2"
"Limited","2018","16-34 y.","(Married) couple without C. ","285","0.289094065077114","0.259525525566239","0.318662604587989","2"
"Limited","2018","16-34 y.","Single parent ","249","0.557709571490916","0.510267366839493","0.605151776142338","2"
"Limited","2018","16-34 y.","Couple + C. LE 16 ","258","0.232073305790097","0.203891622190406","0.260254989389787","2"
"Limited","2018","16-34 y.","Couple + C. GT 16 ","314","0.476187078744994","0.435005710290426","0.517368447199562","2"
"Limited","2018","16-34 y.","Couple + C. LE and GT 16","231","0.583386579687531","0.532601206192207","0.634171953182855","2"
"Limited","2018","35-65 y.","1-pers.-HH","139","0.0972018790579655","0.0803426232613396","0.114061134854591","2"
"Limited","2018","35-65 y.","(Married) couple without C. ","146","0.0556585250598638","0.0465952005410427","0.0647218495786848","2"
"Limited","2018","35-65 y.","Single parent ","118","0.117608583590567","0.0969266908231002","0.138290476358034","2"
"Limited","2018","35-65 y.","Couple + C. LE 16 ","424","0.0876919777967916","0.0783066750643595","0.0970772805292238","2"
"Limited","2018","35-65 y.","Couple + C. GT 16 ","89","0.0611507717230723","0.0483882158391964","0.0739133276069482","2"
"Limited","2018","35-65 y.","Couple + C. LE and GT 16","129","0.0789261783488609","0.0632334187917389","0.0946189379059829","2"
"Limited","2018","66 and older","1-pers.-HH","5","","","","2"
"Limited","2018","66 and older","(Married) couple without C. ","18","","","","2"
"Limited","2018","66 and older","Single parent ","","","","","2"
"Limited","2018","66 and older","Couple + C. LE 16 ","","","","","2"
"Limited","2018","66 and older","Couple + C. GT 16 ","3","","","","2"
