"plb0037_h","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Permanent","2004","Other degree","(2b) intermediate general qualification","","","",""
"Permanent","2004","Other degree","(2a) intermediate vocational","","","",""
"Permanent","2004","Other degree","(2c_gen) general maturity certificate","24","","",""
"Permanent","2004","Other degree","(2c_voc) vocational maturity certificate","82","0.875036169199813","0.805946689453746","0.94412564894588"
"Permanent","2004","Other degree","(3a) lower tertiary education","10","","",""
"Permanent","2004","Other degree","(3b) higher tertiary education","77","0.759481795739101","0.671182041071202","0.847781550406999"
"Permanent","2004","no degree/no degree yet","(0) in school","16","","",""
"Permanent","2004","no degree/no degree yet","(1a) inadequately completed","61","0.883818341674432","0.807089086879921","0.960547596468942"
"Permanent","2004","no degree/no degree yet","(1b) general elementary school","","","",""
"Permanent","2004","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Permanent","2004","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Permanent","2004","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Permanent","2004","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Permanent","2004","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Permanent","2004","no degree/no degree yet","(3a) lower tertiary education","1","","",""
"Permanent","2004","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Limited","2004","lower secondary degree","(0) in school","","","",""
"Limited","2004","lower secondary degree","(1a) inadequately completed","","","",""
"Limited","2004","lower secondary degree","(1b) general elementary school","159","0.344366705135894","0.300944662152851","0.387788748118936"
"Limited","2004","lower secondary degree","(1c) basic vocational qualification","153","0.069529374903987","0.0586377776603671","0.0804209721476069"
"Limited","2004","lower secondary degree","(2b) intermediate general qualification","1","","",""
"Limited","2004","lower secondary degree","(2a) intermediate vocational","1","","",""
"Limited","2004","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Limited","2004","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Limited","2004","lower secondary degree","(3a) lower tertiary education","","","",""
"Limited","2004","lower secondary degree","(3b) higher tertiary education","1","","",""
"Limited","2004","secondary school degree","(0) in school","","","",""
"Limited","2004","secondary school degree","(1a) inadequately completed","","","",""
"Limited","2004","secondary school degree","(1b) general elementary school","","","",""
"Limited","2004","secondary school degree","(1c) basic vocational qualification","","","",""
"Limited","2004","secondary school degree","(2b) intermediate general qualification","235","0.648917972885044","0.597881852594281","0.699954093175807"
"Limited","2004","secondary school degree","(2a) intermediate vocational","223","0.0808086588935547","0.0709385869768854","0.090678730810224"
"Limited","2004","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Limited","2004","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Limited","2004","secondary school degree","(3a) lower tertiary education","26","","",""
"Limited","2004","secondary school degree","(3b) higher tertiary education","2","","",""
"Limited","2004","college entrance qualification","(0) in school","","","",""
"Limited","2004","college entrance qualification","(1a) inadequately completed","","","",""
"Limited","2004","college entrance qualification","(1b) general elementary school","","","",""
"Limited","2004","college entrance qualification","(1c) basic vocational qualification","","","",""
"Limited","2004","college entrance qualification","(2b) intermediate general qualification","","","",""
"Limited","2004","college entrance qualification","(2a) intermediate vocational","","","",""
"Limited","2004","college entrance qualification","(2c_gen) general maturity certificate","179","0.614216298546125","0.558762047832607","0.669670549259642"
"Limited","2004","college entrance qualification","(2c_voc) vocational maturity certificate","87","0.120909841808166","0.0981466835523785","0.143673000063954"
"Limited","2004","college entrance qualification","(3a) lower tertiary education","43","0.097670819442168","0.0739562763106448","0.121385362573691"
"Limited","2004","college entrance qualification","(3b) higher tertiary education","170","0.171744070273958","0.151587803329395","0.191900337218522"
"Limited","2004","Other degree","(0) in school","","","",""
"Limited","2004","Other degree","(1a) inadequately completed","","","",""
"Limited","2004","Other degree","(1b) general elementary school","14","","",""
"Limited","2004","Other degree","(1c) basic vocational qualification","9","","",""
"Limited","2004","Other degree","(2b) intermediate general qualification","","","",""
"Limited","2004","Other degree","(2a) intermediate vocational","","","",""
"Limited","2004","Other degree","(2c_gen) general maturity certificate","3","","",""
"Limited","2004","Other degree","(2c_voc) vocational maturity certificate","6","","",""
"Limited","2004","Other degree","(3a) lower tertiary education","1","","",""
"Limited","2004","Other degree","(3b) higher tertiary education","13","","",""
"Limited","2004","no degree/no degree yet","(0) in school","7","","",""
"Limited","2004","no degree/no degree yet","(1a) inadequately completed","6","","",""
"Limited","2004","no degree/no degree yet","(1b) general elementary school","","","",""
"Limited","2004","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Limited","2004","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Limited","2004","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Limited","2004","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Limited","2004","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Limited","2004","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Limited","2004","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Permanent","2005","lower secondary degree","(0) in school","","","",""
"Permanent","2005","lower secondary degree","(1a) inadequately completed","","","",""
"Permanent","2005","lower secondary degree","(1b) general elementary school","269","0.685625719593208","0.639725065923559","0.731526373262858"
"Permanent","2005","lower secondary degree","(1c) basic vocational qualification","1839","0.917805400251891","0.905707431937228","0.929903368566554"
"Permanent","2005","lower secondary degree","(2b) intermediate general qualification","","","",""
"Permanent","2005","lower secondary degree","(2a) intermediate vocational","7","","",""
"Permanent","2005","lower secondary degree","(2c_gen) general maturity certificate","3","","",""
"Permanent","2005","lower secondary degree","(2c_voc) vocational maturity certificate","13","","",""
"Permanent","2005","lower secondary degree","(3a) lower tertiary education","26","","",""
"Permanent","2005","lower secondary degree","(3b) higher tertiary education","9","","",""
"Permanent","2005","secondary school degree","(0) in school","","","",""
"Permanent","2005","secondary school degree","(1a) inadequately completed","","","",""
"Permanent","2005","secondary school degree","(1b) general elementary school","","","",""
"Permanent","2005","secondary school degree","(1c) basic vocational qualification","","","",""
"Permanent","2005","secondary school degree","(2b) intermediate general qualification","108","0.366082638032341","0.313383748452216","0.418781527612465"
"Permanent","2005","secondary school degree","(2a) intermediate vocational","2655","0.918897601877989","0.908889138926174","0.928906064829804"
"Permanent","2005","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Permanent","2005","secondary school degree","(2c_voc) vocational maturity certificate","15","","",""
"Permanent","2005","secondary school degree","(3a) lower tertiary education","288","0.942547928525381","0.916432164304241","0.968663692746522"
"Permanent","2005","secondary school degree","(3b) higher tertiary education","62","0.869616119246368","0.788379495500318","0.950852742992418"
"Permanent","2005","college entrance qualification","(0) in school","","","",""
"Permanent","2005","college entrance qualification","(1a) inadequately completed","","","",""
"Permanent","2005","college entrance qualification","(1b) general elementary school","","","",""
"Permanent","2005","college entrance qualification","(1c) basic vocational qualification","","","",""
"Permanent","2005","college entrance qualification","(2b) intermediate general qualification","","","",""
"Permanent","2005","college entrance qualification","(2a) intermediate vocational","","","",""
"Permanent","2005","college entrance qualification","(2c_gen) general maturity certificate","111","0.407549872864543","0.348163541631132","0.466936204097955"
"Permanent","2005","college entrance qualification","(2c_voc) vocational maturity certificate","732","0.902521397193282","0.882031793793764","0.923011000592801"
"Permanent","2005","college entrance qualification","(3a) lower tertiary education","562","0.95835842262819","0.942225315720822","0.974491529535557"
"Permanent","2005","college entrance qualification","(3b) higher tertiary education","1171","0.850605236504962","0.831381916492081","0.869828556517843"
"Permanent","2005","Other degree","(0) in school","","","",""
"Permanent","2005","Other degree","(1a) inadequately completed","","","",""
"Permanent","2005","Other degree","(1b) general elementary school","108","0.831670120081801","0.765547250696816","0.897792989466786"
"Permanent","2005","Other degree","(1c) basic vocational qualification","158","0.853510046048181","0.800512193112915","0.906507898983446"
"Permanent","2005","Other degree","(2b) intermediate general qualification","","","",""
"Permanent","2005","Other degree","(2a) intermediate vocational","","","",""
"Permanent","2005","Other degree","(2c_gen) general maturity certificate","22","","",""
"Permanent","2005","Other degree","(2c_voc) vocational maturity certificate","79","0.9443472843272","0.894422680168067","0.994271888486333"
"Permanent","2005","Other degree","(3a) lower tertiary education","11","","",""
"Permanent","2005","Other degree","(3b) higher tertiary education","78","0.836898931544538","0.760141930631543","0.913655932457533"
"Permanent","2005","no degree/no degree yet","(0) in school","16","","",""
"Permanent","2005","no degree/no degree yet","(1a) inadequately completed","56","0.875412997645898","0.793208588946158","0.957617406345638"
"Permanent","2005","no degree/no degree yet","(1b) general elementary school","","","",""
"Permanent","2005","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Permanent","2005","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Permanent","2005","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Permanent","2005","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Permanent","2005","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Permanent","2005","no degree/no degree yet","(3a) lower tertiary education","1","","",""
"Permanent","2005","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Limited","2005","lower secondary degree","(0) in school","","","",""
"Limited","2005","lower secondary degree","(1a) inadequately completed","","","",""
"Limited","2005","lower secondary degree","(1b) general elementary school","124","0.314374280406792","0.268473626737142","0.360274934076441"
"Limited","2005","lower secondary degree","(1c) basic vocational qualification","141","0.0821945997481091","0.0700966314334464","0.0942925680627717"
"Limited","2005","lower secondary degree","(2b) intermediate general qualification","","","",""
"Limited","2005","lower secondary degree","(2a) intermediate vocational","","","",""
"Limited","2005","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Limited","2005","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Limited","2005","lower secondary degree","(3a) lower tertiary education","","","",""
"Limited","2005","lower secondary degree","(3b) higher tertiary education","","","",""
"Limited","2005","secondary school degree","(0) in school","","","",""
"Limited","2005","secondary school degree","(1a) inadequately completed","","","",""
"Limited","2005","secondary school degree","(1b) general elementary school","","","",""
"Limited","2005","secondary school degree","(1c) basic vocational qualification","","","",""
"Limited","2005","secondary school degree","(2b) intermediate general qualification","213","0.633917361967659","0.581218472387535","0.686616251547784"
"Limited","2005","secondary school degree","(2a) intermediate vocational","203","0.0811023981220108","0.0710939351701957","0.0911108610738259"
"Limited","2005","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Limited","2005","secondary school degree","(2c_voc) vocational maturity certificate","1","","",""
"Limited","2005","secondary school degree","(3a) lower tertiary education","17","","",""
"Limited","2005","secondary school degree","(3b) higher tertiary education","4","","",""
"Limited","2005","college entrance qualification","(0) in school","","","",""
"Limited","2005","college entrance qualification","(1a) inadequately completed","","","",""
"Limited","2005","college entrance qualification","(1b) general elementary school","","","",""
"Limited","2005","college entrance qualification","(1c) basic vocational qualification","","","",""
"Limited","2005","college entrance qualification","(2b) intermediate general qualification","","","",""
"Limited","2005","college entrance qualification","(2a) intermediate vocational","","","",""
"Limited","2005","college entrance qualification","(2c_gen) general maturity certificate","152","0.592450127135457","0.533063795902045","0.651836458368868"
"Limited","2005","college entrance qualification","(2c_voc) vocational maturity certificate","73","0.0974786028067176","0.076988999407199","0.117968206206236"
"Limited","2005","college entrance qualification","(3a) lower tertiary education","27","","",""
"Limited","2005","college entrance qualification","(3b) higher tertiary education","150","0.149394763495038","0.130171443482157","0.168618083507919"
"Limited","2005","Other degree","(0) in school","","","",""
"Limited","2005","Other degree","(1a) inadequately completed","","","",""
"Limited","2005","Other degree","(1b) general elementary school","15","","",""
"Limited","2005","Other degree","(1c) basic vocational qualification","13","","",""
"Limited","2005","Other degree","(2b) intermediate general qualification","","","",""
"Limited","2005","Other degree","(2a) intermediate vocational","","","",""
"Limited","2005","Other degree","(2c_gen) general maturity certificate","4","","",""
"Limited","2005","Other degree","(2c_voc) vocational maturity certificate","2","","",""
"Limited","2005","Other degree","(3a) lower tertiary education","","","",""
"Limited","2005","Other degree","(3b) higher tertiary education","11","","",""
"Limited","2005","no degree/no degree yet","(0) in school","10","","",""
"Limited","2005","no degree/no degree yet","(1a) inadequately completed","6","","",""
"Limited","2005","no degree/no degree yet","(1b) general elementary school","","","",""
"Limited","2005","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Limited","2005","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Limited","2005","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Limited","2005","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Limited","2005","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Limited","2005","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Limited","2005","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Permanent","2006","lower secondary degree","(0) in school","","","",""
"Permanent","2006","lower secondary degree","(1a) inadequately completed","","","",""
"Permanent","2006","lower secondary degree","(1b) general elementary school","270","0.707351666899769","0.661963237308514","0.752740096491024"
"Permanent","2006","lower secondary degree","(1c) basic vocational qualification","1916","0.916469628552971","0.904564878394745","0.928374378711196"
"Permanent","2006","lower secondary degree","(2b) intermediate general qualification","","","",""
"Permanent","2006","lower secondary degree","(2a) intermediate vocational","8","","",""
"Permanent","2006","lower secondary degree","(2c_gen) general maturity certificate","2","","",""
"Permanent","2006","lower secondary degree","(2c_voc) vocational maturity certificate","14","","",""
"Permanent","2006","lower secondary degree","(3a) lower tertiary education","27","","",""
"Permanent","2006","lower secondary degree","(3b) higher tertiary education","10","","",""
"Permanent","2006","secondary school degree","(0) in school","","","",""
"Permanent","2006","secondary school degree","(1a) inadequately completed","","","",""
"Permanent","2006","secondary school degree","(1b) general elementary school","","","",""
"Permanent","2006","secondary school degree","(1c) basic vocational qualification","","","",""
"Permanent","2006","secondary school degree","(2b) intermediate general qualification","111","0.397454434137316","0.342169924240651","0.452738944033981"
"Permanent","2006","secondary school degree","(2a) intermediate vocational","2763","0.901334636713225","0.890728649846675","0.911940623579775"
"Permanent","2006","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Permanent","2006","secondary school degree","(2c_voc) vocational maturity certificate","13","","",""
"Permanent","2006","secondary school degree","(3a) lower tertiary education","296","0.899178274354069","0.866543983456193","0.931812565251946"
"Permanent","2006","secondary school degree","(3b) higher tertiary education","69","0.887407615632353","0.814896807588752","0.959918423675953"
"Permanent","2006","college entrance qualification","(0) in school","","","",""
"Permanent","2006","college entrance qualification","(1a) inadequately completed","","","",""
"Permanent","2006","college entrance qualification","(1b) general elementary school","","","",""
"Permanent","2006","college entrance qualification","(1c) basic vocational qualification","","","",""
"Permanent","2006","college entrance qualification","(2b) intermediate general qualification","","","",""
"Permanent","2006","college entrance qualification","(2a) intermediate vocational","","","",""
"Permanent","2006","college entrance qualification","(2c_gen) general maturity certificate","117","0.430180629230881","0.369649948365704","0.490711310096057"
"Permanent","2006","college entrance qualification","(2c_voc) vocational maturity certificate","768","0.885920638625338","0.864586528836907","0.90725474841377"
"Permanent","2006","college entrance qualification","(3a) lower tertiary education","578","0.934036790308789","0.914435231215147","0.953638349402431"
"Permanent","2006","college entrance qualification","(3b) higher tertiary education","1249","0.839497924381427","0.82038560889037","0.858610239872484"
"Permanent","2006","Other degree","(0) in school","","","",""
"Permanent","2006","Other degree","(1a) inadequately completed","","","",""
"Permanent","2006","Other degree","(1b) general elementary school","99","0.774701675489932","0.700262486225237","0.849140864754628"
"Permanent","2006","Other degree","(1c) basic vocational qualification","157","0.924185997447911","0.884627637996655","0.963744356899168"
"Permanent","2006","Other degree","(2b) intermediate general qualification","","","",""
"Permanent","2006","Other degree","(2a) intermediate vocational","","","",""
"Permanent","2006","Other degree","(2c_gen) general maturity certificate","22","","",""
"Permanent","2006","Other degree","(2c_voc) vocational maturity certificate","81","0.914052545085377","0.855821420264223","0.972283669906531"
"Permanent","2006","Other degree","(3a) lower tertiary education","13","","",""
"Permanent","2006","Other degree","(3b) higher tertiary education","75","0.813925781648928","0.731193665603113","0.896657897694743"
"Permanent","2006","no degree/no degree yet","(0) in school","17","","",""
"Permanent","2006","no degree/no degree yet","(1a) inadequately completed","47","0.88156373917905","0.794571730450592","0.968555747907507"
"Permanent","2006","no degree/no degree yet","(1b) general elementary school","","","",""
"Permanent","2006","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Permanent","2006","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Permanent","2006","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Permanent","2006","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Permanent","2006","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Permanent","2006","no degree/no degree yet","(3a) lower tertiary education","1","","",""
"Permanent","2006","no degree/no degree yet","(3b) higher tertiary education","1","","",""
"Limited","2006","lower secondary degree","(0) in school","","","",""
"Limited","2006","lower secondary degree","(1a) inadequately completed","","","",""
"Limited","2006","lower secondary degree","(1b) general elementary school","116","0.292648333100231","0.247259903508976","0.338036762691486"
"Limited","2006","lower secondary degree","(1c) basic vocational qualification","159","0.0835303714470293","0.0716256212888039","0.0954351216052548"
"Limited","2006","lower secondary degree","(2b) intermediate general qualification","","","",""
"Limited","2006","lower secondary degree","(2a) intermediate vocational","1","","",""
"Limited","2006","lower secondary degree","(2c_gen) general maturity certificate","1","","",""
"Limited","2006","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Limited","2006","lower secondary degree","(3a) lower tertiary education","2","","",""
"Limited","2006","lower secondary degree","(3b) higher tertiary education","","","",""
"Limited","2006","secondary school degree","(0) in school","","","",""
"Limited","2006","secondary school degree","(1a) inadequately completed","","","",""
"Limited","2006","secondary school degree","(1b) general elementary school","","","",""
"Limited","2006","secondary school degree","(1c) basic vocational qualification","","","",""
"Limited","2006","secondary school degree","(2b) intermediate general qualification","190","0.602545565862684","0.547261055966019","0.657830075759349"
"Limited","2006","secondary school degree","(2a) intermediate vocational","274","0.0986653632867753","0.0880593764202253","0.109271350153325"
"Limited","2006","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Limited","2006","secondary school degree","(2c_voc) vocational maturity certificate","1","","",""
"Limited","2006","secondary school degree","(3a) lower tertiary education","31","0.100821725645931","0.0681874347480541","0.133456016543807"
"Limited","2006","secondary school degree","(3b) higher tertiary education","4","","",""
"Limited","2006","college entrance qualification","(0) in school","","","",""
"Limited","2006","college entrance qualification","(1a) inadequately completed","","","",""
"Limited","2006","college entrance qualification","(1b) general elementary school","","","",""
"Limited","2006","college entrance qualification","(1c) basic vocational qualification","","","",""
"Limited","2006","college entrance qualification","(2b) intermediate general qualification","","","",""
"Limited","2006","college entrance qualification","(2a) intermediate vocational","","","",""
"Limited","2006","college entrance qualification","(2c_gen) general maturity certificate","140","0.569819370769119","0.509288689903943","0.630350051634296"
"Limited","2006","college entrance qualification","(2c_voc) vocational maturity certificate","85","0.114079361374662","0.0927452515862305","0.135413471163093"
"Limited","2006","college entrance qualification","(3a) lower tertiary education","38","0.0659632096912111","0.0463616505975687","0.0855647687848535"
"Limited","2006","college entrance qualification","(3b) higher tertiary education","168","0.160502075618573","0.141389760127516","0.17961439110963"
"Limited","2006","Other degree","(0) in school","","","",""
"Limited","2006","Other degree","(1a) inadequately completed","","","",""
"Limited","2006","Other degree","(1b) general elementary school","22","","",""
"Limited","2006","Other degree","(1c) basic vocational qualification","15","","",""
"Limited","2006","Other degree","(2b) intermediate general qualification","","","",""
"Limited","2006","Other degree","(2a) intermediate vocational","","","",""
"Limited","2006","Other degree","(2c_gen) general maturity certificate","2","","",""
"Limited","2006","Other degree","(2c_voc) vocational maturity certificate","8","","",""
"Limited","2006","Other degree","(3a) lower tertiary education","","","",""
"Limited","2006","Other degree","(3b) higher tertiary education","10","","",""
"Limited","2006","no degree/no degree yet","(0) in school","6","","",""
"Limited","2006","no degree/no degree yet","(1a) inadequately completed","6","","",""
"Limited","2006","no degree/no degree yet","(1b) general elementary school","","","",""
"Limited","2006","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Limited","2006","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Limited","2006","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Limited","2006","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Limited","2006","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Limited","2006","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Limited","2006","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Permanent","2007","lower secondary degree","(0) in school","","","",""
"Permanent","2007","lower secondary degree","(1a) inadequately completed","","","",""
"Permanent","2007","lower secondary degree","(1b) general elementary school","246","0.682645812750395","0.634363972503279","0.730927652997511"
"Permanent","2007","lower secondary degree","(1c) basic vocational qualification","1819","0.923354163213846","0.911624567006389","0.935083759421302"
"Permanent","2007","lower secondary degree","(2b) intermediate general qualification","","","",""
"Permanent","2007","lower secondary degree","(2a) intermediate vocational","5","","",""
"Permanent","2007","lower secondary degree","(2c_gen) general maturity certificate","2","","",""
"Permanent","2007","lower secondary degree","(2c_voc) vocational maturity certificate","14","","",""
"Permanent","2007","lower secondary degree","(3a) lower tertiary education","21","","",""
"Permanent","2007","lower secondary degree","(3b) higher tertiary education","9","","",""
"Permanent","2007","secondary school degree","(0) in school","","","",""
"Permanent","2007","secondary school degree","(1a) inadequately completed","","","",""
"Permanent","2007","secondary school degree","(1b) general elementary school","","","",""
"Permanent","2007","secondary school degree","(1c) basic vocational qualification","","","",""
"Permanent","2007","secondary school degree","(2b) intermediate general qualification","88","0.410505847794199","0.349889850460418","0.471121845127981"
"Permanent","2007","secondary school degree","(2a) intermediate vocational","2663","0.903724197800315","0.893032764390667","0.914415631209963"
"Permanent","2007","secondary school degree","(2c_gen) general maturity certificate","1","","",""
"Permanent","2007","secondary school degree","(2c_voc) vocational maturity certificate","10","","",""
"Permanent","2007","secondary school degree","(3a) lower tertiary education","274","0.916319344805635","0.884932442151413","0.947706247459857"
"Permanent","2007","secondary school degree","(3b) higher tertiary education","57","0.891429191002793","0.812711485149029","0.970146896856556"
"Permanent","2007","college entrance qualification","(0) in school","","","",""
"Permanent","2007","college entrance qualification","(1a) inadequately completed","","","",""
"Permanent","2007","college entrance qualification","(1b) general elementary school","","","",""
"Permanent","2007","college entrance qualification","(1c) basic vocational qualification","","","",""
"Permanent","2007","college entrance qualification","(2b) intermediate general qualification","","","",""
"Permanent","2007","college entrance qualification","(2a) intermediate vocational","","","",""
"Permanent","2007","college entrance qualification","(2c_gen) general maturity certificate","125","0.399708053740148","0.343037187574866","0.45637891990543"
"Permanent","2007","college entrance qualification","(2c_voc) vocational maturity certificate","749","0.87683620296838","0.854626085057752","0.899046320879008"
"Permanent","2007","college entrance qualification","(3a) lower tertiary education","548","0.909375643186518","0.886172140139704","0.932579146233331"
"Permanent","2007","college entrance qualification","(3b) higher tertiary education","1192","0.860693811268069","0.842256907503117","0.879130715033021"
"Permanent","2007","Other degree","(0) in school","","","",""
"Permanent","2007","Other degree","(1a) inadequately completed","","","",""
"Permanent","2007","Other degree","(1b) general elementary school","89","0.872823519863867","0.807194319247327","0.938452720480407"
"Permanent","2007","Other degree","(1c) basic vocational qualification","133","0.849395529516011","0.793089337227228","0.905701721804795"
"Permanent","2007","Other degree","(2b) intermediate general qualification","","","",""
"Permanent","2007","Other degree","(2a) intermediate vocational","","","",""
"Permanent","2007","Other degree","(2c_gen) general maturity certificate","16","","",""
"Permanent","2007","Other degree","(2c_voc) vocational maturity certificate","71","0.823713146978937","0.73968350624747","0.907742787710404"
"Permanent","2007","Other degree","(3a) lower tertiary education","15","","",""
"Permanent","2007","Other degree","(3b) higher tertiary education","71","0.744583019818112","0.654486444503106","0.834679595133118"
"Permanent","2007","no degree/no degree yet","(0) in school","10","","",""
"Permanent","2007","no degree/no degree yet","(1a) inadequately completed","43","0.891935726651081","0.805008084519081","0.978863368783081"
"Permanent","2007","no degree/no degree yet","(1b) general elementary school","","","",""
"Permanent","2007","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Permanent","2007","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Permanent","2007","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Permanent","2007","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Permanent","2007","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Permanent","2007","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Permanent","2007","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Limited","2007","lower secondary degree","(0) in school","","","",""
"Limited","2007","lower secondary degree","(1a) inadequately completed","","","",""
"Limited","2007","lower secondary degree","(1b) general elementary school","111","0.317354187249605","0.269072347002489","0.365636027496721"
"Limited","2007","lower secondary degree","(1c) basic vocational qualification","157","0.0766458367861544","0.0649162405786983","0.0883754329936105"
"Limited","2007","lower secondary degree","(2b) intermediate general qualification","","","",""
"Limited","2007","lower secondary degree","(2a) intermediate vocational","","","",""
"Limited","2007","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Limited","2007","lower secondary degree","(2c_voc) vocational maturity certificate","1","","",""
"Limited","2007","lower secondary degree","(3a) lower tertiary education","2","","",""
"Limited","2007","lower secondary degree","(3b) higher tertiary education","","","",""
"Limited","2007","secondary school degree","(0) in school","","","",""
"Limited","2007","secondary school degree","(1a) inadequately completed","","","",""
"Limited","2007","secondary school degree","(1b) general elementary school","","","",""
"Limited","2007","secondary school degree","(1c) basic vocational qualification","","","",""
"Limited","2007","secondary school degree","(2b) intermediate general qualification","165","0.5894941522058","0.528878154872019","0.650110149539582"
"Limited","2007","secondary school degree","(2a) intermediate vocational","261","0.0962758021996848","0.0855843687900371","0.106967235609333"
"Limited","2007","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Limited","2007","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Limited","2007","secondary school degree","(3a) lower tertiary education","25","","",""
"Limited","2007","secondary school degree","(3b) higher tertiary education","3","","",""
"Limited","2007","college entrance qualification","(0) in school","","","",""
"Limited","2007","college entrance qualification","(1a) inadequately completed","","","",""
"Limited","2007","college entrance qualification","(1b) general elementary school","","","",""
"Limited","2007","college entrance qualification","(1c) basic vocational qualification","","","",""
"Limited","2007","college entrance qualification","(2b) intermediate general qualification","","","",""
"Limited","2007","college entrance qualification","(2a) intermediate vocational","","","",""
"Limited","2007","college entrance qualification","(2c_gen) general maturity certificate","162","0.600291946259852","0.54362108009457","0.656962812425134"
"Limited","2007","college entrance qualification","(2c_voc) vocational maturity certificate","92","0.12316379703162","0.100953679120992","0.145373914942248"
"Limited","2007","college entrance qualification","(3a) lower tertiary education","40","0.0906243568134822","0.0674208537666685","0.113827859860296"
"Limited","2007","college entrance qualification","(3b) higher tertiary education","163","0.139306188731931","0.120869284966979","0.157743092496883"
"Limited","2007","Other degree","(0) in school","","","",""
"Limited","2007","Other degree","(1a) inadequately completed","","","",""
"Limited","2007","Other degree","(1b) general elementary school","10","","",""
"Limited","2007","Other degree","(1c) basic vocational qualification","22","","",""
"Limited","2007","Other degree","(2b) intermediate general qualification","","","",""
"Limited","2007","Other degree","(2a) intermediate vocational","","","",""
"Limited","2007","Other degree","(2c_gen) general maturity certificate","4","","",""
"Limited","2007","Other degree","(2c_voc) vocational maturity certificate","8","","",""
"Limited","2007","Other degree","(3a) lower tertiary education","1","","",""
"Limited","2007","Other degree","(3b) higher tertiary education","19","","",""
"Limited","2007","no degree/no degree yet","(0) in school","6","","",""
"Limited","2007","no degree/no degree yet","(1a) inadequately completed","6","","",""
"Limited","2007","no degree/no degree yet","(1b) general elementary school","","","",""
"Limited","2007","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Limited","2007","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Limited","2007","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Limited","2007","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
