"plb0037_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Limited","1998","Rhineland-Palatinate,Saarland","West Germany","67","0.185185398352144","0.147260158200861","0.223110638503427"
"Limited","1998","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Limited","1998","Baden-Württemberg","West Germany","132","0.126761495437682","0.105856417716391","0.147666573158972"
"Limited","1998","Baden-Württemberg","East Germany","","","",""
"Limited","1998","Bavaria","West Germany","98","0.0940727853844463","0.0758511107218321","0.112294460047061"
"Limited","1998","Bavaria","East Germany","","","",""
"Limited","1998","Berlin","West Germany","26","","",""
"Limited","1998","Berlin","East Germany","19","","",""
"Limited","1998","Brandenburg","West Germany","","","",""
"Limited","1998","Brandenburg","East Germany","53","0.189768647544088","0.146328361560004","0.233208933528171"
"Limited","1998","Mecklenburg-Western Pomerania","West Germany","","","",""
"Limited","1998","Mecklenburg-Western Pomerania","East Germany","39","0.183102548827121","0.131041714244268","0.235163383409974"
"Limited","1998","Saxony","West Germany","","","",""
"Limited","1998","Saxony","East Germany","111","0.186634371656538","0.156186180978526","0.217082562334551"
"Limited","1998","Saxony-Anhalt","West Germany","","","",""
"Limited","1998","Saxony-Anhalt","East Germany","58","0.151975874631985","0.114365687144423","0.189586062119546"
"Limited","1998","Thuringia","West Germany","","","",""
"Limited","1998","Thuringia","East Germany","73","0.210999499147799","0.168734007097478","0.253264991198121"
"Permanent","1999","Schleswig-Holstein","West Germany","159","0.861138026269631","0.810479841218624","0.911796211320637"
"Permanent","1999","Schleswig-Holstein","East Germany","","","",""
"Permanent","1999","Hamburg","West Germany","67","0.858035912066581","0.780582104795541","0.935489719337621"
"Permanent","1999","Hamburg","East Germany","","","",""
"Permanent","1999","Lower Saxony","West Germany","540","0.850357230788184","0.822870409208962","0.877844052367406"
"Permanent","1999","Lower Saxony","East Germany","","","",""
"Permanent","1999","Bremen","West Germany","32","0.792724235507184","0.662112391875636","0.923336079138732"
"Permanent","1999","Bremen","East Germany","","","",""
"Permanent","1999","North Rhine-Westphalia","West Germany","1280","0.89843334071418","0.882879687475745","0.913986993952615"
"Permanent","1999","North Rhine-Westphalia","East Germany","","","",""
"Permanent","1999","Hesse","West Germany","414","0.847009517622576","0.814972389806692","0.879046645438461"
"Permanent","1999","Hesse","East Germany","","","",""
"Permanent","1999","Rhineland-Palatinate,Saarland","West Germany","335","0.842365461862264","0.806475213530799","0.87825571019373"
"Permanent","1999","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Permanent","1999","Baden-Württemberg","West Germany","821","0.863128472221149","0.841167702485095","0.885089241957202"
"Permanent","1999","Baden-Württemberg","East Germany","","","",""
"Permanent","1999","Bavaria","West Germany","880","0.880803426838346","0.860700735561558","0.900906118115133"
"Permanent","1999","Bavaria","East Germany","","","",""
"Permanent","1999","Berlin","West Germany","119","0.886262497733561","0.834225395778652","0.938299599688471"
"Permanent","1999","Berlin","East Germany","101","0.87108554246751","0.810877317193449","0.931293767741572"
"Permanent","1999","Brandenburg","West Germany","","","",""
"Permanent","1999","Brandenburg","East Germany","245","0.798076201543338","0.753316747023279","0.842835656063398"
"Permanent","1999","Mecklenburg-Western Pomerania","West Germany","","","",""
"Permanent","1999","Mecklenburg-Western Pomerania","East Germany","177","0.822538856551856","0.772281290386034","0.872796422717678"
"Permanent","1999","Saxony","West Germany","","","",""
"Permanent","1999","Saxony","East Germany","493","0.820498130178863","0.789867021144292","0.851129239213433"
"Permanent","1999","Saxony-Anhalt","West Germany","","","",""
"Permanent","1999","Saxony-Anhalt","East Germany","284","0.791216592906799","0.749347891681317","0.83308529413228"
"Permanent","1999","Thuringia","West Germany","","","",""
"Permanent","1999","Thuringia","East Germany","293","0.780057442613246","0.738245981572546","0.821868903653946"
"Limited","1999","Schleswig-Holstein","West Germany","20","","",""
"Limited","1999","Schleswig-Holstein","East Germany","","","",""
"Limited","1999","Hamburg","West Germany","11","","",""
"Limited","1999","Hamburg","East Germany","","","",""
"Limited","1999","Lower Saxony","West Germany","107","0.149642769211816","0.122155947632594","0.177129590791038"
"Limited","1999","Lower Saxony","East Germany","","","",""
"Limited","1999","Bremen","West Germany","5","","",""
"Limited","1999","Bremen","East Germany","","","",""
"Limited","1999","North Rhine-Westphalia","West Germany","169","0.10156665928582","0.0860130060473853","0.117120312524255"
"Limited","1999","North Rhine-Westphalia","East Germany","","","",""
"Limited","1999","Hesse","West Germany","71","0.152990482377424","0.120953354561539","0.185027610193308"
"Limited","1999","Hesse","East Germany","","","",""
"Limited","1999","Rhineland-Palatinate,Saarland","West Germany","61","0.157634538137736","0.12174428980627","0.193524786469201"
"Limited","1999","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Limited","1999","Baden-Württemberg","West Germany","120","0.136871527778852","0.114910758042798","0.158832297514905"
"Limited","1999","Baden-Württemberg","East Germany","","","",""
"Limited","1999","Bavaria","West Germany","118","0.119196573161654","0.0990938818848666","0.139299264438442"
"Limited","1999","Bavaria","East Germany","","","",""
"Limited","1999","Berlin","West Germany","24","","",""
"Limited","1999","Berlin","East Germany","18","","",""
"Limited","1999","Brandenburg","West Germany","","","",""
"Limited","1999","Brandenburg","East Germany","64","0.201923798456662","0.157164343936602","0.246683252976722"
"Limited","1999","Mecklenburg-Western Pomerania","West Germany","","","",""
"Limited","1999","Mecklenburg-Western Pomerania","East Germany","45","0.177461143448144","0.127203577282322","0.227718709613966"
"Limited","1999","Saxony","West Germany","","","",""
"Limited","1999","Saxony","East Germany","110","0.179501869821137","0.148870760786567","0.210132978855708"
"Limited","1999","Saxony-Anhalt","West Germany","","","",""
"Limited","1999","Saxony-Anhalt","East Germany","78","0.208783407093201","0.16691470586772","0.250652108318683"
"Limited","1999","Thuringia","West Germany","","","",""
"Limited","1999","Thuringia","East Germany","84","0.219942557386754","0.178131096346054","0.261754018427454"
"Permanent","2000","Schleswig-Holstein","West Germany","303","0.901707997014015","0.870155982630079","0.933260011397951"
"Permanent","2000","Schleswig-Holstein","East Germany","","","",""
"Permanent","2000","Hamburg","West Germany","133","0.883980485459229","0.832559331608844","0.935401639309613"
"Permanent","2000","Hamburg","East Germany","","","",""
"Permanent","2000","Lower Saxony","West Germany","835","0.840750828399623","0.817934704759913","0.863566952039334"
"Permanent","2000","Lower Saxony","East Germany","","","",""
"Permanent","2000","Bremen","West Germany","79","0.858191158361116","0.786515602855305","0.929866713866928"
"Permanent","2000","Bremen","East Germany","","","",""
"Permanent","2000","North Rhine-Westphalia","West Germany","2161","0.869555229980659","0.856337350493254","0.882773109468064"
"Permanent","2000","North Rhine-Westphalia","East Germany","","","",""
"Permanent","2000","Hesse","West Germany","685","0.845862406236867","0.820980824833974","0.870743987639759"
"Permanent","2000","Hesse","East Germany","","","",""
"Permanent","2000","Rhineland-Palatinate,Saarland","West Germany","572","0.860035883790341","0.833506201729579","0.886565565851102"
"Permanent","2000","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Permanent","2000","Baden-Württemberg","West Germany","1294","0.872982219905283","0.855930655213435","0.890033784597132"
"Permanent","2000","Baden-Württemberg","East Germany","","","",""
"Permanent","2000","Bavaria","West Germany","1485","0.882031841915221","0.866652800380666","0.897410883449775"
"Permanent","2000","Bavaria","East Germany","","","",""
"Permanent","2000","Berlin","West Germany","194","0.919371035042841","0.882547167935243","0.956194902150439"
"Permanent","2000","Berlin","East Germany","161","0.891351468551515","0.846628765828127","0.936074171274902"
"Permanent","2000","Brandenburg","West Germany","","","",""
"Permanent","2000","Brandenburg","East Germany","385","0.783591555382526","0.747130265682241","0.820052845082811"
"Permanent","2000","Mecklenburg-Western Pomerania","West Germany","","","",""
"Permanent","2000","Mecklenburg-Western Pomerania","East Germany","243","0.82966802555814","0.78691467721813","0.872421373898149"
"Permanent","2000","Saxony","West Germany","","","",""
"Permanent","2000","Saxony","East Germany","707","0.813137777260595","0.787100873388875","0.839174681132315"
"Permanent","2000","Saxony-Anhalt","West Germany","","","",""
"Permanent","2000","Saxony-Anhalt","East Germany","401","0.808016398519842","0.773562498662427","0.842470298377257"
"Permanent","2000","Thuringia","West Germany","","","",""
"Permanent","2000","Thuringia","East Germany","406","0.824957170451082","0.791648986671189","0.858265354230975"
"Limited","2000","Schleswig-Holstein","West Germany","39","0.0982920029859851","0.0667399886020491","0.129844017369921"
"Limited","2000","Schleswig-Holstein","East Germany","","","",""
"Limited","2000","Hamburg","West Germany","16","","",""
"Limited","2000","Hamburg","East Germany","","","",""
"Limited","2000","Lower Saxony","West Germany","153","0.159249171600376","0.136433047960666","0.182065295240087"
"Limited","2000","Lower Saxony","East Germany","","","",""
"Limited","2000","Bremen","West Germany","12","","",""
"Limited","2000","Bremen","East Germany","","","",""
"Limited","2000","North Rhine-Westphalia","West Germany","333","0.130444770019341","0.117226890531936","0.143662649506746"
"Limited","2000","North Rhine-Westphalia","East Germany","","","",""
"Limited","2000","Hesse","West Germany","124","0.154137593763133","0.129256012360241","0.179019175166026"
"Limited","2000","Hesse","East Germany","","","",""
"Limited","2000","Rhineland-Palatinate,Saarland","West Germany","85","0.139964116209659","0.113434434148898","0.166493798270421"
"Limited","2000","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Limited","2000","Baden-Württemberg","West Germany","171","0.127017780094717","0.109966215402868","0.144069344786565"
"Limited","2000","Baden-Württemberg","East Germany","","","",""
"Limited","2000","Bavaria","West Germany","205","0.117968158084779","0.102589116550225","0.133347199619334"
"Limited","2000","Bavaria","East Germany","","","",""
"Limited","2000","Berlin","West Germany","16","","",""
"Limited","2000","Berlin","East Germany","25","","",""
"Limited","2000","Brandenburg","West Germany","","","",""
"Limited","2000","Brandenburg","East Germany","105","0.216408444617474","0.179947154917189","0.252869734317759"
"Limited","2000","Mecklenburg-Western Pomerania","West Germany","","","",""
"Limited","2000","Mecklenburg-Western Pomerania","East Germany","54","0.17033197444186","0.127578626101851","0.21308532278187"
"Limited","2000","Saxony","West Germany","","","",""
"Limited","2000","Saxony","East Germany","154","0.186862222739405","0.160825318867685","0.212899126611125"
"Limited","2000","Saxony-Anhalt","West Germany","","","",""
"Limited","2000","Saxony-Anhalt","East Germany","101","0.191983601480158","0.157529701622743","0.226437501337573"
"Limited","2000","Thuringia","West Germany","","","",""
"Limited","2000","Thuringia","East Germany","94","0.175042829548918","0.141734645769025","0.208351013328811"
"Permanent","2001","Schleswig-Holstein","West Germany","269","0.894988850810587","0.86047024114433","0.929507460476845"
"Permanent","2001","Schleswig-Holstein","East Germany","","","",""
"Permanent","2001","Hamburg","West Germany","120","0.868311506881449","0.811893175152103","0.924729838610794"
"Permanent","2001","Hamburg","East Germany","","","",""
"Permanent","2001","Lower Saxony","West Germany","733","0.856489735343056","0.833044528261444","0.879934942424668"
"Permanent","2001","Lower Saxony","East Germany","","","",""
"Permanent","2001","Bremen","West Germany","64","0.878927429379379","0.805100152443401","0.952754706315357"
"Permanent","2001","Bremen","East Germany","","","",""
"Permanent","2001","North Rhine-Westphalia","West Germany","1994","0.87841812312309","0.864986208389736","0.891850037856444"
"Permanent","2001","North Rhine-Westphalia","East Germany","","","",""
"Permanent","2001","Hesse","West Germany","613","0.840157137116324","0.813370972649261","0.866943301583386"
"Permanent","2001","Hesse","East Germany","","","",""
"Permanent","2001","Rhineland-Palatinate,Saarland","West Germany","529","0.878733549718352","0.852635395596678","0.904831703840026"
"Permanent","2001","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Permanent","2001","Baden-Württemberg","West Germany","1164","0.869179149945388","0.851083953197069","0.887274346693707"
"Permanent","2001","Baden-Württemberg","East Germany","","","",""
"Permanent","2001","Bavaria","West Germany","1347","0.892195698270746","0.876599551555043","0.90779184498645"
"Permanent","2001","Bavaria","East Germany","","","",""
"Permanent","2001","Berlin","West Germany","192","0.86121687224939","0.815841493852193","0.906592250646588"
"Permanent","2001","Berlin","East Germany","156","0.909306143322516","0.866636652087366","0.951975634557667"
"Permanent","2001","Brandenburg","West Germany","","","",""
"Permanent","2001","Brandenburg","East Germany","355","0.763123400781356","0.724603635708773","0.80164316585394"
"Permanent","2001","Mecklenburg-Western Pomerania","West Germany","","","",""
"Permanent","2001","Mecklenburg-Western Pomerania","East Germany","218","0.809251129535655","0.762559795382538","0.855942463688771"
"Permanent","2001","Saxony","West Germany","","","",""
"Permanent","2001","Saxony","East Germany","657","0.8105508639018","0.78337951792309","0.837722209880511"
"Permanent","2001","Saxony-Anhalt","West Germany","","","",""
"Permanent","2001","Saxony-Anhalt","East Germany","378","0.813630685901043","0.778426036364679","0.848835335437407"
"Permanent","2001","Thuringia","West Germany","","","",""
"Permanent","2001","Thuringia","East Germany","359","0.785800879042741","0.747937016282171","0.82366474180331"
"Limited","2001","Schleswig-Holstein","West Germany","34","0.105011149189413","0.070492539523155","0.13952975885567"
"Limited","2001","Schleswig-Holstein","East Germany","","","",""
"Limited","2001","Hamburg","West Germany","18","","",""
"Limited","2001","Hamburg","East Germany","","","",""
"Limited","2001","Lower Saxony","West Germany","126","0.143510264656944","0.120065057575332","0.166955471738556"
"Limited","2001","Lower Saxony","East Germany","","","",""
"Limited","2001","Bremen","West Germany","11","","",""
"Limited","2001","Bremen","East Germany","","","",""
"Limited","2001","North Rhine-Westphalia","West Germany","280","0.12158187687691","0.108149962143556","0.135013791610264"
"Limited","2001","North Rhine-Westphalia","East Germany","","","",""
"Limited","2001","Hesse","West Germany","106","0.159842862883676","0.133056698416614","0.186629027350739"
"Limited","2001","Hesse","East Germany","","","",""
"Limited","2001","Rhineland-Palatinate,Saarland","West Germany","72","0.121266450281648","0.0951682961599736","0.147364604403322"
"Limited","2001","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Limited","2001","Baden-Württemberg","West Germany","170","0.130820850054612","0.112725653306293","0.148916046802931"
"Limited","2001","Baden-Württemberg","East Germany","","","",""
"Limited","2001","Bavaria","West Germany","172","0.107804301729254","0.0922081550135501","0.123400448444957"
"Limited","2001","Bavaria","East Germany","","","",""
"Limited","2001","Berlin","West Germany","31","0.13878312775061","0.0934077493534123","0.184158506147807"
"Limited","2001","Berlin","East Germany","18","","",""
"Limited","2001","Brandenburg","West Germany","","","",""
"Limited","2001","Brandenburg","East Germany","113","0.236876599218643","0.19835683414606","0.275396364291227"
"Limited","2001","Mecklenburg-Western Pomerania","West Germany","","","",""
"Limited","2001","Mecklenburg-Western Pomerania","East Germany","54","0.190748870464345","0.144057536311229","0.237440204617462"
"Limited","2001","Saxony","West Germany","","","",""
"Limited","2001","Saxony","East Germany","142","0.1894491360982","0.162277790119489","0.21662048207691"
"Limited","2001","Saxony-Anhalt","West Germany","","","",""
"Limited","2001","Saxony-Anhalt","East Germany","92","0.186369314098957","0.151164664562593","0.221573963635321"
"Limited","2001","Thuringia","West Germany","","","",""
"Limited","2001","Thuringia","East Germany","92","0.214199120957259","0.17633525819669","0.252062983717829"
"Permanent","2002","Schleswig-Holstein","West Germany","296","0.849723901677782","0.811628407331854","0.88781939602371"
"Permanent","2002","Schleswig-Holstein","East Germany","","","",""
"Permanent","2002","Hamburg","West Germany","148","0.842822235391269","0.787948024878011","0.897696445904527"
"Permanent","2002","Hamburg","East Germany","","","",""
"Permanent","2002","Lower Saxony","West Germany","805","0.873602721463585","0.852314664805728","0.894890778121443"
"Permanent","2002","Lower Saxony","East Germany","","","",""
"Permanent","2002","Bremen","West Germany","67","0.789824484660426","0.701638915609452","0.8780100537114"
"Permanent","2002","Bremen","East Germany","","","",""
"Permanent","2002","North Rhine-Westphalia","West Germany","2060","0.884160089231703","0.871201536288388","0.897118642175018"
"Permanent","2002","North Rhine-Westphalia","East Germany","","","",""
"Permanent","2002","Hesse","West Germany","715","0.837123309006145","0.811987375901864","0.862259242110427"
"Permanent","2002","Hesse","East Germany","","","",""
"Permanent","2002","Rhineland-Palatinate,Saarland","West Germany","541","0.852683748056798","0.825030080690524","0.880337415423073"
"Permanent","2002","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Permanent","2002","Baden-Württemberg","West Germany","1259","0.876287665051457","0.859186608328164","0.893388721774751"
"Permanent","2002","Baden-Württemberg","East Germany","","","",""
"Permanent","2002","Bavaria","West Germany","1429","0.871314769508322","0.855008955884813","0.887620583131832"
"Permanent","2002","Bavaria","East Germany","","","",""
"Permanent","2002","Berlin","West Germany","201","0.866432690261158","0.822080877449144","0.910784503073172"
"Permanent","2002","Berlin","East Germany","146","0.804659345157557","0.746901477279049","0.862417213036065"
"Permanent","2002","Brandenburg","West Germany","","","",""
"Permanent","2002","Brandenburg","East Germany","370","0.805426262056715","0.768809501109904","0.842043023003527"
"Permanent","2002","Mecklenburg-Western Pomerania","West Germany","","","",""
"Permanent","2002","Mecklenburg-Western Pomerania","East Germany","212","0.790487693185417","0.741764805517061","0.839210580853773"
"Permanent","2002","Saxony","West Germany","","","",""
"Permanent","2002","Saxony","East Germany","686","0.828472233515148","0.80251180979668","0.854432657233617"
"Permanent","2002","Saxony-Anhalt","West Germany","","","",""
"Permanent","2002","Saxony-Anhalt","East Germany","368","0.799972746911335","0.763136008380598","0.836809485442072"
"Permanent","2002","Thuringia","West Germany","","","",""
"Permanent","2002","Thuringia","East Germany","364","0.8267728948145","0.791412037013107","0.862133752615892"
"Limited","2002","Schleswig-Holstein","West Germany","42","0.150276098322218","0.11218060397629","0.188371592668146"
"Limited","2002","Schleswig-Holstein","East Germany","","","",""
"Limited","2002","Hamburg","West Germany","21","","",""
"Limited","2002","Hamburg","East Germany","","","",""
"Limited","2002","Lower Saxony","West Germany","131","0.126397278536415","0.105109221878557","0.147685335194272"
"Limited","2002","Lower Saxony","East Germany","","","",""
"Limited","2002","Bremen","West Germany","15","","",""
"Limited","2002","Bremen","East Germany","","","",""
"Limited","2002","North Rhine-Westphalia","West Germany","283","0.115839910768297","0.102881357824982","0.128798463711612"
"Limited","2002","North Rhine-Westphalia","East Germany","","","",""
"Limited","2002","Hesse","West Germany","114","0.162876690993855","0.137740757889573","0.188012624098136"
"Limited","2002","Hesse","East Germany","","","",""
"Limited","2002","Rhineland-Palatinate,Saarland","West Germany","90","0.147316251943202","0.119662584576927","0.174969919309476"
"Limited","2002","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Limited","2002","Baden-Württemberg","West Germany","165","0.123712334948542","0.106611278225248","0.140813391671836"
"Limited","2002","Baden-Württemberg","East Germany","","","",""
"Limited","2002","Bavaria","West Germany","191","0.128685230491678","0.112379416868168","0.144991044115187"
"Limited","2002","Bavaria","East Germany","","","",""
"Limited","2002","Berlin","West Germany","25","","",""
"Limited","2002","Berlin","East Germany","35","0.195340654842443","0.137582786963935","0.253098522720951"
"Limited","2002","Brandenburg","West Germany","","","",""
"Limited","2002","Brandenburg","East Germany","79","0.194573737943285","0.157956976996473","0.231190498890096"
"Limited","2002","Mecklenburg-Western Pomerania","West Germany","","","",""
"Limited","2002","Mecklenburg-Western Pomerania","East Germany","56","0.209512306814583","0.160789419146227","0.258235194482939"
"Limited","2002","Saxony","West Germany","","","",""
"Limited","2002","Saxony","East Germany","124","0.171527766484852","0.145567342766383","0.19748819020332"
"Limited","2002","Saxony-Anhalt","West Germany","","","",""
"Limited","2002","Saxony-Anhalt","East Germany","85","0.200027253088665","0.163190514557928","0.236863991619402"
"Limited","2002","Thuringia","West Germany","","","",""
"Limited","2002","Thuringia","East Germany","76","0.1732271051855","0.137866247384108","0.208587962986893"
"Permanent","2003","Schleswig-Holstein","West Germany","267","0.846460035236441","0.806133319801419","0.886786750671464"
"Permanent","2003","Schleswig-Holstein","East Germany","","","",""
"Permanent","2003","Hamburg","West Germany","133","0.821604897278493","0.760541271056689","0.882668523500297"
"Permanent","2003","Hamburg","East Germany","","","",""
"Permanent","2003","Lower Saxony","West Germany","757","0.870865599769231","0.84865846231529","0.893072737223172"
"Permanent","2003","Lower Saxony","East Germany","","","",""
"Permanent","2003","Bremen","West Germany","61","0.784171633870903","0.692873770197527","0.875469497544279"
"Permanent","2003","Bremen","East Germany","","","",""
"Permanent","2003","North Rhine-Westphalia","West Germany","1905","0.880360313765154","0.866743089850044","0.893977537680265"
"Permanent","2003","North Rhine-Westphalia","East Germany","","","",""
"Permanent","2003","Hesse","West Germany","666","0.82153844330171","0.79442279514252","0.8486540914609"
"Permanent","2003","Hesse","East Germany","","","",""
"Permanent","2003","Rhineland-Palatinate,Saarland","West Germany","503","0.825761164911588","0.795102083785752","0.856420246037424"
"Permanent","2003","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Permanent","2003","Baden-Württemberg","West Germany","1184","0.895736908093899","0.879398716252953","0.912075099934846"
"Permanent","2003","Baden-Württemberg","East Germany","","","",""
"Permanent","2003","Bavaria","West Germany","1339","0.883372867828769","0.867257974545791","0.899487761111748"
"Permanent","2003","Bavaria","East Germany","","","",""
"Permanent","2003","Berlin","West Germany","179","0.799684739589235","0.746060934657634","0.853308544520836"
"Permanent","2003","Berlin","East Germany","140","0.832214700894333","0.776042909390904","0.888386492397761"
"Permanent","2003","Brandenburg","West Germany","","","",""
"Permanent","2003","Brandenburg","East Germany","352","0.800185990784651","0.762609873618431","0.837762107950872"
"Permanent","2003","Mecklenburg-Western Pomerania","West Germany","","","",""
"Permanent","2003","Mecklenburg-Western Pomerania","East Germany","201","0.805827100524351","0.756596232529046","0.855057968519657"
"Permanent","2003","Saxony","West Germany","","","",""
"Permanent","2003","Saxony","East Germany","652","0.865876222967475","0.841600009606794","0.890152436328156"
"Permanent","2003","Saxony-Anhalt","West Germany","","","",""
"Permanent","2003","Saxony-Anhalt","East Germany","349","0.854996206638678","0.820955469507955","0.8890369437694"
"Permanent","2003","Thuringia","West Germany","","","",""
"Permanent","2003","Thuringia","East Germany","349","0.750222732309412","0.709636481246924","0.790808983371899"
"Limited","2003","Schleswig-Holstein","West Germany","40","0.153539964763559","0.113213249328536","0.193866680198581"
"Limited","2003","Schleswig-Holstein","East Germany","","","",""
"Limited","2003","Hamburg","West Germany","18","","",""
"Limited","2003","Hamburg","East Germany","","","",""
"Limited","2003","Lower Saxony","West Germany","119","0.129134400230769","0.106927262776828","0.151341537684711"
"Limited","2003","Lower Saxony","East Germany","","","",""
"Limited","2003","Bremen","West Germany","17","","",""
"Limited","2003","Bremen","East Germany","","","",""
"Limited","2003","North Rhine-Westphalia","West Germany","277","0.119639686234846","0.106022462319735","0.133256910149956"
"Limited","2003","North Rhine-Westphalia","East Germany","","","",""
"Limited","2003","Hesse","West Germany","100","0.17846155669829","0.1513459085391","0.20557720485748"
"Limited","2003","Hesse","East Germany","","","",""
"Limited","2003","Rhineland-Palatinate,Saarland","West Germany","85","0.174238835088412","0.143579753962576","0.204897916214248"
"Limited","2003","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Limited","2003","Baden-Württemberg","West Germany","160","0.104263091906101","0.0879249000651537","0.120601283747047"
"Limited","2003","Baden-Württemberg","East Germany","","","",""
"Limited","2003","Bavaria","West Germany","185","0.116627132171231","0.100512238888252","0.132742025454209"
"Limited","2003","Bavaria","East Germany","","","",""
"Limited","2003","Berlin","West Germany","35","0.200315260410765","0.146691455479164","0.253939065342366"
"Limited","2003","Berlin","East Germany","30","0.167785299105667","0.111613507602239","0.223957090609096"
"Limited","2003","Brandenburg","West Germany","","","",""
"Limited","2003","Brandenburg","East Germany","83","0.199814009215349","0.162237892049128","0.237390126381569"
"Limited","2003","Mecklenburg-Western Pomerania","West Germany","","","",""
"Limited","2003","Mecklenburg-Western Pomerania","East Germany","47","0.194172899475649","0.144942031480343","0.243403767470954"
"Limited","2003","Saxony","West Germany","","","",""
"Limited","2003","Saxony","East Germany","105","0.134123777032525","0.109847563671844","0.158399990393206"
"Limited","2003","Saxony-Anhalt","West Germany","","","",""
"Limited","2003","Saxony-Anhalt","East Germany","62","0.145003793361322","0.1109630562306","0.179044530492045"
"Limited","2003","Thuringia","West Germany","","","",""
"Limited","2003","Thuringia","East Germany","88","0.249777267690588","0.209191016628101","0.290363518753076"
"Permanent","2004","Schleswig-Holstein","West Germany","258","0.823811552191995","0.780410037234294","0.867213067149695"
"Permanent","2004","Schleswig-Holstein","East Germany","","","",""
"Permanent","2004","Hamburg","West Germany","125","0.854536429069566","0.795281968347192","0.91379088979194"
"Permanent","2004","Hamburg","East Germany","","","",""
"Permanent","2004","Lower Saxony","West Germany","747","0.869079066909922","0.84653495892259","0.891623174897254"
"Permanent","2004","Lower Saxony","East Germany","","","",""
"Permanent","2004","Bremen","West Germany","64","0.869048488805046","0.792701006326649","0.945395971283443"
"Permanent","2004","Bremen","East Germany","","","",""
"Permanent","2004","North Rhine-Westphalia","West Germany","1840","0.867272462301073","0.852768387447761","0.881776537154384"
"Permanent","2004","North Rhine-Westphalia","East Germany","","","",""
"Permanent","2004","Hesse","West Germany","620","0.832443270877604","0.805182463185202","0.859704078570006"
"Permanent","2004","Hesse","East Germany","","","",""
"Permanent","2004","Rhineland-Palatinate,Saarland","West Germany","494","0.830141814924597","0.799449223832901","0.860834406016292"
"Permanent","2004","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Permanent","2004","Baden-Württemberg","West Germany","1108","0.863266720470717","0.844423190747619","0.882110250193815"
"Permanent","2004","Baden-Württemberg","East Germany","","","",""
"Permanent","2004","Bavaria","West Germany","1269","0.8755718840316","0.858646904609656","0.892496863453544"
"Permanent","2004","Bavaria","East Germany","","","",""
"Permanent","2004","Berlin","West Germany","177","0.821089693280494","0.768622945954334","0.873556440606654"
"Permanent","2004","Berlin","East Germany","128","0.662466253755837","0.592002541530181","0.732929965981493"
"Permanent","2004","Brandenburg","West Germany","","","",""
"Permanent","2004","Brandenburg","East Germany","326","0.804169561782113","0.76518250341285","0.843156620151376"
"Permanent","2004","Mecklenburg-Western Pomerania","West Germany","","","",""
"Permanent","2004","Mecklenburg-Western Pomerania","East Germany","195","0.832118718368105","0.784832318119373","0.879405118616837"
"Permanent","2004","Saxony","West Germany","","","",""
"Permanent","2004","Saxony","East Germany","616","0.838585423864136","0.812023509221047","0.865147338507224"
"Permanent","2004","Saxony-Anhalt","West Germany","","","",""
"Permanent","2004","Saxony-Anhalt","East Germany","355","0.827963642955925","0.792082243089086","0.863845042822765"
"Permanent","2004","Thuringia","West Germany","","","",""
"Permanent","2004","Thuringia","East Germany","336","0.769656270613727","0.729625843030531","0.809686698196922"
"Limited","2004","Schleswig-Holstein","West Germany","38","0.176188447808006","0.132786932850305","0.219589962765706"
"Limited","2004","Schleswig-Holstein","East Germany","","","",""
"Limited","2004","Hamburg","West Germany","11","","",""
"Limited","2004","Hamburg","East Germany","","","",""
"Limited","2004","Lower Saxony","West Germany","113","0.130920933090078","0.108376825102746","0.15346504107741"
"Limited","2004","Lower Saxony","East Germany","","","",""
"Limited","2004","Bremen","West Germany","11","","",""
"Limited","2004","Bremen","East Germany","","","",""
"Limited","2004","North Rhine-Westphalia","West Germany","262","0.132727537698928","0.118223462845616","0.147231612552239"
"Limited","2004","North Rhine-Westphalia","East Germany","","","",""
"Limited","2004","Hesse","West Germany","101","0.167556729122396","0.140295921429993","0.194817536814798"
"Limited","2004","Hesse","East Germany","","","",""
"Limited","2004","Rhineland-Palatinate,Saarland","West Germany","81","0.169858185075403","0.139165593983708","0.200550776167099"
"Limited","2004","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Limited","2004","Baden-Württemberg","West Germany","169","0.136733279529283","0.117889749806185","0.155576809252381"
"Limited","2004","Baden-Württemberg","East Germany","","","",""
"Limited","2004","Bavaria","West Germany","192","0.1244281159684","0.107503136546457","0.141353095390344"
"Limited","2004","Bavaria","East Germany","","","",""
"Limited","2004","Berlin","West Germany","28","","",""
"Limited","2004","Berlin","East Germany","45","0.337533746244163","0.267070034018507","0.407997458469819"
"Limited","2004","Brandenburg","West Germany","","","",""
