"plb0037_h","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Permanent","2018","college entrance qualification","West Germany","3233","0.818508577597428","0.806453852524584","0.830563302670272"
"Permanent","2018","college entrance qualification","East Germany","716","0.804826158763778","0.778071701197988","0.831580616329569"
"Permanent","2018","Other degree","West Germany","1455","0.80133117511048","0.784208886233824","0.818453463987136"
"Permanent","2018","Other degree","East Germany","159","0.729553662416054","0.673704826223012","0.785402498609095"
"Permanent","2018","no degree/no degree yet","West Germany","226","0.733937247604719","0.69212139568785","0.775753099521589"
"Permanent","2018","no degree/no degree yet","East Germany","30","0.729004572012833","0.614616641680455","0.843392502345212"
"Limited","2018","lower secondary degree","West Germany","298","0.111431186308656","0.0980397652006517","0.12482260741666"
"Limited","2018","lower secondary degree","East Germany","65","0.202247029789313","0.151429007285836","0.253065052292791"
"Limited","2018","secondary school degree","West Germany","389","0.12614049878194","0.114309171182522","0.137971826381358"
"Limited","2018","secondary school degree","East Germany","154","0.0814034914619272","0.0675880822727071","0.0952189006511473"
"Limited","2018","college entrance qualification","West Germany","694","0.181491422402572","0.169436697329728","0.193546147475416"
"Limited","2018","college entrance qualification","East Germany","127","0.195173841236221","0.168419383670431","0.221928298802012"
"Limited","2018","Other degree","West Germany","631","0.19866882488952","0.181546536012864","0.215791113766176"
"Limited","2018","Other degree","East Germany","84","0.270446337583946","0.214597501390905","0.326295173776988"
"Limited","2018","no degree/no degree yet","West Germany","203","0.266062752395281","0.224246900478411","0.30787860431215"
"Limited","2018","no degree/no degree yet","East Germany","28","","",""
"Permanent","2019","lower secondary degree","West Germany","1625","0.885322418663927","0.870949760740016","0.899695076587837"
"Permanent","2019","lower secondary degree","East Germany","176","0.854276355816019","0.807967946391695","0.900584765240342"
"Permanent","2019","secondary school degree","West Germany","2562","0.884857645093706","0.873282230099369","0.896433060088042"
"Permanent","2019","secondary school degree","East Germany","1247","0.903681110762395","0.888215828874005","0.919146392650785"
"Permanent","2019","college entrance qualification","West Germany","3320","0.830032432961869","0.818345708105809","0.841719157817928"
"Permanent","2019","college entrance qualification","East Germany","729","0.834633242503207","0.809774658218088","0.859491826788325"
"Permanent","2019","Other degree","West Germany","1292","0.815662288032923","0.798213040098604","0.833111535967241"
"Permanent","2019","Other degree","East Germany","150","0.807159002662475","0.754906720235472","0.859411285089479"
"Permanent","2019","no degree/no degree yet","West Germany","255","0.7271326162527","0.689030327349093","0.765234905156307"
"Permanent","2019","no degree/no degree yet","East Germany","33","0.689952735583672","0.576639216724328","0.803266254443016"
"Limited","2019","lower secondary degree","West Germany","263","0.114677581336073","0.100304923412163","0.129050239259984"
"Limited","2019","lower secondary degree","East Germany","47","0.145723644183981","0.0994152347596575","0.192032053608305"
"Limited","2019","secondary school degree","West Germany","359","0.115142354906294","0.103566939911958","0.126717769900631"
"Limited","2019","secondary school degree","East Germany","151","0.0963188892376045","0.0808536073492144","0.111784171125994"
"Limited","2019","college entrance qualification","West Germany","648","0.169967567038131","0.158280842182072","0.181654291894191"
"Limited","2019","college entrance qualification","East Germany","129","0.165366757496793","0.140508173211675","0.190225341781912"
"Limited","2019","Other degree","West Germany","605","0.184337711967077","0.166888464032759","0.201786959901396"
"Limited","2019","Other degree","East Germany","69","0.192840997337525","0.140588714910521","0.245093279764528"
"Limited","2019","no degree/no degree yet","West Germany","270","0.2728673837473","0.234765094843693","0.310969672650907"
"Limited","2019","no degree/no degree yet","East Germany","31","0.310047264416328","0.196733745556984","0.423360783275672"
