"plb0037_h","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Permanent","2003","Hesse","higher education","185","0.871874760241956","0.825783688729101","0.91796583175481","1"
"Permanent","2003","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Permanent","2003","Schleswig-Holstein","in school","1","","","","1"
"Permanent","2003","Schleswig-Holstein","inadequately","2","","","","1"
"Permanent","2003","Schleswig-Holstein","general elemantary","10","","","","1"
"Permanent","2003","Schleswig-Holstein","middle vocational","158","0.928491286930013","0.889983171499262","0.966999402360764","1"
"Permanent","2003","Schleswig-Holstein","vocational + Abi","15","","","","1"
"Permanent","2003","Schleswig-Holstein","higher vocational","28","","","","1"
"Permanent","2003","Schleswig-Holstein","higher education","51","0.909175747781225","0.831812446679035","0.986539048883415","1"
"Permanent","2003","Hamburg","in school","","","","","1"
"Permanent","2003","Hamburg","inadequately","","","","","1"
"Permanent","2003","Hamburg","general elemantary","5","","","","1"
"Permanent","2003","Hamburg","middle vocational","65","0.836048935339493","0.750531471535315","0.92156639914367","1"
"Permanent","2003","Hamburg","vocational + Abi","13","","","","1"
"Permanent","2003","Hamburg","higher vocational","10","","","","1"
"Permanent","2003","Hamburg","higher education","40","0.706768438884428","0.577981624031733","0.835555253737122","1"
"Permanent","2003","Lower Saxony","in school","1","","","","1"
"Permanent","2003","Lower Saxony","inadequately","3","","","","1"
"Permanent","2003","Lower Saxony","general elemantary","43","0.555758531743926","0.444775816554743","0.666741246933109","1"
"Permanent","2003","Lower Saxony","middle vocational","441","0.920432276982306","0.8963475567106","0.944516997254012","1"
"Permanent","2003","Lower Saxony","vocational + Abi","54","0.896376805653266","0.821118989893516","0.971634621413016","1"
"Permanent","2003","Lower Saxony","higher vocational","62","0.968002052689332","0.925217143819916","1.01078696155875","1"
"Permanent","2003","Lower Saxony","higher education","150","0.858608373489678","0.80653769069122","0.910679056288137","1"
"Permanent","2003","Bremen","in school","","","","","1"
"Permanent","2003","Bremen","inadequately","","","","","1"
"Permanent","2003","Bremen","general elemantary","6","","","","1"
"Permanent","2003","Rhineland-Palatinate,Saarland","inadequately","3","","","","1"
"Permanent","2003","Rhineland-Palatinate,Saarland","general elemantary","38","0.444782883911852","0.3307862265179","0.558779541305805","1"
"Permanent","2003","Rhineland-Palatinate,Saarland","middle vocational","275","0.910424568860856","0.878109588091039","0.942739549630672","1"
"Permanent","2003","Rhineland-Palatinate,Saarland","vocational + Abi","34","0.768813208197843","0.634768948722132","0.902857467673554","1"
"Permanent","2003","Rhineland-Palatinate,Saarland","higher vocational","56","0.954172354002467","0.900356370233355","1.00798833777158","1"
"Permanent","2003","Rhineland-Palatinate,Saarland","higher education","96","0.895195722743345","0.837158756160887","0.953232689325802","1"
"Permanent","2003","Baden-Württemberg","in school","4","","","","1"
"Permanent","2003","Baden-Württemberg","inadequately","20","","","","1"
"Permanent","2003","Baden-Württemberg","general elemantary","115","0.643934246174351","0.572786797509846","0.715081694838857","1"
"Permanent","2003","Baden-Württemberg","middle vocational","586","0.943447186909632","0.925381512765029","0.961512861054236","1"
"Permanent","2003","Baden-Württemberg","vocational + Abi","81","0.911381002527658","0.85362195553833","0.969140049516987","1"
"Permanent","2003","Baden-Württemberg","higher vocational","123","0.949884228463504","0.912233291815925","0.987535165111083","1"
"Permanent","2003","Baden-Württemberg","higher education","251","0.930046054224723","0.899844371220138","0.960247737229308","1"
"Permanent","2003","Bavaria","in school","4","","","","1"
"Permanent","2003","Bavaria","inadequately","9","","","","1"
"Permanent","2003","Bavaria","general elemantary","92","0.627980368366305","0.552614360668026","0.703346376064583","1"
"Permanent","2003","Bavaria","middle vocational","745","0.948800759300166","0.933518274472307","0.964083244128025","1"
"Permanent","2003","Bavaria","vocational + Abi","72","0.827488361909307","0.744695433447514","0.910281290371101","1"
"Permanent","2003","Bavaria","higher vocational","108","0.907846291319522","0.855435860343319","0.960256722295726","1"
"Permanent","2003","Bavaria","higher education","304","0.893063814186865","0.860167152153314","0.925960476220416","1"
"Permanent","2003","Berlin","in school","2","","","","1"
"Permanent","2003","Berlin","inadequately","1","","","","1"
"Permanent","2003","Berlin","general elemantary","12","","","","1"
"Permanent","2003","Berlin","middle vocational","145","0.897030600981486","0.850797633965436","0.943263567997537","1"
"Permanent","2003","Berlin","vocational + Abi","13","","","","1"
"Permanent","2003","Berlin","higher vocational","28","","","","1"
"Permanent","2003","Berlin","higher education","116","0.767133760459234","0.695031324357082","0.839236196561386","1"
"Permanent","2003","Brandenburg","in school","","","","","1"
"Permanent","2003","Brandenburg","inadequately","1","","","","1"
"Permanent","2003","Brandenburg","general elemantary","5","","","","1"
"Permanent","2003","Brandenburg","middle vocational","171","0.789094020056311","0.734179273506919","0.844008766605702","1"
"Permanent","2003","Brandenburg","vocational + Abi","14","","","","1"
"Permanent","2003","Brandenburg","higher vocational","42","0.990380470144971","0.961206749468667","1.01955419082127","1"
"Permanent","2003","Brandenburg","higher education","119","0.869025574077036","0.812532222891806","0.925518925262266","1"
"Permanent","2003","Mecklenburg-Western Pomerania","in school","1","","","","1"
"Permanent","2003","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Permanent","2003","Mecklenburg-Western Pomerania","general elemantary","4","","","","1"
"Permanent","2003","Mecklenburg-Western Pomerania","middle vocational","105","0.829967793343843","0.763579462310828","0.896356124376858","1"
"Permanent","2003","Mecklenburg-Western Pomerania","vocational + Abi","2","","","","1"
"Permanent","2003","Mecklenburg-Western Pomerania","higher vocational","17","","","","1"
"Permanent","2003","Mecklenburg-Western Pomerania","higher education","72","0.90881301278196","0.845332818491976","0.972293207071943","1"
"Permanent","2003","Saxony","in school","","","","","1"
"Permanent","2003","Saxony","inadequately","","","","","1"
"Permanent","2003","Saxony","general elemantary","9","","","","1"
"Permanent","2003","Saxony","middle vocational","351","0.905579187243721","0.876595289029964","0.934563085457477","1"
"Permanent","2003","Saxony","vocational + Abi","24","","","","1"
"Permanent","2003","Saxony","higher vocational","56","0.939310041167755","0.878896350195173","0.999723732140336","1"
"Permanent","2003","Saxony","higher education","211","0.889224321370216","0.848838215953548","0.929610426786884","1"
"Permanent","2003","Saxony-Anhalt","in school","","","","","1"
"Permanent","2003","Saxony-Anhalt","inadequately","","","","","1"
"Permanent","2003","Saxony-Anhalt","general elemantary","4","","","","1"
"Permanent","2003","Saxony-Anhalt","middle vocational","159","0.834531322161769","0.781127684814191","0.887934959509346","1"
"Permanent","2003","Saxony-Anhalt","vocational + Abi","14","","","","1"
"Permanent","2003","Saxony-Anhalt","higher vocational","43","0.979718506153166","0.938067799067296","1.02136921323904","1"
"Permanent","2003","Saxony-Anhalt","higher education","126","0.91914348715794","0.873985639520349","0.964301334795531","1"
"Permanent","2003","Thuringia","in school","","","","","1"
"Permanent","2003","Thuringia","inadequately","","","","","1"
"Permanent","2003","Thuringia","general elemantary","3","","","","1"
"Permanent","2003","Thuringia","middle vocational","207","0.816918802445933","0.768786840032515","0.86505076485935","1"
"Permanent","2003","Thuringia","vocational + Abi","13","","","","1"
"Permanent","2003","Thuringia","higher vocational","26","","","","1"
"Permanent","2003","Thuringia","higher education","98","0.854994851433448","0.788588491604553","0.921401211262343","1"
"Limited","2004","Schleswig-Holstein","in school","","","","","2"
"Limited","2004","Schleswig-Holstein","inadequately","","","","","2"
"Limited","2004","Schleswig-Holstein","general elemantary","12","","","","2"
"Limited","2004","Schleswig-Holstein","middle vocational","12","","","","2"
"Limited","2004","Schleswig-Holstein","vocational + Abi","1","","","","2"
"Limited","2004","Schleswig-Holstein","higher vocational","2","","","","2"
"Limited","2004","Schleswig-Holstein","higher education","7","","","","2"
"Limited","2004","Hamburg","in school","","","","","2"
"Limited","2004","Hamburg","inadequately","","","","","2"
"Limited","2004","Hamburg","general elemantary","3","","","","2"
"Limited","2004","Hamburg","middle vocational","3","","","","2"
"Limited","2004","Hamburg","vocational + Abi","2","","","","2"
"Limited","2004","Hamburg","higher vocational","1","","","","2"
"Limited","2004","Hamburg","higher education","2","","","","2"
"Limited","2004","Lower Saxony","in school","1","","","","2"
"Limited","2004","Lower Saxony","inadequately","2","","","","2"
"Limited","2004","Lower Saxony","general elemantary","33","0.374213394234958","0.267502848459905","0.480923940010012","2"
"Limited","2004","Lower Saxony","middle vocational","49","0.0993553892354011","0.0718691808623068","0.126841597608495","2"
"Limited","2004","Lower Saxony","vocational + Abi","6","","","","2"
"Limited","2004","Lower Saxony","higher vocational","","","","","2"
"Limited","2004","Lower Saxony","higher education","14","","","","2"
"Limited","2004","Bremen","in school","","","","","2"
"Limited","2004","Bremen","inadequately","","","","","2"
"Limited","2004","Bremen","general elemantary","1","","","","2"
"Limited","2004","Bremen","middle vocational","6","","","","2"
"Limited","2004","Bremen","vocational + Abi","","","","","2"
"Limited","2004","Bremen","higher vocational","","","","","2"
"Limited","2004","Bremen","higher education","2","","","","2"
"Limited","2004","North Rhine-Westphalia","in school","","","","","2"
"Limited","2004","North Rhine-Westphalia","inadequately","4","","","","2"
"Limited","2004","North Rhine-Westphalia","general elemantary","60","0.303694731207511","0.23864942746187","0.368740034953152","2"
"Limited","2004","North Rhine-Westphalia","middle vocational","103","0.102603667666494","0.0835959342265151","0.121611401106473","2"
"Limited","2004","North Rhine-Westphalia","vocational + Abi","22","","","","2"
"Limited","2004","North Rhine-Westphalia","higher vocational","7","","","","2"
"Limited","2004","North Rhine-Westphalia","higher education","49","0.132980724383985","0.102854347586467","0.163107101181502","2"
"Limited","2004","Hesse","in school","","","","","2"
"Limited","2004","Hesse","inadequately","","","","","2"
"Limited","2004","Hesse","general elemantary","29","","","","2"
"Limited","2004","Hesse","middle vocational","33","0.120672747114076","0.0849263219943738","0.156419172233778","2"
"Limited","2004","Hesse","vocational + Abi","5","","","","2"
"Limited","2004","Hesse","higher vocational","5","","","","2"
"Limited","2004","Hesse","higher education","23","","","","2"
"Limited","2004","Rhineland-Palatinate,Saarland","in school","1","","","","2"
"Limited","2004","Rhineland-Palatinate,Saarland","inadequately","1","","","","2"
"Limited","2004","Rhineland-Palatinate,Saarland","general elemantary","29","","","","2"
"Limited","2004","Rhineland-Palatinate,Saarland","middle vocational","29","","","","2"
"Limited","2004","Rhineland-Palatinate,Saarland","vocational + Abi","2","","","","2"
"Limited","2004","Rhineland-Palatinate,Saarland","higher vocational","2","","","","2"
"Limited","2004","Rhineland-Palatinate,Saarland","higher education","11","","","","2"
"Limited","2004","Baden-Württemberg","in school","","","","","2"
"Limited","2004","Baden-Württemberg","inadequately","2","","","","2"
"Limited","2004","Baden-Württemberg","general elemantary","57","0.359521563300321","0.286080172099618","0.432962954501024","2"
"Limited","2004","Baden-Württemberg","middle vocational","53","0.087817402179899","0.0649796545536273","0.110655149806171","2"
"Limited","2004","Baden-Württemberg","vocational + Abi","9","","","","2"
"Limited","2004","Baden-Württemberg","higher vocational","4","","","","2"
"Limited","2004","Baden-Württemberg","higher education","30","0.154242399828411","0.111554323392277","0.196930476264545","2"
"Limited","2004","Bavaria","in school","2","","","","2"
"Limited","2004","Bavaria","inadequately","1","","","","2"
"Limited","2004","Bavaria","general elemantary","68","0.334869386437899","0.263075867799814","0.406662905075983","2"
"Limited","2004","Bavaria","middle vocational","63","0.069147536508012","0.0510984184584139","0.0871966545576101","2"
"Limited","2004","Bavaria","vocational + Abi","9","","","","2"
"Limited","2004","Bavaria","higher vocational","9","","","","2"
"Limited","2004","Bavaria","higher education","29","","","","2"
"Limited","2004","Berlin","in school","1","","","","2"
"Limited","2004","Berlin","inadequately","","","","","2"
"Limited","2004","Berlin","general elemantary","15","","","","2"
"Limited","2004","Berlin","middle vocational","21","","","","2"
"Limited","2004","Berlin","vocational + Abi","5","","","","2"
"Limited","2004","Berlin","higher vocational","2","","","","2"
"Limited","2004","Berlin","higher education","23","","","","2"
"Limited","2004","Brandenburg","in school","","","","","2"
"Limited","2004","Brandenburg","inadequately","","","","","2"
"Limited","2004","Brandenburg","general elemantary","12","","","","2"
"Limited","2004","Brandenburg","middle vocational","37","0.184690344446543","0.129801907308495","0.239578781584592","2"
"Limited","2004","Brandenburg","vocational + Abi","5","","","","2"
"Limited","2004","Brandenburg","higher vocational","1","","","","2"
"Limited","2004","Brandenburg","higher education","14","","","","2"
"Limited","2004","Mecklenburg-Western Pomerania","in school","","","","","2"
"Limited","2004","Mecklenburg-Western Pomerania","inadequately","1","","","","2"
"Limited","2004","Mecklenburg-Western Pomerania","general elemantary","17","","","","2"
"Limited","2004","Mecklenburg-Western Pomerania","middle vocational","14","","","","2"
"Limited","2004","Mecklenburg-Western Pomerania","vocational + Abi","1","","","","2"
"Limited","2004","Mecklenburg-Western Pomerania","higher vocational","1","","","","2"
"Limited","2004","Mecklenburg-Western Pomerania","higher education","9","","","","2"
"Limited","2004","Saxony","in school","1","","","","2"
"Limited","2004","Saxony","inadequately","","","","","2"
"Limited","2004","Saxony","general elemantary","31","0.799042110585677","0.66814375071391","0.929940470457445","2"
"Limited","2004","Saxony","middle vocational","53","0.13815394601126","0.103551013533593","0.172756878488928","2"
"Limited","2004","Saxony","vocational + Abi","6","","","","2"
"Limited","2004","Saxony","higher vocational","5","","","","2"
"Limited","2004","Saxony","higher education","21","","","","2"
"Limited","2004","Saxony-Anhalt","in school","1","","","","2"
"Limited","2004","Saxony-Anhalt","inadequately","","","","","2"
"Limited","2004","Saxony-Anhalt","general elemantary","18","","","","2"
"Limited","2004","Saxony-Anhalt","middle vocational","29","","","","2"
"Limited","2004","Saxony-Anhalt","vocational + Abi","5","","","","2"
"Limited","2004","Saxony-Anhalt","higher vocational","2","","","","2"
"Limited","2004","Saxony-Anhalt","higher education","13","","","","2"
"Limited","2004","Thuringia","in school","","","","","2"
"Limited","2004","Thuringia","inadequately","1","","","","2"
"Limited","2004","Thuringia","general elemantary","17","","","","2"
"Limited","2004","Thuringia","middle vocational","46","0.204612919127352","0.154404327131002","0.254821511123703","2"
"Limited","2004","Thuringia","vocational + Abi","2","","","","2"
"Limited","2004","Thuringia","higher vocational","3","","","","2"
"Limited","2004","Thuringia","higher education","15","","","","2"
"Permanent","2004","Bremen","middle vocational","28","","","","1"
"Permanent","2004","Bremen","vocational + Abi","8","","","","1"
"Permanent","2004","Bremen","higher vocational","4","","","","1"
"Permanent","2004","Bremen","higher education","20","","","","1"
"Permanent","2004","North Rhine-Westphalia","in school","3","","","","1"
"Permanent","2004","North Rhine-Westphalia","inadequately","21","","","","1"
"Permanent","2004","North Rhine-Westphalia","general elemantary","132","0.696305268792489","0.631259965046848","0.76135057253813","1"
"Permanent","2004","North Rhine-Westphalia","middle vocational","876","0.897396332333506","0.878388598893526","0.916404065773485","1"
"Permanent","2004","North Rhine-Westphalia","vocational + Abi","191","0.878306029295245","0.834400850283977","0.922211208306512","1"
"Permanent","2004","North Rhine-Westphalia","higher vocational","173","0.966626177343237","0.940387369957531","0.992864984728942","1"
"Permanent","2004","North Rhine-Westphalia","higher education","439","0.867019275616015","0.836892898818498","0.897145652413533","1"
"Permanent","2004","Hesse","in school","3","","","","1"
"Permanent","2004","Hesse","inadequately","3","","","","1"
"Permanent","2004","Hesse","general elemantary","37","0.547019323445411","0.426926433667516","0.667112213223306","1"
"Permanent","2004","Hesse","middle vocational","286","0.879327252885924","0.843580827766221","0.915073678005626","1"
"Permanent","2004","Hesse","vocational + Abi","54","0.907696634376298","0.833838009732857","0.981555259019739","1"
"Permanent","2004","Hesse","higher vocational","52","0.89235232411761","0.811892112282511","0.972812535952709","1"
"Permanent","2004","Hesse","higher education","184","0.834520575014753","0.783896926263654","0.885144223765851","1"
"Permanent","2004","Rhineland-Palatinate,Saarland","in school","","","","","1"
"Permanent","2004","Schleswig-Holstein","in school","","","","","1"
"Permanent","2004","Schleswig-Holstein","inadequately","2","","","","1"
"Permanent","2004","Schleswig-Holstein","general elemantary","12","","","","1"
"Permanent","2004","Schleswig-Holstein","middle vocational","140","0.926645480661282","0.885198152382847","0.968092808939717","1"
"Permanent","2004","Schleswig-Holstein","vocational + Abi","18","","","","1"
"Permanent","2004","Schleswig-Holstein","higher vocational","31","0.850934248299591","0.7294197606639","0.972448735935281","1"
"Permanent","2004","Schleswig-Holstein","higher education","54","0.756072959361015","0.648303674751721","0.863842243970309","1"
"Permanent","2004","Hamburg","in school","","","","","1"
"Permanent","2004","Hamburg","inadequately","","","","","1"
"Permanent","2004","Hamburg","general elemantary","6","","","","1"
"Permanent","2004","Hamburg","middle vocational","57","0.93695468116768","0.875457079210499","0.998452283124861","1"
"Permanent","2004","Hamburg","vocational + Abi","13","","","","1"
"Permanent","2004","Hamburg","higher vocational","9","","","","1"
"Permanent","2004","Hamburg","higher education","39","0.814341180318482","0.695321945513427","0.933360415123536","1"
"Permanent","2004","Lower Saxony","in school","2","","","","1"
"Permanent","2004","Lower Saxony","inadequately","3","","","","1"
"Permanent","2004","Lower Saxony","general elemantary","46","0.625786605765042","0.519076059989988","0.732497151540095","1"
"Permanent","2004","Lower Saxony","middle vocational","406","0.900644610764599","0.873158402391505","0.928130819137693","1"
"Permanent","2004","Lower Saxony","vocational + Abi","57","0.900677965980117","0.826822033131524","0.97453389882871","1"
"Permanent","2004","Lower Saxony","higher vocational","67","1","1","1","1"
"Permanent","2004","Lower Saxony","higher education","163","0.921717095514318","0.88214457212249","0.961289618906147","1"
"Permanent","2004","Bremen","in school","","","","","1"
"Permanent","2004","Bremen","inadequately","","","","","1"
"Permanent","2004","Bremen","general elemantary","4","","","","1"
"Permanent","2004","Rhineland-Palatinate,Saarland","inadequately","5","","","","1"
"Permanent","2004","Rhineland-Palatinate,Saarland","general elemantary","35","0.490925046248305","0.368447475428176","0.613402617068433","1"
"Permanent","2004","Rhineland-Palatinate,Saarland","middle vocational","274","0.887507849897075","0.851930467878467","0.923085231915683","1"
"Permanent","2004","Rhineland-Palatinate,Saarland","vocational + Abi","32","0.856271444674014","0.738351872927709","0.974191016420319","1"
"Permanent","2004","Rhineland-Palatinate,Saarland","higher vocational","54","0.957079628102459","0.90399609119547","1.01016316500945","1"
"Permanent","2004","Rhineland-Palatinate,Saarland","higher education","93","0.811959577229624","0.736862292397175","0.887056862062073","1"
"Permanent","2004","Baden-Württemberg","in school","1","","","","1"
"Permanent","2004","Baden-Württemberg","inadequately","15","","","","1"
"Permanent","2004","Baden-Württemberg","general elemantary","107","0.640478436699679","0.567037045498976","0.713919827900382","1"
"Permanent","2004","Baden-Württemberg","middle vocational","537","0.912182597820101","0.889344850193829","0.935020345446373","1"
"Permanent","2004","Baden-Württemberg","vocational + Abi","80","0.905146050155459","0.844270888416946","0.966021211893973","1"
"Permanent","2004","Baden-Württemberg","higher vocational","118","0.957029676092721","0.921045199360413","0.993014152825029","1"
"Permanent","2004","Baden-Württemberg","higher education","245","0.845757600171589","0.803069523735455","0.888445676607723","1"
"Permanent","2004","Bavaria","in school","1","","","","1"
"Permanent","2004","Bavaria","inadequately","8","","","","1"
"Permanent","2004","Bavaria","general elemantary","98","0.665130613562101","0.593337094924016","0.736924132200186","1"
"Permanent","2004","Bavaria","middle vocational","696","0.930852463491988","0.91280334544239","0.948901581541586","1"
"Permanent","2004","Bavaria","vocational + Abi","70","0.832852281103773","0.75057711605538","0.915127446152167","1"
"Permanent","2004","Bavaria","higher vocational","105","0.969587064496332","0.938064739505548","1.00110938948712","1"
"Permanent","2004","Bavaria","higher education","284","0.885746611094618","0.85050423209871","0.920988990090527","1"
"Permanent","2004","Berlin","in school","3","","","","1"
"Permanent","2004","Berlin","inadequately","1","","","","1"
"Permanent","2004","Berlin","general elemantary","11","","","","1"
"Permanent","2004","Berlin","middle vocational","139","0.901833030160174","0.855729533908495","0.947936526411853","1"
"Permanent","2004","Berlin","vocational + Abi","12","","","","1"
"Permanent","2004","Berlin","higher vocational","29","","","","1"
"Permanent","2004","Berlin","higher education","110","0.693034077449058","0.614646968308921","0.771421186589194","1"
"Permanent","2004","Brandenburg","in school","1","","","","1"
"Permanent","2004","Brandenburg","inadequately","","","","","1"
"Permanent","2004","Brandenburg","general elemantary","6","","","","1"
"Permanent","2004","Brandenburg","middle vocational","155","0.815309655553457","0.760421218415408","0.870198092691505","1"
"Permanent","2004","Brandenburg","vocational + Abi","9","","","","1"
"Permanent","2004","Brandenburg","higher vocational","38","0.983148891343959","0.942752769460718","1.0235450132272","1"
"Permanent","2004","Brandenburg","higher education","116","0.878467899267824","0.822300428822724","0.934635369712924","1"
"Permanent","2004","Mecklenburg-Western Pomerania","in school","1","","","","1"
"Permanent","2004","Mecklenburg-Western Pomerania","inadequately","","","","","1"
"Permanent","2004","Mecklenburg-Western Pomerania","general elemantary","4","","","","1"
"Permanent","2004","Mecklenburg-Western Pomerania","middle vocational","106","0.88321809030548","0.825756289497077","0.940679891113883","1"
"Permanent","2004","Mecklenburg-Western Pomerania","vocational + Abi","2","","","","1"
"Permanent","2004","Mecklenburg-Western Pomerania","higher vocational","17","","","","1"
"Permanent","2004","Mecklenburg-Western Pomerania","higher education","65","0.92730253397874","0.86814601763445","0.986459050323031","1"
"Permanent","2004","Saxony","in school","1","","","","1"
"Permanent","2004","Saxony","inadequately","","","","","1"
"Permanent","2004","Saxony","general elemantary","5","","","","1"
"Permanent","2004","Saxony","middle vocational","329","0.86184605398874","0.827243121511072","0.896448986466407","1"
"Permanent","2004","Saxony","vocational + Abi","26","","","","1"
"Permanent","2004","Saxony","higher vocational","53","0.894965708706904","0.816061013494136","0.973870403919672","1"
"Permanent","2004","Saxony","higher education","201","0.923490932913304","0.888525059988492","0.958456805838117","1"
"Permanent","2004","Saxony-Anhalt","in school","","","","","1"
"Permanent","2004","Saxony-Anhalt","inadequately","","","","","1"
"Permanent","2004","Saxony-Anhalt","general elemantary","4","","","","1"
"Permanent","2004","Saxony-Anhalt","middle vocational","164","0.820448717155475","0.766299845306584","0.874597589004367","1"
"Permanent","2004","Saxony-Anhalt","vocational + Abi","16","","","","1"
"Permanent","2004","Saxony-Anhalt","higher vocational","43","0.970544387104109","0.921143634290819","1.0199451399174","1"
"Permanent","2004","Saxony-Anhalt","higher education","126","0.909756983356896","0.862123735789556","0.957390230924236","1"
"Permanent","2004","Thuringia","in school","","","","","1"
"Permanent","2004","Thuringia","inadequately","","","","","1"
"Permanent","2004","Thuringia","general elemantary","2","","","","1"
"Permanent","2004","Thuringia","middle vocational","202","0.795387080872648","0.745178488876297","0.845595672868999","1"
"Permanent","2004","Thuringia","vocational + Abi","13","","","","1"
"Permanent","2004","Thuringia","higher vocational","24","","","","1"
"Permanent","2004","Thuringia","higher education","94","0.825427563794695","0.754164881980086","0.896690245609304","1"
"Limited","2005","Schleswig-Holstein","in school","","","","","2"
"Limited","2005","Schleswig-Holstein","inadequately","","","","","2"
"Limited","2005","Schleswig-Holstein","general elemantary","13","","","","2"
"Limited","2005","Schleswig-Holstein","middle vocational","14","","","","2"
"Limited","2005","Schleswig-Holstein","vocational + Abi","4","","","","2"
"Limited","2005","Schleswig-Holstein","higher vocational","2","","","","2"
"Limited","2005","Schleswig-Holstein","higher education","3","","","","2"
"Limited","2005","Hamburg","in school","","","","","2"
"Limited","2005","Hamburg","inadequately","","","","","2"
"Limited","2005","Hamburg","general elemantary","7","","","","2"
"Limited","2005","Hamburg","middle vocational","4","","","","2"
"Limited","2005","Hamburg","vocational + Abi","3","","","","2"
"Limited","2005","Hamburg","higher vocational","","","","","2"
"Limited","2005","Hamburg","higher education","6","","","","2"
"Limited","2005","Lower Saxony","in school","","","","","2"
"Limited","2005","Lower Saxony","inadequately","2","","","","2"
"Limited","2005","Lower Saxony","general elemantary","29","","","","2"
"Limited","2005","Lower Saxony","middle vocational","46","0.0929429377790733","0.0658130963632803","0.120072779194866","2"
"Limited","2005","Lower Saxony","vocational + Abi","6","","","","2"
"Limited","2005","Lower Saxony","higher vocational","3","","","","2"
"Limited","2005","Lower Saxony","higher education","12","","","","2"
"Limited","2005","Bremen","in school","1","","","","2"
"Limited","2005","Bremen","inadequately","","","","","2"
"Limited","2005","Bremen","general elemantary","1","","","","2"
"Limited","2005","Bremen","middle vocational","7","","","","2"
"Limited","2005","Bremen","vocational + Abi","","","","","2"
"Limited","2005","Bremen","higher vocational","","","","","2"
"Limited","2005","Bremen","higher education","","","","","2"
"Limited","2005","North Rhine-Westphalia","in school","2","","","","2"
"Limited","2005","North Rhine-Westphalia","inadequately","4","","","","2"
"Limited","2005","North Rhine-Westphalia","general elemantary","57","0.307485834861695","0.240073599890663","0.374898069832727","2"
"Limited","2005","North Rhine-Westphalia","middle vocational","90","0.104750410084908","0.0850795575873597","0.124421262582457","2"
"Limited","2005","North Rhine-Westphalia","vocational + Abi","19","","","","2"
"Limited","2005","North Rhine-Westphalia","higher vocational","7","","","","2"
"Limited","2005","North Rhine-Westphalia","higher education","43","0.122627414280808","0.0930361917946817","0.152218636766934","2"
"Limited","2005","Hesse","in school","","","","","2"
"Limited","2005","Hesse","inadequately","1","","","","2"
"Limited","2005","Hesse","general elemantary","18","","","","2"
"Limited","2005","Hesse","middle vocational","35","0.155298094889372","0.116799628152778","0.193796561625966","2"
"Limited","2005","Hesse","vocational + Abi","3","","","","2"
"Limited","2005","Hesse","higher vocational","2","","","","2"
"Limited","2005","Hesse","higher education","20","","","","2"
"Limited","2005","Rhineland-Palatinate,Saarland","in school","1","","","","2"
"Limited","2005","Rhineland-Palatinate,Saarland","inadequately","2","","","","2"
"Limited","2005","Rhineland-Palatinate,Saarland","general elemantary","29","","","","2"
"Limited","2005","Rhineland-Palatinate,Saarland","middle vocational","30","0.130776616483162","0.0922371964536286","0.169316036512695","2"
"Limited","2005","Rhineland-Palatinate,Saarland","vocational + Abi","4","","","","2"
"Limited","2005","Rhineland-Palatinate,Saarland","higher vocational","1","","","","2"
"Limited","2005","Rhineland-Palatinate,Saarland","higher education","6","","","","2"
"Limited","2005","Baden-Württemberg","in school","2","","","","2"
"Limited","2005","Baden-Württemberg","inadequately","1","","","","2"
"Limited","2005","Baden-Württemberg","general elemantary","40","0.261288299805843","0.186901964714116","0.335674634897571","2"
"Limited","2005","Baden-Württemberg","middle vocational","63","0.0934715030129788","0.0698425674952248","0.117100438530733","2"
"Limited","2005","Baden-Württemberg","vocational + Abi","5","","","","2"
"Limited","2005","Baden-Württemberg","higher vocational","2","","","","2"
"Limited","2005","Baden-Württemberg","higher education","16","","","","2"
"Limited","2005","Bavaria","in school","1","","","","2"
"Limited","2005","Bavaria","inadequately","1","","","","2"
"Limited","2005","Bavaria","general elemantary","53","0.32268149366342","0.245788384994897","0.399574602331944","2"
"Limited","2005","Bavaria","middle vocational","60","0.0808820060256385","0.0612638705323123","0.100500141518965","2"
"Limited","2005","Bavaria","vocational + Abi","5","","","","2"
"Limited","2005","Bavaria","higher vocational","6","","","","2"
"Limited","2005","Bavaria","higher education","25","","","","2"
"Limited","2005","Berlin","in school","1","","","","2"
"Limited","2005","Berlin","inadequately","","","","","2"
"Limited","2005","Berlin","general elemantary","11","","","","2"
"Limited","2005","Berlin","middle vocational","21","","","","2"
"Limited","2005","Berlin","vocational + Abi","1","","","","2"
"Limited","2005","Berlin","higher vocational","2","","","","2"
"Limited","2005","Berlin","higher education","19","","","","2"
"Limited","2005","Brandenburg","in school","1","","","","2"
"Limited","2005","Brandenburg","inadequately","2","","","","2"
"Limited","2005","Brandenburg","general elemantary","11","","","","2"
"Limited","2005","Brandenburg","middle vocational","31","0.192545313599669","0.136479665522347","0.24861096167699","2"
"Limited","2005","Brandenburg","vocational + Abi","5","","","","2"
"Limited","2005","Brandenburg","higher vocational","1","","","","2"
"Limited","2005","Brandenburg","higher education","14","","","","2"
"Limited","2005","Mecklenburg-Western Pomerania","in school","","","","","2"
"Limited","2005","Mecklenburg-Western Pomerania","inadequately","1","","","","2"
"Limited","2005","Mecklenburg-Western Pomerania","general elemantary","11","","","","2"
