"plb0037_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"Permanent","2011","Bremen","Part Time","29","","","","1"
"Permanent","2011","Bremen","Not Working","","","","","1"
"Permanent","2011","North Rhine-Westphalia","Full Time","1588","0.889039049786967","0.874386228987656","0.903691870586277","1"
"Permanent","2011","North Rhine-Westphalia","Part Time","842","0.760880272201249","0.735190161433675","0.786570382968823","1"
"Permanent","2011","North Rhine-Westphalia","Not Working","43","0.440012838101014","0.324550426021398","0.555475250180631","1"
"Permanent","2011","Hesse","Full Time","581","0.897678710357506","0.874106261957783","0.92125115875723","1"
"Permanent","2011","Hesse","Part Time","307","0.816859320043643","0.778123322063899","0.855595318023388","1"
"Permanent","2011","Hesse","Not Working","12","","","","1"
"Permanent","2011","Rhineland-Palatinate,Saarland","Full Time","445","0.860415593972469","0.830338519523237","0.8904926684217","1"
"Permanent","2011","Rhineland-Palatinate,Saarland","Part Time","220","0.75334204756337","0.703557391379843","0.803126703746897","1"
"Permanent","2011","Baden-Württemberg","Full Time","1098","0.871563447652713","0.852796913102146","0.890329982203279","1"
"Permanent","2011","Baden-Württemberg","Part Time","548","0.78376285790619","0.752355340509295","0.815170375303084","1"
"Permanent","2011","Bavaria","Not Working","38","0.677850866103493","0.555459822144694","0.800241910062293","1"
"Permanent","2011","Berlin","Not Working","13","","","","1"
"Permanent","2011","Brandenburg","Full Time","320","0.888084694497588","0.855697797939835","0.920471591055341","1"
"Permanent","2011","Brandenburg","Part Time","118","0.704679873047447","0.633322193038906","0.776037553055987","1"
"Permanent","2011","Brandenburg","Not Working","5","","","","1"
"Permanent","2011","Mecklenburg-Western Pomerania","Full Time","192","0.86531191766223","0.819993913854032","0.910629921470429","1"
"Permanent","2011","Mecklenburg-Western Pomerania","Part Time","69","0.629776209813276","0.531107496669337","0.728444922957215","1"
"Permanent","2011","Mecklenburg-Western Pomerania","Not Working","5","","","","1"
"Permanent","2011","Saxony","Full Time","563","0.861981898154392","0.835238612703928","0.888725183604857","1"
"Permanent","2011","Rhineland-Palatinate,Saarland","Not Working","14","","","","1"
"Permanent","2011","Baden-Württemberg","Not Working","32","0.802328089397587","0.689666480024625","0.914989698770549","1"
"Permanent","2011","Bavaria","Full Time","1305","0.886777424263433","0.870451128686165","0.9031037198407","1"
"Permanent","2011","Bavaria","Part Time","740","0.793654501342355","0.766947382435077","0.820361620249633","1"
"Permanent","2011","Berlin","Full Time","259","0.831993803749151","0.790307676788275","0.873679930710026","1"
"Permanent","2011","Berlin","Part Time","117","0.716774739204481","0.646741072139371","0.78680840626959","1"
"Permanent","2011","Saxony","Part Time","221","0.758184209763776","0.70890329191304","0.807465127614513","1"
"Permanent","2011","Saxony","Not Working","8","","","","1"
"Permanent","2011","Saxony-Anhalt","Full Time","315","0.833917058613487","0.795996810368318","0.871837306858656","1"
"Permanent","2011","Saxony-Anhalt","Part Time","126","0.751360479135712","0.684802544359905","0.817918413911519","1"
"Permanent","2011","Saxony-Anhalt","Not Working","8","","","","1"
"Permanent","2011","Thuringia","Not Working","4","","","","1"
"Permanent","2011","Thuringia","Full Time","327","0.892992234849712","0.861621465958181","0.924363003741243","1"
"Permanent","2011","Thuringia","Part Time","143","0.777087006103509","0.716115897521905","0.838058114685112","1"
"Limited","2012","Schleswig-Holstein","Full Time","35","0.143536966261542","0.103113331382004","0.183960601141081","2"
"Limited","2012","Schleswig-Holstein","Part Time","44","0.216241283803176","0.160428273720463","0.27205429388589","2"
"Limited","2012","Schleswig-Holstein","Not Working","3","","","","2"
"Limited","2012","Hamburg","Full Time","18","","","","2"
"Limited","2012","Hamburg","Part Time","18","","","","2"
"Limited","2012","Hamburg","Not Working","2","","","","2"
"Limited","2012","Lower Saxony","Full Time","94","0.123739313612343","0.100792078555456","0.146686548669231","2"
"Limited","2012","Berlin","Part Time","49","0.355017509421298","0.284917120983282","0.425117897859315","2"
"Limited","2012","Berlin","Not Working","8","","","","2"
"Limited","2012","Brandenburg","Full Time","41","0.0830997147038613","0.0542635445436684","0.111935884864054","2"
"Limited","2012","Brandenburg","Part Time","34","0.183421557622172","0.121896725007715","0.244946390236629","2"
"Limited","2012","Brandenburg","Not Working","6","","","","2"
"Limited","2012","Mecklenburg-Western Pomerania","Full Time","36","0.202421264504702","0.14833400083248","0.256508528176923","2"
"Limited","2012","Mecklenburg-Western Pomerania","Part Time","26","","","","2"
"Limited","2012","Mecklenburg-Western Pomerania","Not Working","6","","","","2"
"Limited","2012","Saxony","Full Time","58","0.10115893271341","0.0773851972348167","0.124932668192003","2"
"Limited","2012","Saxony","Part Time","78","0.316181255765958","0.263651739222707","0.36871077230921","2"
"Limited","2012","Lower Saxony","Part Time","103","0.223016723009096","0.187099910217199","0.258933535800993","2"
"Limited","2012","Lower Saxony","Not Working","12","","","","2"
"Limited","2012","Bremen","Full Time","12","","","","2"
"Limited","2012","Bremen","Part Time","9","","","","2"
"Limited","2012","Bremen","Not Working","","","","","2"
"Limited","2012","Bavaria","Part Time","134","0.153022537800826","0.128791958794009","0.177253116807643","2"
"Limited","2012","Bavaria","Not Working","16","","","","2"
"Limited","2012","Berlin","Full Time","44","0.131813676708298","0.0935334791258845","0.170093874290711","2"
"Limited","2012","Saxony","Not Working","22","","","","2"
"Limited","2012","Saxony-Anhalt","Full Time","45","0.127607928480933","0.0932372195459744","0.161978637415892","2"
"Limited","2012","Saxony-Anhalt","Part Time","34","0.266924199093146","0.197059764851209","0.336788633335084","2"
"Limited","2012","North Rhine-Westphalia","Full Time","186","0.110247954023398","0.0954765529864726","0.125019355060324","2"
"Limited","2012","North Rhine-Westphalia","Part Time","223","0.243942499904506","0.218376981829366","0.269508017979646","2"
"Limited","2012","North Rhine-Westphalia","Not Working","20","","","","2"
"Limited","2012","Hesse","Full Time","68","0.113423323414805","0.0884219890308797","0.13842465779873","2"
"Limited","2012","Hesse","Part Time","78","0.226595002062469","0.182862390804665","0.270327613320274","2"
"Limited","2012","Hesse","Not Working","7","","","","2"
"Limited","2012","Rhineland-Palatinate,Saarland","Full Time","60","0.1282072079088","0.0988149631987671","0.157599452618833","2"
"Limited","2012","Rhineland-Palatinate,Saarland","Part Time","61","0.249663939727236","0.200522737404367","0.298805142050105","2"
"Limited","2012","Rhineland-Palatinate,Saarland","Not Working","6","","","","2"
"Limited","2012","Baden-Württemberg","Full Time","126","0.121322578460028","0.102597992686815","0.140047164233241","2"
"Limited","2012","Baden-Württemberg","Part Time","138","0.227888759153231","0.195390545205018","0.260386973101444","2"
"Limited","2012","Baden-Württemberg","Not Working","15","","","","2"
"Limited","2012","Bavaria","Full Time","188","0.142609486626247","0.124806718539379","0.160412254713114","2"
"Limited","2012","Saxony-Anhalt","Not Working","7","","","","2"
"Limited","2012","Thuringia","Full Time","44","0.130866906732898","0.0964562493240492","0.165277564141748","2"
"Limited","2012","Thuringia","Part Time","39","0.250254314799411","0.181841807857085","0.318666821741737","2"
"Limited","2012","Thuringia","Not Working","10","","","","2"
"Permanent","2012","Schleswig-Holstein","Full Time","254","0.856463033738458","0.816039398858919","0.896886668617996","1"
"Permanent","2012","Schleswig-Holstein","Part Time","165","0.783758716196824","0.72794570611411","0.839571726279537","1"
"Permanent","2012","Schleswig-Holstein","Not Working","5","","","","1"
"Permanent","2012","Hamburg","Full Time","105","0.872250129921335","0.813257699324621","0.931242560518048","1"
"Permanent","2012","Lower Saxony","Full Time","697","0.876260686387656","0.853313451330769","0.899207921444544","1"
"Permanent","2012","Lower Saxony","Part Time","413","0.776983276990904","0.741066464199007","0.812900089782801","1"
"Permanent","2012","Hamburg","Part Time","71","0.708791210688373","0.61440370948149","0.803178711895256","1"
"Permanent","2012","Hamburg","Not Working","2","","","","1"
"Permanent","2012","Lower Saxony","Not Working","24","","","","1"
"Permanent","2012","Bremen","Full Time","41","0.798504373987786","0.690514852325855","0.906493895649717","1"
"Permanent","2012","Bremen","Part Time","38","0.876029754238661","0.781815346638186","0.970244161839136","1"
"Permanent","2012","Bremen","Not Working","1","","","","1"
"Permanent","2012","North Rhine-Westphalia","Full Time","1541","0.889752045976602","0.874980644939676","0.904523447013527","1"
"Permanent","2012","North Rhine-Westphalia","Part Time","861","0.756057500095494","0.730491982020354","0.781623018170634","1"
"Permanent","2012","North Rhine-Westphalia","Not Working","41","0.693046362649731","0.577301770266517","0.808790955032944","1"
"Permanent","2012","Hesse","Full Time","550","0.886576676585195","0.86157534220127","0.91157801096912","1"
"Permanent","2012","Hesse","Part Time","274","0.773404997937531","0.729672386679726","0.817137609195335","1"
"Permanent","2012","Hesse","Not Working","17","","","","1"
"Permanent","2012","Rhineland-Palatinate,Saarland","Full Time","437","0.8717927920912","0.842400547381167","0.901185036801233","1"
"Permanent","2012","Rhineland-Palatinate,Saarland","Part Time","237","0.750336060272764","0.701194857949895","0.799477262595633","1"
"Permanent","2012","Mecklenburg-Western Pomerania","Not Working","7","","","","1"
"Permanent","2012","Saxony","Full Time","560","0.89884106728659","0.875067331807997","0.922614802765183","1"
"Permanent","2012","Baden-Württemberg","Full Time","1042","0.878677421539972","0.859952835766759","0.897402007313185","1"
"Permanent","2012","Baden-Württemberg","Part Time","502","0.772111240846769","0.739613026898556","0.804609454794981","1"
"Permanent","2012","Bavaria","Not Working","43","0.683798202074041","0.565148068907473","0.80244833524061","1"
"Permanent","2012","Berlin","Not Working","8","","","","1"
"Permanent","2012","Brandenburg","Full Time","311","0.916900285296139","0.888064115135946","0.945736455456332","1"
"Permanent","2012","Brandenburg","Part Time","118","0.816578442377828","0.755053609763371","0.878103274992285","1"
"Permanent","2012","Brandenburg","Not Working","11","","","","1"
"Permanent","2012","Mecklenburg-Western Pomerania","Full Time","176","0.797578735495298","0.743491471823077","0.85166599916752","1"
"Permanent","2012","Mecklenburg-Western Pomerania","Part Time","70","0.77375977772276","0.690064595559967","0.857454959885553","1"
"Permanent","2012","Saxony","Part Time","223","0.683818744234042","0.63128922769079","0.736348260777293","1"
"Permanent","2012","Saxony","Not Working","18","","","","1"
"Permanent","2012","Saxony-Anhalt","Full Time","317","0.872392071519067","0.838021362584108","0.906762780454026","1"
"Permanent","2012","Saxony-Anhalt","Part Time","120","0.733075800906854","0.663211366664916","0.802940235148792","1"
"Permanent","2012","Saxony-Anhalt","Not Working","10","","","","1"
"Permanent","2012","Thuringia","Not Working","6","","","","1"
"Permanent","2012","Rhineland-Palatinate,Saarland","Not Working","7","","","","1"
"Permanent","2012","Baden-Württemberg","Not Working","38","0.662164953524948","0.534830595801385","0.789499311248512","1"
"Permanent","2012","Bavaria","Full Time","1294","0.857390513373753","0.839587745286886","0.875193281460621","1"
"Permanent","2012","Bavaria","Part Time","714","0.846977462199174","0.822746883192357","0.871208041205991","1"
"Permanent","2012","Berlin","Full Time","256","0.868186323291703","0.82990612570929","0.906466520874116","1"
"Permanent","2012","Berlin","Part Time","130","0.644982490578701","0.574882102140685","0.715082879016718","1"
"Permanent","2012","Thuringia","Full Time","325","0.869133093267102","0.834722435858252","0.903543750675951","1"
"Permanent","2012","Thuringia","Part Time","115","0.749745685200589","0.681333178258263","0.818158192142915","1"
"Limited","2013","Schleswig-Holstein","Full Time","44","0.131597644467584","0.0914970028240771","0.17169828611109","2"
"Limited","2013","Schleswig-Holstein","Part Time","34","0.20325557325011","0.146917653888431","0.25959349261179","2"
"Limited","2013","Schleswig-Holstein","Not Working","29","","","","2"
"Limited","2013","Hamburg","Full Time","17","","","","2"
"Limited","2013","Hamburg","Part Time","12","","","","2"
"Limited","2013","Hamburg","Not Working","25","","","","2"
"Limited","2013","Lower Saxony","Full Time","89","0.121203445597031","0.0977207583387041","0.144686132855357","2"
"Limited","2013","Lower Saxony","Part Time","111","0.25371607520349","0.216171320094294","0.291260830312686","2"
"Limited","2013","Lower Saxony","Not Working","87","0.295973843344738","0.242884178408632","0.349063508280845","2"
"Limited","2013","Bremen","Full Time","12","","","","2"
"Limited","2013","Bremen","Part Time","8","","","","2"
"Limited","2013","Berlin","Part Time","59","0.365342414440012","0.29460358406247","0.436081244817554","2"
"Limited","2013","Berlin","Not Working","34","0.421087371741044","0.318511383921329","0.523663359560758","2"
"Limited","2013","Brandenburg","Full Time","45","0.13159885252719","0.0939671827000859","0.169230522354293","2"
"Limited","2013","Brandenburg","Part Time","39","0.276983426733272","0.207424872439205","0.346541981027339","2"
"Limited","2013","Brandenburg","Not Working","30","0.418130996248465","0.300022950742847","0.536239041754083","2"
"Limited","2013","Mecklenburg-Western Pomerania","Full Time","35","0.169964725551243","0.116130934933564","0.223798516168921","2"
"Limited","2013","Mecklenburg-Western Pomerania","Part Time","28","","","","2"
"Limited","2013","Mecklenburg-Western Pomerania","Not Working","9","","","","2"
"Limited","2013","Saxony","Full Time","55","0.0849442937917772","0.0621365137151508","0.107752073868404","2"
"Limited","2013","Saxony","Part Time","65","0.28824988571104","0.236736723438011","0.33976304798407","2"
"Limited","2013","Bremen","Not Working","10","","","","2"
"Limited","2013","North Rhine-Westphalia","Full Time","197","0.132922606014083","0.116081329949021","0.149763882079145","2"
"Limited","2013","North Rhine-Westphalia","Part Time","219","0.217637472712654","0.19255893101798","0.242716014407328","2"
"Limited","2013","North Rhine-Westphalia","Not Working","211","0.279714946687689","0.248315405592704","0.311114487782674","2"
"Limited","2013","Hesse","Full Time","72","0.132517139539156","0.105319738619955","0.159714540458357","2"
"Limited","2013","Hesse","Part Time","83","0.231461165414026","0.18581722332979","0.277105107498261","2"
"Limited","2013","Hesse","Not Working","82","0.361726550303381","0.305445439759922","0.418007660846839","2"
"Limited","2013","Rhineland-Palatinate,Saarland","Full Time","55","0.10676013719533","0.0783854552359438","0.135134819154717","2"
"Limited","2013","Rhineland-Palatinate,Saarland","Part Time","54","0.26619501091642","0.212265246405325","0.320124775427515","2"
"Limited","2013","Rhineland-Palatinate,Saarland","Not Working","62","0.310556455914405","0.251645841323956","0.369467070504855","2"
"Limited","2013","Baden-Württemberg","Full Time","119","0.125186854827742","0.105208266414034","0.145165443241451","2"
"Limited","2013","Baden-Württemberg","Part Time","109","0.19528084320118","0.163320874786182","0.227240811616178","2"
"Limited","2013","Baden-Württemberg","Not Working","129","0.219825810957913","0.184864409005912","0.254787212909914","2"
"Limited","2013","Bavaria","Full Time","161","0.109073345593593","0.0924383607512698","0.125708330435917","2"
"Limited","2013","Bavaria","Part Time","127","0.129836695777154","0.107010964508945","0.152662427045364","2"
"Limited","2013","Bavaria","Not Working","106","0.20277033915818","0.168700887957393","0.236839790358966","2"
"Limited","2013","Berlin","Full Time","35","0.1335416693115","0.0938402732971532","0.173243065325847","2"
"Limited","2013","Saxony","Not Working","21","","","","2"
"Limited","2013","Saxony-Anhalt","Full Time","34","0.0961188426345777","0.0646491085268095","0.127588576742346","2"
"Limited","2013","Saxony-Anhalt","Part Time","35","0.193787845308313","0.129672852071778","0.257902838544849","2"
"Limited","2013","Saxony-Anhalt","Not Working","22","","","","2"
"Limited","2013","Thuringia","Full Time","38","0.144469479961212","0.106247584633874","0.18269137528855","2"
"Limited","2013","Thuringia","Part Time","39","0.269946446974442","0.203213577811581","0.336679316137304","2"
"Limited","2013","Thuringia","Not Working","13","","","","2"
"Permanent","2013","Schleswig-Holstein","Full Time","229","0.868402355532416","0.82830171388891","0.908502997175923","1"
"Permanent","2013","Schleswig-Holstein","Part Time","162","0.79674442674989","0.74040650738821","0.853082346111569","1"
"Permanent","2013","Schleswig-Holstein","Not Working","52","0.589334223919058","0.482199397981569","0.696469049856547","1"
"Permanent","2013","Hamburg","Full Time","111","0.875223173713007","0.817973966382762","0.932472381043252","1"
"Permanent","2013","Lower Saxony","Full Time","653","0.878796554402969","0.855313867144643","0.902279241661296","1"
"Permanent","2013","Lower Saxony","Part Time","405","0.74628392479651","0.708739169687314","0.783828679905706","1"
"Permanent","2013","Hamburg","Part Time","62","0.895777290485702","0.826160590143844","0.96539399082756","1"
"Permanent","2013","Hamburg","Not Working","74","0.754886284904246","0.670152800179223","0.839619769629268","1"
"Permanent","2013","Lower Saxony","Not Working","197","0.704026156655262","0.650936491719155","0.757115821591368","1"
"Permanent","2013","Bremen","Full Time","37","0.843477810691695","0.741741768360163","0.945213853023227","1"
"Permanent","2013","Bremen","Part Time","41","0.795933261509616","0.683090296311372","0.90877622670786","1"
"Permanent","2013","Bremen","Not Working","12","","","","1"
"Permanent","2013","North Rhine-Westphalia","Full Time","1364","0.867077393985917","0.850236117920855","0.883918670050979","1"
"Permanent","2013","North Rhine-Westphalia","Part Time","821","0.782362527287346","0.757283985592672","0.80744106898202","1"
"Permanent","2013","North Rhine-Westphalia","Not Working","574","0.720285053312311","0.688885512217326","0.751684594407296","1"
"Permanent","2013","Hesse","Full Time","525","0.867482860460844","0.840285459541643","0.894680261380045","1"
"Permanent","2013","Hesse","Part Time","245","0.768538834585974","0.722894892501739","0.81418277667021","1"
"Permanent","2013","Hesse","Not Working","198","0.638273449696619","0.581992339153161","0.694554560240078","1"
"Permanent","2013","Rhineland-Palatinate,Saarland","Full Time","400","0.89323986280467","0.864865180845284","0.921614544764056","1"
"Permanent","2013","Rhineland-Palatinate,Saarland","Part Time","204","0.73380498908358","0.679875224572485","0.787734753594675","1"
"Permanent","2013","Mecklenburg-Western Pomerania","Not Working","10","","","","1"
"Permanent","2013","Baden-Württemberg","Full Time","935","0.874813145172258","0.854834556758549","0.894791733585966","1"
"Permanent","2013","Berlin","Not Working","55","0.578912628258956","0.476336640439242","0.681488616078671","1"
"Permanent","2013","Brandenburg","Full Time","265","0.86840114747281","0.830769477645707","0.906032817299914","1"
"Permanent","2013","Brandenburg","Not Working","37","0.581869003751535","0.463760958245917","0.699977049257153","1"
"Permanent","2013","Mecklenburg-Western Pomerania","Full Time","152","0.830035274448757","0.776201483831078","0.883869065066436","1"
"Permanent","2013","Mecklenburg-Western Pomerania","Part Time","64","0.671954460244416","0.576016348484328","0.767892572004503","1"
"Permanent","2013","Saxony","Full Time","519","0.915055706208223","0.892247926131596","0.937863486284849","1"
"Permanent","2013","Saxony","Part Time","232","0.71175011428896","0.66023695201593","0.763263276561989","1"
"Permanent","2013","Saxony","Not Working","45","0.66705884609597","0.553363696516627","0.780753995675313","1"
"Permanent","2013","Saxony-Anhalt","Full Time","303","0.903881157365422","0.872411423257654","0.935350891473191","1"
"Permanent","2013","Saxony-Anhalt","Part Time","111","0.806212154691687","0.742097161455151","0.870327147928222","1"
"Permanent","2013","Rhineland-Palatinate,Saarland","Not Working","175","0.689443544085595","0.630532929495145","0.748354158676044","1"
"Permanent","2013","Baden-Württemberg","Part Time","482","0.80471915679882","0.772759188383822","0.836679125213818","1"
"Permanent","2013","Baden-Württemberg","Not Working","410","0.780174189042087","0.745212787090086","0.815135590994088","1"
"Permanent","2013","Bavaria","Full Time","1188","0.890926654406407","0.874291669564083","0.90756163924873","1"
"Permanent","2013","Bavaria","Part Time","706","0.870163304222845","0.847337572954636","0.892989035491055","1"
"Permanent","2013","Bavaria","Not Working","429","0.79722966084182","0.763160209641034","0.831299112042607","1"
"Permanent","2013","Berlin","Full Time","247","0.8664583306885","0.826756934674153","0.906159726702847","1"
"Permanent","2013","Berlin","Part Time","119","0.634657585559988","0.563918755182446","0.70539641593753","1"
"Permanent","2013","Brandenburg","Part Time","120","0.723016573266728","0.653458018972661","0.792575127560795","1"
"Permanent","2013","Saxony-Anhalt","Not Working","41","0.73182447785628","0.622431146147693","0.841217809564867","1"
"Permanent","2013","Thuringia","Full Time","287","0.855530520038788","0.81730862471145","0.893752415366126","1"
"Permanent","2013","Thuringia","Part Time","131","0.730053553025558","0.663320683862696","0.796786422188419","1"
"Permanent","2013","Thuringia","Not Working","31","0.751634816210961","0.623970196768237","0.879299435653684","1"
"Limited","2014","Schleswig-Holstein","Full Time","36","0.114550905674846","0.0767027517187697","0.152399059630922","2"
"Limited","2014","Schleswig-Holstein","Part Time","29","","","","2"
"Limited","2014","Schleswig-Holstein","Not Working","5","","","","2"
"Limited","2014","Hamburg","Full Time","19","","","","2"
"Limited","2014","Hamburg","Part Time","14","","","","2"
"Limited","2014","Hamburg","Not Working","4","","","","2"
"Limited","2014","Lower Saxony","Full Time","107","0.158837818776518","0.133120004428272","0.184555633124765","2"
"Limited","2014","Lower Saxony","Part Time","113","0.194128499199871","0.161042864829378","0.227214133570364","2"
"Limited","2014","Lower Saxony","Not Working","25","","","","2"
"Limited","2014","Bremen","Full Time","11","","","","2"
"Limited","2014","Bremen","Part Time","18","","","","2"
"Limited","2014","Berlin","Part Time","46","0.331276813278488","0.260104323131581","0.402449303425394","2"
"Limited","2014","Berlin","Not Working","10","","","","2"
"Limited","2014","Brandenburg","Full Time","45","0.136867652198107","0.0982309185061443","0.17550438589007","2"
"Limited","2014","Brandenburg","Part Time","43","0.189931818692068","0.128575694878426","0.251287942505709","2"
"Limited","2014","Brandenburg","Not Working","8","","","","2"
"Limited","2014","Mecklenburg-Western Pomerania","Full Time","30","0.202504720355721","0.142095216842328","0.262914223869114","2"
"Limited","2014","Mecklenburg-Western Pomerania","Part Time","24","","","","2"
"Limited","2014","Mecklenburg-Western Pomerania","Not Working","8","","","","2"
"Limited","2014","Saxony","Full Time","60","0.12333384699874","0.0959031520249469","0.150764541972533","2"
"Limited","2014","Saxony","Part Time","61","0.281176336297238","0.22784685811319","0.334505814481286","2"
"Limited","2014","Saxony","Not Working","11","","","","2"
"Limited","2014","Saxony-Anhalt","Full Time","33","0.098270450838298","0.0655010813767603","0.131039820299836","2"
"Limited","2014","Saxony-Anhalt","Part Time","32","0.217823036455289","0.150638626962003","0.285007445948574","2"
"Limited","2014","Bremen","Not Working","","","","","2"
"Limited","2014","North Rhine-Westphalia","Full Time","221","0.117134653495667","0.101923824730653","0.132345482260682","2"
"Limited","2014","North Rhine-Westphalia","Part Time","269","0.271244097360275","0.245581262568171","0.296906932152378","2"
"Limited","2014","North Rhine-Westphalia","Not Working","66","0.564024867090509","0.477094188494157","0.650955545686861","2"
"Limited","2014","Hesse","Full Time","83","0.162168480962051","0.133498803974581","0.190838157949521","2"
"Limited","2014","Hesse","Part Time","97","0.288397534988527","0.242909194083389","0.333885875893665","2"
"Limited","2014","Hesse","Not Working","13","","","","2"
"Limited","2014","Rhineland-Palatinate,Saarland","Full Time","74","0.112384941275929","0.085546414848378","0.139223467703481","2"
"Limited","2014","Rhineland-Palatinate,Saarland","Part Time","69","0.273588216987499","0.221557037437036","0.325619396537963","2"
"Limited","2014","Rhineland-Palatinate,Saarland","Not Working","18","","","","2"
"Limited","2014","Baden-Württemberg","Full Time","119","0.111048823338846","0.0927941992063656","0.129303447471327","2"
"Limited","2014","Baden-Württemberg","Part Time","135","0.225881975698771","0.193560812420966","0.258203138976576","2"
"Limited","2014","Baden-Württemberg","Not Working","22","","","","2"
"Limited","2014","Bavaria","Full Time","161","0.0863666507697848","0.0720843656959564","0.100648935843613","2"
"Limited","2014","Bavaria","Part Time","175","0.220251783470092","0.193116710230072","0.247386856710111","2"
"Limited","2014","Bavaria","Not Working","36","0.374804727031574","0.273666082803559","0.475943371259589","2"
"Limited","2014","Berlin","Full Time","39","0.146152943825242","0.105703914206715","0.186601973443768","2"
"Limited","2014","Saxony-Anhalt","Not Working","5","","","","2"
"Limited","2014","Thuringia","Full Time","38","0.11954298829322","0.084486672354654","0.154599304231785","2"
"Limited","2014","Thuringia","Part Time","50","0.370987040112354","0.29727892848295","0.444695151741757","2"
"Limited","2014","Thuringia","Not Working","4","","","","2"
"Permanent","2014","Schleswig-Holstein","Full Time","236","0.885449094325154","0.847600940369078","0.92329724828123","1"
"Permanent","2014","Schleswig-Holstein","Part Time","153","0.794688772334988","0.736005099723118","0.853372444946858","1"
"Permanent","2014","Schleswig-Holstein","Not Working","19","","","","1"
"Permanent","2014","Hamburg","Full Time","128","0.904938703663552","0.857525328571415","0.95235207875569","1"
"Permanent","2014","Hamburg","Part Time","65","0.875010482739802","0.802085225673967","0.947935739805637","1"
"Permanent","2014","Hamburg","Not Working","2","","","","1"
"Permanent","2014","Lower Saxony","Full Time","669","0.841162181223482","0.815444366875235","0.866879995571728","1"
"Permanent","2014","Lower Saxony","Part Time","436","0.805871500800129","0.772785866429636","0.838957135170622","1"
"Permanent","2014","Bremen","Full Time","44","0.737275107413767","0.620961066660855","0.853589148166679","1"
"Permanent","2014","Bremen","Part Time","28","","","","1"
"Permanent","2014","Bremen","Not Working","2","","","","1"
"Permanent","2014","Lower Saxony","Not Working","28","","","","1"
"Permanent","2014","North Rhine-Westphalia","Full Time","1496","0.882865346504333","0.867654517739318","0.898076175269347","1"
"Permanent","2014","North Rhine-Westphalia","Part Time","884","0.728755902639725","0.703093067847622","0.754418737431829","1"
"Permanent","2014","North Rhine-Westphalia","Not Working","59","0.435975132909492","0.34904445431314","0.522905811505844","1"
"Permanent","2014","Hesse","Full Time","552","0.837831519037949","0.809161842050479","0.866501196025419","1"
"Permanent","2014","Hesse","Part Time","284","0.711602465011473","0.666114124106335","0.757090805916612","1"
"Permanent","2014","Hesse","Not Working","21","","","","1"
"Permanent","2014","Rhineland-Palatinate,Saarland","Full Time","458","0.887615058724071","0.860776532296519","0.914453585151622","1"
"Permanent","2014","Rhineland-Palatinate,Saarland","Part Time","213","0.726411783012501","0.674380603462037","0.778442962562964","1"
"Permanent","2014","Rhineland-Palatinate,Saarland","Not Working","25","","","","1"
"Permanent","2014","Baden-Württemberg","Full Time","1019","0.888951176661154","0.870696552528673","0.907205800793634","1"
"Permanent","2014","Baden-Württemberg","Part Time","508","0.774118024301229","0.741796861023424","0.806439187579034","1"
"Permanent","2014","Mecklenburg-Western Pomerania","Not Working","5","","","","1"
"Permanent","2014","Baden-Württemberg","Not Working","35","0.462967181987523","0.333521913813453","0.592412450161593","1"
"Permanent","2014","Bavaria","Full Time","1325","0.913633349230215","0.899351064156387","0.927915634304044","1"
"Permanent","2014","Bavaria","Part Time","721","0.779748216529909","0.752613143289889","0.806883289769928","1"
"Permanent","2014","Bavaria","Not Working","52","0.625195272968426","0.524056628740411","0.726333917196441","1"
"Permanent","2014","Berlin","Full Time","254","0.853847056174758","0.813398026556232","0.894296085793285","1"
"Permanent","2014","Berlin","Not Working","8","","","","1"
"Permanent","2014","Brandenburg","Full Time","259","0.863132347801893","0.82449561410993","0.901769081493856","1"
"Permanent","2014","Brandenburg","Not Working","8","","","","1"
"Permanent","2014","Mecklenburg-Western Pomerania","Full Time","140","0.797495279644279","0.737085776130886","0.857904783157672","1"
"Permanent","2014","Mecklenburg-Western Pomerania","Part Time","64","0.737596309752613","0.645678198518445","0.829514420986782","1"
"Permanent","2014","Saxony","Full Time","492","0.87666615300126","0.849235458027467","0.904096847975053","1"
"Permanent","2014","Saxony","Part Time","212","0.718823663702762","0.665494185518714","0.77215314188681","1"
"Permanent","2014","Saxony","Not Working","15","","","","1"
"Permanent","2014","Saxony-Anhalt","Full Time","284","0.901729549161702","0.868960179700164","0.93449891862324","1"
"Permanent","2014","Saxony-Anhalt","Part Time","113","0.782176963544711","0.714992554051426","0.849361373037996","1"
"Permanent","2014","Berlin","Part Time","122","0.668723186721512","0.597550696574606","0.739895676868418","1"
"Permanent","2014","Thuringia","Part Time","115","0.629012959887646","0.555304848258243","0.70272107151705","1"
"Permanent","2014","Brandenburg","Part Time","114","0.810068181307932","0.748712057494291","0.871424305121574","1"
"Permanent","2014","Saxony-Anhalt","Not Working","8","","","","1"
"Permanent","2014","Thuringia","Full Time","291","0.88045701170678","0.845400695768215","0.915513327645346","1"
"Permanent","2014","Thuringia","Not Working","7","","","","1"
"Limited","2015","Schleswig-Holstein","Full Time","35","0.099038201627913","0.0621572276310424","0.135919175624784","2"
"Limited","2015","Schleswig-Holstein","Part Time","40","0.19429487246657","0.138619137400761","0.249970607532378","2"
"Limited","2015","Schleswig-Holstein","Not Working","9","","","","2"
