"plb0037_h","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Permanent","2012","higher education","West Germany","2404","0.849058738866715","0.835683648297992","0.862433829435437"
"Permanent","2012","higher education","East Germany","735","0.870272365586481","0.847509380804335","0.893035350368627"
"Limited","2012","in school","West Germany","14","","",""
"Limited","2012","in school","East Germany","1","","",""
"Limited","2012","inadequately","West Germany","34","0.221188678145252","0.149004202619402","0.293373153671102"
"Limited","2012","inadequately","East Germany","10","","",""
"Limited","2012","general elemantary","West Germany","350","0.30902603228068","0.280285034406861","0.337767030154499"
"Limited","2012","general elemantary","East Germany","63","0.522168131529827","0.429659593689402","0.614676669370253"
"Limited","2012","middle vocational","West Germany","701","0.136572051772589","0.127408019961853","0.145736083583325"
"Limited","2012","middle vocational","East Germany","285","0.152870109987033","0.135646751085584","0.170093468888483"
"Limited","2012","vocational + Abi","West Germany","129","0.132169122671926","0.112245461180706","0.152092784163146"
"Limited","2012","vocational + Abi","East Germany","37","0.182580413726879","0.129305590227647","0.235855237226111"
"Limited","2012","higher vocational","West Germany","51","0.0687711547753446","0.0510229699578786","0.0865193395928106"
"Limited","2012","higher vocational","East Germany","11","","",""
"Limited","2012","higher education","West Germany","348","0.150941261133285","0.137566170564563","0.164316351702008"
"Limited","2012","higher education","East Germany","102","0.129727634413519","0.106964649631373","0.152490619195665"
"Permanent","2013","in school","West Germany","37","0.51347299443504","0.388044718444039","0.638901270426041"
"Permanent","2013","in school","East Germany","2","","",""
"Permanent","2013","inadequately","West Germany","146","0.74698590317491","0.687182123268558","0.806789683081261"
"Permanent","2013","inadequately","East Germany","5","","",""
"Permanent","2013","general elemantary","West Germany","921","0.666205951997635","0.642099517946127","0.690312386049142"
"Permanent","2013","general elemantary","East Germany","55","0.504980488578633","0.421863624644512","0.588097352512754"
"Permanent","2013","middle vocational","West Germany","5096","0.859875501871873","0.851072583865823","0.868678419877924"
"Permanent","2013","middle vocational","East Germany","1355","0.838273210630588","0.820360034041656","0.856186387219519"
"Permanent","2013","vocational + Abi","West Germany","1216","0.879257836540091","0.862171951164763","0.896343721915419"
"Permanent","2013","vocational + Abi","East Germany","177","0.842079093491269","0.793559798601798","0.890598388380739"
"Permanent","2013","higher vocational","West Germany","712","0.930236977312647","0.912137534442488","0.948336420182807"
"Permanent","2013","higher vocational","East Germany","190","0.874491514169456","0.829029638264197","0.919953390074715"
"Permanent","2013","higher education","West Germany","2700","0.843612744815786","0.83098250117426","0.856242988457313"
"Permanent","2013","higher education","East Germany","742","0.872265963045206","0.84983948408962","0.894692442000792"
"Limited","2013","in school","West Germany","24","","",""
"Limited","2013","in school","East Germany","4","","",""
"Limited","2013","inadequately","West Germany","57","0.25301409682509","0.193210316918739","0.312817876731442"
"Limited","2013","inadequately","East Germany","17","","",""
"Limited","2013","general elemantary","West Germany","549","0.333794048002365","0.309687613950858","0.357900482053873"
"Limited","2013","general elemantary","East Germany","84","0.495019511421367","0.411902647487246","0.578136375355488"
"Limited","2013","middle vocational","West Germany","877","0.140124498128127","0.131321580122076","0.148927416134178"
"Limited","2013","middle vocational","East Germany","268","0.161726789369412","0.143813612780481","0.179639965958344"
"Limited","2013","vocational + Abi","West Germany","181","0.120742163459909","0.103656278084581","0.137828048835237"
"Limited","2013","vocational + Abi","East Germany","40","0.157920906508731","0.109401611619261","0.206440201398201"
"Limited","2013","higher vocational","West Germany","49","0.0697630226873527","0.0516635798171932","0.0878624655575122"
"Limited","2013","higher vocational","East Germany","14","","",""
"Limited","2013","higher education","West Germany","477","0.156387255184214","0.143757011542687","0.16901749882574"
"Limited","2013","higher education","East Germany","109","0.127734036954794","0.105307557999208","0.15016051591038"
"Permanent","2014","in school","West Germany","23","","",""
"Permanent","2014","in school","East Germany","1","","",""
"Permanent","2014","inadequately","West Germany","113","0.824677281020639","0.764028687857949","0.88532587418333"
"Permanent","2014","inadequately","East Germany","5","","",""
"Permanent","2014","general elemantary","West Germany","776","0.674146567314622","0.647792462674115","0.70050067195513"
"Permanent","2014","general elemantary","East Germany","52","0.423731151787823","0.334572220163604","0.512890083412043"
"Permanent","2014","middle vocational","West Germany","4487","0.846611781581357","0.836861195640976","0.856362367521737"
"Permanent","2014","middle vocational","East Germany","1232","0.843422013364504","0.824775043745993","0.862068982983015"
"Permanent","2014","vocational + Abi","West Germany","1065","0.855302135894963","0.83564200641002","0.874962265379907"
"Permanent","2014","vocational + Abi","East Germany","167","0.836650299561128","0.785795584102839","0.887505015019416"
"Permanent","2014","higher vocational","West Germany","657","0.951244143631776","0.935186993800853","0.967301293462699"
"Permanent","2014","higher vocational","East Germany","174","0.952493118533425","0.921673182655624","0.983313054411225"
"Permanent","2014","higher education","West Germany","2450","0.845447625033993","0.832181181091562","0.858714068976423"
"Permanent","2014","higher education","East Germany","649","0.83144269898054","0.804757088677818","0.858128309283262"
"Limited","2014","in school","West Germany","18","","",""
"Limited","2014","in school","East Germany","","","",""
"Limited","2014","inadequately","West Germany","38","0.175322718979361","0.11467412581667","0.235971312142051"
"Limited","2014","inadequately","East Germany","9","","",""
"Limited","2014","general elemantary","West Germany","439","0.325853432685377","0.29949932804487","0.352207537325885"
"Limited","2014","general elemantary","East Germany","66","0.576268848212177","0.487109916587957","0.665427779836396"
"Limited","2014","middle vocational","West Germany","760","0.153388218418643","0.143637632478263","0.163138804359024"
"Limited","2014","middle vocational","East Germany","227","0.156577986635496","0.137931017016985","0.175224956254007"
"Limited","2014","vocational + Abi","West Germany","165","0.144697864105037","0.125037734620093","0.16435799358998"
"Limited","2014","vocational + Abi","East Germany","36","0.163349700438872","0.112494984980584","0.214204415897161"
"Limited","2014","higher vocational","West Germany","34","0.0487558563682237","0.0326987065373009","0.0648130061991465"
"Limited","2014","higher vocational","East Germany","9","","",""
"Limited","2014","higher education","West Germany","402","0.154552374966007","0.141285931023577","0.167818818908438"
"Limited","2014","higher education","East Germany","107","0.16855730101946","0.141871690716738","0.195242911322182"
"Permanent","2015","in school","West Germany","18","","",""
"Permanent","2015","in school","East Germany","1","","",""
"Permanent","2015","inadequately","West Germany","132","0.740906090765662","0.676359747659313","0.805452433872012"
"Permanent","2015","inadequately","East Germany","6","","",""
"Permanent","2015","general elemantary","West Germany","731","0.669092552150011","0.641873467523297","0.696311636776726"
"Permanent","2015","general elemantary","East Germany","71","0.573196199794767","0.487173707588521","0.659218692001012"
"Permanent","2015","middle vocational","West Germany","4321","0.852235022184228","0.842521385013247","0.861948659355208"
"Permanent","2015","middle vocational","East Germany","1190","0.85608265325238","0.837603549821226","0.874561756683533"
"Permanent","2015","vocational + Abi","West Germany","1118","0.879759989137148","0.862066342423222","0.897453635851075"
"Permanent","2015","vocational + Abi","East Germany","160","0.86017985001697","0.810737773409331","0.909621926624608"
"Permanent","2015","higher vocational","West Germany","644","0.974298507992394","0.96226231236537","0.986334703619419"
"Permanent","2015","higher vocational","East Germany","171","0.946397797390487","0.913854065155954","0.97894152962502"
"Permanent","2015","higher education","West Germany","2550","0.849861677041207","0.837094311870452","0.862629042211962"
"Permanent","2015","higher education","East Germany","629","0.80313589448636","0.774810371425024","0.831461417547696"
"Limited","2015","in school","West Germany","19","","",""
"Limited","2015","in school","East Germany","3","","",""
"Limited","2015","inadequately","West Germany","45","0.259093909234338","0.194547566127988","0.323640252340687"
"Limited","2015","inadequately","East Germany","6","","",""
"Limited","2015","general elemantary","West Germany","417","0.330907447849989","0.303688363223274","0.358126532476703"
"Limited","2015","general elemantary","East Germany","56","0.426803800205233","0.340781307998987","0.512826292411479"
"Limited","2015","middle vocational","West Germany","806","0.147764977815772","0.138051340644792","0.157478614986752"
"Limited","2015","middle vocational","East Germany","196","0.14391734674762","0.125438243316467","0.162396450178774"
"Limited","2015","vocational + Abi","West Germany","180","0.120240010862852","0.102546364148926","0.137933657576778"
"Limited","2015","vocational + Abi","East Germany","29","","",""
"Limited","2015","higher vocational","West Germany","20","","",""
"Limited","2015","higher vocational","East Germany","13","","",""
"Limited","2015","higher education","West Germany","457","0.150138322958793","0.137370957788038","0.162905688129548"
"Limited","2015","higher education","East Germany","128","0.19686410551364","0.168538582452304","0.225189628574976"
"Permanent","2016","in school","West Germany","26","","",""
"Permanent","2016","in school","East Germany","2","","",""
"Permanent","2016","inadequately","West Germany","121","0.644163273594944","0.581466174503322","0.706860372686565"
"Permanent","2016","inadequately","East Germany","12","","",""
"Permanent","2016","general elemantary","West Germany","629","0.665631120931371","0.637350497928685","0.693911743934057"
"Permanent","2016","general elemantary","East Germany","58","0.532150318206327","0.443245409943285","0.621055226469368"
"Permanent","2016","middle vocational","West Germany","3972","0.842056616979951","0.831652662193195","0.852460571766707"
"Permanent","2016","middle vocational","East Germany","1111","0.852352577910835","0.833200629654849","0.871504526166821"
"Permanent","2016","vocational + Abi","West Germany","1078","0.864685411620837","0.845700165106115","0.883670658135559"
"Permanent","2016","vocational + Abi","East Germany","166","0.836769295503316","0.785421080829114","0.888117510177518"
"Permanent","2016","higher vocational","West Germany","570","0.93065124259552","0.910490988750337","0.950811496440703"
"Permanent","2016","higher vocational","East Germany","159","0.968826996775609","0.942626038411254","0.995027955139964"
"Permanent","2016","higher education","West Germany","2299","0.851895869156778","0.838629778368047","0.865161959945509"
"Permanent","2016","higher education","East Germany","619","0.803264710679076","0.774525495801171","0.832003925556981"
"Limited","2016","in school","West Germany","9","","",""
"Limited","2016","in school","East Germany","1","","",""
"Limited","2016","inadequately","West Germany","103","0.355836726405056","0.293139627313435","0.418533825496678"
"Limited","2016","inadequately","East Germany","13","","",""
"Limited","2016","general elemantary","West Germany","440","0.334368879068629","0.306088256065943","0.362649502071315"
"Limited","2016","general elemantary","East Germany","63","0.467849681793673","0.378944773530631","0.556754590056715"
"Limited","2016","middle vocational","West Germany","748","0.157943383020049","0.147539428233293","0.168347337806805"
"Limited","2016","middle vocational","East Germany","207","0.147647422089165","0.128495473833179","0.166799370345151"
"Limited","2016","vocational + Abi","West Germany","169","0.135314588379163","0.116329341864442","0.154299834893885"
"Limited","2016","vocational + Abi","East Germany","33","0.163230704496684","0.111882489822482","0.214578919170886"
"Limited","2016","higher vocational","West Germany","40","0.0693487574044798","0.0491885035592967","0.0895090112496629"
"Limited","2016","higher vocational","East Germany","10","","",""
"Limited","2016","higher education","West Germany","455","0.148104130843222","0.13483804005449","0.161370221631953"
"Limited","2016","higher education","East Germany","116","0.196735289320924","0.167996074443019","0.225474504198829"
"Permanent","2017","in school","West Germany","22","","",""
"Permanent","2017","in school","East Germany","3","","",""
"Permanent","2017","inadequately","West Germany","165","0.716051181655244","0.667103586794862","0.764998776515625"
"Permanent","2017","inadequately","East Germany","16","","",""
"Permanent","2017","general elemantary","West Germany","758","0.708380084216336","0.683031344404485","0.733728824028188"
"Permanent","2017","general elemantary","East Germany","78","0.571615531206783","0.495880809192536","0.647350253221029"
"Permanent","2017","middle vocational","West Germany","4511","0.855576347946557","0.846168446937873","0.864984248955241"
"Permanent","2017","middle vocational","East Germany","1327","0.861792515822029","0.844617018069332","0.878968013574726"
"Permanent","2017","vocational + Abi","West Germany","1187","0.872447675974733","0.854757317870863","0.890138034078604"
"Permanent","2017","vocational + Abi","East Germany","202","0.872565843719812","0.829470911567626","0.915660775871998"
"Permanent","2017","higher vocational","West Germany","638","0.948475981962221","0.931836060398859","0.965115903525583"
"Permanent","2017","higher vocational","East Germany","183","0.973087051121232","0.950255998949722","0.995918103292741"
"Permanent","2017","higher education","West Germany","2680","0.823207522049064","0.810105878840463","0.836309165257665"
"Permanent","2017","higher education","East Germany","699","0.875251109855099","0.852296165862171","0.898206053848027"
"Limited","2017","in school","West Germany","17","","",""
"Limited","2017","in school","East Germany","3","","",""
"Limited","2017","inadequately","West Germany","161","0.283948818344756","0.235001223484375","0.332896413205137"
"Limited","2017","inadequately","East Germany","18","","",""
"Limited","2017","general elemantary","West Germany","477","0.291619915783663","0.266271175971812","0.316968655595515"
"Limited","2017","general elemantary","East Germany","86","0.428384468793217","0.352649746778971","0.504119190807464"
"Limited","2017","middle vocational","West Germany","852","0.144423652053443","0.135015751044759","0.153831553062127"
"Limited","2017","middle vocational","East Germany","224","0.138207484177971","0.121031986425274","0.155382981930668"
"Limited","2017","vocational + Abi","West Germany","179","0.127552324025267","0.109861965921396","0.145242682129137"
"Limited","2017","vocational + Abi","East Germany","28","","",""
"Limited","2017","higher vocational","West Germany","40","0.051524018037779","0.0348840964744171","0.0681639396011409"
"Limited","2017","higher vocational","East Germany","10","","",""
"Limited","2017","higher education","West Germany","577","0.176792477950936","0.163690834742335","0.189894121159537"
"Limited","2017","higher education","East Germany","97","0.124748890144901","0.101793946151973","0.147703834137829"
"Permanent","2018","in school","West Germany","21","","",""
"Permanent","2018","in school","East Germany","3","","",""
"Permanent","2018","inadequately","West Germany","181","0.735454616388159","0.6911638050407","0.779745427735619"
"Permanent","2018","inadequately","East Germany","21","","",""
"Permanent","2018","general elemantary","West Germany","738","0.680268815569444","0.654352653900126","0.706184977238761"
"Permanent","2018","general elemantary","East Germany","90","0.565348128271555","0.494299443282105","0.636396813261004"
"Permanent","2018","middle vocational","West Germany","4244","0.861645020631448","0.852147590712813","0.871142450550083"
"Permanent","2018","middle vocational","East Germany","1295","0.879600014481419","0.863153267768276","0.896046761194563"
"Permanent","2018","vocational + Abi","West Germany","1138","0.874130296184584","0.856168029725017","0.892092562644151"
"Permanent","2018","vocational + Abi","East Germany","210","0.914603801070381","0.878719383509013","0.950488218631748"
"Permanent","2018","higher vocational","West Germany","590","0.947958788105009","0.930503728829439","0.96541384738058"
"Permanent","2018","higher vocational","East Germany","181","0.90589053505819","0.864803789817437","0.946977280298944"
"Permanent","2018","higher education","West Germany","2634","0.835590654253141","0.822732557564285","0.848448750941997"
"Permanent","2018","higher education","East Germany","674","0.847430328893747","0.822115013277104","0.872745644510389"
"Limited","2018","in school","West Germany","9","","",""
"Limited","2018","in school","East Germany","3","","",""
"Limited","2018","inadequately","West Germany","200","0.264545383611841","0.220254572264381","0.3088361949593"
"Limited","2018","inadequately","East Germany","24","","",""
"Limited","2018","general elemantary","West Germany","506","0.319731184430556","0.293815022761239","0.345647346099874"
"Limited","2018","general elemantary","East Germany","97","0.434651871728445","0.363603186738996","0.505700556717895"
"Limited","2018","middle vocational","West Germany","833","0.138354979368552","0.128857549449917","0.147852409287187"
"Limited","2018","middle vocational","East Germany","209","0.12039998551858","0.103953238805437","0.136846732231724"
"Limited","2018","vocational + Abi","West Germany","172","0.125869703815416","0.107907437355849","0.143831970274983"
"Limited","2018","vocational + Abi","East Germany","23","","",""
"Limited","2018","higher vocational","West Germany","32","0.0520412118949905","0.0345861526194199","0.0694962711705612"
"Limited","2018","higher vocational","East Germany","13","","",""
"Limited","2018","higher education","West Germany","558","0.164409345746859","0.151551249058003","0.177267442435715"
"Limited","2018","higher education","East Germany","101","0.152569671106253","0.127254355489611","0.177884986722896"
"Permanent","2019","in school","West Germany","30","0.479642358553123","0.336815825192249","0.622468891913998"
"Permanent","2019","in school","East Germany","4","","",""
"Permanent","2019","inadequately","West Germany","204","0.731519028585037","0.691108300771852","0.771929756398221"
"Permanent","2019","inadequately","East Germany","23","","",""
"Permanent","2019","general elemantary","West Germany","684","0.701402173758783","0.675077751058967","0.727726596458599"
"Permanent","2019","general elemantary","East Germany","85","0.495317845538544","0.420598195461161","0.570037495615927"
"Permanent","2019","middle vocational","West Germany","3972","0.861145156319836","0.851298942529853","0.870991370109819"
"Permanent","2019","middle vocational","East Germany","1202","0.873932437653798","0.856501805409295","0.891363069898301"
"Permanent","2019","vocational + Abi","West Germany","1119","0.891584264679862","0.874478415546885","0.908690113812839"
"Permanent","2019","vocational + Abi","East Germany","193","0.929450677579126","0.895613327211246","0.963288027947007"
"Permanent","2019","higher vocational","West Germany","599","0.958188143725627","0.942521013929102","0.973855273522151"
"Permanent","2019","higher vocational","East Germany","182","0.931832044384948","0.895995159977043","0.967668928792853"
"Permanent","2019","higher education","West Germany","2637","0.842420046737712","0.82976264391149","0.855077449563934"
"Permanent","2019","higher education","East Germany","690","0.893704931717191","0.872157751061721","0.915252112372662"
"Limited","2019","in school","West Germany","17","","",""
"Limited","2019","in school","East Germany","4","","",""
"Limited","2019","inadequately","West Germany","258","0.268480971414963","0.228070243601779","0.308891699228148"
"Limited","2019","inadequately","East Germany","27","","",""
"Limited","2019","general elemantary","West Germany","477","0.298597826241217","0.272273403541401","0.324922248941033"
"Limited","2019","general elemantary","East Germany","87","0.504682154461456","0.429962504384073","0.579401804538839"
"Limited","2019","middle vocational","West Germany","766","0.138854843680164","0.129008629890181","0.148701057470147"
"Limited","2019","middle vocational","East Germany","191","0.126067562346202","0.108636930101699","0.143498194590705"
"Limited","2019","vocational + Abi","West Germany","150","0.108415735320138","0.0913098861871606","0.125521584453115"
"Limited","2019","vocational + Abi","East Germany","27","","",""
"Limited","2019","higher vocational","West Germany","28","","",""
"Limited","2019","higher vocational","East Germany","8","","",""
"Limited","2019","higher education","West Germany","546","0.157579953262288","0.144922550436066","0.170237356088511"
"Limited","2019","higher education","East Germany","96","0.106295068282809","0.0847478876273383","0.12784224893828"
