"plb0037_h","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence"
"Limited","2011","Single parent ","no migration background","305","0.239681230337446","0.217609591780658","0.261752868894234"
"Limited","2011","Single parent ","direct migration background","33","0.286501487762382","0.206922717229738","0.366080258295027"
"Limited","2011","Single parent ","indirect migration background","24","","",""
"Limited","2011","Couple + C. LE 16 ","no migration background","436","0.0917147777646263","0.0830374818284475","0.100392073700805"
"Limited","2011","Couple + C. LE 16 ","direct migration background","119","0.204762380455617","0.174804902723278","0.234719858187956"
"Limited","2011","Couple + C. LE 16 ","indirect migration background","38","0.0898202489380472","0.058590329271423","0.121050168604671"
"Limited","2011","Couple + C. GT 16 ","no migration background","316","0.236770010093844","0.21610769975391","0.257432320433778"
"Limited","2011","Couple + C. GT 16 ","direct migration background","23","","",""
"Limited","2011","Couple + C. GT 16 ","indirect migration background","40","0.402398867025452","0.302194128743149","0.502603605307755"
"Limited","2011","Couple + C. LE and GT 16","no migration background","184","0.217989520267513","0.191468065355261","0.244510975179764"
"Limited","2011","Couple + C. LE and GT 16","direct migration background","32","0.128926733855821","0.0821301866303842","0.175723281081258"
"Limited","2011","Couple + C. LE and GT 16","indirect migration background","26","","",""
"Permanent","2012","1-pers.-HH","no migration background","1075","0.841682904779529","0.821870031813791","0.861495777745267"
"Permanent","2012","1-pers.-HH","direct migration background","71","0.795766938821653","0.712937758379769","0.878596119263536"
"Permanent","2012","1-pers.-HH","indirect migration background","51","0.718706753761442","0.611838392431921","0.825575115090962"
"Permanent","2012","(Married) couple without C. ","no migration background","2441","0.896796599663827","0.885348927758077","0.908244271569578"
"Permanent","2012","(Married) couple without C. ","direct migration background","184","0.875606452396572","0.831796452948724","0.91941645184442"
"Permanent","2012","(Married) couple without C. ","indirect migration background","75","0.711059786648059","0.620857140596116","0.801262432700001"
"Permanent","2012","Single parent ","no migration background","1107","0.75466955039882","0.732218393487458","0.777120707310183"
"Permanent","2012","Single parent ","direct migration background","105","0.771659452402539","0.701369675194896","0.841949229610182"
"Permanent","2012","Single parent ","indirect migration background","72","0.562182878206114","0.471508549514472","0.652857206897756"
"Permanent","2012","Couple + C. LE 16 ","no migration background","3513","0.894220148305831","0.884655540347519","0.903784756264142"
"Permanent","2012","Couple + C. LE 16 ","direct migration background","595","0.829577423062189","0.801762903613863","0.857391942510514"
"Permanent","2012","Couple + C. LE 16 ","indirect migration background","274","0.911305680942392","0.879451435761202","0.943159926123582"
"Permanent","2012","Couple + C. GT 16 ","no migration background","1306","0.778540870368721","0.758220416143394","0.798861324594047"
"Permanent","2012","Couple + C. GT 16 ","direct migration background","135","0.874249471634397","0.823033224606158","0.925465718662637"
"Permanent","2012","Couple + C. GT 16 ","indirect migration background","49","0.497363007512519","0.396286988474578","0.59843902655046"
"Permanent","2012","Couple + C. LE and GT 16","no migration background","772","0.797299521068908","0.771895720538285","0.82270332159953"
"Permanent","2012","Couple + C. LE and GT 16","direct migration background","162","0.796241852269637","0.74240138086432","0.850082323674954"
"Permanent","2012","Couple + C. LE and GT 16","indirect migration background","46","0.598685207051704","0.487005548078142","0.710364866025265"
"Limited","2012","1-pers.-HH","no migration background","229","0.158317095220471","0.138504222254733","0.178129968186209"
"Limited","2012","1-pers.-HH","direct migration background","20","","",""
"Limited","2012","1-pers.-HH","indirect migration background","17","","",""
"Limited","2012","(Married) couple without C. ","no migration background","272","0.103203400336173","0.0917557284304225","0.114651072241923"
"Limited","2012","(Married) couple without C. ","direct migration background","34","0.124393547603428","0.0805835481555795","0.168203547051276"
"Limited","2012","(Married) couple without C. ","indirect migration background","22","","",""
"Limited","2012","Single parent ","no migration background","304","0.24533044960118","0.222879292689817","0.267781606512542"
"Limited","2012","Single parent ","direct migration background","32","0.228340547597461","0.158050770389818","0.298630324805104"
"Limited","2012","Single parent ","indirect migration background","43","0.437817121793886","0.347142793102244","0.528491450485528"
"Limited","2012","Couple + C. LE 16 ","no migration background","459","0.10577985169417","0.0962152437358582","0.115344459652481"
"Limited","2012","Couple + C. LE 16 ","direct migration background","107","0.170422576937811","0.142608057489486","0.198237096386137"
"Limited","2012","Couple + C. LE 16 ","indirect migration background","32","0.0886943190576078","0.0568400738764176","0.120548564238798"
"Limited","2012","Couple + C. GT 16 ","no migration background","298","0.221459129631279","0.201138675405953","0.241779583856606"
"Limited","2012","Couple + C. GT 16 ","direct migration background","26","","",""
"Limited","2012","Couple + C. GT 16 ","indirect migration background","45","0.502636992487481","0.40156097344954","0.603713011525422"
"Limited","2012","Couple + C. LE and GT 16","no migration background","190","0.202700478931092","0.17729667840047","0.228104279461715"
"Limited","2012","Couple + C. LE and GT 16","direct migration background","53","0.203758147730363","0.149917676325046","0.25759861913568"
"Limited","2012","Couple + C. LE and GT 16","indirect migration background","28","","",""
"Permanent","2013","1-pers.-HH","no migration background","1020","0.836549217528531","0.816017356288828","0.857081078768233"
"Permanent","2013","1-pers.-HH","direct migration background","169","0.715781442910194","0.65799092389282","0.773571961927568"
"Permanent","2013","1-pers.-HH","indirect migration background","97","0.715933804745311","0.639291513012986","0.792576096477637"
"Permanent","2013","(Married) couple without C. ","no migration background","2333","0.895869813164138","0.884183515314845","0.907556111013432"
"Permanent","2013","(Married) couple without C. ","direct migration background","457","0.818016443443194","0.786230363855065","0.849802523031322"
"Permanent","2013","(Married) couple without C. ","indirect migration background","126","0.767543135833502","0.7026980794324","0.832388192234603"
"Permanent","2013","Single parent ","no migration background","1090","0.770605422882203","0.748486653431244","0.792724192333162"
"Permanent","2013","Single parent ","direct migration background","167","0.692331722397548","0.633572993300486","0.75109045149461"
"Permanent","2013","Single parent ","indirect migration background","77","0.509001146511635","0.424982001821491","0.593020291201778"
"Permanent","2013","Couple + C. LE 16 ","no migration background","3287","0.894631884036875","0.884766930379841","0.904496837693908"
"Permanent","2013","Couple + C. LE 16 ","direct migration background","1104","0.840777294174616","0.821331681806177","0.860222906543055"
"Permanent","2013","Couple + C. LE 16 ","indirect migration background","372","0.869577921295827","0.837560714791154","0.9015951278005"
"Permanent","2013","Couple + C. GT 16 ","no migration background","1188","0.775231978927978","0.753820100751113","0.796643857104843"
"Permanent","2013","Couple + C. GT 16 ","direct migration background","362","0.880819286295366","0.851081264989838","0.910557307600893"
"Permanent","2013","Couple + C. GT 16 ","indirect migration background","77","0.604045933777154","0.523607926140647","0.684483941413661"
"Permanent","2013","Couple + C. LE and GT 16","no migration background","768","0.808056942314208","0.783183142498067","0.832930742130348"
"Permanent","2013","Couple + C. LE and GT 16","direct migration background","338","0.81468178837226","0.778376089009584","0.850987487734936"
"Permanent","2013","Couple + C. LE and GT 16","indirect migration background","58","0.515549847690411","0.426869363531366","0.604230331849457"
"Limited","2013","1-pers.-HH","no migration background","226","0.163450782471469","0.142918921231767","0.183982643711172"
"Limited","2013","1-pers.-HH","direct migration background","65","0.284218557089806","0.226428038072432","0.34200907610718"
"Limited","2013","1-pers.-HH","indirect migration background","36","0.284066195254689","0.207423903522363","0.360708486987014"
"Limited","2013","(Married) couple without C. ","no migration background","291","0.104130186835862","0.0924438889865682","0.115816484685155"
"Limited","2013","(Married) couple without C. ","direct migration background","109","0.181983556556806","0.150197476968678","0.213769636144935"
"Limited","2013","(Married) couple without C. ","indirect migration background","37","0.232456864166499","0.167611807765397","0.2973019205676"
"Limited","2013","Single parent ","no migration background","298","0.229394577117797","0.207275807666838","0.251513346568756"
"Limited","2013","Single parent ","direct migration background","70","0.307668277602452","0.24890954850539","0.366427006699514"
"Limited","2013","Single parent ","indirect migration background","59","0.490998853488366","0.406979708798222","0.57501799817851"
"Limited","2013","Couple + C. LE 16 ","no migration background","434","0.105368115963125","0.0955031623060918","0.115233069620159"
"Limited","2013","Couple + C. LE 16 ","direct migration background","256","0.159222705825384","0.139777093456945","0.178668318193823"
"Limited","2013","Couple + C. LE 16 ","indirect migration background","53","0.130422078704173","0.0984048721995002","0.162439285208846"
"Limited","2013","Couple + C. GT 16 ","no migration background","272","0.224768021072022","0.203356142895157","0.246179899248887"
"Limited","2013","Couple + C. GT 16 ","direct migration background","94","0.119180713704634","0.0894426923991073","0.148918735010162"
"Limited","2013","Couple + C. GT 16 ","indirect migration background","65","0.395954066222846","0.315516058586339","0.476392073859353"
"Limited","2013","Couple + C. LE and GT 16","no migration background","195","0.191943057685792","0.167069257869652","0.216816857501933"
"Limited","2013","Couple + C. LE and GT 16","direct migration background","102","0.18531821162774","0.149012512265064","0.221623910990416"
"Limited","2013","Couple + C. LE and GT 16","indirect migration background","64","0.484450152309588","0.395769668150543","0.573130636468633"
"Permanent","2014","1-pers.-HH","no migration background","977","0.828767248356192","0.807218415604988","0.850316081107397"
"Permanent","2014","1-pers.-HH","direct migration background","147","0.810090697103079","0.753873753532342","0.866307640673815"
"Permanent","2014","1-pers.-HH","indirect migration background","78","0.734751976679777","0.64907888002426","0.820425073335294"
"Permanent","2014","(Married) couple without C. ","no migration background","2269","0.885764293766129","0.873396114291837","0.898132473240422"
"Permanent","2014","(Married) couple without C. ","direct migration background","383","0.843902313889272","0.810806625046011","0.876998002732533"
"Permanent","2014","(Married) couple without C. ","indirect migration background","112","0.788931341171102","0.724481891915574","0.85338079042663"
"Permanent","2014","Single parent ","no migration background","875","0.750172413358531","0.725162558562746","0.775182268154315"
"Permanent","2014","Single parent ","direct migration background","123","0.708592307520512","0.63967336928718","0.777511245753845"
"Permanent","2014","Single parent ","indirect migration background","80","0.550531017357945","0.463327531795587","0.637734502920303"
"Permanent","2014","Couple + C. LE 16 ","no migration background","2872","0.889863628990096","0.879092335738402","0.90063492224179"
"Permanent","2014","Couple + C. LE 16 ","direct migration background","913","0.788116416261478","0.76411983697351","0.812112995549446"
"Permanent","2014","Couple + C. LE 16 ","indirect migration background","326","0.866925685704173","0.832270122452094","0.901581248956252"
"Permanent","2014","Couple + C. GT 16 ","no migration background","1099","0.782780762546451","0.760718957248762","0.804842567844139"
"Permanent","2014","Couple + C. GT 16 ","direct migration background","295","0.827792677788012","0.789164728198532","0.866420627377493"
"Permanent","2014","Couple + C. GT 16 ","indirect migration background","69","0.555321796236699","0.470549019906965","0.640094572566432"
"Permanent","2014","Couple + C. LE and GT 16","no migration background","714","0.778821049072285","0.751675373154316","0.805966724990255"
"Permanent","2014","Couple + C. LE and GT 16","direct migration background","288","0.826980041378298","0.788695092351946","0.86526499040465"
"Permanent","2014","Couple + C. LE and GT 16","indirect migration background","55","0.496138753771359","0.403952551666646","0.588324955876072"
"Limited","2014","1-pers.-HH","no migration background","197","0.171232751643808","0.149683918892603","0.192781584395012"
"Limited","2014","1-pers.-HH","direct migration background","40","0.189909302896921","0.133692359326185","0.246126246467658"
"Limited","2014","1-pers.-HH","indirect migration background","24","","",""
"Limited","2014","(Married) couple without C. ","no migration background","272","0.114235706233871","0.101867526759578","0.126603885708163"
"Limited","2014","(Married) couple without C. ","direct migration background","79","0.156097686110728","0.123001997267467","0.189193374953989"
"Limited","2014","(Married) couple without C. ","indirect migration background","42","0.211068658828898","0.14661920957337","0.275518108084426"
"Limited","2014","Single parent ","no migration background","276","0.249827586641469","0.224817731845685","0.274837441437254"
"Limited","2014","Single parent ","direct migration background","44","0.291407692479488","0.222488754246155","0.360326630712821"
"Limited","2014","Single parent ","indirect migration background","45","0.449468982642055","0.362265497079697","0.536672468204413"
"Limited","2014","Couple + C. LE 16 ","no migration background","373","0.110136371009904","0.0993650777582101","0.120907664261598"
"Limited","2014","Couple + C. LE 16 ","direct migration background","201","0.211883583738522","0.187887004450554","0.23588016302649"
"Limited","2014","Couple + C. LE 16 ","indirect migration background","43","0.133074314295827","0.0984187510437482","0.167729877547906"
"Limited","2014","Couple + C. GT 16 ","no migration background","243","0.217219237453549","0.195157432155861","0.239281042751238"
"Limited","2014","Couple + C. GT 16 ","direct migration background","72","0.172207322211988","0.133579372622507","0.210835271801468"
"Limited","2014","Couple + C. GT 16 ","indirect migration background","63","0.444678203763301","0.359905427433568","0.529450980093035"
"Limited","2014","Couple + C. LE and GT 16","no migration background","184","0.221178950927715","0.194033275009745","0.248324626845684"
"Limited","2014","Couple + C. LE and GT 16","direct migration background","87","0.173019958621702","0.13473500959535","0.211304907648054"
"Limited","2014","Couple + C. LE and GT 16","indirect migration background","58","0.503861246228641","0.411675044123928","0.596047448333354"
"Permanent","2015","1-pers.-HH","no migration background","947","0.848432522026927","0.827588595938524","0.86927644811533"
"Permanent","2015","1-pers.-HH","direct migration background","227","0.746594022573092","0.699232433251561","0.793955611894624"
"Permanent","2015","1-pers.-HH","indirect migration background","71","0.653497067090581","0.560693924491416","0.746300209689745"
"Permanent","2015","(Married) couple without C. ","no migration background","2156","0.894535617452615","0.882272770850754","0.906798464054476"
"Permanent","2015","(Married) couple without C. ","direct migration background","551","0.874269918555599","0.84962098949116","0.898918847620039"
"Permanent","2015","(Married) couple without C. ","indirect migration background","116","0.837141493012743","0.777042285043845","0.897240700981642"
"Permanent","2015","Single parent ","no migration background","836","0.73634945238802","0.710358638627895","0.762340266148144"
"Permanent","2015","Single parent ","direct migration background","135","0.656299066455769","0.587107995509223","0.725490137402316"
"Permanent","2015","Single parent ","indirect migration background","82","0.580994459699594","0.492716284709375","0.669272634689813"
"Permanent","2015","Couple + C. LE 16 ","no migration background","2699","0.881906657255978","0.870423420440925","0.893389894071031"
"Permanent","2015","Couple + C. LE 16 ","direct migration background","1029","0.81921313498807","0.798244853252778","0.840181416723362"
"Permanent","2015","Couple + C. LE 16 ","indirect migration background","280","0.873246499519834","0.836851310232388","0.909641688807279"
"Permanent","2015","Couple + C. GT 16 ","no migration background","1057","0.782128824764264","0.759800570868176","0.804457078660352"
"Permanent","2015","Couple + C. GT 16 ","direct migration background","271","0.831066982733343","0.791180703461793","0.870953262004892"
"Permanent","2015","Couple + C. GT 16 ","indirect migration background","71","0.562966932692623","0.477701105996708","0.648232759388538"
"Permanent","2015","Couple + C. LE and GT 16","no migration background","716","0.790454827246801","0.764141989145138","0.816767665348465"
"Permanent","2015","Couple + C. LE and GT 16","direct migration background","273","0.830952027473495","0.791460584674347","0.870443470272643"
"Permanent","2015","Couple + C. LE and GT 16","indirect migration background","51","0.490226684660417","0.397644781832904","0.582808587487931"
"Limited","2015","1-pers.-HH","no migration background","190","0.151567477973073","0.13072355188467","0.172411404061476"
"Limited","2015","1-pers.-HH","direct migration background","97","0.253405977426907","0.206044388105376","0.300767566748439"
"Limited","2015","1-pers.-HH","indirect migration background","30","0.34650293290942","0.253699790310255","0.439306075508584"
"Limited","2015","(Married) couple without C. ","no migration background","254","0.105464382547385","0.0932015359455243","0.117727229149246"
"Limited","2015","(Married) couple without C. ","direct migration background","144","0.125730081444401","0.101081152379961","0.15037901050884"
"Limited","2015","(Married) couple without C. ","indirect migration background","29","","",""
"Limited","2015","Single parent ","no migration background","268","0.26365054761198","0.237659733851856","0.289641361372105"
"Limited","2015","Single parent ","direct migration background","46","0.343700933544231","0.274509862597684","0.412892004490777"
"Limited","2015","Single parent ","indirect migration background","38","0.419005540300406","0.330727365310187","0.507283715290625"
"Limited","2015","Couple + C. LE 16 ","no migration background","335","0.118093342744022","0.106610105928969","0.129576579559074"
"Limited","2015","Couple + C. LE 16 ","direct migration background","265","0.18078686501193","0.159818583276638","0.201755146747222"
"Limited","2015","Couple + C. LE 16 ","indirect migration background","41","0.126753500480166","0.0903583111927205","0.163148689767612"
"Limited","2015","Couple + C. GT 16 ","no migration background","256","0.217871175235736","0.195542921339648","0.240199429131824"
"Limited","2015","Couple + C. GT 16 ","direct migration background","68","0.168933017266657","0.129046737995108","0.208819296538207"
"Limited","2015","Couple + C. GT 16 ","indirect migration background","59","0.437033067307377","0.351767240611462","0.522298894003292"
"Limited","2015","Couple + C. LE and GT 16","no migration background","203","0.209545172753199","0.183232334651535","0.235858010854862"
"Limited","2015","Couple + C. LE and GT 16","direct migration background","73","0.169047972526505","0.129556529727357","0.208539415325653"
"Limited","2015","Couple + C. LE and GT 16","indirect migration background","61","0.509773315339583","0.417191412512069","0.602355218167096"
"Permanent","2016","1-pers.-HH","no migration background","881","0.821441684723892","0.79860071059202","0.844282658855763"
"Permanent","2016","1-pers.-HH","direct migration background","212","0.754083477186872","0.710786272383228","0.797380681990517"
"Permanent","2016","1-pers.-HH","indirect migration background","73","0.675463431478277","0.584601754919813","0.76632510803674"
"Permanent","2016","(Married) couple without C. ","no migration background","2071","0.891435430651105","0.878795668489193","0.904075192813017"
"Permanent","2016","(Married) couple without C. ","direct migration background","430","0.804456494772969","0.772010198915972","0.836902790629966"
"Permanent","2016","(Married) couple without C. ","indirect migration background","105","0.78657603894376","0.717967250264779","0.85518482762274"
"Permanent","2016","Single parent ","no migration background","757","0.740864912375003","0.713735095984122","0.767994728765884"
"Permanent","2016","Single parent ","direct migration background","129","0.703166962259946","0.638375653222538","0.767958271297355"
"Permanent","2016","Single parent ","indirect migration background","79","0.627719407886177","0.542288797072547","0.713150018699807"
"Permanent","2016","Couple + C. LE 16 ","no migration background","2437","0.89952240645842","0.888186767004526","0.910858045912313"
"Permanent","2016","Couple + C. LE 16 ","direct migration background","929","0.830133878732231","0.809053728946193","0.851214028518268"
"Permanent","2016","Couple + C. LE 16 ","indirect migration background","280","0.90377104872803","0.871255833083749","0.936286264372311"
"Permanent","2016","Couple + C. GT 16 ","no migration background","967","0.75267528356745","0.728582869177107","0.776767697957793"
"Permanent","2016","Couple + C. GT 16 ","direct migration background","246","0.832962164440875","0.79137216488679","0.87455216399496"
"Permanent","2016","Couple + C. GT 16 ","indirect migration background","68","0.651607800310298","0.566712674835859","0.736502925784736"
"Permanent","2016","Couple + C. LE and GT 16","no migration background","718","0.789180657063993","0.762635341576032","0.815725972551953"
"Permanent","2016","Couple + C. LE and GT 16","direct migration background","255","0.832820545809273","0.793216635490523","0.872424456128023"
"Permanent","2016","Couple + C. LE and GT 16","indirect migration background","61","0.474789457810164","0.384305328604019","0.565273587016309"
"Limited","2016","1-pers.-HH","no migration background","199","0.178558315276108","0.155717341144237","0.20139928940798"
"Limited","2016","1-pers.-HH","direct migration background","168","0.245916522813128","0.202619318009483","0.289213727616772"
"Limited","2016","1-pers.-HH","indirect migration background","29","","",""
"Limited","2016","(Married) couple without C. ","no migration background","256","0.108564569348895","0.0959248071869832","0.121204331510807"
"Limited","2016","(Married) couple without C. ","direct migration background","144","0.195543505227031","0.163097209370034","0.227989801084028"
"Limited","2016","(Married) couple without C. ","indirect migration background","32","0.21342396105624","0.14481517237726","0.282032749735221"
"Limited","2016","Single parent ","no migration background","245","0.259135087624997","0.232005271234116","0.286264904015878"
"Limited","2016","Single parent ","direct migration background","62","0.296833037740054","0.232041728702645","0.361624346777462"
"Limited","2016","Single parent ","indirect migration background","44","0.372280592113823","0.286849981300193","0.457711202927453"
"Limited","2016","Couple + C. LE 16 ","no migration background","265","0.10047759354158","0.0891419540876867","0.111813232995474"
"Limited","2016","Couple + C. LE 16 ","direct migration background","290","0.169866121267769","0.148785971481732","0.190946271053807"
"Limited","2016","Couple + C. LE 16 ","indirect migration background","36","0.0962289512719702","0.0637137356276889","0.128744166916251"
"Limited","2016","Couple + C. GT 16 ","no migration background","265","0.24732471643255","0.223232302042206","0.271417130822893"
"Limited","2016","Couple + C. GT 16 ","direct migration background","63","0.167037835559125","0.12544783600504","0.20862783511321"
"Limited","2016","Couple + C. GT 16 ","indirect migration background","53","0.348392199689702","0.263497074215264","0.433287325164141"
"Limited","2016","Couple + C. LE and GT 16","no migration background","189","0.210819342936007","0.184274027448046","0.237364658423968"
"Limited","2016","Couple + C. LE and GT 16","direct migration background","86","0.167179454190727","0.127575543871976","0.206783364509477"
"Limited","2016","Couple + C. LE and GT 16","indirect migration background","56","0.525210542189836","0.434726412983691","0.615694671395981"
"Permanent","2017","1-pers.-HH","no migration background","1151","0.825746592011868","0.806010056126102","0.845483127897635"
"Permanent","2017","1-pers.-HH","direct migration background","237","0.702706741052523","0.662603690568992","0.742809791536053"
"Permanent","2017","1-pers.-HH","indirect migration background","81","0.728603619062824","0.648370296833876","0.808836941291772"
"Permanent","2017","(Married) couple without C. ","no migration background","2584","0.894665730798057","0.883485157921319","0.905846303674796"
"Permanent","2017","(Married) couple without C. ","direct migration background","436","0.818045423765194","0.786005557508119","0.850085290022269"
"Permanent","2017","(Married) couple without C. ","indirect migration background","128","0.762287983168831","0.697532111734642","0.82704385460302"
"Permanent","2017","Single parent ","no migration background","798","0.749859514816839","0.723600895141368","0.776118134492311"
"Permanent","2017","Single parent ","direct migration background","135","0.723058569204659","0.660251071684228","0.78586606672509"
"Permanent","2017","Single parent ","indirect migration background","75","0.636357330451167","0.549192135776581","0.723522525125752"
"Permanent","2017","Couple + C. LE 16 ","no migration background","2696","0.903410111726013","0.892782774832974","0.914037448619053"
"Permanent","2017","Couple + C. LE 16 ","direct migration background","924","0.853474076572775","0.833687156003964","0.873260997141587"
"Permanent","2017","Couple + C. LE 16 ","indirect migration background","291","0.859867397369506","0.822584357988065","0.897150436750947"
"Permanent","2017","Couple + C. GT 16 ","no migration background","1255","0.774624749657374","0.75392382639019","0.795325672924558"
"Permanent","2017","Couple + C. GT 16 ","direct migration background","271","0.860101843373524","0.823066696115077","0.897136990631971"
"Permanent","2017","Couple + C. GT 16 ","indirect migration background","70","0.558138478617178","0.473739664498073","0.642537292736284"
"Permanent","2017","Couple + C. LE and GT 16","no migration background","838","0.805184083176184","0.781066820018826","0.829301346333541"
"Permanent","2017","Couple + C. LE and GT 16","direct migration background","231","0.805443751889771","0.762990099718251","0.847897404061292"
"Permanent","2017","Couple + C. LE and GT 16","indirect migration background","73","0.626521807270358","0.540331957017238","0.712711657523478"
"Limited","2017","1-pers.-HH","no migration background","268","0.174253407988132","0.154516872102365","0.193989943873898"
"Limited","2017","1-pers.-HH","direct migration background","262","0.297293258947477","0.257190208463947","0.337396309431008"
"Limited","2017","1-pers.-HH","indirect migration background","37","0.271396380937176","0.191163058708229","0.351629703166124"
"Limited","2017","(Married) couple without C. ","no migration background","312","0.105334269201943","0.0941536963252043","0.116514842078681"
"Limited","2017","(Married) couple without C. ","direct migration background","121","0.181954576234806","0.149914709977731","0.213994442491881"
"Limited","2017","(Married) couple without C. ","indirect migration background","38","0.237712016831169","0.17295614539698","0.302467888265358"
"Limited","2017","Single parent ","no migration background","247","0.250140485183161","0.223881865507689","0.276399104858632"
"Limited","2017","Single parent ","direct migration background","60","0.276941430795341","0.21413393327491","0.339748928315772"
"Limited","2017","Single parent ","indirect migration background","42","0.363642669548833","0.276477474874248","0.450807864223418"
"Limited","2017","Couple + C. LE 16 ","no migration background","272","0.0965898882739868","0.085962551380947","0.107217225167027"
"Limited","2017","Couple + C. LE 16 ","direct migration background","303","0.146525923427225","0.126739002858413","0.166312843996036"
"Limited","2017","Couple + C. LE 16 ","indirect migration background","42","0.140132602630494","0.102849563249053","0.177415642011935"
"Limited","2017","Couple + C. GT 16 ","no migration background","310","0.225375250342626","0.204674327075442","0.24607617360981"
"Limited","2017","Couple + C. GT 16 ","direct migration background","66","0.139898156626476","0.102863009368029","0.176933303884923"
"Limited","2017","Couple + C. GT 16 ","indirect migration background","63","0.441861521382822","0.357462707263716","0.526260335501927"
"Limited","2017","Couple + C. LE and GT 16","no migration background","198","0.194815916823816","0.170698653666459","0.218933179981174"
"Limited","2017","Couple + C. LE and GT 16","direct migration background","103","0.194556248110229","0.152102595938709","0.237009900281749"
"Limited","2017","Couple + C. LE and GT 16","indirect migration background","48","0.373478192729642","0.287288342476522","0.459668042982762"
"Permanent","2018","1-pers.-HH","no migration background","1222","0.847877783818142","0.829499879590035","0.86625568804625"
"Permanent","2018","1-pers.-HH","direct migration background","274","0.698546551599372","0.66100606051924","0.736087042679505"
"Permanent","2018","1-pers.-HH","indirect migration background","102","0.738807352531084","0.667058836483384","0.810555868578785"
"Permanent","2018","(Married) couple without C. ","no migration background","2500","0.897862431641849","0.886605413908467","0.90911944937523"
"Permanent","2018","(Married) couple without C. ","direct migration background","436","0.799230238139202","0.766258513300742","0.832201962977662"
"Permanent","2018","(Married) couple without C. ","indirect migration background","123","0.74350282574045","0.676047264936966","0.810958386543934"
"Permanent","2018","Single parent ","no migration background","769","0.736463654187389","0.70936105209682","0.763566256277958"
"Permanent","2018","Single parent ","direct migration background","136","0.778310273961128","0.721309313663252","0.835311234259004"
"Permanent","2018","Single parent ","indirect migration background","83","0.531530079158256","0.447664564674513","0.615395593641998"
"Permanent","2018","Couple + C. LE 16 ","no migration background","2516","0.905413228721432","0.894493524898268","0.916332932544596"
"Permanent","2018","Couple + C. LE 16 ","direct migration background","884","0.806159686175379","0.784562786644877","0.827756585705881"
"Permanent","2018","Couple + C. LE 16 ","indirect migration background","269","0.892876403121851","0.858167857386459","0.927584948857243"
"Permanent","2018","Couple + C. GT 16 ","no migration background","1199","0.810363857795723","0.790364985839282","0.830362729752163"
"Permanent","2018","Couple + C. GT 16 ","direct migration background","255","0.856646189109892","0.818250853613262","0.895041524606521"
"Permanent","2018","Couple + C. GT 16 ","indirect migration background","73","0.572732997888124","0.48989805312207","0.655567942654179"
"Permanent","2018","Couple + C. LE and GT 16","no migration background","790","0.834510849248197","0.811136515902461","0.857885182593933"
"Permanent","2018","Couple + C. LE and GT 16","direct migration background","268","0.87416399742636","0.841120080372007","0.907207914480714"
"Permanent","2018","Couple + C. LE and GT 16","indirect migration background","79","0.541198189326193","0.458359843131224","0.624036535521163"
"Limited","2018","1-pers.-HH","no migration background","245","0.152122216181858","0.13374431195375","0.170500120409965"
"Limited","2018","1-pers.-HH","direct migration background","300","0.301453448400628","0.263912957320495","0.33899393948076"
"Limited","2018","1-pers.-HH","indirect migration background","42","0.261192647468916","0.189444131421215","0.332941163516616"
"Limited","2018","(Married) couple without C. ","no migration background","280","0.102137568358152","0.0908805506247704","0.113394586091533"
"Limited","2018","(Married) couple without C. ","direct migration background","131","0.200769761860798","0.167798037022338","0.233741486699258"
"Limited","2018","(Married) couple without C. ","indirect migration background","38","0.25649717425955","0.189041613456066","0.323952735063034"
"Limited","2018","Single parent ","no migration background","246","0.263536345812611","0.236433743722042","0.29063894790318"
"Limited","2018","Single parent ","direct migration background","68","0.221689726038872","0.164688765740996","0.278690686336748"
"Limited","2018","Single parent ","indirect migration background","53","0.468469920841744","0.384604406358002","0.552335435325486"
"Limited","2018","Couple + C. LE 16 ","no migration background","243","0.0945867712785681","0.0836670674554039","0.105506475101732"
"Limited","2018","Couple + C. LE 16 ","direct migration background","403","0.193840313824621","0.172243414294119","0.215437213355123"
"Limited","2018","Couple + C. LE 16 ","indirect migration background","36","0.107123596878149","0.0724150511427574","0.141832142613541"
"Limited","2018","Couple + C. GT 16 ","no migration background","277","0.189636142204277","0.169637270247837","0.209635014160718"
"Limited","2018","Couple + C. GT 16 ","direct migration background","65","0.143353810890108","0.104958475393479","0.181749146386738"
"Limited","2018","Couple + C. GT 16 ","indirect migration background","64","0.427267002111875","0.344432057345821","0.51010194687793"
"Limited","2018","Couple + C. LE and GT 16","no migration background","181","0.165489150751803","0.142114817406067","0.188863484097539"
"Limited","2018","Couple + C. LE and GT 16","direct migration background","119","0.12583600257364","0.0927920855192864","0.158879919627993"
"Limited","2018","Couple + C. LE and GT 16","indirect migration background","60","0.458801810673807","0.375963464478837","0.541640156868776"
"Permanent","2019","1-pers.-HH","no migration background","1244","0.8662447448345","0.848838185826201","0.883651303842799"
"Permanent","2019","1-pers.-HH","direct migration background","293","0.682391019542042","0.645507239945993","0.719274799138091"
"Permanent","2019","1-pers.-HH","indirect migration background","108","0.697738540797999","0.625207238673828","0.77026984292217"
"Permanent","2019","(Married) couple without C. ","no migration background","2546","0.897948770596242","0.886809587983428","0.909087953209056"
"Permanent","2019","(Married) couple without C. ","direct migration background","394","0.839500051833705","0.807357745194043","0.871642358473366"
