"plb0037_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Permanent","2012","Not Working","higher vocational","14","","","","1"
"Permanent","2012","Not Working","vocational + Abi","26","","","","1"
"Limited","2013","Full Time","in school","2","","","","2"
"Limited","2013","Full Time","inadequately","17","","","","2"
"Limited","2013","Full Time","general elemantary","209","0.33799813155671","0.29802725148849","0.37796901162493","2"
"Limited","2013","Full Time","middle vocational","401","0.106714321110959","0.0969451272004937","0.116483515021424","2"
"Limited","2013","Full Time","vocational + Abi","68","0.0953838560503629","0.0734503486855134","0.117317363415212","2"
"Limited","2013","Full Time","higher vocational","37","0.059270456902908","0.0415746011609147","0.0769663126449012","2"
"Limited","2013","Full Time","higher education","205","0.101365976269692","0.0890153518014279","0.113716600737955","2"
"Limited","2013","Part Time","in school","16","","","","2"
"Limited","2013","Part Time","inadequately","21","","","","2"
"Limited","2013","Part Time","general elemantary","153","0.327765124706013","0.28329502562731","0.372235223784716","2"
"Limited","2013","Part Time","middle vocational","454","0.185457562122872","0.170381017586403","0.20053410665934","2"
"Limited","2013","Part Time","vocational + Abi","63","0.138897962868473","0.108369855684271","0.169426070052674","2"
"Limited","2013","Part Time","higher vocational","23","","","","2"
"Limited","2013","Part Time","higher education","223","0.25602665296915","0.22928233345641","0.282770972481889","2"
"Limited","2013","Not Working","in school","10","","","","2"
"Limited","2013","Not Working","inadequately","36","0.285159584985189","0.202280642397422","0.368038527572956","2"
"Limited","2013","Not Working","general elemantary","271","0.38869856552326","0.351021525113363","0.426375605933157","2"
"Limited","2013","Not Working","middle vocational","290","0.25935626914397","0.234620382172137","0.284092156115803","2"
"Limited","2013","Not Working","vocational + Abi","90","0.211460147625428","0.172953801813355","0.249966493437501","2"
"Limited","2013","Not Working","higher vocational","3","","","","2"
"Limited","2013","Not Working","higher education","158","0.249298566338473","0.217500053901152","0.281097078775795","2"
"Permanent","2013","Part Time","in school","23","","","","1"
"Permanent","2013","Part Time","inadequately","33","0.647877961713065","0.520485298088552","0.775270625337578","1"
"Permanent","2013","Part Time","general elemantary","275","0.672234875293987","0.627764776215284","0.71670497437269","1"
"Permanent","2013","Part Time","middle vocational","2099","0.814542437877128","0.79946589334066","0.829618982413597","1"
"Permanent","2013","Part Time","vocational + Abi","430","0.861102037131528","0.830573929947326","0.891630144315729","1"
"Permanent","2013","Part Time","higher vocational","212","0.820155268978187","0.771051926139436","0.869258611816938","1"
"Permanent","2013","Part Time","higher education","800","0.74397334703085","0.71722902751811","0.77071766654359","1"
"Permanent","2013","Full Time","general elemantary","329","0.66200186844329","0.62203098837507","0.70197274851151","1"
"Permanent","2013","Full Time","middle vocational","3436","0.893285678889041","0.883516484978576","0.903054872799506","1"
"Permanent","2013","Full Time","inadequately","40","0.670183064016023","0.548131355291995","0.792234772740052","1"
"Permanent","2013","Full Time","vocational + Abi","621","0.904616143949637","0.882682636584788","0.926549651314487","1"
"Permanent","2013","Full Time","higher vocational","647","0.940729543097092","0.923033687355099","0.958425398839085","1"
"Permanent","2013","Full Time","in school","1","","","","1"
"Permanent","2013","Full Time","higher education","2089","0.898634023730308","0.886283399262045","0.910984648198572","1"
"Permanent","2013","Not Working","higher education","553","0.750701433661527","0.718902921224205","0.782499946098848","1"
"Permanent","2013","Not Working","higher vocational","43","0.957847305081056","0.899780224906146","1.01591438525597","1"
"Permanent","2013","Not Working","in school","15","","","","1"
"Permanent","2013","Not Working","middle vocational","916","0.74064373085603","0.715907843884197","0.765379617827863","1"
"Permanent","2013","Not Working","general elemantary","372","0.61130143447674","0.573624394066843","0.648978474886637","1"
"Permanent","2013","Not Working","vocational + Abi","342","0.788539852374572","0.750033506562499","0.827046198186645","1"
"Permanent","2013","Not Working","inadequately","78","0.714840415014811","0.631961472427043","0.797719357602578","1"
"Limited","2014","Full Time","in school","2","","","","2"
"Limited","2014","Full Time","inadequately","21","","","","2"
"Limited","2014","Full Time","general elemantary","255","0.345297384129269","0.309897637311038","0.3806971309475","2"
"Limited","2014","Full Time","middle vocational","394","0.106240258977909","0.0966306769643861","0.115849840991432","2"
"Limited","2014","Full Time","vocational + Abi","81","0.116001491013375","0.0939077694947298","0.138095212532021","2"
"Limited","2014","Full Time","higher vocational","20","","","","2"
"Limited","2014","Full Time","higher education","232","0.0900886573975622","0.0786933297660091","0.101483985029115","2"
"Limited","2014","Part Time","in school","11","","","","2"
"Limited","2014","Part Time","inadequately","19","","","","2"
"Limited","2014","Part Time","general elemantary","197","0.317696192192084","0.278821479363936","0.356570905020233","2"
"Limited","2014","Part Time","middle vocational","498","0.214073676090197","0.198077949620127","0.230069402560268","2"
"Limited","2014","Part Time","vocational + Abi","101","0.205021981304813","0.172023652777708","0.238020309831919","2"
"Limited","2014","Part Time","higher vocational","19","","","","2"
"Limited","2014","Part Time","higher education","251","0.314682586322364","0.287239434546685","0.342125738098042","2"
"Limited","2014","Not Working","in school","5","","","","2"
"Limited","2014","Not Working","inadequately","7","","","","2"
"Limited","2014","Not Working","general elemantary","53","0.597506390352475","0.495622889455969","0.699389891248982","2"
"Limited","2014","Not Working","middle vocational","95","0.48739757205531","0.422800001764756","0.551995142345864","2"
"Limited","2014","Not Working","vocational + Abi","19","","","","2"
"Limited","2014","Not Working","higher vocational","4","","","","2"
"Limited","2014","Not Working","higher education","26","","","","2"
"Permanent","2014","Part Time","in school","18","","","","1"
"Permanent","2014","Part Time","inadequately","55","0.840134796332491","0.756635331873884","0.923634260791097","1"
"Permanent","2014","Part Time","general elemantary","354","0.682303807807915","0.643429094979767","0.721178520636064","1"
"Permanent","2014","Part Time","middle vocational","2028","0.785926323909803","0.769930597439732","0.801922050379874","1"
"Permanent","2014","Part Time","vocational + Abi","474","0.794978018695187","0.761979690168081","0.827976347222292","1"
"Permanent","2014","Part Time","higher vocational","212","0.882350055393984","0.840801261316233","0.923898849471734","1"
"Permanent","2014","Part Time","higher education","849","0.685317413677637","0.657874261901958","0.712760565453315","1"
"Permanent","2014","Not Working","higher education","57","0.521424257906399","0.413956051339674","0.628892464473125","1"
"Permanent","2014","Full Time","general elemantary","438","0.654702615870731","0.6193028690525","0.690102362688962","1"
"Permanent","2014","Full Time","middle vocational","3556","0.893759741022091","0.884150159008568","0.903369323035614","1"
"Permanent","2014","Not Working","middle vocational","135","0.51260242794469","0.448004857654136","0.577199998235244","1"
"Permanent","2014","Not Working","vocational + Abi","32","0.77791952102064","0.663845820393669","0.891993221647612","1"
"Permanent","2014","Not Working","higher vocational","18","","","","1"
"Permanent","2014","Not Working","general elemantary","36","0.402493609647525","0.300610108751018","0.504377110544031","1"
"Permanent","2014","Full Time","inadequately","58","0.709652839602236","0.609556934881742","0.809748744322729","1"
"Permanent","2014","Full Time","in school","1","","","","1"
"Permanent","2014","Not Working","inadequately","5","","","","1"
"Permanent","2014","Full Time","vocational + Abi","726","0.883998508986624","0.861904787467979","0.90609223050527","1"
"Permanent","2014","Full Time","higher vocational","601","0.971626992356163","0.958568147447207","0.98468583726512","1"
"Permanent","2014","Full Time","higher education","2193","0.909911342602438","0.898516014970885","0.921306670233991","1"
"Permanent","2014","Not Working","in school","5","","","","1"
"Limited","2015","Full Time","in school","1","","","","2"
"Limited","2015","Full Time","inadequately","10","","","","2"
"Limited","2015","Full Time","general elemantary","228","0.347009417267086","0.308984004686271","0.385034829847901","2"
"Limited","2015","Full Time","middle vocational","376","0.102514995119435","0.0927135413603913","0.112316448878478","2"
"Limited","2015","Full Time","vocational + Abi","63","0.0689811868698062","0.0512532652748859","0.0867091084647266","2"
"Limited","2015","Full Time","higher vocational","18","","","","2"
"Limited","2015","Full Time","higher education","218","0.102473839607493","0.0899760890234834","0.114971590191503","2"
"Limited","2015","Part Time","in school","10","","","","2"
"Limited","2015","Part Time","inadequately","14","","","","2"
"Limited","2015","Part Time","general elemantary","166","0.3097236337557","0.268010216780449","0.351437050730952","2"
"Limited","2015","Part Time","middle vocational","462","0.199472780324227","0.183528706288276","0.215416854360178","2"
"Limited","2015","Part Time","vocational + Abi","97","0.213975191310536","0.179480837417511","0.24846954520356","2"
"Limited","2015","Part Time","higher vocational","13","","","","2"
"Limited","2015","Part Time","higher education","235","0.268490164394998","0.241936132197597","0.295044196592398","2"
"Limited","2015","Not Working","in school","11","","","","2"
"Limited","2015","Not Working","inadequately","27","","","","2"
"Limited","2015","Not Working","general elemantary","79","0.438494375377732","0.369896742236203","0.507092008519261","2"
"Limited","2015","Not Working","middle vocational","164","0.434646497815203","0.387294841061256","0.481998154569149","2"
"Limited","2015","Not Working","vocational + Abi","49","0.298509671999012","0.227381839221267","0.369637504776758","2"
"Limited","2015","Not Working","higher vocational","2","","","","2"
"Limited","2015","Not Working","higher education","132","0.301793205314772","0.258506654457894","0.34507975617165","2"
"Permanent","2015","Part Time","in school","11","","","","1"
"Permanent","2015","Part Time","inadequately","43","0.850774152304414","0.758274556717996","0.943273747890831","1"
"Permanent","2015","Part Time","general elemantary","306","0.6902763662443","0.648562949269049","0.731989783219551","1"
"Permanent","2015","Part Time","middle vocational","1951","0.800527219675773","0.784583145639822","0.816471293711724","1"
"Permanent","2015","Part Time","vocational + Abi","446","0.786024808689464","0.75153045479644","0.820519162582489","1"
"Permanent","2015","Part Time","higher vocational","217","0.973162611783061","0.952277009438152","0.994048214127971","1"
"Permanent","2015","Part Time","higher education","835","0.731509835605002","0.704955803407602","0.758063867802403","1"
"Permanent","2015","Not Working","higher education","300","0.698206794685228","0.65492024382835","0.741493345542106","1"
"Permanent","2015","Full Time","general elemantary","374","0.652990582732914","0.614965170152099","0.691015995313729","1"
"Permanent","2015","Full Time","middle vocational","3303","0.897485004880565","0.887683551121522","0.907286458639609","1"
"Permanent","2015","Not Working","higher vocational","10","","","","1"
"Permanent","2015","Not Working","general elemantary","122","0.561505624622268","0.492907991480739","0.630103257763797","1"
"Permanent","2015","Not Working","middle vocational","257","0.565353502184797","0.51800184543085","0.612705158938744","1"
"Permanent","2015","Not Working","vocational + Abi","110","0.701490328000988","0.630362495223243","0.772618160778733","1"
"Permanent","2015","Full Time","in school","1","","","","1"
"Permanent","2015","Full Time","inadequately","60","0.854424154496343","0.771805048690086","0.9370432603026","1"
"Permanent","2015","Not Working","inadequately","35","0.322489081098995","0.206138675105172","0.438839487092818","1"
"Permanent","2015","Full Time","higher vocational","588","0.971294861847789","0.958000510713881","0.984589212981697","1"
"Permanent","2015","Full Time","vocational + Abi","722","0.931018813130194","0.913290891535273","0.948746734725114","1"
"Permanent","2015","Full Time","higher education","2044","0.897526160392507","0.885028409808497","0.910023910976517","1"
"Permanent","2015","Not Working","in school","7","","","","1"
"Limited","2016","Full Time","in school","","","","","2"
"Limited","2016","Full Time","inadequately","12","","","","2"
"Limited","2016","Full Time","general elemantary","216","0.337860564454266","0.29899764373782","0.376723485170712","2"
"Limited","2016","Full Time","middle vocational","350","0.0981517279184869","0.0882396888553432","0.108063766981631","2"
"Limited","2016","Full Time","vocational + Abi","94","0.107598120297712","0.0866054375555103","0.128590803039914","2"
"Limited","2016","Full Time","higher vocational","23","","","","2"
"Limited","2016","Full Time","higher education","221","0.0875027081772247","0.0758425327961931","0.0991628835582564","2"
"Limited","2016","Part Time","in school","9","","","","2"
"Limited","2016","Part Time","inadequately","23","","","","2"
"Limited","2016","Part Time","general elemantary","189","0.333296800072819","0.291038114494742","0.375555485650895","2"
"Limited","2016","Part Time","middle vocational","455","0.240894469914389","0.223531075788355","0.258257864040423","2"
"Limited","2016","Part Time","vocational + Abi","88","0.182391669726079","0.150577907648623","0.214205431803536","2"
"Limited","2016","Part Time","higher vocational","23","","","","2"
"Limited","2016","Part Time","higher education","261","0.297622878048602","0.270542210477166","0.324703545620037","2"
"Limited","2016","Not Working","in school","1","","","","2"
"Limited","2016","Not Working","inadequately","81","0.727983628247637","0.645935779737935","0.81003147675734","2"
"Limited","2016","Not Working","general elemantary","97","0.543312733671237","0.461383609556409","0.625241857786066","2"
"Limited","2016","Not Working","middle vocational","150","0.432545945985759","0.370761225125164","0.494330666846355","2"
"Limited","2016","Not Working","vocational + Abi","20","","","","2"
"Limited","2016","Not Working","higher vocational","4","","","","2"
"Limited","2016","Not Working","higher education","88","0.690129565963485","0.612693515456639","0.767565616470332","2"
"Permanent","2016","Part Time","higher education","834","0.702377121951398","0.675296454379963","0.729457789522834","1"
"Permanent","2016","Part Time","in school","19","","","","1"
"Permanent","2016","Part Time","inadequately","54","0.607956102676428","0.498910994286231","0.717001211066626","1"
"Permanent","2016","Part Time","general elemantary","289","0.666703199927181","0.624444514349105","0.708961885505258","1"
"Permanent","2016","Part Time","middle vocational","1875","0.759105530085611","0.741742135959577","0.776468924211645","1"
"Permanent","2016","Part Time","vocational + Abi","478","0.817608330273921","0.785794568196464","0.849422092351377","1"
"Permanent","2016","Part Time","higher vocational","177","0.88844688771964","0.844816439549869","0.932077335889412","1"
"Permanent","2016","Not Working","higher education","49","0.309870434036515","0.232434383529668","0.387306484543362","1"
"Permanent","2016","Not Working","middle vocational","97","0.567454054014241","0.505669333153645","0.629238774874836","1"
"Permanent","2016","Full Time","general elemantary","353","0.662139435545734","0.623276514829288","0.70100235626218","1"
"Permanent","2016","Full Time","middle vocational","3111","0.901848272081513","0.891936233018369","0.911760311144657","1"
"Permanent","2016","Not Working","higher vocational","5","","","","1"
"Permanent","2016","Not Working","general elemantary","45","0.456687266328763","0.374758142213934","0.538616390443591","1"
"Permanent","2016","Full Time","higher vocational","547","0.967153701391759","0.952521770855849","0.98178563192767","1"
"Permanent","2016","Not Working","vocational + Abi","23","","","","1"
"Permanent","2016","Full Time","higher education","2035","0.912497291822775","0.900837116441744","0.924157467203807","1"
"Permanent","2016","Full Time","inadequately","47","0.81106904772535","0.711183522866897","0.910954572583802","1"
"Permanent","2016","Full Time","in school","","","","","1"
"Permanent","2016","Full Time","vocational + Abi","743","0.892401879702288","0.871409196960086","0.91339456244449","1"
"Permanent","2016","Not Working","in school","9","","","","1"
"Permanent","2016","Not Working","inadequately","32","0.272016371752363","0.18996852324266","0.354064220262065","1"
"Limited","2017","Full Time","in school","1","","","","2"
"Limited","2017","Full Time","inadequately","12","","","","2"
"Limited","2017","Full Time","general elemantary","231","0.29169526103534","0.257199960378356","0.326190561692323","2"
"Limited","2017","Full Time","middle vocational","427","0.109337413460614","0.099688372999955","0.118986453921273","2"
"Limited","2017","Full Time","vocational + Abi","89","0.0956077352264239","0.0764709323902202","0.114744538062628","2"
"Limited","2017","Full Time","higher vocational","25","","","","2"
"Limited","2017","Full Time","higher education","242","0.098764119898074","0.0872519530884351","0.110276286707713","2"
"Limited","2017","Part Time","in school","9","","","","2"
"Limited","2017","Part Time","inadequately","31","0.366701788455648","0.270302657367699","0.463100919543597","2"
"Limited","2017","Part Time","general elemantary","184","0.293937706554805","0.255226078619499","0.332649334490111","2"
"Limited","2017","Part Time","middle vocational","486","0.183538395963921","0.168684430824692","0.19839236110315","2"
"Limited","2017","Part Time","vocational + Abi","92","0.165776927641434","0.13712201475448","0.194431840528387","2"
"Limited","2017","Part Time","higher vocational","24","","","","2"
"Limited","2017","Part Time","higher education","318","0.296152019691406","0.271227981038254","0.321076058344558","2"
"Limited","2017","Not Working","in school","10","","","","2"
"Limited","2017","Not Working","inadequately","136","0.724024639669648","0.658540910579048","0.789508368760249","2"
"Limited","2017","Not Working","general elemantary","148","0.491645089769463","0.422359573463189","0.560930606075737","2"
"Limited","2017","Not Working","middle vocational","163","0.452336366504909","0.394753292304198","0.509919440705619","2"
"Limited","2017","Not Working","vocational + Abi","26","","","","2"
"Limited","2017","Not Working","higher vocational","1","","","","2"
"Limited","2017","Not Working","higher education","114","0.580645541639711","0.509346226271908","0.651944857007514","2"
"Permanent","2017","Part Time","vocational + Abi","555","0.834223072358566","0.805568159471613","0.86287798524552","1"
"Permanent","2017","Part Time","higher vocational","204","0.921009874615467","0.885999302124924","0.956020447106011","1"
"Permanent","2017","Part Time","higher education","971","0.703847980308594","0.678923941655442","0.728772018961746","1"
"Permanent","2017","Not Working","general elemantary","52","0.508354910230537","0.439069393924263","0.577640426536811","1"
"Permanent","2017","Not Working","higher education","70","0.419354458360289","0.348055142992486","0.490653773728092","1"
"Permanent","2017","Part Time","middle vocational","2123","0.816461604036079","0.80160763889685","0.831315569175308","1"
"Permanent","2017","Not Working","inadequately","43","0.275975360330352","0.210491631239751","0.341459089420952","1"
"Permanent","2017","Not Working","middle vocational","124","0.547663633495091","0.490080559294381","0.605246707695802","1"
"Permanent","2017","Part Time","in school","18","","","","1"
"Permanent","2017","Part Time","inadequately","65","0.633298211544352","0.536899080456403","0.729697342632301","1"
"Permanent","2017","Part Time","general elemantary","348","0.706062293445195","0.667350665509889","0.7447739213805","1"
"Permanent","2017","Not Working","vocational + Abi","16","","","","1"
"Permanent","2017","Not Working","higher vocational","2","","","","1"
"Permanent","2017","Full Time","middle vocational","3591","0.890662586539386","0.881013546078727","0.900311627000045","1"
"Permanent","2017","Not Working","in school","7","","","","1"
"Permanent","2017","Full Time","general elemantary","436","0.70830473896466","0.673809438307677","0.742800039621644","1"
"Permanent","2017","Full Time","vocational + Abi","818","0.904392264773576","0.885255461937372","0.92352906760978","1"
"Permanent","2017","Full Time","higher vocational","615","0.962078143831268","0.947279971803043","0.976876315859492","1"
"Permanent","2017","Full Time","in school","","","","","1"
"Permanent","2017","Full Time","higher education","2338","0.901235880101926","0.889723713292287","0.912748046911565","1"
"Permanent","2017","Full Time","inadequately","73","0.889417857518674","0.82274730556771","0.956088409469637","1"
"Limited","2018","Full Time","in school","1","","","","2"
"Limited","2018","Full Time","inadequately","30","0.110915324045777","0.0519628303265372","0.169867817765017","2"
"Limited","2018","Full Time","general elemantary","225","0.296289453996807","0.260576695596458","0.332002212397157","2"
"Limited","2018","Full Time","middle vocational","393","0.092430306519331","0.0831898307563017","0.10167078228236","2"
"Limited","2018","Full Time","vocational + Abi","83","0.0812537942268985","0.0632119993423684","0.0992955891114285","2"
"Limited","2018","Full Time","higher vocational","19","","","","2"
"Limited","2018","Full Time","higher education","235","0.0974204057949744","0.0858520632943097","0.108988748295639","2"
"Limited","2018","Part Time","in school","4","","","","2"
"Limited","2018","Part Time","inadequately","52","0.227945741614779","0.153808710841644","0.302082772387914","2"
"Limited","2018","Part Time","general elemantary","227","0.318364920434315","0.280934200641486","0.355795640227145","2"
"Limited","2018","Part Time","middle vocational","491","0.189121043804835","0.173972074009094","0.204270013600576","2"
"Limited","2018","Part Time","vocational + Abi","85","0.173455187832719","0.143358191845927","0.203552183819512","2"
"Limited","2018","Part Time","higher vocational","24","","","","2"
"Limited","2018","Part Time","higher education","293","0.302430319831182","0.277028798167343","0.327831841495021","2"
"Limited","2018","Not Working","in school","7","","","","2"
"Limited","2018","Not Working","inadequately","142","0.674305618319286","0.608360788984981","0.740250447653592","2"
"Limited","2018","Not Working","general elemantary","151","0.671797645169355","0.607985035103536","0.735610255235174","2"
"Limited","2018","Not Working","middle vocational","158","0.619451350539181","0.558025501974677","0.680877199103685","2"
"Limited","2018","Not Working","vocational + Abi","27","","","","2"
"Limited","2018","Not Working","higher vocational","2","","","","2"
"Limited","2018","Not Working","higher education","131","0.459475394838362","0.388047779411533","0.530903010265191","2"
"Permanent","2018","Part Time","vocational + Abi","523","0.826544812167281","0.796447816180489","0.856641808154073","1"
"Permanent","2018","Part Time","higher vocational","200","0.873483247416476","0.829949566488403","0.917016928344549","1"
"Permanent","2018","Part Time","higher education","963","0.697569680168818","0.672168158504979","0.722971201832657","1"
"Permanent","2018","Not Working","general elemantary","57","0.328202354830645","0.264389744764826","0.392014964896464","1"
"Permanent","2018","Not Working","higher education","56","0.540524605161638","0.469096989734809","0.611952220588467","1"
"Permanent","2018","Not Working","vocational + Abi","27","","","","1"
"Permanent","2018","Part Time","inadequately","71","0.772054258385221","0.697917227612086","0.846191289158356","1"
"Permanent","2018","Part Time","middle vocational","2076","0.810878956195165","0.795729986399424","0.826027925990906","1"
"Permanent","2018","Not Working","higher vocational","4","","","","1"
"Permanent","2018","Part Time","in school","22","","","","1"
"Permanent","2018","Part Time","general elemantary","368","0.681635079565685","0.644204359772855","0.719065799358514","1"
"Permanent","2018","Not Working","middle vocational","82","0.380548649460819","0.319122800896315","0.441974498025323","1"
"Permanent","2018","Not Working","inadequately","52","0.325694381680714","0.259749552346408","0.391639211015019","1"
"Permanent","2018","Full Time","middle vocational","3381","0.907569693480669","0.89832921771764","0.916810169243698","1"
"Permanent","2018","Not Working","in school","2","","","","1"
"Permanent","2018","Full Time","in school","","","","","1"
"Permanent","2018","Full Time","general elemantary","403","0.703710546003193","0.667997787602843","0.739423304403542","1"
"Permanent","2018","Full Time","inadequately","79","0.889084675954223","0.830132182234983","0.948037169673463","1"
"Permanent","2018","Full Time","higher vocational","567","0.962876537888694","0.947568877412668","0.97818419836472","1"
"Permanent","2018","Full Time","higher education","2289","0.902579594205026","0.891011251704361","0.91414793670569","1"
"Permanent","2018","Full Time","vocational + Abi","798","0.918746205773102","0.900704410888572","0.936788000657632","1"
"Limited","2019","Full Time","in school","2","","","","2"
"Limited","2019","Full Time","inadequately","55","0.185171345640114","0.121506438478543","0.248836252801685","2"
"Limited","2019","Full Time","general elemantary","230","0.282901257369547","0.247533217860096","0.318269296878997","2"
"Limited","2019","Full Time","middle vocational","384","0.0927279488196197","0.0831022128338485","0.102353684805391","2"
"Limited","2019","Full Time","vocational + Abi","72","0.0700100201065021","0.0527750203696559","0.0872450198433482","2"
"Limited","2019","Full Time","higher vocational","10","","","","2"
"Limited","2019","Full Time","higher education","234","0.102080472865166","0.0901889229766716","0.11397202275366","2"
"Limited","2019","Part Time","in school","12","","","","2"
"Limited","2019","Part Time","inadequately","93","0.280293102327334","0.215746162582228","0.344840042072441","2"
"Limited","2019","Part Time","general elemantary","212","0.307487290605972","0.26845820224592","0.346516378966023","2"
"Limited","2019","Part Time","middle vocational","433","0.188889669548032","0.173160893104277","0.204618445991788","2"
"Limited","2019","Part Time","vocational + Abi","80","0.147413806284988","0.11907059313379","0.175757019436186","2"
"Limited","2019","Part Time","higher vocational","22","","","","2"
"Limited","2019","Part Time","higher education","315","0.247138692942496","0.223842601359967","0.270434784525026","2"
"Limited","2019","Not Working","in school","7","","","","2"
"Limited","2019","Not Working","inadequately","137","0.480101015259652","0.407913020793621","0.552289009725683","2"
"Limited","2019","Not Working","general elemantary","122","0.754382933751059","0.690239790709013","0.818526076793105","2"
"Limited","2019","Not Working","middle vocational","145","0.441669404322648","0.383400029205014","0.499938779440281","2"
"Limited","2019","Not Working","vocational + Abi","26","","","","2"
"Limited","2019","Not Working","higher vocational","4","","","","2"
"Limited","2019","Not Working","higher education","96","0.307056832786582","0.240225405303865","0.373888260269299","2"
"Permanent","2019","Not Working","higher education","87","0.692943167213418","0.626111739730701","0.759774594696135","1"
"Permanent","2019","Part Time","vocational + Abi","521","0.852586193715012","0.824242980563814","0.88092940686621","1"
"Permanent","2019","Part Time","higher vocational","195","0.895651570440333","0.854976273823616","0.936326867057051","1"
"Permanent","2019","Part Time","higher education","1002","0.752861307057504","0.729565215474974","0.776157398640033","1"
"Permanent","2019","Not Working","higher vocational","13","","","","1"
"Permanent","2019","Not Working","general elemantary","51","0.245617066248941","0.181473923206895","0.309760209290987","1"
"Permanent","2019","Not Working","vocational + Abi","27","","","","1"
"Permanent","2019","Not Working","middle vocational","134","0.558330595677352","0.500061220559719","0.616599970794986","1"
"Permanent","2019","Part Time","in school","26","","","","1"
"Permanent","2019","Part Time","inadequately","93","0.719706897672666","0.655159957927559","0.784253837417772","1"
"Permanent","2019","Part Time","general elemantary","325","0.692512709394028","0.653483621033977","0.731541797754079","1"
"Permanent","2019","Part Time","middle vocational","1946","0.811110330451968","0.795381554008212","0.826839106895723","1"
"Permanent","2019","Not Working","inadequately","47","0.519898984740348","0.447710990274317","0.592086979206379","1"
"Permanent","2019","Not Working","in school","8","","","","1"
"Permanent","2019","Full Time","general elemantary","393","0.717098742630453","0.681730703121003","0.752466782139904","1"
"Permanent","2019","Full Time","middle vocational","3104","0.90727205118038","0.897646315194609","0.916897787166151","1"
"Permanent","2019","Full Time","in school","","","","","1"
"Permanent","2019","Full Time","higher education","2256","0.897919527134834","0.88602797724634","0.909811077023328","1"
"Permanent","2019","Full Time","inadequately","88","0.814828654359886","0.751163747198315","0.878493561521458","1"
"Permanent","2019","Full Time","vocational + Abi","770","0.929989979893498","0.912754980156652","0.947224979630344","1"
"Permanent","2019","Full Time","higher vocational","573","0.971281223835014","0.957724046569145","0.984838401100882","1"
