"hlf0001_h","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"Owner","2004","66 and older","Bremen","19","","",""
"Owner","2004","66 and older","North Rhine-Westphalia","462","0.490120435884547","0.455862858482042","0.524378013287052"
"Owner","2004","66 and older","Hesse","128","0.511179375900608","0.445863575340847","0.576495176460369"
"Owner","2004","66 and older","Rhineland-Palatinate,Saarland","175","0.653393943454992","0.595437218675865","0.711350668234119"
"Owner","2004","66 and older","Baden-Württemberg","273","0.70746128784806","0.662253182835313","0.752669392860808"
"Owner","2004","66 and older","Bavaria","349","0.581430638203148","0.539110652338529","0.623750624067767"
"Owner","2004","66 and older","Berlin","28","","",""
"Owner","2004","66 and older","Brandenburg","78","0.390945966879128","0.322457559762808","0.459434373995448"
"Owner","2004","66 and older","Mecklenburg-Western Pomerania","30","0.286737736987932","0.193306115383701","0.380169358592164"
"Owner","2004","66 and older","Saxony","80","0.239957908043417","0.190377280780474","0.28953853530636"
"Owner","2004","66 and older","Saxony-Anhalt","74","0.386980643587488","0.315023573391792","0.458937713783183"
"Owner","2004","66 and older","Thuringia","78","0.400628400321899","0.325401488171011","0.475855312472788"
"Nursing Home/Retirement Community","2004","16-34 y.","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","2004","16-34 y.","Hamburg","","","",""
"Nursing Home/Retirement Community","2004","16-34 y.","Lower Saxony","","","",""
"Nursing Home/Retirement Community","2004","16-34 y.","Bremen","","","",""
"Nursing Home/Retirement Community","2004","16-34 y.","North Rhine-Westphalia","","","",""
"Nursing Home/Retirement Community","2004","16-34 y.","Hesse","","","",""
"Nursing Home/Retirement Community","2004","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","2004","16-34 y.","Baden-Württemberg","1","","",""
"Nursing Home/Retirement Community","2004","16-34 y.","Bavaria","","","",""
"Nursing Home/Retirement Community","2004","16-34 y.","Berlin","","","",""
"Nursing Home/Retirement Community","2004","16-34 y.","Brandenburg","","","",""
"Nursing Home/Retirement Community","2004","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","2004","16-34 y.","Saxony","","","",""
"Nursing Home/Retirement Community","2004","16-34 y.","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","2004","16-34 y.","Thuringia","","","",""
"Nursing Home/Retirement Community","2004","35-65 y.","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","2004","35-65 y.","Hamburg","","","",""
"Nursing Home/Retirement Community","2004","35-65 y.","Lower Saxony","","","",""
"Nursing Home/Retirement Community","2004","35-65 y.","Bremen","","","",""
"Nursing Home/Retirement Community","2004","35-65 y.","North Rhine-Westphalia","","","",""
"Nursing Home/Retirement Community","2004","35-65 y.","Hesse","","","",""
"Nursing Home/Retirement Community","2004","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","2004","35-65 y.","Baden-Württemberg","2","","",""
"Nursing Home/Retirement Community","2004","35-65 y.","Bavaria","1","","",""
"Nursing Home/Retirement Community","2004","35-65 y.","Berlin","","","",""
"Nursing Home/Retirement Community","2004","35-65 y.","Brandenburg","","","",""
"Nursing Home/Retirement Community","2004","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","2004","35-65 y.","Saxony","","","",""
"Nursing Home/Retirement Community","2004","35-65 y.","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","2004","35-65 y.","Thuringia","","","",""
"Nursing Home/Retirement Community","2004","66 and older","Schleswig-Holstein","1","","",""
"Nursing Home/Retirement Community","2004","66 and older","Hamburg","2","","",""
"Nursing Home/Retirement Community","2004","66 and older","Lower Saxony","4","","",""
"Nursing Home/Retirement Community","2004","66 and older","Bremen","","","",""
"Nursing Home/Retirement Community","2004","66 and older","North Rhine-Westphalia","8","","",""
"Nursing Home/Retirement Community","2004","66 and older","Hesse","2","","",""
"Nursing Home/Retirement Community","2004","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","2004","66 and older","Baden-Württemberg","4","","",""
"Nursing Home/Retirement Community","2004","66 and older","Bavaria","5","","",""
"Nursing Home/Retirement Community","2004","66 and older","Berlin","2","","",""
"Nursing Home/Retirement Community","2004","66 and older","Brandenburg","2","","",""
"Nursing Home/Retirement Community","2004","66 and older","Mecklenburg-Western Pomerania","3","","",""
"Nursing Home/Retirement Community","2004","66 and older","Saxony","1","","",""
"Nursing Home/Retirement Community","2004","66 and older","Saxony-Anhalt","1","","",""
"Nursing Home/Retirement Community","2004","66 and older","Thuringia","1","","",""
"Tenant","2004","16-34 y.","Schleswig-Holstein","","","",""
"Tenant","2004","16-34 y.","Hamburg","","","",""
"Tenant","2004","16-34 y.","Lower Saxony","","","",""
"Tenant","2004","16-34 y.","Bremen","","","",""
"Tenant","2004","16-34 y.","North Rhine-Westphalia","","","",""
"Tenant","2004","16-34 y.","Hesse","","","",""
"Tenant","2004","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2004","16-34 y.","Baden-Württemberg","","","",""
"Tenant","2004","16-34 y.","Bavaria","","","",""
"Tenant","2004","16-34 y.","Berlin","","","",""
"Tenant","2004","16-34 y.","Brandenburg","","","",""
"Tenant","2004","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Tenant","2004","16-34 y.","Saxony","","","",""
"Tenant","2004","16-34 y.","Saxony-Anhalt","","","",""
"Tenant","2004","16-34 y.","Thuringia","","","",""
"Tenant","2004","35-65 y.","Schleswig-Holstein","","","",""
"Tenant","2004","35-65 y.","Hamburg","","","",""
"Tenant","2004","35-65 y.","Lower Saxony","","","",""
"Tenant","2004","35-65 y.","Bremen","","","",""
"Tenant","2004","35-65 y.","North Rhine-Westphalia","","","",""
"Tenant","2004","35-65 y.","Hesse","","","",""
"Tenant","2004","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2004","35-65 y.","Baden-Württemberg","","","",""
"Tenant","2004","35-65 y.","Bavaria","","","",""
"Tenant","2004","35-65 y.","Berlin","","","",""
"Tenant","2004","35-65 y.","Brandenburg","","","",""
"Tenant","2004","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Tenant","2004","35-65 y.","Saxony","","","",""
"Tenant","2004","35-65 y.","Saxony-Anhalt","","","",""
"Tenant","2004","35-65 y.","Thuringia","","","",""
"Tenant","2004","66 and older","Schleswig-Holstein","","","",""
"Tenant","2004","66 and older","Hamburg","","","",""
"Tenant","2004","66 and older","Lower Saxony","","","",""
"Tenant","2004","66 and older","Bremen","","","",""
"Tenant","2004","66 and older","North Rhine-Westphalia","","","",""
"Tenant","2004","66 and older","Hesse","","","",""
"Tenant","2004","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2004","66 and older","Baden-Württemberg","","","",""
"Tenant","2004","66 and older","Bavaria","","","",""
"Tenant","2004","66 and older","Berlin","","","",""
"Tenant","2004","66 and older","Brandenburg","","","",""
"Tenant","2004","66 and older","Mecklenburg-Western Pomerania","","","",""
"Tenant","2004","66 and older","Saxony","","","",""
"Tenant","2004","66 and older","Saxony-Anhalt","","","",""
"Tenant","2004","66 and older","Thuringia","","","",""
"Main Tenant","2005","16-34 y.","Schleswig-Holstein","79","0.616238544008434","0.537891549815147","0.694585538201722"
"Main Tenant","2005","16-34 y.","Hamburg","66","0.862197157815809","0.787132075959323","0.937262239672295"
"Main Tenant","2005","16-34 y.","Lower Saxony","200","0.496568604328053","0.450778131405211","0.542359077250894"
"Main Tenant","2005","16-34 y.","Bremen","28","","",""
"Main Tenant","2005","16-34 y.","North Rhine-Westphalia","693","0.70903256528259","0.682031021026969","0.736034109538212"
"Main Tenant","2005","16-34 y.","Hesse","192","0.626901522801576","0.575035104506694","0.678767941096458"
"Main Tenant","2005","16-34 y.","Rhineland-Palatinate,Saarland","134","0.556237059498998","0.496865640807534","0.615608478190462"
"Main Tenant","2005","16-34 y.","Baden-Württemberg","411","0.649112279086683","0.614252402886622","0.683972155286744"
"Main Tenant","2005","16-34 y.","Bavaria","378","0.550825383814216","0.515179296410471","0.586471471217961"
"Main Tenant","2005","16-34 y.","Berlin","175","0.897134705465971","0.855850903197292","0.938418507734651"
"Main Tenant","2005","16-34 y.","Brandenburg","141","0.635498180709939","0.573566751206686","0.697429610213193"
"Main Tenant","2005","16-34 y.","Mecklenburg-Western Pomerania","65","0.622024898371846","0.538025033599644","0.706024763144048"
"Main Tenant","2005","16-34 y.","Saxony","210","0.633277330812443","0.585991884487213","0.680562777137672"
"Main Tenant","2005","16-34 y.","Saxony-Anhalt","102","0.518004622076279","0.454254599369903","0.581754644782656"
"Main Tenant","2005","16-34 y.","Thuringia","112","0.517702735860802","0.456492262566692","0.578913209154913"
"Main Tenant","2005","35-65 y.","Schleswig-Holstein","113","0.299549806111286","0.253250197487821","0.345849414734751"
"Main Tenant","2005","35-65 y.","Hamburg","96","0.707073915567679","0.637421272939111","0.776726558196246"
"Main Tenant","2005","35-65 y.","Lower Saxony","272","0.346086568196272","0.316164543479366","0.376008592913177"
"Main Tenant","2005","35-65 y.","Bremen","35","0.494819419572587","0.384568749692421","0.605070089452753"
"Main Tenant","2005","35-65 y.","North Rhine-Westphalia","1092","0.540944323621951","0.521276309120876","0.560612338123025"
"Main Tenant","2005","35-65 y.","Hesse","319","0.448748847058806","0.414518280114407","0.482979414003204"
"Main Tenant","2005","35-65 y.","Rhineland-Palatinate,Saarland","217","0.391165161563349","0.355090666553741","0.427239656572956"
"Main Tenant","2005","35-65 y.","Baden-Württemberg","574","0.463762052146025","0.437824421858199","0.489699682433851"
"Main Tenant","2005","35-65 y.","Bavaria","589","0.446200320434403","0.422366088838174","0.470034552030632"
"Main Tenant","2005","35-65 y.","Berlin","321","0.818353794069055","0.782038642717046","0.854668945421063"
"Main Tenant","2005","35-65 y.","Brandenburg","208","0.511276779165418","0.466228620692596","0.55632493763824"
"Main Tenant","2005","35-65 y.","Mecklenburg-Western Pomerania","114","0.459096972171313","0.400518557561793","0.517675386780834"
"Main Tenant","2005","35-65 y.","Saxony","373","0.507423573365894","0.473794385644334","0.541052761087454"
"Main Tenant","2005","35-65 y.","Saxony-Anhalt","197","0.521353766923181","0.476895676757639","0.565811857088723"
"Main Tenant","2005","35-65 y.","Thuringia","161","0.502879597296847","0.457628983817813","0.548130210775882"
"Main Tenant","2005","66 and older","Schleswig-Holstein","43","0.367433389533162","0.284559283521206","0.450307495545117"
"Main Tenant","2005","66 and older","Hamburg","30","0.781813166793665","0.663736272497561","0.899890061089769"
"Main Tenant","2005","66 and older","Lower Saxony","103","0.316443134644772","0.268860309642318","0.364025959647227"
"Main Tenant","2005","66 and older","Bremen","13","","",""
"Main Tenant","2005","66 and older","North Rhine-Westphalia","332","0.474893318927197","0.440838398550409","0.508948239303985"
"Main Tenant","2005","66 and older","Hesse","89","0.441421749889319","0.376683232964569","0.506160266814068"
"Main Tenant","2005","66 and older","Rhineland-Palatinate,Saarland","87","0.353282531620294","0.296268127886252","0.410296935354336"
"Main Tenant","2005","66 and older","Baden-Württemberg","116","0.285165547508255","0.240697120909797","0.329633974106713"
"Main Tenant","2005","66 and older","Bavaria","140","0.369097123386942","0.326672159561362","0.411522087212522"
"Main Tenant","2005","66 and older","Berlin","89","0.868009141569268","0.806676843679815","0.929341439458721"
"Main Tenant","2005","66 and older","Brandenburg","105","0.562398071593745","0.490717624659837","0.634078518527654"
"Main Tenant","2005","66 and older","Mecklenburg-Western Pomerania","62","0.63883348228262","0.544214544180611","0.733452420384629"
"Main Tenant","2005","66 and older","Saxony","195","0.732684156214647","0.681303882770848","0.784064429658446"
"Main Tenant","2005","66 and older","Saxony-Anhalt","100","0.584526731266914","0.512131189627431","0.656922272906397"
"Main Tenant","2005","66 and older","Thuringia","81","0.549529136137372","0.474516668265007","0.624541604009737"
"Sub-Tenant","2005","16-34 y.","Schleswig-Holstein","3","","",""
"Sub-Tenant","2005","16-34 y.","Hamburg","4","","",""
"Sub-Tenant","2005","16-34 y.","Lower Saxony","21","","",""
"Sub-Tenant","2005","16-34 y.","Bremen","","","",""
"Sub-Tenant","2005","16-34 y.","North Rhine-Westphalia","28","","",""
"Sub-Tenant","2005","16-34 y.","Hesse","13","","",""
"Sub-Tenant","2005","16-34 y.","Rhineland-Palatinate,Saarland","12","","",""
"Sub-Tenant","2005","16-34 y.","Baden-Württemberg","21","","",""
"Sub-Tenant","2005","16-34 y.","Bavaria","26","","",""
"Sub-Tenant","2005","16-34 y.","Berlin","9","","",""
"Sub-Tenant","2005","16-34 y.","Brandenburg","9","","",""
"Sub-Tenant","2005","16-34 y.","Mecklenburg-Western Pomerania","5","","",""
"Sub-Tenant","2005","16-34 y.","Saxony","17","","",""
"Sub-Tenant","2005","16-34 y.","Saxony-Anhalt","6","","",""
"Sub-Tenant","2005","16-34 y.","Thuringia","10","","",""
"Sub-Tenant","2005","35-65 y.","Schleswig-Holstein","4","","",""
"Sub-Tenant","2005","35-65 y.","Hamburg","2","","",""
"Sub-Tenant","2005","35-65 y.","Lower Saxony","10","","",""
"Sub-Tenant","2005","35-65 y.","Bremen","1","","",""
"Sub-Tenant","2005","35-65 y.","North Rhine-Westphalia","13","","",""
"Sub-Tenant","2005","35-65 y.","Hesse","13","","",""
"Sub-Tenant","2005","35-65 y.","Rhineland-Palatinate,Saarland","12","","",""
"Sub-Tenant","2005","35-65 y.","Baden-Württemberg","17","","",""
"Sub-Tenant","2005","35-65 y.","Bavaria","26","","",""
"Sub-Tenant","2005","35-65 y.","Berlin","11","","",""
"Sub-Tenant","2005","35-65 y.","Brandenburg","9","","",""
"Sub-Tenant","2005","35-65 y.","Mecklenburg-Western Pomerania","1","","",""
"Sub-Tenant","2005","35-65 y.","Saxony","7","","",""
"Sub-Tenant","2005","35-65 y.","Saxony-Anhalt","5","","",""
"Sub-Tenant","2005","35-65 y.","Thuringia","14","","",""
"Sub-Tenant","2005","66 and older","Schleswig-Holstein","","","",""
"Sub-Tenant","2005","66 and older","Hamburg","1","","",""
"Sub-Tenant","2005","66 and older","Lower Saxony","11","","",""
"Sub-Tenant","2005","66 and older","Bremen","1","","",""
"Sub-Tenant","2005","66 and older","North Rhine-Westphalia","13","","",""
"Sub-Tenant","2005","66 and older","Hesse","2","","",""
"Sub-Tenant","2005","66 and older","Rhineland-Palatinate,Saarland","3","","",""
"Sub-Tenant","2005","66 and older","Baden-Württemberg","2","","",""
"Sub-Tenant","2005","66 and older","Bavaria","12","","",""
"Sub-Tenant","2005","66 and older","Berlin","","","",""
"Sub-Tenant","2005","66 and older","Brandenburg","3","","",""
"Sub-Tenant","2005","66 and older","Mecklenburg-Western Pomerania","1","","",""
"Sub-Tenant","2005","66 and older","Saxony","6","","",""
"Sub-Tenant","2005","66 and older","Saxony-Anhalt","2","","",""
"Sub-Tenant","2005","66 and older","Thuringia","5","","",""
"Owner","2005","16-34 y.","Schleswig-Holstein","66","0.371733163960005","0.293874857099431","0.44959147082058"
"Owner","2005","16-34 y.","Hamburg","11","","",""
"Owner","2005","16-34 y.","Lower Saxony","237","0.456859880343876","0.411239090014705","0.502480670673048"
"Owner","2005","16-34 y.","Bremen","12","","",""
"Owner","2005","16-34 y.","North Rhine-Westphalia","366","0.262250390618281","0.236101944553526","0.288398836683036"
"Owner","2005","16-34 y.","Hesse","129","0.305870077102554","0.256454515300846","0.355285638904261"
"Owner","2005","16-34 y.","Rhineland-Palatinate,Saarland","123","0.370096549693565","0.312397791963417","0.427795307423714"
"Owner","2005","16-34 y.","Baden-Württemberg","288","0.322983607476004","0.288827240147429","0.357139974804579"
"Owner","2005","16-34 y.","Bavaria","344","0.392102723976379","0.357115271590401","0.427090176362357"
"Owner","2005","16-34 y.","Berlin","24","","",""
"Owner","2005","16-34 y.","Brandenburg","82","0.317456592737511","0.257558718179751","0.37735446729527"
"Owner","2005","16-34 y.","Mecklenburg-Western Pomerania","58","0.367524801286019","0.284001397999204","0.451048204572835"
"Owner","2005","16-34 y.","Saxony","172","0.31965315749758","0.273895231741554","0.365411083253606"
"Owner","2005","16-34 y.","Saxony-Anhalt","128","0.44180878089142","0.378450882762966","0.505166679019874"
"Owner","2005","16-34 y.","Thuringia","134","0.414931923619056","0.3545760230995","0.475287824138612"
"Owner","2005","35-65 y.","Schleswig-Holstein","259","0.687105637494265","0.640238892296989","0.733972382691541"
"Owner","2005","35-65 y.","Hamburg","66","0.265657475993597","0.198059058820606","0.333255893166587"
"Owner","2005","35-65 y.","Lower Saxony","689","0.64089924018436","0.610724640551109","0.671073839817611"
"Owner","2005","35-65 y.","Bremen","43","0.490583430610129","0.380346397377095","0.600820463843163"
"Owner","2005","35-65 y.","North Rhine-Westphalia","1361","0.451159210052947","0.431519292557452","0.470799127548443"
"Owner","2005","35-65 y.","Hesse","479","0.523998292956643","0.489626130553536","0.55837045535975"
"Owner","2005","35-65 y.","Rhineland-Palatinate,Saarland","474","0.578460648442763","0.541957829851173","0.614963467034353"
"Owner","2005","35-65 y.","Baden-Württemberg","829","0.511434620342647","0.485435399981243","0.537433840704051"
"Owner","2005","35-65 y.","Bavaria","1054","0.537031565602607","0.513123994091843","0.560939137113371"
"Owner","2005","35-65 y.","Berlin","101","0.133278603728617","0.101265770002112","0.165291437455121"
"Owner","2005","35-65 y.","Brandenburg","256","0.451472891280216","0.406625993410743","0.496319789149689"
"Owner","2005","35-65 y.","Mecklenburg-Western Pomerania","163","0.530319785251621","0.471652533932991","0.588987036570252"
"Owner","2005","35-65 y.","Saxony","467","0.483271334779472","0.449657269357259","0.516885400201685"
"Owner","2005","35-65 y.","Saxony-Anhalt","283","0.463908457818818","0.419525847145123","0.508291068492513"
"Owner","2005","35-65 y.","Thuringia","294","0.474789764180272","0.429595956393362","0.519983571967181"
"Owner","2005","66 and older","Schleswig-Holstein","85","0.616347574824983","0.532756822387114","0.699938327262853"
"Owner","2005","66 and older","Hamburg","14","","",""
"Owner","2005","66 and older","Lower Saxony","248","0.643451638765612","0.59444755913825","0.692455718392974"
"Owner","2005","66 and older","Bremen","14","","",""
"Owner","2005","66 and older","North Rhine-Westphalia","474","0.490416188773288","0.456324518638664","0.524507858907912"
"Owner","2005","66 and older","Hesse","133","0.504375047746993","0.43919011084871","0.569559984645275"
"Owner","2005","66 and older","Rhineland-Palatinate,Saarland","180","0.632348955328189","0.574836419897116","0.689861490759261"
"Owner","2005","66 and older","Baden-Württemberg","276","0.700627130693927","0.655519481595866","0.745734779791987"
"Owner","2005","66 and older","Bavaria","341","0.589848336528659","0.546605685113976","0.633090987943342"
"Owner","2005","66 and older","Berlin","27","","",""
"Owner","2005","66 and older","Brandenburg","74","0.399253953458124","0.328490461986274","0.470017444929974"
"Owner","2005","66 and older","Mecklenburg-Western Pomerania","34","0.322484534081128","0.230408936510268","0.414560131651988"
"Owner","2005","66 and older","Saxony","83","0.238444377921346","0.188971176014294","0.287917579828398"
"Owner","2005","66 and older","Saxony-Anhalt","74","0.373686102887812","0.302615894718665","0.444756311056958"
"Owner","2005","66 and older","Thuringia","80","0.36952005939469","0.296748884777943","0.442291234011436"
"Nursing Home/Retirement Community","2005","16-34 y.","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","2005","16-34 y.","Hamburg","","","",""
"Nursing Home/Retirement Community","2005","16-34 y.","Lower Saxony","","","",""
"Nursing Home/Retirement Community","2005","16-34 y.","Bremen","","","",""
"Nursing Home/Retirement Community","2005","16-34 y.","North Rhine-Westphalia","","","",""
"Nursing Home/Retirement Community","2005","16-34 y.","Hesse","","","",""
"Nursing Home/Retirement Community","2005","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","2005","16-34 y.","Baden-Württemberg","","","",""
"Nursing Home/Retirement Community","2005","16-34 y.","Bavaria","","","",""
"Nursing Home/Retirement Community","2005","16-34 y.","Berlin","","","",""
"Nursing Home/Retirement Community","2005","16-34 y.","Brandenburg","","","",""
"Nursing Home/Retirement Community","2005","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","2005","16-34 y.","Saxony","","","",""
"Nursing Home/Retirement Community","2005","16-34 y.","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","2005","16-34 y.","Thuringia","","","",""
"Nursing Home/Retirement Community","2005","35-65 y.","Schleswig-Holstein","","","",""
"Nursing Home/Retirement Community","2005","35-65 y.","Hamburg","","","",""
"Nursing Home/Retirement Community","2005","35-65 y.","Lower Saxony","","","",""
"Nursing Home/Retirement Community","2005","35-65 y.","Bremen","","","",""
"Nursing Home/Retirement Community","2005","35-65 y.","North Rhine-Westphalia","","","",""
"Nursing Home/Retirement Community","2005","35-65 y.","Hesse","","","",""
"Nursing Home/Retirement Community","2005","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","2005","35-65 y.","Baden-Württemberg","","","",""
"Nursing Home/Retirement Community","2005","35-65 y.","Bavaria","2","","",""
"Nursing Home/Retirement Community","2005","35-65 y.","Berlin","","","",""
"Nursing Home/Retirement Community","2005","35-65 y.","Brandenburg","","","",""
"Nursing Home/Retirement Community","2005","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Nursing Home/Retirement Community","2005","35-65 y.","Saxony","2","","",""
"Nursing Home/Retirement Community","2005","35-65 y.","Saxony-Anhalt","","","",""
"Nursing Home/Retirement Community","2005","35-65 y.","Thuringia","","","",""
"Nursing Home/Retirement Community","2005","66 and older","Schleswig-Holstein","2","","",""
"Nursing Home/Retirement Community","2005","66 and older","Hamburg","2","","",""
"Nursing Home/Retirement Community","2005","66 and older","Lower Saxony","5","","",""
"Nursing Home/Retirement Community","2005","66 and older","Bremen","","","",""
"Nursing Home/Retirement Community","2005","66 and older","North Rhine-Westphalia","7","","",""
"Nursing Home/Retirement Community","2005","66 and older","Hesse","2","","",""
"Nursing Home/Retirement Community","2005","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Nursing Home/Retirement Community","2005","66 and older","Baden-Württemberg","2","","",""
"Nursing Home/Retirement Community","2005","66 and older","Bavaria","4","","",""
"Nursing Home/Retirement Community","2005","66 and older","Berlin","1","","",""
"Nursing Home/Retirement Community","2005","66 and older","Brandenburg","2","","",""
"Nursing Home/Retirement Community","2005","66 and older","Mecklenburg-Western Pomerania","2","","",""
"Nursing Home/Retirement Community","2005","66 and older","Saxony","1","","",""
"Nursing Home/Retirement Community","2005","66 and older","Saxony-Anhalt","2","","",""
"Nursing Home/Retirement Community","2005","66 and older","Thuringia","3","","",""
"Tenant","2005","16-34 y.","Schleswig-Holstein","","","",""
"Tenant","2005","16-34 y.","Hamburg","","","",""
"Tenant","2005","16-34 y.","Lower Saxony","","","",""
"Tenant","2005","16-34 y.","Bremen","","","",""
"Tenant","2005","16-34 y.","North Rhine-Westphalia","","","",""
"Tenant","2005","16-34 y.","Hesse","","","",""
"Tenant","2005","16-34 y.","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2005","16-34 y.","Baden-Württemberg","","","",""
"Tenant","2005","16-34 y.","Bavaria","","","",""
"Tenant","2005","16-34 y.","Berlin","","","",""
"Tenant","2005","16-34 y.","Brandenburg","","","",""
"Tenant","2005","16-34 y.","Mecklenburg-Western Pomerania","","","",""
"Tenant","2005","16-34 y.","Saxony","","","",""
"Tenant","2005","16-34 y.","Saxony-Anhalt","","","",""
"Tenant","2005","16-34 y.","Thuringia","","","",""
"Tenant","2005","35-65 y.","Schleswig-Holstein","","","",""
"Tenant","2005","35-65 y.","Hamburg","","","",""
"Tenant","2005","35-65 y.","Lower Saxony","","","",""
"Tenant","2005","35-65 y.","Bremen","","","",""
"Tenant","2005","35-65 y.","North Rhine-Westphalia","","","",""
"Tenant","2005","35-65 y.","Hesse","","","",""
"Tenant","2005","35-65 y.","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2005","35-65 y.","Baden-Württemberg","","","",""
"Tenant","2005","35-65 y.","Bavaria","","","",""
"Tenant","2005","35-65 y.","Berlin","","","",""
"Tenant","2005","35-65 y.","Brandenburg","","","",""
"Tenant","2005","35-65 y.","Mecklenburg-Western Pomerania","","","",""
"Tenant","2005","35-65 y.","Saxony","","","",""
"Tenant","2005","35-65 y.","Saxony-Anhalt","","","",""
"Tenant","2005","35-65 y.","Thuringia","","","",""
"Tenant","2005","66 and older","Schleswig-Holstein","","","",""
"Tenant","2005","66 and older","Hamburg","","","",""
"Tenant","2005","66 and older","Lower Saxony","","","",""
"Tenant","2005","66 and older","Bremen","","","",""
"Tenant","2005","66 and older","North Rhine-Westphalia","","","",""
"Tenant","2005","66 and older","Hesse","","","",""
"Tenant","2005","66 and older","Rhineland-Palatinate,Saarland","","","",""
"Tenant","2005","66 and older","Baden-Württemberg","","","",""
"Tenant","2005","66 and older","Bavaria","","","",""
"Tenant","2005","66 and older","Berlin","","","",""
"Tenant","2005","66 and older","Brandenburg","","","",""
"Tenant","2005","66 and older","Mecklenburg-Western Pomerania","","","",""
"Tenant","2005","66 and older","Saxony","","","",""
"Tenant","2005","66 and older","Saxony-Anhalt","","","",""
"Tenant","2005","66 and older","Thuringia","","","",""
"Main Tenant","2006","16-34 y.","Schleswig-Holstein","83","0.602304664930419","0.525503261946437","0.679106067914402"
"Main Tenant","2006","16-34 y.","Hamburg","69","0.955837143651596","0.910815263612314","1.00085902369088"
"Main Tenant","2006","16-34 y.","Lower Saxony","220","0.502710385461623","0.45821234924665","0.547208421676595"
"Main Tenant","2006","16-34 y.","Bremen","26","","",""
"Main Tenant","2006","16-34 y.","North Rhine-Westphalia","642","0.690593086178544","0.662593547869169","0.71859262448792"
"Main Tenant","2006","16-34 y.","Hesse","197","0.644194783647435","0.593528880530681","0.694860686764189"
"Main Tenant","2006","16-34 y.","Rhineland-Palatinate,Saarland","158","0.562444491987651","0.505930153673454","0.618958830301847"
"Main Tenant","2006","16-34 y.","Baden-Württemberg","408","0.624027622200393","0.589362132805352","0.658693111595435"
"Main Tenant","2006","16-34 y.","Bavaria","386","0.585517260028468","0.550833967745957","0.620200552310979"
"Main Tenant","2006","16-34 y.","Berlin","175","0.922403803610585","0.885691319916068","0.959116287305102"
"Main Tenant","2006","16-34 y.","Brandenburg","146","0.676357147460686","0.615760108668678","0.736954186252693"
"Main Tenant","2006","16-34 y.","Mecklenburg-Western Pomerania","63","0.493976296001656","0.409638996235365","0.578313595767947"
"Main Tenant","2006","16-34 y.","Saxony","220","0.666556499987124","0.620978339638667","0.712134660335582"
"Main Tenant","2006","16-34 y.","Saxony-Anhalt","124","0.623002634965578","0.562927855411789","0.683077414519367"
"Main Tenant","2006","16-34 y.","Thuringia","109","0.534389153864816","0.472924110534239","0.595854197195392"
"Main Tenant","2006","35-65 y.","Schleswig-Holstein","113","0.308283048789134","0.261669040625311","0.354897056952958"
"Main Tenant","2006","35-65 y.","Hamburg","104","0.734743445259908","0.667177619413644","0.802309271106171"
"Main Tenant","2006","35-65 y.","Lower Saxony","321","0.391572108836481","0.362502158155888","0.420642059517073"
"Main Tenant","2006","35-65 y.","Bremen","40","0.507216735821879","0.397662831447323","0.616770640196434"
"Main Tenant","2006","35-65 y.","North Rhine-Westphalia","1153","0.540658871154989","0.521594926414273","0.559722815895705"
"Main Tenant","2006","35-65 y.","Hesse","329","0.460843043478474","0.427965310508445","0.493720776448503"
"Main Tenant","2006","35-65 y.","Rhineland-Palatinate,Saarland","238","0.388322472874056","0.353207708713811","0.423437237034301"
"Main Tenant","2006","35-65 y.","Baden-Württemberg","586","0.461726912214406","0.436681124657744","0.486772699771068"
"Main Tenant","2006","35-65 y.","Bavaria","627","0.434631029650578","0.411882044726351","0.457380014574805"
"Main Tenant","2006","35-65 y.","Berlin","328","0.816389402699185","0.780775651888963","0.852003153509406"
