"hlf0001_h","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Sub-Tenant","2012","middle vocational","Urban Area","98","0.0193063847774151","0.0163098264592359","0.0223029430955944"
"Sub-Tenant","2012","middle vocational","Rural Area","89","0.0207393614846444","0.0169744417805903","0.0245042811886984"
"Sub-Tenant","2012","vocational + Abi","Urban Area","14","","",""
"Sub-Tenant","2012","vocational + Abi","Rural Area","13","","",""
"Sub-Tenant","2012","higher vocational","Urban Area","11","","",""
"Sub-Tenant","2012","higher vocational","Rural Area","6","","",""
"Sub-Tenant","2012","higher education","Urban Area","32","0.0157353593116887","0.0120652528249568","0.0194054657984205"
"Sub-Tenant","2012","higher education","Rural Area","21","","",""
"Owner","2012","in school","Urban Area","340","0.583588847285341","0.544910272376502","0.622267422194181"
"Owner","2012","in school","Rural Area","184","0.602469041823162","0.545850329488958","0.659087754157366"
"Owner","2012","inadequately","Urban Area","42","0.199823496029897","0.151679589422926","0.247967402636868"
"Owner","2012","inadequately","Rural Area","27","","",""
"Owner","2012","general elemantary","Urban Area","703","0.392342821599188","0.370587286071612","0.414098357126764"
"Owner","2012","general elemantary","Rural Area","476","0.449016662371631","0.419172022500053","0.478861302243208"
"Owner","2012","middle vocational","Urban Area","3784","0.463444632977494","0.452585084164005","0.474304181790983"
"Owner","2012","middle vocational","Rural Area","3124","0.565549978083143","0.552454713272707","0.578645242893579"
"Owner","2012","vocational + Abi","Urban Area","684","0.479431765900629","0.453429439225942","0.505434092575315"
"Owner","2012","vocational + Abi","Rural Area","312","0.500400071685246","0.458727011746852","0.542073131623639"
"Owner","2012","higher vocational","Urban Area","637","0.518354254987029","0.488512975699771","0.548195534274286"
"Owner","2012","higher vocational","Rural Area","503","0.609078364109652","0.573873607173871","0.644283121045432"
"Owner","2012","higher education","Urban Area","2459","0.492236372417525","0.477492823462985","0.506979921372066"
"Owner","2012","higher education","Rural Area","1180","0.629901097344027","0.60724706811358","0.652555126574473"
"Nursing Home/Retirement Community","2012","in school","Urban Area","","","",""
"Nursing Home/Retirement Community","2012","in school","Rural Area","","","",""
"Nursing Home/Retirement Community","2012","inadequately","Urban Area","1","","",""
"Nursing Home/Retirement Community","2012","inadequately","Rural Area","","","",""
"Nursing Home/Retirement Community","2012","general elemantary","Urban Area","8","","",""
"Nursing Home/Retirement Community","2012","general elemantary","Rural Area","3","","",""
"Nursing Home/Retirement Community","2012","middle vocational","Urban Area","8","","",""
"Nursing Home/Retirement Community","2012","middle vocational","Rural Area","13","","",""
"Nursing Home/Retirement Community","2012","vocational + Abi","Urban Area","1","","",""
"Nursing Home/Retirement Community","2012","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","2012","higher vocational","Urban Area","2","","",""
"Nursing Home/Retirement Community","2012","higher vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","2012","higher education","Urban Area","3","","",""
"Nursing Home/Retirement Community","2012","higher education","Rural Area","4","","",""
"Tenant","2012","in school","Urban Area","","","",""
"Tenant","2012","in school","Rural Area","","","",""
"Tenant","2012","inadequately","Urban Area","","","",""
"Tenant","2012","inadequately","Rural Area","","","",""
"Tenant","2012","general elemantary","Urban Area","","","",""
"Tenant","2012","general elemantary","Rural Area","","","",""
"Tenant","2012","middle vocational","Urban Area","","","",""
"Tenant","2012","middle vocational","Rural Area","","","",""
"Tenant","2012","vocational + Abi","Urban Area","","","",""
"Tenant","2012","vocational + Abi","Rural Area","","","",""
"Tenant","2012","higher vocational","Urban Area","","","",""
"Tenant","2012","higher vocational","Rural Area","","","",""
"Tenant","2012","higher education","Urban Area","","","",""
"Tenant","2012","higher education","Rural Area","","","",""
"Main Tenant","2013","in school","Urban Area","378","0.401659868539082","0.365776616103359","0.437543120974806"
"Main Tenant","2013","in school","Rural Area","143","0.365680168562207","0.315859939994307","0.415500397130107"
"Main Tenant","2013","inadequately","Urban Area","399","0.793921426237387","0.756917574718451","0.830925277756323"
"Main Tenant","2013","inadequately","Rural Area","129","0.702717356668017","0.635192001942897","0.770242711393137"
"Main Tenant","2013","general elemantary","Urban Area","1773","0.590808829316916","0.571938437704499","0.609679220929332"
"Main Tenant","2013","general elemantary","Rural Area","702","0.524895211515551","0.4968386909371","0.552951732094003"
"Main Tenant","2013","middle vocational","Urban Area","4823","0.509137155194701","0.498654066647557","0.519620243741845"
"Main Tenant","2013","middle vocational","Rural Area","2384","0.407243295853707","0.394251506435024","0.420235085272391"
"Main Tenant","2013","vocational + Abi","Urban Area","979","0.526033788297042","0.502626134338285","0.549441442255798"
"Main Tenant","2013","vocational + Abi","Rural Area","297","0.45292589299207","0.413931911689592","0.491919874294549"
"Main Tenant","2013","higher vocational","Urban Area","426","0.446461750524551","0.416435586528148","0.476487914520955"
"Main Tenant","2013","higher vocational","Rural Area","190","0.32141750386131","0.286367183468995","0.356467824253624"
"Main Tenant","2013","higher education","Urban Area","2414","0.482181479884046","0.468393153403387","0.495969806364705"
"Main Tenant","2013","higher education","Rural Area","622","0.346425642583739","0.324648497562157","0.36820278760532"
"Sub-Tenant","2013","in school","Urban Area","5","","",""
"Sub-Tenant","2013","in school","Rural Area","2","","",""
"Sub-Tenant","2013","inadequately","Urban Area","6","","",""
"Sub-Tenant","2013","inadequately","Rural Area","5","","",""
"Sub-Tenant","2013","general elemantary","Urban Area","35","0.0181909670848511","0.0130619316058469","0.0233200025638553"
"Sub-Tenant","2013","general elemantary","Rural Area","25","","",""
"Sub-Tenant","2013","middle vocational","Urban Area","102","0.0171662441576659","0.0144424802987483","0.0198900080165835"
"Sub-Tenant","2013","middle vocational","Rural Area","93","0.0183094680339084","0.01476436446144","0.0218545716063768"
"Sub-Tenant","2013","vocational + Abi","Urban Area","18","","",""
"Sub-Tenant","2013","vocational + Abi","Rural Area","9","","",""
"Sub-Tenant","2013","higher vocational","Urban Area","9","","",""
"Sub-Tenant","2013","higher vocational","Rural Area","14","","",""
"Sub-Tenant","2013","higher education","Urban Area","34","0.0115901367324061","0.00863668198680105","0.0145435914780111"
"Sub-Tenant","2013","higher education","Rural Area","20","","",""
"Owner","2013","in school","Urban Area","334","0.582932631864522","0.546841475049401","0.619023788679643"
"Owner","2013","in school","Rural Area","214","0.630627053641563","0.580701865808956","0.680552241474171"
"Owner","2013","inadequately","Urban Area","53","0.181481040035326","0.146221897228375","0.216740182842277"
"Owner","2013","inadequately","Rural Area","42","0.27796742570977","0.211781277851766","0.344153573567774"
"Owner","2013","general elemantary","Urban Area","793","0.384314306384737","0.365645476236339","0.402983136533135"
"Owner","2013","general elemantary","Rural Area","485","0.437984324354956","0.410109874799469","0.465858773910444"
"Owner","2013","middle vocational","Urban Area","3797","0.471084828896476","0.460617536656482","0.481552121136469"
"Owner","2013","middle vocational","Rural Area","3008","0.572505217214759","0.559423676498307","0.585586757931211"
"Owner","2013","vocational + Abi","Urban Area","750","0.460071236086835","0.436706646864617","0.483435825309052"
"Owner","2013","vocational + Abi","Rural Area","320","0.529392690437294","0.490292467925613","0.568492912948975"
"Owner","2013","higher vocational","Urban Area","616","0.536081665917484","0.50596061288076","0.566202718954208"
"Owner","2013","higher vocational","Rural Area","477","0.643447906607344","0.607499959406091","0.679395853808598"
"Owner","2013","higher education","Urban Area","2592","0.504628177134751","0.490831677808327","0.518424676461175"
"Owner","2013","higher education","Rural Area","1189","0.638247391835586","0.616256199079389","0.660238584591784"
"Nursing Home/Retirement Community","2013","in school","Urban Area","","","",""
"Nursing Home/Retirement Community","2013","in school","Rural Area","","","",""
"Nursing Home/Retirement Community","2013","inadequately","Urban Area","1","","",""
"Nursing Home/Retirement Community","2013","inadequately","Rural Area","","","",""
"Nursing Home/Retirement Community","2013","general elemantary","Urban Area","7","","",""
"Nursing Home/Retirement Community","2013","general elemantary","Rural Area","5","","",""
"Nursing Home/Retirement Community","2013","middle vocational","Urban Area","14","","",""
"Nursing Home/Retirement Community","2013","middle vocational","Rural Area","9","","",""
"Nursing Home/Retirement Community","2013","vocational + Abi","Urban Area","1","","",""
"Nursing Home/Retirement Community","2013","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","2013","higher vocational","Urban Area","2","","",""
"Nursing Home/Retirement Community","2013","higher vocational","Rural Area","1","","",""
"Nursing Home/Retirement Community","2013","higher education","Urban Area","5","","",""
"Nursing Home/Retirement Community","2013","higher education","Rural Area","3","","",""
"Tenant","2013","in school","Urban Area","","","",""
"Tenant","2013","in school","Rural Area","","","",""
"Tenant","2013","inadequately","Urban Area","","","",""
"Tenant","2013","inadequately","Rural Area","","","",""
"Tenant","2013","general elemantary","Urban Area","","","",""
"Tenant","2013","general elemantary","Rural Area","","","",""
"Tenant","2013","middle vocational","Urban Area","","","",""
"Tenant","2013","middle vocational","Rural Area","","","",""
"Tenant","2013","vocational + Abi","Urban Area","","","",""
"Tenant","2013","vocational + Abi","Rural Area","","","",""
"Tenant","2013","higher vocational","Urban Area","","","",""
"Tenant","2013","higher vocational","Rural Area","","","",""
"Tenant","2013","higher education","Urban Area","","","",""
"Tenant","2013","higher education","Rural Area","","","",""
"Main Tenant","2014","in school","Urban Area","319","0.44800269355883","0.408145538991064","0.487859848126597"
"Main Tenant","2014","in school","Rural Area","108","0.323300423919203","0.269186599036199","0.377414248802206"
"Main Tenant","2014","inadequately","Urban Area","306","0.779438979686337","0.736727044645746","0.822150914726927"
"Main Tenant","2014","inadequately","Rural Area","109","0.758279708472902","0.688353800085794","0.828205616860011"
"Main Tenant","2014","general elemantary","Urban Area","1426","0.577534049810202","0.556751306342328","0.598316793278077"
"Main Tenant","2014","general elemantary","Rural Area","621","0.547345771513114","0.517577054003916","0.577114489022313"
"Main Tenant","2014","middle vocational","Urban Area","4167","0.515774500180228","0.504629483573078","0.526919516787379"
"Main Tenant","2014","middle vocational","Rural Area","2073","0.412328425640234","0.39853994649595","0.426116904784518"
"Main Tenant","2014","vocational + Abi","Urban Area","808","0.523716092373334","0.49844996632987","0.548982218416798"
"Main Tenant","2014","vocational + Abi","Rural Area","257","0.467341554537661","0.425907054631393","0.508776054443928"
"Main Tenant","2014","higher vocational","Urban Area","377","0.422848573858254","0.39166349147191","0.454033656244598"
"Main Tenant","2014","higher vocational","Rural Area","184","0.340338985682436","0.303514576098867","0.377163395266006"
"Main Tenant","2014","higher education","Urban Area","2129","0.482072567370038","0.467553689262662","0.496591445477415"
"Main Tenant","2014","higher education","Rural Area","570","0.357593708052798","0.334756251246002","0.380431164859593"
"Sub-Tenant","2014","in school","Urban Area","3","","",""
"Sub-Tenant","2014","in school","Rural Area","3","","",""
"Sub-Tenant","2014","inadequately","Urban Area","6","","",""
"Sub-Tenant","2014","inadequately","Rural Area","3","","",""
"Sub-Tenant","2014","general elemantary","Urban Area","32","0.0208139183252504","0.0148073314476742","0.0268205052028266"
"Sub-Tenant","2014","general elemantary","Rural Area","18","","",""
"Sub-Tenant","2014","middle vocational","Urban Area","95","0.0161391357171203","0.01332895701414","0.0189493144201006"
"Sub-Tenant","2014","middle vocational","Rural Area","73","0.0214985438869835","0.0174358635937634","0.0255612241802037"
"Sub-Tenant","2014","vocational + Abi","Urban Area","13","","",""
"Sub-Tenant","2014","vocational + Abi","Rural Area","8","","",""
"Sub-Tenant","2014","higher vocational","Urban Area","12","","",""
"Sub-Tenant","2014","higher vocational","Rural Area","8","","",""
"Sub-Tenant","2014","higher education","Urban Area","47","0.0174475955875925","0.0136431791694709","0.0212520120057141"
"Sub-Tenant","2014","higher education","Rural Area","18","","",""
"Owner","2014","in school","Urban Area","276","0.550036703822865","0.510163431466958","0.589909976178772"
"Owner","2014","in school","Rural Area","176","0.669293965031856","0.614864175208824","0.723723754854888"
"Owner","2014","inadequately","Urban Area","50","0.189640656512749","0.149257677545533","0.230023635479964"
"Owner","2014","inadequately","Rural Area","32","0.231789319743","0.162867977647493","0.300710661838507"
"Owner","2014","general elemantary","Urban Area","708","0.399627916833357","0.379018942492938","0.420236891173775"
"Owner","2014","general elemantary","Rural Area","430","0.426007514929839","0.396433677327292","0.455581352532385"
"Owner","2014","middle vocational","Urban Area","3444","0.464853417324877","0.453730432346929","0.475976402302825"
"Owner","2014","middle vocational","Rural Area","2740","0.563286385800413","0.549393566746567","0.57717920485426"
"Owner","2014","vocational + Abi","Urban Area","678","0.464027776174272","0.438798727451912","0.489256824896633"
"Owner","2014","vocational + Abi","Rural Area","292","0.517688711548013","0.476191534443874","0.559185888652152"
"Owner","2014","higher vocational","Urban Area","573","0.553036131785106","0.521651102686558","0.584421160883654"
"Owner","2014","higher vocational","Rural Area","444","0.638715529923207","0.601382097730654","0.676048962115759"
"Owner","2014","higher education","Urban Area","2371","0.499163070386282","0.484634871096706","0.513691269675857"
"Owner","2014","higher education","Rural Area","1103","0.625581126515219","0.602520633034313","0.648641619996124"
"Nursing Home/Retirement Community","2014","in school","Urban Area","","","",""
"Nursing Home/Retirement Community","2014","in school","Rural Area","","","",""
"Nursing Home/Retirement Community","2014","inadequately","Urban Area","","","",""
"Nursing Home/Retirement Community","2014","inadequately","Rural Area","","","",""
"Nursing Home/Retirement Community","2014","general elemantary","Urban Area","4","","",""
"Nursing Home/Retirement Community","2014","general elemantary","Rural Area","5","","",""
"Nursing Home/Retirement Community","2014","middle vocational","Urban Area","18","","",""
"Nursing Home/Retirement Community","2014","middle vocational","Rural Area","10","","",""
"Nursing Home/Retirement Community","2014","vocational + Abi","Urban Area","2","","",""
"Nursing Home/Retirement Community","2014","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","2014","higher vocational","Urban Area","2","","",""
"Nursing Home/Retirement Community","2014","higher vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","2014","higher education","Urban Area","3","","",""
"Nursing Home/Retirement Community","2014","higher education","Rural Area","1","","",""
"Tenant","2014","in school","Urban Area","","","",""
"Tenant","2014","in school","Rural Area","","","",""
"Tenant","2014","inadequately","Urban Area","","","",""
"Tenant","2014","inadequately","Rural Area","","","",""
"Tenant","2014","general elemantary","Urban Area","","","",""
"Tenant","2014","general elemantary","Rural Area","","","",""
"Tenant","2014","middle vocational","Urban Area","","","",""
"Tenant","2014","middle vocational","Rural Area","","","",""
"Tenant","2014","vocational + Abi","Urban Area","","","",""
"Tenant","2014","vocational + Abi","Rural Area","","","",""
"Tenant","2014","higher vocational","Urban Area","","","",""
"Tenant","2014","higher vocational","Rural Area","","","",""
"Tenant","2014","higher education","Urban Area","","","",""
"Tenant","2014","higher education","Rural Area","","","",""
"Main Tenant","2015","in school","Urban Area","286","0.435425685532929","0.393094506635672","0.477756864430187"
"Main Tenant","2015","in school","Rural Area","105","0.40707355207248","0.346295316922932","0.467851787222028"
"Main Tenant","2015","inadequately","Urban Area","339","0.800177877561689","0.760338947846531","0.840016807276846"
"Main Tenant","2015","inadequately","Rural Area","119","0.790721362662217","0.72583793228738","0.855604793037054"
"Main Tenant","2015","general elemantary","Urban Area","1407","0.580012109752503","0.558821856439711","0.601202363065295"
"Main Tenant","2015","general elemantary","Rural Area","615","0.54802518426253","0.517763179602479","0.578287188922581"
"Main Tenant","2015","middle vocational","Urban Area","4077","0.5001382769496","0.488801237779854","0.511475316119346"
"Main Tenant","2015","middle vocational","Rural Area","2067","0.421185189122519","0.407183615976357","0.43518676226868"
"Main Tenant","2015","vocational + Abi","Urban Area","908","0.516163792877992","0.491600166676547","0.540727419079438"
"Main Tenant","2015","vocational + Abi","Rural Area","281","0.483138928545767","0.442470534589883","0.523807322501652"
"Main Tenant","2015","higher vocational","Urban Area","378","0.428911762117237","0.397154514525277","0.460669009709196"
"Main Tenant","2015","higher vocational","Rural Area","172","0.365562896328484","0.327282921540502","0.403842871116466"
"Main Tenant","2015","higher education","Urban Area","2340","0.493296088335526","0.479018048089612","0.507574128581441"
"Main Tenant","2015","higher education","Rural Area","613","0.356048245004703","0.333594813179016","0.37850167683039"
"Sub-Tenant","2015","in school","Urban Area","5","","",""
"Sub-Tenant","2015","in school","Rural Area","2","","",""
"Sub-Tenant","2015","inadequately","Urban Area","4","","",""
"Sub-Tenant","2015","inadequately","Rural Area","4","","",""
"Sub-Tenant","2015","general elemantary","Urban Area","37","0.029145016243038","0.0219229982395361","0.0363670342465398"
"Sub-Tenant","2015","general elemantary","Rural Area","15","","",""
"Sub-Tenant","2015","middle vocational","Urban Area","117","0.0161342578809587","0.0132775089342841","0.0189910068276334"
"Sub-Tenant","2015","middle vocational","Rural Area","82","0.0187413323578559","0.0148957470082119","0.0225869177074999"
"Sub-Tenant","2015","vocational + Abi","Urban Area","23","","",""
"Sub-Tenant","2015","vocational + Abi","Rural Area","10","","",""
"Sub-Tenant","2015","higher vocational","Urban Area","6","","",""
"Sub-Tenant","2015","higher vocational","Rural Area","8","","",""
"Sub-Tenant","2015","higher education","Urban Area","49","0.0173612280847708","0.0136310908784021","0.0210913652911396"
"Sub-Tenant","2015","higher education","Rural Area","21","","",""
"Owner","2015","in school","Urban Area","236","0.54359104308597","0.501064898752196","0.586117187419744"
"Owner","2015","in school","Rural Area","144","0.590320786487974","0.529482463695535","0.651159109280414"
"Owner","2015","inadequately","Urban Area","44","0.185661298282407","0.146921635350549","0.224400961214265"
"Owner","2015","inadequately","Rural Area","28","","",""
"Owner","2015","general elemantary","Urban Area","633","0.385004624605247","0.364113196349531","0.405896052860962"
"Owner","2015","general elemantary","Rural Area","404","0.419869135351307","0.389859530389882","0.449878740312733"
"Owner","2015","middle vocational","Urban Area","3262","0.480967474716976","0.469638651481894","0.492296297952058"
"Owner","2015","middle vocational","Rural Area","2625","0.559137101614859","0.545057790635975","0.573216412593742"
"Owner","2015","vocational + Abi","Urban Area","656","0.461707352890584","0.437203061505842","0.486211644275326"
"Owner","2015","vocational + Abi","Rural Area","289","0.499171676201412","0.458480194641987","0.539863157760837"
"Owner","2015","higher vocational","Urban Area","544","0.559014550703936","0.527155637610421","0.590873463797451"
"Owner","2015","higher vocational","Rural Area","428","0.624316596573575","0.585821115945238","0.662812077201912"
"Owner","2015","higher education","Urban Area","2314","0.487646288764607","0.473371324085925","0.50192125344329"
"Owner","2015","higher education","Rural Area","1111","0.622027101183193","0.599289919989393","0.644764282376993"
"Nursing Home/Retirement Community","2015","in school","Urban Area","","","",""
"Nursing Home/Retirement Community","2015","in school","Rural Area","","","",""
"Nursing Home/Retirement Community","2015","inadequately","Urban Area","","","",""
"Nursing Home/Retirement Community","2015","inadequately","Rural Area","","","",""
"Nursing Home/Retirement Community","2015","general elemantary","Urban Area","7","","",""
"Nursing Home/Retirement Community","2015","general elemantary","Rural Area","5","","",""
"Nursing Home/Retirement Community","2015","middle vocational","Urban Area","16","","",""
"Nursing Home/Retirement Community","2015","middle vocational","Rural Area","3","","",""
"Nursing Home/Retirement Community","2015","vocational + Abi","Urban Area","3","","",""
"Nursing Home/Retirement Community","2015","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","2015","higher vocational","Urban Area","5","","",""
"Nursing Home/Retirement Community","2015","higher vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","2015","higher education","Urban Area","7","","",""
"Nursing Home/Retirement Community","2015","higher education","Rural Area","2","","",""
"Tenant","2015","in school","Urban Area","","","",""
"Tenant","2015","in school","Rural Area","","","",""
"Tenant","2015","inadequately","Urban Area","","","",""
"Tenant","2015","inadequately","Rural Area","","","",""
"Tenant","2015","general elemantary","Urban Area","","","",""
"Tenant","2015","general elemantary","Rural Area","","","",""
"Tenant","2015","middle vocational","Urban Area","","","",""
"Tenant","2015","middle vocational","Rural Area","","","",""
"Tenant","2015","vocational + Abi","Urban Area","","","",""
"Tenant","2015","vocational + Abi","Rural Area","","","",""
"Tenant","2015","higher vocational","Urban Area","","","",""
"Tenant","2015","higher vocational","Rural Area","","","",""
"Tenant","2015","higher education","Urban Area","","","",""
"Tenant","2015","higher education","Rural Area","","","",""
"Main Tenant","2016","in school","Urban Area","256","0.433611267807396","0.390216555834614","0.477005979780178"
"Main Tenant","2016","in school","Rural Area","66","0.34461598140801","0.281673818309925","0.407558144506094"
"Main Tenant","2016","inadequately","Urban Area","252","0.795126304851029","0.748912104610347","0.841340505091711"
"Main Tenant","2016","inadequately","Rural Area","99","0.818899801123168","0.751389828642443","0.886409773603893"
"Main Tenant","2016","general elemantary","Urban Area","1205","0.586587046704368","0.563793273619376","0.60938081978936"
"Main Tenant","2016","general elemantary","Rural Area","536","0.490328397207905","0.458589606017798","0.522067188398013"
"Main Tenant","2016","middle vocational","Urban Area","3637","0.499171979946846","0.487226324949567","0.511117634944124"
"Main Tenant","2016","middle vocational","Rural Area","1860","0.418229725935088","0.403584782783515","0.432874669086661"
"Main Tenant","2016","vocational + Abi","Urban Area","852","0.521065286008449","0.495742486095989","0.54638808592091"
"Main Tenant","2016","vocational + Abi","Rural Area","249","0.451606115031539","0.40955445333778","0.493657776725298"
"Main Tenant","2016","higher vocational","Urban Area","335","0.426217958420216","0.392972832968287","0.459463083872145"
"Main Tenant","2016","higher vocational","Rural Area","152","0.325534570669218","0.286863433417955","0.364205707920482"
"Main Tenant","2016","higher education","Urban Area","2044","0.496474790922021","0.481516656063069","0.511432925780973"
"Main Tenant","2016","higher education","Rural Area","545","0.337767892061401","0.31487817283586","0.360657611286943"
"Sub-Tenant","2016","in school","Urban Area","2","","",""
"Sub-Tenant","2016","in school","Rural Area","1","","",""
"Sub-Tenant","2016","inadequately","Urban Area","3","","",""
"Sub-Tenant","2016","inadequately","Rural Area","1","","",""
"Sub-Tenant","2016","general elemantary","Urban Area","26","","",""
"Sub-Tenant","2016","general elemantary","Rural Area","19","","",""
"Sub-Tenant","2016","middle vocational","Urban Area","97","0.0190661532336443","0.015798831072525","0.0223334753947636"
"Sub-Tenant","2016","middle vocational","Rural Area","71","0.0250685813704931","0.0204271023663962","0.0297100603745901"
"Sub-Tenant","2016","vocational + Abi","Urban Area","20","","",""
"Sub-Tenant","2016","vocational + Abi","Rural Area","14","","",""
"Sub-Tenant","2016","higher vocational","Urban Area","12","","",""
"Sub-Tenant","2016","higher vocational","Rural Area","10","","",""
"Sub-Tenant","2016","higher education","Urban Area","43","0.0138225830204896","0.0103296491420474","0.0173155168989317"
"Sub-Tenant","2016","higher education","Rural Area","27","","",""
"Owner","2016","in school","Urban Area","243","0.562414193954806","0.518974277872677","0.605854110036934"
"Owner","2016","in school","Rural Area","152","0.654197955497761","0.591204649251278","0.717191261744244"
"Owner","2016","inadequately","Urban Area","37","0.167629793571974","0.124858917165485","0.210400669978464"
"Owner","2016","inadequately","Rural Area","25","","",""
"Owner","2016","general elemantary","Urban Area","555","0.380100668139654","0.357632490603393","0.402568845675914"
"Owner","2016","general elemantary","Rural Area","393","0.46531336368086","0.433645113420372","0.496981613941349"
"Owner","2016","middle vocational","Urban Area","2980","0.477924974316472","0.465990951030633","0.48985899760231"
"Owner","2016","middle vocational","Rural Area","2423","0.555275925553434","0.540522114395769","0.570029736711099"
"Owner","2016","vocational + Abi","Urban Area","621","0.456243655803792","0.430995591799264","0.481491719808319"
"Owner","2016","vocational + Abi","Rural Area","275","0.512209017943852","0.469971591648626","0.554446444239077"
"Owner","2016","higher vocational","Urban Area","500","0.5468996342075","0.513434725004997","0.580364543410003"
"Owner","2016","higher vocational","Rural Area","402","0.653917940963568","0.614657090007214","0.693178791919923"
"Owner","2016","higher education","Urban Area","2200","0.488496317461995","0.473541770400131","0.50345086452386"
"Owner","2016","higher education","Rural Area","1065","0.639936279683217","0.616704407195832","0.663168152170602"
"Nursing Home/Retirement Community","2016","in school","Urban Area","","","",""
"Nursing Home/Retirement Community","2016","in school","Rural Area","","","",""
"Nursing Home/Retirement Community","2016","inadequately","Urban Area","1","","",""
"Nursing Home/Retirement Community","2016","inadequately","Rural Area","","","",""
"Nursing Home/Retirement Community","2016","general elemantary","Urban Area","7","","",""
"Nursing Home/Retirement Community","2016","general elemantary","Rural Area","5","","",""
"Nursing Home/Retirement Community","2016","middle vocational","Urban Area","16","","",""
"Nursing Home/Retirement Community","2016","middle vocational","Rural Area","4","","",""
"Nursing Home/Retirement Community","2016","vocational + Abi","Urban Area","2","","",""
"Nursing Home/Retirement Community","2016","vocational + Abi","Rural Area","","","",""
"Nursing Home/Retirement Community","2016","higher vocational","Urban Area","3","","",""
"Nursing Home/Retirement Community","2016","higher vocational","Rural Area","","","",""
"Nursing Home/Retirement Community","2016","higher education","Urban Area","5","","",""
"Nursing Home/Retirement Community","2016","higher education","Rural Area","3","","",""
"Tenant","2016","in school","Urban Area","","","",""
"Tenant","2016","in school","Rural Area","","","",""
"Tenant","2016","inadequately","Urban Area","","","",""
"Tenant","2016","inadequately","Rural Area","","","",""
"Tenant","2016","general elemantary","Urban Area","","","",""
"Tenant","2016","general elemantary","Rural Area","","","",""
"Tenant","2016","middle vocational","Urban Area","","","",""
"Tenant","2016","middle vocational","Rural Area","","","",""
"Tenant","2016","vocational + Abi","Urban Area","","","",""
"Tenant","2016","vocational + Abi","Rural Area","","","",""
"Tenant","2016","higher vocational","Urban Area","","","",""
"Tenant","2016","higher vocational","Rural Area","","","",""
"Tenant","2016","higher education","Urban Area","","","",""
"Tenant","2016","higher education","Rural Area","","","",""
"Main Tenant","2017","in school","Urban Area","270","0.365505098437127","0.3263133280324","0.404696868841854"
"Main Tenant","2017","in school","Rural Area","88","0.34850508620694","0.287583074602686","0.409427097811195"
"Main Tenant","2017","inadequately","Urban Area","898","0.84305133228302","0.820230629831507","0.865872034734533"
"Main Tenant","2017","inadequately","Rural Area","405","0.688270024893871","0.645848716196672","0.73069133359107"
"Main Tenant","2017","general elemantary","Urban Area","1612","0.599047168926419","0.578728910514662","0.619365427338176"
"Main Tenant","2017","general elemantary","Rural Area","754","0.512318862754663","0.484373464595869","0.540264260913456"
"Main Tenant","2017","middle vocational","Urban Area","4141","0.495519060707084","0.484281304653093","0.506756816761076"
"Main Tenant","2017","middle vocational","Rural Area","2210","0.420744754561607","0.407089577900616","0.434399931222597"
"Main Tenant","2017","vocational + Abi","Urban Area","941","0.53665991826842","0.512599363624829","0.560720472912012"
"Main Tenant","2017","vocational + Abi","Rural Area","303","0.460390051070201","0.421894716678556","0.498885385461846"
"Main Tenant","2017","higher vocational","Urban Area","348","0.393132244940854","0.361309314766101","0.424955175115607"
"Main Tenant","2017","higher vocational","Rural Area","180","0.324644774341123","0.288396326326682","0.360893222355563"
"Main Tenant","2017","higher education","Urban Area","2509","0.48480854044461","0.47104235594809","0.498574724941131"
"Main Tenant","2017","higher education","Rural Area","743","0.340093509363015","0.319253005859914","0.360934012866117"
"Sub-Tenant","2017","in school","Urban Area","3","","",""
"Sub-Tenant","2017","in school","Rural Area","2","","",""
"Sub-Tenant","2017","inadequately","Urban Area","41","0.0436000752192023","0.0307889708858868","0.0564111795525177"
"Sub-Tenant","2017","inadequately","Rural Area","19","","",""
"Sub-Tenant","2017","general elemantary","Urban Area","52","0.0290710906483659","0.0221058888074086","0.0360362924893232"
"Sub-Tenant","2017","general elemantary","Rural Area","28","","",""
"Sub-Tenant","2017","middle vocational","Urban Area","137","0.017004887438386","0.0140989276730446","0.0199108472037275"
"Sub-Tenant","2017","middle vocational","Rural Area","108","0.0262289248284952","0.0218084221340484","0.030649427522942"
"Sub-Tenant","2017","vocational + Abi","Urban Area","29","","",""
"Sub-Tenant","2017","vocational + Abi","Rural Area","12","","",""
"Sub-Tenant","2017","higher vocational","Urban Area","9","","",""
"Sub-Tenant","2017","higher vocational","Rural Area","10","","",""
"Sub-Tenant","2017","higher education","Urban Area","84","0.0228888825255751","0.0187695353098015","0.0270082297413488"
"Sub-Tenant","2017","higher education","Rural Area","35","0.0268349843187169","0.0197259313121203","0.0339440373253134"
"Owner","2017","in school","Urban Area","307","0.616570013793818","0.57699980599317","0.656140221594466"
"Owner","2017","in school","Rural Area","145","0.649293853919686","0.588283085580975","0.710304622258398"
