"hlf0001_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Owner","2001","Employed","higher vocational","696","0.534243529766526","0.50616037683106","0.562326682701991","3"
"Owner","2001","Employed","higher education","1476","0.502644537170546","0.483964066866027","0.521325007475064","3"
"Sub-Tenant","2001","Employed","higher education","38","0.01688247283586","0.012069154055222","0.0216957916164979","2"
"Sub-Tenant","2001","Employed","middle vocational","123","0.0190177641633691","0.0159042701273099","0.0221312581994282","2"
"Sub-Tenant","2001","Employed","vocational + Abi","14","","","","2"
"Sub-Tenant","2001","Employed","higher vocational","18","","","","2"
"Sub-Tenant","2001","Not Employed","in school","4","","","","2"
"Sub-Tenant","2001","Not Employed","inadequately","2","","","","2"
"Sub-Tenant","2001","Not Employed","general elemantary","29","","","","2"
"Sub-Tenant","2001","Not Employed","middle vocational","41","0.0123952866382761","0.00907319056409686","0.0157173827124553","2"
"Sub-Tenant","2001","Not Employed","vocational + Abi","5","","","","2"
"Sub-Tenant","2001","Not Employed","higher vocational","3","","","","2"
"Sub-Tenant","2001","Not Employed","higher education","8","","","","2"
"Sub-Tenant","2001","Employed","in school","2","","","","2"
"Sub-Tenant","2001","Employed","inadequately","2","","","","2"
"Sub-Tenant","2001","Employed","general elemantary","34","0.0329396639450955","0.0238003068549408","0.0420790210352502","2"
"Tenant","2001","Not Employed","in school","","","","","5"
"Tenant","2001","Not Employed","inadequately","","","","","5"
"Tenant","2001","Not Employed","general elemantary","","","","","5"
"Tenant","2001","Not Employed","middle vocational","","","","","5"
"Tenant","2001","Not Employed","vocational + Abi","","","","","5"
"Tenant","2001","Not Employed","higher vocational","","","","","5"
"Tenant","2001","Not Employed","higher education","","","","","5"
"Tenant","2001","Employed","in school","","","","","5"
"Tenant","2001","Employed","inadequately","","","","","5"
"Tenant","2001","Employed","general elemantary","","","","","5"
"Tenant","2001","Employed","middle vocational","","","","","5"
"Tenant","2001","Employed","vocational + Abi","","","","","5"
"Tenant","2001","Employed","higher vocational","","","","","5"
"Tenant","2001","Employed","higher education","","","","","5"
"Main Tenant","2002","Not Employed","in school","188","0.453888459219942","0.409761001366078","0.498015917073806","1"
"Main Tenant","2002","Not Employed","inadequately","129","0.807957953934273","0.747671642942791","0.868244264925755","1"
"Main Tenant","2002","Not Employed","general elemantary","800","0.510054877675574","0.485350956015214","0.534758799335933","1"
"Main Tenant","2002","Not Employed","middle vocational","1898","0.470362558934053","0.455390182928886","0.48533493493922","1"
"Main Tenant","2002","Not Employed","vocational + Abi","138","0.483959207637122","0.42850721087377","0.539411204400474","1"
"Main Tenant","2002","Not Employed","higher vocational","204","0.438918377521571","0.394707379902166","0.483129375140977","1"
"Main Tenant","2002","Not Employed","higher education","365","0.458990865956871","0.427303173918956","0.490678557994787","1"
"Main Tenant","2002","Employed","in school","39","0.378052471741892","0.294049235005963","0.462055708477822","1"
"Main Tenant","2002","Employed","inadequately","93","0.805469075224107","0.734939029231715","0.875999121216499","1"
"Main Tenant","2002","Employed","general elemantary","782","0.608246186684344","0.582216632479827","0.634275740888862","1"
"Main Tenant","2002","Employed","middle vocational","3439","0.513532877344987","0.502133432151079","0.524932322538895","1"
"Main Tenant","2002","Employed","vocational + Abi","451","0.609752383164435","0.577300858094642","0.642203908234229","1"
"Main Tenant","2002","Employed","higher vocational","487","0.420982259208765","0.393786006335154","0.448178512082375","1"
"Main Tenant","2002","Employed","higher education","1372","0.471619989014722","0.455367372498318","0.487872605531125","1"
"Nursing Home/Retirement Community","2002","Not Employed","vocational + Abi","1","","","","4"
"Nursing Home/Retirement Community","2002","Not Employed","higher vocational","2","","","","4"
"Nursing Home/Retirement Community","2002","Not Employed","higher education","3","","","","4"
"Nursing Home/Retirement Community","2002","Employed","in school","","","","","4"
"Nursing Home/Retirement Community","2002","Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","2002","Employed","general elemantary","1","","","","4"
"Nursing Home/Retirement Community","2002","Employed","middle vocational","2","","","","4"
"Nursing Home/Retirement Community","2002","Employed","vocational + Abi","1","","","","4"
"Nursing Home/Retirement Community","2002","Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","2002","Employed","higher education","","","","","4"
"Nursing Home/Retirement Community","2002","Not Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","2002","Not Employed","general elemantary","11","","","","4"
"Nursing Home/Retirement Community","2002","Not Employed","middle vocational","13","","","","4"
"Nursing Home/Retirement Community","2002","Not Employed","in school","","","","","4"
"Owner","2002","Not Employed","in school","296","0.533231025457322","0.489012693331173","0.57744935758347","3"
"Owner","2002","Not Employed","inadequately","31","0.180603627015148","0.121727881482867","0.239479372547429","3"
"Owner","2002","Not Employed","general elemantary","729","0.452237577569376","0.427641651978215","0.476833503160537","3"
"Owner","2002","Not Employed","middle vocational","2309","0.510863946925139","0.495868739479004","0.525859154371275","3"
"Owner","2002","Not Employed","vocational + Abi","169","0.506455248400969","0.450979317182731","0.561931179619207","3"
"Owner","2002","Not Employed","higher vocational","272","0.534236232864789","0.489796142822391","0.578676322907186","3"
"Owner","2002","Not Employed","higher education","572","0.522699240101432","0.490937207613378","0.554461272589486","3"
"Owner","2002","Employed","in school","88","0.585267207964907","0.499917038109036","0.670617377820779","3"
"Owner","2002","Employed","inadequately","27","","","","3"
"Owner","2002","Employed","general elemantary","541","0.35794674012408","0.332383544119317","0.383509936128843","3"
"Owner","2002","Employed","middle vocational","3819","0.470287797714994","0.458904327249314","0.481671268180674","3"
"Owner","2002","Employed","vocational + Abi","394","0.359406559506621","0.327485854724378","0.391327264288864","3"
"Owner","2002","Employed","higher vocational","761","0.553605172622973","0.526221551040244","0.580988794205702","3"
"Owner","2002","Employed","higher education","2215","0.513694013611201","0.497421259701864","0.529966767520539","3"
"Sub-Tenant","2002","Not Employed","in school","5","","","","2"
"Sub-Tenant","2002","Not Employed","inadequately","4","","","","2"
"Sub-Tenant","2002","Not Employed","general elemantary","33","0.0255632146447166","0.0177636870629675","0.0333627422264657","2"
"Sub-Tenant","2002","Not Employed","middle vocational","49","0.0133413478587371","0.0098996849458626","0.0167830107716116","2"
"Sub-Tenant","2002","Not Employed","vocational + Abi","4","","","","2"
"Sub-Tenant","2002","Not Employed","higher vocational","6","","","","2"
"Sub-Tenant","2002","Not Employed","higher education","10","","","","2"
"Sub-Tenant","2002","Employed","in school","1","","","","2"
"Sub-Tenant","2002","Employed","inadequately","1","","","","2"
"Sub-Tenant","2002","Employed","general elemantary","27","","","","2"
"Sub-Tenant","2002","Employed","middle vocational","125","0.015818406379844","0.0129726886171769","0.018664124142511","2"
"Sub-Tenant","2002","Employed","vocational + Abi","22","","","","2"
"Sub-Tenant","2002","Employed","higher vocational","18","","","","2"
"Sub-Tenant","2002","Employed","higher education","37","0.014685997374077","0.0107695432206465","0.0186024515275075","2"
"Tenant","2002","Not Employed","in school","","","","","5"
"Tenant","2002","Not Employed","inadequately","","","","","5"
"Tenant","2002","Not Employed","general elemantary","","","","","5"
"Tenant","2002","Not Employed","middle vocational","","","","","5"
"Tenant","2002","Not Employed","vocational + Abi","","","","","5"
"Tenant","2002","Not Employed","higher vocational","","","","","5"
"Tenant","2002","Not Employed","higher education","","","","","5"
"Tenant","2002","Employed","in school","","","","","5"
"Tenant","2002","Employed","inadequately","","","","","5"
"Tenant","2002","Employed","general elemantary","","","","","5"
"Tenant","2002","Employed","middle vocational","","","","","5"
"Tenant","2002","Employed","vocational + Abi","","","","","5"
"Tenant","2002","Employed","higher vocational","","","","","5"
"Tenant","2002","Employed","higher education","","","","","5"
"Main Tenant","2003","Not Employed","in school","163","0.401033249312885","0.358117097187296","0.443949401438474","1"
"Main Tenant","2003","Not Employed","inadequately","130","0.806814416199584","0.746019849720448","0.86760898267872","1"
"Main Tenant","2003","Not Employed","general elemantary","754","0.499706817584557","0.474420647528112","0.524992987641001","1"
"Main Tenant","2003","Not Employed","middle vocational","1867","0.477208677203416","0.462108336462624","0.492309017944209","1"
"Main Tenant","2003","Not Employed","vocational + Abi","122","0.475609363572944","0.418328530240536","0.532890196905352","1"
"Main Tenant","2003","Not Employed","higher vocational","207","0.440704265794396","0.396610418773647","0.484798112815145","1"
"Main Tenant","2003","Not Employed","higher education","365","0.458150114180056","0.426827474744197","0.489472753615915","1"
"Main Tenant","2003","Employed","in school","38","0.364226154661552","0.27703106001252","0.451421249310584","1"
"Main Tenant","2003","Employed","inadequately","81","0.754348243601353","0.673535338248824","0.835161148953883","1"
"Main Tenant","2003","Employed","general elemantary","727","0.623972587840122","0.597279713829536","0.650665461850708","1"
"Main Tenant","2003","Employed","middle vocational","3188","0.503064165209468","0.491329546886825","0.514798783532111","1"
"Main Tenant","2003","Employed","vocational + Abi","432","0.563361681840863","0.530442849392122","0.596280514289605","1"
"Main Tenant","2003","Employed","higher vocational","466","0.441779893658411","0.413764278262169","0.469795509054654","1"
"Main Tenant","2003","Employed","higher education","1277","0.477834925312516","0.461037482448031","0.494632368177002","1"
"Nursing Home/Retirement Community","2003","Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","2003","Employed","higher education","","","","","4"
"Nursing Home/Retirement Community","2003","Not Employed","vocational + Abi","1","","","","4"
"Nursing Home/Retirement Community","2003","Not Employed","higher vocational","2","","","","4"
"Nursing Home/Retirement Community","2003","Not Employed","higher education","3","","","","4"
"Nursing Home/Retirement Community","2003","Employed","in school","","","","","4"
"Nursing Home/Retirement Community","2003","Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","2003","Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","2003","Employed","middle vocational","1","","","","4"
"Nursing Home/Retirement Community","2003","Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","2003","Not Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","2003","Not Employed","general elemantary","10","","","","4"
"Nursing Home/Retirement Community","2003","Not Employed","middle vocational","17","","","","4"
"Nursing Home/Retirement Community","2003","Not Employed","in school","","","","","4"
"Owner","2003","Not Employed","in school","332","0.579458861693694","0.536232888927641","0.622684834459747","3"
"Owner","2003","Not Employed","inadequately","26","","","","3"
"Owner","2003","Not Employed","general elemantary","700","0.45460353430591","0.429421797049691","0.479785271562129","3"
"Owner","2003","Not Employed","middle vocational","2263","0.500260970525913","0.485144919780508","0.515377021271319","3"
"Owner","2003","Not Employed","vocational + Abi","164","0.508859150520429","0.451519044961325","0.566199256079534","3"
"Owner","2003","Not Employed","higher vocational","272","0.528958282374808","0.484625600216041","0.573290964533576","3"
"Owner","2003","Not Employed","higher education","593","0.523650836029699","0.492253083447808","0.555048588611589","3"
"Owner","2003","Employed","in school","79","0.635773845338448","0.548578750689416","0.72296893998748","3"
"Owner","2003","Employed","inadequately","25","","","","3"
"Owner","2003","Employed","general elemantary","511","0.343356283930182","0.317190109960183","0.369522457900182","3"
"Owner","2003","Employed","middle vocational","3635","0.472378366033876","0.460661447332186","0.484095284735566","3"
"Owner","2003","Employed","vocational + Abi","411","0.397340843994679","0.364861493710672","0.429820194278686","3"
"Owner","2003","Employed","higher vocational","728","0.543403171435848","0.515302157801868","0.571504185069828","3"
"Owner","2003","Employed","higher education","2083","0.506674722647963","0.489862248824442","0.523487196471484","3"
"Sub-Tenant","2003","Not Employed","in school","6","","","","2"
"Sub-Tenant","2003","Not Employed","inadequately","6","","","","2"
"Sub-Tenant","2003","Not Employed","general elemantary","38","0.0357448290446903","0.0263559071743771","0.0451337509150034","2"
"Sub-Tenant","2003","Not Employed","middle vocational","56","0.0157718258864482","0.0120051584333932","0.0195384933395031","2"
"Sub-Tenant","2003","Not Employed","vocational + Abi","5","","","","2"
"Sub-Tenant","2003","Not Employed","higher vocational","6","","","","2"
"Sub-Tenant","2003","Not Employed","higher education","11","","","","2"
"Sub-Tenant","2003","Employed","in school","","","","","2"
"Sub-Tenant","2003","Employed","inadequately","3","","","","2"
"Sub-Tenant","2003","Employed","general elemantary","27","","","","2"
"Sub-Tenant","2003","Employed","middle vocational","150","0.0245443981634975","0.020912889648357","0.0281759066786379","2"
"Sub-Tenant","2003","Employed","vocational + Abi","29","","","","2"
"Sub-Tenant","2003","Employed","higher vocational","13","","","","2"
"Sub-Tenant","2003","Employed","higher education","37","0.0154903520395209","0.0113375526719816","0.0196431514070602","2"
"Tenant","2003","Not Employed","in school","","","","","5"
"Tenant","2003","Not Employed","inadequately","","","","","5"
"Tenant","2003","Not Employed","general elemantary","","","","","5"
"Tenant","2003","Not Employed","middle vocational","","","","","5"
"Tenant","2003","Not Employed","vocational + Abi","","","","","5"
"Tenant","2003","Not Employed","higher vocational","","","","","5"
"Tenant","2003","Not Employed","higher education","","","","","5"
"Tenant","2003","Employed","in school","","","","","5"
"Tenant","2003","Employed","inadequately","","","","","5"
"Tenant","2003","Employed","general elemantary","","","","","5"
"Tenant","2003","Employed","middle vocational","","","","","5"
"Tenant","2003","Employed","vocational + Abi","","","","","5"
"Tenant","2003","Employed","higher vocational","","","","","5"
"Tenant","2003","Employed","higher education","","","","","5"
"Main Tenant","2004","Not Employed","in school","180","0.402412660752391","0.361279860024082","0.443545461480699","1"
"Main Tenant","2004","Not Employed","inadequately","123","0.766780206396993","0.699991061888692","0.833569350905294","1"
"Main Tenant","2004","Not Employed","general elemantary","751","0.531404203546409","0.505648278783474","0.557160128309343","1"
"Main Tenant","2004","Not Employed","middle vocational","1846","0.478166227296073","0.463033959449046","0.4932984951431","1"
"Main Tenant","2004","Not Employed","vocational + Abi","126","0.501129191147359","0.443282830689344","0.558975551605373","1"
"Main Tenant","2004","Not Employed","higher vocational","209","0.420975479352035","0.37739404603801","0.46455691266606","1"
"Main Tenant","2004","Not Employed","higher education","383","0.472337837184767","0.441364559557454","0.50331111481208","1"
"Main Tenant","2004","Employed","in school","22","","","","1"
"Main Tenant","2004","Employed","inadequately","74","0.784169229768551","0.704331241743113","0.864007217793989","1"
"Main Tenant","2004","Employed","general elemantary","650","0.624052756339403","0.596179147457289","0.651926365221517","1"
"Main Tenant","2004","Employed","middle vocational","3086","0.511467835453757","0.499462709483243","0.52347296142427","1"
"Main Tenant","2004","Employed","vocational + Abi","442","0.574965768755434","0.542303999689521","0.607627537821347","1"
"Main Tenant","2004","Employed","higher vocational","423","0.421883687180225","0.393402303950448","0.450365070410002","1"
"Main Tenant","2004","Employed","higher education","1220","0.480844335399807","0.463831040743448","0.497857630056166","1"
"Nursing Home/Retirement Community","2004","Not Employed","in school","","","","","4"
"Nursing Home/Retirement Community","2004","Not Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","2004","Not Employed","general elemantary","12","","","","4"
"Nursing Home/Retirement Community","2004","Not Employed","middle vocational","19","","","","4"
"Nursing Home/Retirement Community","2004","Not Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","2004","Not Employed","higher vocational","2","","","","4"
"Nursing Home/Retirement Community","2004","Not Employed","higher education","4","","","","4"
"Nursing Home/Retirement Community","2004","Employed","in school","","","","","4"
"Nursing Home/Retirement Community","2004","Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","2004","Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","2004","Employed","middle vocational","3","","","","4"
"Nursing Home/Retirement Community","2004","Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","2004","Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","2004","Employed","higher education","","","","","4"
"Owner","2004","Employed","middle vocational","3435","0.46358552721844","0.451609131027834","0.475561923409047","3"
"Owner","2004","Employed","vocational + Abi","418","0.398707214411716","0.36635702718033","0.431057401643101","3"
"Owner","2004","Employed","higher vocational","713","0.558682726940042","0.53004654031948","0.587318913560603","3"
"Owner","2004","Employed","higher education","2049","0.502008333893851","0.48498267712137","0.519033990666332","3"
"Owner","2004","Not Employed","in school","364","0.594985418569962","0.553809787837522","0.636161049302402","3"
"Owner","2004","Not Employed","inadequately","29","","","","3"
"Owner","2004","Not Employed","general elemantary","652","0.426873850852014","0.401344466095751","0.452403235608277","3"
"Owner","2004","Not Employed","middle vocational","2259","0.494532772828891","0.479386962314063","0.50967858334372","3"
"Owner","2004","Not Employed","vocational + Abi","159","0.491530309630647","0.433692101565159","0.549368517696135","3"
"Owner","2004","Not Employed","higher vocational","279","0.561505525348207","0.517704557083701","0.605306493612713","3"
"Owner","2004","Not Employed","higher education","605","0.510256509774133","0.479242249056925","0.541270770491341","3"
"Owner","2004","Employed","in school","70","0.612836390374376","0.513838451024581","0.711834329724171","3"
"Owner","2004","Employed","inadequately","27","","","","3"
"Owner","2004","Employed","general elemantary","480","0.344047500324213","0.316709641557603","0.371385359090823","3"
"Sub-Tenant","2004","Not Employed","in school","2","","","","2"
"Sub-Tenant","2004","Not Employed","inadequately","2","","","","2"
"Sub-Tenant","2004","Not Employed","general elemantary","27","","","","2"
"Sub-Tenant","2004","Not Employed","middle vocational","62","0.0191996112959745","0.0150425635578483","0.0233566590341007","2"
"Sub-Tenant","2004","Not Employed","vocational + Abi","2","","","","2"
"Sub-Tenant","2004","Not Employed","higher vocational","3","","","","2"
"Sub-Tenant","2004","Not Employed","higher education","6","","","","2"
"Sub-Tenant","2004","Employed","in school","1","","","","2"
"Sub-Tenant","2004","Employed","inadequately","1","","","","2"
"Sub-Tenant","2004","Employed","general elemantary","30","0.0318997433363842","0.021786909802774","0.0420125768699944","2"
"Sub-Tenant","2004","Employed","middle vocational","136","0.0248637290138256","0.0211241151282747","0.0286033428993765","2"
"Sub-Tenant","2004","Employed","vocational + Abi","20","","","","2"
"Sub-Tenant","2004","Employed","higher vocational","19","","","","2"
"Sub-Tenant","2004","Employed","higher education","44","0.0171473307063418","0.0127267446881567","0.0215679167245269","2"
"Tenant","2004","Not Employed","in school","","","","","5"
"Tenant","2004","Not Employed","inadequately","","","","","5"
"Tenant","2004","Not Employed","general elemantary","","","","","5"
"Tenant","2004","Not Employed","middle vocational","","","","","5"
"Tenant","2004","Not Employed","vocational + Abi","","","","","5"
"Tenant","2004","Not Employed","higher vocational","","","","","5"
"Tenant","2004","Not Employed","higher education","","","","","5"
"Tenant","2004","Employed","in school","","","","","5"
"Tenant","2004","Employed","inadequately","","","","","5"
"Tenant","2004","Employed","general elemantary","","","","","5"
"Tenant","2004","Employed","middle vocational","","","","","5"
"Tenant","2004","Employed","vocational + Abi","","","","","5"
"Tenant","2004","Employed","higher vocational","","","","","5"
"Tenant","2004","Employed","higher education","","","","","5"
"Main Tenant","2005","Not Employed","in school","212","0.498329818127834","0.456619247286389","0.540040388969279","1"
"Main Tenant","2005","Not Employed","inadequately","125","0.816974636500757","0.755901861108746","0.878047411892768","1"
"Main Tenant","2005","Not Employed","general elemantary","706","0.540472004488139","0.513985708636984","0.566958300339293","1"
"Main Tenant","2005","Not Employed","middle vocational","1751","0.480965736765381","0.465429569365806","0.496501904164957","1"
"Main Tenant","2005","Not Employed","vocational + Abi","126","0.469737111915753","0.411794413835724","0.527679809995782","1"
"Main Tenant","2005","Not Employed","higher vocational","193","0.441177239930446","0.395703681035869","0.486650798825023","1"
"Main Tenant","2005","Not Employed","higher education","386","0.478160823759892","0.447308442380238","0.509013205139546","1"
"Main Tenant","2005","Employed","in school","25","","","","1"
"Main Tenant","2005","Employed","inadequately","66","0.713309368091793","0.620903427470231","0.805715308713355","1"
"Main Tenant","2005","Employed","general elemantary","570","0.609709469801181","0.580287509234489","0.639131430367874","1"
"Main Tenant","2005","Employed","middle vocational","2911","0.518836079564647","0.506531389658073","0.531140769471221","1"
"Main Tenant","2005","Employed","vocational + Abi","428","0.576563461119829","0.543385780873568","0.609741141366091","1"
"Main Tenant","2005","Employed","higher vocational","405","0.433557057441246","0.40440375106216","0.462710363820333","1"
"Main Tenant","2005","Employed","higher education","1191","0.500484593650885","0.483087253479758","0.517881933822012","1"
"Nursing Home/Retirement Community","2005","Employed","middle vocational","","","","","4"
"Nursing Home/Retirement Community","2005","Employed","higher education","2","","","","4"
"Nursing Home/Retirement Community","2005","Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","2005","Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","2005","Not Employed","in school","","","","","4"
"Nursing Home/Retirement Community","2005","Not Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","2005","Not Employed","general elemantary","13","","","","4"
"Nursing Home/Retirement Community","2005","Not Employed","middle vocational","16","","","","4"
"Nursing Home/Retirement Community","2005","Not Employed","vocational + Abi","1","","","","4"
"Nursing Home/Retirement Community","2005","Not Employed","higher vocational","3","","","","4"
"Nursing Home/Retirement Community","2005","Not Employed","higher education","4","","","","4"
"Nursing Home/Retirement Community","2005","Employed","in school","","","","","4"
"Nursing Home/Retirement Community","2005","Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","2005","Employed","general elemantary","","","","","4"
"Owner","2005","Not Employed","higher vocational","258","0.537217082106065","0.49155255980223","0.582881604409901","3"
"Owner","2005","Not Employed","higher education","604","0.498042997957182","0.46716138088449","0.528924615029875","3"
"Owner","2005","Employed","in school","74","0.654418511961678","0.560741394868069","0.748095629055286","3"
"Owner","2005","Employed","vocational + Abi","402","0.392361765578489","0.359575331814823","0.425148199342155","3"
"Owner","2005","Employed","higher vocational","690","0.546792134403297","0.51750705201064","0.576077216795955","3"
"Owner","2005","Employed","higher education","1937","0.480823259261382","0.463438711287144","0.498207807235621","3"
"Owner","2005","Employed","inadequately","23","","","","3"
"Owner","2005","Employed","general elemantary","446","0.350586661410408","0.321807745611076","0.37936557720974","3"
"Owner","2005","Employed","middle vocational","3298","0.453288088786385","0.441028511861649","0.465547665711121","3"
"Owner","2005","Not Employed","in school","331","0.474229201122018","0.432573837550636","0.5158845646934","3"
"Owner","2005","Not Employed","inadequately","25","","","","3"
"Owner","2005","Not Employed","general elemantary","605","0.414957220575336","0.388770922222362","0.441143518928311","3"
"Owner","2005","Not Employed","middle vocational","2144","0.492268736318597","0.476723157790185","0.507814314847009","3"
"Owner","2005","Not Employed","vocational + Abi","153","0.489317616811295","0.431281743344208","0.547353490278382","3"
"Sub-Tenant","2005","Not Employed","higher vocational","4","","","","2"
"Sub-Tenant","2005","Not Employed","higher education","13","","","","2"
"Sub-Tenant","2005","Employed","in school","","","","","2"
"Sub-Tenant","2005","Employed","inadequately","3","","","","2"
"Sub-Tenant","2005","Employed","general elemantary","40","0.0397038687884105","0.0279268563157688","0.0514808812610523","2"
"Sub-Tenant","2005","Employed","middle vocational","125","0.0278758316489681","0.023821830679425","0.0319298326185113","2"
"Sub-Tenant","2005","Employed","vocational + Abi","22","","","","2"
"Sub-Tenant","2005","Employed","higher vocational","15","","","","2"
"Sub-Tenant","2005","Employed","higher education","43","0.0184936270931151","0.0138058099272872","0.023181444258943","2"
"Sub-Tenant","2005","Not Employed","in school","9","","","","2"
"Sub-Tenant","2005","Not Employed","inadequately","4","","","","2"
"Sub-Tenant","2005","Not Employed","general elemantary","36","0.0290797907030635","0.0201494907674449","0.0380100906386821","2"
"Sub-Tenant","2005","Not Employed","middle vocational","62","0.0203920847705966","0.0159972174826195","0.0247869520585737","2"
"Sub-Tenant","2005","Not Employed","vocational + Abi","5","","","","2"
"Tenant","2005","Not Employed","in school","","","","","5"
"Tenant","2005","Not Employed","inadequately","","","","","5"
"Tenant","2005","Not Employed","general elemantary","","","","","5"
"Tenant","2005","Not Employed","middle vocational","","","","","5"
"Tenant","2005","Not Employed","vocational + Abi","","","","","5"
"Tenant","2005","Not Employed","higher vocational","","","","","5"
"Tenant","2005","Not Employed","higher education","","","","","5"
"Tenant","2005","Employed","in school","","","","","5"
"Tenant","2005","Employed","inadequately","","","","","5"
"Tenant","2005","Employed","general elemantary","","","","","5"
"Tenant","2005","Employed","middle vocational","","","","","5"
"Tenant","2005","Employed","vocational + Abi","","","","","5"
"Tenant","2005","Employed","higher vocational","","","","","5"
"Tenant","2005","Employed","higher education","","","","","5"
"Main Tenant","2006","Not Employed","in school","194","0.456146087923547","0.415293164252134","0.49699901159496","1"
"Main Tenant","2006","Not Employed","inadequately","128","0.870410037924295","0.816841814397829","0.923978261450761","1"
"Main Tenant","2006","Not Employed","general elemantary","784","0.547108795484604","0.52220717025564","0.572010420713568","1"
"Main Tenant","2006","Not Employed","middle vocational","2011","0.504252425532139","0.4896604491839","0.518844401880379","1"
"Main Tenant","2006","Not Employed","vocational + Abi","123","0.483602294346606","0.427053442443252","0.540151146249959","1"
"Main Tenant","2006","Not Employed","higher vocational","205","0.438214208524775","0.395527465954138","0.480900951095412","1"
"Main Tenant","2006","Not Employed","higher education","415","0.447511427129723","0.419044014274297","0.475978839985149","1"
"Main Tenant","2006","Employed","in school","20","","","","1"
"Main Tenant","2006","Employed","inadequately","65","0.763345210508393","0.676494711315179","0.850195709701607","1"
"Main Tenant","2006","Employed","general elemantary","560","0.606764819967988","0.576832067615898","0.636697572320078","1"
"Main Tenant","2006","Employed","middle vocational","2983","0.521977371511983","0.509955394364088","0.533999348659877","1"
"Main Tenant","2006","Employed","vocational + Abi","458","0.572897697845065","0.540933878159438","0.604861517530692","1"
"Main Tenant","2006","Employed","higher vocational","412","0.433908783327924","0.405138900422663","0.462678666233186","1"
"Main Tenant","2006","Employed","higher education","1277","0.488591547134205","0.471833670558831","0.505349423709579","1"
"Nursing Home/Retirement Community","2006","Not Employed","in school","","","","","4"
"Nursing Home/Retirement Community","2006","Not Employed","inadequately","","","","","4"
"Nursing Home/Retirement Community","2006","Not Employed","general elemantary","13","","","","4"
"Nursing Home/Retirement Community","2006","Not Employed","middle vocational","21","","","","4"
"Nursing Home/Retirement Community","2006","Not Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","2006","Not Employed","higher vocational","5","","","","4"
"Nursing Home/Retirement Community","2006","Not Employed","higher education","6","","","","4"
"Nursing Home/Retirement Community","2006","Employed","in school","","","","","4"
"Nursing Home/Retirement Community","2006","Employed","inadequately","1","","","","4"
"Nursing Home/Retirement Community","2006","Employed","general elemantary","","","","","4"
"Nursing Home/Retirement Community","2006","Employed","middle vocational","","","","","4"
"Nursing Home/Retirement Community","2006","Employed","vocational + Abi","","","","","4"
"Nursing Home/Retirement Community","2006","Employed","higher vocational","","","","","4"
"Nursing Home/Retirement Community","2006","Employed","higher education","2","","","","4"
"Owner","2006","Not Employed","higher vocational","304","0.536580206319757","0.493679047235067","0.579481365404446","3"
"Owner","2006","Not Employed","higher education","743","0.536368912603683","0.507819159372181","0.564918665835185","3"
"Owner","2006","Employed","in school","47","0.53316795039501","0.414589441613986","0.651746459176034","3"
"Owner","2006","Employed","inadequately","24","","","","3"
"Owner","2006","Employed","general elemantary","432","0.352158658081732","0.322889260171023","0.38142805599244","3"
"Owner","2006","Employed","middle vocational","3517","0.450854949955867","0.438879611683316","0.462830288228417","3"
"Owner","2006","Employed","vocational + Abi","439","0.402844168988665","0.371150935005715","0.434537402971615","3"
"Owner","2006","Employed","higher vocational","712","0.54717659811474","0.518281521229338","0.576071675000143","3"
"Owner","2006","Employed","higher education","2099","0.498130359695557","0.481368236434261","0.514892482956853","3"
"Owner","2006","Not Employed","in school","372","0.523312592291752","0.482346223598058","0.564278960985447","3"
"Owner","2006","Not Employed","inadequately","19","","","","3"
"Owner","2006","Not Employed","general elemantary","708","0.41263215402384","0.388004076111666","0.437260231936014","3"
"Owner","2006","Not Employed","middle vocational","2419","0.474048217672033","0.459475382771502","0.488621052572565","3"
"Owner","2006","Not Employed","vocational + Abi","174","0.502343750181873","0.445765085080185","0.558922415283562","3"
"Sub-Tenant","2006","Not Employed","higher vocational","5","","","","2"
"Sub-Tenant","2006","Not Employed","higher education","8","","","","2"
"Sub-Tenant","2006","Employed","in school","1","","","","2"
"Sub-Tenant","2006","Employed","inadequately","2","","","","2"
"Sub-Tenant","2006","Employed","general elemantary","31","0.0410765219502802","0.028914687651885","0.0532383562486754","2"
