"hlf0001_h","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Nursing Home/Retirement Community","2000","35-65 y.","1-pers.-HH","2","","",""
"Nursing Home/Retirement Community","2000","35-65 y.","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","2000","35-65 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","2000","35-65 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2000","35-65 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2000","35-65 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2000","66 and older","1-pers.-HH","28","","",""
"Nursing Home/Retirement Community","2000","66 and older","(Married) couple without C. ","3","","",""
"Nursing Home/Retirement Community","2000","66 and older","Single parent ","","","",""
"Nursing Home/Retirement Community","2000","66 and older","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2000","66 and older","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2000","66 and older","Couple + C. LE and GT 16","","","",""
"Tenant","2000","16-34 y.","1-pers.-HH","","","",""
"Tenant","2000","16-34 y.","(Married) couple without C. ","","","",""
"Tenant","2000","16-34 y.","Single parent ","","","",""
"Tenant","2000","16-34 y.","Couple + C. LE 16 ","","","",""
"Tenant","2000","16-34 y.","Couple + C. GT 16 ","","","",""
"Tenant","2000","16-34 y.","Couple + C. LE and GT 16","","","",""
"Tenant","2000","35-65 y.","1-pers.-HH","","","",""
"Tenant","2000","35-65 y.","(Married) couple without C. ","","","",""
"Tenant","2000","35-65 y.","Single parent ","","","",""
"Tenant","2000","35-65 y.","Couple + C. LE 16 ","","","",""
"Tenant","2000","35-65 y.","Couple + C. GT 16 ","","","",""
"Tenant","2000","35-65 y.","Couple + C. LE and GT 16","","","",""
"Tenant","2000","66 and older","1-pers.-HH","","","",""
"Tenant","2000","66 and older","(Married) couple without C. ","","","",""
"Tenant","2000","66 and older","Single parent ","","","",""
"Tenant","2000","66 and older","Couple + C. LE 16 ","","","",""
"Tenant","2000","66 and older","Couple + C. GT 16 ","","","",""
"Tenant","2000","66 and older","Couple + C. LE and GT 16","","","",""
"Main Tenant","2001","16-34 y.","1-pers.-HH","630","0.863735850566484","0.838900094733722","0.888571606399246"
"Main Tenant","2001","16-34 y.","(Married) couple without C. ","833","0.754305855025149","0.728678452350254","0.779933257700045"
"Main Tenant","2001","16-34 y.","Single parent ","346","0.718498816835244","0.678265983954176","0.758731649716312"
"Main Tenant","2001","16-34 y.","Couple + C. LE 16 ","1123","0.660614006658459","0.638391364304283","0.682836649012636"
"Main Tenant","2001","16-34 y.","Couple + C. GT 16 ","441","0.335325503847165","0.310197612432458","0.360453395261871"
"Main Tenant","2001","16-34 y.","Couple + C. LE and GT 16","268","0.417983805063617","0.380297600040768","0.455670010086466"
"Main Tenant","2001","35-65 y.","1-pers.-HH","865","0.710944175418822","0.685783431532699","0.736104919304944"
"Main Tenant","2001","35-65 y.","(Married) couple without C. ","1722","0.438461842946544","0.422765641147483","0.454158044745605"
"Main Tenant","2001","35-65 y.","Single parent ","390","0.686658058350964","0.648777499719734","0.724538616982194"
"Main Tenant","2001","35-65 y.","Couple + C. LE 16 ","1192","0.399619423675962","0.382158563736896","0.417080283615027"
"Main Tenant","2001","35-65 y.","Couple + C. GT 16 ","730","0.344148358752671","0.323991328868079","0.364305388637262"
"Main Tenant","2001","35-65 y.","Couple + C. LE and GT 16","429","0.395178444808144","0.366181848255399","0.424175041360889"
"Main Tenant","2001","66 and older","1-pers.-HH","613","0.596312292134671","0.566507755802151","0.626116828467192"
"Main Tenant","2001","66 and older","(Married) couple without C. ","790","0.388205010052518","0.366819965120998","0.409590054984039"
"Main Tenant","2001","66 and older","Single parent ","30","0.392428692976303","0.281175819724595","0.503681566228012"
"Main Tenant","2001","66 and older","Couple + C. LE 16 ","1","","",""
"Main Tenant","2001","66 and older","Couple + C. GT 16 ","34","0.191180733056123","0.130058764355014","0.252302701757231"
"Main Tenant","2001","66 and older","Couple + C. LE and GT 16","","","",""
"Sub-Tenant","2001","16-34 y.","1-pers.-HH","50","0.0672188407690657","0.0490916086607498","0.0853460728773816"
"Sub-Tenant","2001","16-34 y.","(Married) couple without C. ","69","0.0654108758679113","0.0506921982336999","0.0801295535021226"
"Sub-Tenant","2001","16-34 y.","Single parent ","4","","",""
"Sub-Tenant","2001","16-34 y.","Couple + C. LE 16 ","34","0.020051046337831","0.0134722703620399","0.026629822313622"
"Sub-Tenant","2001","16-34 y.","Couple + C. GT 16 ","9","","",""
"Sub-Tenant","2001","16-34 y.","Couple + C. LE and GT 16","1","","",""
"Sub-Tenant","2001","35-65 y.","1-pers.-HH","38","0.0363405544090106","0.0259539777718583","0.0467271310461629"
"Sub-Tenant","2001","35-65 y.","(Married) couple without C. ","35","0.012971878230121","0.00939251947183902","0.0165512369884029"
"Sub-Tenant","2001","35-65 y.","Single parent ","4","","",""
"Sub-Tenant","2001","35-65 y.","Couple + C. LE 16 ","21","","",""
"Sub-Tenant","2001","35-65 y.","Couple + C. GT 16 ","15","","",""
"Sub-Tenant","2001","35-65 y.","Couple + C. LE and GT 16","2","","",""
"Sub-Tenant","2001","66 and older","1-pers.-HH","18","","",""
"Sub-Tenant","2001","66 and older","(Married) couple without C. ","16","","",""
"Sub-Tenant","2001","66 and older","Single parent ","1","","",""
"Sub-Tenant","2001","66 and older","Couple + C. LE 16 ","","","",""
"Sub-Tenant","2001","66 and older","Couple + C. GT 16 ","","","",""
"Sub-Tenant","2001","66 and older","Couple + C. LE and GT 16","","","",""
"Owner","2001","16-34 y.","1-pers.-HH","50","0.0684733993162746","0.0501900953930852","0.0867567032394641"
"Owner","2001","16-34 y.","(Married) couple without C. ","182","0.180283269106939","0.15739868301196","0.203167855201918"
"Owner","2001","16-34 y.","Single parent ","130","0.271188334126531","0.231416956758229","0.310959711494833"
"Owner","2001","16-34 y.","Couple + C. LE 16 ","587","0.31933494700371","0.297454066119363","0.341215827888056"
"Owner","2001","16-34 y.","Couple + C. GT 16 ","906","0.659938226063007","0.634723816855603","0.685152635270411"
"Owner","2001","16-34 y.","Couple + C. LE and GT 16","389","0.578061408685165","0.540326199924309","0.615796617446021"
"Owner","2001","35-65 y.","1-pers.-HH","342","0.250910095655703","0.226847586932469","0.274972604378936"
"Owner","2001","35-65 y.","(Married) couple without C. ","2080","0.547981098105655","0.532237640388865","0.563724555822444"
"Owner","2001","35-65 y.","Single parent ","182","0.306723227460432","0.269064685008011","0.344381769912852"
"Owner","2001","35-65 y.","Couple + C. LE 16 ","1810","0.591345914441787","0.573822136535969","0.608869692347605"
"Owner","2001","35-65 y.","Couple + C. GT 16 ","1389","0.648453716362921","0.628196413049635","0.668711019676208"
"Owner","2001","35-65 y.","Couple + C. LE and GT 16","661","0.601179574213982","0.572137503637096","0.630221644790868"
"Owner","2001","66 and older","1-pers.-HH","381","0.350015628439433","0.321040998250365","0.378990258628501"
"Owner","2001","66 and older","(Married) couple without C. ","1187","0.600682968673112","0.579191889846403","0.622174047499822"
"Owner","2001","66 and older","Single parent ","43","0.591190997241822","0.47918110930475","0.703200885178895"
"Owner","2001","66 and older","Couple + C. LE 16 ","2","","",""
"Owner","2001","66 and older","Couple + C. GT 16 ","125","0.808819266943877","0.747697298242769","0.869941235644986"
"Owner","2001","66 and older","Couple + C. LE and GT 16","2","","",""
"Nursing Home/Retirement Community","2001","16-34 y.","1-pers.-HH","3","","",""
"Nursing Home/Retirement Community","2001","16-34 y.","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","2001","16-34 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","2001","16-34 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2001","16-34 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2001","16-34 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2001","35-65 y.","1-pers.-HH","2","","",""
"Nursing Home/Retirement Community","2001","35-65 y.","(Married) couple without C. ","2","","",""
"Nursing Home/Retirement Community","2001","35-65 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","2001","35-65 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2001","35-65 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2001","35-65 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2001","66 and older","1-pers.-HH","29","","",""
"Nursing Home/Retirement Community","2001","66 and older","(Married) couple without C. ","2","","",""
"Nursing Home/Retirement Community","2001","66 and older","Single parent ","","","",""
"Nursing Home/Retirement Community","2001","66 and older","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2001","66 and older","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2001","66 and older","Couple + C. LE and GT 16","","","",""
"Tenant","2001","16-34 y.","1-pers.-HH","","","",""
"Tenant","2001","16-34 y.","(Married) couple without C. ","","","",""
"Tenant","2001","16-34 y.","Single parent ","","","",""
"Tenant","2001","16-34 y.","Couple + C. LE 16 ","","","",""
"Tenant","2001","16-34 y.","Couple + C. GT 16 ","","","",""
"Tenant","2001","16-34 y.","Couple + C. LE and GT 16","","","",""
"Tenant","2001","35-65 y.","1-pers.-HH","","","",""
"Tenant","2001","35-65 y.","(Married) couple without C. ","","","",""
"Tenant","2001","35-65 y.","Single parent ","","","",""
"Tenant","2001","35-65 y.","Couple + C. LE 16 ","","","",""
"Tenant","2001","35-65 y.","Couple + C. GT 16 ","","","",""
"Tenant","2001","35-65 y.","Couple + C. LE and GT 16","","","",""
"Tenant","2001","66 and older","1-pers.-HH","","","",""
"Tenant","2001","66 and older","(Married) couple without C. ","","","",""
"Tenant","2001","66 and older","Single parent ","","","",""
"Tenant","2001","66 and older","Couple + C. LE 16 ","","","",""
"Tenant","2001","66 and older","Couple + C. GT 16 ","","","",""
"Tenant","2001","66 and older","Couple + C. LE and GT 16","","","",""
"Main Tenant","2002","16-34 y.","1-pers.-HH","619","0.861577865495183","0.836387786482136","0.886767944508229"
"Main Tenant","2002","16-34 y.","(Married) couple without C. ","797","0.777782971317073","0.752393868049206","0.803172074584941"
"Main Tenant","2002","16-34 y.","Single parent ","336","0.722354155010958","0.682290723084278","0.762417586937639"
"Main Tenant","2002","16-34 y.","Couple + C. LE 16 ","956","0.665411829034103","0.641565324801279","0.689258333266927"
"Main Tenant","2002","16-34 y.","Couple + C. GT 16 ","452","0.349661827619743","0.325481258016684","0.373842397222802"
"Main Tenant","2002","16-34 y.","Couple + C. LE and GT 16","246","0.389020060156994","0.353581149841596","0.424458970472391"
"Main Tenant","2002","35-65 y.","1-pers.-HH","875","0.71655763400482","0.691643924395825","0.741471343613815"
"Main Tenant","2002","35-65 y.","(Married) couple without C. ","1729","0.420337018007712","0.405557533701978","0.435116502313445"
"Main Tenant","2002","35-65 y.","Single parent ","386","0.683708018758911","0.645797161992427","0.721618875525396"
"Main Tenant","2002","35-65 y.","Couple + C. LE 16 ","1171","0.380786891900289","0.364105447196012","0.397468336604566"
"Main Tenant","2002","35-65 y.","Couple + C. GT 16 ","753","0.365507974605066","0.346045818812081","0.38497013039805"
"Main Tenant","2002","35-65 y.","Couple + C. LE and GT 16","393","0.35671125990314","0.329875199161672","0.383547320644608"
"Main Tenant","2002","66 and older","1-pers.-HH","621","0.592704631378355","0.562929331437913","0.622479931318796"
"Main Tenant","2002","66 and older","(Married) couple without C. ","861","0.390735152592633","0.370215855312846","0.41125444987242"
"Main Tenant","2002","66 and older","Single parent ","27","","",""
"Main Tenant","2002","66 and older","Couple + C. LE 16 ","2","","",""
"Main Tenant","2002","66 and older","Couple + C. GT 16 ","37","0.211149253877256","0.149250479293915","0.273048028460596"
"Main Tenant","2002","66 and older","Couple + C. LE and GT 16","1","","",""
"Sub-Tenant","2002","16-34 y.","1-pers.-HH","57","0.0719310202086298","0.0530846494472127","0.090777390970047"
"Sub-Tenant","2002","16-34 y.","(Married) couple without C. ","55","0.0502842155542833","0.036938491327592","0.0636299397809747"
"Sub-Tenant","2002","16-34 y.","Single parent ","8","","",""
"Sub-Tenant","2002","16-34 y.","Couple + C. LE 16 ","33","0.0126308888654924","0.00698696822890945","0.0182748095020753"
"Sub-Tenant","2002","16-34 y.","Couple + C. GT 16 ","11","","",""
"Sub-Tenant","2002","16-34 y.","Couple + C. LE and GT 16","4","","",""
"Sub-Tenant","2002","35-65 y.","1-pers.-HH","37","0.033732796639716","0.0237522289182215","0.0437133643612106"
"Sub-Tenant","2002","35-65 y.","(Married) couple without C. ","47","0.0156040332871096","0.0118931608567052","0.0193149057175139"
"Sub-Tenant","2002","35-65 y.","Single parent ","5","","",""
"Sub-Tenant","2002","35-65 y.","Couple + C. LE 16 ","16","","",""
"Sub-Tenant","2002","35-65 y.","Couple + C. GT 16 ","19","","",""
"Sub-Tenant","2002","35-65 y.","Couple + C. LE and GT 16","10","","",""
"Sub-Tenant","2002","66 and older","1-pers.-HH","22","","",""
"Sub-Tenant","2002","66 and older","(Married) couple without C. ","17","","",""
"Sub-Tenant","2002","66 and older","Single parent ","1","","",""
"Sub-Tenant","2002","66 and older","Couple + C. LE 16 ","","","",""
"Sub-Tenant","2002","66 and older","Couple + C. GT 16 ","","","",""
"Sub-Tenant","2002","66 and older","Couple + C. LE and GT 16","","","",""
"Owner","2002","16-34 y.","1-pers.-HH","43","0.0641241646163047","0.0462551966898298","0.0819931325427796"
"Owner","2002","16-34 y.","(Married) couple without C. ","178","0.171932813128643","0.148889673523373","0.194975952733913"
"Owner","2002","16-34 y.","Single parent ","136","0.26252929115896","0.223166241050498","0.301892341267423"
"Owner","2002","16-34 y.","Couple + C. LE 16 ","515","0.321957282100405","0.298344246212422","0.345570317988387"
"Owner","2002","16-34 y.","Couple + C. GT 16 ","1031","0.643770483041005","0.61948743084025","0.668053535241759"
"Owner","2002","16-34 y.","Couple + C. LE and GT 16","477","0.603226892080051","0.567664386867175","0.638789397292926"
"Owner","2002","35-65 y.","1-pers.-HH","344","0.248436816271642","0.224549289957613","0.27232434258567"
"Owner","2002","35-65 y.","(Married) couple without C. ","2509","0.564058948705179","0.549211603425691","0.578906293984667"
"Owner","2002","35-65 y.","Single parent ","187","0.30182382119493","0.264400403937837","0.339247238452022"
"Owner","2002","35-65 y.","Couple + C. LE 16 ","2068","0.612594535119446","0.595858906685793","0.629330163553098"
"Owner","2002","35-65 y.","Couple + C. GT 16 ","1580","0.624879332907385","0.605312839138847","0.644445826675923"
"Owner","2002","35-65 y.","Couple + C. LE and GT 16","821","0.628022385352555","0.600945210670077","0.655099560035033"
"Owner","2002","66 and older","1-pers.-HH","373","0.354522740831673","0.325532970750382","0.383512510912964"
"Owner","2002","66 and older","(Married) couple without C. ","1294","0.602679904831061","0.58210054781523","0.623259261846892"
"Owner","2002","66 and older","Single parent ","51","0.62376198768495","0.516936389443836","0.730587585926064"
"Owner","2002","66 and older","Couple + C. LE 16 ","3","","",""
"Owner","2002","66 and older","Couple + C. GT 16 ","130","0.788850746122744","0.726951971539404","0.850749520706085"
"Owner","2002","66 and older","Couple + C. LE and GT 16","4","","",""
"Nursing Home/Retirement Community","2002","16-34 y.","1-pers.-HH","3","","",""
"Nursing Home/Retirement Community","2002","16-34 y.","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","2002","16-34 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","2002","16-34 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2002","16-34 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2002","16-34 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2002","35-65 y.","1-pers.-HH","1","","",""
"Nursing Home/Retirement Community","2002","35-65 y.","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","2002","35-65 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","2002","35-65 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2002","35-65 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2002","35-65 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2002","66 and older","1-pers.-HH","30","0.0327234617164814","0.0219417629001259","0.0435051605328369"
"Nursing Home/Retirement Community","2002","66 and older","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","2002","66 and older","Single parent ","","","",""
"Nursing Home/Retirement Community","2002","66 and older","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2002","66 and older","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2002","66 and older","Couple + C. LE and GT 16","","","",""
"Tenant","2002","16-34 y.","1-pers.-HH","","","",""
"Tenant","2002","16-34 y.","(Married) couple without C. ","","","",""
"Tenant","2002","16-34 y.","Single parent ","","","",""
"Tenant","2002","16-34 y.","Couple + C. LE 16 ","","","",""
"Tenant","2002","16-34 y.","Couple + C. GT 16 ","","","",""
"Tenant","2002","16-34 y.","Couple + C. LE and GT 16","","","",""
"Tenant","2002","35-65 y.","1-pers.-HH","","","",""
"Tenant","2002","35-65 y.","(Married) couple without C. ","","","",""
"Tenant","2002","35-65 y.","Single parent ","","","",""
"Tenant","2002","35-65 y.","Couple + C. LE 16 ","","","",""
"Tenant","2002","35-65 y.","Couple + C. GT 16 ","","","",""
"Tenant","2002","35-65 y.","Couple + C. LE and GT 16","","","",""
"Tenant","2002","66 and older","1-pers.-HH","","","",""
"Tenant","2002","66 and older","(Married) couple without C. ","","","",""
"Tenant","2002","66 and older","Single parent ","","","",""
"Tenant","2002","66 and older","Couple + C. LE 16 ","","","",""
"Tenant","2002","66 and older","Couple + C. GT 16 ","","","",""
"Tenant","2002","66 and older","Couple + C. LE and GT 16","","","",""
"Main Tenant","2003","16-34 y.","1-pers.-HH","575","0.848312814137825","0.821251513545901","0.875374114729749"
"Main Tenant","2003","16-34 y.","(Married) couple without C. ","792","0.782172432219093","0.756915413604429","0.807429450833757"
"Main Tenant","2003","16-34 y.","Single parent ","329","0.723937472245775","0.68360718173626","0.764267762755289"
"Main Tenant","2003","16-34 y.","Couple + C. LE 16 ","885","0.656170893580775","0.631218726277455","0.681123060884095"
"Main Tenant","2003","16-34 y.","Couple + C. GT 16 ","410","0.334093107478885","0.309973085112763","0.358213129845007"
"Main Tenant","2003","16-34 y.","Couple + C. LE and GT 16","217","0.371281194407883","0.334967257366324","0.407595131449441"
"Main Tenant","2003","35-65 y.","1-pers.-HH","855","0.70863647822813","0.683426635311006","0.733846321145253"
"Main Tenant","2003","35-65 y.","(Married) couple without C. ","1639","0.432494709957372","0.417274303742845","0.447715116171899"
"Main Tenant","2003","35-65 y.","Single parent ","396","0.719361091053828","0.682668003016175","0.756054179091481"
"Main Tenant","2003","35-65 y.","Couple + C. LE 16 ","1042","0.381860828261998","0.364463887904808","0.399257768619188"
"Main Tenant","2003","35-65 y.","Couple + C. GT 16 ","698","0.358077888296069","0.338530981688794","0.377624794903344"
"Main Tenant","2003","35-65 y.","Couple + C. LE and GT 16","375","0.353685546660585","0.32623090885081","0.38114018447036"
"Main Tenant","2003","66 and older","1-pers.-HH","620","0.580193268039649","0.550663551914611","0.609722984164686"
"Main Tenant","2003","66 and older","(Married) couple without C. ","859","0.369551209672236","0.349549030143045","0.389553389201427"
"Main Tenant","2003","66 and older","Single parent ","27","","",""
"Main Tenant","2003","66 and older","Couple + C. LE 16 ","3","","",""
"Main Tenant","2003","66 and older","Couple + C. GT 16 ","35","0.191313340289063","0.133691869132251","0.248934811445876"
"Main Tenant","2003","66 and older","Couple + C. LE and GT 16","1","","",""
"Sub-Tenant","2003","16-34 y.","1-pers.-HH","60","0.0873386585922292","0.0660399000139381","0.10863741717052"
"Sub-Tenant","2003","16-34 y.","(Married) couple without C. ","60","0.0594547246189504","0.0449850938303373","0.0739243554075634"
"Sub-Tenant","2003","16-34 y.","Single parent ","12","","",""
"Sub-Tenant","2003","16-34 y.","Couple + C. LE 16 ","28","","",""
"Sub-Tenant","2003","16-34 y.","Couple + C. GT 16 ","11","","",""
"Sub-Tenant","2003","16-34 y.","Couple + C. LE and GT 16","7","","",""
"Sub-Tenant","2003","35-65 y.","1-pers.-HH","40","0.0414535528685156","0.0303942370936916","0.0525128686433396"
"Sub-Tenant","2003","35-65 y.","(Married) couple without C. ","54","0.0150039567704494","0.0112691251120255","0.0187387884288733"
"Sub-Tenant","2003","35-65 y.","Single parent ","3","","",""
"Sub-Tenant","2003","35-65 y.","Couple + C. LE 16 ","25","","",""
"Sub-Tenant","2003","35-65 y.","Couple + C. GT 16 ","22","","",""
"Sub-Tenant","2003","35-65 y.","Couple + C. LE and GT 16","13","","",""
"Sub-Tenant","2003","66 and older","1-pers.-HH","28","","",""
"Sub-Tenant","2003","66 and older","(Married) couple without C. ","19","","",""
"Sub-Tenant","2003","66 and older","Single parent ","","","",""
"Sub-Tenant","2003","66 and older","Couple + C. LE 16 ","","","",""
"Sub-Tenant","2003","66 and older","Couple + C. GT 16 ","3","","",""
"Sub-Tenant","2003","66 and older","Couple + C. LE and GT 16","","","",""
"Owner","2003","16-34 y.","1-pers.-HH","40","0.0643485272699459","0.0458378391654211","0.0828592153744707"
"Owner","2003","16-34 y.","(Married) couple without C. ","173","0.158269896679798","0.135936231565369","0.180603561794228"
"Owner","2003","16-34 y.","Single parent ","131","0.257615048240304","0.218162297756291","0.297067798724316"
"Owner","2003","16-34 y.","Couple + C. LE 16 ","479","0.318191485308444","0.293723176069977","0.342659794546911"
"Owner","2003","16-34 y.","Couple + C. GT 16 ","1048","0.65714344003767","0.632870436832164","0.681416443243176"
"Owner","2003","16-34 y.","Couple + C. LE and GT 16","456","0.614166554962702","0.577578725055498","0.650754384869907"
"Owner","2003","35-65 y.","1-pers.-HH","352","0.249239451317058","0.225240077349775","0.273238825284342"
"Owner","2003","35-65 y.","(Married) couple without C. ","2377","0.552501333272179","0.537225200497213","0.567777466047144"
"Owner","2003","35-65 y.","Single parent ","177","0.276818798336602","0.240279668287913","0.313357928385291"
"Owner","2003","35-65 y.","Couple + C. LE 16 ","1929","0.609902344166004","0.592436321955952","0.627368366376056"
"Owner","2003","35-65 y.","Couple + C. GT 16 ","1591","0.629069215024499","0.609374768793015","0.648763661255983"
"Owner","2003","35-65 y.","Couple + C. LE and GT 16","777","0.6285436004779","0.600797193299545","0.656290007656255"
"Owner","2003","66 and older","1-pers.-HH","395","0.358377059388242","0.329685227832765","0.387068890943718"
"Owner","2003","66 and older","(Married) couple without C. ","1357","0.621069468303241","0.600966277782437","0.641172658824045"
"Owner","2003","66 and older","Single parent ","47","0.646031838270328","0.537078311611733","0.754985364928922"
"Owner","2003","66 and older","Couple + C. LE 16 ","2","","",""
"Owner","2003","66 and older","Couple + C. GT 16 ","141","0.773710892496472","0.712413393413547","0.835008391579397"
"Owner","2003","66 and older","Couple + C. LE and GT 16","1","","",""
"Nursing Home/Retirement Community","2003","16-34 y.","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","2003","16-34 y.","(Married) couple without C. ","1","","",""
"Nursing Home/Retirement Community","2003","16-34 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","2003","16-34 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2003","16-34 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2003","16-34 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2003","35-65 y.","1-pers.-HH","1","","",""
"Nursing Home/Retirement Community","2003","35-65 y.","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","2003","35-65 y.","Single parent ","","","",""
"Nursing Home/Retirement Community","2003","35-65 y.","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2003","35-65 y.","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2003","35-65 y.","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2003","66 and older","1-pers.-HH","30","0.032139176785146","0.0215862710255794","0.0426920825447126"
"Nursing Home/Retirement Community","2003","66 and older","(Married) couple without C. ","2","","",""
"Nursing Home/Retirement Community","2003","66 and older","Single parent ","","","",""
"Nursing Home/Retirement Community","2003","66 and older","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2003","66 and older","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2003","66 and older","Couple + C. LE and GT 16","","","",""
"Tenant","2003","16-34 y.","1-pers.-HH","","","",""
"Tenant","2003","16-34 y.","(Married) couple without C. ","","","",""
"Tenant","2003","16-34 y.","Single parent ","","","",""
"Tenant","2003","16-34 y.","Couple + C. LE 16 ","","","",""
"Tenant","2003","16-34 y.","Couple + C. GT 16 ","","","",""
"Tenant","2003","16-34 y.","Couple + C. LE and GT 16","","","",""
"Tenant","2003","35-65 y.","1-pers.-HH","","","",""
"Tenant","2003","35-65 y.","(Married) couple without C. ","","","",""
"Tenant","2003","35-65 y.","Single parent ","","","",""
"Tenant","2003","35-65 y.","Couple + C. LE 16 ","","","",""
"Tenant","2003","35-65 y.","Couple + C. GT 16 ","","","",""
"Tenant","2003","35-65 y.","Couple + C. LE and GT 16","","","",""
"Tenant","2003","66 and older","1-pers.-HH","","","",""
"Tenant","2003","66 and older","(Married) couple without C. ","","","",""
"Tenant","2003","66 and older","Single parent ","","","",""
"Tenant","2003","66 and older","Couple + C. LE 16 ","","","",""
"Tenant","2003","66 and older","Couple + C. GT 16 ","","","",""
"Tenant","2003","66 and older","Couple + C. LE and GT 16","","","",""
"Main Tenant","2004","16-34 y.","1-pers.-HH","531","0.813013433293688","0.783085387643481","0.842941478943896"
"Main Tenant","2004","16-34 y.","(Married) couple without C. ","846","0.826511977711945","0.803397819461402","0.849626135962488"
"Main Tenant","2004","16-34 y.","Single parent ","330","0.755653081263525","0.716512951809867","0.794793210717184"
"Main Tenant","2004","16-34 y.","Couple + C. LE 16 ","763","0.67382889901295","0.647565257708516","0.700092540317383"
"Main Tenant","2004","16-34 y.","Couple + C. GT 16 ","392","0.328952831374546","0.304786644952437","0.353119017796656"
"Main Tenant","2004","16-34 y.","Couple + C. LE and GT 16","224","0.410816223112488","0.373507615373813","0.448124830851164"
"Main Tenant","2004","35-65 y.","1-pers.-HH","833","0.716084213297529","0.690625796753742","0.741542629841316"
"Main Tenant","2004","35-65 y.","(Married) couple without C. ","1578","0.439105667996042","0.423560076363765","0.454651259628318"
"Main Tenant","2004","35-65 y.","Single parent ","385","0.735004902210063","0.698614412087017","0.771395392333109"
"Main Tenant","2004","35-65 y.","Couple + C. LE 16 ","997","0.390460901024483","0.372521743865906","0.40840005818306"
"Main Tenant","2004","35-65 y.","Couple + C. GT 16 ","674","0.344732052577567","0.325337731159709","0.364126373995425"
"Main Tenant","2004","35-65 y.","Couple + C. LE and GT 16","377","0.389135359361957","0.360645213609106","0.417625505114809"
"Main Tenant","2004","66 and older","1-pers.-HH","616","0.575277162779056","0.545824413913956","0.604729911644157"
"Main Tenant","2004","66 and older","(Married) couple without C. ","890","0.38226864536652","0.362613185628272","0.401924105104769"
"Main Tenant","2004","66 and older","Single parent ","29","","",""
"Main Tenant","2004","66 and older","Couple + C. LE 16 ","2","","",""
"Main Tenant","2004","66 and older","Couple + C. GT 16 ","33","0.201779477622727","0.140911370422469","0.262647584822986"
"Main Tenant","2004","66 and older","Couple + C. LE and GT 16","1","","",""
"Sub-Tenant","2004","16-34 y.","1-pers.-HH","69","0.0939530376691748","0.0715578317226978","0.116348243615652"
"Sub-Tenant","2004","16-34 y.","(Married) couple without C. ","46","0.0668559528181101","0.0516096990323027","0.0821022066039175"
"Sub-Tenant","2004","16-34 y.","Single parent ","6","","",""
"Sub-Tenant","2004","16-34 y.","Couple + C. LE 16 ","36","0.0238787847169012","0.0153258458446579","0.0324317235891445"
