"hlf0001_h","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"Main Tenant","2016","Not Working","no migration background","2920","0.421509826209525","0.40968675985623","0.43333289256282"
"Main Tenant","2016","Not Working","direct migration background","1212","0.713587306792561","0.691110103555408","0.736064510029714"
"Main Tenant","2016","Not Working","indirect migration background","351","0.652469803561535","0.612119418683954","0.692820188439116"
"Sub-Tenant","2016","Full Time","no migration background","87","0.0185768043594334","0.0153520773602658","0.0218015313586009"
"Sub-Tenant","2016","Full Time","direct migration background","33","0.0198627546890628","0.0134560148239091","0.0262694945542164"
"Sub-Tenant","2016","Full Time","indirect migration background","10","","",""
"Sub-Tenant","2016","Part Time","no migration background","74","0.0243496527555759","0.0200366691538825","0.0286626363572693"
"Sub-Tenant","2016","Part Time","direct migration background","23","","",""
"Sub-Tenant","2016","Part Time","indirect migration background","12","","",""
"Sub-Tenant","2016","Not Working","no migration background","87","0.0190749823790294","0.0157998545124534","0.0223501102456054"
"Sub-Tenant","2016","Not Working","direct migration background","21","","",""
"Sub-Tenant","2016","Not Working","indirect migration background","10","","",""
"Owner","2016","Full Time","no migration background","3735","0.533365221296478","0.52145060145823","0.545279841134726"
"Owner","2016","Full Time","direct migration background","624","0.347248090499838","0.325387196757862","0.369108984241814"
"Owner","2016","Full Time","indirect migration background","263","0.371459758483384","0.333818107283362","0.409101409683406"
"Owner","2016","Part Time","no migration background","2670","0.526954702586159","0.512983868790248","0.540925536382069"
"Owner","2016","Part Time","direct migration background","470","0.34041089758414","0.316821290611362","0.364000504556918"
"Owner","2016","Part Time","indirect migration background","165","0.308959923711744","0.26924542262231","0.348674424801178"
"Owner","2016","Not Working","no migration background","3652","0.549377417758804","0.537464444693438","0.56129039082417"
"Owner","2016","Not Working","direct migration background","318","0.264715108947361","0.24278000131623","0.286650216578492"
"Owner","2016","Not Working","indirect migration background","174","0.327366023075336","0.287603182508325","0.367128863642348"
"Nursing Home/Retirement Community","2016","Full Time","no migration background","","","",""
"Nursing Home/Retirement Community","2016","Full Time","direct migration background","1","","",""
"Nursing Home/Retirement Community","2016","Full Time","indirect migration background","","","",""
"Nursing Home/Retirement Community","2016","Part Time","no migration background","","","",""
"Nursing Home/Retirement Community","2016","Part Time","direct migration background","","","",""
"Nursing Home/Retirement Community","2016","Part Time","indirect migration background","","","",""
"Nursing Home/Retirement Community","2016","Not Working","no migration background","42","0.0100377736526418","0.00765102715992328","0.0124245201453604"
"Nursing Home/Retirement Community","2016","Not Working","direct migration background","3","","",""
"Nursing Home/Retirement Community","2016","Not Working","indirect migration background","","","",""
"Tenant","2016","Full Time","no migration background","","","",""
"Tenant","2016","Full Time","direct migration background","","","",""
"Tenant","2016","Full Time","indirect migration background","","","",""
"Tenant","2016","Part Time","no migration background","","","",""
"Tenant","2016","Part Time","direct migration background","","","",""
"Tenant","2016","Part Time","indirect migration background","","","",""
"Tenant","2016","Not Working","no migration background","","","",""
"Tenant","2016","Not Working","direct migration background","","","",""
"Tenant","2016","Not Working","indirect migration background","","","",""
"Main Tenant","2017","Full Time","no migration background","3489","0.455429147846891","0.444508724173711","0.46634957152007"
"Main Tenant","2017","Full Time","direct migration background","1145","0.602412775268363","0.579934840042973","0.624890710493753"
"Main Tenant","2017","Full Time","indirect migration background","378","0.604495814840489","0.567021697890407","0.64196993179057"
"Main Tenant","2017","Part Time","no migration background","2405","0.424345181460964","0.41139924214508","0.437291120776849"
"Main Tenant","2017","Part Time","direct migration background","1110","0.634014000706165","0.610396096126308","0.657631905286021"
"Main Tenant","2017","Part Time","indirect migration background","396","0.677214925151714","0.640142801155989","0.71428704914744"
"Main Tenant","2017","Not Working","no migration background","3079","0.423395913002203","0.411911058977202","0.434880767027203"
"Main Tenant","2017","Not Working","direct migration background","3614","0.737417124257271","0.723923088084511","0.750911160430032"
"Main Tenant","2017","Not Working","indirect migration background","368","0.607098628839028","0.567144327292219","0.647052930385837"
"Sub-Tenant","2017","Full Time","no migration background","124","0.0206441905442143","0.0175262267932373","0.0237621542951912"
"Sub-Tenant","2017","Full Time","direct migration background","37","0.0237604420471939","0.0167652671569471","0.0307556169374407"
"Sub-Tenant","2017","Full Time","indirect migration background","12","","",""
"Sub-Tenant","2017","Part Time","no migration background","107","0.0285219281866875","0.024161804600331","0.0328820517730441"
"Sub-Tenant","2017","Part Time","direct migration background","33","0.0247789000088245","0.0171571928256003","0.0324006071920487"
"Sub-Tenant","2017","Part Time","indirect migration background","10","","",""
"Sub-Tenant","2017","Not Working","no migration background","108","0.0198844879839124","0.0166395296232272","0.0231294463445976"
"Sub-Tenant","2017","Not Working","direct migration background","150","0.0214765596687036","0.0170310656133103","0.0259220537240968"
"Sub-Tenant","2017","Not Working","indirect migration background","12","","",""
"Owner","2017","Full Time","no migration background","4375","0.523826484287777","0.512874867850407","0.534778100725146"
"Owner","2017","Full Time","direct migration background","638","0.371568467234522","0.34937416336372","0.393762771105324"
"Owner","2017","Full Time","indirect migration background","264","0.375160538605104","0.338053865620609","0.4122672115896"
"Owner","2017","Part Time","no migration background","3087","0.547132890352348","0.534094479593655","0.560171301111041"
"Owner","2017","Part Time","direct migration background","454","0.338537291974865","0.315335814392832","0.361738769556899"
"Owner","2017","Part Time","indirect migration background","205","0.299563321487431","0.263242451336287","0.335884191638574"
"Owner","2017","Not Working","no migration background","3873","0.545809047960488","0.534235862967299","0.557382232953677"
"Owner","2017","Not Working","direct migration background","317","0.237690503526609","0.224637103692696","0.250743903360523"
"Owner","2017","Not Working","indirect migration background","194","0.350838089433825","0.311796990984532","0.389879187883117"
"Nursing Home/Retirement Community","2017","Full Time","no migration background","1","","",""
"Nursing Home/Retirement Community","2017","Full Time","direct migration background","1","","",""
"Nursing Home/Retirement Community","2017","Full Time","indirect migration background","","","",""
"Nursing Home/Retirement Community","2017","Part Time","no migration background","","","",""
"Nursing Home/Retirement Community","2017","Part Time","direct migration background","1","","",""
"Nursing Home/Retirement Community","2017","Part Time","indirect migration background","","","",""
"Nursing Home/Retirement Community","2017","Not Working","no migration background","50","0.0109105510533972","0.00849589978123843","0.0133252023255559"
"Nursing Home/Retirement Community","2017","Not Working","direct migration background","4","","",""
"Nursing Home/Retirement Community","2017","Not Working","indirect migration background","","","",""
"Tenant","2017","Full Time","no migration background","","","",""
"Tenant","2017","Full Time","direct migration background","","","",""
"Tenant","2017","Full Time","indirect migration background","","","",""
"Tenant","2017","Part Time","no migration background","","","",""
"Tenant","2017","Part Time","direct migration background","","","",""
"Tenant","2017","Part Time","indirect migration background","","","",""
"Tenant","2017","Not Working","no migration background","","","",""
"Tenant","2017","Not Working","direct migration background","","","",""
"Tenant","2017","Not Working","indirect migration background","","","",""
"Main Tenant","2018","Full Time","no migration background","3419","0.462610669101338","0.451381754398142","0.473839583804533"
"Main Tenant","2018","Full Time","direct migration background","1180","0.600107761138897","0.57750216659115","0.622713355686644"
"Main Tenant","2018","Full Time","indirect migration background","413","0.595854838487685","0.559212987260496","0.632496689714874"
"Main Tenant","2018","Part Time","no migration background","2447","0.431445789377012","0.418379058346454","0.44451252040757"
"Main Tenant","2018","Part Time","direct migration background","1246","0.653811465445141","0.631122438413911","0.67650049247637"
"Main Tenant","2018","Part Time","indirect migration background","404","0.641269289985632","0.60351583117665","0.679022748794613"
"Main Tenant","2018","Not Working","no migration background","3036","0.413698107829559","0.402051384790889","0.42534483086823"
"Main Tenant","2018","Not Working","direct migration background","4222","0.733985817105136","0.721289499005526","0.746682135204745"
"Main Tenant","2018","Not Working","indirect migration background","333","0.574406794339594","0.531495646654276","0.617317942024913"
"Sub-Tenant","2018","Full Time","no migration background","101","0.0170795493381848","0.0141615658518539","0.0199975328245158"
"Sub-Tenant","2018","Full Time","direct migration background","27","","",""
"Sub-Tenant","2018","Full Time","indirect migration background","9","","",""
"Sub-Tenant","2018","Part Time","no migration background","105","0.0253277375554413","0.0211825384461624","0.0294729366647201"
"Sub-Tenant","2018","Part Time","direct migration background","28","","",""
"Sub-Tenant","2018","Part Time","indirect migration background","6","","",""
"Sub-Tenant","2018","Not Working","no migration background","85","0.0142271084593595","0.0114265277727047","0.0170276891460143"
"Sub-Tenant","2018","Not Working","direct migration background","128","0.0171690335423629","0.0134365843464271","0.0209014827382986"
"Sub-Tenant","2018","Not Working","indirect migration background","8","","",""
"Owner","2018","Full Time","no migration background","4054","0.520309781560477","0.509058632791404","0.531560930329551"
"Owner","2018","Full Time","direct migration background","596","0.377485808871441","0.355116386628367","0.399855231114515"
"Owner","2018","Full Time","indirect migration background","267","0.390730736823726","0.354298829980062","0.427162643667391"
"Owner","2018","Part Time","no migration background","2966","0.543067950032195","0.529925667750492","0.556210232313898"
"Owner","2018","Part Time","direct migration background","415","0.329705029021416","0.307285368484977","0.352124689557855"
"Owner","2018","Part Time","indirect migration background","210","0.339236530103211","0.301969347185713","0.37650371302071"
"Owner","2018","Not Working","no migration background","3697","0.560911360642225","0.549175240376528","0.572647480907923"
"Owner","2018","Not Working","direct migration background","302","0.24771872816206","0.235315032248875","0.260122424075246"
"Owner","2018","Not Working","indirect migration background","169","0.389642703350121","0.347318543370774","0.431966863329468"
"Nursing Home/Retirement Community","2018","Full Time","no migration background","","","",""
"Nursing Home/Retirement Community","2018","Full Time","direct migration background","1","","",""
"Nursing Home/Retirement Community","2018","Full Time","indirect migration background","","","",""
"Nursing Home/Retirement Community","2018","Part Time","no migration background","1","","",""
"Nursing Home/Retirement Community","2018","Part Time","direct migration background","","","",""
"Nursing Home/Retirement Community","2018","Part Time","indirect migration background","","","",""
"Nursing Home/Retirement Community","2018","Not Working","no migration background","51","0.0111634230688558","0.00867878985742857","0.0136480562802831"
"Nursing Home/Retirement Community","2018","Not Working","direct migration background","1","","",""
"Nursing Home/Retirement Community","2018","Not Working","indirect migration background","","","",""
"Tenant","2018","Full Time","no migration background","","","",""
"Tenant","2018","Full Time","direct migration background","","","",""
"Tenant","2018","Full Time","indirect migration background","","","",""
"Tenant","2018","Part Time","no migration background","","","",""
"Tenant","2018","Part Time","direct migration background","","","",""
"Tenant","2018","Part Time","indirect migration background","","","",""
"Tenant","2018","Not Working","no migration background","","","",""
"Tenant","2018","Not Working","direct migration background","","","",""
"Tenant","2018","Not Working","indirect migration background","","","",""
"Main Tenant","2019","Full Time","no migration background","3374","0.458132818096819","0.447394470388586","0.468871165805051"
"Main Tenant","2019","Full Time","direct migration background","1186","0.607546581989636","0.585186715542517","0.629906448436755"
"Main Tenant","2019","Full Time","indirect migration background","394","0.588062256582523","0.552136336082061","0.623988177082985"
"Main Tenant","2019","Part Time","no migration background","2278","0.437495763501567","0.424318086524308","0.450673440478826"
"Main Tenant","2019","Part Time","direct migration background","1201","0.628540322079658","0.605197380325557","0.651883263833759"
"Main Tenant","2019","Part Time","indirect migration background","350","0.580529764780327","0.540912199539193","0.620147330021462"
"Main Tenant","2019","Not Working","no migration background","2960","0.408148751320617","0.396558644284011","0.419738858357222"
"Main Tenant","2019","Not Working","direct migration background","3394","0.700348278421423","0.685896547726535","0.714800009116311"
"Main Tenant","2019","Not Working","indirect migration background","289","0.573984003378769","0.529038684861159","0.618929321896378"
"Sub-Tenant","2019","Full Time","no migration background","106","0.0194571616873005","0.0164802334455565","0.0224340899290444"
"Sub-Tenant","2019","Full Time","direct migration background","17","","",""
"Sub-Tenant","2019","Full Time","indirect migration background","15","","",""
"Sub-Tenant","2019","Part Time","no migration background","106","0.0237906838280054","0.0197424651027977","0.0278389025532132"
"Sub-Tenant","2019","Part Time","direct migration background","47","0.0192780149959463","0.0126354274333052","0.0259206025585875"
"Sub-Tenant","2019","Part Time","indirect migration background","16","","",""
"Sub-Tenant","2019","Not Working","no migration background","105","0.0173706399851971","0.0142897605419782","0.0204515194284159"
"Sub-Tenant","2019","Not Working","direct migration background","166","0.0243158891015937","0.019456808177461","0.0291749700257265"
"Sub-Tenant","2019","Not Working","indirect migration background","11","","",""
"Owner","2019","Full Time","no migration background","4789","0.522222326459232","0.511456782478373","0.53298787044009"
"Owner","2019","Full Time","direct migration background","629","0.382948525571919","0.360688982027591","0.405208069116248"
"Owner","2019","Full Time","indirect migration background","312","0.4031229019569","0.367318068971825","0.438927734941975"
"Owner","2019","Part Time","no migration background","3060","0.538713552670428","0.525471560369268","0.551955544971587"
"Owner","2019","Part Time","direct migration background","398","0.352181662924396","0.32910658565744","0.375256740191352"
"Owner","2019","Part Time","indirect migration background","230","0.373508479309562","0.334672631312493","0.412344327306631"
"Owner","2019","Not Working","no migration background","3787","0.561942418719403","0.550242484090043","0.573642353348764"
"Owner","2019","Not Working","direct migration background","296","0.270268171277154","0.256258319682305","0.284278022872003"
"Owner","2019","Not Working","indirect migration background","165","0.394931685771254","0.350500816568417","0.439362554974092"
"Nursing Home/Retirement Community","2019","Full Time","no migration background","1","","",""
"Nursing Home/Retirement Community","2019","Full Time","direct migration background","","","",""
"Nursing Home/Retirement Community","2019","Full Time","indirect migration background","","","",""
"Nursing Home/Retirement Community","2019","Part Time","no migration background","","","",""
"Nursing Home/Retirement Community","2019","Part Time","direct migration background","","","",""
"Nursing Home/Retirement Community","2019","Part Time","indirect migration background","","","",""
"Nursing Home/Retirement Community","2019","Not Working","no migration background","56","0.012538189974783","0.0099142765370938","0.0151621034124721"
"Nursing Home/Retirement Community","2019","Not Working","direct migration background","4","","",""
"Nursing Home/Retirement Community","2019","Not Working","indirect migration background","","","",""
"Tenant","2019","Full Time","no migration background","","","",""
"Tenant","2019","Full Time","direct migration background","","","",""
"Tenant","2019","Full Time","indirect migration background","","","",""
"Tenant","2019","Part Time","no migration background","","","",""
"Tenant","2019","Part Time","direct migration background","","","",""
"Tenant","2019","Part Time","indirect migration background","","","",""
"Tenant","2019","Not Working","no migration background","","","",""
"Tenant","2019","Not Working","direct migration background","","","",""
"Tenant","2019","Not Working","indirect migration background","","","",""
