"hlf0001_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Nursing Home/Retirement Community","1989","Single parent ","Male","","","",""
"Nursing Home/Retirement Community","1989","Single parent ","Female","","","",""
"Nursing Home/Retirement Community","1989","Couple + C. LE 16 ","Male","","","",""
"Nursing Home/Retirement Community","1989","Couple + C. LE 16 ","Female","","","",""
"Nursing Home/Retirement Community","1989","Couple + C. GT 16 ","Male","","","",""
"Nursing Home/Retirement Community","1989","Couple + C. GT 16 ","Female","","","",""
"Nursing Home/Retirement Community","1989","Couple + C. LE and GT 16","Male","","","",""
"Nursing Home/Retirement Community","1989","Couple + C. LE and GT 16","Female","","","",""
"Tenant","1989","1-pers.-HH","Male","6","","",""
"Tenant","1989","1-pers.-HH","Female","3","","",""
"Tenant","1989","(Married) couple without C. ","Male","","","",""
"Tenant","1989","(Married) couple without C. ","Female","","","",""
"Tenant","1989","Single parent ","Male","","","",""
"Tenant","1989","Single parent ","Female","","","",""
"Tenant","1989","Couple + C. LE 16 ","Male","1","","",""
"Tenant","1989","Couple + C. LE 16 ","Female","1","","",""
"Tenant","1989","Couple + C. GT 16 ","Male","2","","",""
"Tenant","1989","Couple + C. GT 16 ","Female","1","","",""
"Tenant","1989","Couple + C. LE and GT 16","Male","","","",""
"Tenant","1989","Couple + C. LE and GT 16","Female","","","",""
"Main Tenant","1990","1-pers.-HH","Male","400","0.766502207582835","0.729928867363513","0.803075547802157"
"Main Tenant","1990","1-pers.-HH","Female","625","0.720326468093456","0.690363500254147","0.750289435932765"
"Main Tenant","1990","(Married) couple without C. ","Male","982","0.55820494248806","0.534082118056983","0.582327766919138"
"Main Tenant","1990","(Married) couple without C. ","Female","985","0.556786897347863","0.532744544546732","0.580829250148994"
"Main Tenant","1990","Single parent ","Male","127","0.462461897584195","0.398579270487905","0.526344524680484"
"Main Tenant","1990","Single parent ","Female","288","0.60804524298054","0.561522659404595","0.654567826556486"
"Main Tenant","1990","Couple + C. LE 16 ","Male","1129","0.562147872529309","0.539048230484361","0.585247514574256"
"Main Tenant","1990","Couple + C. LE 16 ","Female","1148","0.574089354181841","0.551252292277712","0.59692641608597"
"Main Tenant","1990","Couple + C. GT 16 ","Male","690","0.329535092540549","0.306452793465989","0.352617391615109"
"Main Tenant","1990","Couple + C. GT 16 ","Female","600","0.357624748431151","0.331540022018653","0.38370947484365"
"Main Tenant","1990","Couple + C. LE and GT 16","Male","388","0.490978088289178","0.451847748896225","0.530108427682132"
"Main Tenant","1990","Couple + C. LE and GT 16","Female","344","0.458822752443341","0.418408559999967","0.499236944886714"
"Sub-Tenant","1990","1-pers.-HH","Male","36","0.0709448137129852","0.048750198816976","0.0931394286089945"
"Sub-Tenant","1990","1-pers.-HH","Female","42","0.0518314095684172","0.0370323625411665","0.0666304565956679"
"Sub-Tenant","1990","(Married) couple without C. ","Male","49","0.0240767909649462","0.0166307055281238","0.0315228764017687"
"Sub-Tenant","1990","(Married) couple without C. ","Female","48","0.02687739569676","0.0190502478017708","0.0347045435917492"
"Sub-Tenant","1990","Single parent ","Male","7","","",""
"Sub-Tenant","1990","Single parent ","Female","11","","",""
"Sub-Tenant","1990","Couple + C. LE 16 ","Male","53","0.0268317405722332","0.0193079859491729","0.0343554951952934"
"Sub-Tenant","1990","Couple + C. LE 16 ","Female","55","0.0276019754340037","0.0200356790192742","0.0351682718487332"
"Sub-Tenant","1990","Couple + C. GT 16 ","Male","15","","",""
"Sub-Tenant","1990","Couple + C. GT 16 ","Female","15","","",""
"Sub-Tenant","1990","Couple + C. LE and GT 16","Male","5","","",""
"Sub-Tenant","1990","Couple + C. LE and GT 16","Female","5","","",""
"Owner","1990","1-pers.-HH","Male","77","0.157880881487258","0.126358569261518","0.189403193712997"
"Owner","1990","1-pers.-HH","Female","195","0.227842122338126","0.199841703990623","0.25584254068563"
"Owner","1990","(Married) couple without C. ","Male","595","0.416212078660606","0.392267578090194","0.440156579231018"
"Owner","1990","(Married) couple without C. ","Female","605","0.414947021907374","0.391100772046574","0.438793271768174"
"Owner","1990","Single parent ","Male","100","0.500780818334693","0.436717469507766","0.564844167161619"
"Owner","1990","Single parent ","Female","123","0.350408783871566","0.304942917483709","0.395874650259424"
"Owner","1990","Couple + C. LE 16 ","Male","589","0.410867389150963","0.387960105154376","0.43377467314755"
"Owner","1990","Couple + C. LE 16 ","Female","597","0.398176682970644","0.375568604505126","0.420784761436162"
"Owner","1990","Couple + C. GT 16 ","Male","887","0.665229882048192","0.642055966470562","0.688403797625821"
"Owner","1990","Couple + C. GT 16 ","Female","680","0.631707016584256","0.605456813007008","0.657957220161505"
"Owner","1990","Couple + C. LE and GT 16","Male","234","0.504233666856951","0.46509835888158","0.543368974832321"
"Owner","1990","Couple + C. LE and GT 16","Female","235","0.537653195883223","0.497216402096625","0.57808998966982"
"Nursing Home/Retirement Community","1990","1-pers.-HH","Male","","","",""
"Nursing Home/Retirement Community","1990","1-pers.-HH","Female","","","",""
"Nursing Home/Retirement Community","1990","(Married) couple without C. ","Male","","","",""
"Nursing Home/Retirement Community","1990","(Married) couple without C. ","Female","","","",""
"Nursing Home/Retirement Community","1990","Single parent ","Male","","","",""
"Nursing Home/Retirement Community","1990","Single parent ","Female","","","",""
"Nursing Home/Retirement Community","1990","Couple + C. LE 16 ","Male","","","",""
"Nursing Home/Retirement Community","1990","Couple + C. LE 16 ","Female","","","",""
"Nursing Home/Retirement Community","1990","Couple + C. GT 16 ","Male","","","",""
"Nursing Home/Retirement Community","1990","Couple + C. GT 16 ","Female","","","",""
"Nursing Home/Retirement Community","1990","Couple + C. LE and GT 16","Male","","","",""
"Nursing Home/Retirement Community","1990","Couple + C. LE and GT 16","Female","","","",""
"Tenant","1990","1-pers.-HH","Male","1","","",""
"Tenant","1990","1-pers.-HH","Female","","","",""
"Tenant","1990","(Married) couple without C. ","Male","2","","",""
"Tenant","1990","(Married) couple without C. ","Female","2","","",""
"Tenant","1990","Single parent ","Male","","","",""
"Tenant","1990","Single parent ","Female","1","","",""
"Tenant","1990","Couple + C. LE 16 ","Male","1","","",""
"Tenant","1990","Couple + C. LE 16 ","Female","1","","",""
"Tenant","1990","Couple + C. GT 16 ","Male","1","","",""
"Tenant","1990","Couple + C. GT 16 ","Female","2","","",""
"Tenant","1990","Couple + C. LE and GT 16","Male","","","",""
"Tenant","1990","Couple + C. LE and GT 16","Female","","","",""
"Main Tenant","1991","1-pers.-HH","Male","368","0.770174276282491","0.732922766961378","0.807425785603604"
"Main Tenant","1991","1-pers.-HH","Female","625","0.73307160125006","0.70345547393114","0.762687728568981"
"Main Tenant","1991","(Married) couple without C. ","Male","971","0.55310335124763","0.528818142163222","0.577388560332037"
"Main Tenant","1991","(Married) couple without C. ","Female","963","0.545627477466146","0.521358737536538","0.569896217395754"
"Main Tenant","1991","Single parent ","Male","121","0.416125816457642","0.353894134873121","0.478357498042162"
"Main Tenant","1991","Single parent ","Female","286","0.625867498091501","0.579367242052861","0.672367754130141"
"Main Tenant","1991","Couple + C. LE 16 ","Male","1080","0.552810266696129","0.529265013135554","0.576355520256703"
"Main Tenant","1991","Couple + C. LE 16 ","Female","1102","0.562389584143645","0.539113343695939","0.585665824591351"
"Main Tenant","1991","Couple + C. GT 16 ","Male","667","0.32651281857304","0.303076752792206","0.349948884353875"
"Main Tenant","1991","Couple + C. GT 16 ","Female","579","0.348680244193069","0.322470847330529","0.374889641055609"
"Main Tenant","1991","Couple + C. LE and GT 16","Male","379","0.494756267186457","0.455869006806649","0.533643527566266"
"Main Tenant","1991","Couple + C. LE and GT 16","Female","328","0.441506987662976","0.401233491731205","0.481780483594746"
"Sub-Tenant","1991","1-pers.-HH","Male","45","0.0702746336602614","0.0476424381423223","0.0929068291782005"
"Sub-Tenant","1991","1-pers.-HH","Female","40","0.0414100836655087","0.0280709641992409","0.0547492031317765"
"Sub-Tenant","1991","(Married) couple without C. ","Male","42","0.024666209439448","0.0170898076895771","0.0322426111893189"
"Sub-Tenant","1991","(Married) couple without C. ","Female","47","0.0333818380615023","0.0246264443628896","0.0421372317601151"
"Sub-Tenant","1991","Single parent ","Male","6","","",""
"Sub-Tenant","1991","Single parent ","Female","14","","",""
"Sub-Tenant","1991","Couple + C. LE 16 ","Male","59","0.033870467301801","0.0253040804539257","0.0424368541496763"
"Sub-Tenant","1991","Couple + C. LE 16 ","Female","61","0.0321627814737189","0.0238847259528793","0.0404408369945585"
"Sub-Tenant","1991","Couple + C. GT 16 ","Male","32","0.0158856177718788","0.00963684450226877","0.0221343910414888"
"Sub-Tenant","1991","Couple + C. GT 16 ","Female","29","","",""
"Sub-Tenant","1991","Couple + C. LE and GT 16","Male","4","","",""
"Sub-Tenant","1991","Couple + C. LE and GT 16","Female","7","","",""
"Owner","1991","1-pers.-HH","Male","76","0.157399822433027","0.125154780711398","0.189644864154657"
"Owner","1991","1-pers.-HH","Female","189","0.219842443699517","0.192115333331783","0.247569554067251"
"Owner","1991","(Married) couple without C. ","Male","595","0.421715306363068","0.397593174689979","0.445837438036157"
"Owner","1991","(Married) couple without C. ","Female","605","0.420435646857443","0.396375754535669","0.444495539179218"
"Owner","1991","Single parent ","Male","114","0.552155611584492","0.489373794210833","0.614937428958151"
"Owner","1991","Single parent ","Female","116","0.321514705475496","0.276632719461157","0.366396691489835"
"Owner","1991","Couple + C. LE 16 ","Male","573","0.41288982322939","0.389574238956946","0.436205407501834"
"Owner","1991","Couple + C. LE 16 ","Female","581","0.405072073923738","0.382039169536489","0.428104978310986"
"Owner","1991","Couple + C. GT 16 ","Male","839","0.657601563655081","0.63388688586835","0.681316241441812"
"Owner","1991","Couple + C. GT 16 ","Female","662","0.634214777852888","0.607725050573011","0.660704505132766"
"Owner","1991","Couple + C. LE and GT 16","Male","252","0.501514877016307","0.462625656406047","0.540404097626566"
"Owner","1991","Couple + C. LE and GT 16","Female","249","0.551501163545783","0.51116491129123","0.591837415800336"
"Nursing Home/Retirement Community","1991","1-pers.-HH","Male","","","",""
"Nursing Home/Retirement Community","1991","1-pers.-HH","Female","","","",""
"Nursing Home/Retirement Community","1991","(Married) couple without C. ","Male","","","",""
"Nursing Home/Retirement Community","1991","(Married) couple without C. ","Female","","","",""
"Nursing Home/Retirement Community","1991","Single parent ","Male","","","",""
"Nursing Home/Retirement Community","1991","Single parent ","Female","","","",""
"Nursing Home/Retirement Community","1991","Couple + C. LE 16 ","Male","","","",""
"Nursing Home/Retirement Community","1991","Couple + C. LE 16 ","Female","","","",""
"Nursing Home/Retirement Community","1991","Couple + C. GT 16 ","Male","","","",""
"Nursing Home/Retirement Community","1991","Couple + C. GT 16 ","Female","","","",""
"Nursing Home/Retirement Community","1991","Couple + C. LE and GT 16","Male","","","",""
"Nursing Home/Retirement Community","1991","Couple + C. LE and GT 16","Female","","","",""
"Tenant","1991","1-pers.-HH","Male","1","","",""
"Tenant","1991","1-pers.-HH","Female","3","","",""
"Tenant","1991","(Married) couple without C. ","Male","2","","",""
"Tenant","1991","(Married) couple without C. ","Female","2","","",""
"Tenant","1991","Single parent ","Male","","","",""
"Tenant","1991","Single parent ","Female","","","",""
"Tenant","1991","Couple + C. LE 16 ","Male","1","","",""
"Tenant","1991","Couple + C. LE 16 ","Female","1","","",""
"Tenant","1991","Couple + C. GT 16 ","Male","","","",""
"Tenant","1991","Couple + C. GT 16 ","Female","","","",""
"Tenant","1991","Couple + C. LE and GT 16","Male","","","",""
"Tenant","1991","Couple + C. LE and GT 16","Female","","","",""
"Main Tenant","1992","1-pers.-HH","Male","359","0.74397620030867","0.70501392931726","0.782938471300079"
"Main Tenant","1992","1-pers.-HH","Female","641","0.741505408172134","0.712396823140309","0.770613993203959"
"Main Tenant","1992","(Married) couple without C. ","Male","994","0.547916943701296","0.523748202607161","0.57208568479543"
"Main Tenant","1992","(Married) couple without C. ","Female","998","0.532737289497573","0.508692695472389","0.556781883522758"
"Main Tenant","1992","Single parent ","Male","114","0.442199686025996","0.375502596730686","0.508896775321305"
"Main Tenant","1992","Single parent ","Female","307","0.660805000290036","0.61600471022032","0.705605290359752"
"Main Tenant","1992","Couple + C. LE 16 ","Male","1011","0.540892308822956","0.516715403989129","0.565069213656782"
"Main Tenant","1992","Couple + C. LE 16 ","Female","1033","0.556924766574186","0.533071514609249","0.580778018539122"
"Main Tenant","1992","Couple + C. GT 16 ","Male","675","0.340090039106175","0.316163774410196","0.364016303802153"
"Main Tenant","1992","Couple + C. GT 16 ","Female","560","0.341454108748376","0.31498582715215","0.367922390344601"
"Main Tenant","1992","Couple + C. LE and GT 16","Male","374","0.530056528908929","0.490449973093937","0.569663084723921"
"Main Tenant","1992","Couple + C. LE and GT 16","Female","321","0.491449351971095","0.449782372873433","0.533116331068757"
"Sub-Tenant","1992","1-pers.-HH","Male","47","0.0878141451968175","0.0625474478838064","0.113080842509829"
"Sub-Tenant","1992","1-pers.-HH","Female","38","0.0361280432269416","0.0237209485809223","0.0485351378729609"
"Sub-Tenant","1992","(Married) couple without C. ","Male","34","0.0231400931743476","0.0158390276993266","0.0304411586493685"
"Sub-Tenant","1992","(Married) couple without C. ","Female","39","0.0268506374741444","0.0190604593121525","0.0346408156361363"
"Sub-Tenant","1992","Single parent ","Male","8","","",""
"Sub-Tenant","1992","Single parent ","Female","11","","",""
"Sub-Tenant","1992","Couple + C. LE 16 ","Male","44","0.027037413760673","0.0191684298441603","0.0349063976771857"
"Sub-Tenant","1992","Couple + C. LE 16 ","Female","47","0.0281802417206598","0.0202337431104632","0.0361267403308565"
"Sub-Tenant","1992","Couple + C. GT 16 ","Male","18","","",""
