"hlf0001_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Nursing Home/Retirement Community","1998","Thuringia","no migration background","","","",""
"Nursing Home/Retirement Community","1998","Thuringia","direct migration background","","","",""
"Nursing Home/Retirement Community","1998","Thuringia","indirect migration background","","","",""
"Tenant","1998","Schleswig-Holstein","no migration background","","","",""
"Tenant","1998","Schleswig-Holstein","direct migration background","","","",""
"Tenant","1998","Schleswig-Holstein","indirect migration background","","","",""
"Tenant","1998","Hamburg","no migration background","","","",""
"Tenant","1998","Hamburg","direct migration background","","","",""
"Tenant","1998","Hamburg","indirect migration background","","","",""
"Tenant","1998","Lower Saxony","no migration background","1","","",""
"Tenant","1998","Lower Saxony","direct migration background","1","","",""
"Tenant","1998","Lower Saxony","indirect migration background","","","",""
"Tenant","1998","Bremen","no migration background","","","",""
"Tenant","1998","Bremen","direct migration background","","","",""
"Tenant","1998","Bremen","indirect migration background","","","",""
"Tenant","1998","North Rhine-Westphalia","no migration background","2","","",""
"Tenant","1998","North Rhine-Westphalia","direct migration background","","","",""
"Tenant","1998","North Rhine-Westphalia","indirect migration background","1","","",""
"Tenant","1998","Hesse","no migration background","1","","",""
"Tenant","1998","Hesse","direct migration background","","","",""
"Tenant","1998","Hesse","indirect migration background","","","",""
"Tenant","1998","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Tenant","1998","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Tenant","1998","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Tenant","1998","Baden-Württemberg","no migration background","2","","",""
"Tenant","1998","Baden-Württemberg","direct migration background","1","","",""
"Tenant","1998","Baden-Württemberg","indirect migration background","","","",""
"Tenant","1998","Bavaria","no migration background","2","","",""
"Tenant","1998","Bavaria","direct migration background","1","","",""
"Tenant","1998","Bavaria","indirect migration background","","","",""
"Tenant","1998","Berlin","no migration background","","","",""
"Tenant","1998","Berlin","direct migration background","","","",""
"Tenant","1998","Berlin","indirect migration background","","","",""
"Tenant","1998","Brandenburg","no migration background","","","",""
"Tenant","1998","Brandenburg","direct migration background","","","",""
"Tenant","1998","Brandenburg","indirect migration background","","","",""
"Tenant","1998","Mecklenburg-Western Pomerania","no migration background","1","","",""
"Tenant","1998","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Tenant","1998","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Tenant","1998","Saxony","no migration background","3","","",""
"Tenant","1998","Saxony","direct migration background","","","",""
"Tenant","1998","Saxony","indirect migration background","","","",""
"Tenant","1998","Saxony-Anhalt","no migration background","1","","",""
"Tenant","1998","Saxony-Anhalt","direct migration background","","","",""
"Tenant","1998","Saxony-Anhalt","indirect migration background","","","",""
"Tenant","1998","Thuringia","no migration background","1","","",""
"Tenant","1998","Thuringia","direct migration background","1","","",""
"Tenant","1998","Thuringia","indirect migration background","","","",""
"Main Tenant","1999","Schleswig-Holstein","no migration background","107","0.3334069537743","0.279791796711709","0.38702211083689"
"Main Tenant","1999","Schleswig-Holstein","direct migration background","15","","",""
"Main Tenant","1999","Schleswig-Holstein","indirect migration background","3","","",""
"Main Tenant","1999","Hamburg","no migration background","81","0.828758741372336","0.757379082370741","0.900138400373932"
"Main Tenant","1999","Hamburg","direct migration background","20","","",""
"Main Tenant","1999","Hamburg","indirect migration background","7","","",""
"Main Tenant","1999","Lower Saxony","no migration background","375","0.398725953027839","0.367540893082194","0.429911012973484"
"Main Tenant","1999","Lower Saxony","direct migration background","111","0.585933489971799","0.513573699009056","0.658293280934542"
"Main Tenant","1999","Lower Saxony","indirect migration background","37","0.669627708160189","0.540541002103637","0.798714414216741"
"Main Tenant","1999","Bremen","no migration background","43","0.645315275409523","0.534032965490995","0.756597585328052"
"Main Tenant","1999","Bremen","direct migration background","8","","",""
"Main Tenant","1999","Bremen","indirect migration background","4","","",""
"Main Tenant","1999","North Rhine-Westphalia","no migration background","1019","0.510873736972275","0.488883236410766","0.532864237533783"
"Main Tenant","1999","North Rhine-Westphalia","direct migration background","432","0.71170670864428","0.674323520455599","0.749089896832962"
"Main Tenant","1999","North Rhine-Westphalia","indirect migration background","126","0.629496682941909","0.5566855964019","0.702307769481919"
"Main Tenant","1999","Hesse","no migration background","281","0.430591044360446","0.391329070545738","0.469853018175153"
"Main Tenant","1999","Hesse","direct migration background","172","0.673752647039792","0.613161675866877","0.734343618212707"
"Main Tenant","1999","Hesse","indirect migration background","46","0.567104920412098","0.441734379887737","0.692475460936459"
"Main Tenant","1999","Rhineland-Palatinate,Saarland","no migration background","234","0.387095788067526","0.34828290270302","0.425908673432033"
"Main Tenant","1999","Rhineland-Palatinate,Saarland","direct migration background","91","0.672863399179243","0.598031349934815","0.747695448423672"
"Main Tenant","1999","Rhineland-Palatinate,Saarland","indirect migration background","11","","",""
"Main Tenant","1999","Baden-Württemberg","no migration background","391","0.356059064489643","0.326673634808739","0.385444494170548"
"Main Tenant","1999","Baden-Württemberg","direct migration background","399","0.632522001796504","0.592519746162087","0.67252425743092"
"Main Tenant","1999","Baden-Württemberg","indirect migration background","114","0.601022619716008","0.526077093586041","0.675968145845976"
"Main Tenant","1999","Bavaria","no migration background","525","0.364817262918138","0.339556409384996","0.390078116451281"
"Main Tenant","1999","Bavaria","direct migration background","224","0.649215321410622","0.597172417890748","0.701258224930496"
"Main Tenant","1999","Bavaria","indirect migration background","56","0.502523741109566","0.396850911336778","0.608196570882354"
"Main Tenant","1999","Berlin","no migration background","375","0.847252248540282","0.813865475899985","0.880639021180579"
"Main Tenant","1999","Berlin","direct migration background","41","0.853147584254646","0.753013921448414","0.953281247060878"
"Main Tenant","1999","Berlin","indirect migration background","17","","",""
"Main Tenant","1999","Brandenburg","no migration background","306","0.577813147044412","0.537755288407977","0.617871005680848"
"Main Tenant","1999","Brandenburg","direct migration background","4","","",""
"Main Tenant","1999","Brandenburg","indirect migration background","","","",""
"Main Tenant","1999","Mecklenburg-Western Pomerania","no migration background","230","0.564840060739195","0.515761450446459","0.61391867103193"
"Main Tenant","1999","Mecklenburg-Western Pomerania","direct migration background","6","","",""
"Main Tenant","1999","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Main Tenant","1999","Saxony","no migration background","683","0.625707386910845","0.597340057075425","0.654074716746266"
"Main Tenant","1999","Saxony","direct migration background","26","","",""
"Main Tenant","1999","Saxony","indirect migration background","5","","",""
"Main Tenant","1999","Saxony-Anhalt","no migration background","363","0.597299180161262","0.559854286642602","0.634744073679922"
"Main Tenant","1999","Saxony-Anhalt","direct migration background","19","","",""
"Main Tenant","1999","Saxony-Anhalt","indirect migration background","7","","",""
"Main Tenant","1999","Thuringia","no migration background","286","0.494617017943946","0.457473049181077","0.531760986706815"
"Main Tenant","1999","Thuringia","direct migration background","12","","",""
"Main Tenant","1999","Thuringia","indirect migration background","1","","",""
"Sub-Tenant","1999","Schleswig-Holstein","no migration background","6","","",""
"Sub-Tenant","1999","Schleswig-Holstein","direct migration background","5","","",""
"Sub-Tenant","1999","Schleswig-Holstein","indirect migration background","1","","",""
"Sub-Tenant","1999","Hamburg","no migration background","1","","",""
"Sub-Tenant","1999","Hamburg","direct migration background","","","",""
"Sub-Tenant","1999","Hamburg","indirect migration background","","","",""
"Sub-Tenant","1999","Lower Saxony","no migration background","28","","",""
"Sub-Tenant","1999","Lower Saxony","direct migration background","7","","",""
"Sub-Tenant","1999","Lower Saxony","indirect migration background","2","","",""
"Sub-Tenant","1999","Bremen","no migration background","","","",""
"Sub-Tenant","1999","Bremen","direct migration background","","","",""
"Sub-Tenant","1999","Bremen","indirect migration background","","","",""
"Sub-Tenant","1999","North Rhine-Westphalia","no migration background","29","","",""
"Sub-Tenant","1999","North Rhine-Westphalia","direct migration background","14","","",""
"Sub-Tenant","1999","North Rhine-Westphalia","indirect migration background","2","","",""
"Sub-Tenant","1999","Hesse","no migration background","15","","",""
"Sub-Tenant","1999","Hesse","direct migration background","9","","",""
"Sub-Tenant","1999","Hesse","indirect migration background","1","","",""
"Sub-Tenant","1999","Rhineland-Palatinate,Saarland","no migration background","13","","",""
"Sub-Tenant","1999","Rhineland-Palatinate,Saarland","direct migration background","6","","",""
"Sub-Tenant","1999","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Sub-Tenant","1999","Baden-Württemberg","no migration background","27","","",""
"Sub-Tenant","1999","Baden-Württemberg","direct migration background","22","","",""
"Sub-Tenant","1999","Baden-Württemberg","indirect migration background","11","","",""
"Sub-Tenant","1999","Bavaria","no migration background","21","","",""
"Sub-Tenant","1999","Bavaria","direct migration background","8","","",""
"Sub-Tenant","1999","Bavaria","indirect migration background","3","","",""
"Sub-Tenant","1999","Berlin","no migration background","12","","",""
"Sub-Tenant","1999","Berlin","direct migration background","2","","",""
"Sub-Tenant","1999","Berlin","indirect migration background","3","","",""
"Sub-Tenant","1999","Brandenburg","no migration background","19","","",""
"Sub-Tenant","1999","Brandenburg","direct migration background","1","","",""
"Sub-Tenant","1999","Brandenburg","indirect migration background","","","",""
"Sub-Tenant","1999","Mecklenburg-Western Pomerania","no migration background","3","","",""
"Sub-Tenant","1999","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Sub-Tenant","1999","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Sub-Tenant","1999","Saxony","no migration background","25","","",""
"Sub-Tenant","1999","Saxony","direct migration background","2","","",""
"Sub-Tenant","1999","Saxony","indirect migration background","","","",""
"Sub-Tenant","1999","Saxony-Anhalt","no migration background","5","","",""
"Sub-Tenant","1999","Saxony-Anhalt","direct migration background","","","",""
"Sub-Tenant","1999","Saxony-Anhalt","indirect migration background","","","",""
"Sub-Tenant","1999","Thuringia","no migration background","23","","",""
"Sub-Tenant","1999","Thuringia","direct migration background","2","","",""
"Sub-Tenant","1999","Thuringia","indirect migration background","","","",""
"Owner","1999","Schleswig-Holstein","no migration background","184","0.644703105020553","0.590272212787138","0.699133997253968"
"Owner","1999","Schleswig-Holstein","direct migration background","7","","",""
"Owner","1999","Schleswig-Holstein","indirect migration background","2","","",""
"Owner","1999","Hamburg","no migration background","24","","",""
"Owner","1999","Hamburg","direct migration background","2","","",""
"Owner","1999","Hamburg","indirect migration background","4","","",""
"Owner","1999","Lower Saxony","no migration background","541","0.551658477934349","0.519983761843732","0.583333194024966"
"Owner","1999","Lower Saxony","direct migration background","59","0.345847031722795","0.27597236099243","0.41572170245316"
"Owner","1999","Lower Saxony","indirect migration background","12","","",""
"Owner","1999","Bremen","no migration background","28","","",""
"Owner","1999","Bremen","direct migration background","6","","",""
"Owner","1999","Bremen","indirect migration background","","","",""
"Owner","1999","North Rhine-Westphalia","no migration background","934","0.469745667139886","0.447790267843003","0.491701066436768"
"Owner","1999","North Rhine-Westphalia","direct migration background","118","0.259835392089284","0.223642619887342","0.296028164291227"
"Owner","1999","North Rhine-Westphalia","indirect migration background","40","0.33295498476772","0.261903187024529","0.404006782510912"
"Owner","1999","Hesse","no migration background","313","0.536853974214822","0.497315988241366","0.576391960188278"
"Owner","1999","Hesse","direct migration background","49","0.25347769694333","0.197259690249204","0.309695703637457"
"Owner","1999","Hesse","indirect migration background","13","","",""
"Owner","1999","Rhineland-Palatinate,Saarland","no migration background","357","0.585849327225556","0.546599065496972","0.62509958895414"
"Owner","1999","Rhineland-Palatinate,Saarland","direct migration background","54","0.313023456595421","0.239059691089455","0.386987222101386"
"Owner","1999","Rhineland-Palatinate,Saarland","indirect migration background","7","","",""
"Owner","1999","Baden-Württemberg","no migration background","600","0.601234140325515","0.571185224548138","0.631283056102891"
"Owner","1999","Baden-Württemberg","direct migration background","136","0.331518281529168","0.292458527850818","0.370578035207519"
"Owner","1999","Baden-Württemberg","indirect migration background","39","0.301015652889907","0.230812853227726","0.371218452552087"
"Owner","1999","Bavaria","no migration background","846","0.616047810490348","0.590526276720662","0.641569344260035"
"Owner","1999","Bavaria","direct migration background","90","0.320307087390884","0.269422474523658","0.371191700258111"
"Owner","1999","Bavaria","indirect migration background","27","","",""
"Owner","1999","Berlin","no migration background","59","0.12642823972872","0.0955855673674449","0.157270912089995"
"Owner","1999","Berlin","direct migration background","5","","",""
"Owner","1999","Berlin","indirect migration background","2","","",""
"Owner","1999","Brandenburg","no migration background","258","0.394148862371238","0.354516061063757","0.433781663678719"
"Owner","1999","Brandenburg","direct migration background","10","","",""
"Owner","1999","Brandenburg","indirect migration background","3","","",""
"Owner","1999","Mecklenburg-Western Pomerania","no migration background","158","0.425423184676155","0.376480286400005","0.474366082952305"
"Owner","1999","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Owner","1999","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Owner","1999","Saxony","no migration background","408","0.348690510360146","0.320756006888278","0.376625013832014"
"Owner","1999","Saxony","direct migration background","5","","",""
"Owner","1999","Saxony","indirect migration background","1","","",""
"Owner","1999","Saxony-Anhalt","no migration background","290","0.386309594734951","0.349134866884713","0.423484322585189"
"Owner","1999","Saxony-Anhalt","direct migration background","9","","",""
"Owner","1999","Saxony-Anhalt","indirect migration background","","","",""
"Owner","1999","Thuringia","no migration background","386","0.474792591982967","0.437693706750726","0.511891477215207"
"Owner","1999","Thuringia","direct migration background","8","","",""
"Owner","1999","Thuringia","indirect migration background","3","","",""
"Nursing Home/Retirement Community","1999","Schleswig-Holstein","no migration background","","","",""
"Nursing Home/Retirement Community","1999","Schleswig-Holstein","direct migration background","","","",""
"Nursing Home/Retirement Community","1999","Schleswig-Holstein","indirect migration background","","","",""
"Nursing Home/Retirement Community","1999","Hamburg","no migration background","1","","",""
"Nursing Home/Retirement Community","1999","Hamburg","direct migration background","","","",""
"Nursing Home/Retirement Community","1999","Hamburg","indirect migration background","","","",""
"Nursing Home/Retirement Community","1999","Lower Saxony","no migration background","3","","",""
"Nursing Home/Retirement Community","1999","Lower Saxony","direct migration background","1","","",""
"Nursing Home/Retirement Community","1999","Lower Saxony","indirect migration background","","","",""
"Nursing Home/Retirement Community","1999","Bremen","no migration background","","","",""
"Nursing Home/Retirement Community","1999","Bremen","direct migration background","","","",""
"Nursing Home/Retirement Community","1999","Bremen","indirect migration background","","","",""
"Nursing Home/Retirement Community","1999","North Rhine-Westphalia","no migration background","3","","",""
"Nursing Home/Retirement Community","1999","North Rhine-Westphalia","direct migration background","","","",""
"Nursing Home/Retirement Community","1999","North Rhine-Westphalia","indirect migration background","1","","",""
"Nursing Home/Retirement Community","1999","Hesse","no migration background","2","","",""
"Nursing Home/Retirement Community","1999","Hesse","direct migration background","","","",""
"Nursing Home/Retirement Community","1999","Hesse","indirect migration background","","","",""
"Nursing Home/Retirement Community","1999","Rhineland-Palatinate,Saarland","no migration background","1","","",""
"Nursing Home/Retirement Community","1999","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Nursing Home/Retirement Community","1999","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Nursing Home/Retirement Community","1999","Baden-Württemberg","no migration background","2","","",""
"Nursing Home/Retirement Community","1999","Baden-Württemberg","direct migration background","1","","",""
"Nursing Home/Retirement Community","1999","Baden-Württemberg","indirect migration background","","","",""
"Nursing Home/Retirement Community","1999","Bavaria","no migration background","3","","",""
"Nursing Home/Retirement Community","1999","Bavaria","direct migration background","1","","",""
"Nursing Home/Retirement Community","1999","Bavaria","indirect migration background","","","",""
"Nursing Home/Retirement Community","1999","Berlin","no migration background","","","",""
"Nursing Home/Retirement Community","1999","Berlin","direct migration background","","","",""
"Nursing Home/Retirement Community","1999","Berlin","indirect migration background","","","",""
"Nursing Home/Retirement Community","1999","Brandenburg","no migration background","1","","",""
"Nursing Home/Retirement Community","1999","Brandenburg","direct migration background","","","",""
"Nursing Home/Retirement Community","1999","Brandenburg","indirect migration background","","","",""
"Nursing Home/Retirement Community","1999","Mecklenburg-Western Pomerania","no migration background","1","","",""
"Nursing Home/Retirement Community","1999","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Nursing Home/Retirement Community","1999","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Nursing Home/Retirement Community","1999","Saxony","no migration background","2","","",""
"Nursing Home/Retirement Community","1999","Saxony","direct migration background","","","",""
"Nursing Home/Retirement Community","1999","Saxony","indirect migration background","","","",""
"Nursing Home/Retirement Community","1999","Saxony-Anhalt","no migration background","1","","",""
"Nursing Home/Retirement Community","1999","Saxony-Anhalt","direct migration background","","","",""
"Nursing Home/Retirement Community","1999","Saxony-Anhalt","indirect migration background","","","",""
"Nursing Home/Retirement Community","1999","Thuringia","no migration background","1","","",""
"Nursing Home/Retirement Community","1999","Thuringia","direct migration background","1","","",""
"Nursing Home/Retirement Community","1999","Thuringia","indirect migration background","","","",""
"Tenant","1999","Schleswig-Holstein","no migration background","","","",""
"Tenant","1999","Schleswig-Holstein","direct migration background","","","",""
"Tenant","1999","Schleswig-Holstein","indirect migration background","","","",""
"Tenant","1999","Hamburg","no migration background","","","",""
"Tenant","1999","Hamburg","direct migration background","","","",""
"Tenant","1999","Hamburg","indirect migration background","","","",""
"Tenant","1999","Lower Saxony","no migration background","","","",""
"Tenant","1999","Lower Saxony","direct migration background","","","",""
"Tenant","1999","Lower Saxony","indirect migration background","","","",""
"Tenant","1999","Bremen","no migration background","","","",""
"Tenant","1999","Bremen","direct migration background","","","",""
"Tenant","1999","Bremen","indirect migration background","","","",""
"Tenant","1999","North Rhine-Westphalia","no migration background","","","",""
"Tenant","1999","North Rhine-Westphalia","direct migration background","","","",""
"Tenant","1999","North Rhine-Westphalia","indirect migration background","","","",""
"Tenant","1999","Hesse","no migration background","","","",""
"Tenant","1999","Hesse","direct migration background","","","",""
"Tenant","1999","Hesse","indirect migration background","","","",""
"Tenant","1999","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Tenant","1999","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Tenant","1999","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Tenant","1999","Baden-Württemberg","no migration background","","","",""
"Tenant","1999","Baden-Württemberg","direct migration background","","","",""
"Tenant","1999","Baden-Württemberg","indirect migration background","","","",""
"Tenant","1999","Bavaria","no migration background","","","",""
"Tenant","1999","Bavaria","direct migration background","","","",""
"Tenant","1999","Bavaria","indirect migration background","","","",""
"Tenant","1999","Berlin","no migration background","","","",""
"Tenant","1999","Berlin","direct migration background","","","",""
"Tenant","1999","Berlin","indirect migration background","","","",""
"Tenant","1999","Brandenburg","no migration background","","","",""
"Tenant","1999","Brandenburg","direct migration background","","","",""
"Tenant","1999","Brandenburg","indirect migration background","","","",""
"Tenant","1999","Mecklenburg-Western Pomerania","no migration background","","","",""
"Tenant","1999","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Tenant","1999","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Tenant","1999","Saxony","no migration background","","","",""
"Tenant","1999","Saxony","direct migration background","","","",""
"Tenant","1999","Saxony","indirect migration background","","","",""
"Tenant","1999","Saxony-Anhalt","no migration background","","","",""
"Tenant","1999","Saxony-Anhalt","direct migration background","","","",""
"Tenant","1999","Saxony-Anhalt","indirect migration background","","","",""
"Tenant","1999","Thuringia","no migration background","","","",""
"Tenant","1999","Thuringia","direct migration background","","","",""
"Tenant","1999","Thuringia","indirect migration background","","","",""
"Main Tenant","2000","Schleswig-Holstein","no migration background","214","0.346459837841482","0.30953655209107","0.383383123591894"
"Main Tenant","2000","Schleswig-Holstein","direct migration background","45","0.57286837774454","0.456988678715007","0.688748076774072"
"Main Tenant","2000","Schleswig-Holstein","indirect migration background","3","","",""
"Main Tenant","2000","Hamburg","no migration background","188","0.76824460390232","0.717053732312794","0.819435475491846"
"Main Tenant","2000","Hamburg","direct migration background","29","","",""
"Main Tenant","2000","Hamburg","indirect migration background","6","","",""
"Main Tenant","2000","Lower Saxony","no migration background","603","0.386954748732267","0.364003760190246","0.409905737274287"
"Main Tenant","2000","Lower Saxony","direct migration background","166","0.702371183413596","0.645352071896105","0.759390294931086"
"Main Tenant","2000","Lower Saxony","indirect migration background","39","0.623041117424529","0.501425732541101","0.744656502307957"
"Main Tenant","2000","Bremen","no migration background","76","0.557587045876714","0.477838052119893","0.637336039633534"
"Main Tenant","2000","Bremen","direct migration background","22","","",""
"Main Tenant","2000","Bremen","indirect migration background","6","","",""
"Main Tenant","2000","North Rhine-Westphalia","no migration background","1920","0.510880139084311","0.495473437304435","0.526286840864186"
"Main Tenant","2000","North Rhine-Westphalia","direct migration background","666","0.738353276489555","0.709669615842304","0.767036937136806"
"Main Tenant","2000","North Rhine-Westphalia","indirect migration background","153","0.551670957997465","0.487676466021782","0.615665449973147"
"Main Tenant","2000","Hesse","no migration background","496","0.415611287143249","0.388180907093512","0.443041667192986"
"Main Tenant","2000","Hesse","direct migration background","279","0.766429278197027","0.722783751889947","0.810074804504108"
"Main Tenant","2000","Hesse","indirect migration background","59","0.667331280024481","0.566571972843976","0.768090587204986"
"Main Tenant","2000","Rhineland-Palatinate,Saarland","no migration background","395","0.362596377576276","0.335224290681621","0.389968464470932"
"Main Tenant","2000","Rhineland-Palatinate,Saarland","direct migration background","143","0.638411295629098","0.577752011794489","0.699070579463707"
"Main Tenant","2000","Rhineland-Palatinate,Saarland","indirect migration background","22","","",""
"Main Tenant","2000","Baden-Württemberg","no migration background","688","0.372119011134362","0.350779504481455","0.393458517787269"
"Main Tenant","2000","Baden-Württemberg","direct migration background","539","0.669365740464701","0.636201961618774","0.702529519310627"
"Main Tenant","2000","Baden-Württemberg","indirect migration background","160","0.698698318941935","0.639401717926643","0.757994919957226"
"Main Tenant","2000","Bavaria","no migration background","1008","0.392523522510443","0.374503964896117","0.410543080124769"
"Main Tenant","2000","Bavaria","direct migration background","314","0.692041425390958","0.650081586599976","0.73400126418194"
"Main Tenant","2000","Bavaria","indirect migration background","69","0.560612158612191","0.469103088312409","0.652121228911973"
"Main Tenant","2000","Berlin","no migration background","601","0.868685936093644","0.843964395621652","0.893407476565636"
"Main Tenant","2000","Berlin","direct migration background","67","0.820789508027298","0.736746669589332","0.904832346465264"
"Main Tenant","2000","Berlin","indirect migration background","23","","",""
"Main Tenant","2000","Brandenburg","no migration background","519","0.583423826318062","0.552822531302861","0.614025121333263"
"Main Tenant","2000","Brandenburg","direct migration background","7","","",""
"Main Tenant","2000","Brandenburg","indirect migration background","2","","",""
"Main Tenant","2000","Mecklenburg-Western Pomerania","no migration background","310","0.57133707301134","0.529902584974103","0.612771561048577"
"Main Tenant","2000","Mecklenburg-Western Pomerania","direct migration background","16","","",""
"Main Tenant","2000","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Main Tenant","2000","Saxony","no migration background","1003","0.616476192238103","0.593648935869287","0.639303448606919"
"Main Tenant","2000","Saxony","direct migration background","32","0.750200540159814","0.614337846368245","0.886063233951383"
"Main Tenant","2000","Saxony","indirect migration background","5","","",""
"Main Tenant","2000","Saxony-Anhalt","no migration background","468","0.515277596862316","0.484562294759088","0.545992898965544"
"Main Tenant","2000","Saxony-Anhalt","direct migration background","25","","",""
"Main Tenant","2000","Saxony-Anhalt","indirect migration background","7","","",""
"Main Tenant","2000","Thuringia","no migration background","429","0.494098887463664","0.463565904604333","0.524631870322995"
"Main Tenant","2000","Thuringia","direct migration background","12","","",""
"Main Tenant","2000","Thuringia","indirect migration background","1","","",""
"Sub-Tenant","2000","Schleswig-Holstein","no migration background","9","","",""
"Sub-Tenant","2000","Schleswig-Holstein","direct migration background","6","","",""
"Sub-Tenant","2000","Schleswig-Holstein","indirect migration background","1","","",""
"Sub-Tenant","2000","Hamburg","no migration background","4","","",""
"Sub-Tenant","2000","Hamburg","direct migration background","","","",""
"Sub-Tenant","2000","Hamburg","indirect migration background","","","",""
"Sub-Tenant","2000","Lower Saxony","no migration background","37","0.0268289432281809","0.019214793465292","0.0344430929910698"
"Sub-Tenant","2000","Lower Saxony","direct migration background","5","","",""
"Sub-Tenant","2000","Lower Saxony","indirect migration background","3","","",""
"Sub-Tenant","2000","Bremen","no migration background","","","",""
"Sub-Tenant","2000","Bremen","direct migration background","3","","",""
"Sub-Tenant","2000","Bremen","indirect migration background","","","",""
"Sub-Tenant","2000","North Rhine-Westphalia","no migration background","40","0.0105483432122873","0.00739963850371495","0.0136970479208596"
"Sub-Tenant","2000","North Rhine-Westphalia","direct migration background","15","","",""
"Sub-Tenant","2000","North Rhine-Westphalia","indirect migration background","3","","",""
"Sub-Tenant","2000","Hesse","no migration background","20","","",""
"Sub-Tenant","2000","Hesse","direct migration background","4","","",""
"Sub-Tenant","2000","Hesse","indirect migration background","2","","",""
"Sub-Tenant","2000","Rhineland-Palatinate,Saarland","no migration background","7","","",""
"Sub-Tenant","2000","Rhineland-Palatinate,Saarland","direct migration background","3","","",""
"Sub-Tenant","2000","Rhineland-Palatinate,Saarland","indirect migration background","2","","",""
"Sub-Tenant","2000","Baden-Württemberg","no migration background","21","","",""
"Sub-Tenant","2000","Baden-Württemberg","direct migration background","15","","",""
"Sub-Tenant","2000","Baden-Württemberg","indirect migration background","6","","",""
"Sub-Tenant","2000","Bavaria","no migration background","20","","",""
"Sub-Tenant","2000","Bavaria","direct migration background","8","","",""
"Sub-Tenant","2000","Bavaria","indirect migration background","5","","",""
"Sub-Tenant","2000","Berlin","no migration background","14","","",""
"Sub-Tenant","2000","Berlin","direct migration background","3","","",""
"Sub-Tenant","2000","Berlin","indirect migration background","","","",""
"Sub-Tenant","2000","Brandenburg","no migration background","21","","",""
"Sub-Tenant","2000","Brandenburg","direct migration background","","","",""
"Sub-Tenant","2000","Brandenburg","indirect migration background","","","",""
"Sub-Tenant","2000","Mecklenburg-Western Pomerania","no migration background","7","","",""
"Sub-Tenant","2000","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Sub-Tenant","2000","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Sub-Tenant","2000","Saxony","no migration background","24","","",""
"Sub-Tenant","2000","Saxony","direct migration background","3","","",""
"Sub-Tenant","2000","Saxony","indirect migration background","","","",""
"Sub-Tenant","2000","Saxony-Anhalt","no migration background","15","","",""
"Sub-Tenant","2000","Saxony-Anhalt","direct migration background","","","",""
"Sub-Tenant","2000","Saxony-Anhalt","indirect migration background","","","",""
"Sub-Tenant","2000","Thuringia","no migration background","24","","",""
"Sub-Tenant","2000","Thuringia","direct migration background","","","",""
"Sub-Tenant","2000","Thuringia","indirect migration background","","","",""
"Owner","2000","Schleswig-Holstein","no migration background","414","0.627665052129084","0.59015318973935","0.665176914518817"
"Owner","2000","Schleswig-Holstein","direct migration background","19","","",""
"Owner","2000","Schleswig-Holstein","indirect migration background","3","","",""
"Owner","2000","Hamburg","no migration background","68","0.205751918052727","0.15670882291596","0.254795013189493"
"Owner","2000","Hamburg","direct migration background","2","","",""
"Owner","2000","Hamburg","indirect migration background","2","","",""
"Owner","2000","Lower Saxony","no migration background","1088","0.584504229551927","0.561282093126142","0.607726365977713"
"Owner","2000","Lower Saxony","direct migration background","76","0.263621811012614","0.208675221381684","0.318568400643543"
"Owner","2000","Lower Saxony","indirect migration background","19","","",""
"Owner","2000","Bremen","no migration background","73","0.442412954123286","0.362663960366466","0.522161947880107"
"Owner","2000","Bremen","direct migration background","8","","",""
"Owner","2000","Bremen","indirect migration background","","","",""
"Owner","2000","North Rhine-Westphalia","no migration background","2079","0.476318879268485","0.460925822395029","0.49171193614194"
"Owner","2000","North Rhine-Westphalia","direct migration background","221","0.240131012014481","0.212254508005585","0.268007516023378"
"Owner","2000","North Rhine-Westphalia","indirect migration background","75","0.408812313823225","0.345552374253496","0.472072253392953"
"Owner","2000","Hesse","no migration background","718","0.556738890272505","0.529089036245309","0.584388744299701"
"Owner","2000","Hesse","direct migration background","77","0.206360459205104","0.164614025427397","0.248106892982812"
"Owner","2000","Hesse","indirect migration background","23","","",""
