"hlf0001_h","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Owner","2017","Employed","indirect migration background","469","0.344639585642469","0.318450187948139","0.370828983336799","3"
"Sub-Tenant","2017","Not Employed","no migration background","108","0.0198844879839124","0.0166395296232272","0.0231294463445976","2"
"Sub-Tenant","2017","Not Employed","direct migration background","150","0.0214765596687036","0.0170310656133103","0.0259220537240968","2"
"Sub-Tenant","2017","Not Employed","indirect migration background","12","","","","2"
"Sub-Tenant","2017","Employed","no migration background","231","0.0236127520726503","0.021059729381259","0.0261657747640416","2"
"Sub-Tenant","2017","Employed","direct migration background","70","0.024225063965159","0.0190715217712735","0.0293786061590445","2"
"Sub-Tenant","2017","Employed","indirect migration background","22","","","","2"
"Tenant","2017","Not Employed","no migration background","","","","","5"
"Tenant","2017","Not Employed","direct migration background","","","","","5"
"Tenant","2017","Not Employed","indirect migration background","","","","","5"
"Tenant","2017","Employed","no migration background","","","","","5"
"Tenant","2017","Employed","direct migration background","","","","","5"
"Tenant","2017","Employed","indirect migration background","","","","","5"
"Main Tenant","2018","Not Employed","no migration background","3036","0.413698107829559","0.402051384790889","0.42534483086823","1"
"Main Tenant","2018","Not Employed","direct migration background","4222","0.733985817105136","0.721289499005526","0.746682135204745","1"
"Main Tenant","2018","Not Employed","indirect migration background","333","0.574406794339594","0.531495646654276","0.617317942024913","1"
"Main Tenant","2018","Employed","no migration background","5866","0.450521903727558","0.441999508813442","0.459044298641673","1"
"Main Tenant","2018","Employed","direct migration background","2426","0.623839432919551","0.607774761651911","0.63990410418719","1"
"Main Tenant","2018","Employed","indirect migration background","817","0.614570485463104","0.588204949660049","0.640936021266159","1"
"Nursing Home/Retirement Community","2018","Not Employed","no migration background","51","0.0111634230688558","0.00867878985742857","0.0136480562802831","4"
"Nursing Home/Retirement Community","2018","Not Employed","direct migration background","1","","","","4"
"Nursing Home/Retirement Community","2018","Not Employed","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2018","Employed","direct migration background","1","","","","4"
"Nursing Home/Retirement Community","2018","Employed","no migration background","1","","","","4"
"Nursing Home/Retirement Community","2018","Employed","indirect migration background","","","","","4"
"Owner","2018","Not Employed","no migration background","3697","0.560911360642225","0.549175240376528","0.572647480907923","3"
"Owner","2018","Not Employed","direct migration background","302","0.24771872816206","0.235315032248875","0.260122424075246","3"
"Owner","2018","Not Employed","indirect migration background","169","0.389642703350121","0.347318543370774","0.431966863329468","3"
"Owner","2018","Employed","no migration background","7020","0.529137608313706","0.520587732155179","0.537687484472234","3"
"Owner","2018","Employed","direct migration background","1011","0.356371477942641","0.340489012905545","0.372253942979736","3"
"Owner","2018","Employed","indirect migration background","477","0.369509575663077","0.343362064085003","0.395657087241151","3"
"Sub-Tenant","2018","Not Employed","no migration background","85","0.0142271084593595","0.0114265277727047","0.0170276891460143","2"
"Sub-Tenant","2018","Not Employed","direct migration background","128","0.0171690335423629","0.0134365843464271","0.0209014827382986","2"
"Sub-Tenant","2018","Not Employed","indirect migration background","8","","","","2"
"Sub-Tenant","2018","Employed","no migration background","206","0.0202789973386006","0.0178646321793954","0.0226933624978059","2"
"Sub-Tenant","2018","Employed","direct migration background","55","0.0186692240283875","0.0141805337348096","0.0231579143219654","2"
"Sub-Tenant","2018","Employed","indirect migration background","15","","","","2"
"Tenant","2018","Not Employed","no migration background","","","","","5"
"Tenant","2018","Not Employed","direct migration background","","","","","5"
"Tenant","2018","Not Employed","indirect migration background","","","","","5"
"Tenant","2018","Employed","no migration background","","","","","5"
"Tenant","2018","Employed","direct migration background","","","","","5"
"Tenant","2018","Employed","indirect migration background","","","","","5"
"Main Tenant","2019","Not Employed","no migration background","2960","0.408148751320617","0.396558644284011","0.419738858357222","1"
"Main Tenant","2019","Not Employed","indirect migration background","289","0.573984003378769","0.529038684861159","0.618929321896378","1"
"Main Tenant","2019","Not Employed","direct migration background","3394","0.700348278421423","0.685896547726535","0.714800009116311","1"
"Main Tenant","2019","Employed","no migration background","5652","0.450234906892177","0.441908182683032","0.458561631101323","1"
"Main Tenant","2019","Employed","direct migration background","2387","0.616526959089901","0.600367502328843","0.63268641585096","1"
"Main Tenant","2019","Employed","indirect migration background","744","0.584799676996946","0.55818705857908","0.611412295414812","1"
"Nursing Home/Retirement Community","2019","Not Employed","no migration background","56","0.012538189974783","0.0099142765370938","0.0151621034124721","4"
"Nursing Home/Retirement Community","2019","Not Employed","direct migration background","4","","","","4"
"Nursing Home/Retirement Community","2019","Not Employed","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2019","Employed","no migration background","1","","","","4"
"Nursing Home/Retirement Community","2019","Employed","indirect migration background","","","","","4"
"Nursing Home/Retirement Community","2019","Employed","direct migration background","","","","","4"
"Owner","2019","Not Employed","no migration background","3787","0.561942418719403","0.550242484090043","0.573642353348764","3"
"Owner","2019","Not Employed","direct migration background","296","0.270268171277154","0.256258319682305","0.284278022872003","3"
"Owner","2019","Employed","no migration background","7849","0.528533606960551","0.520178967892108","0.536888246028995","3"
"Owner","2019","Not Employed","indirect migration background","165","0.394931685771254","0.350500816568417","0.439362554974092","3"
"Owner","2019","Employed","indirect migration background","542","0.390295883580367","0.363950061624961","0.416641705535773","3"
"Owner","2019","Employed","direct migration background","1027","0.369787553416313","0.353743912436374","0.385831194396251","3"
"Sub-Tenant","2019","Not Employed","no migration background","105","0.0173706399851971","0.0142897605419782","0.0204515194284159","2"
"Sub-Tenant","2019","Not Employed","direct migration background","166","0.0243158891015937","0.019456808177461","0.0291749700257265","2"
"Sub-Tenant","2019","Not Employed","indirect migration background","11","","","","2"
"Sub-Tenant","2019","Employed","no migration background","212","0.021115623795479","0.0187094129785149","0.023521834612443","2"
"Sub-Tenant","2019","Employed","direct migration background","64","0.013685487493786","0.0098242976968606","0.0175466772907114","2"
"Sub-Tenant","2019","Employed","indirect migration background","31","0.0249044394226867","0.0164882175040045","0.0333206613413688","2"
"Tenant","2019","Not Employed","no migration background","","","","","5"
"Tenant","2019","Not Employed","direct migration background","","","","","5"
"Tenant","2019","Not Employed","indirect migration background","","","","","5"
"Tenant","2019","Employed","no migration background","","","","","5"
"Tenant","2019","Employed","direct migration background","","","","","5"
"Tenant","2019","Employed","indirect migration background","","","","","5"
