"hlf0001_h","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Sub-Tenant","2011","Employed","(Married) couple without C. ","69","0.0177002108105167","0.0136123861268858","0.0217880354941475"
"Sub-Tenant","2011","Employed","Single parent ","17","","",""
"Sub-Tenant","2011","Employed","Couple + C. LE 16 ","57","0.00759271175357401","0.00545986054998038","0.00972556295716764"
"Sub-Tenant","2011","Employed","Couple + C. GT 16 ","19","","",""
"Sub-Tenant","2011","Employed","Couple + C. LE and GT 16","7","","",""
"Owner","2011","Not Employed","1-pers.-HH","657","0.337568694242184","0.316130167044813","0.359007221439556"
"Owner","2011","Not Employed","(Married) couple without C. ","2586","0.611427565834807","0.596601431871091","0.626253699798523"
"Owner","2011","Not Employed","Single parent ","205","0.301267336635922","0.272349459994149","0.330185213277696"
"Owner","2011","Not Employed","Couple + C. LE 16 ","644","0.388532326792183","0.36503534963619","0.412029303948176"
"Owner","2011","Not Employed","Couple + C. GT 16 ","683","0.638552969436522","0.608761896696316","0.668344042176728"
"Owner","2011","Not Employed","Couple + C. LE and GT 16","485","0.553514578311619","0.519530119708257","0.587499036914982"
"Owner","2011","Employed","1-pers.-HH","414","0.233646202812168","0.213706482609685","0.253585923014651"
"Owner","2011","Employed","(Married) couple without C. ","2144","0.494158619791015","0.478658987991046","0.509658251590985"
"Owner","2011","Employed","Single parent ","548","0.317656889301486","0.297458946707381","0.33785483189559"
"Owner","2011","Employed","Couple + C. LE 16 ","3468","0.550828757980878","0.538607064036324","0.563050451925431"
"Owner","2011","Employed","Couple + C. GT 16 ","1812","0.715425748948706","0.697437460211037","0.733414037686374"
"Owner","2011","Employed","Couple + C. LE and GT 16","1027","0.674123119554705","0.650372295616558","0.697873943492853"
"Nursing Home/Retirement Community","2011","Not Employed","1-pers.-HH","43","0.0235880610325127","0.0167077811969699","0.0304683408680554"
"Nursing Home/Retirement Community","2011","Not Employed","(Married) couple without C. ","9","","",""
"Nursing Home/Retirement Community","2011","Not Employed","Single parent ","1","","",""
"Nursing Home/Retirement Community","2011","Not Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2011","Not Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2011","Not Employed","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2011","Employed","1-pers.-HH","1","","",""
"Nursing Home/Retirement Community","2011","Employed","(Married) couple without C. ","3","","",""
"Nursing Home/Retirement Community","2011","Employed","Single parent ","2","","",""
"Nursing Home/Retirement Community","2011","Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2011","Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2011","Employed","Couple + C. LE and GT 16","","","",""
"Tenant","2011","Not Employed","1-pers.-HH","","","",""
"Tenant","2011","Not Employed","(Married) couple without C. ","","","",""
"Tenant","2011","Not Employed","Single parent ","","","",""
"Tenant","2011","Not Employed","Couple + C. LE 16 ","","","",""
"Tenant","2011","Not Employed","Couple + C. GT 16 ","","","",""
"Tenant","2011","Not Employed","Couple + C. LE and GT 16","","","",""
"Tenant","2011","Employed","1-pers.-HH","","","",""
"Tenant","2011","Employed","(Married) couple without C. ","","","",""
"Tenant","2011","Employed","Single parent ","","","",""
"Tenant","2011","Employed","Couple + C. LE 16 ","","","",""
"Tenant","2011","Employed","Couple + C. GT 16 ","","","",""
"Tenant","2011","Employed","Couple + C. LE and GT 16","","","",""
"Main Tenant","2012","Not Employed","1-pers.-HH","1123","0.596758071913622","0.574577808816613","0.618938335010631"
"Main Tenant","2012","Not Employed","(Married) couple without C. ","1587","0.38374670002249","0.369093633061819","0.398399766983162"
"Main Tenant","2012","Not Employed","Single parent ","730","0.695488404864476","0.666100440558481","0.724876369170472"
"Main Tenant","2012","Not Employed","Couple + C. LE 16 ","823","0.588603775804061","0.562603344836866","0.614604206771256"
"Main Tenant","2012","Not Employed","Couple + C. GT 16 ","260","0.320160294642974","0.289947746710131","0.350372842575817"
"Main Tenant","2012","Not Employed","Couple + C. LE and GT 16","316","0.465543610902103","0.430560462205143","0.500526759599062"
"Main Tenant","2012","Employed","1-pers.-HH","1370","0.734387075156562","0.714427981880779","0.754346168432345"
"Main Tenant","2012","Employed","(Married) couple without C. ","1759","0.486011704668976","0.470478170594741","0.501545238743211"
"Main Tenant","2012","Employed","Single parent ","1446","0.682086845068138","0.661714149707284","0.702459540428993"
"Main Tenant","2012","Employed","Couple + C. LE 16 ","2656","0.459861849098085","0.447207858261784","0.472515839934385"
"Main Tenant","2012","Employed","Couple + C. GT 16 ","528","0.242362472692845","0.224899277794","0.25982566759169"
"Main Tenant","2012","Employed","Couple + C. LE and GT 16","452","0.342664301210138","0.318646651757457","0.36668195066282"
"Sub-Tenant","2012","Not Employed","1-pers.-HH","66","0.0423557053809333","0.0332493881986597","0.0514620225632069"
"Sub-Tenant","2012","Not Employed","(Married) couple without C. ","36","0.0093910351146703","0.00648477529542656","0.012297294933914"
"Sub-Tenant","2012","Not Employed","Single parent ","7","","",""
"Sub-Tenant","2012","Not Employed","Couple + C. LE 16 ","5","","",""
"Sub-Tenant","2012","Not Employed","Couple + C. GT 16 ","2","","",""
"Sub-Tenant","2012","Not Employed","Couple + C. LE and GT 16","1","","",""
"Sub-Tenant","2012","Employed","1-pers.-HH","72","0.0412446977559198","0.0322581756838652","0.0502312198279745"
"Sub-Tenant","2012","Employed","(Married) couple without C. ","69","0.020688342529715","0.0162645616552131","0.0251121234042168"
"Sub-Tenant","2012","Employed","Single parent ","18","","",""
"Sub-Tenant","2012","Employed","Couple + C. LE 16 ","49","0.00594418103666777","0.00399248222272056","0.00789587985061499"
"Sub-Tenant","2012","Employed","Couple + C. GT 16 ","17","","",""
"Sub-Tenant","2012","Employed","Couple + C. LE and GT 16","2","","",""
"Owner","2012","Not Employed","1-pers.-HH","657","0.343582235443908","0.322109359533201","0.365055111354616"
"Owner","2012","Not Employed","(Married) couple without C. ","2604","0.60548625243782","0.590759404835923","0.620213100039718"
"Owner","2012","Not Employed","Single parent ","204","0.295304147022934","0.266172954026794","0.324435340019073"
"Owner","2012","Not Employed","Couple + C. LE 16 ","548","0.409904314080545","0.383918200135483","0.435890428025606"
"Owner","2012","Not Employed","Couple + C. GT 16 ","654","0.675612106635855","0.645295444448902","0.705928768822808"
"Owner","2012","Not Employed","Couple + C. LE and GT 16","464","0.533895767099801","0.498909924624294","0.568881609575308"
"Owner","2012","Employed","1-pers.-HH","439","0.224368227087518","0.205516021510248","0.243220432664788"
"Owner","2012","Employed","(Married) couple without C. ","2146","0.492151008612916","0.476613306805819","0.507688710420013"
"Owner","2012","Employed","Single parent ","541","0.303819738681659","0.28369903104845","0.323940446314867"
"Owner","2012","Employed","Couple + C. LE 16 ","3254","0.534193969865248","0.521528729331802","0.546859210398693"
"Owner","2012","Employed","Couple + C. GT 16 ","1768","0.744279737774438","0.726500589856863","0.762058885692013"
"Owner","2012","Employed","Couple + C. LE and GT 16","1046","0.656841026703177","0.632815092852688","0.680866960553667"
"Nursing Home/Retirement Community","2012","Not Employed","1-pers.-HH","33","0.0173039872615367","0.011407852634013","0.0232001218890604"
"Nursing Home/Retirement Community","2012","Not Employed","(Married) couple without C. ","4","","",""
"Nursing Home/Retirement Community","2012","Not Employed","Single parent ","1","","",""
"Nursing Home/Retirement Community","2012","Not Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2012","Not Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2012","Not Employed","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2012","Employed","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","2012","Employed","(Married) couple without C. ","3","","",""
"Nursing Home/Retirement Community","2012","Employed","Single parent ","2","","",""
"Nursing Home/Retirement Community","2012","Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2012","Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2012","Employed","Couple + C. LE and GT 16","","","",""
"Tenant","2012","Not Employed","1-pers.-HH","","","",""
"Tenant","2012","Not Employed","(Married) couple without C. ","","","",""
"Tenant","2012","Not Employed","Single parent ","","","",""
"Tenant","2012","Not Employed","Couple + C. LE 16 ","","","",""
"Tenant","2012","Not Employed","Couple + C. GT 16 ","","","",""
"Tenant","2012","Not Employed","Couple + C. LE and GT 16","","","",""
"Tenant","2012","Employed","1-pers.-HH","","","",""
"Tenant","2012","Employed","(Married) couple without C. ","","","",""
"Tenant","2012","Employed","Single parent ","","","",""
"Tenant","2012","Employed","Couple + C. LE 16 ","","","",""
"Tenant","2012","Employed","Couple + C. GT 16 ","","","",""
"Tenant","2012","Employed","Couple + C. LE and GT 16","","","",""
"Main Tenant","2013","Not Employed","1-pers.-HH","1383","0.621278878964011","0.600708110087481","0.641849647840541"
"Main Tenant","2013","Not Employed","(Married) couple without C. ","2092","0.393427939343445","0.379576375164793","0.407279503522098"
"Main Tenant","2013","Not Employed","Single parent ","975","0.709497677016549","0.684032860413086","0.734962493620012"
"Main Tenant","2013","Not Employed","Couple + C. LE 16 ","1888","0.682043736822309","0.664635670773318","0.6994518028713"
"Main Tenant","2013","Not Employed","Couple + C. GT 16 ","669","0.374625538565145","0.349379135953484","0.399871941176806"
"Main Tenant","2013","Not Employed","Couple + C. LE and GT 16","622","0.469911730757395","0.442494970822463","0.497328490692327"
"Main Tenant","2013","Employed","1-pers.-HH","1301","0.707495365520398","0.686555332393773","0.728435398647024"
"Main Tenant","2013","Employed","(Married) couple without C. ","1641","0.44880878816504","0.432923695536284","0.464693880793797"
"Main Tenant","2013","Employed","Single parent ","1393","0.656538116238565","0.635380007125286","0.677696225351843"
"Main Tenant","2013","Employed","Couple + C. LE 16 ","2427","0.431663977385594","0.418527240589889","0.444800714181299"
"Main Tenant","2013","Employed","Couple + C. GT 16 ","489","0.208083980468749","0.190873035436303","0.225294925501195"
"Main Tenant","2013","Employed","Couple + C. LE and GT 16","447","0.27960937608644","0.257054347852871","0.30216440432001"
"Sub-Tenant","2013","Not Employed","1-pers.-HH","87","0.0349329424392933","0.0271464153898894","0.0427194694886972"
"Sub-Tenant","2013","Not Employed","(Married) couple without C. ","46","0.0109977520929025","0.00804058666289472","0.0139549175229102"
"Sub-Tenant","2013","Not Employed","Single parent ","8","","",""
"Sub-Tenant","2013","Not Employed","Couple + C. LE 16 ","11","","",""
"Sub-Tenant","2013","Not Employed","Couple + C. GT 16 ","11","","",""
"Sub-Tenant","2013","Not Employed","Couple + C. LE and GT 16","8","","",""
"Sub-Tenant","2013","Employed","1-pers.-HH","73","0.0367434370887137","0.0280835931247101","0.0454032810527174"
"Sub-Tenant","2013","Employed","(Married) couple without C. ","52","0.016340576119572","0.0122914249218151","0.020389727317329"
"Sub-Tenant","2013","Employed","Single parent ","17","","",""
"Sub-Tenant","2013","Employed","Couple + C. LE 16 ","42","0.00803074493285114","0.00566352273358775","0.0103979671321145"
"Sub-Tenant","2013","Employed","Couple + C. GT 16 ","10","","",""
"Sub-Tenant","2013","Employed","Couple + C. LE and GT 16","6","","",""
"Owner","2013","Not Employed","1-pers.-HH","625","0.323754545110376","0.303911533637692","0.34359755658306"
"Owner","2013","Not Employed","(Married) couple without C. ","2635","0.594477351313045","0.580555396097303","0.608399306528788"
"Owner","2013","Not Employed","Single parent ","238","0.279410948555194","0.254242537489481","0.304579359620907"
"Owner","2013","Not Employed","Couple + C. LE 16 ","850","0.311556529898796","0.294243890128377","0.328869169669215"
"Owner","2013","Not Employed","Couple + C. GT 16 ","732","0.620074757941504","0.594758364099516","0.645391151783492"
"Owner","2013","Not Employed","Couple + C. LE and GT 16","643","0.524032974960738","0.496598185599573","0.551467764321902"
"Owner","2013","Employed","1-pers.-HH","439","0.255761197390888","0.235678470981406","0.27584392380037"
"Owner","2013","Employed","(Married) couple without C. ","2071","0.534774987440135","0.518844648929271","0.550705325951"
"Owner","2013","Employed","Single parent ","525","0.329833839432876","0.308885651626437","0.350782027239316"
"Owner","2013","Employed","Couple + C. LE 16 ","2992","0.560305277681555","0.547140910542508","0.573469644820602"
"Owner","2013","Employed","Couple + C. GT 16 ","1638","0.786724805908917","0.76935770111516","0.804091910702675"
"Owner","2013","Employed","Couple + C. LE and GT 16","1068","0.716630945427118","0.69398411263812","0.739277778216117"
"Nursing Home/Retirement Community","2013","Not Employed","1-pers.-HH","41","0.0200336334863197","0.014091629837492","0.0259756371351474"
"Nursing Home/Retirement Community","2013","Not Employed","(Married) couple without C. ","5","","",""
"Nursing Home/Retirement Community","2013","Not Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","2013","Not Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2013","Not Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2013","Not Employed","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2013","Employed","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","2013","Employed","(Married) couple without C. ","2","","",""
"Nursing Home/Retirement Community","2013","Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","2013","Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2013","Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2013","Employed","Couple + C. LE and GT 16","","","",""
"Tenant","2013","Not Employed","1-pers.-HH","","","",""
"Tenant","2013","Not Employed","(Married) couple without C. ","","","",""
"Tenant","2013","Not Employed","Single parent ","","","",""
"Tenant","2013","Not Employed","Couple + C. LE 16 ","","","",""
"Tenant","2013","Not Employed","Couple + C. GT 16 ","","","",""
"Tenant","2013","Not Employed","Couple + C. LE and GT 16","","","",""
"Tenant","2013","Employed","1-pers.-HH","","","",""
"Tenant","2013","Employed","(Married) couple without C. ","","","",""
"Tenant","2013","Employed","Single parent ","","","",""
"Tenant","2013","Employed","Couple + C. LE 16 ","","","",""
"Tenant","2013","Employed","Couple + C. GT 16 ","","","",""
"Tenant","2013","Employed","Couple + C. LE and GT 16","","","",""
"Main Tenant","2014","Not Employed","1-pers.-HH","1058","0.594954063962864","0.571974012854764","0.617934115070965"
"Main Tenant","2014","Not Employed","(Married) couple without C. ","1545","0.37276804376326","0.357694404784797","0.387841682741723"
"Main Tenant","2014","Not Employed","Single parent ","684","0.690651728836672","0.660403129615773","0.720900328057571"
"Main Tenant","2014","Not Employed","Couple + C. LE 16 ","821","0.624432830973695","0.597236449662992","0.651629212284398"
"Main Tenant","2014","Not Employed","Couple + C. GT 16 ","362","0.329379850767693","0.299366847685897","0.35939285384949"
"Main Tenant","2014","Not Employed","Couple + C. LE and GT 16","408","0.438614892664941","0.405295243180939","0.471934542148943"
"Main Tenant","2014","Employed","1-pers.-HH","1420","0.737014297936784","0.717285772262408","0.75674282361116"
"Main Tenant","2014","Employed","(Married) couple without C. ","1914","0.478477010666722","0.463109418300402","0.493844603033042"
"Main Tenant","2014","Employed","Single parent ","1245","0.69140815329787","0.669660706271128","0.713155600324612"
"Main Tenant","2014","Employed","Couple + C. LE 16 ","2619","0.448851954869712","0.435889743865563","0.461814165873862"
"Main Tenant","2014","Employed","Couple + C. GT 16 ","676","0.24943796785432","0.231610880620962","0.267265055087677"
"Main Tenant","2014","Employed","Couple + C. LE and GT 16","593","0.306020667994356","0.283851841994474","0.328189493994238"
"Sub-Tenant","2014","Not Employed","1-pers.-HH","45","0.0268749609842238","0.0193046211091944","0.0344453008592532"
"Sub-Tenant","2014","Not Employed","(Married) couple without C. ","38","0.00991181906785689","0.00682366965263015","0.0129999684830836"
"Sub-Tenant","2014","Not Employed","Single parent ","16","","",""
"Sub-Tenant","2014","Not Employed","Couple + C. LE 16 ","13","","",""
"Sub-Tenant","2014","Not Employed","Couple + C. GT 16 ","2","","",""
"Sub-Tenant","2014","Not Employed","Couple + C. LE and GT 16","1","","",""
"Sub-Tenant","2014","Employed","1-pers.-HH","87","0.0386353145414985","0.0299990305591598","0.0472715985238371"
"Sub-Tenant","2014","Employed","(Married) couple without C. ","66","0.0209118170538221","0.0165098645201641","0.02531376958748"
"Sub-Tenant","2014","Employed","Single parent ","9","","",""
"Sub-Tenant","2014","Employed","Couple + C. LE 16 ","43","0.011238929085544","0.00849165787099191","0.0139862003000961"
"Sub-Tenant","2014","Employed","Couple + C. GT 16 ","10","","",""
"Sub-Tenant","2014","Employed","Couple + C. LE and GT 16","4","","",""
"Owner","2014","Not Employed","1-pers.-HH","610","0.357707490345905","0.335269312868497","0.380145667823313"
"Owner","2014","Not Employed","(Married) couple without C. ","2367","0.616150933020526","0.600990608993353","0.631311257047698"
"Owner","2014","Not Employed","Single parent ","197","0.275312919956946","0.246082138557955","0.304543701355936"
"Owner","2014","Not Employed","Couple + C. LE 16 ","384","0.361016294151493","0.334043077501702","0.387989510801283"
"Owner","2014","Not Employed","Couple + C. GT 16 ","578","0.667132130316201","0.637039198112812","0.697225062519589"
"Owner","2014","Not Employed","Couple + C. LE and GT 16","443","0.561107861080338","0.527785913924288","0.594429808236388"
"Owner","2014","Employed","1-pers.-HH","406","0.224350387521717","0.205657051704492","0.243043723338943"
"Owner","2014","Employed","(Married) couple without C. ","2077","0.500523280260753","0.485141438762801","0.515905121758705"
"Owner","2014","Employed","Single parent ","479","0.306094288575199","0.284395941393289","0.327792635757109"
"Owner","2014","Employed","Couple + C. LE 16 ","2994","0.539909116044743","0.526920121481887","0.5528981106076"
"Owner","2014","Employed","Couple + C. GT 16 ","1577","0.743503254347818","0.725510892338836","0.761495616356801"
"Owner","2014","Employed","Couple + C. LE and GT 16","1063","0.693337771125486","0.671155979515086","0.715519562735887"
"Nursing Home/Retirement Community","2014","Not Employed","1-pers.-HH","40","0.0204634847070071","0.0138358701408515","0.0270910992731628"
"Nursing Home/Retirement Community","2014","Not Employed","(Married) couple without C. ","3","","",""
"Nursing Home/Retirement Community","2014","Not Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","2014","Not Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2014","Not Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2014","Employed","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","2014","Employed","(Married) couple without C. ","2","","",""
"Nursing Home/Retirement Community","2014","Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","2014","Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2014","Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2014","Employed","Couple + C. LE and GT 16","","","",""
"Tenant","2014","Not Employed","1-pers.-HH","","","",""
"Tenant","2014","Not Employed","(Married) couple without C. ","","","",""
"Tenant","2014","Not Employed","Single parent ","","","",""
"Tenant","2014","Not Employed","Couple + C. LE 16 ","","","",""
"Tenant","2014","Not Employed","Couple + C. GT 16 ","","","",""
"Tenant","2014","Not Employed","Couple + C. LE and GT 16","","","",""
"Tenant","2014","Employed","1-pers.-HH","","","",""
"Tenant","2014","Employed","(Married) couple without C. ","","","",""
"Tenant","2014","Employed","Single parent ","","","",""
"Tenant","2014","Employed","Couple + C. LE 16 ","","","",""
"Tenant","2014","Employed","Couple + C. GT 16 ","","","",""
"Tenant","2014","Employed","Couple + C. LE and GT 16","","","",""
"Main Tenant","2015","Not Employed","1-pers.-HH","1198","0.594950711746617","0.572987035442596","0.616914388050637"
"Main Tenant","2015","Not Employed","(Married) couple without C. ","1802","0.383159716038074","0.368356130756698","0.397963301319449"
"Main Tenant","2015","Not Employed","Single parent ","732","0.730676571413969","0.701948927260383","0.759404215567554"
"Main Tenant","2015","Not Employed","Couple + C. LE 16 ","1268","0.710264997810394","0.688201936731902","0.732328058888887"
"Main Tenant","2015","Not Employed","Couple + C. GT 16 ","372","0.35747747576815","0.326659170425366","0.388295781110933"
"Main Tenant","2015","Not Employed","Couple + C. LE and GT 16","459","0.462553886341455","0.429269305773074","0.495838466909837"
"Main Tenant","2015","Employed","1-pers.-HH","1342","0.729590443421139","0.709195406725056","0.749985480117221"
"Main Tenant","2015","Employed","(Married) couple without C. ","1787","0.461620195641788","0.445811239664855","0.477429151618721"
"Main Tenant","2015","Employed","Single parent ","1146","0.663839606637552","0.640920754353608","0.686758458921497"
"Main Tenant","2015","Employed","Couple + C. LE 16 ","2287","0.433021108631221","0.419519893488845","0.446522323773597"
"Main Tenant","2015","Employed","Couple + C. GT 16 ","649","0.22972106438754","0.212042667445097","0.247399461329983"
"Main Tenant","2015","Employed","Couple + C. LE and GT 16","572","0.325180705576981","0.302453599234772","0.347907811919191"
"Sub-Tenant","2015","Not Employed","1-pers.-HH","86","0.0305268886770875","0.022829919289966","0.0382238580642091"
"Sub-Tenant","2015","Not Employed","(Married) couple without C. ","45","0.0101056808023813","0.00706011611288862","0.013151245491874"
"Sub-Tenant","2015","Not Employed","Single parent ","10","","",""
"Sub-Tenant","2015","Not Employed","Couple + C. LE 16 ","22","","",""
"Sub-Tenant","2015","Not Employed","Couple + C. GT 16 ","4","","",""
"Sub-Tenant","2015","Not Employed","Couple + C. LE and GT 16","1","","",""
"Sub-Tenant","2015","Employed","1-pers.-HH","88","0.0414789554930834","0.0323233169938668","0.0506345939923"
"Sub-Tenant","2015","Employed","(Married) couple without C. ","56","0.0184010733467997","0.0141391559784374","0.022662990715162"
"Sub-Tenant","2015","Employed","Single parent ","15","","",""
"Sub-Tenant","2015","Employed","Couple + C. LE 16 ","32","0.00693904800389837","0.00467715124911634","0.00920094475868041"
"Sub-Tenant","2015","Employed","Couple + C. GT 16 ","10","","",""
"Sub-Tenant","2015","Employed","Couple + C. LE and GT 16","7","","",""
"Owner","2015","Not Employed","1-pers.-HH","599","0.355702962341563","0.334284050073813","0.377121874609313"
"Owner","2015","Not Employed","(Married) couple without C. ","2284","0.603551989256452","0.588656969324166","0.618447009188739"
"Owner","2015","Not Employed","Single parent ","174","0.252662980896256","0.224522636406163","0.280803325386349"
"Owner","2015","Not Employed","Couple + C. LE 16 ","334","0.277900659547692","0.256113613992954","0.299687705102431"
"Owner","2015","Not Employed","Couple + C. GT 16 ","553","0.638578778471896","0.60768618996421","0.669471366979582"
"Owner","2015","Not Employed","Couple + C. LE and GT 16","402","0.537082767360691","0.503796373994592","0.57036916072679"
"Owner","2015","Employed","1-pers.-HH","392","0.228930601085778","0.20963880943713","0.248222392734427"
"Owner","2015","Employed","(Married) couple without C. ","1977","0.519978731011412","0.50413565740908","0.535821804613744"
"Owner","2015","Employed","Single parent ","471","0.317845674576196","0.295254568994984","0.340436780157408"
"Owner","2015","Employed","Couple + C. LE 16 ","2855","0.560039843364881","0.546514415405193","0.573565271324569"
"Owner","2015","Employed","Couple + C. GT 16 ","1516","0.763975104781861","0.746129265786451","0.781820943777272"
"Owner","2015","Employed","Couple + C. LE and GT 16","1053","0.670678346010244","0.647877272218752","0.693479419801736"
"Nursing Home/Retirement Community","2015","Not Employed","1-pers.-HH","36","0.0188194372347329","0.0127396499050221","0.0248992245644436"
"Nursing Home/Retirement Community","2015","Not Employed","(Married) couple without C. ","12","","",""
"Nursing Home/Retirement Community","2015","Not Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","2015","Not Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2015","Not Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2015","Not Employed","Couple + C. LE and GT 16","","","",""
"Nursing Home/Retirement Community","2015","Employed","1-pers.-HH","","","",""
"Nursing Home/Retirement Community","2015","Employed","(Married) couple without C. ","","","",""
"Nursing Home/Retirement Community","2015","Employed","Single parent ","","","",""
"Nursing Home/Retirement Community","2015","Employed","Couple + C. LE 16 ","","","",""
"Nursing Home/Retirement Community","2015","Employed","Couple + C. GT 16 ","","","",""
"Nursing Home/Retirement Community","2015","Employed","Couple + C. LE and GT 16","","","",""
"Tenant","2015","Not Employed","1-pers.-HH","","","",""
"Tenant","2015","Not Employed","(Married) couple without C. ","","","",""
"Tenant","2015","Not Employed","Single parent ","","","",""
"Tenant","2015","Not Employed","Couple + C. LE 16 ","","","",""
"Tenant","2015","Not Employed","Couple + C. GT 16 ","","","",""
"Tenant","2015","Not Employed","Couple + C. LE and GT 16","","","",""
"Tenant","2015","Employed","1-pers.-HH","","","",""
"Tenant","2015","Employed","(Married) couple without C. ","","","",""
"Tenant","2015","Employed","Single parent ","","","",""
"Tenant","2015","Employed","Couple + C. LE 16 ","","","",""
"Tenant","2015","Employed","Couple + C. GT 16 ","","","",""
"Tenant","2015","Employed","Couple + C. LE and GT 16","","","",""
"Main Tenant","2016","Not Employed","1-pers.-HH","995","0.569804946706761","0.545886719377058","0.593723174036463"
"Main Tenant","2016","Not Employed","(Married) couple without C. ","1367","0.366769112284537","0.3508577426982","0.382680481870874"
"Main Tenant","2016","Not Employed","Single parent ","579","0.663200883377636","0.630139480142072","0.6962622866132"
"Main Tenant","2016","Not Employed","Couple + C. LE 16 ","671","0.655799225459316","0.625491491580876","0.686106959337757"
"Main Tenant","2016","Not Employed","Couple + C. GT 16 ","314","0.347058813815034","0.314962267203772","0.379155360426295"
"Main Tenant","2016","Not Employed","Couple + C. LE and GT 16","374","0.531723350970171","0.495987732756402","0.56745896918394"
"Main Tenant","2016","Employed","1-pers.-HH","1369","0.737057926297051","0.716959304604927","0.757156547989176"
"Main Tenant","2016","Employed","(Married) couple without C. ","1862","0.453843989182441","0.438182538821735","0.469505439543147"
"Main Tenant","2016","Employed","Single parent ","1078","0.663364008761145","0.639708448451908","0.687019569070382"
"Main Tenant","2016","Employed","Couple + C. LE 16 ","2273","0.442947222034958","0.429033236427404","0.456861207642512"
"Main Tenant","2016","Employed","Couple + C. GT 16 ","625","0.250971506429738","0.232216595993817","0.269726416865659"
"Main Tenant","2016","Employed","Couple + C. LE and GT 16","567","0.339612632103976","0.316209443840959","0.363015820366994"
"Sub-Tenant","2016","Not Employed","1-pers.-HH","54","0.0350258135359819","0.0261443376866313","0.0439072893853326"
"Sub-Tenant","2016","Not Employed","(Married) couple without C. ","27","","",""
"Sub-Tenant","2016","Not Employed","Single parent ","12","","",""
"Sub-Tenant","2016","Not Employed","Couple + C. LE 16 ","13","","",""
"Sub-Tenant","2016","Not Employed","Couple + C. GT 16 ","6","","",""
"Sub-Tenant","2016","Not Employed","Couple + C. LE and GT 16","2","","",""
"Sub-Tenant","2016","Employed","1-pers.-HH","95","0.0413711329171983","0.032279133866468","0.0504631319679286"
"Sub-Tenant","2016","Employed","(Married) couple without C. ","64","0.0238994629353771","0.0190948138680809","0.0287041120026733"
"Sub-Tenant","2016","Employed","Single parent ","15","","",""
"Sub-Tenant","2016","Employed","Couple + C. LE 16 ","36","0.0107991022650152","0.00790400296526885","0.0136942015647615"
"Sub-Tenant","2016","Employed","Couple + C. GT 16 ","12","","",""
"Sub-Tenant","2016","Employed","Couple + C. LE and GT 16","4","","",""
"Owner","2016","Not Employed","1-pers.-HH","558","0.36877120084168","0.34546319722635","0.392079204457011"
"Owner","2016","Not Employed","(Married) couple without C. ","2124","0.622534764668562","0.606529958263664","0.63853957107346"
"Owner","2016","Not Employed","Single parent ","194","0.303360189164324","0.27120162124277","0.335518757085879"
"Owner","2016","Not Employed","Couple + C. LE 16 ","260","0.329580786306792","0.299594943304805","0.359566629308779"
"Owner","2016","Not Employed","Couple + C. GT 16 ","525","0.644338267224715","0.612061110649683","0.676615423799747"
"Owner","2016","Not Employed","Couple + C. LE and GT 16","373","0.467332857918156","0.431601600916446","0.503064114919866"
"Owner","2016","Employed","1-pers.-HH","378","0.221511514844301","0.202552765989148","0.240470263699454"
"Owner","2016","Employed","(Married) couple without C. ","1956","0.522256547882182","0.506543528578107","0.537969567186257"
