"plh0111","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"Very important","2016","35-65 y.","Part Time","158","0.0263380332986093","0.0217138530002507","0.0309622135969678"
"Very important","2016","35-65 y.","Not Working","115","0.0477909617108635","0.0391788960073756","0.0564030274143514"
"Very important","2016","66 and older","Full Time","9","","",""
"Very important","2016","66 and older","Part Time","27","","",""
"Very important","2016","66 and older","Not Working","174","0.039971412923116","0.0340771648814119","0.0458656609648201"
"Important","2016","16-34 y.","Full Time","554","0.253841492362728","0.235337498420702","0.272345486304753"
"Important","2016","16-34 y.","Part Time","571","0.313858609036587","0.293171205018458","0.334546013054716"
"Important","2016","16-34 y.","Not Working","476","0.296374713591098","0.273956798219187","0.31879262896301"
"Important","2016","35-65 y.","Full Time","2087","0.281475586824414","0.270895768751761","0.292055404897067"
"Important","2016","35-65 y.","Part Time","1394","0.301071854321612","0.28782568419803","0.314318024445194"
"Important","2016","35-65 y.","Not Working","590","0.2432934287349","0.225971460336942","0.260615397132857"
"Important","2016","66 and older","Full Time","29","","",""
"Important","2016","66 and older","Part Time","160","0.401297878469488","0.354082143880441","0.448513613058534"
"Important","2016","66 and older","Not Working","1282","0.296041285781933","0.28230525324998","0.309777318313886"
"Less important","2016","16-34 y.","Full Time","1107","0.530276684376851","0.509056900867876","0.551496467885827"
"Less important","2016","16-34 y.","Part Time","914","0.451123744691016","0.428940900490343","0.473306588891689"
"Less important","2016","16-34 y.","Not Working","725","0.480710976203483","0.456183632139786","0.50523832026718"
"Less important","2016","35-65 y.","Full Time","3533","0.527796626383748","0.516052115990822","0.539541136776674"
"Less important","2016","35-65 y.","Part Time","2298","0.51144848806405","0.4970142084077","0.525882767720399"
"Less important","2016","35-65 y.","Not Working","1058","0.45120980873115","0.431120696916088","0.471298920546212"
"Less important","2016","66 and older","Full Time","40","0.466302994071251","0.362074073487162","0.570531914655341"
"Less important","2016","66 and older","Part Time","169","0.37392705926504","0.327319771099684","0.420534347430395"
"Less important","2016","66 and older","Not Working","1942","0.446652040594473","0.431693287539439","0.461610793649507"
"Quite unimportant","2016","16-34 y.","Full Time","386","0.182883835977435","0.166447758268976","0.199319913685895"
"Quite unimportant","2016","16-34 y.","Part Time","313","0.150184044946293","0.134258052593404","0.166110037299183"
"Quite unimportant","2016","16-34 y.","Not Working","291","0.170005820566126","0.151565292591909","0.188446348540342"
"Quite unimportant","2016","35-65 y.","Full Time","1016","0.154685023694023","0.146178140207353","0.163191907180694"
"Quite unimportant","2016","35-65 y.","Part Time","757","0.161141624315729","0.150524982240519","0.171758266390939"
"Quite unimportant","2016","35-65 y.","Not Working","594","0.257705800823087","0.240048739297853","0.27536286234832"
"Quite unimportant","2016","66 and older","Full Time","10","","",""
"Quite unimportant","2016","66 and older","Part Time","58","0.171557160183423","0.135242363320749","0.207871957046097"
"Quite unimportant","2016","66 and older","Not Working","845","0.217335260700478","0.204925467181132","0.229745054219824"
