"pld0045","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Sometimes","2003","Baden-Württemberg","(3a) lower tertiary education","17","","",""
"Sometimes","2003","Baden-Württemberg","(3b) higher tertiary education","35","0.146422426414774","0.106350723892909","0.18649412893664"
"Sometimes","2003","Bavaria","(0) in school","10","","",""
"Sometimes","2003","Bavaria","(1a) inadequately completed","","","",""
"Sometimes","2003","Bavaria","(1b) general elementary school","34","0.0973773484237615","0.0651452562113579","0.129609440636165"
"Sometimes","2003","Bavaria","(1c) basic vocational qualification","119","0.0976326279977906","0.0800360916238192","0.115229164371762"
"Sometimes","2003","Bavaria","(2b) intermediate general qualification","8","","",""
"Sometimes","2003","Bavaria","(2a) intermediate vocational","68","0.106259471658738","0.0821187373282538","0.130400205989222"
"Sometimes","2003","Bavaria","(2c_gen) general maturity certificate","11","","",""
"Sometimes","2003","Bavaria","(2c_voc) vocational maturity certificate","23","","",""
"Sometimes","2003","Bavaria","(3a) lower tertiary education","31","0.201695855027823","0.147424442842684","0.255967267212961"
"Sometimes","2003","Bavaria","(3b) higher tertiary education","56","0.136462410769827","0.1017646609226","0.171160160617055"
"Sometimes","2003","Berlin","(0) in school","2","","",""
"Sometimes","2003","Berlin","(1a) inadequately completed","2","","",""
"Sometimes","2003","Berlin","(1b) general elementary school","3","","",""
"Sometimes","2003","Berlin","(1c) basic vocational qualification","8","","",""
"Sometimes","2003","Berlin","(2b) intermediate general qualification","3","","",""
"Sometimes","2003","Berlin","(2a) intermediate vocational","20","","",""
"Sometimes","2003","Berlin","(2c_gen) general maturity certificate","8","","",""
"Sometimes","2003","Berlin","(2c_voc) vocational maturity certificate","6","","",""
"Sometimes","2003","Berlin","(3a) lower tertiary education","7","","",""
"Sometimes","2003","Berlin","(3b) higher tertiary education","13","","",""
"Sometimes","2003","Brandenburg","(0) in school","4","","",""
"Sometimes","2003","Brandenburg","(1a) inadequately completed","","","",""
"Sometimes","2003","Brandenburg","(1b) general elementary school","2","","",""
"Sometimes","2003","Brandenburg","(1c) basic vocational qualification","11","","",""
"Sometimes","2003","Brandenburg","(2b) intermediate general qualification","2","","",""
"Sometimes","2003","Brandenburg","(2a) intermediate vocational","35","0.116902070601806","0.0806042643428226","0.153199876860789"
"Sometimes","2003","Brandenburg","(2c_gen) general maturity certificate","4","","",""
"Sometimes","2003","Brandenburg","(2c_voc) vocational maturity certificate","4","","",""
"Sometimes","2003","Brandenburg","(3a) lower tertiary education","20","","",""
"Sometimes","2003","Brandenburg","(3b) higher tertiary education","14","","",""
"Sometimes","2003","Mecklenburg-Western Pomerania","(0) in school","2","","",""
"Sometimes","2003","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Sometimes","2003","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Sometimes","2003","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","7","","",""
"Sometimes","2003","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","4","","",""
"Sometimes","2003","Mecklenburg-Western Pomerania","(2a) intermediate vocational","21","","",""
"Sometimes","2003","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","2","","",""
"Sometimes","2003","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","1","","",""
"Sometimes","2003","Mecklenburg-Western Pomerania","(3a) lower tertiary education","10","","",""
"Sometimes","2003","Mecklenburg-Western Pomerania","(3b) higher tertiary education","8","","",""
"Sometimes","2003","Saxony","(0) in school","4","","",""
"Sometimes","2003","Saxony","(1a) inadequately completed","1","","",""
"Sometimes","2003","Saxony","(1b) general elementary school","3","","",""
"Sometimes","2003","Saxony","(1c) basic vocational qualification","27","","",""
"Sometimes","2003","Saxony","(2b) intermediate general qualification","10","","",""
"Sometimes","2003","Saxony","(2a) intermediate vocational","70","0.106726414477354","0.0819792351922416","0.131473593762467"
"Sometimes","2003","Saxony","(2c_gen) general maturity certificate","7","","",""
"Sometimes","2003","Saxony","(2c_voc) vocational maturity certificate","5","","",""
"Sometimes","2003","Saxony","(3a) lower tertiary education","20","","",""
"Sometimes","2003","Saxony","(3b) higher tertiary education","21","","",""
"Sometimes","2003","Saxony-Anhalt","(0) in school","4","","",""
"Sometimes","2003","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Sometimes","2003","Saxony-Anhalt","(1b) general elementary school","5","","",""
"Sometimes","2003","Saxony-Anhalt","(1c) basic vocational qualification","23","","",""
"Sometimes","2003","Saxony-Anhalt","(2b) intermediate general qualification","3","","",""
"Sometimes","2003","Saxony-Anhalt","(2a) intermediate vocational","33","0.12654490940267","0.0880141379690312","0.165075680836308"
"Sometimes","2003","Saxony-Anhalt","(2c_gen) general maturity certificate","1","","",""
"Sometimes","2003","Saxony-Anhalt","(2c_voc) vocational maturity certificate","6","","",""
"Sometimes","2003","Saxony-Anhalt","(3a) lower tertiary education","24","","",""
"Sometimes","2003","Saxony-Anhalt","(3b) higher tertiary education","14","","",""
"Sometimes","2003","Thuringia","(0) in school","1","","",""
"Sometimes","2003","Thuringia","(1a) inadequately completed","","","",""
"Sometimes","2003","Thuringia","(1b) general elementary school","2","","",""
"Sometimes","2003","Thuringia","(1c) basic vocational qualification","20","","",""
"Sometimes","2003","Thuringia","(2b) intermediate general qualification","4","","",""
"Sometimes","2003","Thuringia","(2a) intermediate vocational","46","0.18230384337272","0.141738761242994","0.222868925502447"
"Sometimes","2003","Thuringia","(2c_gen) general maturity certificate","7","","",""
"Sometimes","2003","Thuringia","(2c_voc) vocational maturity certificate","2","","",""
"Sometimes","2003","Thuringia","(3a) lower tertiary education","9","","",""
"Sometimes","2003","Thuringia","(3b) higher tertiary education","15","","",""
"Rarely","2003","Schleswig-Holstein","(0) in school","2","","",""
"Rarely","2003","Schleswig-Holstein","(1a) inadequately completed","1","","",""
"Rarely","2003","Schleswig-Holstein","(1b) general elementary school","16","","",""
"Rarely","2003","Schleswig-Holstein","(1c) basic vocational qualification","41","0.207945582134998","0.15394846379486","0.261942700475136"
"Rarely","2003","Schleswig-Holstein","(2b) intermediate general qualification","2","","",""
"Rarely","2003","Schleswig-Holstein","(2a) intermediate vocational","22","","",""
"Rarely","2003","Schleswig-Holstein","(2c_gen) general maturity certificate","5","","",""
"Rarely","2003","Schleswig-Holstein","(2c_voc) vocational maturity certificate","11","","",""
"Rarely","2003","Schleswig-Holstein","(3a) lower tertiary education","11","","",""
"Rarely","2003","Schleswig-Holstein","(3b) higher tertiary education","4","","",""
"Rarely","2003","Hamburg","(0) in school","2","","",""
"Rarely","2003","Hamburg","(1a) inadequately completed","1","","",""
"Rarely","2003","Hamburg","(1b) general elementary school","8","","",""
"Rarely","2003","Hamburg","(1c) basic vocational qualification","14","","",""
"Rarely","2003","Hamburg","(2b) intermediate general qualification","1","","",""
"Rarely","2003","Hamburg","(2a) intermediate vocational","15","","",""
"Rarely","2003","Hamburg","(2c_gen) general maturity certificate","8","","",""
"Rarely","2003","Hamburg","(2c_voc) vocational maturity certificate","6","","",""
"Rarely","2003","Hamburg","(3a) lower tertiary education","5","","",""
"Rarely","2003","Hamburg","(3b) higher tertiary education","15","","",""
"Rarely","2003","Lower Saxony","(0) in school","9","","",""
"Rarely","2003","Lower Saxony","(1a) inadequately completed","6","","",""
"Rarely","2003","Lower Saxony","(1b) general elementary school","33","0.167325380360368","0.115851017416262","0.218799743304473"
"Rarely","2003","Lower Saxony","(1c) basic vocational qualification","110","0.189405879369542","0.15698198969346","0.221829769045624"
"Rarely","2003","Lower Saxony","(2b) intermediate general qualification","8","","",""
"Rarely","2003","Lower Saxony","(2a) intermediate vocational","105","0.212003007562408","0.175207719170177","0.248798295954639"
"Rarely","2003","Lower Saxony","(2c_gen) general maturity certificate","8","","",""
"Rarely","2003","Lower Saxony","(2c_voc) vocational maturity certificate","28","","",""
"Rarely","2003","Lower Saxony","(3a) lower tertiary education","22","","",""
"Rarely","2003","Lower Saxony","(3b) higher tertiary education","41","0.227397495686215","0.169595437767287","0.285199553605143"
"Rarely","2003","Bremen","(0) in school","","","",""
"Rarely","2003","Bremen","(1a) inadequately completed","","","",""
"Rarely","2003","Bremen","(1b) general elementary school","","","",""
"Rarely","2003","Bremen","(1c) basic vocational qualification","8","","",""
"Rarely","2003","Bremen","(2b) intermediate general qualification","1","","",""
"Rarely","2003","Bremen","(2a) intermediate vocational","1","","",""
"Rarely","2003","Bremen","(2c_gen) general maturity certificate","1","","",""
"Rarely","2003","Bremen","(2c_voc) vocational maturity certificate","4","","",""
"Rarely","2003","Bremen","(3a) lower tertiary education","","","",""
"Rarely","2003","Bremen","(3b) higher tertiary education","2","","",""
"Rarely","2003","North Rhine-Westphalia","(0) in school","35","0.262217486104428","0.188833119267516","0.33560185294134"
"Rarely","2003","North Rhine-Westphalia","(1a) inadequately completed","16","","",""
"Rarely","2003","North Rhine-Westphalia","(1b) general elementary school","58","0.103160791363532","0.0760345793654523","0.130287003361611"
"Rarely","2003","North Rhine-Westphalia","(1c) basic vocational qualification","195","0.138252304212651","0.120349946037837","0.156154662387465"
"Rarely","2003","North Rhine-Westphalia","(2b) intermediate general qualification","20","","",""
"Rarely","2003","North Rhine-Westphalia","(2a) intermediate vocational","141","0.167615859882069","0.141844889208931","0.193386830555207"
"Rarely","2003","North Rhine-Westphalia","(2c_gen) general maturity certificate","28","","",""
"Rarely","2003","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","99","0.181251758311338","0.14653542695024","0.215968089672437"
"Rarely","2003","North Rhine-Westphalia","(3a) lower tertiary education","51","0.183849933493213","0.138067540096811","0.229632326889615"
"Rarely","2003","North Rhine-Westphalia","(3b) higher tertiary education","97","0.161451599597734","0.131218881027315","0.191684318168153"
"Rarely","2003","Hesse","(0) in school","6","","",""
"Rarely","2003","Hesse","(1a) inadequately completed","","","",""
"Rarely","2003","Hesse","(1b) general elementary school","22","","",""
"Rarely","2003","Hesse","(1c) basic vocational qualification","60","0.145914367062012","0.110923117772187","0.180905616351836"
"Rarely","2003","Hesse","(2b) intermediate general qualification","7","","",""
"Rarely","2003","Hesse","(2a) intermediate vocational","58","0.156723557114641","0.115722340477305","0.197724773751978"
"Rarely","2003","Hesse","(2c_gen) general maturity certificate","10","","",""
"Rarely","2003","Hesse","(2c_voc) vocational maturity certificate","21","","",""
"Rarely","2003","Hesse","(3a) lower tertiary education","9","","",""
"Rarely","2003","Hesse","(3b) higher tertiary education","45","0.214611590573838","0.160727012074655","0.268496169073021"
"Rarely","2003","Rhineland-Palatinate,Saarland","(0) in school","6","","",""
"Rarely","2003","Rhineland-Palatinate,Saarland","(1a) inadequately completed","1","","",""
"Rarely","2003","Rhineland-Palatinate,Saarland","(1b) general elementary school","24","","",""
"Rarely","2003","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","68","0.1512938058404","0.119136610682816","0.183451000997984"
"Rarely","2003","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","4","","",""
"Rarely","2003","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","39","0.203503835604995","0.151472818335678","0.255534852874313"
"Rarely","2003","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","9","","",""
