"pld0043","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Very often","2007","Lower Saxony","Single parent ","","","","","1"
"Very often","2007","Lower Saxony","Couple + C. LE 16 ","","","","","1"
"Very often","2007","Lower Saxony","Couple + C. GT 16 ","","","","","1"
"Very often","2007","Lower Saxony","Couple + C. LE and GT 16","","","","","1"
"Very often","2007","Bremen","1-pers.-HH","","","","","1"
"Very often","2007","Bremen","(Married) couple without C. ","","","","","1"
"Very often","2007","Bremen","Single parent ","","","","","1"
"Very often","2007","Bremen","Couple + C. LE 16 ","","","","","1"
"Very often","2007","Bremen","Couple + C. GT 16 ","","","","","1"
"Very often","2007","Bremen","Couple + C. LE and GT 16","","","","","1"
"Very often","2007","North Rhine-Westphalia","1-pers.-HH","","","","","1"
"Very often","2007","North Rhine-Westphalia","(Married) couple without C. ","","","","","1"
"Very often","2007","North Rhine-Westphalia","Single parent ","","","","","1"
"Very often","2007","North Rhine-Westphalia","Couple + C. LE 16 ","","","","","1"
"Very often","2007","North Rhine-Westphalia","Couple + C. GT 16 ","","","","","1"
"Very often","2007","North Rhine-Westphalia","Couple + C. LE and GT 16","","","","","1"
"Very often","2007","Hesse","1-pers.-HH","","","","","1"
"Very often","2007","Hesse","(Married) couple without C. ","","","","","1"
"Very often","2007","Hesse","Single parent ","","","","","1"
"Very often","2007","Hesse","Couple + C. LE 16 ","","","","","1"
"Very often","2007","Hesse","Couple + C. GT 16 ","","","","","1"
"Very often","2007","Hesse","Couple + C. LE and GT 16","","","","","1"
"Very often","2007","Rhineland-Palatinate,Saarland","1-pers.-HH","","","","","1"
"Very often","2007","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","","","1"
"Very often","2007","Rhineland-Palatinate,Saarland","Single parent ","","","","","1"
"Very often","2007","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","","","1"
"Very often","2007","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","","","1"
"Very often","2007","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","","","1"
"Very often","2007","Baden-Württemberg","1-pers.-HH","","","","","1"
"Very often","2007","Baden-Württemberg","(Married) couple without C. ","","","","","1"
"Very often","2007","Baden-Württemberg","Single parent ","","","","","1"
"Very often","2007","Baden-Württemberg","Couple + C. LE 16 ","","","","","1"
"Very often","2007","Baden-Württemberg","Couple + C. GT 16 ","","","","","1"
"Very often","2007","Baden-Württemberg","Couple + C. LE and GT 16","","","","","1"
"Very often","2007","Bavaria","1-pers.-HH","","","","","1"
"Very often","2007","Bavaria","(Married) couple without C. ","","","","","1"
"Very often","2007","Bavaria","Single parent ","","","","","1"
"Very often","2007","Bavaria","Couple + C. LE 16 ","","","","","1"
"Very often","2007","Bavaria","Couple + C. GT 16 ","","","","","1"
"Very often","2007","Bavaria","Couple + C. LE and GT 16","","","","","1"
"Very often","2007","Berlin","1-pers.-HH","","","","","1"
"Very often","2007","Berlin","(Married) couple without C. ","","","","","1"
"Very often","2007","Berlin","Single parent ","","","","","1"
"Very often","2007","Berlin","Couple + C. LE 16 ","","","","","1"
"Very often","2007","Berlin","Couple + C. GT 16 ","","","","","1"
"Very often","2007","Berlin","Couple + C. LE and GT 16","","","","","1"
"Very often","2007","Brandenburg","1-pers.-HH","","","","","1"
"Very often","2007","Brandenburg","(Married) couple without C. ","","","","","1"
"Very often","2007","Brandenburg","Single parent ","","","","","1"
"Very often","2007","Brandenburg","Couple + C. LE 16 ","","","","","1"
"Very often","2007","Brandenburg","Couple + C. GT 16 ","","","","","1"
"Very often","2007","Brandenburg","Couple + C. LE and GT 16","","","","","1"
"Very often","2007","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","1"
"Very often","2007","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","","","1"
"Very often","2007","Mecklenburg-Western Pomerania","Single parent ","","","","","1"
"Very often","2007","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","","","1"
"Very often","2007","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","","","1"
"Very often","2007","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","1"
"Very often","2007","Saxony","1-pers.-HH","","","","","1"
"Very often","2007","Saxony","(Married) couple without C. ","","","","","1"
"Very often","2007","Saxony","Single parent ","","","","","1"
"Very often","2007","Saxony","Couple + C. LE 16 ","","","","","1"
"Very often","2007","Saxony","Couple + C. GT 16 ","","","","","1"
"Very often","2007","Saxony","Couple + C. LE and GT 16","","","","","1"
"Very often","2007","Saxony-Anhalt","1-pers.-HH","","","","","1"
"Very often","2007","Saxony-Anhalt","(Married) couple without C. ","","","","","1"
"Very often","2007","Saxony-Anhalt","Single parent ","","","","","1"
"Very often","2007","Saxony-Anhalt","Couple + C. LE 16 ","","","","","1"
"Very often","2007","Saxony-Anhalt","Couple + C. GT 16 ","","","","","1"
"Very often","2007","Saxony-Anhalt","Couple + C. LE and GT 16","","","","","1"
"Very often","2007","Thuringia","1-pers.-HH","","","","","1"
"Very often","2007","Thuringia","(Married) couple without C. ","","","","","1"
"Very often","2007","Thuringia","Single parent ","","","","","1"
"Very often","2007","Thuringia","Couple + C. LE 16 ","","","","","1"
"Very often","2007","Thuringia","Couple + C. GT 16 ","","","","","1"
"Very often","2007","Thuringia","Couple + C. LE and GT 16","","","","","1"
"Never","2008","Brandenburg","Couple + C. GT 16 ","24","","","","5"
"Never","2008","Brandenburg","Couple + C. LE and GT 16","1","","","","5"
"Never","2008","Mecklenburg-Western Pomerania","1-pers.-HH","22","","","","5"
"Never","2008","Mecklenburg-Western Pomerania","(Married) couple without C. ","34","0.173094987545623","0.121051052012965","0.225138923078281","5"
"Never","2008","Mecklenburg-Western Pomerania","Single parent ","3","","","","5"
"Never","2008","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","9","","","","5"
"Never","2008","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","10","","","","5"
"Never","2008","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","2","","","","5"
"Never","2008","Saxony","1-pers.-HH","49","0.190642470608727","0.139430214833808","0.241854726383646","5"
"Never","2008","Saxony","(Married) couple without C. ","128","0.209593499035714","0.176411822329981","0.242775175741448","5"
"Never","2008","Saxony","Single parent ","11","","","","5"
"Never","2008","Saxony","Couple + C. LE 16 ","12","","","","5"
"Never","2008","Saxony","Couple + C. GT 16 ","23","","","","5"
"Never","2008","Saxony","Couple + C. LE and GT 16","6","","","","5"
"Never","2008","Saxony-Anhalt","1-pers.-HH","26","","","","5"
"Never","2008","Saxony-Anhalt","(Married) couple without C. ","52","0.166795747078444","0.12509468378483","0.208496810372058","5"
"Never","2008","Saxony-Anhalt","Single parent ","14","","","","5"
"Never","2008","Saxony-Anhalt","Couple + C. LE 16 ","14","","","","5"
"Never","2008","Saxony-Anhalt","Couple + C. GT 16 ","21","","","","5"
"Never","2008","Saxony-Anhalt","Couple + C. LE and GT 16","3","","","","5"
"Never","2008","Thuringia","1-pers.-HH","43","0.279050645041209","0.202822357289143","0.355278932793276","5"
"Never","2008","Thuringia","(Married) couple without C. ","89","0.276948488590057","0.227842227528411","0.326054749651704","5"
"Never","2008","Thuringia","Single parent ","10","","","","5"
"Never","2008","Thuringia","Couple + C. LE 16 ","6","","","","5"
"Never","2008","Thuringia","Couple + C. GT 16 ","24","","","","5"
"Never","2008","Thuringia","Couple + C. LE and GT 16","4","","","","5"
"Never","2008","Schleswig-Holstein","1-pers.-HH","26","","","","5"
"Never","2008","Schleswig-Holstein","(Married) couple without C. ","52","0.167770723923823","0.118837518487031","0.216703929360615","5"
"Never","2008","Schleswig-Holstein","Single parent ","5","","","","5"
"Never","2008","Schleswig-Holstein","Couple + C. LE 16 ","13","","","","5"
"Never","2008","Schleswig-Holstein","Couple + C. GT 16 ","10","","","","5"
"Never","2008","Schleswig-Holstein","Couple + C. LE and GT 16","2","","","","5"
"Never","2008","Hamburg","1-pers.-HH","17","","","","5"
"Never","2008","Hamburg","(Married) couple without C. ","23","","","","5"
"Never","2008","Hamburg","Single parent ","2","","","","5"
"Never","2008","Hamburg","Couple + C. LE 16 ","2","","","","5"
"Never","2008","Hamburg","Couple + C. GT 16 ","1","","","","5"
"Never","2008","Hamburg","Couple + C. LE and GT 16","3","","","","5"
"Never","2008","Lower Saxony","1-pers.-HH","59","0.206566562045372","0.155976431768534","0.257156692322209","5"
"Never","2008","Lower Saxony","(Married) couple without C. ","128","0.210171978267941","0.178631174884417","0.241712781651465","5"
"Never","2008","Lower Saxony","Single parent ","12","","","","5"
"Never","2008","Lower Saxony","Couple + C. LE 16 ","31","0.131671154295025","0.0945654922178076","0.168776816372243","5"
"Never","2008","Lower Saxony","Couple + C. GT 16 ","32","0.118351631057435","0.0806501540332389","0.15605310808163","5"
"Never","2008","Lower Saxony","Couple + C. LE and GT 16","14","","","","5"
"Never","2008","Bremen","1-pers.-HH","5","","","","5"
"Never","2008","Bremen","(Married) couple without C. ","8","","","","5"
"Never","2008","Bremen","Single parent ","1","","","","5"
"Never","2008","Bremen","Couple + C. LE 16 ","","","","","5"
"Never","2008","Bremen","Couple + C. GT 16 ","2","","","","5"
"Never","2008","Bremen","Couple + C. LE and GT 16","","","","","5"
"Never","2008","North Rhine-Westphalia","1-pers.-HH","163","0.296987881996186","0.259410658025626","0.334565105966746","5"
"Never","2008","North Rhine-Westphalia","(Married) couple without C. ","324","0.245848867976066","0.223670626375834","0.268027109576298","5"
"Never","2008","North Rhine-Westphalia","Single parent ","27","","","","5"
"Never","2008","North Rhine-Westphalia","Couple + C. LE 16 ","86","0.101400807381371","0.0788450408633119","0.12395657389943","5"
"Never","2008","North Rhine-Westphalia","Couple + C. GT 16 ","96","0.148564142945159","0.121949600631099","0.175178685259219","5"
"Never","2008","North Rhine-Westphalia","Couple + C. LE and GT 16","26","","","","5"
"Never","2008","Hesse","1-pers.-HH","48","0.292092426143728","0.225663035925883","0.358521816361573","5"
"Never","2008","Hesse","(Married) couple without C. ","109","0.233538994074467","0.196675409129258","0.270402579019676","5"
"Never","2008","Hesse","Single parent ","5","","","","5"
"Never","2008","Hesse","Couple + C. LE 16 ","17","","","","5"
"Never","2008","Hesse","Couple + C. GT 16 ","14","","","","5"
"Never","2008","Hesse","Couple + C. LE and GT 16","10","","","","5"
"Never","2008","Rhineland-Palatinate,Saarland","1-pers.-HH","54","0.266538942771623","0.203167126679709","0.329910758863536","5"
"Never","2008","Rhineland-Palatinate,Saarland","(Married) couple without C. ","98","0.268409210505532","0.221444909821605","0.315373511189459","5"
"Never","2008","Rhineland-Palatinate,Saarland","Single parent ","15","","","","5"
"Never","2008","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","25","","","","5"
"Never","2008","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","26","","","","5"
"Never","2008","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","10","","","","5"
"Never","2008","Baden-Württemberg","1-pers.-HH","70","0.235641865487452","0.191431802665952","0.279851928308951","5"
"Never","2008","Baden-Württemberg","(Married) couple without C. ","145","0.187040671715026","0.159762472373754","0.214318871056298","5"
"Never","2008","Baden-Württemberg","Single parent ","20","","","","5"
"Never","2008","Baden-Württemberg","Couple + C. LE 16 ","40","0.115029479899608","0.0848377202904553","0.145221239508761","5"
"Never","2008","Baden-Württemberg","Couple + C. GT 16 ","32","0.0882531322406293","0.0617483673104703","0.114757897170788","5"
"Never","2008","Baden-Württemberg","Couple + C. LE and GT 16","9","","","","5"
"Never","2008","Bavaria","1-pers.-HH","88","0.241835483732235","0.200388025564621","0.283282941899848","5"
"Never","2008","Bavaria","(Married) couple without C. ","204","0.238434718356328","0.211251529089212","0.265617907623445","5"
"Never","2008","Bavaria","Single parent ","26","","","","5"
"Never","2008","Bavaria","Couple + C. LE 16 ","52","0.123131206019947","0.0946970211709306","0.151565390868964","5"
"Never","2008","Bavaria","Couple + C. GT 16 ","75","0.201429396327594","0.164975857100292","0.237882935554896","5"
"Never","2008","Bavaria","Couple + C. LE and GT 16","18","","","","5"
"Never","2008","Berlin","1-pers.-HH","31","0.181279621830937","0.123705653980709","0.238853589681165","5"
"Never","2008","Berlin","(Married) couple without C. ","41","0.161908490568509","0.117304062220251","0.206512918916768","5"
"Never","2008","Berlin","Single parent ","13","","","","5"
"Never","2008","Berlin","Couple + C. LE 16 ","12","","","","5"
"Never","2008","Berlin","Couple + C. GT 16 ","16","","","","5"
"Never","2008","Berlin","Couple + C. LE and GT 16","4","","","","5"
"Never","2008","Brandenburg","1-pers.-HH","35","0.204228568320784","0.136722902398144","0.271734234243424","5"
"Never","2008","Brandenburg","(Married) couple without C. ","80","0.222681919958317","0.176954532006267","0.268409307910367","5"
"Never","2008","Brandenburg","Single parent ","5","","","","5"
"Never","2008","Brandenburg","Couple + C. LE 16 ","16","","","","5"
"Often","2008","North Rhine-Westphalia","Single parent ","53","0.231628337498795","0.173160826222705","0.290095848774886","2"
"Often","2008","North Rhine-Westphalia","Couple + C. LE 16 ","119","0.211387892540246","0.1808790559595","0.241896729120992","2"
"Often","2008","North Rhine-Westphalia","Couple + C. GT 16 ","124","0.172573258911229","0.144295983636041","0.200850534186417","2"
"Often","2008","North Rhine-Westphalia","Couple + C. LE and GT 16","47","0.174229277188171","0.127765082287216","0.220693472089127","2"
"Often","2008","Hesse","1-pers.-HH","24","","","","2"
"Often","2008","Hesse","(Married) couple without C. ","64","0.108047982192781","0.0809989388901798","0.135097025495382","2"
"Often","2008","Hesse","Single parent ","18","","","","2"
"Often","2008","Hesse","Couple + C. LE 16 ","50","0.191015329590287","0.143775151099181","0.238255508081392","2"
"Often","2008","Hesse","Couple + C. GT 16 ","44","0.260900511795704","0.199580264980347","0.322220758611061","2"
"Often","2008","Hesse","Couple + C. LE and GT 16","10","","","","2"
"Often","2008","Rhineland-Palatinate,Saarland","1-pers.-HH","23","","","","2"
"Often","2008","Rhineland-Palatinate,Saarland","(Married) couple without C. ","47","0.121041060389453","0.0864721499353493","0.155609970843557","2"
"Often","2008","Brandenburg","Couple + C. GT 16 ","28","","","","2"
"Often","2008","Brandenburg","Couple + C. LE and GT 16","7","","","","2"
"Often","2008","Mecklenburg-Western Pomerania","1-pers.-HH","13","","","","2"
"Often","2008","Mecklenburg-Western Pomerania","(Married) couple without C. ","28","","","","2"
"Often","2008","Mecklenburg-Western Pomerania","Single parent ","1","","","","2"
"Often","2008","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","4","","","","2"
"Often","2008","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","6","","","","2"
"Often","2008","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","6","","","","2"
"Often","2008","Saxony","1-pers.-HH","40","0.226791266704362","0.17219594742467","0.281386585984054","2"
"Often","2008","Saxony","(Married) couple without C. ","57","0.0940203592952428","0.0702270777189525","0.117813640871533","2"
"Often","2008","Saxony","Single parent ","16","","","","2"
"Often","2008","Saxony","Couple + C. LE 16 ","36","0.173811756815782","0.121424079688262","0.226199433943301","2"
"Often","2008","Saxony","Couple + C. GT 16 ","47","0.177243900590437","0.12872836644286","0.225759434738014","2"
"Often","2008","Saxony","Couple + C. LE and GT 16","13","","","","2"
"Often","2008","Saxony-Anhalt","1-pers.-HH","17","","","","2"
"Often","2008","Saxony-Anhalt","(Married) couple without C. ","33","0.0740771341533044","0.044781129628018","0.103373138678591","2"
"Often","2008","Saxony-Anhalt","Single parent ","13","","","","2"
"Often","2008","Saxony-Anhalt","Couple + C. LE 16 ","13","","","","2"
"Often","2008","Thuringia","Single parent ","12","","","","2"
"Often","2008","Thuringia","Couple + C. LE 16 ","20","","","","2"
"Often","2008","Thuringia","Couple + C. GT 16 ","31","0.131163102152356","0.0835370695974218","0.178789134707291","2"
"Often","2008","Thuringia","Couple + C. LE and GT 16","9","","","","2"
"Often","2008","Saxony-Anhalt","Couple + C. GT 16 ","35","0.214593527058787","0.156674003123467","0.272513050994108","2"
"Often","2008","Saxony-Anhalt","Couple + C. LE and GT 16","8","","","","2"
