"year","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2015","(1b) general elementary school","7.46","8","1995","4","6","9","10","7.36","7.56","8","8"
"2015","(1c) basic vocational qualification","7.38","8","5396","4","6","9","10","7.32","7.44","8","8"
"2015","(2a) intermediate vocational","7.09","8","5750","4","6","8","10","7.04","7.14","7","7"
"2015","(2b) intermediate general qualification","7.25","8","741","5","6","9","10","7.09","7.41","7","8"
"2015","(2c_gen) general maturity certificate","7.36","8","1269","5","6","9","10","7.24","7.48","8","8"
"2015","(2c_voc) vocational maturity certificate","6.98","7","2393","4","6","8","9","6.89","7.07","7","7"
"2015","(3a) lower tertiary education","7.26","8","1939","4","6","9","10","7.17","7.35","7","8"
"2015","(3b) higher tertiary education","7.11","7","3937","4","6","9","10","7.04","7.18","7","7"
"2016","(0) in school","7.76","8","334","5","7","9","10","7.55","7.97","8","8"
"2016","(1a) inadequately completed","6.53","7","475","3","5","8","10","6.31","6.75","7","7"
"2016","(1b) general elementary school","7.51","8","1923","5","6","9","10","7.41","7.61","8","8"
"2016","(1c) basic vocational qualification","7.4","8","5057","4","6","9","10","7.34","7.46","8","8"
"2016","(2a) intermediate vocational","7.16","8","5323","4","6","9","10","7.1","7.22","7","8"
"2016","(2b) intermediate general qualification","7.26","8","695","4","6","9","10","7.09","7.43","7","8"
"2016","(2c_gen) general maturity certificate","7.12","8","1255","4","6","9","10","7","7.24","7","8"
"2016","(2c_voc) vocational maturity certificate","6.99","7","2434","4","6","9","9","6.9","7.08","7","7"
"2016","(3a) lower tertiary education","7.22","8","1834","4","6","9","10","7.13","7.31","8","8"
"2016","(3b) higher tertiary education","7.02","7","4061","4","6","8","10","6.96","7.08","7","7"
"2017","(0) in school","7.82","8","401","6","7","9","10","7.64","8","8","8"
"2017","(1a) inadequately completed","6.62","7","509","3","5","8","10","6.39","6.85","7","7"
"2017","(1b) general elementary school","7.39","8","1984","4","6","9","10","7.29","7.49","7","8"
"2017","(1c) basic vocational qualification","7.41","8","5188","5","6","9","10","7.35","7.47","8","8"
"2017","(2a) intermediate vocational","7.07","7.7","6116","4","6","8","10","7.02","7.12","7","7"
"2017","(2b) intermediate general qualification","7.24","8","809","4","6","9","10","7.09","7.39","7","8"
"2017","(2c_gen) general maturity certificate","7.22","8","1485","5","6","9","10","7.12","7.32","7","8"
"2017","(2c_voc) vocational maturity certificate","7.03","7","2655","4","6","8","10","6.95","7.11","7","7"
"2017","(3a) lower tertiary education","7.25","8","2047","4","6","9","10","7.16","7.34","7","8"
"2017","(3b) higher tertiary education","7.16","7","4475","4","6","9","10","7.1","7.22","7","7"
"2018","(0) in school","7.7","8","339","5","7","9","10","7.51","7.89","8","8"
"2018","(1a) inadequately completed","6.27","7","528","3","5","8","10","6.05","6.49","6","7"
"2018","(1b) general elementary school","7.32","8","1912","4","6","9","10","7.22","7.42","7","8"
"2018","(1c) basic vocational qualification","7.34","8","4833","4","6","9","10","7.28","7.4","8","8"
"2018","(2a) intermediate vocational","7.1","8","5795","4","6","9","10","7.05","7.15","7","8"
"2018","(2b) intermediate general qualification","7.27","8","797","4","6","9","10","7.12","7.42","7","8"
"2018","(2c_gen) general maturity certificate","7.17","7","1466","4","6","9","10","7.06","7.28","7","8"
"2018","(2c_voc) vocational maturity certificate","7.01","7","2539","4","6","8","10","6.93","7.09","7","7"
"2018","(3a) lower tertiary education","7.29","8","1974","5","6","9","9","7.21","7.37","7","8"
"2018","(3b) higher tertiary education","7.1","7","4334","4","6","9","10","7.04","7.16","7","7"
"2019","(0) in school","8.1","8","332","5","7","10","10","7.91","8.29","8","8"
"2019","(1a) inadequately completed","7.04","7","438","4","6","9","10","6.8","7.28","7","7"
"2019","(1b) general elementary school","7.36","8","1677","5","6","9","10","7.25","7.47","8","8"
"2019","(1c) basic vocational qualification","7.48","8","4477","5","6","9","10","7.42","7.54","8","8"
"2019","(2a) intermediate vocational","7.21","8","5915","4","6","9","10","7.16","7.26","8","8"
"2019","(2b) intermediate general qualification","7.34","8","795","4","6","9","10","7.18","7.5","7","8"
"2019","(2c_gen) general maturity certificate","7.23","8","1475","5","6","9","10","7.13","7.33","8","8"
"2019","(2c_voc) vocational maturity certificate","7.14","8","2660","4","6","9","10","7.06","7.22","7","7"
"2019","(3a) lower tertiary education","7.27","8","2200","5","6","9","10","7.19","7.35","8","8"
"2019","(3b) higher tertiary education","7.2","8","4805","4","6","9","10","7.14","7.26","7","8"
