"m11126","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Very good","2014","no migration background","Female","962","0.0803835040162201","0.0753330685068405","0.0854339395255997"
"Very good","2014","direct migration background","Male","347","0.134631999635299","0.120855123472299","0.148408875798299"
"Very good","2014","direct migration background","Female","338","0.121256276886145","0.109212774059641","0.133299779712649"
"Very good","2014","indirect migration background","Male","234","0.258918265369518","0.230300136474998","0.287536394264038"
"Very good","2014","indirect migration background","Female","197","0.200422144186532","0.175962866106331","0.224881422266733"
"Good","2014","no migration background","Male","3891","0.387687644351073","0.37789893242009","0.397476356282057"
"Good","2014","no migration background","Female","4303","0.349878565597916","0.34101929641518","0.358737834780652"
"Good","2014","direct migration background","Male","992","0.413989782420388","0.394109452100826","0.43387011273995"
"Good","2014","direct migration background","Female","1104","0.350012744145829","0.332414718920807","0.36761076937085"
"Good","2014","indirect migration background","Male","416","0.441163798450593","0.408724680561111","0.473602916340075"
"Good","2014","indirect migration background","Female","449","0.432485346172644","0.402215191361824","0.462755500983463"
"Satisfactory","2014","no migration background","Male","3096","0.329766198116309","0.320320930044264","0.339211466188354"
"Satisfactory","2014","no migration background","Female","3697","0.348259327252115","0.339409581840647","0.357109072663583"
"Satisfactory","2014","direct migration background","Male","655","0.28643513469959","0.268187521613213","0.304682747785966"
"Satisfactory","2014","direct migration background","Female","826","0.302573792357913","0.285625171204525","0.319522413511301"
"Satisfactory","2014","indirect migration background","Male","184","0.218511695659505","0.191514079322339","0.245509311996672"
"Satisfactory","2014","indirect migration background","Female","269","0.259622719243263","0.23283484246471","0.286410596021817"
"Poor","2014","no migration background","Male","1247","0.14359884902379","0.136553343544461","0.150644354503119"
"Poor","2014","no migration background","Female","1763","0.177405854497977","0.170309770176947","0.184501938819008"
"Poor","2014","direct migration background","Male","270","0.121160333343085","0.107989560917858","0.134331105768312"
"Poor","2014","direct migration background","Female","443","0.177085644453465","0.163001236893764","0.191170052013167"
"Poor","2014","indirect migration background","Male","47","0.062856695313649","0.0470002581145403","0.0787131325127578"
"Poor","2014","indirect migration background","Female","97","0.0938544794985858","0.076036154322942","0.11167280467423"
"Bad ","2014","no migration background","Male","305","0.0350448447738403","0.0313502765381827","0.0387394130094979"
"Bad ","2014","no migration background","Female","408","0.0440727486357719","0.0402599885724309","0.0478855086991128"
"Bad ","2014","direct migration background","Male","94","0.043782749901638","0.0355241582034548","0.0520413415998213"
"Bad ","2014","direct migration background","Female","111","0.0490715421566481","0.0411015414141357","0.0570415428991604"
"Bad ","2014","indirect migration background","Male","19","","",""
"Bad ","2014","indirect migration background","Female","17","","",""
"Very good","2015","no migration background","Male","881","0.0969317847122482","0.0908405479012896","0.103023021523207"
"Very good","2015","no migration background","Female","908","0.0828750307943154","0.0776304086793264","0.0881196529093045"
"Very good","2015","direct migration background","Male","547","0.162450059754074","0.148668792022129","0.176231327486018"
"Very good","2015","direct migration background","Female","553","0.14482577612351","0.132700432140513","0.156951120106507"
"Very good","2015","indirect migration background","Male","192","0.226133972522165","0.197759966919031","0.254507978125298"
"Very good","2015","indirect migration background","Female","178","0.181405372991423","0.157192228769971","0.205618517212876"
"Good","2015","no migration background","Male","3656","0.382047938899496","0.372044520724017","0.392051357074975"
"Good","2015","no migration background","Female","4079","0.355488175201963","0.346382416947495","0.364593933456432"
"Good","2015","direct migration background","Male","1215","0.413844128621972","0.395442814670318","0.432245442573626"
"Good","2015","direct migration background","Female","1298","0.35359019371937","0.337118133979991","0.370062253458749"
"Good","2015","indirect migration background","Male","403","0.477243992270783","0.44336545862722","0.511122525914347"
"Good","2015","indirect migration background","Female","409","0.432559731854132","0.401430042231116","0.463689421477148"
"Satisfactory","2015","no migration background","Male","3080","0.345141838719482","0.335354051321101","0.354929626117864"
"Satisfactory","2015","no migration background","Female","3540","0.338031245154437","0.329032431473935","0.347030058834939"
"Satisfactory","2015","direct migration background","Male","613","0.258132885718804","0.241783230282837","0.274482541154772"
"Satisfactory","2015","direct migration background","Female","836","0.28841456585723","0.272805893862506","0.304023237851953"
"Satisfactory","2015","indirect migration background","Male","171","0.216505985772384","0.18857040860201","0.244441562942757"
"Satisfactory","2015","indirect migration background","Female","259","0.266123360557812","0.238355354067308","0.293891367048316"
"Poor","2015","no migration background","Male","1152","0.135338665190128","0.128295853686361","0.142381476693895"
"Poor","2015","no migration background","Female","1700","0.180368724898617","0.173054337304872","0.187683112492362"
"Poor","2015","direct migration background","Male","285","0.122511427198289","0.110261516841405","0.134761337555174"
"Poor","2015","direct migration background","Female","442","0.15952526538409","0.146909287941655","0.172141242826524"
"Poor","2015","indirect migration background","Male","59","0.0637381925082998","0.0471689223551333","0.0803074626614664"
"Poor","2015","indirect migration background","Female","112","0.104053883628166","0.0848688853926121","0.12323888186372"
"Bad ","2015","no migration background","Male","294","0.0405397724786461","0.0364793965651905","0.0446001483921016"
"Bad ","2015","no migration background","Female","388","0.0432368239506666","0.0393676593126776","0.0471059885886555"
"Bad ","2015","direct migration background","Male","92","0.0430614987068607","0.0354772867669382","0.0506457106467833"
"Bad ","2015","direct migration background","Female","107","0.0536441989158008","0.0458811478855974","0.0614072499460042"
"Bad ","2015","indirect migration background","Male","10","","",""
"Bad ","2015","indirect migration background","Female","15","","",""
"Very good","2016","no migration background","Male","790","0.0890448427979844","0.0829672347192984","0.0951224508766704"
"Very good","2016","no migration background","Female","865","0.0771904700267233","0.0719291147072529","0.0824518253461937"
"Very good","2016","direct migration background","Male","1583","0.156687085453603","0.146600310861957","0.166773860045248"
"Very good","2016","direct migration background","Female","866","0.128379370315168","0.118453539796265","0.13830520083407"
"Very good","2016","indirect migration background","Male","176","0.231756091164222","0.201894320863341","0.261617861465104"
"Very good","2016","indirect migration background","Female","157","0.175371415509884","0.150784789709683","0.199958041310085"
"Good","2016","no migration background","Male","3462","0.40127201078122","0.390812436222068","0.411731585340371"
"Good","2016","no migration background","Female","3709","0.352469822132132","0.343051994652873","0.361887649611392"
"Good","2016","direct migration background","Male","1793","0.396011693874355","0.38244076390426","0.409582623844449"
"Good","2016","direct migration background","Female","1666","0.374929854923654","0.360565210681478","0.389294499165831"
"Good","2016","indirect migration background","Male","336","0.451182859461802","0.415966817834594","0.486398901089009"
"Good","2016","indirect migration background","Female","399","0.448013727016668","0.415862308804734","0.480165145228602"
"Satisfactory","2016","no migration background","Male","2856","0.336822795508118","0.32673734416803","0.346908246848206"
"Satisfactory","2016","no migration background","Female","3333","0.34204255079676","0.332690675079519","0.351394426514001"
"Satisfactory","2016","direct migration background","Male","946","0.268564234175228","0.256265695163369","0.280862773187086"
"Satisfactory","2016","direct migration background","Female","981","0.275477729756382","0.262221360227199","0.288734099285564"
"Satisfactory","2016","indirect migration background","Male","190","0.228521789831548","0.19880676827753","0.258236811385566"
"Satisfactory","2016","indirect migration background","Female","235","0.274548943069686","0.245695059016348","0.303402827123024"
"Poor","2016","no migration background","Male","1069","0.138594487196925","0.131221277138887","0.145967697254963"
"Poor","2016","no migration background","Female","1579","0.180370137792669","0.172790456251375","0.187949819333964"
"Poor","2016","direct migration background","Male","477","0.130332344114702","0.120990252941151","0.139674435288253"
"Poor","2016","direct migration background","Female","670","0.179156956490647","0.167778001396061","0.190535911585234"
"Poor","2016","indirect migration background","Male","55","0.076596685046517","0.0577753203055699","0.0954180497874641"
"Poor","2016","indirect migration background","Female","107","0.0854335026194877","0.0673612584574774","0.103505746781498"
"Bad ","2016","no migration background","Male","259","0.0342658637157528","0.0303840075579994","0.0381477198735061"
"Bad ","2016","no migration background","Female","399","0.047927019251715","0.043716020776858","0.052138017726572"
"Bad ","2016","direct migration background","Male","190","0.0484046423821131","0.0424492414535234","0.0543600433107027"
"Bad ","2016","direct migration background","Female","180","0.0420560885141486","0.0361002904493624","0.0480118865789348"
"Bad ","2016","indirect migration background","Male","10","","",""
"Bad ","2016","indirect migration background","Female","21","","",""
"Very good","2017","no migration background","Male","1040","0.0990768866230409","0.0931085239949066","0.105045249251175"
"Very good","2017","no migration background","Female","1045","0.0831460428844524","0.0779966531086856","0.0882954326602193"
"Very good","2017","direct migration background","Male","1800","0.166530537070187","0.156680984180098","0.176380089960276"
"Very good","2017","direct migration background","Female","976","0.109757194707616","0.100967170498143","0.118547218917089"
"Very good","2017","indirect migration background","Male","192","0.220228845262226","0.192353841826204","0.248103848698249"
"Very good","2017","indirect migration background","Female","192","0.212331862199784","0.186831353618967","0.2378323707806"
"Good","2017","no migration background","Male","3898","0.391552620550904","0.381802011534325","0.401303229567484"
"Good","2017","no migration background","Female","4220","0.348182426908329","0.33929755136856","0.357067302448098"
"Good","2017","direct migration background","Male","2032","0.394843768620387","0.381920537004225","0.40776700023655"
"Good","2017","direct migration background","Female","1859","0.369799521753935","0.356224458165943","0.383374585341927"
"Good","2017","indirect migration background","Male","366","0.459952866214322","0.426428023931469","0.493477708497174"
"Good","2017","indirect migration background","Female","416","0.425131648094446","0.394305764292254","0.455957531896637"
"Satisfactory","2017","no migration background","Male","3205","0.337006406058409","0.327563647038761","0.346449165078057"
"Satisfactory","2017","no migration background","Female","3699","0.350426798902745","0.3415286924446","0.35932490536089"
"Satisfactory","2017","direct migration background","Male","992","0.262418151315084","0.250786891014566","0.274049411615602"
"Satisfactory","2017","direct migration background","Female","1177","0.313296822067192","0.300253690976055","0.326339953158329"
"Satisfactory","2017","indirect migration background","Male","218","0.230401490685124","0.202076550780578","0.258726430589669"
"Satisfactory","2017","indirect migration background","Female","246","0.235492115977494","0.209034616942928","0.261949615012061"
"Poor","2017","no migration background","Male","1188","0.135008648447294","0.128181932387998","0.141835364506589"
"Poor","2017","no migration background","Female","1689","0.178194503642092","0.171057489374955","0.185331517909229"
"Poor","2017","direct migration background","Male","507","0.13812751995814","0.129005598196847","0.147249441719433"
"Poor","2017","direct migration background","Female","673","0.169876757257077","0.159316910791022","0.180436603723133"
"Poor","2017","indirect migration background","Male","64","0.0761779867481945","0.0583335376562788","0.0940224358401103"
"Poor","2017","indirect migration background","Female","116","0.114673432418372","0.0948054954602982","0.134541369376446"
"Bad ","2017","no migration background","Male","295","0.0373554383203523","0.0335672194637","0.0411436571770046"
"Bad ","2017","no migration background","Female","391","0.0400502276623811","0.0363933398119704","0.0437071155127917"
"Bad ","2017","direct migration background","Male","165","0.0380800230362018","0.0330201129181605","0.0431399331542432"
"Bad ","2017","direct migration background","Female","173","0.0372697042141797","0.0319431098143668","0.0425962986139926"
"Bad ","2017","indirect migration background","Male","9","","",""
"Bad ","2017","indirect migration background","Female","18","","",""
"Very good","2018","no migration background","Male","1020","0.102147503702988","0.0959859465816213","0.108309060824354"
"Very good","2018","no migration background","Female","1010","0.0812946474435474","0.0761089719913541","0.0864803228957407"
"Very good","2018","direct migration background","Male","1570","0.185769306429236","0.174617187591645","0.196921425266827"
"Very good","2018","direct migration background","Female","893","0.112804044754877","0.103251381376057","0.122356708133697"
"Very good","2018","indirect migration background","Male","216","0.247690731183275","0.218270341546547","0.277111120820003"
"Very good","2018","indirect migration background","Female","203","0.222261634534613","0.196323512564155","0.248199756505071"
"Good","2018","no migration background","Male","3787","0.389192408648219","0.379272481191836","0.399112336104602"
"Good","2018","no migration background","Female","4108","0.361468905594333","0.352352728969667","0.370585082218998"
"Good","2018","direct migration background","Male","1618","0.376067560726368","0.362177683931635","0.3899574375211"
"Good","2018","direct migration background","Female","1485","0.359460828250923","0.344971408505461","0.373950247996386"
"Good","2018","indirect migration background","Male","365","0.463848137694981","0.429860016804307","0.497836258585655"
"Good","2018","indirect migration background","Female","394","0.376286907532408","0.34606363419915","0.406510180865665"
"Satisfactory","2018","no migration background","Male","3058","0.342609877103673","0.332954135619121","0.352265618588225"
"Satisfactory","2018","no migration background","Female","3564","0.347133163278874","0.338099860011487","0.35616646654626"
"Satisfactory","2018","direct migration background","Male","927","0.2822558806468","0.269349543823934","0.295162217469667"
"Satisfactory","2018","direct migration background","Female","1111","0.310412892994322","0.296442236848852","0.324383549139791"
"Satisfactory","2018","indirect migration background","Male","172","0.209729449590772","0.181982647028063","0.237476252153481"
"Satisfactory","2018","indirect migration background","Female","262","0.262356787332587","0.234912064946178","0.289801509718997"
"Poor","2018","no migration background","Male","1131","0.131385564770734","0.124512325698173","0.138258803843295"
"Poor","2018","no migration background","Female","1625","0.170011087456503","0.16288319724922","0.177138977663786"
"Poor","2018","direct migration background","Male","407","0.115634524783237","0.10646479952022","0.124804250046254"
"Poor","2018","direct migration background","Female","569","0.17590013882574","0.16440338126938","0.1873968963821"
"Poor","2018","indirect migration background","Male","62","0.0700121295279352","0.0526212870186342","0.0874029720372362"
"Poor","2018","indirect migration background","Female","91","0.10085547666363","0.0820686248614622","0.119642328465797"
"Bad ","2018","no migration background","Male","284","0.0346646457743864","0.0309428152600547","0.0383864762887181"
"Bad ","2018","no migration background","Female","362","0.0400921962267432","0.0363697286960889","0.0438146637573976"
"Bad ","2018","direct migration background","Male","150","0.0402727274143595","0.0346353629514232","0.0459100918772958"
"Bad ","2018","direct migration background","Female","155","0.0414220951741373","0.0354050662425726","0.047439124105702"
"Bad ","2018","indirect migration background","Male","12","","",""
"Bad ","2018","indirect migration background","Female","37","0.0382391939367621","0.0262751660545462","0.0502032218189781"
"Very good","2019","no migration background","Male","1185","0.0966261018651154","0.0908217719748598","0.102430431755371"
"Very good","2019","no migration background","Female","1099","0.0845830722003869","0.0792958388985276","0.0898703055022463"
"Very good","2019","direct migration background","Male","1253","0.195072343999002","0.1829740799291","0.207170608068903"
"Very good","2019","direct migration background","Female","685","0.0948324242773695","0.0853818072233877","0.104283041331351"
"Very good","2019","indirect migration background","Male","189","0.200119203056242","0.172965936475998","0.227272469636485"
"Very good","2019","indirect migration background","Female","188","0.189627920047662","0.164581442608952","0.214674397486371"
"Good","2019","no migration background","Male","4186","0.406356252614299","0.396707136973898","0.4160053682547"
"Good","2019","no migration background","Female","4189","0.372305605425545","0.363120139515625","0.381491071335466"
"Good","2019","direct migration background","Male","1553","0.374199465640149","0.359424845288464","0.388974085991834"
"Good","2019","direct migration background","Female","1427","0.369075740819299","0.35351022173921","0.384641259899389"
"Good","2019","indirect migration background","Male","379","0.461014057263596","0.427183366218779","0.494844748308414"
"Good","2019","indirect migration background","Female","387","0.432899739499374","0.401242221320468","0.464557257678279"
"Satisfactory","2019","no migration background","Male","3137","0.327991068298716","0.318767698523717","0.337214438073715"
"Satisfactory","2019","no migration background","Female","3447","0.334644913892298","0.325678967622342","0.343610860162254"
"Satisfactory","2019","direct migration background","Male","811","0.286150345411921","0.272351355477468","0.299949335346373"
"Satisfactory","2019","direct migration background","Female","940","0.321295338063688","0.306232393663896","0.33635828246348"
"Satisfactory","2019","indirect migration background","Male","188","0.249902273552849","0.220518396790471","0.279286150315227"
"Satisfactory","2019","indirect migration background","Female","240","0.252312677450628","0.224561409937434","0.280063944963822"
"Poor","2019","no migration background","Male","1156","0.134132183731161","0.127436986344779","0.140827381117543"
"Poor","2019","no migration background","Female","1569","0.172336832273845","0.16516065523404","0.17951300931365"
"Poor","2019","direct migration background","Male","375","0.106057976438156","0.0966569964353056","0.115458956441007"
"Poor","2019","direct migration background","Female","516","0.179442848956402","0.167065297511743","0.191820400401061"
"Poor","2019","indirect migration background","Male","61","0.0631985149421881","0.0466848949085851","0.0797121349757911"
"Poor","2019","indirect migration background","Female","103","0.100511377971202","0.0812999905618466","0.119722765380558"
"Bad ","2019","no migration background","Male","289","0.0348943934907089","0.0312891356060215","0.0384996513753964"
"Bad ","2019","no migration background","Female","336","0.0361295762079253","0.0325837451648667","0.039675407250984"
"Bad ","2019","direct migration background","Male","129","0.0385198685107727","0.0326441722279393","0.044395564793606"
"Bad ","2019","direct migration background","Female","124","0.0353536478832413","0.0293967737450909","0.0413105220213917"
"Bad ","2019","indirect migration background","Male","17","","",""
"Bad ","2019","indirect migration background","Female","23","","",""
