"m11126","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Very good","2002","Couple + C. LE and GT 16","Male","167","0.182883622826013","0.158924139048929","0.206843106603098"
"Very good","2002","Couple + C. LE and GT 16","Female","146","0.142339175243508","0.120144457516733","0.164533892970284"
"Good","2002","1-pers.-HH","Male","535","0.411956702760368","0.38502491386488","0.438888491655856"
"Good","2002","1-pers.-HH","Female","534","0.27776077860245","0.256685450401791","0.298836106803109"
"Good","2002","(Married) couple without C. ","Male","1297","0.321038889114397","0.306043956214039","0.336033822014754"
"Good","2002","(Married) couple without C. ","Female","1228","0.291678208130303","0.277134204661215","0.306222211599391"
"Good","2002","Single parent ","Male","150","0.407214988028962","0.35639186469552","0.458038111362404"
"Good","2002","Single parent ","Female","313","0.409814514293807","0.37516752188666","0.444461506700953"
"Good","2002","Couple + C. LE 16 ","Male","1220","0.50109202594467","0.480876589203928","0.521307462685412"
"Good","2002","Couple + C. LE 16 ","Female","1266","0.502466770265593","0.482479863881244","0.522453676649942"
"Good","2002","Couple + C. GT 16 ","Male","973","0.433479295733754","0.412439164762463","0.454519426705046"
"Good","2002","Couple + C. GT 16 ","Female","789","0.385887182785642","0.363870364664283","0.407904000907002"
"Good","2002","Couple + C. LE and GT 16","Male","475","0.455105299749723","0.424240722741669","0.485969876757777"
"Good","2002","Couple + C. LE and GT 16","Female","452","0.485727868804025","0.453979411816077","0.517476325791973"
"Satisfactory","2002","1-pers.-HH","Male","415","0.316043688040034","0.290603371874588","0.341484004205479"
"Satisfactory","2002","1-pers.-HH","Female","645","0.38581650823544","0.362911111198799","0.408721905272082"
"Satisfactory","2002","(Married) couple without C. ","Male","1445","0.40171650811562","0.385971002750942","0.417462013480298"
"Satisfactory","2002","(Married) couple without C. ","Female","1438","0.400438293930365","0.38475990546808","0.416116682392651"
"Satisfactory","2002","Single parent ","Male","87","0.271698396197873","0.22568333146577","0.317713460929977"
"Satisfactory","2002","Single parent ","Female","232","0.280137970496963","0.248501484907322","0.311774456086604"
"Satisfactory","2002","Couple + C. LE 16 ","Male","672","0.308879422893015","0.29019904918104","0.327559796604991"
"Satisfactory","2002","Couple + C. LE 16 ","Female","644","0.2991557590892","0.280851999715921","0.317459518462479"
"Satisfactory","2002","Couple + C. GT 16 ","Male","607","0.289770053943075","0.270508886490295","0.309031221395855"
"Satisfactory","2002","Couple + C. GT 16 ","Female","612","0.354594795435966","0.332958509754304","0.376231081117627"
"Satisfactory","2002","Couple + C. LE and GT 16","Male","261","0.269664982932591","0.242159363444138","0.297170602421044"
"Satisfactory","2002","Couple + C. LE and GT 16","Female","260","0.265571656763033","0.237517630918292","0.293625682607774"
"Poor","2002","1-pers.-HH","Male","143","0.115746232084688","0.0982406460799466","0.13325181808943"
"Poor","2002","1-pers.-HH","Female","319","0.199604151028655","0.180796457053742","0.218411845003569"
"Poor","2002","(Married) couple without C. ","Male","582","0.171184478981813","0.159086735119268","0.183282222844358"
"Poor","2002","(Married) couple without C. ","Female","672","0.197659218097031","0.18491671797638","0.210401718217682"
"Poor","2002","Single parent ","Male","34","0.0870910248324738","0.057923383852238","0.11625866581271"
"Poor","2002","Single parent ","Female","112","0.144539901380324","0.119767314144065","0.169312488616583"
"Poor","2002","Couple + C. LE 16 ","Male","160","0.0718704780615244","0.0614282368700696","0.0823127192529792"
"Poor","2002","Couple + C. LE 16 ","Female","178","0.0743940908045227","0.0639043890873228","0.0848837925217225"
"Poor","2002","Couple + C. GT 16 ","Male","193","0.105413028109793","0.0923749134711434","0.118451142748442"
"Poor","2002","Couple + C. GT 16 ","Female","231","0.127026965290579","0.111966143387507","0.14208778719365"
"Poor","2002","Couple + C. LE and GT 16","Male","82","0.0776672494625986","0.0610786061686917","0.0942558927565054"
"Poor","2002","Couple + C. LE and GT 16","Female","82","0.0920347269032058","0.0736718763373869","0.110397577469025"
"Bad ","2002","1-pers.-HH","Male","55","0.0411151795581458","0.0302504460019887","0.0519799131143029"
"Bad ","2002","1-pers.-HH","Female","125","0.0774963999855751","0.0649151685785852","0.090077631392565"
"Bad ","2002","(Married) couple without C. ","Male","167","0.0527339254206253","0.0455555809190669","0.0599122699221837"
"Bad ","2002","(Married) couple without C. ","Female","172","0.0507304985832381","0.0437087381954553","0.0577522589710208"
"Bad ","2002","Single parent ","Male","12","","",""
"Bad ","2002","Single parent ","Female","33","0.0556550804694343","0.0395042320083067","0.0718059289305619"
"Bad ","2002","Couple + C. LE 16 ","Male","26","","",""
"Bad ","2002","Couple + C. LE 16 ","Female","22","","",""
"Bad ","2002","Couple + C. GT 16 ","Male","61","0.0331998372432205","0.0255932000796357","0.0408064744068053"
"Bad ","2002","Couple + C. GT 16 ","Female","28","","",""
"Bad ","2002","Couple + C. LE and GT 16","Male","15","","",""
"Bad ","2002","Couple + C. LE and GT 16","Female","12","","",""
"Very good","2003","1-pers.-HH","Male","144","0.1045896336718","0.0877787993070989","0.121400468036501"
"Very good","2003","1-pers.-HH","Female","122","0.0537807577632863","0.0431198738606556","0.0644416416659171"
"Very good","2003","(Married) couple without C. ","Male","267","0.0641941844080305","0.0562329856937456","0.0721553831223153"
"Very good","2003","(Married) couple without C. ","Female","227","0.0522936842508575","0.0451001104304736","0.0594872580712415"
"Very good","2003","Single parent ","Male","68","0.22265641648922","0.179133433912582","0.266179399065859"
"Very good","2003","Single parent ","Female","84","0.106774390634392","0.0849754677102072","0.128573313558578"
"Very good","2003","Couple + C. LE 16 ","Male","227","0.101351193424481","0.0886299465557155","0.114072440293247"
"Very good","2003","Couple + C. LE 16 ","Female","246","0.110732762021468","0.0976851727694255","0.123780351273511"
"Very good","2003","Couple + C. GT 16 ","Male","310","0.154839079390596","0.139277831881016","0.170400326900177"
"Very good","2003","Couple + C. GT 16 ","Female","213","0.112331230586636","0.0980344245136074","0.126628036659664"
"Very good","2003","Couple + C. LE and GT 16","Male","159","0.166333498982924","0.142503023439424","0.190163974526425"
"Very good","2003","Couple + C. LE and GT 16","Female","129","0.126974863620568","0.105271046196858","0.148678681044278"
"Good","2003","1-pers.-HH","Male","527","0.412162174959669","0.385122795556861","0.439201554362477"
"Good","2003","1-pers.-HH","Female","521","0.285024783216428","0.263690862654944","0.306358703777912"
"Good","2003","(Married) couple without C. ","Male","1249","0.321419643607708","0.306250027132531","0.336589260082885"
"Good","2003","(Married) couple without C. ","Female","1267","0.312967306128815","0.297983526223176","0.327951086034453"
"Good","2003","Single parent ","Male","155","0.428266788712756","0.376500331765847","0.480033245659665"
"Good","2003","Single parent ","Female","317","0.396423789252497","0.361896155735833","0.430951422769161"
"Good","2003","Couple + C. LE 16 ","Male","1185","0.53991165609326","0.518902809330692","0.560920502855828"
"Good","2003","Couple + C. LE 16 ","Female","1199","0.52217532218226","0.501406181732522","0.542944462631998"
"Good","2003","Couple + C. GT 16 ","Male","949","0.429897210954221","0.408601442651991","0.45119297925645"
"Good","2003","Couple + C. GT 16 ","Female","843","0.441808288934126","0.419324374747098","0.464292203121154"
"Good","2003","Couple + C. LE and GT 16","Male","434","0.479055911749936","0.447086449530454","0.511025373969418"
"Good","2003","Couple + C. LE and GT 16","Female","431","0.481355536828376","0.448784488677419","0.513926584979333"
"Satisfactory","2003","1-pers.-HH","Male","401","0.33070289931296","0.304858742812641","0.356547055813279"
"Satisfactory","2003","1-pers.-HH","Female","583","0.344802003090738","0.322339660943544","0.367264345237932"
"Satisfactory","2003","(Married) couple without C. ","Male","1361","0.39001446924606","0.374171452622043","0.405857485870078"
"Satisfactory","2003","(Married) couple without C. ","Female","1354","0.387135887638533","0.371396167400421","0.402875607876646"
"Satisfactory","2003","Single parent ","Male","87","0.214148201137673","0.171231920760871","0.257064481514476"
"Satisfactory","2003","Single parent ","Female","239","0.325614820292005","0.292537753321116","0.358691887262894"
"Satisfactory","2003","Couple + C. LE 16 ","Male","574","0.271464477465511","0.252718757873331","0.29021019705769"
"Satisfactory","2003","Couple + C. LE 16 ","Female","606","0.291775767117588","0.272874711292098","0.310676822943078"
"Satisfactory","2003","Couple + C. GT 16 ","Male","585","0.293855981055688","0.274260843061524","0.313451119049851"
"Satisfactory","2003","Couple + C. GT 16 ","Female","564","0.292458011483937","0.271862567054787","0.313053455913087"
"Satisfactory","2003","Couple + C. LE and GT 16","Male","248","0.250790913146606","0.223051064429529","0.278530761863684"
"Satisfactory","2003","Couple + C. LE and GT 16","Female","241","0.258039446545099","0.229516306458453","0.286562586631746"
"Poor","2003","1-pers.-HH","Male","137","0.101212701882978","0.0846443289434213","0.117781074822534"
"Poor","2003","1-pers.-HH","Female","350","0.224539367299992","0.204819227362924","0.24425950723706"
"Poor","2003","(Married) couple without C. ","Male","582","0.168482568835623","0.156324882956753","0.180640254714493"
"Poor","2003","(Married) couple without C. ","Female","668","0.192107632876847","0.179377519840732","0.204837745912963"
"Poor","2003","Single parent ","Male","32","0.108933466110358","0.0763400215291514","0.141526910691565"
"Poor","2003","Single parent ","Female","100","0.134425662135351","0.110348007526162","0.15850331674454"
"Poor","2003","Couple + C. LE 16 ","Male","152","0.0738747533432826","0.0628491305633344","0.0849003761232308"
"Poor","2003","Couple + C. LE 16 ","Female","145","0.0646125872836389","0.054390716413217","0.0748344581540609"
"Poor","2003","Couple + C. GT 16 ","Male","188","0.100768117601561","0.0878192485923083","0.113716986610813"
"Poor","2003","Couple + C. GT 16 ","Female","217","0.125107413873514","0.110128435653638","0.140086392093389"
"Poor","2003","Couple + C. LE and GT 16","Male","86","0.0930061940322898","0.0744193879141192","0.11159300015046"
"Poor","2003","Couple + C. LE and GT 16","Female","92","0.117007696705319","0.0960545357087899","0.137960857701847"
"Bad ","2003","1-pers.-HH","Male","64","0.0513325901725934","0.0392102220224628","0.0634549583227239"
"Bad ","2003","1-pers.-HH","Female","144","0.0918530886295555","0.0782038381115863","0.105502339147525"
"Bad ","2003","(Married) couple without C. ","Male","182","0.0558891339025786","0.0484278607527197","0.0633504070524375"
"Bad ","2003","(Married) couple without C. ","Female","163","0.0554954891049474","0.0480974937038961","0.0628934845059986"
"Bad ","2003","Single parent ","Male","9","","",""
"Bad ","2003","Single parent ","Female","31","0.0367613376857551","0.0234787250286958","0.0500439503428143"
"Bad ","2003","Couple + C. LE 16 ","Male","24","","",""
"Bad ","2003","Couple + C. LE 16 ","Female","26","","",""
"Bad ","2003","Couple + C. GT 16 ","Male","44","0.0206396109979345","0.0145237664555112","0.0267554555403577"
"Bad ","2003","Couple + C. GT 16 ","Female","37","0.0282950551217879","0.0207877204592978","0.0358023897842779"
"Bad ","2003","Couple + C. LE and GT 16","Male","11","","",""
"Bad ","2003","Couple + C. LE and GT 16","Female","11","","",""
"Very good","2004","1-pers.-HH","Male","134","0.108301171249715","0.0909695062106859","0.125632836288743"
"Very good","2004","1-pers.-HH","Female","118","0.0607234875148381","0.0493540671475495","0.0720929078821266"
"Very good","2004","(Married) couple without C. ","Male","227","0.0550132808883005","0.0475714147225733","0.0624551470540277"
"Very good","2004","(Married) couple without C. ","Female","224","0.0603112544296191","0.0526092058703464","0.0680133029888917"
"Very good","2004","Single parent ","Male","71","0.198821903674602","0.157008962595287","0.240634844753917"
"Very good","2004","Single parent ","Female","79","0.120429004110249","0.0970896524566869","0.14376835576381"
"Very good","2004","Couple + C. LE 16 ","Male","240","0.12120519667008","0.106916138877004","0.135494254463155"
"Very good","2004","Couple + C. LE 16 ","Female","223","0.107212319045235","0.0938586625587871","0.120565975531683"
"Very good","2004","Couple + C. GT 16 ","Male","284","0.147760159227518","0.1324062487369","0.163114069718136"
"Very good","2004","Couple + C. GT 16 ","Female","227","0.128529633192679","0.113360693180428","0.143698573204929"
"Very good","2004","Couple + C. LE and GT 16","Male","171","0.210468355612067","0.183924612432327","0.237012098791806"
"Very good","2004","Couple + C. LE and GT 16","Female","141","0.14534483241416","0.122150517985059","0.168539146843261"
"Good","2004","1-pers.-HH","Male","525","0.405194977282248","0.377814945213771","0.432575009350725"
"Good","2004","1-pers.-HH","Female","492","0.258530036530528","0.237686782342546","0.279373290718511"
"Good","2004","(Married) couple without C. ","Male","1220","0.314450413315987","0.29929629228657","0.329604534345405"
"Good","2004","(Married) couple without C. ","Female","1253","0.306952258608607","0.29203008625612","0.321874430961093"
"Good","2004","Single parent ","Male","168","0.472894032496007","0.420588822245082","0.525199242746932"
"Good","2004","Single parent ","Female","330","0.419225498890684","0.383840808054254","0.454610189727115"
"Good","2004","Couple + C. LE 16 ","Male","1043","0.490539826283888","0.468652561666744","0.512427090901032"
"Good","2004","Couple + C. LE 16 ","Female","1101","0.520043228569515","0.498479465812822","0.541606991326207"
"Good","2004","Couple + C. GT 16 ","Male","951","0.426674783993679","0.40527504762623","0.448074520361127"
"Good","2004","Couple + C. GT 16 ","Female","815","0.390382630715549","0.368271996641052","0.412493264790046"
"Good","2004","Couple + C. LE and GT 16","Male","431","0.442958491543428","0.410613332787839","0.475303650299018"
"Good","2004","Couple + C. LE and GT 16","Female","437","0.463639738551558","0.430822283118436","0.49645719398468"
"Satisfactory","2004","1-pers.-HH","Male","351","0.291171226511119","0.265833974594936","0.316508478427301"
"Satisfactory","2004","1-pers.-HH","Female","558","0.339760852916261","0.317213241355972","0.36230846447655"
"Satisfactory","2004","(Married) couple without C. ","Male","1391","0.391046830745499","0.375119552666463","0.406974108824535"
"Satisfactory","2004","(Married) couple without C. ","Female","1354","0.379914764820661","0.364211721088006","0.395617808553315"
"Satisfactory","2004","Single parent ","Male","75","0.224646288074238","0.180922918126446","0.268369658022029"
"Satisfactory","2004","Single parent ","Female","208","0.277790736399239","0.245670539638951","0.309910933159526"
"Satisfactory","2004","Couple + C. LE 16 ","Male","545","0.284885393505198","0.265123791508639","0.304646995501757"
"Satisfactory","2004","Couple + C. LE 16 ","Female","562","0.275605861020474","0.25632015914738","0.294891562893567"
"Satisfactory","2004","Couple + C. GT 16 ","Male","582","0.291088551767339","0.271433781570795","0.310743321963883"
"Satisfactory","2004","Couple + C. GT 16 ","Female","554","0.327100376014104","0.305836474494184","0.348364277534024"
"Satisfactory","2004","Couple + C. LE and GT 16","Male","224","0.244334758288791","0.216355168577223","0.27231434800036"
"Satisfactory","2004","Couple + C. LE and GT 16","Female","233","0.272277818224019","0.242984051519636","0.301571584928402"
"Poor","2004","1-pers.-HH","Male","164","0.138051077971731","0.118812397629174","0.157289758314288"
"Poor","2004","1-pers.-HH","Female","380","0.246447892194033","0.225932376496377","0.266963407891688"
"Poor","2004","(Married) couple without C. ","Male","565","0.173392696710062","0.161036060826314","0.18574933259381"
"Poor","2004","(Married) couple without C. ","Female","655","0.192340017550241","0.179588432638823","0.20509160246166"
"Poor","2004","Single parent ","Male","24","","",""
"Poor","2004","Single parent ","Female","107","0.140720718774376","0.115784305747633","0.165657131801118"
"Poor","2004","Couple + C. LE 16 ","Male","147","0.0828578241061459","0.0707884617201869","0.0949271864921049"
"Poor","2004","Couple + C. LE 16 ","Female","164","0.0901553738228464","0.0777935318653022","0.102517215780391"
"Poor","2004","Couple + C. GT 16 ","Male","190","0.110224289998604","0.0966743197793843","0.123774260217824"
"Poor","2004","Couple + C. GT 16 ","Female","231","0.134470472331071","0.119007901674184","0.149933042987959"
"Poor","2004","Couple + C. LE and GT 16","Male","67","0.085708249318722","0.067480304508685","0.103936194128759"
"Poor","2004","Couple + C. LE and GT 16","Female","67","0.108486640768566","0.0880203877132054","0.128952893823926"
"Bad ","2004","1-pers.-HH","Male","61","0.0572815469851875","0.0443213087306959","0.0702417852396792"
"Bad ","2004","1-pers.-HH","Female","147","0.0945377308443401","0.0806093380561451","0.108466123632535"
"Bad ","2004","(Married) couple without C. ","Male","203","0.0660967783401517","0.0579876100674418","0.0742059466128616"
"Bad ","2004","(Married) couple without C. ","Female","184","0.0604817045908721","0.0527694795973816","0.0681939295843627"
"Bad ","2004","Single parent ","Male","12","","",""
"Bad ","2004","Single parent ","Female","23","","",""
"Bad ","2004","Couple + C. LE 16 ","Male","29","","",""
"Bad ","2004","Couple + C. LE 16 ","Female","12","","",""
"Bad ","2004","Couple + C. GT 16 ","Male","45","0.0242522150128604","0.0175963592059028","0.0309080708198179"
"Bad ","2004","Couple + C. GT 16 ","Female","43","0.0195168877465972","0.0132471030312429","0.0257866724619514"
"Bad ","2004","Couple + C. LE and GT 16","Male","13","","",""
"Bad ","2004","Couple + C. LE and GT 16","Female","9","","",""
"Very good","2005","1-pers.-HH","Male","119","0.100323572006953","0.0836887859445749","0.11695835806933"
"Very good","2005","1-pers.-HH","Female","133","0.076707608742109","0.0641013835369901","0.0893138339472278"
"Very good","2005","(Married) couple without C. ","Male","193","0.0516073698028812","0.0442686025454503","0.0589461370603121"
"Very good","2005","(Married) couple without C. ","Female","197","0.0471844827731207","0.040215470571453","0.0541534949747885"
"Very good","2005","Single parent ","Male","72","0.224415531139502","0.180070022632318","0.268761039646686"
"Very good","2005","Single parent ","Female","67","0.0910759192214974","0.0706875279317554","0.111464310511239"
"Very good","2005","Couple + C. LE 16 ","Male","185","0.102761765280691","0.0888038417154563","0.116719688845925"
"Very good","2005","Couple + C. LE 16 ","Female","220","0.104580722782832","0.0908137318475936","0.11834771371807"
"Very good","2005","Couple + C. GT 16 ","Male","247","0.114608044304873","0.100337108220035","0.12887898038971"
"Very good","2005","Couple + C. GT 16 ","Female","199","0.109705586501059","0.094995855176291","0.124415317825827"
"Very good","2005","Couple + C. LE and GT 16","Male","141","0.157546084674221","0.133169024414411","0.181923144934031"
"Very good","2005","Couple + C. LE and GT 16","Female","129","0.172266011804982","0.146760312276026","0.197771711333938"
"Good","2005","1-pers.-HH","Male","501","0.376871408047354","0.350039102532611","0.403703713562098"
"Good","2005","1-pers.-HH","Female","492","0.263253601452205","0.242392252759635","0.284114950144775"
"Good","2005","(Married) couple without C. ","Male","1134","0.304511679712321","0.28924586226804","0.319777497156602"
"Good","2005","(Married) couple without C. ","Female","1195","0.319864869019662","0.304534659487582","0.335195078551742"
"Good","2005","Single parent ","Male","133","0.389657842923131","0.337821180913924","0.441494504932337"
"Good","2005","Single parent ","Female","342","0.411019682434059","0.376153927435013","0.445885437433105"
"Good","2005","Couple + C. LE 16 ","Male","921","0.482520396435542","0.459550681367551","0.505490111503533"
"Good","2005","Couple + C. LE 16 ","Female","990","0.513077152118047","0.490590676028174","0.53556362820792"
"Good","2005","Couple + C. GT 16 ","Male","839","0.449861435324547","0.42757438716112","0.472148483487974"
"Good","2005","Couple + C. GT 16 ","Female","772","0.426052921688226","0.402777838434732","0.449328004941719"
"Good","2005","Couple + C. LE and GT 16","Male","403","0.44155597308065","0.408329277375354","0.474782668785947"
"Good","2005","Couple + C. LE and GT 16","Female","399","0.39166137181915","0.358691283335844","0.424631460302456"
"Satisfactory","2005","1-pers.-HH","Male","373","0.296608907742997","0.271318077741388","0.321899737744606"
"Satisfactory","2005","1-pers.-HH","Female","576","0.340293786958606","0.317849877506926","0.362737696410287"
"Satisfactory","2005","(Married) couple without C. ","Male","1398","0.406535551410877","0.390241848787689","0.422829254034066"
"Satisfactory","2005","(Married) couple without C. ","Female","1344","0.384431628310034","0.368442863318987","0.400420393301081"
"Satisfactory","2005","Single parent ","Male","91","0.236443125910578","0.191279097249597","0.281607154571559"
"Satisfactory","2005","Single parent ","Female","240","0.341565895177017","0.307960362583398","0.375171427770637"
"Satisfactory","2005","Couple + C. LE 16 ","Male","542","0.301030320390091","0.279944745785488","0.322115894994693"
"Satisfactory","2005","Couple + C. LE 16 ","Female","498","0.279382727831789","0.259196642846756","0.299568812816822"
"Satisfactory","2005","Couple + C. GT 16 ","Male","575","0.289707697182452","0.269385264411954","0.31003012995295"
"Satisfactory","2005","Couple + C. GT 16 ","Female","523","0.314587494150795","0.29273151420212","0.33644347409947"
"Satisfactory","2005","Couple + C. LE and GT 16","Male","239","0.310829407423241","0.279860287337593","0.34179852750889"
"Satisfactory","2005","Couple + C. LE and GT 16","Female","238","0.30403118458028","0.272960844897475","0.335101524263086"
"Poor","2005","1-pers.-HH","Male","200","0.172641058657899","0.15171480028705","0.193567317028749"
"Poor","2005","1-pers.-HH","Female","384","0.23679901637625","0.216661513354587","0.256936519397914"
"Poor","2005","(Married) couple without C. ","Male","582","0.175859834195905","0.16323118100905","0.18848848738276"
"Poor","2005","(Married) couple without C. ","Female","656","0.1967834215269","0.183716364076763","0.209850478977037"
"Poor","2005","Single parent ","Male","31","0.100780743797927","0.0687822002474845","0.13277928734837"
"Poor","2005","Single parent ","Female","93","0.125513732625654","0.102036900582859","0.148990564668449"
"Poor","2005","Couple + C. LE 16 ","Male","142","0.0969213502039314","0.0833218274849443","0.110520872922919"
"Poor","2005","Couple + C. LE 16 ","Female","169","0.0872620420361421","0.0745654919920149","0.0999585920802694"
"Poor","2005","Couple + C. GT 16 ","Male","194","0.115829854578955","0.101492953024175","0.130166756133734"
"Poor","2005","Couple + C. GT 16 ","Female","194","0.119258056340149","0.104003775154542","0.134512337525756"
"Poor","2005","Couple + C. LE and GT 16","Male","67","0.0810578160652156","0.0627959147995188","0.0993197173309125"
"Poor","2005","Couple + C. LE and GT 16","Female","67","0.125103575187783","0.102757295675596","0.14744985469997"
"Bad ","2005","1-pers.-HH","Male","60","0.0535550535447965","0.0410892447057109","0.0660208623838821"
"Bad ","2005","1-pers.-HH","Female","127","0.0829459864708296","0.0698815296726517","0.0960104432690075"
"Bad ","2005","(Married) couple without C. ","Male","184","0.0614855648780155","0.0535169978756599","0.0694541318803711"
"Bad ","2005","(Married) couple without C. ","Female","164","0.0517355983702836","0.0444556771987115","0.0590155195418556"
"Bad ","2005","Single parent ","Male","13","","",""
"Bad ","2005","Single parent ","Female","23","","",""
"Bad ","2005","Couple + C. LE 16 ","Male","28","","",""
"Bad ","2005","Couple + C. LE 16 ","Female","21","","",""
"Bad ","2005","Couple + C. GT 16 ","Male","59","0.0299929686091737","0.0223515447161561","0.0376343925021914"
"Bad ","2005","Couple + C. GT 16 ","Female","46","0.0303959413197715","0.0223156214068819","0.038476261232661"
"Bad ","2005","Couple + C. LE and GT 16","Male","8","","",""
"Bad ","2005","Couple + C. LE and GT 16","Female","9","","",""
"Very good","2006","1-pers.-HH","Male","155","0.107514736045345","0.0914314353213519","0.123598036769338"
"Very good","2006","1-pers.-HH","Female","151","0.0778960392788441","0.0659267715513193","0.0898653070063689"
"Very good","2006","(Married) couple without C. ","Male","217","0.0500487373732006","0.0432107357979925","0.0568867389484087"
"Very good","2006","(Married) couple without C. ","Female","220","0.0571369576833558","0.0499242461350342","0.0643496692316774"
"Very good","2006","Single parent ","Male","59","0.171976356464539","0.132777009430078","0.211175703499001"
"Very good","2006","Single parent ","Female","86","0.089771098034704","0.0706440465714118","0.108898149497996"
"Very good","2006","Couple + C. LE 16 ","Male","211","0.113812099337319","0.0996029614448264","0.128021237229812"
"Very good","2006","Couple + C. LE 16 ","Female","224","0.115269497819659","0.101301667920642","0.129237327718676"
"Very good","2006","Couple + C. GT 16 ","Male","271","0.143989109782707","0.12854466487916","0.159433554686253"
"Very good","2006","Couple + C. GT 16 ","Female","211","0.127500906461146","0.112097018079504","0.142904794842788"
"Very good","2006","Couple + C. LE and GT 16","Male","151","0.201798798212827","0.174494908486942","0.229102687938713"
"Very good","2006","Couple + C. LE and GT 16","Female","117","0.150395237124248","0.125531674906921","0.175258799341575"
"Good","2006","1-pers.-HH","Male","555","0.377202868783837","0.352037606910435","0.40236813065724"
"Good","2006","1-pers.-HH","Female","528","0.26318670804172","0.243520046148598","0.282853369934842"
"Good","2006","(Married) couple without C. ","Male","1362","0.334272702892169","0.319478873344979","0.349066532439359"
"Good","2006","(Married) couple without C. ","Female","1311","0.314223495518209","0.299798146480991","0.328648844555427"
"Good","2006","Single parent ","Male","163","0.480331733182291","0.428432991221857","0.532230475142726"
"Good","2006","Single parent ","Female","360","0.398554612481459","0.365794418383481","0.431314806579437"
"Good","2006","Couple + C. LE 16 ","Male","1009","0.488824780909931","0.466459615902081","0.51118994591778"
"Good","2006","Couple + C. LE 16 ","Female","1045","0.486039891983912","0.464179049223653","0.507900734744172"
"Good","2006","Couple + C. GT 16 ","Male","879","0.433916959952439","0.412114212722641","0.455719707182236"
"Good","2006","Couple + C. GT 16 ","Female","798","0.413712831457934","0.390967308589538","0.436458354326329"
"Good","2006","Couple + C. LE and GT 16","Male","387","0.434785695692289","0.401060596107211","0.468510795277368"
"Good","2006","Couple + C. LE and GT 16","Female","390","0.436911115745614","0.402410816351639","0.471411415139589"
"Satisfactory","2006","1-pers.-HH","Male","460","0.322975020518494","0.298696206269939","0.347253834767049"
"Satisfactory","2006","1-pers.-HH","Female","687","0.353252629478614","0.331905966814555","0.374599292142673"
"Satisfactory","2006","(Married) couple without C. ","Male","1487","0.382871232684198","0.367627327616206","0.398115137752189"
"Satisfactory","2006","(Married) couple without C. ","Female","1514","0.374959268790592","0.359915317863223","0.39000321971796"
"Satisfactory","2006","Single parent ","Male","93","0.248454411593392","0.203567046465661","0.293341776721124"
"Satisfactory","2006","Single parent ","Female","251","0.315435991856533","0.284342671544275","0.346529312168792"
"Satisfactory","2006","Couple + C. LE 16 ","Male","532","0.302814930552615","0.282257289209186","0.323372571896043"
"Satisfactory","2006","Couple + C. LE 16 ","Female","557","0.303871469514137","0.28375480762528","0.323988131402994"
"Satisfactory","2006","Couple + C. GT 16 ","Male","603","0.298789658708134","0.27865358590559","0.318925731510677"
"Satisfactory","2006","Couple + C. GT 16 ","Female","549","0.320206716423507","0.298659315728237","0.341754117118778"
"Satisfactory","2006","Couple + C. LE and GT 16","Male","209","0.263585800856338","0.233612737793309","0.293558863919366"
"Satisfactory","2006","Couple + C. LE and GT 16","Female","225","0.312465755375833","0.280226409547957","0.344705101203709"
"Poor","2006","1-pers.-HH","Male","181","0.130273012575103","0.112796315437385","0.14774970971282"
"Poor","2006","1-pers.-HH","Female","397","0.216527965535908","0.198133435481292","0.234922495590523"
"Poor","2006","(Married) couple without C. ","Male","631","0.170368486674555","0.158578339549519","0.18215863379959"
"Poor","2006","(Married) couple without C. ","Female","727","0.194913982779495","0.182603974602178","0.207223990956812"
"Poor","2006","Single parent ","Male","27","","",""
"Poor","2006","Single parent ","Female","124","0.154884179545403","0.130675779207684","0.179092579883121"
"Poor","2006","Couple + C. LE 16 ","Male","139","0.0743654590767439","0.0626268669840042","0.0861040511694836"
"Poor","2006","Couple + C. LE 16 ","Female","163","0.081409446437606","0.0694485253504503","0.0933703675247616"
"Poor","2006","Couple + C. GT 16 ","Male","182","0.0965980164599869","0.0836025324346961","0.109593500485278"
"Poor","2006","Couple + C. GT 16 ","Female","201","0.119457055046559","0.104478414200975","0.134435695892144"
"Poor","2006","Couple + C. LE and GT 16","Male","67","0.0818052926848729","0.0631600887121867","0.100450496657559"
"Poor","2006","Couple + C. LE and GT 16","Female","49","0.0791555878522791","0.0603766183075593","0.097934557396999"
"Bad ","2006","1-pers.-HH","Male","74","0.0620343620772207","0.0495101537412065","0.0745585704132348"
"Bad ","2006","1-pers.-HH","Female","163","0.0891366576649146","0.0764111612051945","0.101862154124635"
"Bad ","2006","(Married) couple without C. ","Male","209","0.0624388403758782","0.0548511571819051","0.0700265235698513"
"Bad ","2006","(Married) couple without C. ","Female","206","0.0587662952283483","0.0514577894752387","0.0660748009814579"
"Bad ","2006","Single parent ","Male","14","","",""
"Bad ","2006","Single parent ","Female","37","0.0413541180819013","0.0280313970449715","0.0546768391188311"
"Bad ","2006","Couple + C. LE 16 ","Male","28","","",""
"Bad ","2006","Couple + C. LE 16 ","Female","19","","",""
"Bad ","2006","Couple + C. GT 16 ","Male","50","0.026706255096734","0.0196138048464337","0.0337987053470343"
"Bad ","2006","Couple + C. GT 16 ","Female","42","0.0191224906108535","0.0127973402914896","0.0254476409302175"
"Bad ","2006","Couple + C. LE and GT 16","Male","16","","",""
