"m11126","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"Very good","2007","66 and older","Full Time","2","","",""
"Very good","2007","66 and older","Part Time","9","","",""
"Very good","2007","66 and older","Not Working","76","0.01915883923822","0.0149724834713599","0.0233451950050801"
"Good","2007","16-34 y.","Full Time","1102","0.56788499891882","0.545965609141791","0.58980438869585"
"Good","2007","16-34 y.","Part Time","745","0.512137219033939","0.486166279927937","0.538108158139941"
"Good","2007","16-34 y.","Not Working","812","0.462599825349229","0.438700723045201","0.486498927653258"
"Good","2007","35-65 y.","Full Time","2774","0.45460861912904","0.441848840910996","0.467368397347083"
"Good","2007","35-65 y.","Part Time","1326","0.395580288135968","0.378291942288797","0.41286863398314"
"Good","2007","35-65 y.","Not Working","773","0.266503675374897","0.249312865748183","0.28369448500161"
"Good","2007","66 and older","Full Time","19","","",""
"Good","2007","66 and older","Part Time","74","0.327393053561846","0.265243009911512","0.389543097212181"
"Good","2007","66 and older","Not Working","836","0.18294133953569","0.171134470628215","0.194748208443164"
"Satisfactory","2007","16-34 y.","Full Time","430","0.210177119706911","0.192148762149827","0.228205477263995"
"Satisfactory","2007","16-34 y.","Part Time","323","0.243251271424553","0.220959270601566","0.26554327224754"
"Satisfactory","2007","16-34 y.","Not Working","283","0.179254581283648","0.160869340583007","0.19763982198429"
"Satisfactory","2007","35-65 y.","Full Time","2003","0.353846206526445","0.341593123418641","0.366099289634248"
"Satisfactory","2007","35-65 y.","Part Time","1100","0.367142598594586","0.350099948345715","0.384185248843458"
"Satisfactory","2007","35-65 y.","Not Working","906","0.370226452447707","0.351451809398738","0.389001095496676"
"Satisfactory","2007","66 and older","Full Time","22","","",""
"Satisfactory","2007","66 and older","Part Time","97","0.448362762322301","0.382495806935977","0.514229717708624"
"Satisfactory","2007","66 and older","Not Working","1737","0.423950409353018","0.408858657325976","0.439042161380059"
"Poor","2007","16-34 y.","Full Time","94","0.0410794451915151","0.0322972681427165","0.0498616222403137"
"Poor","2007","16-34 y.","Part Time","80","0.0544735902269259","0.0426819159899743","0.0662652644638775"
"Poor","2007","16-34 y.","Not Working","73","0.048619208583821","0.0383103380281671","0.0589280791394749"
"Poor","2007","35-65 y.","Full Time","587","0.111298297304004","0.103239088197007","0.119357506411001"
"Poor","2007","35-65 y.","Part Time","371","0.149401354510782","0.136797411763362","0.162005297258202"
"Poor","2007","35-65 y.","Not Working","536","0.227587118147514","0.211284988194575","0.243889248100453"
"Poor","2007","66 and older","Full Time","10","","",""
"Poor","2007","66 and older","Part Time","33","0.151657521972803","0.104152052094191","0.199162991851414"
"Poor","2007","66 and older","Not Working","1094","0.277239967673936","0.263569694942483","0.29091024040539"
"Bad ","2007","16-34 y.","Full Time","6","","",""
"Bad ","2007","16-34 y.","Part Time","9","","",""
"Bad ","2007","16-34 y.","Not Working","15","","",""
"Bad ","2007","35-65 y.","Full Time","83","0.0167890175298192","0.0134966663002467","0.0200813687593918"
"Bad ","2007","35-65 y.","Part Time","72","0.0279125921716121","0.0220886164656532","0.0337365678775711"
"Bad ","2007","35-65 y.","Not Working","221","0.0924258237122884","0.081164654392367","0.10368699303221"
"Bad ","2007","66 and older","Full Time","1","","",""
"Bad ","2007","66 and older","Part Time","6","","",""
"Bad ","2007","66 and older","Not Working","376","0.0967094441991361","0.0876833393618123","0.10573554903646"
"Very good","2008","16-34 y.","Full Time","358","0.193435763223006","0.175475483241298","0.211396043204713"
"Very good","2008","16-34 y.","Part Time","251","0.194719432343404","0.173308840847953","0.216130023838854"
"Very good","2008","16-34 y.","Not Working","391","0.270207087002655","0.247358330293351","0.293055843711958"
"Very good","2008","35-65 y.","Full Time","419","0.0738823141801108","0.0670171472340599","0.0807474811261618"
"Very good","2008","35-65 y.","Part Time","209","0.0767558482474379","0.0670302412389804","0.0864814552558955"
"Very good","2008","35-65 y.","Not Working","96","0.0396845531038108","0.031576703450523","0.0477924027570987"
"Very good","2008","66 and older","Full Time","2","","",""
"Very good","2008","66 and older","Part Time","9","","",""
"Very good","2008","66 and older","Not Working","67","0.0185228574485086","0.0143774680870533","0.022668246809964"
"Good","2008","16-34 y.","Full Time","1016","0.541269145742263","0.518611705261089","0.563926586223437"
"Good","2008","16-34 y.","Part Time","690","0.504044673978433","0.477010929615285","0.531078418341582"
"Good","2008","16-34 y.","Not Working","732","0.499105325801731","0.47337864880603","0.524832002797431"
"Good","2008","35-65 y.","Full Time","2544","0.433880697553314","0.42087340479688","0.446887990309747"
"Good","2008","35-65 y.","Part Time","1264","0.410173687959253","0.392203663583027","0.428143712335479"
"Good","2008","35-65 y.","Not Working","663","0.281362713687461","0.262687046416231","0.300038380958691"
"Good","2008","66 and older","Full Time","23","","",""
"Good","2008","66 and older","Part Time","86","0.36442660493755","0.302229228601379","0.426623981273721"
"Good","2008","66 and older","Not Working","844","0.18385322167114","0.171943791045819","0.19576265229646"
"Satisfactory","2008","16-34 y.","Full Time","372","0.207577016756709","0.18913563743971","0.226018396073707"
"Satisfactory","2008","16-34 y.","Part Time","269","0.217116879380171","0.194825052209118","0.239408706551224"
"Satisfactory","2008","16-34 y.","Not Working","230","0.169504017193832","0.150198868524272","0.188809165863392"
"Satisfactory","2008","35-65 y.","Full Time","1938","0.358448495728257","0.345862809110395","0.371034182346119"
"Satisfactory","2008","35-65 y.","Part Time","973","0.341063359915023","0.323743592412622","0.358383127417423"
"Satisfactory","2008","35-65 y.","Not Working","767","0.350445898331238","0.330630348020812","0.370261448641665"
"Satisfactory","2008","66 and older","Full Time","24","","",""
"Satisfactory","2008","66 and older","Part Time","107","0.482980180445076","0.418399528697209","0.547560832192943"
"Satisfactory","2008","66 and older","Not Working","1764","0.446936408866624","0.431650838678846","0.462221979054401"
"Poor","2008","16-34 y.","Full Time","107","0.0560447961109488","0.0455863159846607","0.0665032762372369"
"Poor","2008","16-34 y.","Part Time","93","0.0790390932284123","0.0644512199928112","0.0936269664640133"
"Poor","2008","16-34 y.","Not Working","88","0.0564227387043589","0.0445505661724596","0.0682949112362582"
"Poor","2008","35-65 y.","Full Time","599","0.116065605739435","0.10765921531655","0.124471996162321"
"Poor","2008","35-65 y.","Part Time","364","0.143450388624359","0.130643907256622","0.156256869992097"
"Poor","2008","35-65 y.","Not Working","496","0.226261264266254","0.208883645834161","0.243638882698347"
"Poor","2008","66 and older","Full Time","6","","",""
"Poor","2008","66 and older","Part Time","21","","",""
"Poor","2008","66 and older","Not Working","1030","0.255444247598986","0.242036126720068","0.268852368477904"
"Bad ","2008","16-34 y.","Full Time","5","","",""
"Bad ","2008","16-34 y.","Part Time","11","","",""
"Bad ","2008","16-34 y.","Not Working","10","","",""
"Bad ","2008","35-65 y.","Full Time","77","0.0177228867988831","0.0142600500867872","0.0211857235109789"
"Bad ","2008","35-65 y.","Part Time","68","0.0285567152539269","0.0224716456954457","0.0346417848124082"
"Bad ","2008","35-65 y.","Not Working","205","0.102245570611236","0.0896624310841704","0.114828710138301"
"Bad ","2008","66 and older","Full Time","2","","",""
"Bad ","2008","66 and older","Part Time","7","","",""
"Bad ","2008","66 and older","Not Working","359","0.0952432644147423","0.0862181172979634","0.104268411531521"
"Very good","2009","16-34 y.","Full Time","299","0.175207209498379","0.157314671059913","0.193099747936845"
"Very good","2009","16-34 y.","Part Time","236","0.171260926523217","0.150198412763291","0.192323440283144"
"Very good","2009","16-34 y.","Not Working","337","0.253542270835669","0.229653644651903","0.277430897019434"
"Very good","2009","35-65 y.","Full Time","369","0.0724982495324612","0.0654502227048809","0.0795462763600414"
"Very good","2009","35-65 y.","Part Time","166","0.0630454349423317","0.0539583243156463","0.0721325455690172"
"Very good","2009","35-65 y.","Not Working","74","0.0473810637765929","0.0379051966396801","0.0568569309135057"
"Very good","2009","66 and older","Full Time","5","","",""
"Very good","2009","66 and older","Part Time","8","","",""
"Very good","2009","66 and older","Not Working","76","0.0186241459845154","0.0143757092231418","0.022872582745889"
"Good","2009","16-34 y.","Full Time","963","0.53684354779317","0.51337364598533","0.560313449601011"
"Good","2009","16-34 y.","Part Time","666","0.525329467024996","0.497411475784092","0.553247458265899"
"Good","2009","16-34 y.","Not Working","649","0.515874902248027","0.488432989720876","0.543316814775178"
"Good","2009","35-65 y.","Full Time","2343","0.426244216501347","0.412802980484679","0.439685452518014"
"Good","2009","35-65 y.","Part Time","1132","0.377969322664287","0.359840320329341","0.396098324999232"
"Good","2009","35-65 y.","Not Working","546","0.246493606857531","0.227271399637968","0.265715814077095"
"Good","2009","66 and older","Full Time","26","","",""
"Good","2009","66 and older","Part Time","95","0.417324909566443","0.35607593846239","0.478573880670496"
"Good","2009","66 and older","Not Working","752","0.178290376011541","0.166262292699287","0.190318459323796"
"Satisfactory","2009","16-34 y.","Full Time","362","0.222039658090879","0.202477464670285","0.241601851511473"
"Satisfactory","2009","16-34 y.","Part Time","252","0.234315597616803","0.210634727857847","0.25799646737576"
"Satisfactory","2009","16-34 y.","Not Working","220","0.166187918916783","0.145747151654787","0.18662868617878"
"Satisfactory","2009","35-65 y.","Full Time","1873","0.381287594444762","0.368086280209109","0.394488908680416"
"Satisfactory","2009","35-65 y.","Part Time","1030","0.389934391362454","0.371698635523931","0.408170147200978"
"Satisfactory","2009","35-65 y.","Not Working","694","0.353381957827095","0.332061179759095","0.374702735895095"
"Satisfactory","2009","66 and older","Full Time","23","","",""
"Satisfactory","2009","66 and older","Part Time","114","0.44262654364668","0.380932919125384","0.504320168167976"
"Satisfactory","2009","66 and older","Not Working","1732","0.452932386629322","0.437289731133131","0.468575042125513"
"Poor","2009","16-34 y.","Full Time","98","0.0605441365625279","0.0493188411218574","0.0717694320031984"
"Poor","2009","16-34 y.","Part Time","68","0.0639313115338659","0.0502545644538961","0.0776080586138357"
"Poor","2009","16-34 y.","Not Working","59","0.0490335879886068","0.0371760970135398","0.0608910789636737"
"Poor","2009","35-65 y.","Full Time","543","0.106231176638853","0.0978561727794867","0.114606180498219"
"Poor","2009","35-65 y.","Part Time","353","0.140091151627946","0.127114241752937","0.153068061502955"
"Poor","2009","35-65 y.","Not Working","451","0.254202446341123","0.234782085538437","0.273622807143808"
"Poor","2009","66 and older","Full Time","7","","",""
"Poor","2009","66 and older","Part Time","27","","",""
"Poor","2009","66 and older","Not Working","972","0.254300117325934","0.240615627595247","0.267984607056622"
"Bad ","2009","16-34 y.","Full Time","12","","",""
"Bad ","2009","16-34 y.","Part Time","7","","",""
"Bad ","2009","16-34 y.","Not Working","9","","",""
"Bad ","2009","35-65 y.","Full Time","72","0.013738762882577","0.0105749104761638","0.0169026152889903"
"Bad ","2009","35-65 y.","Part Time","67","0.0289596994029814","0.0226898749842619","0.0352295238217008"
"Bad ","2009","35-65 y.","Not Working","166","0.0985409251976584","0.0852474576584134","0.111834392736903"
"Bad ","2009","66 and older","Full Time","4","","",""
"Bad ","2009","66 and older","Part Time","5","","",""
"Bad ","2009","66 and older","Not Working","358","0.0958529740486869","0.0866018263314846","0.105104121765889"
"Very good","2010","16-34 y.","Full Time","506","0.178316509908537","0.163317848661654","0.193315171155421"
"Very good","2010","16-34 y.","Part Time","432","0.223573060924982","0.20538598578104","0.241760136068925"
"Very good","2010","16-34 y.","Not Working","644","0.299885113282221","0.281655589957554","0.318114636606887"
"Very good","2010","35-65 y.","Full Time","679","0.0818052989742616","0.0752334819319163","0.0883771160166068"
"Very good","2010","35-65 y.","Part Time","444","0.0803891836338119","0.0720635757348183","0.0887147915328054"
"Very good","2010","35-65 y.","Not Working","184","0.0348568014121157","0.0278282008236991","0.0418854020005323"
"Very good","2010","66 and older","Full Time","6","","",""
"Very good","2010","66 and older","Part Time","13","","",""
"Very good","2010","66 and older","Not Working","77","0.0215224741313938","0.0168864593882786","0.0261584888745089"
"Good","2010","16-34 y.","Full Time","1287","0.513658162654554","0.494073668850742","0.533242656458366"
"Good","2010","16-34 y.","Part Time","1008","0.499921478767523","0.478095545344504","0.521747412190542"
"Good","2010","16-34 y.","Not Working","1093","0.441843367711955","0.422086166726071","0.46160056869784"
"Good","2010","35-65 y.","Full Time","3076","0.441892828181938","0.42998466894665","0.453800987417227"
"Good","2010","35-65 y.","Part Time","1782","0.381791624925991","0.366915296769594","0.396667953082387"
"Good","2010","35-65 y.","Not Working","833","0.265101042459878","0.248186947884788","0.282015137034967"
"Good","2010","66 and older","Full Time","29","","",""
"Good","2010","66 and older","Part Time","77","0.322993777482137","0.26407770116454","0.381909853799734"
"Good","2010","66 and older","Not Working","776","0.188452215418729","0.175958806483625","0.200945624353834"
"Satisfactory","2010","16-34 y.","Full Time","547","0.242911124709929","0.226107554183599","0.25971469523626"
"Satisfactory","2010","16-34 y.","Part Time","417","0.203187351078637","0.185623114779594","0.22075158737768"
"Satisfactory","2010","16-34 y.","Not Working","484","0.193051401147505","0.177348763184544","0.208754039110466"
"Satisfactory","2010","35-65 y.","Full Time","2159","0.343860353951399","0.332470542150594","0.355250165752204"
"Satisfactory","2010","35-65 y.","Part Time","1254","0.353847029632981","0.339205361506776","0.368488697759186"
"Satisfactory","2010","35-65 y.","Not Working","837","0.33358802020796","0.315520196602471","0.35165584381345"
"Satisfactory","2010","66 and older","Full Time","25","","",""
"Satisfactory","2010","66 and older","Part Time","116","0.463713701295513","0.400884184039989","0.526543218551036"
"Satisfactory","2010","66 and older","Not Working","1639","0.432283224665715","0.416457145329293","0.448109304002136"
"Poor","2010","16-34 y.","Full Time","142","0.0594119267239438","0.0501491543758632","0.0686746990720244"
"Poor","2010","16-34 y.","Part Time","144","0.0619744787107193","0.0514496122153616","0.0724993452060771"
"Poor","2010","16-34 y.","Not Working","165","0.0500787405604216","0.0414014586808547","0.0587560224399885"
"Poor","2010","35-65 y.","Full Time","668","0.114779275125456","0.107135905175806","0.122422645075106"
"Poor","2010","35-65 y.","Part Time","517","0.151612134377785","0.140630188121257","0.162594080634312"
"Poor","2010","35-65 y.","Not Working","539","0.248150458358408","0.23159839150743","0.264702525209386"
"Poor","2010","66 and older","Full Time","5","","",""
"Poor","2010","66 and older","Part Time","30","0.131966440481563","0.0893241604972295","0.174608720465896"
"Poor","2010","66 and older","Not Working","935","0.26272973789368","0.2486695456631","0.27678993012426"
"Bad ","2010","16-34 y.","Full Time","20","","",""
"Bad ","2010","16-34 y.","Part Time","15","","",""
"Bad ","2010","16-34 y.","Not Working","41","0.0151413772978969","0.0102830939611619","0.0199996606346319"
"Bad ","2010","35-65 y.","Full Time","99","0.0176622437669448","0.0145037450078126","0.0208207425260771"
"Bad ","2010","35-65 y.","Part Time","100","0.0323600274294318","0.0269415602163399","0.0377784946425237"
"Bad ","2010","35-65 y.","Not Working","223","0.118303677561638","0.105927462187059","0.130679892936218"
"Bad ","2010","66 and older","Full Time","","","",""
"Bad ","2010","66 and older","Part Time","6","","",""
"Bad ","2010","66 and older","Not Working","337","0.0950123478904827","0.0856446120509646","0.104380083730001"
"Very good","2011","16-34 y.","Full Time","521","0.2224485302816","0.206152426492627","0.238744634070572"
"Very good","2011","16-34 y.","Part Time","431","0.219755901239452","0.202409446403832","0.237102356075072"
"Very good","2011","16-34 y.","Not Working","708","0.288761057714864","0.271509818282869","0.306012297146859"
"Very good","2011","35-65 y.","Full Time","778","0.0842676138536931","0.078207995812119","0.0903272318952671"
"Very good","2011","35-65 y.","Part Time","504","0.0819068637017733","0.0744254326112586","0.089388294792288"
"Very good","2011","35-65 y.","Not Working","222","0.048637476687014","0.0411926061736824","0.0560823472003457"
"Very good","2011","66 and older","Full Time","5","","",""
"Very good","2011","66 and older","Part Time","26","","",""
"Very good","2011","66 and older","Not Working","119","0.0218813176523044","0.0177491069537604","0.0260135283508485"
"Good","2011","16-34 y.","Full Time","1285","0.497961307881395","0.478369666049315","0.517552949713474"
"Good","2011","16-34 y.","Part Time","1122","0.495762912724455","0.474817948624275","0.516707876824635"
"Good","2011","16-34 y.","Not Working","1225","0.460927574123504","0.441952515299325","0.479902632947683"
"Good","2011","35-65 y.","Full Time","3691","0.442265782362241","0.431431854748486","0.453099709975995"
"Good","2011","35-65 y.","Part Time","2255","0.396740570304255","0.383393482185788","0.410087658422721"
"Good","2011","35-65 y.","Not Working","960","0.246740259388087","0.231819497570521","0.261661021205653"
"Good","2011","66 and older","Full Time","24","","",""
"Good","2011","66 and older","Part Time","105","0.319047657942868","0.268294657133185","0.36980065875255"
"Good","2011","66 and older","Not Working","1159","0.223131874287526","0.211371953306927","0.234891795268125"
"Satisfactory","2011","16-34 y.","Full Time","535","0.227938106187785","0.211500485101065","0.244375727274505"
"Satisfactory","2011","16-34 y.","Part Time","470","0.207596290933211","0.190605708955229","0.224586872911194"
"Satisfactory","2011","16-34 y.","Not Working","496","0.176244014027485","0.161739616081873","0.190748411973097"
"Satisfactory","2011","35-65 y.","Full Time","2575","0.334450598432711","0.324158907107557","0.344742289757866"
"Satisfactory","2011","35-65 y.","Part Time","1612","0.34046294017596","0.327534810904289","0.353391069447631"
"Satisfactory","2011","35-65 y.","Not Working","1074","0.358077323340129","0.341484190912672","0.374670455767585"
"Satisfactory","2011","66 and older","Full Time","25","","",""
"Satisfactory","2011","66 and older","Part Time","142","0.430446773540866","0.376532659545712","0.484360887536021"
"Satisfactory","2011","66 and older","Not Working","1978","0.404531028429201","0.390668085582077","0.418393971276326"
"Poor","2011","16-34 y.","Full Time","147","0.0475344975987","0.0391970422740964","0.0558719529233036"
"Poor","2011","16-34 y.","Part Time","144","0.0661519990845741","0.0557399838854481","0.0765640142837002"
"Poor","2011","16-34 y.","Not Working","182","0.0630401155206616","0.053788613971243","0.0722916170700803"
"Poor","2011","35-65 y.","Full Time","893","0.122141272273332","0.114998379179948","0.129284165366715"
"Poor","2011","35-65 y.","Part Time","659","0.149050226325352","0.139333959227395","0.158766493423309"
"Poor","2011","35-65 y.","Not Working","651","0.236520771612605","0.22181350831111","0.2512280349141"
"Poor","2011","66 and older","Full Time","8","","",""
"Poor","2011","66 and older","Part Time","43","0.159967087574353","0.120051818992744","0.199882356155962"
"Poor","2011","66 and older","Not Working","1155","0.257808499051694","0.24545310648051","0.270163891622879"
"Bad ","2011","16-34 y.","Full Time","14","","",""
"Bad ","2011","16-34 y.","Part Time","22","","",""
"Bad ","2011","16-34 y.","Not Working","40","0.0110272386134849","0.00705194895976244","0.0150025282672073"
"Bad ","2011","35-65 y.","Full Time","136","0.0168747330780232","0.0140650748179518","0.0196843913380945"
"Bad ","2011","35-65 y.","Part Time","131","0.0318393994926602","0.0270493798094157","0.0366294191759047"
"Bad ","2011","35-65 y.","Not Working","300","0.110024168972165","0.0991940864485791","0.12085425149575"
"Bad ","2011","66 and older","Full Time","1","","",""
"Bad ","2011","66 and older","Part Time","8","","",""
"Bad ","2011","66 and older","Not Working","404","0.0926472805792741","0.0844578377391698","0.100836723419378"
"Very good","2012","16-34 y.","Full Time","449","0.20456732168335","0.188538674090188","0.220595969276513"
"Very good","2012","16-34 y.","Part Time","446","0.24362782886324","0.224972460237367","0.262283197489112"
"Very good","2012","16-34 y.","Not Working","679","0.288293252945665","0.270242391295342","0.306344114595988"
"Very good","2012","35-65 y.","Full Time","716","0.080044572293271","0.0740738899972518","0.0860152545892903"
"Very good","2012","35-65 y.","Part Time","460","0.083919195139282","0.0762961532328103","0.0915422370457537"
"Very good","2012","35-65 y.","Not Working","162","0.0394664150699015","0.0326036605390685","0.0463291696007344"
"Very good","2012","66 and older","Full Time","5","","",""
"Very good","2012","66 and older","Part Time","25","","",""
"Very good","2012","66 and older","Not Working","132","0.0285151066505943","0.0238246451751018","0.0332055681260868"
"Good","2012","16-34 y.","Full Time","1307","0.529332895262704","0.509499439053495","0.549166351471914"
"Good","2012","16-34 y.","Part Time","991","0.470009661220819","0.448319639559709","0.491699682881929"
"Good","2012","16-34 y.","Not Working","1071","0.427393329890075","0.40767944446252","0.447107215317629"
"Good","2012","35-65 y.","Full Time","3765","0.456836146242666","0.44587590065363","0.467796391831702"
"Good","2012","35-65 y.","Part Time","2245","0.388952973167697","0.375549522318593","0.402356424016802"
"Good","2012","35-65 y.","Not Working","964","0.274924712952693","0.259187537377916","0.290661888527469"
"Good","2012","66 and older","Full Time","30","0.391692983092642","0.274811692469427","0.508574273715856"
"Good","2012","66 and older","Part Time","126","0.341444945932645","0.291837037047828","0.391052854817462"
"Good","2012","66 and older","Not Working","1188","0.224484416774357","0.212726011871987","0.236242821676728"
"Satisfactory","2012","16-34 y.","Full Time","538","0.218075019258259","0.201666758833569","0.234483279682948"
"Satisfactory","2012","16-34 y.","Part Time","421","0.2066073575739","0.189012344546651","0.22420237060115"
"Satisfactory","2012","16-34 y.","Not Working","461","0.18384776780725","0.168411406904455","0.199284128710045"
"Satisfactory","2012","35-65 y.","Full Time","2597","0.350381614333512","0.339884391074165","0.36087883759286"
"Satisfactory","2012","35-65 y.","Part Time","1603","0.358050164645495","0.344869016370345","0.371231312920646"
"Satisfactory","2012","35-65 y.","Not Working","1029","0.333926500590964","0.317303291443736","0.350549709738192"
"Satisfactory","2012","66 and older","Full Time","20","","",""
"Satisfactory","2012","66 and older","Part Time","151","0.417270018049363","0.365683429955697","0.468856606143029"
"Satisfactory","2012","66 and older","Not Working","2053","0.42276662602347","0.408845123459259","0.436688128587682"
"Poor","2012","16-34 y.","Full Time","118","0.042097037362033","0.0341177600062273","0.0500763147178387"
"Poor","2012","16-34 y.","Part Time","149","0.0686913914093285","0.0576995467493611","0.079683236069296"
"Poor","2012","16-34 y.","Not Working","177","0.0891935278391131","0.077835318160346","0.10055173751788"
"Poor","2012","35-65 y.","Full Time","746","0.0977659667663836","0.0912312303054436","0.104300703227324"
"Poor","2012","35-65 y.","Part Time","635","0.139355020529034","0.129833548623493","0.148876492434574"
"Poor","2012","35-65 y.","Not Working","653","0.243352701357236","0.228227778191778","0.258477624522693"
"Poor","2012","66 and older","Full Time","10","","",""
"Poor","2012","66 and older","Part Time","45","0.152807156842716","0.115166471732057","0.190447841953376"
"Poor","2012","66 and older","Not Working","1119","0.247227219267363","0.235069835028469","0.259384603506257"
"Bad ","2012","16-34 y.","Full Time","21","","",""
"Bad ","2012","16-34 y.","Part Time","27","","",""
"Bad ","2012","16-34 y.","Not Working","31","0.0112721215178975","0.00706513250548735","0.0154791105303077"
"Bad ","2012","35-65 y.","Full Time","111","0.0149717003641667","0.0122997121216294","0.017643688606704"
"Bad ","2012","35-65 y.","Part Time","139","0.0297226465184916","0.0250536618651013","0.0343916311718819"
"Bad ","2012","35-65 y.","Not Working","284","0.108329670029206","0.0973748759983455","0.119284464060067"
"Bad ","2012","66 and older","Full Time","2","","",""
"Bad ","2012","66 and older","Part Time","4","","",""
"Bad ","2012","66 and older","Not Working","345","0.0770066312842151","0.0694934580895839","0.0845198044788463"
"Very good","2013","16-34 y.","Full Time","418","0.194300127684369","0.17776681265304","0.210833442715697"
"Very good","2013","16-34 y.","Part Time","374","0.231383927029699","0.21239655723694","0.250371296822457"
"Very good","2013","16-34 y.","Not Working","1415","0.33427918716554","0.320244460387898","0.348313913943181"
"Very good","2013","35-65 y.","Full Time","669","0.0817324743843605","0.0755182628225153","0.0879466859462057"
"Very good","2013","35-65 y.","Part Time","413","0.0718528910073431","0.064625873336068","0.0790799086786181"
"Very good","2013","35-65 y.","Not Working","567","0.0721526236183179","0.065240037098184","0.0790652101384519"
"Very good","2013","66 and older","Full Time","4","","",""
"Very good","2013","66 and older","Part Time","27","","",""
"Very good","2013","66 and older","Not Working","119","0.0256168200294005","0.0210860642282913","0.0301475758305097"
"Good","2013","16-34 y.","Full Time","1164","0.522384685235049","0.501512347631011","0.543257022839086"
"Good","2013","16-34 y.","Part Time","927","0.476562954788031","0.454075730497066","0.499050179078996"
"Good","2013","16-34 y.","Not Working","1873","0.42207192723651","0.407378153252509","0.436765701220511"
"Good","2013","35-65 y.","Full Time","3357","0.432662422673395","0.421424152668851","0.44390069267794"
"Good","2013","35-65 y.","Part Time","2079","0.380758049519764","0.367169180367354","0.394346918672173"
"Good","2013","35-65 y.","Not Working","1828","0.283982505152697","0.271935368012984","0.29602964229241"
"Good","2013","66 and older","Full Time","27","","",""
"Good","2013","66 and older","Part Time","143","0.355504980577152","0.307314515950251","0.403695445204053"
"Good","2013","66 and older","Not Working","1130","0.229060051523508","0.217008912136735","0.241111190910282"
"Satisfactory","2013","16-34 y.","Full Time","480","0.213818409745705","0.19668591003536","0.23095090945605"
"Satisfactory","2013","16-34 y.","Part Time","421","0.210580845782154","0.192223632803608","0.2289380587607"
"Satisfactory","2013","16-34 y.","Not Working","718","0.173712370894959","0.162440805748189","0.184983936041728"
"Satisfactory","2013","35-65 y.","Full Time","2508","0.353603478937034","0.342758920633192","0.364448037240875"
"Satisfactory","2013","35-65 y.","Part Time","1586","0.363503996638617","0.350042882064572","0.376965111212662"
"Satisfactory","2013","35-65 y.","Not Working","1615","0.320728798430575","0.308258787785182","0.333198809075967"
"Satisfactory","2013","66 and older","Full Time","16","","",""
"Satisfactory","2013","66 and older","Part Time","137","0.366901861149697","0.318379831170361","0.415423891129033"
"Satisfactory","2013","66 and older","Not Working","2002","0.423830461410371","0.409659008180456","0.438001914640286"
"Poor","2013","16-34 y.","Full Time","118","0.0616702889216255","0.0516182890095077","0.0717222888337434"
"Poor","2013","16-34 y.","Part Time","151","0.0727409630855962","0.0610477585984998","0.0844341675726925"
"Poor","2013","16-34 y.","Not Working","282","0.0557862066257947","0.0489580761380586","0.0626143371135307"
"Poor","2013","35-65 y.","Full Time","817","0.114112388819074","0.106900320852944","0.121324456785204"
"Poor","2013","35-65 y.","Part Time","684","0.151025421729524","0.141004654901883","0.161046188557166"
"Poor","2013","35-65 y.","Not Working","984","0.223673309261538","0.212540479070744","0.234806139452333"
"Poor","2013","66 and older","Full Time","6","","",""
"Poor","2013","66 and older","Part Time","62","0.181437704413737","0.142638919433737","0.220236489393736"
"Poor","2013","66 and older","Not Working","1070","0.237630713689587","0.225424607628554","0.24983681975062"
"Bad ","2013","16-34 y.","Full Time","20","","",""
"Bad ","2013","16-34 y.","Part Time","22","","",""
"Bad ","2013","16-34 y.","Not Working","52","0.0141503080771974","0.0106363908557679","0.0176642252986269"
"Bad ","2013","35-65 y.","Full Time","115","0.0178892351861366","0.0148826035646682","0.020895866807605"
"Bad ","2013","35-65 y.","Part Time","143","0.0328596411047523","0.0278707417063068","0.0378485405031978"
"Bad ","2013","35-65 y.","Not Working","388","0.0994627635368719","0.0914670478533391","0.107458479220405"
"Bad ","2013","66 and older","Full Time","3","","",""
"Bad ","2013","66 and older","Part Time","10","","",""
"Bad ","2013","66 and older","Not Working","350","0.0838619533471339","0.0759130703567795","0.0918108363374882"
"Very good","2014","16-34 y.","Full Time","484","0.212280835130644","0.196157576593414","0.228404093667874"
"Very good","2014","16-34 y.","Part Time","444","0.228765886784434","0.21099447297737","0.246537300591498"
"Very good","2014","16-34 y.","Not Working","737","0.303106821447431","0.285208534847243","0.321005108047618"
"Very good","2014","35-65 y.","Full Time","707","0.0864753267927301","0.0801893361851718","0.0927613174002884"
"Very good","2014","35-65 y.","Part Time","385","0.0671457920136459","0.0602259473447027","0.074065636682589"
"Very good","2014","35-65 y.","Not Working","152","0.0483863289632331","0.0405751667560554","0.0561974911704109"
"Very good","2014","66 and older","Full Time","6","","",""
"Very good","2014","66 and older","Part Time","25","","",""
"Very good","2014","66 and older","Not Working","116","0.0252859623327206","0.0207127517745893","0.0298591728908519"
"Good","2014","16-34 y.","Full Time","1319","0.513525728926874","0.493818627119046","0.533232830734702"
"Good","2014","16-34 y.","Part Time","1030","0.481914302165914","0.460773622695103","0.503054981636724"
"Good","2014","16-34 y.","Not Working","1115","0.439608325090219","0.420279329468391","0.458937320712047"
"Good","2014","35-65 y.","Full Time","3549","0.444802980631938","0.433688865576989","0.455917095686886"
