"m11126","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"Bad ","2012","Not Working","West Germany","480","0.0724372540245774","0.066711163805477","0.0781633442436778"
"Bad ","2012","Not Working","East Germany","180","0.0807041262756801","0.0699753967613874","0.0914328557899727"
"Very good","2013","Full Time","West Germany","884","0.113739282975599","0.106555278226072","0.120923287725127"
"Very good","2013","Full Time","East Germany","207","0.097831724990862","0.085470740231316","0.110192709750408"
"Very good","2013","Part Time","West Germany","680","0.119824344874994","0.111472315850804","0.128176373899184"
"Very good","2013","Part Time","East Germany","134","0.100133566960554","0.084244140070932","0.116022993850176"
"Very good","2013","Not Working","West Germany","1898","0.114624542810878","0.108863439801686","0.120385645820071"
"Very good","2013","Not Working","East Germany","203","0.0546521827247422","0.04599312391782","0.0633112415316644"
"Good","2013","Full Time","West Germany","3501","0.457753998154953","0.446480858942134","0.469027137367772"
"Good","2013","Full Time","East Germany","1047","0.453342170163631","0.432629299849757","0.474055040477505"
"Good","2013","Part Time","West Germany","2515","0.396109631364116","0.38353134320306","0.408687919525172"
"Good","2013","Part Time","East Germany","634","0.45224026404543","0.42589460728553","0.478585920805329"
"Good","2013","Not Working","West Germany","4091","0.297158146890064","0.28889347301336","0.305422820766767"
"Good","2013","Not Working","East Germany","740","0.230265035106157","0.214226831366976","0.246303238845337"
"Satisfactory","2013","Full Time","West Germany","2272","0.309819861933323","0.299356615011155","0.320283108855491"
"Satisfactory","2013","Full Time","East Germany","732","0.343859412155748","0.324096162820268","0.363622661491228"
"Satisfactory","2013","Part Time","West Germany","1741","0.321962568529725","0.309946446950084","0.333978690109367"
"Satisfactory","2013","Part Time","East Germany","403","0.314606867981403","0.290026785416377","0.33918695054643"
"Satisfactory","2013","Not Working","West Germany","3361","0.33177359120891","0.32325856836789","0.340288614049931"
"Satisfactory","2013","Not Working","East Germany","974","0.388039485529106","0.369475518818428","0.406603452239785"
"Poor","2013","Full Time","West Germany","740","0.102281569731148","0.095425118665786","0.10913802079651"
"Poor","2013","Full Time","East Germany","201","0.0913853335901198","0.0793959304901564","0.103374736690083"
"Poor","2013","Part Time","West Germany","729","0.135700150032618","0.126892558406236","0.144507741659"
"Poor","2013","Part Time","East Germany","168","0.11081814550501","0.0942020071986712","0.127434283811348"
"Poor","2013","Not Working","West Germany","1793","0.187644759896475","0.180584116033236","0.194705403759714"
"Poor","2013","Not Working","East Germany","543","0.230919962345942","0.214865800798321","0.246974123893563"
"Bad ","2013","Full Time","West Germany","106","0.0164052872049768","0.0135309969030871","0.0192795775068665"
"Bad ","2013","Full Time","East Germany","32","0.0135813590996394","0.0087655230710203","0.0183971951282585"
"Bad ","2013","Part Time","West Germany","143","0.0264033051985468","0.0222799240553465","0.0305266863417472"
"Bad ","2013","Part Time","East Germany","32","0.0222011555076039","0.0144021017674884","0.0300002092477194"
"Bad ","2013","Not Working","West Germany","603","0.068798959193673","0.064221591994247","0.0733763263930989"
"Bad ","2013","Not Working","East Germany","187","0.096123334294053","0.0848943591283709","0.107352309459735"
"Very good","2014","Full Time","West Germany","999","0.125344648436168","0.118128162881813","0.132561133990524"
"Very good","2014","Full Time","East Germany","198","0.103654664741596","0.0907583584508278","0.116550971032365"
"Very good","2014","Part Time","West Germany","728","0.124581045105912","0.11639895478178","0.132763135430045"
"Very good","2014","Part Time","East Germany","126","0.0840875182360735","0.0690536401563354","0.0991213963158115"
"Very good","2014","Not Working","West Germany","871","0.0854708313890722","0.0792338375417218","0.0917078252364227"
"Very good","2014","Not Working","East Germany","134","0.0473992688772769","0.0385996196920463","0.0561989180625075"
"Good","2014","Full Time","West Germany","3821","0.461512552183374","0.450647447367159","0.47237765699959"
"Good","2014","Full Time","East Germany","1081","0.472955649236572","0.451832093637419","0.494079204835726"
"Good","2014","Part Time","West Germany","2664","0.407359416090531","0.395185932192912","0.419532899988151"
"Good","2014","Part Time","East Germany","581","0.452786205950783","0.425821022464945","0.479751389436621"
"Good","2014","Not Working","West Germany","2390","0.268399058356505","0.258513636842059","0.278284479870951"
"Good","2014","Not Working","East Germany","618","0.222585268188219","0.205358703730805","0.239811832645634"
"Satisfactory","2014","Full Time","West Germany","2379","0.296525372916268","0.286571100568814","0.306479645263722"
"Satisfactory","2014","Full Time","East Germany","665","0.319397244844614","0.299670943356845","0.339123546332383"
"Satisfactory","2014","Part Time","West Germany","1924","0.309745944667697","0.298289823204137","0.321202066131258"
"Satisfactory","2014","Part Time","East Germany","423","0.328803643127977","0.303354604937533","0.354252681318421"
"Satisfactory","2014","Not Working","West Germany","2531","0.359526875531606","0.348821948628755","0.370231802434457"
"Satisfactory","2014","Not Working","East Germany","805","0.381166249327928","0.361053645593093","0.401278853062762"
"Poor","2014","Full Time","West Germany","773","0.103612163248218","0.096970027954892","0.110254298541543"
"Poor","2014","Full Time","East Germany","184","0.0969975008567809","0.0844759540656961","0.109519047647866"
"Poor","2014","Part Time","West Germany","810","0.134326519359458","0.12587785126746","0.142775187451456"
"Poor","2014","Part Time","East Germany","152","0.108339390930045","0.0915021373303788","0.125176644529711"
"Poor","2014","Not Working","West Germany","1445","0.214413230431082","0.205257553894676","0.223568906967487"
"Poor","2014","Not Working","East Germany","503","0.256574777158344","0.238488478090136","0.274661076226552"
"Bad ","2014","Full Time","West Germany","115","0.0130052632159715","0.0105359774040014","0.0154745490279415"
"Bad ","2014","Full Time","East Germany","18","","",""
"Bad ","2014","Part Time","West Germany","132","0.0239870747764009","0.0201961362620233","0.0277780132907786"
"Bad ","2014","Part Time","East Germany","27","","",""
"Bad ","2014","Not Working","West Germany","482","0.072190004291735","0.0664165513821461","0.0779634572013238"
"Bad ","2014","Not Working","East Germany","180","0.0922744364482325","0.0802893253061459","0.104259547590319"
"Very good","2015","Full Time","West Germany","892","0.121708972216969","0.114320375764324","0.129097568669614"
"Very good","2015","Full Time","East Germany","167","0.0904167868958634","0.0778326801342207","0.103000893657506"
"Very good","2015","Part Time","West Germany","684","0.122765726672391","0.114377777445783","0.131153675898999"
"Very good","2015","Part Time","East Germany","99","0.0827432912867047","0.0674709743238076","0.0980156082496019"
"Very good","2015","Not Working","West Germany","1232","0.0934756350119251","0.0873013945862466","0.0996498754376036"
"Very good","2015","Not Working","East Germany","185","0.0620254486342148","0.0521421807767801","0.0719087164916495"
"Good","2015","Full Time","West Germany","3535","0.456263909153311","0.445007922608193","0.467519895698429"
"Good","2015","Full Time","East Germany","985","0.478324258865757","0.456404379208113","0.500244138523402"
"Good","2015","Part Time","West Germany","2504","0.407596190974637","0.395036371201841","0.420156010747432"
"Good","2015","Part Time","East Germany","542","0.405623304414416","0.378403473664854","0.432843135163978"
"Good","2015","Not Working","West Germany","2878","0.284406901128603","0.274838316083429","0.293975486173778"
"Good","2015","Not Working","East Germany","616","0.229380459000117","0.212153116090997","0.246607801909236"
"Satisfactory","2015","Full Time","West Germany","2288","0.313516452768771","0.303032461239299","0.324000444298244"
"Satisfactory","2015","Full Time","East Germany","636","0.318606981015801","0.298161227321911","0.33905273470969"
"Satisfactory","2015","Part Time","West Germany","1840","0.31629014312463","0.304404076031302","0.328176210217958"
"Satisfactory","2015","Part Time","East Germany","426","0.352425897169015","0.325942619878857","0.378909174459172"
"Satisfactory","2015","Not Working","West Germany","2471","0.331475473086817","0.321490912504046","0.341460033669588"
"Satisfactory","2015","Not Working","East Germany","838","0.378185520345654","0.358315288025612","0.398055752665697"
"Poor","2015","Full Time","West Germany","723","0.0973880604343739","0.0906879058654189","0.104088215003329"
"Poor","2015","Full Time","East Germany","183","0.10098016565015","0.0877587086447586","0.114201622655541"
"Poor","2015","Part Time","West Germany","727","0.128630261581904","0.120073050575929","0.137187472587879"
"Poor","2015","Part Time","East Germany","156","0.135075032338805","0.11612675024851","0.154023314429099"
"Poor","2015","Not Working","West Germany","1495","0.215520317879236","0.20679905165978","0.224241584098692"
"Poor","2015","Not Working","East Germany","466","0.22460008375089","0.207500406522474","0.241699760979305"
"Bad ","2015","Full Time","West Germany","84","0.0111226054265746","0.00875256411292664","0.0134926467402226"
"Bad ","2015","Full Time","East Germany","24","","",""
"Bad ","2015","Part Time","West Germany","125","0.0247176776464385","0.0207491588992128","0.0286861963936643"
"Bad ","2015","Part Time","East Germany","27","","",""
"Bad ","2015","Not Working","West Germany","463","0.0751216728934183","0.0695309301222967","0.0807124156645398"
"Bad ","2015","Not Working","East Germany","183","0.105808488269124","0.0932048593748843","0.118412117163365"
"Very good","2016","Full Time","West Germany","909","0.110493492352054","0.103268093971752","0.117718890732356"
"Very good","2016","Full Time","East Germany","173","0.0837771185022116","0.0714802632337777","0.0960739737706454"
"Very good","2016","Part Time","West Germany","687","0.116739629921818","0.108447036402773","0.125032223440863"
"Very good","2016","Part Time","East Germany","132","0.12621811308709","0.107498481335686","0.144937744838495"
"Very good","2016","Not Working","West Germany","2149","0.0846891825799097","0.0793428720226018","0.0900354931372176"
"Very good","2016","Not Working","East Germany","387","0.0576547972104217","0.049004190448529","0.0663054039723144"
"Good","2016","Full Time","West Germany","3283","0.452734781088647","0.441262765294438","0.464206796882856"
"Good","2016","Full Time","East Germany","984","0.498931159229437","0.476738987860746","0.521123330598129"
"Good","2016","Part Time","West Germany","2539","0.436015135051052","0.423208903312205","0.448821366789898"
"Good","2016","Part Time","East Germany","483","0.357861155905612","0.330839827747097","0.384882484064127"
"Good","2016","Not Working","West Germany","3247","0.277688153969779","0.269088183502319","0.286288124437238"
"Good","2016","Not Working","East Germany","828","0.260077741750378","0.243797214235516","0.27635826926524"
"Satisfactory","2016","Full Time","West Germany","2185","0.317920756027557","0.307188383460114","0.328653128594999"
"Satisfactory","2016","Full Time","East Germany","583","0.318204810039934","0.297531447442741","0.338878172637128"
"Satisfactory","2016","Part Time","West Germany","1723","0.300440792941992","0.288601424460962","0.312280161423021"
"Satisfactory","2016","Part Time","East Germany","400","0.3203178454129","0.294016471128195","0.346619219697605"
"Satisfactory","2016","Not Working","West Germany","2801","0.340503290961877","0.331403678690899","0.349602903232856"
"Satisfactory","2016","Not Working","East Germany","849","0.356380996861161","0.338606573009301","0.374155420713021"
"Poor","2016","Full Time","West Germany","749","0.101821473847527","0.0948516804346307","0.108791267260423"
"Poor","2016","Full Time","East Germany","191","0.0929418226082562","0.0800547596790808","0.105828885537432"
"Poor","2016","Part Time","West Germany","672","0.123850549957654","0.115343579681502","0.132357520233806"
"Poor","2016","Part Time","East Germany","164","0.178138129317017","0.156569984026279","0.199706274607755"
"Poor","2016","Not Working","West Germany","1658","0.222947575050228","0.214955078619279","0.230940071481177"
"Poor","2016","Not Working","East Germany","523","0.230713666678228","0.215078428438691","0.246348904917764"
"Bad ","2016","Full Time","West Germany","106","0.0170294966842151","0.0140476175818847","0.0200113757865456"
"Bad ","2016","Full Time","East Germany","19","","",""
"Bad ","2016","Part Time","West Germany","139","0.0229538921274849","0.0190864613685645","0.0268213228864052"
"Bad ","2016","Part Time","East Germany","30","0.0174647562773809","0.0100807803178728","0.0248487322368889"
"Bad ","2016","Not Working","West Germany","563","0.0741717974382058","0.0691397987487727","0.0792037961276388"
"Bad ","2016","Not Working","East Germany","202","0.0951727974998116","0.0842819149189369","0.106063680080686"
"Very good","2017","Full Time","West Germany","1076","0.125193676664084","0.118024225631108","0.132363127697059"
"Very good","2017","Full Time","East Germany","198","0.0735456324326173","0.0628358479619522","0.0842554169032824"
"Very good","2017","Part Time","West Germany","860","0.123652543970448","0.11563760386822","0.131667484072676"
"Very good","2017","Part Time","East Germany","146","0.103215303272343","0.0870280072837106","0.119402599260975"
"Very good","2017","Not Working","West Germany","2585","0.0925605153107763","0.0873140240882334","0.0978070065333192"
"Very good","2017","Not Working","East Germany","380","0.0503760051000232","0.0423248301953376","0.0584271800047088"
"Good","2017","Full Time","West Germany","3701","0.445939011036129","0.4351705096381","0.456707512434159"
"Good","2017","Full Time","East Germany","1140","0.507225131351626","0.486712804503351","0.527737458199901"
"Good","2017","Part Time","West Germany","2751","0.41138606907908","0.399404860003753","0.423367278154407"
"Good","2017","Part Time","East Germany","589","0.43748402244007","0.411089932226891","0.463878112653249"
"Good","2017","Not Working","West Germany","3765","0.265500372436767","0.257506161751835","0.273494583121698"
"Good","2017","Not Working","East Germany","845","0.267521507783685","0.25122673347383","0.283816282093539"
"Satisfactory","2017","Full Time","West Germany","2494","0.314575891053521","0.304516280798586","0.324635501308455"
"Satisfactory","2017","Full Time","East Germany","693","0.303887483139927","0.285016853177456","0.322758113102399"
"Satisfactory","2017","Part Time","West Germany","1947","0.312632941955371","0.301346103369149","0.323919780541594"
"Satisfactory","2017","Part Time","East Germany","412","0.303870714737153","0.279399949925324","0.328341479548983"
"Satisfactory","2017","Not Working","West Germany","3054","0.353459752513162","0.344805790199887","0.362113714826436"
"Satisfactory","2017","Not Working","East Germany","937","0.370787311401417","0.353007271661734","0.3885673511411"
"Poor","2017","Full Time","West Germany","807","0.101963797070991","0.0954082540532719","0.108519340088711"
"Poor","2017","Full Time","East Germany","213","0.0930207033333879","0.0811033787719035","0.104938027894872"
"Poor","2017","Part Time","West Germany","783","0.127911738307324","0.119779763790028","0.13604371282462"
"Poor","2017","Part Time","East Germany","177","0.13492678652315","0.116749305998109","0.153104267048192"
"Poor","2017","Not Working","West Germany","1767","0.22447776956303","0.216924568815166","0.232030970310894"
"Poor","2017","Not Working","East Germany","490","0.216570394502392","0.201407884760939","0.231732904243846"
"Bad ","2017","Full Time","West Germany","107","0.0123276241752748","0.00993714537994506","0.0147181029706045"
"Bad ","2017","Full Time","East Germany","38","0.0223210497424412","0.0162600298271211","0.0283820696577612"
"Bad ","2017","Part Time","West Germany","139","0.0244167066877766","0.020658883789997","0.0281745295855562"
"Bad ","2017","Part Time","East Germany","33","0.0205031730272834","0.0129631925342467","0.0280431535203202"
"Bad ","2017","Not Working","West Germany","551","0.0640015901762656","0.0595708103442349","0.0684323700082963"
"Bad ","2017","Not Working","East Germany","183","0.0947447812124825","0.0839643849049041","0.105525177520061"
"Very good","2018","Full Time","West Germany","1136","0.133655369105244","0.126148858907945","0.141161879302543"
"Very good","2018","Full Time","East Germany","216","0.0878672357921817","0.0759995641310426","0.0997349074533209"
"Very good","2018","Part Time","West Germany","955","0.123135473410635","0.115144193258587","0.131126753562682"
"Very good","2018","Part Time","East Germany","165","0.111967749625867","0.0955089037425811","0.128426595509154"
"Very good","2018","Not Working","West Germany","2084","0.0889904326876239","0.0834145659931189","0.094566299382129"
"Very good","2018","Not Working","East Germany","356","0.0571905693739449","0.0483429314755872","0.0660382072723026"
"Good","2018","Full Time","West Germany","3546","0.437802716511158","0.426858539029731","0.448746893992585"
"Good","2018","Full Time","East Germany","1101","0.5111618646306","0.490207004107386","0.532116725153813"
"Good","2018","Part Time","West Germany","2776","0.427274934719596","0.415244389308218","0.439305480130975"
"Good","2018","Part Time","East Germany","591","0.430133460876868","0.404291424854474","0.455975496899261"
"Good","2018","Not Working","West Germany","2988","0.257371151812094","0.24880974576434","0.265932557859847"
"Good","2018","Not Working","East Germany","755","0.277346473800597","0.260288416910751","0.294404530690444"
"Satisfactory","2018","Full Time","West Germany","2349","0.314411017751204","0.304169122659598","0.32465291284281"
"Satisfactory","2018","Full Time","East Germany","664","0.306448011726583","0.287122058383115","0.325773965070052"
"Satisfactory","2018","Part Time","West Germany","1907","0.309686474841324","0.298441905580407","0.320931044102242"
"Satisfactory","2018","Part Time","East Germany","448","0.301003392235331","0.277061318512338","0.324945465958324"
"Satisfactory","2018","Not Working","West Germany","2834","0.362196180534619","0.352783902553661","0.371608458515576"
"Satisfactory","2018","Not Working","East Germany","892","0.379106149231224","0.360620178338364","0.397592120124083"
"Poor","2018","Full Time","West Germany","782","0.103281496043289","0.0965681527496465","0.109994839336932"
"Poor","2018","Full Time","East Germany","180","0.0855873835191044","0.0738600576833445","0.0973147093548643"
"Poor","2018","Part Time","West Germany","725","0.115744940172002","0.107964605161782","0.123525275182221"
"Poor","2018","Part Time","East Germany","161","0.116515111279004","0.0997684118876629","0.133261810670345"
"Poor","2018","Not Working","West Germany","1561","0.218445556210546","0.210354029358311","0.22653708306278"
"Poor","2018","Not Working","East Germany","476","0.213154568280187","0.197550235363933","0.228758901196441"
"Bad ","2018","Full Time","West Germany","81","0.0108494005891044","0.00856415114667359","0.0131346500315353"
"Bad ","2018","Full Time","East Germany","25","","",""
"Bad ","2018","Part Time","West Germany","132","0.0241581768564431","0.0204241253415604","0.0278922283713258"
"Bad ","2018","Part Time","East Germany","45","0.0403802859829298","0.03010549938506","0.0506550725807996"
"Bad ","2018","Not Working","West Germany","550","0.0729966787551179","0.0679025320307582","0.0780908254794776"
"Bad ","2018","Not Working","East Germany","167","0.0732022393140469","0.0632777574527399","0.083126721175354"
"Very good","2019","Full Time","West Germany","1302","0.126514259480257","0.119417117781723","0.133611401178792"
"Very good","2019","Full Time","East Germany","277","0.0868261071219529","0.0755607651848999","0.0980914490590058"
"Very good","2019","Part Time","West Germany","1044","0.138666997079691","0.130208570762772","0.14712542339661"
"Very good","2019","Part Time","East Germany","157","0.108849856171733","0.0920673220268343","0.125632390316632"
"Very good","2019","Not Working","West Germany","1570","0.0741528291558017","0.0687693763588845","0.079536281952719"
"Very good","2019","Not Working","East Germany","233","0.052466833677194","0.0436325621302194","0.0613011052241686"
"Good","2019","Full Time","West Germany","3960","0.468703364057949","0.458049592116214","0.479357135999683"
"Good","2019","Full Time","East Germany","1197","0.49409226500837","0.474089862724091","0.514094667292648"
"Good","2019","Part Time","West Germany","2691","0.414444464841301","0.402387591787935","0.426501337894666"
"Good","2019","Part Time","East Germany","585","0.455880178998963","0.429042756873479","0.482717601124448"
"Good","2019","Not Working","West Germany","2925","0.279935332374654","0.270710850029616","0.289159814719692"
"Good","2019","Not Working","East Germany","745","0.276207226611664","0.258491631488714","0.293922821734614"
"Satisfactory","2019","Full Time","West Germany","2348","0.292285688522134","0.282575702781957","0.301995674262312"
"Satisfactory","2019","Full Time","East Germany","675","0.310764765929575","0.292248982511568","0.329280549347582"
"Satisfactory","2019","Part Time","West Germany","1839","0.298856808538712","0.287653342324888","0.310060274752536"
"Satisfactory","2019","Part Time","East Germany","406","0.30360649677111","0.278829363622286","0.328383629919934"
"Satisfactory","2019","Not Working","West Germany","2655","0.366647146326764","0.356746252227771","0.376548040425756"
"Satisfactory","2019","Not Working","East Germany","819","0.364258101857247","0.345191375505686","0.383324828208807"
"Poor","2019","Full Time","West Germany","736","0.0988991913686879","0.0925258249519013","0.105272557785475"
"Poor","2019","Full Time","East Germany","226","0.0982856273695459","0.0863753473203262","0.110195907418766"
"Poor","2019","Part Time","West Germany","700","0.123828967498587","0.115767334147041","0.131890600850133"
"Poor","2019","Part Time","East Germany","148","0.1117539915588","0.0947767814623186","0.128731201655281"
"Poor","2019","Not Working","West Germany","1471","0.215175025729433","0.206731774073126","0.22361827738574"
"Poor","2019","Not Working","East Germany","486","0.227641878577768","0.211028171630997","0.244255585524539"
"Bad ","2019","Full Time","West Germany","82","0.0135974965709717","0.0111249619042383","0.0160700312377051"
"Bad ","2019","Full Time","East Germany","25","","",""
"Bad ","2019","Part Time","West Germany","139","0.0242027620417102","0.0204415334505968","0.0279639906328236"
"Bad ","2019","Part Time","East Germany","27","","",""
"Bad ","2019","Not Working","West Germany","479","0.0640896664133474","0.0590576908704538","0.069121641956241"
"Bad ","2019","Not Working","East Germany","164","0.0794259592761275","0.0687122044742899","0.0901397140779651"
