"m11126","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very good","2015","35-65 y.","general elemantary","82","0.0566359644361586","0.0434531253772742","0.0698188034950429"
"Very good","2015","35-65 y.","middle vocational","454","0.0586774298565319","0.0531894517552538","0.06416540795781"
"Very good","2015","35-65 y.","vocational + Abi","154","0.105615402829108","0.0899730059334799","0.121257799724736"
"Very good","2015","35-65 y.","higher vocational","63","0.0627320546352","0.0481690856252561","0.0772950236451439"
"Very good","2015","35-65 y.","higher education","529","0.122955287222771","0.112867822904176","0.133042751541365"
"Very good","2015","66 and older","in school","","","",""
"Very good","2015","66 and older","inadequately","1","","",""
"Very good","2015","66 and older","general elemantary","14","","",""
"Very good","2015","66 and older","middle vocational","59","0.0257649302353816","0.01961564886029","0.0319142116104733"
"Very good","2015","66 and older","vocational + Abi","3","","",""
"Very good","2015","66 and older","higher vocational","6","","",""
"Very good","2015","66 and older","higher education","40","0.0380048449171065","0.0271410756023864","0.0488686142318266"
"Good","2015","16-34 y.","in school","359","0.447193474404804","0.412233436816527","0.482153511993082"
"Good","2015","16-34 y.","inadequately","74","0.422363986355409","0.350994963496354","0.493733009214465"
"Good","2015","16-34 y.","general elemantary","587","0.485851220891262","0.458395683867182","0.513306757915341"
"Good","2015","16-34 y.","middle vocational","1265","0.485017042580589","0.46595995137651","0.504074133784668"
"Good","2015","16-34 y.","vocational + Abi","293","0.480788401433592","0.438918338689393","0.522658464177791"
"Good","2015","16-34 y.","higher vocational","72","0.633618077188602","0.549821355400152","0.717414798977052"
"Good","2015","16-34 y.","higher education","607","0.496042008811468","0.467574772094666","0.524509245528271"
"Good","2015","35-65 y.","in school","","","",""
"Good","2015","35-65 y.","inadequately","93","0.229488759804051","0.182678888956753","0.276298630651348"
"Good","2015","35-65 y.","general elemantary","405","0.316547748672384","0.290020216739955","0.343075280604813"
"Good","2015","35-65 y.","middle vocational","2705","0.356911776154876","0.345724527025076","0.368099025284677"
"Good","2015","35-65 y.","vocational + Abi","657","0.443752836561785","0.418466728403063","0.469038944720506"
"Good","2015","35-65 y.","higher vocational","443","0.375817281578988","0.346729035827077","0.404905527330898"
"Good","2015","35-65 y.","higher education","1951","0.456845221252211","0.441543373186662","0.472147069317761"
"Good","2015","66 and older","in school","","","",""
"Good","2015","66 and older","inadequately","2","","",""
"Good","2015","66 and older","general elemantary","116","0.170075802887841","0.14152109335304","0.198630512422643"
"Good","2015","66 and older","middle vocational","625","0.250160081564472","0.233349943355904","0.26697021977304"
"Good","2015","66 and older","vocational + Abi","30","0.173560086017658","0.110371430030968","0.236748742004349"
"Good","2015","66 and older","higher vocational","95","0.27866049548727","0.231213513598189","0.32610747737635"
"Good","2015","66 and older","higher education","389","0.316050550293366","0.289634682158452","0.34246641842828"
"Satisfactory","2015","16-34 y.","in school","96","0.0988785490828043","0.0778901028945636","0.119866995271045"
"Satisfactory","2015","16-34 y.","inadequately","44","0.196046173401789","0.138682901107488","0.25340944569609"
"Satisfactory","2015","16-34 y.","general elemantary","269","0.197875973601025","0.175990740124037","0.219761207078012"
"Satisfactory","2015","16-34 y.","middle vocational","579","0.221210769564121","0.205383908632593","0.237037630495649"
"Satisfactory","2015","16-34 y.","vocational + Abi","107","0.232880178095127","0.197459873421268","0.268300482768986"
"Satisfactory","2015","16-34 y.","higher vocational","32","0.242183561748917","0.167675962096192","0.316691161401643"
"Satisfactory","2015","16-34 y.","higher education","168","0.156787798499708","0.136085742070784","0.177489854928632"
"Satisfactory","2015","35-65 y.","in school","","","",""
"Satisfactory","2015","35-65 y.","inadequately","76","0.302410706315952","0.251281891155663","0.353539521476241"
"Satisfactory","2015","35-65 y.","general elemantary","393","0.365877676751395","0.33840647745392","0.39334887604887"
"Satisfactory","2015","35-65 y.","middle vocational","2524","0.37376786449768","0.362470523259562","0.385065205735799"
"Satisfactory","2015","35-65 y.","vocational + Abi","462","0.307527567597871","0.284040933255101","0.331014201940641"
"Satisfactory","2015","35-65 y.","higher vocational","392","0.381315048970167","0.352144135029121","0.410485962911212"
"Satisfactory","2015","35-65 y.","higher education","1138","0.300320843839676","0.286239641286077","0.314402046393276"
"Satisfactory","2015","66 and older","in school","","","",""
"Satisfactory","2015","66 and older","inadequately","14","","",""
"Satisfactory","2015","66 and older","general elemantary","280","0.419803435260152","0.382293368339925","0.45731350218038"
"Satisfactory","2015","66 and older","middle vocational","1088","0.398609574378727","0.37960622650253","0.417612922254923"
"Satisfactory","2015","66 and older","vocational + Abi","68","0.54719746227361","0.464148346816409","0.63024657773081"
"Satisfactory","2015","66 and older","higher vocational","146","0.427066189345821","0.374718097949567","0.479414280742075"
"Satisfactory","2015","66 and older","higher education","488","0.392255401710307","0.364514560239069","0.419996243181544"
"Poor","2015","16-34 y.","in school","29","","",""
"Poor","2015","16-34 y.","inadequately","29","","",""
"Poor","2015","16-34 y.","general elemantary","101","0.0757681275172429","0.0612313669574227","0.0903048880770632"
"Poor","2015","16-34 y.","middle vocational","198","0.0741722928342034","0.0641799431610057","0.0841646425074011"
"Poor","2015","16-34 y.","vocational + Abi","27","","",""
"Poor","2015","16-34 y.","higher vocational","7","","",""
"Poor","2015","16-34 y.","higher education","62","0.0575775903817327","0.0443146914246353","0.07084048933883"
"Poor","2015","35-65 y.","in school","","","",""
"Poor","2015","35-65 y.","inadequately","78","0.24517760542772","0.19728923796715","0.293065972888289"
"Poor","2015","35-65 y.","general elemantary","224","0.190685927942119","0.168281131092069","0.213090724792169"
"Poor","2015","35-65 y.","middle vocational","1088","0.166789289790985","0.15808428340807","0.1754942961739"
"Poor","2015","35-65 y.","vocational + Abi","177","0.114650399846302","0.0984351852694777","0.130865614423126"
"Poor","2015","35-65 y.","higher vocational","139","0.140393579838277","0.119529620080064","0.161257539596491"
"Poor","2015","35-65 y.","higher education","388","0.102322311876384","0.093012456654393","0.111632167098375"
"Poor","2015","66 and older","in school","","","",""
"Poor","2015","66 and older","inadequately","19","","",""
"Poor","2015","66 and older","general elemantary","199","0.303082192453613","0.268151414397305","0.338012970509921"
"Poor","2015","66 and older","middle vocational","606","0.251421574309316","0.23458328664356","0.268259861975073"
"Poor","2015","66 and older","vocational + Abi","29","","",""
"Poor","2015","66 and older","higher vocational","67","0.184878360078183","0.14379600966673","0.225960710489637"
"Poor","2015","66 and older","higher education","216","0.191975991839368","0.169598562072136","0.2143534216066"
"Bad ","2015","16-34 y.","in school","3","","",""
"Bad ","2015","16-34 y.","inadequately","5","","",""
"Bad ","2015","16-34 y.","general elemantary","18","","",""
"Bad ","2015","16-34 y.","middle vocational","21","","",""
"Bad ","2015","16-34 y.","vocational + Abi","5","","",""
"Bad ","2015","16-34 y.","higher vocational","","","",""
"Bad ","2015","16-34 y.","higher education","4","","",""
"Bad ","2015","35-65 y.","in school","","","",""
"Bad ","2015","35-65 y.","inadequately","27","","",""
"Bad ","2015","35-65 y.","general elemantary","77","0.0702526821979436","0.0556767256735271","0.0848286387223602"
"Bad ","2015","35-65 y.","middle vocational","274","0.0438536396999261","0.0390720467504775","0.0486352326493748"
"Bad ","2015","35-65 y.","vocational + Abi","33","0.0284537931649343","0.0199916702192528","0.0369159161106158"
"Bad ","2015","35-65 y.","higher vocational","28","","",""
"Bad ","2015","35-65 y.","higher education","65","0.0175563358089576","0.0135220347191602","0.021590636898755"
"Bad ","2015","66 and older","in school","","","",""
"Bad ","2015","66 and older","inadequately","7","","",""
"Bad ","2015","66 and older","general elemantary","56","0.0869749186799513","0.0655570802496303","0.108392757110272"
"Bad ","2015","66 and older","middle vocational","172","0.0740438395121035","0.0638809388880615","0.0842067401361454"
"Bad ","2015","66 and older","vocational + Abi","8","","",""
"Bad ","2015","66 and older","higher vocational","29","","",""
"Bad ","2015","66 and older","higher education","57","0.0617132112398523","0.0480412290562326","0.0753851934234719"
"Very good","2016","16-34 y.","in school","276","0.380585947503821","0.345556215772389","0.415615679235253"
"Very good","2016","16-34 y.","inadequately","449","0.213917577604575","0.189370037574861","0.23846511763429"
"Very good","2016","16-34 y.","general elemantary","515","0.224337336730573","0.203948507320276","0.24472616614087"
"Very good","2016","16-34 y.","middle vocational","696","0.213064676663021","0.197459794249146","0.228669559076897"
"Very good","2016","16-34 y.","vocational + Abi","136","0.214603263271525","0.180040285281449","0.2491662412616"
"Very good","2016","16-34 y.","higher vocational","12","","",""
"Very good","2016","16-34 y.","higher education","454","0.25581306385891","0.2327004668217","0.278925660896119"
"Very good","2016","35-65 y.","in school","1","","",""
"Very good","2016","35-65 y.","inadequately","174","0.0987055782405114","0.0792516008871469","0.118159555593876"
"Very good","2016","35-65 y.","general elemantary","150","0.0626705179429686","0.0496838476459896","0.0756571882399477"
"Very good","2016","35-65 y.","middle vocational","484","0.0490260052355754","0.043884870728174","0.0541671397429769"
"Very good","2016","35-65 y.","vocational + Abi","154","0.0951907264481169","0.0801881701288636","0.11019328276737"
"Very good","2016","35-65 y.","higher vocational","59","0.0546155903700779","0.0403159617576182","0.0689152189825376"
"Very good","2016","35-65 y.","higher education","543","0.103028919764656","0.093735063025474","0.112322776503837"
"Very good","2016","66 and older","in school","","","",""
"Very good","2016","66 and older","inadequately","1","","",""
"Very good","2016","66 and older","general elemantary","9","","",""
"Very good","2016","66 and older","middle vocational","58","0.0247809077433279","0.0186037777690671","0.0309580377175886"
"Very good","2016","66 and older","vocational + Abi","4","","",""
"Very good","2016","66 and older","higher vocational","10","","",""
"Very good","2016","66 and older","higher education","44","0.0383895228087562","0.0275367478486545","0.0492422977688579"
"Good","2016","16-34 y.","in school","341","0.463551430235715","0.427573769787122","0.499529090684307"
"Good","2016","16-34 y.","inadequately","331","0.383179005670411","0.354076450249608","0.412281561091213"
"Good","2016","16-34 y.","general elemantary","665","0.473496862392921","0.449092688922892","0.49790103586295"
"Good","2016","16-34 y.","middle vocational","1218","0.487142624443102","0.468094087637043","0.506191161249161"
"Good","2016","16-34 y.","vocational + Abi","262","0.503209853468892","0.461116889975373","0.545302816962412"
"Good","2016","16-34 y.","higher vocational","61","0.648843915849518","0.561603166377128","0.736084665321908"
"Good","2016","16-34 y.","higher education","632","0.526485235650485","0.500036420108382","0.552934051192587"
"Good","2016","35-65 y.","in school","2","","",""
"Good","2016","35-65 y.","inadequately","274","0.28323290034273","0.253845234232081","0.31262056645338"
"Good","2016","35-65 y.","general elemantary","423","0.287093656420543","0.262852793697983","0.311334519143103"
"Good","2016","35-65 y.","middle vocational","2604","0.364574364958188","0.353114306785624","0.376034423130753"
"Good","2016","35-65 y.","vocational + Abi","625","0.435628228473856","0.410281023763566","0.460975433184146"
"Good","2016","35-65 y.","higher vocational","406","0.427680885443306","0.39654643032193","0.458815340564682"
"Good","2016","35-65 y.","higher education","1909","0.45063031290272","0.435418893962027","0.465841731843413"
"Good","2016","66 and older","in school","","","",""
"Good","2016","66 and older","inadequately","5","","",""
"Good","2016","66 and older","general elemantary","121","0.191235596522922","0.160452684427785","0.222018508618059"
"Good","2016","66 and older","middle vocational","582","0.237190350598167","0.220288524298097","0.254092176898238"
"Good","2016","66 and older","vocational + Abi","34","0.280223944947235","0.203022090309961","0.357425799584508"
"Good","2016","66 and older","higher vocational","103","0.294203550647621","0.244889025155343","0.3435180761399"
"Good","2016","66 and older","higher education","393","0.315052197517789","0.288812740578309","0.341291654457269"
"Satisfactory","2016","16-34 y.","in school","89","0.10240967624123","0.0805356117727718","0.124283740709689"
"Satisfactory","2016","16-34 y.","inadequately","161","0.264474920852542","0.238072625260782","0.290877216444303"
"Satisfactory","2016","16-34 y.","general elemantary","275","0.190664118748603","0.171463998374186","0.209864239123021"
"Satisfactory","2016","16-34 y.","middle vocational","508","0.208686643249179","0.193200016628783","0.224173269869574"
"Satisfactory","2016","16-34 y.","vocational + Abi","97","0.181346334457401","0.148908418524891","0.213784250389912"
"Satisfactory","2016","16-34 y.","higher vocational","27","","",""
"Satisfactory","2016","16-34 y.","higher education","186","0.151213165483441","0.132235600520427","0.170190730446456"
"Satisfactory","2016","35-65 y.","in school","1","","",""
"Satisfactory","2016","35-65 y.","inadequately","221","0.282356688082876","0.252996584979683","0.311716791186068"
"Satisfactory","2016","35-65 y.","general elemantary","417","0.351349438305488","0.325769760769915","0.37692911584106"
"Satisfactory","2016","35-65 y.","middle vocational","2384","0.377522372603006","0.365980012679495","0.389064732526517"
"Satisfactory","2016","35-65 y.","vocational + Abi","458","0.309573235737228","0.28593963272714","0.333206838747315"
"Satisfactory","2016","35-65 y.","higher vocational","341","0.345311763923373","0.315390138664407","0.375233389182338"
"Satisfactory","2016","35-65 y.","higher education","1130","0.312071146527274","0.297905847365592","0.326236445688955"
"Satisfactory","2016","66 and older","in school","","","",""
"Satisfactory","2016","66 and older","inadequately","17","","",""
"Satisfactory","2016","66 and older","general elemantary","260","0.423976176366628","0.385294501485812","0.462657851247445"
"Satisfactory","2016","66 and older","middle vocational","1061","0.414125665979301","0.394553209023197","0.433698122935405"
"Satisfactory","2016","66 and older","vocational + Abi","64","0.466908980547123","0.381147314018064","0.552670647076181"
"Satisfactory","2016","66 and older","higher vocational","132","0.425022298444297","0.371523684768948","0.478520912119645"
"Satisfactory","2016","66 and older","higher education","505","0.400253166885203","0.372578256855143","0.427928076915263"
"Poor","2016","16-34 y.","in school","28","","",""
"Poor","2016","16-34 y.","inadequately","90","0.0888775557596559","0.0718428309496837","0.105912280569628"
"Poor","2016","16-34 y.","general elemantary","123","0.085840615247659","0.0721487555345178","0.0995324749608001"
"Poor","2016","16-34 y.","middle vocational","190","0.0802517512664563","0.0698980174190861","0.0906054851138265"
"Poor","2016","16-34 y.","vocational + Abi","44","0.0914068380127263","0.067145065701247","0.115668610324206"
"Poor","2016","16-34 y.","higher vocational","14","","",""
"Poor","2016","16-34 y.","higher education","84","0.0639046636823163","0.0509486116191973","0.0768607157454352"
"Poor","2016","35-65 y.","in school","","","",""
"Poor","2016","35-65 y.","inadequately","172","0.274767383248585","0.245651801723345","0.303882964773824"
"Poor","2016","35-65 y.","general elemantary","251","0.234999418646944","0.212280675012904","0.257718162280984"
"Poor","2016","35-65 y.","middle vocational","1029","0.167190664994598","0.158306017587623","0.176075312401573"
"Poor","2016","35-65 y.","vocational + Abi","185","0.120601689531769","0.103953809673173","0.137249569390365"
"Poor","2016","35-65 y.","higher vocational","139","0.14257595811869","0.120572892108187","0.164579024129193"
"Poor","2016","35-65 y.","higher education","455","0.115493024591037","0.105721649411182","0.125264399770893"
"Poor","2016","66 and older","in school","","","",""
"Poor","2016","66 and older","inadequately","23","","",""
"Poor","2016","66 and older","general elemantary","174","0.269558736088223","0.234826425503655","0.304291046672791"
"Poor","2016","66 and older","middle vocational","571","0.247301664417477","0.230158103536644","0.26444522529831"
"Poor","2016","66 and older","vocational + Abi","18","","",""
"Poor","2016","66 and older","higher vocational","66","0.207342718224681","0.163469621472434","0.251215814976927"
"Poor","2016","66 and older","higher education","202","0.185783164994033","0.163814277486263","0.207752052501804"
"Bad ","2016","16-34 y.","in school","4","","",""
"Bad ","2016","16-34 y.","inadequately","41","0.0495509401128157","0.0365599853528737","0.0625418948727577"
"Bad ","2016","16-34 y.","general elemantary","30","0.0256610668802441","0.0179325270152597","0.0333896067452284"
"Bad ","2016","16-34 y.","middle vocational","33","0.0108543043782412","0.0069054930532975","0.0148031157031849"
"Bad ","2016","16-34 y.","vocational + Abi","3","","",""
"Bad ","2016","16-34 y.","higher vocational","1","","",""
"Bad ","2016","16-34 y.","higher education","13","","",""
"Bad ","2016","35-65 y.","in school","","","",""
"Bad ","2016","35-65 y.","inadequately","62","0.0609374500852979","0.0453349707853486","0.0765399293852471"
"Bad ","2016","35-65 y.","general elemantary","97","0.0638869686840568","0.0507833779317212","0.0769905594363923"
"Bad ","2016","35-65 y.","middle vocational","275","0.0416865922086323","0.0369276177765783","0.0464455666406862"
"Bad ","2016","35-65 y.","vocational + Abi","48","0.0390061198090299","0.0291088340445779","0.048903405573482"
"Bad ","2016","35-65 y.","higher vocational","25","","",""
"Bad ","2016","35-65 y.","higher education","73","0.0187765962143131","0.0146268688684104","0.0229263235602159"
"Bad ","2016","66 and older","in school","","","",""
"Bad ","2016","66 and older","inadequately","9","","",""
"Bad ","2016","66 and older","general elemantary","63","0.108938872974677","0.0845518095099926","0.133325936439362"
"Bad ","2016","66 and older","middle vocational","161","0.0766014112617267","0.0660334788937871","0.0871693436296664"
"Bad ","2016","66 and older","vocational + Abi","10","","",""
"Bad ","2016","66 and older","higher vocational","17","","",""
"Bad ","2016","66 and older","higher education","60","0.0605219477942186","0.0470529706731708","0.0739909249152665"
"Very good","2017","16-34 y.","in school","321","0.386982797869738","0.353564434837874","0.420401160901601"
"Very good","2017","16-34 y.","inadequately","650","0.291285905133727","0.268011809053178","0.314560001214276"
"Very good","2017","16-34 y.","general elemantary","597","0.223213311668584","0.20406188633496","0.242364737002209"
"Very good","2017","16-34 y.","middle vocational","785","0.198965119571424","0.184731510017925","0.213198729124923"
"Very good","2017","16-34 y.","vocational + Abi","152","0.209878820749894","0.17726769139339","0.242489950106397"
"Very good","2017","16-34 y.","higher vocational","22","","",""
"Very good","2017","16-34 y.","higher education","514","0.277427272405235","0.255385383119788","0.299469161690683"
"Very good","2017","35-65 y.","in school","1","","",""
"Very good","2017","35-65 y.","inadequately","207","0.102718509349518","0.0850409686914572","0.120396050007578"
"Very good","2017","35-65 y.","general elemantary","162","0.0494286534540294","0.0386653368912961","0.0601919700167628"
"Very good","2017","35-65 y.","middle vocational","537","0.0502335810506264","0.0452669813409871","0.0552001807602658"
"Very good","2017","35-65 y.","vocational + Abi","164","0.0988786773249828","0.0843430579871917","0.113414296662774"
"Very good","2017","35-65 y.","higher vocational","80","0.0756478277909289","0.0597961147280296","0.0914995408538281"
"Very good","2017","35-65 y.","higher education","660","0.12360868607767","0.114115879017081","0.133101493138259"
"Very good","2017","66 and older","in school","","","",""
"Very good","2017","66 and older","inadequately","1","","",""
"Very good","2017","66 and older","general elemantary","14","","",""
"Very good","2017","66 and older","middle vocational","66","0.0274986481000797","0.021182384405111","0.0338149117950483"
"Very good","2017","66 and older","vocational + Abi","4","","",""
"Very good","2017","66 and older","higher vocational","11","","",""
"Very good","2017","66 and older","higher education","48","0.0339909805689303","0.0240445916697742","0.0439373694680864"
"Good","2017","16-34 y.","in school","355","0.419813449924458","0.385951262109225","0.45367563773969"
"Good","2017","16-34 y.","inadequately","487","0.358228756258473","0.333667651243207","0.382789861273739"
"Good","2017","16-34 y.","general elemantary","737","0.469575749719492","0.446621944879814","0.49252955455917"
"Good","2017","16-34 y.","middle vocational","1373","0.477536150608312","0.459727454991164","0.49534484622546"
"Good","2017","16-34 y.","vocational + Abi","302","0.519979878071168","0.479970880502313","0.559988875640023"
"Good","2017","16-34 y.","higher vocational","60","0.451310071255859","0.365102757382408","0.53751738512931"
"Good","2017","16-34 y.","higher education","745","0.500140596454123","0.475525392139901","0.524755800768346"
"Good","2017","35-65 y.","in school","2","","",""
"Good","2017","35-65 y.","inadequately","347","0.267154013312999","0.241389594845353","0.292918431780644"
"Good","2017","35-65 y.","general elemantary","540","0.313358963362774","0.290325974221036","0.336391952504513"
"Good","2017","35-65 y.","middle vocational","2791","0.355388026827366","0.344504885618488","0.366271168036243"
"Good","2017","35-65 y.","vocational + Abi","696","0.442989279830586","0.41880022110639","0.467178338554782"
"Good","2017","35-65 y.","higher vocational","444","0.402550022142089","0.373151876268872","0.431948168015305"
"Good","2017","35-65 y.","higher education","2189","0.4683714683565","0.453979490476919","0.482763446236081"
"Good","2017","66 and older","in school","","","",""
"Good","2017","66 and older","inadequately","11","","",""
"Good","2017","66 and older","general elemantary","111","0.16687829269045","0.137762275614973","0.195994309765926"
"Good","2017","66 and older","middle vocational","662","0.252510266270123","0.23572989326406","0.269290639276186"
"Good","2017","66 and older","vocational + Abi","32","0.228233663460454","0.158712530748251","0.297754796172657"
"Good","2017","66 and older","higher vocational","105","0.307029530232673","0.258567019845531","0.355492040619815"
"Good","2017","66 and older","higher education","429","0.293255003904232","0.268266106991231","0.318243900817233"
"Satisfactory","2017","16-34 y.","in school","102","0.158567255923827","0.133505039779178","0.183629472068475"
"Satisfactory","2017","16-34 y.","inadequately","191","0.18302082233363","0.163213156630747","0.202828488036513"
"Satisfactory","2017","16-34 y.","general elemantary","308","0.183505778914451","0.165702844196944","0.201308713631958"
"Satisfactory","2017","16-34 y.","middle vocational","613","0.222172478546326","0.207351132617827","0.236993824474826"
"Satisfactory","2017","16-34 y.","vocational + Abi","108","0.19867002716745","0.166717401683615","0.230622652651285"
"Satisfactory","2017","16-34 y.","higher vocational","38","0.346300113237633","0.263875175483452","0.428725050991815"
"Satisfactory","2017","16-34 y.","higher education","234","0.172944192088217","0.154325299068821","0.191563085107612"
"Satisfactory","2017","35-65 y.","in school","2","","",""
"Satisfactory","2017","35-65 y.","inadequately","297","0.329018696293668","0.301659796154684","0.356377596432652"
"Satisfactory","2017","35-65 y.","general elemantary","470","0.35304471491123","0.329313697710495","0.376775732111966"
"Satisfactory","2017","35-65 y.","middle vocational","2676","0.381496036289584","0.370450928901366","0.392541143677802"
"Satisfactory","2017","35-65 y.","vocational + Abi","511","0.312329123898165","0.28976143215388","0.334896815642449"
"Satisfactory","2017","35-65 y.","higher vocational","373","0.345677782006514","0.317168202921106","0.374187361091923"
"Satisfactory","2017","35-65 y.","higher education","1232","0.288466914396925","0.275400191510413","0.301533637283437"
"Satisfactory","2017","66 and older","in school","","","",""
"Satisfactory","2017","66 and older","inadequately","24","","",""
"Satisfactory","2017","66 and older","general elemantary","299","0.473287554903941","0.434299896822433","0.51227521298545"
"Satisfactory","2017","66 and older","middle vocational","1113","0.413761362114304","0.394738683961783","0.432784040266824"
"Satisfactory","2017","66 and older","vocational + Abi","71","0.464596623414656","0.381980911304471","0.547212335524842"
"Satisfactory","2017","66 and older","higher vocational","156","0.404591583243989","0.353024285275601","0.456158881212377"
"Satisfactory","2017","66 and older","higher education","528","0.424604819123169","0.397473646273768","0.45173599197257"
"Poor","2017","16-34 y.","in school","34","0.0301005404885562","0.0183771422708515","0.041823938706261"
"Poor","2017","16-34 y.","inadequately","112","0.155182422485165","0.136635139984874","0.173729704985455"
"Poor","2017","16-34 y.","general elemantary","144","0.10239008904222","0.0884468732472337","0.116333304837206"
"Poor","2017","16-34 y.","middle vocational","219","0.0912552022365733","0.080988034769733","0.101522369703414"
"Poor","2017","16-34 y.","vocational + Abi","36","0.0695691413693961","0.0491947307595619","0.0899435519792302"
"Poor","2017","16-34 y.","higher vocational","8","","",""
"Poor","2017","16-34 y.","higher education","82","0.045347847738849","0.035104677853948","0.0555910176237501"
"Poor","2017","35-65 y.","in school","","","",""
"Poor","2017","35-65 y.","inadequately","206","0.231070337133636","0.206526156270451","0.255614517996821"
"Poor","2017","35-65 y.","general elemantary","297","0.221750937605911","0.201122971943033","0.242378903268789"
"Poor","2017","35-65 y.","middle vocational","1132","0.165995797683052","0.157535486244843","0.174456109121261"
"Poor","2017","35-65 y.","vocational + Abi","203","0.119180667275425","0.10340321376448","0.134958120786371"
"Poor","2017","35-65 y.","higher vocational","143","0.153248410133684","0.131654303699403","0.174842516567965"
"Poor","2017","35-65 y.","higher education","463","0.103076596017437","0.0943070151143335","0.111846176920541"
"Poor","2017","66 and older","in school","","","",""
"Poor","2017","66 and older","inadequately","19","","",""
"Poor","2017","66 and older","general elemantary","158","0.268811556292847","0.234192402877571","0.303430709708123"
"Poor","2017","66 and older","middle vocational","581","0.244167854391227","0.227575179762329","0.260760529020125"
"Poor","2017","66 and older","vocational + Abi","23","","",""
"Poor","2017","66 and older","higher vocational","55","0.186954138748201","0.14599191431932","0.227916363177081"
"Poor","2017","66 and older","higher education","211","0.188818143004756","0.167336179521962","0.210300106487549"
"Bad ","2017","16-34 y.","in school","4","","",""
"Bad ","2017","16-34 y.","inadequately","24","","",""
"Bad ","2017","16-34 y.","general elemantary","30","0.0213150706552528","0.0146722120638118","0.0279579292466939"
"Bad ","2017","16-34 y.","middle vocational","32","0.0100710490373644","0.00651112911370528","0.0136309689610236"
"Bad ","2017","16-34 y.","vocational + Abi","1","","",""
"Bad ","2017","16-34 y.","higher vocational","","","",""
"Bad ","2017","16-34 y.","higher education","10","","",""
"Bad ","2017","35-65 y.","in school","1","","",""
"Bad ","2017","35-65 y.","inadequately","76","0.0700384439101797","0.0551779283050223","0.084898959515337"
"Bad ","2017","35-65 y.","general elemantary","89","0.0624167306660547","0.0504046069261166","0.0744288544059927"
"Bad ","2017","35-65 y.","middle vocational","294","0.0468865581493721","0.0420798233898356","0.0516932929089087"
"Bad ","2017","35-65 y.","vocational + Abi","46","0.0266222516708409","0.0187833776836827","0.0344611256579991"
"Bad ","2017","35-65 y.","higher vocational","29","","",""
"Bad ","2017","35-65 y.","higher education","74","0.016476335151468","0.0128048325308999","0.0201478377720362"
"Bad ","2017","66 and older","in school","","","",""
"Bad ","2017","66 and older","inadequately","22","","",""
"Bad ","2017","66 and older","general elemantary","48","0.0689284739904746","0.0491465435322529","0.0887104044486963"
"Bad ","2017","66 and older","middle vocational","153","0.0620618691242668","0.0527430904766136","0.07138064777192"
"Bad ","2017","66 and older","vocational + Abi","10","","",""
"Bad ","2017","66 and older","higher vocational","21","","",""
"Bad ","2017","66 and older","higher education","59","0.0593310533989133","0.0463636676024822","0.0722984391953444"
"Very good","2018","16-34 y.","in school","298","0.407057073008047","0.370636766007813","0.443477380008282"
"Very good","2018","16-34 y.","inadequately","534","0.327615940735864","0.29986738002359","0.355364501448138"
"Very good","2018","16-34 y.","general elemantary","527","0.24702641793628","0.226063613128922","0.267989222743638"
"Very good","2018","16-34 y.","middle vocational","734","0.222505422999449","0.206842869303615","0.238167976695282"
"Very good","2018","16-34 y.","vocational + Abi","127","0.200131302954762","0.166478980772657","0.233783625136867"
"Very good","2018","16-34 y.","higher vocational","25","","",""
"Very good","2018","16-34 y.","higher education","463","0.27635538387399","0.253013539603494","0.299697228144486"
"Very good","2018","35-65 y.","in school","2","","",""
"Very good","2018","35-65 y.","inadequately","203","0.0739909732892568","0.0578957051130147","0.090086241465499"
"Very good","2018","35-65 y.","general elemantary","181","0.078042976178612","0.0641933404524977","0.0918926119047262"
"Very good","2018","35-65 y.","middle vocational","523","0.0567347973390251","0.0513019288634836","0.0621676658145665"
"Very good","2018","35-65 y.","vocational + Abi","165","0.0928671192431714","0.0782469771047647","0.107487261381578"
"Very good","2018","35-65 y.","higher vocational","46","0.0486145059169822","0.0351084105053697","0.0621206013285947"
"Very good","2018","35-65 y.","higher education","633","0.127167567165387","0.117249954123665","0.137085180207108"
"Very good","2018","66 and older","in school","","","",""
"Very good","2018","66 and older","inadequately","2","","",""
"Very good","2018","66 and older","general elemantary","11","","",""
"Very good","2018","66 and older","middle vocational","78","0.0313429816299823","0.0245998820211251","0.0380860812388394"
"Very good","2018","66 and older","vocational + Abi","3","","",""
"Very good","2018","66 and older","higher vocational","14","","",""
"Very good","2018","66 and older","higher education","41","0.034656950773681","0.0247140655407274","0.0445998360066347"
"Good","2018","16-34 y.","in school","279","0.422695884305687","0.386075251926817","0.459316516684556"
"Good","2018","16-34 y.","inadequately","321","0.354157555761488","0.325882023284097","0.382433088238878"
"Good","2018","16-34 y.","general elemantary","638","0.417268142415175","0.393300251727749","0.441236033102601"
"Good","2018","16-34 y.","middle vocational","1207","0.472220562530006","0.453421236984619","0.491019888075394"
"Good","2018","16-34 y.","vocational + Abi","267","0.493734260503301","0.451682510147125","0.535786010859476"
"Good","2018","16-34 y.","higher vocational","64","0.531607790421055","0.444130850078565","0.619084730763544"
"Good","2018","16-34 y.","higher education","663","0.48860632633401","0.462515024243667","0.514697628424354"
"Good","2018","35-65 y.","in school","","","",""
"Good","2018","35-65 y.","inadequately","303","0.296650157593972","0.268562907197933","0.32473740799001"
