"m11126","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Good","2014","35-65 y.","direct migration background","1311","0.366363759004252","0.349854875567593","0.382872642440911"
"Good","2014","35-65 y.","indirect migration background","302","0.435666877762264","0.398453341118388","0.47288041440614"
"Good","2014","66 and older","no migration background","1153","0.228838610962486","0.216643149995138","0.241034071929834"
"Good","2014","66 and older","direct migration background","100","0.224379528306378","0.185488161768568","0.263270894844188"
"Good","2014","66 and older","indirect migration background","","","",""
"Satisfactory","2014","16-34 y.","no migration background","887","0.191811602359923","0.180233095526289","0.203390109193558"
"Satisfactory","2014","16-34 y.","direct migration background","314","0.186658128981797","0.166712803619831","0.206603454343762"
"Satisfactory","2014","16-34 y.","indirect migration background","238","0.205084661112895","0.182629595858048","0.227539726367742"
"Satisfactory","2014","35-65 y.","no migration background","3987","0.352311508995069","0.343637265010027","0.360985752980112"
"Satisfactory","2014","35-65 y.","direct migration background","1000","0.314740482325373","0.298827730681126","0.33065323396962"
"Satisfactory","2014","35-65 y.","indirect migration background","212","0.306967199518947","0.272351047881116","0.341583351156777"
"Satisfactory","2014","66 and older","no migration background","1919","0.428936210406354","0.41456810195682","0.443304318855888"
"Satisfactory","2014","66 and older","direct migration background","167","0.403490439237916","0.357754006846843","0.449226871628989"
"Satisfactory","2014","66 and older","indirect migration background","3","","",""
"Poor","2014","16-34 y.","no migration background","340","0.0783902259103647","0.0704859278612761","0.0862945239594532"
"Poor","2014","16-34 y.","direct migration background","95","0.0464145110261147","0.0356452026642791","0.0571838193879503"
"Poor","2014","16-34 y.","indirect migration background","72","0.0631287781900385","0.0496036641864532","0.0766538921936237"
"Poor","2014","35-65 y.","no migration background","1633","0.153933115811018","0.147379914540616","0.160486317081419"
"Poor","2014","35-65 y.","direct migration background","487","0.165226877807248","0.152501636682067","0.177952118932429"
"Poor","2014","35-65 y.","indirect migration background","72","0.111707264251613","0.0880657839116426","0.135348744591583"
"Poor","2014","66 and older","no migration background","1037","0.237851516148091","0.225491083067978","0.250211949228204"
"Poor","2014","66 and older","direct migration background","131","0.269326641158862","0.227970667484659","0.310682614833065"
"Poor","2014","66 and older","indirect migration background","","","",""
"Bad ","2014","16-34 y.","no migration background","42","0.00976741874972202","0.00687529199318091","0.0126595455062631"
"Bad ","2014","16-34 y.","direct migration background","15","","",""
"Bad ","2014","16-34 y.","indirect migration background","18","","",""
"Bad ","2014","35-65 y.","no migration background","361","0.0339975017603498","0.0307067300467651","0.0372882734739345"
"Bad ","2014","35-65 y.","direct migration background","154","0.0542056894207571","0.0464474669629225","0.0619639118785917"
"Bad ","2014","35-65 y.","indirect migration background","16","","",""
"Bad ","2014","66 and older","no migration background","310","0.0733649089174229","0.065795543123631","0.0809342747112148"
"Bad ","2014","66 and older","direct migration background","36","0.0839610545244067","0.0581067495325598","0.109815359516254"
"Bad ","2014","66 and older","indirect migration background","2","","",""
"Very good","2015","16-34 y.","no migration background","874","0.21977610182928","0.207169858641289","0.232382345017271"
"Very good","2015","16-34 y.","direct migration background","633","0.319252073973839","0.298861649633876","0.339642498313802"
"Very good","2015","16-34 y.","indirect migration background","301","0.252050436437599","0.226610681044446","0.277490191830752"
"Very good","2015","35-65 y.","no migration background","802","0.0710966957108514","0.0662986182378047","0.0758947731838982"
"Very good","2015","35-65 y.","direct migration background","457","0.109579944866556","0.099295893438385","0.119863996294727"
"Very good","2015","35-65 y.","indirect migration background","69","0.105821895396971","0.0827693002186461","0.128874490575296"
"Very good","2015","66 and older","no migration background","113","0.0265707435598726","0.0218786196156194","0.0312628675041257"
"Very good","2015","66 and older","direct migration background","10","","",""
"Very good","2015","66 and older","indirect migration background","","","",""
"Good","2015","16-34 y.","no migration background","2052","0.486273593829762","0.471057887706472","0.501489299953053"
"Good","2015","16-34 y.","direct migration background","939","0.490475006583408","0.468609606733211","0.512340406433605"
"Good","2015","16-34 y.","indirect migration background","514","0.465129891785446","0.435905577024217","0.494354206546675"
"Good","2015","35-65 y.","no migration background","4514","0.38388843121421","0.374808355124873","0.392968507303547"
"Good","2015","35-65 y.","direct migration background","1483","0.377532897906583","0.361572752745943","0.393493043067223"
"Good","2015","35-65 y.","indirect migration background","296","0.433391454672807","0.396254886116429","0.470528023229184"
"Good","2015","66 and older","no migration background","1169","0.251694898789088","0.239033199820478","0.264356597757698"
"Good","2015","66 and older","direct migration background","91","0.205995482991705","0.168033824173154","0.243957141810256"
"Good","2015","66 and older","indirect migration background","2","","",""
"Satisfactory","2015","16-34 y.","no migration background","890","0.210222119574271","0.197817669601498","0.222626569547043"
"Satisfactory","2015","16-34 y.","direct migration background","298","0.129487227390835","0.114802453071986","0.144172001709684"
"Satisfactory","2015","16-34 y.","indirect migration background","213","0.204652305233658","0.18101380703054","0.228290803436775"
"Satisfactory","2015","35-65 y.","no migration background","3822","0.358566432277929","0.349612414533801","0.367520450022057"
"Satisfactory","2015","35-65 y.","direct migration background","966","0.308076713245871","0.292876151281068","0.323277275210675"
"Satisfactory","2015","35-65 y.","indirect migration background","215","0.316771060675539","0.281907164768584","0.351634956582494"
"Satisfactory","2015","66 and older","no migration background","1908","0.408380951157458","0.394040287936679","0.422721614378236"
"Satisfactory","2015","66 and older","direct migration background","185","0.402856190775846","0.35681788485485","0.448894496696842"
"Satisfactory","2015","66 and older","indirect migration background","2","","",""
"Poor","2015","16-34 y.","no migration background","294","0.0735305033723875","0.0655847486327318","0.0814762581120432"
"Poor","2015","16-34 y.","direct migration background","119","0.0531121417504736","0.0433034199283591","0.0629208635725882"
"Poor","2015","16-34 y.","indirect migration background","81","0.0637317554687576","0.0494193993047404","0.0780441116327747"
"Poor","2015","35-65 y.","no migration background","1526","0.148443740878329","0.141805623742951","0.155081858013708"
"Poor","2015","35-65 y.","direct migration background","499","0.1535899034761","0.141719294870739","0.16546051208146"
"Poor","2015","35-65 y.","indirect migration background","89","0.124013429101279","0.0993130782287783","0.14871377997378"
"Poor","2015","66 and older","no migration background","1032","0.240462660169517","0.22799417157088","0.252931148768155"
"Poor","2015","66 and older","direct migration background","109","0.256492314732051","0.215501669383389","0.297482960080712"
"Poor","2015","66 and older","indirect migration background","1","","",""
"Bad ","2015","16-34 y.","no migration background","35","0.0101976813942994","0.00713916525472396","0.0132561975338749"
"Bad ","2015","16-34 y.","direct migration background","19","","",""
"Bad ","2015","16-34 y.","indirect migration background","10","","",""
"Bad ","2015","35-65 y.","no migration background","356","0.0380046999186802","0.0344347475410555","0.0415746522963049"
"Bad ","2015","35-65 y.","direct migration background","139","0.0512205405048901","0.0439627245698639","0.0584783564399162"
"Bad ","2015","35-65 y.","indirect migration background","15","","",""
"Bad ","2015","66 and older","no migration background","291","0.0728907463240644","0.0653064187784032","0.0804750738697256"
"Bad ","2015","66 and older","direct migration background","41","0.112985904217302","0.0832704591145939","0.14270134932001"
"Bad ","2015","66 and older","indirect migration background","","","",""
"Very good","2016","16-34 y.","no migration background","829","0.211121126193519","0.198076694035805","0.224165558351232"
"Very good","2016","16-34 y.","direct migration background","1610","0.298330177594256","0.284087348573991","0.31257300661452"
"Very good","2016","16-34 y.","indirect migration background","268","0.251064206862117","0.224531038981789","0.277597374742444"
"Very good","2016","35-65 y.","no migration background","707","0.0596694733144744","0.0550707767621217","0.064268169866827"
"Very good","2016","35-65 y.","direct migration background","832","0.103433556402219","0.0949561969080238","0.111910915896414"
"Very good","2016","35-65 y.","indirect migration background","65","0.100451790941746","0.077448644987707","0.123454936895784"
"Very good","2016","66 and older","no migration background","119","0.0265052629268233","0.0217421603878995","0.0312683654657471"
"Very good","2016","66 and older","direct migration background","7","","",""
"Very good","2016","66 and older","indirect migration background","","","",""
"Good","2016","16-34 y.","no migration background","1834","0.498811832232773","0.482830133240941","0.514793531224604"
"Good","2016","16-34 y.","direct migration background","1491","0.485402101160413","0.469843659404908","0.500960542915917"
"Good","2016","16-34 y.","indirect migration background","473","0.482624102863201","0.452048008463499","0.513200197262904"
"Good","2016","35-65 y.","no migration background","4199","0.394148282312514","0.384661228272367","0.40363533635266"
"Good","2016","35-65 y.","direct migration background","1867","0.372361744604141","0.358903889036737","0.385819600171546"
"Good","2016","35-65 y.","indirect migration background","260","0.373903185766547","0.33687806352441","0.410928308008685"
"Good","2016","66 and older","no migration background","1138","0.247005958555484","0.234217842957484","0.259794074153484"
"Good","2016","66 and older","direct migration background","100","0.252678899585364","0.211606320551262","0.293751478619467"
"Good","2016","66 and older","indirect migration background","2","","",""
"Satisfactory","2016","16-34 y.","no migration background","773","0.194247663904878","0.181602255578796","0.20689307223096"
"Satisfactory","2016","16-34 y.","direct migration background","502","0.138501704156495","0.127748545886327","0.149254862426662"
"Satisfactory","2016","16-34 y.","indirect migration background","202","0.2022860058842","0.177706059244483","0.226865952523916"
"Satisfactory","2016","35-65 y.","no migration background","3542","0.35688765942831","0.347586703839165","0.366188615017456"
"Satisfactory","2016","35-65 y.","direct migration background","1248","0.309496384745782","0.296627248460546","0.322365521031019"
"Satisfactory","2016","35-65 y.","indirect migration background","221","0.358034892011114","0.321347692660041","0.394722091362187"
"Satisfactory","2016","66 and older","no migration background","1874","0.420450962363402","0.405813700631845","0.435088224094959"
"Satisfactory","2016","66 and older","direct migration background","177","0.370750930174747","0.325098250016298","0.416403610333197"
"Satisfactory","2016","66 and older","indirect migration background","2","","",""
"Poor","2016","16-34 y.","no migration background","281","0.0838592766037353","0.0749997438387347","0.0927188093687359"
"Poor","2016","16-34 y.","direct migration background","273","0.065183472470046","0.0574990151036648","0.0728679298364271"
"Poor","2016","16-34 y.","indirect migration background","74","0.0538910896135234","0.0400744172491321","0.0677077619779147"
"Poor","2016","35-65 y.","no migration background","1416","0.154395179475847","0.147380319977513","0.161410038974181"
"Poor","2016","35-65 y.","direct migration background","765","0.165509180562726","0.155163466826278","0.175854894299173"
"Poor","2016","35-65 y.","indirect migration background","88","0.143772633896504","0.116923589192045","0.170621678600962"
"Poor","2016","66 and older","no migration background","951","0.229944424560871","0.217466868053124","0.242421981068619"
"Poor","2016","66 and older","direct migration background","109","0.278003577543193","0.23565814450945","0.320349010576937"
"Poor","2016","66 and older","indirect migration background","","","",""
"Bad ","2016","16-34 y.","no migration background","43","0.0119601010650953","0.0084854689082983","0.0154347332218923"
"Bad ","2016","16-34 y.","direct migration background","88","0.0125825446187911","0.00911265301666102","0.0160524362209212"
"Bad ","2016","16-34 y.","indirect migration background","9","","",""
"Bad ","2016","35-65 y.","no migration background","328","0.0348994054688542","0.0313364229678641","0.0384623879698443"
"Bad ","2016","35-65 y.","direct migration background","245","0.0491991336851316","0.0431782235700463","0.0552200438002168"
"Bad ","2016","35-65 y.","indirect migration background","22","","",""
"Bad ","2016","66 and older","no migration background","287","0.0760933915934199","0.0682311827415397","0.0839556004453"
"Bad ","2016","66 and older","direct migration background","37","0.0896730051301384","0.0626680514908383","0.116677958769439"
"Bad ","2016","66 and older","indirect migration background","","","",""
"Very good","2017","16-34 y.","no migration background","1024","0.22086192456953","0.208664235048952","0.233059614090107"
"Very good","2017","16-34 y.","direct migration background","1903","0.285585900103284","0.272480018322532","0.298691781884037"
"Very good","2017","16-34 y.","indirect migration background","316","0.280833275542456","0.254251377005324","0.307415174079588"
"Very good","2017","35-65 y.","no migration background","927","0.0706882843807446","0.0660345426251513","0.075342026136338"
"Very good","2017","35-65 y.","direct migration background","861","0.0931842418271005","0.0853619112760245","0.101006572378177"
"Very good","2017","35-65 y.","indirect migration background","68","0.0898642050883887","0.0690180766872067","0.110710333489571"
"Very good","2017","66 and older","no migration background","134","0.0269496107173303","0.0222571952753541","0.0316420261593065"
"Very good","2017","66 and older","direct migration background","12","","",""
"Very good","2017","66 and older","indirect migration background","","","",""
"Good","2017","16-34 y.","no migration background","2138","0.483004095878338","0.468310472891246","0.497697718865431"
"Good","2017","16-34 y.","direct migration background","1720","0.445551449419516","0.431130215768694","0.459972683070338"
"Good","2017","16-34 y.","indirect migration background","480","0.458041672647698","0.428571521465065","0.487511823830332"
"Good","2017","35-65 y.","no migration background","4750","0.38731047388355","0.378465476639589","0.396155471127511"
"Good","2017","35-65 y.","direct migration background","2053","0.389969393840183","0.376844479701507","0.403094307978859"
"Good","2017","35-65 y.","indirect migration background","294","0.40686405479566","0.371056000298488","0.442672109292832"
"Good","2017","66 and older","no migration background","1230","0.248054964696725","0.235540290385493","0.260569639007957"
"Good","2017","66 and older","direct migration background","118","0.239269437054913","0.201338899059378","0.277199975050449"
"Good","2017","66 and older","indirect migration background","8","","",""
"Satisfactory","2017","16-34 y.","no migration background","903","0.212260149032944","0.200236519815631","0.224283778250256"
"Satisfactory","2017","16-34 y.","direct migration background","609","0.178556091807395","0.167443914842245","0.189668268772546"
"Satisfactory","2017","16-34 y.","indirect migration background","207","0.166398781766309","0.144369458169064","0.188428105363554"
"Satisfactory","2017","35-65 y.","no migration background","4012","0.355508427036767","0.346817193404861","0.364199660668673"
"Satisfactory","2017","35-65 y.","direct migration background","1356","0.302931994597411","0.290566384632638","0.315297604562184"
"Satisfactory","2017","35-65 y.","indirect migration background","249","0.364973712803791","0.329881917539478","0.400065508068104"
"Satisfactory","2017","66 and older","no migration background","1989","0.425070977651507","0.41074611769367","0.439395837609345"
"Satisfactory","2017","66 and older","direct migration background","204","0.42685622727165","0.382881560594583","0.470830893948717"
"Satisfactory","2017","66 and older","indirect migration background","8","","",""
"Poor","2017","16-34 y.","no migration background","334","0.0744304296304462","0.0667126969583985","0.082148162302494"
"Poor","2017","16-34 y.","direct migration background","273","0.0816571526868911","0.073711631378208","0.0896026739955741"
"Poor","2017","16-34 y.","indirect migration background","86","0.0892244376488888","0.0723630033240593","0.106085871973718"
"Poor","2017","35-65 y.","no migration background","1594","0.150231578661455","0.143744057872842","0.156719099450069"
"Poor","2017","35-65 y.","direct migration background","799","0.168180251775417","0.158115397080307","0.178245106470528"
"Poor","2017","35-65 y.","indirect migration background","94","0.109496837191764","0.0867355162291047","0.132258158154423"
"Poor","2017","66 and older","no migration background","949","0.233772665744689","0.221508776299419","0.24603655518996"
"Poor","2017","66 and older","direct migration background","108","0.229626569407268","0.192233451997381","0.267019686817154"
"Poor","2017","66 and older","indirect migration background","","","",""
"Bad ","2017","16-34 y.","no migration background","44","0.00944340088874203","0.00659950433132881","0.0122872974461553"
"Bad ","2017","16-34 y.","direct migration background","58","0.00864940598291367","0.00596264128481016","0.0113361706810172"
"Bad ","2017","16-34 y.","indirect migration background","9","","",""
"Bad ","2017","35-65 y.","no migration background","369","0.0362612360374832","0.0328669470209061","0.0396555250540602"
"Bad ","2017","35-65 y.","direct migration background","236","0.0457341179598883","0.0401125139661954","0.0513557219535813"
"Bad ","2017","35-65 y.","indirect migration background","18","","",""
"Bad ","2017","66 and older","no migration background","273","0.0661517811897478","0.0589496428285058","0.0733539195509898"
"Bad ","2017","66 and older","direct migration background","44","0.0575440744215268","0.036839763280314","0.0782483855627397"
"Bad ","2017","66 and older","indirect migration background","","","",""
"Very good","2018","16-34 y.","no migration background","1040","0.228550264739108","0.216027472641781","0.241073056836435"
"Very good","2018","16-34 y.","direct migration background","1583","0.309625034871691","0.2943710674949","0.324879002248482"
"Very good","2018","16-34 y.","indirect migration background","333","0.300587677405608","0.273305096729419","0.327870258081798"
"Very good","2018","35-65 y.","no migration background","850","0.0697027485836282","0.0649529006384868","0.0744525965287696"
"Very good","2018","35-65 y.","direct migration background","869","0.110237329565096","0.101443138765559","0.119031520364633"
"Very good","2018","35-65 y.","indirect migration background","85","0.12122971153681","0.0972045015760869","0.145254921497533"
"Very good","2018","66 and older","no migration background","140","0.0275827247977752","0.0228443001562058","0.0323211494393447"
"Very good","2018","66 and older","direct migration background","11","","",""
"Very good","2018","66 and older","indirect migration background","1","","",""
"Good","2018","16-34 y.","no migration background","2030","0.479869578277965","0.464969991426838","0.494769165129092"
"Good","2018","16-34 y.","direct migration background","1223","0.428080328187344","0.411755357327818","0.444405299046869"
"Good","2018","16-34 y.","indirect migration background","459","0.427417416659344","0.397981443633198","0.456853389685489"
"Good","2018","35-65 y.","no migration background","4584","0.395240866786633","0.386121471822511","0.404360261750754"
"Good","2018","35-65 y.","direct migration background","1787","0.388680280823317","0.37499275638496","0.402367805261674"
"Good","2018","35-65 y.","indirect migration background","290","0.405391022781225","0.3692518865738","0.441530158988651"
"Good","2018","66 and older","no migration background","1281","0.259588813899632","0.246904454614866","0.272273173184398"
"Good","2018","66 and older","direct migration background","93","0.203485491635726","0.167618993123422","0.239351990148029"
"Good","2018","66 and older","indirect migration background","10","","",""
"Satisfactory","2018","16-34 y.","no migration background","894","0.202659707295375","0.190671284517994","0.214648130072756"
"Satisfactory","2018","16-34 y.","direct migration background","504","0.193009254946345","0.179988216956066","0.206030292936624"
"Satisfactory","2018","16-34 y.","indirect migration background","199","0.174583130185046","0.151995481194277","0.197170779175815"
"Satisfactory","2018","35-65 y.","no migration background","3770","0.35453639503958","0.345613409731601","0.36345938034756"
"Satisfactory","2018","35-65 y.","direct migration background","1319","0.295778758420373","0.282963348499546","0.308594168341201"
"Satisfactory","2018","35-65 y.","indirect migration background","228","0.340849119344389","0.305959319348997","0.375738919339781"
"Satisfactory","2018","66 and older","no migration background","1958","0.434895854724362","0.420552658405083","0.44923905104364"
"Satisfactory","2018","66 and older","direct migration background","215","0.455343956062257","0.410977334213911","0.499710577910602"
"Satisfactory","2018","66 and older","indirect migration background","7","","",""
"Poor","2018","16-34 y.","no migration background","317","0.0796839358264679","0.071607674206899","0.0877601974460368"
"Poor","2018","16-34 y.","direct migration background","173","0.0534870038102336","0.0460634871439151","0.0609105204765522"
"Poor","2018","16-34 y.","indirect migration background","76","0.0772467384644861","0.0613606823540076","0.0931327945749647"
"Poor","2018","35-65 y.","no migration background","1497","0.144777468411004","0.138213991794743","0.151340945027265"
"Poor","2018","35-65 y.","direct migration background","673","0.157781865179183","0.147545747071157","0.168017983287209"
"Poor","2018","35-65 y.","indirect migration background","75","0.102676011094486","0.0803333907082321","0.125018631480741"
"Poor","2018","66 and older","no migration background","942","0.216188256246424","0.204278277278887","0.228098235213962"
"Poor","2018","66 and older","direct migration background","130","0.246767079731308","0.208358020726981","0.285176138735636"
"Poor","2018","66 and older","indirect migration background","2","","",""
"Bad ","2018","16-34 y.","no migration background","38","0.00923651386108481","0.00638355487411435","0.0120894728480553"
"Bad ","2018","16-34 y.","direct migration background","46","0.015798378184386","0.0116843188312185","0.0199124375375534"
"Bad ","2018","16-34 y.","indirect migration background","18","","",""
"Bad ","2018","35-65 y.","no migration background","340","0.0357425211791549","0.0322796767127971","0.0392053656455127"
"Bad ","2018","35-65 y.","direct migration background","224","0.0475217660120298","0.0415477240746998","0.0534958079493598"
"Bad ","2018","35-65 y.","indirect migration background","31","0.0298541352430891","0.0173271738261756","0.0423810966600026"
"Bad ","2018","66 and older","no migration background","268","0.0617443503318067","0.054780518595043","0.0687081820685703"
"Bad ","2018","66 and older","direct migration background","35","0.0553841789943783","0.0350069146745571","0.0757614433141995"
"Bad ","2018","66 and older","indirect migration background","","","",""
"Very good","2019","16-34 y.","no migration background","925","0.208866490919148","0.196362623811149","0.221370358027147"
"Very good","2019","16-34 y.","direct migration background","1163","0.291228511168878","0.274463007209396","0.307994015128361"
"Very good","2019","16-34 y.","indirect migration background","266","0.243069441830583","0.215822182956448","0.270316700704717"
"Very good","2019","35-65 y.","no migration background","1162","0.0741054279908655","0.0693725970310456","0.0788382589506854"
"Very good","2019","35-65 y.","direct migration background","755","0.116485684591672","0.107135377264526","0.125835991918819"
"Very good","2019","35-65 y.","indirect migration background","108","0.11931142397111","0.0966786816864775","0.141944166255743"
"Very good","2019","66 and older","no migration background","198","0.0302297700986533","0.0253728749290938","0.0350866652682129"
"Very good","2019","66 and older","direct migration background","20","","",""
"Very good","2019","66 and older","indirect migration background","3","","",""
"Good","2019","16-34 y.","no migration background","1961","0.51288631197908","0.497511465238635","0.528261158719526"
"Good","2019","16-34 y.","direct migration background","1116","0.454339315381557","0.435965555377618","0.472713075385496"
"Good","2019","16-34 y.","indirect migration background","427","0.480041558586893","0.448305473486248","0.511777643687537"
"Good","2019","35-65 y.","no migration background","5037","0.408246629254627","0.399365935614909","0.417127322894346"
"Good","2019","35-65 y.","direct migration background","1750","0.369671646283911","0.35560228751149","0.383741005056333"
"Good","2019","35-65 y.","indirect migration background","328","0.399220763285435","0.365026834726249","0.43341469184462"
"Good","2019","66 and older","no migration background","1380","0.258925802329962","0.246499972684568","0.271351631975356"
"Good","2019","66 and older","direct migration background","114","0.254447703159689","0.215071169183071","0.293824237136308"
"Good","2019","66 and older","indirect migration background","12","","",""
"Satisfactory","2019","16-34 y.","no migration background","830","0.202985294519781","0.19061299202856","0.215357597011002"
"Satisfactory","2019","16-34 y.","direct migration background","356","0.146934370274012","0.133869669475306","0.159999071072717"
"Satisfactory","2019","16-34 y.","indirect migration background","186","0.195942938825227","0.170729164540688","0.221156713109766"
"Satisfactory","2019","35-65 y.","no migration background","3762","0.333150492804711","0.324634223986751","0.341666761622672"
"Satisfactory","2019","35-65 y.","direct migration background","1188","0.317155720168083","0.303591965555057","0.330719474781108"
"Satisfactory","2019","35-65 y.","indirect migration background","228","0.328691977612489","0.295894499337005","0.361489455887973"
"Satisfactory","2019","66 and older","no migration background","1993","0.425964428193006","0.411937487748848","0.439991368637164"
"Satisfactory","2019","66 and older","direct migration background","207","0.490181082805924","0.444986601270997","0.535375564340851"
"Satisfactory","2019","66 and older","indirect migration background","14","","",""
"Poor","2019","16-34 y.","no migration background","301","0.0644535800243989","0.0569002011845271","0.0720069588642707"
"Poor","2019","16-34 y.","direct migration background","147","0.0853482360643929","0.0750379263600599","0.0956585457687259"
"Poor","2019","16-34 y.","indirect migration background","55","0.0586656489184112","0.0437379279049258","0.0735933699318966"
"Poor","2019","35-65 y.","no migration background","1491","0.152402672004417","0.145908761569883","0.15889658243895"
"Poor","2019","35-65 y.","direct migration background","647","0.158383461261224","0.147742157084137","0.16902476543831"
"Poor","2019","35-65 y.","indirect migration background","104","0.121648897398759","0.0988258755432645","0.144471919254253"
"Poor","2019","66 and older","no migration background","936","0.224209563829263","0.212378980434183","0.236040147224342"
"Poor","2019","66 and older","direct migration background","97","0.173507976385152","0.13927235477504","0.207743597995264"
"Poor","2019","66 and older","indirect migration background","5","","",""
"Bad ","2019","16-34 y.","no migration background","43","0.0108083225575913","0.0076277562823618","0.0139888888328208"
"Bad ","2019","16-34 y.","direct migration background","39","0.0221495671111597","0.0167187474008312","0.0275803868214882"
"Bad ","2019","16-34 y.","indirect migration background","18","","",""
"Bad ","2019","35-65 y.","no migration background","315","0.0320947779453789","0.0289102224724814","0.0352793334182765"
"Bad ","2019","35-65 y.","direct migration background","182","0.0383034876951097","0.0327095066224472","0.0438974687677722"
"Bad ","2019","35-65 y.","indirect migration background","20","","",""
"Bad ","2019","66 and older","no migration background","267","0.0606704355491166","0.0538986306725471","0.0674422404256861"
"Bad ","2019","66 and older","direct migration background","32","0.0537555896718249","0.0333658049396679","0.0741453744039819"
"Bad ","2019","66 and older","indirect migration background","2","","",""
