"m11126","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Satisfactory","2013","Hamburg","Not Employed","73","0.272298495345941","0.222825619818684","0.321771370873197"
"Satisfactory","2013","Hamburg","Employed","62","0.271141775976118","0.217516952570551","0.324766599381685"
"Satisfactory","2013","Lower Saxony","Not Employed","424","0.344749617842486","0.319645980108644","0.369853255576327"
"Satisfactory","2013","Lower Saxony","Employed","477","0.310397353017492","0.287727611716899","0.333067094318085"
"Satisfactory","2013","Bremen","Not Employed","39","0.424448032609556","0.338487170111573","0.510408895107539"
"Satisfactory","2013","Bremen","Employed","44","0.527633263335286","0.438310283004977","0.616956243665595"
"Satisfactory","2013","North Rhine-Westphalia","Not Employed","946","0.356744422275976","0.340113074870894","0.373375769681059"
"Satisfactory","2013","North Rhine-Westphalia","Employed","1045","0.334007848854054","0.318036610938853","0.349979086769256"
"Satisfactory","2013","Hesse","Not Employed","283","0.302335261776976","0.274516196215346","0.330154327338606"
"Satisfactory","2013","Hesse","Employed","387","0.303816428377067","0.27781702575375","0.329815831000384"
"Satisfactory","2013","Rhineland-Palatinate,Saarland","Not Employed","272","0.344303375442217","0.313017137475566","0.375589613408868"
"Satisfactory","2013","Rhineland-Palatinate,Saarland","Employed","290","0.342916595088355","0.31229331254261","0.373539877634101"
"Satisfactory","2013","Baden-Württemberg","Not Employed","479","0.316443799643798","0.294733923605336","0.33815367568226"
"Satisfactory","2013","Baden-Württemberg","Employed","600","0.289266616148526","0.269855300709059","0.308677931587994"
"Satisfactory","2013","Bavaria","Not Employed","610","0.325661459172355","0.306132562711659","0.34519035563305"
"Satisfactory","2013","Bavaria","Employed","823","0.304473191323374","0.287394472023446","0.321551910623303"
"Satisfactory","2013","Berlin","Not Employed","149","0.294698301482391","0.256596717788758","0.332799885176025"
"Satisfactory","2013","Berlin","Employed","207","0.324569053094129","0.288407323926977","0.360730782261281"
"Satisfactory","2013","Brandenburg","Not Employed","197","0.362959312744193","0.322699628039943","0.403218997448443"
"Satisfactory","2013","Brandenburg","Employed","185","0.336182429613658","0.298477224085491","0.373887635141825"
"Satisfactory","2013","Mecklenburg-Western Pomerania","Not Employed","101","0.342354875924068","0.284899389416047","0.39981036243209"
"Satisfactory","2013","Mecklenburg-Western Pomerania","Employed","122","0.394728794558885","0.344025241460034","0.445432347657737"
"Satisfactory","2013","Saxony","Not Employed","278","0.441308500226375","0.405013999707206","0.477603000745544"
"Satisfactory","2013","Saxony","Employed","335","0.307152667899978","0.279854047613974","0.334451288185982"
"Satisfactory","2013","Saxony-Anhalt","Not Employed","171","0.395274791778026","0.351627915499477","0.438921668056575"
"Satisfactory","2013","Saxony-Anhalt","Employed","197","0.322569017900829","0.285533686645469","0.359604349156188"
"Satisfactory","2013","Thuringia","Not Employed","165","0.387088890602404","0.34126337853858","0.432914402666229"
"Satisfactory","2013","Thuringia","Employed","201","0.349968523568333","0.312841926198008","0.387095120938659"
"Poor","2013","Schleswig-Holstein","Not Employed","84","0.213539137091983","0.177179839939289","0.249898434244677"
"Poor","2013","Schleswig-Holstein","Employed","70","0.0980754754559677","0.0744734930281402","0.121677457883795"
"Poor","2013","Hamburg","Not Employed","56","0.181200389213234","0.138391271877656","0.224009506548812"
"Poor","2013","Hamburg","Employed","21","","",""
"Poor","2013","Lower Saxony","Not Employed","214","0.205266594492532","0.183933640652271","0.226599548332794"
"Poor","2013","Lower Saxony","Employed","193","0.122660200586721","0.106586204787869","0.138734196385572"
"Poor","2013","Bremen","Not Employed","17","","",""
"Poor","2013","Bremen","Employed","10","","",""
"Poor","2013","North Rhine-Westphalia","Not Employed","474","0.18433903788792","0.170876697844093","0.197801377931747"
"Poor","2013","North Rhine-Westphalia","Employed","397","0.116239865712213","0.105386349962991","0.127093381461435"
"Poor","2013","Hesse","Not Employed","152","0.187066062237602","0.163444975212912","0.210687149262292"
"Poor","2013","Hesse","Employed","139","0.119377289435752","0.101047745692366","0.137706833179139"
"Poor","2013","Rhineland-Palatinate,Saarland","Not Employed","123","0.152208983420731","0.128555463502212","0.17586250333925"
"Poor","2013","Rhineland-Palatinate,Saarland","Employed","84","0.108790348850249","0.0887025493171163","0.128878148383381"
"Poor","2013","Baden-Württemberg","Not Employed","280","0.194620722660024","0.176140095698193","0.213101349621856"
"Poor","2013","Baden-Württemberg","Employed","203","0.109236199065815","0.095882025335832","0.122590372795797"
"Poor","2013","Bavaria","Not Employed","331","0.181981495765001","0.165902804032982","0.19806018749702"
"Poor","2013","Bavaria","Employed","294","0.108811919952156","0.0972548762620991","0.120368963642212"
"Poor","2013","Berlin","Not Employed","100","0.219682639068832","0.185080714936413","0.254284563201251"
"Poor","2013","Berlin","Employed","93","0.165357093082713","0.136664689872182","0.194049496293244"
"Poor","2013","Brandenburg","Not Employed","116","0.248608869722117","0.212422155271816","0.284795584172418"
"Poor","2013","Brandenburg","Employed","59","0.0817754060161199","0.0599040731687385","0.103646738863501"
"Poor","2013","Mecklenburg-Western Pomerania","Not Employed","58","0.263022819614455","0.209711285487201","0.316334353741709"
"Poor","2013","Mecklenburg-Western Pomerania","Employed","36","0.0808423600014704","0.0525656762117022","0.109119043791239"
"Poor","2013","Saxony","Not Employed","159","0.22746789817694","0.196826966195102","0.258108830158779"
"Poor","2013","Saxony","Employed","105","0.100453546676814","0.0826650514148449","0.118242041938784"
"Poor","2013","Saxony-Anhalt","Not Employed","91","0.213560290690359","0.176974070773154","0.250146510607563"
"Poor","2013","Saxony-Anhalt","Employed","76","0.102995727935792","0.0789144660148517","0.127076989856732"
"Poor","2013","Thuringia","Not Employed","81","0.221783417827959","0.182697708092162","0.260869127563757"
"Poor","2013","Thuringia","Employed","58","0.0913411550433993","0.0689159129169162","0.113766397169882"
"Bad ","2013","Schleswig-Holstein","Not Employed","25","","",""
"Bad ","2013","Schleswig-Holstein","Employed","11","","",""
"Bad ","2013","Hamburg","Not Employed","14","","",""
"Bad ","2013","Hamburg","Employed","4","","",""
"Bad ","2013","Lower Saxony","Not Employed","73","0.066399991638424","0.0532493919835336","0.0795505912933145"
"Bad ","2013","Lower Saxony","Employed","39","0.0283185349328733","0.0201905020933135","0.0364465677724331"
"Bad ","2013","Bremen","Not Employed","10","","",""
"Bad ","2013","Bremen","Employed","3","","",""
"Bad ","2013","North Rhine-Westphalia","Not Employed","154","0.0696283926000873","0.060791929501394","0.0784648556987806"
"Bad ","2013","North Rhine-Westphalia","Employed","74","0.0234522289663022","0.0183275755766721","0.0285768823559323"
"Bad ","2013","Hesse","Not Employed","67","0.085321702911542","0.0684002092788035","0.102243196544281"
"Bad ","2013","Hesse","Employed","27","","",""
"Bad ","2013","Rhineland-Palatinate,Saarland","Not Employed","43","0.0565568055525225","0.0413467239556645","0.0717668871493805"
"Bad ","2013","Rhineland-Palatinate,Saarland","Employed","20","","",""
"Bad ","2013","Baden-Württemberg","Not Employed","84","0.0634698056105907","0.0520891728103501","0.0748504384108313"
"Bad ","2013","Baden-Württemberg","Employed","25","","",""
"Bad ","2013","Bavaria","Not Employed","111","0.0726137259984696","0.0617995054460517","0.0834279465508874"
"Bad ","2013","Bavaria","Employed","42","0.0195123111960751","0.0143789802604931","0.0246456421316571"
"Bad ","2013","Berlin","Not Employed","42","0.106074082376447","0.0803392020807872","0.131808962672106"
"Bad ","2013","Berlin","Employed","9","","",""
"Bad ","2013","Brandenburg","Not Employed","44","0.0968766392846337","0.0721114938888682","0.121641784680399"
"Bad ","2013","Brandenburg","Employed","11","","",""
"Bad ","2013","Mecklenburg-Western Pomerania","Not Employed","16","","",""
"Bad ","2013","Mecklenburg-Western Pomerania","Employed","7","","",""
"Bad ","2013","Saxony","Not Employed","33","0.0794071370866496","0.0596443943666149","0.0991698798066842"
"Bad ","2013","Saxony","Employed","19","","",""
"Bad ","2013","Saxony-Anhalt","Not Employed","40","0.113500975931274","0.0851829157281047","0.141819036134442"
"Bad ","2013","Saxony-Anhalt","Employed","12","","",""
"Bad ","2013","Thuringia","Not Employed","34","0.0723481083828144","0.0479750890050858","0.0967211277605429"
"Bad ","2013","Thuringia","Employed","10","","",""
"Very good","2014","Schleswig-Holstein","Not Employed","40","0.077214563424924","0.0498302639973688","0.104598862852479"
"Very good","2014","Schleswig-Holstein","Employed","62","0.0865664419079439","0.063914757473554","0.109218126342334"
"Very good","2014","Hamburg","Not Employed","24","","",""
"Very good","2014","Hamburg","Employed","45","0.15411891296906","0.112916779085967","0.195321046852153"
"Very good","2014","Lower Saxony","Not Employed","97","0.0648973495540054","0.0497273177083577","0.0800673813996531"
"Very good","2014","Lower Saxony","Employed","198","0.125736070978917","0.109781830979932","0.141690310977902"
"Very good","2014","Bremen","Not Employed","17","","",""
"Very good","2014","Bremen","Employed","16","","",""
"Very good","2014","North Rhine-Westphalia","Not Employed","222","0.0800534999603983","0.0683854906441114","0.0917215092766852"
"Very good","2014","North Rhine-Westphalia","Employed","400","0.105780956211759","0.0958803337591177","0.1156815786644"
"Very good","2014","Hesse","Not Employed","87","0.121181009392407","0.0961702881236297","0.146191730661185"
"Very good","2014","Hesse","Employed","137","0.117149061477786","0.0995722252958763","0.134725897659695"
"Very good","2014","Rhineland-Palatinate,Saarland","Not Employed","58","0.0837598816311089","0.0617759252904097","0.105743837971808"
"Very good","2014","Rhineland-Palatinate,Saarland","Employed","111","0.113450560833601","0.0939591884929519","0.13294193317425"
"Very good","2014","Baden-Württemberg","Not Employed","138","0.10129182992542","0.0832052774858367","0.119378382365003"
"Very good","2014","Baden-Württemberg","Employed","302","0.142435151229723","0.127968355044022","0.156901947415424"
"Very good","2014","Bavaria","Not Employed","163","0.0803003043736431","0.0663844173014627","0.0942161914458234"
"Very good","2014","Bavaria","Employed","403","0.138724861202733","0.12644958574135","0.151000136664116"
"Very good","2014","Berlin","Not Employed","38","0.0776428409425891","0.0504119778556905","0.104873704029488"
"Very good","2014","Berlin","Employed","86","0.152535562681094","0.124723905172741","0.180347220189448"
"Very good","2014","Brandenburg","Not Employed","17","","",""
"Very good","2014","Brandenburg","Employed","33","0.0545680667489519","0.0361936544223998","0.0729424790755041"
"Very good","2014","Mecklenburg-Western Pomerania","Not Employed","15","","",""
"Very good","2014","Mecklenburg-Western Pomerania","Employed","38","0.128388712181104","0.0931406792206272","0.163636745141581"
"Very good","2014","Saxony","Not Employed","34","0.050147786630477","0.032799754989146","0.067495818271808"
"Very good","2014","Saxony","Employed","92","0.101090456636051","0.0827343197336511","0.119446593538451"
"Very good","2014","Saxony-Anhalt","Not Employed","35","0.0821868464991618","0.0548233931544168","0.109550299843907"
"Very good","2014","Saxony-Anhalt","Employed","66","0.091814041795932","0.0685921919257739","0.11503589166609"
"Very good","2014","Thuringia","Not Employed","20","","",""
"Very good","2014","Thuringia","Employed","62","0.103181725691642","0.0793140892281728","0.127049362155112"
"Good","2014","Schleswig-Holstein","Not Employed","107","0.257269298349618","0.21242457718496","0.302114019514276"
"Good","2014","Schleswig-Holstein","Employed","250","0.444089173333296","0.404064767223237","0.484113579443354"
"Good","2014","Hamburg","Not Employed","46","0.311582442728391","0.239819447393365","0.383345438063417"
"Good","2014","Hamburg","Employed","148","0.463218218858977","0.406316054897026","0.520120382820927"
"Good","2014","Lower Saxony","Not Employed","321","0.272829273768314","0.245400458761601","0.300258088775027"
"Good","2014","Lower Saxony","Employed","722","0.44764357692335","0.423715886510655","0.471571267336045"
"Good","2014","Bremen","Not Employed","29","","",""
"Good","2014","Bremen","Employed","56","0.321355826329638","0.240136313133328","0.402575339525949"
"Good","2014","North Rhine-Westphalia","Not Employed","652","0.265743151522284","0.246750729021491","0.284735574023077"
"Good","2014","North Rhine-Westphalia","Employed","1640","0.423196600274356","0.407292035514076","0.439101165034635"
"Good","2014","Hesse","Not Employed","199","0.262298054824683","0.228585069142222","0.296011040507145"
"Good","2014","Hesse","Employed","571","0.437057978761196","0.409948013113775","0.464167944408616"
"Good","2014","Rhineland-Palatinate,Saarland","Not Employed","204","0.283782117643742","0.248005583478935","0.319558651808549"
"Good","2014","Rhineland-Palatinate,Saarland","Employed","466","0.455679138949183","0.425070453559374","0.486287824338992"
"Good","2014","Baden-Württemberg","Not Employed","328","0.270883527617063","0.24424262152555","0.297524433708576"
"Good","2014","Baden-Württemberg","Employed","1062","0.441750921707281","0.421195185941373","0.462306657473189"
"Good","2014","Bavaria","Not Employed","443","0.258113809697683","0.235705786641104","0.280521832754261"
"Good","2014","Bavaria","Employed","1413","0.463573190468152","0.445864047876571","0.481282333059733"
"Good","2014","Berlin","Not Employed","100","0.226238663786754","0.183664310253805","0.268813017319702"
"Good","2014","Berlin","Employed","284","0.417771131675127","0.379620945842224","0.455921317508031"
"Good","2014","Brandenburg","Not Employed","140","0.240622407163047","0.201516832627649","0.279727981698444"
"Good","2014","Brandenburg","Employed","298","0.491114226454544","0.450672428722741","0.531556024186348"
"Good","2014","Mecklenburg-Western Pomerania","Not Employed","60","0.193331454035619","0.141958565836823","0.244704342234414"
"Good","2014","Mecklenburg-Western Pomerania","Employed","176","0.469714941305859","0.417127514029534","0.522302368582183"
"Good","2014","Saxony","Not Employed","159","0.217705998186821","0.18490277650093","0.250509219872712"
"Good","2014","Saxony","Employed","498","0.445357520640071","0.415093322413185","0.475621718866956"
"Good","2014","Saxony-Anhalt","Not Employed","101","0.200279998579807","0.160406864108214","0.240153133051401"
"Good","2014","Saxony-Anhalt","Employed","261","0.443627157812554","0.403674388065376","0.483579927559732"
"Good","2014","Thuringia","Not Employed","119","0.265549977743968","0.222217262591958","0.308882692895978"
"Good","2014","Thuringia","Employed","302","0.501949809793236","0.462719431289359","0.541180188297113"
"Satisfactory","2014","Schleswig-Holstein","Not Employed","117","0.377904574289105","0.328162804044908","0.427646344533302"
"Satisfactory","2014","Schleswig-Holstein","Employed","193","0.327687769208739","0.289878101583045","0.365497436834433"
"Satisfactory","2014","Hamburg","Not Employed","55","0.397558426811179","0.321727555113704","0.473389298508654"
"Satisfactory","2014","Hamburg","Employed","71","0.218519285164951","0.171362835408066","0.265675734921835"
"Satisfactory","2014","Lower Saxony","Not Employed","348","0.371769554291643","0.342009085463358","0.401530023119929"
"Satisfactory","2014","Lower Saxony","Employed","528","0.283506893308599","0.261819232230802","0.305194554386395"
"Satisfactory","2014","Bremen","Not Employed","24","","",""
"Satisfactory","2014","Bremen","Employed","40","0.326626131111288","0.245061885562034","0.408190376660541"
"Satisfactory","2014","North Rhine-Westphalia","Not Employed","677","0.343639126052504","0.323219491531313","0.364058760573695"
"Satisfactory","2014","North Rhine-Westphalia","Employed","1145","0.338583451711093","0.323349688866225","0.353817214555961"
"Satisfactory","2014","Hesse","Not Employed","196","0.322113999557755","0.286300863756408","0.357927135359102"
"Satisfactory","2014","Hesse","Employed","412","0.328809496027228","0.303133772879452","0.354485219175003"
"Satisfactory","2014","Rhineland-Palatinate,Saarland","Not Employed","214","0.376221819412828","0.337778555519591","0.414665083306065"
"Satisfactory","2014","Rhineland-Palatinate,Saarland","Employed","294","0.276186150962015","0.248707082407798","0.303665219516233"
"Satisfactory","2014","Baden-Württemberg","Not Employed","324","0.346022390219459","0.31750611621097","0.374538664227948"
"Satisfactory","2014","Baden-Württemberg","Employed","621","0.282416653630958","0.263782416672753","0.301050890589163"
"Satisfactory","2014","Bavaria","Not Employed","502","0.389834564686381","0.364860268883992","0.414808860488771"
"Satisfactory","2014","Bavaria","Employed","892","0.284538636096855","0.26851552450571","0.300561747687999"
"Satisfactory","2014","Berlin","Not Employed","131","0.362265510583241","0.313355857414214","0.411175163752269"
"Satisfactory","2014","Berlin","Employed","183","0.273483744048743","0.239003605400777","0.307963882696708"
"Satisfactory","2014","Brandenburg","Not Employed","155","0.350442880072972","0.306795413358969","0.394090346786974"
"Satisfactory","2014","Brandenburg","Employed","198","0.373363855762276","0.334234481990724","0.412493229533828"
"Satisfactory","2014","Mecklenburg-Western Pomerania","Not Employed","86","0.41900292862963","0.354818354599719","0.483187502659541"
"Satisfactory","2014","Mecklenburg-Western Pomerania","Employed","102","0.316782226872217","0.267762597525516","0.365801856218919"
"Satisfactory","2014","Saxony","Not Employed","221","0.37929639461512","0.34072833474266","0.417864454487579"
"Satisfactory","2014","Saxony","Employed","324","0.32997285773498","0.301340736762682","0.358604978707278"
"Satisfactory","2014","Saxony-Anhalt","Not Employed","133","0.380920532698325","0.332538623715578","0.429302441681072"
"Satisfactory","2014","Saxony-Anhalt","Employed","196","0.337937266305792","0.299898845086944","0.375975687524639"
"Satisfactory","2014","Thuringia","Not Employed","153","0.424108224817843","0.3756161877305","0.472600261905186"
"Satisfactory","2014","Thuringia","Employed","192","0.269326655837974","0.234520416876296","0.304132894799653"
"Poor","2014","Schleswig-Holstein","Not Employed","71","0.21180655296259","0.169889787279341","0.253723318645838"
"Poor","2014","Schleswig-Holstein","Employed","78","0.13300167406568","0.105647417198313","0.160355930933047"
"Poor","2014","Hamburg","Not Employed","29","","",""
"Poor","2014","Hamburg","Employed","24","","",""
"Poor","2014","Lower Saxony","Not Employed","192","0.229882741908146","0.203972290423727","0.255793193392565"
"Poor","2014","Lower Saxony","Employed","183","0.120484792568487","0.104820431265145","0.13614915387183"
"Poor","2014","Bremen","Not Employed","18","","",""
"Poor","2014","Bremen","Employed","13","","",""
"Poor","2014","North Rhine-Westphalia","Not Employed","392","0.238463319729894","0.220140954941924","0.256785684517864"
"Poor","2014","North Rhine-Westphalia","Employed","454","0.115108523840997","0.104834618828503","0.12538242885349"
"Poor","2014","Hesse","Not Employed","127","0.200296664867368","0.169623362947237","0.2309699667875"
"Poor","2014","Hesse","Employed","145","0.10172055570911","0.0851995036536616","0.118241607764559"
"Poor","2014","Rhineland-Palatinate,Saarland","Not Employed","105","0.202071746483712","0.170206455212965","0.23393703775446"
"Poor","2014","Rhineland-Palatinate,Saarland","Employed","123","0.123628540686269","0.10339876353156","0.143858317840977"
"Poor","2014","Baden-Württemberg","Not Employed","208","0.207803260938403","0.183481112043198","0.232125409833608"
"Poor","2014","Baden-Württemberg","Employed","223","0.120522438405138","0.107045953674454","0.133998923135823"
"Poor","2014","Bavaria","Not Employed","268","0.195514993161242","0.175206472482413","0.215823513840071"
"Poor","2014","Bavaria","Employed","288","0.0972590098079487","0.0867362503059535","0.107781769309944"
"Poor","2014","Berlin","Not Employed","71","0.203751102034587","0.162765101484668","0.244737102584506"
"Poor","2014","Berlin","Employed","77","0.133041397144626","0.106770605759729","0.159312188529524"
"Poor","2014","Brandenburg","Not Employed","96","0.264185044236628","0.223850220098673","0.304519868374582"
"Poor","2014","Brandenburg","Employed","49","0.0584501453750501","0.0394724488036781","0.0774278419464221"
"Poor","2014","Mecklenburg-Western Pomerania","Not Employed","52","0.25567118945185","0.198922155469271","0.312420223434429"
"Poor","2014","Mecklenburg-Western Pomerania","Employed","26","","",""
"Poor","2014","Saxony","Not Employed","158","0.285999155631725","0.250079841153892","0.321918470109557"
"Poor","2014","Saxony","Employed","112","0.114775947721761","0.0953661835014133","0.134185711942109"
"Poor","2014","Saxony-Anhalt","Not Employed","84","0.25650008556255","0.212991313436794","0.300008857688306"
"Poor","2014","Saxony-Anhalt","Employed","62","0.115534002174369","0.0898270642828103","0.141240940065927"
"Poor","2014","Thuringia","Not Employed","77","0.198092215962029","0.158984940280163","0.237199491643895"
"Poor","2014","Thuringia","Employed","62","0.114291590705444","0.0893279272626231","0.139255254148265"
"Bad ","2014","Schleswig-Holstein","Not Employed","30","0.0758050109737636","0.0486510980497262","0.102958923897801"
"Bad ","2014","Schleswig-Holstein","Employed","9","","",""
"Bad ","2014","Hamburg","Not Employed","6","","",""
"Bad ","2014","Hamburg","Employed","7","","",""
"Bad ","2014","Lower Saxony","Not Employed","55","0.0606210804778911","0.0459258768043592","0.075316284151423"
"Bad ","2014","Lower Saxony","Employed","28","","",""
"Bad ","2014","Bremen","Not Employed","6","","",""
"Bad ","2014","Bremen","Employed","2","","",""
"Bad ","2014","North Rhine-Westphalia","Not Employed","135","0.0721009027349192","0.0609798462477014","0.083221959222137"
"Bad ","2014","North Rhine-Westphalia","Employed","68","0.0173304679617954","0.0131295356077372","0.0215314003158536"
"Bad ","2014","Hesse","Not Employed","45","0.0941102713577862","0.0717325739281539","0.116487968787418"
"Bad ","2014","Hesse","Employed","21","","",""
"Bad ","2014","Rhineland-Palatinate,Saarland","Not Employed","29","","",""
"Bad ","2014","Rhineland-Palatinate,Saarland","Employed","23","","",""
"Bad ","2014","Baden-Württemberg","Not Employed","71","0.0739989912996553","0.0583070068822857","0.0896909757170249"
"Bad ","2014","Baden-Württemberg","Employed","34","0.0128748350268993","0.00820837838323338","0.0175412916705651"
"Bad ","2014","Bavaria","Not Employed","89","0.0762363280810509","0.0626472278039713","0.0898254283581306"
"Bad ","2014","Bavaria","Employed","50","0.0159043024243116","0.0114614783067175","0.0203471265419057"
"Bad ","2014","Berlin","Not Employed","31","0.130101882652829","0.0958695004613314","0.164334264844326"
"Bad ","2014","Berlin","Employed","12","","",""
"Bad ","2014","Brandenburg","Not Employed","51","0.119929182855413","0.090208211740209","0.149650153970617"
"Bad ","2014","Brandenburg","Employed","9","","",""
"Bad ","2014","Mecklenburg-Western Pomerania","Not Employed","14","","",""
"Bad ","2014","Mecklenburg-Western Pomerania","Employed","4","","",""
"Bad ","2014","Saxony","Not Employed","36","0.0668506649358577","0.0469977289366408","0.0867036009350747"
"Bad ","2014","Saxony","Employed","10","","",""
"Bad ","2014","Saxony-Anhalt","Not Employed","34","0.0801125366601562","0.053066090977772","0.10715898234254"
"Bad ","2014","Saxony-Anhalt","Employed","9","","",""
"Bad ","2014","Thuringia","Not Employed","30","0.088551154274702","0.0606755104910619","0.116426798058342"
"Bad ","2014","Thuringia","Employed","6","","",""
"Very good","2015","Schleswig-Holstein","Not Employed","32","0.0587989466056749","0.0341884425958749","0.0834094506154749"
"Very good","2015","Schleswig-Holstein","Employed","56","0.0873408123989805","0.0640606076412309","0.11062101715673"
"Very good","2015","Hamburg","Not Employed","25","","",""
"Very good","2015","Hamburg","Employed","35","0.119038577596829","0.0817031199189891","0.156374035274669"
"Very good","2015","Lower Saxony","Not Employed","154","0.0785691942360334","0.0626759724088244","0.0944624160632423"
"Very good","2015","Lower Saxony","Employed","189","0.108350421566778","0.093000003110726","0.123700840022829"
"Very good","2015","Bremen","Not Employed","9","","",""
"Very good","2015","Bremen","Employed","8","","",""
"Very good","2015","North Rhine-Westphalia","Not Employed","339","0.101400279905589","0.089127788247728","0.113672771563449"
"Very good","2015","North Rhine-Westphalia","Employed","363","0.102610400936913","0.0924374190803019","0.112783382793524"
"Very good","2015","Hesse","Not Employed","115","0.097315152524715","0.0759171784434444","0.118713126605986"
"Very good","2015","Hesse","Employed","119","0.115691703403809","0.097518664015481","0.133864742792138"
"Very good","2015","Rhineland-Palatinate,Saarland","Not Employed","77","0.0861818441827411","0.0651816255603443","0.107182062805138"
"Very good","2015","Rhineland-Palatinate,Saarland","Employed","103","0.145947569557051","0.123706733316319","0.168188405797783"
"Very good","2015","Baden-Württemberg","Not Employed","192","0.118290033183274","0.0999947992218455","0.136585267144703"
"Very good","2015","Baden-Württemberg","Employed","288","0.153563314673715","0.138136142484051","0.168990486863379"
"Very good","2015","Bavaria","Not Employed","260","0.0853143053648762","0.0717779011545063","0.098850709575246"
"Very good","2015","Bavaria","Employed","368","0.132469698709195","0.120058589455093","0.144880807963296"
"Very good","2015","Berlin","Not Employed","58","0.0856266811266471","0.0588982559463748","0.112355106306919"
"Very good","2015","Berlin","Employed","76","0.133719474575028","0.106186340680695","0.16125260846936"
"Very good","2015","Brandenburg","Not Employed","42","0.0444173209040797","0.0258509152450755","0.0629837265630838"
"Very good","2015","Brandenburg","Employed","47","0.0718663938261126","0.0505518170076233","0.0931809706446019"
"Very good","2015","Mecklenburg-Western Pomerania","Not Employed","17","","",""
"Very good","2015","Mecklenburg-Western Pomerania","Employed","41","0.107905070489366","0.0751185498094747","0.140691591169257"
"Very good","2015","Saxony","Not Employed","40","0.0630460530888017","0.0434012580437147","0.0826908481338887"
"Very good","2015","Saxony","Employed","75","0.0865543172157458","0.0690302190880615","0.10407841534343"
"Very good","2015","Saxony-Anhalt","Not Employed","26","","",""
"Very good","2015","Saxony-Anhalt","Employed","30","0.0832696530981039","0.0594767523497172","0.107062553846491"
"Very good","2015","Thuringia","Not Employed","31","0.0596590993467861","0.0370072087531367","0.0823109899404354"
"Very good","2015","Thuringia","Employed","44","0.0768904138619403","0.0550955141711007","0.0986853135527799"
"Good","2015","Schleswig-Holstein","Not Employed","116","0.305626662713942","0.257433362131954","0.35381996329593"
"Good","2015","Schleswig-Holstein","Employed","254","0.483715756651967","0.442509475657766","0.524922037646169"
"Good","2015","Hamburg","Not Employed","61","0.329305339264786","0.26121517893238","0.397395499597192"
"Good","2015","Hamburg","Employed","160","0.484880071258806","0.427260434904596","0.542499707613016"
"Good","2015","Lower Saxony","Not Employed","379","0.281790548891492","0.255217388984564","0.308363708798421"
"Good","2015","Lower Saxony","Employed","696","0.455539396131187","0.430943989158772","0.480134803103602"
"Good","2015","Bremen","Not Employed","38","0.267199710216928","0.17578046234944","0.358618958084415"
"Good","2015","Bremen","Employed","40","0.318781809836695","0.228346529497566","0.409217090175824"
"Good","2015","North Rhine-Westphalia","Not Employed","765","0.279060754397688","0.260824789607019","0.297296719188356"
"Good","2015","North Rhine-Westphalia","Employed","1535","0.4273495734667","0.410765221982156","0.443933924951245"
"Good","2015","Hesse","Not Employed","264","0.294393042878329","0.261488220906554","0.327297864850104"
"Good","2015","Hesse","Employed","535","0.45772636852013","0.429419826411933","0.486032910628327"
"Good","2015","Rhineland-Palatinate,Saarland","Not Employed","242","0.299489210973673","0.265213692079603","0.333764729867743"
"Good","2015","Rhineland-Palatinate,Saarland","Employed","425","0.399174295458625","0.368323529700897","0.430025061216353"
"Good","2015","Baden-Württemberg","Not Employed","410","0.265154252675417","0.240148011994209","0.290160493356624"
"Good","2015","Baden-Württemberg","Employed","954","0.438296550830651","0.417064941181424","0.459528160479878"
"Good","2015","Bavaria","Not Employed","530","0.284187400837531","0.26233201286166","0.306042788813402"
"Good","2015","Bavaria","Employed","1307","0.439913372804045","0.421740600639184","0.458086144968906"
"Good","2015","Berlin","Not Employed","117","0.245392123074667","0.20428680442216","0.286497441727174"
"Good","2015","Berlin","Employed","247","0.395006683924414","0.355460320702643","0.434553047146184"
"Good","2015","Brandenburg","Not Employed","117","0.214102376288051","0.177135627841369","0.251069124734733"
"Good","2015","Brandenburg","Employed","260","0.445053764066537","0.404038998525493","0.48606852960758"
"Good","2015","Mecklenburg-Western Pomerania","Not Employed","58","0.197454978286969","0.145207611670357","0.249702344903581"
"Good","2015","Mecklenburg-Western Pomerania","Employed","144","0.416365366112651","0.364272686699596","0.468458045525706"
"Good","2015","Saxony","Not Employed","174","0.267411099699259","0.231636127075239","0.30318607232328"
"Good","2015","Saxony","Employed","481","0.464196555715346","0.433114935279501","0.495278176151191"
"Good","2015","Saxony-Anhalt","Not Employed","98","0.215461600405537","0.175018459090116","0.255904741720958"
"Good","2015","Saxony-Anhalt","Employed","244","0.431605655403689","0.388952452510048","0.474258858297329"
"Good","2015","Thuringia","Not Employed","125","0.26014325339382","0.218186338326232","0.302100168461408"
"Good","2015","Thuringia","Employed","284","0.498381108144516","0.457477664489351","0.539284551799681"
"Satisfactory","2015","Schleswig-Holstein","Not Employed","106","0.342778139020575","0.29312381298833","0.39243246505282"
"Satisfactory","2015","Schleswig-Holstein","Employed","181","0.313489519866609","0.275237095405804","0.351741944327413"
"Satisfactory","2015","Hamburg","Not Employed","57","0.353970273706896","0.284686394957034","0.423254152456759"
"Satisfactory","2015","Hamburg","Employed","66","0.293846823004081","0.241328708212014","0.346364937796147"
