"m11126","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Satisfactory","2013","1-pers.-HH","East Germany","354","0.373343831451835","0.342240322732638","0.404447340171032"
"Satisfactory","2013","(Married) couple without C. ","West Germany","2338","0.371338417727469","0.359535218481527","0.383141616973411"
"Satisfactory","2013","(Married) couple without C. ","East Germany","864","0.39928859039924","0.3783518954281","0.42022528537038"
"Satisfactory","2013","Single parent ","West Germany","702","0.283077900334598","0.265499537171073","0.300656263498123"
"Satisfactory","2013","Single parent ","East Germany","190","0.28879230330207","0.253487217830074","0.324097388774066"
"Satisfactory","2013","Couple + C. LE 16 ","West Germany","1717","0.263878824392966","0.253394170466561","0.274363478319372"
"Satisfactory","2013","Couple + C. LE 16 ","East Germany","369","0.27325852977809","0.25001470580098","0.296502353755199"
"Satisfactory","2013","Couple + C. GT 16 ","West Germany","829","0.306204704210392","0.289495518420309","0.322913890000474"
"Satisfactory","2013","Couple + C. GT 16 ","East Germany","194","0.317801297000109","0.281297221021524","0.354305372978694"
"Satisfactory","2013","Couple + C. LE and GT 16","West Germany","583","0.233857057704669","0.216971725813129","0.25074238959621"
"Satisfactory","2013","Couple + C. LE and GT 16","East Germany","91","0.215405475279014","0.173907355340062","0.256903595217966"
"Poor","2013","1-pers.-HH","West Germany","551","0.191324201668359","0.177290874472006","0.205357528864712"
"Poor","2013","1-pers.-HH","East Germany","196","0.19131867310636","0.166025249261352","0.216612096951367"
"Poor","2013","(Married) couple without C. ","West Germany","1019","0.164085725948548","0.155038350595131","0.173133101301965"
"Poor","2013","(Married) couple without C. ","East Germany","365","0.182178097346751","0.165677138356536","0.198679056336965"
"Poor","2013","Single parent ","West Germany","364","0.12938762532525","0.116291336187319","0.142483914463181"
"Poor","2013","Single parent ","East Germany","80","0.105150476952035","0.0812543858694903","0.129046568034579"
"Poor","2013","Couple + C. LE 16 ","West Germany","644","0.0889431291415209","0.0821712979991775","0.0957149602838643"
"Poor","2013","Couple + C. LE 16 ","East Germany","137","0.085251331384337","0.0706856025430355","0.0998170602256386"
"Poor","2013","Couple + C. GT 16 ","West Germany","333","0.112651320615272","0.101189622102027","0.124113019128516"
"Poor","2013","Couple + C. GT 16 ","East Germany","69","0.0920288867505881","0.0693664720468896","0.114691301454287"
"Poor","2013","Couple + C. LE and GT 16","West Germany","237","0.10864020240523","0.0962265019258268","0.121053902884634"
"Poor","2013","Couple + C. LE and GT 16","East Germany","41","0.118504748913772","0.0858793912365724","0.151130106590972"
"Bad ","2013","1-pers.-HH","West Germany","173","0.0637698260110131","0.0550524173360122","0.0724872346860141"
"Bad ","2013","1-pers.-HH","East Germany","47","0.0532970359071111","0.0388526650362999","0.0677414067779223"
"Bad ","2013","(Married) couple without C. ","West Germany","283","0.0469586294460968","0.0417906602116906","0.0521265986805029"
"Bad ","2013","(Married) couple without C. ","East Germany","118","0.0667426899731223","0.0560734302212626","0.077411949724982"
"Bad ","2013","Single parent ","West Germany","93","0.0428589871494866","0.0349558707129261","0.0507621035860472"
"Bad ","2013","Single parent ","East Germany","22","","",""
"Bad ","2013","Couple + C. LE 16 ","West Germany","129","0.0162653997467248","0.0132562173111725","0.0192745821822772"
"Bad ","2013","Couple + C. LE 16 ","East Germany","26","","",""
"Bad ","2013","Couple + C. GT 16 ","West Germany","82","0.0269665049181009","0.0210941822681864","0.0328388275680154"
"Bad ","2013","Couple + C. GT 16 ","East Germany","15","","",""
"Bad ","2013","Couple + C. LE and GT 16","West Germany","41","0.0169738002035033","0.0118209021835674","0.0221266982234391"
"Bad ","2013","Couple + C. LE and GT 16","East Germany","8","","",""
"Very good","2014","1-pers.-HH","West Germany","279","0.0933768554058386","0.0825180016768207","0.104235709134856"
"Very good","2014","1-pers.-HH","East Germany","65","0.0915568866568642","0.0727672588250602","0.110346514488668"
"Very good","2014","(Married) couple without C. ","West Germany","414","0.0745877544792543","0.0679227769603417","0.081252731998167"
"Very good","2014","(Married) couple without C. ","East Germany","71","0.0355809635311615","0.0275325992746664","0.0436293277876566"
"Very good","2014","Single parent ","West Germany","284","0.140426577654772","0.12563034135745","0.155222813952095"
"Very good","2014","Single parent ","East Germany","63","0.145213997946457","0.114606900812842","0.175821095080072"
"Very good","2014","Couple + C. LE 16 ","West Germany","702","0.132482686325721","0.12363897096307","0.141326401688373"
"Very good","2014","Couple + C. LE 16 ","East Germany","127","0.0958802755524705","0.0793859337153382","0.112374617389603"
"Very good","2014","Couple + C. GT 16 ","West Germany","398","0.151079115201722","0.137441358534353","0.16471687186909"
"Very good","2014","Couple + C. GT 16 ","East Germany","61","0.0998497632289233","0.0748400004807638","0.124859525977083"
"Very good","2014","Couple + C. LE and GT 16","West Germany","399","0.183895008505168","0.167569082680526","0.20022093432981"
"Very good","2014","Couple + C. LE and GT 16","East Germany","53","0.145976657957796","0.108772916267952","0.183180399647639"
"Good","2014","1-pers.-HH","West Germany","887","0.31563141875828","0.298285947428236","0.332976890088324"
"Good","2014","1-pers.-HH","East Germany","268","0.300919139513958","0.271036950179939","0.330801328847976"
"Good","2014","(Married) couple without C. ","West Germany","2097","0.351434951676671","0.339323490324409","0.363546413028933"
"Good","2014","(Married) couple without C. ","East Germany","686","0.324736677355576","0.304391188177409","0.345082166533743"
"Good","2014","Single parent ","West Germany","813","0.358876742960283","0.338448616569631","0.379304869350935"
"Good","2014","Single parent ","East Germany","216","0.420855928816703","0.37796660176468","0.463745255868726"
"Good","2014","Couple + C. LE 16 ","West Germany","2691","0.478297588403884","0.465266621684907","0.491328555122861"
"Good","2014","Couple + C. LE 16 ","East Germany","663","0.527244100627008","0.499274792388863","0.555213408865153"
"Good","2014","Couple + C. GT 16 ","West Germany","1137","0.408099895778405","0.389383830036435","0.426815961520375"
"Good","2014","Couple + C. GT 16 ","East Germany","239","0.448018144126197","0.406533367626284","0.48950292062611"
"Good","2014","Couple + C. LE and GT 16","West Germany","946","0.44969022762153","0.428725937135161","0.470654518107898"
"Good","2014","Couple + C. LE and GT 16","East Germany","166","0.455835658945877","0.403357422831606","0.508313895060147"
"Satisfactory","2014","1-pers.-HH","West Germany","939","0.350382825280056","0.332577450707626","0.368188199852486"
"Satisfactory","2014","1-pers.-HH","East Germany","329","0.353183336884393","0.322043631171838","0.384323042596949"
"Satisfactory","2014","(Married) couple without C. ","West Germany","2160","0.350726993832013","0.338621135937749","0.362832851726276"
"Satisfactory","2014","(Married) couple without C. ","East Germany","801","0.396374090380998","0.375121961064788","0.417626219697208"
"Satisfactory","2014","Single parent ","West Germany","625","0.305710006563026","0.286089491981677","0.325330521144375"
"Satisfactory","2014","Single parent ","East Germany","135","0.244028011965033","0.206714863817209","0.281341160112857"
"Satisfactory","2014","Couple + C. LE 16 ","West Germany","1615","0.28401297430219","0.272249441057548","0.295776507546831"
"Satisfactory","2014","Couple + C. LE 16 ","East Germany","328","0.276221350862917","0.251172437632114","0.301270264093719"
"Satisfactory","2014","Couple + C. GT 16 ","West Germany","741","0.295552319036086","0.278176364585775","0.312928273486398"
"Satisfactory","2014","Couple + C. GT 16 ","East Germany","175","0.310075713265323","0.271491189482693","0.348660237047953"
"Satisfactory","2014","Couple + C. LE and GT 16","West Germany","560","0.245298354292578","0.227165974915028","0.263430733670128"
"Satisfactory","2014","Couple + C. LE and GT 16","East Germany","93","0.28417080878351","0.236647740175329","0.33169387739169"
"Poor","2014","1-pers.-HH","West Germany","493","0.180371822938872","0.166022092350263","0.19472155352748"
"Poor","2014","1-pers.-HH","East Germany","194","0.196937282993139","0.171027575843051","0.222846990143227"
"Poor","2014","(Married) couple without C. ","West Germany","1043","0.18019352442828","0.170443121483886","0.189943927372674"
"Poor","2014","(Married) couple without C. ","East Germany","363","0.189632600367072","0.17260068991132","0.206664510822824"
"Poor","2014","Single parent ","West Germany","320","0.157751428810198","0.14222784805203","0.173275009568367"
"Poor","2014","Single parent ","East Germany","77","0.160969157797703","0.129042791028688","0.192895524566717"
"Poor","2014","Couple + C. LE 16 ","West Germany","550","0.0927117646133084","0.0851459415373384","0.100277587689278"
"Poor","2014","Couple + C. LE 16 ","East Germany","96","0.0947161061875228","0.0783116553296658","0.11112055704538"
"Poor","2014","Couple + C. GT 16 ","West Germany","306","0.124896130197706","0.112306545463208","0.137485714932203"
"Poor","2014","Couple + C. GT 16 ","East Germany","61","0.0989863231742216","0.0740729897591975","0.123899656589246"
"Poor","2014","Couple + C. LE and GT 16","West Germany","206","0.0937045909004776","0.0814235506202375","0.105985631180718"
"Poor","2014","Couple + C. LE and GT 16","East Germany","25","","",""
"Bad ","2014","1-pers.-HH","West Germany","160","0.0602370776169534","0.051357505060919","0.0691166501729878"
"Bad ","2014","1-pers.-HH","East Germany","49","0.0574033539516457","0.0422483735009643","0.0725583344023272"
"Bad ","2014","(Married) couple without C. ","West Germany","255","0.0430567755837822","0.0379073221026072","0.0482062290649573"
"Bad ","2014","(Married) couple without C. ","East Germany","114","0.0536756683651924","0.0438835959158817","0.063467740814503"
"Bad ","2014","Single parent ","West Germany","76","0.0372352440117205","0.0291717678370565","0.0452987201863846"
"Bad ","2014","Single parent ","East Germany","18","","",""
"Bad ","2014","Couple + C. LE 16 ","West Germany","87","0.0124949863548965","0.00959728472136948","0.0153926879884235"
"Bad ","2014","Couple + C. LE 16 ","East Germany","10","","",""
"Bad ","2014","Couple + C. GT 16 ","West Germany","67","0.0203725397860814","0.0149928135674422","0.0257522660047206"
"Bad ","2014","Couple + C. GT 16 ","East Germany","16","","",""
"Bad ","2014","Couple + C. LE and GT 16","West Germany","52","0.0274118186802467","0.0205307918627552","0.0342928454977383"
"Bad ","2014","Couple + C. LE and GT 16","East Germany","9","","",""
"Very good","2015","1-pers.-HH","West Germany","305","0.0782548751365646","0.0683703433165197","0.0881394069566094"
"Very good","2015","1-pers.-HH","East Germany","68","0.0804768320741534","0.0626946513686571","0.0982590127796497"
"Very good","2015","(Married) couple without C. ","West Germany","525","0.090455577209536","0.0831637171922252","0.0977474372268467"
"Very good","2015","(Married) couple without C. ","East Germany","103","0.0499315286311789","0.0404003302132488","0.0594627270491091"
"Very good","2015","Single parent ","West Germany","268","0.130509614732705","0.115962792667362","0.145056436798049"
"Very good","2015","Single parent ","East Germany","57","0.109935073706255","0.0821531323525941","0.137717015059916"
"Very good","2015","Couple + C. LE 16 ","West Germany","798","0.132063855782621","0.123226518530375","0.140901193034866"
"Very good","2015","Couple + C. LE 16 ","East Germany","109","0.0830659444545288","0.0671083056094036","0.0990235832996539"
"Very good","2015","Couple + C. GT 16 ","West Germany","353","0.142932875975387","0.129458642237458","0.156407109713316"
"Very good","2015","Couple + C. GT 16 ","East Germany","50","0.117095748008167","0.0891628132738078","0.145028682742526"
"Very good","2015","Couple + C. LE and GT 16","West Germany","431","0.195628070932476","0.178833030843936","0.212423111021017"
"Very good","2015","Couple + C. LE and GT 16","East Germany","46","0.132097689664879","0.0965229687022147","0.167672410627543"
"Good","2015","1-pers.-HH","West Germany","946","0.332811390597299","0.31546862396257","0.350154157232027"
"Good","2015","1-pers.-HH","East Germany","278","0.317729064870716","0.287293935457525","0.348164194283908"
"Good","2015","(Married) couple without C. ","West Germany","2098","0.339106369618748","0.327071470686477","0.351141268551018"
"Good","2015","(Married) couple without C. ","East Germany","640","0.306671380637804","0.286492883636519","0.32684987763909"
"Good","2015","Single parent ","West Germany","810","0.409626936569932","0.388390971533932","0.430862901605932"
"Good","2015","Single parent ","East Germany","196","0.400883264785046","0.357357310737572","0.444409218832519"
"Good","2015","Couple + C. LE 16 ","West Germany","2753","0.484839106442777","0.471793753897021","0.497884458988533"
"Good","2015","Couple + C. LE 16 ","East Germany","587","0.530632643725718","0.50177628691605","0.559489000535385"
"Good","2015","Couple + C. GT 16 ","West Germany","1099","0.406252993487488","0.387345689967686","0.42516029700729"
"Good","2015","Couple + C. GT 16 ","East Germany","218","0.403871301487364","0.361244699709701","0.446497903265027"
"Good","2015","Couple + C. LE and GT 16","West Germany","933","0.455178028793057","0.43409393412908","0.476262123457034"
"Good","2015","Couple + C. LE and GT 16","East Germany","172","0.511874558547605","0.459356826464641","0.564392290630569"
"Satisfactory","2015","1-pers.-HH","West Germany","918","0.33620481543632","0.318818242318026","0.353591388554615"
"Satisfactory","2015","1-pers.-HH","East Germany","325","0.346665032036766","0.315555662115174","0.377774401958359"
"Satisfactory","2015","(Married) couple without C. ","West Germany","2101","0.358726856808689","0.346533812200154","0.370919901417224"
"Satisfactory","2015","(Married) couple without C. ","East Germany","815","0.403304933686846","0.381837723052511","0.42477214432118"
"Satisfactory","2015","Single parent ","West Germany","595","0.287665431168887","0.268117521249011","0.307213341088763"
"Satisfactory","2015","Single parent ","East Germany","149","0.330268250861644","0.288497963085803","0.372038538637485"
"Satisfactory","2015","Couple + C. LE 16 ","West Germany","1497","0.279090014317133","0.267381596152028","0.290798432482239"
"Satisfactory","2015","Couple + C. LE 16 ","East Germany","325","0.261259008181057","0.235856896993009","0.286661119369104"
"Satisfactory","2015","Couple + C. GT 16 ","West Germany","772","0.306259028693226","0.288514122213355","0.324003935173098"
"Satisfactory","2015","Couple + C. GT 16 ","East Germany","161","0.32952503659214","0.288690776474947","0.370359296709333"
"Satisfactory","2015","Couple + C. LE and GT 16","West Germany","534","0.232988874826027","0.215090836688632","0.250886912963421"
"Satisfactory","2015","Couple + C. LE and GT 16","East Germany","89","0.218364374069567","0.174958197325637","0.261770550813497"
"Poor","2015","1-pers.-HH","West Germany","515","0.192081503384241","0.177583055012709","0.206579951755772"
"Poor","2015","1-pers.-HH","East Germany","176","0.191084789276045","0.165384808115264","0.216784770436826"
"Poor","2015","(Married) couple without C. ","West Germany","981","0.166760888195604","0.157284548636782","0.176237227754426"
"Poor","2015","(Married) couple without C. ","East Germany","328","0.167050892718697","0.150727280821444","0.18337450461595"
"Poor","2015","Single parent ","West Germany","302","0.129853278131198","0.115337604869894","0.144368951392502"
"Poor","2015","Single parent ","East Germany","69","0.121066997282211","0.0920952704328325","0.150038724131589"
"Poor","2015","Couple + C. LE 16 ","West Germany","518","0.093716811785454","0.0861095866396331","0.101324036931275"
"Poor","2015","Couple + C. LE 16 ","East Germany","110","0.109213139830853","0.0911782944082667","0.12724798525344"
"Poor","2015","Couple + C. GT 16 ","West Germany","310","0.12180529626469","0.109214329271464","0.134396263257917"
"Poor","2015","Couple + C. GT 16 ","East Germany","68","0.136777332148863","0.106926414783141","0.166628249514584"
"Poor","2015","Couple + C. LE and GT 16","West Germany","209","0.0962812293826174","0.0837923212660709","0.108770137499164"
"Poor","2015","Couple + C. LE and GT 16","East Germany","35","0.112965603767944","0.079707168463837","0.146224039072052"
"Bad ","2015","1-pers.-HH","West Germany","152","0.0606474154455754","0.0518629478746069","0.0694318830165439"
"Bad ","2015","1-pers.-HH","East Germany","52","0.0640442817423193","0.0480400041397259","0.0800485593449127"
"Bad ","2015","(Married) couple without C. ","West Germany","239","0.0449503081674235","0.0396830086840997","0.0502176076507472"
"Bad ","2015","(Married) couple without C. ","East Germany","120","0.0730412643254742","0.0616545881875447","0.0844279404634038"
"Bad ","2015","Single parent ","West Germany","85","0.0423447393972778","0.0336487537877877","0.0510407250067678"
"Bad ","2015","Single parent ","East Germany","16","","",""
"Bad ","2015","Couple + C. LE 16 ","West Germany","72","0.010290211672015","0.0076559941016107","0.0129244292424192"
"Bad ","2015","Couple + C. LE 16 ","East Germany","18","","",""
"Bad ","2015","Couple + C. GT 16 ","West Germany","58","0.0227498055792083","0.0170096677585632","0.0284899433998534"
"Bad ","2015","Couple + C. GT 16 ","East Germany","12","","",""
"Bad ","2015","Couple + C. LE and GT 16","West Germany","36","0.0199237960658227","0.0140074581407011","0.0258401339909442"
"Bad ","2015","Couple + C. LE and GT 16","East Germany","6","","",""
"Very good","2016","1-pers.-HH","West Germany","621","0.0833745298083434","0.0741054150115846","0.0926436446051022"
"Very good","2016","1-pers.-HH","East Germany","150","0.0982250402452668","0.0804833318179837","0.11596674867255"
"Very good","2016","(Married) couple without C. ","West Germany","430","0.06735957114151","0.0608107005446977","0.0739084417383223"
"Very good","2016","(Married) couple without C. ","East Germany","88","0.0474042156555327","0.0378916023047642","0.0569168290063012"
"Very good","2016","Single parent ","West Germany","336","0.126943642741019","0.112745623777805","0.141141661704233"
"Very good","2016","Single parent ","East Germany","87","0.132977453391161","0.104904756615025","0.161050150167298"
"Very good","2016","Couple + C. LE 16 ","West Germany","1244","0.14094225687141","0.132407337370822","0.149477176371997"
"Very good","2016","Couple + C. LE 16 ","East Germany","216","0.0810669462143755","0.066480456428689","0.095653436000062"
"Very good","2016","Couple + C. GT 16 ","West Germany","353","0.120655611724943","0.107950728989431","0.133360494460455"
"Very good","2016","Couple + C. GT 16 ","East Germany","46","0.127364079608286","0.0962138123929458","0.158514346823626"
"Very good","2016","Couple + C. LE and GT 16","West Germany","469","0.188781580621769","0.172871267027759","0.20469189421578"
"Very good","2016","Couple + C. LE and GT 16","East Germany","66","0.103520711910615","0.0739970521243076","0.133044371696923"
"Good","2016","1-pers.-HH","West Germany","1066","0.317615040608813","0.302005473663049","0.333224607554577"
"Good","2016","1-pers.-HH","East Germany","334","0.312847357461067","0.285207989986546","0.340486724935589"
"Good","2016","(Married) couple without C. ","West Germany","1946","0.352675157839072","0.340191030059202","0.365159285618941"
"Good","2016","(Married) couple without C. ","East Germany","654","0.335541338310472","0.314404304877423","0.356678371743522"
"Good","2016","Single parent ","West Germany","789","0.399364909396272","0.378477170216422","0.420252648576122"
"Good","2016","Single parent ","East Germany","208","0.419850585581657","0.379047101852165","0.460654069311149"
"Good","2016","Couple + C. LE 16 ","West Germany","2861","0.486330385494538","0.47407081427975","0.498589956709327"
"Good","2016","Couple + C. LE 16 ","East Germany","646","0.50891506170515","0.482198048309131","0.535632075101169"
"Good","2016","Couple + C. GT 16 ","West Germany","1047","0.429151671766242","0.40984607766712","0.448457265865364"
"Good","2016","Couple + C. GT 16 ","East Germany","193","0.476000487511345","0.429335528037547","0.522665446985143"
"Good","2016","Couple + C. LE and GT 16","West Germany","1000","0.461504310153998","0.441236397423889","0.481772222884108"
"Good","2016","Couple + C. LE and GT 16","East Germany","190","0.510930898047128","0.462485488287213","0.559376307807043"
"Satisfactory","2016","1-pers.-HH","West Germany","1000","0.345680307551012","0.329734081474046","0.361626533627978"
"Satisfactory","2016","1-pers.-HH","East Germany","344","0.329690949767083","0.301667196642246","0.357714702891921"
"Satisfactory","2016","(Married) couple without C. ","West Germany","2051","0.360881311911092","0.348333078506832","0.373429545315352"
"Satisfactory","2016","(Married) couple without C. ","East Germany","738","0.386531346375051","0.364732897940717","0.408329794809385"
"Satisfactory","2016","Single parent ","West Germany","555","0.280716046063793","0.261552100032031","0.299879992095554"
"Satisfactory","2016","Single parent ","East Germany","149","0.236245561986369","0.20112684541465","0.271364278558088"
"Satisfactory","2016","Couple + C. LE 16 ","West Germany","1551","0.265077959425518","0.25425178336065","0.275904135490386"
"Satisfactory","2016","Couple + C. LE 16 ","East Germany","334","0.307671996204703","0.28300666890243","0.332337323506975"
"Satisfactory","2016","Couple + C. GT 16 ","West Germany","774","0.304177096521498","0.286232652181298","0.322121540861698"
"Satisfactory","2016","Couple + C. GT 16 ","East Germany","120","0.262623925982923","0.221505790014188","0.303742061951657"
"Satisfactory","2016","Couple + C. LE and GT 16","West Germany","559","0.239999224961456","0.222635537250984","0.257362912671928"
"Satisfactory","2016","Couple + C. LE and GT 16","East Germany","104","0.282304510613109","0.238681518158769","0.325927503067449"
"Poor","2016","1-pers.-HH","West Germany","545","0.188338764292346","0.175229362863381","0.20144816572131"
"Poor","2016","1-pers.-HH","East Germany","197","0.218261244422091","0.193637483881296","0.242885004962886"
"Poor","2016","(Married) couple without C. ","West Germany","969","0.179065171214408","0.169047436302385","0.18908290612643"
"Poor","2016","(Married) couple without C. ","East Germany","332","0.165293487064859","0.148665801374674","0.181921172755044"
"Poor","2016","Single parent ","West Germany","332","0.155594911419593","0.140136165831692","0.171053657007494"
"Poor","2016","Single parent ","East Germany","91","0.172367895515396","0.141141145443553","0.203594645587238"
"Poor","2016","Couple + C. LE 16 ","West Germany","604","0.0897007459031471","0.0826917184528934","0.0967097733534007"
"Poor","2016","Couple + C. LE 16 ","East Germany","124","0.0928403426275008","0.077330864656013","0.108349820598989"
"Poor","2016","Couple + C. GT 16 ","West Germany","291","0.119056800220864","0.106424906686117","0.131688693755611"
"Poor","2016","Couple + C. GT 16 ","East Germany","64","0.116862313253799","0.0868449043565507","0.146879722151047"
"Poor","2016","Couple + C. LE and GT 16","West Germany","223","0.0829524406322618","0.0717389572693134","0.0941659239952102"
"Poor","2016","Couple + C. LE and GT 16","East Germany","42","0.0936908219528797","0.0654502719541404","0.121931371951619"
"Bad ","2016","1-pers.-HH","West Germany","185","0.0649913577394865","0.056726008302265","0.0732567071767081"
"Bad ","2016","1-pers.-HH","East Germany","56","0.040975408104491","0.0291582850004263","0.0527925312085558"
"Bad ","2016","(Married) couple without C. ","West Germany","231","0.0400187878939191","0.0348975734065334","0.0451400023813049"
"Bad ","2016","(Married) couple without C. ","East Germany","105","0.0652296125940853","0.0541758048397794","0.0762834203483912"
"Bad ","2016","Single parent ","West Germany","100","0.0373804903793231","0.0292904449388469","0.0454705358197993"
"Bad ","2016","Single parent ","East Germany","27","","",""
"Bad ","2016","Couple + C. LE 16 ","West Germany","125","0.017948652305387","0.0146921554695303","0.0212051491412437"
"Bad ","2016","Couple + C. LE 16 ","East Germany","25","","",""
"Bad ","2016","Couple + C. GT 16 ","West Germany","60","0.0269588197664532","0.020641491456306","0.0332761480766004"
"Bad ","2016","Couple + C. GT 16 ","East Germany","17","","",""
"Bad ","2016","Couple + C. LE and GT 16","West Germany","73","0.0267624436305147","0.020200955587567","0.0333239316734623"
"Bad ","2016","Couple + C. LE and GT 16","East Germany","7","","",""
"Very good","2017","1-pers.-HH","West Germany","767","0.0957143048877652","0.086473892095552","0.104954717679978"
"Very good","2017","1-pers.-HH","East Germany","146","0.0632480114701186","0.0493185336973174","0.0771774892429199"
"Very good","2017","(Married) couple without C. ","West Germany","531","0.0783858092151957","0.0717718760257863","0.084999742404605"
"Very good","2017","(Married) couple without C. ","East Germany","86","0.0458994385052749","0.0369703397660899","0.0548285372444599"
"Very good","2017","Single parent ","West Germany","383","0.148174504865434","0.133504523753152","0.162844485977715"
"Very good","2017","Single parent ","East Germany","72","0.0908120193122356","0.066576645631273","0.115047392993198"
"Very good","2017","Couple + C. LE 16 ","West Germany","1404","0.142866271469631","0.134548351867983","0.15118419107128"
"Very good","2017","Couple + C. LE 16 ","East Germany","236","0.113438700623413","0.0970875178247988","0.129789883422027"
"Very good","2017","Couple + C. GT 16 ","West Germany","446","0.138164471685987","0.125775069648607","0.150553873723368"
"Very good","2017","Couple + C. GT 16 ","East Germany","54","0.0830262200259714","0.0592189645700997","0.106833475481843"
"Very good","2017","Couple + C. LE and GT 16","West Germany","579","0.194265673480586","0.17928695490775","0.209244392053422"
"Very good","2017","Couple + C. LE and GT 16","East Germany","96","0.136235256716005","0.106286740066167","0.166183773365844"
"Good","2017","1-pers.-HH","West Germany","1245","0.312010025566105","0.297457933061545","0.326562118070665"
"Good","2017","1-pers.-HH","East Germany","380","0.345000285419465","0.317796498308816","0.372204072530114"
"Good","2017","(Married) couple without C. ","West Germany","2314","0.351690768812652","0.339940762737129","0.363440774888175"
"Good","2017","(Married) couple without C. ","East Germany","766","0.346676733455416","0.326370317702088","0.366983149208743"
"Good","2017","Single parent ","West Germany","830","0.349841142186467","0.330148106034091","0.369534178338842"
"Good","2017","Single parent ","East Germany","208","0.434321513641762","0.392515215511734","0.47612781177179"
"Good","2017","Couple + C. LE 16 ","West Germany","3025","0.478657553959006","0.466783484867408","0.490531623050605"
"Good","2017","Couple + C. LE 16 ","East Germany","692","0.525352522971772","0.49960560988507","0.551099436058475"
"Good","2017","Couple + C. GT 16 ","West Germany","1214","0.396146961946208","0.378586588335263","0.413707335557153"
"Good","2017","Couple + C. GT 16 ","East Germany","232","0.516157350196265","0.473038579349285","0.559276121043245"
"Good","2017","Couple + C. LE and GT 16","West Germany","1100","0.447507121542689","0.428681730260151","0.466332512825228"
"Good","2017","Couple + C. LE and GT 16","East Germany","236","0.56689074383858","0.523631269445534","0.610150218231625"
"Satisfactory","2017","1-pers.-HH","West Germany","1091","0.343828611859188","0.328909953485044","0.358747270233332"
"Satisfactory","2017","1-pers.-HH","East Germany","373","0.327782064822273","0.300919546416554","0.354644583227992"
"Satisfactory","2017","(Married) couple without C. ","West Germany","2253","0.365012908314018","0.353166053561781","0.376859763066255"
"Satisfactory","2017","(Married) couple without C. ","East Germany","816","0.386762503076477","0.365982605832478","0.407542400320476"
"Satisfactory","2017","Single parent ","West Germany","631","0.311143915995222","0.292027239048186","0.330260592942258"
"Satisfactory","2017","Single parent ","East Germany","169","0.312547448588158","0.273451608092723","0.351643289083593"
"Satisfactory","2017","Couple + C. LE 16 ","West Germany","1676","0.272369442617637","0.261787626118058","0.282951259117216"
"Satisfactory","2017","Couple + C. LE 16 ","East Germany","371","0.255926941449968","0.233427073946599","0.278426808953337"
"Satisfactory","2017","Couple + C. GT 16 ","West Germany","885","0.311075036685107","0.294453984985236","0.327696088384977"
"Satisfactory","2017","Couple + C. GT 16 ","East Germany","145","0.286420820832268","0.247413455523459","0.325428186141076"
"Satisfactory","2017","Couple + C. LE and GT 16","West Germany","653","0.259944444914533","0.243338900219139","0.276549989609926"
"Satisfactory","2017","Couple + C. LE and GT 16","East Germany","112","0.200145137382906","0.165214143789666","0.235076130976146"
"Poor","2017","1-pers.-HH","West Germany","619","0.198419225714747","0.185893132512397","0.210945318917096"
"Poor","2017","1-pers.-HH","East Germany","204","0.201223947210466","0.178280882235535","0.224167012185397"
"Poor","2017","(Married) couple without C. ","West Germany","1005","0.166978380432108","0.157800872627447","0.17615588823677"
"Poor","2017","(Married) couple without C. ","East Germany","337","0.154919476582266","0.139480840855777","0.170358112308755"
"Poor","2017","Single parent ","West Germany","333","0.154822734439457","0.139885893193903","0.16975957568501"
"Poor","2017","Single parent ","East Germany","67","0.123793271661884","0.0960151405521455","0.151571402771623"
"Poor","2017","Couple + C. LE 16 ","West Germany","601","0.0963172310313657","0.0893045261037451","0.103329935958986"
"Poor","2017","Couple + C. LE 16 ","East Germany","123","0.0917259931981901","0.0768437354542561","0.106608250942124"
"Poor","2017","Couple + C. GT 16 ","West Germany","361","0.126829133656018","0.114881027009759","0.138777240302276"
"Poor","2017","Couple + C. GT 16 ","East Germany","67","0.090983795161595","0.0661701208830242","0.115797469440166"
"Poor","2017","Couple + C. LE and GT 16","West Germany","268","0.077959491565698","0.0678089270980022","0.0881100560333937"
"Poor","2017","Couple + C. LE and GT 16","East Germany","55","0.0858546811953652","0.0613965971760789","0.110312765214652"
"Bad ","2017","1-pers.-HH","West Germany","172","0.0500278319721948","0.0431806574165702","0.0568750065278193"
"Bad ","2017","1-pers.-HH","East Germany","70","0.0627456910776771","0.0488679186565934","0.0766234634987607"
"Bad ","2017","(Married) couple without C. ","West Germany","241","0.0379321332260261","0.0332313200417298","0.0426329464103224"
"Bad ","2017","(Married) couple without C. ","East Germany","105","0.065741848380566","0.0551673136843508","0.0763163830767812"
"Bad ","2017","Single parent ","West Germany","76","0.036017702513421","0.0283235635142793","0.0437118415125627"
"Bad ","2017","Single parent ","East Germany","24","","",""
"Bad ","2017","Couple + C. LE 16 ","West Germany","93","0.00978950092235902","0.0074492112847359","0.0121297905599821"
"Bad ","2017","Couple + C. LE 16 ","East Germany","23","","",""
"Bad ","2017","Couple + C. GT 16 ","West Germany","74","0.0277843960266805","0.0218834487702121","0.033685343283149"
"Bad ","2017","Couple + C. GT 16 ","East Germany","18","","",""
