"m11126","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"Bad ","2006","Part Time","indirect migration background","3","","","","5"
"Bad ","2006","Not Working","no migration background","601","0.093958023525116","0.0873775340928066","0.100538512957425","5"
"Bad ","2006","Not Working","direct migration background","102","0.0957168872800152","0.0778019741317942","0.113631800428236","5"
"Bad ","2006","Not Working","indirect migration background","4","","","","5"
"Good","2006","Full Time","indirect migration background","194","0.585416336200768","0.532582351158235","0.638250321243301","2"
"Good","2006","Part Time","no migration background","1924","0.421721395499835","0.406837705081926","0.436605085917744","2"
"Good","2006","Full Time","no migration background","3523","0.465239009131808","0.453802421605542","0.476675596658073","2"
"Good","2006","Full Time","direct migration background","368","0.472322309869935","0.437706197048276","0.506938422691593","2"
"Good","2006","Part Time","direct migration background","230","0.39363765397299","0.353281634465949","0.43399367348003","2"
"Good","2006","Part Time","indirect migration background","110","0.447955695006273","0.383966212686987","0.511945177325559","2"
"Good","2006","Not Working","no migration background","2243","0.266424527698956","0.256453805790215","0.276395249607698","2"
"Good","2006","Not Working","direct migration background","271","0.250916204744838","0.224516579044772","0.277315830444904","2"
"Good","2006","Not Working","indirect migration background","134","0.374469054030445","0.319145917735074","0.429792190325815","2"
"Poor","2006","Full Time","indirect migration background","16","","","","4"
"Poor","2006","Part Time","no migration background","416","0.112553304469059","0.103027985846369","0.12207862309175","4"
"Poor","2006","Full Time","no migration background","635","0.0892222620095488","0.0826861218665702","0.0957584021525275","4"
"Poor","2006","Full Time","direct migration background","81","0.103251574215719","0.0821527451461174","0.12435040328532","4"
"Poor","2006","Part Time","direct migration background","62","0.115911885882538","0.0894691945522242","0.142354577212852","4"
"Poor","2006","Part Time","indirect migration background","21","","","","4"
"Poor","2006","Not Working","no migration background","1479","0.208048373212276","0.198893578920784","0.217203167503768","4"
"Poor","2006","Not Working","direct migration background","240","0.248336967406434","0.222028200332817","0.274645734480051","4"
"Poor","2006","Not Working","indirect migration background","26","","","","4"
"Satisfactory","2006","Full Time","indirect migration background","72","0.224643902829308","0.17988568571326","0.269402119945356","3"
"Satisfactory","2006","Part Time","no migration background","1357","0.332695466467798","0.318494603797514","0.346896329138081","3"
"Satisfactory","2006","Part Time","direct migration background","196","0.364828984853549","0.325065549621577","0.404592420085522","3"
"Satisfactory","2006","Full Time","no migration background","2323","0.321920685143945","0.311208126136789","0.3326332441511","3"
"Satisfactory","2006","Full Time","direct migration background","249","0.288465403896511","0.257051668633981","0.319879139159041","3"
"Satisfactory","2006","Part Time","indirect migration background","57","0.270730542452443","0.213554151593423","0.327906933311463","3"
"Satisfactory","2006","Not Working","no migration background","2695","0.369559339263657","0.358673014175127","0.380445664352187","3"
"Satisfactory","2006","Not Working","direct migration background","337","0.316949721390012","0.288616905671722","0.345282537108302","3"
"Satisfactory","2006","Not Working","indirect migration background","50","0.209200968517949","0.162707779536165","0.255694157499733","3"
"Very good","2006","Full Time","no migration background","746","0.109183125473273","0.10203239323456","0.116333857711987","1"
"Very good","2006","Full Time","direct migration background","93","0.124426154167324","0.101539783342023","0.147312524992625","1"
"Very good","2006","Full Time","indirect migration background","47","0.108620282182945","0.0752498604711659","0.141990703894725","1"
"Very good","2006","Part Time","no migration background","442","0.107706436704809","0.0983630578788291","0.117049815530788","1"
"Very good","2006","Part Time","direct migration background","55","0.0913433275460942","0.0675457791962695","0.115140875895919","1"
"Very good","2006","Part Time","indirect migration background","41","0.142750192436879","0.0977363436277453","0.187764041246012","1"
"Very good","2006","Not Working","no migration background","534","0.0620097362999951","0.0565703962814725","0.0674490763185177","1"
"Very good","2006","Not Working","direct migration background","86","0.0880802191787015","0.0708224075307755","0.105338030826627","1"
"Very good","2006","Not Working","indirect migration background","80","0.324728771847295","0.271201644861335","0.378255898833255","1"
"Bad ","2007","Full Time","indirect migration background","4","","","","5"
"Bad ","2007","Part Time","no migration background","70","0.0197521287618061","0.0154116820673985","0.0240925754562138","5"
"Bad ","2007","Part Time","direct migration background","14","","","","5"
"Bad ","2007","Full Time","no migration background","80","0.013453961996016","0.0107219051906031","0.0161860188014289","5"
"Bad ","2007","Full Time","direct migration background","6","","","","5"
"Bad ","2007","Part Time","indirect migration background","3","","","","5"
"Bad ","2007","Not Working","no migration background","514","0.0795071978401781","0.0732335348121514","0.0857808608682047","5"
"Bad ","2007","Not Working","direct migration background","91","0.0994755646035526","0.0799108191266487","0.119040310080456","5"
"Bad ","2007","Not Working","indirect migration background","7","","","","5"
"Good","2007","Full Time","no migration background","3369","0.485430321829495","0.473578325885317","0.497282317773672","2"
"Good","2007","Full Time","indirect migration background","171","0.531433623124542","0.477594101065568","0.585273145183515","2"
"Good","2007","Part Time","no migration background","1804","0.435469347627026","0.42000320259858","0.450935492655472","2"
"Good","2007","Full Time","direct migration background","355","0.4740944877084","0.437235801862968","0.510953173553831","2"
"Good","2007","Not Working","direct migration background","246","0.240738295700156","0.212791206332533","0.268685385067779","2"
"Good","2007","Not Working","indirect migration background","127","0.3900994792837","0.333960271537322","0.446238687030077","2"
"Good","2007","Part Time","direct migration background","226","0.394587881430861","0.353478058822903","0.435697704038819","2"
"Good","2007","Part Time","indirect migration background","115","0.434818243874308","0.369899212999268","0.499737274749349","2"
"Good","2007","Not Working","no migration background","2048","0.254578089738954","0.244475810829772","0.264680368648135","2"
"Poor","2007","Full Time","no migration background","598","0.0907267156248036","0.0839155607021321","0.097537870547475","4"
"Poor","2007","Full Time","indirect migration background","26","","","","4"
"Poor","2007","Part Time","no migration background","411","0.119363217032252","0.109249910115636","0.129476523948868","4"
"Poor","2007","Full Time","direct migration background","67","0.103530982843914","0.0810426974988255","0.126019268189003","4"
"Poor","2007","Not Working","direct migration background","209","0.236478696720979","0.208702368445071","0.264255024996886","4"
"Poor","2007","Part Time","direct migration background","62","0.138764881566369","0.109687933134621","0.167841829998118","4"
"Poor","2007","Part Time","indirect migration background","11","","","","4"
"Poor","2007","Not Working","no migration background","1475","0.224823214947766","0.215142025429879","0.234504404465653","4"
"Poor","2007","Not Working","indirect migration background","19","","","","4"
"Satisfactory","2007","Full Time","indirect migration background","86","0.241145507884476","0.194991442195083","0.28729957357387","3"
"Satisfactory","2007","Part Time","no migration background","1275","0.33168728546915","0.317000938211725","0.346373632726576","3"
"Satisfactory","2007","Part Time","direct migration background","193","0.360935684833587","0.32053996319044","0.401331406476733","3"
"Satisfactory","2007","Full Time","no migration background","2161","0.319198105914024","0.308143418194379","0.33025279363367","3"
"Satisfactory","2007","Full Time","direct migration background","208","0.300401898156697","0.266561989660585","0.334241806652809","3"
"Satisfactory","2007","Not Working","direct migration background","301","0.353009949548452","0.321769985944612","0.384249913152293","3"
"Satisfactory","2007","Part Time","indirect migration background","52","0.262773982768926","0.205135095202064","0.320412870335788","3"
"Satisfactory","2007","Not Working","no migration background","2567","0.372211441578734","0.361001345789667","0.383421537367802","3"
"Satisfactory","2007","Not Working","indirect migration background","58","0.224207681833917","0.176207036772555","0.272208326895279","3"
"Very good","2007","Full Time","no migration background","623","0.0911908946356612","0.0843640814072918","0.0980177078640306","1"
"Very good","2007","Full Time","direct migration background","69","0.111650696134967","0.0884032027230557","0.134898189546878","1"
"Very good","2007","Full Time","indirect migration background","43","0.129441569165124","0.0932233603352325","0.165659777995016","1"
"Very good","2007","Part Time","no migration background","388","0.0937280211097659","0.0846367728168134","0.102819269402718","1"
"Very good","2007","Not Working","direct migration background","52","0.0702974934268606","0.053586196109343","0.0870087907443782","1"
"Very good","2007","Part Time","direct migration background","48","0.0721465371099791","0.0503846968533558","0.0939083773666025","1"
"Very good","2007","Part Time","indirect migration background","43","0.22721599639286","0.172341241258903","0.282090751526817","1"
"Very good","2007","Not Working","no migration background","539","0.0688800558943681","0.0630070920671197","0.0747530197216165","1"
"Very good","2007","Not Working","indirect migration background","79","0.260894929608428","0.210354956988751","0.311434902228106","1"
"Bad ","2008","Full Time","no migration background","67","0.011024369385636","0.00848966524764901","0.0135590735236231","5"
"Bad ","2008","Full Time","direct migration background","15","","","","5"
"Bad ","2008","Full Time","indirect migration background","2","","","","5"
"Bad ","2008","Part Time","no migration background","75","0.0231747416609683","0.0183384855718394","0.0280109977500973","5"
"Bad ","2008","Part Time","direct migration background","9","","","","5"
"Bad ","2008","Part Time","indirect migration background","2","","","","5"
"Bad ","2008","Not Working","no migration background","483","0.0801580899645047","0.073642550962417","0.0866736289665923","5"
"Bad ","2008","Not Working","direct migration background","83","0.103650910162366","0.0826080038781541","0.124693816446578","5"
"Bad ","2008","Not Working","indirect migration background","8","","","","5"
"Good","2008","Full Time","no migration background","3114","0.471938946887749","0.45982062235713","0.484057271418367","2"
"Good","2008","Full Time","direct migration background","300","0.408194189186112","0.369875329779526","0.446513048592697","2"
"Good","2008","Full Time","indirect migration background","169","0.44169761445882","0.388990629922107","0.494404598995533","2"
"Good","2008","Part Time","no migration background","1736","0.432557852432314","0.416632967837959","0.448482737026668","2"
"Good","2008","Not Working","direct migration background","205","0.227603525467913","0.19865741574982","0.256549635186006","2"
"Good","2008","Not Working","indirect migration background","122","0.433945273550101","0.374160192915121","0.49373035418508","2"
"Good","2008","Not Working","no migration background","1912","0.265630672047726","0.255032854277691","0.276228489817761","2"
"Good","2008","Part Time","direct migration background","198","0.438241130490641","0.393807492646407","0.482674768334876","2"
"Good","2008","Part Time","indirect migration background","106","0.491191282562859","0.425869289229749","0.556513275895968","2"
"Poor","2008","Full Time","no migration background","623","0.100413913832534","0.0931180635590281","0.107709764106039","4"
"Poor","2008","Full Time","direct migration background","68","0.108215400526861","0.0839959619585757","0.132434839095147","4"
"Poor","2008","Full Time","indirect migration background","21","","","","4"
"Poor","2008","Part Time","no migration background","396","0.122877630769593","0.112325020323","0.133430241216185","4"
"Poor","2008","Not Working","direct migration background","204","0.276625053753045","0.245742866118882","0.307507241387208","4"
"Poor","2008","Not Working","no migration background","1389","0.207534258052198","0.197803308546028","0.217265207558368","4"
"Poor","2008","Part Time","direct migration background","65","0.133066674756985","0.102650273045164","0.163483076468806","4"
"Poor","2008","Part Time","indirect migration background","17","","","","4"
"Poor","2008","Not Working","indirect migration background","21","","","","4"
"Satisfactory","2008","Full Time","no migration background","2068","0.318393281633599","0.307084743175286","0.329701820091912","3"
"Satisfactory","2008","Full Time","direct migration background","186","0.336867816048977","0.300019354076678","0.373716278021276","3"
"Satisfactory","2008","Full Time","indirect migration background","80","0.259183722460384","0.212675470010804","0.305691974909964","3"
"Satisfactory","2008","Part Time","no migration background","1131","0.315367352543502","0.30043148109606","0.330303223990945","3"
"Satisfactory","2008","Part Time","direct migration background","157","0.313860072199359","0.272302064833821","0.355418079564897","3"
"Satisfactory","2008","Not Working","direct migration background","266","0.317031760058884","0.284907568269856","0.349155951847911","3"
"Satisfactory","2008","Not Working","no migration background","2457","0.386445368166872","0.374761389781647","0.398129346552097","3"
"Satisfactory","2008","Part Time","indirect migration background","61","0.237330484574623","0.181739829884479","0.292921139264767","3"
"Satisfactory","2008","Not Working","indirect migration background","38","0.214006752503227","0.164533635504372","0.263479869502083","3"
"Very good","2008","Full Time","no migration background","647","0.0982294882604826","0.0910046761696628","0.105454300351302","1"
"Very good","2008","Full Time","direct migration background","63","0.112300356112358","0.0876846022068459","0.13691611001787","1"
"Very good","2008","Full Time","indirect migration background","69","0.223525758595995","0.179307848045923","0.267743669146067","1"
"Very good","2008","Part Time","no migration background","380","0.106022422593623","0.0961265163255271","0.115918328861719","1"
"Very good","2008","Not Working","direct migration background","48","0.075088750557792","0.0568951757880593","0.0932823253275247","1"
"Very good","2008","Not Working","no migration background","431","0.0602316117686989","0.0545228393420059","0.065940384195392","1"
"Very good","2008","Part Time","indirect migration background","39","0.200106077726866","0.147829978917357","0.252382176536374","1"
"Very good","2008","Not Working","indirect migration background","75","0.244207591403686","0.192384063975138","0.296031118832235","1"
"Very good","2008","Part Time","direct migration background","50","0.101988399277138","0.0748866891677477","0.129090109386528","1"
"Bad ","2009","Full Time","indirect migration background","1","","","","5"
"Bad ","2009","Part Time","no migration background","69","0.0212375032604901","0.0165034780194545","0.0259715285015256","5"
"Bad ","2009","Part Time","direct migration background","10","","","","5"
"Bad ","2009","Full Time","no migration background","78","0.0124867164914028","0.00971369437276135","0.0152597386100442","5"
"Bad ","2009","Full Time","direct migration background","9","","","","5"
"Bad ","2009","Part Time","indirect migration background","","","","","5"
"Bad ","2009","Not Working","no migration background","453","0.0827843598267085","0.0759070119947165","0.0896617076587006","5"
"Bad ","2009","Not Working","direct migration background","74","0.0924145145217494","0.0708366278463178","0.113992401197181","5"
"Bad ","2009","Not Working","indirect migration background","6","","","","5"
"Good","2009","Full Time","direct migration background","242","0.446400545495438","0.404078140253923","0.488722950736952","2"
"Good","2009","Full Time","indirect migration background","166","0.461237887347022","0.405656438671158","0.516819336022887","2"
"Good","2009","Full Time","no migration background","2924","0.457793107639733","0.445351546537236","0.47023466874223","2"
"Good","2009","Part Time","no migration background","1583","0.424271032638704","0.408042811729508","0.440499253547901","2"
"Good","2009","Part Time","direct migration background","204","0.431715900192944","0.386053298948629","0.47737850143726","2"
"Good","2009","Part Time","indirect migration background","106","0.470343377657305","0.402997412158102","0.537689343156508","2"
"Good","2009","Not Working","no migration background","1684","0.251448622441538","0.240620664651581","0.262276580231494","2"
"Good","2009","Not Working","direct migration background","152","0.216832292284958","0.186129037940788","0.247535546629128","2"
"Good","2009","Not Working","indirect migration background","111","0.470596033792075","0.406915042365908","0.534277025218242","2"
"Poor","2009","Full Time","indirect migration background","21","","","","4"
"Poor","2009","Part Time","no migration background","373","0.113574861650266","0.103156430645681","0.123993292654851","4"
"Poor","2009","Full Time","no migration background","561","0.0926775492123354","0.0854360942514795","0.0999190041731912","4"
"Poor","2009","Full Time","direct migration background","66","0.121450466991136","0.0936409864372094","0.149259947545063","4"
"Poor","2009","Part Time","direct migration background","49","0.118152897928438","0.0883953111567298","0.147910484700146","4"
"Poor","2009","Part Time","indirect migration background","26","","","","4"
"Poor","2009","Not Working","no migration background","1288","0.21441339438541","0.204170230814402","0.224656557956418","4"
"Poor","2009","Not Working","direct migration background","182","0.290794984462569","0.256959344211938","0.324630624713201","4"
"Poor","2009","Not Working","indirect migration background","12","","","","4"
"Satisfactory","2009","Full Time","indirect migration background","69","0.266102284467842","0.216829067145596","0.315375501790088","3"
"Satisfactory","2009","Part Time","no migration background","1202","0.349352442911196","0.333697734820469","0.365007151001923","3"
"Satisfactory","2009","Full Time","no migration background","2031","0.344607346191435","0.332739530715609","0.356475161667261","3"
"Satisfactory","2009","Full Time","direct migration background","158","0.305458371496116","0.266244898061987","0.344671844930244","3"
"Satisfactory","2009","Part Time","direct migration background","145","0.331976156749324","0.288562306699185","0.375390006799464","3"
"Satisfactory","2009","Part Time","indirect migration background","49","0.289528146333901","0.228331771367836","0.350724521299965","3"
"Satisfactory","2009","Not Working","no migration background","2356","0.393883660494604","0.381688905049838","0.406078415939371","3"
"Satisfactory","2009","Not Working","direct migration background","246","0.328101200127549","0.293118696652212","0.363083703602885","3"
"Satisfactory","2009","Not Working","indirect migration background","44","0.152828968651414","0.106921803079278","0.19873613422355","3"
"Very good","2009","Full Time","no migration background","566","0.0924352804650935","0.085202331196125","0.0996682297340619","1"
"Very good","2009","Full Time","direct migration background","55","0.111808287060712","0.084979532549508","0.138637041571916","1"
"Very good","2009","Full Time","indirect migration background","52","0.209716902299099","0.164325153489105","0.255108651109093","1"
"Very good","2009","Part Time","no migration background","336","0.0915641595393435","0.0820941576295748","0.101034161449112","1"
"Very good","2009","Part Time","direct migration background","44","0.0961398363724756","0.0689641084464044","0.123315564298547","1"
"Very good","2009","Part Time","indirect migration background","30","0.132541201928668","0.0867895537672567","0.178292850090079","1"
"Very good","2009","Not Working","no migration background","386","0.0574699628517389","0.0516612598081904","0.0632786658952873","1"
"Very good","2009","Not Working","direct migration background","38","0.071857008603175","0.0526155914407582","0.0910984257655918","1"
"Very good","2009","Not Working","indirect migration background","63","0.269579513086087","0.21296575240267","0.326193273769504","1"
"Bad ","2010","Full Time","no migration background","103","0.0150053204651891","0.0123174766669818","0.0176931642633963","5"
"Bad ","2010","Full Time","direct migration background","12","","","","5"
"Bad ","2010","Full Time","indirect migration background","4","","","","5"
"Bad ","2010","Part Time","no migration background","93","0.0218352900842239","0.0178763837547143","0.0257941964137334","5"
"Bad ","2010","Part Time","direct migration background","23","","","","5"
"Bad ","2010","Part Time","indirect migration background","5","","","","5"
"Bad ","2010","Not Working","no migration background","507","0.0844686443443108","0.0780322506116614","0.0909050380769603","5"
"Bad ","2010","Not Working","direct migration background","89","0.116932981030201","0.0988569078509223","0.13500905420948","5"
"Bad ","2010","Not Working","indirect migration background","5","","","","5"
"Good","2010","Full Time","no migration background","3752","0.461504920046391","0.450483349517181","0.472526490575601","2"
"Good","2010","Full Time","direct migration background","435","0.492366373011431","0.460252503799015","0.524480242223847","2"
"Good","2010","Full Time","indirect migration background","205","0.382330780720232","0.337825354603887","0.426836206836577","2"
"Good","2010","Not Working","direct migration background","391","0.238997736697326","0.215007826847618","0.262987646547034","2"
"Good","2010","Part Time","no migration background","2340","0.410278529123168","0.396953977216596","0.423603081029739","2"
"Good","2010","Part Time","direct migration background","371","0.446872175678033","0.411824214910699","0.481920136445367","2"
"Good","2010","Part Time","indirect migration background","156","0.400074296953973","0.348527413409297","0.451621180498649","2"
"Good","2010","Not Working","no migration background","2121","0.248873841254041","0.238866832060855","0.258880850447227","2"
"Good","2010","Not Working","indirect migration background","190","0.413594043553174","0.366606992430678","0.460581094675671","2"
"Poor","2010","Full Time","no migration background","714","0.101675301918705","0.0949935730009992","0.108357030836412","4"
"Poor","2010","Full Time","direct migration background","67","0.0837501465453613","0.0659561706694258","0.101544122421297","4"
"Poor","2010","Full Time","indirect migration background","34","0.0983426803947213","0.0710712995160868","0.125614061273356","4"
"Poor","2010","Part Time","no migration background","566","0.115045438637904","0.106402032181146","0.123688845094663","4"
"Poor","2010","Not Working","direct migration background","214","0.222776298132986","0.19936927107085","0.246183325195122","4"
"Poor","2010","Part Time","direct migration background","89","0.154206341334988","0.128747321872647","0.179665360797329","4"
"Poor","2010","Part Time","indirect migration background","36","0.11089118593238","0.0778535224293624","0.143928849435397","4"
"Poor","2010","Not Working","no migration background","1393","0.226577322029913","0.216888412503198","0.236266231556629","4"
"Poor","2010","Not Working","indirect migration background","32","0.0778740713698848","0.0523068564086373","0.103441286331132","4"
"Satisfactory","2010","Full Time","no migration background","2350","0.318988150940217","0.308683600334907","0.329292701545526","3"
"Satisfactory","2010","Full Time","direct migration background","257","0.286005143941758","0.256977772246731","0.315032515636785","3"
"Satisfactory","2010","Full Time","indirect migration background","124","0.352945726183162","0.309179442527179","0.396712009839145","3"
"Satisfactory","2010","Part Time","no migration background","1507","0.332727023617464","0.319963060105969","0.34549098712896","3"
"Satisfactory","2010","Not Working","direct migration background","364","0.33049618348471","0.30403565581586","0.35695671115356","3"
"Satisfactory","2010","Part Time","direct migration background","191","0.248972567756089","0.218489266823276","0.279455868688903","3"
"Satisfactory","2010","Part Time","indirect migration background","89","0.230261964026305","0.185965819279089","0.27455810877352","3"
"Satisfactory","2010","Not Working","no migration background","2514","0.3771090334869","0.365891491235914","0.388326575737887","3"
"Satisfactory","2010","Not Working","indirect migration background","82","0.198940530753729","0.160852731371223","0.237028330136234","3"
"Very good","2010","Full Time","no migration background","940","0.102826306629498","0.0961111703551877","0.109541442903808","1"
"Very good","2010","Full Time","direct migration background","160","0.125988760655045","0.104673155779793","0.147304365530297","1"
"Very good","2010","Full Time","indirect migration background","91","0.160486470165521","0.12687028599526","0.194102654335782","1"
"Very good","2010","Part Time","no migration background","729","0.12011371853724","0.111307299891213","0.128920137183266","1"
"Very good","2010","Part Time","direct migration background","99","0.118301517588266","0.0955341117742534","0.141068923402278","1"
"Very good","2010","Part Time","indirect migration background","61","0.219199550940145","0.175671100117631","0.262728001762658","1"
"Very good","2010","Not Working","no migration background","636","0.0629711588848342","0.0573489684505376","0.0685933493191308","1"
"Very good","2010","Not Working","direct migration background","156","0.0907968006547769","0.0746344509928114","0.106959150316742","1"
"Very good","2010","Not Working","indirect migration background","113","0.297443718820314","0.253828824235865","0.341058613404763","1"
"Bad ","2011","Full Time","indirect migration background","3","","","","5"
"Bad ","2011","Part Time","no migration background","135","0.0253066536941821","0.0214446736522929","0.0291686337360713","5"
"Bad ","2011","Full Time","direct migration background","19","","","","5"
"Bad ","2011","Full Time","no migration background","129","0.0141096919135164","0.0116872279113167","0.0165321559157161","5"
"Bad ","2011","Part Time","direct migration background","19","","","","5"
"Bad ","2011","Part Time","indirect migration background","7","","","","5"
"Bad ","2011","Not Working","no migration background","628","0.0838949572392061","0.0781171334930724","0.0896727809853398","5"
"Bad ","2011","Not Working","direct migration background","102","0.0895403754115539","0.0742013112392653","0.104879439583842","5"
"Bad ","2011","Not Working","indirect migration background","14","","","","5"
"Good","2011","Full Time","indirect migration background","237","0.493671530992209","0.448898597572594","0.538444464411825","2"
"Good","2011","Full Time","direct migration background","457","0.455622751553018","0.425542144965745","0.485703358140291","2"
"Good","2011","Full Time","no migration background","4306","0.455408052591204","0.445179357601905","0.465636747580503","2"
"Good","2011","Part Time","no migration background","2867","0.415627481865183","0.403508791669959","0.427746172060407","2"
"Good","2011","Part Time","direct migration background","401","0.427490333761194","0.394970241284154","0.460010426238235","2"
"Good","2011","Part Time","indirect migration background","214","0.490014500974089","0.442874498877753","0.537154503070425","2"
"Good","2011","Not Working","no migration background","2689","0.264925462796005","0.255728355259242","0.274122570332769","2"
"Good","2011","Not Working","direct migration background","436","0.272342843849515","0.248427289626688","0.296258398072341","2"
"Good","2011","Not Working","indirect migration background","219","0.409015810284731","0.365834939226836","0.452196681342626","2"
"Poor","2011","Full Time","indirect migration background","36","0.0676849541460323","0.0451888273943877","0.090181080897677","4"
"Poor","2011","Full Time","no migration background","896","0.102168068784786","0.0959473669783334","0.108388770591239","4"
"Poor","2011","Full Time","direct migration background","116","0.111301423476499","0.0923054520758311","0.130297394877167","4"
"Poor","2011","Part Time","no migration background","702","0.127788872131538","0.119579385622942","0.135998358640134","4"
"Poor","2011","Part Time","direct migration background","100","0.128570919538382","0.106567782182847","0.150574056893918","4"
"Poor","2011","Part Time","indirect migration background","44","0.0673153238007644","0.0436871254512992","0.0909435221502295","4"
"Poor","2011","Not Working","no migration background","1689","0.217731665298061","0.209130398943573","0.226332931652548","4"
"Poor","2011","Not Working","direct migration background","258","0.246678388767489","0.223519654039333","0.269837123495644","4"
"Poor","2011","Not Working","indirect migration background","41","0.124318571505905","0.0953401653671188","0.153296977644692","4"
"Satisfactory","2011","Full Time","indirect migration background","119","0.261405494077482","0.222055857447629","0.300755130707335","3"
"Satisfactory","2011","Part Time","no migration background","1883","0.314981131443185","0.303558867283546","0.326403395602825","3"
"Satisfactory","2011","Full Time","direct migration background","295","0.278649181902355","0.251569967806092","0.305728395998618","3"
"Satisfactory","2011","Full Time","no migration background","2721","0.311374630956977","0.301863823491597","0.320885438422358","3"
"Satisfactory","2011","Part Time","direct migration background","242","0.283333258159677","0.253711924114011","0.312954592205342","3"
"Satisfactory","2011","Part Time","indirect migration background","99","0.244629328706029","0.204093361620339","0.285165295791719","3"
"Satisfactory","2011","Not Working","no migration background","3065","0.364943446782391","0.35491017192368","0.374976721641102","3"
"Satisfactory","2011","Not Working","direct migration background","385","0.315818734427445","0.290846143866171","0.340791324988719","3"
"Satisfactory","2011","Not Working","indirect migration background","98","0.198401274826973","0.163375789822761","0.233426759831185","3"
"Very good","2011","Part Time","no migration background","766","0.116295860865912","0.108412811670395","0.124178910061428","1"
"Very good","2011","Full Time","no migration background","1054","0.116939555753516","0.110339308522543","0.123539802984488","1"
"Very good","2011","Full Time","direct migration background","166","0.14485092623684","0.123593266139036","0.166108586334644","1"
"Very good","2011","Full Time","indirect migration background","84","0.171769864410007","0.137992221900025","0.205547506919989","1"
"Very good","2011","Part Time","direct migration background","127","0.134741214277068","0.112296170962398","0.157186257591739","1"
"Very good","2011","Part Time","indirect migration background","68","0.172734315630076","0.137087722070629","0.208380909189523","1"
"Very good","2011","Not Working","no migration background","773","0.0685044678843377","0.0632397687077127","0.0737691670609626","1"
"Very good","2011","Not Working","direct migration background","150","0.0756196575439976","0.0614159485105829","0.0898233665774123","1"
"Very good","2011","Not Working","indirect migration background","126","0.245111913959831","0.20733235220004","0.282891475719622","1"
"Bad ","2012","Full Time","no migration background","107","0.0126825770250931","0.0103533255331989","0.0150118285169872","5"
"Bad ","2012","Full Time","direct migration background","22","","","","5"
"Bad ","2012","Full Time","indirect migration background","5","","","","5"
"Bad ","2012","Part Time","no migration background","140","0.0245341905330778","0.020684692614151","0.0283836884520045","5"
"Bad ","2012","Part Time","direct migration background","22","","","","5"
"Bad ","2012","Part Time","indirect migration background","8","","","","5"
"Bad ","2012","Not Working","no migration background","565","0.0754804210253389","0.0699412836446805","0.0810195584059972","5"
"Bad ","2012","Not Working","direct migration background","84","0.0773403794549207","0.0620793522656185","0.092601406644223","5"
"Bad ","2012","Not Working","indirect migration background","11","","","","5"
"Good","2012","Full Time","direct migration background","521","0.502447219477158","0.472488654647392","0.532405784306924","2"
"Good","2012","Full Time","indirect migration background","249","0.476872275570516","0.433049213108408","0.520695338032624","2"
"Good","2012","Not Working","direct migration background","375","0.273780908958338","0.2483070188546","0.299254799062076","2"
"Good","2012","Full Time","no migration background","4332","0.472937299870998","0.462544868802052","0.483329730939945","2"
"Good","2012","Part Time","no migration background","2810","0.407633129406699","0.39540549870285","0.419860760110549","2"
"Good","2012","Part Time","direct migration background","353","0.405108622364596","0.371569418141793","0.438647826587399","2"
"Good","2012","Part Time","indirect migration background","199","0.465260105707596","0.41865419988792","0.511866011527272","2"
"Good","2012","Not Working","no migration background","2669","0.266819367634597","0.257545068693589","0.276093666575606","2"
"Good","2012","Not Working","indirect migration background","179","0.373132184630089","0.327631014206237","0.418633355053942","2"
"Poor","2012","Full Time","indirect migration background","43","0.0740152198000777","0.0510452587342332","0.0969851808659222","4"
"Poor","2012","Not Working","direct migration background","235","0.255970803687827","0.231039208619814","0.28090239875584","4"
"Poor","2012","Full Time","no migration background","730","0.0841092625567185","0.0783319219336088","0.0898866031798281","4"
"Poor","2012","Full Time","direct migration background","101","0.0756445743006897","0.0598005831510123","0.091488565450367","4"
"Poor","2012","Part Time","no migration background","672","0.115530297464409","0.107576003764216","0.123484591164601","4"
"Poor","2012","Part Time","direct migration background","111","0.147158160369827","0.122954859607929","0.171361461131724","4"
"Poor","2012","Part Time","indirect migration background","46","0.0804171133230634","0.0550078875145828","0.105826339131544","4"
"Poor","2012","Not Working","no migration background","1675","0.217311000206065","0.208663264790046","0.225958735622084","4"
"Poor","2012","Not Working","indirect migration background","39","0.139477952283925","0.106884001259593","0.172071903308258","4"
"Satisfactory","2012","Full Time","direct migration background","279","0.278375282364234","0.251520153681398","0.305230411047071","3"
"Satisfactory","2012","Full Time","indirect migration background","123","0.229368250562413","0.192480011980626","0.2662564891442","3"
"Satisfactory","2012","Part Time","no migration background","1838","0.324726688217512","0.313074406365938","0.336378970069086","3"
"Satisfactory","2012","Full Time","no migration background","2753","0.322812905166768","0.313080638319549","0.332545172013987","3"
"Satisfactory","2012","Part Time","direct migration background","232","0.307323709685788","0.275801883639147","0.338845535732429","3"
"Satisfactory","2012","Part Time","indirect migration background","105","0.215561296065579","0.1771387046476","0.253983887483558","3"
"Satisfactory","2012","Not Working","no migration background","3090","0.373827860608008","0.363682917263193","0.383972803952822","3"
"Satisfactory","2012","Not Working","direct migration background","366","0.316780421473873","0.290202612397801","0.343358230549945","3"
"Satisfactory","2012","Not Working","indirect migration background","87","0.189056304380646","0.15221846420769","0.225894144553601","3"
