"m11126","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Poor","2012","North Rhine-Westphalia","indirect migration background","35","0.0642203456270397","0.0397011850758066","0.0887395061782727"
"Poor","2012","Hesse","no migration background","196","0.130790047224715","0.113811854145606","0.147768240303824"
"Poor","2012","Hesse","direct migration background","56","0.197635934004053","0.152723839406231","0.242548028601875"
"Poor","2012","Hesse","indirect migration background","8","","",""
"Poor","2012","Rhineland-Palatinate,Saarland","no migration background","170","0.14427588743853","0.12532801535212","0.16322375952494"
"Poor","2012","Rhineland-Palatinate,Saarland","direct migration background","23","","",""
"Poor","2012","Rhineland-Palatinate,Saarland","indirect migration background","12","","",""
"Poor","2012","Baden-Württemberg","no migration background","330","0.1365773824097","0.123522537835502","0.149632226983898"
"Poor","2012","Baden-Württemberg","direct migration background","81","0.142362059729729","0.111856292873405","0.172867826586053"
"Poor","2012","Baden-Württemberg","indirect migration background","19","","",""
"Poor","2012","Bavaria","no migration background","407","0.12277680542479","0.112227919011788","0.133325691837792"
"Poor","2012","Bavaria","direct migration background","81","0.201373008564854","0.166396615306942","0.236349401822765"
"Poor","2012","Bavaria","indirect migration background","20","","",""
"Poor","2012","Berlin","no migration background","135","0.172591154463242","0.148304037553911","0.196878271372574"
"Poor","2012","Berlin","direct migration background","11","","",""
"Poor","2012","Berlin","indirect migration background","6","","",""
"Poor","2012","Brandenburg","no migration background","160","0.152142686526102","0.13059241199717","0.173692961055034"
"Poor","2012","Brandenburg","direct migration background","9","","",""
"Poor","2012","Brandenburg","indirect migration background","1","","",""
"Poor","2012","Mecklenburg-Western Pomerania","no migration background","93","0.172409478550385","0.142842792913631","0.201976164187139"
"Poor","2012","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Poor","2012","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Poor","2012","Saxony","no migration background","247","0.15815631319243","0.141346309860397","0.174966316524464"
"Poor","2012","Saxony","direct migration background","11","","",""
"Poor","2012","Saxony","indirect migration background","5","","",""
"Poor","2012","Saxony-Anhalt","no migration background","148","0.158058899781244","0.135627748228877","0.180490051333612"
"Poor","2012","Saxony-Anhalt","direct migration background","2","","",""
"Poor","2012","Saxony-Anhalt","indirect migration background","3","","",""
"Poor","2012","Thuringia","no migration background","136","0.130216401534641","0.110042137975863","0.150390665093419"
"Poor","2012","Thuringia","direct migration background","3","","",""
"Poor","2012","Thuringia","indirect migration background","2","","",""
"Bad ","2012","Schleswig-Holstein","no migration background","33","0.0447828861483056","0.0310709285449162","0.0584948437516951"
"Bad ","2012","Schleswig-Holstein","direct migration background","1","","",""
"Bad ","2012","Schleswig-Holstein","indirect migration background","2","","",""
"Bad ","2012","Hamburg","no migration background","17","","",""
"Bad ","2012","Hamburg","direct migration background","1","","",""
"Bad ","2012","Hamburg","indirect migration background","","","",""
"Bad ","2012","Lower Saxony","no migration background","89","0.0468812454976845","0.0382178510811178","0.0555446399142511"
"Bad ","2012","Lower Saxony","direct migration background","12","","",""
"Bad ","2012","Lower Saxony","indirect migration background","1","","",""
"Bad ","2012","Bremen","no migration background","6","","",""
"Bad ","2012","Bremen","direct migration background","1","","",""
"Bad ","2012","Bremen","indirect migration background","","","",""
"Bad ","2012","North Rhine-Westphalia","no migration background","151","0.0355595760629288","0.0300764542482484","0.0410426978776091"
"Bad ","2012","North Rhine-Westphalia","direct migration background","32","0.0334498393553817","0.0217480125938103","0.045151666116953"
"Bad ","2012","North Rhine-Westphalia","indirect migration background","5","","",""
"Bad ","2012","Hesse","no migration background","42","0.0344094061618484","0.0252307970151943","0.0435880153085024"
"Bad ","2012","Hesse","direct migration background","18","","",""
"Bad ","2012","Hesse","indirect migration background","2","","",""
"Bad ","2012","Rhineland-Palatinate,Saarland","no migration background","38","0.0339114375416219","0.0241507984946052","0.0436720765886386"
"Bad ","2012","Rhineland-Palatinate,Saarland","direct migration background","11","","",""
"Bad ","2012","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Bad ","2012","Baden-Württemberg","no migration background","62","0.0318074490156669","0.0251360657527659","0.0384788322785678"
"Bad ","2012","Baden-Württemberg","direct migration background","18","","",""
"Bad ","2012","Baden-Württemberg","indirect migration background","4","","",""
"Bad ","2012","Bavaria","no migration background","124","0.0447165695214544","0.0380731181539281","0.0513600208889808"
"Bad ","2012","Bavaria","direct migration background","19","","",""
"Bad ","2012","Bavaria","indirect migration background","7","","",""
"Bad ","2012","Berlin","no migration background","45","0.0584127729612044","0.0433400815508188","0.0734854643715901"
"Bad ","2012","Berlin","direct migration background","5","","",""
"Bad ","2012","Berlin","indirect migration background","2","","",""
"Bad ","2012","Brandenburg","no migration background","48","0.0454445539155137","0.0329475074791348","0.0579416003518926"
"Bad ","2012","Brandenburg","direct migration background","2","","",""
"Bad ","2012","Brandenburg","indirect migration background","","","",""
"Bad ","2012","Mecklenburg-Western Pomerania","no migration background","23","","",""
"Bad ","2012","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Bad ","2012","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Bad ","2012","Saxony","no migration background","53","0.0325509866292485","0.0243756635411667","0.0407263097173302"
"Bad ","2012","Saxony","direct migration background","5","","",""
"Bad ","2012","Saxony","indirect migration background","","","",""
"Bad ","2012","Saxony-Anhalt","no migration background","45","0.053115813733733","0.0393258987585682","0.0669057287088978"
"Bad ","2012","Saxony-Anhalt","direct migration background","2","","",""
"Bad ","2012","Saxony-Anhalt","indirect migration background","","","",""
"Bad ","2012","Thuringia","no migration background","36","0.0421812774274811","0.0301320066731518","0.0542305481818103"
"Bad ","2012","Thuringia","direct migration background","","","",""
"Bad ","2012","Thuringia","indirect migration background","1","","",""
"Very good","2013","Schleswig-Holstein","no migration background","94","0.0801772803766033","0.0616237781773051","0.0987307825759014"
"Very good","2013","Schleswig-Holstein","direct migration background","33","0.115680302320864","0.0727273869658611","0.158633217675867"
"Very good","2013","Schleswig-Holstein","indirect migration background","15","","",""
"Very good","2013","Hamburg","no migration background","48","0.133893263837168","0.0984191518831419","0.169367375791194"
"Very good","2013","Hamburg","direct migration background","35","0.14493228095258","0.091699853697452","0.198164708207708"
"Very good","2013","Hamburg","indirect migration background","9","","",""
"Very good","2013","Lower Saxony","no migration background","229","0.0903604522794161","0.0785142076492974","0.102206696909535"
"Very good","2013","Lower Saxony","direct migration background","115","0.193390625673763","0.161330652443424","0.225450598904102"
"Very good","2013","Lower Saxony","indirect migration background","42","0.291956205762558","0.217696066249899","0.366216345275218"
"Very good","2013","Bremen","no migration background","17","","",""
"Very good","2013","Bremen","direct migration background","13","","",""
"Very good","2013","Bremen","indirect migration background","4","","",""
"Very good","2013","North Rhine-Westphalia","no migration background","370","0.0766359880241078","0.0685678986873617","0.0847040773608539"
"Very good","2013","North Rhine-Westphalia","direct migration background","274","0.14834082760641","0.131429783090572","0.165251872122248"
"Very good","2013","North Rhine-Westphalia","indirect migration background","178","0.24380110134417","0.211142325408253","0.276459877280087"
"Very good","2013","Hesse","no migration background","153","0.105795019848148","0.0898645811264888","0.121725458569808"
"Very good","2013","Hesse","direct migration background","111","0.15572371794367","0.12683088808142","0.18461654780592"
"Very good","2013","Hesse","indirect migration background","57","0.285024729734168","0.224257849243528","0.345791610224808"
"Very good","2013","Rhineland-Palatinate,Saarland","no migration background","115","0.0967962386376649","0.0803851657694407","0.113207311505889"
"Very good","2013","Rhineland-Palatinate,Saarland","direct migration background","66","0.137277055143533","0.104974305033298","0.169579805253767"
"Very good","2013","Rhineland-Palatinate,Saarland","indirect migration background","15","","",""
"Very good","2013","Baden-Württemberg","no migration background","321","0.123141926397278","0.110196149640517","0.13608770315404"
"Very good","2013","Baden-Württemberg","direct migration background","191","0.161913820812016","0.138791464824299","0.185036176799733"
"Very good","2013","Baden-Württemberg","indirect migration background","104","0.318819496636132","0.273655748430791","0.363983244841474"
"Very good","2013","Bavaria","no migration background","459","0.104806814993434","0.0947492389439809","0.114864391042887"
"Very good","2013","Bavaria","direct migration background","191","0.148260719394191","0.12693850670507","0.169582932083312"
"Very good","2013","Bavaria","indirect migration background","91","0.245992783916801","0.202168980067681","0.289816587765921"
"Very good","2013","Berlin","no migration background","97","0.0973703701905354","0.0780448105570244","0.116695929824046"
"Very good","2013","Berlin","direct migration background","43","0.248473665377808","0.1900282124346","0.306919118321017"
"Very good","2013","Berlin","indirect migration background","27","","",""
"Very good","2013","Brandenburg","no migration background","81","0.0639279134533953","0.0488114912624983","0.0790443356442924"
"Very good","2013","Brandenburg","direct migration background","14","","",""
"Very good","2013","Brandenburg","indirect migration background","4","","",""
"Very good","2013","Mecklenburg-Western Pomerania","no migration background","30","0.0462084629406899","0.0291525844916848","0.063264341389695"
"Very good","2013","Mecklenburg-Western Pomerania","direct migration background","5","","",""
"Very good","2013","Mecklenburg-Western Pomerania","indirect migration background","3","","",""
"Very good","2013","Saxony","no migration background","126","0.0671679345173111","0.0552585340339899","0.0790773350006323"
"Very good","2013","Saxony","direct migration background","10","","",""
"Very good","2013","Saxony","indirect migration background","6","","",""
"Very good","2013","Saxony-Anhalt","no migration background","84","0.103797071975646","0.0845935037347249","0.123000640216567"
"Very good","2013","Saxony-Anhalt","direct migration background","25","","",""
"Very good","2013","Saxony-Anhalt","indirect migration background","8","","",""
"Very good","2013","Thuringia","no migration background","81","0.0805588553048817","0.0637243699148818","0.0973933406948816"
"Very good","2013","Thuringia","direct migration background","11","","",""
"Very good","2013","Thuringia","indirect migration background","1","","",""
"Good","2013","Schleswig-Holstein","no migration background","337","0.428024469248475","0.39422022763718","0.46182871085977"
"Good","2013","Schleswig-Holstein","direct migration background","80","0.306664470992001","0.244740079352011","0.368588862631991"
"Good","2013","Schleswig-Holstein","indirect migration background","28","","",""
"Good","2013","Hamburg","no migration background","151","0.375377256771511","0.324935600916733","0.425818912626289"
"Good","2013","Hamburg","direct migration background","73","0.507386866955307","0.431787866391607","0.582985867519007"
"Good","2013","Hamburg","indirect migration background","29","","",""
"Good","2013","Lower Saxony","no migration background","891","0.359012820998698","0.339191322562176","0.37883431943522"
"Good","2013","Lower Saxony","direct migration background","215","0.349789619810657","0.311077743491409","0.388501496129906"
"Good","2013","Lower Saxony","indirect migration background","65","0.476391309385939","0.394817229632225","0.557965389139653"
"Good","2013","Bremen","no migration background","61","0.263979442392939","0.194134912022605","0.333823972763273"
"Good","2013","Bremen","direct migration background","23","","",""
"Good","2013","Bremen","indirect migration background","6","","",""
"Good","2013","North Rhine-Westphalia","no migration background","1635","0.361323634588768","0.346753738524938","0.375893530652597"
"Good","2013","North Rhine-Westphalia","direct migration background","707","0.364807422824905","0.341904457781079","0.387710387868731"
"Good","2013","North Rhine-Westphalia","indirect migration background","283","0.431895274191248","0.394219040817245","0.46957150756525"
"Good","2013","Hesse","no migration background","546","0.371332078134471","0.346307401950272","0.396356754318671"
"Good","2013","Hesse","direct migration background","230","0.353343267342604","0.315253728395827","0.391432806289382"
"Good","2013","Hesse","indirect migration background","97","0.426934160605087","0.360351234998847","0.493517086211327"
"Good","2013","Rhineland-Palatinate,Saarland","no migration background","528","0.379958221862837","0.353018490290251","0.406897953435424"
"Good","2013","Rhineland-Palatinate,Saarland","direct migration background","190","0.388494283505015","0.342743617203762","0.434244949806268"
"Good","2013","Rhineland-Palatinate,Saarland","indirect migration background","63","0.572982784681224","0.486614101660775","0.659351467701673"
"Good","2013","Baden-Württemberg","no migration background","1029","0.377115711595153","0.358021510555026","0.39620991263528"
"Good","2013","Baden-Württemberg","direct migration background","368","0.35030103422752","0.320356153979093","0.380245914475947"
"Good","2013","Baden-Württemberg","indirect migration background","175","0.387517264923559","0.340302384872202","0.434732144974915"
"Good","2013","Bavaria","no migration background","1452","0.377737335936774","0.361818107736096","0.393656564137453"
"Good","2013","Bavaria","direct migration background","436","0.404024085497752","0.374580963150308","0.433467207845196"
"Good","2013","Bavaria","indirect migration background","161","0.421881260445949","0.371627938318363","0.472134582573534"
"Good","2013","Berlin","no migration background","314","0.312649025937942","0.282429914375581","0.342868137500302"
"Good","2013","Berlin","direct migration background","89","0.365107776627389","0.299990086148159","0.43022546710662"
"Good","2013","Berlin","indirect migration background","24","","",""
"Good","2013","Brandenburg","no migration background","377","0.364030111204059","0.334297295998612","0.393762926409506"
"Good","2013","Brandenburg","direct migration background","57","0.424503575291706","0.340185027808095","0.508822122775318"
"Good","2013","Brandenburg","indirect migration background","6","","",""
"Good","2013","Mecklenburg-Western Pomerania","no migration background","229","0.370375863527331","0.331143125227602","0.409608601827061"
"Good","2013","Mecklenburg-Western Pomerania","direct migration background","7","","",""
"Good","2013","Mecklenburg-Western Pomerania","indirect migration background","5","","",""
"Good","2013","Saxony","no migration background","698","0.384758318082834","0.361609754141009","0.407906882024659"
"Good","2013","Saxony","direct migration background","31","0.200842882910164","0.117609528658767","0.284076237161561"
"Good","2013","Saxony","indirect migration background","16","","",""
"Good","2013","Saxony-Anhalt","no migration background","345","0.313362050941562","0.284155968677354","0.342568133205769"
"Good","2013","Saxony-Anhalt","direct migration background","31","0.248469234918831","0.162474489101044","0.334463980736619"
"Good","2013","Saxony-Anhalt","indirect migration background","14","","",""
"Good","2013","Thuringia","no migration background","402","0.372798996623103","0.342888613618683","0.402709379627524"
"Good","2013","Thuringia","direct migration background","17","","",""
"Good","2013","Thuringia","indirect migration background","7","","",""
"Satisfactory","2013","Schleswig-Holstein","no migration background","247","0.305090987959242","0.273633297477267","0.336548678441218"
"Satisfactory","2013","Schleswig-Holstein","direct migration background","60","0.339446428174724","0.275855094475834","0.403037761873615"
"Satisfactory","2013","Schleswig-Holstein","indirect migration background","14","","",""
"Satisfactory","2013","Hamburg","no migration background","96","0.296330473397189","0.248762024608607","0.343898922185771"
"Satisfactory","2013","Hamburg","direct migration background","26","","",""
"Satisfactory","2013","Hamburg","indirect migration background","13","","",""
"Satisfactory","2013","Lower Saxony","no migration background","725","0.340370055461954","0.320791408020164","0.359948702903744"
"Satisfactory","2013","Lower Saxony","direct migration background","151","0.262734581309301","0.227008583692353","0.298460578926249"
"Satisfactory","2013","Lower Saxony","indirect migration background","25","","",""
"Satisfactory","2013","Bremen","no migration background","50","0.462406996110209","0.383404397278818","0.541409594941601"
"Satisfactory","2013","Bremen","direct migration background","27","","",""
"Satisfactory","2013","Bremen","indirect migration background","6","","",""
"Satisfactory","2013","North Rhine-Westphalia","no migration background","1409","0.363822666746131","0.349231103628045","0.378414229864216"
"Satisfactory","2013","North Rhine-Westphalia","direct migration background","438","0.296138153738253","0.274416241021833","0.317860066454674"
"Satisfactory","2013","North Rhine-Westphalia","indirect migration background","144","0.232771491604081","0.200628128666729","0.264914854541432"
"Satisfactory","2013","Hesse","no migration background","491","0.328172957829479","0.303853341553549","0.352492574105409"
"Satisfactory","2013","Hesse","direct migration background","137","0.227357807767284","0.193960262254592","0.260755353279975"
"Satisfactory","2013","Hesse","indirect migration background","42","0.222075535001058","0.166125645389787","0.278025424612329"
"Satisfactory","2013","Rhineland-Palatinate,Saarland","no migration background","422","0.36205360881287","0.335379286341412","0.388727931284328"
"Satisfactory","2013","Rhineland-Palatinate,Saarland","direct migration background","108","0.267437034744409","0.225890184929116","0.308983884559701"
"Satisfactory","2013","Rhineland-Palatinate,Saarland","indirect migration background","32","0.290000378707113","0.210770104401156","0.369230653013069"
"Satisfactory","2013","Baden-Württemberg","no migration background","742","0.311556564313909","0.293310757425074","0.329802371202744"
"Satisfactory","2013","Baden-Württemberg","direct migration background","246","0.293428806403353","0.264847957730952","0.322009655075754"
"Satisfactory","2013","Baden-Württemberg","indirect migration background","91","0.218204067060446","0.178176005322919","0.258232128797972"
"Satisfactory","2013","Bavaria","no migration background","1069","0.325807040412435","0.310417965323273","0.341196115501597"
"Satisfactory","2013","Bavaria","direct migration background","277","0.279152583964595","0.252236716544056","0.306068451385134"
"Satisfactory","2013","Bavaria","indirect migration background","87","0.239856797817442","0.196407290133517","0.283306305501368"
"Satisfactory","2013","Berlin","no migration background","294","0.330486895493781","0.299823479244959","0.361150311742603"
"Satisfactory","2013","Berlin","direct migration background","44","0.201620688039905","0.147356835077821","0.255884541001989"
"Satisfactory","2013","Berlin","indirect migration background","18","","",""
"Satisfactory","2013","Brandenburg","no migration background","344","0.355215327910331","0.325641856784246","0.384788799036416"
"Satisfactory","2013","Brandenburg","direct migration background","37","0.270673175857848","0.194877430478916","0.346468921236781"
"Satisfactory","2013","Brandenburg","indirect migration background","1","","",""
"Satisfactory","2013","Mecklenburg-Western Pomerania","no migration background","210","0.377671167643751","0.338284115745884","0.417058219541619"
"Satisfactory","2013","Mecklenburg-Western Pomerania","direct migration background","10","","",""
"Satisfactory","2013","Mecklenburg-Western Pomerania","indirect migration background","3","","",""
"Satisfactory","2013","Saxony","no migration background","579","0.359907707833998","0.337071497077747","0.382743918590249"
"Satisfactory","2013","Saxony","direct migration background","28","","",""
"Satisfactory","2013","Saxony","indirect migration background","6","","",""
"Satisfactory","2013","Saxony-Anhalt","no migration background","338","0.362738876791145","0.332466817399008","0.393010936183282"
"Satisfactory","2013","Saxony-Anhalt","direct migration background","25","","",""
"Satisfactory","2013","Saxony-Anhalt","indirect migration background","5","","",""
"Satisfactory","2013","Thuringia","no migration background","350","0.366063229609803","0.336265562804842","0.395860896414765"
"Satisfactory","2013","Thuringia","direct migration background","14","","",""
"Satisfactory","2013","Thuringia","indirect migration background","2","","",""
"Poor","2013","Schleswig-Holstein","no migration background","121","0.151618140333211","0.127115130007426","0.176121150658996"
"Poor","2013","Schleswig-Holstein","direct migration background","29","","",""
"Poor","2013","Schleswig-Holstein","indirect migration background","4","","",""
"Poor","2013","Hamburg","no migration background","45","0.141972233644551","0.105614329640394","0.178330137648708"
"Poor","2013","Hamburg","direct migration background","30","0.146523524446915","0.0930494956013167","0.199997553292513"
"Poor","2013","Hamburg","indirect migration background","2","","",""
"Poor","2013","Lower Saxony","no migration background","326","0.164866606900897","0.149534525843017","0.180198687958778"
"Poor","2013","Lower Saxony","direct migration background","74","0.144614840889526","0.116065170330846","0.173164511448207"
"Poor","2013","Lower Saxony","indirect migration background","7","","",""
"Poor","2013","Bremen","no migration background","18","","",""
"Poor","2013","Bremen","direct migration background","9","","",""
"Poor","2013","Bremen","indirect migration background","","","",""
"Poor","2013","North Rhine-Westphalia","no migration background","608","0.151934379592256","0.141047319919934","0.162821439264579"
"Poor","2013","North Rhine-Westphalia","direct migration background","215","0.147461984428398","0.130592411669154","0.164331557187642"
"Poor","2013","North Rhine-Westphalia","indirect migration background","48","0.0748965079543462","0.0548753129285075","0.0949177029801849"
"Poor","2013","Hesse","no migration background","186","0.150175265721542","0.1316723372414","0.168678194201684"
"Poor","2013","Hesse","direct migration background","92","0.174434598239005","0.144195943914932","0.204673252563078"
"Poor","2013","Hesse","indirect migration background","13","","",""
"Poor","2013","Rhineland-Palatinate,Saarland","no migration background","136","0.125970801940822","0.107554060884525","0.144387542997119"
"Poor","2013","Rhineland-Palatinate,Saarland","direct migration background","56","0.162616034407419","0.127978350094756","0.197253718720083"
"Poor","2013","Rhineland-Palatinate,Saarland","indirect migration background","15","","",""
"Poor","2013","Baden-Württemberg","no migration background","315","0.150370171567899","0.136288435098428","0.164451908037371"
"Poor","2013","Baden-Württemberg","direct migration background","135","0.164581554954549","0.141306624411464","0.187856485497635"
"Poor","2013","Baden-Württemberg","indirect migration background","33","0.0638122943113983","0.0401247476093212","0.0874998410134753"
"Poor","2013","Bavaria","no migration background","465","0.142688786231407","0.131204490858789","0.154173081604026"
"Poor","2013","Bavaria","direct migration background","133","0.147206650162292","0.125947225908204","0.16846607441638"
"Poor","2013","Bavaria","indirect migration background","27","","",""
"Poor","2013","Berlin","no migration background","161","0.204658832964522","0.17835882660292","0.230958839326124"
"Poor","2013","Berlin","direct migration background","23","","",""
"Poor","2013","Berlin","indirect migration background","9","","",""
"Poor","2013","Brandenburg","no migration background","156","0.161035489604001","0.138322113381136","0.183748865826866"
"Poor","2013","Brandenburg","direct migration background","18","","",""
"Poor","2013","Brandenburg","indirect migration background","1","","",""
"Poor","2013","Mecklenburg-Western Pomerania","no migration background","91","0.163387039288266","0.13334996045322","0.193424118123311"
"Poor","2013","Mecklenburg-Western Pomerania","direct migration background","3","","",""
"Poor","2013","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Poor","2013","Saxony","no migration background","247","0.153655676771282","0.136498136870509","0.170813216672055"
"Poor","2013","Saxony","direct migration background","15","","",""
"Poor","2013","Saxony","indirect migration background","2","","",""
"Poor","2013","Saxony-Anhalt","no migration background","154","0.153789106851111","0.131075385392117","0.176502828310105"
"Poor","2013","Saxony-Anhalt","direct migration background","12","","",""
"Poor","2013","Saxony-Anhalt","indirect migration background","1","","",""
"Poor","2013","Thuringia","no migration background","130","0.146360437030762","0.124496400172356","0.168224473889169"
"Poor","2013","Thuringia","direct migration background","7","","",""
"Poor","2013","Thuringia","indirect migration background","2","","",""
"Bad ","2013","Schleswig-Holstein","no migration background","24","","",""
"Bad ","2013","Schleswig-Holstein","direct migration background","11","","",""
"Bad ","2013","Schleswig-Holstein","indirect migration background","1","","",""
"Bad ","2013","Hamburg","no migration background","14","","",""
"Bad ","2013","Hamburg","direct migration background","4","","",""
"Bad ","2013","Hamburg","indirect migration background","","","",""
"Bad ","2013","Lower Saxony","no migration background","79","0.0453900643590346","0.0367890394315378","0.0539910892865314"
"Bad ","2013","Lower Saxony","direct migration background","28","","",""
"Bad ","2013","Lower Saxony","indirect migration background","5","","",""
"Bad ","2013","Bremen","no migration background","7","","",""
"Bad ","2013","Bremen","direct migration background","4","","",""
"Bad ","2013","Bremen","indirect migration background","2","","",""
"Bad ","2013","North Rhine-Westphalia","no migration background","154","0.0462833310487375","0.0399111246169123","0.0526555374805627"
"Bad ","2013","North Rhine-Westphalia","direct migration background","63","0.0432516114020334","0.0335731307598379","0.052930092044229"
"Bad ","2013","North Rhine-Westphalia","indirect migration background","11","","",""
"Bad ","2013","Hesse","no migration background","56","0.0445246784663591","0.0338418386807555","0.0552075182519627"
"Bad ","2013","Hesse","direct migration background","35","0.0891406087074369","0.0664349622346086","0.111846255180265"
"Bad ","2013","Hesse","indirect migration background","3","","",""
"Bad ","2013","Rhineland-Palatinate,Saarland","no migration background","46","0.0352211287458058","0.0249898388293676","0.0454524186622439"
"Bad ","2013","Rhineland-Palatinate,Saarland","direct migration background","16","","",""
"Bad ","2013","Rhineland-Palatinate,Saarland","indirect migration background","1","","",""
"Bad ","2013","Baden-Württemberg","no migration background","68","0.0378156261257605","0.0303006901150555","0.0453305621364655"
"Bad ","2013","Baden-Württemberg","direct migration background","35","0.0297747836025614","0.019106209723937","0.0404433574811857"
"Bad ","2013","Baden-Württemberg","indirect migration background","6","","",""
"Bad ","2013","Bavaria","no migration background","118","0.0489600224259494","0.0418746877258113","0.0560453571260875"
"Bad ","2013","Bavaria","direct migration background","30","0.02135596098117","0.0126815934689068","0.0300303284934332"
"Bad ","2013","Bavaria","indirect migration background","5","","",""
"Bad ","2013","Berlin","no migration background","38","0.0548348754132202","0.0399944568360027","0.0696752939904378"
"Bad ","2013","Berlin","direct migration background","11","","",""
"Bad ","2013","Berlin","indirect migration background","2","","",""
"Bad ","2013","Brandenburg","no migration background","48","0.0557911578282133","0.0416082324011263","0.0699740832553003"
"Bad ","2013","Brandenburg","direct migration background","6","","",""
"Bad ","2013","Brandenburg","indirect migration background","1","","",""
"Bad ","2013","Mecklenburg-Western Pomerania","no migration background","22","","",""
"Bad ","2013","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Bad ","2013","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Bad ","2013","Saxony","no migration background","47","0.0345103627945748","0.0258256444029811","0.0431950811861685"
"Bad ","2013","Saxony","direct migration background","5","","",""
"Bad ","2013","Saxony","indirect migration background","","","",""
"Bad ","2013","Saxony-Anhalt","no migration background","48","0.0663128934405369","0.0506458923997176","0.0819798944813561"
"Bad ","2013","Saxony-Anhalt","direct migration background","4","","",""
"Bad ","2013","Saxony-Anhalt","indirect migration background","","","",""
"Bad ","2013","Thuringia","no migration background","41","0.0342184814314493","0.0229736992853422","0.0454632635775565"
"Bad ","2013","Thuringia","direct migration background","2","","",""
"Bad ","2013","Thuringia","indirect migration background","1","","",""
"Very good","2014","Schleswig-Holstein","no migration background","65","0.0729687793502789","0.0539844097861742","0.0919531489143836"
"Very good","2014","Schleswig-Holstein","direct migration background","26","","",""
"Very good","2014","Schleswig-Holstein","indirect migration background","11","","",""
"Very good","2014","Hamburg","no migration background","39","0.107585747855761","0.0727542685488325","0.14241722716269"
"Very good","2014","Hamburg","direct migration background","19","","",""
"Very good","2014","Hamburg","indirect migration background","11","","",""
"Very good","2014","Lower Saxony","no migration background","180","0.0856473420385937","0.0735452157081173","0.09774946836907"
"Very good","2014","Lower Saxony","direct migration background","74","0.165834068876274","0.132835030630785","0.198833107121762"
"Very good","2014","Lower Saxony","indirect migration background","41","0.294561550548759","0.216201626396956","0.372921474700562"
"Very good","2014","Bremen","no migration background","17","","",""
"Very good","2014","Bremen","direct migration background","12","","",""
"Very good","2014","Bremen","indirect migration background","4","","",""
"Very good","2014","North Rhine-Westphalia","no migration background","333","0.0800608143393695","0.0714860909291234","0.0886355377496155"
"Very good","2014","North Rhine-Westphalia","direct migration background","183","0.127664675032327","0.110038494147331","0.145290855917323"
"Very good","2014","North Rhine-Westphalia","indirect migration background","106","0.198777961665855","0.165724675990638","0.231831247341072"
"Very good","2014","Hesse","no migration background","123","0.0960581383298091","0.0799966361545524","0.112119640505066"
"Very good","2014","Hesse","direct migration background","60","0.158908320523806","0.125679371783272","0.19213726926434"
"Very good","2014","Hesse","indirect migration background","41","0.244985973958676","0.182503169046353","0.307468778871"
"Very good","2014","Rhineland-Palatinate,Saarland","no migration background","102","0.0950129530042682","0.0778089866939797","0.112216919314557"
"Very good","2014","Rhineland-Palatinate,Saarland","direct migration background","32","0.0628560348643637","0.0384856577233617","0.0872264120053656"
"Very good","2014","Rhineland-Palatinate,Saarland","indirect migration background","35","0.256282170373578","0.181234069257228","0.331330271489928"
"Very good","2014","Baden-Württemberg","no migration background","259","0.111682312058863","0.0985858974173795","0.124778726700346"
"Very good","2014","Baden-Württemberg","direct migration background","99","0.125893277899592","0.10215217118742","0.149634384611764"
"Very good","2014","Baden-Württemberg","indirect migration background","82","0.290013480045948","0.241709558997307","0.33831740109459"
"Very good","2014","Bavaria","no migration background","386","0.11241900566941","0.101630132378365","0.123207878960454"
"Very good","2014","Bavaria","direct migration background","116","0.118811711749109","0.0977425150910006","0.139880908407218"
"Very good","2014","Bavaria","indirect migration background","64","0.197240726931533","0.15308757042118","0.241393883441886"
"Very good","2014","Berlin","no migration background","82","0.111934581727607","0.0902488192763776","0.133620344178836"
"Very good","2014","Berlin","direct migration background","26","","",""
"Very good","2014","Berlin","indirect migration background","16","","",""
"Very good","2014","Brandenburg","no migration background","41","0.0379697059842053","0.025666417280899","0.0502729946875117"
"Very good","2014","Brandenburg","direct migration background","7","","",""
"Very good","2014","Brandenburg","indirect migration background","2","","",""
"Very good","2014","Mecklenburg-Western Pomerania","no migration background","45","0.0926451966718663","0.0681911218759175","0.117099271467815"
"Very good","2014","Mecklenburg-Western Pomerania","direct migration background","4","","",""
"Very good","2014","Mecklenburg-Western Pomerania","indirect migration background","4","","",""
"Very good","2014","Saxony","no migration background","115","0.0823340945444985","0.0685878318769935","0.0960803572120036"
"Very good","2014","Saxony","direct migration background","6","","",""
"Very good","2014","Saxony","indirect migration background","5","","",""
"Very good","2014","Saxony-Anhalt","no migration background","80","0.0834712789771521","0.0652586431579869","0.101683914796317"
"Very good","2014","Saxony-Anhalt","direct migration background","13","","",""
"Very good","2014","Saxony-Anhalt","indirect migration background","8","","",""
