"m11126","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Satisfactory","2013","higher education","Female","895","0.275463003299775","0.260512254198308","0.290413752401242"
"Poor","2013","in school","Male","17","","",""
"Poor","2013","in school","Female","24","","",""
"Poor","2013","inadequately","Male","51","0.157396819716069","0.11419756135495","0.200596078077189"
"Poor","2013","inadequately","Female","92","0.327609258715798","0.279260786897924","0.375957730533672"
"Poor","2013","general elemantary","Male","163","0.13643328407061","0.118802342033276","0.154064226107944"
"Poor","2013","general elemantary","Female","481","0.243838844820021","0.22653672366797","0.261140965972072"
"Poor","2013","middle vocational","Male","855","0.14425865544132","0.135633155847783","0.152884155034856"
"Poor","2013","middle vocational","Female","1214","0.166280647418413","0.158044121728551","0.174517173108275"
"Poor","2013","vocational + Abi","Male","86","0.106337247964467","0.0856862641955096","0.126988231733425"
"Poor","2013","vocational + Abi","Female","180","0.126875868814011","0.110121579884365","0.143630157743658"
"Poor","2013","higher vocational","Male","133","0.116872343085924","0.0976585296817714","0.136086156490078"
"Poor","2013","higher vocational","Female","92","0.16392519582909","0.135595520664969","0.19225487099321"
"Poor","2013","higher education","Male","360","0.119733965950869","0.108894544297831","0.130573387603907"
"Poor","2013","higher education","Female","372","0.124882172906058","0.113818877219932","0.135945468592184"
"Bad ","2013","in school","Male","2","","",""
"Bad ","2013","in school","Female","2","","",""
"Bad ","2013","inadequately","Male","25","","",""
"Bad ","2013","inadequately","Female","32","0.110317698833639","0.0780451045441306","0.142590293123148"
"Bad ","2013","general elemantary","Male","59","0.0483469601494634","0.037329250847918","0.0593646694510088"
"Bad ","2013","general elemantary","Female","145","0.0824804210063698","0.0713957240204179","0.0935651179923216"
"Bad ","2013","middle vocational","Male","263","0.0485081212011236","0.0432339790444618","0.0537822633577854"
"Bad ","2013","middle vocational","Female","286","0.0466619403187299","0.0419962261946912","0.0513276544427686"
"Bad ","2013","vocational + Abi","Male","21","","",""
"Bad ","2013","vocational + Abi","Female","42","0.0227720543600421","0.0152627875526048","0.0302813211674794"
"Bad ","2013","higher vocational","Male","34","0.0427639213419092","0.0306636741944998","0.0548641684893186"
"Bad ","2013","higher vocational","Female","23","","",""
"Bad ","2013","higher education","Male","73","0.0251097872675556","0.0198859477513685","0.0303336267837426"
"Bad ","2013","higher education","Female","76","0.0264969800180069","0.0211221111680158","0.0318718488679979"
"Very good","2014","in school","Male","202","0.452121382666092","0.404969840066456","0.499272925265728"
"Very good","2014","in school","Female","154","0.340847313144799","0.297246647927241","0.384447978362356"
"Very good","2014","inadequately","Male","18","","",""
"Very good","2014","inadequately","Female","24","","",""
"Very good","2014","general elemantary","Male","237","0.183837731133528","0.162492128975197","0.205183333291858"
"Very good","2014","general elemantary","Female","167","0.0627068655415083","0.0520229557684019","0.0733907753146147"
"Very good","2014","middle vocational","Male","495","0.0850362887025297","0.0777867468639887","0.0922858305410706"
"Very good","2014","middle vocational","Female","532","0.0717020977202532","0.065624360639007","0.0777798348014994"
"Very good","2014","vocational + Abi","Male","96","0.124185486620087","0.100661219306032","0.147709753934142"
"Very good","2014","vocational + Abi","Female","138","0.126867550418022","0.108775334730986","0.144959766105058"
"Very good","2014","higher vocational","Male","57","0.0518281442820147","0.0379913337815177","0.0656649547825117"
"Very good","2014","higher vocational","Female","44","0.0668003297300949","0.0470354377488004","0.0865652217113893"
"Very good","2014","higher education","Male","378","0.140485023782245","0.128266486925989","0.1527035606385"
"Very good","2014","higher education","Female","396","0.12611372294761","0.114481735028659","0.137745710866562"
"Good","2014","in school","Male","172","0.385429054734004","0.33932018848024","0.431537920987767"
"Good","2014","in school","Female","205","0.466116153544844","0.420229051413221","0.512003255676466"
"Good","2014","inadequately","Male","81","0.37672316917353","0.311495506349543","0.441950831997517"
"Good","2014","inadequately","Female","76","0.237759804870808","0.189014878133257","0.286504731608359"
"Good","2014","general elemantary","Male","471","0.319336565027276","0.293644834184087","0.345028295870466"
"Good","2014","general elemantary","Female","620","0.253068191935294","0.233908249248561","0.272228134622027"
"Good","2014","middle vocational","Male","2227","0.374355739049501","0.361777713945533","0.386933764153468"
"Good","2014","middle vocational","Female","2557","0.33982832032909","0.328670213298693","0.350986427359486"
"Good","2014","vocational + Abi","Male","351","0.47655325730709","0.440927296385006","0.512179218229173"
"Good","2014","vocational + Abi","Female","573","0.397674011117587","0.371069467033323","0.42427855520185"
"Good","2014","higher vocational","Male","404","0.419009731009117","0.388212893804653","0.449806568213581"
"Good","2014","higher vocational","Female","250","0.372350090265517","0.334080631439801","0.410619549091233"
"Good","2014","higher education","Male","1448","0.433559931978463","0.416134681993356","0.450985181963569"
"Good","2014","higher education","Female","1447","0.431915649941403","0.414559587964137","0.449271711918668"
"Satisfactory","2014","in school","Male","46","0.150042031964984","0.116209741573691","0.183874322356277"
"Satisfactory","2014","in school","Female","73","0.147938018074528","0.115279561472508","0.180596474676547"
"Satisfactory","2014","inadequately","Male","55","0.263461313888239","0.204163815959551","0.322758811816928"
"Satisfactory","2014","inadequately","Female","92","0.234674616056345","0.186149073723572","0.283200158389118"
"Satisfactory","2014","general elemantary","Male","344","0.30702448239572","0.281606078403203","0.332442886388236"
"Satisfactory","2014","general elemantary","Female","655","0.369806509228211","0.348532018164394","0.391081000292029"
"Satisfactory","2014","middle vocational","Male","1923","0.339345340665915","0.327039404065624","0.351651277266207"
"Satisfactory","2014","middle vocational","Female","2430","0.359998797386508","0.348691125098302","0.371306469674713"
"Satisfactory","2014","vocational + Abi","Male","224","0.296871246084637","0.264281865045121","0.329460627124152"
"Satisfactory","2014","vocational + Abi","Female","393","0.320913852229821","0.295537272771034","0.346290431688608"
"Satisfactory","2014","higher vocational","Male","381","0.380285837947028","0.349984596622864","0.410587079271193"
"Satisfactory","2014","higher vocational","Female","206","0.338936671693546","0.30146537976232","0.376407963624771"
"Satisfactory","2014","higher education","Male","888","0.285587278217303","0.269704682442091","0.301469873992516"
"Satisfactory","2014","higher education","Female","866","0.297922445576048","0.28189776187761","0.313947129274486"
"Poor","2014","in school","Male","6","","",""
"Poor","2014","in school","Female","20","","",""
"Poor","2014","inadequately","Male","40","0.233487583252735","0.176540478012408","0.290434688493062"
"Poor","2014","inadequately","Female","72","0.286063481378395","0.234317659496586","0.337809303260204"
"Poor","2014","general elemantary","Male","167","0.149717678734206","0.130055984156432","0.169379373311981"
"Poor","2014","general elemantary","Female","413","0.237750673313248","0.218990175863424","0.256511170763073"
"Poor","2014","middle vocational","Male","801","0.159413856448749","0.149899911714683","0.168927801182814"
"Poor","2014","middle vocational","Female","1139","0.182293386406067","0.173198097366375","0.19138867544576"
"Poor","2014","vocational + Abi","Male","70","0.0880962986059467","0.0678787760949421","0.108313821116951"
"Poor","2014","vocational + Abi","Female","162","0.122638144809258","0.104807026755058","0.140469262863458"
"Poor","2014","higher vocational","Male","115","0.115425404981175","0.0954807022272308","0.135370107735119"
"Poor","2014","higher vocational","Female","101","0.203409830980587","0.17154429010922","0.235275371851955"
"Poor","2014","higher education","Male","328","0.109639839651131","0.0986537150648396","0.120625964237422"
"Poor","2014","higher education","Female","356","0.126113968929945","0.114481971304111","0.137745966555779"
"Bad ","2014","in school","Male","2","","",""
"Bad ","2014","in school","Female","2","","",""
"Bad ","2014","inadequately","Male","18","","",""
"Bad ","2014","inadequately","Female","29","","",""
"Bad ","2014","general elemantary","Male","46","0.0400835427092703","0.0292741176127313","0.0508929678058093"
"Bad ","2014","general elemantary","Female","123","0.076667759981738","0.0649425579463341","0.0883929620171419"
"Bad ","2014","middle vocational","Male","241","0.0418487751333057","0.0366444444714748","0.0470531057951366"
"Bad ","2014","middle vocational","Female","264","0.0461773981580819","0.0412333712270381","0.0511214250891256"
"Bad ","2014","vocational + Abi","Male","14","","",""
"Bad ","2014","vocational + Abi","Female","34","0.0319064414253125","0.0223526827979401","0.0414602000526849"
"Bad ","2014","higher vocational","Male","29","","",""
"Bad ","2014","higher vocational","Female","12","","",""
"Bad ","2014","higher education","Male","65","0.0307279263708588","0.0246596277923847","0.036796224949333"
"Bad ","2014","higher education","Female","64","0.0179342126049944","0.0132841718719532","0.0225842533380356"
"Very good","2015","in school","Male","139","0.40014766307666","0.349183343010487","0.451111983142833"
"Very good","2015","in school","Female","151","0.422302042202401","0.375176769921327","0.469427314483475"
"Very good","2015","inadequately","Male","36","0.118020694260834","0.0753877790193811","0.160653609502286"
"Very good","2015","inadequately","Female","33","0.0713226359969911","0.0429914612522275","0.0996538107417547"
"Very good","2015","general elemantary","Male","225","0.136681078870558","0.117683725546265","0.155678432194851"
"Very good","2015","general elemantary","Female","169","0.0648012777042676","0.053622729588084","0.0759798258204512"
"Very good","2015","middle vocational","Male","530","0.0847753468603533","0.0774205457270649","0.0921301479936416"
"Very good","2015","middle vocational","Female","562","0.0739161176429855","0.0676639284118797","0.0801683068740913"
"Very good","2015","vocational + Abi","Male","111","0.151862987689713","0.127238795647031","0.176487179732394"
"Very good","2015","vocational + Abi","Female","161","0.11185267781084","0.0950520526074235","0.128653303014257"
"Very good","2015","higher vocational","Male","49","0.0503051059796182","0.0363914260694248","0.0642187858898115"
"Very good","2015","higher vocational","Female","36","0.0591009865185037","0.0400245209903289","0.0781774520466784"
"Very good","2015","higher education","Male","454","0.143963038018764","0.131824552956193","0.156101523081334"
"Very good","2015","higher education","Female","459","0.136671513299246","0.124830952396999","0.148512074201493"
"Good","2015","in school","Male","175","0.498557891158658","0.446546063788216","0.550569718529099"
"Good","2015","in school","Female","184","0.39943092812491","0.352701099121078","0.446160757128743"
"Good","2015","inadequately","Male","75","0.265533861938449","0.207178254315924","0.323889469560973"
"Good","2015","inadequately","Female","94","0.241477117501251","0.194364113675204","0.288590121327297"
"Good","2015","general elemantary","Male","534","0.406364949866487","0.379202361025231","0.433527538707742"
"Good","2015","general elemantary","Female","574","0.264398867600115","0.244372939456062","0.284424795744168"
"Good","2015","middle vocational","Male","2109","0.356884329126607","0.344234618903383","0.369534039349832"
"Good","2015","middle vocational","Female","2486","0.348246357842389","0.336861636578836","0.359631079105943"
"Good","2015","vocational + Abi","Male","388","0.442625339539224","0.408545718368715","0.476704960709733"
"Good","2015","vocational + Abi","Female","592","0.407810717762436","0.381615661569543","0.434005773955329"
"Good","2015","higher vocational","Male","383","0.390328903801382","0.359275652251376","0.421382155351388"
"Good","2015","higher vocational","Female","227","0.345302343118116","0.306838808055346","0.383765878180886"
"Good","2015","higher education","Male","1451","0.43252165480984","0.415391104959661","0.449652204660019"
"Good","2015","higher education","Female","1496","0.436853584511213","0.419756429369386","0.45395073965304"
"Satisfactory","2015","in school","Male","36","0.0830800148564013","0.0543690414702751","0.111790988242527"
"Satisfactory","2015","in school","Female","60","0.113569229320821","0.0832969852299188","0.143841473411722"
"Satisfactory","2015","inadequately","Male","52","0.321617785610761","0.25989521489564","0.383340356325883"
"Satisfactory","2015","inadequately","Female","82","0.271630155049107","0.222665417687464","0.32059489241075"
"Satisfactory","2015","general elemantary","Male","309","0.283806721326096","0.258873423191063","0.308740019461128"
"Satisfactory","2015","general elemantary","Female","633","0.36239583501859","0.340568091850883","0.384223578186298"
"Satisfactory","2015","middle vocational","Male","1879","0.353618033597545","0.340994407874114","0.366241659320976"
"Satisfactory","2015","middle vocational","Female","2312","0.349206201617244","0.337814199579793","0.360598203654694"
"Satisfactory","2015","vocational + Abi","Male","238","0.318804130039842","0.286829834546","0.350778425533684"
"Satisfactory","2015","vocational + Abi","Female","399","0.309638876828146","0.284994056842687","0.334283696813604"
"Satisfactory","2015","higher vocational","Male","349","0.380844715032349","0.349933385772441","0.411756044292257"
"Satisfactory","2015","higher vocational","Female","221","0.379052649587757","0.339805673755578","0.418299625419936"
"Satisfactory","2015","higher education","Male","937","0.298503983478474","0.282681290601272","0.314326676355676"
"Satisfactory","2015","higher education","Female","857","0.278252876927695","0.262805398368795","0.293700355486595"
"Poor","2015","in school","Male","4","","",""
"Poor","2015","in school","Female","25","","",""
"Poor","2015","inadequately","Male","40","0.169171866640301","0.119631819177426","0.218711914103175"
"Poor","2015","inadequately","Female","86","0.286965970033071","0.237170620182411","0.33676131988373"
"Poor","2015","general elemantary","Male","151","0.128175975336287","0.109688781148502","0.146663169524073"
"Poor","2015","general elemantary","Female","373","0.234279866578402","0.215046992829492","0.253512740327312"
"Poor","2015","middle vocational","Male","770","0.157948801334669","0.148319390679142","0.167578211990197"
"Poor","2015","middle vocational","Female","1122","0.184976468857565","0.175697906445232","0.194255031269897"
"Poor","2015","vocational + Abi","Male","67","0.0650939093499375","0.0481677983901656","0.0820200203097093"
"Poor","2015","vocational + Abi","Female","166","0.141320987744902","0.122752415942923","0.15988955954688"
"Poor","2015","higher vocational","Male","130","0.128118709534092","0.106843253428019","0.149394165640165"
"Poor","2015","higher vocational","Female","83","0.163255269111943","0.133356098795768","0.193154439428118"
"Poor","2015","higher education","Male","307","0.0997807825392926","0.0894176674584308","0.110143897620154"
"Poor","2015","higher education","Female","359","0.126310236498442","0.114859243831589","0.137761229165295"
"Bad ","2015","in school","Male","1","","",""
"Bad ","2015","in school","Female","2","","",""
"Bad ","2015","inadequately","Male","17","","",""
"Bad ","2015","inadequately","Female","22","","",""
"Bad ","2015","general elemantary","Male","37","0.0449712746005726","0.033510101100722","0.0564324481004232"
"Bad ","2015","general elemantary","Female","114","0.0741241530986257","0.0622282364313819","0.0860200697658695"
"Bad ","2015","middle vocational","Male","222","0.0467734890808247","0.0411981635303223","0.0523488146313272"
"Bad ","2015","middle vocational","Female","245","0.0436548540398169","0.0387721435284556","0.0485375645511783"
"Bad ","2015","vocational + Abi","Male","12","","",""
"Bad ","2015","vocational + Abi","Female","34","0.0293767398536758","0.020375820071628","0.0383776596357236"
"Bad ","2015","higher vocational","Male","37","0.0504025656525586","0.0364761289163527","0.0643290023887644"
"Bad ","2015","higher vocational","Female","20","","",""
"Bad ","2015","higher education","Male","64","0.0252305411536304","0.0198079486695649","0.0306531336376958"
"Bad ","2015","higher education","Female","62","0.0219117887634044","0.0168654875821137","0.0269580899446951"
"Very good","2016","in school","Male","154","0.450131328871229","0.398010276329719","0.502252381412739"
"Very good","2016","in school","Female","123","0.314466762937604","0.268503940402677","0.360429585472531"
"Very good","2016","inadequately","Male","436","0.188581857754451","0.165631561000957","0.211532154507945"
"Very good","2016","inadequately","Female","188","0.0741682744108906","0.0571799670460789","0.0911565817757022"
"Very good","2016","general elemantary","Male","430","0.154234595368923","0.136619796637243","0.171849394100604"
"Very good","2016","general elemantary","Female","244","0.0592704350836059","0.0488113619088403","0.0697295082583714"
"Very good","2016","middle vocational","Male","660","0.0785917446810807","0.0714676004321786","0.0857158889299829"
"Very good","2016","middle vocational","Female","578","0.0720827700010153","0.0657331682806862","0.0784323717213443"
"Very good","2016","vocational + Abi","Male","138","0.14431471603327","0.12049386389144","0.1681355681751"
"Very good","2016","vocational + Abi","Female","156","0.104081035747968","0.0875196501086409","0.120642421387296"
"Very good","2016","higher vocational","Male","48","0.0494788152807838","0.0350099910883344","0.0639476394732331"
"Very good","2016","higher vocational","Female","33","0.0524350497934893","0.0338063697868202","0.0710637298001583"
"Very good","2016","higher education","Male","559","0.116672311450088","0.105928809822876","0.1274158130773"
"Very good","2016","higher education","Female","482","0.128202243848961","0.116713785711956","0.139690701985966"
"Good","2016","in school","Male","155","0.442246831100841","0.390215198033675","0.494278464168007"
"Good","2016","in school","Female","188","0.483821945423714","0.434351296470716","0.533292594376713"
"Good","2016","inadequately","Male","326","0.31915422507453","0.291805274513536","0.346503175635523"
"Good","2016","inadequately","Female","284","0.242073864487519","0.214304727278754","0.269843001696284"
"Good","2016","general elemantary","Male","586","0.392929439332192","0.369109607102317","0.416749271562068"
"Good","2016","general elemantary","Female","623","0.266296573084701","0.246717829895008","0.285875316274393"
"Good","2016","middle vocational","Male","2084","0.367265052304387","0.354503047512752","0.380027057096022"
"Good","2016","middle vocational","Female","2320","0.343182215853791","0.331525909034862","0.35483852267272"
"Good","2016","vocational + Abi","Male","366","0.457117136444018","0.423348636411789","0.490885636476247"
"Good","2016","vocational + Abi","Female","555","0.422832627721109","0.396040226719905","0.449625028722313"
"Good","2016","higher vocational","Male","353","0.433133723905523","0.40007439728781","0.466193050523237"
"Good","2016","higher vocational","Female","217","0.392234335697397","0.351429876052907","0.433038795341887"
"Good","2016","higher education","Male","1516","0.450622496475849","0.433971397535525","0.467273595416173"
"Good","2016","higher education","Female","1418","0.423541859598016","0.40656184273805","0.440521876457982"
"Satisfactory","2016","in school","Male","31","0.0604930336819716","0.0355173863399837","0.0854686810239595"
"Satisfactory","2016","in school","Female","59","0.142293611361109","0.107710259697495","0.176876963024723"
"Satisfactory","2016","inadequately","Male","189","0.292722918679236","0.266027351660085","0.319418485698387"
"Satisfactory","2016","inadequately","Female","210","0.279858884003601","0.250754839498579","0.308962928508623"
"Satisfactory","2016","general elemantary","Male","360","0.257104037279352","0.235789285719782","0.278418788838923"
"Satisfactory","2016","general elemantary","Female","592","0.365849808312485","0.344514976319888","0.387184640305082"
"Satisfactory","2016","middle vocational","Male","1798","0.354676471277097","0.342010948232747","0.367341994321447"
"Satisfactory","2016","middle vocational","Female","2155","0.352756712895014","0.341025374760411","0.364488051029618"
"Satisfactory","2016","vocational + Abi","Male","233","0.281828388845588","0.25133178781852","0.312324989872656"
"Satisfactory","2016","vocational + Abi","Female","386","0.296369351961947","0.271602801479442","0.321135902444452"
"Satisfactory","2016","higher vocational","Male","309","0.35176573501209","0.319906492073204","0.383624977950976"
"Satisfactory","2016","higher vocational","Female","191","0.337504111435946","0.297985846012427","0.377022376859464"
"Satisfactory","2016","higher education","Male","958","0.304499798870338","0.28909900294809","0.319900594792587"
"Satisfactory","2016","higher education","Female","863","0.287142868779225","0.271595520544614","0.302690217013837"
"Poor","2016","in school","Male","8","","",""
"Poor","2016","in school","Female","20","","",""
"Poor","2016","inadequately","Male","116","0.153579399279818","0.132426223006836","0.174732575552799"
"Poor","2016","inadequately","Female","169","0.320717451741877","0.290457967739","0.350976935744755"
"Poor","2016","general elemantary","Male","177","0.15093454434159","0.133475247951875","0.168393840731305"
"Poor","2016","general elemantary","Female","371","0.228409709949325","0.209814871684193","0.247004548214456"
"Poor","2016","middle vocational","Male","731","0.158704800146122","0.149031215710549","0.168378384581694"
"Poor","2016","middle vocational","Female","1059","0.18318813638513","0.173691149844691","0.192685122925568"
"Poor","2016","vocational + Abi","Male","80","0.0862986501732872","0.0672638164707278","0.105333483875847"
"Poor","2016","vocational + Abi","Female","167","0.138386663587674","0.119659162616442","0.157114164558906"
"Poor","2016","higher vocational","Male","126","0.132760878686847","0.110122402927317","0.155399354446377"
"Poor","2016","higher vocational","Female","93","0.188161667154664","0.155497837705226","0.220825496604101"
"Poor","2016","higher education","Male","325","0.103047186459337","0.0928729014666899","0.113221471451984"
"Poor","2016","higher education","Female","416","0.137854666560452","0.126007703444028","0.149701629676876"
"Bad ","2016","in school","Male","2","","",""
"Bad ","2016","in school","Female","2","","",""
"Bad ","2016","inadequately","Male","49","0.0459615992119657","0.0336759959303321","0.0582472024935994"
"Bad ","2016","inadequately","Female","63","0.0831815253561124","0.06527834811347","0.101084702598755"
"Bad ","2016","general elemantary","Male","62","0.0447973836779422","0.0347086674951582","0.0548860998607263"
"Bad ","2016","general elemantary","Female","128","0.0801734735698836","0.0681450126298139","0.0922019345099533"
"Bad ","2016","middle vocational","Male","208","0.0407619315913139","0.0355270270004287","0.045996836182199"
"Bad ","2016","middle vocational","Female","261","0.0487901648650495","0.0435010811550441","0.054079248575055"
"Bad ","2016","vocational + Abi","Male","19","","",""
"Bad ","2016","vocational + Abi","Female","42","0.0383303209813016","0.0279176848522595","0.0487429571103437"
"Bad ","2016","higher vocational","Male","27","","",""
"Bad ","2016","higher vocational","Female","16","","",""
"Bad ","2016","higher education","Male","72","0.025158206744387","0.0199172817802856","0.0303991317084885"
"Bad ","2016","higher education","Female","74","0.0232583612133455","0.0180788894951606","0.0284378329315304"
"Very good","2017","in school","Male","181","0.43310320562391","0.383926040783702","0.482280370464118"
"Very good","2017","in school","Female","141","0.34035941365492","0.295677806534716","0.385041020775124"
"Very good","2017","inadequately","Male","558","0.208362740229107","0.187378616534081","0.229346863924132"
"Very good","2017","inadequately","Female","300","0.111879949858245","0.0942996377426451","0.129460261973845"
"Very good","2017","general elemantary","Male","488","0.149173675006731","0.132837688304311","0.165509661709152"
"Very good","2017","general elemantary","Female","285","0.059370140977777","0.0494432718359575","0.0692970101195965"
"Very good","2017","middle vocational","Male","734","0.0798986129223736","0.0730636305154888","0.0867335953292584"
"Very good","2017","middle vocational","Female","654","0.0671007872429262","0.0612321219681191","0.0729694525177334"
"Very good","2017","vocational + Abi","Male","147","0.143713129600196","0.120845468793087","0.166580790407306"
"Very good","2017","vocational + Abi","Female","173","0.104439975590436","0.0887255929116527","0.120154358269218"
"Very good","2017","higher vocational","Male","73","0.0675017900341983","0.0515394472416134","0.0834641328267831"
"Very good","2017","higher vocational","Female","40","0.0784720540064526","0.0568828452187012","0.100061262794204"
"Very good","2017","higher education","Male","676","0.135805045163928","0.125031161150076","0.14657892917778"
"Very good","2017","higher education","Female","546","0.141590499188251","0.130192637857233","0.152988360519269"
"Good","2017","in school","Male","159","0.414948220534197","0.366048104116264","0.463848336952129"
"Good","2017","in school","Female","198","0.424692159995051","0.378080616358861","0.471303703631241"
"Good","2017","inadequately","Male","472","0.34323329795407","0.318702144811276","0.367764451096864"
"Good","2017","inadequately","Female","373","0.206127667231794","0.183566680521748","0.22868865394184"
"Good","2017","general elemantary","Male","691","0.392278837211124","0.369890159890927","0.414667514531322"
"Good","2017","general elemantary","Female","697","0.265432383762254","0.246883758837899","0.283981008686608"
"Good","2017","middle vocational","Male","2268","0.359352777125081","0.347257386041021","0.37144816820914"
"Good","2017","middle vocational","Female","2558","0.343437702792647","0.332299371683256","0.354576033902039"
"Good","2017","vocational + Abi","Male","398","0.45777169957742","0.42529443552477","0.49024896363007"
"Good","2017","vocational + Abi","Female","632","0.427107689830904","0.40169083630584","0.452524543355968"
"Good","2017","higher vocational","Male","375","0.388526966096017","0.357516076640159","0.419537855551875"
"Good","2017","higher vocational","Female","234","0.370799031476998","0.332020715245448","0.409577347708547"
"Good","2017","higher education","Male","1736","0.452147883962777","0.436495503222592","0.467800264702962"
"Good","2017","higher education","Female","1627","0.421593007119238","0.405448584362992","0.437737429875483"
"Satisfactory","2017","in school","Male","36","0.1279088220464","0.0947616117345946","0.161056032358206"
"Satisfactory","2017","in school","Female","68","0.189575737221482","0.152613877735089","0.226537596707875"
"Satisfactory","2017","inadequately","Male","226","0.235452388013516","0.213530825219272","0.257373950807759"
"Satisfactory","2017","inadequately","Female","286","0.344314491809956","0.317814846821692","0.370814136798221"
"Satisfactory","2017","general elemantary","Male","397","0.274397314800373","0.253936723213438","0.294857906387308"
"Satisfactory","2017","general elemantary","Female","680","0.380096400316656","0.359705902260042","0.40048689837327"
"Satisfactory","2017","middle vocational","Male","1995","0.352633610458279","0.340589163481067","0.364678057435492"
"Satisfactory","2017","middle vocational","Female","2407","0.364917829432002","0.353625834605912","0.376209824258093"
"Satisfactory","2017","vocational + Abi","Male","250","0.285432790619196","0.255992821569199","0.314872759669193"
"Satisfactory","2017","vocational + Abi","Female","440","0.305972826905745","0.282294759030342","0.329650894781149"
"Satisfactory","2017","higher vocational","Male","360","0.387212996597743","0.356221345041546","0.418204648153939"
"Satisfactory","2017","higher vocational","Female","207","0.313997463074811","0.276736773187929","0.351258152961692"
"Satisfactory","2017","higher education","Male","1051","0.294649696549566","0.280312510920865","0.308986882178268"
"Satisfactory","2017","higher education","Female","943","0.289109818507412","0.274288333018215","0.303931303996608"
"Poor","2017","in school","Male","12","","",""
"Poor","2017","in school","Female","22","","",""
"Poor","2017","inadequately","Male","129","0.159947154236988","0.141008057753683","0.178886250720293"
"Poor","2017","inadequately","Female","208","0.270533925881295","0.245758106348168","0.295309745414422"
"Poor","2017","general elemantary","Male","197","0.145233704596559","0.129077616242906","0.161389792950212"
"Poor","2017","general elemantary","Female","402","0.235070824626977","0.21725816149184","0.252883487762114"
"Poor","2017","middle vocational","Male","822","0.16019332345738","0.150947154913547","0.169439492001213"
"Poor","2017","middle vocational","Female","1110","0.184578441898663","0.175478476286801","0.193678407510526"
"Poor","2017","vocational + Abi","Male","87","0.0888752787589032","0.0703253058829055","0.107425251634901"
"Poor","2017","vocational + Abi","Female","175","0.136319133976315","0.118688348842193","0.153949919110438"
"Poor","2017","higher vocational","Male","112","0.129006304348272","0.107679393295646","0.150333215400898"
"Poor","2017","higher vocational","Female","94","0.19427494551475","0.162511559442918","0.226038331586583"
"Poor","2017","higher education","Male","353","0.0960298038185804","0.0867638835844576","0.105295724052703"
"Poor","2017","higher education","Female","403","0.122985285521926","0.112248134257086","0.133722436786767"
"Bad ","2017","in school","Male","2","","",""
"Bad ","2017","in school","Female","3","","",""
"Bad ","2017","inadequately","Male","54","0.0530044195663203","0.04142870760537","0.0645801315272706"
"Bad ","2017","inadequately","Female","68","0.0671439652187092","0.0531858937564964","0.081102036680922"
"Bad ","2017","general elemantary","Male","54","0.0389164683852126","0.030048459981088","0.0477844767893371"
"Bad ","2017","general elemantary","Female","113","0.0600302503163363","0.0500518507082265","0.0700086499244461"
"Bad ","2017","middle vocational","Male","226","0.0479216760368864","0.042537090545272","0.0533062615285007"
"Bad ","2017","middle vocational","Female","253","0.0399652386337611","0.035370689996616","0.0445597872709061"
"Bad ","2017","vocational + Abi","Male","22","","",""
"Bad ","2017","vocational + Abi","Female","35","0.0261603736965993","0.0179590814616535","0.0343616659315451"
"Bad ","2017","higher vocational","Male","29","","",""
"Bad ","2017","higher vocational","Female","21","","",""
"Bad ","2017","higher education","Male","68","0.0213675705051483","0.0168198281257809","0.0259153128845156"
"Bad ","2017","higher education","Female","75","0.0247213896631728","0.0196449428028266","0.029797836523519"
"Very good","2018","in school","Male","173","0.419466665830726","0.368205863432975","0.470727468228477"
"Very good","2018","in school","Female","127","0.397841358495788","0.346268587352262","0.449414129639314"
"Very good","2018","inadequately","Male","478","0.192082266905722","0.169314188547099","0.214850345264346"
"Very good","2018","inadequately","Female","261","0.124728998142097","0.104531084042382","0.144926912241812"
"Very good","2018","general elemantary","Male","439","0.163514354911393","0.145766034650911","0.181262675171875"
"Very good","2018","general elemantary","Female","280","0.0646041080082819","0.0538439487576761","0.0753642672588877"
"Very good","2018","middle vocational","Male","722","0.0900087672524881","0.0825356691987287","0.0974818653062474"
"Very good","2018","middle vocational","Female","613","0.0738245626275094","0.0675184931553571","0.0801306320996617"
"Very good","2018","vocational + Abi","Male","139","0.1341379805711","0.111200252925228","0.157075708216973"
"Very good","2018","vocational + Abi","Female","156","0.0960824801207259","0.0804428164184254","0.111722143823027"
"Very good","2018","higher vocational","Male","48","0.0702407683133629","0.0533563294755819","0.0871252071511439"
"Very good","2018","higher vocational","Female","37","0.0519993508846674","0.0338360229822021","0.0701626787871327"
"Very good","2018","higher education","Male","608","0.144450699980897","0.132990919838542","0.155910480123252"
"Very good","2018","higher education","Female","529","0.13306866347668","0.121702045100995","0.144435281852366"
"Good","2018","in school","Male","139","0.431911293579661","0.380456190816834","0.483366396342488"
"Good","2018","in school","Female","140","0.411366512538253","0.359516723723442","0.463216301353064"
"Good","2018","inadequately","Male","319","0.334491323967421","0.307222371154393","0.361760276780449"
"Good","2018","inadequately","Female","310","0.240183668663811","0.214069417142614","0.266297920185008"
"Good","2018","general elemantary","Male","590","0.346962769482832","0.324119383578253","0.369806155387411"
"Good","2018","general elemantary","Female","627","0.278053286644193","0.258441936631869","0.297664636656516"
"Good","2018","middle vocational","Male","2079","0.354733042065925","0.342240230058018","0.367225854073832"
"Good","2018","middle vocational","Female","2403","0.348704723802598","0.337211825612444","0.360197621992752"
