"m11126","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Satisfactory","2012","66 and older","East Germany","572","0.445004790296136","0.418021006809513","0.471988573782759"
"Poor","2012","16-34 y.","West Germany","336","0.0602166974111362","0.0538671104134733","0.0665662844087991"
"Poor","2012","16-34 y.","East Germany","108","0.0716437422969518","0.0585664070179779","0.0847210775759258"
"Poor","2012","35-65 y.","West Germany","1585","0.137102455679545","0.131104110460967","0.143100800898124"
"Poor","2012","35-65 y.","East Germany","449","0.135964888751728","0.124573874806935","0.14735590269652"
"Poor","2012","66 and older","West Germany","848","0.232317158875686","0.219150633400331","0.245483684351042"
"Poor","2012","66 and older","East Germany","326","0.273674684900025","0.249466691787551","0.297882678012498"
"Bad ","2012","16-34 y.","West Germany","59","0.00806877494819091","0.00568086617415921","0.0104566837222226"
"Bad ","2012","16-34 y.","East Germany","20","","",""
"Bad ","2012","35-65 y.","West Germany","409","0.0355224982698643","0.0322945465900295","0.0387504499496991"
"Bad ","2012","35-65 y.","East Germany","125","0.0426420548371516","0.0359271550249444","0.0493569546493588"
"Bad ","2012","66 and older","West Germany","256","0.071942485278844","0.0638864791637948","0.0799984913938932"
"Bad ","2012","66 and older","East Germany","95","0.0767083859730443","0.0622584224398768","0.0911583495062118"
"Very good","2013","16-34 y.","West Germany","1896","0.263946345432941","0.253608271510408","0.274284419355474"
"Very good","2013","16-34 y.","East Germany","311","0.221112821060146","0.199767188801382","0.242458453318911"
"Very good","2013","35-65 y.","West Germany","1435","0.0826183253642895","0.0780938762289805","0.0871427744995984"
"Very good","2013","35-65 y.","East Germany","214","0.0514162245667456","0.044130903831152","0.0587015453023393"
"Very good","2013","66 and older","West Germany","131","0.0318728581692799","0.0263248379550843","0.0374208783834755"
"Very good","2013","66 and older","East Germany","19","","",""
"Good","2013","16-34 y.","West Germany","3236","0.468637623760814","0.456933442303073","0.480341805218555"
"Good","2013","16-34 y.","East Germany","728","0.494342950223151","0.468626738739863","0.52005916170644"
"Good","2013","35-65 y.","West Germany","5843","0.384701597692017","0.376705881421832","0.392697313962201"
"Good","2013","35-65 y.","East Germany","1421","0.375879369161032","0.35990148558284","0.391857252739225"
"Good","2013","66 and older","West Germany","1028","0.251058809878199","0.237363466588201","0.264754153168198"
"Good","2013","66 and older","East Germany","272","0.199280043321611","0.177179728568777","0.221380358074446"
"Satisfactory","2013","16-34 y.","West Germany","1324","0.194433756468328","0.185151286922829","0.203716226013827"
"Satisfactory","2013","16-34 y.","East Germany","295","0.214129082119654","0.193029287924794","0.235228876314515"
"Satisfactory","2013","35-65 y.","West Germany","4465","0.341734463836089","0.333939799195617","0.34952912847656"
"Satisfactory","2013","35-65 y.","East Germany","1244","0.376493227600455","0.360510168325443","0.392476286875468"
"Satisfactory","2013","66 and older","West Germany","1585","0.412281188486858","0.39673432134616","0.427828055627556"
"Satisfactory","2013","66 and older","East Germany","570","0.442480277761473","0.415001127131115","0.46995942839183"
"Poor","2013","16-34 y.","West Germany","455","0.0635927109662303","0.0578691919181127","0.069316230014348"
"Poor","2013","16-34 y.","East Germany","96","0.0544372370474439","0.042767582482871","0.0661068916120168"
"Poor","2013","35-65 y.","West Germany","1971","0.151397540452296","0.145506879335101","0.157288201569491"
"Poor","2013","35-65 y.","East Germany","514","0.14552487219305","0.133892211395814","0.157157532990285"
"Poor","2013","66 and older","West Germany","836","0.224797050453795","0.211612529819495","0.237981571088096"
"Poor","2013","66 and older","East Germany","302","0.263248620902546","0.238883433324619","0.287613808480472"
"Bad ","2013","16-34 y.","West Germany","72","0.0093895633716869","0.00712751848631072","0.0116516082570631"
"Bad ","2013","16-34 y.","East Germany","22","","",""
"Bad ","2013","35-65 y.","West Germany","509","0.0395480726553094","0.0363451019700398","0.0427510433405789"
"Bad ","2013","35-65 y.","East Germany","137","0.0506863064787172","0.0434501002813672","0.0579225126760671"
"Bad ","2013","66 and older","West Germany","271","0.0799900930118674","0.0714221674517149","0.0885580185720199"
"Bad ","2013","66 and older","East Germany","92","0.0804092323662804","0.0653647764042583","0.0954536883283026"
"Very good","2014","16-34 y.","West Germany","1416","0.249326242510212","0.238269374781822","0.260383110238602"
"Very good","2014","16-34 y.","East Germany","249","0.201848913175887","0.179765151974659","0.223932674377114"
"Very good","2014","35-65 y.","West Germany","1044","0.0777057557491943","0.0729966757049703","0.0824148357934183"
"Very good","2014","35-65 y.","East Germany","200","0.0561443546457974","0.0481547246499536","0.0641339846416411"
"Very good","2014","66 and older","West Germany","138","0.0348066813616588","0.0289543203797375","0.04065904234358"
"Very good","2014","66 and older","East Germany","9","","",""
"Good","2014","16-34 y.","West Germany","2803","0.478207488576864","0.465440760488484","0.490974216665244"
"Good","2014","16-34 y.","East Germany","661","0.514342620938981","0.486844150808875","0.541841091069087"
"Good","2014","35-65 y.","West Germany","5106","0.39070802902869","0.382125532732219","0.39929052532516"
"Good","2014","35-65 y.","East Germany","1332","0.386861813367636","0.369958262473554","0.403765364261718"
"Good","2014","66 and older","West Germany","966","0.235638761619515","0.222087949075477","0.249189574163553"
"Good","2014","66 and older","East Germany","287","0.194863819638503","0.172790710112034","0.216936929164973"
"Satisfactory","2014","16-34 y.","West Germany","1190","0.193744263899777","0.183643055371227","0.203845472428327"
"Satisfactory","2014","16-34 y.","East Germany","249","0.189153781855288","0.16760642312235","0.210701140588226"
"Satisfactory","2014","35-65 y.","West Germany","4084","0.339891800105784","0.33155973535033","0.348223864861237"
"Satisfactory","2014","35-65 y.","East Germany","1115","0.366811695875527","0.350085050058433","0.383538341692622"
"Satisfactory","2014","66 and older","West Germany","1560","0.423098693797033","0.40732387979057","0.438873507803495"
"Satisfactory","2014","66 and older","East Germany","529","0.444843188783175","0.417149899004708","0.472536478561641"
"Poor","2014","16-34 y.","West Germany","413","0.0701205279358153","0.0635943573708623","0.0766466985007682"
"Poor","2014","16-34 y.","East Germany","94","0.0774061461863117","0.062702999790764","0.0921092925818594"
"Poor","2014","35-65 y.","West Germany","1754","0.155613909141522","0.149237598442636","0.161990219840409"
"Poor","2014","35-65 y.","East Germany","438","0.149704517753652","0.137321593381753","0.162087442125551"
"Poor","2014","66 and older","West Germany","861","0.233533768456579","0.220025054660164","0.247042482252993"
"Poor","2014","66 and older","East Germany","307","0.271423563806175","0.246642235803974","0.296204891808376"
"Bad ","2014","16-34 y.","West Germany","59","0.00860147707733226","0.00624136214191104","0.0109615920127535"
"Bad ","2014","16-34 y.","East Germany","16","","",""
"Bad ","2014","35-65 y.","West Germany","427","0.0360805059748103","0.0328000710992742","0.0393609408503464"
"Bad ","2014","35-65 y.","East Germany","104","0.0404776183573873","0.033637622136013","0.0473176145787615"
"Bad ","2014","66 and older","West Germany","243","0.0729220947652151","0.0646201406784073","0.0812240488520229"
"Bad ","2014","66 and older","East Germany","105","0.0810434329513108","0.0658355189272862","0.0962513469753354"
"Very good","2015","16-34 y.","West Germany","1567","0.249672961407559","0.238762050913732","0.260583871901386"
"Very good","2015","16-34 y.","East Germany","241","0.195289133946506","0.17310794699642","0.217470320896592"
"Very good","2015","35-65 y.","West Germany","1134","0.0831376515577486","0.0782349016637745","0.0880404014517227"
"Very good","2015","35-65 y.","East Germany","194","0.0588723164000256","0.0505404585465758","0.0672041742534755"
"Very good","2015","66 and older","West Germany","107","0.0290224595181801","0.0236236396112218","0.0344212794251384"
"Very good","2015","66 and older","East Germany","16","","",""
"Good","2015","16-34 y.","West Germany","2900","0.479180107104444","0.466586703840094","0.491773510368793"
"Good","2015","16-34 y.","East Germany","605","0.508896647448739","0.480924419802502","0.536868875094976"
"Good","2015","35-65 y.","West Germany","5020","0.385690177642949","0.377046435303253","0.394333919982644"
"Good","2015","35-65 y.","East Germany","1273","0.378421812439398","0.361254671234294","0.395588953644502"
"Good","2015","66 and older","West Germany","997","0.25918537955233","0.245092908104976","0.273277850999685"
"Good","2015","66 and older","East Germany","265","0.197541499517489","0.175381093535915","0.219701905499063"
"Satisfactory","2015","16-34 y.","West Germany","1124","0.19454210238315","0.184563305953813","0.204520898812488"
"Satisfactory","2015","16-34 y.","East Germany","277","0.203569516516806","0.181039779652274","0.226099253381339"
"Satisfactory","2015","35-65 y.","West Germany","3958","0.346512211631313","0.338062015214105","0.354962408048521"
"Satisfactory","2015","35-65 y.","East Germany","1045","0.358572642904488","0.341597074253537","0.37554821155544"
"Satisfactory","2015","66 and older","West Germany","1517","0.396267868375393","0.380537325316339","0.411998411434447"
"Satisfactory","2015","66 and older","East Germany","578","0.459451470164944","0.431713516620973","0.487189423708915"
"Poor","2015","16-34 y.","West Germany","411","0.0686194861187462","0.0622465840787214","0.0749923881587711"
"Poor","2015","16-34 y.","East Germany","83","0.069322407132187","0.0551101761912997","0.0835346380730743"
"Poor","2015","35-65 y.","West Germany","1669","0.146557421668036","0.140277129409328","0.152837713926744"
"Poor","2015","35-65 y.","East Germany","445","0.157436252598777","0.144544386912061","0.170328118285494"
"Poor","2015","66 and older","West Germany","865","0.242448474749138","0.228665500081689","0.256231449416588"
"Poor","2015","66 and older","East Germany","277","0.238659805017946","0.214934256124446","0.262385353911445"
"Bad ","2015","16-34 y.","West Germany","43","0.00798534298610064","0.00574168957402973","0.0102289963981715"
"Bad ","2015","16-34 y.","East Germany","21","","",""
"Bad ","2015","35-65 y.","West Germany","401","0.0381025374999537","0.0347029194019525","0.041502155597955"
"Bad ","2015","35-65 y.","East Germany","109","0.0466969756573106","0.0392286735393373","0.0541652777752839"
"Bad ","2015","66 and older","West Germany","228","0.0730758178049582","0.0647056129011966","0.0814460227087198"
"Bad ","2015","66 and older","East Germany","104","0.0913721038904362","0.0753345882125921","0.10740961956828"
"Very good","2016","16-34 y.","West Germany","2299","0.235028998472496","0.225245750989404","0.244812245955588"
"Very good","2016","16-34 y.","East Germany","408","0.217942341511034","0.197282565716245","0.238602117305823"
"Very good","2016","35-65 y.","West Germany","1341","0.0724709404707769","0.0679407239270822","0.0770011570144716"
"Very good","2016","35-65 y.","East Germany","263","0.0524607746175686","0.0447635548501548","0.0601579943849824"
"Very good","2016","66 and older","West Germany","105","0.0259186251051459","0.0207368588328757","0.0311003913774162"
"Very good","2016","66 and older","East Germany","21","","",""
"Good","2016","16-34 y.","West Germany","3111","0.495093805244141","0.483557973195132","0.50662963729315"
"Good","2016","16-34 y.","East Germany","687","0.48872606678372","0.463711384657915","0.513740748909525"
"Good","2016","35-65 y.","West Germany","4995","0.387986867676904","0.379472309166072","0.396501426187737"
"Good","2016","35-65 y.","East Germany","1331","0.396803881289388","0.379913666859039","0.413694095719736"
"Good","2016","66 and older","West Germany","963","0.25342784660212","0.23924258725365","0.26761310595059"
"Good","2016","66 and older","East Germany","277","0.221148740013992","0.197578624640674","0.24471885538731"
"Satisfactory","2016","16-34 y.","West Germany","1182","0.185081125569359","0.176120505098244","0.194041746040473"
"Satisfactory","2016","16-34 y.","East Germany","295","0.190006043416723","0.170374248535156","0.20963783829829"
"Satisfactory","2016","35-65 y.","West Germany","3991","0.347780501095179","0.339458596085057","0.3561024061053"
"Satisfactory","2016","35-65 y.","East Germany","1020","0.35155880203142","0.335075196004575","0.368042408058265"
"Satisfactory","2016","66 and older","West Germany","1536","0.411845831127973","0.395795383563391","0.427896278692554"
"Satisfactory","2016","66 and older","East Germany","517","0.434188057024978","0.406038782789016","0.462337331260941"
"Poor","2016","16-34 y.","West Germany","511","0.0731061613460505","0.0671000716092671","0.0791122510828338"
"Poor","2016","16-34 y.","East Germany","117","0.0910407134767052","0.0766452565951916","0.105436170358219"
"Poor","2016","35-65 y.","West Germany","1791","0.155200763783719","0.148873776902443","0.161527750664995"
"Poor","2016","35-65 y.","East Germany","478","0.159733146345734","0.147085081677195","0.172381211014273"
"Poor","2016","66 and older","West Germany","777","0.231770151783228","0.218009197208349","0.245531106358108"
"Poor","2016","66 and older","East Germany","283","0.246725287655096","0.22224166167723","0.271208913632962"
"Bad ","2016","16-34 y.","West Germany","113","0.0116899093679538","0.00920990745649248","0.0141699112794151"
"Bad ","2016","16-34 y.","East Germany","27","","",""
"Bad ","2016","35-65 y.","West Germany","464","0.0365609269734207","0.0332815301055739","0.0398403238412676"
"Bad ","2016","35-65 y.","East Germany","131","0.0394433957158894","0.032723437575755","0.0461633538560239"
"Bad ","2016","66 and older","West Germany","231","0.077037545381533","0.068341586935281","0.085733503827785"
"Bad ","2016","66 and older","East Germany","93","0.0787145149337308","0.0634206680995689","0.0940083617678926"
"Very good","2017","16-34 y.","West Germany","2822","0.254723998848526","0.245436799122926","0.264011198574126"
"Very good","2017","16-34 y.","East Germany","421","0.171748793984973","0.153544843324619","0.189952744645327"
"Very good","2017","35-65 y.","West Germany","1566","0.0805656305561352","0.0760732782586261","0.0850579828536442"
"Very good","2017","35-65 y.","East Germany","290","0.0521377576745057","0.0448556790423484","0.059419836306663"
"Very good","2017","66 and older","West Germany","133","0.0323116926677102","0.0267130475167779","0.0379103378186426"
"Very good","2017","66 and older","East Germany","13","","",""
"Good","2017","16-34 y.","West Germany","3568","0.461679413792286","0.451053114736313","0.47230571284826"
"Good","2017","16-34 y.","East Germany","770","0.529296010799771","0.505204667680245","0.553387353919297"
"Good","2017","35-65 y.","West Germany","5600","0.382453439218574","0.374431808339705","0.390475070097442"
"Good","2017","35-65 y.","East Germany","1497","0.416341746543254","0.400194039073491","0.432489454013017"
"Good","2017","66 and older","West Germany","1049","0.25119990788209","0.237468090369114","0.264931725395067"
"Good","2017","66 and older","East Germany","307","0.233470887939004","0.209972173177667","0.256969602700341"
"Satisfactory","2017","16-34 y.","West Germany","1400","0.196388456433242","0.187920622218762","0.204856290647723"
"Satisfactory","2017","16-34 y.","East Germany","319","0.215252522932987","0.195415483689667","0.235089562176306"
"Satisfactory","2017","35-65 y.","West Germany","4464","0.349319434747979","0.341450175978709","0.357188693517248"
"Satisfactory","2017","35-65 y.","East Germany","1153","0.331737089702315","0.316313790925779","0.34716038847885"
"Satisfactory","2017","66 and older","West Germany","1631","0.422244368029808","0.406606074251593","0.437882661808024"
"Satisfactory","2017","66 and older","East Germany","570","0.439975814479841","0.412402993011313","0.467548635948368"
"Poor","2017","16-34 y.","West Germany","577","0.0796809226131778","0.0739087717372667","0.085453073489089"
"Poor","2017","16-34 y.","East Germany","116","0.0689976010173496","0.0567646803653989","0.0812305216693002"
"Poor","2017","35-65 y.","West Germany","1981","0.152356567182575","0.146424914347605","0.158288220017545"
"Poor","2017","35-65 y.","East Germany","506","0.150830516729115","0.13910725728389","0.162553776174339"
"Poor","2017","66 and older","West Germany","799","0.23359907365307","0.220202340419702","0.246995806886439"
"Poor","2017","66 and older","East Germany","258","0.227805376051671","0.204507904686075","0.251102847417267"
"Bad ","2017","16-34 y.","West Germany","88","0.00752720831276774","0.00568487774724222","0.00936953887829326"
"Bad ","2017","16-34 y.","East Germany","23","","",""
"Bad ","2017","35-65 y.","West Germany","489","0.0353049282947376","0.0322587786717818","0.0383510779176934"
"Bad ","2017","35-65 y.","East Germany","134","0.0489528893508107","0.0418848858150174","0.0560208928866041"
"Bad ","2017","66 and older","West Germany","220","0.060644957767321","0.0530879899057878","0.0682019256288542"
"Bad ","2017","66 and older","East Germany","97","0.0868893318668582","0.0712431507740159","0.102535512959701"
"Very good","2018","16-34 y.","West Germany","2528","0.264755410918515","0.254702312870443","0.274808508966586"
"Very good","2018","16-34 y.","East Germany","428","0.194879452875529","0.17505738804764","0.214701517703419"
"Very good","2018","35-65 y.","West Germany","1515","0.082305184833272","0.077612169234332","0.086998200432212"
"Very good","2018","35-65 y.","East Germany","289","0.065265301168648","0.057021076509667","0.0735095258276291"
"Very good","2018","66 and older","West Germany","132","0.0325229984442579","0.0269074226216166","0.0381385742668993"
"Very good","2018","66 and older","East Germany","20","","",""
"Good","2018","16-34 y.","West Germany","3035","0.45095757542369","0.439619681938889","0.462295468908491"
"Good","2018","16-34 y.","East Germany","677","0.524892074629583","0.499902057350069","0.549882091909097"
"Good","2018","35-65 y.","West Germany","5218","0.388846238381561","0.380521828481076","0.397170648282046"
"Good","2018","35-65 y.","East Germany","1443","0.42018458983126","0.403709438985495","0.436659740677025"
"Good","2018","66 and older","West Germany","1057","0.253517748229878","0.23974588791784","0.267289608541915"
"Good","2018","66 and older","East Germany","327","0.257837246741248","0.233683460232222","0.281991033250275"
"Satisfactory","2018","16-34 y.","West Germany","1289","0.195540167636054","0.186503012221914","0.204577323050193"
"Satisfactory","2018","16-34 y.","East Germany","308","0.202398059859877","0.182291781785979","0.222504337933774"
"Satisfactory","2018","35-65 y.","West Germany","4183","0.343932580096897","0.335821099082972","0.352044061110823"
"Satisfactory","2018","35-65 y.","East Germany","1134","0.339433932655047","0.323628724470681","0.355239140839413"
"Satisfactory","2018","66 and older","West Germany","1618","0.436507952743648","0.420807265694215","0.452208639793081"
"Satisfactory","2018","66 and older","East Germany","562","0.440103010199232","0.412693955708299","0.467512064690165"
"Poor","2018","16-34 y.","West Germany","464","0.0761744972405731","0.0701299837788394","0.0822190107023068"
"Poor","2018","16-34 y.","East Germany","102","0.0685146654010475","0.0558726826730897","0.0811566481290054"
"Poor","2018","35-65 y.","West Germany","1799","0.149151718736004","0.143068555709336","0.155234881762673"
"Poor","2018","35-65 y.","East Germany","446","0.128603891991055","0.11743013231445","0.13977765166766"
"Poor","2018","66 and older","West Germany","805","0.21567483132114","0.202654366434182","0.228695296208098"
"Poor","2018","66 and older","East Germany","269","0.23443253384074","0.211040741822923","0.257824325858557"
"Bad ","2018","16-34 y.","West Germany","83","0.0125723487811685","0.0100335842040351","0.0151111133583018"
"Bad ","2018","16-34 y.","East Germany","19","","",""
"Bad ","2018","35-65 y.","West Germany","459","0.0357642779522649","0.0325932096200973","0.0389353462844325"
"Bad ","2018","35-65 y.","East Germany","136","0.0465122843539902","0.0394830851971402","0.0535414835108402"
"Bad ","2018","66 and older","West Germany","221","0.0617764692610764","0.0541549178507232","0.0693980206714296"
"Bad ","2018","66 and older","East Germany","82","0.0561922522691692","0.0434764780690427","0.0689080264692958"
"Very good","2019","16-34 y.","West Germany","2037","0.23832795390828","0.227971856918035","0.248684050898526"
"Very good","2019","16-34 y.","East Germany","307","0.164655726515293","0.14456482441675","0.184746628613836"
"Very good","2019","35-65 y.","West Germany","1694","0.0874063716750549","0.0826398598510237","0.0921728834990861"
"Very good","2019","35-65 y.","East Germany","326","0.0686798907139746","0.0603521575180868","0.0770076239098624"
"Very good","2019","66 and older","West Germany","185","0.0316633103137578","0.0262040855480189","0.0371225350794968"
"Very good","2019","66 and older","East Germany","34","0.0217989883238841","0.0139154241160295","0.0296825525317386"
"Good","2019","16-34 y.","West Germany","2863","0.484523591719483","0.472376103982618","0.496671079456348"
"Good","2019","16-34 y.","East Germany","637","0.57774383810762","0.550987053240905","0.604500622974335"
"Good","2019","35-65 y.","West Germany","5568","0.39952209650893","0.391255831397274","0.407788361620587"
"Good","2019","35-65 y.","East Germany","1532","0.405095933456682","0.3889313348279","0.421260532085465"
"Good","2019","66 and older","West Germany","1145","0.263827086257975","0.25008700722687","0.27756716528908"
"Good","2019","66 and older","East Germany","358","0.23420604250899","0.211342401033519","0.257069683984461"
"Satisfactory","2019","16-34 y.","West Germany","1116","0.191893461309562","0.182321762878459","0.201465159740665"
"Satisfactory","2019","16-34 y.","East Germany","254","0.200038816549121","0.17836827007968","0.221709363018562"
"Satisfactory","2019","35-65 y.","West Germany","4070","0.328479494942519","0.320553127817428","0.33640586206761"
"Satisfactory","2019","35-65 y.","East Germany","1092","0.336804917531186","0.321242667974075","0.352367167088297"
"Satisfactory","2019","66 and older","West Germany","1656","0.434251609900766","0.418798282528278","0.449704937273254"
"Satisfactory","2019","66 and older","East Germany","554","0.430675702049572","0.403942841636802","0.457408562462343"
"Poor","2019","16-34 y.","West Germany","402","0.0691573858508068","0.0629902712144988","0.0753245004871148"
"Poor","2019","16-34 y.","East Germany","96","0.0521657581648106","0.0401199143829726","0.0642116019466486"
"Poor","2019","35-65 y.","West Germany","1754","0.152409592451112","0.146343771599795","0.15847541330243"
"Poor","2019","35-65 y.","East Germany","478","0.151170256653008","0.139375038310445","0.16296547499557"
"Poor","2019","66 and older","West Germany","751","0.213137974049386","0.200370078149793","0.225905869948979"
"Poor","2019","66 and older","East Germany","286","0.241501958981363","0.218395789921556","0.26460812804117"
"Bad ","2019","16-34 y.","West Germany","84","0.016097607211868","0.0130385945126294","0.0191566199111066"
"Bad ","2019","16-34 y.","East Germany","15","","",""
"Bad ","2019","35-65 y.","West Germany","401","0.0321824444223841","0.0292039508031339","0.0351609380416342"
"Bad ","2019","35-65 y.","East Germany","115","0.0382490016451491","0.0319335576280424","0.0445644456622557"
"Bad ","2019","66 and older","West Germany","215","0.0571200194781153","0.0498846285022259","0.0643554104540048"
"Bad ","2019","66 and older","East Germany","86","0.0718173081361907","0.0578786270975669","0.0857559891748146"
