"m11126","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Satisfactory","2015","Bremen","East Germany","","","",""
"Satisfactory","2015","North Rhine-Westphalia","West Germany","1702","0.316561555283128","0.304530733736385","0.32859237682987"
"Satisfactory","2015","North Rhine-Westphalia","East Germany","","","",""
"Satisfactory","2015","Hesse","West Germany","588","0.324306164524562","0.303405513494963","0.345206815554161"
"Satisfactory","2015","Hesse","East Germany","","","",""
"Satisfactory","2015","Rhineland-Palatinate,Saarland","West Germany","511","0.340867421906682","0.318024088677933","0.363710755135432"
"Satisfactory","2015","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Satisfactory","2015","Baden-Württemberg","West Germany","928","0.29918896953581","0.283554122561579","0.31482381651004"
"Satisfactory","2015","Baden-Württemberg","East Germany","","","",""
"Satisfactory","2015","Bavaria","West Germany","1386","0.329332499355659","0.315604214829395","0.343060783881922"
"Satisfactory","2015","Bavaria","East Germany","","","",""
"Satisfactory","2015","Berlin","West Germany","167","0.290400103542853","0.252969311042548","0.327830896043157"
"Satisfactory","2015","Berlin","East Germany","142","0.332760287177078","0.288881671610049","0.376638902744108"
"Satisfactory","2015","Brandenburg","West Germany","","","",""
"Satisfactory","2015","Brandenburg","East Germany","346","0.362072937219702","0.332821833438366","0.391324041001038"
"Satisfactory","2015","Mecklenburg-Western Pomerania","West Germany","","","",""
"Satisfactory","2015","Mecklenburg-Western Pomerania","East Germany","207","0.363297082438689","0.323709777485365","0.402884387392014"
"Satisfactory","2015","Saxony","West Germany","","","",""
"Satisfactory","2015","Saxony","East Germany","518","0.33627528873229","0.31295823276629","0.35959234469829"
"Satisfactory","2015","Saxony-Anhalt","West Germany","","","",""
"Satisfactory","2015","Saxony-Anhalt","East Germany","347","0.394671672892292","0.363001457203777","0.426341888580807"
"Satisfactory","2015","Thuringia","West Germany","","","",""
"Satisfactory","2015","Thuringia","East Germany","340","0.32092993994705","0.291908610201846","0.349951269692255"
"Poor","2015","Schleswig-Holstein","West Germany","128","0.148645044330373","0.125607779981294","0.171682308679452"
"Poor","2015","Schleswig-Holstein","East Germany","","","",""
"Poor","2015","Hamburg","West Germany","55","0.121352432699149","0.0918940641941641","0.150810801204134"
"Poor","2015","Hamburg","East Germany","","","",""
"Poor","2015","Lower Saxony","West Germany","335","0.141727410336464","0.128513097511011","0.154941723161917"
"Poor","2015","Lower Saxony","East Germany","","","",""
"Poor","2015","Bremen","West Germany","25","","",""
"Poor","2015","Bremen","East Germany","","","",""
"Poor","2015","North Rhine-Westphalia","West Germany","849","0.172203243821077","0.162437641807952","0.181968845834202"
"Poor","2015","North Rhine-Westphalia","East Germany","","","",""
"Poor","2015","Hesse","West Germany","252","0.132663024948414","0.117517786613041","0.147808263283788"
"Poor","2015","Hesse","East Germany","","","",""
"Poor","2015","Rhineland-Palatinate,Saarland","West Germany","244","0.146846020658861","0.129788137319541","0.163903903998181"
"Poor","2015","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Poor","2015","Baden-Württemberg","West Germany","440","0.154752258997803","0.142403284617894","0.167101233377712"
"Poor","2015","Baden-Württemberg","East Germany","","","",""
"Poor","2015","Bavaria","West Germany","521","0.129142812889962","0.119346696494039","0.138938929285886"
"Poor","2015","Bavaria","East Germany","","","",""
"Poor","2015","Berlin","West Germany","96","0.19852679127715","0.165635726464764","0.231417856089536"
"Poor","2015","Berlin","East Germany","64","0.171072553223002","0.13600587272126","0.206139233724745"
"Poor","2015","Brandenburg","West Germany","","","",""
"Poor","2015","Brandenburg","East Germany","164","0.160198611836438","0.137874387342711","0.182522836330165"
"Poor","2015","Mecklenburg-Western Pomerania","West Germany","","","",""
"Poor","2015","Mecklenburg-Western Pomerania","East Germany","86","0.176305381290316","0.144938419126593","0.207672343454038"
"Poor","2015","Saxony","West Germany","","","",""
"Poor","2015","Saxony","East Germany","237","0.152202586009541","0.13447337929099","0.169931792728092"
"Poor","2015","Saxony-Anhalt","West Germany","","","",""
"Poor","2015","Saxony-Anhalt","East Germany","126","0.159763872608684","0.136024047840219","0.183503697377148"
"Poor","2015","Thuringia","West Germany","","","",""
"Poor","2015","Thuringia","East Germany","128","0.147154456077564","0.125131439787707","0.16917747236742"
"Bad ","2015","Schleswig-Holstein","West Germany","43","0.0370843081876828","0.0248468963215167","0.049321720053849"
"Bad ","2015","Schleswig-Holstein","East Germany","","","",""
"Bad ","2015","Hamburg","West Germany","13","","",""
"Bad ","2015","Hamburg","East Germany","","","",""
"Bad ","2015","Lower Saxony","West Germany","82","0.0447801938796058","0.0369440990928055","0.052616288666406"
"Bad ","2015","Lower Saxony","East Germany","","","",""
"Bad ","2015","Bremen","West Germany","6","","",""
"Bad ","2015","Bremen","East Germany","","","",""
"Bad ","2015","North Rhine-Westphalia","West Germany","189","0.0409538208032589","0.0358277633497487","0.046079878256769"
"Bad ","2015","North Rhine-Westphalia","East Germany","","","",""
"Bad ","2015","Hesse","West Germany","54","0.0362442658495319","0.0278995726350715","0.0445889590639923"
"Bad ","2015","Hesse","East Germany","","","",""
"Bad ","2015","Rhineland-Palatinate,Saarland","West Germany","52","0.0344912710135092","0.0256967328076489","0.0432858092193695"
"Bad ","2015","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Bad ","2015","Baden-Württemberg","West Germany","83","0.0323599882578301","0.0263179778608847","0.0384019986547756"
"Bad ","2015","Baden-Württemberg","East Germany","","","",""
"Bad ","2015","Bavaria","West Germany","130","0.0400312586425981","0.0343049663265636","0.0457575509586326"
"Bad ","2015","Bavaria","East Germany","","","",""
"Bad ","2015","Berlin","West Germany","20","","",""
"Bad ","2015","Berlin","East Germany","21","","",""
"Bad ","2015","Brandenburg","West Germany","","","",""
"Bad ","2015","Brandenburg","East Germany","61","0.0800442950179941","0.063528200358777","0.0965603896772112"
"Bad ","2015","Mecklenburg-Western Pomerania","West Germany","","","",""
"Bad ","2015","Mecklenburg-Western Pomerania","East Germany","14","","",""
"Bad ","2015","Saxony","West Germany","","","",""
"Bad ","2015","Saxony","East Germany","52","0.0396322675300056","0.0300033939529021","0.049261141107109"
"Bad ","2015","Saxony-Anhalt","West Germany","","","",""
"Bad ","2015","Saxony-Anhalt","East Germany","44","0.0513340143773131","0.0370353055467844","0.0656327232078418"
"Bad ","2015","Thuringia","West Germany","","","",""
"Bad ","2015","Thuringia","East Germany","42","0.059630496424231","0.0449094602651394","0.0743515325833226"
"Very good","2016","Schleswig-Holstein","West Germany","213","0.0975468925734964","0.0796771147505653","0.115416670396428"
"Very good","2016","Schleswig-Holstein","East Germany","","","",""
"Very good","2016","Hamburg","West Germany","109","0.111259546258336","0.084613835046448","0.137905257470224"
"Very good","2016","Hamburg","East Germany","","","",""
"Very good","2016","Lower Saxony","West Germany","444","0.0893387187860788","0.0788354833704163","0.0998419542017413"
"Very good","2016","Lower Saxony","East Germany","","","",""
"Very good","2016","Bremen","West Germany","52","0.109291772416118","0.0697359328223962","0.148847612009839"
"Very good","2016","Bremen","East Germany","","","",""
"Very good","2016","North Rhine-Westphalia","West Germany","868","0.0981043309991127","0.0905940572323647","0.105614604765861"
"Very good","2016","North Rhine-Westphalia","East Germany","","","",""
"Very good","2016","Hesse","West Germany","321","0.0933525597416642","0.0805671975716461","0.106137921911682"
"Very good","2016","Hesse","East Germany","","","",""
"Very good","2016","Rhineland-Palatinate,Saarland","West Germany","276","0.091791998810943","0.0784977418267409","0.105086255795145"
"Very good","2016","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Very good","2016","Baden-Württemberg","West Germany","626","0.126989003537319","0.116048481786479","0.137929525288159"
"Very good","2016","Baden-Württemberg","East Germany","","","",""
"Very good","2016","Bavaria","West Germany","731","0.101592185267044","0.0929022676195527","0.110282102914536"
"Very good","2016","Bavaria","East Germany","","","",""
"Very good","2016","Berlin","West Germany","105","0.113495957009682","0.0902782637569277","0.136713650262436"
"Very good","2016","Berlin","East Germany","85","0.105724189576701","0.0787724989386351","0.132675880214768"
"Very good","2016","Brandenburg","West Germany","","","",""
"Very good","2016","Brandenburg","East Germany","148","0.0651227281825687","0.0510563287162996","0.0791891276488378"
"Very good","2016","Mecklenburg-Western Pomerania","West Germany","","","",""
"Very good","2016","Mecklenburg-Western Pomerania","East Germany","76","0.0886061296260004","0.0663272669076422","0.110884992344359"
"Very good","2016","Saxony","West Germany","","","",""
"Very good","2016","Saxony","East Germany","164","0.0778272363169425","0.0649746102429069","0.0906798623909781"
"Very good","2016","Saxony-Anhalt","West Germany","","","",""
"Very good","2016","Saxony-Anhalt","East Germany","103","0.0999515919208996","0.0809188352425183","0.118984348599281"
"Very good","2016","Thuringia","West Germany","","","",""
"Very good","2016","Thuringia","East Germany","116","0.0804469735016158","0.0637392435873401","0.0971547034158916"
"Good","2016","Schleswig-Holstein","West Germany","370","0.385425404716284","0.356112586047566","0.414738223385002"
"Good","2016","Schleswig-Holstein","East Germany","","","",""
"Good","2016","Hamburg","West Germany","207","0.389151477239915","0.347837471484704","0.430465482995126"
"Good","2016","Hamburg","East Germany","","","",""
"Good","2016","Lower Saxony","West Germany","1061","0.388431649327479","0.370484122579055","0.406379176075903"
"Good","2016","Lower Saxony","East Germany","","","",""
"Good","2016","Bremen","West Germany","88","0.300394895729065","0.24227539167626","0.358514399781869"
"Good","2016","Bremen","East Germany","","","",""
"Good","2016","North Rhine-Westphalia","West Germany","2345","0.372362623156796","0.360156690564667","0.384568555748925"
"Good","2016","North Rhine-Westphalia","East Germany","","","",""
"Good","2016","Hesse","West Germany","753","0.367353331053397","0.346167119555946","0.388539542550847"
"Good","2016","Hesse","East Germany","","","",""
"Good","2016","Rhineland-Palatinate,Saarland","West Germany","699","0.385600068009563","0.363188970523534","0.408011165495592"
"Good","2016","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Good","2016","Baden-Württemberg","West Germany","1401","0.377625320301737","0.361695839150646","0.393554801452827"
"Good","2016","Baden-Württemberg","East Germany","","","",""
"Good","2016","Bavaria","West Germany","1881","0.410620118375564","0.39646979011697","0.424770446634157"
"Good","2016","Bavaria","East Germany","","","",""
"Good","2016","Berlin","West Germany","265","0.369482656512772","0.334153435593503","0.40481187743204"
"Good","2016","Berlin","East Germany","186","0.364672272443557","0.322481899405226","0.406862645481888"
"Good","2016","Brandenburg","West Germany","","","",""
"Good","2016","Brandenburg","East Germany","431","0.335967537911815","0.309040866752648","0.362894209070982"
"Good","2016","Mecklenburg-Western Pomerania","West Germany","","","",""
"Good","2016","Mecklenburg-Western Pomerania","East Germany","248","0.403089588841287","0.364633647219627","0.441545530462946"
"Good","2016","Saxony","West Germany","","","",""
"Good","2016","Saxony","East Germany","649","0.380106823116474","0.356818877218456","0.403394769014492"
"Good","2016","Saxony-Anhalt","West Germany","","","",""
"Good","2016","Saxony-Anhalt","East Germany","369","0.361262802781653","0.33078058010754","0.391745025455766"
"Good","2016","Thuringia","West Germany","","","",""
"Good","2016","Thuringia","East Germany","412","0.423627632611835","0.393273493637708","0.453981771585962"
"Satisfactory","2016","Schleswig-Holstein","West Germany","283","0.305393431243846","0.277653881996948","0.333132980490745"
"Satisfactory","2016","Schleswig-Holstein","East Germany","","","",""
"Satisfactory","2016","Hamburg","West Germany","147","0.348714225137055","0.308331852847279","0.389096597426831"
"Satisfactory","2016","Hamburg","East Germany","","","",""
"Satisfactory","2016","Lower Saxony","West Germany","872","0.340316755846227","0.322869216087743","0.357764295604711"
"Satisfactory","2016","Lower Saxony","East Germany","","","",""
"Satisfactory","2016","Bremen","West Germany","66","0.39554120249479","0.333550243240258","0.457532161749322"
"Satisfactory","2016","Bremen","East Germany","","","",""
"Satisfactory","2016","North Rhine-Westphalia","West Germany","1717","0.327050231798255","0.315205313160353","0.338895150436157"
"Satisfactory","2016","North Rhine-Westphalia","East Germany","","","",""
"Satisfactory","2016","Hesse","West Germany","596","0.328591644497726","0.307949618141993","0.349233670853459"
"Satisfactory","2016","Hesse","East Germany","","","",""
"Satisfactory","2016","Rhineland-Palatinate,Saarland","West Germany","538","0.341160026854006","0.319330816056773","0.362989237651239"
"Satisfactory","2016","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Satisfactory","2016","Baden-Württemberg","West Germany","961","0.308799218238951","0.293618744474656","0.323979692003246"
"Satisfactory","2016","Baden-Württemberg","East Germany","","","",""
"Satisfactory","2016","Bavaria","West Germany","1333","0.307274769353873","0.294004103843737","0.320545434864009"
"Satisfactory","2016","Bavaria","East Germany","","","",""
"Satisfactory","2016","Berlin","West Germany","196","0.270412973217523","0.237901187318294","0.302924759116753"
"Satisfactory","2016","Berlin","East Germany","137","0.311943138549868","0.271335010246066","0.352551266853669"
"Satisfactory","2016","Brandenburg","West Germany","","","",""
"Satisfactory","2016","Brandenburg","East Germany","355","0.35341144683273","0.32615974273529","0.38066315093017"
"Satisfactory","2016","Mecklenburg-Western Pomerania","West Germany","","","",""
"Satisfactory","2016","Mecklenburg-Western Pomerania","East Germany","187","0.337800464334581","0.300721069337749","0.374879859331413"
"Satisfactory","2016","Saxony","West Germany","","","",""
"Satisfactory","2016","Saxony","East Germany","537","0.337931743000096","0.315239062431137","0.360624423569054"
"Satisfactory","2016","Saxony-Anhalt","West Germany","","","",""
"Satisfactory","2016","Saxony-Anhalt","East Germany","311","0.351513548160818","0.321216843628474","0.381810252693162"
"Satisfactory","2016","Thuringia","West Germany","","","",""
"Satisfactory","2016","Thuringia","East Germany","305","0.29161657821542","0.263696636886641","0.3195365195442"
"Poor","2016","Schleswig-Holstein","West Germany","134","0.145772583879935","0.124519361332817","0.167025806427054"
"Poor","2016","Schleswig-Holstein","East Germany","","","",""
"Poor","2016","Hamburg","West Germany","56","0.118574968079029","0.0911806560472292","0.145969280110828"
"Poor","2016","Hamburg","East Germany","","","",""
"Poor","2016","Lower Saxony","West Germany","370","0.138251349415968","0.12554122507351","0.150961473758427"
"Poor","2016","Lower Saxony","East Germany","","","",""
"Poor","2016","Bremen","West Germany","25","","",""
"Poor","2016","Bremen","East Germany","","","",""
"Poor","2016","North Rhine-Westphalia","West Germany","862","0.163549829803195","0.154211297776568","0.172888361829823"
"Poor","2016","North Rhine-Westphalia","East Germany","","","",""
"Poor","2016","Hesse","West Germany","245","0.163433677889992","0.147183741508365","0.179683614271619"
"Poor","2016","Hesse","East Germany","","","",""
"Poor","2016","Rhineland-Palatinate,Saarland","West Germany","247","0.159270914329248","0.142422258181226","0.176119570477271"
"Poor","2016","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Poor","2016","Baden-Württemberg","West Germany","452","0.146890298075011","0.1352585733497","0.158522022800321"
"Poor","2016","Baden-Württemberg","East Germany","","","",""
"Poor","2016","Bavaria","West Germany","565","0.140663000576065","0.130662529837647","0.150663471314484"
"Poor","2016","Bavaria","East Germany","","","",""
"Poor","2016","Berlin","West Germany","123","0.212753325946139","0.182797444062984","0.242709207829295"
"Poor","2016","Berlin","East Germany","70","0.165304264971336","0.132745403083992","0.19786312685868"
"Poor","2016","Brandenburg","West Germany","","","",""
"Poor","2016","Brandenburg","East Germany","192","0.200603149625596","0.177774015330312","0.22343228392088"
"Poor","2016","Mecklenburg-Western Pomerania","West Germany","","","",""
"Poor","2016","Mecklenburg-Western Pomerania","East Germany","85","0.133636257074726","0.106960277977711","0.160312236171741"
"Poor","2016","Saxony","West Germany","","","",""
"Poor","2016","Saxony","East Germany","257","0.164079384732135","0.146311756847486","0.181847012616783"
"Poor","2016","Saxony-Anhalt","West Germany","","","",""
"Poor","2016","Saxony-Anhalt","East Germany","130","0.143568009220682","0.121317027164622","0.165818991276742"
"Poor","2016","Thuringia","West Germany","","","",""
"Poor","2016","Thuringia","East Germany","144","0.164521900034233","0.141747151237356","0.18729664883111"
"Bad ","2016","Schleswig-Holstein","West Germany","59","0.0658616875864377","0.0509226668377792","0.0808007083350963"
"Bad ","2016","Schleswig-Holstein","East Germany","","","",""
"Bad ","2016","Hamburg","West Germany","16","","",""
"Bad ","2016","Hamburg","East Germany","","","",""
"Bad ","2016","Lower Saxony","West Germany","86","0.0436615266242469","0.0361369845316785","0.0511860687168154"
"Bad ","2016","Lower Saxony","East Germany","","","",""
"Bad ","2016","Bremen","West Germany","8","","",""
"Bad ","2016","Bremen","East Germany","","","",""
"Bad ","2016","North Rhine-Westphalia","West Germany","234","0.038932984242641","0.0340490567187477","0.0438169117665342"
"Bad ","2016","North Rhine-Westphalia","East Germany","","","",""
"Bad ","2016","Hesse","West Germany","74","0.0472687868172216","0.0379426211831589","0.0565949524512843"
"Bad ","2016","Hesse","East Germany","","","",""
"Bad ","2016","Rhineland-Palatinate,Saarland","West Germany","52","0.0221769919962397","0.0153966681068921","0.0289573158855872"
"Bad ","2016","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Bad ","2016","Baden-Württemberg","West Germany","118","0.0396961598469828","0.0332807604379902","0.0461115592559754"
"Bad ","2016","Baden-Württemberg","East Germany","","","",""
"Bad ","2016","Bavaria","West Germany","133","0.0398499264274536","0.0342235074284351","0.045476345426472"
"Bad ","2016","Bavaria","East Germany","","","",""
"Bad ","2016","Berlin","West Germany","28","","",""
"Bad ","2016","Berlin","East Germany","22","","",""
"Bad ","2016","Brandenburg","West Germany","","","",""
"Bad ","2016","Brandenburg","East Germany","56","0.0448951374472905","0.0330901770748051","0.0567000978197759"
"Bad ","2016","Mecklenburg-Western Pomerania","West Germany","","","",""
"Bad ","2016","Mecklenburg-Western Pomerania","East Germany","29","","",""
"Bad ","2016","Saxony","West Germany","","","",""
"Bad ","2016","Saxony","East Germany","62","0.0400548128343528","0.0306473937003369","0.0494622319683687"
"Bad ","2016","Saxony-Anhalt","West Germany","","","",""
"Bad ","2016","Saxony-Anhalt","East Germany","41","0.0437040479159471","0.0307313324044115","0.0566767634274826"
"Bad ","2016","Thuringia","West Germany","","","",""
"Bad ","2016","Thuringia","East Germany","41","0.0397869156368961","0.0277800915346891","0.0517937397391031"
"Very good","2017","Schleswig-Holstein","West Germany","245","0.109093918552212","0.0918457709270486","0.126342066177376"
"Very good","2017","Schleswig-Holstein","East Germany","","","",""
"Very good","2017","Hamburg","West Germany","164","0.127952326546315","0.102032507870885","0.153872145221745"
"Very good","2017","Hamburg","East Germany","","","",""
"Very good","2017","Lower Saxony","West Germany","614","0.105168704318141","0.0948282564445405","0.115509152191742"
"Very good","2017","Lower Saxony","East Germany","","","",""
"Very good","2017","Bremen","West Germany","48","0.102892643574837","0.0679252337316505","0.137860053418023"
"Very good","2017","Bremen","East Germany","","","",""
"Very good","2017","North Rhine-Westphalia","West Germany","1058","0.0983129487144726","0.0913381392435303","0.105287758185415"
"Very good","2017","North Rhine-Westphalia","East Germany","","","",""
"Very good","2017","Hesse","West Germany","513","0.112093215626984","0.0996567432666452","0.124529687987322"
"Very good","2017","Hesse","East Germany","","","",""
"Very good","2017","Rhineland-Palatinate,Saarland","West Germany","279","0.0993631145584215","0.0858334272399651","0.112892801876878"
"Very good","2017","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Very good","2017","Baden-Württemberg","West Germany","679","0.146263668119663","0.134989688240068","0.157537647999257"
"Very good","2017","Baden-Württemberg","East Germany","","","",""
"Very good","2017","Bavaria","West Germany","828","0.11459970823024","0.105804674726749","0.123394741733731"
"Very good","2017","Bavaria","East Germany","","","",""
"Very good","2017","Berlin","West Germany","93","0.107893953124986","0.0842247891941456","0.131563117055826"
"Very good","2017","Berlin","East Germany","79","0.08807090228723","0.0637827763489848","0.112359028225475"
"Very good","2017","Brandenburg","West Germany","","","",""
"Very good","2017","Brandenburg","East Germany","144","0.0598641840822372","0.04671804359574","0.0730103245687344"
"Very good","2017","Mecklenburg-Western Pomerania","West Germany","","","",""
"Very good","2017","Mecklenburg-Western Pomerania","East Germany","61","0.0625682747783813","0.0438489784961053","0.0812875710606572"
"Very good","2017","Saxony","West Germany","","","",""
"Very good","2017","Saxony","East Germany","201","0.0677394906494377","0.0563496697491063","0.0791293115497691"
"Very good","2017","Saxony-Anhalt","West Germany","","","",""
"Very good","2017","Saxony-Anhalt","East Germany","116","0.0777516503483216","0.0615855028480378","0.0939177978486055"
"Very good","2017","Thuringia","West Germany","","","",""
"Very good","2017","Thuringia","East Germany","123","0.0780545714673068","0.0624344317009115","0.093674711233702"
"Good","2017","Schleswig-Holstein","West Germany","473","0.377166376292252","0.35035131847588","0.403981434108625"
"Good","2017","Schleswig-Holstein","East Germany","","","",""
"Good","2017","Hamburg","West Germany","243","0.374823955245961","0.337261619910423","0.4123862905815"
"Good","2017","Hamburg","East Germany","","","",""
"Good","2017","Lower Saxony","West Germany","1224","0.355705398219278","0.339568763057381","0.371842033381175"
"Good","2017","Lower Saxony","East Germany","","","",""
"Good","2017","Bremen","West Germany","115","0.278652886214934","0.227052492639893","0.330253279789975"
"Good","2017","Bremen","East Germany","","","",""
"Good","2017","North Rhine-Westphalia","West Germany","2700","0.359873243362697","0.348629605732885","0.371116880992508"
"Good","2017","North Rhine-Westphalia","East Germany","","","",""
"Good","2017","Hesse","West Germany","956","0.407435415779518","0.388065796168969","0.426805035390068"
"Good","2017","Hesse","East Germany","","","",""
"Good","2017","Rhineland-Palatinate,Saarland","West Germany","755","0.371882262864847","0.350023601690638","0.393740924039056"
"Good","2017","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Good","2017","Baden-Württemberg","West Germany","1499","0.365350637893038","0.349987886522825","0.380713389263251"
"Good","2017","Baden-Württemberg","East Germany","","","",""
"Good","2017","Bavaria","West Germany","2014","0.386497338247954","0.37305244398221","0.399942232513697"
"Good","2017","Bavaria","East Germany","","","",""
"Good","2017","Berlin","West Germany","238","0.363562972778745","0.326864865538087","0.400261080019403"
"Good","2017","Berlin","East Germany","179","0.35287546348817","0.311920936828816","0.393829990147524"
"Good","2017","Brandenburg","West Germany","","","",""
"Good","2017","Brandenburg","East Germany","495","0.383931303315447","0.356981179245771","0.410881427385123"
"Good","2017","Mecklenburg-Western Pomerania","West Germany","","","",""
"Good","2017","Mecklenburg-Western Pomerania","East Germany","282","0.451153198180385","0.412691346064784","0.489615050295985"
"Good","2017","Saxony","West Germany","","","",""
"Good","2017","Saxony","East Germany","775","0.42509140488715","0.402685223343828","0.447497586430472"
"Good","2017","Saxony-Anhalt","West Germany","","","",""
"Good","2017","Saxony-Anhalt","East Germany","393","0.365660394827132","0.336584863399533","0.394735926254732"
"Good","2017","Thuringia","West Germany","","","",""
"Good","2017","Thuringia","East Germany","450","0.399324790548129","0.370806983476551","0.427842597619707"
"Satisfactory","2017","Schleswig-Holstein","West Germany","344","0.330626558895264","0.30459924588536","0.356653871905169"
"Satisfactory","2017","Schleswig-Holstein","East Germany","","","",""
"Satisfactory","2017","Hamburg","West Germany","152","0.318439636261715","0.282290038082557","0.354589234440872"
"Satisfactory","2017","Hamburg","East Germany","","","",""
"Satisfactory","2017","Lower Saxony","West Germany","1009","0.335000449557601","0.319090863636319","0.350910035478884"
"Satisfactory","2017","Lower Saxony","East Germany","","","",""
"Satisfactory","2017","Bremen","West Germany","81","0.350295841328099","0.295389259718366","0.405202422937832"
"Satisfactory","2017","Bremen","East Germany","","","",""
"Satisfactory","2017","North Rhine-Westphalia","West Germany","2043","0.347636069839599","0.33648012246426","0.358792017214937"
"Satisfactory","2017","North Rhine-Westphalia","East Germany","","","",""
"Satisfactory","2017","Hesse","West Germany","634","0.302462073667066","0.284355209925215","0.320568937408916"
"Satisfactory","2017","Hesse","East Germany","","","",""
"Satisfactory","2017","Rhineland-Palatinate,Saarland","West Germany","544","0.350913967699995","0.329328982439381","0.372498952960608"
"Satisfactory","2017","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Satisfactory","2017","Baden-Württemberg","West Germany","1033","0.301736902108561","0.287092525059856","0.316381279157266"
"Satisfactory","2017","Baden-Württemberg","East Germany","","","",""
"Satisfactory","2017","Bavaria","West Germany","1462","0.329660295768954","0.316680833343501","0.342639758194407"
"Satisfactory","2017","Bavaria","East Germany","","","",""
"Satisfactory","2017","Berlin","West Germany","193","0.293543562466445","0.258801539982973","0.328285584949916"
"Satisfactory","2017","Berlin","East Germany","152","0.27247064723441","0.234312931502647","0.310628362966172"
"Satisfactory","2017","Brandenburg","West Germany","","","",""
"Satisfactory","2017","Brandenburg","East Germany","369","0.333878843323878","0.307745769213753","0.360011917434003"
"Satisfactory","2017","Mecklenburg-Western Pomerania","West Germany","","","",""
"Satisfactory","2017","Mecklenburg-Western Pomerania","East Germany","199","0.307000433204621","0.271348869731199","0.342651996678043"
"Satisfactory","2017","Saxony","West Germany","","","",""
"Satisfactory","2017","Saxony","East Germany","590","0.329744449389799","0.308436765546214","0.351052133233384"
"Satisfactory","2017","Saxony-Anhalt","West Germany","","","",""
"Satisfactory","2017","Saxony-Anhalt","East Germany","363","0.369374104944072","0.340236965762143","0.398511244126"
"Satisfactory","2017","Thuringia","West Germany","","","",""
"Satisfactory","2017","Thuringia","East Germany","369","0.336953748516301","0.309431101882045","0.364476395150557"
"Poor","2017","Schleswig-Holstein","West Germany","150","0.158966528080534","0.13873700180173","0.179196054359338"
"Poor","2017","Schleswig-Holstein","East Germany","","","",""
"Poor","2017","Hamburg","West Germany","63","0.141886109527351","0.114810380564791","0.168961838489912"
"Poor","2017","Hamburg","East Germany","","","",""
"Poor","2017","Lower Saxony","West Germany","437","0.16545614047789","0.152930742514295","0.177981538441484"
"Poor","2017","Lower Saxony","East Germany","","","",""
"Poor","2017","Bremen","West Germany","32","0.17491403656821","0.131190928868328","0.218637144268093"
"Poor","2017","Bremen","East Germany","","","",""
"Poor","2017","North Rhine-Westphalia","West Germany","942","0.152103341092303","0.143690553771029","0.160516128413578"
"Poor","2017","North Rhine-Westphalia","East Germany","","","",""
"Poor","2017","Hesse","West Germany","288","0.153672449566154","0.139456001457306","0.167888897675002"
"Poor","2017","Hesse","East Germany","","","",""
"Poor","2017","Rhineland-Palatinate,Saarland","West Germany","256","0.15582926667799","0.139425637000753","0.172232896355226"
"Poor","2017","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Poor","2017","Baden-Württemberg","West Germany","462","0.152519123194039","0.141048837195167","0.16398940919291"
"Poor","2017","Baden-Württemberg","East Germany","","","",""
"Poor","2017","Bavaria","West Germany","618","0.142276592953782","0.132631281159093","0.151921904748472"
"Poor","2017","Bavaria","East Germany","","","",""
"Poor","2017","Berlin","West Germany","109","0.187945174759236","0.158140499860808","0.217749849657664"
"Poor","2017","Berlin","East Germany","85","0.204853897362813","0.170264513238416","0.23944328148721"
"Poor","2017","Brandenburg","West Germany","","","",""
"Poor","2017","Brandenburg","East Germany","176","0.143898263140759","0.124448697750543","0.163347828530976"
"Poor","2017","Mecklenburg-Western Pomerania","West Germany","","","",""
"Poor","2017","Mecklenburg-Western Pomerania","East Germany","78","0.126223915486825","0.100554646235866","0.151893184737785"
"Poor","2017","Saxony","West Germany","","","",""
"Poor","2017","Saxony","East Germany","255","0.150146113287563","0.133955754709605","0.166336471865522"
"Poor","2017","Saxony-Anhalt","West Germany","","","",""
"Poor","2017","Saxony-Anhalt","East Germany","137","0.13574234426402","0.115064413549357","0.156420274978682"
"Poor","2017","Thuringia","West Germany","","","",""
"Poor","2017","Thuringia","East Germany","149","0.148601594287235","0.12789010699052","0.169313081583951"
"Bad ","2017","Schleswig-Holstein","West Germany","43","0.024146618179737","0.0156539008117662","0.0326393355477078"
"Bad ","2017","Schleswig-Holstein","East Germany","","","",""
"Bad ","2017","Hamburg","West Germany","16","","",""
"Bad ","2017","Hamburg","East Germany","","","",""
"Bad ","2017","Lower Saxony","West Germany","97","0.0386693074270898","0.0321703288297692","0.0451682860244105"
"Bad ","2017","Lower Saxony","East Germany","","","",""
"Bad ","2017","Bremen","West Germany","14","","",""
"Bad ","2017","Bremen","East Germany","","","",""
