"ple0044_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence","value"
"No","2012","Rhineland-Palatinate,Saarland","Female","630","0.74969600541769","0.720744219811525","0.778647791023854","2"
"No","2012","Baden-Württemberg","Male","1082","0.722373093402316","0.699837611046158","0.744908575758474","2"
"No","2012","Baden-Württemberg","Female","1314","0.7585675263465","0.738813974655607","0.778321078037393","2"
"No","2012","Bavaria","Male","1340","0.701146596457436","0.680771826936933","0.721521365977939","2"
"No","2012","Bavaria","Female","1689","0.748032682867979","0.73051710451109","0.765548261224867","2"
"No","2012","Berlin","Male","343","0.753883173752612","0.714347572503826","0.793418775001398","2"
"No","2012","Berlin","Female","429","0.79122122318938","0.758029562075714","0.824412884303047","2"
"No","2012","Saxony-Anhalt","Male","314","0.660244098586499","0.617009304306901","0.703478892866096","2"
"No","2012","Saxony-Anhalt","Female","443","0.811207294853475","0.779023855685403","0.843390734021547","2"
"No","2012","Thuringia","Male","326","0.696887625100093","0.655814404020745","0.737960846179442","2"
"No","2012","Thuringia","Female","440","0.751878768761352","0.716818140973038","0.786939396549667","2"
"Yes","2012","Schleswig-Holstein","Male","110","0.260892589825255","0.219768558056799","0.302016621593712","1"
"Yes","2012","Schleswig-Holstein","Female","121","0.189546824073845","0.156334947117596","0.222758701030094","1"
"Yes","2012","Hamburg","Male","49","0.231304468140838","0.171504548989587","0.291104387292089","1"
"Yes","2012","Hamburg","Female","53","0.203101518101522","0.152929947237685","0.253273088965359","1"
"Yes","2012","Lower Saxony","Male","328","0.262751509433783","0.237379858376243","0.288123160491323","1"
"Yes","2012","Lower Saxony","Female","326","0.203354718690333","0.182203073769949","0.224506363610717","1"
"Yes","2012","Bremen","Male","26","","","","1"
"Yes","2012","Bremen","Female","29","","","","1"
"Yes","2012","Baden-Württemberg","Male","435","0.277626906597684","0.255091424241526","0.300162388953842","1"
"Yes","2012","Baden-Württemberg","Female","489","0.2414324736535","0.221678921962607","0.261186025344393","1"
"Yes","2012","North Rhine-Westphalia","Male","783","0.313533247886859","0.295270699392263","0.331795796381455","1"
"Yes","2012","North Rhine-Westphalia","Female","770","0.236975512579075","0.221764304030683","0.252186721127467","1"
"Yes","2012","Hesse","Male","217","0.263763302749271","0.234086145193454","0.293440460305089","1"
"Yes","2012","Hesse","Female","208","0.180269414694509","0.157029029223583","0.203509800165435","1"
"Yes","2012","Bavaria","Male","599","0.298853403542564","0.278478634022061","0.319228173063067","1"
"Yes","2012","Bavaria","Female","671","0.251967317132021","0.234451738775133","0.26948289548891","1"
"Yes","2012","Berlin","Male","113","0.246116826247388","0.206581224998602","0.285652427496174","1"
"Yes","2012","Berlin","Female","147","0.20877877681062","0.175587115696953","0.241970437924287","1"
"Yes","2012","Brandenburg","Male","143","0.30870057440126","0.267839558335841","0.349561590466679","1"
"Yes","2012","Brandenburg","Female","153","0.234458438933412","0.200587426657469","0.268329451209354","1"
"Yes","2012","Mecklenburg-Western Pomerania","Male","96","0.32446298935561","0.270392661422285","0.378533317288935","1"
"Yes","2012","Mecklenburg-Western Pomerania","Female","84","0.217017408707132","0.173831962756858","0.260202854657407","1"
"Yes","2012","Rhineland-Palatinate,Saarland","Male","212","0.307911214408899","0.273762591541446","0.342059837276351","1"
"Yes","2012","Rhineland-Palatinate,Saarland","Female","230","0.25030399458231","0.221352208976145","0.279255780188475","1"
"Yes","2012","Saxony","Male","300","0.353948360919565","0.322136300580777","0.385760421258354","1"
"Yes","2012","Saxony-Anhalt","Male","147","0.339755901413501","0.296521107133904","0.382990695693099","1"
"Yes","2012","Saxony","Female","270","0.240709536080474","0.213764083984415","0.267654988176532","1"
"Yes","2012","Saxony-Anhalt","Female","125","0.188792705146525","0.156609265978453","0.220976144314597","1"
"Yes","2012","Thuringia","Male","155","0.303112374899907","0.262039153820558","0.344185595979255","1"
"Yes","2012","Thuringia","Female","143","0.248121231238648","0.213060603450333","0.283181859026962","1"
"No","2013","Schleswig-Holstein","Male","370","0.784971074225048","0.748217232417997","0.821724916032099","2"
"No","2013","Schleswig-Holstein","Female","460","0.793174671138699","0.760547943464429","0.825801398812969","2"
"No","2013","Hamburg","Male","183","0.788390219140489","0.73765764484331","0.839122793437667","2"
"No","2013","Hamburg","Female","239","0.862286961785079","0.823926777605926","0.900647145964232","2"
"No","2013","Lower Saxony","Male","934","0.743782376930681","0.720241419434851","0.767323334426512","2"
"No","2013","Lower Saxony","Female","1210","0.804666535704507","0.784993014929249","0.824340056479765","2"
"No","2013","Brandenburg","Male","372","0.742369300860439","0.704074656885806","0.780663944835072","2"
"No","2013","Brandenburg","Female","471","0.809254625045438","0.778076300262822","0.840432949828054","2"
"No","2013","Mecklenburg-Western Pomerania","Male","185","0.732001480084876","0.67877479125382","0.785228168915931","2"
"No","2013","Mecklenburg-Western Pomerania","Female","240","0.712600730843429","0.66406731942044","0.761134142266418","2"
"No","2013","Saxony","Male","555","0.664416508662649","0.632484300671668","0.69634871665363","2"
"No","2013","Saxony","Female","687","0.780176854144363","0.753575331816291","0.806778376472435","2"
"No","2013","Bremen","Male","77","0.866764146362892","0.801763980461425","0.931764312264359","2"
"No","2013","Bremen","Female","104","0.832696458809689","0.770195924075698","0.89519699354368","2"
"No","2013","North Rhine-Westphalia","Male","2034","0.720112551761858","0.703784224854211","0.736440878669504","2"
"No","2013","Saxony-Anhalt","Male","321","0.623667671221068","0.58037265238216","0.666962690059975","2"
"No","2013","Saxony-Anhalt","Female","459","0.808013394140208","0.776178444048239","0.839848344232177","2"
"No","2013","Thuringia","Male","312","0.680114951979007","0.638035970082459","0.722193933875556","2"
"No","2013","North Rhine-Westphalia","Female","2526","0.768611987714718","0.754564179684675","0.782659795744761","2"
"No","2013","Hesse","Male","756","0.761688043417524","0.735307987270015","0.788068099565032","2"
"No","2013","Thuringia","Female","435","0.761643591957293","0.726665189087548","0.796621994827038","2"
"No","2013","Hesse","Female","939","0.818739942840026","0.796824675293268","0.840655210386785","2"
"No","2013","Rhineland-Palatinate,Saarland","Male","554","0.732902319266601","0.70228134437575","0.763523294157452","2"
"No","2013","Rhineland-Palatinate,Saarland","Female","692","0.770101947533031","0.743387672205023","0.796816222861039","2"
"No","2013","Baden-Württemberg","Male","1231","0.726023668587211","0.70492177824563","0.747125558928791","2"
"No","2013","Baden-Württemberg","Female","1500","0.762922533970048","0.744449230535778","0.781395837404318","2"
"No","2013","Bavaria","Male","1536","0.715823124022809","0.696920550793509","0.734725697252108","2"
"No","2013","Bavaria","Female","1883","0.747905300340163","0.731351234724086","0.764459365956239","2"
"No","2013","Berlin","Male","364","0.735826673546021","0.697931956810338","0.773721390281704","2"
"No","2013","Berlin","Female","508","0.802264180870479","0.771597839701996","0.832930522038961","2"
"Yes","2013","Schleswig-Holstein","Male","110","0.215028925774952","0.178275083967901","0.251782767582003","1"
"Yes","2013","Schleswig-Holstein","Female","132","0.206825328861301","0.174198601187031","0.239452056535571","1"
"Yes","2013","Hamburg","Male","66","0.211609780859511","0.160877206562332","0.26234235515669","1"
"Yes","2013","Hamburg","Female","71","0.137713038214921","0.0993528540357682","0.176073222394074","1"
"Yes","2013","Lower Saxony","Male","387","0.256217623069319","0.232676665573488","0.279758580565149","1"
"Yes","2013","Lower Saxony","Female","350","0.195333464295493","0.175659943520235","0.215006985070751","1"
"Yes","2013","Bremen","Male","28","","","","1"
"Yes","2013","Bremen","Female","33","0.167303541190311","0.10480300645632","0.229804075924301","1"
"Yes","2013","Baden-Württemberg","Male","485","0.273976331412789","0.252874441071209","0.29507822175437","1"
"Yes","2013","Baden-Württemberg","Female","536","0.237077466029952","0.218604162595682","0.255550769464222","1"
"Yes","2013","North Rhine-Westphalia","Male","870","0.279887448238142","0.263559121330496","0.296215775145789","1"
"Yes","2013","Hesse","Female","248","0.181260057159973","0.159344789613215","0.203175324706732","1"
"Yes","2013","North Rhine-Westphalia","Female","936","0.231388012285282","0.217340204255239","0.245435820315325","1"
"Yes","2013","Hesse","Male","246","0.238311956582476","0.211931900434968","0.264692012729985","1"
"Yes","2013","Bavaria","Male","651","0.284176875977191","0.265274302747892","0.303079449206491","1"
"Yes","2013","Bavaria","Female","760","0.252094699659837","0.235540634043761","0.268648765275914","1"
"Yes","2013","Berlin","Male","156","0.264173326453979","0.226278609718296","0.302068043189662","1"
"Yes","2013","Berlin","Female","140","0.197735819129521","0.167069477961039","0.228402160298004","1"
"Yes","2013","Brandenburg","Male","129","0.257630699139561","0.219336055164928","0.295925343114194","1"
"Yes","2013","Mecklenburg-Western Pomerania","Male","81","0.267998519915124","0.214771831084069","0.32122520874618","1"
"Yes","2013","Rhineland-Palatinate,Saarland","Male","248","0.267097680733399","0.236476705842548","0.29771865562425","1"
"Yes","2013","Mecklenburg-Western Pomerania","Female","94","0.287399269156571","0.238865857733582","0.33593268057956","1"
"Yes","2013","Brandenburg","Female","139","0.190745374954562","0.159567050171946","0.221923699737178","1"
"Yes","2013","Rhineland-Palatinate,Saarland","Female","261","0.229898052466969","0.203183777138961","0.256612327794977","1"
"Yes","2013","Saxony","Male","285","0.335583491337351","0.30365128334637","0.367515699328332","1"
"Yes","2013","Saxony-Anhalt","Male","160","0.376332328778932","0.333037309940025","0.41962734761784","1"
"Yes","2013","Saxony","Female","244","0.219823145855637","0.193221623527565","0.246424668183709","1"
"Yes","2013","Saxony-Anhalt","Female","129","0.191986605859792","0.160151655767823","0.223821555951761","1"
"Yes","2013","Thuringia","Male","160","0.319885048020993","0.277806066124444","0.361964029917541","1"
"Yes","2013","Thuringia","Female","135","0.238356408042707","0.203378005172962","0.273334810912452","1"
"No","2014","Schleswig-Holstein","Male","284","0.772515876216036","0.731688654019254","0.813343098412818","2"
"No","2014","Schleswig-Holstein","Female","358","0.789871072834965","0.754547984523703","0.825194161146227","2"
"No","2014","Hamburg","Male","130","0.686473267932521","0.622496615911044","0.750449919953999","2"
"No","2014","Hamburg","Female","149","0.738969073281687","0.682696175933363","0.795241970630011","2"
"No","2014","Lower Saxony","Male","809","0.675862324680944","0.64946812491796","0.702256524443928","2"
"No","2014","Lower Saxony","Female","1004","0.77924946330524","0.757398570528271","0.80110035608221","2"
"No","2014","Brandenburg","Male","324","0.666688525277059","0.623750287342309","0.70962676321181","2"
"No","2014","Brandenburg","Female","425","0.806437647146075","0.773538165767748","0.839337128524403","2"
"No","2014","Mecklenburg-Western Pomerania","Male","181","0.788343010131755","0.737504107346681","0.839181912916829","2"
"No","2014","Mecklenburg-Western Pomerania","Female","233","0.747161176465447","0.698933113074022","0.795389239856872","2"
"No","2014","Saxony","Male","522","0.667430739447109","0.633957332497116","0.700904146397101","2"
"No","2014","Saxony","Female","615","0.75636437482279","0.727454759380665","0.785273990264915","2"
"No","2014","Saxony-Anhalt","Male","283","0.673650446312181","0.629229785084771","0.71807110753959","2"
"No","2014","Saxony-Anhalt","Female","392","0.788051297301338","0.752924460362941","0.823178134239734","2"
"No","2014","Thuringia","Male","300","0.644226998449636","0.599443111428341","0.689010885470931","2"
"No","2014","Bremen","Male","61","0.793137710702661","0.710814636540829","0.875460784864493","2"
"No","2014","Bremen","Female","74","0.756639627611872","0.680495283911297","0.832783971312447","2"
"No","2014","North Rhine-Westphalia","Male","1706","0.683602094840699","0.665586583203153","0.701617606478245","2"
"No","2014","Thuringia","Female","415","0.787642143453524","0.753400354120371","0.821883932786677","2"
"No","2014","North Rhine-Westphalia","Female","2061","0.728559017413495","0.712695970347268","0.744422064479723","2"
"No","2014","Hesse","Male","621","0.720956677082631","0.691254626072668","0.750658728092594","2"
"No","2014","Hesse","Female","725","0.759688196721254","0.733099472745077","0.786276920697431","2"
"No","2014","Rhineland-Palatinate,Saarland","Male","482","0.732114249764479","0.699698747927035","0.764529751601923","2"
"No","2014","Rhineland-Palatinate,Saarland","Female","589","0.772150575607039","0.743734746668711","0.800566404545367","2"
"No","2014","Baden-Württemberg","Male","1004","0.685608754388015","0.66194751968905","0.70926998908698","2"
"No","2014","Baden-Württemberg","Female","1212","0.760074722130209","0.739899245481631","0.780250198778787","2"
"No","2014","Bavaria","Male","1349","0.703806955764155","0.683786933592892","0.723826977935419","2"
"No","2014","Bavaria","Female","1647","0.738009792359367","0.720310499890423","0.755709084828312","2"
"No","2014","Berlin","Male","316","0.703309517972517","0.660772084547097","0.745846951397937","2"
"No","2014","Berlin","Female","400","0.749184796753906","0.712487244046031","0.785882349461781","2"
"Yes","2014","Schleswig-Holstein","Male","121","0.227484123783964","0.186656901587182","0.268311345980746","1"
"Yes","2014","Schleswig-Holstein","Female","153","0.210128927165035","0.174805838853773","0.245452015476297","1"
"Yes","2014","Hamburg","Male","72","0.313526732067479","0.249550080046001","0.377503384088956","1"
"Yes","2014","Hamburg","Female","85","0.261030926718313","0.204758029369989","0.317303824066637","1"
"Yes","2014","Lower Saxony","Male","399","0.324137675319056","0.297743475556072","0.350531875082041","1"
"Yes","2014","Lower Saxony","Female","380","0.22075053669476","0.198899643917791","0.242601429471729","1"
"Yes","2014","Bremen","Male","32","0.206862289297339","0.124539215135507","0.289185363459171","1"
"Yes","2014","Bremen","Female","48","0.243360372388128","0.167216028687553","0.319504716088703","1"
"Yes","2014","Baden-Württemberg","Male","475","0.314391245611985","0.290730010913021","0.33805248031095","1"
"Yes","2014","Baden-Württemberg","Female","509","0.239925277869791","0.219749801221213","0.260100754518369","1"
"Yes","2014","North Rhine-Westphalia","Male","854","0.316397905159301","0.298382393521755","0.334413416796847","1"
"Yes","2014","Hesse","Male","255","0.279043322917369","0.249341271907406","0.308745373927332","1"
"Yes","2014","Hesse","Female","267","0.240311803278746","0.213723079302569","0.266900527254923","1"
"Yes","2014","North Rhine-Westphalia","Female","958","0.271440982586504","0.255577935520277","0.287304029652732","1"
"Yes","2014","Bavaria","Male","649","0.296193044235845","0.276173022064581","0.316213066407108","1"
"Yes","2014","Berlin","Male","127","0.296690482027483","0.254153048602064","0.339227915452903","1"
"Yes","2014","Bavaria","Female","724","0.261990207640633","0.244290915171688","0.279689500109577","1"
"Yes","2014","Berlin","Female","136","0.250815203246094","0.214117650538219","0.28751275595397","1"
"Yes","2014","Brandenburg","Male","139","0.333311474722941","0.29037323678819","0.376249712657691","1"
"Yes","2014","Mecklenburg-Western Pomerania","Male","67","0.211656989868245","0.160818087083171","0.262495892653319","1"
"Yes","2014","Mecklenburg-Western Pomerania","Female","79","0.252838823534553","0.204610760143128","0.301066886925978","1"
"Yes","2014","Brandenburg","Female","129","0.193562352853925","0.160662871475597","0.226461834232252","1"
"Yes","2014","Rhineland-Palatinate,Saarland","Male","235","0.267885750235521","0.235470248398077","0.300301252072965","1"
"Yes","2014","Saxony","Male","239","0.332569260552892","0.299095853602899","0.366042667502884","1"
"Yes","2014","Saxony","Female","232","0.24363562517721","0.214726009735085","0.272545240619335","1"
"Yes","2014","Saxony-Anhalt","Male","145","0.326349553687819","0.28192889246041","0.370770214915228","1"
"Yes","2014","Rhineland-Palatinate,Saarland","Female","248","0.227849424392961","0.199433595454633","0.256265253331289","1"
"Yes","2014","Saxony-Anhalt","Female","128","0.211948702698662","0.176821865760266","0.247075539637059","1"
"Yes","2014","Thuringia","Female","133","0.212357856546476","0.178116067213323","0.246599645879629","1"
"Yes","2014","Thuringia","Male","139","0.355773001550364","0.310989114529069","0.400556888571659","1"
"No","2015","Schleswig-Holstein","Male","294","0.759688358674002","0.718024206477401","0.801352510870603","2"
"No","2015","Schleswig-Holstein","Female","382","0.815038273608946","0.780730267676185","0.849346279541707","2"
"No","2015","Hamburg","Male","145","0.769197886338029","0.711799213577871","0.826596559098186","2"
"No","2015","Hamburg","Female","193","0.805006252646003","0.755795683595342","0.854216821696664","2"
"No","2015","Lower Saxony","Male","848","0.719492823626733","0.694095902002042","0.744889745251424","2"
"No","2015","Lower Saxony","Female","1063","0.795835316608366","0.774644748280144","0.817025884936589","2"
"No","2015","Bremen","Male","56","0.765299407968435","0.673568868826104","0.857029947110766","2"
"No","2015","Bremen","Female","83","0.889345232493163","0.828762377704514","0.949928087281812","2"
"No","2015","North Rhine-Westphalia","Male","1783","0.725445171154251","0.708034309844222","0.742856032464279","2"
"No","2015","Brandenburg","Male","323","0.697735986281003","0.655258021126005","0.740213951436001","2"
"No","2015","Brandenburg","Female","430","0.784738456816986","0.750389588028211","0.819087325605762","2"
"No","2015","Mecklenburg-Western Pomerania","Male","182","0.681937060434484","0.623856834758206","0.740017286110762","2"
"No","2015","Mecklenburg-Western Pomerania","Female","231","0.70245514826651","0.651562767931996","0.753347528601025","2"
"No","2015","Saxony","Male","494","0.671773493384119","0.637522138998313","0.706024847769925","2"
"No","2015","Saxony","Female","585","0.7500710114435","0.720011740931471","0.780130281955529","2"
"No","2015","Saxony-Anhalt","Male","267","0.666461060778001","0.620082902406934","0.712839219149067","2"
"No","2015","Saxony-Anhalt","Female","376","0.813159904877871","0.778787680780185","0.847532128975558","2"
"No","2015","Thuringia","Male","308","0.71093282923856","0.668813469951299","0.753052188525822","2"
"No","2015","North Rhine-Westphalia","Female","2280","0.785716304680891","0.771067441817607","0.800365167544176","2"
"No","2015","Hesse","Male","621","0.738675925952208","0.70934598822846","0.768005863675956","2"
"No","2015","Thuringia","Female","397","0.759092436068028","0.722547452669087","0.795637419466968","2"
"No","2015","Hesse","Female","778","0.793639408542997","0.768656510284634","0.81862230680136","2"
"No","2015","Rhineland-Palatinate,Saarland","Male","509","0.730950728532539","0.698955893743413","0.762945563321665","2"
"No","2015","Rhineland-Palatinate,Saarland","Female","663","0.800879425331783","0.77429788282322","0.827460967840346","2"
"No","2015","Baden-Württemberg","Male","1039","0.694092069477172","0.67060829434411","0.717575844610234","2"
"No","2015","Baden-Württemberg","Female","1256","0.754342372237935","0.733974820522422","0.774709923953448","2"
"No","2015","Bavaria","Male","1384","0.706398785786969","0.686419879111465","0.726377692462474","2"
"No","2015","Bavaria","Female","1699","0.747013968641478","0.729474972921873","0.764552964361083","2"
"No","2015","Berlin","Male","339","0.781878593220038","0.743594960957939","0.820162225482137","2"
"No","2015","Berlin","Female","420","0.78291653364578","0.748080551496198","0.817752515795362","2"
"Yes","2015","Schleswig-Holstein","Male","110","0.240311641325998","0.198647489129397","0.281975793522599","1"
"Yes","2015","Schleswig-Holstein","Female","110","0.184961726391054","0.150653720458292","0.219269732323815","1"
"Yes","2015","Hamburg","Male","62","0.230802113661971","0.173403440901814","0.288200786422128","1"
"Yes","2015","Hamburg","Female","56","0.194993747353997","0.145783178303336","0.244204316404658","1"
"Yes","2015","Lower Saxony","Male","354","0.280507176373267","0.255110254748576","0.305904097997958","1"
"Yes","2015","Lower Saxony","Female","327","0.204164683391634","0.182974115063411","0.225355251719856","1"
"Yes","2015","Bremen","Male","26","","","","1"
"Yes","2015","Bremen","Female","20","","","","1"
"Yes","2015","Baden-Württemberg","Male","440","0.305907930522828","0.282424155389766","0.32939170565589","1"
"Yes","2015","Baden-Württemberg","Female","460","0.245657627762065","0.225290076046552","0.266025179477578","1"
"Yes","2015","North Rhine-Westphalia","Male","741","0.274554828845749","0.257143967535721","0.291965690155778","1"
"Yes","2015","Hesse","Female","230","0.206360591457003","0.18137769319864","0.231343489715366","1"
"Yes","2015","North Rhine-Westphalia","Female","734","0.214283695319109","0.199634832455824","0.228932558182393","1"
"Yes","2015","Hesse","Male","241","0.261324074047792","0.231994136324043","0.29065401177154","1"
"Yes","2015","Bavaria","Male","612","0.293601214213031","0.273622307537526","0.313580120888535","1"
"Yes","2015","Berlin","Male","108","0.218121406779962","0.179837774517863","0.256405039042061","1"
"Yes","2015","Bavaria","Female","661","0.252986031358522","0.235447035638917","0.270525027078127","1"
"Yes","2015","Berlin","Female","118","0.21708346635422","0.182247484204638","0.251919448503802","1"
"Yes","2015","Brandenburg","Male","126","0.302264013718997","0.259786048563999","0.344741978873995","1"
"Yes","2015","Mecklenburg-Western Pomerania","Male","65","0.318062939565516","0.259982713889238","0.376143165241794","1"
"Yes","2015","Brandenburg","Female","120","0.215261543183014","0.180912674394238","0.249610411971789","1"
"Yes","2015","Mecklenburg-Western Pomerania","Female","79","0.29754485173349","0.246652471398975","0.348437232068004","1"
"Yes","2015","Rhineland-Palatinate,Saarland","Male","229","0.269049271467461","0.237054436678335","0.301044106256587","1"
"Yes","2015","Rhineland-Palatinate,Saarland","Female","204","0.199120574668217","0.172539032159654","0.22570211717678","1"
"Yes","2015","Saxony","Male","228","0.328226506615881","0.293975152230075","0.362477861001687","1"
"Yes","2015","Saxony","Female","212","0.2499289885565","0.219869718044471","0.279988259068529","1"
"Yes","2015","Saxony-Anhalt","Male","130","0.333538939221999","0.287160780850933","0.379917097593066","1"
"Yes","2015","Thuringia","Female","129","0.240907563931972","0.204362580533032","0.277452547330913","1"
"Yes","2015","Saxony-Anhalt","Female","118","0.186840095122129","0.152467871024442","0.221212319219815","1"
"Yes","2015","Thuringia","Male","137","0.28906717076144","0.246947811474178","0.331186530048701","1"
"No","2016","Schleswig-Holstein","Male","266","0.756682836277255","0.71296179032182","0.800403882232691","2"
"No","2016","Schleswig-Holstein","Female","339","0.80218005625045","0.765209870819014","0.839150241681885","2"
"No","2016","Hamburg","Male","123","0.7441590576576","0.681787430299041","0.806530685016159","2"
"No","2016","Hamburg","Female","179","0.86305801181905","0.819103600436763","0.907012423201338","2"
"No","2016","Lower Saxony","Male","788","0.730149116972357","0.703712762490743","0.756585471453971","2"
"No","2016","Lower Saxony","Female","974","0.815909951147074","0.794611853843602","0.837208048450545","2"
"No","2016","Bremen","Male","67","0.85315669087806","0.777010089085997","0.929303292670122","2"
"No","2016","Bremen","Female","75","0.859748033785395","0.789173715527624","0.930322352043165","2"
"No","2016","North Rhine-Westphalia","Male","1667","0.710030839559248","0.691594936700415","0.728466742418081","2"
"No","2016","Brandenburg","Male","307","0.696455739625773","0.652535488292551","0.740375990958995","2"
"No","2016","Brandenburg","Female","415","0.813949190124331","0.780241612707737","0.847656767540926","2"
"No","2016","Mecklenburg-Western Pomerania","Male","162","0.632086308066962","0.570166258232475","0.694006357901449","2"
"No","2016","Mecklenburg-Western Pomerania","Female","221","0.755725530150537","0.705667245916222","0.805783814384852","2"
"No","2016","Saxony","Male","460","0.698784489966385","0.66407109220362","0.733497887729149","2"
"No","2016","Saxony","Female","567","0.786138093775998","0.756832177256521","0.815444010295475","2"
"No","2016","Saxony-Anhalt","Male","254","0.704485140412899","0.657286830554038","0.75168345027176","2"
"No","2016","Saxony-Anhalt","Female","351","0.760333724045329","0.721408359015433","0.799259089075224","2"
"No","2016","Thuringia","Male","292","0.677703533180262","0.632074295289958","0.723332771070566","2"
"No","2016","Thuringia","Female","376","0.758578451586847","0.720879110641606","0.796277792532088","2"
"No","2016","North Rhine-Westphalia","Female","2053","0.75886559647534","0.742789683010616","0.774941509940064","2"
"No","2016","Hesse","Male","536","0.728549955946877","0.6965088972523","0.760591014641453","2"
"No","2016","Hesse","Female","673","0.809216472071564","0.783167225317512","0.835265718825616","2"
"No","2016","Rhineland-Palatinate,Saarland","Male","448","0.713263514371664","0.679397094466557","0.747129934276771","2"
"No","2016","Rhineland-Palatinate,Saarland","Female","579","0.750408868611881","0.720344290698193","0.78047344652557","2"
"No","2016","Baden-Württemberg","Male","906","0.689881131566956","0.66450216213392","0.715260100999991","2"
"No","2016","Baden-Württemberg","Female","1135","0.746253830785573","0.724604460600216","0.76790320097093","2"
"No","2016","Bavaria","Male","1248","0.72637890608695","0.705550877913473","0.747206934260427","2"
"No","2016","Bavaria","Female","1548","0.746938050359819","0.728396038660529","0.765480062059109","2"
"No","2016","Berlin","Male","313","0.774592344469795","0.733897301575871","0.81528738736372","2"
"No","2016","Berlin","Female","399","0.810718397770795","0.776313312724578","0.845123482817013","2"
"Yes","2016","Schleswig-Holstein","Male","104","0.243317163722745","0.199596117767309","0.28703820967818","1"
"Yes","2016","Schleswig-Holstein","Female","107","0.19781994374955","0.160849758318115","0.234790129180986","1"
"Yes","2016","Hamburg","Male","65","0.2558409423424","0.193469314983841","0.318212569700959","1"
"Yes","2016","Hamburg","Female","56","0.13694198818095","0.0929875767986622","0.180896399563237","1"
"Yes","2016","Bremen","Male","16","","","","1"
"Yes","2016","Bremen","Female","18","","","","1"
"Yes","2016","Lower Saxony","Male","295","0.269850883027643","0.243414528546029","0.296287237509257","1"
"Yes","2016","Lower Saxony","Female","298","0.184090048852926","0.162791951549455","0.205388146156398","1"
"Yes","2016","North Rhine-Westphalia","Male","660","0.289969160440752","0.271533257581919","0.308405063299585","1"
"Yes","2016","North Rhine-Westphalia","Female","667","0.24113440352466","0.225058490059936","0.257210316989385","1"
"Yes","2016","Hesse","Male","204","0.271450044053123","0.239408985358547","0.303491102747699","1"
"Yes","2016","Hesse","Female","201","0.190783527928436","0.164734281174384","0.216832774682488","1"
"Yes","2016","Bavaria","Male","512","0.27362109391305","0.252793065739573","0.294449122086527","1"
"Yes","2016","Bavaria","Female","564","0.253061949640181","0.234519937940891","0.27160396133947","1"
"Yes","2016","Berlin","Male","92","0.225407655530205","0.18471261263628","0.26610269842413","1"
"Yes","2016","Berlin","Female","99","0.189281602229205","0.154876517182987","0.223686687275422","1"
"Yes","2016","Rhineland-Palatinate,Saarland","Female","217","0.249591131388119","0.219526553474431","0.279655709301807","1"
"Yes","2016","Baden-Württemberg","Male","370","0.310118868433044","0.284739899000009","0.33549783786608","1"
"Yes","2016","Rhineland-Palatinate,Saarland","Male","237","0.286736485628336","0.252870065723229","0.320602905533443","1"
"Yes","2016","Baden-Württemberg","Female","417","0.253746169214427","0.232096799029069","0.275395539399784","1"
"Yes","2016","Brandenburg","Male","114","0.303544260374227","0.259624009041005","0.347464511707449","1"
"Yes","2016","Brandenburg","Female","97","0.186050809875669","0.152343232459075","0.219758387292263","1"
"Yes","2016","Mecklenburg-Western Pomerania","Male","71","0.367913691933038","0.305993642098551","0.429833741767525","1"
"Yes","2016","Mecklenburg-Western Pomerania","Female","62","0.244274469849463","0.194216185615148","0.294332754083778","1"
"Yes","2016","Saxony","Female","185","0.213861906224002","0.184555989704525","0.243167822743479","1"
"Yes","2016","Saxony","Male","211","0.301215510033615","0.266502112270851","0.33592890779638","1"
"Yes","2016","Saxony-Anhalt","Male","105","0.295514859587101","0.24831654972824","0.342713169445963","1"
"Yes","2016","Saxony-Anhalt","Female","111","0.239666275954671","0.200740910924776","0.278591640984567","1"
"Yes","2016","Thuringia","Female","119","0.241421548413153","0.203722207467912","0.279120889358394","1"
"Yes","2016","Thuringia","Male","111","0.322296466819738","0.276667228929434","0.367925704710042","1"
"No","2017","Schleswig-Holstein","Male","340","0.811515196134171","0.774971854998252","0.848058537270091","2"
"No","2017","Schleswig-Holstein","Female","403","0.833275633918428","0.800799321445608","0.865751946391248","2"
"No","2017","Hamburg","Male","144","0.744212017104305","0.684918825036677","0.803505209171933","2"
"No","2017","Hamburg","Female","204","0.865738031353485","0.823810336470981","0.90766572623599","2"
"No","2017","Lower Saxony","Male","956","0.778384509431306","0.755451557142953","0.801317461719659","2"
"No","2017","Lower Saxony","Female","1123","0.825067455449365","0.805321492038535","0.844813418860195","2"
"No","2017","Bremen","Male","69","0.82166352147071","0.745089832292002","0.898237210649417","2"
"No","2017","Bremen","Female","88","0.75307910549022","0.675925417959172","0.830232793021267","2"
"No","2017","North Rhine-Westphalia","Male","1816","0.70960198777036","0.691850183333629","0.727353792207092","2"
"No","2017","North Rhine-Westphalia","Female","2292","0.782102114682556","0.767280408602503","0.796923820762608","2"
"No","2017","Hesse","Male","608","0.738354092320759","0.708488182855373","0.768220001786146","2"
"No","2017","Brandenburg","Male","362","0.782543029861625","0.745484738225529","0.819601321497722","2"
"No","2017","Brandenburg","Female","443","0.821658544605773","0.789868412354944","0.853448676856602","2"
"No","2017","Mecklenburg-Western Pomerania","Male","193","0.747262291895517","0.694233736861384","0.800290846929651","2"
