"ple0044_h","year","age_gr","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"No","2009","66 and older","Couple + C. LE 16 ","4","","","","2"
"No","2009","66 and older","Couple + C. GT 16 ","165","0.877774334356661","0.829520247402325","0.926028421310997","2"
"No","2009","66 and older","Couple + C. LE and GT 16","","","","","2"
"Yes","2009","16-34 y.","Couple + C. LE 16 ","244","0.339684041862204","0.305421977239218","0.373946106485189","1"
"Yes","2009","16-34 y.","1-pers.-HH","185","0.340154557720284","0.300232886254317","0.38007622918625","1"
"Yes","2009","16-34 y.","(Married) couple without C. ","233","0.300094806346021","0.266894552962806","0.333295059729236","1"
"Yes","2009","16-34 y.","Single parent ","111","0.273211625218424","0.229211536366919","0.317211714069929","1"
"Yes","2009","16-34 y.","Couple + C. GT 16 ","304","0.286270396136297","0.259007549108319","0.313533243164276","1"
"Yes","2009","16-34 y.","Couple + C. LE and GT 16","72","0.206322877829997","0.164694412278128","0.247951343381866","1"
"Yes","2009","35-65 y.","1-pers.-HH","407","0.363821948373789","0.335894615993389","0.391749280754189","1"
"Yes","2009","35-65 y.","(Married) couple without C. ","1055","0.339415845680149","0.322840619965424","0.355991071394875","1"
"Yes","2009","35-65 y.","Couple + C. LE and GT 16","342","0.438672097701092","0.404003278842237","0.473340916559948","1"
"Yes","2009","35-65 y.","Single parent ","193","0.345600927233505","0.304205449549738","0.386996404917272","1"
"Yes","2009","35-65 y.","Couple + C. LE 16 ","748","0.35786017914089","0.337058207686331","0.378662150595449","1"
"Yes","2009","35-65 y.","Couple + C. GT 16 ","781","0.415818358735518","0.393425956505611","0.438210760965424","1"
"Yes","2009","66 and older","1-pers.-HH","35","0.032022605301416","0.0219558364516809","0.0420893741511511","1"
"Yes","2009","66 and older","(Married) couple without C. ","124","0.0406215176164656","0.0331738599183407","0.0480691753145905","1"
"Yes","2009","66 and older","Single parent ","4","","","","1"
"Yes","2009","66 and older","Couple + C. LE 16 ","1","","","","1"
"Yes","2009","66 and older","Couple + C. GT 16 ","12","","","","1"
"Yes","2009","66 and older","Couple + C. LE and GT 16","2","","","","1"
"No","2010","16-34 y.","1-pers.-HH","325","0.657576417824838","0.616149008928763","0.699003826720914","2"
"No","2010","16-34 y.","(Married) couple without C. ","462","0.693338297499599","0.658578510291975","0.728098084707222","2"
"No","2010","16-34 y.","Single parent ","603","0.705437152631813","0.67342628016984","0.737448025093786","2"
"No","2010","16-34 y.","Couple + C. LE 16 ","2057","0.680507730796487","0.663732718339821","0.697282743253153","2"
"No","2010","35-65 y.","Couple + C. GT 16 ","981","0.581729923413121","0.558329677019381","0.605130169806861","2"
"No","2010","35-65 y.","Couple + C. LE and GT 16","660","0.575828019097557","0.54679328225161","0.604862755943504","2"
"No","2010","66 and older","1-pers.-HH","1105","0.978654361358054","0.970230988345328","0.987077734370779","2"
"No","2010","16-34 y.","Couple + C. GT 16 ","722","0.742767426996069","0.715145755177116","0.770389098815022","2"
"No","2010","16-34 y.","Couple + C. LE and GT 16","402","0.740813777064756","0.702251050371737","0.779376503757776","2"
"No","2010","35-65 y.","1-pers.-HH","710","0.642252312468504","0.613874163128184","0.670630461808824","2"
"No","2010","35-65 y.","(Married) couple without C. ","1971","0.654365413069564","0.637264648391363","0.671466177747764","2"
"No","2010","35-65 y.","Single parent ","904","0.652430015959949","0.627521225704604","0.677338806215295","2"
"No","2010","35-65 y.","Couple + C. LE 16 ","2944","0.614138679962875","0.600271670476241","0.628005689449509","2"
"No","2010","66 and older","(Married) couple without C. ","2478","0.95528640982881","0.947371118346883","0.963201701310736","2"
"No","2010","66 and older","Single parent ","61","0.918355139163412","0.852294027118922","0.984416251207903","2"
"No","2010","66 and older","Couple + C. LE 16 ","3","","","","2"
"No","2010","66 and older","Couple + C. GT 16 ","152","0.893246548490494","0.845547272283892","0.940945824697095","2"
"No","2010","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Yes","2010","16-34 y.","Couple + C. LE 16 ","911","0.319492269203513","0.302717256746847","0.336267281660179","1"
"Yes","2010","16-34 y.","1-pers.-HH","179","0.342423582175162","0.300996173279086","0.383850991071237","1"
"Yes","2010","16-34 y.","(Married) couple without C. ","214","0.306661702500401","0.271901915292778","0.341421489708025","1"
"Yes","2010","16-34 y.","Single parent ","176","0.294562847368187","0.262551974906214","0.32657371983016","1"
"Yes","2010","16-34 y.","Couple + C. GT 16 ","240","0.257232573003931","0.229610901184978","0.284854244822884","1"
"Yes","2010","16-34 y.","Couple + C. LE and GT 16","94","0.259186222935244","0.220623496242224","0.297748949628263","1"
"Yes","2010","35-65 y.","1-pers.-HH","386","0.357747687531496","0.329369538191176","0.386125836871816","1"
"Yes","2010","35-65 y.","(Married) couple without C. ","1000","0.345634586930437","0.328533822252236","0.362735351608637","1"
"Yes","2010","35-65 y.","Couple + C. LE and GT 16","453","0.424171980902443","0.395137244056496","0.45320671774839","1"
"Yes","2010","35-65 y.","Single parent ","500","0.347569984040051","0.322661193784705","0.372478774295396","1"
"Yes","2010","35-65 y.","Couple + C. LE 16 ","1790","0.385861320037125","0.371994310550491","0.399728329523759","1"
"Yes","2010","35-65 y.","Couple + C. GT 16 ","726","0.418270076586879","0.394869830193139","0.441670322980619","1"
"Yes","2010","66 and older","1-pers.-HH","26","","","","1"
"Yes","2010","66 and older","(Married) couple without C. ","141","0.0447135901711904","0.0367982986892637","0.052628881653117","1"
"Yes","2010","66 and older","Single parent ","5","","","","1"
"Yes","2010","66 and older","Couple + C. LE 16 ","1","","","","1"
"Yes","2010","66 and older","Couple + C. GT 16 ","9","","","","1"
"Yes","2010","66 and older","Couple + C. LE and GT 16","1","","","","1"
"No","2011","16-34 y.","1-pers.-HH","257","0.759791514958058","0.714906656421092","0.804676373495025","2"
"No","2011","16-34 y.","(Married) couple without C. ","235","0.737428993102866","0.689515363086879","0.785342623118853","2"
"No","2011","16-34 y.","Single parent ","628","0.826266633416378","0.799557483275066","0.852975783557689","2"
"No","2011","16-34 y.","Couple + C. LE 16 ","1532","0.677540820242835","0.65785179363343","0.69722984685224","2"
"No","2011","35-65 y.","Couple + C. GT 16 ","632","0.68457274786373","0.654898340855971","0.714247154871489","2"
"No","2011","35-65 y.","Couple + C. LE and GT 16","651","0.604861510132118","0.57522052808202","0.634502492182216","2"
"No","2011","66 and older","1-pers.-HH","1394","0.985100638435746","0.978790475196243","0.99141080167525","2"
"No","2011","16-34 y.","Couple + C. GT 16 ","529","0.789917967143781","0.75820850221","0.821627432077562","2"
"No","2011","16-34 y.","Couple + C. LE and GT 16","439","0.866616804611433","0.837051636917597","0.896181972305268","2"
"No","2011","35-65 y.","1-pers.-HH","660","0.706476727290083","0.676841064263684","0.736112390316481","2"
"No","2011","35-65 y.","(Married) couple without C. ","1685","0.725771417603434","0.707527257149694","0.744015578057175","2"
"No","2011","35-65 y.","Single parent ","1076","0.711166321956025","0.688668807490555","0.733663836421494","2"
"No","2011","35-65 y.","Couple + C. LE 16 ","2636","0.614440982785041","0.599698109580078","0.629183855990004","2"
"No","2011","66 and older","(Married) couple without C. ","3181","0.979273237488061","0.974375177620317","0.984171297355806","2"
"No","2011","66 and older","Single parent ","81","0.955149991335256","0.911149686850072","0.999150295820439","2"
"No","2011","66 and older","Couple + C. LE 16 ","6","","","","2"
"No","2011","66 and older","Couple + C. GT 16 ","186","0.979680761152343","0.959619081188966","0.99974244111572","2"
"No","2011","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Yes","2011","16-34 y.","Couple + C. LE 16 ","633","0.322459179757165","0.30277015314776","0.34214820636657","1"
"Yes","2011","16-34 y.","1-pers.-HH","91","0.240208485041942","0.195323626504975","0.285093343578908","1"
"Yes","2011","16-34 y.","(Married) couple without C. ","89","0.262571006897134","0.214657376881147","0.310484636913121","1"
"Yes","2011","16-34 y.","Single parent ","145","0.173733366583622","0.147024216442311","0.200442516724934","1"
"Yes","2011","16-34 y.","Couple + C. GT 16 ","105","0.210082032856219","0.178372567922438","0.24179149779","1"
"Yes","2011","16-34 y.","Couple + C. LE and GT 16","69","0.133383195388567","0.103818027694732","0.162948363082403","1"
"Yes","2011","35-65 y.","1-pers.-HH","247","0.293523272709917","0.263887609683519","0.323158935736316","1"
"Yes","2011","35-65 y.","(Married) couple without C. ","612","0.274228582396566","0.255984421942825","0.292472742850306","1"
"Yes","2011","35-65 y.","Couple + C. LE and GT 16","394","0.395138489867882","0.365497507817784","0.42477947191798","1"
"Yes","2011","35-65 y.","Couple + C. LE 16 ","1551","0.385559017214959","0.370816144009996","0.400301890419922","1"
"Yes","2011","35-65 y.","Couple + C. GT 16 ","310","0.31542725213627","0.285752845128511","0.345101659144029","1"
"Yes","2011","66 and older","Couple + C. LE 16 ","1","","","","1"
"Yes","2011","66 and older","Single parent ","4","","","","1"
"Yes","2011","35-65 y.","Single parent ","483","0.288833678043975","0.266336163578506","0.311331192509445","1"
"Yes","2011","66 and older","1-pers.-HH","22","","","","1"
"Yes","2011","66 and older","(Married) couple without C. ","69","0.0207267625119385","0.0158287026441937","0.0256248223796833","1"
"Yes","2011","66 and older","Couple + C. GT 16 ","4","","","","1"
"Yes","2011","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2012","16-34 y.","1-pers.-HH","500","0.692709193055188","0.658724627554344","0.726693758556032","2"
"No","2012","16-34 y.","(Married) couple without C. ","592","0.743368521394389","0.713473545249731","0.773263497539048","2"
"No","2012","16-34 y.","Single parent ","686","0.763408597799498","0.735424633854136","0.791392561744859","2"
"No","2012","16-34 y.","Couple + C. LE 16 ","1453","0.656691711872653","0.636388816503794","0.676994607241511","2"
"No","2012","35-65 y.","Couple + C. GT 16 ","1153","0.620109319585585","0.598157842635771","0.642060796535398","2"
"No","2012","35-65 y.","Couple + C. LE and GT 16","837","0.566577193038175","0.540720676889206","0.592433709187145","2"
"No","2012","66 and older","1-pers.-HH","1384","0.963698952056377","0.954018318299557","0.973379585813198","2"
"No","2012","66 and older","(Married) couple without C. ","3279","0.955131501607967","0.948213650319212","0.962049352896722","2"
"No","2012","66 and older","Single parent ","80","0.935566440404222","0.883371067129034","0.987761813679411","2"
"No","2012","66 and older","Couple + C. LE 16 ","8","","","","2"
"No","2012","66 and older","Couple + C. GT 16 ","153","0.930453758089469","0.891987700208812","0.968919815970126","2"
"No","2012","16-34 y.","Couple + C. GT 16 ","720","0.699201549624311","0.67098823849028","0.727414860758343","2"
"No","2012","16-34 y.","Couple + C. LE and GT 16","499","0.813934557895615","0.78305217685754","0.84481693893369","2"
"No","2012","35-65 y.","1-pers.-HH","1076","0.68360383202057","0.660679324861965","0.706528339179174","2"
"No","2012","35-65 y.","(Married) couple without C. ","2604","0.666204855934079","0.651314931604253","0.681094780263904","2"
"No","2012","35-65 y.","Single parent ","1230","0.677254221879259","0.655547192870167","0.698961250888351","2"
"No","2012","35-65 y.","Couple + C. LE 16 ","3231","0.618855208261367","0.605550815839698","0.632159600683035","2"
"No","2012","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Yes","2012","16-34 y.","Couple + C. LE 16 ","648","0.343308288127347","0.323005392758489","0.363611183496206","1"
"Yes","2012","16-34 y.","1-pers.-HH","208","0.307290806944812","0.273306241443968","0.341275372445656","1"
"Yes","2012","16-34 y.","(Married) couple without C. ","228","0.256631478605611","0.226736502460952","0.286526454750269","1"
"Yes","2012","16-34 y.","Single parent ","200","0.236591402200502","0.208607438255141","0.264575366145864","1"
"Yes","2012","16-34 y.","Couple + C. GT 16 ","295","0.300798450375689","0.272585139241658","0.32901176150972","1"
"Yes","2012","16-34 y.","Couple + C. LE and GT 16","111","0.186065442104385","0.155183061066309","0.21694782314246","1"
"Yes","2012","35-65 y.","1-pers.-HH","505","0.31639616797943","0.293471660820826","0.339320675138035","1"
"Yes","2012","35-65 y.","(Married) couple without C. ","1249","0.333795144065921","0.318905219736096","0.348685068395747","1"
"Yes","2012","35-65 y.","Couple + C. LE and GT 16","574","0.433422806961825","0.407566290812855","0.459279323110794","1"
"Yes","2012","66 and older","Single parent ","5","","","","1"
"Yes","2012","66 and older","Couple + C. LE 16 ","5","","","","1"
"Yes","2012","66 and older","Couple + C. GT 16 ","15","","","","1"
"Yes","2012","35-65 y.","Couple + C. LE 16 ","1888","0.381144791738633","0.367840399316965","0.394449184160302","1"
"Yes","2012","35-65 y.","Couple + C. GT 16 ","725","0.379890680414415","0.357939203464602","0.401842157364229","1"
"Yes","2012","66 and older","(Married) couple without C. ","161","0.044868498392033","0.0379506471032781","0.0517863496807878","1"
"Yes","2012","35-65 y.","Single parent ","552","0.322745778120741","0.301038749111649","0.344452807129833","1"
"Yes","2012","66 and older","Couple + C. LE and GT 16","","","","","1"
"Yes","2012","66 and older","1-pers.-HH","50","0.0363010479436226","0.0266204141868024","0.0459816817004428","1"
"No","2013","16-34 y.","1-pers.-HH","603","0.716423496620223","0.685996832818312","0.746850160422134","2"
"No","2013","16-34 y.","(Married) couple without C. ","801","0.758322897299232","0.732696029055976","0.783949765542488","2"
"No","2013","16-34 y.","Single parent ","798","0.796323290765706","0.771312131850324","0.821334449681087","2"
"No","2013","16-34 y.","Couple + C. LE 16 ","1683","0.689846087030907","0.671313268354203","0.70837890570761","2"
"No","2013","16-34 y.","Couple + C. GT 16 ","815","0.697974407967786","0.671321948779329","0.724626867156242","2"
"No","2013","16-34 y.","Couple + C. LE and GT 16","677","0.799038889134342","0.772052401993406","0.826025376275278","2"
"No","2013","35-65 y.","1-pers.-HH","1153","0.686980499393232","0.664625762331205","0.70933523645526","2"
"No","2013","35-65 y.","(Married) couple without C. ","2757","0.696515678001794","0.682341968910047","0.710689387093542","2"
"No","2013","35-65 y.","Single parent ","1277","0.662603700664848","0.641121835297821","0.684085566031875","2"
"No","2013","35-65 y.","Couple + C. LE 16 ","3681","0.649673924845331","0.637285704219387","0.662062145471276","2"
"No","2013","35-65 y.","Couple + C. GT 16 ","1260","0.584048144036093","0.562962458319485","0.605133829752702","2"
"No","2013","35-65 y.","Couple + C. LE and GT 16","1043","0.623034771486989","0.599963579742645","0.646105963231334","2"
"No","2013","66 and older","1-pers.-HH","1356","0.965419901922354","0.955872784229751","0.974967019614957","2"
"No","2013","66 and older","(Married) couple without C. ","3186","0.960251095706226","0.953621454021932","0.966880737390519","2"
"No","2013","66 and older","Single parent ","70","0.959135280547845","0.914028022826428","1.00424253826926","2"
"No","2013","66 and older","Couple + C. LE 16 ","12","","","","2"
"No","2013","66 and older","Couple + C. GT 16 ","145","0.969142544595741","0.942005679451719","0.996279409739763","2"
"No","2013","66 and older","Couple + C. LE and GT 16","","","","","2"
"Yes","2013","16-34 y.","Couple + C. LE 16 ","710","0.310153912969093","0.29162109429239","0.328686731645797","1"
"Yes","2013","16-34 y.","1-pers.-HH","240","0.283576503379777","0.253149839577866","0.314003167181688","1"
"Yes","2013","16-34 y.","(Married) couple without C. ","271","0.241677102700768","0.216050234457513","0.267303970944024","1"
"Yes","2013","16-34 y.","Single parent ","198","0.203676709234294","0.178665550318913","0.228687868149676","1"
"Yes","2013","16-34 y.","Couple + C. GT 16 ","325","0.302025592032214","0.275373132843758","0.328678051220671","1"
"Yes","2013","16-34 y.","Couple + C. LE and GT 16","170","0.200961110865658","0.173974623724722","0.227947598006594","1"
"Yes","2013","35-65 y.","1-pers.-HH","500","0.313019500606768","0.29066476354474","0.335374237668795","1"
"Yes","2013","35-65 y.","(Married) couple without C. ","1285","0.303484321998206","0.289310612906458","0.317658031089953","1"
"Yes","2013","66 and older","Single parent ","4","","","","1"
"Yes","2013","66 and older","Couple + C. LE 16 ","3","","","","1"
"Yes","2013","35-65 y.","Single parent ","584","0.337396299335152","0.315914433968125","0.358878164702179","1"
"Yes","2013","35-65 y.","Couple + C. LE 16 ","2016","0.350326075154669","0.337937854528724","0.362714295780613","1"
"Yes","2013","35-65 y.","Couple + C. GT 16 ","839","0.415951855963907","0.394866170247298","0.437037541680516","1"
"Yes","2013","35-65 y.","Couple + C. LE and GT 16","652","0.376965228513011","0.353894036768666","0.400036420257355","1"
"Yes","2013","66 and older","1-pers.-HH","51","0.0345800980776461","0.0250329803850429","0.0441272157702494","1"
"Yes","2013","66 and older","(Married) couple without C. ","150","0.0397489042937741","0.0331192626094808","0.0463785459780675","1"
"Yes","2013","66 and older","Couple + C. GT 16 ","11","","","","1"
"Yes","2013","66 and older","Couple + C. LE and GT 16","","","","","1"
"No","2014","16-34 y.","1-pers.-HH","466","0.681019260616793","0.646880047442016","0.71515847379157","2"
"No","2014","16-34 y.","(Married) couple without C. ","702","0.720109363880357","0.691958338205144","0.74826038955557","2"
"No","2014","16-34 y.","Single parent ","627","0.756202136352245","0.726991370559113","0.785412902145377","2"
"No","2014","16-34 y.","Couple + C. LE 16 ","1192","0.639241040386851","0.617322656937406","0.661159423836297","2"
"No","2014","16-34 y.","Couple + C. GT 16 ","675","0.681412775960559","0.652986003303161","0.709839548617957","2"
"No","2014","16-34 y.","Couple + C. LE and GT 16","516","0.70889688802124","0.675220580851269","0.742573195191212","2"
"No","2014","35-65 y.","1-pers.-HH","1004","0.664261384881655","0.640512711494795","0.688010058268516","2"
"No","2014","35-65 y.","(Married) couple without C. ","2426","0.661125843299948","0.645868298365826","0.67638338823407","2"
"No","2014","35-65 y.","Single parent ","1021","0.661622859454553","0.637662245425385","0.685583473483722","2"
"No","2014","35-65 y.","Couple + C. LE 16 ","2964","0.612989805714624","0.599357770830047","0.6266218405992","2"
"No","2014","35-65 y.","Couple + C. GT 16 ","1064","0.580899655507205","0.558433955787639","0.603365355226771","2"
"No","2014","35-65 y.","Couple + C. LE and GT 16","878","0.579255920237214","0.554347411997156","0.604164428477272","2"
"No","2014","66 and older","1-pers.-HH","1331","0.95758802000659","0.947001283613605","0.968174756399575","2"
"No","2014","66 and older","(Married) couple without C. ","3039","0.948389465797899","0.94077504007548","0.956003891520318","2"
"No","2014","66 and older","Single parent ","66","0.9345445005983","0.877014817713314","0.992074183483286","2"
"No","2014","66 and older","Couple + C. LE 16 ","9","","","","2"
"No","2014","66 and older","Couple + C. GT 16 ","144","0.898734680248239","0.85338546775536","0.944083892741118","2"
"No","2014","66 and older","Couple + C. LE and GT 16","2","","","","2"
"Yes","2014","16-34 y.","Couple + C. LE 16 ","652","0.360758959613149","0.338840576163703","0.382677343062594","1"
"Yes","2014","16-34 y.","1-pers.-HH","250","0.318980739383207","0.28484152620843","0.353119952557984","1"
"Yes","2014","16-34 y.","(Married) couple without C. ","275","0.279890636119643","0.251739610444431","0.308041661794856","1"
"Yes","2014","16-34 y.","Single parent ","203","0.243797863647755","0.214587097854623","0.273008629440887","1"
"Yes","2014","16-34 y.","Couple + C. GT 16 ","357","0.318587224039441","0.290160451382043","0.347013996696839","1"
"Yes","2014","16-34 y.","Couple + C. LE and GT 16","183","0.29110311197876","0.257426804808788","0.324779419148731","1"
"Yes","2014","35-65 y.","1-pers.-HH","515","0.335738615118345","0.311989941731484","0.359487288505205","1"
"Yes","2014","35-65 y.","(Married) couple without C. ","1271","0.338874156700052","0.32361661176593","0.354131701634174","1"
"Yes","2014","66 and older","Single parent ","5","","","","1"
"Yes","2014","66 and older","Couple + C. LE 16 ","5","","","","1"
"Yes","2014","35-65 y.","Single parent ","477","0.338377140545447","0.314416526516278","0.362337754574615","1"
"Yes","2014","35-65 y.","Couple + C. LE 16 ","1940","0.387010194285376","0.3733781594008","0.400642229169953","1"
"Yes","2014","35-65 y.","Couple + C. GT 16 ","789","0.419100344492795","0.396634644773229","0.441566044212361","1"
"Yes","2014","35-65 y.","Couple + C. LE and GT 16","631","0.420744079762786","0.395835571522728","0.445652588002844","1"
"Yes","2014","66 and older","1-pers.-HH","61","0.04241197999341","0.0318252436004251","0.0529987163863949","1"
"Yes","2014","66 and older","(Married) couple without C. ","204","0.0516105342021009","0.0439961084796822","0.0592249599245195","1"
"Yes","2014","66 and older","Couple + C. GT 16 ","26","","","","1"
"Yes","2014","66 and older","Couple + C. LE and GT 16","2","","","","1"
"No","2015","16-34 y.","1-pers.-HH","535","0.707751434081561","0.676117412018489","0.739385456144633","2"
"No","2015","16-34 y.","(Married) couple without C. ","769","0.702078000316777","0.675001858295916","0.729154142337639","2"
"No","2015","16-34 y.","Single parent ","677","0.790567693858588","0.762918797731879","0.818216589985297","2"
"No","2015","16-34 y.","Couple + C. LE 16 ","1298","0.714474906609035","0.693809417526496","0.735140395691573","2"
"No","2015","16-34 y.","Couple + C. GT 16 ","695","0.710502896277075","0.681813757427455","0.739192035126696","2"
"No","2015","16-34 y.","Couple + C. LE and GT 16","567","0.769884380173792","0.739496517805711","0.800272242541874","2"
"No","2015","35-65 y.","1-pers.-HH","1014","0.673102419050513","0.649466360556548","0.696738477544478","2"
"No","2015","35-65 y.","(Married) couple without C. ","2418","0.668509137857743","0.653127344731894","0.683890930983593","2"
"No","2015","35-65 y.","Single parent ","1052","0.708758719815157","0.685445829612445","0.732071610017868","2"
"No","2015","35-65 y.","Couple + C. LE 16 ","3213","0.676580656151982","0.663421107643399","0.689740204660566","2"
"No","2015","35-65 y.","Couple + C. GT 16 ","1068","0.585363260139926","0.562385940681401","0.60834057959845","2"
"No","2015","35-65 y.","Couple + C. LE and GT 16","903","0.625961429667788","0.601251090943326","0.65067176839225","2"
"No","2015","66 and older","1-pers.-HH","1323","0.95336421733334","0.942255367283937","0.964473067382744","2"
"No","2015","66 and older","(Married) couple without C. ","3013","0.946254486386822","0.938425020362533","0.954083952411111","2"
"No","2015","66 and older","Single parent ","67","0.915168132081454","0.852109082819173","0.978227181343735","2"
"No","2015","66 and older","Couple + C. LE 16 ","9","","","","2"
"No","2015","66 and older","Couple + C. GT 16 ","174","0.930762625163675","0.895223247396555","0.966302002930794","2"
"No","2015","66 and older","Couple + C. LE and GT 16","3","","","","2"
"Yes","2015","16-34 y.","Couple + C. LE 16 ","537","0.285525093390965","0.264859604308427","0.306190582473504","1"
"Yes","2015","16-34 y.","1-pers.-HH","259","0.292248565918439","0.260614543855367","0.323882587981511","1"
"Yes","2015","16-34 y.","(Married) couple without C. ","327","0.297921999683223","0.270845857662361","0.324998141704084","1"
"Yes","2015","16-34 y.","Single parent ","155","0.209432306141412","0.181783410014703","0.237081202268121","1"
"Yes","2015","16-34 y.","Couple + C. GT 16 ","265","0.289497103722925","0.260807964873304","0.318186242572545","1"
"Yes","2015","16-34 y.","Couple + C. LE and GT 16","170","0.230115619826208","0.199727757458126","0.260503482194289","1"
"Yes","2015","35-65 y.","1-pers.-HH","499","0.326897580949487","0.303261522455522","0.350533639443452","1"
"Yes","2015","35-65 y.","(Married) couple without C. ","1180","0.331490862142257","0.316109069016407","0.346872655268106","1"
"Yes","2015","66 and older","Single parent ","8","","","","1"
"Yes","2015","66 and older","Couple + C. LE 16 ","1","","","","1"
"Yes","2015","35-65 y.","Single parent ","407","0.291241280184843","0.267928389982132","0.314554170387554","1"
"Yes","2015","35-65 y.","Couple + C. LE 16 ","1641","0.323419343848018","0.310259795339434","0.336578892356601","1"
"Yes","2015","66 and older","(Married) couple without C. ","174","0.0537455136131783","0.0459160475888895","0.0615749796374672","1"
"Yes","2015","66 and older","Couple + C. LE and GT 16","","","","","1"
"Yes","2015","35-65 y.","Couple + C. GT 16 ","698","0.414636739860074","0.39165942040155","0.437614059318599","1"
"Yes","2015","35-65 y.","Couple + C. LE and GT 16","570","0.374038570332212","0.34932823160775","0.398748909056674","1"
"Yes","2015","66 and older","1-pers.-HH","61","0.0466357826666596","0.0355269326172564","0.0577446327160628","1"
"Yes","2015","66 and older","Couple + C. GT 16 ","22","","","","1"
"No","2016","16-34 y.","1-pers.-HH","478","0.680726918319952","0.645609597839276","0.715844238800629","2"
"No","2016","16-34 y.","(Married) couple without C. ","663","0.702969330740638","0.67345811426785","0.732480547213427","2"
"No","2016","16-34 y.","Single parent ","597","0.813055264827992","0.7847348862887","0.841375643367284","2"
"No","2016","16-34 y.","Couple + C. LE 16 ","999","0.701495695168214","0.677644442631799","0.725346947704628","2"
"No","2016","16-34 y.","Couple + C. GT 16 ","658","0.741251877099002","0.712592062506609","0.769911691691396","2"
"No","2016","16-34 y.","Couple + C. LE and GT 16","533","0.793882596299495","0.763433899022201","0.824331293576788","2"
"No","2016","35-65 y.","1-pers.-HH","989","0.670122445895837","0.645787690751682","0.694457201039991","2"
"No","2016","35-65 y.","(Married) couple without C. ","2261","0.671825231836205","0.655886783384854","0.687763680287556","2"
"No","2016","35-65 y.","Single parent ","954","0.723132387516829","0.699021502424425","0.747243272609233","2"
"No","2016","35-65 y.","Couple + C. LE 16 ","2836","0.669321180197868","0.655318088659327","0.683324271736409","2"
"No","2016","35-65 y.","Couple + C. GT 16 ","993","0.60136195912964","0.577658269051315","0.625065649207966","2"
"No","2016","35-65 y.","Couple + C. LE and GT 16","867","0.632512642633342","0.607176509487568","0.657848775779116","2"
"No","2016","66 and older","1-pers.-HH","1277","0.949575361210863","0.937854921124564","0.961295801297163","2"
"No","2016","66 and older","(Married) couple without C. ","2884","0.945143430975853","0.937067794602627","0.953219067349078","2"
"No","2016","66 and older","Single parent ","65","0.918824639605545","0.854847105030499","0.98280217418059","2"
"No","2016","66 and older","Couple + C. LE 16 ","6","","","","2"
"No","2016","66 and older","Couple + C. GT 16 ","167","0.859310925110301","0.810880213590854","0.907741636629748","2"
"No","2016","66 and older","Couple + C. LE and GT 16","1","","","","2"
"Yes","2016","16-34 y.","1-pers.-HH","199","0.319273081680048","0.284155761199371","0.354390402160724","1"
"Yes","2016","16-34 y.","(Married) couple without C. ","258","0.297030669259362","0.267519452786573","0.32654188573215","1"
"Yes","2016","16-34 y.","Single parent ","131","0.186944735172008","0.158624356632716","0.2152651137113","1"
"Yes","2016","16-34 y.","Couple + C. LE 16 ","415","0.298504304831786","0.274653052295372","0.322355557368201","1"
"Yes","2016","16-34 y.","Couple + C. GT 16 ","239","0.258748122900998","0.230088308308604","0.287407937493391","1"
"Yes","2016","16-34 y.","Couple + C. LE and GT 16","145","0.206117403700505","0.175668706423212","0.236566100977799","1"
"Yes","2016","35-65 y.","1-pers.-HH","445","0.329877554104163","0.305542798960009","0.354212309248318","1"
"Yes","2016","35-65 y.","(Married) couple without C. ","1073","0.328174768163795","0.312236319712444","0.344113216615146","1"
"Yes","2016","35-65 y.","Single parent ","369","0.276867612483171","0.252756727390767","0.300978497575575","1"
"Yes","2016","35-65 y.","Couple + C. LE 16 ","1500","0.330678819802132","0.316675728263591","0.344681911340673","1"
"Yes","2016","35-65 y.","Couple + C. GT 16 ","646","0.39863804087036","0.374934350792034","0.422341730948685","1"
"Yes","2016","35-65 y.","Couple + C. LE and GT 16","524","0.367487357366658","0.342151224220883","0.392823490512432","1"
"Yes","2016","66 and older","Single parent ","5","","","","1"
"Yes","2016","66 and older","Couple + C. LE 16 ","1","","","","1"
"Yes","2016","66 and older","Couple + C. LE and GT 16","1","","","","1"
"Yes","2016","66 and older","1-pers.-HH","62","0.0504246387891367","0.0387041987028375","0.062145078875436","1"
"Yes","2016","66 and older","Couple + C. GT 16 ","31","0.140689074889699","0.0922583633702522","0.189119786409146","1"
"Yes","2016","66 and older","(Married) couple without C. ","170","0.0548565690241474","0.0467809326509221","0.0629322053973727","1"
"No","2017","16-34 y.","1-pers.-HH","623","0.729578862289405","0.699805939379369","0.759351785199441","2"
"No","2017","16-34 y.","(Married) couple without C. ","790","0.714872355826496","0.687782930265004","0.741961781387988","2"
"No","2017","16-34 y.","Single parent ","666","0.794635680804825","0.766764340789241","0.822507020820409","2"
"No","2017","16-34 y.","Couple + C. LE 16 ","940","0.723148883648237","0.699038441845849","0.747259325450625","2"
"No","2017","16-34 y.","Couple + C. GT 16 ","826","0.752579009026709","0.726902998602845","0.778255019450574","2"
