"ple0044_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2010","Part Time","higher vocational","184","0.503474103230726","0.451968636560175","0.554979569901277","2"
"No","2010","Part Time","higher education","702","0.546465283440241","0.519527135721577","0.573403431158904","2"
"Yes","2010","Part Time","in school","18","","","","1"
"Yes","2010","Part Time","inadequately","35","0.5556792160194","0.4367000061082","0.6746584259306","1"
"Yes","2010","Part Time","general elemantary","294","0.496416666509786","0.454478385943343","0.53835494707623","1"
"Yes","2010","Part Time","middle vocational","1686","0.517231127410681","0.499876898189254","0.534585356632108","1"
"Yes","2010","Part Time","vocational + Abi","284","0.495248910788341","0.45423979231779","0.536258029258892","1"
"Yes","2010","Part Time","higher vocational","178","0.496525896769274","0.445020430098723","0.548031363439825","1"
"Yes","2010","Part Time","higher education","610","0.453534716559759","0.426596568841096","0.480472864278423","1"
"Yes","2010","Full Time","general elemantary","210","0.40329149089911","0.362030579081839","0.444552402716381","1"
"Yes","2010","Full Time","middle vocational","1714","0.40561596278858","0.390841807383762","0.420390118193399","1"
"Yes","2010","Full Time","in school","3","","","","1"
"Yes","2010","Full Time","inadequately","24","","","","1"
"Yes","2010","Full Time","vocational + Abi","271","0.388345542176947","0.352318163589683","0.424372920764211","1"
"Yes","2010","Full Time","higher vocational","356","0.453018396198429","0.418306461138039","0.487730331258819","1"
"Yes","2010","Full Time","higher education","1142","0.416243760873502","0.397629794225968","0.434857727521036","1"
"Yes","2010","Not Working","higher vocational","","","","","1"
"Yes","2010","Not Working","general elemantary","6","","","","1"
"Yes","2010","Not Working","vocational + Abi","3","","","","1"
"Yes","2010","Not Working","higher education","5","","","","1"
"Yes","2010","Not Working","in school","3","","","","1"
"Yes","2010","Not Working","inadequately","2","","","","1"
"Yes","2010","Not Working","middle vocational","29","","","","1"
"No","2011","Full Time","in school","3","","","","2"
"No","2011","Full Time","inadequately","33","0.449262329898194","0.323400262880866","0.575124396915522","2"
"No","2011","Full Time","general elemantary","278","0.646125342544874","0.601446195712919","0.690804489376829","2"
"No","2011","Full Time","middle vocational","1532","0.552631302510218","0.533799437098459","0.571463167921978","2"
"No","2011","Full Time","vocational + Abi","290","0.642217380447845","0.59836507854289","0.686069682352799","2"
"No","2011","Full Time","higher vocational","267","0.575947208211074","0.531268514789908","0.620625901632241","2"
"No","2011","Full Time","higher education","959","0.599622572116073","0.575561554989104","0.623683589243043","2"
"No","2011","Part Time","in school","61","0.780738794290524","0.687100986391868","0.87437660218918","2"
"No","2011","Part Time","inadequately","36","0.420297537275351","0.307065934094912","0.533529140455791","2"
"No","2011","Part Time","general elemantary","258","0.522737689322007","0.479130981547912","0.566344397096103","2"
"No","2011","Part Time","middle vocational","1367","0.552319488346506","0.533238962924149","0.571400013768863","2"
"No","2011","Part Time","vocational + Abi","270","0.51790911580122","0.475408808737079","0.560409422865361","2"
"No","2011","Part Time","higher vocational","133","0.61679390478556","0.555667170369188","0.677920639201932","2"
"No","2011","Part Time","higher education","516","0.550736760077642","0.51941770305339","0.582055817101895","2"
"No","2011","Not Working","in school","374","0.994411888969893","0.98689708150069","1.0019266964391","2"
"No","2011","Not Working","inadequately","242","1","1","1","2"
"No","2011","Not Working","general elemantary","1594","0.991314898673133","0.986788116600379","0.995841680745887","2"
"No","2011","Not Working","middle vocational","5039","0.993605267006736","0.991416097434156","0.995794436579315","2"
"No","2011","Not Working","vocational + Abi","462","0.993639816839953","0.986460436824444","1.00081919685546","2"
"No","2011","Not Working","higher vocational","513","0.995351924639316","0.989483140298322","1.00122070898031","2"
"No","2011","Not Working","higher education","1561","0.992263838945396","0.987927218675529","0.996600459215263","2"
"Yes","2011","Part Time","in school","14","","","","1"
"Yes","2011","Part Time","inadequately","37","0.579702462724649","0.466470859544209","0.692934065905088","1"
"Yes","2011","Part Time","general elemantary","246","0.477262310677993","0.433655602903897","0.520869018452088","1"
"Yes","2011","Part Time","middle vocational","1242","0.447680511653494","0.428599986231137","0.466761037075851","1"
"Yes","2011","Part Time","vocational + Abi","261","0.48209088419878","0.439590577134639","0.524591191262921","1"
"Yes","2011","Part Time","higher vocational","110","0.38320609521444","0.322079360798068","0.444332829630812","1"
"Yes","2011","Part Time","higher education","453","0.449263239922358","0.417944182898105","0.48058229694661","1"
"Yes","2011","Full Time","general elemantary","162","0.353874657455126","0.309195510623171","0.398553804287081","1"
"Yes","2011","Full Time","middle vocational","1146","0.447368697489782","0.428536832078022","0.466200562901541","1"
"Yes","2011","Full Time","in school","1","","","","1"
"Yes","2011","Full Time","inadequately","27","","","","1"
"Yes","2011","Full Time","higher education","634","0.400377427883927","0.376316410756957","0.424438445010896","1"
"Yes","2011","Not Working","higher education","7","","","","1"
"Yes","2011","Full Time","vocational + Abi","169","0.357782619552155","0.313930317647201","0.40163492145711","1"
"Yes","2011","Full Time","higher vocational","203","0.424052791788926","0.37937409836776","0.468731485210092","1"
"Yes","2011","Not Working","general elemantary","20","","","","1"
"Yes","2011","Not Working","vocational + Abi","9","","","","1"
"Yes","2011","Not Working","higher vocational","3","","","","1"
"Yes","2011","Not Working","inadequately","","","","","1"
"Yes","2011","Not Working","middle vocational","54","0.00639473299326442","0.00420556342068519","0.00858390256584365","1"
"Yes","2011","Not Working","in school","4","","","","1"
"No","2012","Full Time","in school","","","","","2"
"No","2012","Full Time","inadequately","47","0.597683198730945","0.490229169199194","0.705137228262697","2"
"No","2012","Full Time","general elemantary","421","0.599102320368004","0.561769881000624","0.636434759735384","2"
"No","2012","Full Time","middle vocational","2879","0.605816281604069","0.591864836883876","0.619767726324261","2"
"No","2012","Full Time","vocational + Abi","555","0.688853013510271","0.657029443402172","0.720676583618371","2"
"No","2012","Full Time","higher vocational","552","0.600520903043456","0.568819789517145","0.632222016569768","2"
"No","2012","Full Time","higher education","1766","0.602776925462344","0.58516697795297","0.620386872971719","2"
"No","2012","Part Time","in school","66","0.619854334437734","0.523747362094737","0.715961306780731","2"
"No","2012","Part Time","inadequately","47","0.589064984020664","0.485080858505878","0.693049109535449","2"
"No","2012","Part Time","general elemantary","355","0.524788365508393","0.487363894384415","0.562212836632372","2"
"No","2012","Part Time","middle vocational","1940","0.533178357938547","0.517174273155702","0.549182442721393","2"
"No","2012","Part Time","vocational + Abi","389","0.540291160712333","0.503709898660402","0.576872422764265","2"
"No","2012","Part Time","higher vocational","168","0.52490101332979","0.472508873659506","0.577293153000074","2"
"No","2012","Part Time","higher education","865","0.580666796259728","0.556021681026507","0.605311911492948","2"
"No","2012","Not Working","in school","372","0.985731779338356","0.973728587564787","0.997734971111926","2"
"No","2012","Not Working","inadequately","212","0.997674375457086","0.991235751354973","1.0041129995592","2"
"No","2012","Not Working","general elemantary","1518","0.986606919437945","0.980867617266128","0.992346221609762","2"
"No","2012","Not Working","middle vocational","4923","0.989104373492491","0.986222292116119","0.991986454868862","2"
"No","2012","Not Working","vocational + Abi","413","0.975687669316749","0.960975532723923","0.990399805909575","2"
"No","2012","Not Working","higher vocational","517","0.987899776275264","0.978547408367775","0.997252144182753","2"
"No","2012","Not Working","higher education","1558","0.995407761590103","0.992066607890671","0.998748915289534","2"
"Yes","2012","Part Time","in school","32","0.380145665562266","0.284038693219269","0.476252637905263","1"
"Yes","2012","Part Time","inadequately","39","0.410935015979336","0.306950890464551","0.514919141494122","1"
"Yes","2012","Part Time","general elemantary","329","0.475211634491606","0.437787163367628","0.512636105615585","1"
"Yes","2012","Part Time","middle vocational","1793","0.466821642061453","0.450817557278607","0.482825726844298","1"
"Yes","2012","Part Time","vocational + Abi","324","0.459708839287667","0.423127577235735","0.496290101339598","1"
"Yes","2012","Part Time","higher vocational","181","0.47509898667021","0.422706846999926","0.527491126340494","1"
"Yes","2012","Part Time","higher education","675","0.419333203740273","0.394688088507052","0.443978318973494","1"
"Yes","2012","Full Time","general elemantary","241","0.400897679631996","0.363565240264616","0.438230118999376","1"
"Yes","2012","Full Time","middle vocational","1834","0.394183718395931","0.380232273675739","0.408135163116124","1"
"Yes","2012","Full Time","in school","","","","","1"
"Yes","2012","Full Time","inadequately","33","0.402316801269055","0.294862771737303","0.509770830800806","1"
"Yes","2012","Full Time","vocational + Abi","258","0.311146986489729","0.279323416381629","0.342970556597829","1"
"Yes","2012","Full Time","higher education","1200","0.397223074537656","0.379613127028281","0.41483302204703","1"
"Yes","2012","Full Time","higher vocational","365","0.399479096956544","0.367777983430232","0.431180210482855","1"
"Yes","2012","Not Working","higher education","15","","","","1"
"Yes","2012","Not Working","inadequately","3","","","","1"
"Yes","2012","Not Working","general elemantary","23","","","","1"
"Yes","2012","Not Working","in school","3","","","","1"
"Yes","2012","Not Working","middle vocational","61","0.0108956265075093","0.00801354513113748","0.0137777078838812","1"
"Yes","2012","Not Working","higher vocational","8","","","","1"
"Yes","2012","Not Working","vocational + Abi","8","","","","1"
"No","2013","Full Time","in school","2","","","","2"
"No","2013","Full Time","inadequately","51","0.587682006471066","0.473181803260076","0.702182209682056","2"
"No","2013","Full Time","general elemantary","395","0.65885885447518","0.620829043165632","0.696888665784728","2"
"No","2013","Full Time","middle vocational","2723","0.621733366137094","0.607331947991021","0.636134784283167","2"
"No","2013","Full Time","vocational + Abi","511","0.688301632368772","0.655392803570816","0.721210461166729","2"
"No","2013","Full Time","higher vocational","499","0.583845917032183","0.550492271090311","0.617199562974055","2"
"No","2013","Full Time","higher education","1785","0.642558095656719","0.624891855937447","0.660224335375991","2"
"No","2013","Part Time","in school","61","0.677718652512951","0.585189761315732","0.770247543710171","2"
"No","2013","Part Time","inadequately","38","0.548011047567751","0.436118835015996","0.659903260119505","2"
"No","2013","Part Time","general elemantary","382","0.601289578084379","0.563648500760745","0.638930655408012","2"
"No","2013","Part Time","middle vocational","1973","0.558844555543006","0.542575240961036","0.575113870124976","2"
"No","2013","Part Time","vocational + Abi","366","0.560639163925642","0.522688638465432","0.598589689385851","2"
"No","2013","Part Time","higher vocational","192","0.573519567893569","0.52221717081","0.624821964977137","2"
"No","2013","Part Time","higher education","866","0.595429234936808","0.570599615088047","0.620258854785568","2"
"No","2013","Not Working","in school","507","0.987873204166097","0.978465794540466","0.997280613791728","2"
"No","2013","Not Working","inadequately","397","0.888825319310497","0.860585899559741","0.917064739061253","2"
"No","2013","Not Working","general elemantary","2146","0.940821303064778","0.931466519141979","0.950176086987577","2"
"No","2013","Not Working","middle vocational","5514","0.951116949300738","0.945713893335532","0.956520005265943","2"
"No","2013","Not Working","vocational + Abi","719","0.8473917047931","0.824229826657685","0.870553582928515","2"
"No","2013","Not Working","higher vocational","503","0.98065677591973","0.968875525496114","0.992438026343346","2"
"No","2013","Not Working","higher education","2088","0.900947369781109","0.889180647920621","0.912714091641597","2"
"Yes","2013","Part Time","in school","37","0.322281347487048","0.229752456289829","0.414810238684268","1"
"Yes","2013","Part Time","inadequately","38","0.451988952432249","0.340096739880495","0.563881164984004","1"
"Yes","2013","Part Time","general elemantary","268","0.398710421915621","0.361069344591988","0.436351499239255","1"
"Yes","2013","Part Time","middle vocational","1605","0.441155444456994","0.424886129875024","0.457424759038964","1"
"Yes","2013","Part Time","vocational + Abi","291","0.439360836074358","0.401410310614149","0.477311361534568","1"
"Yes","2013","Part Time","higher vocational","165","0.426480432106431","0.375178035022863","0.47778282919","1"
"Yes","2013","Part Time","higher education","635","0.404570765063192","0.379741145214432","0.429400384911953","1"
"Yes","2013","Full Time","general elemantary","202","0.34114114552482","0.303111334215272","0.379170956834368","1"
"Yes","2013","Full Time","middle vocational","1633","0.378266633862906","0.363865215716833","0.392668052008979","1"
"Yes","2013","Full Time","inadequately","20","","","","1"
"Yes","2013","Full Time","vocational + Abi","250","0.311698367631228","0.278789538833271","0.344607196429184","1"
"Yes","2013","Full Time","higher vocational","340","0.416154082967817","0.382800437025945","0.449507728909689","1"
"Yes","2013","Full Time","in school","2","","","","1"
"Yes","2013","Full Time","higher education","1042","0.357441904343281","0.339775664624009","0.375108144062553","1"
"Yes","2013","Not Working","higher education","388","0.0990526302188909","0.087285908358403","0.110819352079379","1"
"Yes","2013","Not Working","higher vocational","22","","","","1"
"Yes","2013","Not Working","in school","13","","","","1"
"Yes","2013","Not Working","middle vocational","604","0.0488830506992624","0.0434799947340568","0.0542861066644679","1"
"Yes","2013","Not Working","general elemantary","298","0.0591786969352223","0.0498239130124233","0.0685334808580214","1"
"Yes","2013","Not Working","vocational + Abi","207","0.1526082952069","0.129446417071485","0.175770173342315","1"
"Yes","2013","Not Working","inadequately","79","0.111174680689503","0.0829352609387473","0.139414100440259","1"
"No","2014","Full Time","in school","2","","","","2"
"No","2014","Full Time","inadequately","49","0.580285707562308","0.476583910853585","0.683987504271032","2"
"No","2014","Full Time","general elemantary","501","0.644638771101819","0.610876420655138","0.6784011215485","2"
"No","2014","Full Time","middle vocational","2760","0.617326516210684","0.603062155498113","0.631590876923256","2"
"No","2014","Full Time","vocational + Abi","573","0.697406119359839","0.667427076043109","0.727385162676568","2"
"No","2014","Full Time","higher vocational","435","0.524142531659891","0.488890508409617","0.559394554910166","2"
"No","2014","Full Time","higher education","1801","0.607646174516477","0.589960285940085","0.625332063092868","2"
"No","2014","Part Time","in school","52","0.706618943988899","0.604921180913773","0.808316707064025","2"
"No","2014","Part Time","inadequately","65","0.554780176912684","0.4686826216356","0.640877732189768","2"
"No","2014","Part Time","general elemantary","414","0.539734298617904","0.505346399923357","0.574122197312451","2"
"No","2014","Part Time","middle vocational","1870","0.549466325218531","0.53295690675609","0.565975743680972","2"
"No","2014","Part Time","vocational + Abi","383","0.486760197153277","0.4504274213068","0.523092972999753","2"
"No","2014","Part Time","higher vocational","201","0.536328312205781","0.484306989648025","0.588349634763538","2"
"No","2014","Part Time","higher education","967","0.589166984481045","0.565514081471344","0.612819887490747","2"
"No","2014","Not Working","in school","301","0.843109249992583","0.805848795762387","0.880369704222778","2"
"No","2014","Not Working","inadequately","183","0.781200905669802","0.732068529522561","0.830333281817042","2"
"No","2014","Not Working","general elemantary","1272","0.925726245378059","0.912438806742981","0.939013684013136","2"
"No","2014","Not Working","middle vocational","4215","0.967199864609288","0.961990647057294","0.972409082161282","2"
"No","2014","Not Working","vocational + Abi","325","0.905752645520454","0.877191576793182","0.934313714247725","2"
"No","2014","Not Working","higher vocational","447","0.989149779728363","0.979651601868908","0.998647957587818","2"
"No","2014","Not Working","higher education","1451","0.954942659515087","0.944678862759642","0.965206456270532","2"
"Yes","2014","Part Time","in school","25","","","","1"
"Yes","2014","Part Time","inadequately","63","0.445219823087316","0.359122267810232","0.5313173783644","1"
"Yes","2014","Part Time","general elemantary","393","0.460265701382096","0.425877802687549","0.494653600076643","1"
"Yes","2014","Part Time","middle vocational","1619","0.450533674781469","0.434024256319028","0.46704309324391","1"
"Yes","2014","Part Time","vocational + Abi","344","0.513239802846724","0.476907027000247","0.5495725786932","1"
"Yes","2014","Part Time","higher vocational","152","0.463671687794219","0.411650365236462","0.515693010351975","1"
"Yes","2014","Part Time","higher education","695","0.410833015518955","0.387180112509253","0.434485918528656","1"
"Yes","2014","Not Working","higher education","118","0.0450573404849133","0.0347935437294681","0.0553211372403585","1"
"Yes","2014","Full Time","general elemantary","271","0.355361228898181","0.3215988784515","0.389123579344862","1"
"Yes","2014","Full Time","middle vocational","1700","0.382673483789316","0.368409123076744","0.396937844501887","1"
"Yes","2014","Not Working","middle vocational","276","0.0328001353907122","0.0275909178387183","0.038009352942706","1"
"Yes","2014","Not Working","vocational + Abi","77","0.0942473544795465","0.0656862857522748","0.122808423206818","1"
"Yes","2014","Not Working","higher vocational","10","","","","1"
"Yes","2014","Not Working","general elemantary","224","0.0742737546219412","0.0609863159868637","0.0875611932570188","1"
"Yes","2014","Full Time","inadequately","38","0.419714292437692","0.316012495728968","0.523416089146415","1"
"Yes","2014","Full Time","in school","3","","","","1"
"Yes","2014","Not Working","inadequately","89","0.218799094330198","0.169666718182958","0.267931470477439","1"
"Yes","2014","Full Time","vocational + Abi","329","0.302593880640161","0.272614837323432","0.332572923956891","1"
"Yes","2014","Full Time","higher vocational","336","0.475857468340109","0.440605445089834","0.511109491590383","1"
"Yes","2014","Full Time","higher education","1127","0.392353825483523","0.374667936907132","0.410039714059915","1"
"Yes","2014","Not Working","in school","65","0.156890750007417","0.119630295777222","0.194151204237613","1"
"No","2015","Full Time","in school","","","","","2"
"No","2015","Full Time","inadequately","50","0.542467999673946","0.434638158838366","0.650297840509526","2"
"No","2015","Full Time","general elemantary","412","0.610213524270986","0.572977810662494","0.647449237879477","2"
"No","2015","Full Time","middle vocational","2592","0.62552268178014","0.610720694399719","0.64032466916056","2"
"No","2015","Full Time","vocational + Abi","589","0.684273570275681","0.653511281367496","0.715035859183867","2"
"No","2015","Full Time","higher vocational","441","0.58383113648411","0.548122688951993","0.619539584016227","2"
"No","2015","Full Time","higher education","1733","0.635950756682033","0.617954191027718","0.653947322336348","2"
"No","2015","Part Time","in school","51","0.701571799731502","0.595880841677449","0.807262757785555","2"
"No","2015","Part Time","inadequately","50","0.564372271746062","0.461358881706195","0.667385661785929","2"
"No","2015","Part Time","general elemantary","379","0.533499172206073","0.495780487602131","0.571217856810015","2"
"No","2015","Part Time","middle vocational","1887","0.565665006617267","0.548753465413613","0.582576547820921","2"
"No","2015","Part Time","vocational + Abi","414","0.534628050539542","0.498193969945961","0.571062131133123","2"
"No","2015","Part Time","higher vocational","174","0.529487270227403","0.476276053271235","0.582698487183571","2"
"No","2015","Part Time","higher education","941","0.609986520813854","0.586064626876025","0.633908414751683","2"
"No","2015","Not Working","in school","292","0.990056180834538","0.9788841196532","1.00122824201588","2"
"No","2015","Not Working","inadequately","324","0.947935661712486","0.925082074119802","0.970789249305169","2"
"No","2015","Not Working","general elemantary","1482","0.9753908823344","0.967830073205284","0.982951691463515","2"
"No","2015","Not Working","middle vocational","4423","0.976740401932603","0.972414207219049","0.981066596646157","2"
"No","2015","Not Working","vocational + Abi","457","0.933198895496021","0.912408050607892","0.953989740384149","2"
"No","2015","Not Working","higher vocational","433","0.984623590552747","0.973165590661119","0.996081590444375","2"
"No","2015","Not Working","higher education","1798","0.945800473486791","0.935970699982638","0.955630246990944","2"
"Yes","2015","Part Time","in school","21","","","","1"
"Yes","2015","Part Time","inadequately","39","0.435627728253938","0.332614338214071","0.538641118293805","1"
"Yes","2015","Part Time","general elemantary","293","0.466500827793927","0.428782143189985","0.504219512397869","1"
"Yes","2015","Part Time","middle vocational","1413","0.434334993382733","0.417423452179079","0.451246534586387","1"
"Yes","2015","Part Time","vocational + Abi","306","0.465371949460458","0.428937868866877","0.501806030054039","1"
"Yes","2015","Part Time","higher vocational","164","0.470512729772597","0.417301512816429","0.523723946728765","1"
"Yes","2015","Part Time","higher education","656","0.390013479186146","0.366091585248317","0.413935373123975","1"
"Yes","2015","Not Working","higher education","240","0.054199526513209","0.0443697530090562","0.0640293000173617","1"
"Yes","2015","Full Time","general elemantary","247","0.389786475729014","0.352550762120523","0.427022189337506","1"
"Yes","2015","Full Time","middle vocational","1515","0.37447731821986","0.35967533083944","0.389279305600281","1"
"Yes","2015","Not Working","higher vocational","10","","","","1"
"Yes","2015","Not Working","general elemantary","131","0.0246091176656005","0.0170483085364847","0.0321699267947164","1"
"Yes","2015","Not Working","middle vocational","240","0.023259598067397","0.018933403353843","0.027585792780951","1"
"Yes","2015","Not Working","vocational + Abi","97","0.0668011045039794","0.0460102596158511","0.0875919493921077","1"
"Yes","2015","Full Time","in school","1","","","","1"
"Yes","2015","Full Time","inadequately","32","0.457532000326054","0.349702159490474","0.565361841161634","1"
"Yes","2015","Not Working","inadequately","39","0.0520643382875142","0.0292107506948311","0.0749179258801974","1"
"Yes","2015","Full Time","higher vocational","291","0.41616886351589","0.380460415983773","0.451877311048007","1"
"Yes","2015","Full Time","vocational + Abi","288","0.315726429724319","0.284964140816133","0.346488718632504","1"
"Yes","2015","Full Time","higher education","1013","0.364049243317967","0.346052677663652","0.382045808972282","1"
"Yes","2015","Not Working","in school","11","","","","1"
"No","2016","Full Time","in school","1","","","","2"
"No","2016","Full Time","inadequately","40","0.585236016177749","0.470635926378724","0.699836105976773","2"
"No","2016","Full Time","general elemantary","400","0.646800699037867","0.609358953930089","0.684242444145646","2"
"No","2016","Full Time","middle vocational","2488","0.643927203753765","0.62889719417201","0.658957213335521","2"
"No","2016","Full Time","vocational + Abi","615","0.684374368509996","0.654407241709352","0.71434149531064","2"
"No","2016","Full Time","higher vocational","413","0.574891715672505","0.538085235877772","0.611698195467237","2"
"No","2016","Full Time","higher education","1683","0.609254084336556","0.590822740053103","0.627685428620009","2"
"No","2016","Part Time","in school","43","0.635803558391316","0.522262517361833","0.7493445994208","2"
"No","2016","Part Time","inadequately","53","0.54865543579107","0.453016359545385","0.644294512036756","2"
"No","2016","Part Time","general elemantary","372","0.550193618604473","0.512552942847784","0.587834294361162","2"
"No","2016","Part Time","middle vocational","1757","0.548509174095363","0.531050244260596","0.565968103930131","2"
"No","2016","Part Time","vocational + Abi","406","0.585704847972202","0.549368600429382","0.622041095515021","2"
"No","2016","Part Time","higher vocational","158","0.578864003349692","0.52144067317722","0.636287333522165","2"
"No","2016","Part Time","higher education","929","0.578232649228718","0.554411520378945","0.602053778078492","2"
"No","2016","Not Working","in school","267","0.99226880343384","0.981802098589463","1.00273550827822","2"
"No","2016","Not Working","inadequately","228","0.980916227568163","0.963310573153407","0.99852188198292","2"
"No","2016","Not Working","general elemantary","1256","0.984909684146613","0.978223166251524","0.991596202041703","2"
"No","2016","Not Working","middle vocational","3860","0.98866557077852","0.985344961942347","0.991986179614692","2"
"No","2016","Not Working","vocational + Abi","371","0.978508738113344","0.963966551217144","0.993050925009544","2"
"No","2016","Not Working","higher vocational","409","0.97402952233092","0.958671845945818","0.989387198716023","2"
"No","2016","Not Working","higher education","1501","0.988004453301915","0.982536968137435","0.993471938466396","2"
"Yes","2016","Part Time","higher education","722","0.421767350771282","0.397946221921508","0.445588479621055","1"
"Yes","2016","Part Time","in school","26","","","","1"
"Yes","2016","Part Time","inadequately","51","0.45134456420893","0.355705487963244","0.546983640454615","1"
"Yes","2016","Part Time","general elemantary","299","0.449806381395527","0.412165705638838","0.487447057152216","1"
"Yes","2016","Part Time","middle vocational","1364","0.451490825904637","0.434031896069869","0.468949755739404","1"
"Yes","2016","Part Time","vocational + Abi","300","0.414295152027798","0.377958904484979","0.450631399570618","1"
"Yes","2016","Part Time","higher vocational","126","0.421135996650308","0.363712666477835","0.47855932682278","1"
"Yes","2016","Not Working","higher education","22","","","","1"
"Yes","2016","Not Working","middle vocational","44","0.0113344292214805","0.00801382038530796","0.0146550380576531","1"
"Yes","2016","Full Time","general elemantary","226","0.353199300962133","0.315757555854354","0.390641046069911","1"
"Yes","2016","Full Time","middle vocational","1411","0.356072796246235","0.341042786664479","0.37110280582799","1"
"Yes","2016","Not Working","higher vocational","3","","","","1"
"Yes","2016","Not Working","general elemantary","21","","","","1"
"Yes","2016","Full Time","higher vocational","280","0.425108284327495","0.388301804532763","0.461914764122227","1"
"Yes","2016","Not Working","vocational + Abi","11","","","","1"
"Yes","2016","Full Time","higher education","1009","0.390745915663444","0.372314571379991","0.409177259946897","1"
"Yes","2016","Full Time","inadequately","31","0.414763983822251","0.300163894023226","0.529364073621275","1"
"Yes","2016","Full Time","in school","","","","","1"
"Yes","2016","Full Time","vocational + Abi","309","0.315625631490004","0.28565850468936","0.345592758290648","1"
"Yes","2016","Not Working","in school","2","","","","1"
"Yes","2016","Not Working","inadequately","4","","","","1"
"No","2017","Full Time","in school","1","","","","2"
"No","2017","Full Time","inadequately","58","0.605142059489638","0.502426183994006","0.707857934985271","2"
"No","2017","Full Time","general elemantary","474","0.635561234968898","0.600085666176084","0.671036803761712","2"
"No","2017","Full Time","middle vocational","2944","0.646877982443328","0.63284502903615","0.660910935850507","2"
"No","2017","Full Time","vocational + Abi","686","0.693206216207279","0.664594933902552","0.721817498512007","2"
"No","2017","Full Time","higher vocational","494","0.606849375744407","0.572874507643711","0.640824243845103","2"
"No","2017","Full Time","higher education","2025","0.664232197596872","0.647529459601945","0.680934935591798","2"
"No","2017","Part Time","in school","56","0.718884048845022","0.620375195075284","0.81739290261476","2"
"No","2017","Part Time","inadequately","73","0.712239576039349","0.629135131970365","0.795344020108332","2"
"No","2017","Part Time","general elemantary","418","0.591799356901649","0.555798265528685","0.627800448274612","2"
"No","2017","Part Time","middle vocational","2028","0.571167260647337","0.554690970479456","0.587643550815217","2"
"No","2017","Part Time","vocational + Abi","500","0.634177732020392","0.601089279864579","0.667266184176204","2"
"No","2017","Part Time","higher vocational","183","0.569749653407344","0.514899408442606","0.624599898372081","2"
"No","2017","Part Time","higher education","1092","0.584518274590088","0.561958130527087","0.607078418653089","2"
"No","2017","Not Working","in school","317","0.957399235228569","0.93554345046354","0.979255019993598","2"
"No","2017","Not Working","inadequately","240","0.994517860629997","0.985272020527544","1.00376370073245","2"
"No","2017","Not Working","general elemantary","1282","0.984720535295701","0.978068001802975","0.991373068788427","2"
"No","2017","Not Working","middle vocational","4026","0.991857439371987","0.989095487333071","0.994619391410904","2"
"No","2017","Not Working","vocational + Abi","381","0.986774719644356","0.97545146789011","0.998097971398603","2"
"No","2017","Not Working","higher vocational","420","0.991998241268227","0.983517899796359","1.00047858274009","2"
"No","2017","Not Working","higher education","1566","0.992673420696451","0.988473662110875","0.996873179282028","2"
"Yes","2017","Part Time","vocational + Abi","314","0.365822267979609","0.332733815823796","0.398910720135421","1"
"Yes","2017","Part Time","higher vocational","130","0.430250346592656","0.375400101627919","0.485100591557394","1"
"Yes","2017","Part Time","higher education","741","0.415481725409912","0.392921581346911","0.438041869472913","1"
"Yes","2017","Not Working","general elemantary","24","","","","1"
"Yes","2017","Not Working","higher education","18","","","","1"
"Yes","2017","Part Time","middle vocational","1438","0.428832739352663","0.412356449184782","0.445309029520544","1"
"Yes","2017","Not Working","inadequately","5","","","","1"
"Yes","2017","Not Working","middle vocational","41","0.00814256062801251","0.00538060858909636","0.0109045126669287","1"
"Yes","2017","Part Time","in school","24","","","","1"
"Yes","2017","Part Time","inadequately","41","0.287760423960651","0.204655979891667","0.370864868029635","1"
"Yes","2017","Part Time","general elemantary","298","0.408200643098351","0.372199551725387","0.444201734471315","1"
"Yes","2017","Not Working","vocational + Abi","10","","","","1"
"Yes","2017","Not Working","higher vocational","4","","","","1"
"Yes","2017","Full Time","middle vocational","1512","0.353122017556672","0.339089064149493","0.36715497096385","1"
"Yes","2017","Not Working","in school","11","","","","1"
"Yes","2017","Full Time","general elemantary","233","0.364438765031102","0.328963196238288","0.399914333823916","1"
"Yes","2017","Full Time","vocational + Abi","312","0.306793783792721","0.278182501487993","0.335405066097448","1"
"Yes","2017","Full Time","higher vocational","300","0.393150624255593","0.359175756154897","0.427125492356289","1"
"Yes","2017","Full Time","in school","1","","","","1"
"Yes","2017","Full Time","higher education","1046","0.335767802403128","0.319065064408202","0.352470540398055","1"
"Yes","2017","Full Time","inadequately","29","","","","1"
"No","2018","Full Time","in school","","","","","2"
"No","2018","Full Time","inadequately","57","0.548932698212478","0.444371948572685","0.65349344785227","2"
"No","2018","Full Time","general elemantary","445","0.679357305598248","0.643504974673475","0.715209636523021","2"
"No","2018","Full Time","middle vocational","2834","0.677707196150547","0.663505252713032","0.691909139588061","2"
"No","2018","Full Time","vocational + Abi","660","0.720423935300969","0.691990051613606","0.748857818988332","2"
"No","2018","Full Time","higher vocational","460","0.598030790873562","0.5626092581091","0.633452323638024","2"
"No","2018","Full Time","higher education","1994","0.680345984179879","0.66359691256273","0.697095055797028","2"
"No","2018","Part Time","in school","44","0.708004031004714","0.596609364604249","0.819398697405179","2"
"No","2018","Part Time","inadequately","76","0.674278693601728","0.59042923354416","0.758128153659296","2"
