"plh0110","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Less important","2016","1-pers.-HH","Male","352","0.245814775256569","0.223668138395403","0.267961412117735"
"Less important","2016","1-pers.-HH","Female","258","0.154669837064339","0.138670035870357","0.170669638258321"
"Less important","2016","(Married) couple without C. ","Male","409","0.146865480880926","0.135320240760814","0.158410721001037"
"Less important","2016","(Married) couple without C. ","Female","324","0.100754729840879","0.0909950488572412","0.110514410824517"
"Less important","2016","Single parent ","Male","109","0.247295380824416","0.209016566884879","0.285574194763953"
"Less important","2016","Single parent ","Female","113","0.0789387659355074","0.0659203271393628","0.091957204731652"
"Less important","2016","Couple + C. LE 16 ","Male","55","0.022262177987251","0.0167520567310433","0.0277722992434587"
"Less important","2016","Couple + C. LE 16 ","Female","27","","",""
"Less important","2016","Couple + C. GT 16 ","Male","189","0.170349556681571","0.150536335870921","0.190162777492222"
"Less important","2016","Couple + C. GT 16 ","Female","115","0.0897544866878292","0.0745242536005368","0.104984719775122"
"Less important","2016","Couple + C. LE and GT 16","Male","111","0.114640920584334","0.0952504536208125","0.134031387547856"
"Less important","2016","Couple + C. LE and GT 16","Female","77","0.0642562872158065","0.0493534933530319","0.079159081078581"
"Quite unimportant","2016","1-pers.-HH","Male","205","0.168750076316543","0.149485805229704","0.188014347403382"
"Quite unimportant","2016","1-pers.-HH","Female","214","0.131740262769925","0.116775057320748","0.146705468219101"
"Quite unimportant","2016","(Married) couple without C. ","Male","239","0.0768855673492835","0.0681962726017842","0.0855748620967828"
"Quite unimportant","2016","(Married) couple without C. ","Female","238","0.0743805306420267","0.0658728790514992","0.0828881822325542"
"Quite unimportant","2016","Single parent ","Male","38","0.0810401136806","0.0568277896176607","0.105252437743539"
"Quite unimportant","2016","Single parent ","Female","53","0.0392245441372625","0.0298519590923006","0.0485971291822244"
"Quite unimportant","2016","Couple + C. LE 16 ","Male","10","","",""
"Quite unimportant","2016","Couple + C. LE 16 ","Female","9","","",""
"Quite unimportant","2016","Couple + C. GT 16 ","Male","48","0.0432396543211837","0.0325200268955533","0.0539592817468141"
"Quite unimportant","2016","Couple + C. GT 16 ","Female","37","0.0311759942614413","0.021915550581397","0.0404364379414856"
"Quite unimportant","2016","Couple + C. LE and GT 16","Male","34","0.0241393615555786","0.014797885539392","0.0334808375717652"
"Quite unimportant","2016","Couple + C. LE and GT 16","Female","26","","",""
