"m11104","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Almost never or never","1999","Single parent ","Male","71","0.264852518964677","0.209599712835766","0.320105325093588"
"Almost never or never","1999","Single parent ","Female","230","0.46797666153426","0.422673076341159","0.513280246727361"
"Almost never or never","1999","Couple + C. LE 16 ","Male","570","0.351737330504719","0.327564249196456","0.375910411812982"
"Almost never or never","1999","Couple + C. LE 16 ","Female","719","0.447471292587787","0.422457921961582","0.472484663213991"
"Almost never or never","1999","Couple + C. GT 16 ","Male","562","0.410701965351807","0.384380945059201","0.437022985644413"
"Almost never or never","1999","Couple + C. GT 16 ","Female","545","0.440603825388384","0.411885373507435","0.469322277269333"
"Almost never or never","1999","Couple + C. LE and GT 16","Male","215","0.310855047094796","0.27369645825248","0.348013635937111"
"Almost never or never","1999","Couple + C. LE and GT 16","Female","260","0.387804934819379","0.347413082957053","0.428196786681705"
"Several times a year","1999","1-pers.-HH","Male","128","0.185286563481817","0.155440847664388","0.215132279299246"
"Several times a year","1999","1-pers.-HH","Female","124","0.102443536737261","0.0838709975326546","0.121016075941868"
"Several times a year","1999","(Married) couple without C. ","Male","352","0.158873070242422","0.142994363892199","0.174751776592645"
"Several times a year","1999","(Married) couple without C. ","Female","327","0.153963715659768","0.138359359139483","0.169568072180054"
"Several times a year","1999","Single parent ","Male","59","0.210541215803651","0.15949091060545","0.261591521001853"
"Several times a year","1999","Single parent ","Female","99","0.241444825769903","0.202588863244214","0.280300788295592"
"Several times a year","1999","Couple + C. LE 16 ","Male","419","0.3070778046346","0.283726361550644","0.330429247718556"
"Several times a year","1999","Couple + C. LE 16 ","Female","393","0.244364365012807","0.222747766439702","0.265980963585911"
"Several times a year","1999","Couple + C. GT 16 ","Male","279","0.193330271666981","0.172201724100005","0.214458819233957"
"Several times a year","1999","Couple + C. GT 16 ","Female","253","0.201356209362038","0.178158974471269","0.224553444252808"
"Several times a year","1999","Couple + C. LE and GT 16","Male","146","0.239886834063742","0.205604743720426","0.274168924407059"
"Several times a year","1999","Couple + C. LE and GT 16","Female","126","0.217376272075203","0.183184251924485","0.251568292225921"
"At least once a month","1999","1-pers.-HH","Male","61","0.0777412830579751","0.0571724414850018","0.0983101246309483"
"At least once a month","1999","1-pers.-HH","Female","55","0.046027314674801","0.0331929639920929","0.0588616653575092"
"At least once a month","1999","(Married) couple without C. ","Male","122","0.0555611423919714","0.0456109446616037","0.0655113401223391"
"At least once a month","1999","(Married) couple without C. ","Female","116","0.0537185226335835","0.043970548286186","0.0634664969809809"
"At least once a month","1999","Single parent ","Male","25","","",""
"At least once a month","1999","Single parent ","Female","27","","",""
"At least once a month","1999","Couple + C. LE 16 ","Male","135","0.0843408085874325","0.0702727851112624","0.0984088320636025"
"At least once a month","1999","Couple + C. LE 16 ","Female","86","0.0625017923841056","0.0503246982243844","0.0746788865438269"
"At least once a month","1999","Couple + C. GT 16 ","Male","102","0.0701561966805833","0.0564911898796848","0.0838212034814818"
"At least once a month","1999","Couple + C. GT 16 ","Female","89","0.0742119499117674","0.0590494834334272","0.0893744163901077"
"At least once a month","1999","Couple + C. LE and GT 16","Male","51","0.0900976427411142","0.067110813456394","0.113084472025834"
"At least once a month","1999","Couple + C. LE and GT 16","Female","31","0.0611431617445779","0.041281489072196","0.0810048344169598"
"At lease once a week","1999","1-pers.-HH","Male","183","0.275357222075697","0.241043501003691","0.309670943147704"
"At lease once a week","1999","1-pers.-HH","Female","214","0.196679175149552","0.172333500461822","0.221024849837282"
"At lease once a week","1999","(Married) couple without C. ","Male","460","0.236357171155554","0.217903246853066","0.254811095458043"
"At lease once a week","1999","(Married) couple without C. ","Female","464","0.235815912394689","0.217462039212358","0.25416978557702"
"At lease once a week","1999","Single parent ","Male","90","0.410570904050873","0.348971725833916","0.47217008226783"
"At lease once a week","1999","Single parent ","Female","110","0.232400616444663","0.194052761214507","0.27074847167482"
"At lease once a week","1999","Couple + C. LE 16 ","Male","375","0.256844056273249","0.23472727044461","0.278960842101887"
"At lease once a week","1999","Couple + C. LE 16 ","Female","320","0.245662550015301","0.224007234402242","0.26731786562836"
"At lease once a week","1999","Couple + C. GT 16 ","Male","399","0.325811566300628","0.300736289793596","0.35088684280766"
"At lease once a week","1999","Couple + C. GT 16 ","Female","261","0.28382801533781","0.257747663780071","0.30990836689555"
"At lease once a week","1999","Couple + C. LE and GT 16","Male","184","0.359160476100348","0.320644236916232","0.397676715284463"
"At lease once a week","1999","Couple + C. LE and GT 16","Female","142","0.33367563136084","0.29458728654517","0.372763976176511"
"Almost never or never","2000","1-pers.-HH","Male","","","",""
"Almost never or never","2000","1-pers.-HH","Female","","","",""
"Almost never or never","2000","(Married) couple without C. ","Male","","","",""
"Almost never or never","2000","(Married) couple without C. ","Female","","","",""
"Almost never or never","2000","Single parent ","Male","","","",""
"Almost never or never","2000","Single parent ","Female","","","",""
"Almost never or never","2000","Couple + C. LE 16 ","Male","","","",""
"Almost never or never","2000","Couple + C. LE 16 ","Female","","","",""
"Almost never or never","2000","Couple + C. GT 16 ","Male","","","",""
"Almost never or never","2000","Couple + C. GT 16 ","Female","","","",""
"Almost never or never","2000","Couple + C. LE and GT 16","Male","","","",""
"Almost never or never","2000","Couple + C. LE and GT 16","Female","","","",""
"Several times a year","2000","1-pers.-HH","Male","","","",""
"Several times a year","2000","1-pers.-HH","Female","","","",""
"Several times a year","2000","(Married) couple without C. ","Male","","","",""
"Several times a year","2000","(Married) couple without C. ","Female","","","",""
"Several times a year","2000","Single parent ","Male","","","",""
"Several times a year","2000","Single parent ","Female","","","",""
"Several times a year","2000","Couple + C. LE 16 ","Male","","","",""
"Several times a year","2000","Couple + C. LE 16 ","Female","","","",""
"Several times a year","2000","Couple + C. GT 16 ","Male","","","",""
"Several times a year","2000","Couple + C. GT 16 ","Female","","","",""
"Several times a year","2000","Couple + C. LE and GT 16","Male","","","",""
"Several times a year","2000","Couple + C. LE and GT 16","Female","","","",""
"At least once a month","2000","1-pers.-HH","Male","","","",""
"At least once a month","2000","1-pers.-HH","Female","","","",""
"At least once a month","2000","(Married) couple without C. ","Male","","","",""
"At least once a month","2000","(Married) couple without C. ","Female","","","",""
"At least once a month","2000","Single parent ","Male","","","",""
"At least once a month","2000","Single parent ","Female","","","",""
"At least once a month","2000","Couple + C. LE 16 ","Male","","","",""
"At least once a month","2000","Couple + C. LE 16 ","Female","","","",""
"At least once a month","2000","Couple + C. GT 16 ","Male","","","",""
"At least once a month","2000","Couple + C. GT 16 ","Female","","","",""
"At least once a month","2000","Couple + C. LE and GT 16","Male","","","",""
"At least once a month","2000","Couple + C. LE and GT 16","Female","","","",""
"At lease once a week","2000","1-pers.-HH","Male","","","",""
"At lease once a week","2000","1-pers.-HH","Female","","","",""
"At lease once a week","2000","(Married) couple without C. ","Male","","","",""
"At lease once a week","2000","(Married) couple without C. ","Female","","","",""
"At lease once a week","2000","Single parent ","Male","","","",""
"At lease once a week","2000","Single parent ","Female","","","",""
"At lease once a week","2000","Couple + C. LE 16 ","Male","","","",""
"At lease once a week","2000","Couple + C. LE 16 ","Female","","","",""
"At lease once a week","2000","Couple + C. GT 16 ","Male","","","",""
"At lease once a week","2000","Couple + C. GT 16 ","Female","","","",""
"At lease once a week","2000","Couple + C. LE and GT 16","Male","","","",""
"At lease once a week","2000","Couple + C. LE and GT 16","Female","","","",""
"Almost never or never","2001","1-pers.-HH","Male","534","0.445668275297704","0.418025730615817","0.473310819979591"
"Almost never or never","2001","1-pers.-HH","Female","1042","0.629335709752872","0.606655055543543","0.652016363962201"
"Almost never or never","2001","(Married) couple without C. ","Male","1956","0.577040779871349","0.560473864208448","0.59360769553425"
"Almost never or never","2001","(Married) couple without C. ","Female","2003","0.586708994797599","0.5702440278443","0.603173961750898"
"Almost never or never","2001","Single parent ","Male","144","0.382477358376577","0.331779449462439","0.433175267290715"
"Almost never or never","2001","Single parent ","Female","393","0.483491771410921","0.448102887009189","0.518880655812653"
"Almost never or never","2001","Couple + C. LE 16 ","Male","940","0.389422879954334","0.369707953783212","0.409137806125456"
"Almost never or never","2001","Couple + C. LE 16 ","Female","1069","0.440816042786438","0.420923844067965","0.460708241504912"
"Almost never or never","2001","Couple + C. GT 16 ","Male","804","0.411105157443153","0.388986825545316","0.43322348934099"
"Almost never or never","2001","Couple + C. GT 16 ","Female","777","0.446305993649209","0.422751468304578","0.46986051899384"
"Almost never or never","2001","Couple + C. LE and GT 16","Male","375","0.407516244453638","0.375360204771534","0.439672284135741"
"Almost never or never","2001","Couple + C. LE and GT 16","Female","379","0.440990064025967","0.407493440394379","0.474486687657555"
"Several times a year","2001","1-pers.-HH","Male","217","0.164104226979883","0.143506312935218","0.184702141024547"
"Several times a year","2001","1-pers.-HH","Female","169","0.0927564190089471","0.0791338833119389","0.106378954705955"
"Several times a year","2001","(Married) couple without C. ","Male","486","0.139675259919238","0.128050603916674","0.151299915921803"
"Several times a year","2001","(Married) couple without C. ","Female","433","0.121861642962421","0.110923678657987","0.132799607266854"
"Several times a year","2001","Single parent ","Male","59","0.17477260218803","0.135155360611682","0.214389843764377"
"Several times a year","2001","Single parent ","Female","137","0.175575072611059","0.148632398883471","0.202517746338646"
"Several times a year","2001","Couple + C. LE 16 ","Male","572","0.247367711212239","0.229922465598448","0.26481295682603"
