"m11104","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"At lease once a week","2013","Couple + C. LE 16 ","indirect migration background","168","0.406406485547071","0.359710610887717","0.453102360206425","4"
"At lease once a week","2013","Couple + C. GT 16 ","no migration background","1290","0.578001937578758","0.55812258714077","0.597881288016745","4"
"At lease once a week","2013","Couple + C. GT 16 ","direct migration background","78","0.352610138952457","0.293968196761199","0.411252081143714","4"
"At lease once a week","2013","Couple + C. GT 16 ","indirect migration background","89","0.644298913757505","0.566378655157291","0.722219172357719","4"
"At lease once a week","2013","Couple + C. LE and GT 16","no migration background","850","0.55720139946533","0.532205744582218","0.582197054348441","4"
"At lease once a week","2013","Couple + C. LE and GT 16","direct migration background","108","0.347163494799268","0.295245719880325","0.39908126971821","4"
"At lease once a week","2013","Couple + C. LE and GT 16","indirect migration background","106","0.477557370419552","0.403971651490019","0.551143089349085","4"
"At least once a month","2013","(Married) couple without C. ","direct migration background","22","","","","3"
"At least once a month","2013","(Married) couple without C. ","indirect migration background","9","","","","3"
"At least once a month","2013","1-pers.-HH","no migration background","147","0.0446071004185025","0.0375009468711214","0.0517132539658836","3"
"At least once a month","2013","1-pers.-HH","direct migration background","9","","","","3"
"At least once a month","2013","1-pers.-HH","indirect migration background","5","","","","3"
"At least once a month","2013","(Married) couple without C. ","no migration background","306","0.0487788598524675","0.0437073410145341","0.0538503786904009","3"
"At least once a month","2013","Single parent ","indirect migration background","12","","","","3"
"At least once a month","2013","Couple + C. LE 16 ","no migration background","273","0.0536365135774777","0.0474152547857091","0.0598577723692464","3"
"At least once a month","2013","Single parent ","no migration background","102","0.0543533246876801","0.0449033373446691","0.063803312030691","3"
"At least once a month","2013","Single parent ","direct migration background","8","","","","3"
"At least once a month","2013","Couple + C. LE 16 ","direct migration background","46","0.0506751015264471","0.037188392538528","0.0641618105143662","3"
"At least once a month","2013","Couple + C. GT 16 ","no migration background","155","0.0603811363314089","0.0507935603556746","0.0699687123071432","3"
"At least once a month","2013","Couple + C. GT 16 ","direct migration background","11","","","","3"
"At least once a month","2013","Couple + C. LE 16 ","indirect migration background","22","","","","3"
"At least once a month","2013","Couple + C. GT 16 ","indirect migration background","11","","","","3"
"At least once a month","2013","Couple + C. LE and GT 16","no migration background","69","0.0504370579418293","0.0394244024824185","0.0614497134012401","3"
"At least once a month","2013","Couple + C. LE and GT 16","direct migration background","14","","","","3"
"At least once a month","2013","Couple + C. LE and GT 16","indirect migration background","13","","","","3"
"Several times a year","2013","Single parent ","direct migration background","25","","","","2"
"Several times a year","2013","Single parent ","indirect migration background","19","","","","2"
"Several times a year","2013","Couple + C. LE 16 ","direct migration background","149","0.172106505229234","0.148895865260345","0.195317145198122","2"
"Several times a year","2013","Couple + C. LE 16 ","indirect migration background","84","0.181430714161416","0.144792292746997","0.218069135575835","2"
"Several times a year","2013","Couple + C. GT 16 ","no migration background","373","0.147164456889476","0.132904558661989","0.161424355116963","2"
"Several times a year","2013","Couple + C. GT 16 ","direct migration background","40","0.201266883631011","0.152055564409751","0.250478202852271","2"
"Several times a year","2013","1-pers.-HH","no migration background","402","0.128194533903957","0.116686897447396","0.139702170360517","2"
"Several times a year","2013","1-pers.-HH","direct migration background","30","0.154506504041091","0.107384647799425","0.201628360282758","2"
"Several times a year","2013","1-pers.-HH","indirect migration background","8","","","","2"
"Several times a year","2013","(Married) couple without C. ","no migration background","896","0.132919247161824","0.12492633237153","0.140912161952119","2"
"Several times a year","2013","(Married) couple without C. ","direct migration background","63","0.111859166663044","0.0856835331117563","0.138034800214332","2"
"Several times a year","2013","(Married) couple without C. ","indirect migration background","21","","","","2"
"Several times a year","2013","Single parent ","no migration background","304","0.129425036760709","0.115433482700619","0.143416590820798","2"
"Several times a year","2013","Couple + C. LE 16 ","no migration background","888","0.193629435275981","0.182718247446999","0.204540623104964","2"
"Several times a year","2013","Couple + C. GT 16 ","indirect migration background","20","","","","2"
"Several times a year","2013","Couple + C. LE and GT 16","no migration background","230","0.149820025169587","0.131860466133664","0.16777958420551","2"
"Several times a year","2013","Couple + C. LE and GT 16","direct migration background","40","0.164688932164143","0.124240363821986","0.205137500506299","2"
"Several times a year","2013","Couple + C. LE and GT 16","indirect migration background","25","","","","2"
"Almost never or never","2014","1-pers.-HH","no migration background","","","","","1"
"Almost never or never","2014","1-pers.-HH","direct migration background","","","","","1"
"Almost never or never","2014","1-pers.-HH","indirect migration background","","","","","1"
"Almost never or never","2014","(Married) couple without C. ","no migration background","","","","","1"
"Almost never or never","2014","(Married) couple without C. ","direct migration background","","","","","1"
"Almost never or never","2014","(Married) couple without C. ","indirect migration background","","","","","1"
"Almost never or never","2014","Single parent ","no migration background","","","","","1"
"Almost never or never","2014","Single parent ","direct migration background","","","","","1"
"Almost never or never","2014","Couple + C. LE 16 ","direct migration background","","","","","1"
"Almost never or never","2014","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Almost never or never","2014","Couple + C. GT 16 ","no migration background","","","","","1"
"Almost never or never","2014","Couple + C. GT 16 ","direct migration background","","","","","1"
"Almost never or never","2014","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Almost never or never","2014","Couple + C. LE and GT 16","no migration background","","","","","1"
"Almost never or never","2014","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Almost never or never","2014","Single parent ","indirect migration background","","","","","1"
"Almost never or never","2014","Couple + C. LE 16 ","no migration background","","","","","1"
"Almost never or never","2014","Couple + C. LE and GT 16","direct migration background","","","","","1"
"At lease once a week","2014","1-pers.-HH","no migration background","","","","","4"
"At lease once a week","2014","1-pers.-HH","direct migration background","","","","","4"
"At lease once a week","2014","1-pers.-HH","indirect migration background","","","","","4"
"At lease once a week","2014","(Married) couple without C. ","no migration background","","","","","4"
"At lease once a week","2014","(Married) couple without C. ","direct migration background","","","","","4"
"At lease once a week","2014","(Married) couple without C. ","indirect migration background","","","","","4"
"At lease once a week","2014","Single parent ","no migration background","","","","","4"
"At lease once a week","2014","Single parent ","direct migration background","","","","","4"
"At lease once a week","2014","Single parent ","indirect migration background","","","","","4"
"At lease once a week","2014","Couple + C. LE 16 ","no migration background","","","","","4"
"At lease once a week","2014","Couple + C. LE 16 ","direct migration background","","","","","4"
"At lease once a week","2014","Couple + C. LE 16 ","indirect migration background","","","","","4"
"At lease once a week","2014","Couple + C. GT 16 ","no migration background","","","","","4"
"At lease once a week","2014","Couple + C. GT 16 ","direct migration background","","","","","4"
"At lease once a week","2014","Couple + C. GT 16 ","indirect migration background","","","","","4"
"At lease once a week","2014","Couple + C. LE and GT 16","no migration background","","","","","4"
"At lease once a week","2014","Couple + C. LE and GT 16","direct migration background","","","","","4"
"At lease once a week","2014","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"At least once a month","2014","(Married) couple without C. ","direct migration background","","","","","3"
"At least once a month","2014","(Married) couple without C. ","indirect migration background","","","","","3"
"At least once a month","2014","1-pers.-HH","no migration background","","","","","3"
"At least once a month","2014","1-pers.-HH","direct migration background","","","","","3"
"At least once a month","2014","1-pers.-HH","indirect migration background","","","","","3"
"At least once a month","2014","(Married) couple without C. ","no migration background","","","","","3"
"At least once a month","2014","Single parent ","indirect migration background","","","","","3"
"At least once a month","2014","Couple + C. LE 16 ","no migration background","","","","","3"
"At least once a month","2014","Couple + C. GT 16 ","no migration background","","","","","3"
"At least once a month","2014","Couple + C. GT 16 ","direct migration background","","","","","3"
"At least once a month","2014","Single parent ","no migration background","","","","","3"
"At least once a month","2014","Single parent ","direct migration background","","","","","3"
"At least once a month","2014","Couple + C. LE 16 ","direct migration background","","","","","3"
"At least once a month","2014","Couple + C. LE 16 ","indirect migration background","","","","","3"
"At least once a month","2014","Couple + C. LE and GT 16","direct migration background","","","","","3"
"At least once a month","2014","Couple + C. LE and GT 16","no migration background","","","","","3"
"At least once a month","2014","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"At least once a month","2014","Couple + C. GT 16 ","indirect migration background","","","","","3"
"Several times a year","2014","Single parent ","direct migration background","","","","","2"
"Several times a year","2014","Single parent ","indirect migration background","","","","","2"
"Several times a year","2014","Couple + C. LE 16 ","direct migration background","","","","","2"
"Several times a year","2014","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Several times a year","2014","Couple + C. GT 16 ","no migration background","","","","","2"
"Several times a year","2014","Couple + C. GT 16 ","direct migration background","","","","","2"
"Several times a year","2014","1-pers.-HH","no migration background","","","","","2"
"Several times a year","2014","1-pers.-HH","direct migration background","","","","","2"
"Several times a year","2014","1-pers.-HH","indirect migration background","","","","","2"
"Several times a year","2014","(Married) couple without C. ","no migration background","","","","","2"
"Several times a year","2014","(Married) couple without C. ","direct migration background","","","","","2"
"Several times a year","2014","(Married) couple without C. ","indirect migration background","","","","","2"
"Several times a year","2014","Single parent ","no migration background","","","","","2"
"Several times a year","2014","Couple + C. LE 16 ","no migration background","","","","","2"
"Several times a year","2014","Couple + C. GT 16 ","indirect migration background","","","","","2"
"Several times a year","2014","Couple + C. LE and GT 16","no migration background","","","","","2"
"Several times a year","2014","Couple + C. LE and GT 16","direct migration background","","","","","2"
"Several times a year","2014","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Almost never or never","2015","1-pers.-HH","no migration background","1269","0.437071390936949","0.419274197036216","0.454868584837681","1"
"Almost never or never","2015","1-pers.-HH","direct migration background","238","0.420840685721304","0.380765855045726","0.460915516396882","1"
"Almost never or never","2015","1-pers.-HH","indirect migration background","41","0.304060590730753","0.232105082109889","0.376016099351618","1"
"Almost never or never","2015","(Married) couple without C. ","no migration background","2510","0.372207944296083","0.36041649854763","0.383999390044536","1"
"Almost never or never","2015","(Married) couple without C. ","direct migration background","609","0.514596680329475","0.487066053521652","0.542127307137297","1"
"Almost never or never","2015","(Married) couple without C. ","indirect migration background","66","0.27121429594925","0.210055872239724","0.332372719658776","1"
"Almost never or never","2015","Single parent ","no migration background","677","0.402046495126216","0.379357841773997","0.424735148478434","1"
"Almost never or never","2015","Single parent ","direct migration background","169","0.392559663644357","0.343003426193399","0.442115901095316","1"
"Almost never or never","2015","Couple + C. LE 16 ","indirect migration background","194","0.345194009157588","0.304172542177407","0.38621547613777","1"
"Almost never or never","2015","Couple + C. GT 16 ","direct migration background","301","0.501354091958742","0.4597937505103","0.542914433407184","1"
"Almost never or never","2015","Couple + C. GT 16 ","indirect migration background","48","0.186887465419423","0.136508460155179","0.237266470683667","1"
"Almost never or never","2015","Couple + C. LE and GT 16","no migration background","393","0.267503768401312","0.244299805902453","0.290707730900171","1"
"Almost never or never","2015","Single parent ","indirect migration background","71","0.282661586925217","0.224212718474742","0.341110455375693","1"
"Almost never or never","2015","Couple + C. LE 16 ","no migration background","1367","0.304773023617413","0.290684847378444","0.318861199856383","1"
"Almost never or never","2015","Couple + C. LE 16 ","direct migration background","1080","0.469357759479174","0.448311538527526","0.490403980430822","1"
"Almost never or never","2015","Couple + C. GT 16 ","no migration background","627","0.273887289821096","0.255141390514537","0.292633189127655","1"
"Almost never or never","2015","Couple + C. LE and GT 16","direct migration background","323","0.534180919714617","0.494465002069236","0.573896837359999","1"
"Almost never or never","2015","Couple + C. LE and GT 16","indirect migration background","59","0.238821656914692","0.184075933907353","0.29356737992203","1"
"At lease once a week","2015","1-pers.-HH","no migration background","1274","0.41072472487785","0.393073159931633","0.428376289824067","4"
"At lease once a week","2015","1-pers.-HH","direct migration background","241","0.385285993160217","0.3457819107521","0.424790075568334","4"
"At lease once a week","2015","1-pers.-HH","indirect migration background","89","0.542779375411444","0.464855087987479","0.620703662835409","4"
"At lease once a week","2015","(Married) couple without C. ","no migration background","2852","0.446989910458219","0.434862119075831","0.459117701840607","4"
"At lease once a week","2015","(Married) couple without C. ","direct migration background","458","0.372514840477444","0.345882780685538","0.399146900269351","4"
"At lease once a week","2015","(Married) couple without C. ","indirect migration background","104","0.610087866062129","0.542994490707814","0.677181241416443","4"
"At lease once a week","2015","Single parent ","no migration background","739","0.38098265380296","0.358510697458186","0.403454610147735","4"
"At lease once a week","2015","Single parent ","direct migration background","143","0.377652033653366","0.328453039228478","0.426851028078254","4"
"At lease once a week","2015","Single parent ","indirect migration background","105","0.4499782295687","0.385402940541235","0.514553518596166","4"
"At lease once a week","2015","Couple + C. LE 16 ","no migration background","1738","0.426515497788528","0.411378788937099","0.441652206639958","4"
"At lease once a week","2015","Couple + C. LE 16 ","direct migration background","621","0.309061586195687","0.289573759923925","0.328549412467449","4"
"At lease once a week","2015","Couple + C. LE 16 ","indirect migration background","203","0.391678698641252","0.349561960464593","0.433795436817911","4"
"At lease once a week","2015","Couple + C. GT 16 ","no migration background","1065","0.506273989417998","0.485257792330025","0.52729018650597","4"
"At lease once a week","2015","Couple + C. GT 16 ","direct migration background","170","0.311023847591157","0.272546100568539","0.349501594613775","4"
"At lease once a week","2015","Couple + C. GT 16 ","indirect migration background","127","0.62515342729854","0.562592344990052","0.687714509607028","4"
"At lease once a week","2015","Couple + C. LE and GT 16","no migration background","718","0.529415669962219","0.50325121863694","0.555580121287498","4"
"At lease once a week","2015","Couple + C. LE and GT 16","direct migration background","194","0.321973465172862","0.284773274578332","0.359173655767391","4"
"At lease once a week","2015","Couple + C. LE and GT 16","indirect migration background","130","0.598741019847165","0.535804602166599","0.661677437527732","4"
"At least once a month","2015","(Married) couple without C. ","direct migration background","50","0.0343403611826734","0.0243093270682699","0.0443713952970769","3"
"At least once a month","2015","(Married) couple without C. ","indirect migration background","9","","","","3"
"At least once a month","2015","1-pers.-HH","no migration background","149","0.0531067550705499","0.0450608653857842","0.0611526447553156","3"
"At least once a month","2015","1-pers.-HH","direct migration background","28","","","","3"
"At least once a month","2015","1-pers.-HH","indirect migration background","7","","","","3"
"At least once a month","2015","(Married) couple without C. ","no migration background","285","0.0477534290866896","0.0425517528135319","0.0529551053598473","3"
"At least once a month","2015","Single parent ","indirect migration background","16","","","","3"
"At least once a month","2015","Couple + C. LE 16 ","no migration background","304","0.0812290441273164","0.0728679616672156","0.0895901265874173","3"
"At least once a month","2015","Couple + C. GT 16 ","no migration background","142","0.0555099498229372","0.0458849122814108","0.0651349873644636","3"
"At least once a month","2015","Couple + C. LE 16 ","indirect migration background","22","","","","3"
"At least once a month","2015","Couple + C. GT 16 ","direct migration background","24","","","","3"
"At least once a month","2015","Couple + C. LE and GT 16","direct migration background","22","","","","3"
"At least once a month","2015","Single parent ","no migration background","119","0.07346502341477","0.0613922210377457","0.0855378257917943","3"
"At least once a month","2015","Single parent ","direct migration background","16","","","","3"
"At least once a month","2015","Couple + C. LE 16 ","direct migration background","105","0.0553542873582153","0.0457108619330098","0.0649977127834208","3"
"At least once a month","2015","Couple + C. GT 16 ","indirect migration background","16","","","","3"
"At least once a month","2015","Couple + C. LE and GT 16","no migration background","83","0.0535620649181942","0.0417596947752346","0.0653644350611538","3"
"At least once a month","2015","Couple + C. LE and GT 16","indirect migration background","16","","","","3"
"Several times a year","2015","1-pers.-HH","no migration background","292","0.0990971291146513","0.0883765510512396","0.109817707178063","2"
"Several times a year","2015","1-pers.-HH","direct migration background","76","0.126783618343415","0.0997747540969752","0.153792482589854","2"
"Several times a year","2015","1-pers.-HH","indirect migration background","20","","","","2"
"Several times a year","2015","(Married) couple without C. ","no migration background","809","0.133048716159008","0.124764164291252","0.141333268026764","2"
"Several times a year","2015","(Married) couple without C. ","direct migration background","149","0.0785481180104075","0.0637285528434196","0.0933676831773954","2"
"Several times a year","2015","(Married) couple without C. ","indirect migration background","24","","","","2"
"Several times a year","2015","Single parent ","direct migration background","45","0.181530902824547","0.14241349191424","0.220648313734854","2"
"Several times a year","2015","Single parent ","indirect migration background","36","0.153233923174435","0.106477653655831","0.199990192693038","2"
"Several times a year","2015","Couple + C. LE 16 ","direct migration background","354","0.166226366966924","0.150526526097903","0.181926207835944","2"
"Several times a year","2015","Couple + C. LE 16 ","indirect migration background","97","0.211019009296202","0.175812959418488","0.246225059173916","2"
"Several times a year","2015","Couple + C. GT 16 ","no migration background","340","0.164328770937969","0.148751447055244","0.179906094820695","2"
"Several times a year","2015","Couple + C. GT 16 ","direct migration background","61","0.125476444808592","0.097941922042558","0.153010967574625","2"
"Several times a year","2015","Couple + C. LE 16 ","no migration background","692","0.187482434466742","0.1755370569988","0.199427811934683","2"
"Several times a year","2015","Couple + C. GT 16 ","indirect migration background","39","0.133213994157995","0.0892987761027749","0.177129212213216","2"
"Several times a year","2015","Couple + C. LE and GT 16","no migration background","204","0.149518496718275","0.130825694853522","0.168211298583028","2"
"Several times a year","2015","Couple + C. LE and GT 16","direct migration background","67","0.107399299349714","0.0827479262560851","0.132050672443343","2"
"Several times a year","2015","Couple + C. LE and GT 16","indirect migration background","28","","","","2"
"Several times a year","2015","Single parent ","no migration background","259","0.143505827656054","0.127282727599361","0.159728927712747","2"
"Almost never or never","2016","1-pers.-HH","no migration background","","","","","1"
"Almost never or never","2016","1-pers.-HH","direct migration background","","","","","1"
"Almost never or never","2016","1-pers.-HH","indirect migration background","","","","","1"
"Almost never or never","2016","(Married) couple without C. ","no migration background","","","","","1"
"Almost never or never","2016","(Married) couple without C. ","direct migration background","","","","","1"
"Almost never or never","2016","(Married) couple without C. ","indirect migration background","","","","","1"
"Almost never or never","2016","Single parent ","no migration background","","","","","1"
"Almost never or never","2016","Single parent ","direct migration background","","","","","1"
"Almost never or never","2016","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Almost never or never","2016","Couple + C. GT 16 ","direct migration background","","","","","1"
"Almost never or never","2016","Couple + C. GT 16 ","indirect migration background","","","","","1"
"Almost never or never","2016","Couple + C. LE and GT 16","no migration background","","","","","1"
"Almost never or never","2016","Couple + C. LE and GT 16","direct migration background","","","","","1"
"Almost never or never","2016","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Almost never or never","2016","Single parent ","indirect migration background","","","","","1"
"Almost never or never","2016","Couple + C. LE 16 ","direct migration background","","","","","1"
"Almost never or never","2016","Couple + C. LE 16 ","no migration background","","","","","1"
"Almost never or never","2016","Couple + C. GT 16 ","no migration background","","","","","1"
"At lease once a week","2016","1-pers.-HH","no migration background","","","","","4"
"At lease once a week","2016","1-pers.-HH","direct migration background","","","","","4"
"At lease once a week","2016","1-pers.-HH","indirect migration background","","","","","4"
"At lease once a week","2016","(Married) couple without C. ","no migration background","","","","","4"
"At lease once a week","2016","(Married) couple without C. ","direct migration background","","","","","4"
"At lease once a week","2016","(Married) couple without C. ","indirect migration background","","","","","4"
"At lease once a week","2016","Single parent ","no migration background","","","","","4"
"At lease once a week","2016","Single parent ","direct migration background","","","","","4"
"At lease once a week","2016","Single parent ","indirect migration background","","","","","4"
"At lease once a week","2016","Couple + C. LE 16 ","no migration background","","","","","4"
"At lease once a week","2016","Couple + C. LE 16 ","direct migration background","","","","","4"
"At lease once a week","2016","Couple + C. LE 16 ","indirect migration background","","","","","4"
"At lease once a week","2016","Couple + C. GT 16 ","no migration background","","","","","4"
"At lease once a week","2016","Couple + C. GT 16 ","direct migration background","","","","","4"
"At lease once a week","2016","Couple + C. GT 16 ","indirect migration background","","","","","4"
"At lease once a week","2016","Couple + C. LE and GT 16","no migration background","","","","","4"
"At lease once a week","2016","Couple + C. LE and GT 16","direct migration background","","","","","4"
"At lease once a week","2016","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"At least once a month","2016","(Married) couple without C. ","direct migration background","","","","","3"
"At least once a month","2016","(Married) couple without C. ","indirect migration background","","","","","3"
"At least once a month","2016","Single parent ","direct migration background","","","","","3"
"At least once a month","2016","Single parent ","indirect migration background","","","","","3"
"At least once a month","2016","Couple + C. GT 16 ","no migration background","","","","","3"
"At least once a month","2016","1-pers.-HH","no migration background","","","","","3"
"At least once a month","2016","1-pers.-HH","direct migration background","","","","","3"
"At least once a month","2016","1-pers.-HH","indirect migration background","","","","","3"
"At least once a month","2016","(Married) couple without C. ","no migration background","","","","","3"
"At least once a month","2016","Single parent ","no migration background","","","","","3"
"At least once a month","2016","Couple + C. LE 16 ","no migration background","","","","","3"
"At least once a month","2016","Couple + C. LE 16 ","direct migration background","","","","","3"
"At least once a month","2016","Couple + C. LE 16 ","indirect migration background","","","","","3"
"At least once a month","2016","Couple + C. LE and GT 16","no migration background","","","","","3"
"At least once a month","2016","Couple + C. LE and GT 16","direct migration background","","","","","3"
"At least once a month","2016","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"At least once a month","2016","Couple + C. GT 16 ","indirect migration background","","","","","3"
"At least once a month","2016","Couple + C. GT 16 ","direct migration background","","","","","3"
"Several times a year","2016","1-pers.-HH","no migration background","","","","","2"
"Several times a year","2016","Couple + C. GT 16 ","direct migration background","","","","","2"
"Several times a year","2016","(Married) couple without C. ","direct migration background","","","","","2"
"Several times a year","2016","1-pers.-HH","direct migration background","","","","","2"
"Several times a year","2016","1-pers.-HH","indirect migration background","","","","","2"
"Several times a year","2016","(Married) couple without C. ","no migration background","","","","","2"
"Several times a year","2016","(Married) couple without C. ","indirect migration background","","","","","2"
"Several times a year","2016","Single parent ","direct migration background","","","","","2"
"Several times a year","2016","Single parent ","indirect migration background","","","","","2"
"Several times a year","2016","Couple + C. LE 16 ","direct migration background","","","","","2"
"Several times a year","2016","Couple + C. LE 16 ","indirect migration background","","","","","2"
"Several times a year","2016","Couple + C. GT 16 ","no migration background","","","","","2"
"Several times a year","2016","Couple + C. GT 16 ","indirect migration background","","","","","2"
"Several times a year","2016","Couple + C. LE and GT 16","no migration background","","","","","2"
"Several times a year","2016","Couple + C. LE and GT 16","direct migration background","","","","","2"
"Several times a year","2016","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Several times a year","2016","Couple + C. LE 16 ","no migration background","","","","","2"
"Several times a year","2016","Single parent ","no migration background","","","","","2"
"Almost never or never","2017","1-pers.-HH","no migration background","1279","0.408369825412508","0.391586718476349","0.425152932348668","1"
"Almost never or never","2017","1-pers.-HH","direct migration background","507","0.389129401179576","0.36510423026947","0.413154572089682","1"
"Almost never or never","2017","1-pers.-HH","indirect migration background","39","0.173690839887726","0.1184998040869","0.228881875688553","1"
"Almost never or never","2017","(Married) couple without C. ","no migration background","2490","0.354928509806224","0.343697659845617","0.366159359766831","1"
"Almost never or never","2017","(Married) couple without C. ","direct migration background","582","0.459765763318828","0.431753985728761","0.487777540908896","1"
"Almost never or never","2017","(Married) couple without C. ","indirect migration background","69","0.239572606729486","0.185346669336739","0.293798544122233","1"
"Almost never or never","2017","Single parent ","no migration background","644","0.36486599266704","0.342194844038527","0.387537141295553","1"
"Almost never or never","2017","Single parent ","direct migration background","357","0.482973716056014","0.445192014451027","0.520755417661001","1"
"Almost never or never","2017","Couple + C. LE 16 ","indirect migration background","198","0.362909191177773","0.319982815164427","0.40583556719112","1"
"Almost never or never","2017","Couple + C. GT 16 ","direct migration background","348","0.506989867214076","0.468165361321053","0.545814373107099","1"
"Almost never or never","2017","Couple + C. GT 16 ","indirect migration background","60","0.259567726046552","0.204103815511574","0.315031636581531","1"
"Almost never or never","2017","Couple + C. LE and GT 16","no migration background","423","0.267547785295922","0.245197565764212","0.289898004827633","1"
"Almost never or never","2017","Couple + C. LE and GT 16","direct migration background","618","0.555870327016559","0.526887365456086","0.584853288577033","1"
"Almost never or never","2017","Couple + C. LE and GT 16","indirect migration background","63","0.269254444365272","0.213018541492507","0.325490347238038","1"
"Almost never or never","2017","Couple + C. LE 16 ","direct migration background","2002","0.455532349678431","0.43985192249243","0.471212776864432","1"
"Almost never or never","2017","Couple + C. LE 16 ","no migration background","1273","0.301109401098465","0.286652619664396","0.315566182532533","1"
"Almost never or never","2017","Couple + C. GT 16 ","no migration background","718","0.281059132841075","0.263399524019193","0.298718741662958","1"
"Almost never or never","2017","Single parent ","indirect migration background","70","0.275545581118103","0.216773122069507","0.334318040166698","1"
"At lease once a week","2017","1-pers.-HH","no migration background","1504","0.439859860559643","0.422911570220221","0.456808150899065","4"
"At lease once a week","2017","1-pers.-HH","direct migration background","795","0.463228743894477","0.438656929441915","0.487800558347039","4"
"At lease once a week","2017","1-pers.-HH","indirect migration background","98","0.589581065726924","0.517918185073435","0.661243946380413","4"
"At lease once a week","2017","(Married) couple without C. ","no migration background","3261","0.46675248373693","0.455042777557083","0.478462189916778","4"
"At lease once a week","2017","(Married) couple without C. ","direct migration background","446","0.389213142945511","0.361808768449989","0.416617517441034","4"
"At lease once a week","2017","(Married) couple without C. ","indirect migration background","129","0.581903431539627","0.519238672626411","0.644568190452843","4"
"At lease once a week","2017","Single parent ","no migration background","737","0.445171025127266","0.421765566333431","0.468576483921101","4"
"At lease once a week","2017","Single parent ","direct migration background","198","0.368794117409181","0.332315281926057","0.405272952892306","4"
"At lease once a week","2017","Single parent ","indirect migration background","106","0.52427649133474","0.458581977564207","0.589971005105272","4"
"At lease once a week","2017","Couple + C. LE 16 ","no migration background","1695","0.441516485778834","0.425867597163413","0.457165374394256","4"
"At lease once a week","2017","Couple + C. LE 16 ","direct migration background","1137","0.358877459841518","0.343774716164464","0.373980203518572","4"
"At lease once a week","2017","Couple + C. LE 16 ","indirect migration background","206","0.488263726012378","0.443639067706277","0.532888384318479","4"
"At lease once a week","2017","Couple + C. GT 16 ","no migration background","1285","0.523070076130875","0.503448094421873","0.542692057839878","4"
"At lease once a week","2017","Couple + C. GT 16 ","direct migration background","191","0.348675376238812","0.311668045404798","0.385682707072825","4"
"At lease once a week","2017","Couple + C. GT 16 ","indirect migration background","123","0.53330307190875","0.470185979534573","0.596420164282928","4"
"At lease once a week","2017","Couple + C. LE and GT 16","no migration background","785","0.541767492264703","0.516611532940185","0.566923451589221","4"
"At lease once a week","2017","Couple + C. LE and GT 16","direct migration background","317","0.291063076515821","0.264565968513402","0.31756018451824","4"
"At lease once a week","2017","Couple + C. LE and GT 16","indirect migration background","122","0.521965959855283","0.458637395495642","0.585294524214925","4"
"At least once a month","2017","(Married) couple without C. ","direct migration background","41","0.0525655705390701","0.0400224216851698","0.0651087193929704","3"
"At least once a month","2017","(Married) couple without C. ","indirect migration background","8","","","","3"
"At least once a month","2017","Single parent ","direct migration background","25","","","","3"
"At least once a month","2017","Single parent ","indirect migration background","15","","","","3"
"At least once a month","2017","Couple + C. GT 16 ","no migration background","154","0.0592599907257368","0.0499841936377485","0.0685357878137251","3"
"At least once a month","2017","Couple + C. LE and GT 16","no migration background","81","0.0422512790851546","0.0320949401484618","0.0524076180218473","3"
"At least once a month","2017","Couple + C. LE and GT 16","direct migration background","53","0.0280766831793222","0.0184408333889481","0.0377125329696963","3"
"At least once a month","2017","1-pers.-HH","indirect migration background","13","","","","3"
"At least once a month","2017","(Married) couple without C. ","no migration background","320","0.0441304511616788","0.0393097883478415","0.0489511139755161","3"
"At least once a month","2017","Couple + C. GT 16 ","indirect migration background","19","","","","3"
"At least once a month","2017","Single parent ","no migration background","95","0.0495150931258256","0.0392982774146943","0.059731908836957","3"
"At least once a month","2017","Couple + C. LE 16 ","indirect migration background","17","","","","3"
"At least once a month","2017","1-pers.-HH","no migration background","168","0.0498520190192874","0.0424208458386064","0.0572831921999684","3"
"At least once a month","2017","1-pers.-HH","direct migration background","87","0.0381146217232556","0.0286793954473037","0.0475498479992074","3"
"At least once a month","2017","Couple + C. GT 16 ","direct migration background","20","","","","3"
"At least once a month","2017","Couple + C. LE 16 ","direct migration background","191","0.0496143787230795","0.0427773729775237","0.0564513844686354","3"
"At least once a month","2017","Couple + C. LE 16 ","no migration background","266","0.083217958678601","0.0745134064347275","0.0919225109224745","3"
"At least once a month","2017","Couple + C. LE and GT 16","indirect migration background","16","","","","3"
"Several times a year","2017","1-pers.-HH","no migration background","344","0.101918295008561","0.0915881984478338","0.112248391569288","2"
"Several times a year","2017","Couple + C. GT 16 ","direct migration background","78","0.121152153155543","0.095812492775752","0.146491813535335","2"
