"m11104","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Several times a year","2001","middle vocational","Rural Area","757","0.166769438801006","0.155608171559711","0.1779307060423","2"
"Several times a year","2001","vocational + Abi","Urban Area","179","0.20660842359293","0.179163453811798","0.234053393374062","2"
"Several times a year","2001","vocational + Abi","Rural Area","42","0.17791147236015","0.128910868394729","0.22691207632557","2"
"Almost never or never","2002","general elemantary","Urban Area","","","","","1"
"Almost never or never","2002","general elemantary","Rural Area","","","","","1"
"Almost never or never","2002","middle vocational","Urban Area","","","","","1"
"Almost never or never","2002","middle vocational","Rural Area","","","","","1"
"Almost never or never","2002","in school","Rural Area","","","","","1"
"Almost never or never","2002","inadequately","Urban Area","","","","","1"
"Almost never or never","2002","inadequately","Rural Area","","","","","1"
"Almost never or never","2002","vocational + Abi","Urban Area","","","","","1"
"Almost never or never","2002","in school","Urban Area","","","","","1"
"Almost never or never","2002","higher education","Rural Area","","","","","1"
"Almost never or never","2002","vocational + Abi","Rural Area","","","","","1"
"Almost never or never","2002","higher vocational","Urban Area","","","","","1"
"Almost never or never","2002","higher vocational","Rural Area","","","","","1"
"Almost never or never","2002","higher education","Urban Area","","","","","1"
"At lease once a week","2002","in school","Rural Area","","","","","4"
"At lease once a week","2002","inadequately","Urban Area","","","","","4"
"At lease once a week","2002","inadequately","Rural Area","","","","","4"
"At lease once a week","2002","general elemantary","Urban Area","","","","","4"
"At lease once a week","2002","in school","Urban Area","","","","","4"
"At lease once a week","2002","higher education","Rural Area","","","","","4"
"At lease once a week","2002","general elemantary","Rural Area","","","","","4"
"At lease once a week","2002","higher vocational","Urban Area","","","","","4"
"At lease once a week","2002","higher vocational","Rural Area","","","","","4"
"At lease once a week","2002","higher education","Urban Area","","","","","4"
"At lease once a week","2002","middle vocational","Urban Area","","","","","4"
"At lease once a week","2002","middle vocational","Rural Area","","","","","4"
"At lease once a week","2002","vocational + Abi","Urban Area","","","","","4"
"At lease once a week","2002","vocational + Abi","Rural Area","","","","","4"
"At least once a month","2002","general elemantary","Urban Area","","","","","3"
"At least once a month","2002","general elemantary","Rural Area","","","","","3"
"At least once a month","2002","middle vocational","Urban Area","","","","","3"
"At least once a month","2002","middle vocational","Rural Area","","","","","3"
"At least once a month","2002","vocational + Abi","Urban Area","","","","","3"
"At least once a month","2002","higher education","Rural Area","","","","","3"
"At least once a month","2002","in school","Urban Area","","","","","3"
"At least once a month","2002","in school","Rural Area","","","","","3"
"At least once a month","2002","inadequately","Urban Area","","","","","3"
"At least once a month","2002","inadequately","Rural Area","","","","","3"
"At least once a month","2002","vocational + Abi","Rural Area","","","","","3"
"At least once a month","2002","higher vocational","Urban Area","","","","","3"
"At least once a month","2002","higher vocational","Rural Area","","","","","3"
"At least once a month","2002","higher education","Urban Area","","","","","3"
"Several times a year","2002","in school","Rural Area","","","","","2"
"Several times a year","2002","inadequately","Urban Area","","","","","2"
"Several times a year","2002","inadequately","Rural Area","","","","","2"
"Several times a year","2002","general elemantary","Urban Area","","","","","2"
"Several times a year","2002","higher vocational","Urban Area","","","","","2"
"Several times a year","2002","higher vocational","Rural Area","","","","","2"
"Several times a year","2002","higher education","Urban Area","","","","","2"
"Several times a year","2002","higher education","Rural Area","","","","","2"
"Several times a year","2002","in school","Urban Area","","","","","2"
"Several times a year","2002","general elemantary","Rural Area","","","","","2"
"Several times a year","2002","middle vocational","Urban Area","","","","","2"
"Several times a year","2002","middle vocational","Rural Area","","","","","2"
"Several times a year","2002","vocational + Abi","Urban Area","","","","","2"
"Several times a year","2002","vocational + Abi","Rural Area","","","","","2"
"Almost never or never","2003","general elemantary","Urban Area","1125","0.610365804366176","0.588203482973696","0.632528125758656","1"
"Almost never or never","2003","general elemantary","Rural Area","517","0.633998654316828","0.602404417384028","0.665592891249628","1"
"Almost never or never","2003","middle vocational","Urban Area","2827","0.416550232047227","0.405103247862993","0.42799721623146","1"
"Almost never or never","2003","middle vocational","Rural Area","1691","0.441802220685082","0.426374045754272","0.457230395615892","1"
"Almost never or never","2003","inadequately","Rural Area","50","0.765330258610355","0.658980584604673","0.871679932616037","1"
"Almost never or never","2003","vocational + Abi","Urban Area","238","0.287249904283668","0.257556208670858","0.316943599896478","1"
"Almost never or never","2003","higher education","Rural Area","288","0.241563602795093","0.217825707809434","0.265301497780753","1"
"Almost never or never","2003","in school","Rural Area","26","","","","1"
"Almost never or never","2003","inadequately","Urban Area","169","0.7801272119371","0.723570658447022","0.836683765427177","1"
"Almost never or never","2003","vocational + Abi","Rural Area","54","0.197612660472245","0.149849629721019","0.245375691223471","1"
"Almost never or never","2003","higher vocational","Urban Area","314","0.28491516273008","0.257945313341522","0.311885012118638","1"
"Almost never or never","2003","higher vocational","Rural Area","217","0.366307169058686","0.327820355895487","0.404793982221886","1"
"Almost never or never","2003","in school","Urban Area","50","0.12818533843542","0.0962524425891547","0.160118234281684","1"
"Almost never or never","2003","higher education","Urban Area","642","0.240553394165464","0.225500089355332","0.255606698975595","1"
"At lease once a week","2003","in school","Rural Area","125","0.648158721857227","0.58095995467724","0.715357489037215","4"
"At lease once a week","2003","inadequately","Urban Area","17","","","","4"
"At lease once a week","2003","inadequately","Rural Area","7","","","","4"
"At lease once a week","2003","general elemantary","Urban Area","345","0.18587514518937","0.168196548581145","0.203553741797595","4"
"At lease once a week","2003","in school","Urban Area","307","0.741622216369396","0.699807804471698","0.783436628267093","4"
"At lease once a week","2003","higher vocational","Urban Area","433","0.418384677816998","0.388910088635995","0.447859266998","4"
"At lease once a week","2003","higher vocational","Rural Area","190","0.315484294224865","0.278362374625038","0.352606213824693","4"
"At lease once a week","2003","higher education","Urban Area","1566","0.46864599022004","0.451071128274327","0.486220852165753","4"
"At lease once a week","2003","higher education","Rural Area","557","0.448358274772167","0.420777401007956","0.475939148536379","4"
"At lease once a week","2003","general elemantary","Rural Area","187","0.20507949382564","0.178597826210789","0.231561161440491","4"
"At lease once a week","2003","middle vocational","Urban Area","2388","0.31638605255162","0.305587394749027","0.327184710354214","4"
"At lease once a week","2003","middle vocational","Rural Area","1123","0.273037451005036","0.259196252909345","0.286878649100727","4"
"At lease once a week","2003","vocational + Abi","Urban Area","412","0.445193251684322","0.412578744724425","0.47780775864422","4"
"At lease once a week","2003","vocational + Abi","Rural Area","116","0.483802063687217","0.423859619084003","0.543744508290432","4"
"At least once a month","2003","general elemantary","Urban Area","113","0.0535946139656407","0.0433595445118199","0.0638296834194615","3"
"At least once a month","2003","general elemantary","Rural Area","48","0.0463107174268874","0.0325269934670167","0.0600944413867581","3"
"At least once a month","2003","middle vocational","Urban Area","529","0.0746679889116593","0.0685645911078918","0.0807713867154269","3"
"At least once a month","2003","middle vocational","Rural Area","296","0.0703396301340216","0.062395090168182","0.0782841700998613","3"
"At least once a month","2003","vocational + Abi","Urban Area","74","0.079632879730052","0.0618667666480372","0.0973989928120668","3"
"At least once a month","2003","higher education","Rural Area","110","0.0923305794617767","0.0762758310397843","0.108385327883769","3"
"At least once a month","2003","in school","Urban Area","26","","","","3"
"At least once a month","2003","in school","Rural Area","9","","","","3"
"At least once a month","2003","vocational + Abi","Rural Area","28","","","","3"
"At least once a month","2003","higher vocational","Urban Area","100","0.0949633868721618","0.0774466531779159","0.112480120566408","3"
"At least once a month","2003","inadequately","Urban Area","8","","","","3"
"At least once a month","2003","inadequately","Rural Area","2","","","","3"
"At least once a month","2003","higher vocational","Rural Area","44","0.0807298554029864","0.0589683712900513","0.102491339515921","3"
"At least once a month","2003","higher education","Urban Area","324","0.107251093576031","0.0963531886106792","0.118148998541384","3"
"Several times a year","2003","in school","Rural Area","34","0.192247536920443","0.13679559448741","0.247699479353477","2"
"Several times a year","2003","inadequately","Urban Area","12","","","","2"
"Several times a year","2003","inadequately","Rural Area","2","","","","2"
"Several times a year","2003","general elemantary","Urban Area","277","0.150164436478813","0.133929798265245","0.166399074692381","2"
"Several times a year","2003","higher vocational","Urban Area","229","0.20173677258076","0.177759070961744","0.225714474199777","2"
"Several times a year","2003","higher vocational","Rural Area","151","0.237478681313462","0.203485786150858","0.271471576476066","2"
"Several times a year","2003","higher education","Urban Area","565","0.183549522038465","0.16991565541419","0.197183388662739","2"
"Several times a year","2003","higher education","Rural Area","294","0.217747542970962","0.194859061979956","0.240636023961969","2"
"Several times a year","2003","vocational + Abi","Urban Area","168","0.187923964301957","0.162287679132795","0.213560249471119","2"
"Several times a year","2003","vocational + Abi","Rural Area","69","0.23631150605444","0.185355777192003","0.287267234916876","2"
"Several times a year","2003","in school","Urban Area","38","0.0817850025229525","0.0556082317598336","0.107961773286071","2"
"Several times a year","2003","general elemantary","Rural Area","141","0.114611134430644","0.0937180386486801","0.135504230212609","2"
"Several times a year","2003","middle vocational","Urban Area","1381","0.192395726489494","0.183242953910481","0.201548499068506","2"
"Several times a year","2003","middle vocational","Rural Area","870","0.214820698175861","0.202061333853981","0.227580062497741","2"
"Almost never or never","2004","general elemantary","Urban Area","","","","","1"
"Almost never or never","2004","general elemantary","Rural Area","","","","","1"
"Almost never or never","2004","middle vocational","Urban Area","","","","","1"
"Almost never or never","2004","middle vocational","Rural Area","","","","","1"
"Almost never or never","2004","inadequately","Rural Area","","","","","1"
"Almost never or never","2004","in school","Urban Area","","","","","1"
"Almost never or never","2004","vocational + Abi","Urban Area","","","","","1"
"Almost never or never","2004","vocational + Abi","Rural Area","","","","","1"
"Almost never or never","2004","higher vocational","Urban Area","","","","","1"
"Almost never or never","2004","higher education","Rural Area","","","","","1"
"Almost never or never","2004","in school","Rural Area","","","","","1"
"Almost never or never","2004","inadequately","Urban Area","","","","","1"
"Almost never or never","2004","higher vocational","Rural Area","","","","","1"
"Almost never or never","2004","higher education","Urban Area","","","","","1"
"At lease once a week","2004","in school","Rural Area","","","","","4"
"At lease once a week","2004","inadequately","Urban Area","","","","","4"
"At lease once a week","2004","higher vocational","Urban Area","","","","","4"
"At lease once a week","2004","higher vocational","Rural Area","","","","","4"
"At lease once a week","2004","inadequately","Rural Area","","","","","4"
"At lease once a week","2004","general elemantary","Urban Area","","","","","4"
"At lease once a week","2004","higher education","Urban Area","","","","","4"
"At lease once a week","2004","higher education","Rural Area","","","","","4"
"At lease once a week","2004","in school","Urban Area","","","","","4"
"At lease once a week","2004","general elemantary","Rural Area","","","","","4"
"At lease once a week","2004","middle vocational","Urban Area","","","","","4"
"At lease once a week","2004","middle vocational","Rural Area","","","","","4"
"At lease once a week","2004","vocational + Abi","Urban Area","","","","","4"
"At lease once a week","2004","vocational + Abi","Rural Area","","","","","4"
"At least once a month","2004","general elemantary","Urban Area","","","","","3"
"At least once a month","2004","general elemantary","Rural Area","","","","","3"
"At least once a month","2004","middle vocational","Urban Area","","","","","3"
"At least once a month","2004","middle vocational","Rural Area","","","","","3"
"At least once a month","2004","vocational + Abi","Urban Area","","","","","3"
"At least once a month","2004","higher education","Rural Area","","","","","3"
"At least once a month","2004","in school","Urban Area","","","","","3"
"At least once a month","2004","in school","Rural Area","","","","","3"
"At least once a month","2004","inadequately","Urban Area","","","","","3"
"At least once a month","2004","inadequately","Rural Area","","","","","3"
"At least once a month","2004","vocational + Abi","Rural Area","","","","","3"
"At least once a month","2004","higher vocational","Urban Area","","","","","3"
"At least once a month","2004","higher vocational","Rural Area","","","","","3"
"At least once a month","2004","higher education","Urban Area","","","","","3"
"Several times a year","2004","in school","Rural Area","","","","","2"
"Several times a year","2004","inadequately","Urban Area","","","","","2"
"Several times a year","2004","inadequately","Rural Area","","","","","2"
"Several times a year","2004","general elemantary","Urban Area","","","","","2"
"Several times a year","2004","higher vocational","Urban Area","","","","","2"
"Several times a year","2004","higher vocational","Rural Area","","","","","2"
"Several times a year","2004","higher education","Urban Area","","","","","2"
"Several times a year","2004","higher education","Rural Area","","","","","2"
"Several times a year","2004","vocational + Abi","Urban Area","","","","","2"
"Several times a year","2004","vocational + Abi","Rural Area","","","","","2"
"Several times a year","2004","in school","Urban Area","","","","","2"
"Several times a year","2004","general elemantary","Rural Area","","","","","2"
"Several times a year","2004","middle vocational","Urban Area","","","","","2"
"Several times a year","2004","middle vocational","Rural Area","","","","","2"
"Almost never or never","2005","general elemantary","Urban Area","1006","0.604956530989467","0.581282311471035","0.628630750507898","1"
"Almost never or never","2005","general elemantary","Rural Area","435","0.615701141553224","0.581163702467416","0.650238580639033","1"
"Almost never or never","2005","middle vocational","Urban Area","2877","0.45894365507427","0.44686015652876","0.471027153619779","1"
"Almost never or never","2005","middle vocational","Rural Area","1720","0.474792855670124","0.458700362791458","0.49088534854879","1"
"Almost never or never","2005","vocational + Abi","Urban Area","248","0.31331964923698","0.28239090082988","0.34424839764408","1"
"Almost never or never","2005","higher education","Rural Area","363","0.305934401849917","0.279818987647162","0.332049816052673","1"
"Almost never or never","2005","in school","Urban Area","54","0.134969897754839","0.103399801649859","0.166539993859819","1"
"Almost never or never","2005","in school","Rural Area","36","0.233412469766129","0.174641283740094","0.292183655792165","1"
"Almost never or never","2005","inadequately","Urban Area","138","0.647942304856236","0.579303974946536","0.716580634765936","1"
"Almost never or never","2005","inadequately","Rural Area","44","0.685744954186688","0.565232174622366","0.806257733751009","1"
"Almost never or never","2005","vocational + Abi","Rural Area","69","0.273520755565795","0.219749165780123","0.327292345351467","1"
"Almost never or never","2005","higher vocational","Urban Area","339","0.339492111089083","0.310098404152227","0.368885818025938","1"
"Almost never or never","2005","higher vocational","Rural Area","227","0.402211926233329","0.361563542457938","0.44286031000872","1"
"Almost never or never","2005","higher education","Urban Area","731","0.266136238119975","0.250223607062054","0.282048869177897","1"
"At lease once a week","2005","in school","Rural Area","115","0.551790254303367","0.482694841886747","0.620885666719988","4"
"At lease once a week","2005","inadequately","Urban Area","18","","","","4"
"At lease once a week","2005","higher vocational","Urban Area","369","0.366696585813124","0.336783593474425","0.396609578151824","4"
"At lease once a week","2005","higher vocational","Rural Area","159","0.283410672598166","0.24605251453416","0.320768830662173","4"
"At lease once a week","2005","inadequately","Rural Area","7","","","","4"
"At lease once a week","2005","general elemantary","Urban Area","320","0.198484435748563","0.179168740226849","0.217800131270277","4"
"At lease once a week","2005","higher education","Urban Area","1381","0.441462740394475","0.423583240474364","0.459342240314587","4"
"At lease once a week","2005","higher education","Rural Area","477","0.383214857898766","0.355661748129777","0.410767967667754","4"
"At lease once a week","2005","in school","Urban Area","292","0.643279725024503","0.599020310677535","0.687539139371472","4"
"At lease once a week","2005","general elemantary","Rural Area","160","0.180865823330544","0.153536657030158","0.208194989630929","4"
"At lease once a week","2005","middle vocational","Urban Area","1967","0.286583631666997","0.275619127736931","0.297548135597063","4"
"At lease once a week","2005","middle vocational","Rural Area","951","0.244738406382896","0.230883433198306","0.258593379567486","4"
"At lease once a week","2005","vocational + Abi","Urban Area","343","0.373182397292625","0.340932941751304","0.405431852833946","4"
"At lease once a week","2005","vocational + Abi","Rural Area","115","0.454130294797255","0.394070912530979","0.514189677063531","4"
"At least once a month","2005","vocational + Abi","Urban Area","92","0.109735754111506","0.0888944561798501","0.130577052043162","3"
"At least once a month","2005","general elemantary","Urban Area","97","0.0589081482831299","0.0475057860262674","0.0703105105399923","3"
"At least once a month","2005","general elemantary","Rural Area","37","0.0342136206132709","0.0213070559653621","0.0471201852611796","3"
"At least once a month","2005","middle vocational","Urban Area","501","0.0791661166976628","0.0726189698987447","0.0857132634965809","3"
"At least once a month","2005","middle vocational","Rural Area","267","0.0796360433372412","0.0709115430008142","0.0883605436736682","3"
"At least once a month","2005","higher education","Rural Area","110","0.104441151951244","0.0871084849890921","0.121773818913395","3"
"At least once a month","2005","vocational + Abi","Rural Area","24","","","","3"
"At least once a month","2005","in school","Urban Area","47","0.0820293537956807","0.056675681284812","0.107383026306549","3"
"At least once a month","2005","in school","Rural Area","10","","","","3"
"At least once a month","2005","inadequately","Urban Area","5","","","","3"
"At least once a month","2005","inadequately","Rural Area","2","","","","3"
"At least once a month","2005","higher vocational","Urban Area","69","0.0771496021012751","0.0605868306523768","0.0937123735501734","3"
"At least once a month","2005","higher vocational","Rural Area","40","0.0651381967788518","0.0446815822908931","0.0855948112668104","3"
"At least once a month","2005","higher education","Urban Area","292","0.10348492020173","0.0925176233333401","0.11445221707012","3"
"Several times a year","2005","in school","Rural Area","38","0.172024800522797","0.119589260085567","0.224460340960027","2"
"Several times a year","2005","inadequately","Urban Area","25","","","","2"
"Several times a year","2005","inadequately","Rural Area","4","","","","2"
"Several times a year","2005","general elemantary","Urban Area","215","0.137650884978841","0.120966038796161","0.154335731161521","2"
"Several times a year","2005","higher vocational","Rural Area","133","0.249239204389653","0.21337995801152","0.285098450767785","2"
"Several times a year","2005","higher education","Urban Area","559","0.188916101283819","0.174821602305415","0.203010600262223","2"
"Several times a year","2005","higher education","Rural Area","246","0.206409588300073","0.183472111571593","0.229347065028554","2"
"Several times a year","2005","in school","Urban Area","57","0.139721023424977","0.10768841033627","0.171753636513684","2"
"Several times a year","2005","general elemantary","Rural Area","130","0.169219414502961","0.142597525469325","0.195841303536598","2"
"Several times a year","2005","higher vocational","Urban Area","220","0.216661700996518","0.191089608515318","0.242233793477718","2"
"Several times a year","2005","middle vocational","Urban Area","1188","0.17530659656107","0.166086464289484","0.184526728832657","2"
"Several times a year","2005","middle vocational","Rural Area","761","0.200832694609739","0.187922226563537","0.213743162655941","2"
"Several times a year","2005","vocational + Abi","Urban Area","181","0.203762199358889","0.176904152615297","0.23062024610248","2"
"Several times a year","2005","vocational + Abi","Rural Area","56","0.199612320710686","0.151396451893004","0.247828189528368","2"
"Almost never or never","2006","general elemantary","Urban Area","","","","","1"
"Almost never or never","2006","general elemantary","Rural Area","","","","","1"
"Almost never or never","2006","middle vocational","Urban Area","","","","","1"
"Almost never or never","2006","middle vocational","Rural Area","","","","","1"
"Almost never or never","2006","vocational + Abi","Urban Area","","","","","1"
"Almost never or never","2006","higher education","Rural Area","","","","","1"
"Almost never or never","2006","higher vocational","Rural Area","","","","","1"
"Almost never or never","2006","higher education","Urban Area","","","","","1"
"Almost never or never","2006","in school","Urban Area","","","","","1"
"Almost never or never","2006","in school","Rural Area","","","","","1"
"Almost never or never","2006","inadequately","Urban Area","","","","","1"
"Almost never or never","2006","inadequately","Rural Area","","","","","1"
"Almost never or never","2006","vocational + Abi","Rural Area","","","","","1"
"Almost never or never","2006","higher vocational","Urban Area","","","","","1"
"At lease once a week","2006","in school","Rural Area","","","","","4"
"At lease once a week","2006","inadequately","Urban Area","","","","","4"
"At lease once a week","2006","inadequately","Rural Area","","","","","4"
"At lease once a week","2006","general elemantary","Urban Area","","","","","4"
"At lease once a week","2006","higher vocational","Urban Area","","","","","4"
"At lease once a week","2006","higher vocational","Rural Area","","","","","4"
"At lease once a week","2006","higher education","Urban Area","","","","","4"
"At lease once a week","2006","higher education","Rural Area","","","","","4"
"At lease once a week","2006","in school","Urban Area","","","","","4"
"At lease once a week","2006","general elemantary","Rural Area","","","","","4"
"At lease once a week","2006","middle vocational","Urban Area","","","","","4"
"At lease once a week","2006","middle vocational","Rural Area","","","","","4"
"At lease once a week","2006","vocational + Abi","Urban Area","","","","","4"
"At lease once a week","2006","vocational + Abi","Rural Area","","","","","4"
"At least once a month","2006","vocational + Abi","Urban Area","","","","","3"
"At least once a month","2006","in school","Urban Area","","","","","3"
"At least once a month","2006","in school","Rural Area","","","","","3"
"At least once a month","2006","general elemantary","Urban Area","","","","","3"
"At least once a month","2006","general elemantary","Rural Area","","","","","3"
"At least once a month","2006","middle vocational","Urban Area","","","","","3"
"At least once a month","2006","middle vocational","Rural Area","","","","","3"
"At least once a month","2006","higher vocational","Urban Area","","","","","3"
"At least once a month","2006","higher vocational","Rural Area","","","","","3"
"At least once a month","2006","higher education","Rural Area","","","","","3"
"At least once a month","2006","inadequately","Urban Area","","","","","3"
"At least once a month","2006","vocational + Abi","Rural Area","","","","","3"
"At least once a month","2006","higher education","Urban Area","","","","","3"
"At least once a month","2006","inadequately","Rural Area","","","","","3"
"Several times a year","2006","in school","Rural Area","","","","","2"
"Several times a year","2006","inadequately","Urban Area","","","","","2"
"Several times a year","2006","inadequately","Rural Area","","","","","2"
"Several times a year","2006","general elemantary","Urban Area","","","","","2"
"Several times a year","2006","higher vocational","Rural Area","","","","","2"
"Several times a year","2006","higher education","Urban Area","","","","","2"
"Several times a year","2006","higher education","Rural Area","","","","","2"
"Several times a year","2006","in school","Urban Area","","","","","2"
"Several times a year","2006","general elemantary","Rural Area","","","","","2"
"Several times a year","2006","higher vocational","Urban Area","","","","","2"
"Several times a year","2006","middle vocational","Urban Area","","","","","2"
"Several times a year","2006","middle vocational","Rural Area","","","","","2"
"Several times a year","2006","vocational + Abi","Urban Area","","","","","2"
"Several times a year","2006","vocational + Abi","Rural Area","","","","","2"
"Almost never or never","2007","general elemantary","Urban Area","928","0.631554278167248","0.606844454147317","0.656264102187178","1"
"Almost never or never","2007","general elemantary","Rural Area","462","0.640656881384293","0.606133482007827","0.675180280760758","1"
"Almost never or never","2007","middle vocational","Urban Area","2797","0.44409841339389","0.432041679311694","0.456155147476086","1"
"Almost never or never","2007","middle vocational","Rural Area","1767","0.454053917504025","0.43820499326734","0.469902841740711","1"
"Almost never or never","2007","in school","Urban Area","23","","","","1"
"Almost never or never","2007","in school","Rural Area","17","","","","1"
"Almost never or never","2007","inadequately","Urban Area","120","0.733583902548233","0.663534005205022","0.803633799891443","1"
"Almost never or never","2007","inadequately","Rural Area","50","0.738726189159228","0.63273596490442","0.844716413414036","1"
"Almost never or never","2007","vocational + Abi","Urban Area","256","0.289440179796064","0.25952804068899","0.319352318903137","1"
"Almost never or never","2007","higher education","Rural Area","362","0.299377873004854","0.274049631116814","0.324706114892893","1"
"Almost never or never","2007","higher vocational","Rural Area","222","0.348323017136641","0.309448280286565","0.387197753986718","1"
"Almost never or never","2007","higher education","Urban Area","700","0.226507342007268","0.211836555737353","0.241178128277184","1"
"Almost never or never","2007","vocational + Abi","Rural Area","82","0.270962681794619","0.219808786180005","0.322116577409234","1"
"Almost never or never","2007","higher vocational","Urban Area","322","0.327389081073334","0.297580337649352","0.357197824497316","1"
"At lease once a week","2007","in school","Urban Area","159","0.661346344809464","0.599782246227734","0.722910443391193","4"
"At lease once a week","2007","in school","Rural Area","70","0.637235462381453","0.548976656679423","0.725494268083484","4"
"At lease once a week","2007","inadequately","Urban Area","13","","","","4"
"At lease once a week","2007","inadequately","Rural Area","7","","","","4"
"At lease once a week","2007","general elemantary","Urban Area","272","0.16797256098773","0.148822703383032","0.187122418592427","4"
"At lease once a week","2007","higher vocational","Urban Area","383","0.404890533721497","0.373709044175929","0.436072023267064","4"
"At lease once a week","2007","higher vocational","Rural Area","188","0.324107391298544","0.285917932776419","0.362296849820669","4"
"At lease once a week","2007","higher education","Urban Area","1576","0.501528344119822","0.484003582231813","0.519053106007832","4"
"At lease once a week","2007","higher education","Rural Area","529","0.419986088527912","0.392690659243679","0.447281517812146","4"
"At lease once a week","2007","general elemantary","Rural Area","150","0.187484847321107","0.159401752937729","0.215567941704485","4"
"At lease once a week","2007","middle vocational","Urban Area","2164","0.314302020715539","0.303037022266975","0.325567019164102","4"
"At lease once a week","2007","middle vocational","Rural Area","1037","0.28902314466471","0.274593180870666","0.303453108458753","4"
"At lease once a week","2007","vocational + Abi","Urban Area","356","0.392723692989639","0.360512674328968","0.42493471165031","4"
"At lease once a week","2007","vocational + Abi","Rural Area","122","0.46981028890572","0.412368758575447","0.527251819235993","4"
"At least once a month","2007","general elemantary","Urban Area","76","0.0463953128277246","0.0356207714116568","0.0571698542437925","3"
"At least once a month","2007","general elemantary","Rural Area","38","0.0512080460237391","0.0353481353415035","0.0670679567059747","3"
"At least once a month","2007","middle vocational","Urban Area","452","0.0666587242889984","0.0606061538842632","0.0727112946937337","3"
"At least once a month","2007","middle vocational","Rural Area","255","0.0722803937358865","0.0640373079205088","0.0805234795512642","3"
"At least once a month","2007","in school","Rural Area","14","","","","3"
"At least once a month","2007","inadequately","Urban Area","4","","","","3"
"At least once a month","2007","inadequately","Rural Area","1","","","","3"
"At least once a month","2007","vocational + Abi","Urban Area","89","0.109230931491802","0.0886567236955708","0.129805139288032","3"
"At least once a month","2007","higher vocational","Urban Area","62","0.0657067036651992","0.0499677421531693","0.0814456651772291","3"
"At least once a month","2007","in school","Urban Area","20","","","","3"
"At least once a month","2007","higher vocational","Rural Area","32","0.0853831895348787","0.062581556016005","0.108184823053752","3"
"At least once a month","2007","higher education","Rural Area","101","0.0665013037889277","0.0527220655461817","0.0802805420316737","3"
"At least once a month","2007","vocational + Abi","Rural Area","23","","","","3"
"At least once a month","2007","higher education","Urban Area","299","0.0935045336167474","0.0833002316268877","0.103708835606607","3"
"Several times a year","2007","inadequately","Rural Area","8","","","","2"
"Several times a year","2007","general elemantary","Urban Area","188","0.154077848017298","0.135584614498384","0.172571081536212","2"
"Several times a year","2007","in school","Urban Area","25","","","","2"
"Several times a year","2007","in school","Rural Area","13","","","","2"
"Several times a year","2007","inadequately","Urban Area","16","","","","2"
"Several times a year","2007","general elemantary","Rural Area","92","0.120650225270861","0.0972138180625851","0.144086632479137","2"
"Several times a year","2007","higher vocational","Urban Area","185","0.20201368153997","0.176509127667538","0.227518235412403","2"
"Several times a year","2007","higher vocational","Rural Area","135","0.242186402029936","0.207230842436839","0.277141961623033","2"
"Several times a year","2007","higher education","Urban Area","552","0.178459780256162","0.16503927883897","0.191880281673355","2"
"Several times a year","2007","higher education","Rural Area","264","0.214134734678306","0.191448058192659","0.236821411163954","2"
"Several times a year","2007","middle vocational","Urban Area","1111","0.174940841601573","0.165721938179316","0.18415974502383","2"
"Several times a year","2007","middle vocational","Rural Area","732","0.184642544095379","0.17229128847371","0.196993799717048","2"
"Several times a year","2007","vocational + Abi","Urban Area","182","0.208605195722496","0.181805683028047","0.235404708416945","2"
"Several times a year","2007","vocational + Abi","Rural Area","63","0.205015064912069","0.158550547695015","0.251479582129122","2"
"Almost never or never","2008","general elemantary","Urban Area","755","0.554836960665352","0.528217451458192","0.581456469872512","1"
"Almost never or never","2008","general elemantary","Rural Area","373","0.544742444498353","0.507422221603861","0.582062667392846","1"
"Almost never or never","2008","middle vocational","Urban Area","2196","0.357160351619499","0.345190693840392","0.369130009398606","1"
"Almost never or never","2008","middle vocational","Rural Area","1412","0.377420615539592","0.361530749161917","0.393310481917266","1"
"Almost never or never","2008","in school","Urban Area","13","","","","1"
"Almost never or never","2008","in school","Rural Area","10","","","","1"
"Almost never or never","2008","inadequately","Urban Area","104","0.747984229060979","0.674745417740909","0.821223040381048","1"
"Almost never or never","2008","inadequately","Rural Area","37","0.606572102247773","0.472500501343626","0.74064370315192","1"
"Almost never or never","2008","vocational + Abi","Urban Area","203","0.262906658191539","0.232684092989292","0.293129223393787","1"
"Almost never or never","2008","higher education","Rural Area","228","0.18794995032858","0.165873574259973","0.210026326397187","1"
"Almost never or never","2008","vocational + Abi","Rural Area","64","0.241510371064716","0.190832830999728","0.292187911129704","1"
"Almost never or never","2008","higher vocational","Urban Area","241","0.266011345071224","0.236915834458714","0.295106855683733","1"
"Almost never or never","2008","higher vocational","Rural Area","144","0.237207926119747","0.200959601447691","0.273456250791803","1"
"Almost never or never","2008","higher education","Urban Area","502","0.175326890234703","0.161706568239345","0.188947212230061","1"
"At lease once a week","2008","in school","Urban Area","180","0.75597793926274","0.701063915642725","0.810891962882756","4"
"At lease once a week","2008","in school","Rural Area","70","0.720809744048016","0.638819982430538","0.802799505665494","4"
"At lease once a week","2008","inadequately","Urban Area","11","","","","4"
"At lease once a week","2008","inadequately","Rural Area","6","","","","4"
"At lease once a week","2008","general elemantary","Urban Area","328","0.247268442711529","0.22416045057015","0.270376434852907","4"
"At lease once a week","2008","higher vocational","Urban Area","398","0.479739598798993","0.446843499825123","0.512635697772862","4"
