"m11104","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Almost never or never","2010","Part Time","Couple + C. LE 16 ","","","","","1"
"Almost never or never","2010","Not Working","1-pers.-HH","","","","","1"
"Almost never or never","2010","Not Working","(Married) couple without C. ","","","","","1"
"Almost never or never","2010","Not Working","Single parent ","","","","","1"
"Almost never or never","2010","Not Working","Couple + C. LE 16 ","","","","","1"
"Almost never or never","2010","Not Working","Couple + C. LE and GT 16","","","","","1"
"Almost never or never","2010","Not Working","Couple + C. GT 16 ","","","","","1"
"At lease once a week","2010","Full Time","1-pers.-HH","","","","","4"
"At lease once a week","2010","Full Time","(Married) couple without C. ","","","","","4"
"At lease once a week","2010","Full Time","Single parent ","","","","","4"
"At lease once a week","2010","Full Time","Couple + C. LE 16 ","","","","","4"
"At lease once a week","2010","Full Time","Couple + C. GT 16 ","","","","","4"
"At lease once a week","2010","Full Time","Couple + C. LE and GT 16","","","","","4"
"At lease once a week","2010","Part Time","1-pers.-HH","","","","","4"
"At lease once a week","2010","Part Time","(Married) couple without C. ","","","","","4"
"At lease once a week","2010","Part Time","Single parent ","","","","","4"
"At lease once a week","2010","Part Time","Couple + C. LE 16 ","","","","","4"
"At lease once a week","2010","Part Time","Couple + C. GT 16 ","","","","","4"
"At lease once a week","2010","Part Time","Couple + C. LE and GT 16","","","","","4"
"At lease once a week","2010","Not Working","1-pers.-HH","","","","","4"
"At lease once a week","2010","Not Working","(Married) couple without C. ","","","","","4"
"At lease once a week","2010","Not Working","Single parent ","","","","","4"
"At lease once a week","2010","Not Working","Couple + C. LE 16 ","","","","","4"
"At lease once a week","2010","Not Working","Couple + C. GT 16 ","","","","","4"
"At lease once a week","2010","Not Working","Couple + C. LE and GT 16","","","","","4"
"At least once a month","2010","Full Time","(Married) couple without C. ","","","","","3"
"At least once a month","2010","Full Time","Single parent ","","","","","3"
"At least once a month","2010","Full Time","1-pers.-HH","","","","","3"
"At least once a month","2010","Full Time","Couple + C. LE and GT 16","","","","","3"
"At least once a month","2010","Part Time","1-pers.-HH","","","","","3"
"At least once a month","2010","Full Time","Couple + C. LE 16 ","","","","","3"
"At least once a month","2010","Full Time","Couple + C. GT 16 ","","","","","3"
"At least once a month","2010","Part Time","(Married) couple without C. ","","","","","3"
"At least once a month","2010","Part Time","Couple + C. LE 16 ","","","","","3"
"At least once a month","2010","Part Time","Couple + C. GT 16 ","","","","","3"
"At least once a month","2010","Not Working","Single parent ","","","","","3"
"At least once a month","2010","Not Working","1-pers.-HH","","","","","3"
"At least once a month","2010","Not Working","(Married) couple without C. ","","","","","3"
"At least once a month","2010","Not Working","Couple + C. LE 16 ","","","","","3"
"At least once a month","2010","Not Working","Couple + C. LE and GT 16","","","","","3"
"At least once a month","2010","Part Time","Single parent ","","","","","3"
"At least once a month","2010","Part Time","Couple + C. LE and GT 16","","","","","3"
"At least once a month","2010","Not Working","Couple + C. GT 16 ","","","","","3"
"Several times a year","2010","Full Time","1-pers.-HH","","","","","2"
"Several times a year","2010","Full Time","(Married) couple without C. ","","","","","2"
"Several times a year","2010","Full Time","Couple + C. GT 16 ","","","","","2"
"Several times a year","2010","Full Time","Couple + C. LE and GT 16","","","","","2"
"Several times a year","2010","Part Time","(Married) couple without C. ","","","","","2"
"Several times a year","2010","Part Time","Single parent ","","","","","2"
"Several times a year","2010","Part Time","Couple + C. LE 16 ","","","","","2"
"Several times a year","2010","Part Time","Couple + C. GT 16 ","","","","","2"
"Several times a year","2010","Full Time","Single parent ","","","","","2"
"Several times a year","2010","Full Time","Couple + C. LE 16 ","","","","","2"
"Several times a year","2010","Part Time","1-pers.-HH","","","","","2"
"Several times a year","2010","Part Time","Couple + C. LE and GT 16","","","","","2"
"Several times a year","2010","Not Working","1-pers.-HH","","","","","2"
"Several times a year","2010","Not Working","(Married) couple without C. ","","","","","2"
"Several times a year","2010","Not Working","Single parent ","","","","","2"
"Several times a year","2010","Not Working","Couple + C. LE 16 ","","","","","2"
"Several times a year","2010","Not Working","Couple + C. GT 16 ","","","","","2"
"Several times a year","2010","Not Working","Couple + C. LE and GT 16","","","","","2"
"Almost never or never","2011","Full Time","1-pers.-HH","291","0.25588130579143","0.230661626609338","0.281100984973521","1"
"Almost never or never","2011","Full Time","(Married) couple without C. ","752","0.285336216724363","0.267908047977198","0.302764385471527","1"
"Almost never or never","2011","Full Time","Single parent ","256","0.340147757101113","0.308521222154025","0.371774292048202","1"
"Almost never or never","2011","Full Time","Couple + C. LE 16 ","1217","0.313600009232468","0.298406364467569","0.328793653997367","1"
"Almost never or never","2011","Full Time","Couple + C. GT 16 ","434","0.300713125035319","0.277405582407396","0.324020667663242","1"
"Almost never or never","2011","Full Time","Couple + C. LE and GT 16","299","0.347773048516913","0.314831982457834","0.380714114575992","1"
"Almost never or never","2011","Part Time","1-pers.-HH","183","0.332876798717727","0.294359222182164","0.37139437525329","1"
"Almost never or never","2011","Part Time","(Married) couple without C. ","477","0.349290696878162","0.32429087552722","0.374290518229104","1"
"Almost never or never","2011","Part Time","Couple + C. GT 16 ","280","0.287582950587314","0.258382069193631","0.316783831980997","1"
"Almost never or never","2011","Part Time","Couple + C. LE and GT 16","233","0.30754363579607","0.273110773688722","0.341976497903418","1"
"Almost never or never","2011","Not Working","1-pers.-HH","1197","0.641975617440302","0.620176404924832","0.663774829955772","1"
"Almost never or never","2011","Not Working","(Married) couple without C. ","2282","0.577636614430418","0.562534056559931","0.592739172300904","1"
"Almost never or never","2011","Not Working","Single parent ","462","0.504595951327874","0.470291168981629","0.538900733674118","1"
"Almost never or never","2011","Not Working","Couple + C. LE 16 ","899","0.551411761406288","0.527414146884767","0.575409375927808","1"
"Almost never or never","2011","Part Time","Single parent ","468","0.394759402396296","0.366810843149164","0.422707961643428","1"
"Almost never or never","2011","Part Time","Couple + C. LE 16 ","1023","0.345493390132681","0.327794336464195","0.363192443801166","1"
"Almost never or never","2011","Not Working","Couple + C. GT 16 ","357","0.421377543718678","0.388622792509735","0.454132294927622","1"
"Almost never or never","2011","Not Working","Couple + C. LE and GT 16","202","0.313076647326439","0.275237646311218","0.350915648341661","1"
"At lease once a week","2011","Full Time","1-pers.-HH","530","0.448668897417549","0.419923494547004","0.477414300288095","4"
"At lease once a week","2011","Full Time","(Married) couple without C. ","1090","0.422174859624993","0.403112931813802","0.441236787436183","4"
"At lease once a week","2011","Full Time","Single parent ","373","0.389406425915921","0.356854841686597","0.421958010145244","4"
"At lease once a week","2011","Full Time","Couple + C. LE 16 ","1336","0.389833957339062","0.373862330648897","0.405805584029228","4"
"At lease once a week","2011","Full Time","Couple + C. GT 16 ","582","0.397438803703701","0.372565795076099","0.422311812331303","4"
"At lease once a week","2011","Full Time","Couple + C. LE and GT 16","301","0.363671970481096","0.330399445474019","0.396944495488174","4"
"At lease once a week","2011","Part Time","1-pers.-HH","259","0.424786778322377","0.384383733617545","0.465189823027209","4"
"At lease once a week","2011","Part Time","(Married) couple without C. ","592","0.413065232189788","0.387245357689857","0.438885106689719","4"
"At lease once a week","2011","Part Time","Single parent ","434","0.333463402832054","0.306506794627465","0.360420011036642","4"
"At lease once a week","2011","Part Time","Couple + C. LE 16 ","1040","0.404807244631833","0.386537767734661","0.423076721529004","4"
"At lease once a week","2011","Part Time","Couple + C. GT 16 ","411","0.467744313050517","0.435555004066025","0.499933622035008","4"
"At lease once a week","2011","Part Time","Couple + C. LE and GT 16","284","0.411754351052241","0.375032716355679","0.448475985748803","4"
"At lease once a week","2011","Not Working","1-pers.-HH","463","0.24118003664301","0.221727990613113","0.260632082672907","4"
"At lease once a week","2011","Not Working","(Married) couple without C. ","1346","0.305779917117884","0.291692444456861","0.319867389778907","4"
"At lease once a week","2011","Not Working","Single parent ","208","0.288468183333194","0.257383307730038","0.319553058936349","4"
"At lease once a week","2011","Not Working","Couple + C. LE 16 ","424","0.252928981271378","0.231954735104563","0.273903227438194","4"
"At lease once a week","2011","Not Working","Couple + C. GT 16 ","348","0.372462142995383","0.340391918270252","0.404532367720515","4"
"At lease once a week","2011","Not Working","Couple + C. LE and GT 16","242","0.469977858188521","0.429254283819019","0.510701432558023","4"
"At least once a month","2011","Full Time","(Married) couple without C. ","218","0.0897028344127293","0.0786743178897147","0.100731350935744","3"
"At least once a month","2011","Full Time","Single parent ","70","0.0750984843407546","0.0575047597346184","0.0926922089468909","3"
"At least once a month","2011","Full Time","Couple + C. GT 16 ","123","0.0672862211680613","0.05455324657716","0.0800191957589625","3"
"At least once a month","2011","Full Time","Couple + C. LE and GT 16","66","0.0763560837821888","0.0579879756121634","0.0947241919522143","3"
"At least once a month","2011","Full Time","1-pers.-HH","123","0.112863102285244","0.0945749224348257","0.131151282135663","3"
"At least once a month","2011","Full Time","Couple + C. LE 16 ","301","0.0897783135979094","0.0804168314986203","0.0991397956971986","3"
"At least once a month","2011","Part Time","1-pers.-HH","39","0.0603541045147372","0.0408893162227964","0.079818892806678","3"
"At least once a month","2011","Part Time","(Married) couple without C. ","102","0.0773219300138924","0.0633155362965837","0.091328323731201","3"
"At least once a month","2011","Part Time","Single parent ","85","0.0858887588984177","0.0698674923421271","0.101910025454708","3"
"At least once a month","2011","Part Time","Couple + C. LE 16 ","177","0.0571320604423773","0.0484935565348428","0.0657705643499117","3"
"At least once a month","2011","Not Working","1-pers.-HH","59","0.036232036044599","0.027735188047395","0.0447288840418031","3"
"At least once a month","2011","Not Working","(Married) couple without C. ","117","0.0293546613739812","0.0241934832900868","0.0345158394578756","3"
"At least once a month","2011","Part Time","Couple + C. GT 16 ","62","0.0581846911414484","0.04308269065582","0.0732866916270768","3"
"At least once a month","2011","Part Time","Couple + C. LE and GT 16","54","0.0675654058806682","0.0488372537043101","0.0862935580570263","3"
"At least once a month","2011","Not Working","Single parent ","32","0.054256090229262","0.0387138350316769","0.0697983454268471","3"
"At least once a month","2011","Not Working","Couple + C. LE 16 ","72","0.0414387686878789","0.0318222147881372","0.0510553225876206","3"
"At least once a month","2011","Not Working","Couple + C. GT 16 ","52","0.0533782183990861","0.0384670644885301","0.0682893723096422","3"
"At least once a month","2011","Not Working","Couple + C. LE and GT 16","36","0.0492545514237488","0.0315976091958055","0.066911493651692","3"
"Several times a year","2011","Part Time","Couple + C. GT 16 ","170","0.18648804522072","0.16136023122908","0.21161585921236","2"
"Several times a year","2011","Full Time","1-pers.-HH","206","0.182586694505777","0.160258449685834","0.20491493932572","2"
"Several times a year","2011","Full Time","(Married) couple without C. ","519","0.202786089237915","0.187268332694584","0.218303845781247","2"
"Several times a year","2011","Full Time","Couple + C. GT 16 ","348","0.234561850092918","0.213025289467883","0.256098410717953","2"
"Several times a year","2011","Full Time","Couple + C. LE and GT 16","137","0.212198897219802","0.18391949845599","0.240478295983615","2"
"Several times a year","2011","Part Time","(Married) couple without C. ","226","0.160322140918158","0.141082232933502","0.179562048902813","2"
"Several times a year","2011","Part Time","Single parent ","188","0.185888435873233","0.163645233858519","0.208131637887947","2"
"Several times a year","2011","Part Time","Couple + C. LE 16 ","533","0.192567304793109","0.177890970418518","0.207243639167701","2"
"Several times a year","2011","Part Time","Couple + C. LE and GT 16","119","0.213136607271021","0.182580203483912","0.24369301105813","2"
"Several times a year","2011","Not Working","1-pers.-HH","139","0.0806123098720894","0.0682336035031171","0.0929910162410617","2"
"Several times a year","2011","Not Working","(Married) couple without C. ","364","0.0872288070777171","0.0786011882477757","0.0958564259076584","2"
"Several times a year","2011","Not Working","Single parent ","114","0.152679775109671","0.128001343593611","0.177358206625731","2"
"Several times a year","2011","Not Working","Couple + C. LE 16 ","255","0.154220488634455","0.136794166557492","0.171646810711418","2"
"Several times a year","2011","Full Time","Couple + C. LE 16 ","728","0.20678771983056","0.193524700974719","0.220050738686402","2"
"Several times a year","2011","Full Time","Single parent ","163","0.195347332642211","0.168880472130453","0.221814193153969","2"
"Several times a year","2011","Part Time","1-pers.-HH","94","0.181982318445158","0.150446063996252","0.213518572894065","2"
"Several times a year","2011","Not Working","Couple + C. GT 16 ","116","0.152782094886852","0.128916362730221","0.176647827043483","2"
"Several times a year","2011","Not Working","Couple + C. LE and GT 16","97","0.167690943061291","0.137207971686043","0.198173914436539","2"
"Almost never or never","2012","Full Time","1-pers.-HH","","","","","1"
"Almost never or never","2012","Full Time","(Married) couple without C. ","","","","","1"
"Almost never or never","2012","Full Time","Single parent ","","","","","1"
"Almost never or never","2012","Full Time","Couple + C. LE 16 ","","","","","1"
"Almost never or never","2012","Full Time","Couple + C. GT 16 ","","","","","1"
"Almost never or never","2012","Full Time","Couple + C. LE and GT 16","","","","","1"
"Almost never or never","2012","Part Time","1-pers.-HH","","","","","1"
"Almost never or never","2012","Part Time","(Married) couple without C. ","","","","","1"
"Almost never or never","2012","Part Time","Couple + C. GT 16 ","","","","","1"
"Almost never or never","2012","Part Time","Couple + C. LE and GT 16","","","","","1"
"Almost never or never","2012","Not Working","1-pers.-HH","","","","","1"
"Almost never or never","2012","Not Working","(Married) couple without C. ","","","","","1"
"Almost never or never","2012","Not Working","Single parent ","","","","","1"
"Almost never or never","2012","Not Working","Couple + C. LE 16 ","","","","","1"
"Almost never or never","2012","Part Time","Single parent ","","","","","1"
"Almost never or never","2012","Part Time","Couple + C. LE 16 ","","","","","1"
"Almost never or never","2012","Not Working","Couple + C. LE and GT 16","","","","","1"
"Almost never or never","2012","Not Working","Couple + C. GT 16 ","","","","","1"
"At lease once a week","2012","Full Time","1-pers.-HH","","","","","4"
"At lease once a week","2012","Full Time","(Married) couple without C. ","","","","","4"
"At lease once a week","2012","Full Time","Single parent ","","","","","4"
"At lease once a week","2012","Full Time","Couple + C. LE 16 ","","","","","4"
"At lease once a week","2012","Full Time","Couple + C. GT 16 ","","","","","4"
"At lease once a week","2012","Full Time","Couple + C. LE and GT 16","","","","","4"
"At lease once a week","2012","Part Time","1-pers.-HH","","","","","4"
"At lease once a week","2012","Part Time","(Married) couple without C. ","","","","","4"
"At lease once a week","2012","Part Time","Single parent ","","","","","4"
"At lease once a week","2012","Part Time","Couple + C. LE 16 ","","","","","4"
"At lease once a week","2012","Part Time","Couple + C. GT 16 ","","","","","4"
"At lease once a week","2012","Part Time","Couple + C. LE and GT 16","","","","","4"
"At lease once a week","2012","Not Working","1-pers.-HH","","","","","4"
"At lease once a week","2012","Not Working","(Married) couple without C. ","","","","","4"
"At lease once a week","2012","Not Working","Single parent ","","","","","4"
"At lease once a week","2012","Not Working","Couple + C. LE 16 ","","","","","4"
"At lease once a week","2012","Not Working","Couple + C. GT 16 ","","","","","4"
"At lease once a week","2012","Not Working","Couple + C. LE and GT 16","","","","","4"
"At least once a month","2012","Full Time","(Married) couple without C. ","","","","","3"
"At least once a month","2012","Full Time","Single parent ","","","","","3"
"At least once a month","2012","Full Time","Couple + C. GT 16 ","","","","","3"
"At least once a month","2012","Full Time","Couple + C. LE and GT 16","","","","","3"
"At least once a month","2012","Full Time","1-pers.-HH","","","","","3"
"At least once a month","2012","Full Time","Couple + C. LE 16 ","","","","","3"
"At least once a month","2012","Part Time","1-pers.-HH","","","","","3"
"At least once a month","2012","Part Time","(Married) couple without C. ","","","","","3"
"At least once a month","2012","Part Time","Single parent ","","","","","3"
"At least once a month","2012","Part Time","Couple + C. LE 16 ","","","","","3"
"At least once a month","2012","Not Working","1-pers.-HH","","","","","3"
"At least once a month","2012","Not Working","(Married) couple without C. ","","","","","3"
"At least once a month","2012","Not Working","Couple + C. LE and GT 16","","","","","3"
"At least once a month","2012","Part Time","Couple + C. GT 16 ","","","","","3"
"At least once a month","2012","Not Working","Single parent ","","","","","3"
"At least once a month","2012","Not Working","Couple + C. LE 16 ","","","","","3"
"At least once a month","2012","Not Working","Couple + C. GT 16 ","","","","","3"
"At least once a month","2012","Part Time","Couple + C. LE and GT 16","","","","","3"
"Several times a year","2012","Part Time","Couple + C. GT 16 ","","","","","2"
"Several times a year","2012","Part Time","Couple + C. LE 16 ","","","","","2"
"Several times a year","2012","Not Working","1-pers.-HH","","","","","2"
"Several times a year","2012","Full Time","1-pers.-HH","","","","","2"
"Several times a year","2012","Full Time","(Married) couple without C. ","","","","","2"
"Several times a year","2012","Full Time","Couple + C. GT 16 ","","","","","2"
"Several times a year","2012","Full Time","Couple + C. LE and GT 16","","","","","2"
"Several times a year","2012","Part Time","(Married) couple without C. ","","","","","2"
"Several times a year","2012","Part Time","Single parent ","","","","","2"
"Several times a year","2012","Part Time","Couple + C. LE and GT 16","","","","","2"
"Several times a year","2012","Not Working","(Married) couple without C. ","","","","","2"
"Several times a year","2012","Not Working","Single parent ","","","","","2"
"Several times a year","2012","Not Working","Couple + C. LE 16 ","","","","","2"
"Several times a year","2012","Full Time","Couple + C. LE 16 ","","","","","2"
"Several times a year","2012","Full Time","Single parent ","","","","","2"
"Several times a year","2012","Not Working","Couple + C. GT 16 ","","","","","2"
"Several times a year","2012","Not Working","Couple + C. LE and GT 16","","","","","2"
"Several times a year","2012","Part Time","1-pers.-HH","","","","","2"
"Almost never or never","2013","Full Time","1-pers.-HH","232","0.208907936108984","0.185868413059915","0.231947459158052","1"
"Almost never or never","2013","Full Time","(Married) couple without C. ","570","0.244986590298086","0.227645966379428","0.262327214216743","1"
"Almost never or never","2013","Full Time","Single parent ","222","0.262207263650656","0.232445637474621","0.291968889826692","1"
"Almost never or never","2013","Full Time","Couple + C. LE 16 ","935","0.27233315234551","0.256526918056639","0.288139386634382","1"
"Almost never or never","2013","Full Time","Couple + C. GT 16 ","297","0.222611827861363","0.199401376111704","0.245822279611021","1"
"Almost never or never","2013","Full Time","Couple + C. LE and GT 16","239","0.263127983898697","0.232747766687528","0.293508201109866","1"
"Almost never or never","2013","Part Time","1-pers.-HH","186","0.323253159053911","0.285890794566565","0.360615523541258","1"
"Almost never or never","2013","Part Time","(Married) couple without C. ","383","0.292728353008424","0.268393114698233","0.317063591318615","1"
"Almost never or never","2013","Part Time","Couple + C. GT 16 ","202","0.195556971589087","0.169366432695063","0.22174751048311","1"
"Almost never or never","2013","Part Time","Couple + C. LE and GT 16","175","0.274492641069071","0.241598038169669","0.307387243968473","1"
"Almost never or never","2013","Not Working","1-pers.-HH","879","0.50382682405596","0.480507818535411","0.52714582957651","1"
"Almost never or never","2013","Not Working","(Married) couple without C. ","1643","0.425122684042923","0.409621277331962","0.440624090753883","1"
"Almost never or never","2013","Not Working","Single parent ","320","0.46020545349682","0.422989546582828","0.497421360410811","1"
"Almost never or never","2013","Not Working","Couple + C. LE 16 ","515","0.425738180044411","0.395844938995405","0.455631421093416","1"
"Almost never or never","2013","Part Time","Single parent ","357","0.338292846706721","0.310036268980658","0.366549424432783","1"
"Almost never or never","2013","Part Time","Couple + C. LE 16 ","746","0.251686788687011","0.23425506595496","0.269118511419062","1"
"Almost never or never","2013","Not Working","Couple + C. GT 16 ","205","0.305877663828601","0.270617196537508","0.341138131119694","1"
"Almost never or never","2013","Not Working","Couple + C. LE and GT 16","148","0.293399700630719","0.253609068349379","0.333190332912059","1"
"At lease once a week","2013","Full Time","1-pers.-HH","684","0.561243611941768","0.533120075365289","0.589367148518246","4"
"At lease once a week","2013","Full Time","(Married) couple without C. ","1254","0.540837902469062","0.520745456659873","0.560930348278251","4"
"At lease once a week","2013","Full Time","Single parent ","454","0.543813789692735","0.510111198290743","0.577516381094726","4"
"At lease once a week","2013","Full Time","Couple + C. LE 16 ","1360","0.473718517668357","0.455989646285642","0.491447389051071","4"
"At lease once a week","2013","Full Time","Couple + C. GT 16 ","638","0.556501715188855","0.528783214388263","0.584220215989446","4"
"At lease once a week","2013","Full Time","Couple + C. LE and GT 16","388","0.494792010541156","0.460296881982302","0.529287139100011","4"
"At lease once a week","2013","Part Time","1-pers.-HH","312","0.501719643688951","0.461778795704414","0.541660491673488","4"
"At lease once a week","2013","Part Time","(Married) couple without C. ","719","0.510114243143707","0.483378564282663","0.53684992200475","4"
"At lease once a week","2013","Part Time","Single parent ","516","0.467183857875013","0.437386837321032","0.496980878428995","4"
"At lease once a week","2013","Part Time","Couple + C. LE 16 ","1127","0.501342333592604","0.481258952348752","0.521425714836455","4"
"At lease once a week","2013","Part Time","Couple + C. GT 16 ","495","0.597546251434969","0.56516423503445","0.629928267835488","4"
"At lease once a week","2013","Part Time","Couple + C. LE and GT 16","391","0.536112615421835","0.499352854465356","0.572872376378313","4"
"At lease once a week","2013","Not Working","1-pers.-HH","670","0.363909619846029","0.341470339560587","0.38634890013147","4"
"At lease once a week","2013","Not Working","(Married) couple without C. ","1727","0.421351719629324","0.405868684321114","0.436834754937534","4"
"At lease once a week","2013","Not Working","Single parent ","266","0.386704636450989","0.350341359774013","0.423067913127964","4"
"At lease once a week","2013","Not Working","Couple + C. LE 16 ","334","0.369681153845652","0.34049744158184","0.398864866109465","4"
"At lease once a week","2013","Not Working","Couple + C. GT 16 ","324","0.509215007696961","0.470959637787614","0.547470377606308","4"
"At lease once a week","2013","Not Working","Couple + C. LE and GT 16","285","0.547667998584017","0.504171786456626","0.591164210711409","4"
"At least once a month","2013","Full Time","Couple + C. GT 16 ","87","0.0622148156754053","0.0487379436567204","0.0756916876940902","3"
"At least once a month","2013","Full Time","Couple + C. LE and GT 16","38","0.0526811319125625","0.0372681394438904","0.0680941243812346","3"
"At least once a month","2013","Full Time","1-pers.-HH","78","0.0597295369719611","0.046298687797794","0.0731603861461282","3"
"At least once a month","2013","Full Time","(Married) couple without C. ","144","0.0662813574850362","0.0562509184546678","0.0763117965154047","3"
"At least once a month","2013","Full Time","Single parent ","49","0.0760499825891859","0.0581133501297029","0.093986615048669","3"
"At least once a month","2013","Full Time","Couple + C. LE 16 ","194","0.0660183877949627","0.0572015371468508","0.0748352384430746","3"
"At least once a month","2013","Part Time","Single parent ","48","0.0501138671091527","0.0370835503985041","0.0631441838198014","3"
"At least once a month","2013","Part Time","Couple + C. LE 16 ","107","0.0465392962065687","0.0380781402844236","0.0550004521287139","3"
"At least once a month","2013","Part Time","1-pers.-HH","33","0.0578767094216598","0.0392234113034143","0.0765300075399054","3"
"At least once a month","2013","Part Time","(Married) couple without C. ","72","0.0630059246518864","0.050011136558009","0.0760007127457637","3"
"At least once a month","2013","Part Time","Couple + C. GT 16 ","50","0.0495248194058762","0.0351982576075689","0.0638513812041836","3"
"At least once a month","2013","Not Working","1-pers.-HH","50","0.029490760021486","0.021600422863232","0.0373810971797399","3"
"At least once a month","2013","Not Working","(Married) couple without C. ","121","0.0352337373587125","0.029452553309497","0.0410149214079281","3"
"At least once a month","2013","Part Time","Couple + C. LE and GT 16","40","0.0542080108512856","0.03751756510638","0.0708984565961912","3"
"At least once a month","2013","Not Working","Single parent ","25","","","","3"
"At least once a month","2013","Not Working","Couple + C. LE 16 ","40","0.0331628732698407","0.0223373357846234","0.0439884107550579","3"
"At least once a month","2013","Not Working","Couple + C. GT 16 ","40","0.0566026287763233","0.0389193903381641","0.0742858672144824","3"
"At least once a month","2013","Not Working","Couple + C. LE and GT 16","18","","","","3"
"Several times a year","2013","Part Time","(Married) couple without C. ","169","0.134151479195983","0.115923909092666","0.1523790492993","2"
"Several times a year","2013","Part Time","Single parent ","156","0.144409428309113","0.123416597345935","0.165402259272291","2"
"Several times a year","2013","Part Time","Couple + C. GT 16 ","134","0.157371957570068","0.133326017272852","0.181417897867285","2"
"Several times a year","2013","Part Time","Couple + C. LE and GT 16","101","0.135186732657809","0.109982899748326","0.160390565567291","2"
"Several times a year","2013","Not Working","1-pers.-HH","167","0.102772796076525","0.0886101942952277","0.116935397857823","2"
"Several times a year","2013","Not Working","(Married) couple without C. ","416","0.118291858969041","0.108165198728779","0.128418519209302","2"
"Several times a year","2013","Full Time","1-pers.-HH","202","0.170118914977288","0.148824449834243","0.191413380120332","2"
"Several times a year","2013","Full Time","(Married) couple without C. ","395","0.147894149747817","0.133580891695975","0.162207407799658","2"
"Several times a year","2013","Full Time","Single parent ","114","0.117928964067423","0.0961052263682743","0.139752701766572","2"
"Several times a year","2013","Full Time","Couple + C. LE 16 ","558","0.18792994219117","0.174058979524087","0.201800904858254","2"
"Several times a year","2013","Full Time","Couple + C. GT 16 ","212","0.158671641274377","0.138286067851344","0.179057214697411","2"
"Several times a year","2013","Full Time","Couple + C. LE and GT 16","142","0.189398873647584","0.162365289984321","0.216432457310848","2"
"Several times a year","2013","Part Time","1-pers.-HH","71","0.117150487835478","0.0914604208429916","0.142840554827964","2"
"Several times a year","2013","Part Time","Couple + C. LE 16 ","401","0.200431581513817","0.184351831748237","0.216511331279396","2"
"Several times a year","2013","Not Working","Single parent ","78","0.109057003456263","0.0857819750626422","0.132332031849884","2"
"Several times a year","2013","Not Working","Couple + C. LE 16 ","162","0.171417792840096","0.148633136423347","0.194202449256846","2"
"Several times a year","2013","Not Working","Couple + C. GT 16 ","87","0.128304699698115","0.102712960229557","0.153896439166673","2"
"Several times a year","2013","Not Working","Couple + C. LE and GT 16","52","0.12125279878393","0.0927267275852223","0.149778869982638","2"
"Almost never or never","2014","Full Time","1-pers.-HH","","","","","1"
"Almost never or never","2014","Full Time","(Married) couple without C. ","","","","","1"
"Almost never or never","2014","Full Time","Single parent ","","","","","1"
"Almost never or never","2014","Full Time","Couple + C. LE 16 ","","","","","1"
"Almost never or never","2014","Full Time","Couple + C. GT 16 ","","","","","1"
"Almost never or never","2014","Full Time","Couple + C. LE and GT 16","","","","","1"
"Almost never or never","2014","Part Time","1-pers.-HH","","","","","1"
"Almost never or never","2014","Part Time","(Married) couple without C. ","","","","","1"
"Almost never or never","2014","Part Time","Couple + C. GT 16 ","","","","","1"
"Almost never or never","2014","Part Time","Couple + C. LE and GT 16","","","","","1"
"Almost never or never","2014","Not Working","1-pers.-HH","","","","","1"
"Almost never or never","2014","Not Working","(Married) couple without C. ","","","","","1"
"Almost never or never","2014","Not Working","Single parent ","","","","","1"
"Almost never or never","2014","Not Working","Couple + C. LE 16 ","","","","","1"
"Almost never or never","2014","Not Working","Couple + C. LE and GT 16","","","","","1"
"Almost never or never","2014","Part Time","Single parent ","","","","","1"
"Almost never or never","2014","Part Time","Couple + C. LE 16 ","","","","","1"
"Almost never or never","2014","Not Working","Couple + C. GT 16 ","","","","","1"
"At lease once a week","2014","Full Time","1-pers.-HH","","","","","4"
"At lease once a week","2014","Full Time","(Married) couple without C. ","","","","","4"
"At lease once a week","2014","Full Time","Single parent ","","","","","4"
"At lease once a week","2014","Full Time","Couple + C. LE 16 ","","","","","4"
"At lease once a week","2014","Full Time","Couple + C. GT 16 ","","","","","4"
"At lease once a week","2014","Full Time","Couple + C. LE and GT 16","","","","","4"
"At lease once a week","2014","Part Time","1-pers.-HH","","","","","4"
"At lease once a week","2014","Part Time","(Married) couple without C. ","","","","","4"
"At lease once a week","2014","Part Time","Single parent ","","","","","4"
"At lease once a week","2014","Part Time","Couple + C. LE 16 ","","","","","4"
"At lease once a week","2014","Part Time","Couple + C. GT 16 ","","","","","4"
"At lease once a week","2014","Part Time","Couple + C. LE and GT 16","","","","","4"
"At lease once a week","2014","Not Working","1-pers.-HH","","","","","4"
"At lease once a week","2014","Not Working","(Married) couple without C. ","","","","","4"
"At lease once a week","2014","Not Working","Single parent ","","","","","4"
"At lease once a week","2014","Not Working","Couple + C. LE 16 ","","","","","4"
"At lease once a week","2014","Not Working","Couple + C. GT 16 ","","","","","4"
"At lease once a week","2014","Not Working","Couple + C. LE and GT 16","","","","","4"
"At least once a month","2014","Full Time","Couple + C. GT 16 ","","","","","3"
"At least once a month","2014","Full Time","Couple + C. LE and GT 16","","","","","3"
"At least once a month","2014","Full Time","1-pers.-HH","","","","","3"
"At least once a month","2014","Full Time","(Married) couple without C. ","","","","","3"
"At least once a month","2014","Full Time","Single parent ","","","","","3"
"At least once a month","2014","Full Time","Couple + C. LE 16 ","","","","","3"
