"m11104","year","migback","sex","n","percent","lower_confidence","upper_confidence","value"
"Several times a year","2012","direct migration background","Female","","","","","2"
"Several times a year","2012","direct migration background","Male","","","","","2"
"Several times a year","2012","indirect migration background","Female","","","","","2"
"Several times a year","2012","indirect migration background","Male","","","","","2"
"Almost never or never","2013","no migration background","Male","3112","0.30996431134104","0.300827428973162","0.319101193708918","1"
"Almost never or never","2013","direct migration background","Male","529","0.442814478267559","0.414192988912585","0.471435967622532","1"
"Almost never or never","2013","no migration background","Female","3741","0.318926918633786","0.310523513607431","0.32733032366014","1"
"Almost never or never","2013","direct migration background","Female","766","0.459378296046575","0.434150503597547","0.484606088495603","1"
"Almost never or never","2013","indirect migration background","Male","125","0.235423378483782","0.199405362402208","0.271441394565355","1"
"Almost never or never","2013","indirect migration background","Female","200","0.287426423527106","0.252688608717632","0.322164238336581","1"
"At lease once a week","2013","no migration background","Male","4632","0.476512420843636","0.466645157610401","0.48637968407687","4"
"At lease once a week","2013","no migration background","Female","5973","0.509679051214506","0.500665385116567","0.518692717312444","4"
"At lease once a week","2013","direct migration background","Male","404","0.357988846095804","0.330364790084099","0.385612902107509","4"
"At lease once a week","2013","direct migration background","Female","491","0.35171237949038","0.327539690395694","0.375885068585066","4"
"At lease once a week","2013","indirect migration background","Male","287","0.556973102907281","0.514801836322254","0.599144369492308","4"
"At lease once a week","2013","indirect migration background","Female","319","0.492362394180247","0.453987815161971","0.530736973198523","4"
"At least once a month","2013","no migration background","Male","522","0.0561420669053626","0.0515942400218465","0.0606898937888786","3"
"At least once a month","2013","no migration background","Female","548","0.0451105678304328","0.041368354510271","0.0488527811505947","3"
"At least once a month","2013","direct migration background","Male","55","0.0476726244391578","0.0353951489314792","0.0599500999468365","3"
"At least once a month","2013","direct migration background","Female","57","0.0493179489618763","0.0383565136499587","0.0602793842737939","3"
"At least once a month","2013","indirect migration background","Male","41","0.0797307569045752","0.056734620094378","0.102726893714773","3"
"At least once a month","2013","indirect migration background","Female","32","0.0749221192349101","0.0547143456062998","0.0951298928635204","3"
"Several times a year","2013","no migration background","Male","1576","0.157381200909962","0.150186737466441","0.164575664353483","2"
"Several times a year","2013","no migration background","Female","1554","0.126283462321276","0.120294227124199","0.132272697518353","2"
"Several times a year","2013","direct migration background","Female","185","0.139591375501168","0.122047362300581","0.157135388701756","2"
"Several times a year","2013","direct migration background","Male","169","0.15152405119748","0.130863497027344","0.172184605367615","2"
"Several times a year","2013","indirect migration background","Male","80","0.127872761704362","0.0995220846947932","0.156223438713931","2"
"Several times a year","2013","indirect migration background","Female","101","0.145289063057737","0.11824011466311","0.172338011452364","2"
"Almost never or never","2014","no migration background","Male","","","","","1"
"Almost never or never","2014","direct migration background","Male","","","","","1"
"Almost never or never","2014","direct migration background","Female","","","","","1"
"Almost never or never","2014","no migration background","Female","","","","","1"
"Almost never or never","2014","indirect migration background","Male","","","","","1"
"Almost never or never","2014","indirect migration background","Female","","","","","1"
"At lease once a week","2014","no migration background","Male","","","","","4"
"At lease once a week","2014","no migration background","Female","","","","","4"
"At lease once a week","2014","direct migration background","Male","","","","","4"
"At lease once a week","2014","direct migration background","Female","","","","","4"
"At lease once a week","2014","indirect migration background","Male","","","","","4"
"At lease once a week","2014","indirect migration background","Female","","","","","4"
"At least once a month","2014","no migration background","Male","","","","","3"
"At least once a month","2014","no migration background","Female","","","","","3"
"At least once a month","2014","direct migration background","Female","","","","","3"
"At least once a month","2014","direct migration background","Male","","","","","3"
"At least once a month","2014","indirect migration background","Female","","","","","3"
"At least once a month","2014","indirect migration background","Male","","","","","3"
"Several times a year","2014","no migration background","Male","","","","","2"
"Several times a year","2014","no migration background","Female","","","","","2"
"Several times a year","2014","direct migration background","Female","","","","","2"
"Several times a year","2014","direct migration background","Male","","","","","2"
"Several times a year","2014","indirect migration background","Female","","","","","2"
"Several times a year","2014","indirect migration background","Male","","","","","2"
"Almost never or never","2015","no migration background","Male","3266","0.36182945375882","0.351822530036596","0.371836377481044","1"
"Almost never or never","2015","no migration background","Female","3738","0.37110333393221","0.361814600646769","0.380392067217651","1"
"Almost never or never","2015","direct migration background","Male","1244","0.461211803618385","0.442498760926187","0.479924846310584","1"
"Almost never or never","2015","direct migration background","Female","1672","0.49292894960977","0.475601468579115","0.510256430640425","1"
"Almost never or never","2015","indirect migration background","Male","188","0.213829565985826","0.184926056734369","0.242733075237284","1"
"Almost never or never","2015","indirect migration background","Female","319","0.323083695412883","0.292749134671964","0.353418256153802","1"
"At lease once a week","2015","no migration background","Male","3712","0.427473383280362","0.417171120264635","0.437775646296088","4"
"At lease once a week","2015","no migration background","Female","4799","0.454321619970588","0.444748147465388","0.463895092475788","4"
"At lease once a week","2015","direct migration background","Male","960","0.353006428493462","0.335066262578542","0.370946594408382","4"
"At lease once a week","2015","direct migration background","Female","997","0.346369652119254","0.329878732223766","0.362860572014742","4"
"At lease once a week","2015","indirect migration background","Male","412","0.564088626246125","0.529131870822598","0.599045381669651","4"
"At lease once a week","2015","indirect migration background","Female","408","0.504457966381526","0.472026585251297","0.536889347511756","4"
"At least once a month","2015","no migration background","Male","555","0.0593892714482607","0.0544672985746031","0.0643112443219184","3"
"At least once a month","2015","no migration background","Female","538","0.0529457813971075","0.048640292028434","0.057251270765781","3"
"At least once a month","2015","direct migration background","Female","115","0.0403657878392744","0.0335444675915052","0.0471871080870435","3"
"At least once a month","2015","direct migration background","Male","145","0.0610497207453272","0.0520620262054453","0.0700374152852091","3"
"At least once a month","2015","indirect migration background","Male","50","0.0739684214625848","0.0555185044190571","0.0924183385061124","3"
"At least once a month","2015","indirect migration background","Female","46","0.0507019404379279","0.0364712395896489","0.0649326412862069","3"
"Several times a year","2015","no migration background","Male","1325","0.151307891512558","0.143845360916925","0.15877042210819","2"
"Several times a year","2015","no migration background","Female","1316","0.121629264700094","0.11534466835931","0.127913861040879","2"
"Several times a year","2015","direct migration background","Male","377","0.124732047142825","0.112328534202019","0.137135560083631","2"
"Several times a year","2015","direct migration background","Female","414","0.120335610431702","0.109059366823716","0.131611854039688","2"
"Several times a year","2015","indirect migration background","Male","123","0.148113386305464","0.123072690256302","0.173154082354626","2"
"Several times a year","2015","indirect migration background","Female","140","0.121756397767663","0.100545155956294","0.142967639579032","2"
"Almost never or never","2016","no migration background","Male","","","","","1"
"Almost never or never","2016","direct migration background","Male","","","","","1"
"Almost never or never","2016","no migration background","Female","","","","","1"
"Almost never or never","2016","direct migration background","Female","","","","","1"
"Almost never or never","2016","indirect migration background","Male","","","","","1"
"Almost never or never","2016","indirect migration background","Female","","","","","1"
"At lease once a week","2016","no migration background","Male","","","","","4"
"At lease once a week","2016","no migration background","Female","","","","","4"
"At lease once a week","2016","direct migration background","Male","","","","","4"
"At lease once a week","2016","direct migration background","Female","","","","","4"
"At lease once a week","2016","indirect migration background","Male","","","","","4"
"At lease once a week","2016","indirect migration background","Female","","","","","4"
"At least once a month","2016","no migration background","Male","","","","","3"
"At least once a month","2016","no migration background","Female","","","","","3"
"At least once a month","2016","direct migration background","Female","","","","","3"
"At least once a month","2016","direct migration background","Male","","","","","3"
"At least once a month","2016","indirect migration background","Female","","","","","3"
"At least once a month","2016","indirect migration background","Male","","","","","3"
"Several times a year","2016","no migration background","Male","","","","","2"
"Several times a year","2016","no migration background","Female","","","","","2"
"Several times a year","2016","direct migration background","Female","","","","","2"
"Several times a year","2016","direct migration background","Male","","","","","2"
"Several times a year","2016","indirect migration background","Female","","","","","2"
"Several times a year","2016","indirect migration background","Male","","","","","2"
"Almost never or never","2017","no migration background","Male","3272","0.347988020839569","0.338375083101308","0.35760095857783","1"
"Almost never or never","2017","direct migration background","Male","2183","0.407959173505665","0.394874204590441","0.421044142420889","1"
"Almost never or never","2017","no migration background","Female","3712","0.354746407140137","0.345736132441428","0.363756681838847","1"
"Almost never or never","2017","direct migration background","Female","2761","0.510817397029632","0.496640399175402","0.524994394883862","1"
"Almost never or never","2017","indirect migration background","Male","207","0.238795684175703","0.209046610510718","0.268544757840689","1"
"Almost never or never","2017","indirect migration background","Female","331","0.28554920175678","0.256441771685229","0.31465663182833","1"
"At lease once a week","2017","no migration background","Male","4189","0.443701928563941","0.433675514626931","0.453728342500951","4"
"At lease once a week","2017","no migration background","Female","5259","0.485166059995967","0.47575382841903","0.494578291572904","4"
"At lease once a week","2017","direct migration background","Male","2199","0.412688703350703","0.399580777282837","0.425796629418569","4"
"At lease once a week","2017","direct migration background","Female","1257","0.353498681168984","0.33994071523137","0.367056647106597","4"
"At lease once a week","2017","indirect migration background","Male","429","0.56523609776734","0.530646041122585","0.599826154412094","4"
"At lease once a week","2017","indirect migration background","Female","411","0.515032705065084","0.482825661957979","0.547239748172188","4"
"At least once a month","2017","no migration background","Male","557","0.0576868637717673","0.0529816183374404","0.0623921092060941","3"
"At least once a month","2017","no migration background","Female","540","0.0478927719744891","0.0438712380995594","0.0519143058494189","3"
"At least once a month","2017","direct migration background","Male","297","0.0528008504616976","0.0468465653803408","0.0587551355430545","3"
"At least once a month","2017","direct migration background","Female","160","0.0310918964414063","0.0261694518949881","0.0360143409878244","3"
"At least once a month","2017","indirect migration background","Male","47","0.0582071549838693","0.0418700361118723","0.0745442738558664","3"
"At least once a month","2017","indirect migration background","Female","46","0.0492772123083082","0.0353287208125451","0.0632257038040714","3"
"Several times a year","2017","no migration background","Male","1414","0.150623186824722","0.143404764100518","0.157841609548927","2"
"Several times a year","2017","no migration background","Female","1320","0.112194760889407","0.106251032523316","0.118138489255498","2"
"Several times a year","2017","direct migration background","Male","740","0.126551272681935","0.117699291495504","0.135403253868365","2"
"Several times a year","2017","direct migration background","Female","598","0.104592025359978","0.095912905273828","0.113271145446127","2"
"Several times a year","2017","indirect migration background","Male","106","0.137761063073088","0.11371263756914","0.161809488577035","2"
"Several times a year","2017","indirect migration background","Female","137","0.150140880869829","0.127121153606375","0.173160608133282","2"
"Almost never or never","2018","no migration background","Male","","","","","1"
"Almost never or never","2018","direct migration background","Male","917","0.309714773408004","0.291165917319315","0.328263629496692","1"
"Almost never or never","2018","no migration background","Female","","","","","1"
"Almost never or never","2018","direct migration background","Female","902","0.603513379639974","0.578490183344316","0.628536575935632","1"
"Almost never or never","2018","indirect migration background","Male","","","","","1"
"Almost never or never","2018","indirect migration background","Female","","","","","1"
"At lease once a week","2018","no migration background","Male","","","","","4"
"At lease once a week","2018","no migration background","Female","","","","","4"
"At lease once a week","2018","direct migration background","Male","919","0.447271683900034","0.427325333653556","0.467218034146512","4"
"At lease once a week","2018","direct migration background","Female","283","0.193263451670444","0.173064641140357","0.213462262200532","4"
"At lease once a week","2018","indirect migration background","Male","","","","","4"
"At lease once a week","2018","indirect migration background","Female","","","","","4"
"At least once a month","2018","no migration background","Male","","","","","3"
"At least once a month","2018","no migration background","Female","","","","","3"
"At least once a month","2018","direct migration background","Female","54","0.0323332771652964","0.0232848555414963","0.0413816987890964","3"
"At least once a month","2018","direct migration background","Male","162","0.0805565540490314","0.0696387616414369","0.091474346456626","3"
"At least once a month","2018","indirect migration background","Male","","","","","3"
"At least once a month","2018","indirect migration background","Female","","","","","3"
"Several times a year","2018","no migration background","Male","","","","","2"
"Several times a year","2018","no migration background","Female","","","","","2"
"Several times a year","2018","direct migration background","Male","389","0.162456988642931","0.147659274263644","0.177254703022218","2"
"Several times a year","2018","direct migration background","Female","229","0.170889891524286","0.151634632937395","0.190145150111176","2"
"Several times a year","2018","indirect migration background","Male","","","","","2"
"Several times a year","2018","indirect migration background","Female","","","","","2"
"Almost never or never","2019","no migration background","Male","2535","0.266255734732605","0.257493567187557","0.275017902277652","1"
"Almost never or never","2019","direct migration background","Male","1354","0.350574032686334","0.335648575585045","0.365499489787623","1"
"Almost never or never","2019","no migration background","Female","2659","0.264220954671801","0.255773306637765","0.272668602705836","1"
"Almost never or never","2019","direct migration background","Female","1638","0.411038621929733","0.394717203825944","0.427360040033521","1"
"Almost never or never","2019","indirect migration background","Male","155","0.189335532061136","0.162204365711665","0.216466698410606","1"
"Almost never or never","2019","indirect migration background","Female","259","0.270194784959835","0.241263630506847","0.299125939412822","1"
"At lease once a week","2019","no migration background","Male","5358","0.538579050555539","0.528696635491547","0.548461465619531","4"
"At lease once a week","2019","no migration background","Female","6100","0.566279812951719","0.556784728477396","0.575774897426042","4"
"At lease once a week","2019","direct migration background","Male","1844","0.479806434910367","0.464178972416095","0.495433897404639","4"
"At lease once a week","2019","direct migration background","Female","1271","0.418699311332663","0.40233398353578","0.435064639129546","4"
"At lease once a week","2019","indirect migration background","Male","501","0.641817342716312","0.60861338638136","0.675021299051263","4"
"At lease once a week","2019","indirect migration background","Female","499","0.591849184115827","0.559827832273587","0.623870535958068","4"
"At least once a month","2019","no migration background","Male","520","0.0534185480081618","0.0489608079232382","0.0578762880930853","3"
"At least once a month","2019","no migration background","Female","418","0.0441544379668381","0.0402183978221352","0.048090478111541","3"
"At least once a month","2019","direct migration background","Male","213","0.037464670732983","0.0315245914321655","0.0434047500338006","3"
"At least once a month","2019","direct migration background","Female","141","0.0448109156564856","0.0379479827815537","0.0516738485314175","3"
"At least once a month","2019","indirect migration background","Female","35","0.0266114571365853","0.0161256650023935","0.037097249270777","3"
"At least once a month","2019","indirect migration background","Male","38","0.0553776322635571","0.0395386184702756","0.0712166460568387","3"
"Several times a year","2019","no migration background","Male","1362","0.141746666703695","0.134832276497643","0.148661056909746","2"
"Several times a year","2019","no migration background","Female","1288","0.125344794409642","0.119000985851619","0.131688602967666","2"
"Several times a year","2019","direct migration background","Female","441","0.125451151081119","0.1144635589885","0.136438743173738","2"
"Several times a year","2019","direct migration background","Male","515","0.132154861670316","0.121561455284868","0.142748268055764","2"
"Several times a year","2019","indirect migration background","Male","107","0.113469492958995","0.0915051491769366","0.135433836741054","2"
"Several times a year","2019","indirect migration background","Female","112","0.111344573787753","0.0908506541659062","0.1318384934096","2"
